Kannada,Marathi
ಸಂಬಂಧದ ವ್ಯಾಪ್ತಿ,नात्याची श्रेणी
ವ್ಯಾಪ್ತಿಯ ಜಾಗ,श्रेणी जागा
ಶ್ರೇಣಿ,रँक
ಶ್ರೇಣಿಯ ಪರಸ್ಪರ ಸಂಬಂಧ,रँक सहसंबंध
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಶ್ರೇಣಿ,मॅट्रिक्सची रँक
ಶ್ರೇಣಿಯ ಕ್ರಮಾಂಕದ ಅಂಕಿಅಂಶಗಳು,क्रमवारीची आकडेवारी
ಬದಲಾವಣೆಯ ದರ,बदलण्याचे प्रमाण
ಒಮ್ಮುಖದ ದರ,अभिसरण दर
ಅನುಪಾತ,प्रमाण
ತರ್ಕಬದ್ಧ,तर्कशुद्ध
ತರ್ಕಬದ್ಧ ಅಭಿವ್ಯಕ್ತಿ,तर्कशुद्ध अभिव्यक्ती
ತರ್ಕಬದ್ಧ ಕ್ಷೇತ್ರ,तर्कसंगत क्षेत्र
ತರ್ಕಬದ್ಧ ಕಾರ್ಯ,तर्कसंगत कार्य
ಛೇದದ ತರ್ಕಬದ್ಧಗೊಳಿಸುವಿಕೆ,भाजकाचे तर्कसंगतीकरण
ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ,परिमेय संख्या
ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ ಕ್ಷೇತ್ರ,परिमेय संख्या फील्ड
ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ,तर्कसंगत ऑपरेशन
ಅನುಪಾತ ಪರೀಕ್ಷೆ,गुणोत्तर चाचणी
ಕಚ್ಚಾ ಮಾಹಿತಿ,कच्ची माहिती
ಕಿರಣ,किरण
ಕಿರಣ ವೆಕ್ಟರ್,किरण वेक्टर
ನಿಜವಾದ,वास्तविक
ನಿಜವಾದ ಅಕ್ಷ,वास्तविक अक्ष
ನಿಜವಾದ ನಿರಂತರತೆ,वास्तविक सातत्य
ನಿಜವಾದ ಸಾಲು,वास्तविक ओळ
ನಿಜವಾದ ರೇಖೀಯ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,वास्तविक रेखीय वेक्टर जागा
ನಿಜವಾದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,वास्तविक मॅट्रिक्स
ನೈಜ ಸಂಖ್ಯೆ,वास्तविक संख्या
ನೈಜ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ,वास्तविक संख्या फील्ड
ನಿಜವಾದ ಭಾಗ,वास्तविक भाग
ನಿಜವಾದ ಬಹುಪದೋಕ್ತಿ,वास्तविक बहुपदी
ನಿಜವಾದ ಚತುರ್ಭುಜ,वास्तविक चतुर्भुज
ನಿಜವಾದ ಮೂಲ,वास्तविक मूळ
ನಿಜವಾದ ಜಾಗ,वास्तविक जागा
ನೈಜ ಸಮಯದ ವ್ಯವಸ್ಥೆ,वास्तविक वेळ प्रणाली
ನಿಜವಾದ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ,वास्तविक मूल्यवान कार्य
ನಿಜವಾದ ವೇರಿಯಬಲ್,वास्तविक व्हेरिएबल
ನಿಜವಾದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,वास्तविक वेक्टर जागा
ಪರಸ್ಪರ,परस्पर
ಪರಸ್ಪರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,परस्पर मॅट्रिक्स
ಆಯಾತ,आयत
ಆಯತಾಕಾರದ,आयताकृती
ಆಯತಾಕಾರದ ರಚನೆ,आयताकृती अॅरे
ಆಯತಾಕಾರದ ಅಕ್ಷ,आयताकृती अक्ष
ಆಯತಾಕಾರದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,आयताकृती घनता कार्य
ಆಯತಾಕಾರದ ಹೈಪರ್ಬೋಲಾ,आयताकृती हायपरबोला
ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,आयताकृती मॅट्रिक्स
ಆಯತಾಕಾರದ ಪ್ಯಾರೆಲ್ಲೆಲೋಪಿಪ್ಡ್ (ಕ್ಯೂಬಾಯ್ಡ್),आयताकृती पॅरेललोपाइप (घनाकार)
ಸರಿಪಡಿಸಬಹುದಾದ ಕರ್ವ್,सुधारण्यायोग्य वक्र
ಮರುಕಳಿಸುವಿಕೆಯ ಸೂತ್ರ,पुनरावृत्ती सूत्र
ಮರುಕಳಿಸುವ ದಶಮಾಂಶ,आवर्ती दशांश
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,पुनरावृत्ती सूत्र
ಕಡಿಮೆಯಾದ ಎಚೆಲೋನ್ ರೂಪ,कमी एकेलॉन फॉर्म
reductio-ad-absurdum,reductio-ad-absurdum
ಕಡಿತ ಸೂತ್ರ,कपात सूत्र
ಉಲ್ಲೇಖ ಸಾಲು,संदर्भ ओळ
ಉಲ್ಲೇಖ ಬಿಂದು,संदर्भ बिंदू
ಪ್ರತಿಫಲಿತ ತರಂಗ,परावर्तित लहर
ಪ್ರತಿಬಿಂಬ,प्रतिबिंब
ಪ್ರತಿಫಲಿತ ಕಾನೂನು,प्रतिक्षेपी कायदा
ಒಮ್ಮುಖದ ಪ್ರದೇಶ,अभिसरण क्षेत्र
ಭಿನ್ನತೆಯ ಪ್ರದೇಶ,विचलनाचा प्रदेश
ಏಕೀಕರಣದ ಪ್ರದೇಶ,एकत्रीकरणाचा प्रदेश
ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,प्रतिगमन विश्लेषण
ಹಿಂಜರಿತ ಕರ್ವ್,प्रतिगमन वक्र
ಹಿಂಜರಿತ ಸಮೀಕರಣ,प्रतिगमन समीकरण
ಹಿಂಜರಿತ ರೇಖೆ,प्रतिगमन ओळ
ಹಿಂಜರಿತ ಮಾದರಿ,प्रतिगमन मॉडेल
ನಿಯಮಿತ ಕರ್ವ್,नियमित वक्र
ನಿಯಮಿತ ಷಡ್ಭುಜಾಕೃತಿ,नियमित षटकोनी
ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್,नियमित मॅट्रिक्स
ನಿಯಮಿತ ಟೆಟ್ರಾಹೆಡ್ರಾನ್,नियमित टेट्राहेड्रॉन
ಸಾಪೇಕ್ಷ ಪೂರಕ,सापेक्ष पूरक
ತುಲನಾತ್ಮಕ ಗರಿಷ್ಠ,सापेक्ष कमाल
ತುಲನಾತ್ಮಕ ಕನಿಷ್ಠ,सापेक्ष किमान
ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ (ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ),सापेक्ष संभाव्यता (सशर्त संभाव्यता)
ಸಾಪೇಕ್ಷ ವೇಗ,सापेक्ष वेग
ಸಾಪೇಕ್ಷತೆ,सापेक्षता
ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ,सापेक्षता सिद्धांत
ವಿಶ್ವಾಸಾರ್ಹತೆ,विश्वसनीयता
ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ,विश्वसनीयता समस्या
ಉಳಿದ ಅವಧಿ,उर्वरित मुदत
ಉಳಿದ ಪ್ರಮೇಯ,उर्वरित प्रमेय
ಪುನರಾವರ್ತಿತ ಮಿತಿ,पुनरावृत्ती मर्यादा
ಪುನರಾವರ್ತಿತ ರೀಮನ್ ಅವಿಭಾಜ್ಯ,पुनरावृत्ती रीमन इंटिग्रल
ಪ್ರಾತಿನಿಧ್ಯ,प्रतिनिधित्व
ಶೇಷ,अवशेष
ಧ್ರುವದಲ್ಲಿ ಶೇಷ,खांबावर अवशेष
ನಿರ್ಣಯ,ठराव
ಪಡೆಗಳ ನಿರ್ಣಯ,सैन्याचा ठराव
ವೇಗಗಳ ನಿರ್ಣಯ,वेगाचे निराकरण
ಪರಿಣಾಮವಾಗಿ,परिणामी
ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ,परिणामी शक्ती
ಪರಿಣಾಮವಾಗಿ ವೆಕ್ಟರ್,परिणामी वेक्टर
ಪರಿಷ್ಕೃತ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ,सुधारित सिम्प्लेक्स तंत्र
ರೋಂಬಸ್,समभुज चौकोन
ರೀಮನ್ ಅವಿಭಾಜ್ಯ,रिमन इंटिग्रल
ಬಲ ಕೋನ,काटकोन
ಬಲ ಕೋನದ ತ್ರಿಕೋನ,काटकोन त्रिकोण
ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್,उजवा गोलाकार शंकू
ಸರಿಯಾದ ಸಂಯೋಜನೆ,योग्य कॉसेट
ಬಲ ಸಿಲಿಂಡರ್,उजवा सिलेंडर
ಬಲಗೈ,उजव्या हाताचा
ಬಲ ವಿಲೋಮ,उजवा उलटा
ಕಠಿಣ ಪುರಾವೆ,कठोर पुरावा
ಉಂಗುರ,अंगठी
ಪೂರ್ಣಾಂಕಗಳ ಉಂಗುರ,पूर्णांकांची रिंग
ಆರ್-ಇಂಟಿಗ್ರೇಬಲ್,आर-समाकलनीय
ಬೇರು,मूळ
ಮೂಲ ಎಂದರೆ ಚೌಕ,रूट म्हणजे चौरस
ಬಹುಪದದ ಮೂಲ,बहुपदीचे मूळ
ಸುತ್ತುವುದು,रोटेशन
ಪೂರ್ಣಾಂಕ ದೋಷ,गोलाकार त्रुटी
ಸಾಲು,पंक्ती
ಸಾಲು-ಮೂಲಕ-ಕಾಲಮ್ ಗುಣಾಕಾರ,पंक्ती-दर-स्तंभ गुणाकार
ಸಾಲು ಸಮಾನತೆ,पंक्ती समतुल्यता
ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್,पंक्ती मॅट्रिक्स
ಸಾಲು ಶ್ರೇಣಿ,पंक्ती रँक
ತಡಿ ಬಿಂದು,खोगीर बिंदू
ಮಾದರಿ,नमुना
ಮಾದರಿ ಎಂದರೆ,नमुना म्हणजे
ಮಾದರಿ ಬಿಂದು,नमुना बिंदू
ಮಾದರಿ ಅಳತೆ,नमुन्याचा आकार
ಮಾದರಿ ಜಾಗ,नमुना जागा
ಮಾದರಿ ಪ್ರಮಾಣಿತ ವಿಚಲನ,नमुना मानक विचलन
ಮಾದರಿ ಸಮೀಕ್ಷೆ,नमुना सर्वेक्षण
ಮಾದರಿ ವ್ಯತ್ಯಾಸ,नमुना भिन्नता
ಮಾದರಿ,नमुना
ಮಾದರಿ ವಿತರಣೆ,नमुना वितरण
ಮಾದರಿ ದೋಷ,नमुना त्रुटी
ಮಾದರಿ ಮಧ್ಯಂತರ,नमुना अंतराल
ಮಾದರಿ ವಿಧಾನ,नमुना पद्धत
ಮಾದರಿ ಸಿದ್ಧಾಂತ,नमुना सिद्धांत
ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ,प्रतिस्थापनासह नमुना घेणे
ಸ್ಕೇಲಾರ್,स्केलर
ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ,स्केलर फील्ड
ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,स्केलर मॅट्रिक्स
ಸ್ಕೇಲಾರ್ ಬಹು,स्केलर एकाधिक
ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ,स्केलर गुणाकार
ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ,स्केलर उत्पादन
ಸ್ಕೇಲಾರ್ ಪ್ರಮಾಣ,स्केलर प्रमाण
ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ,स्केलर ट्रिपल उत्पादन
ದೃಶ್ಯ ತ್ರಿಕೋನ,दृश्य त्रिकोण
ಚದುರಿದ ರೇಖಾಚಿತ್ರ,विखुरलेला आकृती
ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ,श्रोडिंगर समीकरण
ಋತುಮಾನದ ಏರಿಳಿತ,हंगामी चढउतार
ಸೆಕೆಂಟ್,secant
ಸೆಕೆಂಟ್ ವಿಧಾನ,secant पद्धत
ಎರಡನೇ ಉತ್ಪನ್ನ,दुसरा व्युत्पन्न
ಎರಡನೇ ಆದೇಶ,दुसरी ऑर्डर
ವಿಭಾಗ,विभाग
ವಲಯ,क्षेत्र
ವಕ್ರರೇಖೆಯ ವಿಭಾಗ,वक्र भाग
ಸ್ವಯಂ - ಪಕ್ಕದ,स्वत: - संलग्न
ಸ್ವಯಂ ಸಂಯೋಜಿತ ಆಪರೇಟರ್,स्वत: संलग्न ऑपरेटर
ಸ್ವಯಂ - ಸಂಯೋಗ,स्वत: - संयुग्मित
ಸೆಮಿಯಾಕ್ಸಿಸ್,semiaxis
ಅರ್ಧವೃತ್ತ,अर्धवर्तुळ
ಅರೆ-ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್,अर्ध-निश्चित मॅट्रिक्स
ಅರೆ-ನಿರ್ದಿಷ್ಟ ಚತುರ್ಭುಜ ರೂಪ,अर्ध-निश्चित चतुर्भुज फॉर्म
ಅರೆಗುಂಪು,अर्धसमूह
ಅರೆ ಮಧ್ಯಂತರ,अर्ध-मांतर
ಅರೆ ಪ್ರಮುಖ ಅಕ್ಷ,अर्ध प्रमुख अक्ष
ಅರೆ ಸಣ್ಣ ಅಕ್ಷ,अर्ध किरकोळ अक्ष
ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ,विभक्त बहुपदी
ಅಸ್ಥಿರಗಳ ಪ್ರತ್ಯೇಕತೆ,व्हेरिएबल्सचे पृथक्करण
ಅನುಕ್ರಮ,क्रम
ಅನುಕ್ರಮ ಸಿದ್ಧಾಂತ,अनुक्रम सिद्धांत
ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ,अनुक्रमिक विश्लेषण
ಅನುಕ್ರಮ ಮಾದರಿ,अनुक्रमिक नमुना
ಸರಣಿ ಪರಸ್ಪರ ಸಂಬಂಧ,मालिका सहसंबंध
ಸರಣಿ,मालिका
ಸೆಟ್,सेट
ಸೆಕ್ಸ್ಟಂಟ್,सेक्संट
ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್‌ಗಳು,Shewhart नियंत्रण चार्ट
ಚಿಹ್ನೆ,चिन्ह
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಹಿ,मॅट्रिक्सची स्वाक्षरी
ಚತುರ್ಭುಜ ರೂಪದ ಸಹಿ,चतुर्भुज स्वरूपाची स्वाक्षरी
ಸಹಿ ಮಾಡಿದ ಸಂಖ್ಯೆ,स्वाक्षरी केलेला क्रमांक
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,महत्त्व पातळी
ಮಹತ್ವ ಪರೀಕ್ಷೆ,महत्त्व चाचणी
ಗಮನಾರ್ಹ ಅಂಕಿ,लक्षणीय अंक
ಚಿಹ್ನೆ ಪರೀಕ್ಷೆ,साइन चाचणी
ಸಿಗ್ನಮ್ ಕಾರ್ಯ,साइनम फंक्शन
ಇದೇ ದೀರ್ಘವೃತ್ತಗಳು,समान लंबवृत्त
ಇದೇ ಅಂಕಿಅಂಶಗಳು,समान आकडे
ಹೋಲಿಕೆ,समानता
ಇದೇ ರೀತಿಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,समान मॅट्रिक्स
ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್,साधे बंद वक्र
ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ,साधा सहसंबंध
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ,साधी हार्मोनिक गती
ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,साधे यादृच्छिक नमुना
ಸರಳ,simplex
ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್,सिम्प्लेक्स अल्गोरिदम
ಸರಳ ಕೋಷ್ಟಕ,सिम्प्लेक्स टेबल
ಸಿಂಪ್ಸನ್ ಅವರ ಒಂದು - ಮೂರನೇ ನಿಯಮ,सिम्पसनचा एक - तिसरा नियम
ಸಿಮ್ಯುಲೇಶನ್ ತಂತ್ರ,सिम्युलेशन तंत्र
ಏಕಕಾಲಿಕ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣಗಳು,एकाचवेळी विभेदक समीकरणे
ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು,एकाचवेळी समीकरणे
ಪಾಪ,साइन
ಸೈನ್ ಕರ್ವ್,साइन वक्र
ಸಿಂಗಲ್ಟನ್,सिंगलटन
ಏಕ ಮೌಲ್ಯದ ಕಾರ್ಯ,एकल मूल्यवान कार्य
ಏಕವಚನ ಅವಿಭಾಜ್ಯ,एकवचन अविभाज्य
ಏಕತ್ವ,एकलता
ಏಕವಚನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,एकवचन मॅट्रिक्स
ಏಕ ಪರಿಹಾರ,एकवचन उपाय
ಮಾದರಿಯ ಗಾತ್ರ,नमुन्याचा आकार
ಓರೆಯಾದ ವಿತರಣೆ,विकृत वितरण
ಓರೆ-ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,स्क्यू-हर्मिटियन मॅट्रिक्स
ಓರೆತನ,तिरकसपणा
ಓರೆ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,स्क्यू सिमेट्रिक मॅट्रिक्स
ಸ್ಲಾಕ್ ವೇರಿಯಬಲ್,स्लॅक व्हेरिएबल
ಇಳಿಜಾರು,उतार
ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್,उतार ग्रेडियंट
ಸಣ್ಣ ಆವರಣಗಳು,लहान कंस
ನಯವಾದ ವಕ್ರರೇಖೆ,गुळगुळीत वक्र
ಸುಗಮ ಕಾರ್ಯ,गुळगुळीत कार्य
ಸಮಯ ಸರಣಿಯನ್ನು ಸುಗಮಗೊಳಿಸುವುದು,वेळ मालिका गुळगुळीत
ಸೌರ ಮಂಡಲ,सौर यंत्रणा
ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್,solenoidal वेक्टर
ಘನ,घन
ಘನ ಜ್ಯಾಮಿತಿ,घन भूमिती
ಪರಿಹಾರ,उपाय
ಸರಣಿಯಲ್ಲಿ ಪರಿಹಾರ,मालिकेत उपाय
ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,समाधान मॅट्रिक्स
ತ್ರಿಕೋನದ ಪರಿಹಾರ,त्रिकोणाचे समाधान
ಪರಿಹಾರ ಜಾಗ,समाधान जागा
ಸೋನೈನ್ ಬಹುಪದೋಕ್ತಿ,सोनीन बहुपदी
ಜಾಗ,जागा
ಬಾಹ್ಯಾಕಾಶ ಕರ್ವ್,जागा वक्र
ವ್ಯಾಪಿಸಿರುವ ಸೆಟ್,पसरलेला संच
ಪ್ರಾದೇಶಿಕ ಕೋರ್ರೆಲೋಗ್ರಾಮ್,अवकाशीय सहकोरेलोग्राम
ವಿಶೇಷ ರೇಖೀಯ ಗುಂಪು,विशेष रेखीय गट
ವಿಶೇಷ ಆರ್ಥೋಗೋನಲ್ ಗುಂಪು,विशेष ऑर्थोगोनल गट
ವಿಶಿಷ್ಟ ಗುರುತ್ವ,विशिष्ट गुरुत्व
ಸ್ಪೆಕ್ಟ್ರಲ್ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ,वर्णक्रमीय मॅपिंग प्रमेय
ಕಾರ್ಯದ ಸ್ಪೆಕ್ಟ್ರಮ್,फंक्शनचा स्पेक्ट्रम
ಗೋಳ,गोल
ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,गोलाकार समन्वय प्रणाली
ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕ,गोलाकार ध्रुवीय समन्वय
ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ,गोलाकार त्रिकोण
ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ,गोलाकार त्रिकोणमिती
ಸುರುಳಿಯಾಕಾರದ,सर्पिल
ಚೌಕ,चौरस
ಚೌಕ ಆವರಣ,चौकोनी कंस
ಚೌಕ ಇಂಟಿಗ್ರೇಬಲ್,चौरस अविभाज्य
ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,चौरस मॅट्रिक्स
ವರ್ಗ ಮೂಲ,वर्गमुळ
ಮಾದರಿಯ ಹಂತ,नमुना घेण्याचा टप्पा
ಮೆಟ್ಟಿಲುಗಳ ಕಾರ್ಯ,पायर्या फंक्शन
ಪ್ರಮಾಣಿತ ವಿಚಲನ,प्रमाणित विचलन
ಪ್ರಮಾಣಿತ ಆಂತರಿಕ ಉತ್ಪನ್ನ,मानक आतील उत्पादन
ಸಮತೋಲನ ಸ್ಥಿತಿ,समतोल स्थिती
ಸ್ಥಾಯಿ ವಕ್ರರೇಖೆ,स्थिर वक्र
ಸ್ಥಾಯಿ ಬಿಂದು,स्थिर बिंदू
ಸ್ಥಾಯಿ ಮೌಲ್ಯ,स्थिर मूल्य
ಅಂಕಿಅಂಶ,आकडेवारी
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ,सांख्यिकीय
ಅಂಕಿಅಂಶಗಳ ಡೇಟಾ,सांख्यिकीय डेटा
ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ,सांख्यिकीय वितरण
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ,सांख्यिकीय गृहीतक
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ತೀರ್ಮಾನ,सांख्यिकीय निष्कर्ष
ಅಂಕಿಅಂಶ ಮಾದರಿ,सांख्यिकीय मॉडेल
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ,सांख्यिकीय लोकसंख्या
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ,सांख्यिकीय गुणवत्ता नियंत्रण
ಅಂಕಿಅಂಶಗಳು,आकडेवारी
ಸ್ಥಿರ,स्थिर
ಸ್ಥಿರ ಸ್ಥಿತಿಯ ಪರಿಹಾರ,स्थिर राज्य उपाय
ಕಡಿದಾದ ಆರೋಹಣ (ವಕ್ರರೇಖೆಯ),सरळ चढण (वक्र)
ಕಡಿದಾದ ಆರೋಹಣ ವಿನ್ಯಾಸ,सर्वात उंच चढण डिझाइन
ಕಡಿದಾದ ಇಳಿಜಾರು,सर्वात उंच कूळ
ಹಂತದ ಕಾರ್ಯ,चरण कार्य
ಸ್ಟಿರ್ಲಿಂಗ್ ಸರಣಿ,स्टर्लिंग मालिका
ಅಸ್ಥಿರ,स्टोकेस्टिक
ಸ್ಟೊಕಾಸ್ಟಿಕ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,स्टोकास्टिक मॅट्रिक्स
ಸ್ಥಾಪಿತ ಮಾದರಿ,स्टोकास्टिक मॉडेल
ಸ್ಥಾಪಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್,स्टोकास्टिक प्रोग्रामिंग
ಸ್ಥಾಯಿ ವೇರಿಯಬಲ್,स्टोकास्टिक व्हेरिएबल
ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ,स्टोक्सचे प्रमेय
ಸರಳ ರೇಖೆ,सरळ रेषा
ಸ್ತರ ಚಾರ್ಟ್,स्तर तक्ता
ಶ್ರೇಣೀಕರಣ,स्तरीकरण
ಶ್ರೇಣೀಕೃತ ಮಾದರಿ,स्तरीकृत नमुना
ಸ್ಟ್ರೀಮ್-ಲೈನ್,प्रवाह-रेषा
ಒತ್ತಡ,ताण
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಪೀನ ಕಾರ್ಯ,काटेकोरपणे बहिर्वक्र कार्य
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ,काटेकोरपणे कमी होत आहे
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಹೆಚ್ಚುತ್ತಿದೆ,काटेकोरपणे वाढत आहे
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಏಕತಾನತೆಯ ಕಾರ್ಯ,काटेकोरपणे मोनोटोनिक कार्य
ವಿದ್ಯಾರ್ಥಿಗಳ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿಗಳ &quot;ಟಿ&quot; ಪರೀಕ್ಷೆ),विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी)
ಉಪ ಸಂಗ್ರಹ,उप-संग्रह
ಉಪ ನಿರ್ಣಾಯಕ,उप निर्धारक
ಉಪಕ್ಷೇತ್ರ,उपक्षेत्र
ಉಪಗುಂಪು,उपसमूह
ಉಪ ಮಧ್ಯಂತರ,उप-मांतर
ಉಪಮಾತೃಕೆ,सबमॅट्रिक्स
ಚಂದಾದಾರಿಕೆ,सबस्क्रिप्ट
ಅನುಕ್ರಮ,त्यानंतरचा
ಉಪವಿಭಾಗ,उपसंच
ಉಪಸ್ಥಳ,सबस्पेस
ಪರ್ಯಾಯ,बदली
ಉಪಟ್ಯಾಂಜೆಂಟ್,subtangent
ಉಪಟಳ,वजा करणे
ಕಳೆಯಿರಿ,वजा करा
ವ್ಯವಕಲನ,वजाबाकी
ಸತತ,सलग
ಸತತ ವ್ಯತ್ಯಾಸ,सलग भेद
ಸತತ ಏಕೀಕರಣ,सलग एकीकरण
ಉತ್ತರಾಧಿಕಾರಿ,उत्तराधिकारी
ಪ್ರತ್ಯಯ,प्रत्यय
ಮೊತ್ತ,बेरीज
ಮೊತ್ತ ಕಾರ್ಯ,बेरीज फंक्शन
ಸಂಕ್ಷೇಪಿಸಬಹುದಾದ,जोडण्यायोग्य
ಸಾರಾಂಶ,आदेश
ಸಂಕಲನ,बेरीज
ಸಂಕಲನ ಸಮಾವೇಶ,समीकरण अधिवेशन
ಸಂಕಲನ ಸೂತ್ರ,बेरीज सूत्र
ಸರಣಿಯ ಸಂಕಲನ,मालिकेची बेरीज
ಸಂಕಲನ ಚಿಹ್ನೆ,बेरीज चिन्ह
ಮೊತ್ತಕ್ಕೆ ಅನಂತ,बेरीज ते अनंत
ಮೇಲ್ಬರಹ,सुपरस्क्रिप्ट
ಸೂಪರ್ಸೆಟ್,सुपरसेट
ಶಬ್ದಾತೀತ ಹರಿವು,सुपरसोनिक प्रवाह
ಪೂರಕ ಕೋನ,पूरक कोन
ಹೈಪರ್‌ಪ್ಲೇನ್ ಅನ್ನು ಬೆಂಬಲಿಸುತ್ತದೆ,समर्थन हायपरप्लेन
ಕಾರ್ಯದ ಬೆಂಬಲ,फंक्शनचे समर्थन
ಊಹಿಸಿಕೊಳ್ಳಿ,समजा
ಸರ್ವೋಚ್ಚ,सर्वोच्च
surd,surd
ಮೇಲ್ಮೈ,पृष्ठभाग
ಮೇಲ್ಮೈ ಪ್ರದೇಶದ,पृष्ठभागाचे क्षेत्रफळ
ಮೇಲ್ಮೈ ಅವಿಭಾಜ್ಯ,पृष्ठभाग अविभाज्य
ಸರ್ಜೆಕ್ಷನ್,सर्जेशन
ಸಜೆಕ್ಟಿವ್,surjective
ಸರ್ಜೆಕ್ಟಿವ್ ನಕ್ಷೆ,सर्जेक्टिव्ह नकाशा
ಚಿಹ್ನೆ,चिन्ह
ಸಾಂಕೇತಿಕ ತರ್ಕ,प्रतीकात्मक तर्क
ಸಾಂಕೇತಿಕ ಮಾದರಿ,प्रतीकात्मक मॉडेल
ಸಮ್ಮಿತೀಯ,सममितीय
ಸಮ್ಮಿತೀಯ,सममितीय
