Hindi,Bengali
पुनर्जनन,পুনর্জন্ম
पंजी,নিবন্ধন
नियमित व्याकरण,নিয়মিত ব্যাকরণ
संबंध,সম্পর্ক
संबंधपरक डेटाबेस,সম্পর্কিত তথ্য ভাণ্ডার
संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस),রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS)
संबंधपरक निदर्श,রিলেশনাল মডেল
"1.सापेक्ष, 2.आपेक्षिक",আপেক্ষিক
आपेक्षिक पताभिगमन,আপেক্ষিক ঠিকানা
"1.रिले, 2.प्रतिसारण",রিলে
विश्वसनीयता निदर्शन,নির্ভরযোগ্যতা মডেলিং
विश्वसनीय,নির্ভরযোগ্য
"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ",স্থানান্তরযোগ্য কোড
सुदूर,দূরবর্তী
सुदूर पोषक,দূরবর্তী হোস্ট
सुदूर कार्य प्रविष्टी,দূরবর্তী কাজের এন্ট্রি
"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन",দূরবর্তী লগ ইন
सुदूर प्रक्रिया आह्वान (आर पी सी),দূরবর্তী পদ্ধতি কল (RPC)
सूदूर संवेदन,রিমোট সেন্সিং
पुन: नामकरण,নাম পরিবর্তন করুন
"1.प्रतिपादन,2.समर्पण",রেন্ডারিং
पुनरावर्तक,রিপিটার
उत्तर,উত্তর দিন
"1.अनुरोध, 2.निवेदन",অনুরোধ
टिप्पणी अनुरोध (आर एफ सी),মন্তব্যের জন্য অনুরোধ (RFC)
"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल",অনুরোধ/উত্তর প্রোটোকল
पुनरावर्ती प्रोग्राम,প্রোগ্রাম পুনরায় চালান
अनुसंधान,গবেষণা
पुन:स्थाप चक्र,চক্র পুনরায় সেট করুন
स्मृतिवासी,বাসিন্দা
विभेदन,রেজোলিউশন
संसाधन,সম্পদ
अनुक्रिया काल,প্রতিক্রিয়া সময়
"1.पुन: प्रवर्तन, 2.पुन: आरंभ",আবার শুরু
पुन: भंडारण,পুনরুদ্ধার করুন
पुन: अनुरेख,রিট্রেস
"1.पुन: प्रेषण, 2.पुन: संचार",রিট্রান্সমিশন
पुन: प्राप्ति,পুনরুদ্ধার করুন
पुन: प्रयास,পুনরায় চেষ্টা করা
"1.प्रतिगमन, 2.वापसी",প্রত্যাবর্তন
प्रतिगमन कूट,রিটার্ন কোড
प्रतिगमन कुंजी,রিটার্ন কী
पुन: प्रयोज्य कोड,পুনরায় ব্যবহারযোগ্য কোড
पुन: लेखनीय,পুনর্লিখনযোগ্য
आर जी बी मॉनीटर,আরজিবি মনিটর
रिबन,ফিতা
अधिकारिक इश्यू,সঠিক সমস্যা
"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव",রোবট
"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान",যন্ত্রমানব নির্মাণ বিদ্যা
"हष्ट-पुष्ट, सुदृड़",বলিষ্ঠ
भूमिका,ভূমিকা
पुन: वेल्लन,ফিরে আসা
अन्तर्वेल्लन,রোল ইন
बहिर्बेल्लन,রোল আউট
"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)",রম
मूल,রুট
मूल निर्देशिका,রুট ডিরেক্টরি
संनिकटन त्रुटि,ত্রুটির রাউন্ড
"1.रूटर,2.अनुमार्गक",রাউটার
"मार्गाभिगमन, अनुमार्गण",রাউটিং
आर एस 232 सी अंतरापृष्ट,RS232C ইন্টারফেস
आर एस ए गूढलेखन,RSA এনক্রিপশন
आर टी सी,আরটিসি
कार्यविस्तार कोडन,দৈর্ঘ্য এনকোডিং চালান
कार्यावधि,রান সময়
कार्यावधि त्रुटि,রান টাইম ত্রুটি
"1.प्रतिदर्श, 2.नमूना",নমুনা
प्रतिचयन,স্যাম্পলিং
"1.उपग्रह, 2.सेटेलाइट",স্যাটেলাইট
संत्रिप्तन,স্যাচুরেটিং
सुरक्षित करो,সংরক্ষণ
"1.मापनीयता, 2.मापक्रमणीयता",পরিমাপযোগ্যতা
अदिश,স্কেলার
क्रमवीक्षण,স্ক্যানিং
परिदृश्य,দৃশ্যকল্প
अनुसूचक,সময়সূচী
स्क्रीन प्रतिबिंब प्रक्षेपक,স্ক্রিন ইমেজ প্রজেক্টর
लिपि,লিপি
लिपिकरण भाषा,স্ক্রিপ্টিং ভাষা
"1.कुंडलन, 2.स्क्रॉलन",স্ক্রোলিং
तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी ),SDLC (সিক্রোনাস ডেটা লিঙ্ক নিয়ন্ত্রণ)
"1.अन्वेषण, 2.खोज",অনুসন্ধান করুন
खोज इंजन,খোঁজ যন্ত্র
खोज वृक्ष,অনুসন্ধান গাছ
"1.अन्वेषण, 2.खोजना",অনুসন্ধান করা হচ্ছে
दवितीयक,মাধ্যমিক
"1.सेक्टर, 2.खंड",সেক্টর
सुरक्षा नीति,নিরাপত্তা নীতি
खोज अवधि,সময় নেওয়া
"1.अनुभाग, 2.खंड",সেগমেন্ট
"1.खण्डन, 2.खण्डीकरण",সেগমেন্টেশন
चयन छंटाई,নির্বাচন বাছাই
"1.स्वपूर्ण, 2.स्वत: पूर्ण",স্বয়ংসম্পূর্ণ
"1.सीमेंटिकी, 2.अर्थ विज्ञान",শব্দার্থবিদ্যা
सीमेफॉर,সেমাফোর
अर्धचालक,সেমিকন্ডাক্টর
कल्पायन वेब,শব্দার্থিক ওয়েব
अनुक्रमिक अभिगम विधि,অনুক্রমিক অ্যাক্সেস পদ্ধতি
क्रमिक,সিরিয়াল
क्रमक,সিরিয়ালাইজার
"1.परिसेवक, 2.सर्वर",সার্ভার
परिसेवक ध्वंस,সার্ভার ক্র্যাশ
परिसेवक लाइसेंस,সার্ভার লাইসেন্স
सर्वो गुणक,সার্ভো গুণক
समुच्चय,সেট
निर्दिष्ट बिंदु,চিহ্নিত করা
व्यवस्था,সেট আপ
छाया,ছায়া
छायांकन,শেডিং
प्रतिछाया,ছায়া
शेयर संचिका,ফাইল শেয়ার করুন
सहभाजित अभिगम,ভাগ করা অ্যাক্সেস
सहभाजन,শেয়ারিং
"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश",শেল
विस्थापन संप्रतीक,চরিত্র পরিবর্তন
लघुपथ,শর্ট সার্কিট
लघु अनुदेश,সংক্ষিপ্ত নির্দেশ
सहोदर,ভাইবোন
"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव",পার্শ্ব প্রতিক্রিয়া
चिन्ह बिट,সাইন বিট
संकेत,সংকেত
संकेत प्रक्रमण,সংকেত প্রক্রিয়াজাতকরণ
संकेतन,সংকেত
"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात",শব্দ অনুপাত থেকে সংকেত
"1.हस्ताक्षर, 2. चिन्हक",স্বাক্ষর
चिन्हक परीक्षण,স্বাক্ষর পরীক্ষা
सार्थक अंक,উল্লেখযোগ্য সংখ্যা
सिलिकॉन चिप,সিলিকন চিপ
सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी),সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP)
एकधा,সিমপ্লেক্স
"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि",সিমপ্লেক্স নোড
अनुकरण,সিমুলেশন
अनुकारी,সিমুলেটর
"1.युगपत, 2.समकालिक",যুগপত
युगपत प्रक्रमण,যুগপত প্রক্রিয়াকরণ
एकल,সিঙ্গেলটন
"1.साईट लाइसेंस, 2.स्थल लाइसेंस",সাইটের লাইসেন্স
"1.साइज, 2.आमाप",আকার
आमापन,সাইজিং
"1.रेखांकन, 2.रेखाचित्रण",স্কেচিং
प्लुति,এড়িয়ে যান
"1.प्लुति, 2.प्लुतिकरण",স্কিপিং
"1.स्लैश, 2.काट",স্ল্যাশ
अधीन कंप्यूटर,স্লেভ কম্পিউটার
सर्पी विंडो प्रोटोकॉल,স্লাইডিং উইন্ডো প্রোটোকল
"1. चूक, 2. सर्पण",স্লিপ
खाँचा,স্লট
स्कैजी (एस सी एस आई),ছোট কম্পিউটার সিস্টেম ইন্টারফেস (SCSI)
स्मार्ट कार्ड,স্মার্ট কার্ড
धीमी डाक,শামুক মেইল
आशुचित्र,স্ন্যাপশট
"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन",নরম কম্পিউটিং
सॉफ्ट प्रति,সফট কপি
सुगम फान्ट,নরম ফন্ট
सॉफ्टवेयर,সফটওয়্যার
सॉफ्टवेयर इंजीनियरी,সফ্টওয়্যার প্রকৌশল
सॉफ्टवेयर लाइसेंस,সফ্টওয়্যার লাইসেন্স
सॉफ्टवेयर चोरी,সফটওয়্যার পাইরেসি
स्पेक्ट्रम,বর্ণালী
"1.पेंचदार, 2.सर्पिल",সর্পিল
"1.विस्तृत शीट, 2.स्प्रेडशीट",শীট ছড়িয়ে
मानक,স্ট্যান্ডার্ড
मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),স্ট্যান্ডার্ড সাধারণীকৃত মার্কআপ ভাষা (SGML)
मानकीकरण,প্রমিতকরণ
प्रतीक्षा काल,Standby সময়
तारक लैन,তারকা LAN
तारक संस्थिति,তারকা টপোলজি
आरंभी बिट,বিট শুরু
"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट",অনাহার
"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी",স্ট্যাটিক মেমরি&#39;
स्थिति चैनल,স্ট্যাটাস চ্যানেল
"1.सोपान साइज, 2.सोपानी आयाम",ধাপে আকার
विराम एवं प्रतीक्षा प्रोटोकॉल,থামুন এবং প্রোটোকল অপেক্ষা করুন
विराम कूट,স্টপ কোড
विराम कुंजी,স্টপ কী
भंडारणीयता,সঞ্চয়যোগ্যতা
भंडारित प्रोग्राम,সংরক্ষিত প্রোগ্রাম
श्रृंखला आँकड़आ,স্ট্রিং ডেটা
"1.संरचित कूटलेखन, 2.संरचित कोडन",কাঠামোগত কোডিং
संरचित पृच्छा भाषा (एस क्यू एल),কাঠামোগত ক্যোয়ারী ভাষা (SQL)
"1. वर्तिका पत्र ,2. शैली पत्र",শৈলী শীট
उपनिदेशिका,সাব-ডিরেক্টরি
"1.उपजाल, 2.सबनेट",সাবনেট
उपवृक्ष,সাবট্রি
"1.संक्षेपण, 2.संक्षेपीकरण",সারসংক্ষেপ
"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर",সুপার কম্পিউটার
"1.सुपर कप्यूटन, 2.सुपर अभिकलन",সুপার কম্পিউটিং
महाकुंजी,সুপার কী
सर्वोच्च प्रयोक्ता,সুপার ব্যবহারকারী
पर्यवेक्षित अधिगम,তত্ত্বাবধানে শিক্ষা
सहायक चिप,সমর্থন চিপ
नेट विचरण,সার্ফ
"1.नेट विचरण, 2.सीकरण, 3.सर्फन",সার্ফিং
गमागम,অদলবদল
अंतर्गमागम,অদলবদল
बहिर्गमागम,অদলবদল করা
गमागमन,অদলবদল
"1.स्विचित नेटवर्क,2. स्विचित जालक्रम",সুইচড নেটওয়ার্ক
स्विचन,সুইচিং
स्विचन सिद्धांत,স্যুইচিং তত্ত্ব
प्रतीकात्मक प्रोग्रामन,প্রতীকী প্রোগ্রামিং
तुल्यकालन,সিঙ্ক্রোনাইজেশন
तुल्यकालक,সিঙ্ক্রোনাইজার
तुल्यकालिक,সিঙ্ক্রোনাস
तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),সিঙ্ক্রোনাস ডিজিটাল হায়ারার্কি (SDH)
वाक्य विश्लेषण,সিনট্যাক্স বিশ্লেষণ
तंत्र विश्लेषण,ধারা বিশ্লেষণ
तंत्र इंजीनियरी,সিস্টেম ইঞ্জিনিয়ারিং
"1.तंत्र विच्छेदक, 2.तंत्र हैकर",সিস্টেম হ্যাকার
तंत्र समेकक,ব্যাবস্থা সংযোগকারক
तंत्र लॉग,সিস্টেম লগ
तंत्र आच्छद,সিস্টেম মাস্ক
तंत्र नेटवर्क संरचना (एस एन ए),সিস্টেম নেটওয়ার্ক আর্কিটেকচার (SNA)
"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक",সিস্টেম প্রোগ্রামার
"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन",সিস্টেম রিস্টার্ট
तंत्र समापन,সিস্টেম শাটডাউন
तंत्र परीक्षण,সিস্টেম পরীক্ষা
तंत्र उपयोगिता,সিস্টেম ইউটিলিটি
"1.व्यवस्थित कोड, 2.व्यवस्थित कूट",পদ্ধতিগত কোড
टैब समादेश,ট্যাব কমান্ড
सारणी,টেবিল
सारणी अवलोकन,টেবিল দেখুন
सारणी स्थान,টেবিল স্পেস
पटलिका,ট্যাবলেট
"1.सारणीवद्ध, 2.सरणी व्यूह",ট্যাবুলার অ্যারে
सारणीकरण फलन,ট্যাবুলেটিং ফাংশন
"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना",ট্যাগ করা আর্কিটেকচার
चिहनित प्रतिबिंब संचिका फर्मा (टिफ),ট্যাগ করা ছবি ফাইল ফরম্যাট (TIFF)
अग्रानुक्रम तंत्र,ট্যান্ডাম সিস্টেম
टेप घनत्व,টেপ ঘনত্ব
टेप आवरण,টেপ মাস্ক
टार संचिका,tar ফাইল
कार्य,টাস্ক
कार्यदर्शिका,টাস্ক বার
कार्य अनुसूचक,কাজের সূচি
संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),TCP/IP (ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল)
कटाव संक्रिया,টিয়ারডাউন অপারেশন
दूरसंचार,টেলিকম
दूरसंचार,টেলিযোগাযোগ
दूरसंवाद,টেলিকনফারেন্স
दूर सम्मेलन,টেলিকনফারেন্সিং
"1.तारप्रेषण, 2.टेलीग्राफी",টেলিগ্রাফি
"1.दूरमापी, 2.दूरमिती",টেলিমেট্রি
"1.दूरभाष, 2.टेलीफोन",টেলিফোন
दूरभाषी,টেলিফোনি
"1.दूरमुद्रक, 2.टेलीप्रिंटर",টেলিপ্রিন্টার
दूरप्रक्रमण,টেলিপ্রসেসিং
"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र",টেলিভিশন
टेलेक्स,টেলেক্স
"1.दूर जाल, 2.टेलनेट",টেলনেট
"1.ताप, 3.तापक्रम",তাপমাত্রা
"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा",টেমপ্লেট
दस-पूरक,দশের পরিপূরক
टेरा बाइट,তেরা বাইট
टेरा फलाप्स,তেরা ফ্লপ
"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर",টার্মিনাল কার্সার
"1.अंतक आसंधि, 2.टर्मिनल नोड",টার্মিনাল নোড
टर्मिनल विंडो,টার্মিনাল উইন্ডো
समापन,সমাপ্তি
त्रि-आधारी,টারনারি
त्रि-आधारी संक्रिया,টার্নারি অপারেশন
परीक्षण,পরীক্ষা
परीक्षण व्याप्ति,পরীক্ষার কভারেজ
परीक्षण निष्पादन,পরীক্ষা চালানো
परीक्षण आँकड़आ,টেস্ট-ডেটা
"1.टैक्सट,2. पाठ्य सामग्री",পাঠ্য
पाठ्य पेटी,টেক্সট বক্স
पाठ्य कर्सर,পাঠ্য কার্সার
पाठ्य संपादक,টেক্সট সম্পাদক
पाठ संचिका,লেখার ফাইল
पाठ्य विधा,পাঠ্য মোড
पाठ प्रक्रमण,পাঠ্য প্রক্রিয়াকরণ
वाक-पाठ्य (टी टी एस),টেক্সট টু স্পিচ (TTS)
बुनावट प्रतिचित्रण,টেক্সচার ম্যাপিং
"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र",টি-ফ্লিপ-ফ্লপ
तापीय मुद्रकातापीय,থারমাল প্রিন্টার
"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी",পাতলা ফিল্ম মেমরি
(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी),পাতলা ফিল্ম ট্রানজিস্টর
"1.गहाना, 2.थैशिंग",মারধর
सूत्र-चूड़ई,থ্রেড
सूत्रण,থ্রেডিং
"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क",ত্রিস্তর নেটওয়ার্ক
प्रवाह क्षमता,থ্রুপুট
काल जटिलता,সময় জটিলতা
काल विभाजन बहुसंकेतन (टी डी एम),টাইম ডিভিশন মাল্টিপ্লেক্সিং (TDM)
काल फ्रेम,সময় ফ্রেম
ङ्केसमय सी,সময় ফ্রেম
"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन",সময় মেশিন
समय समाप्त,সময় শেষ
"1.कालॉशन, 2.काल क्वांटीकरण",সময় পরিমাপ
काल श्रेणी,সময় সিরিজ
"1. काल विभाजन ,2. समय सहभाजन",সময় ভাগ
समय सहभाजन तंत्र,সময় ভাগ করে নেওয়ার সিস্টেম
काल स्टेप,সময় স্ট্যাম্প
काल आरेख,টাইমিং ডায়াগ্রাম
वर्णक,আভা
टॉगल,টগল
टॉगल चाल,টগল করার গতি
"1.प्रतीक, 2.टोकन",টোকেন
टोकन बस,টোকেন বাস
टोकन बस,টোকেন বাস
टोकन बस जालक्रम,টোকেন বাস নেটওয়ার্ক
"1.प्रतीक वलय, 2.सांकेतिक वलय",টোকেন রিং
टोकन वार्ता,টোকেন কথা
"1.औजार, 2.उपकरण",টুল
शीर्ष-पाद,আপাদোমোস্তোক
शीर्ष पाद अभिकल्प,টপ ডাউন ডিজাইন
"1.नख शिख पद विन्यास, 2.अधोगामी",টপ ডাউন পার্সিং
"1.सांस्थिति, 2.स्थान विज्ञान",টপোলজি
स्पर्श पैड,স্পর্শ প্যাড
स्पर्श स्क्रीन,স্পর্শ পর্দা
"1.चिन्ह, 2.निशान, 3.अनुरेखण",ট্রেস
अनुरेखण,ট্রেসিং
"1.मार्ग, 2.पथ, 3.लीक",ট্র্যাক
"1.ट्रैक डिस्क, 2.पथ डिस्क",ট্র্যাক ডিস্ক
पथ टेप,ট্র্যাক টেপ
"1.अनुमार्गन, 2.अनुपथन",ট্র্যাকিং
"1.अनुयान, 2.अनुग",লতা
प्रक्षेप पथ,গতিপথ
"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान",লেনদেন
"1.सौदा संचिका, 2.क्रिया-कलाप संचिका",লেনদেন ফাইল
"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग",লেনদেনের লগ
"1.प्रतिलेखन, 2.लिप्यंतरण करना",প্রতিলিপি
ट्रांसड्यूसर,ট্রান্সডুসার
अंतरण दर,স্থানান্তর হার
अंतरण काल,স্থানান্তর সময়
रुपांतरण,রূপান্তর
क्षणिक त्रुटि,ক্ষণস্থায়ী ত্রুটি
संक्रमण काल,ট্রানজিট সময়
"1.संक्रमण, 2.संक्रांति",উত্তরণ
संक्रामक,ট্রানজিটিভ
संक्रमिता,ট্রানজিটিভিটি
"1.अनुवाद, 2.अंतरण, 3.अनुभाषण",অনুবাদ
"1. संचरण, संचारण ,2.संप्रेषण",সংক্রমণ
संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी),ট্রান্সমিশন কন্ট্রোল প্রোটোকল (TCP)
"1.संचरण लाइन, 2.संप्रेषण लाइन",পরিচলন রেখা
ट्रांसमीटर,ট্রান্সমিটার
पारदर्शिता,স্বচ্ছতা
ट्रांसपोंडर,ট্রান্সপন্ডার
"1.परिवहन, 2.प्रतिगमन",পরিবহন
पक्षांतरण,স্থানান্তর
ट्रांसप्यूटर,ট্রান্সপুটার
"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर",ট্রান্সরিভার
"1.प्रपाशन, 2.फांसना, 3.पकड़ना",ফাঁদে ফেলা
चंक्रमण,ট্রাভার্স
वृक्ष (चंक्रमण),গাছ (ট্রাভার্সাল)
तरु नेटवर्क,গাছ নেটওয়ার্ক
सहायक परिपथ,উপনদী সার্কিট
तुच्छ आरेख,তুচ্ছ গ্রাফ
दोष-निवारण,সমস্যা অঙ্কুর
"छिन्न, रुंडन",ছাঁটা
सत्यमान सारणी,সঠিক তালিকা
"1.टयूनर, 2.समस्वरक, 3.समंजक",টিউনার
"1.सुरंगन, 2.टनलिंग",টানেলিং
"1.समंजन, 2.समस्वरण, 3.टयूनिंग",টানিং
टपल,টুপল
टर्बो पास्कल,টার্বো প্যাসকেল
टयूरिंग मशीन,টিউরিং মেশিন
प्रतिवर्तन काल,সময় ঘুরিয়ে দিন
प्रतिवर्तन दस्तावेज,নথি ঘুরিয়ে দিন
प्रतिवर्तन अनुक्रम,পরিবর্তনের ক্রম
युगल केबल,টুইন তারের
"1.ऐंठित युगल, 2.व्यावर्तित युग्म",পাকানো জোড়া
द्वि-पारक स्मरांतरक,দুই অংশ সংযোজনকারী
दो का पूरक,দুই এর পরিপূরক
प्रकार,টাইপ
"1.टाइप फेस, 2.अक्षराकृति",টাইপ মুখ
टंकन शीर्ष,মাথা টাইপ করুন
मुद्रक चक्र,টাইপ চাকা
टंकण,টাইপিং
अबाधित शक्ति स्रोत,আন ইন্টারপ্টেবল পাওয়ার সোর্স (ইউপিএস)
"1.एकल संक्रिया, 2.एक-अंगी प्रणाली",unary অপারেশন
एकल संक्रिया,unary অপারেশন
"1.एकल संकारक, 2.एक अंगी संकारक",unary অপারেটর
अनिश्चितता,অনিশ্চয়তা
अप्रतिबंधी कथन,শর্তহীন বিবৃতি
अगणनीय,অগণিত
अनावरण,উন্মোচন
अनिर्णीय,সিদ্ধান্তহীন
ङ्केअपरिभाषित,অনির্ধারিত
अपरिभाषित अभिलेख,অনির্ধারিত রেকর্ড
अविलोप,মুছে ফেলুন
"1.अधोडैश, 2.अधोरेक, 3,अधोयोजक",আন্ডারস্কোর
अनिर्दिष्ट,অনির্দেশিত
"1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख",অনির্দেশিত গ্রাফ
एकसमान दिशा सेवाकाल,undirectional সেবা সময়
निरस्त करना,পূর্বাবস্থায় ফেরান
"1.असंरुपित चक्रिका, 2.असंरुपित डिस्क",বিন্যাসহীন ডিস্ক
समचित्रण,ইউনিকাস্টিং
"1.यूनीकोड, 2.एकल कूट",ইউনিকোড
अनिर्दिष्ट वृक्ष,অনির্দেশিত গাছ
समान संसाधन स्थान निर्धारक (य आर एल),ইউনিফর্ম রিসোর্স লোকেটার (URL)
एक प्रक्रमण,ইউনিপ্রসেসিং
अद्वितीय,অনন্য
अपरिरक्षित व्यावर्तित युगल (यू टी पी),ইউনিশিল্ড টুইস্টেড পেয়ার (UTP)
"1.एकक,2. इकाई",ইউনিট
एकक पता,ইউনিট ঠিকানা
एकक अंतराल,একক ব্যবধান
एकक परीक्षण,অংশ পরিক্ষাকরণ
ऐकिक कूट,একক কোড
एक पद,Uniterm
सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी),ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/ট্রান্সমিটার (UART)
सार्व फ्लिप-फ्लाप,সর্বজনীন ফ্লিপ ফ্লপ
सार्व समुच्चय,সার্বজনীন সেট
सार्वत्रिक संप्रतीक समुच्चय,সার্বজনীন অক্ষর সেট
यूनिक्स,ইউনিক্স
विपाश,আনলক
अनारक्षित क्षेत्र,অরক্ষিত ক্ষেত্র
अनारक्षित फाइल (संचिका),অরক্ষিত ফাইল
अगम्य,অগম্য
अनाच्छ,ছায়ামুক্ত করা
अनारक्षित,অরক্ষিত
असफल आह्वान,অসফল কল
अनटार,উন্টার
अदयतन असंगतियां,অসঙ্গতি আপডেট করুন
अद्यतीकृत संचिका,আপডেট করা ফাইল
अद्यतीकरण,আপডেট করা হচ্ছে
उन्नयन,আপগ্রেড করুন
उन्नयन,আপগ্রেড করুন
अपलिंक,আপলিংক
उच्च भारण,আপলোড হচ্ছে
उपरि स्मृति क्षेत्र,উপরের মেমরি এলাকা
"1.प्रति प्रवाह, 2.प्रतिकूल",আপস্ট্রিম
उपरिकाल,আপটাইম
"1.ऊर्ध्व, 2.अपरि, 3.ऊर्ध्वगामी",ঊর্ধ্বমুখী
"1.यूजनेट, 2.उपयोग",ইউজনেট
"1.जाल उपयोगकर्ता, 2.प्रयोक्ता",ব্যবহারকারী
प्रयोक्ता एजेंट,ব্যবহারিক দূত
प्रयोक्ता प्रमाणीकरण,ব্যবহারকারী প্রমাণীকরণ
प्रयोक्ता आंकड़आ-रेख प्रोटोकॉल (यू डी पी),ব্যবহারকারীর ডেটাগ্রাম প্রোটোকল (UDP)
प्रयोक्ता मैत्रीपूर्ण,ব্যবহারকারী বান্ধব
प्रयोक्ता पहचान,ব্যবহারকারী সনাক্তকরণ
प्रयोक्ता पहचान (यू.आई.डी.),ব্যবহারকারীর পরিচয় (UID)
प्रयोक्ता अंतरापृष्ठ,ব্যবহারকারী ইন্টারফেস
प्रयोक्ता नाम,ব্যবহারকারীর নাম
"1.प्रयोक्ता पार्श्वक, 2.प्रयोक्ता रेखाचित्र",ব্যবহারকারীর প্রোফাইল
उपयोगिता,ইউটিলিটি
उपयोगिता साफ्टवेयर,ইউটিলিটি সফটওয়্যার
"1.वैध, 2.मान्य",বৈধ
"1वैधीकरण, 2.मान्यीकरण",বৈধতা
मान्यीकरण प्रोटोकॉल,বৈধতা প্রোটোকল
मान्यीकरण परीक्षण,বৈধতা পরীক্ষা
"1.वैधता जांच, 2.मान्यता जांच",বৈধতা পরীক্ষা
मूल्ययुक्त जालक्रम (वैन),মূল্য সংযোজন নেটওয়ার্ক (VAN)
मूल्ययुक्त पुनविक्रेता (वी ए आर),ভ্যালু অ্যাডেড রিসেলার (VAR)
लोपी बिंदु,বিলয়বিন্দু
"1.वेपरवेयर,2. वाष्प पात्र",ভাপওয়্যার
प्रसरण,পরিবর্তনশীল
परिवर्ती पता,পরিবর্তনশীল ঠিকানা
परिवर्ती बिट दर,পরিবর্তনশীল বিট হার
परिवर्ती क्षेत्र लंबाई,পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য
"1.परिवर्ती लंबाई कोड,2.परिवर्ती लंबाई कूट",পরিবর্তনশীল দৈর্ঘ্য কোড
"1.परिवर्ती नाम, 2.परिवर्त्य नाम, 3.चर नाम",পরিবর্তনশীল নাম
"1.चर,2. परिवर्ती",ভেরিয়েল
सदिश,ভেক্টর
"1.सदिश ग्राफिक्स, 2.सदिश आलेखी",ভেক্টর গ্রাফিক্স
सदिश प्रक्रमण,ভেক্টর প্রসেসিং
सदिशकृत आंतरायण,vectored interrupts
वेन आरेख,ভেন ডায়াগ্রাম
सत्यापन एवं वैधीकरण (वी एण्ड वी),যাচাইকরণ এবং বৈধতা (V&amp;V)
रुपांतरण नियंत्रण,ভর্সন নিয্ন্ত্র্ন
"1.रूपांतरण संख्या,2.रूपांतरण अंक",সংস্করণ সংখ্যা
शीर्ष,ভার্টেক্স
ऊर्ध्वाधर प्रक्रमक,উল্লম্ব প্রসেসর
अतिवृहत् एकीकरण (वी एल एस आई ),খুব বড় স্কেল ইন্টিগ্রেশন (VLSI)
अतिदीर्घ अनुदेश शब्द (वी एल आई डब्ल्यू),খুব দীর্ঘ নির্দেশ শব্দ (VLIW)
वी एच डी एल,ভিএইচডিএল
वीडियो कैमरा,ভিডিও ক্যামেরা
वीडियो दूर सम्मेलन,ভিডিও কনফারেন্সিং
वीडियो प्रदर्श टर्मिनल,ভিডিও প্রদর্শন টার্মিনাল
"1.वीडियो प्रदर्श एकक, 2.वीडियो प्रदर्श इकाई",ভিডিও প্রদর্শন ইউনিট
वीडियो खेल,ভিডিও গেম
वीडियो आलेखी सरणी (वी जी ए),ভিডিও গ্রাফিক অ্যাডাপ্টার (ভিজিএ)
