Telugu,Malayalam
సూపర్‌స్క్రయిబ్,സൂപ്പർസ്ക്രൈബുചെയ്യുക
సూపర్‌స్క్రిప్షన్,സൂപ്പർസ്ക്രിപ്ഷൻ
సూపర్సైడ్,സുഷേർഡ്
సూపర్‌సెషన్,മുത്തതായ
సూపర్ స్ట్రక్చర్,സൂപ്പർസ്ട്രക്ചർ
సూపర్ టాక్స్,സൂപ്പർടേക്സ്
సూపర్ టైమ్‌స్కేల్,സൂപ്പർ ടൈംസ്കെയിൽ
పర్యవేక్షణ,മേൽനോട്ടത്തിലാണ്
పర్యవేక్షకుడు,പരിശോധകന്
పర్యవేక్షక సిబ్బంది,സൂപ്പർവൈസറി സ്റ്റാഫ്
అనుబంధం,അനുബന്ധം
అనుబంధ,അനുബന്ധ
అనుబంధ బడ్జెట్,അനുബന്ധ ബജറ്റ്
అనుబంధ ఖర్చు,അനുബന്ധ ചെലവ്
అనుబంధ డిమాండ్,അനുബന്ധ ആവശ്യം
అనుబంధ గ్రాంట్,അനുബന്ധ ഗ്രാന്റ്
అనుబంధ ప్రశ్న,അനുബന്ധ ചോദ്യം
అనుబంధ నియమాలు,അനുബന്ധ നിയമങ്ങൾ
సరఫరాదారు,സപൈ്ളയര്
సరఫరా,എത്തിച്ചുകൊടുക്കല്
మద్దతు,പിന്താങ്ങുക
మద్దతుదారు,ഉപദേക്കത്തിൽ
సహాయక పత్రాలు,സാക്ഷ്യ പത്രങ്ങൾ
అణచివేయండి,അടിച്ചമര്ത്തുക
ఆధిపత్యం,ആധിപതം
సుప్రీం,പരമാധികാരമുള്ള
సర్‌చార్జ్,അധികഭാരം
జ్యూరీ,ജാമ്യ
పూచికత్తు పత్రం,ജാമ്യ ബോണ്ട്
ఉపరితల తనిఖీ,ഉപരിതല പരിശോധന
ఉపరితల రవాణా,ഉപരിതല ഗതാഗതം
శస్త్రచికిత్స,ശസ്ത്രക്രിയ
ఇంటిపేరు,കുലനാമം
మిగులు,ശേഷിപ്പ്
మిగులు బడ్జెట్,മിച്ച ബജറ്റ്
మిగులు నివేదిక,മിച്ച റിപ്പോർട്ട്
మిగులు సిబ్బంది,മിച്ച സ്റ്റാഫ്
ఆశ్చర్యకరమైన తనిఖీ,സർപ്രൈസ് ചെക്ക്
ఆశ్చర్యకరమైన సందర్శన,സർപ്രൈസ് സന്ദർശനം
లొంగిపోవటం,കീഴടങ്ങല്
పరిసరాలు,ചുറ്റുപാടിൽ
సర్టాక్స్,സുരക്സ്
నిఘా,കാവല്
సర్వే,അളക്കല്
సర్వే నివేదిక,സർവേ റിപ്പോർട്ട്
మనుగడ,അതിജീവനം
బతికేది,അതിജീവിക്കുന്ന
సర్వైవర్,ശേഷിച്ചവന്
ససెప్టబిలిటీ,സാധ്യത
అనుమానితుడు,സംശയിക്കപ്പെട്ട
సస్పెండ్,പവര്ത്തനരഹിതമാക്കുക
సస్పెన్స్,ഉദേഗം
సస్పెన్స్ ఖాతా,സസ്പെൻസ് അക്കൗണ്ട്
సస్పెన్షన్,പുറത്താക്കല്
సస్పెన్షన్ ఆర్డర్,സസ്പെൻഷൻ ഓർഡർ
అనుమానం,ആശങ്ക
సస్టైనబుల్,സുസ്ഥിരമാണ്
స్థిరమైన పెరుగుదల,സുസ്ഥിര വളർച്ച
తగిలిన,നിലനിൽക്കുന്നു
ప్రమాణం,ശപിക്കുക
ప్రమాణ స్వీకారం,സത്യപ്രതിജ്ഞാ ചടങ്ങ്
సిలబస్,പാഠ്യപദ്ധതി
చిహ్నం,പതീകം
సమరూపత,സമമിതി
సానుభూతి,സഹതാപം
సానుభూతి సమ్మె,സഹതാപ പണിമുടക്ക്
సింపోజియం,സിമ്പോസിയം
లక్షణం,ലക്ഷണം
సమకాలీకరించండి,സമന്വയിപ്പിക്കുക
సారాంశం,സംഗ്രഹം
సంశ్లేషణ,സിന്തസിസ്
సింథటిక్,കൃതിമമായുണ്ടാക്കിയ
వ్యవస్థ,ഏര്പ്പാട്
క్రమబద్ధమైనది,വവസ്ഥാനുസൃതമായ
క్రమబద్ధమైన పని,വ്യവസ്ഥാപരമായ ജോലി
వ్యవస్థల విశ్లేషణ,സിസ്റ്റംസ് വിശകലനം
టాబ్ ఫోల్డర్,ടാബ് ഫോൾഡർ
పట్టిక,മേശ
టేబులో,ടബ്ഡോ
విషయ సూచిక,ഉള്ളടക്ക പട്ടിക
ఇంటి పట్టిక,വീടിന്റെ മേശ
పట్టిక,തബുദ
పట్టిక ప్రకటన,ടാബുലേറ്റ് ചെയ്ത പ്രസ്താവന
పట్టిక,അവസഹമായ
టాబ్యులేటర్,തബൂലേറ്റർ
టాకిల్,പരിഹരിക്കുക
వ్యూహం,നയം
వ్యూహాత్మక,നയമുള്ള
వ్యూహం,തന്ത്രം
ట్యాగ్,ടാഗ്
ఇంటి చెల్లింపు తీసుకోండి,വീട്ടിലേക്ക് പോവുക
స్వాధీనం,ഏറ്റെടുക്കുക
ప్రతిభావంతులైన,കഴിവില്ലാത്ത
ప్రతిభ శోధన,പ്രതിഭ തിരയൽ
Tally,Tally
టాలీ కార్డ్,ടാലി കാർഡ്
ట్యాంపరింగ్,തകിടം
స్పష్టమైన,സ്പഷ്ടമായ
స్పష్టమైన ఆస్తి,സ്പഷ്ടമായ അസറ്റ്
టేప్,ടേപ്പ്
నొక్కడం,ടാപ്പിംഗ്
టార్డినెస్,ക്ഷീണം
లక్ష్యం,ലക്ഷം
లక్ష్యం తేదీ,ലക്ഷ്യ തിയതി
సుంకం,ചുങ്കവിഹിതം
TARNISH,പതക്കമായ
పని,കര്ത്തവം
టాస్క్ ఫోర్స్,ടാസ്ക് ഫോഴ്സ്
పన్ను,നികുതി
పన్ను తగ్గింపు,നികുതിാപിക്കാനുള്ള നികുതി
పన్ను పరిధిలోకి వచ్చేది,നികുതിയുണ്ടാക്കേണ്ട
పన్ను పరిధిలోకి వచ్చే ఆదాయం,നികുതി ബാധ്യമായ വരുമാനം
పన్ను సర్దుబాటు,നികുതി ക്രമീകരണം
పన్ను లెక్కించుట,നികുതി വിലയിരുത്തൽ
పన్ను,കരംപിരിക്കല്
పన్ను ఎగవేత,നികുതി ഒഴിവാക്കല്
పన్ను సలహాదారు,ടാക്സ് കൺസൾട്ടന്റ്
పన్ను ప్రకటన,നികുതി പ്രഖ്യാപനം
మూలం వద్ద తీసివేయబడిన పన్ను,ഉറവിടത്തിൽ നികുതി കുറയ്ക്കുന്നു
పన్ను మినహాయింపు,നികുതി കിഴിവ്
పన్ను ఎగవేత,നികുതി വെട്ടിപ്പ്
పన్ను మినహాయింపు,നികുതി ഒഴിവ്
పన్ను రహిత,തീരുവ ഇല്ലാത്ത
పన్ను చెల్లింపుదారు,നികുതിദായകന്
పన్ను రిబేటు,നികുതി ഇളവ്
పన్ను రిటర్న్,നികുതി റിട്ടേൺ
పన్ను షెడ్యూల్,നികുതി ഷെഡ്യൂൾ
జట్టు స్పూర్తి,ടീം സ്പിരിറ്റ്
జట్టు పని,ടീം ജോലി
భాష్ప వాయువు,കണ്ണീർ വാതകം
సాంకేతిక,സാങ്കേതികമായ
సాంకేతిక సలహా,സാങ്കേതിക ഉപദേശം
సాంకేతిక కళాశాల,ടെന്റിച്ച് കോളേജ്
సాంకేతిక సమాచారం,സാങ്കേതിക ഡാറ്റ
సాంకేతిక పోస్ట్,സാങ്കേതിക പോസ്റ്റ്
సాంకేతిక అర్హత,സാങ്കേതിക യോഗ്യത
సాంకేతిక నైపుణ్యం,സാങ്കേതിക വൈദഗ്ദ്ധ്യം
సాంకేతిక పదం,സാങ്കേതിക പദം
సాంకేతిక శిక్షణ,സാങ്കേതിക പരിശീലനം
సాంకేతిక నిపుణుడు,സാങ്കേതിക വിദാനിപുണന്
టెక్నిక్,സന്വദായം
టెక్నోక్రసీ,ടെക്നോക്രി
టెక్నోక్రాట్,ടെക്നോക്രാറ്റ്
సాంకేతిక,സാങ്കേതികപരമായ
సాంకేతిక నిపుణుడు,സാങ്കേതികവിദ്യക്കാരന്
సాంకేతికం,സാങ്കേതികവിദ
టెలిబ్యాంకింగ్,ടെലിബാങ്കിംഗ്
టెలిగ్రామ్,കന്വിസന്ദേശം
టెలిగ్రాఫిక్ చిరునామా,ടെലിഗ്രാഫിക് വിലാസം
టెలిగ్రఫీ,ടെലിഗ്രാഫി
టెలిప్రెంటర్ సందేశం,ടെലിപ്രിൻറ് സന്ദേശം
టెలివిజన్,ദൂരദര്ശന്
టెలివర్కింగ్,ടെലിവുകിംഗ്
టెలిక్స్,ടെലിക്സ്
టెల్లర్,ഇല്ലാതര്
కోపం,മാനസികനില
స్వభావం,സ്വഭാവം
స్వభావం,സഭാവാനുസാരമായ
ఉష్ణోగ్రత,താപനില
టెంపో,ടെപ്പോ
తాత్కాలిక,താത്ക്കാലികമായ
తాత్కాలిక ముందస్తు,താൽക്കാലിക അഡ്വാൻസ്
తాత్కాలిక నియామకం,താൽക്കാലിക നിയമനം
తాత్కాలిక వైకల్యం,താൽക്കാലിക വൈകല്യം
తాత్కాలిక పోస్ట్,താൽക്കാലിക പോസ്റ്റ്
తాత్కాలిక పరిమితి,താൽക്കാലിക നിയന്ത്രണം
తాత్కాలిక ఖాళీ,താൽക്കാലിക ഒഴിവ്
టెంప్టేషన్,പലോഭനം
టేనబుల్,പതിനമായ
చిత్తశుద్ధి,അതാനി
అద్దె,വാടക
అద్దెదారు,കുടികിടപ്പുകാരി
ధోరణి,ഗതി
టెండర్,മൂക്കാത്ത
టెండర్ బాక్స్,ടെൻഡർ ബോക്സ്
టెండరర్,ടെണ്ടർ
టెండర్ నోటీసు,ടെൻഡർ നോട്ടീസ്
అస్థిరమైనదనే,പരീക്ഷണാര്ത്ഥമുള്ള
పదవీకాలం,കാലാവധി
భూమి పదవీకాలం,ഭൂമിയുടെ കാലാവധി
పదవీకాలం,ഓഫീസ് കാലാവധി
పోస్ట్ పదవీకాలం,പോസ്റ്റിന്റെ കാലാവധി
పని పదవీకాలం,ജോലിയുടെ കാലാവധി
పదవీకాల పోస్ట్,കാലാവധി പോസ്റ്റ്
పదం,അധയനകാലം
ముగింపు,അവസാനിപ്പിക്കാവുന്ന
టెర్మినల్ (నివేదిక మొదలైనవి),ടെർമിനൽ (റിപ്പോർട്ട് മുതലായവ)
టెర్మినల్ పన్ను,ടെർമിനൽ നികുതി
ముగింపు,അവസാനിപ്പിക്കല്
ముగింపు నిబంధన,അവസാനിപ്പിക്കൽ ക്ലോസ്
ముగింపు నోటీసు,അവസാനിപ്പിക്കൽ അറിയിപ്പ്
సేవ యొక్క ముగింపు,സേവനം അവസാനിപ്പിക്കൽ
పరిభాష,സങ്കേതഭാഷ
టర్మ్ లోన్,ടേം ലോൺ
పదవీకాలం,ഓഫീസിന്റെ കാലാവധി
నిబంధనలు,നിബന്ധനകൾ
నిబంధనలు మరియు షరతులు,ഉപാധികളും നിബന്ധനകളും
పంపించటానికి షరతులు,ഡെലിവറി നിബന്ധനകൾ
సూచన నిబంధనలు,ടേംസ് ഓഫ് റഫറൻസ്
సేవా నిబంధనలు,സേവന നിബന്ധനകൾ
భూభాగం,ഭൂപദേശം
భీభత్సం,നടുക്കം
ఉగ్రవాదం,ഭീകരഭരണം
ఉగ్రవాది,ഭീകരപവര്ത്തനം
తృతీయ ప్రయోజనం,മൂന്നാമത്തെ ആനുകൂല്യം
పరీక్ష,പരീക്ഷണസന്വദായം
నిబంధన,സംഹിത
పరీక్ష ఛార్జ్,ടെസ്റ്റ് ചാർജ്
పరీక్ష తనిఖీ,ടെസ്റ്റ് ചെക്ക്
టెస్టర్,ശ്രദ്ധാപൂര്വ്
సాక్ష్యం,സാക്ഷപ്പെടുത്തുക
యోగ్యతా పత్రము,സാക്ഷസ്തുദായകമായ
సాక్ష్యం,സാക്ഷിതം
పరీక్ష నివేదిక,പരിശോധന റിപ്പോർട്ട്
వచనం,മൂലഗന്ഥം
ధన్యవాదాలు,നന്ദിയുള്ള
థీమ్,പതിപാദം
చికిత్స,രോഗചികില്സ
మూడవ పార్టీ,മൂന്നാം പാർട്ടി
పూర్తిగా,നന്നായി
శ్రద్ద,സമീക്ഷകാരിയായ
బెదిరింపు,ഭീഷണി
పొదుపు,മിടുക്കൻ
ద్వారా,മുഖാന്തിരം
విసిరి వేయి,പുറത്താക്കുക
బొటనవేలు ముద్ర,തള്ളവിരൽ
మెజారిటీ,ഭൂരിപക്ഷം
టికెట్,ടിക്കറ്റ്
టై,സമനില
టైడ్ లోన్,ടി.കെ.
టైర్,നിര
వంపు,ചായം
సమయం,കാലം
సమయం అనుమతించబడింది,അനുവദനീയമായ സമയം
సమయం నిరోధించబడింది,സമയം വിലക്കി
నిర్ణీత కాలం,സമയബന്ധിതമായി
టైమ్ కార్డ్,സമയ കാർഡ്
టైమ్ డిపాజిట్ (= స్థిర డిపాజిట్),സമയ നിക്ഷേപം (= സ്ഥിര നിക്ഷേപം)
సమయం ఉంచడం,സൂക്ഷിക്കുന്ന സമയം
నిర్ణీత కాలం,സമയ പരിധി
సమయం ఆఫ్,സമയം ഓഫാണ്
సమయం అధిగమిస్తుంది,സമയം മറികടന്നു
సమయం ముగిసిన ప్రోగ్రామ్,സമയപരിശോധന
సమయ రేటు,സമയ നിരക്ക്
టైమ్ రికార్డింగ్ మెషిన్,ടൈം റെക്കോർഡിംഗ് മെഷീൻ
సమయ స్కేల్,സമയ സ്കെയിൽ
సమయ ప్రణాళిక,സമയ ക്രമം
టైమ్ స్టాంప్,സമയ സ്റ്റാമ്പ്
సమయ అధ్యయన పరికరాలు,സമയ പഠന ഉപകരണം
సమయ పట్టిక,സമയ പട്ടിക
టైమింగ్,സമയത്തിന്റെ
చిట్కాలు,നുറുങ്ങുക
శీర్షిక,തലക്കെട്ട്
టైటిల్ హోల్డర్,ശീർഷക ഉടമ
"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి",കുളിമുറി
టోకెన్,ടോക്കൺ
టోకెన్ సభ్యుడు,ടോക്കൺ അംഗം
టోకెన్ పే,ടോക്കൺ പേ
టోకెన్ సమ్మె,ടോക്കൺ പണിമുടക്ക്
టోన్,ഛായ
గొంతు తగ్గించు,സ്വരം താഴേക്ക്
టోన్ అప్,ടോൺ അപ്പ്
సాధనం,ഉപകരണം
టూల్ డౌన్ సమ్మె,ഉപകരണം ഡൗൺ സ്ട്രൈക്ക്
టాప్,അറ്റം
అంశం,വിഷയം
ఉన్నత స్థాయి నిర్ణయం,മികച്ച ലെവൽ തീരുമാനം
ఉన్నతస్థాయి పాలకవర్గం,"ഉന്നത നേതൃത്വം, ഉന്നത ഭരണസമിതി"
పైభాగం,ടോപ്പ്മോസ്റ്റ്
అగ్ర అధికారి,ഉന്നത ഉദ്യോഗസ്ഥൻ
స్థలాకృతి,ഭൂരിശാസ്
అత్యంత ప్రధానమైన,മുൻഗണന
టాప్ ర్యాంకింగ్,മികച്ച റാങ്കിംഗ്
అతి రహస్యం,മികച്ച രഹസ്യം
హింస,പീഡിപ്പിക്കാനും
మొత్తం,മൊത്തമായ
మొత్తం సేవ,ആകെ സേവനം
కఠినమైనది,കടുപ്പമേറിയ
పర్యటన,സഞ്ചാരം
టూర్ ప్రోగ్రాం,ടൂർ പ്രോഗ്രാം
టూర్ రిపోర్ట్,ടൂർ റിപ്പോർട്ട്
టౌట్,തുരത്തല്
పట్టణం,പട്ടണം
టౌన్షిప్,ടൗണ് സ്ഥാനം
జాడ కనుగొను,തുട്ടുചെയ്യുക
ట్రాక్ట్,ലഘുലേഖ
ట్రాక్షన్,പാശം
వాణిజ్య ఒప్పందం,വ്യാപാര ഉടമ്പടി
వాణిజ్య సంఘం,തൊഴിലാളി സംഘടന
సాంప్రదాయం,പാരന്വരം
రైలు,പരിശീലനംകൊടുക്കുക
ట్రైనీ,പരിശീലനം ആർജിക്കുന്നയാൾ
ట్రైనీషిప్,പരിശീലനംകൊടുക്കുക
శిక్షకుడు,ശിക്ഷക
శిక్షణ,പരിശീലനം
శిక్షణా కేంద్రం,പരിശീലന കേന്ദ്രം
శిక్షణ కళాశాల,പരിശീലന കോളേജ്
శిక్షణా విభాగం,പരിശീലന വിഭജനം
శిక్షణా సంస్థ,പരിശീലന സ്ഥാപനം
శిక్షణా సమయం,പരിശീലന കാലയളവ്
శిక్షణా కార్యక్రమం,പരിശീലന പരിപാടി
శిక్షణా యూనిట్,പരിശീലന യൂണിറ്റ്
లక్షణం,രാവണത
దేశద్రోహి,രാജദോഹി
ప్రశాంతత,ശാന്തക്കല്
లావాదేవీ,ഇടപാട്
వ్యాపారం యొక్క లావాదేవీ,ബിസിനസ്സ് ഇടപാട്
ట్రాన్స్క్రిప్షన్,പകരാവസ്ഥ
బదిలీ,സ്ഥലംമാറ്റുക
బదిలీ చేయగల వస్తువులు,കൈമാറ്റം ചെയ്യാവുന്ന ചരക്കുകൾ
బదిలీ ఎంట్రీ,ട്രാൻസ്ഫർ എൻട്രി
బదిలీ రుసుము,കൈമാറ്റം ഫീസ്
బదిలీ మెమోరాండం,മെമ്മോറാണ്ടം കൈമാറുക
డిప్యుటేషన్‌పై బదిలీ,ഡെപ്യൂട്ടേഷനിൽ കൈമാറുക
బదిలీ ఆర్డర్,ട്രാൻസ്ഫർ ഓർഡർ
పరివర్తన,രൂപാന്തരം
రవాణా,ഗതാഗതം
రవాణా విధి,ട്രാൻസിറ്റ് ഡ്യൂട്ടി
పరివర్తన,പരിവർത്തനം
ట్రాన్సిట్ పాస్,ട്രാൻസിറ്റ് പാസ്
ట్రాన్సిట్ వీసా,ട്രാൻസിറ്റ് വിസ
రవాణా వర్క్‌షాప్,ട്രാൻസിറ്റ് വർക്ക്ഷോപ്പ്
అనువాదం,വിവർത്തനം
లిప్యంతరీకరణ,ലിപ്യന്തരണം
ప్రసార,പകർച്ച
ప్రసారం,അയയ്ക്കുക
రవాణా,വഹിച്ചുകൊണ്ടുപോവുക
రవాణా భత్యం,ഗതാഗത അലവൻസ്
రవాణా,കയറ്റിക്കൊണ്ടുപോകല്
బదిలీ,കൈമാറ്റം
ఉచ్చు,കെണി
ప్రయాణం,സഞ്ചരിക്കുക
ప్రయాణ ఖర్చులు,യാത്രാ ചെലവ്
యాత్రికుల చెక్,യാത്രക്കാരന്റെ പരിശോധന
ప్రయాణ భత్యం,യാത്രാബത്ത
ప్రయాణ భత్యం బిల్లు,യാത്രാ അലവൻസ് ബിൽ
ప్రయాణ రాయితీ,യാത്ര ഇളവ്
ద్రోహం,വചതീർച്ച
రాజద్రోహం,രാജദോഹം
ట్రెజరీ,ട്രഷറി
ట్రెజరీ బెంచ్,ട്രഷറി ബെഞ്ച്
ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.),ട്രഷറി ഡെപ്പോസിറ്റ് രസീത് (t.d.r.)
ట్రెజరీ రశీదు,ട്രഷറി രസീത്
ట్రెజరీ వోచర్,ട്രഷറി വൗച്ചർ
చికిత్స,പെരുമാറുക
ఒప్పందం,കരാര്
అప్పగించే ఒప్పందం,കൈമാറൽ ഉടമ്പടി
ట్రెక్,കുഴച്ചി
ధోరణి,ലഘുലേഖ
అతిక్రమణ,അതിക്രമം
ట్రయల్,പരീക്ഷണം
ట్రయల్ బ్యాలెన్స్,ട്രയൽ ബാലൻസ്
ట్రయల్ వ్యవధి,വിചാരണ കാലയളവ്
గిరిజన ప్రాంత అభివృద్ధి,ഗോത്ര പ്രദേശ വികസനം
గిరిజన సంక్షేమం,ഗോത്ര ക്ഷേമം
తెగ,ജനവര്ഗ്ഗം
ట్రిబ్యునల్,ട്രിബ്യൂണൽ
నివాళి,ബഹുമതി
ట్రిమ్,ട്രിം
ట్రిప్,ഉല്ലാസയാത
త్రైపాక్షిక,ത്രിപാർട്ട്റ്റ്
ట్రిపుల్,മൂന്ന
త్రిపాది,ഉപ്ഴുമുള്ള
నిజమైన కాపీ,യഥാർത്ഥ പകർപ്പ്
ట్రంక్ కాల్,തുമ്പിക്കൈ കോൾ
నమ్మకం,ആശ്രയം
ధర్మకర్త,ടസ്റ്റി
నమ్మదగినది,വിശ്വാസയോഗ്യമായ
తిరస్కరించు,നിരാകരിക്കുക
టర్న్‌కీ ప్రాతిపదిక,ടേൺവൈ അടിസ്ഥാനം
టర్న్-అవుట్,ഉല്പാദിപ്പിക്കുക
టర్నోవర్,വിറ്റുമയ
టర్పుట్యూడ్,പടയം
ట్యూటలేజ్,കലയ്മം
ట్విన్ సిటీ,ഇരട്ട നഗരം
ట్విన్ షేరింగ్ ప్రాతిపదిక,ഇരട്ട പങ്കിടൽ അടിസ്ഥാനം
రకం,ടൈപ്പ് ചെയ്യുക
టైప్‌స్క్రిప్ట్,ടൈപ്പ്സ്ക്രിപ്റ്റ്
టైప్‌రైటర్,ടൈപ്പ് റൈറ്റര്
టైప్‌రైటింగ్,ടൈപ്പ് റൈറ്റിംഗ്
సాధారణ,മാതൃകയായ
టైపింగ్,ടൈപ്പിംഗ്
టైపింగ్ మెషిన్,ടൈപ്പിംഗ് മെഷീൻ
టైపింగ్ పూల్,ടൈപ്പിംഗ് പൂൾ
టైపోగ్రాఫికల్ లోపం,ടൈപ്പോഗ്രാഫിക്കൽ പിശക്
నిగూఢ ఉద్దేశ్యంగా,ഗൂഡമായ ഉദ്ദേശ്യം
అంతిమంగా,അന്തിമമായ
అల్టిమేట్ సరుకు,ആത്യന്തിക ചരക്ക്
అంతిమ ఖర్చు,ആത്യന്തിക ചെലവ്
అంతిమ లక్ష్యం,ആത്യന്തിക ലക്ഷ്യം
అంతిమంగా,ആത്യന്തികമായി
అంతిమ లక్ష్యం,ആത്യന്തിക ലക്ഷ്യം
అల్టిమేటం,അന്ലിമാറ്റം
అల్టిమో,അല്പം
అతినీలలోహిత,അൾട്രാവറുകൾ
అంపైర్,അമ്പര്
ఆమోదయోగ్యం కాదు,അസ്വീകാര്യമായ
సహకరించని సామాను,അനുഗമിക്കാത്ത ബാഗേജ്
అన్‌ఎయిడెడ్,അൺഎയ്ഡെഡ്
నిస్సందేహంగా,വ്യക്തമല്ലാത്ത
ఏకాభిప్రాయం,അനീതി
ఏకగ్రీవ,ഏകകണ്ഠ
ఏకగ్రీవ నిర్ణయం,ഏകകണ്ഠമായ തീരുമാനം
నిస్సారంగా,അനാശയിംഗ്
అటాచ్ చేయబడలేదు,അറ്റാച്ചുചെയ്യാത്ത
అనధికార,അനധികൃതമായ
అనివార్యమైనది,അനുപേക്ഷണീയമായ
అనివార్య పరిస్థితులు,ഒഴിവാക്കാനാവാത്ത സാഹചര്യങ്ങൾ
అనివార్య ఆలస్యం,ഒഴിവാക്കാനാവാത്ത കാലതാമസം
అనాలోచిత,അൺബോമിംഗ്
అన్‌కాష్ చేయలేదు,മൂലക്കല്ല്
అనిశ్చితంగా,അനിശ്ചിതമായ
క్లెయిమ్ చేయబడలేదు,അവകാശപ്പെടാത്ത
క్లెయిమ్ చేయని సామాను,ക്ലെയിം ചെയ്യാത്ത ബാഗേജ്
వర్గీకరించనిది,തരംതിരിക്കാത്ത
అంగీకరించలేదు,സഹപാമിതമായ
అసాధారణం,അസാധാരണമായ
రాజీలేనిది,വിട്ടുവീഴ്ചയില്ലാത്തവ
బేషరతు,വവസ്ഥകളില്ലാത്ത
ధృవీకరించబడలేదు,സ്ഥിരീകരിക്കാത്തത്
ధృవీకరించని నివేదిక,സ്ഥിരീകരിക്കാത്ത റിപ്പോർട്ട്
రాజ్యాంగ విరుద్ధం,ഭരണഘടനാവിരുദ്ധമാണ്
నిరంతరాయంగా,അഭന്തികമല്ലാത്ത
అనియంత్రిత,അനിയന്ത്രിതമായ
ధృవీకరించబడలేదు,അജ്ഞാതനായ
వెలికితీసిన డిమాండ్,അനാവരണം ചെയ്യപ്പെട്ട ആവശ്യം
డేటెడ్,തീരമായ
పంపిణీ చేయని లేఖ,വിതരണം ചെയ്യാത്ത കത്ത്
కింద,കീഴെ
తక్కువ వయస్సు,വയസ്സിൽ
అసెస్‌మెంట్ కింద,വിലയിരുത്തലിനു കീഴിൽ
బిల్లింగ్ కింద,ബില്ലിംഗിന് കീഴിൽ
పోస్టింగ్ సర్టిఫికేట్ కింద,പോസ്റ്റുചെയ്യുന്നതിന്റെ സർട്ടിഫിക്കറ്റ്
పరిశీలనలో ఉన్నది,പരിഗണനയിലാണ്
అండర్ కన్సప్షన్,അണ്ടർകൺസേഷൻ
అభివృద్ధి చెందలేదు,അവികസിതമാണ്
ఉద్యోగం కింద,ജോലിസ്ഥലത്ത്
ఉపాధి కింద,തൊഴിൽ കീഴിൽ
తక్కువ అంచనా,അണ്ടർ-എസ്റ്റിമേറ്റ്
పరీక్ష కింద,പരിശോധനയിൽ
అండర్ గ్రాడ్యుయేట్,ബിരുദധാരി
భూగర్భ,ഭൂഗര്ഭത്തിലുള്ള
అండర్-హ్యాండ్ డీలింగ్,കൈകൊണ്ട് ഇടപെടൽ
ఇన్వాయిస్ కింద,ഇൻവോയ്സിംഗിന് കീഴിൽ
అండర్లైన్,അടിവരയിട്ടു
అండర్ మ్యాన్,അണ്ടർ കൈകാര്യം ചെയ്തു
అండర్ పెయిడ్,അണ്ടർ-പെയ്ഡ്
తక్కువ జనాభా,ജനസംഖ്യ
అండర్ ప్రొడక్షన్,കീഴിൽ നിർമ്മാണം
సూచన కింద,റഫറൻസിൽ
సంతకం చేయలేదు,അന്തിമമായ
అవగాహన,വിവേകം
చేపట్టండి,ഏറ്റെടുക്കുക
చేపట్టడం,കയ്യേല്ക്കല്
అండర్‌ట్రియల్,പതക്ഷമായ
తక్కువ వినియోగం,അണ്ടർ-വിനിയോഗം
తక్కువ విలువ,മൂല്യത്തകർച്ച
అవాంఛనీయ,അനഭിലഷണീയമായ
అప్రధానమైన,അനിയന്തിതമായ
అవాంఛనీయ రుణం,പീഡനസമ്പന്നരായ വായ്പ
నిర్వివాదమైనది,തർക്കശരവുമില്ലാത്ത
అవిభక్త,വിഭജിച്ചിട്ടില്ലാത്ത
నిస్సందేహంగా,നിസ്സംശയം
అనవసరమైన,അനാവശ്യമായ
అనవసరమైన ఆలస్యం,അനാവശ്യ കാലതാമസം
అనుచిత ప్రభావం,അനാവശ്യ സ്വാധീനം
తెలియని ఆదాయం,കണ്ടെത്താത്ത വരുമാനം
వెలికితీసినది,കണ്ടുപിടിക്കാത്ത
అనాలోచిత,അദൃശ്യമായ
నిరుద్యోగం,തൊഴിലില്ലായ്മ
అసమాన భూమి,അസമമായ ഭൂമി
Unexpected హించని ఆలస్యం,അപ്രതീക്ഷിത കാലതാമസം
కనిపెట్టబడని,അസമമായ
అన్యాయం,നായരഹിതമായ
అన్యాయమైన తొలగింపు,അന്യായമായി പുറത്താക്കൽ
అన్యాయమైన కార్మిక పద్ధతులు,അന്യായമായ തൊഴിലാളി രീതികൾ
అన్యాయమైన అర్థం,അന്യായമാണ്
అననుకూలమైన,അനുകൂലമല്ലാത്തത്
అనర్హమైనది,ഉപയോഗമില്ലാത്ത
ప్రమోషన్ కోసం అనర్హమైనది,പ്രമോഷന് യോഗ്യമല്ല
Fore హించనిది,നിര്ണ്ണായിഘകം
Fore హించని ఆరోపణలు,അപ്രതീക്ഷിത നിരക്കുകൾ
Fore హించని పరిస్థితులు,അപ്രതീക്ഷിത സാഹചര്യങ്ങൾ
యునికామెరల్,അൺകാമെറൽ
యునికామెరల్ లెజిస్లేచర్,യൂണികാമെറൽ നിയമസഭ
ఏకీకరణ,ഏകീകരിക്കല്
ఏకీకృత స్కేల్,ഏകീകൃത സ്കെയിൽ
యూనిఫాం,ഒരേപോലെ
ఏకరీతి పెరుగుదల,ഏകീകൃത വർദ്ധനവ്
ఏకరూపత,ഏകത
ఏకపక్ష,ഏകപക്ഷീയമായ
ఏకపక్ష చర్య,ഏകപക്ഷീയമായ പ്രവർത്തനം
