Tamil,Hindi
ரேடியோ பரப்புதல் ஊடகம்,रेडियो संचरण माध्यम
ரேடியோ ரிசீவர்,रेडियो अभिग्राही
வானொலி விதிமுறைகள்,रेडियो नियमन
ரேடியோ சிக்னல்,रेडियो संकेत
ரேடியோ ஸ்பெக்ட்ரம்,रेडियो स्पेक्ट्रम
ரேடியோ கண்காணிப்பு,"रेडियो अनुवर्तन, रेडियो अनुपथन"
ரேடியோ டிரான்ஸ்மிட்டர்,"रेडियो प्रेषित्र, रेडियो ट्रांसमीटर"
ரேடியோ அலை,रेडियो तरंग
ஆரம்,त्रिज्या
வளைவு,"रैम्प, ढलान"
சீரற்ற,या–च्छिक
சீரற்ற தரவு,या–च्छिक आंकड़ा
சீரற்ற பிழை,या–च्छिक त्रुटि
சீரற்ற ஏற்ற இறக்கங்கள்,या–च्छिक उच्चावचन
சரகம்,परास
ராஸ்டர்,रास्टर
ராஸ்டர் பட வடிவம்,रास्टर प्रतिबिंब आरूप
வீதக் கட்டுப்பாடு,दर नियंत्रण
மாற்ற விகிதம்,परिवर्तन-दर
மதிப்பிடப்பட்ட திறன்,"निर्धारित क्षमता, निर्धारित धारिता"
மதிப்பிடப்பட்ட குதிரை சக்தி,निर्धारित अश्वषक्ति
மதிப்பிடப்பட்ட சக்தியை,निर्धारित षक्ति
மதிப்பீடு,"निर्धारण, अनुमतांक"
R-c இணைப்பு,"आर सी युग्मन, R-C युग्मन"
எதிர்வினை,प्रतिघात
எதிர்வினை,"प्रतिक्रिया, अभिक्रिया"
எதிர்வினை கூறு,प्रतिघाती घटक
எதிர்வினை சுமை,"प्रतिघाती भार, प्रतिघाती लोड"
மறுஉருவாக்கம் பொறித்தல்,अभिकर्मक निक्षारण
நிகழ்நேர பரிமாற்றம்,वास्तविक काल संचरण
மறு ஒளிபரப்பு,पुनःप्रसारण
பெறுநர்,अभिग्राही
ஆண்டெனாவைப் பெறுதல்,अभिग्राही ऐन्टेना
பெறும் மையம்,अभिग्राही केंद्र
வரவேற்பு,अभिग्रहण
வரவேற்பு அறிக்கை,अभिग्रहण रिपोर्ट
வரவேற்பு ஆய்வு,अभिग्रहण सर्वेक्षण
பரஸ்பர,व्युत्क्रम
புனரமைப்பு வடிகட்டி,"पुनर्निर्माण फिल्टर, पुनर्निर्माण निस्यंदक"
பதிவு செய்யக்கூடியது,अभिलेखनीय
பதிவு செய்யப்பட்டது,अभिलेखित
ரெக்கார்டர்,अभिलेखित्र
பதிவு,अभिलेखन
பதிவு சாவடி,अभिलेखन बूथ
பதிவு செய்யும் தலை,"अभिलेखन शीर्ष, अभिलेखन हेड"
வட்டில் பதிவு செய்தல்,डिस्क-अभिलेखन
பதிவு அறை,अभिलेखन कक्ष
பதிவு முறை,अभिलेखन पद्धति
ரெக்கார்டிங் டேப்,"अभिलेखन टेप, अभिलेखन फीता, अभिलेखन तंत्र"
திருத்தம்,"दिष्टकरण, परिशोधन"
திருத்தப்பட்ட சமிக்ஞை,दिष्टकारी संकेत
திருத்தி,"दिष्टकारी, परिशोधक"
மறுசுழற்சி,पुनश्चक्र
பணிநீக்கம்,"अतिरेकता, अपेक्षाधिक्य"
தேவைக்கதிகமான,"अतिरिक्त, अपेक्षाधिक"
தேவையற்ற உறுப்பு,अतिरिक्त तत्व
மறு பொறியியல்,"पुनःअभियांत्रिकीकरण, पुनर्विन्यास"
மறு-பொறுப்பு,पुनर्वर्धन
குறிப்பு அதிர்வெண்,संदर्भ आवृत्ति
குறிப்பு மதிப்பு,संदर्भ मान
பிரதிபலிக்கும் அடுக்கு,परावतब परत
நடுத்தர பிரதிபலிக்கும்,परावतब माध्यम
மேற்பரப்பு பிரதிபலிக்கும்,परावतब पृष्ठ
பிரதிபலிப்பு,परावर्तन
பிரதிபலிப்பு,परावर्तक
ஆண்டெனாவிற்கான பிரதிபலிப்பு,ऐन्टेना परावर्तक
ஒளிவிலகல்,अपवर्तन
ஒளிவிலகல்,अपवर्तनांक
குளிரூட்டல்,प्रशीतन
மீளுருவாக்கம்,पुनर्जनन
பதிவு,"रजिस्टर, पंजी"
வால்வை ஒழுங்குபடுத்துதல்,नियामक वाल्व
ஒழுங்குமுறை,नियमन
கட்டுப்பாட்டாளர்,नियामक
ஒழுங்குமுறை,नियामक
வலுவூட்டல்,प्रबलन
தொடர்புடைய,संबंधपरक
உறவினர் அனுமதி,सापेक्ष विद्युत्शीलता
ரிலே,"रिले, प्रतिसारण केंद्र"
ரிலே மையம்,रिले केंद्र
ரிலே முடித்தல்,मूक रिले
ரிலே டிரான்ஸ்மிட்டர்,रिले प्रेषित्र
வெளியீடு,मोचन
வோல்ட் இல்லை,निर्वोल्टता मोचन
நம்பகத்தன்மை,विष्वसनीयता
நம்பகமான,विष्वसनीय
தொலைநிலை,"सुदूर, रिमोट"
தொலையியக்கி,"सुदूर-नियंत्रण, रिमोट कंट्रोल"
தொலை கட்டுப்பாடு மற்றும் வழிசெலுத்தல் அமைப்பு,सुदूर नियंत्रण एवं संचालन तंत्र
தொலை கட்டுப்பாட்டு அலகு,सुदूर नियंत्रण एकक
தொலைநிலை அமைப்பு,सुदूर तंत्र
தொலைதூர கட்டுப்படுத்தப்பட்ட உபகரணங்கள்,सुदूर-नियंत्रित उपस्कर
சுருள் மீண்டும்,पुनरावतब कुंडली
ரிப்பேட்டர்,पुनरावर्तक
மாற்று,प्रतिस्थापन
நிரப்புதல்,पुनः पूर्ति
இனப்பெருக்கம் செய்யுங்கள்,"पुनरुत्पादन, पुनः प्रस्तुति"
இனப்பெருக்கம்,"पुनरुत्पादन, जनन"
மறு பதிவு,पुनः अभिलेखन
ஆராய்ச்சி மற்றும் மேம்பாடு,अनुसंधान एवं विकास
மீட்டமைக்கவும்,"पुनर्नियोजन, पुनः नियोजन"
மீதமுள்ள மறுசீரமைப்பு,अवशिष्ट पुनर्मिश्रण
எச்சம்,"अवशिष्ट, अवशेष"
எதிர்ப்பு,प्रतिरोध
எதிர்ப்பு சுமை,प्रतिरोध भार
மின்தடை,प्रतिरोधक
தீர்மானம்,विभेदन
அதிர்வு,अनुनाद
அதிர்வு அதிர்வெண்,अनुनाद आवृत्ति
அதிர்வு,अनुनादी
அதிர்வு வரி,अनुनादी लाइन
ரெசனேட்டர்,अनुनादक
வள,"संसाधन, साधन"
வள பகிர்வு,संसाधन सहभागिता
பதிலளிக்கும் காலம்,अनुक्रिया अवधि
பதில்,अनुक्रिया
மறுசீரமைப்பு,पुनः स्थापन
இதன் விளைவாக,परिणामी
தக்கவைத்தல்,धारण
மறுபயன்பாடு,"पुनर्प्रेषण, पुनः संचार"
மீட்டெடுப்பு,"पुनःप्रापण, पुनःप्राप्ति"
மீட்டெடுப்பு இயந்திரம்,पुनःप्राप्ति इंजन
மீண்டும் முயற்சிக்கவும்,पुनः प्रयास
திரும்ப,"प्रतिगम, वापसी"
திரும்பும் பாதை,वापसी पथ
எதிரொலித்தல்,अनुरणन
எதிரொலிக்கும் நேரம்,अनुरणन काल
தலைகீழ் சார்புடைய டையோடு,विपरीत अभिनत डायोड
தலைகீழ் மின்னோட்டம்,प्रतीप धारा
சுழலும்,परिक्रमी
முன்னாடி,पुनः कुंडलन
மறுசீரமைக்கக்கூடிய உருகி,पुनः तारयोज्य फ्यूज
மாற்றியமைத்தல்,पुनः तार स्थापन
மறுபரிசீலனை செய்யக்கூடியது,"पुनः लेखनीय, पुनर्लेखनीय"
ஆர்.எஃப் டிரைவ்,"रेडियो आवृत्ति चालक, आर एफ ड्राइव"
RF ஊட்டி,"रेडियो आवृत्ति प्रभरक, आर एफ फीडर"
ஆர்.எஃப் அபாயங்கள்,रेडियो आवृत्ति संकट
RF பாதுகாப்பு விகிதம்,"आर एफ संरक्षण अनुपात, रेडियो आवृति संरक्षण अनुपात"
ரியோஸ்டாட்,"धारा नियंत्रक, धारा नियामक"
ரிப்பன்,रिबन
ரிவெட்,रिवेट
ரிவெட் கூட்டு,रिवेटित जोड़
ரிவெட்டிங்,रिवेट लगाना
ஆர்.என் சேனல்,"रेडियो नेटवर्क चैनल, आर एन चैनल, RN चैनल"
ரோபோ,"रोबोट, यंत्र मानव"
ரோபாட்டிக்ஸ்,रोबोटिक्स
உருட்டவும்,अंतर्बेलन
உருட்டவும்,बहिर्बेलन
வேர்,मूल
ரோட்டரி,घूणब
சுழற்சி,"घूर्णन, चक्रानुक्रम"
பாதை,मार्ग
திசைவி,"अनुमार्गक, राउटर"
வழக்கமான செயல்பாடுகள்,"नेमी प्रचालन, सामान्य क्रियाएं"
ரூட்டிங்,अनुमार्गन
நேரம் ரன்,कार्य अवधि
பாதுகாப்பு ஏற்பாடு,सुरक्षा व्यवस्था
பாதுகாப்பு இன்டர்லாக்,सुरक्षा अंतःपाश
சாக்,"अवनमन, झोल"
முக்கிய அம்சங்கள்,प्रमुख अभिलक्षण
மாதிரி,"नमूना, प्रतिदर्श"
மாதிரி மற்றும் ஹோல்ட் சுற்று,सैंपल ऐंड होल्ड परिपथ
மாதிரி அளவு,"प्रतिदर्श आमाप, सैंपल साइज"
மாதிரி தரவு,प्रतिचयित आंकड़ा
மாதிரி,प्रतिचयन
மாதிரி விகிதம்,प्रतिचयन दर
மாதிரி செறிவு,प्रतिचयन संतृप्ति
மாதிரி கோட்பாடு/தேற்றம்,प्रतिचयन सिद्धांत/ प्रमेय
செயற்கைக்கோள்,उपग्रह
செயற்கைக்கோள் தொடர்பு,उपग्रह संचार
செயற்கைக்கோள் பாதுகாப்பு,उपग्रह व्याप्ति
செயற்கைக்கோள் டிஜிட்டல் இணைப்பு,"उपग्रह अंकीय कड़ी, उपग्रह अंकीय लिंक"
செயற்கைக்கோள் குறுக்கீடு,उपग्रह व्यतिकरण
செயற்கைக்கோள் வானொலி,उपग्रह रेडियो
செயற்கைக்கோள் வானொலி பரிமாற்றம்,"उपग्रह रेडियो संचरण, उपग्रह रेडियो प्रेषण"
செயற்கைக்கோள் பரிமாற்றம்,"उपग्रह संचरण, उपग्रह प्रेषण"
நிறைவுற்ற காற்று,संतृप्त हवा
நிறைவுற்ற மின்னோட்டம்,संतृप्ति धारा
செறிவூட்டல்,संतृप्ति
பல் அலை பார்த்தது,आरा दंती तरंग
அளவீடல்,"अनुमापनीयता, विस्तार क्षमता"
அளவு,"अनुमाप, पैमाना, मापनी"
அளவிலான காரணி,"माप गुणक, स्केल गुणक"
அளவிடுதல்,"सोपानी, क्रम गणक, सोपानन"
ஸ்கேன் செய்யப்பட்ட பீம்,क्रमवीक्षित किरणपुंज
ஸ்கேனர்,क्रमवीक्षक
ஸ்கேனிங் அதிர்வெண்,क्रमवीक्षण आवृत्ति
ஸ்கேனிங் லைன்,क्रमवीक्षण लाइन
சிதறல்,प्रकीर्णन
காட்சி,परि–श्य
திட்டமிடுபவர்,अनुसूचक
திட்டம்,व्यवस्थात्मक
ஷாட்கி தடை,शॉटकी रोधिका
சிண்டில்லேஷன்,प्रस्फुरण
ஸ்க்ராம்ப்ளர்,अस्फुटक
துருவல்,अस्फुटन
ஸ்கிராப்,"स्क्रैप, क्षेप्य"
ஸ்கிராப்பிங்,"खुरचन, टुकड़ा, खंड, स्क्रैप"
கீறல்,"खरोंच, खरखराहट"
திரை,"परदा, स्क्रीन"
திரை எரிக்க,"स्क्रीन जलन, प्रपट्ट जलन"
திரை பைபாஸ்,स्क्रीन उपमार्ग
திரை மின்னோட்டம்,स्क्रीन धारा
திரை கட்டம்,स्क्रीन ग्रिड
ஸ்கிரீன் சேவர்,"स्क्रीन रक्षी, प्रपट्ट रक्षी"
திரையிடப்பட்ட கேபிள்,आवरित केबल
திரையிடல்,"विविक्तीकरण, स्क्रीन प्रदर्शन, छानबीन, छानना"
சுருள்,"स्क्रॉल, वलनी"
உருள் பட்டை,"स्क्रॉल बार, वलनी दंड"
ஸ்க்ரோலிங்,"कुंडलन, स्क्रॉलन"
தேடல் இயந்திரம்,"अन्वेषी इंजन, खोजी इंजन"
இரண்டாம் நிலை,"द्वितीयक, गौण"
இரண்டாம் நிலை செல்,"द्वितीयक सेल, संचायक सेल"
துறை,"सेक्टर, त्रिज्यखंड"
பிரிவு,"टुकड़ा, खंड"
சுய கண்டறியும்,स्वतः नैदानिक
குறைக்கடத்தி,अर्धचालक
அனுப்புநர்,प्रेषक
உணர்திறன்,"संवेदनशीलता, सुग्राहिता"
சென்சார்,"संवेदक, संवेदित्र, सुग्राही"
வரிசை,अनुक्रम
தொடர்,"क्रमिक, धारावाहिक"
தொடர் அணுகல்,क्रमिक अभिगम
சீரியல் போர்ட்,"क्रमिक संपर्कस्थल, क्रमिक द्वारक"
தொடர் அதிர்வு,श्रेणी अनुनाद
சேவையகம்,"सर्वर, परिसेवक"
அமைவு,"व्यवस्था, व्यवस्थापन"
நிழல்,"छायांकन, छायन, छादन"
நிழல்,"छाया, प्रतिछाया"
ஷானனின் தேற்றம்,शैनन प्रमेय
வடிவமைத்தல்,संरूपण
ஷேர்வேர்,सहभागिता सामग्री
உறை,"आच्छद, आवरण"
மாற்றம்,"विस्थापन, पारी"
மாற்றுதல்,विस्थापन
அதிர்ச்சி,प्रघात
குறைந்த மின்னழுத்தம்,लघु परिपथ
குறுகிய சுற்று சோதனை,लघुपथ परीक्षण
குறுகிய அலை,लघु तरंग
குறுகிய அலை மையம்,लघु तरंग केंद्र
குறுக்குவழி,"लघु पथ, सरल उपाय"
பணிநிறுத்தம்,"काम-बंद, विराम, शटडाउन"
பணிநிறுத்தம் சமிக்ஞை,विराम संकेत
பக்க இசைக்குழு,"पार्ष्व बैंड, पार्ष्व पट्ट"
பக்க இசைக்குழு சக்தி,पार्ष्व बैंड षक्ति
சிக்னல்,"संकेत, सिगनल"
சிக்னல் வீச்சு,संकेत आयाम
சிக்னல் ஓட்ட வரைபடம்,संकेत प्रवाह ग्राफ
சிக்னல் ஜெனரேட்டர்,संकेत जनित्र
சிக்னல் ஒளி,संकेत प्रकाश
சிக்னல் ரூட்டிங்,संकेत अनुमार्गन
சிக்னல் வலிமை,संकेत सामर्थ्य
பேச்சு விகிதத்தை குறுக்கு சமிக்ஞை,"संकेत-अप्रासंगिक वार्ता अनुपात, संकेत-क्रॉस वार्ता अनुपात, संकेत संकर वार्ता अनुपात"
சத்தம் விகிதத்திற்கு சமிக்ஞை,संकेत-रव अनुपात
கவனிக்கப்படாத இரைச்சல் விகிதத்திற்கு சமிக்ஞை,संकेत-अभारित रव अनुपात
சமிக்ஞை மற்றும் மாறுதல்,संकेतन और स्विचन
சிக்னலிங் பிட்,"संकेत द्वयंक, संकेत बिट"
குறிப்பிடத்தக்க பக்கப்பட்டிகள்,"सार्थक पार्ष्वबैंड, सार्थक पार्ष्वपट्ट"
சிம்ப்ளக்ஸ்,"एकमुखी, सरल, एकधा, एक संकेतन"
உருவகப்படுத்துதல்,अनुकरण
சிமுலேட்டர்,"अनुकारक, अनुकारी"
சிமுல்காஸ்ட்,समकालीन प्रसारण
ஒரே நேரத்தில் முகமூடி,समकालिक प्रच्छादन
சைன் கூறு,"ज्या घटक, साइन घटक"
சைன் அலை,"ज्या तरंग, साइन तरंग"
ஒற்றை அதிர்வெண் நெட்வொர்க்,एकल आवृत्ति जालक्रम
ஒற்றை கட்ட மோட்டார்,एकल कला मोटर
தளம்,"स्थल, साइट"
தள தளவமைப்பு திட்டம்,"स्थल नक्शा, स्थल अभिन्यास"
திறமையான ஆபரேட்டர்,कुशल प्रचालक
தூரத்தைத் தவிர்க்கவும்,प्लूति दूरी
வான அலை,व्योम तरंग
வான அலை பரப்புதல்,व्योम तरंग संचरण
ஸ்லாப்,"पट्ट, स्लैब"
சாய்ந்த பாதை,तिर्यक् पथ
ஸ்லாட்,"खांचा, नाली"
ஸ்மார்ட் கார்டு,स्मार्ट कार्ड
சோடியம் நீராவி விளக்கு,सोडियम वाष्प लैम्प
மென்மையான விசை,सुगम कुंजी
மென்பொருள்,सॉफ्टवेयर
சூரிய செயல்பாடு,सौर सक्रियता
சூரிய சக்தி,सौर ऊर्जा
சூரிய எரிப்பு,सौर प्रज्वाल
சூரிய சக்தி,सौर षक्तियुक्त
திட நிலை,"ठोस अवस्था, ठोसावस्था"
திட நிலை சேமிப்பு,ठोस अवस्था भंडारण
திட நிலை டிரான்ஸ்மிட்டர்,ठोस अवस्था प्रेषित्र
வகைபடுத்து,छांटना
ஒலி,ध्वनि
ஒலி உறிஞ்சுதல்,ध्वनि अवशोषण
ஒலி சமநிலை,ध्वनि संतुलन
ஒலி கண்டறிதல்,ध्वनि संसूचक
ஒலி கலவை,ध्वनि मिश्रक
ஒலி முன்னோக்கு,ध्वनि परिप्रेक्ष्य
ஒலி சக்தி,ध्वनि षक्ति
ஒலி ஆதாரம்,ध्वनिरोधी
ஒலி பதிவு,ध्वनि अभिलेखन
ஒலி பிரதிபலிப்பு,ध्वनि परावर्तन
ஒலி பரிமாற்ற இழப்பு,ध्वनि संचरण हानि
ஆதாரம்,"साधन, स्रोत"
மூல குறியாக்கி,स्रोत कोडक
இடம்,"आकाश, अंतरिक्ष, अंतराल"
விண்வெளி பன்முகத்தன்மை,"अंतरिक्ष विविधता, आकाशीय विविधता"
விண்வெளி ஒளிபரப்பு,अंतरिक्ष दूरप्रसारण
விண்வெளி அலை,अंतरिक्ष तरंग
இடைவெளி,"अंतराल, अंतरण"
ஸ்பேம்,"स्पैम, अपसंदेश"
ஸ்பேமிங்,"अपसंदेशन, स्पैमन"
இடைவெளி,"फैलाव, विस्तृति"
உதிரி பிட்,"अतिरिक्त द्वयंक, अतिरिक्त बिट"
உதிரிபாகங்கள்,अतिरिक्त  पुर्जे
தீப்பொறி,स्फुलिंग; स्फुलिंगन
இடஞ்சார்ந்த,"आकाशीय, स्थानिक"
இடஞ்சார்ந்த விளைவு,स्थानिक प्रभाव
இடஞ்சார்ந்த பணிநீக்கம்,स्थानिक अतिरिक्त्ता
சிறப்பு விளைவு,"विशेष प्रभाव, विशेष आभास"
சிறப்பு விளைவுகள் பெருக்கி,विशेष प्रभाव प्रवर्धक
நிபுணத்துவம்,"विशिष्टता, विशिष्टीकरण; विशेषज्ञता"
விவரக்குறிப்பு,विनिर्देश
நிறமாலை உறிஞ்சுதல்,स्पेक्ट्रमी अवशोषण
ஸ்பெக்ட்ரல் பேண்ட் பிரதி,स्पेक्ट्रमी बैंड प्रतिकृति
நிறமாலை விநியோகம்,स्पेक्ट्रमी वितरण
நிறமாலை பணிநீக்கம்,स्पेक्ट्रमी अतिरिक्तता
ஸ்பெக்ட்ரோஃபோட்டோமீட்டர்,"स्पेक्ट्रम प्रकाशमापी, स्पेक्ट्रोफोटोमीटर"
ஸ்பெக்ட்ரோஸ்கோப்,स्पेक्ट्रमदशब
ஸ்பெக்ட்ரம்,स्पेक्ट्रम
ஸ்பெக்ட்ரம் பகுப்பாய்வி,"स्पेक्ट्रम विष्लेषक, स्पेक्ट्रम विष्लेषत्र"
ஸ்பெக்ட்ரம் வடிவமைத்தல்,स्पेक्ट्रम संरूपण
பேச்சு வெளிப்பாடு,वाक् उच्चारण
பேச்சு சேனல்,वाक् चैनल
பேச்சு சுருக்க,वाक् संपीडन
பேச்சு குறியாக்கம்,वाक् कोडन
பேச்சு அங்கீகாரம்,वाक् बोध
சுழல்,प्रचक्रण
சுழல்,पेंचदार; सर्पिल
பிளவுபடும்,संयोजन
ஸ்ப்ளிட்டர்,"विपाटक, स्प्लिटर"
ஸ்பூல்,"स्पूल, चरखी"
அவ்வப்போது,कदाचनिक
ஸ்பாட் பீம்கள்,"बिंदु किरणपुंज, स्थान किरणपुंज"
விரிதாள்,"विस्तृतशीट, स्प्रेडशीट"
மோசமான மற்றும் இணக்கமான கதிர்வீச்சு,"भ्रामक और संनादी विकिरण, मिथ्या और संनादी विकिरण"
மோசமான பக்கப்பட்டி அதிர்வெண்கள்,भ्रामक पार्ष्वबैंड आवृत्तियां
பிழிந்த வீடியோ,निष्पीडित वीडियो
முத்திரை,मुद्रांकन
நிலையான மென்பொருள்,मानक सॉफ्टवेयर
தரப்படுத்தல்,मानकीकरण
காத்திருப்பு,आपातोपयोगी
காத்திருப்பு உபகரணங்கள்,आपातोपयोगी उपस्कर
நிற்கும் அலை,अप्रगामी तरंग
நிற்கும் அலை விகிதம்,अप्रगामी तंरग अनुपात
முறுக்கு தொடக்க,प्रवर्तन बल-आघूर्ण
தொடக்க-நிறுத்தம்,आरंभ-विराम
நிலையான,"स्थिर, स्थैतिक"
புள்ளிவிவர முறை,सांख्यिकीय विधि
நிலை,अवस्थिति
நிலை அறிகுறி,"अवस्थिति संकेत, अवस्थिति चिह्न"
நிலையான,स्थिर
ஸ்டீரியோ,"त्रिविम, स्टीरियो"
ஸ்டீரியோ சமநிலை,"त्रिविम संतुलन, स्टीरियो संतुलन"
ஸ்டீரியோ குறியாக்கி,स्टीरियो कोडक
ஸ்டீரியோ ஜெனரேட்டர்,स्टीरियो जनित्र
ஸ்டீரியோ பயன்முறை,त्रिविम विधा
ஸ்டீரியோ பரிமாற்றம்,"त्रिविम संचरण, स्टीरियो संचरण"
ஸ்டீரியோபோனிக் ஒலி இனப்பெருக்கம்,त्रिविम ध्वनि पुनरुत्पादन
ஸ்டீரியோபோனி,"त्रिविम ध्वनि, स्टीरियोफोनी"
ஸ்டீரியோஸ்கோபி,"त्रिविमदशब, स्टीरियोदशब"
இன்னும் படம்,स्थिर चित्र
தூண்டுதல்,उद्दीपक
நிறுத்தப்பட்டே,विराम बैंड
சேமிப்பு,भंडारण
சேமிப்பு பேட்டரி அறை,संचायक बैटरी कक्ष
சேமிப்பு கருவி,संचायक युक्ति
அடுக்கு மண்டலம்,समतापमंडल
ஸ்ட்ரீமிங்,धाराप्रवाह
நீட்சி,तनन
லேசான கயிறு,"रस्सी, तार., कड़ी"
கட்டமைக்கப்பட்ட,संरचित
ஸ்டுடியோ தொகுதி,"स्टूडियो ब्लॉक, स्टूडियो खंड"
ஸ்டுடியோ மையம்,स्टूडियो केंद्र
ஸ்டுடியோ லைட்டிங்,स्टूडियो प्रकाश व्यवस्था
ஸ்டுடியோ மானிட்டர்கள்,स्टूडियो मॉनीटर
ஸ்டைலஸ்,"स्टाइलस, सुई (ग्रामोफोन की)"
துணைப்பிரிவு குறியாக்கம்,उपबैंड कोडन
சப் பேண்ட் முகமூடி,उपबैंड प्रच्छादन
துணைப்பிரிவு மாதிரிகள்,"उपबैंड प्रतिदर्श, उपबैंड नमूना"
சப்நெட்,उपजाल
துணை மாதிரி,उप-प्रतिचयन
சந்தாதாரர்,"अभिदाता, ग्राहक, उपभोक्ता"
திடீர் அயனோஸ்பியர் தொந்தரவு,सहसा आयनमंडलीय क्षोभ
சன் ஸ்பாட் செயல்பாடு,सूर्य धब्बा सक्रियता
சூப்பர் பவர் டிரான்ஸ்மிட்டர்,अति-उच्च शक्ति प्रेषित्र
சூப்பர் மாதிரி,अति प्रतिचयन
சூப்பர் சாக்கெட்,सुपर सॉकेट
சூப்பர் ஹீட் நீராவி,अतितप्त वाष्प
சூப்பர்ஹெட்டோடைன்,"परासंकरण, सुपर हेटरोडाइन"
சூப்பர்ஹெட்டோடைன் மாற்றி,परासंकरण परिवर्तक
சூப்பர்ஹெட்டோடைன் ரிசீவர்,परासंकरण ग्राही
மிகைப்படுத்தப்பட்ட (நடப்பு),अध्यारोपित (धारा)
மிகைப்படுத்தல்,अध्यारोपण
சூப்பர் போசிஷன்,"अध्यारोपण, अधिस्थापन"
சூப்பர்சோனிக்,पराध्वनिक
விநியோக குழாய்,"सप्लाई डक्ट, आपूर्ति वाहिनी"
அடக்குமுறை கட்டம்,निरोधी ग्रिड
மேற்பரப்பு சத்தம்,पृष्ठीय रव
மேற்பரப்பு அலை,पृष्ठीय तरंग
உலாவல்,"नेट विचरण, सर्फिंग"
எழுச்சி,"प्रोत्कर्ष, महोर्मि"
சுற்றியுள்ள,परिवेश
பாதிப்பு,अनुक्रियता
எளிதில் பாதிப்பு,सुग्राहिता
இடைநீக்கம்,निलंबित
இடமாற்று,अदल-बदल
ஸ்வீப் சுற்று,"प्रसर्प परिपथ, स्वीप सर्विट"
சொடுக்கி,स्विच
பலகை சுவிட்ச்,स्विच बोर्ड
கட்டுப்பாட்டு அலகு மாற்றவும்,"स्विच ऑन कंट्रोल यूनिट, स्विच ऑन नियंत्रण इकाई"
மாறுதல்,स्विचन
சின்னம் வீதம்,प्रतीक दर
சமச்சீர்,सममित
ஒத்திசைவு (ஒத்திசைவு),"सिंक, तुल्यकालिक"
ஒத்திசைவு துடிப்பு,"तुल्यकालिक स्पंद, सिंक पल्स"
ஒத்திசைவு பரிமாற்றம்,सिंक अंतरण
ஒத்திசைவு,तुल्यकालन
ஒத்திசைக்கப்பட்டது,तुल्यकालित
ஒத்திசைவு,तुल्यकालिक
ஒத்திசைவான மோட்டார்,तुल्यकालिक मोटर
சினெர்ஜிக்,समन्वित
சினெர்ஜிஸ்டிக்,सहक्रियाशील
சினெர்ஜி,सहक्रिया
தொடரியல்,वाक्यात्मक
தொடரியல்,वाक्य-रचना
தொடரியல் பிழை,"वाक्य-त्रुटि, सिन्टैक्स त्रुटि"
சின்தசைசர்,संष्लेषक
சின்தசைசர் அட்டைகள்,संष्लेषक कार्ड
அமைப்பு,"प्रणाली, तंत्र, पद्धित"
கணினி வடிவமைப்பு,तंत्र वास्तुकला
கணினி வடிவமைப்பு,"तंत्र डिजाइन, तंत्र अभिकल्प"
கணினி மெனு,तंत्र मेनू
குறிச்சொல்,"टैग, लेबल, चिह्न"
திரும்ப பேசு,टॉक बैक
டேப்,"टेप, फीता"
ஒலி பதிவு பெட்டி,"टेपरिकार्डर, टेप अभिलेखित्र"
டேப் துண்டு துண்டாக,"टेपयोजन, टेपसमायोजन"
குறுகியது,शुंडाकार
இலக்கு,लक्ष्य
கட்டணம்,"टेरिफ, प्रशुल्क"
பணிப்பட்டு,कार्य दर्शिका
தொழில்நுட்ப,तकनीकी
தொழில்நுட்ப சவால்,तकनीकी चुनौती
தொழில்நுட்ப அம்சங்கள்,"तकनीकी विशेषता, तकनीकी लक्षण"
தொழில்நுட்ப வழிகாட்டுதல்கள்,"तकनीकी नियमावली, तकनीकी दिशा-निर्देश"
தொழில்நுட்ப அளவுரு,तकनीकी प्राचल
தொழில்நுட்ப தரம்,तकनीकी गुणता
தொழில்நுட்ப ஸ்னாக்,"तकनीकी अड़चन, तकनीकी बाधा"
நுட்பம்,तकनीक
தொழில்நுட்ப கட்டுப்பாடு,प्रौद्योगिकी प्रतिबंध
தொழில்நுட்பம்,प्रौद्योगिकी
தொழில்நுட்ப மதிப்பீடு,प्रौद्योगिकी  आकलन
ஒளிபரப்பு,दूरप्रसारण
டெலிசின்,"दूरचलचित्र, टेलीसिने"
தந்தி,"तार प्रेषण, टेलीग्राफी, दूरलेखन"
டெலிமாடிக்ஸ்,दूरमितिकी
டெலிமீட்டர்,दूरमापन
தொலைபேசி,"दूरभाष, टेलीफोन"
டெலிடெக்ஸ்ட்,दूरपाठ्य सामग्री
தொலைக்காட்சி,"दूरदर्शन, टेलीविजन; दूरदर्शित्र"
வெப்ப நிலை,"ताप, तापमान"
வெப்பநிலை கட்டுப்பாடு,ताप नियंत्रण
தற்காலிக,"कालिक, श्रवण"
தற்காலிக மேலாண்மை,"कालिक प्रबंधन, श्रवण प्रबंधन"
தற்காலிக பணிநீக்கம்,कालिक अतिरिक्तता
இழுவிசை வலிமை,तनन सामर्थ्य
கூடாரம்,स्पर्शक
டெராபைட் (காசநோய்),टेराबाइट (TB)
முனையத்தில்,"अंतिम छोर, सिरा, अंतक, टर्मिनल"
முனைய அடாப்டர்கள்,"अंतक अनुकूलक, टर्मिनल अनुकूलक"
முனைய உபகரணங்கள்,टर्मिनल उपस्कर
நிறுத்துதல்,"समाप्तप्राय, अंतस्थ"
