Marathi,Hindi
पल्स डिजिटल मॉड्युलेशन (PDM),पल्स डिजीटल माडुलेशन (पी डी एम)
पल्स ट्रेन,स्पंदावली
विरामचिन्हे,विराम चिन्ह
ढकलणे,"दाब, भरण"
ऑटोमेटा खाली ढकलणे,अधोभरण ऑटोमेटा
पुशअप यादी,ऊर्ध्वभरण सूची
क्वाड घनता,चतुर्घनत्व
पात्रता,"1.अर्हता, 2.योग्यता"
क्वांटिफायर,परिमाणक
क्वांटाइझ करा,क्वांटीकृत करना
क्वांटायझर,क्वाटीकारक
क्वांटम,क्वांटम
क्वांटम घड्याळ,क्वांटम कालद
क्वांटम संगणन,"1.क्वांटम कप्युटन, 2.क्वांटम अभिकलन"
उदाहरणाद्वारे क्वेरी,उदाहरणगत पृच्छा
क्वेरी,"1.पूछताछ, 2.पृच्छा"
क्वेरी भाषा,पृच्छा भाषा
क्वेरी प्रक्रिया,पृच्छा प्रक्रमण
रांग,पंक्ति
रांग व्यवस्थापन,पंक्ति प्रबंधन
रांग नोंदणी,पंक्ति पंजी
रांगेत असलेले नेटवर्क,"1.पंक्ति नेटवर्क, 2.पंक्ति जालक्रम"
रांगेत सिद्धांत,पंक्ति सिद्धांत
द्रुत प्रवेश मेमरी,द्रुत अभिगम स्मृति
भागफलक,भागफल
रेडिओ वारंवारता हस्तक्षेप (RFI),रेडियो आवृत्ति व्यतिकरण (आर एफ आई)
मूलांक,मूलांक
यादृच्छिक प्रवेश संगणक उपकरणे (RACE),यादृच्छिक अभिगम कंप्यूटर उपस्कर (आर ए सी ई)
यादृच्छिक प्रवेश मेमरी (RAM),यादृच्छिक अभिगम मेमोरी (रैम)
यादृच्छिक स्कॅन,यादृच्छिक क्रमवीक्षण
रास्टर,"1.रैस्टर, 2.रेखापुंज"
रास्टर स्कॅन,रैस्टर क्रमवीक्षण
पुन्हा अभियांत्रिकी,पुन:अभियांत्रिकी
पुन्हा विस्तार,पुनर्वर्धन
पोहोचण्याची क्षमता,"1.अभिगम्यता, 2.गम्यता"
वाचा,पठन
डोके वाचा,पठन शीर्ष
फक्त वाचा,"1.केवल पठनीय, 2.पठन मात्र"
फक्त स्मृती वाचा,"1.पठन मात्र स्मृति, 2.पठन मात्र मेमोरी"
वाचा लेखन प्रमुख,पठन लेखन शीर्ष
वाचन/लेखन चक्र,"1.पठन चक्र, 2.लेखन चक्र"
वाचा/लिहा डोके,"1.पठन चक्र, 2.लेखन शीर्ष"
वाचा लिहा,"1.मेमोर्य्पठन, 2.लेखन स्मृति"
वाचक,पाठक
वाचन,"पठन, पाठन"
वाचन,"1.रीड आउट, 2.पठनोत्तर"
वास्तविक,तिमेवास्तविक काल
वास्तविक वेळ प्रक्रिया,"1.सद्य अनुक्रिया प्रक्रमण,2.तुरंत अनुक्रिया प्रक्रमण"
स्वीकारणारा,अभिग्राही
ओळख तर्क,अभिज्ञान तर्क
पुन्हा संकलित करा,पुन: क्रमादेश अंतरण
विक्रम,अभिलेख
रेकॉर्डिंग हेड,"1.अभिलेखी शीर्ष, 2.रिकार्डिंग हेड"
पुनर्प्राप्त करण्यायोग्य त्रुटी,सुधार योग्य त्रुटि
पुनर्प्राप्ती,पूर्ति
पुनरावृत्ती प्रमेय,पुनरावर्तन प्रमेय
पुनरावृत्ती,पुनरावर्तन
पुनरावृत्ती कार्य,पुनरावर्ती फलन
कमी सूचना संच संगणक (RISC),लघुकृत अनुदेश समुच्चय कंप्यूटर (रिसक)
अतिरेक,अतिरेकता
रिडंडंट अॅरे ऑफ इंडिपेंडंट डिस्क्स (RAID),"1.स्वतंत्र चक्रिका, 2.डिस्कों की अतिरिक्त सरणी (रेड)"
पुन्हा प्रवेश,पुन:प्रवेशी
पुन्हा प्रवेश कोड,पुन:प्रवेशी कूट
संदर्भ,संदर्भ
संदर्भात्मक अखंडता,संदर्भिक समग्रता
परावर्तन,परावर्तकता
परावर्तन,परावर्तन
अपवर्तन,अपवर्तन
रिफ्रेश करा,पुनश्चर्या
पुनर्जन्म,पुनर्जनन
नोंदणी करा,पंजी
नियमित व्याकरण,नियमित व्याकरण
संबंध,संबंध
रिलेशनल डेटाबेस,संबंधपरक डेटाबेस
रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS),संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस)
रिलेशनल मॉडेल,संबंधपरक निदर्श
नातेवाईक,"1.सापेक्ष, 2.आपेक्षिक"
सापेक्ष पत्ता,आपेक्षिक पताभिगमन
रिले,"1.रिले, 2.प्रतिसारण"
विश्वसनीयता मॉडेलिंग,विश्वसनीयता निदर्शन
विश्वसनीय,विश्वसनीय
पुनर्स्थित करण्यायोग्य कोड,"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ"
रिमोट,सुदूर
दूरस्थ होस्ट,सुदूर पोषक
दूरस्थ नोकरी प्रवेश,सुदूर कार्य प्रविष्टी
दूरस्थ लॉग-इन,"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन"
दूरस्थ प्रक्रिया कॉल (RPC),सुदूर प्रक्रिया आह्वान (आर पी सी)
रिमोट सेन्सिंग,सूदूर संवेदन
नाव बदला,पुन: नामकरण
प्रस्तुतीकरण,"1.प्रतिपादन,2.समर्पण"
रिपीटर,पुनरावर्तक
उत्तर द्या,उत्तर
विनंती,"1.अनुरोध, 2.निवेदन"
टिप्पण्यांसाठी विनंती (RFC),टिप्पणी अनुरोध (आर एफ सी)
विनंती/उत्तर प्रोटोकॉल,"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल"
कार्यक्रम पुन्हा चालवा,पुनरावर्ती प्रोग्राम
संशोधन,अनुसंधान
चक्र रीसेट करा,पुन:स्थाप चक्र
रहिवासी,स्मृतिवासी
ठराव,विभेदन
संसाधने,संसाधन
प्रतिसाद वेळ,अनुक्रिया काल
पुन्हा सुरू करा,"1.पुन: प्रवर्तन, 2.पुन: आरंभ"
पुनर्संचयित करा,पुन: भंडारण
मागे घ्या,पुन: अनुरेख
रीट्रांसमिशन,"1.पुन: प्रेषण, 2.पुन: संचार"
परत मिळवणे,पुन: प्राप्ति
पुन्हा प्रयत्न करा,पुन: प्रयास
परत,"1.प्रतिगमन, 2.वापसी"
रिटर्न कोड,प्रतिगमन कूट
रिटर्न की,प्रतिगमन कुंजी
पुन्हा वापरण्यायोग्य कोड,पुन: प्रयोज्य कोड
पुन्हा लिहिण्यायोग्य,पुन: लेखनीय
आरजीबी मॉनिटर,आर जी बी मॉनीटर
रिबन,रिबन
योग्य मुद्दा,अधिकारिक इश्यू
रोबोट,"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव"
रोबोटिक्स,"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान"
मजबूत,"हष्ट-पुष्ट, सुदृड़"
भूमिका,भूमिका
परत रोल करा,पुन: वेल्लन
गुंडाळणे,अन्तर्वेल्लन
बाहेर पडा,बहिर्बेल्लन
रॉम,"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)"
मूळ,मूल
रूट निर्देशिका,मूल निर्देशिका
त्रुटीची फेरी,संनिकटन त्रुटि
राउटर,"1.रूटर,2.अनुमार्गक"
राउटिंग,"मार्गाभिगमन, अनुमार्गण"
RS232C इंटरफेस,आर एस 232 सी अंतरापृष्ट
RSA एन्क्रिप्शन,आर एस ए गूढलेखन
RTC,आर टी सी
लांबी एन्कोडिंग चालवा,कार्यविस्तार कोडन
धावण्याची वेळ,कार्यावधि
रन टाइम त्रुटी,कार्यावधि त्रुटि
नमुना,"1.प्रतिदर्श, 2.नमूना"
नमुना,प्रतिचयन
उपग्रह,"1.उपग्रह, 2.सेटेलाइट"
संपृक्त,संत्रिप्तन
जतन करा,सुरक्षित करो
स्केलेबिलिटी,"1.मापनीयता, 2.मापक्रमणीयता"
स्केलर,अदिश
स्कॅनिंग,क्रमवीक्षण
परिस्थिती,परिदृश्य
शेड्युलर,अनुसूचक
स्क्रीन इमेज प्रोजेक्टर,स्क्रीन प्रतिबिंब प्रक्षेपक
स्क्रिप्ट,लिपि
स्क्रिप्टिंग भाषा,लिपिकरण भाषा
स्क्रोलिंग,"1.कुंडलन, 2.स्क्रॉलन"
SDLC (सिक्रोनस डेटा लिंक कंट्रोल),तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी )
शोधा,"1.अन्वेषण, 2.खोज"
शोध इंजिन,खोज इंजन
झाड शोधा,खोज वृक्ष
शोधत आहे,"1.अन्वेषण, 2.खोजना"
दुय्यम,दवितीयक
क्षेत्र,"1.सेक्टर, 2.खंड"
सुरक्षा धोरण,सुरक्षा नीति
वेळ शोधणे,खोज अवधि
सेगमेंट,"1.अनुभाग, 2.खंड"
सेगमेंटेशन,"1.खण्डन, 2.खण्डीकरण"
निवड क्रमवारी,चयन छंटाई
स्वत: मध्ये समाविष्ट,"1.स्वपूर्ण, 2.स्वत: पूर्ण"
शब्दार्थ,"1.सीमेंटिकी, 2.अर्थ विज्ञान"
सेमाफोर,सीमेफॉर
सेमीकंडक्टर,अर्धचालक
शब्दार्थी वेब,कल्पायन वेब
अनुक्रमिक प्रवेश पद्धत,अनुक्रमिक अभिगम विधि
मालिका,क्रमिक
सिरीयलायझर,क्रमक
सर्व्हर,"1.परिसेवक, 2.सर्वर"
सर्व्हर क्रॅश,परिसेवक ध्वंस
सर्व्हर परवाना,परिसेवक लाइसेंस
सर्वो गुणक,सर्वो गुणक
सेट करा,समुच्चय
संच बिंदू,निर्दिष्ट बिंदु
सेट करा,व्यवस्था
सावली,छाया
शेडिंग,छायांकन
सावली,प्रतिछाया
फाइल शेअर करा,शेयर संचिका
सामायिक प्रवेश,सहभाजित अभिगम
शेअरिंग,सहभाजन
शेल,"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश"
वर्ण बदला,विस्थापन संप्रतीक
शॉर्ट सर्किट,लघुपथ
लहान सूचना,लघु अनुदेश
भावंड,सहोदर
दुष्परिणाम,"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव"
साइन बिट,चिन्ह बिट
सिग्नल,संकेत
सिग्नल प्रक्रिया,संकेत प्रक्रमण
सिग्नलिंग,संकेतन
सिग्नल-टू-आवाज गुणोत्तर,"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात"
स्वाक्षरी,"1.हस्ताक्षर, 2. चिन्हक"
स्वाक्षरी चाचणी,चिन्हक परीक्षण
लक्षणीय अंक,सार्थक अंक
सिलिकॉन चिप,सिलिकॉन चिप
सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP),सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी)
सिम्प्लेक्स,एकधा
सिम्प्लेक्स नोड,"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि"
अनुकरण,अनुकरण
सिम्युलेटर,अनुकारी
एकाचवेळी,"1.युगपत, 2.समकालिक"
एकाच वेळी प्रक्रिया,युगपत प्रक्रमण
सिंगलटन,एकल
साइट परवाना,"1.साईट लाइसेंस, 2.स्थल लाइसेंस"
आकार,"1.साइज, 2.आमाप"
आकारमान,आमापन
स्केचिंग,"1.रेखांकन, 2.रेखाचित्रण"
वगळा,प्लुति
वगळणे,"1.प्लुति, 2.प्लुतिकरण"
स्लॅश,"1.स्लैश, 2.काट"
गुलाम संगणक,अधीन कंप्यूटर
स्लाइडिंग विंडो प्रोटोकॉल,सर्पी विंडो प्रोटोकॉल
स्लिप,"1. चूक, 2. सर्पण"
स्लॉट,खाँचा
लहान संगणक प्रणाली इंटरफेस (SCSI),स्कैजी (एस सी एस आई)
स्मार्ट कार्ड,स्मार्ट कार्ड
गोगलगाय मेल,धीमी डाक
स्नॅपशॉट,आशुचित्र
सॉफ्ट संगणन,"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन"
सॉफ्ट कॉपी,सॉफ्ट प्रति
मऊ फॉन्ट,सुगम फान्ट
सॉफ्टवेअर,सॉफ्टवेयर
सॉंफ्टवेअर अभियांत्रिकी,सॉफ्टवेयर इंजीनियरी
सॉफ्टवेअर परवाना,सॉफ्टवेयर लाइसेंस
सॉफ्टवेअर चाचेगिरी,सॉफ्टवेयर चोरी
स्पेक्ट्रम,स्पेक्ट्रम
सर्पिल,"1.पेंचदार, 2.सर्पिल"
पत्रक पसरवा,"1.विस्तृत शीट, 2.स्प्रेडशीट"
मानक,मानक
मानक सामान्यीकृत मार्कअप भाषा (SGML),मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल)
मानकीकरण,मानकीकरण
स्टँडबाय वेळ,प्रतीक्षा काल
तारा LAN,तारक लैन
स्टार टोपोलॉजी,तारक संस्थिति
थोडा प्रारंभ करा,आरंभी बिट
उपासमार,"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट"
स्थिर स्मृती&#39;,"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी"
स्थिती चॅनेल,स्थिति चैनल
पायरी आकार,"1.सोपान साइज, 2.सोपानी आयाम"
थांबा आणि प्रतीक्षा प्रोटोकॉल,विराम एवं प्रतीक्षा प्रोटोकॉल
स्टॉप कोड,विराम कूट
स्टॉप की,विराम कुंजी
साठवणक्षमता,भंडारणीयता
संग्रहित कार्यक्रम,भंडारित प्रोग्राम
स्ट्रिंग डेटा,श्रृंखला आँकड़आ
संरचित कोडिंग,"1.संरचित कूटलेखन, 2.संरचित कोडन"
संरचित क्वेरी भाषा (SQL),संरचित पृच्छा भाषा (एस क्यू एल)
शैली पत्रक,"1. वर्तिका पत्र ,2. शैली पत्र"
उप-निर्देशिका,उपनिदेशिका
सबनेट,"1.उपजाल, 2.सबनेट"
उपवृक्ष,उपवृक्ष
सारांश,"1.संक्षेपण, 2.संक्षेपीकरण"
सुपर संगणक,"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर"
सुपर संगणन,"1.सुपर कप्यूटन, 2.सुपर अभिकलन"
सुपर की,महाकुंजी
सुपर वापरकर्ता,सर्वोच्च प्रयोक्ता
पर्यवेक्षी शिक्षण,पर्यवेक्षित अधिगम
समर्थन चिप,सहायक चिप
सर्फ,नेट विचरण
सर्फिंग,"1.नेट विचरण, 2.सीकरण, 3.सर्फन"
स्वॅप,गमागम
स्वॅप मध्ये,अंतर्गमागम
स्वॅप आउट करा,बहिर्गमागम
स्वॅपिंग,गमागमन
स्विच केलेले नेटवर्क,"1.स्विचित नेटवर्क,2. स्विचित जालक्रम"
स्विचिंग,स्विचन
स्विचिंग सिद्धांत,स्विचन सिद्धांत
प्रतीकात्मक प्रोग्रामिंग,प्रतीकात्मक प्रोग्रामन
सिंक्रोनाइझेशन,तुल्यकालन
सिंक्रोनाइझर,तुल्यकालक
समकालिक,तुल्यकालिक
सिंक्रोनस डिजिटल पदानुक्रम (SDH),तुल्यकालिक अंकीय पदानुक्रम (एस डी एच)
वाक्यरचना विश्लेषण,वाक्य विश्लेषण
प्रणाली विश्लेषण,तंत्र विश्लेषण
सिस्टम अभियांत्रिकी,तंत्र इंजीनियरी
सिस्टम हॅकर,"1.तंत्र विच्छेदक, 2.तंत्र हैकर"
सिस्टम इंटिग्रेटर,तंत्र समेकक
सिस्टम लॉग,तंत्र लॉग
सिस्टम मास्क,तंत्र आच्छद
सिस्टम नेटवर्क आर्किटेक्चर (SNA),तंत्र नेटवर्क संरचना (एस एन ए)
सिस्टम प्रोग्रामर,"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक"
सिस्टम रीस्टार्ट,"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन"
सिस्टम बंद,तंत्र समापन
सिस्टम चाचणी,तंत्र परीक्षण
प्रणाली उपयुक्तता,तंत्र उपयोगिता
पद्धतशीर कोड,"1.व्यवस्थित कोड, 2.व्यवस्थित कूट"
टॅब कमांड,टैब समादेश
टेबल,सारणी
टेबल वर पहा,सारणी अवलोकन
टेबल जागा,सारणी स्थान
गोळी,पटलिका
सारणीबद्ध अॅरे,"1.सारणीवद्ध, 2.सरणी व्यूह"
सारणी कार्य,सारणीकरण फलन
टॅग केलेले आर्किटेक्चर,"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना"
टॅग केलेले प्रतिमा फाइल स्वरूप (TIFF),चिहनित प्रतिबिंब संचिका फर्मा (टिफ)
तांडम प्रणाली,अग्रानुक्रम तंत्र
टेप घनता,टेप घनत्व
टेप मास्क,टेप आवरण
tar फाइल,टार संचिका
कार्य,कार्य
टास्क बार,कार्यदर्शिका
कार्य शेड्यूलर,कार्य अनुसूचक
TCP/IP (ट्रांसमिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल),संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी)
फाडणे ऑपरेशन,कटाव संक्रिया
दूरसंचार,दूरसंचार
दूरसंचार,दूरसंचार
दूरसंचार,दूरसंवाद
टेलिकॉन्फरन्सिंग,दूर सम्मेलन
टेलीग्राफी,"1.तारप्रेषण, 2.टेलीग्राफी"
टेलीमेट्री,"1.दूरमापी, 2.दूरमिती"
दूरध्वनी,"1.दूरभाष, 2.टेलीफोन"
दूरध्वनी,दूरभाषी
टेलिप्रिंटर,"1.दूरमुद्रक, 2.टेलीप्रिंटर"
टेलिप्रोसेसिंग,दूरप्रक्रमण
दूरदर्शन,"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र"
टेलेक्स,टेलेक्स
टेलनेट,"1.दूर जाल, 2.टेलनेट"
तापमान,"1.ताप, 3.तापक्रम"
साचा,"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा"
दहाचे पूरक,दस-पूरक
तेरा बाइट,टेरा बाइट
तेरा फ्लॉप,टेरा फलाप्स
टर्मिनल कर्सर,"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर"
टर्मिनल नोड,"1.अंतक आसंधि, 2.टर्मिनल नोड"
टर्मिनल विंडो,टर्मिनल विंडो
समाप्ती,समापन
टर्नरी,त्रि-आधारी
टर्नरी ऑपरेशन,त्रि-आधारी संक्रिया
चाचणी,परीक्षण
चाचणी कव्हरेज,परीक्षण व्याप्ति
चाचणी,परीक्षण निष्पादन
चाचणी-डेटा,परीक्षण आँकड़आ
मजकूर,"1.टैक्सट,2. पाठ्य सामग्री"
मजकूर बॉक्स,पाठ्य पेटी
मजकूर कर्सर,पाठ्य कर्सर
मजकूर संपादक,पाठ्य संपादक
मजकूर फाइल,पाठ संचिका
मजकूर मोड,पाठ्य विधा
मजकूर प्रक्रिया,पाठ प्रक्रमण
टेक्स्ट टू स्पीच (TTS),वाक-पाठ्य (टी टी एस)
टेक्सचर मॅपिंग,बुनावट प्रतिचित्रण
टी-फ्लिप-फ्लॉप,"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र"
थर्मल प्रिंटर,तापीय मुद्रकातापीय
पातळ फिल्म मेमरी,"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी"
पातळ फिल्म ट्रान्झिस्टर,(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी)
थ्रॅशिंग,"1.गहाना, 2.थैशिंग"
धागा,सूत्र-चूड़ई
थ्रेडिंग,सूत्रण
त्रिस्तरीय नेटवर्क,"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क"
थ्रूपुट,प्रवाह क्षमता
वेळेची जटिलता,काल जटिलता
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),काल विभाजन बहुसंकेतन (टी डी एम)
वेळ फ्रेम,काल फ्रेम
वेळ फ्रेम,ङ्केसमय सी
टाइम मशीन,"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन"
वेळ संपला,समय समाप्त
वेळ परिमाणीकरण,"1.कालॉशन, 2.काल क्वांटीकरण"
वेळ मालिका,काल श्रेणी
वेळ सामायिकरण,"1. काल विभाजन ,2. समय सहभाजन"
वेळ सामायिकरण प्रणाली,समय सहभाजन तंत्र
वेळ मुद्रांक,काल स्टेप
वेळ आकृती,काल आरेख
रंगछटा,वर्णक
टॉगल करा,टॉगल
टॉगल गती,टॉगल चाल
टोकन,"1.प्रतीक, 2.टोकन"
टोकन बस,टोकन बस
टोकन बस,टोकन बस
टोकन बस नेटवर्क,टोकन बस जालक्रम
टोकन रिंग,"1.प्रतीक वलय, 2.सांकेतिक वलय"
टोकन चर्चा,टोकन वार्ता
साधन,"1.औजार, 2.उपकरण"
वरुन खाली,शीर्ष-पाद
टॉप डाउन डिझाइन,शीर्ष पाद अभिकल्प
टॉप डाउन पार्सिंग,"1.नख शिख पद विन्यास, 2.अधोगामी"
टोपोलॉजी,"1.सांस्थिति, 2.स्थान विज्ञान"
टच पॅड,स्पर्श पैड
टच स्क्रीन,स्पर्श स्क्रीन
ट्रेस,"1.चिन्ह, 2.निशान, 3.अनुरेखण"
ट्रेसिंग,अनुरेखण
ट्रॅक,"1.मार्ग, 2.पथ, 3.लीक"
ट्रॅक डिस्क,"1.ट्रैक डिस्क, 2.पथ डिस्क"
ट्रॅक टेप,पथ टेप
ट्रॅकिंग,"1.अनुमार्गन, 2.अनुपथन"
झलक,"1.अनुयान, 2.अनुग"
मार्गक्रमण,प्रक्षेप पथ
व्यवहार,"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान"
व्यवहार फाइल,"1.सौदा संचिका, 2.क्रिया-कलाप संचिका"
व्यवहार लॉग,"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग"
नक्कल करा,"1.प्रतिलेखन, 2.लिप्यंतरण करना"
ट्रान्सड्यूसर,ट्रांसड्यूसर
हस्तांतरण दर,अंतरण दर
हस्तांतरण वेळ,अंतरण काल
परिवर्तन,रुपांतरण
क्षणिक त्रुटी,क्षणिक त्रुटि
संक्रमण वेळ,संक्रमण काल
संक्रमण,"1.संक्रमण, 2.संक्रांति"
सकर्मक,संक्रामक
संक्रमणशीलता,संक्रमिता
भाषांतर,"1.अनुवाद, 2.अंतरण, 3.अनुभाषण"
संसर्ग,"1. संचरण, संचारण ,2.संप्रेषण"
ट्रान्समिशन कंट्रोल प्रोटोकॉल (TCP),संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी)
ट्रान्समिशन लाइन,"1.संचरण लाइन, 2.संप्रेषण लाइन"
ट्रान्समीटर,ट्रांसमीटर
पारदर्शकता,पारदर्शिता
ट्रान्सपॉन्डर,ट्रांसपोंडर
वाहतूक,"1.परिवहन, 2.प्रतिगमन"
स्थानांतर,पक्षांतरण
ट्रान्सपुटर,ट्रांसप्यूटर
ट्रान्सरिसीव्हर,"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर"
सापळा,"1.प्रपाशन, 2.फांसना, 3.पकड़ना"
ट्रॅव्हर्स,चंक्रमण
झाड (ट्राव्हर्सल),वृक्ष (चंक्रमण)
वृक्ष नेटवर्क,तरु नेटवर्क
उपनदी सर्किट,सहायक परिपथ
क्षुल्लक आलेख,तुच्छ आरेख
समस्या शूट,दोष-निवारण
छाटणे,"छिन्न, रुंडन"
सत्य सारणी,सत्यमान सारणी
ट्यूनर,"1.टयूनर, 2.समस्वरक, 3.समंजक"
बोगदा,"1.सुरंगन, 2.टनलिंग"
ट्युनिंग,"1.समंजन, 2.समस्वरण, 3.टयूनिंग"
तुपल,टपल
टर्बो पास्कल,टर्बो पास्कल
ट्युरिंग मशीन,टयूरिंग मशीन
वेळ फिरवा,प्रतिवर्तन काल
दस्तऐवज फिरवा,प्रतिवर्तन दस्तावेज
टर्नअराउंड क्रम,प्रतिवर्तन अनुक्रम
ट्विन केबल,युगल केबल
वळलेली जोडी,"1.ऐंठित युगल, 2.व्यावर्तित युग्म"
दोन भाग असेंबलर,द्वि-पारक स्मरांतरक
दोन पूरक,दो का पूरक
प्रकार,प्रकार
चेहरा टाइप करा,"1.टाइप फेस, 2.अक्षराकृति"
डोके टाइप करा,टंकन शीर्ष
चाक टाइप करा,मुद्रक चक्र
टायपिंग,टंकण
अन इंटरप्टेबल पॉवर सोर्स (यूपीएस),अबाधित शक्ति स्रोत
unary ऑपरेशन,"1.एकल संक्रिया, 2.एक-अंगी प्रणाली"
unary ऑपरेशन,एकल संक्रिया
unary ऑपरेटर,"1.एकल संकारक, 2.एक अंगी संकारक"
अनिश्चितता,अनिश्चितता
बिनशर्त विधान,अप्रतिबंधी कथन
अगणित,अगणनीय
उघडा,अनावरण
अनिर्णित,अनिर्णीय
अपरिभाषित,ङ्केअपरिभाषित
अपरिभाषित रेकॉर्ड,अपरिभाषित अभिलेख
हटवणे रद्द करा,अविलोप
अंडरस्कोर,"1.अधोडैश, 2.अधोरेक, 3,अधोयोजक"
दिशाहीन,अनिर्दिष्ट
अनिर्देशित आलेख,"1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख"
दिशाहीन सेवा वेळ,एकसमान दिशा सेवाकाल
पूर्ववत करा,निरस्त करना
अनफॉर्मेट डिस्क,"1.असंरुपित चक्रिका, 2.असंरुपित डिस्क"
युनिकास्टिंग,समचित्रण
युनिकोड,"1.यूनीकोड, 2.एकल कूट"
दिशाहीन झाड,अनिर्दिष्ट वृक्ष
युनिफॉर्म रिसोर्स लोकेटर (URL),समान संसाधन स्थान निर्धारक (य आर एल)
युनिप्रोसेसिंग,एक प्रक्रमण
अद्वितीय,अद्वितीय
अनशिल्डेड ट्विस्टेड जोडी (UTP),अपरिरक्षित व्यावर्तित युगल (यू टी पी)
युनिट,"1.एकक,2. इकाई"
युनिट पत्ता,एकक पता
युनिट अंतराल,एकक अंतराल
युनिट चाचणी,एकक परीक्षण
एकात्मक कोड,ऐकिक कूट
युनिटर्म,एक पद
युनिव्हर्सल एसिंक्रोनस रिसीव्हर/ट्रांसमीटर (UART),सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी)
सार्वत्रिक फ्लिप फ्लॉप,सार्व फ्लिप-फ्लाप
सार्वत्रिक संच,सार्व समुच्चय
सार्वत्रिक वर्ण संच,सार्वत्रिक संप्रतीक समुच्चय
युनिक्स,यूनिक्स
अनलॉक करा,विपाश
असुरक्षित क्षेत्र,अनारक्षित क्षेत्र
असुरक्षित फाइल,अनारक्षित फाइल (संचिका)
अगम्य,अगम्य
छाया सोडा,अनाच्छ
असुरक्षित,अनारक्षित
अयशस्वी कॉल,असफल आह्वान
उंटार,अनटार
विसंगती अद्यतनित करा,अदयतन असंगतियां
अद्यतनित फाइल,अद्यतीकृत संचिका
अपडेट करत आहे,अद्यतीकरण
श्रेणीसुधारित करा,उन्नयन
श्रेणीसुधारित करा,उन्नयन
अपलिंक,अपलिंक
अपलोड करत आहे,उच्च भारण
वरच्या मेमरी क्षेत्र,उपरि स्मृति क्षेत्र
अपस्ट्रीम,"1.प्रति प्रवाह, 2.प्रतिकूल"
अपटाइम,उपरिकाल
ऊर्ध्वगामी,"1.ऊर्ध्व, 2.अपरि, 3.ऊर्ध्वगामी"
युजनेट,"1.यूजनेट, 2.उपयोग"
वापरकर्ता,"1.जाल उपयोगकर्ता, 2.प्रयोक्ता"
वापरकर्ता एजंट,प्रयोक्ता एजेंट
वापरकर्ता प्रमाणीकरण,प्रयोक्ता प्रमाणीकरण
वापरकर्ता डेटाग्राम प्रोटोकॉल (UDP),प्रयोक्ता आंकड़आ-रेख प्रोटोकॉल (यू डी पी)
वापरकर्ता अनुकूल,प्रयोक्ता मैत्रीपूर्ण
वापरकर्ता ओळख,प्रयोक्ता पहचान
वापरकर्ता ओळख (UID),प्रयोक्ता पहचान (यू.आई.डी.)
वापरकर्ता इंटरफेस,प्रयोक्ता अंतरापृष्ठ
वापरकर्ता नाव,प्रयोक्ता नाम
