Punjabi,English
ਰਿਕਵਰੀ ਟਾਈਮ,Reverse recovery time
ਉਲਟਾ ਸੰਤ੍ਰਿਪਤ ਕਰੰਟ,Reverse saturation current
ਰਿਵਰਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇੰਪੁੱਟ,Reverse transmission amplifier
ਉਲਟ ਵੋਲਟੇਜ ਰੀਚਾਰਜ ਅਨੁਪਾਤ,Reverse voltage feedback ratio
ਉਲਟ ਵੋਲਟੇਜ ਲਾਭ,Reverse voltage gain
ਵਿਰੋਧੀ ਕਾਊਂਟਰ,Reversible counter
ਉਲਟਣਯੋਗ ਮੋਟਰ,Reversible motor
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧਤਾ,RF shielding
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਦਖਲ,RF-interference
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪੜਤਾਲ,RF-probe
ਆਰਐਫ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ,RF-transmission line
r-f ਮੋਡੀਊਲੇਟਰ,RF-tuner
"ਰੀਓਸਟੈਟ, ਵੇਰੀਏਬਲ ਪ੍ਰਤੀਰੋਧ",Rheostate
rhombic antenna,Rhombic antenna
ਰਿਬਨ ਫਾਈਬਰ ਕੇਬਲ,Ribbon fiber cable
ਰਿਬਨ ਲਾਊਡਸਪੀਕਰ,Ribbon loudspeaker
ਰਿਬਨ ਮਾਈਕ੍ਰੋਫੋਨ,Ribbon microphone
ਰਿਬਨ ਕੁਨੈਕਟਰ,Ribbon connector
ਰਿਚਰਡਸਨ ਸਮੀਕਰਨ,Richardson equation
ਛੱਲੀ ਲਹਿਰ ਪੱਟੀ,Ridged wave guide
ਰਿਗ,Rig
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਨਿਯਮ,Right hand rule
ਦੱਖਣ-ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ,Right shift register
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਧਰੁਵੀਕਰਨ,Right-handed polarisation
ਰਿੰਗ ਕਾਊਂਟਰ,Ring counter
ਰਿੰਗ ਚੁੰਬਕ,Ring magnet
ਰਿੰਗ ਟੌਪੋਗ੍ਰਾਫੀ,Ring topology
ਨਿਨਾਦ ਕੁੰਡਲੀ,Ringing coil
ਆਵਾਜ਼ ਸਟਰੀਮ,Ringing current
urmi ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,Ripple bandwidth
ਊਰਜਾ ਕੈਲਕੁਲੇਟਰ,Ripple counter
ਉਰਮੀ ਰੱਦ,Ripple rejection
ਉਰਮੀ ਚੌੜਾਈ,Ripple width
ਖਤਰਾ,RISC (reduced instruction set computer)
ਵਾਧਾ ਦੀ ਮਿਆਦ,Rise time
ਉੱਚਾਈ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,Rise-time sensitivity
ਵਧ ਰਹੀ ਕੋਰ,Rising edge
RLC ਫਿਲਟਰ,RLC-filter
ਵਰਗ-ਮੱਧ-ਜੜ੍ਹ ਬਦਲਵੇਂ ਮੌਜੂਦਾ ਪੋਟੈਂਸ਼ੀਓਮੀਟਰ,RMS AC-voltmeter
ਵਰਗ-ਮਤਲਬ ਰੂਟ ਡਿਟੈਕਟਰ,RMS detector
ਰੋਬੋਟਿਕਸ,Robotics
ਰੋਸ਼ੇਲ ਲੂਣ,Rochelle salt
ਅਜੀਬ ਲੰਬਾਈ ਦਾ ਐਂਟੀਨਾ,Rhombic antenna
ਉਥਾਨ,Roll off
ਵੇਲਕ ਕੋਟਿੰਗ,Roller coating
ਵੇਲਕ ਟੀਨ ਟ੍ਰਾਂਸਫਰ,Rolling timing
ਵਿਘਨ ਕਾਰਕ,Roll-off factor
ਕਮਰੇ ਦਾ ਤਾਪਮਾਨ,Room temperature
ਮੂਲ ਟਿਕਾਣਾ,Root locus
ਘਟਾਓ ਇੱਕ ਵਰਗ ਮੂਲ,"Root of minus one (I, j)"
ਵਰਗ-ਮਤਲਬ ਮੂਲ ਮੁੱਲ,Root-mean-square value
ਰੋਟੇਸ਼ਨਲ,Rotar
ਰੋਟੇਸ਼ਨਲ attenuator,Rotary attenuator
ਰੋਟੇਸ਼ਨਲ ਹਦਾਇਤ,Rotate instruction
ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ,Rotating vector
ਨੇੜੇ-ਗਲਤੀ,Round off error
ਰਾਊਟਰ,Router
ਰੂਥ ਟੈਸਟ,Routh test
ruth-harwijs ਐਰੇ,Routh-Hurwitz array
ਨੋਮੀ ਟੈਸਟ,Routine test
r-ਪੈਰਾਮੀਟਰ,R-parameter
rs-ਪੂਰਕ (ਰੇਡੀਕਸ ਪੂਰਕ),Rs-complement (radix complement)
ਆਰ ਐੱਸ. ਫਲਿਪ ਫਲਾਪ,RS-Flip-flop
RTD (ਰੋਧਕ ਹੀਟ ਡਿਟੈਕਟਰ),RTD (resistance temperature detector)
ਰੂਬੀ ਲੇਜ਼ਰ,Ruby laser
rod-stream,Rung current
ਨੱਠ ਗਏ,Runway
ਰੈਡਬਰਗ ਦਾ ਨਿਰੰਤਰ,Rydberg constant
rz-ਕੋਡ,Rz-code
ਸੁਰੱਖਿਅਤ ਜ਼ੋਨ,Safe operating area
"ਸੁਰੱਖਿਅਤ ਗੁਣਕ, ਸੁਰੱਖਿਆ ਸੂਚਕਾਂਕ",Safety factor
ਸੇਲੀਨ ਦਾ ਫਿਲਟਰ,Sallen and key filter
ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ,Sample and hold
ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ ਸਰਕਟ,Sample and hold circuit
ਨਮੂਨਾ ਡਾਟਾ,Sample data
ਸੈਂਪਲਿੰਗ ਸੀ.ਆਰ.ਓ,Sampling CRO
ਨਮੂਨਾ ਫੰਕਸ਼ਨ,Sampling function
ਨਮੂਨਾ ਔਸੀਲੋਸਕੋਪ,Sampling oscilloscope
ਨਮੂਨਾ ਪ੍ਰਮੇਏ,Sampling theorem
ਨਮੂਨਾ ਵੋਲਟਮੀਟਰ,Sampling voltmeter
ਸੈਟੇਲਾਈਟ,Satellite
ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ,Satellite broad casting
ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ,Satellite communication
ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ ਵਿੰਡੋ,Satellite communication window
ਸੈਟੇਲਾਈਟ ਸਟੇਸ਼ਨ,Satellite station
ਸੈਟੇਲਾਈਟ ਟੀ.ਵੀ,Satellite television
ਸੰਤ੍ਰਿਪਤ ਤਰਕ,Saturated logic
ਸੰਤ੍ਰਿਪਤਾ,Saturation
ਸੰਤ੍ਰਿਪਤ ਦੇਰੀ,Saturation delay
ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਵਾਹ ਘਣਤਾ,Saturation flux density
ਸੰਤ੍ਰਿਪਤਾ ਬਿੰਦੂ,Saturation point
ਸੰਤ੍ਰਿਪਤਾ ਵੋਲਟੇਜ,Saturation voltage
ਖੁਸ਼ਕ ਫਿਲਟਰ,Saw filter
ਡੈਂਟ ਜਨਰੇਟਰ ਦੇਖਿਆ,Saw tooth generator
ਅਰਿਦੰਤੀ ਤਰੰਗ ਰੂਪ,Saw tooth waveform
ਸਕੇਲਰ,Scalar
ਸਕੇਲ ਗੁਣਕ,Scale factor
ਸਕੈਨਿੰਗ ਮਾਰਗ,Scan path
ਸਕੈਨਰ,Scanner
ਸਕੈਨਿੰਗ,Scanning
ਖਿੰਡੇ ਹੋਏ ਪ੍ਰਸਾਰਣ,Scatter propagation
ਫੈਲਾਉਣ ਵਾਲਾ,Scatterrer
ਯੋਜਨਾਬੱਧ ਕੈਪਚਰ,Scherratic capture
ਸਮਿਥ ਟਰਿੱਗਰ,Schmitt trigger
ਸਕੌਟਕੀ ਡਾਇਓਡ,Schottky diode
ਘਟਾਉਣ ਦਾ ਜਵਾਬ,Schumann response
ਸੋਜ ਚੈਂਬਰ,Scintilation chamber
ਚਮਕਦਾਰ,Scintillator
ਦਮ ਘੁੱਟਣਾ,Scrambling
ਸਕਰੀਨ ਡਿਸਪਲੇਅ,Screen display
ਕਵਰ,Screening
ਸਿੰਕ੍ਰੋਨਸ ਡਾਇਨਾਮਿਕ ਰੈਮ (SDRAM),SDRAM
ਸਿਕਾਮ ਕੋਡਕ,SECAM coder
secant ਨਿਯਮ,Secant law
ਦੂਜਾ ਅਨੁਮਾਨ,Second approximation
ਦੂਜੀ ਦਰਾੜ,Second breakdown
ਦੂਜਾ ਹਾਰਮੋਨਿਕ,Second harmony
ਦੂਜਾ ਆਰਡਰ ਲੂਪ,Second order loop
ਸੈਕੰਡਰੀ ਸੈੱਲ,Secondary cell
ਸੈਕੰਡਰੀ ਨਿਕਾਸ,Secondary emission
ਸੈਕੰਡਰੀ ਕੁਆਇਲ,Secondary winding
ਰੇਡੀਅਲ ਸਿੰਗ,Sectoral horn
ਵਿਭਾਜਨ ਕਾਰਕ,Sectoring format
ਖੋਜ ਦੀ ਮਿਆਦ,Seek time
ਬਲਾਕ ਰਜਿਸਟਰ,Segment register
ਚੋਣ ਪ੍ਰਕਿਰਿਆ,Selection process
ਚੋਣਵੇਂ ਲਹਿਜ਼ਾ,Selective fading
ਚੋਣਵੇਂ ਆਕਸੀਕਰਨ,Selective oxidation
"ਚੋਣਤਮਕਤਾ, ਚੋਣਤਮਕਤਾ",Selectivity
ਬਾਰੰਬਾਰਤਾ ਚੋਣ,Selectivity frequency
ਸੇਲੇਨਿਅਮ ਰੀਕਟੀਫਾਇਰ,Selenium rectifier
ਸਵੈ-ਅਲਾਈਨਿੰਗ ਗੇਟ,Self aligned gate
ਸਵੈ ਵਿਸ਼ੇਸ਼ਤਾ,Self bias
ਆਟੋਮੋਟਿਵ,Self inductance
ਸਵੈ-ਇਮਰਸ਼ਨ,Self-discharge
ਸਵੈ-ਅੰਡਾਕਾਰ ਕੋਡ,Self-orthogonal code
ਅਰਧ ਲਘੂਗਣਕ ਸਕੇਲ,Semi log scale
ਸੈਮੀਕੰਡਕਟਰ,Semiconductor
ਸੈਮੀਕੰਡਕਟਰ ਲੇਜ਼ਰ ਡਾਇਡ,Semiconductor laser diode
ਸੈਂਸਿੰਗ ਟਰਮੀਨਲ,Sense terminal
ਸੈਂਸਰ,Senser
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,Sensitivity
ਸੈਂਸਰ,Sensor
ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ,Sequential access
ਕ੍ਰਮਵਾਰ ਸਰਕਟ,Sequential circuit
ਕ੍ਰਮਵਾਰ ਏਨਕੋਡਿੰਗ,Sequential decoding
ਇੰਡੈਕਸਡ ਮੈਮੋਰੀ,Sequential memory
ਕਲਾਸ ਪਹੁੰਚ,Serial access
ਕਲਾਸ ਜੋੜਨ ਵਾਲਾ,Serial adder
ਕ੍ਰਮ ਡਾਟਾ ਪੋਰਟ,Serial data port
ਕਲਾਸ ਪੋਰਟ,Serial port
ਸ਼੍ਰੇਣੀ ਪ੍ਰਿੰਟਰ,Serial printer
ਲੜੀਵਾਰ ਤਬਾਦਲਾ,Serial shift
ਸੀਮਾ ਸੈੱਲ,Series cell
ਗ੍ਰੇਡ ਡਿਗਰੇਡੇਸ਼ਨ ਰਜਿਸਟਰ,Series damping register
ਸ਼੍ਰੇਣੀ ਰੀਚਾਰਜ,Series feedback
ਰੇਂਜ ਓਮਮੀਟਰ,Series ohmmeter
ਲੜੀ ਪੈਰਲਲ ਸਰਕਟ,Series parallel circuit
ਕਲਾਸ ਰੈਗੂਲੇਟਰ,Series regulator
ਸੀਮਾ ਗੂੰਜ,Series resonance
ਲੜੀ ਟਿਊਨ ਸਰਕਟ,Series tuned circuit
ਸੀਮਾ ਵੋਲਟੇਜ ਰੈਗੂਲੇਟਰ,Series voltage regulator
"ਸਰਵਰ, ਸਰਵਰ",Server
ਸਰਵੋ ਐਂਪਲੀਫਾਇਰ,Servo amplifier
ਸਰਵੋ ਮਕੈਨੀਕਲ ਢੰਗ,Servo mechanism
ਸਰਵੋ ਰੀਕੋਡਰ,Servo recorder
ਸਜਾਵਟ ਦਾ ਸਮਾਂ,Set up time
ਵਿਵਸਥਾ ਦੀ ਮਿਆਦ,Setting time
ਅੱਠਭੁਜ ਡੀਕੋਡਰ,Seven segment decoder
ਸਪਤਖੰਡ ਡਿਸਪਲੇ,Seven segment display
ਸ਼ੈਡੋ ਕਵਰ; ਸ਼ੈਡੋ ਮਾਸਕ,Shadow mask
ਸ਼ੈਡੋ ਮੈਮੋਰੀ,Shadow memory
ਸ਼ੈਨਨ ਦਾ ਸਿਧਾਂਤ,Shannon's theorem
ਸਟੋਰੇਜ਼ ਦੀ ਉਮਰ,Shelf life
ਰੱਖਿਅਕ,Shield
ਟ੍ਰਾਂਸਫਰ ਕਾਊਂਟਰ,Shift counter
ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ,Shift register
ਸਦਮਾ ਉਤੇਜਨਾ,Shock excitation
ਸਦਮਾ ਸੰਕਟ,Shock hazard
ਛੋਟਾ ਮਾਰਗ ਮੌਜੂਦਾ,Short circuit current
ਸ਼ਾਰਟ ਸਰਕਟ ਸੁਰੱਖਿਆ,Short circuit protection
ਛੋਟਾ ਪ੍ਰਭਾਵ,Short effect
"ਰੌਲਾ, ਗੋਲੀ ਦਾ ਸ਼ੋਰ",Short noise
ਛੋਟੀ ਦੇਰੀ ਲਾਈਨ,Shorted delay line
ਗੋਲੀ ਦਾ ਸ਼ੋਰ,Shot noise
ਪਾਸੇ ਦਾ ਰਸਤਾ,Shunt
ਸਾਈਡਵਾਕ ਮੌਜੂਦਾ,Shunt current
ਸ਼ੰਟ ਜੰਤਰ,Shunt device
ਸ਼ੰਟ ਰੀਚਾਰਜ,Shunt feedback
ਸ਼ੰਟ ਮੀਟਰ,Shunt meter
ਪਾਸੇ ਦੇ ਸਰਕਟ,Shunt resistance
ਸ਼ੰਟ ਕਲਾਸ ਜੋੜਾ,Shunt series pair
ਸਾਈਡ ਬੈਂਡ,Side band
ਸਾਈਡ ਬੈਂਡ ਸ਼ੋਰ,Side band noise
ਪਾਸੇ ਦੇ ਕੈਰੀਅਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,Side carrier frequencies
"ਲੇਟਰਲ ਸ਼ਿਫਟ, ਲੇਟਰਲ ਲੈਵ",Side lobe
ਵੋਕਲ ਕੋਰਡਜ਼,Side tone
ਸੀਮੇਂਸ,Siemens
ਪ੍ਰਤੀਕ ਬਾਕਸ,Sign bit
ਨਿਸ਼ਾਨ ਦਾ ਆਕਾਰ,Sign magnitude
ਵਾਲੀਅਮ ਨੰਬਰ ਮਾਰਕ ਕਰੋ,Sign magnitude number
ਸਿਗਨਲ ਵਿਸ਼ਲੇਸ਼ਣ,Signal analysis
ਸਿਗਨਲ ਡਿਟੈਕਟਰ,Signal detector
ਸਿਗਨਲ ਜਨਰੇਟਰ,Signal generator
ਸਿਗਨਲ ਪੋਲਰ ਆਈਸੋਲਟਰ,Signal polarity separator
ਸੰਕੇਤ ਮਾਤਰਾ,Signal quantization
ਸਿਗਨਲ ਤੀਬਰਤਾ,Signal strength
ਸਿਗਨਲ-ਟੂ-ਬੇਅਰ ਅਨੁਪਾਤ,Signal to noise ratio
ਸਿਲੀਕਾਨ ਨਿਯੰਤਰਿਤ ਸੁਧਾਰਕ,Silicon controlled rectifier
ਸਿਲੀਕਾਨ ਨਿਯੰਤਰਿਤ ਸਵਿੱਚ,Silicon controlled switch
ਸਿਲੀਕਾਨ ਡਾਈਆਕਸਾਈਡ,Silicon dioxide
ਸਿਲੀਕਾਨ ਗੇਟ,Silicon gate
ਸਿਲੀਕਾਨ ਨਾਈਟਰਾਈਡ,Silicon nitride
ਸਿਲੀਕਾਨ-ਆਕਸਾਈਡ ਵਿਧੀ,Silicon-oxide system
ਸਿਲੀਕਾਨ ਟਰਾਂਜ਼ਿਸਟਰ,Silicon transistor
ਸਿਲੀਕਾਨ ਬਫਰ,Silicon wafer
ਰੇਸ਼ਮ ਕਵਰ,Silk screening
ਸਿੰਪਲੈਕਸ ਕੋਡ,Simplex code
ਸਿੰਗਲ ਲਿੰਕ,Simplex link
ਸਿਮੂਲੇਟਿਡ ਪ੍ਰੇਰਕ,Simulated inductor
ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ,Simulation
ਇਮੂਲੇਟਰ,Simulator
ਸਾਈਨ ਫਲਾਨ ਜਨਰੇਟਰ,Sine function generator
ਸਾਈਨ ਅਟੁੱਟ,Sine integral
ਸਾਈਨ ਵਰਗ ਵੇਵ ਕਨਵਰਟਰ,Sine to square wave converter
ਸਾਈਨ ਵੇਵ ਸੰਸਲੇਸ਼ਣ,Sine wave synthesis
ਸਾਈਨ-ਵਰਗ ਵੇਵ ਜਨਰੇਟਰ,Sine-square wave generator
ਸਿੰਗਲ ਬੋਰਡ ਕੰਪਿਊਟਰ,Single board computer
ਸਿੰਗਲ ਸਮਰੱਥਾ ਮੁਆਵਜ਼ਾ,Single capacitor compensation
ਸਿੰਗਲ ਚਿੱਪ ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,Single chip microprocessor
ਸਿੰਗਲ ਘਣਤਾ ਡਿਸਕ,Single density disk
ਸਿੰਗਲ ਨਾੜੀ ਆਉਟਪੁੱਟ,Single ended output
ਸਿੰਗਲ-ਪੋਲ ਬਾਇਪ੍ਰੋਜੈਕਟ ਸਵਿੱਚ,Single pole double thermo switch
ਸੋਲੋ ਪਲੇਬੈਕ ਬੈਂਡ (SSB),Single side band (SSB)
ਸਿੰਗਲ ਸਾਈਡ ਡਿਸਕ,Single side disk
ਸਿੰਗਲ ਪ੍ਰੋਨ ਏ.ਡੀ.ਸੀ,Single slop ADC
ਸਿੰਗਲ ਪੜਾਅ ਐਗਜ਼ੀਕਿਊਸ਼ਨ,Single step execution
ਸਿੰਗਲ ਸਪਲਾਈ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,Single supply op-amp
ਸਿੰਗਲ ਸਪਲਾਈ ਕਾਰਵਾਈ,Single supply operation
ਡੁੱਬਣਾ,Sink
sinusoidal ਜਵਾਬ,Sinusoidal response
sinusoidal ਲਹਿਰ,Sinusoidal wave
ਸਕਿਊ ਘੜੀ,Skew clock
ਸਤਹ ਪ੍ਰਭਾਵ,Skim effect
ਵਾਲੀਅਮ ਤਰੰਗ,Sky wave
ਅਸਮਾਨ ਲਹਿਰ ਸੰਚਾਰ,Sky wave propagation
ਅਧੀਨ,Slave
ਸੁਸਤ ਮੋਡ,Sleep mode
ਕਦਮ ਮੋਟਰ,Sleeper motor
sluice ਦਰ,Slew rate
ਸੰਭਾਵੀ ਖੋਜੀ,Slope detector
ਸਲਾਟਡ ਲਾਈਨ,Slotted line
ਮੱਧਮ ਫਿਊਜ਼,Slow blow fuse
ਹੌਲੀ ਸਕੈਨਿੰਗ ਟੈਲੀਵਿਜ਼ਨ,Slow scan television
ਸਮਾਲ ਏਕੀਕਰਣ (SSI),Small scale integration (SSI)
ਛੋਟਾ ਸੰਕੇਤ ਵਿਸ਼ਲੇਸ਼ਣ,Small signal analysis
ਛੋਟਾ ਸਿਗਨਲ ਮਾਡਲ,Small signal model
ਸਮਾਰਟ ਕਾਰਡ,Smart card
ਸਮਾਰਟ ਪੱਖਾ,Smart fan
smectic ਕ੍ਰਿਸਟਲ,Smectic crystal
ਸਮਿਥ ਚਾਰਟ,Smith chart
ਸਮੋਕ ਡਿਟੈਕਟਰ,Smoke detector
ਮਿਟਾਉਣਾ,Smoothing
ਬਰਫ ਦਾ ਪ੍ਰਭਾਵ,Snow effect
ਸਦਮਾ ਸ਼ੋਸ਼ਕ,Snubber
ਸਦਮਾ ਸੋਖਣ ਸਰਕਟ,Snubber circuit
ਸਦਮਾ ਮੌਜੂਦਾ,Snubber current
ਸਾਕਟ,Socket
ਸਾਫਟ ਕਾਪੀ,Soft copy
ਨਰਮ ਵਾਪਸੀ,Soft return
ਨਰਮ ਸੰਤ੍ਰਿਪਤਾ,Soft saturation
ਨਰਮ ਸ਼ੁਰੂਆਤ,Soft start
ਸਾਫਟਵੇਅਰ,Software
ਸੂਰਜੀ ਸੈੱਲ,Solar cell
ਸੂਰਜੀ ਪੈਨਲ,Solar panel
ਸੋਲਡਰ,Solder
ਸੋਲਡਰ ਪੁਲ,Solder bridge
solenoid,Solenoid
ਠੋਸ ਰਾਜ ਡਿਟੈਕਟਰ,Solid state detector
ਠੋਸ ਸਥਿਤੀ ਜੰਤਰ,Solid state device
ਠੋਸ ਰਾਜ ਰੀਲੇਅ,Solid state relay
ਸੋਨਾਰ,SONAR
ਐਸ.ਓ.ਐਸ,SOS
ਵੌਇਸ ਐਕਟੀਵੇਟਿਡ ਸਵਿੱਚ,Sound activated switch
ਆਵਾਜ਼ ਜਨਰੇਟਰ,Sound generator
ਸੂਤਰ ਸੰਕੇਤਾਵਲੀ,Source code
ਸਰੋਤ ਕੋਡਿੰਗ,Source coding
ਸਰੋਤ ਜੋੜੇ,Source coupled pair
ਸਰੋਤ ਡਿਸਕ,Source disk
ਸਰੋਤ ਪਿੱਛੇ,Source follower
ਸਰੋਤ ਪ੍ਰਤੀਬਿੰਬ ਕੋਡਿੰਗ,Source image coding
"ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਅਸਮਾਨ",Space
ਸਪੇਸ ਬਾਰ,Space bar
ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਪ੍ਰਭਾਵ,Space charge
ਮਲਟੀਪਲੈਕਸਰ ਸਮਰੱਥਾ/ਸਟੀਰੀਓ ਸੈਗਮੈਂਟੇਸ਼ਨ,Space division multiplexing
ਅੰਤਰਾਲ ਵਿਭਾਜਿਤ ਮਲਟੀਪਲੈਕਸਿੰਗ,Space division multiplexing
ਕਵਰੇਜ ਉੱਚ ਅਨੁਪਾਤ,Space height ratio
ਸਪੇਸ ਵੇਵ,Space wave
ਸਪਾਰਕਿੰਗ ਅੰਤਰਾਲ,Spark gap
spdt ਸਵਿੱਚ,SPDT switch
ਸਪੀਕਰ,Speaker
ਨਿਰਧਾਰਨ ਸ਼ੀਟ,Specification sheet
"ਸਪੈਕਟ੍ਰਮ, ਸਪੈਕਟ੍ਰਮ",Spectrum
ਸਪੈਕਟ੍ਰਲ ਵਿਸ਼ਲੇਸ਼ਕ,Spectrum analyser
"ਸਪੀਚ ਸਿੰਥੇਸਿਸ, ਵਾਇਸ ਸਿੰਥੇਸਿਸ",Speech synthesis
ਚੱਲ ਰਹੇ ਕੈਪਸੀਟਰ,Speed up capacitor
ਵਿਰੋਧੀ colic,Spike suppressor
ਚੱਕਰ ਸਥਿਰਤਾ,Spin stabilization
ਖੰਡਿਤ-ਕਲਾ ਕੋਡਿੰਗ,Split phase encoding
ਟੁੱਟਿਆ ਪਾਵਰ ਸਰੋਤ,Split power supply
ਵੰਡਣ ਵਾਲਾ,Splitter
"ਲਪੇਟਣਾ, ਸਪੂਲ ਕਰਨਾ",Spooling
ਐਸ.ਪੀ.ਐਸ.ਟੀ ਸਵਿੱਚ,SPST switch
ਵਰਚੁਅਲ (ਸੂਡੋ) ਮੈਮੋਰੀ ਲਿਖਣਾ,Spurious memory write
ਗੁੰਮਰਾਹਕੁੰਨ ਜਵਾਬ,Spurious response
ਵਰਚੁਅਲ ਸਿਗਨਲ,Spurious signal
ਟੀਕਾ,Sputtering
ਕਲਾਸ ਨਿਯਮ ਸੂਚਕ,Square law detector
ਕਲਾਸ ਨਿਯਮ ਜੰਤਰ,Square law device
ਵਰਗਮੂਲ,Square rooter
ਵਰਗ ਲਹਿਰ,Square wave
ਵਰਗ ਵੇਵ ਔਸਿਲੇਟਰ,Square wave oscillator
ਸਥਿਰਤਾ ਕਾਰਕ,Stability factor
ਸਥਿਰਤਾ ਮੁੜ ਨਿਵੇਸ਼,Stability feedback
ਸਥਿਰਤਾ,Stabilization
ਸਥਿਰ ਨੈੱਟਵਰਕ,Stabilizing network
"ਸਟੈਕ, ਸਟੈਕ",Stack
ਮਨ ਨਿਰਦੇਸ਼ਕ,Stack pointer
ਕਦਮ ਕੁਸ਼ਲਤਾ,Stage efficiency
ਸਮਾਂਤਰ ਸਮਾਂ,Stagger timing
ਮਿਆਰੀ ਐਪਲੀਟਿਊਡ ਮੋਡੂਲੇਸ਼ਨ,Standard amplitude modulation
ਮਿਆਰੀ ਸੈੱਲ,Standard cell
ਮਿਆਰੀ ਭਟਕਣ,Standard deviation
ਮਿਆਰੀ TTL,Standard T.T.L.
ਸੰਕਟਕਾਲੀਨ ਪਾਵਰ ਸਿਸਟਮ,Standby power system
ਸਥਿਰ ਲਹਿਰ,Standing wave
ਸਥਿਰ ਤਰੰਗ ਅਨੁਪਾਤ,Standing wave ratio
ਦੂਰੀ ਅਨੁਪਾਤ,Stand-off ratio
ਬਿੱਟ ਸ਼ੁਰੂ ਕਰੋ,Start bit
ਸ਼ੁਰੂਆਤੀ ਨਬਜ਼,Start up pulse
ਸਥਿਤੀ ਚਿੱਤਰ,State diagram
ਸਥਿਤੀ-ਪਰਿਵਰਤਨ ਚਿੱਤਰ,State transition diagram
ਬਦਲਣਯੋਗ ਫਿਲਟਰ,State variable filter
ਸਥਿਰ ਅੱਖਰ,Static characteristic
ਸਥਿਰ ਬਿਜਲੀ,Static electricity
ਸਥਾਈ ਮੈਮੋਰੀ ਸੈੱਲ,Static memory cell
ਸਥਿਰ ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ,Static random access memory (SRAM)
ਸਥਿਤੀ ਰਜਿਸਟਰ,Statuo register
ਸਥਿਤੀ ਚਿੰਨ੍ਹ,Status flag
ਸਥਿਤੀ ਟਰਮੀਨਲ,Statusterminal
ਸਟੀਅਰਿੰਗ ਤਰਕ,Steering logic
ਟਾਇਰ ਜੰਕਸ਼ਨ,Step graded junction
ਕਦਮ ਸੂਚਕ ਪ੍ਰੋਫ਼ਾਈਲ,Step index profile
ਕਦਮ ਜਵਾਬ,Step response
ਟਾਇਰਡ,Step-graded
ਸਟੈਪਰ ਮੋਟਰ,Stepper motor
ਸਟੀਰੀਓ ਸਮਭੁਜ,Stereo equilizer
ਸਟੀਰੀਓ ਰਿਸੀਵਰ ਬਾਰੰਬਾਰਤਾ,Stereo receiver frequency
ਤੰਗ ਜੋੜੀ,Stiff coupling
ਬਰੇਕ ਬੈਂਡ,Stop band
ਸਟੋਰੇਜ ਲੇਟੈਂਸੀ,Storage delay time
ਸਟੋਰੇਜ਼ ਮੈਮੋਰੀ,Storage memory
"ਸਟੋਰੇਜ਼ ਸਮਾਂ, ਸਮਾਂ",Storage time
ਤਣਾਅ ਗੇਜ,Strain gauge
ਅਣਚਾਹੇ ਪਕੜ,Stray capacitance
ਸਤਰ,String
ਸਟੋਰੇਜ ਸੀ.ਆਰ.ਓ,Storage CRO
ਸਟ੍ਰੋਬ,Strobe
ਸਟ੍ਰੋਬ ਸਰਕਟ,Strobe circuit
ਪ੍ਰੇਰਕ ਨਬਜ਼,Strobe pulse
ਸਟਰੋਕ ਟਰਮੀਨਲ,Strobe terminal
ਸਟ੍ਰੋਬੋਸਕੋਪਿਕ ਗੋਲਾ ਇਕਾਈ,Stroboscopic flash unit
ਸਟੱਬ,Stub
ਸਥਿਰ,Stuck
ਸਥਿਰ ਫਿਲਟਰੇਟ,Stuck mode
ਹਿੱਲ ਗਿਆ,Stylus
ਕੈਰੀਅਰ,Sub carrier
ਸਬਰੂਟੀਨ,Subroutine
