Marathi,Bengali
छद्म कार्यक्रम,ছদ্ম প্রোগ্রাম
स्यूडो-स्केलर कपलिंग,সিউডো-স্কেলার কাপলিং
स्यूडो-स्केलर फील्ड,সিউডো-স্কেলার ক্ষেত্র
स्यूडो-स्केलर मेसन,সিউডো-স্কেলার মেসন
स्यूडो-स्केलर कण,সিউডো-স্কেলার কণা
"कॉन्ट्रास्ट, स्यूडोस्कोप","কন্ট্রাস্ট, সিউডোস্কোপ"
"स्यूडोस्कोपिक स्विच, कॉन्ट्रास्ट स्विच","সিউডোস্কোপিক সুইচ, কনট্রাস্ট সুইচ"
स्यूडो वेक्टर फील्ड,ছদ্ম ভেক্টর ক্ষেত্র
स्यूडो-वेक्टर मेसन,সিউডো-ভেক্টর মেসন
"psi फंक्शन (Ψ) फंक्शन, psi फंक्शन, (Ψ) फंक्शन","psi ফাংশন (Ψ) ফাংশন, psi ফাংশন, (Ψ) ফাংশন"
सायकोक्रोमॅटिक,সাইকোক্রোমাটিক
सायकोक्रोमॅटिक गुणोत्तर,সাইকোক্রোমাটিক অনুপাত
सायकोमेट्रिक व्होल्टेज,সাইকোমেট্রিক ভোল্টেজ
ध्वनी वर्धक,শব্দ পরিবর্ধক
"फ्लफ, फ्लफ","fluff, fluff"
आवेगांचा झटका,আবেগের দমকা
शुद्ध फिरणारा स्पेक्ट्रम,বিশুদ্ধ ঘূর্ণায়মান বর্ণালী
"pulfrich refractive index, philfrich refractometer","পালফ্রিচ রিফ্র্যাক্টিভ ইনডেক্স, ফিলফ্রিচ রিফ্র্যাক্টোমিটার"
"खेचणे, खेचणे, खेचणे, खूण करणे, पुल करणे","টান, টান, টান, চিহ্ন, সেতু"
कर्षण पद्धत,ট্র্যাকশন পদ্ধতি
शक्ती काढा,শক্তি আঁকা
"कप्पी, कप्पी, टोपी","কপিকল, কপিকল, ক্যাপ"
"प्रतिमा विस्तार, सिंक्रोनाइझेशन नुकसान, कर्षण","ইমেজ এক্সটেনশন, সিঙ্ক্রোনাইজেশন ক্ষতি, ট্র্যাকশন"
स्पंदन,স্পন্দন
स्पंदन करणारा प्रवाह,স্পন্দিত বর্তমান
स्पंदन करणारी इलेक्ट्रोमोटिव्ह शक्ती,pulsating ইলেক্ট্রোমোটিভ বল
pulsating लाट,pulsating ঢেউ
फडफडणारी कला,fluttering শিল্প
नाडी क्षण,নাড়ি মুহূর্ত
स्पंदन करणारा चेंडू,স্পন্দিত বল
pulsating आभासी कॅथोड,ভার্চুয়াল ক্যাথোড pulsating
स्पंदन,স্পন্দন
नाडी,স্পন্দন
नाडी दोलन,পালস দোলন
"कडधान्ये, कडधान्ये","ডাল, ডাল"
पल्स अॅम्प्लिफायर,পালস পরিবর্ধক
पल्स अॅम्प्लिट्यूड मॉड्युलेशन,পালস প্রশস্ততা মড্যুলেশন
पल्स सर्किट,পালস সার্কিট
नाडी कोड,পালস কোড
पल्स कोड मॉड्युलेशन (पीसीएम),পালস কোড মড্যুলেশন (পিসিএম)
नाडी कोडक,ডাল কোডাক
पल्स कोडिंग,পালস কোডিং
नाडी सुधारक,পালস সংশোধক
नाडी क्षय वेळ,নাড়ি ক্ষয় সময়
नाडी डीकोडर,পালস ডিকোডার
पल्स डॉपलर (यंत्रणा),পালস ডপলার (যান্ত্রিকতা)
नाडी शीर्षक,পালস শিরোনাম
नाडी कालावधी,পালস সময়কাল
पल्स कालावधी प्रमाण,পালস সময়কাল অনুপাত
पल्स कालावधी प्रमाण,পালস সময়কাল অনুপাত
पल्स EHT जनरेटर,পালস EHT জেনারেটর
पल्स शेपर,পালস শেপার
पल्स जनरेटर लाइन,পালস জেনারেটর লাইন
पल्स जनरेटर,পালস জেনারেটর
नाडी पुनरावृत्ती दर,পালস পুনরাবৃত্তি হার
पल्स फ्रिक्वेन्सी मॉड्युलेशन,পালস ফ্রিকোয়েন্সি মড্যুলেশন
पल्स जनरेटर,পালস জেনারেটর
पल्स लाउडनेस विश्लेषक,পালস উচ্চতা বিশ্লেষক
नाडी उंची फरक,পালস উচ্চতা পার্থক্য
पल्स हायनेस डिटेक्टर,পালস হাইনেস ডিটেক্টর
नाडी उंची समायोजन,পালস উচ্চতা সমন্বয়
नाडी अंतराल,নাড়ির ব্যবধান
नाडी आयन सेल,পালস আয়ন কোষ
पल्स जेट,পালস জেট
नाडी गोंधळ,পালস জীটার
पल्स लिमिटर रेट,পালস সীমিত হার
नाडी मिक्स,ডাল মিশ্রণ
नाडी मोड,পালস মোড
"स्पंद मोदीत्रा, स्पंद आमदार","স্পন্দ মোদিত্র, স্পন্দ বিধায়ক"
पल्स मॉड्युलेशन,পালস মড্যুলেশন
पल्स मॉड्युलेटर रडार,পালস মডুলেটর রাডার
नाडी मल्टिप्लेक्सिंग,পালস মাল্টিপ্লেক্সিং
नाडीचे पॅकेट,পালস প্যাকেট
पल्स पीक मॉड्युलेशन,পালস পিক মড্যুলেশন
नाडी ओव्हरलॅप,পালস ওভারল্যাপ
नाडी स्थिती मॉड्यूलेशन,পালস পজিশন মড্যুলেশন
नाडी रडार,পালস রাডার
"नाडी दर, नाडी दर","নাড়ির হার, নাড়ির হার"
नाडी पुनरावृत्ती दर,পালস পুনরাবৃত্তি হার
नाडी पुनरावृत्ती दर,পালস পুনরাবৃত্তি হার
नाडी रिझोल्यूशन,পালস রেজল্যুশন
पल्स पीक वेळ,পালস পিক সময়
नाडी वरक,নাড়ি varak
"नाडीचा आकार, नाडीचा आकार","পালস শেপ, পালস ফর্ম"
नाडी रूपक,নাড়ি রূপক
नाडी अंतराल,নাড়ির ব্যবধান
नाडी स्पेक्ट्रम,পালস বর্ণালী
नाडी पोटशूळ,নাড়ির কোলিক
नाडी विस्तारक,পালস প্রসারক
नाडी विस्तार,পালস এক্সটেনশন
पल्स स्विच,পালস সুইচ
नाडी प्रणाली,পালস সিস্টেম
नाडी शेपूट,নাড়ি লেজ
नाडी तत्त्व,নাড়ি নীতি
नाडी दर,নাড়ি হার
पल्स टाइमिंग मॉड्युलेशन,পালস টাইমিং মড্যুলেশন
पल्स कालावधी प्रमाण,পালস সময়কাল অনুপাত
स्पंदावली,স্পন্দাবলী
पल्स ट्रान्सफॉर्मर,পালস ট্রান্সফরমার
पल्स व्होल्टेज,পালস ভোল্টেজ
नाडी विस्तार,পালস এক্সটেনশন
नाडी कालावधी मॉड्यूलेशन,পালস সময়কাল মড্যুলেশন
नाडी प्रवेगक,পালস অ্যাক্সিলারেটর
pulsating altimeter,pulsating altimeter
स्पंदित प्रवाह मार्ग,স্পন্দিত প্রবাহ পথ
स्पंदित लेसर,স্পন্দিত লেজার
स्पंदित प्रकाश,স্পন্দিত আলো
पल्स मॅग्नेट्रॉन,পালস ম্যাগনেট্রন
नाडी ऑपरेशन,নাড়ি অপারেশন
स्पंदित दोलन क्षेत्र,স্পন্দিত দোলক ক্ষেত্র
पल्स ऑसिलेटर,পালস অসিলেটর
नाडी अणुभट्टी,পালস চুল্লি
नाडी,পালসার
फ्लटर सर्किट,ফ্লটার সার্কিট
फडफड प्रणाली,ফ্লাটার সিস্টেম
फ्लटर शॉक,ফ্লটার শক
पंप,পাম্প
पंप सिलेंडर,পাম্প সিলিন্ডার
पंप ड्रायव्हर सेट,পাম্প ড্রাইভার সেট
पंपक्षमता,পাম্পযোগ্যতা
"पंप केलेले जलाशय, पंप केलेले संचयन","পাম্প করা জলাধার, পাম্প করা স্টোরেজ"
पंपक्षमता,পাম্পযোগ্যতা
पंपिंग काम,পাম্পিং কাজ
पंपिंग काम,পাম্পিং কাজ
पंप वारंवारता,পাম্প ফ্রিকোয়েন্সি
पंप रेडिएशन,পাম্প বিকিরণ
पंप मोटर,পাম্প মোটর
"पंचर, पंचर, पंच (एक पेय)","খোঁচা, ঘুষি, ঘুষি (একটি পানীয়)"
पंच केलेले कार्ड,পাঞ্চ কার্ড
छिद्रक स्टॉप की,ছিদ্রকারী স্টপ কী
छिद्र पाडणारा,ঢালাই ছিদ্রকারী
छिद्र व्होल्टाला,ছিদ্র ভোল্টলা
"पंच केलेले पत्रक, पंच केलेले कार्ड","খোঁচা শীট, খোঁচা কার্ড"
छिद्रित शीट कॅल्क्युलेटर,ছিদ্রযুক্ত শীট ক্যালকুলেটর
छिद्रित शीट मशीन,ছিদ্রযুক্ত শীট মেশিন
पंच केलेले कार्ड रेकॉर्ड,পাঞ্চড কার্ড রেকর্ড
मुक्का मारणे,ঘুষি
पंचिंग मशीन,ছিদ্র করার যন্ত্র
पंचिंग स्थिती,ঘুষি অবস্থান
पंच करण्यायोग्य भार,পাঞ্চযোগ্য লোড
"संवेदना, पंचर","সেন্সিং, খোঁচা"
पंचर व्होल्टेज,পাংচার ভোল্টেজ
पिल्लू,কুকুরছানা
"तारा, विद्यार्थी, कनिनिका","তারকা, ছাত্র, কণিকা"
pupeen कुंडली,পুপেন রাশিফল
शुद्ध वाकणे,বিশুদ্ধ নমন
निव्वळ विकृती,নেট বিকৃতি
शुद्ध घटक,বিশুদ্ধ উপাদান
शुद्ध समीकरण,বিশুদ্ধ সমীকরণ
शुद्ध क्षेत्र सिद्धांत,বিশুদ্ধ ক্ষেত্র তত্ত্ব
शुद्ध संगीत,বিশুদ্ধ সঙ্গীত
निव्वळ त्रिज्या कंपन,নেট ব্যাসার্ধ কম্পন
निव्वळ प्रतिक्रिया,নেট ব্যাকল্যাশ
शुद्ध विश्रांती,বিশুদ্ধ শিথিলকরণ
निव्वळ फिरणारा बँड,নেট ঘূর্ণায়মান ব্যান্ড
निव्वळ विखुरणे,নেট বিক্ষিপ্তকরণ
निव्वळ कातरणे,নেট শিয়ার
शुद्ध स्पेक्ट्रम,বিশুদ্ধ বর্ণালী
शुद्ध अवस्था,বিশুদ্ধ রাষ্ট্র
शुद्धीकरण विकृती,পরিশোধন বিকৃতি
शुद्ध स्वर शुद्ध स्वर,বিশুদ্ধ স্বর বিশুদ্ধ স্বর
निव्वळ वळवणे,নেট ডাইভারশন
निव्वळ कंपन पातळी,নেট কম্পন স্তর
शुद्ध चिकट विश्रांती,বিশুদ্ধ সান্দ্র শিথিলকরণ
निव्वळ अणु मोजमाप,নেট পারমাণবিক পরিমাপ
अचूकता,সঠিকতা
"नील लोहित, वायलेट, जांभळा","নীল লোহিত, ভায়োলেট, বেগুনি"
जांभळा सीमा,বেগুনি সীমানা
नील लोहित प्रकाश,নীল লোহিত প্রকাশ
निव्वळ प्रतिकार,নেট প্রতিরোধ
शुद्ध पदार्थ,বিশুদ্ধ পদার্থ
मार्ग माहितीचे अनुसरण करा,পথ তথ্য অনুসরণ করুন
पुश बटण पुश बटण,পুশ বোতাম পুশ বোতাম
कळस,ক্লাইম্যাক্স
orgasmic उत्तेजना,অর্গ্যাজমিক উদ্দীপনা
टेम्प्लेटिंग क्रिया,টেমপ্লেটিং কর্ম
संतुलित व्होल्टेज,সুষম ভোল্টেজ
थरारक प्रवाह,রোমাঞ্চকর স্রোত
काढणे,নিষ্কাশন
नियोजित अभिवादन,পরিকল্পিত অভিবাদন
थ्रॉटल सर्किट,ট্র্যাকশন সার্কিট
पॉवर ट्रान्समिशन लाइन,পাওয়ার ট্রান্সমিশন লাইন
पिकोनोमेट्री,পিকনোমিট্রি
पायरानोमीटर,পাইরানোমিটার
सूर्य विकिरण मीटर,সূর্যের বিকিরণ মিটার
"थर्मल चालकता, पायरोकंडक्टिव्हिटी","তাপ পরিবাহিতা, পাইরোকন্ডাক্টিভিটি"
थर्मोइलेक्ट्रिक शरीर,থার্মোইলেকট্রিক বডি
थर्मोइलेक्ट्रिक क्रिस्टल,তাপবিদ্যুৎ স্ফটিক
थर्मोइलेक्ट्रिक प्रभाव,তাপবিদ্যুৎ প্রভাব
थर्मल पॉवर टप्पा,তাপ শক্তি পর্যায়
थर्मोइलेक्ट्रिक फील्ड,তাপবিদ্যুৎ ক্ষেত্র
थर्मोइलेक्ट्रिक बॉल,তাপবিদ্যুৎ বল
थर्मोइलेक्ट्रिक वेक्टर,তাপবিদ্যুৎ ভেক্টর
थर्मोइलेक्ट्रिक,তাপবিদ্যুৎ
हायग्रोमीटर,হাইগ্রোমিটার
उत्तप मेपी कोन समतुल्य,উত্তাপ মেপি শঙ্কু সমতুল্য
सायटोमेट्री,সাইটোমেট্রি
पायरोन,পাইরোন
वातावरण,বায়ুমণ্ডল
"फटाके, फटाके","আতশবাজি, আতশবাজি"
पायथागोरियन स्केल,পিথাগোরিয়ান স্কেল
क्यू-बँड,কিউ-ব্যান্ড
Q मूल्य,Q মান
क्यू-अँटेना,Q-অ্যান্টেনা
"Q-शाखा, शून्य-शाखा","Q-শাখা, শূন্য-শাখা"
"Q-अक्षर, Q गुणांक","Q- অক্ষর, Q সহগ"
क्यू-मशीन प्लाझ्मा,Q-মেশিন প্লাজমা
Q-स्विच केलेले लेसर,Q- সুইচড লেজার
क्वांटम क्रोमॅटिक्स,কোয়ান্টাম ক্রোমাটিক্স
चौरस सेल,বর্গাকার ঘর
"चतुर्थांश, वर्तुळ फूट","চতুর্ভুজ, বৃত্ত পা"
चौकोन,চতুর্ভুজ
"क्वाड्रंट इलेक्ट्रोमीटर, क्वाड्रंट इलेक्ट्रोमीटर","চতুর্ভুজ ইলেক্ট্রোমিটার, চতুর্ভুজ ইলেক্ট্রোমিটার"
गोलाकार घटक,বৃত্তাকার উপাদান
परिपत्रक त्रुटी,বৃত্তাকার ত্রুটি
गोलाकार लोलक,বৃত্তাকার পেন্ডুলাম
द्वि ट्रॅपेझॉइडल क्रिस्टल,দ্বি ট্র্যাপিজয়েডাল স্ফটিক
चतुर्भुज प्रभाव,চতুর্মুখী প্রভাব
चतुर्भुज क्षेत्र,চতুর্মুখী ক্ষেত্র
चतुर्भुज प्रोग्रामिंग,চতুর্মুখী প্রোগ্রামিং
चतुर्भुज पूर्ण प्रभाव,চতুর্মুখী স্টার্ক প্রভাব
चतुर्भुज संज्ञा,দ্বিঘাত শব্দ
चतुर्भुज झेमन प्रभाव,চতুর্মুখী জেমান প্রভাব
उजवा कोन घटक,ডান কোণ উপাদান
चतुर्भुज,চতুর্ভুজ
चतुर्ध्रुवीय विकिरण,চতুর্মুখী বিকিরণ
चतुर्थांश,চতুর্মুখী
चार थर सर्किट,চার স্তর সার্কিট
चतुर्भुज,চতুর্ভুজ
चतुर्भुज बँड,চতুর্ভুজ ব্যান্ড
चतुर्भुज लेन्स,চতুর্ভুজ লেন্স
चतुर्भुज,চতুর্ভুজ
चतुर्ध्रुवीय विकिरण,চতুর্মুখী বিকিরণ
चतुर्भुज शक्ती,চতুর্ভুজ শক্তি
पात्र घटक,যোগ্য উপাদান
गुणवत्ता तपशील,মানের স্পেসিফিকেশন
गुणवत्ता वैशिष्ट्ये,মানের বৈশিষ্ট্য
गुणवत्ता नियंत्रण,মান নিয়ন্ত্রণ
गुणवत्ता घटक,গুণমান ফ্যাক্টর
गुणवत्ता मानक,মানদন্ড
गुणवत्ता भिन्नता,মানের বৈচিত্র
आवाज नमुना,শব্দ প্যাটার্ন
क्वांटम,কোয়ান্টাম
क्वांटम,কোয়ান্টাম
परिमाणित फिरकी लहर,কোয়ান্টাইজড স্পিন ওয়েভ
"क्वांटायझेशन, क्वांटम, क्वांटायझेशन, क्वांटायझेशन","কোয়ান্টাইজেশন, কোয়ান্টাম, কোয়ান্টাইজেশন, কোয়ান্টাইজেশন"
आवेग प्रमाणीकरण,আবেগের পরিমাণ
इलेक्ट्रोमॅग्नेटिक फील्डचे क्वांटुमायझेशन,ইলেক্ট্রোম্যাগনেটিক ফিল্ডের কোয়ান্টামাইজেশন
परिमाणित वर्ग,কোয়ান্টাইজড ক্লাস
परिमाणित अवस्था,পরিমাপকৃত অবস্থা
"परिमाणवाचक, परिमाणवाचक","পরিমাণগত, পরিমাণগত"
परिमाणवाचक वैशिष्ट्यीकरण,পরিমাণগত বৈশিষ্ট্য
परिमाणवाचक गणना,পরিমাণগত গণনা
परिमाणात्मक रडार निरीक्षणे,পরিমাণগত রাডার পর্যবেক্ষণ
"प्रमाण, प्रमाण, रक्कम","পরিমাণ, পরিমাণ, পরিমাণ"
सवलतीचे प्रमाण,পরিমাণ ছাড়
व्हॉल्यूम लवचिकता,ভলিউম স্থিতিস্থাপকতা
परिमाणित रेणू,পরিমাপকৃত অণু
परिमाणित रोटेशन,পরিমাপযুক্ত ঘূর্ণন
परिमाणीकरण त्रुटी,পরিমাপকরণ ত্রুটি
क्वांटोमीटर,পরিমাপক
क्वांटम,কোয়ান্টাম
क्वांटम शोषण,কোয়ান্টাম শোষণ
क्वांटम निर्बंध,কোয়ান্টাম সীমাবদ্ধতা
क्वांटम कॅल्क्युलेटर,কোয়ান্টাম ক্যালকুলেটর
क्वांटम मिनिमायझेशन,কোয়ান্টাম মিনিমাইজেশন
क्वांटम डिटेक्टर,কোয়ান্টাম ডিটেক্টর
क्वांटम कार्यक्षमता,কোয়ান্টাম দক্ষতা
क्वांटम इलेक्ट्रोडायनामिक्स,কোয়ান্টাম ইলেক্ট্রোডাইনামিকস
क्वांटम फील्ड,কোয়ান্টাম ক্ষেত্র
"क्वांटम फंक्शन, क्वांटम फंक्शन","কোয়ান্টাম ফাংশন, কোয়ান্টাম ফাংশন"
क्वांटम गुरुत्व,কোয়ান্টাম মাধ্যাকর্ষণ
क्वांटम गृहीतक,কোয়ান্টাম হাইপোথিসিস
क्वांटम इंडेक्स,কোয়ান্টাম সূচক
क्वांटम जंप,কোয়ান্টাম জাম্প
क्वांटम कायदा,কোয়ান্টাম আইন
क्वांटम पातळी,কোয়ান্টাম স্তর
क्वांटम द्रव,কোয়ান্টাম তরল
क्वांटम मेकॅनिक्स अॅनालॉग,কোয়ান্টাম মেকানিক্স এনালগ
क्वांटम यांत्रिक प्रभाव,কোয়ান্টাম যান্ত্রিক প্রভাব
क्वांटम मेकॅनिकल ऑसिलेटर,কোয়ান্টাম মেকানিক্যাল অসিলেটর
क्वांटम मेकॅनिक्स सिद्धांत,কোয়ান্টাম মেকানিক্স তত্ত্ব
क्वांटम यांत्रिकी,কোয়ান্টাম বলবিজ্ঞান
क्वांटम संख्या,কোয়ান্টাম সংখ্যা
कर्म क्वांटम,কর্ম কোয়ান্টাম
क्वांटम ऑप्टिक्स,কোয়ান্টাম অপটিক্স
क्वांटम विक्षिप्तता सिद्धांत,কোয়ান্টাম পারটার্বেশন তত্ত্ব
क्वांटम घटना,কোয়ান্টাম ঘটনা
क्वांटम भौतिकशास्त्र,কোয়ান্টাম পদার্থবিদ্যা
क्वांटम स्वयंसिद्ध,কোয়ান্টাম স্বতঃসিদ্ধ
क्वांटम परावर्तन,কোয়ান্টাম প্রতিফলন
क्वांटम तिरस्करणीय शक्ती,কোয়ান্টাম বিকর্ষণ শক্তি
क्वांटम स्थिती,কোয়ান্টাম অবস্থা
क्वांटम आकडेवारी,কোয়ান্টাম পরিসংখ্যান
क्वांटम ऑर्डर,কোয়ান্টাম অর্ডার
क्वांटम सिद्धांत,কোয়ান্টাম তত্ত্ব
प्रकाशाचा क्वांटम सिद्धांत,আলোর কোয়ান্টাম তত্ত্ব
विशिष्ट उष्णतेचा क्वांटम सिद्धांत,নির্দিষ্ট তাপের কোয়ান্টাম তত্ত্ব
स्पेक्ट्रमचा क्वांटम सिद्धांत,স্পেকট্রামের কোয়ান্টাম তত্ত্ব
क्वांटम वेव्ह समीकरण,কোয়ান্টাম তরঙ্গ সমীকরণ
क्वांटम वजन,কোয়ান্টাম ওজন
परिमाणवाचक नफा,পরিমাণগত লাভ
क्वांटम मेकॅनिकल फील्ड सिद्धांत,কোয়ান্টাম যান্ত্রিক ক্ষেত্র তত্ত্ব
क्वार्क,কোয়ার্ক
kawart,কাওয়ার্ট
"तिमाही, चतुर्थांश, तिमाही","কোয়ার্টার, কোয়ার্টার, কোয়ার্টার"
"चतुर्थांश चक्र, चतुर्थांश चक्र","চতুর্ভুজ চক্র, চতুর্ভুজ চক্র"
तिमाही दिवस,ত্রৈমাসিক দিন
चतुर्थांश लहरी रेखा,চতুর্ভুজ তরঙ্গ লাইন
चतुर्थांश तरंग प्लेट चतुर्थांश लहरी प्लेट,চতুর্ভুজ তরঙ্গ প্লেট চতুর্ভুজ তরঙ্গ প্লেট
चतुर्भुज लहरी वस्तुमान,চতুর্ভুজ তরঙ্গ ভর
चतुर्थांश वेव्ह बंद करणे,চতুর্ভুজ তরঙ্গ সমাপ্তি
क्वाड्रंट वेव्ह ट्रान्सफॉर्मर,কোয়াড্রেন্ট ওয়েভ ট্রান্সফরমার
चतुष्कोण लहरी अँटेना,চতুর্ভুজ তরঙ্গ অ্যান্টেনা
क्वाड्रंट वेव्ह अॅटेन्युएटर,কোয়াড্রেন্ট ওয়েভ অ্যাটেনুয়েটর
चतुर्थांश,চতুর্মুখী
"क्रिस्टल, क्वार्ट्ज","স্ফটিক, কোয়ার্টজ"
"स्फटिक क्रिस्टल, क्वार्ट्ज-क्रिस्टल","কাঁচের স্ফটিক, কোয়ার্টজ-স্ফটিক"
स्फटिक-क्रिस्टल घड्याळ,কাঁচ-ক্রিস্টাল ঘড়ি
क्रिस्टल इलेक्ट्रोड,স্ফটিক ইলেক্ট্রোড
स्फटिक क्षैतिज मॅग्नेटोमीटर,কাঁচ অনুভূমিক ম্যাগনেটোমিটার
"क्रिस्टल ऑसिलेटर, क्वार्ट्ज ऑसिलेटर","ক্রিস্টাল অসিলেটর, কোয়ার্টজ অসিলেটর"
"क्रिस्टल स्पेक्ट्रोग्राफ, क्वार्ट्ज स्पेक्ट्रोग्राफ","ক্রিস্টাল স্পেকট্রোগ্রাফ, কোয়ার্টজ স্পেকট্রোগ্রাফ"
स्फटिक फॉइल,কাঁচ ফয়েল
स्फटिक खिडकी,কাঁচের জানালা
स्फटिक रबरी नळी थर्मामीटर,কাঁচের পায়ের পাতার মোজাবিশেষ থার্মোমিটার
विद्युत कल्प मरणे,বৈদ্যুতিক কাল্প ডাই
अणु चक्र,পারমাণবিক চক্র
अणु चक्र,পারমাণবিক চক্র
सहसा स्थिती,সাধারণত অবস্থা
लवचिक शक्ती,ইলাস্টিক বল
लवचिक लहर,ইলাস্টিক তরঙ্গ
विखंडन चक्र,বিদারণ চক্র
फ्री-व्हॉल्यूम इलेक्ट्रॉन सिद्धांत,ফ্রি-ভলিউম ইলেকট্রন তত্ত্ব
मुक्त निवड आयनिक स्थिती,বিনামূল্যে পছন্দ আয়নিক রাষ্ট্র
आभासी सूचना,ভার্চুয়াল নির্দেশনা
प्रतिबिंब आरसा,প্রতিফলন আয়না
कायम सर्किट,স্থায়ী সার্কিট
स्थिर प्रतिमा,স্ট্যাটিক ইমেজ
स्थिर वारंवारता,স্ট্যাটিক ফ্রিকোয়েন্সি
स्थिर समस्या,স্ট্যাটিক সমস্যা
स्थिर प्रक्रिया,স্ট্যাটিক প্রক্রিয়া
स्थिर जागा,স্থির স্থান
निश्चित चक्र,স্থির চক্র
स्थिर समोर,স্থির সামনে
स्थिर स्थिती,স্থিতিশীল রাষ্ট্র
सतत चालू सर्किट,ধ্রুবক বর্তমান সার্কিট
कायमस्वरूपी उड्डाण,স্থায়ী ফ্লাইট
कायमस्वरूपी स्थिती,স্থায়ী অবস্থা
थर्मोडायनामिक प्रमाण,থার্মোডাইনামিক পরিমাণ
ट्रान्सव्हर्स ट्रान्समिशन,ট্রান্সভার্স ট্রান্সমিশন
एकसमान ठराव,অভিন্ন রেজোলিউশন
एकसंध क्षेत्र,সমজাতীয় এলাকা
उत्तराधिकार,উত্তরাধিকার
फ्री-सर्किट कंडक्टर इलेक्ट्रॉन,ফ্রি-সার্কিট কন্ডাকটর ইলেকট্রন
चौपट,চতুষ্পদ
शांत करणे,নিভিয়ে ফেলা
quenching कडक होणे,quenching শক্ত করা
शामक विकिरण,উপশমকারী বিকিরণ
शामक व्होल्टेज,প্রশমক ভোল্টেজ
shmit sparkling,shmit sparkling
श्मिट स्पार्किंग मध्यांतर,স্মিট স্পার্কিং ব্যবধান
शामक,উপশমকারী
शामक रेणू,উপশমকারী অণু
"शांत करणे, विझवणे","quench, quench"
शामक सर्किट,উপশমকারী সার্কিট
quenching क्रॉस कट,quenching ক্রস কাটা
द्रुत निरीक्षण dat,দ্রুত পর্যবেক্ষণ dat
वेगवान,স্পিডস্টার
द्रुत ब्रेक फ्यूज,দ্রুত বিরতি ফিউজ
द्रुत ब्रेक स्विच,দ্রুত বিরতি সুইচ
द्रुत-कनेक्शन स्विच,দ্রুত সংযোগ সুইচ
शांत,শান্ত
शांत वाहक,শান্ত ক্যারিয়ার
शांत वाहक मॉड्यूलेशन,শান্ত ক্যারিয়ার মড্যুলেশন
शांत पारा एनोड,শান্ত পারদ অ্যানোড
थंड neve,শান্ত নেই
"शांतता वेळ, शांतता वेळ","শান্তির সময়, শান্তির সময়"
शांत बिंदू,শান্ত বিন্দু
थंड सौर भडका,শীতল সৌর বিস্তারণ
शांत थ्रोटल अॅम्प्लिफायर,শান্ত থ্রোটল পরিবর্ধক
शांत रेडिओ उत्सर्जन,শান্ত রেডিও নির্গমন
मूक मोड,নিঃশব্দ অবস্থা
शांत व्हा,শান্ত হও
शांत दिवस,শান্ত দিন
अनसेटल्ड सन रब (सौर),অস্থির সূর্য রব (সৌর)
गुप्त प्रणाली,স্টিলথ সিস্টেম
क्विंटल,কুইন্টাল
पंचक,পঞ্চক
"आर-डिस्प्ले, आर-व्यूअर","আর-ডিসপ্লে, আর-ভিউয়ার"
आर-मेसन,আর-মেসন
"आर-शाखा, सकारात्मक शाखा","আর-শাখা, ধনাত্মক শাখা"
आर-प्रोलॅप्स,আর-প্রল্যাপ্স
आर-डिस्प्ले,আর-ডিসপ্লে
आर-युनिट,চালাও এটা
आर-मूल्य,আর-মান
आरसी-ऑसिलेटर,আরসি-অসিলেটর
आरएफ अॅम्प्लीफायर,আরএফ পরিবর্ধক
msrao,rmsrao
रा-शालोम,রা-শালোম
"ससा, शटल","খরগোশ, শাটল"
धावपट्टी,রানওয়ে
"डेंटर रॉड, रॅक पिनियन","dentur rod, rack pinion"
रेकॉन (रडार बीकन),রিকন (রাডার বীকন)
लाल,লাল
रडार,রাডার
रडार altimetry,রাডার অলটাইমেট্রি
रडार खगोलशास्त्र,রাডার জ্যোতির্বিদ্যা
रडार बलून,রাডার বেলুন
"रेकॉन, रडार बीकन","রেকন, রাডার বীকন"
रडार ब्लिप,রাডার ব্লিপ
रडार कॅमेरा,রাডার ক্যামেরা
रडार अंतर्गत,রাডারের অধীনে
रडार चार्ट,রাডার চার্ট
रडार डिश,রাডার ডিশ
रडार डिस्प्ले रूम,রাডার ডিসপ্লে রুম
रडार इको,রাডার ইকো
रडार समीकरण,রাডার সমীকরণ
रडार स्थान,রাডার অবস্থান
रडार वारंवारता बँड,রাডার ফ্রিকোয়েন্সি ব্যান্ড
छापा तोफ नियंत्रण,অভিযান কামান নিয়ন্ত্রণ
रडार हीटिंग,রাডার হিটিং
रडार वैशिष्ट्यीकरण,রাডার চরিত্রায়ন
रडार डिस्प्ले रूम,রাডার ডিসপ্লে রুম
रडार मॅग्नेट्रॉन,রাডার ম্যাগনেট্রন
रडार हवामानशास्त्र,রাডার আবহাওয়াবিদ্যা
"रडार मोज़ेक, रडार प्रतिमा","রাডার মোজাইক, রাডার চিত্র"
रडार ऑपरेशन,রাডার অপারেশন
रडार ऑपरेटिंग सहाय्यक,রাডার অপারেটিং সহকারী
रडार ऑपरेटर,রাডার অপারেটর
रडार कामगिरी गुणांक,রাডার কর্মক্ষমতা সহগ
रडार प्रिझम,রাডার প্রিজম
रडार समस्या,রাডার সমস্যা
रडार नाडी,রাডার পালস
रडार प्रतिबिंब,রাডার প্রতিফলন
रडार स्कॅनिंग,রাডার স্ক্যানিং
रडार दर्शक,রাডার ভিউয়ার
रडार स्क्रीन,রাডার পর্দা
