Malayalam,Kannada
"രീതി, രീതി","ವಿಧಾನ, ವಿಧಾನ"
"ദ്വിധ്രുവം, തുല്യമായ ദ്വിധ്രുവം ടാപ്പ് ചെയ്യുക","ಟ್ಯಾಪ್ ದ್ವಿಧ್ರುವಿ, ಸಮಾನ ದ್ವಿಧ್ರುವಿ"
അളവ് ഫോയിൽ രീതി,ಪ್ರಮಾಣದ ಫಾಯಿಲ್ ವಿಧಾನ
കോളിനിയർ ശീർഷകം,ಕೊಲಿನಿಯರ್ ಶೃಂಗ
സ്റ്റാക്ക്,ಪೇರಿಸಿ
അടയാളപ്പെടുത്തൽ വൈകല്യം,ಗುರುತು ದೋಷ
സ്റ്റാക്ക് സീക്വൻസ്,ಸ್ಟಾಕ್ ಅನುಕ್ರಮ
സ്റ്റാൻഡേർഡ് റാൻഡം വേരിയബിൾ,ಪ್ರಮಾಣಿತ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
സ്ഥിരമായ വ്യതിചലനം,ಶಾಶ್ವತ ವಿಚಲನ
സ്ഥിരമായ ടോർക്ക് ഒഴുക്ക്,ನಿರಂತರ ಟಾರ್ಕ್ ಹರಿವು
സ്ഥിരതയുള്ള സംഭാവ്യത,ಸ್ಥಿರ ಸ್ಥಿತಿಯ ಸಂಭವನೀಯತೆ
സ്റ്റീം ജാക്കറ്റ് സ്കില്ലറ്റ്,ಸ್ಟೀಮ್ ಜಾಕೆಟ್ ಮಾಡಿದ ಬಾಣಲೆ
സ്റ്റാഫ് സ്വരസൂചകം,ಸಿಬ್ಬಂದಿ ಫೋನೆಟಿಕ್ಸ್
"സ്റ്റേജ്, സ്റ്റേജ്, റാങ്ക്, കമ്മ്യൂണിറ്റി, സ്റ്റേജ്","ಹಂತ, ಹಂತ, ಶ್ರೇಣಿ, ಸಮುದಾಯ, ಹಂತ"
പോസ്റ്റ് ബാൻഡ് വിപുലീകരണം,ಪೋಸ್ಟ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ
സ്റ്റെപ്പ്-കംപ്രസ്സർ,ಹಂತ-ಸಂಕೋಚಕ
ഘട്ടം കാര്യക്ഷമത,ಹಂತದ ದಕ್ಷತೆ
ഘട്ടം മൊത്തത്തിലുള്ള ഒഴുക്ക്,ಹಂತದ ಒಟ್ಟಾರೆ ಹರಿವು
സ്റ്റേജ് ബഹളം,ವೇದಿಕೆಯ ಶಬ್ದ
വ്യത്യാസം,ವ್ಯತ್ಯಾಸ
അയോണൈസേഷൻ അവസ്ഥ,ಅಯಾನೀಕರಣ ಸ್ಥಿತಿ
പ്രതിരോധ നില,ಪ್ರತಿರೋಧ ಸ್ಥಿತಿ
ഘട്ടം വേർതിരിക്കൽ ഗുണകം,ಹಂತದ ಪ್ರತ್ಯೇಕತೆಯ ಗುಣಾಂಕ
വിവിധ ടോൺ ആംപ്ലിഫയറുകൾ,ವಿವಿಧ ಟೋನ್ ಆಂಪ್ಲಿಫೈಯರ್ಗಳು
വ്യത്യസ്ത സ്വരാക്ഷര ജോഡികൾ,ವಿಭಿನ್ನ ಸ್ವರ ಜೋಡಿಗಳು
വിവിധ സ്വരാക്ഷരങ്ങൾ,ವಿವಿಧ ಸ್ವರಗಳು
വ്യത്യസ്ത ടോൺ സർക്യൂട്ടുകൾ,ವಿಭಿನ್ನ ಟೋನ್ ಸರ್ಕ್ಯೂಟ್‌ಗಳು
സമാന്തര വിതരണം,ಸಮಾನಾಂತರ ವಿತರಣೆ
നേരായ റിസീവർ,ನೇರ ರಿಸೀವರ್
സ്തംഭ സംഭവം,ಸ್ತಂಭಾಕಾರದ ಘಟನೆ
സ്റ്റാലോ (സ്ഥിരമായ സ്പേഷ്യൽ ഓസിലേറ്റർ),ಸ್ಟಾಲೋ (ಶಾಶ್ವತ ಪ್ರಾದೇಶಿಕ ಆಂದೋಲಕ)
"സ്റ്റാൻഡേർഡ്, സർട്ടിഫൈഡ്, ഫ്ലാഗ് (സി, ), സ്റ്റാൻഡേർഡ്","ಪ್ರಮಾಣಿತ, ಪ್ರಮಾಣೀಕೃತ, ಧ್ವಜ (ಸಿ, ), ಪ್ರಮಾಣಿತ"
സാധാരണ ഏകതാനമായ സിസ്റ്റം,ಪ್ರಮಾಣಿತ ಏಕರೂಪದ ವ್ಯವಸ್ಥೆ
സാധാരണ ആറ്റം,ಪ್ರಮಾಣಿತ ಪರಮಾಣು
സ്റ്റാൻഡേർഡ് ബേസ്,ಪ್ರಮಾಣಿತ ಬೇಸ್
സ്റ്റാൻഡേർഡ് പരിധി നിയന്ത്രണങ്ങൾ,ಪ್ರಮಾಣಿತ ಮಿತಿ ನಿರ್ಬಂಧಗಳು
സ്റ്റാൻഡേർഡ് ബ്രോഡ്കാസ്റ്റ് ബാൻഡ്,ಪ್ರಮಾಣಿತ ಪ್ರಸಾರ ಬ್ಯಾಂಡ್
സാധാരണ മെഴുകുതിരി,ಪ್ರಮಾಣಿತ ಮೇಣದಬತ್ತಿ
സാധാരണ സെൽ,ಪ್ರಮಾಣಿತ ಕೋಶ
സാധാരണ സെൽ,ಪ್ರಮಾಣಿತ ಕೋಶ
സാധാരണ കാലാവസ്ഥ,ಪ್ರಮಾಣಿತ ಹವಾಮಾನ
സാധാരണ കപ്പാസിറ്റർ,ಪ್ರಮಾಣಿತ ಕೆಪಾಸಿಟರ್
സ്റ്റാൻഡേർഡ് സ്റ്റേറ്റ്,ಪ್ರಮಾಣಿತ ಸ್ಥಿತಿ
സ്റ്റാൻഡേർഡ് കോൺഫിഗറേഷൻ,ಪ್ರಮಾಣಿತ ಸಂರಚನೆ
സ്റ്റാൻഡേർഡ് കോർഡിനേറ്റ് സിസ്റ്റം,ಪ್ರಮಾಣಿತ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
സ്റ്റാൻഡേർഡ് കോർഡിനേറ്റുകൾ,ಪ್ರಮಾಣಿತ ನಿರ್ದೇಶಾಂಕಗಳು
സാധാരണ ദിവസം,ಪ್ರಮಾಣಿತ ದಿನ
സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,ಪ್ರಮಾಣಿತ ವಿಚಲನ
സാധാരണ ഇലക്ട്രോഡ്,ಪ್ರಮಾಣಿತ ವಿದ್ಯುದ್ವಾರ
സാധാരണ ഇലക്ട്രോഡ് സാധ്യത,ಪ್ರಮಾಣಿತ ಎಲೆಕ್ಟ್ರೋಡ್ ಸಂಭಾವ್ಯ
സ്റ്റാൻഡേർഡ് ഘടകങ്ങൾ,ಪ್ರಮಾಣಿತ ಘಟಕಗಳು
സാധാരണ പിശക്,ಪ್ರಮಾಣಿತ ದೋಷ
സാധാരണ സ്വതന്ത്ര ഊർജ്ജം,ಪ್ರಮಾಣಿತ ಉಚಿತ ಶಕ್ತಿ
സ്റ്റാൻഡേർഡ് ലൈൻ,ಪ್ರಮಾಣಿತ ಸಾಲು
സാധാരണ ഗുരുത്വാകർഷണം,ಪ್ರಮಾಣಿತ ಗುರುತ್ವಾಕರ್ಷಣೆ
സാധാരണ ഹൈഡ്രജൻ ഇലക്ട്രോഡ്,ಪ್ರಮಾಣಿತ ಹೈಡ್ರೋಜನ್ ವಿದ್ಯುದ್ವಾರ
സ്റ്റാൻഡേർഡ് ഇല്യൂമിനേറ്റർ,ಪ್ರಮಾಣಿತ ಪ್ರಕಾಶಕ
സാധാരണ നീളം,ಪ್ರಮಾಣಿತ ಉದ್ದ
സാധാരണ മോണോലിത്തിക്ക് സോളിഡ്,ಪ್ರಮಾಣಿತ ಏಕಶಿಲೆಯ ಘನ
സാധാരണ അളവ്,ಪ್ರಮಾಣಿತ ಮಾಪನ
സാധാരണ മെർക്കുറി ബാരോമീറ്റർ,ಪ್ರಮಾಣಿತ ಪಾದರಸದ ಮಾಪಕ
സാധാരണ ശബ്ദ താപനില,ಪ್ರಮಾಣಿತ ಶಬ್ದ ತಾಪಮಾನ
"സ്റ്റാൻഡേർഡ് പൊട്ടൻഷ്യൽ, പ്രൂഫ് പൊട്ടൻഷ്യൽ","ಪ್ರಮಾಣಿತ ಸಾಮರ್ಥ್ಯ, ಪುರಾವೆ ಸಾಮರ್ಥ್ಯ"
സ്റ്റാൻഡേർഡ് മർദ്ദം,ಪ್ರಮಾಣಿತ ಒತ್ತಡ
സ്റ്റാൻഡേർഡ് ട്രാൻസ്മിഷൻ,ಪ್ರಮಾಣಿತ ಪ್ರಸರಣ
സ്റ്റാൻഡേർഡ് മെറ്റീരിയൽ,ಪ್ರಮಾಣಿತ ವಸ್ತು
അംഗീകൃത ടെലിവിഷൻ ചാനൽ,ಅಧಿಕೃತ ದೂರದರ್ಶನ ಚಾನೆಲ್
സാധാരണ താപനില,ಪ್ರಮಾಣಿತ ತಾಪಮಾನ
സ്റ്റാൻഡേർഡ് ടെസ്റ്റ്,ಪ್ರಮಾಣಿತ ಪರೀಕ್ಷೆ
സാധാരണ സമയം,ಪ್ರಮಾಣಿತ ಸಮಯ
സ്റ്റാൻഡേർഡ് യൂണിറ്റ്,ಪ್ರಮಾಣಿತ ಘಟಕ
സ്റ്റാൻഡേർഡ് വെലോസിറ്റി കർവ്,ಪ್ರಮಾಣಿತ ವೇಗ ಕರ್ವ್
സാധാരണ വയർ ഗേജ്,ಪ್ರಮಾಣಿತ ತಂತಿ ಗೇಜ್
മാനദണ്ഡമാക്കിയത്,ಪ್ರಮಾಣೀಕರಿಸಲಾಗಿದೆ
സ്റ്റാൻഡേർഡ് നിമിഷം,ಪ್ರಮಾಣಿತ ಕ್ಷಣ
സ്റ്റാൻഡേർഡൈസേഷൻ സോളിനോയിഡ്,ಪ್ರಮಾಣೀಕರಣ ಸೊಲೆನಾಯ್ಡ್
സ്റ്റാൻഡേർഡൈസേഷൻ മരണനിരക്ക്,ಪ್ರಮಾಣೀಕರಣ ಮರಣ
സ്റ്റാൻഡേർഡൈസേഷൻ,ಪ್ರಮಾಣೀಕರಣ
അടിയന്തര ജനറേറ്റർ,ತುರ್ತು ಜನರೇಟರ್
വൈകി സീസൺ,ಕೊನೆಯಲ್ಲಿ ಋತುವಿನ
എമർജൻസി ഡിസ്പാച്ചർ,ತುರ್ತು ರವಾನೆದಾರ
അവഗണിക്കപ്പെട്ട കാലഘട്ടം,ನಿರ್ಲಕ್ಷಿತ ಅವಧಿ
നിൽക്കുന്ന മാഗ്നെറ്റോഡൈനാമിക് തരംഗം,ನಿಂತಿರುವ ಮ್ಯಾಗ್ನೆಟೋಡೈನಾಮಿಕ್ ತರಂಗ
പുരോഗമന ഉപരിതല തരംഗം,ಪ್ರಗತಿಶೀಲ ಮೇಲ್ಮೈ ತರಂಗ
നിൽക്കുന്ന തിരമാല,ನಿಂತಿರುವ ಅಲೆ
നിൽക്കുന്ന തരംഗ ആന്റിന,ನಿಂತಿರುವ ತರಂಗ ಆಂಟೆನಾ
സ്റ്റാൻഡിംഗ് വേവ് ഡിറ്റക്ടർ,ನಿಂತಿರುವ ತರಂಗ ಪತ್ತೆಕಾರಕ
നിൽക്കുന്ന തരംഗ അനുപാതം,ನಿಂತಿರುವ ತರಂಗ ಅನುಪಾತ
സ്റ്റാന്റൺ നമ്പർ,ಸ್ಟಾಂಟನ್ ಸಂಖ್ಯೆ
"പടികൾ, പാറ","ಸ್ಟೆಪ್ಪೀಸ್, ರಾಕ್"
"നക്ഷത്രം, നക്ഷത്രം","ನಕ್ಷತ್ರ, ನಕ್ಷತ್ರ"
നക്ഷത്ര എണ്ണം,ನಕ್ಷತ್ರ ಎಣಿಕೆ
നക്ഷത്ര സാന്ദ്രത,ನಕ್ಷತ್ರ ಸಾಂದ್ರತೆ
നക്ഷത്ര സാന്ദ്രത പ്രവർത്തനം,ನಕ್ಷತ್ರ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
നക്ഷത്രചിഹ്നം ഡയഗ്രം,ನಕ್ಷತ್ರಾಕಾರದ ರೇಖಾಚಿತ್ರ
"നക്ഷത്ര സ്ഥാനക്കാരൻ, നക്ഷത്ര പര്യവേക്ഷകൻ","ಸ್ಟಾರ್ ಸ್ಥಾನಿಕ, ನಕ್ಷತ್ರ ಪರಿಶೋಧಕ"
നക്ഷത്ര ഗ്രാഫ്,ನಕ್ಷತ್ರ ಗ್ರಾಫ್
നക്ഷത്രസമൂഹം,ನಕ್ಷತ್ರ ಸಮೂಹ
നക്ഷത്ര ചിത്രം,ನಕ್ಷತ್ರ ಚಿತ್ರ
നക്ഷത്ര ഭൂപടം,ನಕ್ಷತ್ರ ನಕ್ಷೆ
നക്ഷത്ര കെണി,ನಕ್ಷತ್ರ ಬಲೆ
ശോഭയുള്ള നക്ഷത്രം,ಹೊಳೆಯುವ ನಕ್ಷತ್ರ
അതിവേഗ നക്ഷത്രം,ಹೆಚ್ಚಿನ ವೇಗದ ನಕ್ಷತ್ರ
കുറഞ്ഞ പ്രകാശ നക്ഷത്രം,ಕಡಿಮೆ ಬೆಳಕಿನ ನಕ್ಷತ್ರ
നക്ഷത്ര കണിക,ನಕ್ಷತ್ರ ಕಣ
നക്ഷത്ര സംവിധാനം,ನಕ್ಷತ್ರ ವ್ಯವಸ್ಥೆ
നക്ഷത്രം കണ്ടെത്തൽ,ನಕ್ಷತ್ರ ಪತ್ತೆ
നക്ഷത്ര ഫോട്ടോഗ്രാഫി കാലിബ്രേഷൻ,ನಕ್ಷತ್ರ ಛಾಯಾಗ್ರಹಣ ಮಾಪನಾಂಕ ನಿರ್ಣಯ
കടുത്ത വെന്റിലേഷൻ,ಸಂಪೂರ್ಣ ವಾತಾಯನ
കടുത്ത പ്രഭാവം,ತೀವ್ರ ಪರಿಣಾಮ
പൂർണ്ണമായ പ്രഭാവം ക്വാണ്ടം നമ്പർ,ಸಂಪೂರ್ಣ ಪರಿಣಾಮ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ
കടുത്ത മോഡുലേഷൻ,ಸಂಪೂರ್ಣ ಸಮನ್ವಯತೆ
കടുത്ത പിളർപ്പ്,ಸಂಪೂರ್ಣ ವಿಭಜನೆ
ആക്ച്വേഷൻ ഡിഫ്ലെക്റ്റർ മൾട്ടിവൈബ്രേറ്റർ,ಕ್ರಿಯಾಶೀಲ ಡಿಫ್ಲೆಕ್ಟರ್ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
ആരംഭ സമയം,ಆರಂಭವಾಗುವ
നിർവ്വഹണ രീതി,ಜಾರಿ ವಿಧಾನ
പ്രവർത്തന സമയം,ಕಾರ್ಯಾಚರಣೆಯ ಸಮಯ
"ഉത്ഭവം, സ്റ്റാർട്ടർ, സ്ഫോടനാത്മകം","ಮೂಲ, ಸ್ಟಾರ್ಟರ್, ಸ್ಫೋಟಕ"
ഇൻഡക്റ്റർ സർക്യൂട്ട്,ಇಂಡಕ್ಟರ್ ಸರ್ಕ್ಯೂಟ್
ഉത്ഭവ ഫോർമുല,ಮೂಲ ಸೂತ್ರ
ആക്യുവേറ്റർ ആനോഡ്,ಪ್ರಚೋದಕ ಆನೋಡ್
അടിസ്ഥാനം ആരംഭിക്കുക,ಮೂಲವನ್ನು ಪ್ರಾರಂಭಿಸಿ
പ്രാരംഭ ഘർഷണം,ಆರಂಭಿಕ ಘರ್ಷಣೆ
ആരംഭ സ്ഥാനം,ಆರಂಭಿಕ ಹಂತ
ആക്യുവേറ്റർ പ്രതിരോധം,ಪ್ರಚೋದಕ ಪ್ರತಿರೋಧ
പ്രാരംഭ മൂല്യം,ಪ್ರಾಥಮಿಕ ಮೌಲ್ಯ
സംസ്ഥാന ആമ്പിയർ,ಸ್ಟೇಟಂಪಿಯರ್
"അവസ്ഥ, അവസ്ഥ, സംസ്ഥാനം","ಸ್ಥಿತಿ, ರಾಜ್ಯ, ರಾಜ್ಯ"
സ്റ്റേജ് കുല,ವೇದಿಕೆಯ ಗುಂಪೇ
സ്ഥാനം ഡയഗ്രം,ಸ್ಥಾನ ರೇಖಾಚಿತ್ರ
സ്റ്റേജ് ഫംഗ്ഷൻ,ವೇದಿಕೆಯ ಕಾರ್ಯ
ദ്രവ്യത്തിന്റെ അവസ്ഥ,ವಸ್ತುವಿನ ಸ್ಥಿತಿ
സമ്മർദ്ദാവസ്ഥ,ಒತ್ತಡದ ಸ್ಥಿತಿ
പൂജ്യം വൈബ്രേഷൻ,ಶೂನ್ಯ ಕಂಪನ
സ്റ്റേജ് പരാമീറ്റർ,ಹಂತದ ನಿಯತಾಂಕ
പ്രസ്താവന,ಹೇಳಿಕೆ
"സ്റ്റാറ്റിക്, സ്റ്റാറ്റിക്, ഇലക്ട്രോസ്റ്റാറ്റിക് ശബ്ദം","ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಶಬ್ದ"
സ്റ്റാറ്റിക് ആറ്റം,ಸ್ಥಿರ ಪರಮಾಣು
സ്റ്റാറ്റിക് ബാലൻസ്ഡ് പേജ്,ಸ್ಥಿರ ಸಮತೋಲಿತ ಪುಟ
സ്റ്റാറ്റിക് സ്വഭാവം,ಸ್ಥಿರ ವರ್ತನೆ
സ്റ്റാറ്റിക് സ്വഭാവം,ಸ್ಥಿರ ಪಾತ್ರ
സ്റ്റാറ്റിക് കൊളോയിഡ് മോർഫോളജി,ಸ್ಥಾಯೀ ಕೊಲಾಯ್ಡ್ ಮಾರ್ಫಾಲಜಿ
സ്റ്റാറ്റിക് ഡിഫ്ലക്ഷൻ,ಸ್ಥಿರ ವಿಚಲನ
സ്റ്റാറ്റിക് ഡൈഇലക്ട്രിക്,ಸ್ಥಿರ ಡೈಎಲೆಕ್ಟ್ರಿಕ್
സ്റ്റാറ്റിക് ഐൻസ്റ്റീൻ ലോകം,ಸ್ಥಿರ ಐನ್ಸ್ಟೈನ್ ಪ್ರಪಂಚ
സ്റ്റാറ്റിക് വൈദ്യുതി,ಸ್ಥಿರ ವಿದ್ಯುತ್
സ്റ്റാറ്റിക് ഇലക്ട്രോഡ് സാധ്യത,ಸ್ಥಿರ ವಿದ್ಯುದ್ವಾರದ ಸಂಭಾವ್ಯ
"സ്റ്റാറ്റിക് സന്തുലിതാവസ്ഥ, നിശ്ചല സന്തുലിതാവസ്ഥ","ಸ್ಥಿರ ಸಮತೋಲನ, ಸ್ಥಿರ ಸಮತೋಲನ"
സ്റ്റാറ്റിക് ഫീൽഡ്,ಸ್ಥಿರ ಕ್ಷೇತ್ರ
സ്റ്റാറ്റിക് ഘർഷണം,ಸ್ಥಿರ ಘರ್ಷಣೆ
സ്റ്റാറ്റിക് ഗ്രാവിറ്റേഷൻ ഫീൽഡ്,ಸ್ಥಿರ ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕ್ಷೇತ್ರ
നിശ്ചിത ടോപ്പ്,ಸ್ಥಿರ ಮೇಲ್ಭಾಗ
സ്റ്റാറ്റിക് കാൻസ് മോഡൽ,ಸ್ಥಿರ ಕ್ಯಾನೆಸ್ ಮಾದರಿ
സ്തംഭനാവസ്ഥ,ನಿಶ್ಚಲತೆ
സ്ഥിരതയുള്ള തറ,ಸ್ಥಿರ ಮಹಡಿ
സ്റ്റാറ്റിക് ലോഡ്,ಸ್ಥಿರ ಲೋಡ್
സ്റ്റാറ്റിക് ലോഡ് ലൈൻ,ಸ್ಥಿರ ಲೋಡ್ ಲೈನ್
സ്റ്റാറ്റിക് ലോഡ്,ಸ್ಥಿರ ಲೋಡ್
സ്റ്റാറ്റിക് മെഷീൻ,ಸ್ಥಿರ ಯಂತ್ರ
സ്റ്റാറ്റിക് കാന്തിക ദ്വിധ്രുവം,ಸ್ಥಿರ ಕಾಂತೀಯ ದ್ವಿಧ್ರುವಿ
സ്റ്റാറ്റിക് മാഗ്നിഫിക്കേഷൻ,ಸ್ಥಿರ ವರ್ಧನೆ
സ്റ്റാറ്റിക് മാർജിൻ,ಸ್ಥಿರ ಅಂಚು
സ്റ്റാറ്റിക് രീതി,ಸ್ಥಿರ ವಿಧಾನ
സ്റ്റാറ്റിക് മോഡൽ,ಸ್ಥಿರ ಮಾದರಿ
നിശ്ചല നിമിഷം,ಸ್ಥಿರ ಕ್ಷಣ
സ്റ്റാറ്റിക് ആനോഡ് പ്രതിരോധം,ಸ್ಥಿರ ಆನೋಡ್ ಪ್ರತಿರೋಧ
സ്റ്റാറ്റിക് മർദ്ദം,ಸ್ಥಿರ ಒತ್ತಡ
സ്റ്റാറ്റിക് പ്രഷർ ട്യൂബ്,ಸ್ಥಿರ ಒತ್ತಡದ ಕೊಳವೆ
സ്റ്റാറ്റിക് റീജനറേഷൻ,ಸ್ಥಿರ ಪುನರುತ್ಪಾದನೆ
സ്റ്റാറ്റിക് പ്രതിരോധം,ಸ್ಥಿರ ಪ್ರತಿರೋಧ
സ്ഥിരമായ ദൃഢത,ಸ್ಥಿರ ದೃಢತೆ
മെമ്മറിയുടെ സ്ഥിരമായ തിരഞ്ഞെടുപ്പ്,ಮೆಮೊರಿಯ ಸ್ಥಿರ ಆಯ್ಕೆ
സ്റ്റാറ്റിക് സെൻസിറ്റിവിറ്റി,ಸ್ಥಿರ ಸಂವೇದನೆ
സ്റ്റാറ്റിക് ഡ്യൂറബിലിറ്റി സ്റ്റാറ്റിക് ഡ്യൂറബിലിറ്റി,ಸ್ಥಿರ ಬಾಳಿಕೆ ಸ್ಥಿರ ಬಾಳಿಕೆ
സ്റ്റാറ്റിക് സ്റ്റോറേജ് ഇവന്റ്,ಸ್ಥಿರ ಶೇಖರಣಾ ಈವೆಂಟ್
സ്റ്റാറ്റിക് ടെസ്റ്റ്,ಸ್ಥಿರ ಪರೀಕ್ಷೆ
സ്റ്റാറ്റിക് അസന്തുലിതാവസ്ഥ,ಸ್ಥಿರ ಅಸಮತೋಲನ
നിശ്ചല ലോകം,ಸ್ಥಿರ ಪ್ರಪಂಚ
സ്റ്റാറ്റിക് ഘർഷണം,ಸ್ಥಿರ ಘರ್ಷಣೆ
സ്റ്റാറ്റിക് പ്രോപ്പർട്ടി,ಸ್ಥಿರ ಆಸ್ತಿ
സ്ഥിരമായി അനുവദനീയമായ സമ്മർദ്ദം,ಸ್ಥಿರವಾಗಿ ಅನುಮತಿಸುವ ಒತ್ತಡ
സ്ഥിരമായി തുല്യം,ಸ್ಥಿರವಾಗಿ ಸಮಾನ
"പൊസിഷനോളജി, സ്റ്റാറ്റിക്സ്","ಸ್ಥಾನಶಾಸ್ತ್ರ, ಸ್ಥಾಯಿಶಾಸ್ತ್ರ"
"നിരീക്ഷണ സ്റ്റേഷൻ, സ്റ്റേഷൻ, പ്രൊട്ടക്റ്റർ","ವೀಕ್ಷಣಾ ಕೇಂದ್ರ, ನಿಲ್ದಾಣ, ಪ್ರೊಟ್ರಾಕ್ಟರ್"
കേന്ദ്ര നമ്പർ,ಕೇಂದ್ರ ಸಂಖ್ಯೆ
"സെന്റർ പോയിന്റർ, സ്റ്റേഷൻ പോയിന്റർ","ಸೆಂಟರ್ ಪಾಯಿಂಟರ್, ಸ್ಟೇಷನ್ ಪಾಯಿಂಟರ್"
"സ്ഥിരമായ, നിശ്ചലമായ, നിശ്ചലമായ, അചഞ്ചലമായ, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ","ಸ್ಥಿರ, ಸ್ಥಾಯಿ, ನಿಶ್ಚಲ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ"
സ്തംഭിച്ച കോട്ടർ,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಕೋಟರ್
പുരോഗമന സംവിധാനം,ಪ್ರಗತಿಪರ ವ್ಯವಸ್ಥೆ
സ്തംഭിച്ചുപോയി,ದಿಗ್ಭ್ರಮೆಗೊಂಡ
മരവിപ്പ് നിയന്ത്രണം,ಮರಗಟ್ಟುವಿಕೆ ನಿರ್ಬಂಧ
സ്റ്റാറ്റിക് ഗണിത രീതി,ಸ್ಥಿರ ಅಂಕಗಣಿತದ ವಿಧಾನ
സ്റ്റേഷണറി ഇലക്ട്രോഡ്,ಸ್ಥಾಯಿ ವಿದ್ಯುದ್ವಾರ
നിശ്ചിത പ്രദേശം,ಸ್ಥಿರ ಪ್ರದೇಶ
നിശ്ചിത മുൻഭാഗം,ಸ್ಥಿರ ಮುಂಭಾಗ
സ്ഥിരമായ താപ പ്രവാഹം,ಸ್ಥಿರ ಶಾಖದ ಹರಿವು
സ്ഥിരമായ ഊർജ്ജ നില,ಸ್ಥಿರ ಶಕ್ತಿಯ ಮಟ್ಟ
മരവിപ്പ്,ಮರಗಟ್ಟುವಿಕೆ
അചഞ്ചലമായ മൈക്രോ ന്യൂക്ലിയസ്,ಚಲಿಸಲಾಗದ ಸೂಕ್ಷ್ಮ ನ್ಯೂಕ್ಲಿಯಸ್
സ്തംഭിച്ച നെബുല,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ನೀಹಾರಿಕೆ
നിൽക്കുന്ന ക്ലാസ്,ನಿಂತಿರುವ ವರ್ಗ
പുരോഗമന ആന്ദോളനം,ಪ್ರಗತಿಪರ ಆಂದೋಲನ
സ്തംഭിച്ച കണിക,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಕಣ
സ്ഥിരമായ പാറ്റേൺ,ಸ್ಥಿರ ಮಾದರಿ
സ്ഥിരമായ ആനുകാലിക താപ പ്രവാഹം,ಸ್ಥಿರ ಆವರ್ತಕ ಶಾಖದ ಹರಿವು
സ്തംഭിച്ച ഘട്ടം,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಹಂತ
പുരോഗമന തലം ഷോക്ക് തരംഗം,ಪ್ರಗತಿಶೀಲ ಪ್ಲೇನ್ ಆಘಾತ ತರಂಗ
മരവിപ്പ് പോയിന്റ്,ನಿಶ್ಚೇಷ್ಟಿತ ಬಿಂದು
സ്ഥിരമായ ക്വാണ്ടം,ಸ್ಥಿರ ಕ್ವಾಂಟಮ್
റിട്രോഗ്രേഡ് റൊട്ടേഷണൽ സിമ്പിൾ വേവ്,ಹಿಮ್ಮುಖ ತಿರುಗುವಿಕೆಯ ಸರಳ ತರಂಗ
"നിശ്ചിത സ്ക്രൂ, നിശ്ചിത സ്ക്രൂ","ಸ್ಥಿರ ತಿರುಪು, ಸ್ಥಿರ ತಿರುಪು"
സ്തംഭിച്ച അനുക്രമം,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಅನುಕ್ರಮ
പുരോഗമന ലളിത തരംഗം,ಪ್ರಗತಿಶೀಲ ಸರಳ ತರಂಗ
സ്ഥിരതയുള്ള അവസ്ഥ,ಸ್ಥಿರ ಸ್ಥಿತಿ
സ്ഥിരമായ പ്രതികരണം,ಸ್ಥಿರ ಸ್ಥಿತಿಯ ಪ್ರತಿಕ್ರಿಯೆ
ആനുപാതിക സമയ ശ്രേണി,ಅನುಪಾತದ ಸಮಯ ಸರಣಿ
"അചഞ്ചലമായ ചരട് സംസ്കാരം, സ്ഥാവര ചരട് സംസ്കാരം","ಅಚಲ ಕಾಲುವೆ ಸಂಸ್ಕೃತಿ, ಸ್ಥಿರ ಕಾಲುವೆ ಸಂಸ್ಕೃತಿ"
ഞെട്ടിച്ച മൂല്യം,ಆಘಾತಕಾರಿ ಮೌಲ್ಯ
നിൽക്കുന്ന തിരമാല,ನಿಂತಿರುವ ಅಲೆ
പുരോഗമന തരംഗ ട്യൂബ്,ಪ್ರಗತಿಶೀಲ ತರಂಗ ಟ್ಯೂಬ್
നിശ്ചിത മാഗ്നറ്റ് ഡ്രം സെപ്പറേറ്റർ,ಸ್ಥಿರ ಮ್ಯಾಗ್ನೆಟ್ ಡ್ರಮ್ ವಿಭಜಕ
സാമ്പിൾ,ಮಾದರಿ
