Kannada,English
ಕ್ವಾಂಟಮ್ ಅಂಕಿಅಂಶಗಳು,quantum statistics 
ಕಾಲು,quarter 
ಕ್ವಾರ್ಟಿಕ್,quartic
ಕ್ವಾರ್ಟೈಲ್,quartile
ಅರೆ ರೇಖೀಯ ರಚನಾತ್ಮಕ ಸಮೀಕರಣ,quasi linear constitutive equation
ಅರೆ ನಿಯಮಿತ,quasi regular
ಚತುರ್ಭುಜ,quaternion
ಕ್ಯೂ ಉದ್ದ,queue length
ಸರತಿ ಮಾದರಿ,queuing model
ಸರದಿಯಲ್ಲಿ ಸಮಸ್ಯೆ,queuing problem
ಸರದಿ ಪ್ರಕ್ರಿಯೆ,queuing process
ಸಾಲು ವ್ಯವಸ್ಥೆ,queuing system
ಕ್ಯೂಯಿಂಗ್ ಸಿದ್ಧಾಂತ,queuing theory
ಕ್ವಿಂಟೈಲ್,quintile
ಪಂಚಾಂಗ,quintuplet
ಉದ್ಧರಣ,quotation
ಅಂಶ,quotient
ಅಂಶ ಕ್ಷೇತ್ರ,quotient field
ಅಂಶ ಗುಂಪು,quotient group
ಪ್ರಮಾಣ ಕಾನೂನು,quotient law
ಅಂಶ ಸೆಟ್,quotient set
ಅಂಶದ ಜಾಗ,quotient space
ಅಂಶದ ಸ್ಥಳಶಾಸ್ತ್ರ,quotient topology
ರೇಡಿಯಲ್,radial
ರೇಡಿಯನ್,radian
ರೇಡಿಯನ್ ಅಳತೆ,radian measure
ಆಮೂಲಾಗ್ರ,radical
ಆಮೂಲಾಗ್ರ ಅಕ್ಷ,radical axis
ಆಮೂಲಾಗ್ರ ಚಿಹ್ನೆ,radical sign
ತ್ರಿಜ್ಯ,radius
ಒಮ್ಮುಖದ ತ್ರಿಜ್ಯ,radius of convergence
ವಕ್ರತೆಯ ತ್ರಿಜ್ಯ,radius of curvature
ತ್ರಿಜ್ಯ ವೆಕ್ಟರ್,radius vector
ರಾಡಿಕ್ಸ್,radix
ಯಾದೃಚ್ಛಿಕ ದೋಷ,random error
ಯಾದೃಚ್ಛಿಕ ಕಾರ್ಯ,random function
ಯಾದೃಚ್ಛಿಕಗೊಳಿಸುವಿಕೆ,randomization
ಯಾದೃಚ್ಛಿಕ ಬ್ಲಾಕ್ಗಳು,randomised blocks
ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,random model
ಯಾದೃಚ್ಛಿಕ ಸಂಖ್ಯೆ,random number
ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,random sampling
ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,random variable
ವ್ಯಾಪ್ತಿಯ,range
ಒಮ್ಮುಖದ ವ್ಯಾಪ್ತಿ,range of convergence
ಏಕೀಕರಣದ ವ್ಯಾಪ್ತಿ,range of integration
ಸಂಬಂಧದ ವ್ಯಾಪ್ತಿ,range of relation
ವ್ಯಾಪ್ತಿಯ ಜಾಗ,range space
ಶ್ರೇಣಿ,rank
ಶ್ರೇಣಿಯ ಪರಸ್ಪರ ಸಂಬಂಧ,rank correlation
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಶ್ರೇಣಿ,rank of matrix
ಶ್ರೇಣಿಯ ಕ್ರಮಾಂಕದ ಅಂಕಿಅಂಶಗಳು,rank order statistics
ಬದಲಾವಣೆಯ ದರ,rate of change
ಒಮ್ಮುಖದ ದರ,rate of convergence
ಅನುಪಾತ,Ratio
ತರ್ಕಬದ್ಧ,Rational
ತರ್ಕಬದ್ಧ ಅಭಿವ್ಯಕ್ತಿ,rational expression
ತರ್ಕಬದ್ಧ ಕ್ಷೇತ್ರ,rational field
ತರ್ಕಬದ್ಧ ಕಾರ್ಯ,rational function
ಛೇದದ ತರ್ಕಬದ್ಧಗೊಳಿಸುವಿಕೆ,rationalisation of the denominator
ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ,rational number
ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ ಕ್ಷೇತ್ರ,rational number field
ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ,rational operation
ಅನುಪಾತ ಪರೀಕ್ಷೆ,ratio test
ಕಚ್ಚಾ ಮಾಹಿತಿ,raw data
ಕಿರಣ,ray
ಕಿರಣ ವೆಕ್ಟರ್,ray vector
ನಿಜವಾದ,real
ನಿಜವಾದ ಅಕ್ಷ,real axis
ನಿಜವಾದ ನಿರಂತರತೆ,real continuum
ನಿಜವಾದ ಸಾಲು,real line
ನಿಜವಾದ ರೇಖೀಯ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,real linear vector space
ನಿಜವಾದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,real matrix
ನೈಜ ಸಂಖ್ಯೆ,real number
ನೈಜ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ,real number field
ನಿಜವಾದ ಭಾಗ,real part
ನಿಜವಾದ ಬಹುಪದೋಕ್ತಿ,real polynomial
ನಿಜವಾದ ಚತುರ್ಭುಜ,real quadratic
ನಿಜವಾದ ಮೂಲ,real root
ನಿಜವಾದ ಜಾಗ,real space
ನೈಜ ಸಮಯದ ವ್ಯವಸ್ಥೆ,real time system
ನಿಜವಾದ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ,real valued function
ನಿಜವಾದ ವೇರಿಯಬಲ್,real variable
ನಿಜವಾದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,real vector space
ಪರಸ್ಪರ,reciprocal
ಪರಸ್ಪರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,reciprocal matrix
ಆಯಾತ,rectangle
ಆಯತಾಕಾರದ,rectangular
ಆಯತಾಕಾರದ ರಚನೆ,rectangular array
ಆಯತಾಕಾರದ ಅಕ್ಷ,rectangular axis
ಆಯತಾಕಾರದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,rectangular density function
ಆಯತಾಕಾರದ ಹೈಪರ್ಬೋಲಾ,rectangular hyperbola
ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,rectangular matrix
ಆಯತಾಕಾರದ ಪ್ಯಾರೆಲ್ಲೆಲೋಪಿಪ್ಡ್ (ಕ್ಯೂಬಾಯ್ಡ್),"rectangular parellelopiped 
 (cuboid)"
ಸರಿಪಡಿಸಬಹುದಾದ ಕರ್ವ್,rectifiable curve
ಮರುಕಳಿಸುವಿಕೆಯ ಸೂತ್ರ,recurrence formula
ಮರುಕಳಿಸುವ ದಶಮಾಂಶ,recurring decimal
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,recursion formula
ಕಡಿಮೆಯಾದ ಎಚೆಲೋನ್ ರೂಪ,reduced echelon form
reductio-ad-absurdum,reductio-ad-absurdum
ಕಡಿತ ಸೂತ್ರ,reduction formula
ಉಲ್ಲೇಖ ಸಾಲು,reference line
ಉಲ್ಲೇಖ ಬಿಂದು,reference point
ಪ್ರತಿಫಲಿತ ತರಂಗ,reflected wave
ಪ್ರತಿಬಿಂಬ,reflection
ಪ್ರತಿಫಲಿತ ಕಾನೂನು,reflexive law
ಒಮ್ಮುಖದ ಪ್ರದೇಶ,region of convergence
ಭಿನ್ನತೆಯ ಪ್ರದೇಶ,region of divergence
ಏಕೀಕರಣದ ಪ್ರದೇಶ,region of integration
ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,regression analysis
ಹಿಂಜರಿತ ಕರ್ವ್,regression curve
ಹಿಂಜರಿತ ಸಮೀಕರಣ,regression equation
ಹಿಂಜರಿತ ರೇಖೆ,regression line
ಹಿಂಜರಿತ ಮಾದರಿ,regression model
ನಿಯಮಿತ ಕರ್ವ್,regular curve
ನಿಯಮಿತ ಷಡ್ಭುಜಾಕೃತಿ,regular hexagon
ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್,regular matrix
ನಿಯಮಿತ ಟೆಟ್ರಾಹೆಡ್ರಾನ್,regular tetrahedron
ಸಾಪೇಕ್ಷ ಪೂರಕ,relative complement
ತುಲನಾತ್ಮಕ ಗರಿಷ್ಠ,relative maximum
ತುಲನಾತ್ಮಕ ಕನಿಷ್ಠ,relative minimum
ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ (ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ),relative probability (conditional probability)
ಸಾಪೇಕ್ಷ ವೇಗ,relative velocity
ಸಾಪೇಕ್ಷತೆ,Relativity
ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ,relativity theory
ವಿಶ್ವಾಸಾರ್ಹತೆ,reliability
ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ,reliability problem
ಉಳಿದ ಅವಧಿ,remainder term
ಉಳಿದ ಪ್ರಮೇಯ,remainder theorem
ಪುನರಾವರ್ತಿತ ಮಿತಿ,repeated limit
ಪುನರಾವರ್ತಿತ ರೀಮನ್ ಅವಿಭಾಜ್ಯ,repeated Riemann integral
ಪ್ರಾತಿನಿಧ್ಯ,representation
ಶೇಷ,Residue
ಧ್ರುವದಲ್ಲಿ ಶೇಷ,residue at a pole
ನಿರ್ಣಯ,resolution
ಪಡೆಗಳ ನಿರ್ಣಯ,resolution of forces
ವೇಗಗಳ ನಿರ್ಣಯ,resolution of velocities
ಪರಿಣಾಮವಾಗಿ,resultant
ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ,resultant force
ಪರಿಣಾಮವಾಗಿ ವೆಕ್ಟರ್,resultant vector
ಪರಿಷ್ಕೃತ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ,revised simplex technique
ರೋಂಬಸ್,rhombus
ರೀಮನ್ ಅವಿಭಾಜ್ಯ,Riemann integral
ಬಲ ಕೋನ,right angle
ಬಲ ಕೋನದ ತ್ರಿಕೋನ,right angled triangle
ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್,right circular cone
ಸರಿಯಾದ ಸಂಯೋಜನೆ,right coset
ಬಲ ಸಿಲಿಂಡರ್,right cylinder
ಬಲಗೈ,right handed
ಬಲ ವಿಲೋಮ,right inverse
ಕಠಿಣ ಪುರಾವೆ,rigorous proof
ಉಂಗುರ,ring
ಪೂರ್ಣಾಂಕಗಳ ಉಂಗುರ,ring of integers
ಆರ್-ಇಂಟಿಗ್ರೇಬಲ್,R-integrable
ಬೇರು,root
ಮೂಲ ಎಂದರೆ ಚೌಕ,root mean square
ಬಹುಪದದ ಮೂಲ,root of a polynomial
ಸುತ್ತುವುದು,rotation
ಪೂರ್ಣಾಂಕ ದೋಷ,rounding error
ಸಾಲು,row
ಸಾಲು-ಮೂಲಕ-ಕಾಲಮ್ ಗುಣಾಕಾರ,row-by-column multiplication
ಸಾಲು ಸಮಾನತೆ,row equivalence
ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್,row matrix
ಸಾಲು ಶ್ರೇಣಿ,row rank
ತಡಿ ಬಿಂದು,saddle point
ಮಾದರಿ,sample
ಮಾದರಿ ಎಂದರೆ,sample means
ಮಾದರಿ ಬಿಂದು,sample point
ಮಾದರಿ ಅಳತೆ,sample size
ಮಾದರಿ ಜಾಗ,sample space
ಮಾದರಿ ಪ್ರಮಾಣಿತ ವಿಚಲನ,sample standard deviation
ಮಾದರಿ ಸಮೀಕ್ಷೆ,sample survey
ಮಾದರಿ ವ್ಯತ್ಯಾಸ,sample variance
ಮಾದರಿ,sampling
ಮಾದರಿ ವಿತರಣೆ,sampling distribution
ಮಾದರಿ ದೋಷ,sampling error
ಮಾದರಿ ಮಧ್ಯಂತರ,sampling interval
ಮಾದರಿ ವಿಧಾನ,sampling method
ಮಾದರಿ ಸಿದ್ಧಾಂತ,sampling theory
ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ,sampling with replacement
ಸ್ಕೇಲಾರ್,scalar
ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ,scalar field
ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,scalar matrix
ಸ್ಕೇಲಾರ್ ಬಹು,scalar multiple
ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ,scalar multiplication
ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ,scalar product
ಸ್ಕೇಲಾರ್ ಪ್ರಮಾಣ,scalar quantity
ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ,scalar triple product
ದೃಶ್ಯ ತ್ರಿಕೋನ,scelene triangle
ಚದುರಿದ ರೇಖಾಚಿತ್ರ,scattered diagram
ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ,Schrodinger equation
ಋತುಮಾನದ ಏರಿಳಿತ,seasonal fluctuation
ಸೆಕೆಂಟ್,secant
ಸೆಕೆಂಟ್ ವಿಧಾನ,secant method
ಎರಡನೇ ಉತ್ಪನ್ನ,second derivative
ಎರಡನೇ ಆದೇಶ,second order
ವಿಭಾಗ,section
ವಲಯ,sector
ವಕ್ರರೇಖೆಯ ವಿಭಾಗ,segment of a curve
ಸ್ವಯಂ - ಪಕ್ಕದ,self — adjoint
ಸ್ವಯಂ ಸಂಯೋಜಿತ ಆಪರೇಟರ್,self adjoint operator
ಸ್ವಯಂ - ಸಂಯೋಗ,self — conjugate
ಸೆಮಿಯಾಕ್ಸಿಸ್,semiaxis
ಅರ್ಧವೃತ್ತ,semicircle
ಅರೆ-ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್,semi - definite matrix
ಅರೆ-ನಿರ್ದಿಷ್ಟ ಚತುರ್ಭುಜ ರೂಪ,semi - definite quadratic form
ಅರೆಗುಂಪು,semigroup
ಅರೆ ಮಧ್ಯಂತರ,semi - interval
ಅರೆ ಪ್ರಮುಖ ಅಕ್ಷ,semi major axis
ಅರೆ ಸಣ್ಣ ಅಕ್ಷ,semi minor axis
ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ,separable polynomial
ಅಸ್ಥಿರಗಳ ಪ್ರತ್ಯೇಕತೆ,separation of variables
ಅನುಕ್ರಮ,sequence
ಅನುಕ್ರಮ ಸಿದ್ಧಾಂತ,sequencing theory
ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ,sequential analysis
ಅನುಕ್ರಮ ಮಾದರಿ,sequential sampling
ಸರಣಿ ಪರಸ್ಪರ ಸಂಬಂಧ,serial correlation
ಸರಣಿ,series
ಸೆಟ್,set
ಸೆಕ್ಸ್ಟಂಟ್,sextant
ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್‌ಗಳು,Shewhart control charts
ಚಿಹ್ನೆ,sign
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಹಿ,signature of a matrix
ಚತುರ್ಭುಜ ರೂಪದ ಸಹಿ,signature of quadratic form
ಸಹಿ ಮಾಡಿದ ಸಂಖ್ಯೆ,signed number
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,significance level
ಮಹತ್ವ ಪರೀಕ್ಷೆ,significance test
ಗಮನಾರ್ಹ ಅಂಕಿ,significant digit
ಚಿಹ್ನೆ ಪರೀಕ್ಷೆ,sign test
ಸಿಗ್ನಮ್ ಕಾರ್ಯ,signum function
ಇದೇ ದೀರ್ಘವೃತ್ತಗಳು,similar ellipses
ಇದೇ ಅಂಕಿಅಂಶಗಳು,similar figures
ಹೋಲಿಕೆ,similarity
ಇದೇ ರೀತಿಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,similar matrices
ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್,simple closed curve
ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ,simple correlation
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ,simple harmonic motion
ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,simple random sampling
ಸರಳ,simplex
ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್,simplex algorithm
ಸರಳ ಕೋಷ್ಟಕ,simplex tableau
ಸಿಂಪ್ಸನ್ ಅವರ ಒಂದು - ಮೂರನೇ ನಿಯಮ,Simpson's one - third rule
ಸಿಮ್ಯುಲೇಶನ್ ತಂತ್ರ,simulation technique
ಏಕಕಾಲಿಕ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣಗಳು,simultaneous differential equations
ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು,simultaneous equations
ಪಾಪ,sine
ಸೈನ್ ಕರ್ವ್,sine curve
ಸಿಂಗಲ್ಟನ್,singleton
ಏಕ ಮೌಲ್ಯದ ಕಾರ್ಯ,single valued function
ಏಕವಚನ ಅವಿಭಾಜ್ಯ,singular integral
ಏಕತ್ವ,singularity
ಏಕವಚನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,singular matrix
ಏಕ ಪರಿಹಾರ,singular solution
ಮಾದರಿಯ ಗಾತ್ರ,size of sample
ಓರೆಯಾದ ವಿತರಣೆ,skewed distribution
ಓರೆ-ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,skew-Hermitian matrix
ಓರೆತನ,skewness
ಓರೆ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,skew symmetric matrix
ಸ್ಲಾಕ್ ವೇರಿಯಬಲ್,slack variable
ಇಳಿಜಾರು,slope
ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್,slope gradient
ಸಣ್ಣ ಆವರಣಗಳು,small brackets
ನಯವಾದ ವಕ್ರರೇಖೆ,smooth curve
ಸುಗಮ ಕಾರ್ಯ,smooth function
ಸಮಯ ಸರಣಿಯನ್ನು ಸುಗಮಗೊಳಿಸುವುದು,smoothing of time series
ಸೌರ ಮಂಡಲ,solar system
ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್,solenoidal vector
ಘನ,solid
ಘನ ಜ್ಯಾಮಿತಿ,solid geometry
ಪರಿಹಾರ,solution
ಸರಣಿಯಲ್ಲಿ ಪರಿಹಾರ,solution in series
ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,solution matrix
ತ್ರಿಕೋನದ ಪರಿಹಾರ,solution of a triangle
ಪರಿಹಾರ ಜಾಗ,solution space
ಸೋನೈನ್ ಬಹುಪದೋಕ್ತಿ,Sonine polynomial
ಜಾಗ,space
ಬಾಹ್ಯಾಕಾಶ ಕರ್ವ್,space curve
ವ್ಯಾಪಿಸಿರುವ ಸೆಟ್,spanning set
ಪ್ರಾದೇಶಿಕ ಕೋರ್ರೆಲೋಗ್ರಾಮ್,spatial correlogram
ವಿಶೇಷ ರೇಖೀಯ ಗುಂಪು,special linear group
ವಿಶೇಷ ಆರ್ಥೋಗೋನಲ್ ಗುಂಪು,special orthogonal group
ವಿಶಿಷ್ಟ ಗುರುತ್ವ,specific gravity
ಸ್ಪೆಕ್ಟ್ರಲ್ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ,spectral mapping theorem
ಕಾರ್ಯದ ಸ್ಪೆಕ್ಟ್ರಮ್,spectrum of a function
ಗೋಳ,sphere
ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,spherical coordinate system
ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕ,spherical polar coordinate
ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ,spherical triangle
ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ,spherical trigonometry
ಸುರುಳಿಯಾಕಾರದ,spiral
ಚೌಕ,square
ಚೌಕ ಆವರಣ,square brackets
ಚೌಕ ಇಂಟಿಗ್ರೇಬಲ್,square integrable
ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,square matrix
ವರ್ಗ ಮೂಲ,square root
ಮಾದರಿಯ ಹಂತ,stage of sampling
ಮೆಟ್ಟಿಲುಗಳ ಕಾರ್ಯ,staircase function
ಪ್ರಮಾಣಿತ ವಿಚಲನ,standard deviation
ಪ್ರಮಾಣಿತ ಆಂತರಿಕ ಉತ್ಪನ್ನ,standard inner product
ಸಮತೋಲನ ಸ್ಥಿತಿ,state of equilibrium
ಸ್ಥಾಯಿ ವಕ್ರರೇಖೆ,stationary curve
ಸ್ಥಾಯಿ ಬಿಂದು,stationary point
ಸ್ಥಾಯಿ ಮೌಲ್ಯ,stationary value
ಅಂಕಿಅಂಶ,statistic
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ,statistical
ಅಂಕಿಅಂಶಗಳ ಡೇಟಾ,statistical data
ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ,statistical distribution
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ,statistical hypothesis
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ತೀರ್ಮಾನ,statistical inference
ಅಂಕಿಅಂಶ ಮಾದರಿ,statistical model
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ,statistical population
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ,statistical quality control
ಅಂಕಿಅಂಶಗಳು,statistics
ಸ್ಥಿರ,steady
ಸ್ಥಿರ ಸ್ಥಿತಿಯ ಪರಿಹಾರ,steady state solution
ಕಡಿದಾದ ಆರೋಹಣ (ವಕ್ರರೇಖೆಯ),steep ascent (of a curve)
ಕಡಿದಾದ ಆರೋಹಣ ವಿನ್ಯಾಸ,steepest ascent design
ಕಡಿದಾದ ಇಳಿಜಾರು,steepest descent
ಹಂತದ ಕಾರ್ಯ,step function
ಸ್ಟಿರ್ಲಿಂಗ್ ಸರಣಿ,Stirling series
ಅಸ್ಥಿರ,stochastic
ಸ್ಟೊಕಾಸ್ಟಿಕ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,stochastic matrix
ಸ್ಥಾಪಿತ ಮಾದರಿ,stochastic model
ಸ್ಥಾಪಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್,stochastic programming
ಸ್ಥಾಯಿ ವೇರಿಯಬಲ್,stochastic variable
ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ,Stokes’ theorem
ಸರಳ ರೇಖೆ,straight line
ಸ್ತರ ಚಾರ್ಟ್,strata chart
ಶ್ರೇಣೀಕರಣ,stratification
ಶ್ರೇಣೀಕೃತ ಮಾದರಿ,stratified sampling
ಸ್ಟ್ರೀಮ್-ಲೈನ್,stream-line
ಒತ್ತಡ,stress
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಪೀನ ಕಾರ್ಯ,strictly convex function
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ,strictly decreasing
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಹೆಚ್ಚುತ್ತಿದೆ,strictly increasing
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಏಕತಾನತೆಯ ಕಾರ್ಯ,strictly monotonic function
ವಿದ್ಯಾರ್ಥಿಗಳ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿಗಳ &quot;ಟಿ&quot; ಪರೀಕ್ಷೆ),"Student's test (Student's ""t"" test)"
ಉಪ ಸಂಗ್ರಹ,sub-collection
ಉಪ ನಿರ್ಣಾಯಕ,sub determinant
ಉಪಕ್ಷೇತ್ರ,subfield
ಉಪಗುಂಪು,subgroup
ಉಪ ಮಧ್ಯಂತರ,sub-interval
ಉಪಮಾತೃಕೆ,submatrix
ಚಂದಾದಾರಿಕೆ,subscript
ಅನುಕ್ರಮ,subsequence
ಉಪವಿಭಾಗ,subset
ಉಪಸ್ಥಳ,subspace
ಪರ್ಯಾಯ,substitution
ಉಪಟ್ಯಾಂಜೆಂಟ್,subtangent
ಉಪಟಳ,subtend
ಕಳೆಯಿರಿ,subtract
ವ್ಯವಕಲನ,subtraction
ಸತತ,successive
ಸತತ ವ್ಯತ್ಯಾಸ,successive differentiation
ಸತತ ಏಕೀಕರಣ,successive integration
ಉತ್ತರಾಧಿಕಾರಿ,successor
ಪ್ರತ್ಯಯ,suffix
ಮೊತ್ತ,sum
ಮೊತ್ತ ಕಾರ್ಯ,sum function
ಸಂಕ್ಷೇಪಿಸಬಹುದಾದ,summable
ಸಾರಾಂಶ,summand
ಸಂಕಲನ,summation
ಸಂಕಲನ ಸಮಾವೇಶ,summation convention
ಸಂಕಲನ ಸೂತ್ರ,summation formula
ಸರಣಿಯ ಸಂಕಲನ,summation of series
ಸಂಕಲನ ಚಿಹ್ನೆ,summation sign
ಮೊತ್ತಕ್ಕೆ ಅನಂತ,sum to infinity
ಮೇಲ್ಬರಹ,superscript
ಸೂಪರ್ಸೆಟ್,superset
ಶಬ್ದಾತೀತ ಹರಿವು,supersonic flow
ಪೂರಕ ಕೋನ,supplementary angle
ಹೈಪರ್‌ಪ್ಲೇನ್ ಅನ್ನು ಬೆಂಬಲಿಸುತ್ತದೆ,supporting hyperplane
ಕಾರ್ಯದ ಬೆಂಬಲ,support of function
ಊಹಿಸಿಕೊಳ್ಳಿ,suppose
ಸರ್ವೋಚ್ಚ,supremum
surd,surd
ಮೇಲ್ಮೈ,surface
ಮೇಲ್ಮೈ ಪ್ರದೇಶದ,surface area
ಮೇಲ್ಮೈ ಅವಿಭಾಜ್ಯ,surface integral
ಸರ್ಜೆಕ್ಷನ್,surjection
ಸಜೆಕ್ಟಿವ್,surjective
ಸರ್ಜೆಕ್ಟಿವ್ ನಕ್ಷೆ,surjective map
ಚಿಹ್ನೆ,symbol
ಸಾಂಕೇತಿಕ ತರ್ಕ,symbolic logic
ಸಾಂಕೇತಿಕ ಮಾದರಿ,symbolic model
ಸಮ್ಮಿತೀಯ,symmetric
ಸಮ್ಮಿತೀಯ,symmetrical
ಸಮ್ಮಿತೀಯ ನಿರ್ಣಾಯಕ,symmetric determinant
ಸಮ್ಮಿತೀಯ ವ್ಯತ್ಯಾಸ,symmetric difference
ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,symmetric matrix
ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ,system analysis
ವ್ಯವಸ್ಥಿತ ಮಾದರಿ,systematic sampling
ಟೇಬಲ್,table
ಕೋಷ್ಟಕ,tableau
ಅವಿಭಾಜ್ಯಗಳ ಕೋಷ್ಟಕ,table of integrals
ಕೋಷ್ಟಕ,tabular
ಕೋಷ್ಟಕ ರೂಪ,tabular form
ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್,tabular logarithm
ಕೋಷ್ಟಕ,tabulate
ಕೋಷ್ಟಕ ಮೌಲ್ಯ,tabulated value
ಕೋಷ್ಟಕ,tabulation
ಕೋಷ್ಟಕ,tabulator
ಬಾಲ,tail
ಬಾಲ ಪ್ರದೇಶ (ವಿತರಣೆ),tail area (of distribution)
ಸ್ಪರ್ಶಕತೆ,tangency
ಸ್ಪರ್ಶಕ,tangent
ಸ್ಪರ್ಶಕ ಹೈಪರ್‌ಪ್ಲೇನ್,tangent hyperplane
ಸ್ಪರ್ಶಕ,tangential
ಸ್ಪರ್ಶಕ ಘಟಕ,tangential component
ಸ್ಪರ್ಶಕ ವಿಭಾಗ,tangential section
ಸ್ಪರ್ಶ ರೇಖೆ,tangent line
ಸ್ಪರ್ಶಕ ವಿಮಾನ,tangent plane
ಸ್ಪರ್ಶಕ ಜಾಗ,tangent space
ಟೇಪ್ ಪಂಚ್,tape punch
ಟೇಪ್ ರೀಡರ್,tape reader
ಟೌಬೆರಿಯನ್ ಪ್ರಮೇಯ,Tauberian theorem
