Assamese,Malayalam
বহুফেজ বৰ্তনী,മൾട്ടിഫേസ് സർക്യൂട്ട്
মাল্টিফেজ ইণ্ডাকচন মটৰ,മൾട്ടിഫേസ് ഇൻഡക്ഷൻ മോട്ടോർ
পলিমেৰিক উৎস,പോളിമെറിക് ഉറവിടം
বহুস্তৰীয় সমকালীন জেনেৰেটৰ,മൾട്ടിസ്റ്റേജ് സിൻക്രണസ് ജനറേറ്റർ
বহুপৰ্যায়ৰ ব্যৱস্থা,മൾട്ടിഫേസ് സിസ്റ്റം
একাধিক প্ৰিজম,ഒന്നിലധികം പ്രിസം
পলিষ্টাইৰিন বাৰ,പോളിസ്റ്റൈറൈൻ ബാർ
পেলিৰড এন্টেনা,പാലിറോഡ് ആന്റിന
পেলিৰড এন্টেনা,പാലിറോഡ് ആന്റിന
"বহুমুখী, বহুমুখী, বহুমুখী","ബഹുദിശ, ബഹുമുഖം, ബഹുമുഖം"
বহুচলকীয় সংকোচন বক্ৰ,മൾട്ടിവേരിയേറ്റ് കംപ്രഷൻ കർവ്
বহুপদ প্ৰক্ৰিয়া,ബഹുപദ പ്രക്രിയ
বহুৰূপী,ബഹുരൂപം
পলিটাইপ ধাৰণা,പോളിടൈപ്പ് ആശയം
পোমেৰাঞ্চৰ উপপাদ্য,പോമറാഞ്ചിന്റെ സിദ്ധാന്തം
pomeron,പോമറോൺ
"পুল, পুল","കുളം, കുളം"
কইল কেথ&#39;ড,കോയിൽ കാഥോഡ്
কইল কেথ&#39;ড টিউব,കോയിൽ കാഥോഡ് ട്യൂബ്
পুল জমা,പൂൾ നിക്ഷേപം
পুষ্কাৰিনি ৰিয়েক্টৰ,പുഷ്കരിണി റിയാക്ടർ
কম শোষক,കുറഞ്ഞ ആഗിരണം
বিকিৰণ,വികിരണം
কম ৰিজ&#39;লিউচন,കുറഞ്ഞ റെസല്യൂഷൻ
কম দৃশ্যমানতা,കുറഞ്ഞ ദൃശ്യപരത
Poincare ইলেক্ট্ৰন,Poincare ഇലക്ട്രോൺ
বিন্দু অসম্পূৰ্ণতা,പോയിന്റ് അപൂർണത
ব্ৰেক পইণ্ট,ബ്രേക്ക് പോയിന്റ്
জনসংখ্যা ওলোটা,ജനസംഖ്യാ വിപരീതം
স্তৰৰ জনসংখ্যা,സ്ട്രാറ്റ ജനസംഖ്യ
ষ্টোমেটাল প্ৰসাৰণ,സ്റ്റോമറ്റൽ ഡിഫ്യൂഷൻ
ছিদ্ৰতা,സുഷിരം
পোৰো প্ৰিজম,പോറോ പ്രിസം
"বন্দৰ, বন্দৰ, গেটৱে, ইন্ধনৰ গেট","തുറമുഖം, തുറമുഖം, ഗേറ്റ്വേ, ഇന്ധന ഗേറ്റ്"
ইন্ধন গেট এলেকা,ഇന്ധന ഗേറ്റ് ഏരിയ
বন্দৰ ৰাডাৰ প্ৰতিষ্ঠান,പോർട്ട് റഡാർ ഇൻസ്റ്റിറ്റ്യൂട്ട്
বহনযোগ্য,പോർട്ടബിൾ
পোৰ্টেবল এন্টেনা,പോർട്ടബിൾ ആന്റിന
পৰ্টেবল ডিভাইচ,പോർട്ടബിൾ ഉപകരണം
পৰ্টেবল মনিটৰ,പോർട്ടബിൾ മോണിറ്റർ
পৰ্টেবল ৰিচিভাৰ,പോർട്ടബിൾ റിസീവർ
পৰ্টেবল টেলিভিছন ট্ৰেন্সমিটাৰ,പോർട്ടബിൾ ടെലിവിഷൻ ട്രാൻസ്മിറ്റർ
পৰ্টেবল ট্ৰেন্সমিটাৰ,പോർട്ടബിൾ ട്രാൻസ്മിറ്റർ
পোজিষ্টৰ,പോസിസ്റ്റർ
অৱস্থান প্ৰভাৱ,ലൊക്കേഷൻ പ്രഭാവം
স্থান কাৰক,സ്ഥല ഘടകം
অৱস্থানগত পুনৰ বিনিয়োগ,സ്ഥാന പുനർനിക്ഷേപം
পজিচনিং উপাদান,സ്ഥാനനിർണ്ണയ ഘടകം
"স্থান সমতাবাদ, স্থান সমতাবাদ","ഐസോമെറിസം, സ്ഥലം ഐസോമെറിസം"
ষ্টেটাছ লাইন,സ്റ്റാറ്റസ് ലൈൻ
ভাৰসাম্য বিন্দু,സന്തുലിതാവസ്ഥയുടെ പോയിന്റ്
পজিচন অপাৰেটৰ,സ്ഥാനം ഓപ്പറേറ്റർ
অৱস্থানৰ প্ৰতিনিধিত্ব,സ്ഥാന പ്രാതിനിധ്യം
পজিচন নম্বৰ,സ്ഥാനം നമ്പർ
দূৰত্ব গেজ,ദൂരം ഗേജ്
খচৰা প্ৰস্তুত কৰা প্লেট,ഡ്രാഫ്റ്റിംഗ് പ്ലേറ്റ്
অৱস্থান ভেক্টৰ,സ്ഥാനം വെക്റ്റർ
"ইতিবাচক, ধন, ইতিবাচক, ইতিবাচক","പോസിറ്റീവ്, പണം, പോസിറ്റീവ്, പോസിറ്റീവ്"
ধনাত্মক ত্বৰণ,നല്ല ത്വരണം
ধনাত্মক দ্বৈত বিবৰ্তন,പോസിറ്റീവ് ഇരട്ട അപവർത്തനം
"ধনৰ চাৰ্জ, ধনৰ চাৰ্জ","പണം ചാർജ്, പണം ചാർജ്"
সম্পদ পুৰুষত্ব,സമ്പത്ത് പുരുഷത്വം
ধনাত্মক স্তম্ভ,പോസിറ്റീവ് കോളം
ধনাত্মক স্ফটিক,പോസിറ്റീവ് ക്രിസ്റ്റൽ
ধনাত্মক কাৰেণ্ট,പോസിറ്റീവ് കറന്റ്
ধনাত্মক নিৰ্গমন,പോസിറ്റീവ് ഡിസ്ചാർജ്
ড্ৰাম বিকৃতি,ഡ്രം വക്രീകരണം
ধনাত্মক বৈদ্যুতিক আধান,പോസിറ്റീവ് ഇലക്ട്രിക് ചാർജ്
টকা ইলেক্ট্ৰ&#39;ড,പണം ഇലക്ട്രോഡ്
ধন ইলেক্ট্ৰন,പണം ഇലക്ട്രോൺ
সম্পদৰ দীঘলীয়াকৰণ,സമ്പത്ത് ദീർഘിപ്പിക്കൽ
ধনাত্মক ভুল,പോസിറ്റീവ് പിശക്
পজিটিভ ৰিফিল,പോസിറ്റീവ് റീഫിൽ
ধনাত্মক ফিল্ম ফটোমেট্ৰি,പോസിറ്റീവ് ഫിലിം ഫോട്ടോമെട്രി
টকা গ্ৰীড দোলক,മണി ഗ്രിഡ് ഓസിലേറ്റർ
টকাৰ ফুটা,പണ ദ്വാരം
ইতিবাচক পাৰস্পৰিক ক্ৰিয়া,നല്ല ഇടപെടൽ
টকা আয়ন,പണം അയോൺ
ধনাত্মক লেন্স,പോസിറ്റീവ് ലെൻസ്
"ধন মিটাৰ, ধন বন্ধ (yantra)","മണി മീറ്ററിംഗ്, മണി ക്ലോസിംഗ് (യന്ത്ര)"
ধনাত্মক মডুলেচন,പോസിറ്റീവ് മോഡുലേഷൻ
ইতিবাচক মুহূৰ্ত,അനുകൂല നിമിഷം
টকা শীৰ্ষ মডুলেচন,മണി പീക്ക് മോഡുലേഷൻ
ধনাত্মক ছবি মডুলেচন,പോസിറ്റീവ് ചിത്രം മോഡുലേഷൻ
ইতিবাচক ছবি শিল্প,പോസിറ്റീവ് ചിത്ര കല
টকা পট্টা,പണം പാട്ടത്തിന്
টকাৰ খুঁটা,പണത്തണ്ട്
ধনৰ সম্ভাৱনা,പണ സാധ്യത
ধনাত্মক প্ৰিন্ট ধনাত্মক প্ৰিন্ট,പോസിറ്റീവ് പ്രിന്റ് പോസിറ്റീവ് പ്രിന്റ്
ধনাত্মক প্ৰিন্ট প্ৰযুক্তি,പോസിറ്റീവ് പ്രിന്റ് സാങ്കേതികവിദ്യ
ধনৰ ৰশ্মি বিশ্লেষণ,മണി റേ വിശകലനം
টকাৰ ৰশ্মি,പണം കിരണം
টকাৰ প্ৰতিক্ৰিয়া,പണം പ്രതികരണം
ৰেজিষ্টেন্সৰ ধনাত্মকতা সহগ,പ്രതിരോധത്തിന്റെ പോസിറ്റീവ് ഗുണകം
ধনৰ সঁহাৰি,പണം പ്രതികരണം
ধনাত্মক ঘূৰ্ণন স্তৰ,പോസിറ്റീവ് റൊട്ടേഷണൽ ലെവൽ
ধনাত্মক পৃষ্ঠ,പോസിറ്റീവ് ഉപരിതലം
ইতিবাচক ধাৰা,നല്ല പ്രവണത
টকা টাৰ্মিনেল,മണി ടെർമിനൽ
ইতিবাচক টেমছন প্ৰভাৱ,പോസിറ്റീവ് ടാംസൺ പ്രഭാവം
ধনাত্মক গঠন,പോസിറ്റീവ് ഘടന
ধনাত্মক শূন্য,പോസിറ്റീവ് പൂജ്യം
ধনাত্মকতাবাদী,പോസിറ്റിവിസ്റ്റ്
সম্পত্তি,സമ്പത്ത്
পজিট্ৰন,പോസിട്രോൺ
পজিট্ৰন এমিটাৰ,പോസിട്രോൺ എമിറ്റർ
পজিট্ৰনিয়াম,പോസിറ്റോണിയം
সম্ভাৱনাবাদ,പ്രോബബിലിസം
"সম্ভাৱনা, সম্ভাৱনা","സംഭാവ്യത, സംഭാവ്യത"
স্তম্ভ,സ്തംഭം
পোষ্ট বিক্ষেপণ ত্বৰণ,പോസ്റ്റ് ഡിഫ്ലെക്ഷൻ ആക്സിലറേഷൻ
পোষ্ট বিক্ষেপণ ত্বৰণ,പോസ്റ്റ് ഡിഫ്ലെക്ഷൻ ആക്സിലറേഷൻ
ডিফ্লেকচন এক্সিলেটৰ ইলেক্ট্ৰ&#39;ড,ഡിഫ്ലെക്ഷൻ ആക്സിലറേറ്റർ ഇലക്ട്രോഡ്
বফল্যোত্ৰ নেমেকা,വഫലയോത്ര നെമേക
ডাকঘৰৰ বাকচ,പോസ്റ്റ് ഓഫീസ് പെട്ടി
ডাকঘৰৰ ৰিলে,പോസ്റ്റ് ഓഫീസ് റിലേ
কম কোৰ,താഴ്ന്ന കാമ്പ്
কম চুম্বক,കുറഞ്ഞ കാന്തം
সম্ভাৱ্য ফলন,സാധ്യതയുള്ള പ്രവർത്തനം
"বিভৱ (নহয়, ), বিভৱ, বিভৱ (V, )","സാധ്യത (ഇല്ല, ), സാധ്യത, സാധ്യത (V, )"
সম্ভাৱ্য সক্ৰিয়,സാധ്യതയുള്ള സജീവ
সম্ভাৱ্য প্ৰাচীৰ,സാധ്യതയുള്ള കോട്ട
সম্ভাৱ্য বাকচ,സാധ്യതയുള്ള പെട്ടി
বিভৱ বক্ৰ,സാധ്യതയുള്ള വക്രം
সম্ভাৱ্য ঘনত্ব,സാധ്യതയുള്ള സാന്ദ്രത
সম্ভাৱ্য ডায়েগ্ৰাম,സാധ്യതയുള്ള ഡയഗ്രം
বিভৱৰ পাৰ্থক্য,സാധ്യതയുള്ള വ്യത്യാസം
সম্ভাৱ্য বিভাজক,സാധ്യതയുള്ള വിഭജനം
সম্ভাৱ্য হ্ৰাস,സാധ്യതയുള്ള ഡ്രോപ്പ്
বিকৃতিৰ সম্ভাৱ্য শক্তি,രൂപഭേദം സാധ്യമായ ഊർജ്ജം
সম্ভাৱ্য শক্তি,സാധ്യതയുള്ള ഊർജ്ജം
সম্ভাৱ্য শক্তি পৃষ্ঠা,സാധ്യതയുള്ള ഊർജ്ജ പേജ്
সম্ভাৱ্য ক্ষেত্ৰ,സാധ്യതയുള്ള ഫീൽഡ്
সম্ভাৱ্য বিদ্যুৎ প্ৰবাহ,സാധ്യതയുള്ള നിലവിലെ
সম্ভাৱ্য প্ৰবাহ ক্ষেত্ৰ,സാധ്യതയുള്ള ഒഴുക്ക് ഫീൽഡ്
সম্ভাৱ্য গ্ৰেডিয়েণ্ট,സാധ്യതയുള്ള ഗ്രേഡിയന്റ്
সম্ভাৱ্য উচ্চ,ഉയർന്ന സാധ്യത
সম্ভাৱ্য অস্থিৰতা,സാധ്യതയുള്ള അസ്ഥിരത
সম্ভাৱ্য পৰিপূৰকতা,സാധ്യതയുള്ള സാച്ചുറേഷൻ
সম্ভাৱ্য বিক্ষিপ্ততা,സാധ്യതയുള്ള ചിതറിക്കൽ
সম্ভাৱ্য সংবেদনশীলতা,സാധ്യതയുള്ള സംവേദനക്ഷമത
সম্ভাৱ্য পৃষ্ঠা,സാധ്യതയുള്ള പേജ്
সম্ভাৱ্য তাপ,സാധ്യതയുള്ള ചൂട്
সম্ভাৱ্য টাৰ্মিনেল,സാധ്യതയുള്ള ടെർമിനൽ
সম্ভাৱ্য তত্ত্ব,സാധ്യതയുള്ള സിദ്ധാന്തം
বিভৱ ট্ৰেন্সফৰ্মাৰ,സാധ്യതയുള്ള ട്രാൻസ്ഫോർമർ
সম্ভাৱ্য বিভ্ৰান্তি,സാധ്യതയുള്ള ആശയക്കുഴപ്പം
সম্ভাৱ্য কুপে,സാധ്യതയുള്ള കൂപ്പെ
বিভৱ কুপ মডেল,വിഭാവ് കൂപ്പെ മോഡലുകൾ
সম্ভাৱ্য অনুপাত পদ্ধতি,സാധ്യതയുള്ള അനുപാത രീതി
সম্ভাৱ্য শক্তিৰ মানচিত্ৰ,സാധ്യതയുള്ള ഊർജ്ജ ഭൂപടം
"পটেনচিঅ&#39;মিটাৰ, পটেনচিঅ&#39;মিৰ","potentiometer, potentiomir"
পটেনচিঅ&#39;মিটাৰ ৰেকৰ্ডাৰ,പൊട്ടൻഷിയോമീറ്റർ റെക്കോർഡർ
পটেনমিট্ৰিক বিশ্লেষণ,പൊട്ടൻടൈമെട്രിക് വിശകലനം
সম্ভাৱ্য শেষ বিন্দু,സാധ്യതയുള്ള അവസാന പോയിന്റ്
বিভৱমুখী পদ্ধতি,സാധ്യതയുള്ള ഓറിയന്റഡ് രീതി
pottier ডায়াগ্ৰাম,പോട്ടിയർ ഡയഗ്രം
কম প্ৰিণ্টেড চাৰ্কিট,കുറഞ്ഞ പ്രിന്റഡ് സർക്യൂട്ട്
প্ৰিণ্ট কৰা শাৰী হ্ৰাস কৰক,അച്ചടിച്ച ലൈൻ കുറയ്ക്കുക
"কিউৰেচন, চৰিত্ৰায়ন","ക്യൂറേഷൻ, സ്വഭാവരൂപീകരണം"
"পাউণ্ড, পাউণ্ড, পাউণ্ড","പൗണ്ട്, പൗണ്ട്, പൗണ്ട്"
পাউণ্ড দোলক,പൗണ്ട് ഓസിലേറ്റർ
পাউণ্ডল,പൗണ്ടൽ
"গুড়ি, গুড়ি","പൊടി, പൊടി"
গুড়ি পদ্ধতি,പൊടി രീതി
"গুড়ি আৰ্হি, কণা চিত্ৰ","പൊടി പാറ്റേൺ, കണികാ ചിത്രം"
পাউদাৰ ফটো,പൊടി ഫോട്ടോ
গুড়ি কৰা,പൊടിക്കുന്നു
"শক্তি, ক্ষমতা, শক্তি, শক্তি","ശക്തി, കഴിവ്, ശക്തി, ശക്തി"
শক্তি বৃদ্ধি,പവർ ആംപ്ലിഫിക്കേഷൻ
শক্তি পৰিবৰ্ধক,പവർ ആംപ്ലിഫയർ
আয়াস বাহু,അയാസ് ബഹു
শক্তি প্ৰজননকাৰী,പവർ ബ്രീഡർ
পাৱাৰ ব্ৰীডাৰ ৰিয়েক্টৰ,പവർ ബ്രീഡർ റിയാക്ടർ
শক্তি কাৰক,പവർ ഫാക്ടർ
শক্তি কাৰক,പവർ ഫാക്ടർ
শক্তি নিয়ন্ত্ৰণ ৰড,വൈദ്യുതി നിയന്ത്രണ വടി
শক্তি ঘনত্ব,വൈദ്യുതി സാന്ദ്രത
শক্তি বিভাজক,പവർ സെപ്പറേറ്റർ
শক্তি বৃদ্ধি,ശക്തി മെച്ചപ്പെടുത്തൽ
শক্তি কাৰক,പവർ ഫാക്ടർ
পাৱাৰ ফ্যাক্টৰ গেজ,പവർ ഫാക്ടർ ഗേജ്
শক্তিৰ প্ৰবাহ,വൈദ്യുതി പ്രവാഹം
শক্তি কম্পাঙ্ক,വൈദ്യുതി ആവൃത്തി
ক্ষমতা লাভ,അധികാര നേട്ടം
শক্তি উৎপাদক,വൈദ്യുതി ജനറേറ്റർ
বিজুলীঘৰ,വൈദ്യുത നിലയം
ক্ষমতা নিয়ম,ശക്തി ഭരണം
ঘাত নিয়ম পদ্ধতি,എക്സ്പോണൻഷ്യേഷൻ റൂൾ രീതി
আঠালতীয়াতাৰ শক্তি নিয়ম,വിസ്കോസിറ്റിയുടെ ശക്തി നിയമം
শক্তিৰ স্তৰ,ശക്തി നില
"sacred line, শক্তি সঞ্চালন লাইন","വിശുദ്ധ ലൈൻ, പവർ ട്രാൻസ്മിഷൻ ലൈൻ"
শক্তিৰ বোজা,വൈദ്യുതി ലോഡ്
পাৱাৰ মিটাৰ,വൈദ്യുതി മീറ്റർ
সমন্বয় ক্ষমতা,ക്രമീകരിക്കാനുള്ള ശേഷി
অপচয় শক্তি,വിസർജ്ജന ശക്തി
লেন্সৰ শক্তি,ലെൻസ് പവർ
শক্তি পেকেজসমূহ,പവർ പാക്കേജുകൾ
ষ্ট্ৰিম ৰিভেট,സ്ട്രീം rivet
"শক্তি কেন্দ্ৰ, শক্তি কেন্দ্ৰ","പവർ പ്ലാന്റ്, പവർ പ്ലാന്റ്"
শক্তিৰ পৰিসৰ,ശക്തി ശ്രേണി
শক্তিৰ সীমা,വൈദ്യുതി പരിധി
শক্তি অনুপাত,ശക്തി അനുപാതം
পাৱাৰ ৰিয়েক্টৰ,പവർ റിയാക്ടർ
শক্তি ৰেক্টিফায়াৰ,പവർ റക്റ്റിഫയർ
পাৱাৰ ৰিলে,പവർ റിലേ
শক্তিৰ প্ৰয়োজনীয়তা,വൈദ്യുതി ആവശ്യകത
শক্তি ৰেজিষ্টৰ,പവർ റെസിസ്റ്റർ
বিদ্যুৎ বিকলতা,വൈദ്യുതി തകരാർ
শক্তি বৰ্ণালী ঘনত্ব,പവർ സ്പെക്ട്രൽ സാന്ദ്രത
মানৱ কাৰ্য্য,മനുഷ്യ പ്രവർത്തനം
শক্তি বৰ্ণালী স্তৰ,പവർ സ്പെക്ട്രൽ ലെവൽ
শব্দৰ চাপৰ শক্তি বৰ্ণালী,ശബ്ദ സമ്മർദ്ദത്തിന്റെ ശക്തി സ്പെക്ട്രം
শক্তি যোগান,വൈദ്യുതി വിതരണം
শক্তি যোগান বৰ্তনী,വൈദ്യുതി വിതരണ സർക്യൂട്ട്
পাৱাৰ চুইচ,വൈദ്യുതി സ്വിച്ച്
শক্তিৰ ট্ৰেজেক্টৰী,ശക്തി പഥം
শক্তি স্থানান্তৰ উপপাদ্য,പവർ ട്രാൻസ്ഫർ സിദ്ധാന്തം
"পাৱাৰ ট্ৰেন্সফৰ্মাৰ, পাৱাৰ ট্ৰেন্সফৰ্মাৰ","പവർ ട്രാൻസ്ഫോർമർ, പവർ ട്രാൻസ്ഫോർമർ"
(বৈদ্যুতিক) শক্তি সঞ্চাৰণ,(ഇലക്ട്രിക്കൽ) പവർ ട്രാൻസ്മിഷൻ
পাৱাৰ টিউব,വൈദ്യുതി ട്യൂബ്
পাৱাৰ কইল,പവർ കോയിൽ
পইণ্টিং ফ্লাক্স,പോയിന്റിംഗ് ഫ്ലക്സ്
পইণ্টিং ৰবাৰ্টছন ইফেক্ট,റോബർട്ട്‌സൺ പ്രഭാവം ചൂണ്ടിക്കാണിക്കുന്നു
"পইণ্টিং ভেক্টৰ, পইণ্টিং ভেক্টৰ","പോയിന്റിംഗ് വെക്റ്റർ, പോയിന്റിംഗ് വെക്റ്റർ"
পইণ্টিং উপপাদ্য,പോയിന്റിംഗ് സിദ്ധാന്തം
ট্ৰেঞ্জিচন পইণ্ট,പരിവർത്തന പോയിന്റ്
মেৰু মাইক্ৰ&#39; ইলেক্ট্ৰ&#39;ড,പോളാർ മൈക്രോ ഇലക്ട്രോഡ്
মেৰুকৰণ শক্তি,ധ്രുവീകരണ ഊർജ്ജം
মেৰুকৃত পইণ্টাৰ ইলেক্ট্ৰ&#39;ড,ധ്രുവീകരിക്കപ്പെട്ട പോയിന്റർ ഇലക്ട്രോഡ്
"ব্যৱহাৰিক, ব্যৱহাৰিক, ব্যৱহাৰিক","പ്രായോഗിക, പ്രായോഗിക, പ്രായോഗിക"
ব্যৱহাৰিক প্ৰয়োগ,പ്രായോഗിക ഉപയോഗം
ব্যৱহাৰিক এণ্ট্ৰপি,പ്രായോഗിക എൻട്രോപ്പി
ব্যৱহাৰিক পৰীক্ষা,പ്രായോഗിക പരീക്ഷ
ব্যৱহাৰিক পদ্ধতি,പ്രായോഗിക രീതി
পৰীক্ষাৰ টোকা বহী,പരീക്ഷണ കുറിപ്പ് പുസ്തകം
পৰীক্ষামূলক পদাৰ্থ বিজ্ঞান,പരീക്ഷണാത്മക ഭൗതികശാസ്ത്രം
ব্যৱহাৰিক এককসমূহ,പ്രായോഗിക യൂണിറ്റുകൾ
পৰীক্ষামূলক কাম,പരീക്ഷണ പ്രവൃത്തി
ৰকেটৰ অনুশীলন,പരിശീലന റോക്കറ്റ്
প্ৰি এম্প্লিফায়াৰ,പ്രീ ആംപ്ലിഫയർ
পূৰ্ব-শীতল কৰা,പ്രീ-തണുത്തത്
প্ৰি-ৰিইনফৰ্চমেণ্ট,പ്രീ-ബലപ്പെടുത്തൽ
ভৱিষ্যদ্বাণী জাল,പ്രവചന മെഷ്
আগতীয়া আলোকসজ্জা,ആദ്യകാല പ്രകാശം
কোৱাণ্টাম ইষ্ট,ക്വാണ്ടം ഈസ്റ്റ്
প্ৰিকনভলচিভ স্লিপ,preconvulsive സ്ലിപ്പ്
পূৰ্বদৰ্শন সূচক,പ്രിവ്യൂ ഇൻഡിക്കേറ്റർ
উলিওৱা উপবৃত্তাকাৰ,നീണ്ടുനിൽക്കുന്ന ദീർഘവൃത്താകൃതി
"আয়ান, precession","അയൻ, പ്രെസെഷൻ"
আয়ন ধ্ৰুৱক,അയോൺ സ്ഥിരാങ്കം
Precession ফটোগ্ৰাফী,പ്രെസെഷൻ ഫോട്ടോഗ്രാഫി
precession এংগেল,പ്രീസെഷൻ ആംഗിൾ
ত্বৰণৰ গতি,ത്വരണം വേഗത
বৰষুণৰ ক্ষীণকৰণ,മഴക്കുറവ്
"সঠিক, নিখুঁত","കൃത്യമായ, കൃത്യമായ"
"নিখুঁততা, নিখুঁততা","കൃത്യത, കൃത്യത"
নিখুঁত বিশ্লেষক,കൃത്യമായ അനലൈസർ
সঠিকতা এপ্ৰ&#39;চ ৰাডাৰ,കൃത്യത സമീപനം റഡാർ
উপলব্ধ নিখুঁততা,ലഭ്യമായ പ്രിസിഷൻ
সঠিকতা ধ্ৰুৱক,സ്ഥിരത കൃത്യത
এন্টিমিটাৰ যন্ত্ৰ,ആന്റിമീറ്റർ ഉപകരണം
সঠিকতা ফান্দ,കൃത്യത കെണി
পৰীক্ষাৰ সঠিকতা,പരിശോധനയുടെ കൃത്യത
নিখুঁততা প্ৰাচল,കൃത്യമായ പരാമീറ്റർ
"নিখুঁত প্ৰতিৰোধ, বাস্তৱ প্ৰতিৰোধ","പ്രിസിഷൻ റെസിസ്റ്റൻസ്, റിയൽ റെസിസ്റ്റൻസ്"
পূৰ্বতে থকা দফা,മുമ്പേയുള്ള ക്ലോസ്
"পূৰ্বসূৰী, পূৰ্বসূৰী","മുൻഗാമി, മുൻഗാമി"
পূৰ্বনিৰ্ধাৰিত জোখ পূৰ্বনিৰ্ধাৰিত শাসক,മുൻനിശ്ചയിച്ച അളവെടുപ്പ് മുൻകൂട്ടി നിശ്ചയിച്ച ഭരണാധികാരി
পূৰ্বনিৰ্ধাৰিত চলকসমূহ,മുൻകൂട്ടി നിശ്ചയിച്ച വേരിയബിളുകൾ
লুকাই থকা মান,മറഞ്ഞിരിക്കുന്ന മൂല്യം
ভৱিষ্যদ্বাণী,പ്രവചനം
pre dissociation,വിച്ഛേദിക്കുന്നതിന് മുമ്പ്
মূল্য (ইউনিট),വില (യൂണിറ്റ്)
নিৰ্বাচিত শোষণ,തിരഞ്ഞെടുത്ത അഡ്സോർപ്ഷൻ
নিৰ্বাচিত,തിരഞ്ഞെടുക്കപ്പെട്ട
নিৰ্বাচিত দহন,തിരഞ്ഞെടുത്ത ജ്വലനം
নিৰ্বাচিত দিশ,തിരഞ്ഞെടുത്ത ദിശ
"পছন্দৰ, পছন্দৰ","മുൻഗണന, മുൻഗണന"
"অগ্ৰাধিকাৰ অক্ষ, অগ্ৰাধিকাৰ অক্ষ","മുൻഗണനാ അക്ഷം, മുൻഗണനാ അക്ഷം"
প্ৰিপ্ৰডাকচন,പ്രീപ്രൊഡക്ഷൻ
প্ৰিপ্ৰডাকচন,പ്രീപ്രൊഡക്ഷൻ
ইম্প্লিড নিউক্লিয়াছ,സൂചിത ന്യൂക്ലിയസ്
পূৰ্ব-গৰম কৰা,മുൻകൂട്ടി ചൂടാക്കി
প্ৰিহিটাৰ,പ്രീഹീറ്റർ
প্ৰিহিটাৰ ষ্টোভ,പ്രീഹീറ്റർ സ്റ്റൌ
প্ৰিহিটিং,preheating
প্ৰি ইগনিচন,ജ്വലനത്തിനു മുമ്പുള്ള
প্ৰি আয়নাইজেচন,പ്രീ അയോണൈസേഷൻ
প্ৰাৰম্ভিক,പ്രാരംഭം
প্ৰাৰম্ভিক ক্ষীণকৰণ,പ്രാരംഭ ശോഷണം
প্ৰাথমিক গণনা,പ്രാഥമിക കണക്കുകൂട്ടൽ
প্ৰাৰম্ভিক কাৰ্য্য,പ്രാരംഭ പ്രവർത്തനം
প্ৰাৰম্ভিক তৰংগ,പ്രാരംഭ തരംഗം
প্ৰাৰম্ভিক সমন্বয়,പ്രാരംഭ ക്രമീകരണം
প্ৰাৰম্ভিক গণনা,പ്രാഥമിക കണക്കുകൂട്ടൽ
"প্ৰাথমিক পৰিসংখ্যা, প্ৰাথমিক তথ্য","പ്രാഥമിക സ്ഥിതിവിവരക്കണക്കുകൾ, പ്രാഥമിക ഡാറ്റ"
"অকাল অন্ত, অকাল অন্ত","അകാല അവസാനം, അകാല അവസാനം"
পূৰ্বনিৰ্ধাৰিত ব্যৱস্থা,മുൻകൂട്ടി നിശ്ചയിച്ച സിസ്റ്റം
"প্ৰি-কোৱাণ্টাম প্ৰচেছিং, প্ৰি-কোৱাণ্টাম প্ৰচেছিং","പ്രീ ക്വാണ്ടം പ്രോസസ്സിംഗ്, പ്രീ ക്വാണ്ടം പ്രോസസ്സിംഗ്"
অভ্যস্ততা পদ্ধতি,അക്ലിമൈസേഷൻ രീതി
আপেক্ষিকতাবাদী পদাৰ্থ বিজ্ঞান,ആപേക്ഷിക ഭൗതികശാസ്ത്രം
অলপ দূৰদৰ্শিতা,ഒരു ചെറിയ ദീർഘവീക്ഷണം
নজিৰ,മുൻകൂർ
পূৰ্বনিৰ্ধাৰিত দিশ,മുൻകൂട്ടി നിശ്ചയിച്ച ദിശ
উপস্থাপন কৰা লক্ষ্য অঞ্চল,ടാർഗെറ്റ് ഏരിയ അവതരിപ്പിച്ചു
প্ৰিছেট নিৰ্দেশনা,മുൻകൂട്ടി നിശ്ചയിച്ച നിർദ്ദേശങ്ങൾ
বুটাম-প্ৰেছৰ ব্যৱস্থা,ബട്ടൺ അമർത്തുക ക്രമീകരണം
টক চাপ অপাৰেচন,സംസാര സമ്മർദ്ദ പ്രവർത്തനം
চাপৰ অসামঞ্জস্যতা,സമ്മർദ്ദ പൊരുത്തക്കേട്
"চাপৰ প্ৰসাৰণ, চাপৰ প্ৰসাৰণ","മർദ്ദം വ്യാപനം, മർദ്ദം വികാസം"
চাপৰ কেবল,സമ്മർദ്ദ കേബിൾ
চাপ সহগ,മർദ്ദം ഗുണകം
চাপৰ সংমিশ্ৰণ,സമ്മർദ്ദ സംയോജനം
চাপ হ্ৰাস কৰা,സമ്മർദ്ദം കുറയ്ക്കൽ
চাপৰ প্ৰসাৰণ,മർദ്ദം വ്യാപനം
চাপ প্ৰসাৰণ পদ্ধতি,സമ്മർദ്ദം വ്യാപിക്കുന്ന രീതി
