Assamese,Odiya
ৰাষ্টাৰ,ରାଷ୍ଟର |
ৰেষ্টাৰ স্কেন,ରାଷ୍ଟର ସ୍କାନ୍ |
re অভিযান্ত্ৰিকীকৰণ,ପୁନ engineering ଇଞ୍ଜିନିୟରିଂ
পুনৰ বৃদ্ধি,ପୁନ lar ବୃଦ୍ଧି
ৰিচেবিলিটি,ପହଞ୍ଚିବା |
পঢ়া,ପ .଼ନ୍ତୁ |
মূৰ পঢ়া,ମୁଣ୍ଡ ପ read ଼ନ୍ତୁ |
কেৱল পঢ়ক,କେବଳ ପଢ
কেৱল পঢ়া স্মৃতিশক্তি,କେବଳ ସ୍ମୃତି ପ read ଼ନ୍ତୁ |
পঢ়া লিখা মূৰ,ଲେଖା ମୁଣ୍ଡ ପ read ଼ |
পঢ়া/লিখা চক্ৰ,ପ read ଼ିବା / ଲେଖିବା ଚକ୍ର |
পঢ়া/লিখা মূৰ,ମୁଣ୍ଡ ପ read / ଲେଖ
পঢ়া/লিখা,ପ / / ଲେଖ
পাঠক,ପାଠକ
পঢ়ি থকা,ପ reading ିବା
ৰিড-আউট,ପ read ଼ିବା
বাস্তৱ,ବାସ୍ତବ
ৰিয়েল টাইম প্ৰচেছিং,ପ୍ରକୃତ ସମୟ ପ୍ରକ୍ରିୟାକରଣ |
গ্ৰাহক,ଗ୍ରହଣକାରୀ
চিনাক্তকৰণ যুক্তি,ସ୍ୱୀକୃତି ତର୍କ
পুনৰ কম্পাইল কৰক,ପୁନ omp ସଂଯୋଗ କରନ୍ତୁ |
নথিভুক্ত,ରେକର୍ଡ କରନ୍ତୁ |
ৰেকৰ্ডিং হেড,ରେକର୍ଡିଂ ହେଡ୍ |
পুনৰুদ্ধাৰযোগ্য ভুল,ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ତ୍ରୁଟି |
পুনৰুদ্ধাৰ,ପୁନରୁଦ୍ଧାର
পুনৰাবৃত্তি উপপাদ্য,ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |
পুনৰাবৃত্তি,ପୁନରାବୃତ୍ତି |
পুনৰাবৃত্তিমূলক ফলন,ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ
হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),ହ୍ରାସ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC)
অতিৰিক্ততা,ଅନାବଶ୍ୟକତା |
স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID),ସ୍ independent ାଧୀନ ଡିସ୍କଗୁଡ଼ିକର ଅନାବଶ୍ୟକ ଆରେ (RAID)
পুনৰ প্ৰৱেশকাৰী,ପୁନ - ପ୍ରବେଶକାରୀ |
পুনৰ প্ৰৱেশকাৰী ক&#39;ড,ପୁନ ent- ପ୍ରବେଶ ସଂକେତ |
সন্দৰ্ভ,ସନ୍ଦର୍ଭ
ৰেফাৰেন্সিয়েল অখণ্ডতা,ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |
প্ৰতিফলনশীলতা,ପ୍ରତିଫଳନ
প্ৰতিফলন,ପ୍ରତିଫଳନ
বিবৰ্তন,ପ୍ରତିଫଳନ
সতেজ কৰক,ସତେଜ କରନ୍ତୁ |
পুনৰুত্পাদন,ପୁନର୍ଜନ୍ମ
পঞ্জীয়ন কৰা,ପଞ୍ଜିକରଣ କର |
নিয়মীয়া ব্যাকৰণ,ନିୟମିତ ବ୍ୟାକରଣ
সম্পৰ্ক,ସମ୍ପର୍କ
সম্পৰ্কীয় ডাটাবেছ,ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |
সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ ପରିଚାଳନା ବ୍ୟବସ୍ଥା (RDBMS)
সম্পৰ্কীয় আৰ্হি,ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |
সম্পৰ্কীয়,ସମ୍ପର୍କୀୟ
আপেক্ষিক সম্বোধন,ସମ୍ପର୍କୀୟ ଠିକଣା
ৰিলে,ରିଲେ
নিৰ্ভৰযোগ্যতা মডেলিং,ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲିଂ |
নিৰ্ভৰযোগ্য,ନିର୍ଭରଯୋଗ୍ୟ
স্থানান্তৰযোগ্য ক&#39;ড,ସ୍ଥାନାନ୍ତରିତ କୋଡ୍ |
দূৰৱৰ্তী,ସୁଦୂର
দূৰৱৰ্তী গৃহস্থ,ସୁଦୂର ହୋଷ୍ଟ
দূৰৱৰ্তী চাকৰি প্ৰৱেশ,ସୁଦୂର ଚାକିରି ପ୍ରବେଶ
দূৰৱৰ্তী লগ-ইন,ସୁଦୂର ଲଗ୍ ଇନ୍ |
দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC),ସୁଦୂର ପ୍ରଣାଳୀ କଲ୍ (RPC)
ৰিম&#39;ট চেন্সিং,ରିମୋଟ ସେନ୍ସିଂ |
নাম সলনি কৰক,ନାମ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
ৰেণ্ডাৰ কৰা,ରେଣ୍ଡରିଂ
ৰিপিটাৰ,ପୁନରାବୃତ୍ତି |
প্ৰত্যুত্তৰ,ଉତ୍ତର ଦିଅ
অনুৰোধ,ଅନୁରୋଧ
মন্তব্যৰ বাবে অনুৰোধ (RFC),ମନ୍ତବ୍ୟ ପାଇଁ ଅନୁରୋଧ (RFC)
অনুৰোধ/উত্তৰ প্ৰট&#39;কল,ଅନୁରୋଧ / ଉତ୍ତର ପ୍ରୋଟୋକଲ୍ |
প্ৰগ্ৰেম পুনৰ চলাওক,ପୁନର୍ବାର ପ୍ରୋଗ୍ରାମ୍
গৱেষণা,ଅନୁସନ୍ଧାନ |
ৰিছেট চক্ৰ,ଚକ୍ର ପୁନ res ସେଟ୍ କରନ୍ତୁ |
বাসিন্দা,ବାସିନ୍ଦା
সংকল্প,ସଂକଳ୍ପ
সম্পদসমূহ,ଉତ୍ସଗୁଡ଼ିକ
সঁহাৰি সময়,ପ୍ରତିକ୍ରିୟା ସମୟ
পুনৰাৰম্ভ কৰক,ପୁନଃପ୍ରାରମ୍ଭ
পুনৰ সঞ্চয় কৰা,ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |
পুনৰ অনুসন্ধান কৰক,ପ୍ରତ୍ୟାବର୍ତ୍ତନ |
পুনৰ সংক্ৰমণ,ପ୍ରତ୍ୟାବର୍ତ୍ତନ
উদ্ধাৰ কৰা,ପୁନରୁଦ୍ଧାର କରନ୍ତୁ
পুনৰ চেষ্টা কৰক,ପୁନ ry ଚେଷ୍ଟା କରନ୍ତୁ |
উভতাই দিয়া,ଫେରନ୍ତୁ
ক&#39;ড ঘূৰাই দিয়ক,ଫେରସ୍ତ କୋଡ୍
ৰিটাৰ্ণ কি&#39;,ରିଟର୍ନ କୀ
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |
পুনৰ লিখিব পৰা,ପୁନ r ଲିଖନଯୋଗ୍ୟ |
RGB মনিটৰ,RGB ମନିଟର |
ফিতা,ରିବନ୍
সঠিক বিষয়,ସଠିକ୍ ପ୍ରସଙ୍ଗ |
ৰবট,ରୋବଟ୍ |
ৰবটিক্স,ରୋବୋଟିକ୍ସ |
মজবুত,ଦୃ ust
ভূমিকা,ଭୂମିକା
ৰোল বেক,ପଛକୁ ଗଡ଼ |
ৰোল ইন,ଗଡ଼
ৰোল আউট,ଗଡ଼
ৰম,ଆର.ଓ. ଏମ
শিপা,ମୂଳ
ৰূট ডাইৰেকটৰি,ରୁଟ୍ ଡିରେକ୍ଟୋରୀ |
ভুলৰ ৰাউণ্ড,ତ୍ରୁଟିର ରାଉଣ୍ଡ |
ৰাউটাৰ,ରାଉଟର
ৰুটিং,ମାର୍ଗ
RS232C আন্তঃপৃষ্ঠ,RS232C ଇଣ୍ଟରଫେସ୍ |
RSA এনক্ৰিপচন,RSA ଏନକ୍ରିପସନ୍ |
আৰ টি চি,RTC
দৈৰ্ঘ্যৰ এনকোডিং চলাওক,ଦ length ର୍ଘ୍ୟ ଏନକୋଡିଂ ଚଲାନ୍ତୁ |
ৰান টাইম,ଚଲାଇବା ସମୟ |
ৰান টাইম ত্ৰুটি,ସମୟ ତ୍ରୁଟି ଚଲାନ୍ତୁ |
নমুনা,ନମୁନା |
নমুনা সংগ্ৰহ কৰা,ନମୁନା ସଂଗ୍ରହ
উপগ্ৰহ,ସାଟେଲାଇଟ୍
চেচুৰেটিং,ତୃପ୍ତି
সঞ্চয় কৰা,ସଞ୍ଚୟ କରନ୍ତୁ |
স্কেলেবিলিটি,ମାପନୀୟତା
স্কেলাৰ,ସ୍କାଲାର୍ |
স্কেনিং কৰা,ସ୍କାନିଂ
দৃশ্যপট,ଦୃଶ୍ୟ
সূচীকাৰক,ଅନୁସୂଚୀତକାରୀ
স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ,ସ୍କ୍ରିନ୍ ଇମେଜ୍ ପ୍ରୋଜେକ୍ଟର୍ |
চিত্ৰনাট্য,ସ୍କ୍ରିପ୍ଟ
লিপিৰ ভাষা,ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |
স্ক্ৰলিং কৰা,ସ୍କ୍ରୋଲିଂ
SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ),SDLC (ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ ନିୟନ୍ତ୍ରଣ)
সন্ধান,ସନ୍ଧାନ କର |
চাৰ্চ ইঞ্জিন,ଖୋଜିବା ଯନ୍ତ୍ର
search tree,ବୃକ୍ଷ ଖୋଜ |
সন্ধান কৰি আছে,ଖୋଜୁଛି |
মাধ্যমিক,ଦ୍ Secondary ିତୀୟ
খণ্ড,ସେକ୍ଟର
সুৰক্ষা নীতি,ସୁରକ୍ଷା ନୀତି
সময় বিচাৰিব,ସମୟ ଖୋଜ |
ছেগমেণ্ট,ବିଭାଗ
ছেগমেণ্টেচন,ବିଭାଗ
নিৰ্বাচন সজাই পৰাই তোলা,ଚୟନ ପ୍ରକାର
self contained,ଆତ୍ମ ଧାରଣ
অৰ্থবিজ্ঞান,ସେମାଣ୍ଟିକ୍ସ |
চেমাফোৰ,ସେମାଫୋର |
অৰ্ধপৰিবাহী,ସେମିକଣ୍ଡକ୍ଟର |
চেমন্টিক ৱেব,ସେମୋଣ୍ଟିକ୍ ୱେବ୍ |
ক্ৰমিক অভিগম পদ্ধতি,କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |
ছিৰিয়েল,କ୍ରମିକ |
ছিৰিয়েলাইজাৰ,କ୍ରମିକ
চাৰ্ভাৰ,ସର୍ଭର |
চাৰ্ভাৰ ক্ৰেচ,ସର୍ଭର କ୍ରାସ୍ |
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,ସର୍ଭର ଲାଇସେନ୍ସ |
চাৰ্ভো বহুগুণক,ସର୍ଭୋ ଗୁଣକ
স্থাপন কৰা,ସେଟ୍ କରନ୍ତୁ |
ছেট পইণ্ট,ବିନ୍ଦୁ ସେଟ୍ କରନ୍ତୁ |
স্থাপন কৰা,ସେଟ୍ ଅପ୍ କରନ୍ତୁ |
ছাঁ পৰা ঠাই,ଛାଇ
ছাঁ দিয়া,ଛାୟା
ছাঁ,ଛାୟା |
ফাইলটো শ্বেয়াৰ কৰক,ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |
অংশীদাৰী অভিগম,ଅଂଶୀଦାର ପ୍ରବେଶ
ভাগ কৰি দে,ଅଂଶୀଦାର
খোলা,ଶେଲ୍ |
শিফ্ট চৰিত্ৰ,ଶିଫ୍ଟ ବର୍ଣ୍ଣ
শ্বৰ্ট চাৰ্কিট,ସର୍ଟ ସର୍କିଟ |
চুটি নিৰ্দেশনা,ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ
সহোদৰ,ଭାଇଭଉଣୀ |
পাৰ্শ্বক্ৰিয়া,ପାର୍ଶ୍ୱ ପ୍ରଭାବ
sign bit,ସାଇନ୍ ବିଟ୍ |
সংকেত,ସଙ୍କେତ
সংকেত প্ৰক্ৰিয়াকৰণ,ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |
সংকেত প্ৰদান কৰা,ସଙ୍କେତ
সংকেত-শব্দ অনুপাত,ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |
চহী,ଦସ୍ତଖତ
স্বাক্ষৰ পৰীক্ষণ,ଦସ୍ତଖତ ପରୀକ୍ଷା
উল্লেখযোগ্য অংক,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
ছিলিকন চিপ,ସିଲିକନ୍ ଚିପ୍ |
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP)
ছিমপ্লেক্স,ସିମ୍ପ୍ଲେକ୍ସ |
simplex ন&#39;ড,ସିମ୍ପ୍ଲେକ୍ସ ନୋଡ୍ |
চিমুলেচন,ଅନୁକରଣ
চিমুলেটৰ,ସିମୁଲେଟର
একে লগে,ଏକକାଳୀନ
একেলগে প্ৰক্ৰিয়াকৰণ,ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |
চিংগলটন,ସିଙ୍ଗଲେଟନ୍ |
চাইট অনুজ্ঞাপত্ৰ,ସାଇଟ୍ ଲାଇସେନ୍ସ |
আকাৰ,ଆକାର
আকাৰ নিৰ্ধাৰণ,ଆକାର
স্কেচিং,ସ୍କେଚିଂ
বাদ দিয়া,ଛାଡିଦିଅ |
এৰি দিয়া হৈছে,ଛାଡିବା
স্লেছ,ସ୍ଲାସ୍ |
স্লেভ কম্পিউটাৰ,ଦାସ କମ୍ପ୍ୟୁଟର |
স্লাইডিং উইন্ডো প্ৰটোকল,ସ୍ଲାଇଡିଂ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |
পিছলা,ସ୍ଲିପ୍
ছাঁদ,ସ୍ଲଟ୍
সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI),ଛୋଟ କମ୍ପ୍ୟୁଟର ସିଷ୍ଟମ ଇଣ୍ଟରଫେସ (SCSI)
স্মাৰ্ট কাৰ্ড,ସ୍ମାର୍ଟ କାର୍ଡ |
শামুক মেইল,ସ୍ନାଲ୍ ମେଲ୍ |
স্নেপশ্বট,ସ୍ନାପସଟ୍ |
চফ্ট কম্পিউটিং,ନରମ ଗଣନା
চফ্ট কপি,ସଫ୍ଟ କପି
কোমল ফন্ট,ନରମ ଫଣ୍ଟ |
ছ’ফ্টৱেৰ,ସଫ୍ଟୱେର୍
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |
চফ্টৱেৰ পাইৰেচি,ସଫ୍ଟୱେର୍ ଡକାୟତି |
বৰ্ণালী,ସ୍ପେକ୍ଟ୍ରମ୍
সৰ্পিল,ସ୍ପିରାଲ୍ |
স্প্ৰেড শ্বীট,ସ୍ପ୍ରେଡ୍ ସିଟ୍ |
মানদণ্ড,ମାନକ
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),ମାନକ ସାଧାରଣ ମାର୍କଅପ୍ ଭାଷା (SGML)
প্ৰামাণিককৰণ,ମାନକକରଣ
ষ্টেণ্ডবাই সময়,ଷ୍ଟାଣ୍ଡବାଇ ସମୟ |
ষ্টাৰ লেন,ତାରକା LAN |
তৰা টপোলজি,ତାରା ଟପୋଲୋଜି |
ষ্টাৰ্ট বিট,ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |
অনাহাৰ,ଅନାହାର
ষ্টেটিক মেমৰি&#39;,ଷ୍ଟାଟିକ୍ ମେମୋରୀ &#39;
ষ্টেটাছ চেনেল,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
ষ্টেপৰ আকাৰ,ଷ୍ଟେପ୍ ସାଇଜ୍ |
বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল,ବନ୍ଦ ଏବଂ ପ୍ରୋଟୋକଲ୍ ଅପେକ୍ଷା କର |
ষ্টপ ক&#39;ড,ବନ୍ଦ କୋଡ୍
বন্ধ কি&#39;,ଷ୍ଟପ୍ କୀ
সংৰক্ষণযোগ্যতা,ସ୍ଥାୟୀତ୍ୱ |
সংৰক্ষিত প্ৰগ্ৰেম,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |
ষ্ট্ৰিং ডাটা,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଡାଟା |
গঠনমূলক ক&#39;ডিং,ସଂରଚନା କୋଡିଂ |
গঠনমূলক প্ৰশ্ন ভাষা (SQL),ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL)
ষ্টাইল শ্বীট,ଷ୍ଟାଇଲ୍ ସିଟ୍ |
উপ-ডাইৰেকটৰি,ସବ୍-ଡିରେକ୍ଟୋରୀ |
চাবনেট,ସବ୍ନେଟ୍ |
উপবৃক্ষ,ସବଟ୍ରି |
সাৰাংশ,ସଂକ୍ଷିପ୍ତକରଣ
চুপাৰ কম্পিউটাৰ,ସୁପର କମ୍ପ୍ୟୁଟର |
চুপাৰ কম্পিউটিং,ସୁପର କମ୍ପ୍ୟୁଟିଂ
চুপাৰ কী,ସୁପର କି
চুপাৰ ইউজাৰ,ସୁପର ୟୁଜର୍ |
তত্বাৱধানত শিক্ষণ,ତଦାରଖ ଶିକ୍ଷଣ |
সমৰ্থন চিপ,ସମର୍ଥନ ଚିପ୍ |
চাৰ্ফ,ସର୍ଫ୍ |
চাৰ্ফিং,ସର୍ଫିଂ
অদলবদল,ସ୍ ap ାପ୍
শ্বেপ ইন,ଅଦଳବଦଳ କରନ୍ତୁ |
শ্বেপ আউট,ଅଦଳବଦଳ କରନ୍ତୁ |
শ্বেপিং,ଅଦଳବଦଳ
চুইচ কৰা নেটৱাৰ্ক,ସୁଇଚ୍ ନେଟୱାର୍କ |
চুইচিং কৰা,ସୁଇଚ୍
চুইচিং তত্ত্ব,ସୁଇଚ୍ ସିଦ୍ଧାନ୍ତ |
প্ৰতীকী প্ৰগ্ৰেমিং,ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |
সমন্বয়,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
সমন্বয়ক,ସିଙ୍କ୍ରୋନାଇଜର
সমকালীন,ସମକାଳୀନ |
সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH),ସିଙ୍କ୍ରୋନସ୍ ଡିଜିଟାଲ୍ ହାଇରାର୍କି (SDH)
বাক্যবিন্যাস বিশ্লেষণ,ବାକ୍ୟବିନ୍ୟାସ ବିଶ୍ଳେଷଣ |
ব্যৱস্থা বিশ্লেষণ,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
চিষ্টেম ইঞ্জিনিয়াৰিং,ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ
চিস্টেম হেকাৰ,ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |
চিস্টেম ইন্টিগ্ৰেটৰ,ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର
চিস্টেম লগ,ସିଷ୍ଟମ୍ ଲଗ୍ |
চিস্টেম মাস্ক,ସିଷ୍ଟମ୍ ମାସ୍କ |
চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA),ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ସ୍ଥାପତ୍ୟ (SNA)
চিস্টেম প্ৰগ্ৰেমাৰ,ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |
ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক,ସିଷ୍ଟମ୍ ପୁନ rest ଆରମ୍ଭ କରନ୍ତୁ |
চিস্টেম বন্ধ কৰা,ସିଷ୍ଟମ୍ ବନ୍ଦ |
চিস্টেম পৰীক্ষণ,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
চিস্টেম সঁজুলি,ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |
পদ্ধতিগত ক&#39;ড,ବ୍ୟବସ୍ଥିତ କୋଡ୍ |
tab কমাণ্ড,ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |
মেজ,ସାରଣୀ
টেবুলখন ওপৰলৈ চাওক,ଟେବୁଲ୍ ଦେଖ |
টেবুলৰ স্থান,ଟେବୁଲ୍ ସ୍ପେସ୍ |
টেবলেট,ଟାବଲେଟ୍ |
টেবুলাৰ এৰে,ଟାବୁଲାର୍ ଆରେ |
টেবুলেটিং ফাংচন,ଟ୍ୟାବୁଲିଂ ଫଙ୍କସନ୍
টেগ কৰা স্থাপত্য,ଟ୍ୟାଗ୍ ହୋଇଥିବା ସ୍ଥାପତ୍ୟ |
টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF),ଟ୍ୟାଗ୍ ହୋଇଥିବା ପ୍ରତିଛବି ଫାଇଲ୍ ଫର୍ମାଟ୍ (TIFF)
টাণ্ডাম ব্যৱস্থা,ଟାଣ୍ଡମ୍ ସିଷ୍ଟମ୍ |
টেপ ঘনত্ব,ଟେପ୍ ସାନ୍ଧ୍ରତା |
টেপ মাস্ক,ଟେପ୍ ମାସ୍କ |
tar ফাইল,ଟାର୍ ଫାଇଲ୍ |
কাৰ্য,କାର୍ଯ୍ୟ
টাস্ক বাৰ,ଟାସ୍କ ବାର୍ |
কাৰ্য্য নিৰ্ধাৰক,କାର୍ଯ୍ୟ ନିର୍ଧାରକ |
TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল),TCP / IP (ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍)
টিয়াৰডাউন অপাৰেচন,ଲୁହବୁହା ଅପରେସନ୍ |
টেলিকম,ଟେଲିକମ୍ |
দূৰসংযোগ,ଟେଲି ଯୋଗାଯୋଗ |
টেলিকনফাৰেন্স,ଟେଲି କନଫରେନ୍ସ |
টেলিকনফাৰেন্সিং,ଟେଲି କନଫରେନ୍ସିଂ |
টেলিগ্ৰাফী,ଟେଲିଗ୍ରାଫି |
টেলিমেট্ৰি,ଟେଲିମେଟ୍ରି |
টেলিফোন,ଟେଲିଫୋନ୍
টেলিফোনি,ଟେଲିଫୋନି
টেলিপ্ৰিণ্টাৰ,ଟେଲିପ୍ରିଣ୍ଟର୍
টেলিপ্ৰচেছিং,ଟେଲି ପ୍ରୋସେସିଂ |
টেলিভিছন,ଟେଲିଭିଜନ
টেলেক্স,ଟେଲକ୍ସ |
টেলনেট,ଟେଲନେଟ୍ |
তাপমান,ତାପମାତ୍ରା
সাঁচ,ଟେମ୍ପଲେଟ୍ |
দহৰ পৰিপূৰক,ଦଶର ସଂପନ୍ନ |
টেৰা বাইট,ଟେରା ବାଇଟ୍ |
টেৰা ফ্লপ,ଟେରା ଫ୍ଲପ୍ |
টাৰ্মিনেল কাৰ্চাৰ,ଟର୍ମିନାଲ୍ କର୍ସର୍ |
টাৰ্মিনেল ন&#39;ড,ଟର୍ମିନାଲ୍ ନୋଡ୍
টাৰ্মিনেল উইন্ডো,ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |
টাৰ্মিনেচন,ସମାପ୍ତି
তৰ্নাৰী,ଟେର୍ନାରୀ |
তৰ্নাৰী অপাৰেচন,ଟର୍ନାରୀ ଅପରେସନ୍
পৰীক্ষা,ପରୀକ୍ଷା
পৰীক্ষাৰ কভাৰেজ,ପରୀକ୍ଷା କଭରେଜ୍ |
পৰীক্ষা চলোৱা,ପରୀକ୍ଷା ରନ୍
পৰীক্ষা-তথ্য,ପରୀକ୍ଷା-ତଥ୍ୟ |
পাঠ্য,ପାଠ
লিখনী বাকচ,ଟେକ୍ସଟ୍ ବକ୍ସ
লিখনী কাৰ্চাৰ,ପାଠ୍ୟ କର୍ସର୍ |
টেক্সট সম্পাদক,ପାଠ୍ୟ ସମ୍ପାଦକ |
লিখনী নথিপত্ৰ,ଟେକ୍ସଟ୍ ଫାଇଲ୍ |
লিখনী ধৰণ,ପାଠ୍ୟ ମୋଡ୍
টেক্সট প্ৰচেছিং,ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
টেক্সট টু স্পীচ (TTS),ଭାଷଣକୁ ପାଠ (TTS)
টেক্সচাৰ মেপিং,ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |
টি-ফ্লিপ-ফ্লপ,ଟି-ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
তাপীয় প্ৰিন্টাৰ,ଥର୍ମାଲ୍ ପ୍ରିଣ୍ଟର୍ |
পাতল ফিল্মৰ স্মৃতি,ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି
পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ,ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର |
থ্ৰেচিং,ଥ୍ରାସ କରିବା |
সূতা,ଥ୍ରେଡ୍
থ্ৰেডিং,ଥ୍ରେଡିଂ
ত্ৰিস্তৰীয় নেটৱৰ্ক,ଥ୍ରୀଟିଅର୍ ନେଟୱାର୍କ |
থ্ৰুপুট,ଥ୍ରୋପପୁଟ
সময়ৰ জটিলতা,ସମୟ ଜଟିଳତା |
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),ସମୟ ବିଭାଜନ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ (TDM)
সময়সীমা,ସମୟ ସୀମା
সময়সীমা,ସମୟ ସୀମା
টাইম মেচিন,ସମୟ ମେସିନ୍ |
টাইম আউট,ସମୟ ଶେଷ
সময় কোৱাণ্টাইজেচন,ସମୟ ପରିମାଣ
সময় শৃংখলা,ସମୟ କ୍ରମ |
সময় ভাগ-বতৰা কৰা,ସମୟ ବାଣ୍ଟିବା |
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |
সময় ডাকটিকট,ଟାଇମ୍ ଷ୍ଟାମ୍ପ୍ |
টাইমিং ডায়াগ্ৰাম,ସମୟ ଚିତ୍ର
টিন্ট,ଟିଣ୍ଟ୍ |
টগল কৰক,ଟୋଗଲ୍ କରନ୍ତୁ |
টগলিং গতি,ଟୋଗଲ୍ ଗତି
টোকেন,ଟୋକେନ୍ |
টোকেন বাছ,ଟୋକେନ୍ ବସ୍ |
টোকেন বাছ,ଟୋକେନ୍ ବସ୍ |
টোকেন বাছ নেটৱাৰ্ক,ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |
টোকেন ৰিং,ଟୋକନ୍ ରିଙ୍ଗ୍ |
টোকেন টক,ଟୋକନ୍ କଥାବାର୍ତ୍ତା |
সঁজুলি,ସାଧନ
ওপৰলৈ তললৈ,ଉପର ତଳ
টপ ডাউন ডিজাইন,ଟପ୍ ଡାଉନ୍ ଡିଜାଇନ୍ |
টপ ডাউন পাৰ্চিং,ଉପର ତଳ ପାର୍ସିଙ୍ଗ୍ |
