English,Bengali
Procedure division,পদ্ধতি বিভাগ
Procedure library,পদ্ধতি গ্রন্থাগার
Procedure name,পদ্ধতির নাম
"Procedure
 Oriented
 Language","পদ্ধতি
 ভিত্তিক
 ভাষা"
"Procedure
 Reference","পদ্ধতি
 রেফারেন্স"
"Procedure
 Statement","পদ্ধতি
 বিবৃতি"
"Procedure
 Subprogram","পদ্ধতি
 সাবপ্রগ্রাম"
Process chart,প্রক্রিয়া চার্ট
Process check,প্রক্রিয়া চেক
Process control,নিয়ন্ত্রণ প্রক্রিয়া
"Process control
 System","নিয়ন্ত্রণ প্রক্রিয়া
 পদ্ধতি"
Process descripter,প্রক্রিয়া বর্ণনাকারী
Process exception,প্রক্রিয়া ব্যতিক্রম
Processing,প্রক্রিয়াজাতকরণ
"Processing
 Capacity","প্রক্রিয়াজাতকরণ
 ক্ষমতা"
"Processing
 Multithread","প্রক্রিয়াজাতকরণ
 মাল্টি থ্রেড"
Processing system,প্রসেসিং সিস্টেম
Processing unit,প্রসেসিং ইউনিট
"Process interrupt
 Card","প্রক্রিয়া বাধা
 কার্ড"
"Process
 Management","প্রক্রিয়া
 পরিচালনা"
"Process
 Optimization","প্রক্রিয়া
 অপ্টিমাইজেশন"
Processor,প্রসেসর
"Processor
 Allocation","প্রসেসর
 বরাদ্দ"
"Processor basic
 Instruction","প্রসেসর বেসিক
 নির্দেশ"
Processor bound,প্রসেসর আবদ্ধ
"Processor error
 Interrupt","প্রসেসর ত্রুটি
 বাধা"
"Processor front
 End","প্রসেসর ফ্রন্ট
 শেষ"
"Processor
 Interface","প্রসেসর
 ইন্টারফেস"
"Processor
 Organisation","প্রসেসর
 সংগঠন"
"Processor status
 Word","প্রসেসরের স্থিতি
 শব্দ"
Processor storage,প্রসেসর স্টোরেজ
Processor time,প্রসেসরের সময়
Product area,পণ্য অঞ্চল
"Product group
 (= Direct
 Product)","পণ্য গ্রুপ
 (= সরাসরি
 পণ্য)"
Production control,উত্পাদন নিয়ন্ত্রণ
Production routine,উত্পাদন রুটিন
"Production rule
 System","উত্পাদন নিয়ম
 পদ্ধতি"
Production run,উৎপাদন চালু
Production time,উৎপাদন সময়
Productive task,উত্পাদনশীল কাজ
Productive time,উত্পাদনশীল সময়
Program,কার্যক্রম
Program access,প্রোগ্রাম অ্যাক্সেস
"Program address
 Counter","প্রোগ্রাম ঠিকানা
 কাউন্টার"
Programatics,প্রোগ্রাম্যাটিক্স
Program block,প্রোগ্রাম ব্লক
"Program break
 Point","প্রোগ্রাম বিরতি
 পয়েন্ট"
Program card,প্রোগ্রাম কার্ড
Program chaining,প্রোগ্রাম চেইনিং
Program check,প্রোগ্রাম চেক
"Program check
 Interruption","প্রোগ্রাম চেক
 বাধা"
Program checkout,প্রোগ্রাম চেকআউট
"Program
 Compatibility","কার্যক্রম
 সামঞ্জস্যতা"
"Program
 Compilation","কার্যক্রম
 সংকলন"
"Program
 Completion","কার্যক্রম
 সমাপ্তি"
Program control,প্রোগ্রাম নিয়ন্ত্রণ
"Program control
 Data","প্রোগ্রাম নিয়ন্ত্রণ
 ডেটা"
"Program
 Controller","কার্যক্রম
 নিয়ামক"
"Program control
 Unit","প্রোগ্রাম নিয়ন্ত্রণ
 ইউনিট"
"Program
 Correctness proof","কার্যক্রম
 নির্ভুলতা প্রমাণ"
Program counter,প্রোগ্রাম কাউন্টার
"Program
 Crash","কার্যক্রম
 ক্র্যাশ"
Program data set,প্রোগ্রাম ডেটা সেট
"Program
 Debugging","কার্যক্রম
 ডিবাগিং"
"Program 
Decomposition","কার্যক্রম
পচন"
Program design,প্রোগ্রাম ডিজাইন
"Program design
 Language","প্রোগ্রাম ডিজাইন
 ভাষা"
"Program
 Development
 System","কার্যক্রম
 উন্নয়ন
 পদ্ধতি"
"Program
 Documentation","কার্যক্রম
 ডকুমেন্টেশন"
Program drum,প্রোগ্রাম ড্রাম
Program error,প্রোগ্রাম ত্রুটি
"Program event
 Recording","প্রোগ্রাম ইভেন্ট
 রেকর্ডিং"
Program exception,প্রোগ্রাম ব্যতিক্রম
Program execution,প্রোগ্রাম এক্সিকিউশন
"Program execution
 Time","প্রোগ্রাম এক্সিকিউশন
 সময়"
"Program fetch
 Time","প্রোগ্রাম আনতে
 সময়"
Program file,কার্যক্রম ফাইল
Program flowchart,প্রোগ্রাম ফ্লোচার্ট
"Program function
 Key","প্রোগ্রাম ফাংশন
 চাবি"
"Program
 Generated
 Parameter","কার্যক্রম
 উত্পন্ন
 প্যারামিটার"
Program generator,প্রোগ্রাম জেনারেটর
Program halt,প্রোগ্রাম হাল্ট
"Program
 Independent
 Modularity","কার্যক্রম
 স্বতন্ত্র
 মডুলারিটি"
"Program
 Instruction","কার্যক্রম
 নির্দেশ"
"Program
 Interruption","কার্যক্রম
 বাধা"
Program level,প্রোগ্রাম স্তর
Program library,প্রোগ্রাম লাইব্রেরি
Program line,প্রোগ্রাম লাইন
Program linking,প্রোগ্রাম লিঙ্কিং
Program listing,প্রোগ্রাম তালিকা
Program loader,প্রোগ্রাম লোডার
"Program loading
 Routine","প্রোগ্রাম লোড হচ্ছে
 রুটিন"
Program location,প্রোগ্রামের অবস্থান
"Program logic
 Array","প্রোগ্রাম যুক্তি
 অ্যারে"
"Programmable
 Data control unit","প্রোগ্রামযোগ্য
 ডেটা নিয়ন্ত্রণ ইউনিট"
"Programmable
 Device","প্রোগ্রামযোগ্য
 যন্ত্র"
"Programmable
 Function key","প্রোগ্রামযোগ্য
 ফাংশন কী"
"Programmable
 Input output
 Device","প্রোগ্রামযোগ্য
 ইনপুট আউটপুট
 যন্ত্র"
"Programmable
 Logic array","প্রোগ্রামযোগ্য
 যুক্তি অ্যারে"
"Programmable
 Maintenance","প্রোগ্রামযোগ্য
 রক্ষণাবেক্ষণ"
"Programmable
 Peripherel
 Interface","প্রোগ্রামযোগ্য
 পেরিফেরেল
 ইন্টারফেস"
"Programmable
 Read only
 Memory","প্রোগ্রামযোগ্য
 শুধুমাত্র পাঠযোগ্য
 স্মৃতি"
"Programmable
 Remote display
 Terminal","প্রোগ্রামযোগ্য
 রিমোট ডিসপ্লে
 টার্মিনাল"
"Programmable
 Storage","প্রোগ্রামযোগ্য
 স্টোরেজ"
"Programmable
 Terminal","প্রোগ্রামযোগ্য
 টার্মিনাল"
"Programmed
 Check","প্রোগ্রামড
 পরীক্ষা করুন"
"Programmed
 Computer","প্রোগ্রামড
 কম্পিউটার"
"Programmed
 Dump","প্রোগ্রামড
 ডাম্প"
"Programmed
 Instruction","প্রোগ্রামড
 নির্দেশ"
Programmed logic,প্রোগ্রামযুক্ত যুক্তি
"Programmed logic
 Array","প্রোগ্রামযুক্ত যুক্তি
 অ্যারে"
"Programmed
 Operator system","প্রোগ্রামড
 অপারেটর সিস্টেম"
Programmer,প্রোগ্রামার
Programmer unit,প্রোগ্রামার ইউনিট
Programming,প্রোগ্রামিং
"Programming
 Compatibility","প্রোগ্রামিং
 সামঞ্জস্যতা"
"Programming
 Environment","প্রোগ্রামিং
 পরিবেশ"
"Programming
 Flowchart","প্রোগ্রামিং
 ফ্লোচার্ট"
"Programming flow
 Diagram","প্রোগ্রামিং প্রবাহ
 চিত্র"
"Programming
 Language","প্রোগ্রামিং
 ভাষা"
"Programming
 Module","প্রোগ্রামিং
 মডিউল"
"Programming
 Statement","প্রোগ্রামিং
 বিবৃতি"
"Programming
 Support
 Environment","প্রোগ্রামিং
 সমর্থন
 পরিবেশ"
"Programming
 System","প্রোগ্রামিং
 পদ্ধতি"
"Programming
 Theory","প্রোগ্রামিং
 তত্ত্ব"
Program mode,প্রোগ্রাম মোড
"Program
 Modification","কার্যক্রম
 পরিবর্তন"
Program module,প্রোগ্রাম মডিউল
Program origin,প্রোগ্রামের উত্স
Program package,প্রোগ্রাম প্যাকেজ
"Program 
 Parameter","কার্যক্রম
 প্যারামিটার"
Program postedit,প্রোগ্রাম পোস্ট
"Program
 Preparation","কার্যক্রম
 প্রস্তুতি"
Program read-in,প্রোগ্রাম রিড-ইন
Program register,প্রোগ্রাম রেজিস্টার
"Program
 Relocation","কার্যক্রম
 স্থানান্তর"
Program run,প্রোগ্রাম রান
Program scheduler,প্রোগ্রাম শিডিয়ুলার
Program segment,প্রোগ্রাম বিভাগ
"Program
 Segmenting","কার্যক্রম
 বিভাগ"
Program selection,প্রোগ্রাম নির্বাচন
Program selector,প্রোগ্রাম নির্বাচক
"Program sensitive
 Fault","প্রোগ্রাম সংবেদনশীল
 দোষ"
"Program sensitive
 Malfunction","প্রোগ্রাম সংবেদনশীল
 ত্রুটি"
"Program
 Specification","কার্যক্রম
 স্পেসিফিকেশন"
"Program
 Statement","কার্যক্রম
 বিবৃতি"
Program step,প্রোগ্রাম পদক্ষেপ
Program stop,প্রোগ্রাম স্টপ
Program storage,প্রোগ্রাম স্টোরেজ
Program structure,প্রোগ্রাম কাঠামো
Program switch,প্রোগ্রাম সুইচ
Program testing,প্রোগ্রাম পরীক্ষা
"Program testing
 Time","প্রোগ্রাম পরীক্ষা
 সময়"
Program tracing,প্রোগ্রাম ট্রেসিং
"Program
 Transformation","কার্যক্রম
 রূপান্তর"
"Program
 Translation","কার্যক্রম
 অনুবাদ"
Program unit,প্রোগ্রাম ইউনিট
"Program
 Verification","কার্যক্রম
 প্রতিপাদন"
Progressive carry,প্রগতিশীল বহন
"Progressive
 Overflow","প্রগতিশীল
 ওভারফ্লো"
"Projection
 Function","অভিক্ষেপ
 ফাংশন"
Prompt,শীঘ্র
Prompt facility,প্রম্পট সুবিধা
Proof list,প্রমাণ তালিকা
Propagated error,প্রচারিত ত্রুটি
Propagating error,প্রচার ত্রুটি
"Propagation
 Constant","প্রচার
 ধ্রুবক"
Propagation delay,প্রসারণ বিলম্ব
Propagation loss,প্রচার ক্ষতি
Proper ancestor,যথাযথ পূর্বপুরুষ
Proper subgraph,যথাযথ সাবগ্রাফ
Property detecter,সম্পত্তি সনাক্তকারী
"Proportion at
 Spacing","অনুপাত
 ব্যবধান"
"Propositional
 Calculus","প্রস্তাবনা
 ক্যালকুলাস"
Proprietary software,মালিকানা সফটওয়্যার
Proprietary program,মালিকানাধীন প্রোগ্রাম
Protected field,সুরক্ষিত ক্ষেত্র
Protected file,সুরক্ষিত ফাইল
Protected location,সুরক্ষিত অবস্থান
Protected memory,সুরক্ষিত স্মৃতি
Protection channel,সুরক্ষা চ্যানেল
Protection domain,সুরক্ষা ডোমেন
Protection key,সুরক্ষা কী
"Protection
 Mechanism","সুরক্ষা
 পদ্ধতি"
Protection span,সুরক্ষা স্প্যান
Protector frame,প্রটেক্টর ফ্রেম
Protocol,প্রোটোকল
Protocol converter,প্রোটোকল রূপান্তরকারী
Protocol hierarchy,প্রোটোকল হায়ারার্কি
"Protocol
 Translation","প্রোটোকল
 অনুবাদ"
Prototype program,প্রোটোটাইপ প্রোগ্রাম
"Prototype
 Statement","প্রোটোটাইপ
 বিবৃতি"
Proving,প্রমাণ করা
Proving time,সময় প্রমাণ করা
"Pseudoapplication
 Program","সিউডোঅ্যাপ্লিকেশন
 কার্যক্রম"
Pseudoclock,সিউডোকলক
Pseudo code,সুডোকোড
Pseudocursor,সিউডোকার্সার
Pseudofile address,সিউডোফাইল ঠিকানা
Pseudo-instruction,সিউডো-ইনস্ট্রাকশন
Pseudo language,সিউডো ভাষা
"Pseudo-noise
 Sequence","সিউডো-শয়েজ
 ক্রম"
Pseudo opcode,সিউডো অপকোড
Pseudo operation,সিউডো অপারেশন
Pseudo random,সিউডো এলোমেলো
"Pseudo random
 Number","সিউডো এলোমেলো
 সংখ্যা"
Pseudo variable,সিউডো ভেরিয়েবল
"Publication
 Language","প্রকাশনা
 ভাষা"
"Public data
 Network","পাবলিক ডেটা
 অন্তর্জাল"
Public key system,পাবলিক কী সিস্টেম
"Public message
 Service","সর্বজনীন বার্তা
 পরিষেবা"
Public network,পাবলিক নেটওয়ার্ক
"Public packet
 Network","পাবলিক প্যাকেট
 অন্তর্জাল"
Pull down register,রেজিস্টার টানুন
Pull up register,রেজিস্টার টানুন
Pulse,স্পন্দন
Pulse amplitude,নাড়ি প্রশস্ততা
"Pulse amplitude
 Modulation","নাড়ি প্রশস্ততা
 মড্যুলেশন"
Pulse code,নাড়ি কোড
Pulse duration,নাড়ি সময়কাল
Pulse generation,পালস জেনারেশন
Pulse generator,নাড়ি জেনারেটর
Pulse height,নাড়ি উচ্চতা
Pulser,পালসার
Pulse rate,নাড়ি হার
Pulse regeneration,নাড়ি পুনর্জন্ম
"Pulse repetition
 Frequency","নাড়ি পুনরাবৃত্তি
 ফ্রিকোয়েন্সি"
"Pulse repetition
 Rate","নাড়ি পুনরাবৃত্তি
 রেট"
Pulse shaping,নাড়ি শেপিং
Pulse stretcher,নাড়ি স্ট্রেচার
Pulse string,নাড়ি স্ট্রিং
Pulse train,নাড়ি ট্রেন
"Pulse-triggered
 Flip-flop","নাড়ি-ট্রিগার
 ফ্লিপ-ফ্লপ"
Pulse width,নাড়ির প্রস্থ
Pumping lemma,পাম্পিং লেমা
Punch,পাঞ্চ
Punch card,পাঞ্চ কার্ড
Punch column,পাঞ্চ কলাম
Punched card,পাঞ্চ কার্ড
"Punched card
 Reader","পাঞ্চ কার্ড
 পাঠক"
"Punched paper
 Tape","খোঁচা কাগজ
 টেপ"
Punched tape,ঘুষি টেপ
Punched tape code,টেপ কোড খোঁচা
"Punched tape
 Reader","ঘুষি টেপ
 পাঠক"
Punching position,পাঞ্চিং অবস্থান
Punching station,পাঞ্চিং স্টেশন
Punch path,পাঞ্চ পাথ
Punch position,পাঞ্চ অবস্থান
Punch row,পাঞ্চ সারি
Punch station,পাঞ্চ স্টেশন
Punch tape,পাঞ্চ টেপ
Punch tape code,পাঞ্চ টেপ কোড
Punctuation,বিরামচিহ্ন
"Punctuation
 Character","বিরামচিহ্ন
 চরিত্র"
"Punctuation
 Symbol","বিরামচিহ্ন
 প্রতীক"
"Pure binary
 Numeration
 Symbol","খাঁটি বাইনারি
 সংখ্যা
 প্রতীক"
"Pure
 Machine-aided
 Translation","খাঁটি
 মেশিন-এডেড
 অনুবাদ"
"Pure machine
 Translation","খাঁটি মেশিন
 অনুবাদ"
Push,ধাক্কা
Push-button dialing,পুশ-বোতাম ডায়ালিং
Push-down,নিচে ধাক্কা
"Push-down
 Automata","নিচে ধাক্কা
 অটোমেটা"
"Push-down
 Automation","নিচে ধাক্কা
 অটোমেশন"
Push-down list,পুশ-ডাউন তালিকা
Push-down queue,পুশ-ডাউন সারি
Push-down stack,পুশ-ডাউন স্ট্যাক
Push-down storage,পুশ-ডাউন স্টোরেজ
Push instruction,নির্দেশ নির্দেশ
"Push jump
 Instruction","জাম্প ধাক্কা
 নির্দেশ"
Push-up list,পুশ-আপ তালিকা
Push-up storage,পুশ-আপ স্টোরেজ
"Quad-bus
 Transceiver","কোয়াড-বাস
 ট্রান্সসিভার"
Quad density,কোয়াড ঘনত্ব
"Quadratic
 Programming","চতুর্ভুজ
 প্রোগ্রামিং"
Quadrature amplitude modulation,চতুর্ভুজ প্রশস্ততা মড্যুলেশন
Quadripuntal,চতুর্ভুজ
Quadruple,চতুর্ভুজ
"Quadruple-length
 Register
 (= Uadruple
 Register)","চতুর্ভুজ দৈর্ঘ্য
 নিবন্ধন
 (= Uadruple
 নিবন্ধন)"
Quadruple register,চতুর্ভুজ রেজিস্টার
Qualifier,যোগ্যতা
Quality assurance,গুণ নিশ্চিত করা
Quantification,পরিমাণ নির্ধারণ
Quantifier,কোয়ান্টিফায়ার
Quantization error,কোয়ান্টাইজেশন ত্রুটি
Quantization noise,কোয়ান্টাইজেশন শব্দ
"Quantization
 Uncertainty","কোয়ান্টাইজেশন
 অনিশ্চয়তা"
Quantize,কোয়ান্টাইজ
Quantizer,কোয়ান্টাইজার
Quantizer noise,কোয়ান্টাইজার শব্দ
Quantizing error,কোয়ান্টাইজিং ত্রুটি
Quantum clock,কোয়ান্টাম ঘড়ি
Quantum time,কোয়ান্টাম সময়
Quarter speed,কোয়ার্টার গতি
"Quarter-squares
 Multiplier","কোয়ার্টার-স্কোয়ারস
 গুণক"
Quartet,কোয়ার্টেট
Quartz delay line,কোয়ার্টজ বিলম্ব লাইন
"Quasi instruction
 (=Pseudo
 Instruction)","কোয়াসির নির্দেশনা
 (= সিউডো
 নির্দেশ)"
Quaternary logic,কোয়ার্টারি লজিক
"Quaternary
 Operator","কোয়ার্টারি
 অপারেটর"
Query,প্রশ্ন
Query language,ক্যোয়ারী ভাষা
Query processing,ক্যোয়ারী প্রসেসিং
Query station,ক্যোয়ারী স্টেশন
Queue,কিউ
Queue congestion,সারি যানজট
"Queue control
 Block","সারি নিয়ন্ত্রণ
 ব্লক"
"Queued access
 Method","সারি অ্যাক্সেস
 পদ্ধতি"
Queue data set,সারি ডেটা সেট
"Queued indexed
 Sequential
 Method","সারি সূচক
 অনুক্রমিক
 পদ্ধতি"
Queued telecommunication access method,কুইউড টেলিযোগাযোগ অ্যাক্সেস পদ্ধতি
Queue element,সারি উপাদান
Queue link word,সারি লিঙ্ক শব্দ
"Queue
 Management","কিউ
 পরিচালনা"
Queuing,সারি
Queuing analysis,সারি বিশ্লেষণ
Queuing list,সারি তালিকা
Queuing theory,সারি তত্ত্ব
Queuing time,কুইং সময়
"Quibinary code
 (= Biquinary
 Code)","কুইবিনারি কোড
 (= দ্বিপক্ষীয়
 কোড)"
"Quick-access
 Memory","দ্রুত প্রবেশ
 স্মৃতি"
Quick sort,দ্রুত বাছাই
Quick start,দ্রুত শুরু
Quiesce,নিস্তব্ধ
Quiescent,শান্ত
"Quiescent
 Condition","শান্ত
 শর্ত"
Quinary,কুইনারি
Quinary system,কুইনারি সিস্টেম
Quintet,পঞ্চম
Rack,র্যাক
Racking,র‌্যাকিং
Radial transfer,রেডিয়াল ট্রান্সফার
"Radio common
 Carrier","রেডিও সাধারণ
 ক্যারিয়ার"
Radio relay system,রেডিও রিলে সিস্টেম
"Radio
 Teletypewriter","রেডিও
 টেলিটাইপ রাইটার"
Radix,রেডিক্স
Radix complement,রেডিক্স পরিপূরক
Radix exchange,রেডিক্স এক্সচেঞ্জ
"Radix-minus-one
 Complement
 (= Diminished
 Radix
 Complement)","রেডিক্স-মিনাস-ওয়ান
 পরিপূরক
 (= হ্রাস
 রেডিক্স
 পরিপূরক)"
Radix notation,রেডিক্স স্বরলিপি
"Radix numeration
 System","রেডিক্স সংখ্যা
 পদ্ধতি"
Radix point,রেডিক্স পয়েন্ট
Radix sorting,রেডিক্স বাছাই
Ragged array,র‌্যাগড অ্যারে
RAM dump,রাম ডাম্প
RAM loader,র‌্যাম লোডার
RAM mail box,র‌্যাম মেল বক্স
"RAM (Randum
 Access memory)","র‌্যাম (র্যান্ডাম
 অ্যাক্সেস মেমরি)"
RAM refresh,র‌্যাম রিফ্রেশ
Random access,এলোমেলো প্রবেশাধিকার
"Random access
 Device","এলোমেলো প্রবেশাধিকার
 যন্ত্র"
"Random access
 Input-output","এলোমেলো প্রবেশাধিকার
 ইনপুট আউটপুট"
"Random access
 Memory","এলোমেলো প্রবেশাধিকার
 স্মৃতি"
"Random access
 Method","এলোমেলো প্রবেশাধিকার
 পদ্ধতি"
"Random access
 Programming","এলোমেলো প্রবেশাধিকার
 প্রোগ্রামিং"
"Random access
 Sort","এলোমেলো প্রবেশাধিকার
 সাজান"
"Random access
 Storage","এলোমেলো প্রবেশাধিকার
 স্টোরেজ"
"Random access
 System","এলোমেলো প্রবেশাধিকার
 পদ্ধতি"
Random algorithm,এলোমেলো অ্যালগরিদম
Random data set,এলোমেলো ডেটা সেট
"Random key-to
 Address
 Transformation","এলোমেলো কী-টু
 ঠিকানা
 রূপান্তর"
Random logic,এলোমেলো যুক্তি
Random noise,এলোমেলো শব্দ
Random number,এলোমেলো নম্বর
"Random number
 Generator","এলোমেলো নম্বর
 জেনারেটর"
"Random number
 Sequence","এলোমেলো নম্বর
 ক্রম"
"Random number
 Series","এলোমেলো নম্বর
 সিরিজ"
Random processing,এলোমেলো প্রক্রিয়াজাতকরণ
Random scan,এলোমেলো স্ক্যান
Random sequence,এলোমেলো ক্রম
Range,পরিসীমা
Range check,রেঞ্জ চেক
Range finder,রেঞ্জ ফাইন্ডার
"Rank correlation
 Coefficient","র‌্যাঙ্ক পারস্পরিক সম্পর্ক
 গুণাঙ্ক"
Rapid access,দ্রুত অ্যাক্সেস
Rapid access loop,দ্রুত অ্যাক্সেস লুপ
"Rapid access
 Memory","দ্রুত অ্যাক্সেস
 স্মৃতি"
Raster,রাস্টার
Raster count,রাস্টার গণনা
"Raster display
 Service","রাস্টার ডিসপ্লে
 পরিষেবা"
Raster graphics,রাস্টার গ্রাফিক্স
Raster grid,রাস্টার গ্রিড
"Raster-mode
 Graphic display","রাস্টার-মোড
 গ্রাফিক প্রদর্শন"
Raster plotter,রাস্টার চক্রান্তকারী
Raster scan,রাস্টার স্ক্যান
Raster unit,রাস্টার ইউনিট
"Rate and route
 Operator","রেট এবং রুট
 অপারেটর"
Rate centre,রেট সেন্টার
Rate pulse,রেট ডাল
Ratio control,অনুপাত নিয়ন্ত্রণ
Rational language,যুক্তিযুক্ত ভাষা
Raw data,মূল তথ্য
Reachability,পুনঃস্থাপনযোগ্যতা
Reachability matrix,পুনঃব্যবহারযোগ্য ম্যাট্রিক্স
Read,পড়ুন
Read amplifier,পরিবর্ধক পড়ুন
"Read and restore
 Cycle","পড়ুন এবং পুনরুদ্ধার করুন
 সাইকেল"
Read back and print out,ফিরে পড়ুন এবং মুদ্রণ আউট
Read back check,ফিরে চেক পড়ুন
Read control line,নিয়ন্ত্রণ লাইন পড়ুন
Read cycle time,চক্র সময় পড়ুন
Reader,পাঠক
Reader-copier,পাঠক-কপিয়ার
Reader interpreter,পাঠক দোভাষী
Reader printer,পাঠক প্রিন্টার
Read error,ত্রুটি পড়া
Reader sorter,পাঠক সোর্টার
Read head,মাথা পড়ুন
Reading,পড়া
"Reading access
 Time","অ্যাক্সেস পড়া
 সময়"
"Reading head
 (= Head)","মাথা পড়া
 (= মাথা)"
Read instruction,নির্দেশ পড়ুন
Read-only,শুধুমাত্র পাঠযোগ্য
"Read-only memory
 (ROM)","শুধুমাত্র স্মৃতি পড়া
 (রোম)"
Read only storage,শুধুমাত্র স্টোরেজ পড়ুন
Read out,উচ্চারণ করা
Readout device,রিডআউট ডিভাইস
Read path,পথ পড়ুন
Read process-write,প্রক্রিয়া-লেখা পড়ুন
Read protection,সুরক্ষা পড়ুন
Read rate,হার পড়ুন
Read release,রিলিজ পড়ুন
Read reverse,বিপরীত পড়ুন
Read scatter,স্ক্র্যাটার পড়ুন
Read screen,স্ক্রিন পড়ুন
Read station,স্টেশন পড়ুন
Read time,সময় পড়ুন
Read time clock,সময় ঘড়ি পড়ুন
"Read time
 Language","সময় পড়ুন
 ভাষা"
Read while writing,লেখার সময় পড়ুন
"Read/write
 Channel","পড়ুন/লিখুন
 চ্যানেল"
"Read/write check
 Indicater","চেক পড়ুন/লিখুন
 সূচক"
Read/write cycle,চক্রটি পড়ুন/লিখুন
Read/write line,লাইন পড়ুন/লিখুন
Read/write storage,স্টোরেজ পড়ুন/লিখুন
"Ready access
 Terminal","প্রস্তুত অ্যাক্সেস
 টার্মিনাল"
Ready condition,প্রস্তুত শর্ত
Ready light,প্রস্তুত আলো
Ready state,প্রস্তুত রাষ্ট্র
Ready status word,প্রস্তুত স্থিতি শব্দ
Real address,বাস্তব ঠিকানা
Real constant,বাস্তব ধ্রুবক
Realm,রাজত্ব
Real storage,রিয়েল স্টোরেজ
"Real storage
 Management","রিয়েল স্টোরেজ
 পরিচালনা"
Real time,প্রকৃত সময়
Real time channel,রিয়েল টাইম চ্যানেল
"Real time clock
 Module","রিয়েল টাইম ক্লক
 মডিউল"
Real time control,রিয়েল টাইম কন্ট্রোল
Real time input,রিয়েল টাইম ইনপুট
"Real time
 Operation","প্রকৃত সময়
 অপারেশন"
Real time output,রিয়েল টাইম আউটপুট
"Real time
 Processing","প্রকৃত সময়
 প্রক্রিয়াজাতকরণ"
"Real time satellite
 Computer","রিয়েল টাইম স্যাটেলাইট
 কম্পিউটার"
"Real time
 Simulation","প্রকৃত সময়
 সিমুলেশন"
Real time working,রিয়েল টাইম ওয়ার্কিং
Recall ratio,রিক্যাল অনুপাত
Recall signal,পুনরুদ্ধার সংকেত
"Receive
 Interruption","গ্রহণ
 বাধা"
Receive leg,পা গ্রহণ
Receive only,শুধুমাত্র গ্রহণ
Receiver,রিসিভার
Receiver isolation,রিসিভার বিচ্ছিন্নতা
Receiver signal,রিসিভার সিগন্যাল
Receiving margin,মার্জিন গ্রহণ
"Receiving
 Perforator","প্রাপ্তি
 ছিদ্রকারী"
Recirculating loop,রিসার্কুলেটিং লুপ
"Recognition
 Accuracy","স্বীকৃতি
 সঠিকতা"
"Recognition
 Character","স্বীকৃতি
 চরিত্র"
Recognition device,স্বীকৃতি ডিভাইস
Recognition logic,স্বীকৃতি যুক্তি
Recompile,পুনঃসংযোগ
Recomplementation,পুনর্বিবেচনা
Reconciliation,পুনর্মিলন
Reconfiguration,পুনর্গঠন
Reconstitution,পুনর্গঠন
Reconstruction,পুনর্গঠন
Record blocking,রেকর্ড ব্লকিং
Record check time,রেকর্ড চেক সময়
"Record control
 Schedule","রেকর্ড নিয়ন্ত্রণ
 সময়সূচী"
Record count,রেকর্ড গণনা
Record description,রেকর্ড বিবরণ
Recorded text,রেকর্ড পাঠ্য
Record format,রেকর্ড ফর্ম্যাট
"Record format
 Descriptor","রেকর্ড ফর্ম্যাট
 বর্ণনাকারী"
Record gap,রেকর্ড ফাঁক
Record group,রেকর্ড গ্রুপ
Record head,রেকর্ড মাথা
Recording area,রেকর্ডিং অঞ্চল
Recording density,রেকর্ডিং ঘনত্ব
Recording head,রেকর্ডিং মাথা
Recording medium,রেকর্ডিং মাধ্যম
Recording mode,রেকর্ডিং মোড
Recording trunk,রেকর্ডিং ট্রাঙ্ক
Record key,রেকর্ড কী
Record layout,রেকর্ড লেআউট
Record length,রেকর্ড দৈর্ঘ্য
Record mark,রেকর্ড চিহ্ন
Record medium,রেকর্ড মাধ্যম
Record name,রেকর্ড নাম
Record number,রেকর্ড সংখ্যা
Record ready,রেকর্ড প্রস্তুত
"Record separator
 Character","রেকর্ড বিভাজক
 চরিত্র"
Record sheet,রেকর্ড শীট
Record sorting,রেকর্ড বাছাই
"Record storage
 Mark","রেকর্ড স্টোরেজ
 চিহ্ন"
Record strip,রেকর্ড স্ট্রিপ
Record type,রেকর্ড টাইপ
Recoverable error,পুনরুদ্ধারযোগ্য ত্রুটি
"Recovery
 Management
 Support","পুনরুদ্ধার
 পরিচালনা
 সমর্থন"
Recovery produre,পুনরুদ্ধার প্রোডার
Recovery routine,পুনরুদ্ধার রুটিন
Recovery system,পুনরুদ্ধার সিস্টেম
Recurrence,পুনরাবৃত্তি
Recursion,পুনরাবৃত্তি
Recursion theorem,পুনরাবৃত্তি উপপাদ্য
"Recursive descent
 Parsing","পুনরাবৃত্ত বংশোদ্ভূত
 পার্সিং"
Recursive function,পুনরাবৃত্ত ফাংশন
Recursive list,পুনরাবৃত্ত তালিকা
"Recursively defined
 Sequence","পুনরাবৃত্তভাবে সংজ্ঞায়িত
 ক্রম"
"Recursively
 Enumerable set","পুনরাবৃত্তভাবে
 গণনীয় সেট"
Recursive process,পুনরাবৃত্ত প্রক্রিয়া
Recursive relation,পুনরাবৃত্ত সম্পর্ক
Recursive routine,পুনরাবৃত্ত রুটিন
Recursive set,পুনরাবৃত্ত সেট
Redact,Redact
Redaction,Redaction
Reduction machine,হ্রাস মেশিন
Redundancy,অপ্রয়োজনীয়তা
Redundancy check,অপ্রয়োজনীয় চেক
