Odiya,English
ଅଧିକ ପ୍ରବୃତ୍ତ ମାଉଣ୍ଟ |,Steep ascent (of a curve)
ଶ୍ରବଣ ଆଣ୍ଟେନା |,Steerable antenna
ଷ୍ଟିଅରିଂ ବାକ୍ସ,Steeringbox
ଷ୍ଟିଫାନ୍ ଭୋଲଜମ୍ୟାନ୍ ନିୟମ |,Stefan Boltzamann law
ଷ୍ଟେଫନ୍-ଟୁଲ୍ |,Stefan's apparatus
ଷ୍ଟେଫନ୍-ସ୍ଥିର |,Stefan's constant
ଷ୍ଟେଫାନ୍,Stefan's law
Steinmetz coefficient,Steinmetz coefficient
ନକ୍ଷତ୍ର,Stellar
ନକ୍ଷତ୍ର ଉନ୍ମୋଚନ |,Stellar aberration
ନକ୍ଷତ୍ର ରଚନା,Stellar constitution
ନକ୍ଷତ୍ର ଘନତା |,Stellar density
"ନକ୍ଷତ୍ର ଗତିଶୀଳତା, ନକ୍ଷତ୍ର ଗତିଶୀଳତା |",Stellar dynamics
ନକ୍ଷତ୍ର ସମାବେଶ |,Stellar encounter
ନକ୍ଷତ୍ର ଶକ୍ତି |,Stellar energy
ନକ୍ଷତ୍ର ବୃଦ୍ଧି,Stellar evolution
ନକ୍ଷତ୍ର ଇଣ୍ଟରଫେରୋମିଟର |,Stellar interferometer
କେବୁଲୱେ |,Stellar interior
ନକ୍ଷତ୍ର କିଏନାମେଟିକ୍ସ |,Stellar kinematics
ନକ୍ଷତ୍ର ଉଜ୍ଜ୍ୱଳତା |,Stellar luminosity
ନକ୍ଷତ୍ର ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,Stellar magnetic field
ନକ୍ଷତ୍ର ଚମକ,Stellar magnitude
ନକ୍ଷତ୍ର ମାନଚିତ୍ର,Stellar map
ନକ୍ଷତ୍ର ପଦାର୍ଥ |,Stellar matter
ନକ୍ଷତ୍ର ମଡେଲ୍ |,Stellar model
ନକ୍ଷତ୍ର ସ୍ୱଚ୍ଛତା |,Stellar opacity
ନକ୍ଷତ୍ର ସମାନ୍ତରାଳ |,Stellar parallax
ନକ୍ଷତ୍ର ଫଟୋଗ୍ରାଫି |,Stellar photometery
ନକ୍ଷତ୍ର ସ୍ଥାନ,Stellar population
ନକ୍ଷତ୍ର ବ୍ୟାସାର୍ଦ୍ଧ |,Stellar radius
ନକ୍ଷତ୍ର ଘୂର୍ଣ୍ଣନ,Stellar rotation
ନକ୍ଷତ୍ର ସ୍ପେକ୍ଟ୍ରମ୍ |,Stellar spectrum
ନକ୍ଷତ୍ର ଗଠନ,Stellar structure
ନକ୍ଷତ୍ର ଶରୀର,Stellar system
ନକ୍ଷତ୍ର ଉତ୍ତାପ |,Stellar temperature
ନକ୍ଷତ୍ର ଜଗତ,Stellar universe
ନକ୍ଷତ୍ର,Stellarator
ଟ୍ରାନ୍ସମିସନ ଇଲେକ୍ଟ୍ରୋନ ମାଇକ୍ରୋସ୍କୋପ ସ୍କାନ କରୁଛି |,STEM (=scanning transmission electron microscope)
ଖୋଲା ବାଡିର ସଂଶୋଧନ |,Stem correction
"ଥର୍ମୋମିଟର ଟ୍ୟୁବ୍, ଥର୍ମୋମିଟର ଟ୍ୟୁବ୍ |",Stem of thermomenter
"ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍",Step
ପୋଷ୍ଟ ଆଟେନୁଏଟର୍ |,Step attenuator
ପର୍ଯ୍ୟାୟ ଗଣନା |,Step by step calculation
କ୍ରମିକ ପଦ୍ଧତି |,Step by step method
"ଷ୍ଟେପ୍ ଟ୍ରାନ୍ସଫର୍ମର, ଷ୍ଟେପ୍ ଟ୍ରାନ୍ସଫର୍ମର |",Step down transformer
ଷ୍ଟେପ୍ ଫଙ୍କସନ୍,Step function
ଗ୍ରେଡେସନ୍ ନିୟମ ଗ୍ରେଡେସନ୍ ନିୟମ |,Step principle
ଷ୍ଟେପ୍ ପ read ଼ିବା ଡାୟୋଡ୍ |,Step recovery diode
ପାହାଚ ରିଲେ,Step relay
ଇଚେଲନ୍ ରକେଟ୍ |,Step rocket
ପୋଷ୍ଟ ଡିଭିଜନ୍ ବୋର୍ଡ |,Step sector disc
ପୋଷ୍ଟ ଚିହ୍ନ,Step signal
ଉଚ୍ଚତା ଅନୁପାତ,Step up ration
"ଷ୍ଟେପ୍ ଅପ୍ ଟ୍ରାନ୍ସଫର୍ମର, ଉଚ୍ଚ ଚାଳିତ ଟ୍ରାନ୍ସଫର୍ମର |",Step up transformer
ଷ୍ଟେପ୍ ଭୋଲଟେଜ୍ |,Step voltage
ଷ୍ଟେପ୍ ତରଙ୍ଗ |,Step wave
stern-pirani gauge,Ster Pirani gauge
steradian,Steradian
ବିକିରଣ ନିର୍ଗତତା |,Steradiancy
ସିଧା ପାଇପ୍ |,Steram-lined tube
"ଷ୍ଟେରିଓ, ଷ୍ଟେରିଓସ୍କୋପିକ୍ |",Stereo
"ଷ୍ଟେରିଓ ଆମ୍ପ୍ଲିଫାୟର୍, ଷ୍ଟେରିଓ ଆମ୍ପ୍ଲିଫାୟର୍ |",Stereo amplifier
"ଷ୍ଟେରିଓ ପ୍ରସାରଣ, ଷ୍ଟେରିଓସ୍କୋପିକ୍ ସାଉଣ୍ଡ ଟ୍ରାନ୍ସମିସନ୍ |",Stereo broadcasting
ଷ୍ଟେରିଓଏସୋରିଜିମ୍ |,Stereo isomerism
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ମଡେଲ୍ |,Stereo model
ଷ୍ଟେରିଓ ଦମ୍ପତି |,Stereo pair
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଫଟୋଗ୍ରାଫି |,Stereo-photography
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଦର୍ଶନ |,Stereo-power
stereoautograph,Stereoautograph
"ଷ୍ଟେରିଓସ୍କୋପିକ୍, ଷ୍ଟେରିଓସ୍କୋପିକ୍ |",Stereogram
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ରିମ୍ |,Stereographic fusion
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ପ୍ରୋଜେକସନ |,Stereographic projection
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ରେଡିଆଲ୍ ସ୍କେଲ୍ |,Stereographic radial scale
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ପ୍ରୋଜେକସନ |,Stereographic transformation (=stereographic projection)
ଷ୍ଟେରିଓଏସୋମର୍ |,Stereoisomer
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଆଇସୋମର୍ଫିକ୍ ଫର୍ମ |,Stereoisomeric form
ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ ସିଦ୍ଧାନ୍ତ |,Stereometric theory
ଷ୍ଟେରିଓମେଟ୍ରି |,Stereometry
ଷ୍ଟେରିଓ ଧ୍ୱନି ପ୍ରଭାବ,Stereophonic effect
ଷ୍ଟେରିଓ ସାଉଣ୍ଡ ରେକର୍ଡିଂ |,Stereophonic recording
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଧ୍ୱନି ପ୍ରଜନନ |,Stereophonic reproduction
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ସାଉଣ୍ଡ ପ୍ରୋଜେକସନ ସିଷ୍ଟମ୍ |,Stereophonic sound system
ଷ୍ଟେରିଓ ସାଉଣ୍ଡ ସିଷ୍ଟମ୍ |,Stereophonic system
ଷ୍ଟେରିଓଫୋଟୋଗ୍ରାମେଟ୍ରି |,Stereophotogram metry
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଫୋଟୋମିଟର |,Stereophotometer
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଦର୍ଶନ |,Stereoptics
"ଷ୍ଟେରିଓସ୍କୋପ୍, ଷ୍ଟେରିଓସ୍କୋପ୍ |",Stereoscope
ଷ୍ଟେରିଓସ୍କୋପିକ୍,Stereoscopic
ଷ୍ଟେରିଓ କ୍ୟାମେରା |,Stereoscopic camera
ଷ୍ଟେରିଓ ଉଚ୍ଚତା |,Stereoscopic height
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ପ୍ରତିଛବି |,Stereoscopic image
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଛକ,Stereoscopic Intersection
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |,Stereoscopic microscope
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ମଡେଲ୍ |,Stereoscopic model
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଇଣ୍ଟରପୋଲେସନ୍ ଦମ୍ପତି |,Stereoscopic pair of projection
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ପରିସର |,Stereoscopic range
"ଷ୍ଟେରିଓ ରେଞ୍ଜଫାଇଣ୍ଡର୍, ଷ୍ଟେରିଓ ଟେଲିସ୍କୋପ୍ |",Stereoscopic range finder
"ଷ୍ଟେରିଓସ୍କୋପିକ ଟେଲିସ୍କୋପ, ଷ୍ଟେରିଓସ୍କୋପିକ ଟେଲିସ୍କୋପ |",Stereoscopic telescope
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଟେଲିଭିଜନ |,Stereoscopic television
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଭିଜନ ଉପକରଣ |,Stereoscopic viewing system
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଦର୍ଶନ |,Stereoscopic vision
ଲିଥୋସାଇଫର୍ |,Stereosphere
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଦର୍ଶନ |,Stereovision
କଠିନ ରସୁଣ ପରୀକ୍ଷଣ |,Stern-Gerlach experiment
କଠୋର ଶୋଷଣ ସମ୍ଭାବନା |,Stern's absorption potential
କଠୋର ତତ୍ତ୍। |,Stern's theory
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |,Stero-microscope
ସଂଲଗ୍ନ କ୍ରିୟା,Sticking action
ସଂଲଗ୍ନ ସମ୍ଭାବନା |,Sticking potential
ସଂଲଗ୍ନ ସମ୍ଭାବନା |,Sticking probability
ସଂଲଗ୍ନ ଧକ୍କା |,Sticky collision
"ଆପାରିଆ ନ୍ୟୁକ୍ଲିୟସ୍, କୃଷ୍ଣ ନ୍ୟୁକ୍ଲିୟସ୍ |",Sticky nucleus (=opaque nucleus =black nucleus)
"କଠିନ, ନକ୍ଷତ୍ର, ଦୃ firm, ଦୃ firm |",Stiff
ଦୃ firm ପ୍ରମାଣପତ୍ର,Stiff bract
ନମନୀୟତା ଗୁଣବତ୍ତା,Stiffness constant
ନକ୍ଷତ୍ର ପ୍ରତିକ୍ରିୟା |,Stiffness reactance
"ବିନ୍ଦୁ, କଳଙ୍କ |",Stigmatic
ଡଟ୍ ଫୋକସ୍,Stigmatic focussing
ଆକ୍ରୋମାଟିକ୍ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫ୍ |,Stigmatic spectrograph
ପଏଣ୍ଟ ସିଷ୍ଟମ୍ |,Stigmatic system
ବିନ୍ଦୁ,Stigmatism
ସଙ୍କେତ ସଂକ୍ରମଣ,Stignal transmission
stillb,Stilb
"ଭବକ, ଆସୋଟ୍ରା (ଏଡି।) ଆଚାଲ (ଭି।), ଅସ୍ଥାବର ଦୃଶ୍ୟ |",Still
ତଥାପି ପ୍ରତିଛବିଗୁଡ଼ିକ |,Still art
"ତଥାପି ପ୍ରତିଛବି, ତଥାପି ଫଟୋ |",Still photograph
ତଥାପି ଫଟୋଗ୍ରାଫି |,Still photography
ଉତ୍ତେଜିତ କରିବାକୁ,Stimulate
ଉତ୍ତେଜିତ ନିର୍ଗମନ,Stimulated emission
ଉତ୍ସାହ ଜୋନ୍ |,Stimulating zone
ଉତ୍ସାହ,Stimulation
ଉତ୍ସାହ,Stimulator
"ଷ୍ଟିଙ୍ଗ୍, ଷ୍ଟିଙ୍ଗ୍ |",Sting
ଘୂର୍ଣ୍ଣନ ବୃତ୍ତ,Stirling cycle
ଷ୍ଟର୍ଲିଂ-ଆନୁମାନିକତା |,Stirling's approximation
ଉତ୍ତେଜକ,Stirrer
stirrup,Stirrup (of balance)
ସମ୍ଭାବ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,Stochastic programming
ଲଗ୍ ଫ୍ଲୋ ବିତରକ |,Stock flow distributor
ଷ୍ଟୋକ୍ ଧାତୁ |,Stoic metal
ସଠିକ ଅନୁପାତ ଗୁଣବତ୍ତା |,Stoichiometric coefficient
ଷ୍ଟକ୍,Stoke (unit of viscosity)
ଷ୍ଟୋକ୍ସ ବିସ୍ଥାପନ |,Stokes shift
ଷ୍ଟୋକ୍ସ ଭେକ୍ଟର |,Stokes vector
ଷ୍ଟୋକ୍ସ ସମୀକରଣ |,Stokes' equation
ଷ୍ଟୋକ୍ସ ମଲ୍ଟିପ୍ଲାଏର୍ |,Stokes' factor
ଷ୍ଟୋକ୍ସ ଫର୍ମୁଲା |,Stokes' formula
ଷ୍ଟୋକ୍ସ ନିୟମ |,Stokes' law
ଷ୍ଟୋକ୍ସ ଲାଇନ୍ |,Stokes' line
ଷ୍ଟୋକ୍ସ ବିଛାଇବା |,Stokes' scattering
ଷ୍ଟୋକ୍ସ ଥିଓରେମ୍ |,Stokes' theorem
ଷ୍ଟଲ୍,Stol
ପଥର ତାର,Stone wire
ପଥରର ତତ୍ତ୍। |,Stone's theorem
ପଥର-ମାସ,Stonian space
"ସୀମିତ, ବନ୍ଦ କର |",Stop (optics)
ବିକାଶ ବିରୋଧୀ |,Stop bath
"ଷ୍ଟପ୍-ଘଣ୍ଟା, ଷ୍ଟପ୍-ଘଣ୍ଟା |",Stop clock
ଇନସୁଲେଟ୍,Stop cock
ଡିସ୍ ସ୍ପର୍ଶ କରନ୍ତୁ |,Stop consonants
ବ୍ରେକ୍ ପଏଣ୍ଟ |,Stop point
ସ୍କ୍ରୁ ବନ୍ଦ କର |,Stop screw
ବନ୍ଦ ସଙ୍କେତ,Stop signal
ବିରତି ସମୟ,Stop time
"JB ଘଣ୍ଟା ବନ୍ଦ, ଘଣ୍ଟା ବନ୍ଦ କର |",Stop watch
ଅସୀମିତ |,Stopped down
ଧାରଣ ଜୋନ୍ |,Stopping corss-section
ସମାନତାକୁ ଅବରୋଧ କରିବା |,Stopping equivalent
"ଇରେକ୍ଟାଇଲ୍ ଶକ୍ତି, ଇରେକ୍ଟାଇଲ୍ ଶକ୍ତି |",Stopping number
ସମ୍ଭାବନାକୁ ବନ୍ଦ କରିବା |,Stopping potential
ଇରେକ୍ଟାଇଲ୍ ଶକ୍ତି |,Stopping power
ସଂକଳନକାରୀ,Storabole propellants
"ସଂରକ୍ଷଣ, ସଂରକ୍ଷଣ",Storage
ଜମାକାରୀ ବ୍ୟାଟେରୀ |,Storage battery
ପ୍ରତିଛବି ଷ୍ଟୋରେଜ୍ ଟ୍ୟୁବ୍ |,Storage camera tube (=image storing tube)
ସଂରକ୍ଷଣ କ୍ଷମତା,Storage capacity
ଜମାକାରୀ କକ୍ଷ |,Storage cell
ସଂରକ୍ଷଣ ଚକ୍ର,Storage cycle
ସଂରକ୍ଷଣ ପ୍ରଭାବ,Storage effect
ସଂରକ୍ଷଣ ଦକ୍ଷତା,Storage efficiency
ଷ୍ଟୋରେଜ୍ ଆକ୍ସେସ୍ ସୁଇଚ୍ |,Storage entry switch
q ଗୁଣକ,Storage factor (=Q factor)
ସଂରକ୍ଷଣ କାର୍ଯ୍ୟ,Storage operation
ସଂକଳନ ଅନୁପାତ |,Storage ratio
ଜମାକାରୀ ରିଙ୍ଗ |,Storage ring
ସଂରକ୍ଷଣ ପସନ୍ଦ,Storage selection
ସଂରକ୍ଷଣ ଉତ୍ତାପ |,Storage temperature
ସଂରକ୍ଷିତ ଶକ୍ତି |,Stored energy
ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |,Stored program
ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ କମ୍ପ୍ୟୁଟର |,Stored program computer
ଷ୍ଟର୍ମର୍ କୋନ୍ |,Stormer cone
ଚୁଲି |,Stove
ଅସ୍ଥାୟୀ ସଂରକ୍ଷଣ,Stowage
ଭିନ୍ନତା,Straggling
ଭିନ୍ନତା ପ୍ରକୃତି |,Straggling habit
"ସିଧା, ସିଧା, ସରଳ |",Straight
"ସିଧା କୋର୍, ସିଧା କୋର୍ |",Straight edge
ସିଧାସଳଖ ଉଡ଼ାଣ |,Straight flight
ବହିଷ୍କାର ରୋଗ,Straight head
"ସିଧା ରେଖା, ସିଧା ରେଖା, ସିଧା ରେଖା |",Straight line
ସରଳ ରେଖା ଅବଶୋଷଣ |,Straight line absorption
ବେଗର ସିଧା ରେଖା ବଣ୍ଟନ |,Straight line distribution of velocity
ସିଧା ଲାଇନ ଫ୍ଲାଇଟ୍ କାଲକୁଲେଟର |,Straight line flight computer
ରେଖା ସୂତ୍ର,Straight line formula
ପୋଲାର ସିଧା ସୀମା ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫ୍ |,Straight pole boundary spectrograph
"ସିଧାସଳଖ ରସିଦ, ସିଧା ରସିଦ |",Straight receiver
ସିଧା ଲାଇନ ଚିଲାଣ୍ଟ |,Straight vortex filament
ସିଧା ଚଲାନ୍ତୁ |,Straight-run
"ବଣ୍ଟନ, ଷ୍ଟ୍ରେନ୍, ବିକୃତି, ଭିନ୍ନତା, ଫିଲ୍ଟରିଂ (kr।)",Strain
ବିକୃତି ଅକ୍ଷ,Strain axes
ବିକୃତି ବିସ୍ଥାପନ |,Strain displacement
ବିକୃତ ଶକ୍ତି,Strain energy
ଷ୍ଟ୍ରେନ୍-ଶକ୍ତି-ଘନତା-କାର୍ଯ୍ୟ |,Strain energy density funciton
ବିକୃତି-ଶକ୍ତି କାର୍ଯ୍ୟ,Strain energy function
sphygmomanometer,Strain gauge
ବିକଳାଙ୍ଗତା |,Strain increment
ବିକୃତି-ଆକାଶ |,Strain space
ବିକୃତି-ପ୍ରଶସ୍ତତା ନିର୍ଭରଶୀଳ |,Strain-amplitude dependent
ଭିନ୍ନତା ନିର୍ଦ୍ଦିଷ୍ଟତା |,Strain-specificity
ବିକୃତ,Strained
ଏକତ୍ରିତ ଆଣ୍ଟେନା |,Stranded aerial (stranded antenna)
ଅନ୍ତର୍ନିହିତ କେବୁଲ୍ |,Stranded cable
ଗିବିରିଶ୍ |,Strap shaped
ଏକତ୍ରିତ ଚୁମ୍ବକ,Strapped magnetron
"ପ୍ରଚାର, ସଂଗ୍ରହ",Strapping
ମୋବାଇଲ୍ ଚୁମ୍ବକ,Strapping magnetron
isotherm,Stratopause
"ଷ୍ଟ୍ରାଟୋସାଇଫର୍, ଷ୍ଟ୍ରାଟୋସାଇଫର୍ |",Stratosphere
ଷ୍ଟ୍ରାଟୋସଫେରିକ୍ ପତନ |,Stratospheric fall-out
ଷ୍ଟ୍ରାଟୋସଫେରିକ୍ ଉଡ଼ାଣ |,Stratospheric flight
ଷ୍ଟ୍ରାଟୋସଫେରିକ୍ ଓଜୋନ୍ |,Stratospheric ozone
ଷ୍ଟ୍ରାଟୋସଫେରିକ୍ ପରିସର |,Stratospheric range
ଅବାଞ୍ଛିତ ଧାରଣ |,Stray capacity
ଅବାଞ୍ଛିତ ଅନୁକରଣ |,Stray induction
ଅବାଞ୍ଛିତ ଆଲୋକ |,Stray light
ଅବାଞ୍ଛିତ ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,Stray magnetic field
ଅବାଞ୍ଛିତ ବିକିରଣ |,Stray radiation
"ବଜ୍ରପାତ, ବଜ୍ରପାତ",Streak lightning
"ନଦୀ, stream ରଣା, stream ରଣା |",Stream
ଷ୍ଟ୍ରିମ୍ ଫାଇବର |,Stream filament
ସ୍ରୋତ ପ୍ରବାହ,Stream line flow
ଷ୍ଟ୍ରିମାଇନ୍,Stream line form
ପ୍ରବାହ,Stream thrust
"ଫ୍ଲୋ-ଲାଇନ୍, ଷ୍ଟ୍ରିମ୍-ଲାଇନ୍ |",Stream-line
"percolation, stream run, effluent |",Streaming
ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,Streaming factor
ବିସ୍ତାର ବେଗ |,Streaming velocity
ରେଖା ଅପ୍ଟିମାଇଜେସନ୍ |,Streamline adaptation
ର line ଖ୍ୟ ଗତି |,Streamline motion
ଶୃଙ୍ଖଳିତ |,Streamlined
ସ୍ୱଚ୍ଛ ଶରୀର,Streamlined body
ଷ୍ଟ୍ରିମ୍ ସ୍ପିଡ୍ |,Streamlined movement
ଅଣ୍ଡରଲାଇନ୍ |,Streamlining
"ଶକ୍ତି, ଶକ୍ତି, ତୀବ୍ରତା, ଏକାଗ୍ରତା |",Strength
ପ୍ରଚଳିତ ଶକ୍ତି,Strength of current
ଦ୍ୱ ual ତ ଶକ୍ତି |,Strength of the doublet
ଉତ୍ପତ୍ତି ଶକ୍ତି,Strength of the source
ତରଙ୍ଗ ତୀବ୍ରତା |,Strength of wave
ଚାପ,Stress
ଚାପ ବିଶ୍ଳେଷଣ |,Stress analysis
ଚାପ ଅକ୍ଷ,Stress axis
ଚାପ କାରକ |,Stress component
ଚାପ-ଏକାଗ୍ରତା |,Stress concentration
ଚାପର ଏକାଗ୍ରତା କାରକ |,Stress concentration factor
ଚାପ କ୍ଷେତ୍ର,Stress field
ଚାପ ଗ୍ରେଡିଏଣ୍ଟ୍ ଫୋର୍ସ |,Stress gradient force
ଚାପ ରେଖା,Stress line
ଚାପ ଅପ୍ଟିକାଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,Stress optical coefficient
ଚାପ ସ୍ତର,Stress plane
ଚାପ ବିନ୍ଦୁ |,Stress point
ଚାପ ଚାପ,Stress pressure
ଚାପ ଭିନ୍ନକ୍ଷମ |,Stress rupture test
ଚାପ-ଷ୍ଟ୍ରେନ୍-ସମୀକରଣ |,Stress strain equation
ଚାପ-ଷ୍ଟ୍ରେନ୍ ସମ୍ପର୍କ |,Stress strain relation
ଚାପ ଭେକ୍ଟର |,Stress vector
ଚାପ-ଷ୍ଟ୍ରେନ୍ ଚିତ୍ର |,Stress-strain diagram
ଚାପ ଶରୀର,Stress-system
ଅଭିବୃଦ୍ଧି କାରକ |,Stretch factor
ଟାନ୍ ମିଲ୍ |,Stretch mill
ବିସ୍ତାରିତ PPT |,Stretched PPT
ଟେନସାଇଲ୍ କମ୍ପନ |,Stretching vibration
ଦୃ strongly ଭାବରେ ଉନ୍ମୁକ୍ତ ପତନ ଟ୍ରାକ୍ |,Strictly convex yield locus
ଆର୍କ-ଅଭିନୟ ସମ୍ଭାବନା |,Striking potential
"ଆର୍କ ପ୍ରାରମ୍ଭ ଭୋଲଟେଜ୍, ଭଲଭ୍ ଷ୍ଟାର୍ଟ ଭୋଲଟେଜ୍ |",Striking voltage
"ସୂତା, ସୂତା, ତାର, ଚିଲାଣ୍ଟ, କର୍ଡ, ଷ୍ଟ୍ରିଙ୍ଗ, ଷ୍ଟ୍ରିଙ୍ଗ |",String
ଦଉଡି,String bead
ଚିଲାଣ୍ଟ ଇଲେକ୍ଟ୍ରୋମିଟର |,String electrometer
ଚିଲାମେଣ୍ଟ ଗାଲଭାନୋମିଟର |,String galvanometer
ବାଦ୍ୟଯନ୍ତ୍ର,Stringed instruments
"ଷ୍ଟ୍ରିପ୍, ଷ୍ଟ୍ରିପ୍, ସେଭିଙ୍ଗ୍, ଷ୍ଟ୍ରିପିଂ, ଷ୍ଟ୍ରିପିଂ, ପିଲିଂ |",Strip
ପ୍ଲେକ୍ ଚାର୍ଟ ରେକର୍ଡର୍ |,Strip chart recorder
ପ୍ଲେକ୍ ପଦ୍ଧତି |,Strip method
ପ୍ଲେକ୍ ଯୋଗାଯୋଗ ରେଖା |,Strip transmission line
ରେଖା ଓସାର,Strip width (line width)
ଉଲଗ୍ନ ପରମାଣୁ |,Stripped atom
ଷ୍ଟ୍ରିପର୍,Stripper
"ପିଲିଂ, ଫ୍ଲେକିଂ, ସେଭିଙ୍ଗ୍, ଷ୍ଟ୍ରିପିଂ |",Stripping
ଉଲଗ୍ନ ମାଧ୍ୟମ |,Stripping medium
ନଗ୍ନ ଅପରେସନ୍ |,Stripping operation
ଅବଶୋଷଣ ପ୍ରତିକ୍ରିୟା |,Stripping reaction
ରେଜୋନାଣ୍ଟ ନାଡ |,Strobe pulse
ଷ୍ଟ୍ରୋବୋସ୍କୋପ୍ |,Stroboscope
ଷ୍ଟ୍ରୋବୋସ୍କୋପି ସର୍କଲ୍ |,Stroboscopic disk
ଷ୍ଟ୍ରୋବୋସ୍କୋପି ସ୍ପୁର |,Stroboscopic flash
ଷ୍ଟ୍ରୋବୋସ୍କୋପି ଆଲୋକୀକରଣ |,Stroboscopic illumination
ଷ୍ଟ୍ରୋବୋସ୍କୋପି ପଦ୍ଧତି |,Stroboscopic method
ଷ୍ଟ୍ରୋବୋସ୍କୋପି ୟୁନିଟ୍ |,Stroboscopic unit
ଆଘାତ,Stroke (of engine)
"ଶକ୍ତିଶାଳୀ, ଗଭୀର, ତୀକ୍ଷ୍ଣ, ଏକାଗ୍ର |",Strong
ଶକ୍ତିଶାଳୀ କପଲିଂ ମଡେଲ୍ |,Strong coupling model
ଶକ୍ତିଶାଳୀ ଫୋକସ୍ ସିଦ୍ଧାନ୍ତ |,Strong focussing principle
ଶକ୍ତିଶାଳୀ କ୍ଷେତ୍ର କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,Strong gield quantum number
ଶକ୍ତିଶାଳୀ ପାରସ୍ପରିକ କ୍ରିୟା |,Strong interaction
ଶକ୍ତିଶାଳୀ ପାରସ୍ପରିକ ମଡେଲ୍ କ୍ଲାସ୍ |,Strong interaction models (S.I.M.)
ଶକ୍ତିଶାଳୀ ଲେନ୍ସ |,Strong lens
ଓଭରଲୋଡ୍ ଚଟାଣ |,Strong level (spectral)
ଶକ୍ତିଶାଳୀ ଆଲୋକ ଉତ୍ସ |,Strong light source
ଶକ୍ତିଶାଳୀ ଶକ୍ ତରଙ୍ଗ |,Strong shock wave
ଶକ୍ତିଶାଳୀ ସଂକ୍ରମଣ,Strong transition
ଅତ୍ୟଧିକ ଦୁର୍ନୀତିଗ୍ରସ୍ତ,Strongly degenerate
ମୂକ ତାରା,Strongylaster
ନଡା ସଂଖ୍ୟା,Strouhal number
ତାରକୁ ଆଘାତ କରନ୍ତୁ |,Struck string
ଗଠନମୂଳକ,Structural
ଗଠନମୂଳକ ବିଶ୍ଳେଷଣ |,Structural analysis
ଗଠନମୂଳକ ସ୍ଥିର |,Structural constant
ଗଠନମୂଳକ ଡ଼ମ୍ପିଂ |,Structural damping
ଗଠନମୂଳକ ଅସୀମତା |,Structural dissymmetry
ଗଠନମୂଳକ ଉପାଦାନଗୁଡିକ |,Structural element
ଗଠନମୂଳକ ସମୀକରଣ |,Structural equation
ରଚନା କାରକ |,Structural factor
ଗଠନ ପୁନ rein ନିବେଶ |,Structural feedback
ଗଠନ ସୂତ୍ର,Structural formula
ସଂରଚନା ଭାର,Structural loads
ଗଠନମୂଳକ ପ୍ରୋଥେସିସ୍ |,Structural loosening
"ଗଠନ, ଗଠନ",Structure
ସଂରଚନା ପରିମାପ |,Structure amplitude
ସ୍ଥାପତ୍ୟ ଶବ୍ଦ |,Structure borne noise
ଗଠନମୂଳକ ଏକକ |,Structure unit
ଗଠନହୀନ କଣିକା |,Structureless particle
ଷ୍ଟବ୍ |,Stub
କଠିନ ଆଣ୍ଟେନା |,Stub antenna (=stub aerial)
କଠିନ ପଥ ନିର୍ଣ୍ଣୟକାରୀ |,Stub guide
କଠିନ ରେଖା |,Stub line
ସୁସଙ୍ଗତ ଆଣ୍ଟେନା |,Stub matched aerial
