Marathi,Hindi
उत्पादन दर,उत्पादन-दर
उत्पादन वेळापत्रक,उत्पादन अनुसूचीयन
यादृच्छिक चलांचे उत्पादन,यादृच्छिक चरों का गुणनफल
दोन परिवर्तनांचे उत्पादन,दो रूपांतरणों का गुणनफल
उत्पादन संच,गुणन समुच्चय
उत्पादन जागा,"गुणन समष्टि , गुणन आकाश"
उत्पादन टोपोलॉजी,गुणन संस्थिति
प्रोफाइल विभाग,"प्रोफाइल काट, प्रोफाइल परिच्छेद"
नफा,लाभ
नफा कार्य,लाभ-फलन
नफा वाढवणे,लाभ अधिकतमीकरण
प्रोग्रामर,क्रमादेशक
प्रोग्रामिंग," प्रक्रमन, प्रोग्रामन , क्रमादेशन"
प्रगती,श्रेढ़ी
प्रक्षेपण," प्रक्षेपण, प्रक्षेप  , बहिर्वेशन"
प्रक्षेपण सूत्र,प्रक्षेप सूत्र
समन्वय स्थानांमध्ये प्रक्षेपण,निर्देशक समष्टियों में प्रक्षेप
प्रोजेक्शन मॅट्रिक्स,प्रक्षेप आव्यूह
संचाचे प्रक्षेपण,समुच्चय का प्रक्षेप
ट्रेंड मूल्याचे प्रक्षेपण,उपनति मान का बहिर्वेशन
वेक्टरचे प्रक्षेपण,सदिश प्रक्षेप
प्रक्षेपण प्रमेय,प्रक्षेप प्रमेय
प्रोजेक्टिव्ह भूमिती,प्रक्षेपीय ज्यामिति
प्रक्षेपित विमान,प्रक्षेपी समतल
प्रक्षेपित परिवर्तन,प्रक्षेपीय रूपांतरण
पुरावा," प्रमाण , उपपत्ति , प्रूफ़"
प्रेरणाने पुरावा,आगम द्वारा उपपत्ति
प्रसारित त्रुटी,संचारित त्रुटि
त्रुटीचा प्रसार,त्रुटि संचरण
योग्य घटक,उचित गुणनखंड
योग्य कार्य,"उपयुक्त फलन, उचित फलन"
योग्य मध्यांतर,उचित अंतराल
योग्यरित्या समाविष्ट आहे,पूर्णतया अंतर्विष्ट
योग्य उपसंच,उचित उपसमुच्चय
योग्य जागा,उचित उपसमष्टि
संवर्धनाची मालमत्ता,संरक्षण गुणधर्म
योग्य मूल्य (= eigen मूल्य),"उचित मान, आइगन मान"
योग्य वेक्टर,उचित सदिश
आनुपातिक,"समानुपातिक,आनुपातिक"
आनुपातिक संबंध,आनुपातिक संबंध
आनुपातिक नमुना,आनुपातिक प्रतिचयन
प्रस्ताव,साध्य
स्यूडोकोड,छद्‌म कूट
स्यूडोमेट्रिक,छद्‌म दूरीक
स्यूडोमेट्रिक जागा,छद्‌म दूरीक समष्टि
स्यूडोनोर्म,छद्‌म मानक
स्यूडोनोर्म टोपोलॉजी,छद्‌म मानक संस्थिति
खेचणे," अभिकर्ष  , अभिकर्षण , अपकर्ष"
कप्पी,"पुली, घिरनी, कप्पी"
पंच केलेले कार्ड,छिद्रित कार्ड
पंच कार्ड मशीन,पंच कार्ड मशीन
पंचिंग मशीन,पंचींग मशीन
शुद्ध वाकणे,शुद्‌ध बंकन
शुद्ध दशांश,शुद्‌ध दशमलव
शुद्ध भूमिती,शुद्‌ध ज्यामिति
शुद्ध प्रेरण,शुद्‌ध आगमन
पूर्णपणे अतींद्रिय,शुद्‌धतः अबीजीय
शुद्ध गणित,शुद्‌ध गणित
शुद्ध संख्या,संख्यामात्र
शुद्ध धोरण,अविकल्पी युक्ति
पिरॅमिड,पिरैमिड
पिरॅमिडल घन,पिरैमिडी घनाकृति
पिरॅमिडल पृष्ठभाग,पिरैमिडी पृष्ठ
QED,इति सिद्धम्
चौकोन,चतुष्कोण
चौकोनी प्रिझम,चतुर्भुजी प्रिज्म
चतुर्थांश," चतुर्थाश , वृत्त पाद"
चतुर्भुज," वर्ग , द्विघात
 , द्विसमलंबाक्ष"
चतुर्भुज खर्च,द्विघात लागत
चतुर्भुज खर्च कार्य,द्विघात लागत फलन
चौकोन वक्र,द्विघात वक्र
चतुर्भुज समीकरण,द्विघात समीकरण
चतुर्भुज अभिव्यक्ती,द्विघात व्यंजक
चतुर्भुज फॉर्म,द्विघाती समघात
चतुर्भुज कार्य,द्विघाती फलन
चतुर्भुज कार्यात्मक,द्विघात फलनक
चतुर्भुज प्रक्षेपण,द्विघात अंतर्वेशन
चतुर्भुज वस्तुनिष्ठ कार्य,द्विघाती उद्‌देश्य फलन 
चतुर्भुज प्रोग्रामिंग,"द्विघाती क्रमादेशन, द्विघाती प्रोग्रामन"
चतुर्भुज पारस्परिकता,द्विघाती व्युत्क्रमणीयता नियम
चतुर्भुज पृष्ठभाग,द्विघाती पृष्ठ
चतुर्भुज संज्ञा,द्विघाती पद
चतुर्भुज सूत्र,क्षेत्रकलन-सूत्र
चतुर्भुज,चतुर्भुज
गुणात्मक विश्लेषण,गुणात्मक विश्लेषण
गुणवत्ता नियंत्रण,गुणता नियन्त्रण
क्वांटम मेकॅनिक्स,क्वान्टम यांत्रिकी
क्वांटम संख्या,क्वान्टम संख्या
क्वांटम आकडेवारी,क्वान्टम सांख्यिकी
तिमाहीत," चतुर्थांश, चौथाई , क्वार्टर"
क्वार्टिक,चतुर्घाती
चतुर्थांश,चतुर्थक
अर्ध रेखीय घटक समीकरण,रैखिककल्प संरचक  समीकरण
अर्धवट नियमित,नियमितकल्प
quaternion,चतुष्टयी
रांगेची लांबी,पंक्त लम्बाई
रांगेतील मॉडेल,पंक्ति निदर्श
रांगेत समस्या,पंक्ति समस्या
रांग प्रक्रिया,पंक्ति प्रक्रम
रांग प्रणाली,पंक्ति प्रणाली
रांग सिद्धांत,पंक्ति सिद्‌धांत
क्विंटाइल,पंचमक
क्विंटपलेट,पंचक
अवतरण,"निवेदित दर, निवेदित मूल्य"
भागफल," भागफल , विभाग"
भागफल क्षेत्र,विभाग क्षेत्र
भागफल गट,विभाग समूह
भागफल कायदा,भागफल-नियम
भागफल संच,विभाग समुच्चय
भागफल जागा,विभाग समष्टि
भागफल टोपोलॉजी,विभाग संस्थिति 
रेडियल,त्रिज्य
रेडियन,रेडियन
रेडियन माप,रेडियन माप
संपूर्ण,करणी
मूलगामी अक्ष,मूलाक्ष
मूलगामी चिन्ह,करणी चिह्न
त्रिज्या,त्रिज्या
अभिसरण त्रिज्या,अभिसरण त्रिज्या
वक्रता त्रिज्या,वक्रता त्रिज्या
त्रिज्या वेक्टर,"ध्रुवांतर, ध्रुवांतर रेखा"
मूलांक,मूलांक
यादृच्छिक त्रुटी,यादृच्छिक त्रुटि
यादृच्छिक कार्य,यादृच्छिक फलन
यादृच्छिकीकरण,यादृच्छिकरीकरण
यादृच्छिक ब्लॉक,यादृच्छिकरीकृत खंडक
यादृच्छिक मॉडेल,यादृच्छिक निदर्श
यादृच्छिक संख्या,यादृच्छिक संख्या
यादृच्छिक नमुना,यादृच्छिक प्रतिचयन
यादृच्छिक चल,यादृच्छिक चर
श्रेणी," परास , परिसर 
 , माला, श्रेणी"
अभिसरण श्रेणी,अभिसरण परिसर
एकत्रीकरणाची श्रेणी,समाकलन परिसर
नात्याची श्रेणी,संबंध परिसर
श्रेणी जागा,परिसर समष्टि
रँक,कोटि
रँक सहसंबंध,कोटि सहसंबंध
मॅट्रिक्सची रँक,आव्यूह की कोटी
क्रमवारीची आकडेवारी,कोटि-क्रम प्रतिदर्शज
बदलण्याचे प्रमाण,परिवर्तन-दर
अभिसरण दर,अभिसरण-दर
प्रमाण,अनपातु
तर्कशुद्ध,परिमेय
तर्कशुद्ध अभिव्यक्ती,परिमेय व्यंजक
तर्कसंगत क्षेत्र,परिमेय क्षेत्र
तर्कसंगत कार्य,परिमेय फलन
भाजकाचे तर्कसंगतीकरण,हर का परिमेयकरण
परिमेय संख्या,परिमेय संख्या
परिमेय संख्या फील्ड,परिमेय संख्या क्षेत्र
तर्कसंगत ऑपरेशन,परिमेय संक्रिया
गुणोत्तर चाचणी,अनपातु परीक्षण
कच्ची माहिती,"असंंसाधित दत्त, यथा प्राप्त उपात्त"
किरण," रश्मि, किरण , पख-अर , रे, शंकुश
 , अर्धरेखा , अर"
किरण वेक्टर,किरण सदिश
वास्तविक,वास्तविक
वास्तविक अक्ष,वास्तविक अक्ष
वास्तविक सातत्य,वास्तविक सांतत्यक
वास्तविक ओळ,वास्तविक रेखा
वास्तविक रेखीय वेक्टर जागा,वास्तविक रैखिक सदिश समष्टि
वास्तविक मॅट्रिक्स,वास्तविक आव्यूह
वास्तविक संख्या,वास्तविक संख्या
वास्तविक संख्या फील्ड,वास्तविक संख्या क्षेत्र
वास्तविक भाग,वास्तविक भाग
वास्तविक बहुपदी,वास्तविकबहुपद
वास्तविक चतुर्भुज,वास्तविक द्विघाती
वास्तविक मूळ,वास्तविक मलू
वास्तविक जागा,वास्तविक समष्टि
वास्तविक वेळ प्रणाली,वास्तविक काल प्रणाली
वास्तविक मूल्यवान कार्य,वास्तविक मान फलन
वास्तविक व्हेरिएबल,वास्तविक चर
वास्तविक वेक्टर जागा,वास्तविक सदिश समष्टि
परस्पर,"व्युत्क्रम, अन्योन्य, पारस्परिक"
परस्पर मॅट्रिक्स,व्युत्क्रम आव्यूह
आयत,आयत
आयताकृती,"आयताकार, समकोणिक, समकोणीय"
आयताकृती अॅरे,आयताकार सारणी
आयताकृती अक्ष,"समकोणिक अक्ष, समकोणिक निर्देशाक्ष"
आयताकृती घनता कार्य,आयतीय घनत्व फलन
आयताकृती हायपरबोला,समकोणीय अतिपरवलय
आयताकृती मॅट्रिक्स,आयताकार आव्यूह
आयताकृती पॅरेललोपाइप (घनाकार),"आयतफलकरी 
 समांतरषट्फलक, समकोणिक 
 समांतरषट्फलक"
सुधारण्यायोग्य वक्र,चापकलनीय वक्र
पुनरावृत्ती सूत्र,पुनरावृत्ति  सूत्र
आवर्ती दशांश,आवर्त दशमलव
पुनरावृत्ती सूत्र,प्रतिवर्तन सूत्र
कमी एकेलॉन फॉर्म,समानीत सोपानक रूप
reductio-ad-absurdum,असंगनत प्रदर्शन
कपात सूत्र,"लघकरण सूत्र, समानयन सूत्र"
संदर्भ ओळ,"संदर्भ रेखा, निर्देश रेखा"
संदर्भ बिंदू,निर्देश बिंदु संदर्भ बिंदु
परावर्तित लहर,परावर्तित तरंग
प्रतिबिंब,परावर्तन
प्रतिक्षेपी कायदा,स्वतुल्य नियम
अभिसरण क्षेत्र,अभिसरण प्रदेश
विचलनाचा प्रदेश,अपसरण प्रदेश
एकत्रीकरणाचा प्रदेश,समाकलन प्रदेश
प्रतिगमन विश्लेषण,समाश्रयण विश्लेषण
प्रतिगमन वक्र,समाश्रयण वक्र
प्रतिगमन समीकरण,समाश्रयण समीकरण
प्रतिगमन ओळ,समाश्रयण रेखा
प्रतिगमन मॉडेल,समाश्रयण निदर्श
नियमित वक्र,नियमित वक्र
नियमित षटकोनी,सम षट्भजु
नियमित मॅट्रिक्स,नियमित आव्यूह
नियमित टेट्राहेड्रॉन,सम चतुष्फलक
सापेक्ष पूरक,सापेक्ष पूरक
सापेक्ष कमाल,आपेक्षिक उच्चतम
सापेक्ष किमान,आपेक्षिक निम्नतम
सापेक्ष संभाव्यता (सशर्त संभाव्यता),आपेक्षिक प्रायिकता
सापेक्ष वेग,आपेक्षिक वेग
सापेक्षता," आपेक्षिकता, रिलेटिविटी , आपेक्षिकी"
सापेक्षता सिद्धांत,आपेक्षिकता सिद्धांत
विश्वसनीयता,विश्वसनीयता
विश्वसनीयता समस्या,विश्वसनीयता समस्या
उर्वरित मुदत,अवशेष पद
उर्वरित प्रमेय,शेषफल-प्रमेय
पुनरावृत्ती मर्यादा,पुऩरावृृत्त सीमा
पुनरावृत्ती रीमन इंटिग्रल,पुऩरावृृत्त रीमान-समाकल
प्रतिनिधित्व,निरूपण
अवशेष,"अवशिष्ट, अवशेष"
खांबावर अवशेष,अनंतक पर अवशेष
ठराव," वियोजन , खंडन 
 , विभेदन"
सैन्याचा ठराव,बल-वियोजन
वेगाचे निराकरण,वेग-वियोजन
परिणामी," परिणामी , निराकरण फल"
परिणामी शक्ती,परिणामी बल
परिणामी वेक्टर,परिणामी सदिश
सुधारित सिम्प्लेक्स तंत्र,संशोधित एकल प्रविधि
समभुज चौकोन,समचतुर्भुज
रिमन इंटिग्रल,रीमान-समाकल
काटकोन,"समकोण, लम्बकोण"
काटकोन त्रिकोण,समकोण त्रिभुज
उजवा गोलाकार शंकू,लंब वृत्तीय शंकु
योग्य कॉसेट,दक्षिण सहसमुच्चय
उजवा सिलेंडर,लंबवृत्तीय बेलन
उजव्या हाताचा,दक्षिणावर्ती
उजवा उलटा,दक्षिण प्रतिलोम
कठोर पुरावा,"परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति"
अंगठी,"वलय, रिंग"
पूर्णांकांची रिंग,पूर्णांक वलय
आर-समाकलनीय,R-समाकलनीय
मूळ,"मूल, जड़"
रूट म्हणजे चौरस,वर्ग-माध्य मूल
बहुपदीचे मूळ,बहुपद का मूल
रोटेशन," घूर्णन , आवर्तन"
गोलाकार त्रुटी,निकटन त्रुटि
पंक्ती,पंक्ति
पंक्ती-दर-स्तंभ गुणाकार,पंक्ति-स्तंभ गुणन
पंक्ती समतुल्यता,पंक्ति तुल्यता
पंक्ती मॅट्रिक्स,पंक्ति आव्यूह
पंक्ती रँक,पंक्ति कोटि
खोगीर बिंदू,पल्याण बिंदु
नमुना,"प्रतिदर्श, नमूना"
नमुना म्हणजे,प्रतिदर्श माध्य
नमुना बिंदू,प्रतिदर्श बिंदु
नमुन्याचा आकार,प्रतिदर्श आमाप
नमुना जागा,प्रतिदर्श समष्टि
नमुना मानक विचलन,प्रतिदर्श-मानक-विचलन
नमुना सर्वेक्षण,प्रतिदर्श सर्वेक्षण
नमुना भिन्नता,प्रतिदर्श प्रसरण
नमुना," प्रतिदर्शी (वि.) , प्रतिचयन (सं.)"
नमुना वितरण,प्रतिदर्शी बंटन
नमुना त्रुटी,प्रतिचयन-त्रुटि
नमुना अंतराल,प्रतिचयन-अंतराल
नमुना पद्धत,प्रतिचयन विधि
नमुना सिद्धांत,प्रतिचयन सिद्धांत
प्रतिस्थापनासह नमुना घेणे,प्रतिस्थापन सहित प्रतिचयन
स्केलर,"अदिश, स्केलर"
स्केलर फील्ड,अदिश क्षेत्र
स्केलर मॅट्रिक्स,अदिश आव्यूह
स्केलर एकाधिक,अदिश गुणज
स्केलर गुणाकार,अदिश गुणन
स्केलर उत्पादन,अदिश गुणनफल
स्केलर प्रमाण,अदिश राशि
स्केलर ट्रिपल उत्पादन,अदिश त्रिक गुणनफल
दृश्य त्रिकोण,विषमबाहु त्रिभुज
विखुरलेला आकृती,प्रकीर्ण आरेख
श्रोडिंगर समीकरण,श्रोडिन्गर समीकरण
हंगामी चढउतार,"ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़ाव"
secant," छेदक, छेदक रेखा , सीकेन्ट, व्युत्क्रम कोटिज्या"
secant पद्धत,छेदिका विधि
दुसरा व्युत्पन्न,द्वितीय
दुसरी ऑर्डर,द्वितीय क्रम (द्वितीय प्रकार का)
विभाग," अनुभाग, खंड , परिच्छेद, काट, सेक्शन"
क्षेत्र,"अवखंड, त्रिज्यखंड, सेक्टर"
वक्र भाग,वक्र खंड
स्वत: - संलग्न,स्वसंलग्नन
स्वत: संलग्न ऑपरेटर,स्वसंलग्न संकारक
स्वत: - संयुग्मित,स्वसंयुग्मी
semiaxis,अर्धाक्ष
अर्धवर्तुळ,अर्धवृत्त
अर्ध-निश्चित मॅट्रिक्स,सामिनिश्चित मैट्रिक्स
अर्ध-निश्चित चतुर्भुज फॉर्म,सामिनिश्चित द्विघाती
अर्धसमूह,सामिसमुह
अर्ध-मांतर,अर्ध अंतराल
अर्ध प्रमुख अक्ष,अर्थ दीर्घ अक्ष
अर्ध किरकोळ अक्ष,अर्ध लघु अक्ष
विभक्त बहुपदी,पृथक्करणीय बहुपद
व्हेरिएबल्सचे पृथक्करण,चर पृथक्करण
क्रम,अनुक्रम
अनुक्रम सिद्धांत,अनुक्रमण सिद्धांत
अनुक्रमिक विश्लेषण,आनुक्रमिक विश्लेषण
अनुक्रमिक नमुना,आनुक्रमिक प्रतिचयन
मालिका सहसंबंध,श्रेणीगत सहसंबंध
मालिका," श्रेणी , माला , सीरीज"
सेट," समुच्चय , पवन दिशा, धारा दिशा , जम जाना, जमाना (क्रि.)"
सेक्संट,सेक्सटैन्ट
Shewhart नियंत्रण चार्ट,शेवहार्ट नियंत्रण चार्ट
चिन्ह," चिह्न , राशि"
मॅट्रिक्सची स्वाक्षरी,आव्यूह का चिन्हक
चतुर्भुज स्वरूपाची स्वाक्षरी,द्विघाती समघात का चिन्हक
स्वाक्षरी केलेला क्रमांक,सचिन्ह संख्या
महत्त्व पातळी,सार्थकता स्तर
महत्त्व चाचणी,सार्थकता परीक्षण
लक्षणीय अंक,सार्थक अंक
साइन चाचणी,चिन्ह परीक्षण
साइनम फंक्शन,चिन्ह फलन
समान लंबवृत्त,समरूप दीर्घवृत्त
समान आकडे,समरूप आकृति
समानता," सादृश्य , समरूपता"
समान मॅट्रिक्स,समरूप आव्यूह
साधे बंद वक्र,सरल संवृत वक्र
साधा सहसंबंध,सरल सहसंबंध
साधी हार्मोनिक गती,सरल आवर्त गति
साधे यादृच्छिक नमुना,सरल यादृच्छिक प्रतिचयन
simplex,"प्रसमुच्चय, सिम्पलेक्स, एकमुखी, सरल"
सिम्प्लेक्स अल्गोरिदम,एकधा कलनविधि
सिम्प्लेक्स टेबल,एकधा सारणी
सिम्पसनचा एक - तिसरा नियम,सिम्प्सन का एक-तिहाई नियम
सिम्युलेशन तंत्र,अनुकार प्रविधि
एकाचवेळी विभेदक समीकरणे,युगपत अवकल समीकरण 
एकाचवेळी समीकरणे,युगपत समीकरण
साइन,"साइन, ज्या"
साइन वक्र,"साइन वक्र, ज्या वक्र"
सिंगलटन,एकल
एकल मूल्यवान कार्य,एकमानी फलन
एकवचन अविभाज्य,विचित्र समाकल
एकलता,"विचित्रता, वैचित्र्य"
एकवचन मॅट्रिक्स,अव्युत्क्रमणीय मैट्रिक्स
एकवचन उपाय,विचित्र हल
नमुन्याचा आकार,प्रतिदर्श आमाप
विकृत वितरण,विषम बंटन
स्क्यू-हर्मिटियन मॅट्रिक्स,विषम हर्मिटीय आव्यूह
तिरकसपणा,वैषम्य
स्क्यू सिमेट्रिक मॅट्रिक्स,विषम सममित आव्यूह
स्लॅक व्हेरिएबल,न्यूनतापूरक चर
उतार,"ढलान, ढाल, प्रवणता"
उतार ग्रेडियंट,ढाल प्रवणता
लहान कंस,"लघुकोष्ठक, लघु बंधनी"
गुळगुळीत वक्र,निष्कोण वक्र
गुळगुळीत कार्य,मसृण फलन
वेळ मालिका गुळगुळीत,सौर परिवार
सौर यंत्रणा,
solenoidal वेक्टर,परिनालिकीय सदिश
घन," ठोस, पिंड , घनाकृति"
घन भूमिती,"घन ज्यामिति, त्रिविम ज्यामिति"
उपाय," हल , साधन"
मालिकेत उपाय,श्रेणी रूप हल
समाधान मॅट्रिक्स,हल आव्यूह
त्रिकोणाचे समाधान,त्रिभुज का हल
समाधान जागा,हल समष्टि
सोनीन बहुपदी,सोनाइन बहुपद
जागा," आकाश, अंतरिक्ष, दिकस्थान, अवकाश , समष्टि"
जागा वक्र,आकाश वक्र
पसरलेला संच,जनक समुच्चय
अवकाशीय सहकोरेलोग्राम,स्थानीय सहसंबंध चित्र
विशेष रेखीय गट,विशिष्ट रैखिक समूह
विशेष ऑर्थोगोनल गट,विशिष्ट लांबिक समूह
विशिष्ट गुरुत्व,"विशिष्ट घनत्व, आपेक्षिक घनत्व"
वर्णक्रमीय मॅपिंग प्रमेय,मानावल्लीय प्रतिचित्रण प्रमेय
फंक्शनचा स्पेक्ट्रम,फलन की मानावली 
गोल,"गोला, गोलक"
गोलाकार समन्वय प्रणाली,गोलीय निर्देशांक प्रणाली
गोलाकार ध्रुवीय समन्वय,गोलीय धुवीय निर्देशांक
गोलाकार त्रिकोण,गोलीय त्रिभुज
गोलाकार त्रिकोणमिती,गोलीय त्रिकोणमिति
सर्पिल,सर्पिल
चौरस," वर्ग , स्कवेयर"
चौकोनी कंस,"गुरुकोष्ठक, गुरुबंधनी"
चौरस अविभाज्य,वर्ग समाकलनीय
चौरस मॅट्रिक्स,वर्ग आव्यूह
वर्गमुळ,वर्गमूल
नमुना घेण्याचा टप्पा,प्रतिचयन का चरण
पायर्या फंक्शन,सोपान-फलन
प्रमाणित विचलन,मानक विचलन
मानक आतील उत्पादन,मानक आंतर गुणनफल
समतोल स्थिती,साम्यावस्था
स्थिर वक्र,स्तब्ध वक्र
स्थिर बिंदू,स्तब्ध बिंदु
स्थिर मूल्य,स्तब्ध मान
आकडेवारी,"प्रतिदर्शज, आंकड़ा"
सांख्यिकीय,सांख्यिकीय
सांख्यिकीय डेटा,सांख्यिकीय आंकड़े
सांख्यिकीय वितरण,सांख्यिकीय बंटन
सांख्यिकीय गृहीतक,सांख्यिकीय परिकल्पना
सांख्यिकीय निष्कर्ष,सांख्यिकीय अनुमिति
सांख्यिकीय मॉडेल,सांख्यिकीय निदर्श
सांख्यिकीय लोकसंख्या,सांख्यिकीय समष्टि
सांख्यिकीय गुणवत्ता नियंत्रण,सांख्यिकीय गुणता-नियंत्रण 
आकडेवारी," सांख्यिकी , आंकड़े"
स्थिर,"अपरिवर्ती, अचर, स्थिर, स्थायी"
स्थिर राज्य उपाय,स्थायी अवस्था हल
सरळ चढण (वक्र),अधिक प्रवण आरोह
सर्वात उंच चढण डिझाइन,प्रवणतम-आरोहण अभिकल्पना
सर्वात उंच कूळ,प्रवणतम अवरोहण
चरण कार्य,"पग-फलन, सोपान फल्लनन"
स्टर्लिंग मालिका,स्टर्लिंग श्रेणी
स्टोकेस्टिक,"स्टोकैस्टिक, प्रसंभाव्य"
स्टोकास्टिक मॅट्रिक्स,प्रसंभाव्य आव्यूह
स्टोकास्टिक मॉडेल,प्रसंभाव्य निदर्श
स्टोकास्टिक प्रोग्रामिंग,प्रसंभाव्य प्रोग्रामन
स्टोकास्टिक व्हेरिएबल,प्रसंभाव्य चर
स्टोक्सचे प्रमेय,स्टोक्स प्रमेय
सरळ रेषा,"सीधी रेखा, ऋजु रेखा, सरल रेखा"
स्तर तक्ता,"स्तरी चार्ट, पट्टीदार चार्ट"
स्तरीकरण," स्तरण , स्तरविन्यास"
स्तरीकृत नमुना,स्तरित प्रतिचयन
प्रवाह-रेषा,"प्रवाह-रेखा, धारा-रेखा"
ताण,प्रतिबल
काटेकोरपणे बहिर्वक्र कार्य,दृढ़तः अवमुख फलन
काटेकोरपणे कमी होत आहे,निरंतर हृासमान
काटेकोरपणे वाढत आहे,निरंतर वर्धमान
काटेकोरपणे मोनोटोनिक कार्य,निरंतर एकदिष्ट फलन
विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी),स्टूडैन्ट परीक्षण (स्टूडेन्ट 't' परीक्षण)
उप-संग्रह,उपसंग्रह
उप निर्धारक,अव-सारणिक
उपक्षेत्र,उपक्षेत्र
उपसमूह,"उपवर्ग, उपसमृूह, उपग्रुप"
उप-मांतर,उपांतराल
सबमॅट्रिक्स,"उपमैट्रिक्स, उपाव्यूह"
सबस्क्रिप्ट,"पादांक, पादाक्षर, पादलिपि"
त्यानंतरचा,उपानुक्रम
उपसंच,उपसमुच्चय
सबस्पेस,उपसमष्टि
बदली,प्रतिस्थापन
subtangent,अधः स्पर्शी
वजा करणे,"कक्षांतरित करना, अंतरित करना"
वजा करा,"घटाना, व्यवकलन करना"
वजाबाकी,"व्यवकलन, घटाना"
सलग,उत्तरोत्तर
सलग भेद,उत्तरोत्तर अवकलन
सलग एकीकरण,उत्तरोत्तर समाकलन
उत्तराधिकारी,परवर्ती
प्रत्यय,अनुलग्न
बेरीज," योगफल, जोड़, संकलन फल , धनराशि"
बेरीज फंक्शन,योग फलन
जोडण्यायोग्य,संकलनीय
आदेश,योगखंड
बेरीज,संकलन
समीकरण अधिवेशन,संकलन-परिपाटी
बेरीज सूत्र,संकलन सूत्र
मालिकेची बेरीज,श्रेणी-संकलन
बेरीज चिन्ह,संकलन चिन्ह
बेरीज ते अनंत,अनंत तक योग
सुपरस्क्रिप्ट,"मूर्धांक, मूर्धाक्षर"
सुपरसेट,अधिसमुच्चय
सुपरसोनिक प्रवाह,पराध्वनिक प्रवाह
पूरक कोन,संपूरक कोण
समर्थन हायपरप्लेन,आलंबक ऊनविम समतल
फंक्शनचे समर्थन,फलन का आलंब
समजा,"कल्पना करना, मान लेना"
सर्वोच्च,उच्चक
surd,करणी
पृष्ठभाग," पृष्ठ , बहिर्तल , सतह, धरातल"
पृष्ठभागाचे क्षेत्रफळ,पृष्ठीय श्रेत्रफल
पृष्ठभाग अविभाज्य,पृष्ठ-समाकल
सर्जेशन,आच्छादन
surjective,आच्छादी
सर्जेक्टिव्ह नकाशा,आच्छादी प्रतिचित्र
चिन्ह,प्रतीक
प्रतीकात्मक तर्क,प्रतीकात्मक तर्क
प्रतीकात्मक मॉडेल,प्रतीकात्मक निदर्श
सममितीय,सममित
सममितीय,सममितीय
सममितीय निर्धारक,"सममित सारणिक, सममित डिटर्मिनन्ट"
सममितीय फरक,सममित अंतर
सममित मॅट्रिक्स,सममित मैट्रिक्सि
प्रणाली विश्लेषण,"तंत्र विश्लेषण, प्रणाली विश्लेषण"
पद्धतशीर नमुना,क्रमबद्ध प्रतिचयन
टेबल,"सारणी, टेबल"
झांकी,"टेब्लो, सारणी"
अविभाज्य सारणी,समाकल सारणी
सारणी,"सारणीबद्ध, सपाट"
सारणी फॉर्म,सारणीबद्ध फार्म
सारणी लॉगरिदम,"सारणीबद्ध लघुगणक, सारणीबद्ध लॉगेरिथ्म"
सारणी,सारणीबद्ध करना
सारणीबद्ध मूल्य,सारणीबद्ध मान
सारणी,सारणीयन
टॅब्युलेटर," सारणित्र, सारणी यंत्र , सारणीयक"
शेपूट,"पुच्छ, पूँछ"
शेपटीचे क्षेत्र (वितरणाचे),पुच्छ क्षेत्र (बंटन का)
स्पर्शिकता,स्पर्शिता
स्पर्शिका," स्पर्श रेखा , स्पर्शी , स्पर्शज्या, टैन्जैंट"
स्पर्शिका हायपरप्लेन,स्पर्श ऊनविम समतल
स्पर्शिक,"स्पर्शीय, स्पर्श रेखीय"
स्पर्शिक घटक,स्पर्श रेखीय घटक
स्पर्शिका विभाग,स्पर्श रेखीय काट
स्पर्शरेषा,स्पर्श रेखा
स्पर्शिका विमान,"स्पर्श तल, स्पर्श समतल"
स्पर्शिका जागा,स्पर्शी समष्टि
टेप पंच,टेप पंच
टेप रीडर,टेप पठित्र
टॉबेरियन प्रमेय,टाउबरी प्रमेय
टेलरचे प्रमेय,टेलर प्रमेय
Tchebychev मेट्रिक,शेबीशेव दूरीक
टी-वितरण,t-बंटन
टेलिस्कोपिक मालिका,अंतःसर्पी श्रेणी
ऐहिक निर्देशांक,कालिक निर्देशांक
ऐहिक संबंध,कालिक संबंध
टेम्पोरल व्हेरिएबल,कालिक चर
ताणासंबंधीचा शक्ती,तनन-सामर्थ्य
टेन्सर,"प्रदिश, टेन्सर"
टेन्सर विश्लेषण,प्रदिश विश्लेषण
टेन्सर उत्पादन,प्रदिश गुणनफल
तात्पुरते सूत्रीकरण,अस्थायी संरूपण
मुदत,पद
टर्मिनल स्थिती,अंत्य प्रतिबंध
टर्मिनल वेग डायव्ह,अंतिम वेग गोता
दशांश समाप्त करणे,सांत दशमलव
मुदत मूल्ये,पद मान
शब्दानुसार भिन्नता,पदशः अवकलन
टर्मवार एकीकरण,पदशः समाकलन
तिरंगी,"त्रिअंगी, त्रिआधारी"
चाचणी,परीक्षण
भिन्नतेच्या एकसमानतेसाठी चाचणी,प्रसरण समांगता का परीक्षण
चाचणी कार्य,परीक्षण फलन
गृहीतकांची चाचणी,परिकल्पना-परीक्षण
