Punjabi,Odiya
ਅਨੁਪਾਤਕ ਨਮੂਨਾ,ଆନୁପାତିକ ନମୁନା
ਪ੍ਰਸਤਾਵ,ପ୍ରସ୍ତାବ
ਸੂਡੋਕੋਡ,ସିଉଡୋକୋଡ୍ |
ਸੂਡੋਮੈਟ੍ਰਿਕ,ସିଉଡୋମେଟ୍ରିକ୍ |
ਸੂਡੋਮੈਟ੍ਰਿਕ ਸਪੇਸ,ସିଉଡୋମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
ਸੂਡੋਨੋਰਮ,ଛଦ୍ମନାମ |
ਸੂਡੋਨੋਰਮ ਟੋਪੋਲੋਜੀ,ଛଉ ଟନୋଲୋଜି |
ਖਿੱਚੋ,ଟାଣ
ਪੁਲੀ,ପଲି
ਪੰਚ ਕਾਰਡ,ପଙ୍କଡ୍ କାର୍ଡ |
ਪੰਚ ਕਾਰਡ ਮਸ਼ੀਨ,ପଞ୍ଚ କାର୍ଡ ମେସିନ୍ |
ਪੰਚਿੰਗ ਮਸ਼ੀਨ,ପିଚ୍ ମେସିନ୍ |
ਸ਼ੁੱਧ ਝੁਕਣਾ,ଶୁଦ୍ଧ ନମ୍ରତା |
ਸ਼ੁੱਧ ਦਸ਼ਮਲਵ,ଶୁଦ୍ଧ ଦଶମିକ |
ਸ਼ੁੱਧ ਜਿਓਮੈਟਰੀ,ଶୁଦ୍ଧ ଜ୍ୟାମିତି |
ਸ਼ੁੱਧ ਇੰਡਕਸ਼ਨ,ଶୁଦ୍ଧ ଅନୁକରଣ |
ਪੂਰੀ ਤਰ੍ਹਾਂ ਪਾਰਦਰਸ਼ੀ,କେବଳ ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |
ਸ਼ੁੱਧ ਗਣਿਤ,ଶୁଦ୍ଧ ଗଣିତ
ਸ਼ੁੱਧ ਨੰਬਰ,ଶୁଦ୍ଧ ସଂଖ୍ୟା
ਸ਼ੁੱਧ ਰਣਨੀਤੀ,ଶୁଦ୍ଧ ରଣନୀତି |
ਪਿਰਾਮਿਡ,ପିରାମିଡ୍
ਪਿਰਾਮਿਡਲ ਠੋਸ,ପିରାମିଡ୍ କଠିନ |
ਪਿਰਾਮਿਡਲ ਸਤਹ,ପିରାମିଡ୍ ଭୂପୃଷ୍ଠ |
QED,QED
ਚਤੁਰਭੁਜ,ଚତୁର୍ଭୁଜ
ਚਤੁਰਭੁਜ ਪ੍ਰਿਜ਼ਮ,ଚତୁର୍ଭୁଜ ପ୍ରିଜିମ୍ |
ਚਤੁਰਭੁਜ,ଚତୁର୍ଥାଂଶ |
ਚਤੁਰਭੁਜ,ଚତୁର୍ଭୁଜ |
ਚਤੁਰਭੁਜ ਲਾਗਤ,ଚତୁର୍ଥାଂଶ ମୂଲ୍ୟ
ਕੁਆਡ੍ਰੈਟਿਕ ਲਾਗਤ ਫੰਕਸ਼ਨ,ଚତୁର୍ଭୁଜ ମୂଲ୍ୟ କାର୍ଯ୍ୟ
ਚਤੁਰਭੁਜ ਵਕਰ,ଚତୁର୍ଭୁଜ ବକ୍ର
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,ଚତୁର୍ଭୁଜ ଅଭିବ୍ୟକ୍ତି |
ਚਤੁਰਭੁਜ ਰੂਪ,ଚତୁର୍ଭୁଜ ଫର୍ମ |
ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ,ଚତୁର୍ଭୁଜ କାର୍ଯ୍ୟ
ਚਤੁਰਭੁਜ ਕਾਰਜਸ਼ੀਲ,ଚତୁର୍ଭୁଜ କାର୍ଯ୍ୟକ୍ଷମ |
ਚਤੁਰਭੁਜ ਇੰਟਰਪੋਲੇਸ਼ਨ,ଚତୁର୍ଭୁଜ ଇଣ୍ଟରପୋଲେସନ୍ |
ਚਤੁਰਭੁਜ ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,ଚତୁର୍ଭୁଜ ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍ |
ਚਤੁਰਭੁਜ ਪ੍ਰੋਗਰਾਮਿੰਗ,ଚତୁର୍ଭୁଜ ପ୍ରୋଗ୍ରାମିଂ |
ਚਤੁਰਭੁਜ ਪਰਸਪਰਤਾ,ଚତୁର୍ଭୁଜ ପାରସ୍ପରିକତା |
ਚਤੁਰਭੁਜ ਸਤਹ,ଚତୁର୍ଭୁଜ ପୃଷ୍ଠ |
ਚਤੁਰਭੁਜ ਮਿਆਦ,ଚତୁର୍ଭୁଜ ଶବ୍ଦ |
ਚਤੁਰਭੁਜ ਫਾਰਮੂਲਾ,ଚତୁର୍ଭୁଜ ସୂତ୍ର |
ਚਤੁਰਭੁਜ,ଚତୁର୍ଭୁଜ
ਗੁਣਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ,ଗୁଣାତ୍ମକ ବିଶ୍ଳେଷଣ |
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ
ਕੁਆਂਟਮ ਮਕੈਨਿਕਸ,କ୍ୱାଣ୍ଟମ୍ ମେକାନିକ୍ସ |
ਕੁਆਂਟਮ ਨੰਬਰ,କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା
ਕੁਆਂਟਮ ਅੰਕੜੇ,କ୍ୱାଣ୍ଟମ୍ ପରିସଂଖ୍ୟାନ |
ਤਿਮਾਹੀ,ଚତୁର୍ଥାଂଶ
ਕੁਆਰਟਿਕ,ଚତୁର୍ଥାଂଶ |
ਚੌਥਾਈ,ଚତୁର୍ଥାଂଶ |
ਅਰਧ ਲੀਨੀਅਰ ਸੰਵਿਧਾਨਕ ਸਮੀਕਰਨ,କ୍ୱାସୀ ର line ଖ୍ୟ ଗଠନମୂଳକ ସମୀକରଣ |
ਅਰਧ ਨਿਯਮਤ,ନିୟମିତ ନିୟମିତ |
quaternion,ଚତୁର୍ଥାଂଶ |
ਕਤਾਰ ਦੀ ਲੰਬਾਈ,ଧାଡି ଦ length ର୍ଘ୍ୟ |
ਕਤਾਰ ਮਾਡਲ,ଧାଡି ମଡେଲ୍ |
ਕਤਾਰ ਵਿੱਚ ਸਮੱਸਿਆ,ଧାଡ଼ି ସମସ୍ୟା
ਕਤਾਰਬੰਦੀ ਦੀ ਪ੍ਰਕਿਰਿਆ,ଧାଡି ପ୍ରକ୍ରିୟା
ਕਤਾਰ ਸਿਸਟਮ,ଧାଡି ସିଷ୍ଟମ୍ |
ਕਤਾਰ ਸਿਧਾਂਤ,ଧାଡି ତତ୍ତ୍। |
ਕੁਇੰਟਲ,କ୍ୱିଣ୍ଟିଲ୍ |
quintuplet,କ୍ୱିଣ୍ଟୁପ୍ଲେଟ୍ |
ਹਵਾਲਾ,ଉଦ୍ଧୃତି
ਭਾਗ,ଭାଗ
ਭਾਗ ਖੇਤਰ,ଭାଗ କ୍ଷେତ୍ର
ਭਾਗ ਸਮੂਹ,ଭାଗ ଗୋଷ୍ଠୀ |
ਭਾਗ ਕਾਨੂੰਨ,ଭାଗ ନିୟମ |
ਭਾਗ ਸੈੱਟ,quotient ସେଟ୍ |
ਭਾਗ ਸਥਾਨ,ଭାଗ ସ୍ଥାନ
ਭਾਗ ਟੋਪੋਲੋਜੀ,କୋଟୋଏଣ୍ଟ ଟପୋଲୋଜି |
ਰੇਡੀਅਲ,ରେଡିଆଲ୍ |
ਰੇਡੀਅਨ,ରେଡିଆନ୍ |
ਰੇਡੀਅਨ ਮਾਪ,ରେଡିଆନ୍ ମାପ |
ਰੈਡੀਕਲ,ମ radical ଳିକ
ਰੈਡੀਕਲ ਧੁਰਾ,ମ radical ଳିକ ଅକ୍ଷ |
ਰੈਡੀਕਲ ਚਿੰਨ੍ਹ,ମୂଳ ଚିହ୍ନ |
ਘੇਰੇ,ବ୍ୟାସାର୍ଦ୍ଧ
ਕਨਵਰਜੈਂਸ ਦਾ ਘੇਰਾ,ସମ୍ମିଶ୍ରଣର ବ୍ୟାସାର୍ଦ୍ଧ |
ਵਕਰਤਾ ਦਾ ਘੇਰਾ,ବକ୍ରତା
ਰੇਡੀਅਸ ਵੈਕਟਰ,ବ୍ୟାଡ୍ୟୁସ୍ ଭେକ୍ଟର୍ |
radix,ରେଡିକ୍ସ
ਬੇਤਰਤੀਬ ਗਲਤੀ,ଅନିୟମିତ ତ୍ରୁଟି |
ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ,ଅନିୟମିତ କାର୍ଯ୍ୟ |
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,ରାଣ୍ଡୋମାଇଜେସନ୍ |
ਬੇਤਰਤੀਬ ਬਲਾਕ,ରାଣ୍ଡମାଇଜଡ୍ ବ୍ଲକ୍ |
ਬੇਤਰਤੀਬ ਮਾਡਲ,ଅନିୟମିତ ମଡେଲ୍ |
ਬੇਤਰਤੀਬ ਨੰਬਰ,ଅନିୟମିତ ସଂଖ୍ୟା |
ਬੇਤਰਤੀਬ ਨਮੂਨਾ,ଅନିୟମିତ ନମୁନା |
ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
ਸੀਮਾ,ପରିସର
ਕਨਵਰਜੈਂਸ ਦੀ ਰੇਂਜ,ସମ୍ମିଶ୍ରଣର ପରିସର |
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,ଏକୀକରଣର ପରିସର |
ਸਬੰਧ ਦੀ ਸੀਮਾ,ସମ୍ପର୍କର ପରିସର |
ਸੀਮਾ ਸਪੇਸ,ପରିସର ସ୍ଥାନ
ਦਰਜਾ,ମାନ୍ୟତା
ਰੈਂਕ ਸਬੰਧ,ର୍ୟାଙ୍କ୍ ସମ୍ପର୍କ
ਮੈਟ੍ਰਿਕਸ ਦਾ ਦਰਜਾ,ମାଟ୍ରିକ୍ ର୍ୟାଙ୍କ୍
ਰੈਂਕ ਆਰਡਰ ਦੇ ਅੰਕੜੇ,ର୍ୟାଙ୍କ ଅର୍ଡର ପରିସଂଖ୍ୟାନ |
ਤਬਦੀਲੀ ਦੀ ਦਰ,ପରିବର୍ତ୍ତନ ହାର
ਕਨਵਰਜੈਂਸ ਦੀ ਦਰ,ସମ୍ମିଶ୍ରଣ ହାର
ਅਨੁਪਾਤ,ଅନୁପାତ
ਤਰਕਸ਼ੀਲ,ଯୁକ୍ତିଯୁକ୍ତ
ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
ਤਰਕਸ਼ੀਲ ਖੇਤਰ,ଯୁକ୍ତିଯୁକ୍ତ କ୍ଷେତ୍ର |
ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ,ନାମର ଯୁକ୍ତିଯୁକ୍ତକରଣ |
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା |
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
ਅਨੁਪਾਤ ਟੈਸਟ,ଅନୁପାତ ପରୀକ୍ଷା
ਕੱਚਾ ਡਾਟਾ,କଞ୍ଚା ତଥ୍ୟ |
ਕਿਰਨ,କିରଣ
ਰੇ ਵੈਕਟਰ,କିରଣ ଭେକ୍ଟର
ਅਸਲੀ,ବାସ୍ତବ
ਅਸਲੀ ਧੁਰਾ,ପ୍ରକୃତ ଅକ୍ଷ
ਅਸਲੀ ਨਿਰੰਤਰਤਾ,ପ୍ରକୃତ ନିରନ୍ତର |
ਅਸਲੀ ਲਾਈਨ,ପ୍ରକୃତ ରେଖା |
ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ,ପ୍ରକୃତ ରେଖା ଭେକ୍ଟର ସ୍ପେସ୍ |
ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ,ପ୍ରକୃତ ମ୍ୟାଟ୍ରିକ୍ସ |
ਅਸਲੀ ਨੰਬਰ,ପ୍ରକୃତ ସଂଖ୍ୟା
ਅਸਲ ਨੰਬਰ ਖੇਤਰ,ପ୍ରକୃତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
ਅਸਲੀ ਹਿੱਸਾ,ପ୍ରକୃତ ଅଂଶ |
ਅਸਲ ਬਹੁਪਦ,ପ୍ରକୃତ ବହୁଭୂତ |
ਅਸਲ ਚਤੁਰਭੁਜ,ପ୍ରକୃତ ଚତୁର୍ଭୁଜ |
ਅਸਲੀ ਜੜ੍ਹ,ପ୍ରକୃତ ମୂଳ
ਅਸਲੀ ਸਪੇਸ,ପ୍ରକୃତ ସ୍ଥାନ |
ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ,ପ୍ରକୃତ ସମୟ ବ୍ୟବସ୍ଥା |
ਅਸਲ ਕੀਮਤੀ ਫੰਕਸ਼ਨ,ପ୍ରକୃତ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
ਅਸਲੀ ਵੇਰੀਏਬਲ,ପ୍ରକୃତ ଭେରିଏବଲ୍ |
ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ,ପ୍ରକୃତ ଭେକ୍ଟର ସ୍ପେସ୍ |
ਪਰਸਪਰ,ପାରସ୍ପରିକ
ਪਰਸਪਰ ਮੈਟ੍ਰਿਕਸ,ପାରସ୍ପରିକ ମ୍ୟାଟ୍ରିକ୍ସ |
ਆਇਤਕਾਰ,ଆୟତାକାର
ਆਇਤਾਕਾਰ,ଆୟତାକାର
ਆਇਤਾਕਾਰ ਐਰੇ,ଆୟତାକାର ଆରେ |
ਆਇਤਾਕਾਰ ਧੁਰਾ,ଆୟତାକାର ଅକ୍ଷ
ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ,ଆୟତାକାର ଘନତା କାର୍ଯ୍ୟ |
ਆਇਤਾਕਾਰ ਹਾਈਪਰਬੋਲਾ,ଆୟତାକାର ହାଇପରବୋଲା |
ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ,ଆୟତାକାର ମ୍ୟାଟ୍ରିକ୍ସ |
ਆਇਤਾਕਾਰ ਪੈਰੇਲਲੋਪਾਈਪਡ (ਘਣ),ଆୟତାକାର ପାରାଲେଲୋପିପାଇଡ୍ (କ୍ୟୁବାଇଡ୍)
ਠੀਕ ਕਰਨ ਯੋਗ ਕਰਵ,ସଂଶୋଧନ ଯୋଗ୍ୟ ବକ୍ର
ਆਵਰਤੀ ਫਾਰਮੂਲਾ,ପୁନରାବୃତ୍ତି ସୂତ୍ର |
ਆਵਰਤੀ ਦਸ਼ਮਲਵ,ବାରମ୍ବାର ଦଶମିକ
ਆਵਰਤੀ ਫਾਰਮੂਲਾ,ପୁନରାବୃତ୍ତି ସୂତ୍ର |
ਘਟਾਇਆ ਗਿਆ ਏਕਲੋਨ ਫਾਰਮ,ଇଚେଲନ୍ ଫର୍ମ ହ୍ରାସ |
reduction-ad-absurdum,reductio-ad-absurdum |
ਘਟਾਉਣ ਦਾ ਫਾਰਮੂਲਾ,ହ୍ରାସ ସୂତ୍ର
ਹਵਾਲਾ ਲਾਈਨ,ସନ୍ଦର୍ଭ ରେଖା |
ਹਵਾਲਾ ਬਿੰਦੂ,ରେଫରେନ୍ସ ପଏଣ୍ଟ |
ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ,ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
ਪ੍ਰਤੀਬਿੰਬ,ପ୍ରତିଫଳନ
ਰਿਫਲੈਕਸਿਵ ਕਾਨੂੰਨ,ପ୍ରତିଫଳିତ ନିୟମ |
ਕਨਵਰਜੈਂਸ ਦਾ ਖੇਤਰ,ସମ୍ମିଶ୍ରଣର ଅଞ୍ଚଳ |
ਵਿਭਿੰਨਤਾ ਦਾ ਖੇਤਰ,ବିଭେଦ ଅଞ୍ଚଳ |
ਏਕੀਕਰਣ ਦਾ ਖੇਤਰ,ଏକୀକରଣର ଅଞ୍ଚଳ |
ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
ਰਿਗਰੈਸ਼ਨ ਕਰਵ,ରିଗ୍ରେସନ୍ ବକ୍ର
ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,ରିଗ୍ରେସନ୍ ସମୀକରଣ |
ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ,ରେଗ୍ରେସନ୍ ଲାଇନ୍
ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ,ରିଗ୍ରେସନ୍ ମଡେଲ୍ |
ਨਿਯਮਤ ਕਰਵ,ନିୟମିତ ବକ୍ର
ਨਿਯਮਤ ਹੈਕਸਾਗਨ,ନିୟମିତ ଷୋଡଶାଳ |
ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ,ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |
ਨਿਯਮਤ tetrahedron,ନିୟମିତ ଟେଟ୍ରେଡ୍ରନ୍ |
ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ,ଆପେକ୍ଷିକ ସଂପନ୍ନ |
ਰਿਸ਼ਤੇਦਾਰ ਅਧਿਕਤਮ,ଆପେକ୍ଷିକ ସର୍ବାଧିକ |
ਅਨੁਸਾਰੀ ਘੱਟੋ-ਘੱਟ,ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |
ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ (ਸ਼ਰਤ ਸੰਭਾਵਨਾ),ଆପେକ୍ଷିକ ସମ୍ଭାବନା (ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା)
ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ,ଆପେକ୍ଷିକ ବେଗ |
ਰਿਲੇਟੀਵਿਟੀ,ଆପେକ୍ଷିକତା |
ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ,ଆପେକ୍ଷିକ ତତ୍ତ୍। |
ਭਰੋਸੇਯੋਗਤਾ,ନିର୍ଭରଯୋଗ୍ୟତା
ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ,ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |
ਬਾਕੀ ਮਿਆਦ,ଅବଶିଷ୍ଟ ଅବଧି
ਬਾਕੀ ਪ੍ਰਮੇਯ,ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |
ਦੁਹਰਾਇਆ ਸੀਮਾ,ବାରମ୍ବାର ସୀମା |
ਰੀਮੈਨ ਇੰਟੀਗਰਲ ਨੂੰ ਦੁਹਰਾਇਆ ਗਿਆ,ପୁନରାବୃତ୍ତି ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
ਨੁਮਾਇੰਦਗੀ,ପ୍ରତିନିଧିତ୍ୱ
ਬਾਕੀ ਦੇ,ଅବଶିଷ୍ଟ
ਖੰਭੇ &#39;ਤੇ ਰਹਿੰਦ-ਖੂੰਹਦ,ଏକ ପୋଲରେ ଅବଶିଷ୍ଟ
ਮਤਾ,ରେଜୋଲୁସନ
ਤਾਕਤਾਂ ਦਾ ਹੱਲ,ଶକ୍ତିର ସଂକଳ୍ପ
ਵੇਗ ਦਾ ਹੱਲ,ଗତିର ବିଭେଦନ
ਨਤੀਜੇ ਵਜੋਂ,ଫଳାଫଳ
ਨਤੀਜਾ ਬਲ,ଫଳାଫଳ ଶକ୍ତି
ਨਤੀਜਾ ਵੈਕਟਰ,ଫଳାଫଳ ଭେକ୍ଟର୍ |
ਸੰਸ਼ੋਧਿਤ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ,ସଂଶୋଧିତ ସିମ୍ପାଲେକ୍ସ କ techni ଶଳ |
ਰੋਮਬਸ,ରମ୍ବସ୍
ਰੀਮੈਨ ਅਟੁੱਟ,ରିମାନ୍ ଅବିଚ୍ଛେଦ୍ୟ |
ਸੱਜੇ ਕੋਣ,ଡାହାଣ କୋଣ
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ,ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |
ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ,ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |
ਸਹੀ coset,ଡାହାଣ କୋସେଟ |
ਸੱਜੇ ਸਿਲੰਡਰ,ଡାହାଣ ସିଲିଣ୍ଡର |
ਸੱਜੇ ਹੱਥ,ଡାହାଣ ହାତ
ਸੱਜੇ ਉਲਟ,ଡାହାଣ ଓଲଟା |
ਸਖ਼ਤ ਸਬੂਤ,କଠୋର ପ୍ରମାଣ |
ਰਿੰਗ,ରିଙ୍ଗ୍ |
ਪੂਰਨ ਅੰਕਾਂ ਦੀ ਰਿੰਗ,ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
ਆਰ-ਏਕੀਕ੍ਰਿਤ,R- ଏକୀକୃତ |
ਰੂਟ,ମୂଳ
ਮੂਲ ਦਾ ਮਤਲਬ ਵਰਗ,ମୂଳ ଅର୍ଥ ବର୍ଗ |
ਬਹੁਪਦ ਦਾ ਮੂਲ,ବହୁଭାଷାର ମୂଳ |
ਰੋਟੇਸ਼ਨ,ଘୂର୍ଣ୍ଣନ
ਰਾਊਂਡਿੰਗ ਗਲਤੀ,ଗୋଲାକାର ତ୍ରୁଟି |
ਕਤਾਰ,ଧାଡି
ਕਤਾਰ-ਦਰ-ਕਾਲਮ ਗੁਣਾ,ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |
ਕਤਾਰ ਬਰਾਬਰੀ,ଧାଡି ସମାନତା |
ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ,ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |
ਕਤਾਰ ਦਾ ਦਰਜਾ,ଧାଡି ମାନ୍ୟତା
ਕਾਠੀ ਬਿੰਦੂ,ସାଡଲ୍ ପଏଣ୍ଟ |
ਨਮੂਨਾ,ନମୁନା
ਨਮੂਨਾ ਦਾ ਮਤਲਬ ਹੈ,ନମୁନା ଅର୍ଥ |
ਨਮੂਨਾ ਬਿੰਦੂ,ନମୁନା ବିନ୍ଦୁ |
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,ନମୁନା ଆକାର
ਨਮੂਨਾ ਸਪੇਸ,ନମୁନା ସ୍ଥାନ
ਨਮੂਨਾ ਮਿਆਰੀ ਵਿਵਹਾਰ,ନମୁନା ମାନକ ବିଘ୍ନ |
ਨਮੂਨਾ ਸਰਵੇਖਣ,ନମୁନା ସର୍ବେକ୍ଷଣ |
ਨਮੂਨਾ ਪਰਿਵਰਤਨ,ନମୁନା ଭିନ୍ନତା |
ਨਮੂਨਾ,ନମୁନା ସଂଗ୍ରହ
ਨਮੂਨਾ ਵੰਡ,ନମୁନା ବଣ୍ଟନ
ਨਮੂਨਾ ਗਲਤੀ,ନମୁନା ତ୍ରୁଟି |
ਨਮੂਨਾ ਅੰਤਰਾਲ,ନମୁନା ବ୍ୟବଧାନ
ਨਮੂਨਾ ਵਿਧੀ,ନମୁନା ପଦ୍ଧତି |
ਨਮੂਨਾ ਥਿਊਰੀ,ନମୁନା ସିଦ୍ଧାନ୍ତ |
ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ,ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |
ਸਕੇਲਰ,ସ୍କାଲାର୍ |
ਸਕੇਲਰ ਖੇਤਰ,ସ୍କାଲାର୍ ଫିଲ୍ଡ |
ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ,ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
ਸਕੇਲਰ ਮਲਟੀਪਲ,ସ୍କାଲାର୍ ଏକାଧିକ |
ਸਕੇਲਰ ਗੁਣਾ,ସ୍କାଲାର୍ ଗୁଣନ |
ਸਕੇਲਰ ਉਤਪਾਦ,ସ୍କାଲାର୍ ଉତ୍ପାଦ |
ਸਕੇਲਰ ਮਾਤਰਾ,ସ୍କାଲାର୍ ପରିମାଣ |
ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ,ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |
scelene ਤਿਕੋਣ,ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |
ਖਿੰਡੇ ਹੋਏ ਚਿੱਤਰ,ବିଚ୍ଛିନ୍ନ ଚିତ୍ର
ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ,ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |
ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,ମ al ସୁମୀ ପରିବର୍ତ୍ତନ
secant,secant
secant ਢੰਗ,ନିରାପଦ ପଦ୍ଧତି |
ਦੂਜਾ ਡੈਰੀਵੇਟਿਵ,ଦ୍ୱିତୀୟ ଡେରିଭେଟିଭ୍ |
ਦੂਜਾ ਕ੍ਰਮ,ଦ୍ୱିତୀୟ କ୍ରମ |
ਅਨੁਭਾਗ,ବିଭାଗ
ਸੈਕਟਰ,କ୍ଷେତ୍ର
ਇੱਕ ਕਰਵ ਦਾ ਖੰਡ,ଏକ ବକ୍ରର ବିଭାଗ
ਸਵੈ-ਸਬੰਧਤ,ଆତ୍ମ - ଯୋଗ
ਸਵੈ ਸਹਾਇਕ ਆਪਰੇਟਰ,ସେଲ୍ଫ ଆଡଜଏଣ୍ଟ ଅପରେଟର୍ |
ਸਵੈ - ਸੰਜੋਗ,ଆତ୍ମ - ସଂଯୋଗ
semiaxis,ସେମିଆକ୍ସିସ୍ |
ਅਰਧ ਚੱਕਰ,ଅର୍ଦ୍ଧଚକ୍ର |
ਅਰਧ-ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
ਅਰਧ - ਨਿਸ਼ਚਿਤ ਚਤੁਰਭੁਜ ਰੂਪ,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ଚତୁର୍ଭୁଜ ଫର୍ମ |
ਅਰਧ ਸਮੂਹ,ସେମିଗ୍ରୁପ୍ |
ਅਰਧ ਅੰਤਰਾਲ,ଅର୍ଦ୍ଧ - ବ୍ୟବଧାନ |
ਅਰਧ ਪ੍ਰਮੁੱਖ ਧੁਰਾ,ଅର୍ଦ୍ଧ ପ୍ରମୁଖ ଅକ୍ଷ |
ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ,ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |
ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ,ପୃଥକ ବହୁଭୂତ |
ਵੇਰੀਏਬਲ ਦਾ ਵੱਖ ਹੋਣਾ,ଭେରିଏବଲ୍ସର ପୃଥକତା |
ਕ੍ਰਮ,କ୍ରମ |
ਕ੍ਰਮ ਸਿਧਾਂਤ,କ୍ରମିକ ତତ୍ତ୍। |
