Kannada,Telugu
ಸೂಕ್ಷ್ಮ ಸಂಯೋಜನೆ,మైక్రోటోపోగ్రఫీ
ಮಧ್ಯ season ತುವಿನ ತಿದ್ದುಪಡಿ,మిడ్-సీజన్ దిద్దుబాటు
ವಲಸೆ,వలస
ಹಾಲಿನ ಧಾನ್ಯದ ಹಂತ,పాలు ధాన్యం దశ
ಹಣ್ಣಿನಲ್ಲಿ,మిల్లెపెడ్
ರಾಗೆಗಳು,మిల్లట్లు
ಮಿಲ್ಲಿಂಗ್ ಚೇತರಿಕೆ,మిల్లింగ్ రికవరీ
ಗಿರಣಿ,మిల్లింగ్
ಖನಿಜ ಪೋಷಣೆ,ఖనిజ పోషణ
ಖನಿಜ ಮಣ್ಣು,ఖనిజ నేల
ಖನಿಜೀಕರಣ,ఖనిజీకరణ
ಖನಿಜಗಳು,ఖనిజాలు
ಕನಿಷ್ಠ ಥರ್ಮಮಮೀಟರ್,కనిష్ట థర్మామీటర్
ಕನಿಷ್ಠ ಬೇಸಾಯ,కనీస పండించడం
ಸಣ್ಣ ಬೆಳೆಗಳು,చిన్న పంటలు
ಮಿಯೋಟಿಕ್ ಸೂಚಿಕೆ,మియోటిక్ ఇండెక్స్
ಮಿಸ್ಸನ್ಸ್ ರೂಪಾಂತರ,మిస్సెన్స్ మ్యుటేషన్
ಮಂಜು ನೀರಾವರಿ,పొగమంచు నీటిపారుదల
ಮಂಜು,పొగమంచు
ಮೈಟೊಕಾಂಡ್ರಿಯ,మైటోకాండ్రియా
ಮೈತ್ರಿ,మైటోసిస్
ಮಿಟ್ಸ್ಕರ್ಲಿಚ್ ಕಾನೂನು,మిత్చెర్లిచ్ యొక్క చట్టం
ಮಿಶ್ರಿತ,మిశ్రమ పంట
ಮಿಶ್ರ ಕೃಷಿ,మిశ్రమ వ్యవసాయం
ಮಿಶ್ರ ಗೊಬ್ಬರ,మిశ్రమ ఎరువులు
ಮಿಶ್ರ ಮೇಯಿಸುವ,మిశ్రమ మేత
ಮಿಶ್ರ ಸ್ವಾರ್ಡ್,మిశ్రమ స్వార్డ్
ಮಾದರಿ,మోడల్
ರೂಪಾಂತರ,మోడలింగ్
ಮಾರ್ಪಡಿಸಿದ ವಾತಾವರಣ ಪ್ಯಾಕೇಜಿಂಗ್,సవరించిన వాతావరణ ప్యాకేజింగ్
ತೇವಾಂಶ ಲಭ್ಯತೆ ಸೂಚ್ಯಂಕ,తేమ లభ్యత సూచిక
ತೇವಾಂಶದ ಕೊರತೆ ಸೂಚ್ಯಂಕ,తేమ లోటు సూచిక
ತೇವಾಂಶ ಸಮಾನ,తేమ సమానమైనది
ತೇವಾಂಶದ ಆಡಳಿತ,తేమ పాలన
ತೇವಾಂಶ,తేమ విడుదల కర్వ్
ತೇವಾಂಶ,తేమ నిలుపుదల
ತೇವಾಂಶ,తేమ ఒత్తిడి
ತೇವಾಂಶ,తేమ ఉద్రిక్తత
ತೇವಾಂಶ,తేమ
ಮೊಲಾರ್ ಪರಿಹಾರ,మోలార్ ద్రావణం
ಸಕಲಿಗಳು,మొలాసిస్
ಮೋಲ್ ಒಳಚರಂಡಿ,మోల్ డ్రైనేజ్
ಅಣು ಜೀವಶಾಸ್ತ್ರ,అణు జీవశాస్త్రం
ಆಣ್ವಿಕ ಸಂತಾನೋತ್ಪತ್ತಿ,పరమాణు పెంపకం
ಆಣ್ವಿಕ ಬೆರಗುಗೊಳಿಸುವಿಕೆ,మాలిక్యులర్ హైబ్రిడైజేషన్
ಮೃದ್ವಂಗಿ,మొలస్సిసైడ్
ವಿತ್ತೀಯ ಪ್ರಯೋಜನ ಸೂಚ್ಯಂಕ (ಮಾಯ್),ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI)
ಮೊನೊಕ್ಲೋನಲ್ ಪ್ರತಿಕಾಯ,మోనోక్లోనల్ యాంటీబాడీ
ಏಕಕಾಲ,మోనోకోటిలెడాన్స్
ಮೊನೊಕ್ರಾಪ್ (ಏಕಸಂಸ್ಕೃತ),మోటుకలు
ಏಕವ್ಯಕ್ತಿ,మోనోసియస్
ಏಕತೆ,మోనోజెనిసిస్
ಏಕಮಾತ್ರ,మోనోహైబ్రిడ్
ಏಕವ್ಯಕ್ತಿಗೆ ಸಂಬಂಧಿಸಿದ,మోనోజైగోటిక్
ಮಾನ್ಸೂತಿ,రుతుపవనాలు
ಮಂತ್ರವಾದ,మోంట్మోరిల్లోనైట్
ಮೂರ್,మూర్
ಮಾಮಿನ,మోర్
ಮೊರ್ಗನೆ ಘಟಕ,మోర్గాన్ యూనిట్
ಕೈಚಳಕ,మోర్ఫోజెనిసిస్
ರೂಪವಿಜ್ಞಾನದ ರೂಪಾಂತರ,పదనిర్మాణ అనుసరణ
ರೂಪನಶಾಸ್ತ್ರ,పదనిర్మాణ శాస్త్రం
ಅಡಮಾನ,తాకట్టు
ಮಣ್ಣಾದ,మోటిల్
ಚಾಚಿಕೊಂಡಿರುವ,మోట్లింగ్
ಅಚ್ಚು,అచ్చు
ಗಡಿಬಿಟ್ಟ,మౌల్టింగ్
ದಿಬ್ಬದ ಸಂಸ್ಕೃತಿ,మట్టిదిబ్బ సంస్కృతి
ದಿಬ್ಬದ ಲೇಯರಿಂಗ್,మట్టిదిబ్బ పొరలు
ಮೊವರ್,మొవర్
ಮೊಣಕಾಲ,మొవింగ్
ಲಂಬಕಟ್ಟೆ,శ్లేష్మం
ಮಣ್ಣು ಮಣ್ಣು,చెత్త నేల
ಮಣ್ಣಿನ,మడ్డీ
ಮಫಿಲ್,మఫిల్
ಹಸಿಮಿ ಕೃಷಿ,రక్షక కవచం వ్యవసాయం
ಹಸಿಗೊಬ್ಬರ,రక్షక కవచం పండించడం
ಹಸಿಗ,రక్షక కవచం
ಮರ್ಸಿ,మల్చింగ్
ಮಡಿ,ముల్
ಬಹುಮಹಡಿ ಬೆಳೆ,బహుళ అంతస్తుల పంట
ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ,బహుళ సహసంబంధం
ಬಹು ಕ್ರಾಪಿಂಗ್,బహుళ పంట
ಬಹು ಕ್ರಾಪಿಂಗ್ ಸೂಚ್ಯಂಕ,బహుళ పంట సూచిక
ಬಹು ಅಡ್ಡ,బహుళ క్రాస్
ಬಹು ಪ್ರತಿರೋಧ,బహుళ ప్రతిఘటన
ಮಲ್ಟಿವೇರಿಯ,మల్టీవియారిట్
ಬೃಹತ್ಕಂತ್‌ನ,మల్టీజోటిక్
ಮುಮ್ಮಿಡನೆ,మమ్మీఫికేషన్
ಮಮ್ಮಿ ಮಾಡಿದ ಹಣ್ಣು,మమ్మీ చేసిన పండు
ಮಸ್ಕೋವೈಟ್,మస్కోవైట్
ಅಣಬೆ,పుట్టగొడుగు
ರೂಪಾಂತರ,ముటాజెన్
ರೂಪಾಂತರದ,ఉత్పరివర్తన
ರೂಪಾಂತರ,మ్యుటేషన్
ಪರಸ್ಪರ ಪ್ರತಿಬಂಧ,పరస్పర నిరోధం
ಪರಸ್ಪರವಾದ,పరస్పరవాదం
ಕವಕ,మైసిలియం
ಸಂಚಾರಿ,మైకాలజీ
ಮೈಕೋಪ್ಲಾಸ್ಮಾ,మైకోప్లాస్మా
ಮೈಕೋರೈಜ್,మైకోరిజా
ಜರಡಿ,మేస్
ಮಡಿ,మదర్
ಮಧುಕ,మధుకా
ಮೆಕ್ಕೆ ಜೋಳ,మొక్కజొన్న
ಮಂತ್ರಮತಿ,మఖనా
ಮಚ್ಚೆ,మాండరిన్
ಮಾವಿನಕಾಯಿ,మామిడి జింగర్
ಮಾವು,మామిడి
"ಮಾರ್ಗಸಾ, ಬೇವಿನ","మార్గోసా, వేప"
ಮಡಿಚಾದ,బంతి పువ్వు
ಸಣ್ಣ ಮರ,మాస్టిక్ చెట్టు
ಮೆರಿಲ್,మెరిల్
ಮನ್ನೆ,మెస్టా
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,పుదీనా
ಮೊಲಕಾ ಹುರುಳಿ,మోలుకా బీన్
ಮಂಕಿ ಜಾಕ್,మంకీ జాక్
ಮರಿಹುಳು,మోరింగ
ಬೆಳಿಗ್ಗೆ ವೈಭವ (ಕನ್ವೋಲ್ವುಲಸ್),ఉదయం కీర్తి (కాన్వోల్వులస్)
ನಾರುಬಟ್ಟೆ,మోసాంబి
ಚಿಟ್ಟೆ ಹುರುಳಿ,చిమ్మట బీన్
ಮಡುಕು,మల్బరీ
ಅಣಬೆ,పుట్టగొడుగు
ಕಸ್ತೂರಿ,కర్బూజ
ಕಣ್ಗಾವಲು,మస్క్
ಸಾಸಿವೆ,ఆవాలు
ಮೈರ್ಟಲ್,మర్టల్
ಮಪಿಯರ್ ಹುಲ್ಲು,మాపియర్ గడ్డి
ಬಗೆಗಿನ,మీలీ బగ్
ಮಧ್ಯಮ,మిడ్జ్
ಹಬ್ಬರು,పురుగులు
ಕೋತಿ,కోతి
ಸೊಳ್ಳೆ,దోమ
ಪತಂಗ,చిమ్మట
ಪದ್ಯಶಾಸ್ತ್ರಜ್ಞ,వాతావరణ శాస్త్రవేత్త
ಸೂಕ್ಷ್ಮ ಜೀವಶಾಸ್ತ್ರಜ್ಞ,మైక్రోబయాలజిస్ట్
ದೈಹಿಕ ರೋಗಶಾಸ್ತ್ರಜ್ಞ,మైకాలజిస్ట్
ನ್ಯಾನೊಣಸ ತಂತ್ರಜ್ಞಾನ,నానోటెక్నాలజీ
ನಾರಿನ ನರಿ -ನರಿ -ನರಿ,నేపిఫార్మ్
ಮಾದಕ ವಸ್ತುವಿನ,మాదకద్రవ్య
ನಾಸ್ಟಿಕ್ ಚಲನೆ,నాస్టిక్ ఉద్యమం
ರಾಷ್ಟ್ರೀಯ ಪ್ರದರ್ಶನ,జాతీయ ప్రదర్శన
ರಾಷ್ಟ್ರೀಕರಣ (ಭೂಮಿಯ),భూమి యొక్క భూమి యొక్క)
ನೈಸರ್ಗಿಕ,సహజ
ನೈಸರ್ಗಿಕ ಇಯುತು,సహజ కోత
ನೈಸರ್ಗಿಕ ಕೃಷಿ,సహజ వ్యవసాయం
ನೈಸರ್ಗಿಕ ಸಂಪನ್ಮೂಲಗಳ,సహజ వనరులు
ನೈಸರ್ಗಿಕ ಆಯ್ಕೆ,సహజమైన ఎన్నిక
ನೈಸರ್ಗಿಕ ಸಸ್ಯವರ್ಗ,సహజ వృక్షసంపద
ಕುತ್ತಿಗೆ (ಹಾರ್ಟ್),మెడ (హార్ట్)
Necrತಕ,నెక్రోసిస్
ಮಕರಂದ,తేనె
ನಕಾರಾತ್ಮಕ ಅಲ್ಲೆಲೋಪತಿ,ప్రతికూల అల్లెలోపతి
ನೇತ್ರಾಯ,నెమాటిసైడ్
ನೆಮಟೋಡ್ ನಿರೋಧಕ ಬೇರುಕಾಂಡ,నెమటోడ్ రెసిస్టెంట్ రూట్‌స్టాక్
ಪ್ರಾಚೀನ ಶಾಸ್ತ್ರ,నెమటాలజీ
ಪುನರ್ವಸತಿ,నియోటెని
ನಿವ್ವಳ ಸಂಯೋಜನೆ ದರ (ಎನ್ಎಆರ್),నికర చికిత్స రేటు
ನಿವ್ವಳ ಲಾಭ,నికర లాభం
ನಿವ್ವಳ ಆದಾಯ (ಕೃಷಿ ಆದಾಯ),నికర ఆదాయం (వ్యవసాయ ఆదాయం)
ನಿವ್ವಳ ನೀರಾವರಿ ಅವಶ್ಯಕತೆ,నికర నీటిపారుదల అవసరం
ನಿವ್ವಳ ಉತ್ಪಾದಕತೆ,నికర ఉత్పాదకత
ನಿವ್ವಳ,నికర రాబడి
ಬಲೆ,నెట్టింగ్
ನರಕೋಶ,న్యూరాన్
ತಟಸ್ಥ,తటస్థ
ತಟಸ್ಥತೆ,తటస్థత
ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ,తటస్థీకరణ
ತಟಸ್ಥ ಮಣ್ಣು,తటస్థ నేల
ನ್ಯೂಟ್ರಾನ್ ತೇವಾಂಶ ಮೀಟರ್,న్యూట్రాన్ తేమ మీటర్
ಗೂಡು,సముచితం
ನುಗ್ಗು,నికోటిన్
ರಾತ್ರಿ ಮಣ್ಣು,రాత్రి నేల
ನೈಟ್ರೇಟ್ ಒಟ್ಟುಗೂಡಿಸುವಿಕೆ,నైట్రేట్ సమీకరణ
ನೈಟ್ರೇಟ್ ಕಡಿತ,నైట్రేట్ తగ్గింపు
ನೈಟ್ರೇಟ್ ವಿಷತ್ವ,నైట్రేట్ విషపూరితం
ನಿಟ್ರೇಟಿ,నైట్రే
ನೈಟ್ರೀಕರಣ ಪ್ರತಿರೋಧಕ,నైట్రిఫికేషన్ ఇన్హిబిటర్
ಸಾರಜನಕ ಸಂಯೋಜನೆ,నత్రజని సమీకరణ
ಸಾರಜನಕ ಚಕ್ರ,నత్రజని చక్రం
ಸಾರಜನಕ ಕೊರತೆ,నత్రజని లోపం
ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,నత్రజని స్థిరీకరణ
ಸಾರಜನಕ,నత్రజని
ಶ್ರೇಷ್ಠೀಕರಣ,నోబిలైజేషన్
ಉದಾತ್ತ ಕಬ್ಬಿನ,నోబెల్ చెరకు
ರಾತ್ರಿಯ,రాత్రి
ತಪಾಸಣೆ,నోడ్
ಮೆಲುಕು,నాడ్యులేటెడ్ ప్లాంట్
ತಿರಸ್ಕಾರ,నాడ్యులేషన్
ಗಂಟು,నాడ్యూల్
ಅಲೆಮಾರಿ,సంచార
ನಾಮಕರಣ,నామకరణం
ಅಲ್ಲ,నాన్ అల్లెలిక్
ಕ್ಯಾಪಿಲ್ಲರಿ ರಂಧ್ರವಿಲ್ಲದ,కేశనాళికలు కాని రంధ్రం
ಸ್ಪರ್ಧಾತ್ಮಕವಲ್ಲದ ಬೆಳೆ,పోటీ లేని పంట
ಅಸಂಬದ್ಧ ರೂಪಾಂತರ,అర్ధంలేని మ్యుటేషన్
ಗಮನಾರ್ಹವಲ್ಲದ,ముఖ్యమైనది కాదు
ಆಮ್ಲೀಯವಲ್ಲದ ಗೊಬ್ಬರ,నాన్-యాసిడ్ ఏర్పడే ఎరువులు
ಬಂಧನಕ್ಕೊಳಗಾಗುವುದು,నాన్-కంజుగేషన్
ವಿವರಣೆಯಿಲ್ಲದ (ಪ್ರಾಣಿ),నాన్-డిస్క్రిప్ట్ (జంతువు)
ಅನಿವಾರ್ಯವಲ್ಲದ,అనవసరమైన మూలకం
ಆಸ್ಪತ್ರೆಯಿಲ್ಲದ,నాన్-హామోజెనస్
ಹಗ್ಗದ,నాన్-హోమోలాగస్
ಧ್ರುವೀಯ-ಸಂಯುಕ್ತ,ధ్రువ రహిత సమ్మేళనం
ನವೀಕರಿಸಲಾಗದ ಶಕ್ತಿ,పునరుత్పాదక శక్తి
ಆಯ್ದ ಸಂಪರ್ಕ ಸಸ್ಯನಾಶಕ,నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్
ಆಯಾಸವಿಲ್ಲದ ಸಸ್ಯನಾಶಕ,ఎంపిక కాని హెర్బిసైడ్
ಸಿಂಬಿಯೋಟಿಕ್ ಅಲ್ಲದ ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ
ಸಾಮಾನ್ಯ ವಿತರಣೆ,సాధారణ పంపిణీ
ಸಾಮಾನ್ಯ ಮೊಳಕೆ,సాధారణ మొలకల
ಸಾಮಾನ್ಯ ಪರಿಹಾರ,సాధారణ పరిష్కారం
ಸಾಮಾನ್ಯೀಕರಣ,సాధారణీకరణ
ಉತ್ತರದ ಬಡಿತ,ఉత్తర బ్లాటింగ్
ರೋಗ,నోటిఫైబుల్ డిసీజ్
ನೆಡುವುದರವರೆಗೆ ಇಲ್ಲ,నో-టిల్ నాటడం
ಹಾನಿಕಾರಕ ಕಳೆಗಳು,విషపూరిత కలుపు మొక్కలు
ಪರಮಾಣು ಕಾಂತೀಯ,అణు అయస్కాంత
ನ್ಯೂಕ್ಲಿಯಸ್ ಆಮ್ಲ,న్యూక్లియై ఆమ్లం
ನ್ಯೂಕ್ಲಿಯಬ್ಯಾಕ್ಟರ,న్యూక్లియోబాక్టర్
ನ್ಯೂಕ್ಲಿಯೊಲಸ್,న్యూక్లియోలస్
ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್,న్యూక్లియోటైడ్
ನ್ಯೂಕ್ಲಿಯಸ್,న్యూక్లియస్
ಶೂನ್ಯ ಕಲ್ಪನೆ,శూన్య పరికల్పన
ಬಹಿಷ್ಕಾರದ,నల్లిసోమిక్
ಶೂನ್ಯ ರೂಪ,శూన్య-మ్యుటేషన్
ದಾದಿ ಕೋಶ,నర్సు సెల్
ದಾದಿ ಬೆಳೆ,నర్సు పంట
ನರ್ಸರಿ,నర్సరీ
ಕಾಯಿ,గింజ
ಪೌಷ್ಟಿಕ ಸೈಕ್ಲಿಂಗ್,పోషక సైక్లింగ్
ಪೋಷಕಾಂಶಗಳ ಕೊರತೆಯ ಲಕ್ಷಣಗಳು,పోషక లోపం లక్షణాలు
ಪೋಷಣೆ,పోషణ
ಪೌಷ್ಠಿಕಾಂಶದ ಮೌಲ್ಯ,పోషక విలువలు
ಪೌಷ್ಠಿಕ ಮೌಲ್ಯ ಸೂಚ್ಯಂಕ,పోషక విలువ సూచిక
ಕೃಷಿಗೆ ಸಂಬಂಧಿಸಿದ ಪ್ರಮುಖ ಸಸ್ಯಗಳ ಹೆಸರುಗಳು,వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు
ನಾಗೈ ಕರ್ಪೂರ,నాగై కర్పూరం
ನಾರ್ಸಸ್,నార్సిసస్
ನಾರುಬಟ್ಟೆ,నిగెల్లా
ನೈಜರ್,నైజర్
ರಾತ್ರಿ ಮಲ್ಲಿಗೆ,రాత్రి జాస్మిన్
ನಾಪಾ ಅಂಗೈ,నిపా పామ్
ಕಾಯಿ ಹುಲ್ಲು,గింజ గడ్డి
ಕಾಯಿ ಸೆಡ್ಜ್,గింజ సెడ్జ్
ಜಾಯಿಕಾಯಿ,జాజికాయ
ನದಿಮೋಡಿ,నెమటోడ్
ಅಡಿಕೆ,గింజ వీవిల్
ವೇಶ್ಯಾಗೃಹ,నెమటాలజిస్ట్
ಏರೋಬ್‌ಗಳನ್ನು ಕಡ್ಡಾಯ,ఏరోబ్‌లను నిర్బంధించండి
ಆಮ್ಲಜನಕಾಂಗ,వాయురహిత వాయురహితం
ಪರಾವಲಂಬಿ,పరాన్నజీవిని తొలగించండి
ಕಡು,బాధ్యత
ಆಫ್-ಮಾದರಿಯ ಸಸ್ಯಗಳು,ఆఫ్-టైప్ ప్లాంట్లు
ಎಣ್ಣೆ ಕೇಕು,ఆయిల్ కేక్
ಒಕಜಾಕಿ ತುಣುಕು,ఒకాజాకి భాగం
ಓಲೆರಿಕ್ರುಲ್ಚರ್,ఒలెరికూర్
ಆಲಿಗೋಜಿನ್,ఒలిగోజీన్
ಆಲಿಗೊನೆಕ್ಲಿಯೊಟೈಡ್,ఒలిగోన్యూక్లియోటైడ్
ಆಲಿವ್ ಎಣ್ಣೆ,ఆలివ్ నూనె
ಒಮೆಗಾ -3-ಕೊಬ್ಬಿನಾಮ್ಲ,ఒమేగా -3-కొవ్వు ఆమ్లం
ಸರ್ವಭಕ್ಷಕ,సర్వశక్తులు
ಬಾಗುವುದು,ఆంకోజీన్
ಚುಚ್ಚುವ ವೈರು,ఆంకోజెనిక్ వైరస్
ಆವರ ಶಾಸ್ತ್ರ,ఆంకాలజీ
ಆನ್-ಫಾರ್ಮ್ ರಿಸರ್ಚ್,ఆన్-ఫార్మ్ రీసెర్చ్
ಒಸೈಟ್,ఓసైట్
ನಿರ್ವಹಣಾ ವೆಚ್ಚ,నిర్వహణ ఖర్చు
ಒಂದು ಬಗೆಯ operಷಧ,ఒపెరాన్
ಅವಕಾಶ ಬೆಳೆ,అవకాశం పంట
ಗರಿಷ್ಠ ಪ್ರಮಾಣ,వాంఛనీయ మోతాదు
ಗರಿಷ್ಠ ಆರ್ಥಿಕ ಪ್ರಮಾಣ,వాంఛనీయ ఆర్థిక మోతాదు
ಹಣ್ಣಿನ ದಕ್ಷತೆ,ఆర్చర్డ్ సామర్థ్యం
ಸಾವಯವ ಕೃಷಿ,సేంద్రీయ వ్యవసాయం
ಸಾವಯವ ಕೊಲಾಯ್ಡ್‌ಗಳು,సేంద్రీయ ఘర్షణలు
ಸಾವಯವ ಕೃಷಿ,సేంద్రీయ వ్యవసాయం
ಸಾವಯವ,సేంద్రీయ ఎరువు
ಸಾವಯವ ವಿಷಯ,సేంద్రీయ పదార్థం
ಸಾವಯವ ಸಾರಜನಕ (ಮಣ್ಣು),సేంద్రియ నఠీ
ಸಾವಯವ ರಂಜಕ,సేంద్రీయ భాస్వరం
ಸಾವಯವ ಮಣ್ಣು,సేంద్రీయ నేల
ಸಾವಯವ ತ್ಯಾಜ್ಯ,సేంద్రీయ వ్యర్థాలు
ಸಾವಯವ,సేంద్రీయ
ಸಂಘಟಿತ ಮಾರ್ಕೆಟಿಂಗ್,ఆర్గనైజ్డ్ మార్కెటింగ్
ಅಂಗವಾಸನ,ఆర్గానోజెనిసిస్
ಆರ್ಗನೊಲೆಪ್ಟಿಕ್ ಮೌಲ್ಯಮಾಪನ,ఆర్గానోలెప్టిక్ మూల్యాంకనం
ಪಾರ ವಿಜ್ಞಾನ,అలంకార శాస్త్రం
ಸಾಂಪ್ರದಾಯಿಕ ಬೀಜ,ఆర్థడాక్స్ సీడ్
ಆರ್ಥೋಗೋನಲ್ ಬಹುಪದೀಯ ಸಮೀಕರಣ,ఆర్తోగోనల్ బహుపది సమీకరణం
ಆಸಾಮಿಗಳು,ఓస్మోసిస్
ಆಸ್ಮೋಟಿಕ್ ಪರಿಣಾಮ,ఓస్మోటిక్ ప్రభావం
ಆಸ್ಮೋಟಿಕ್ ಸಾಮರ್ಥ್ಯ,ఓస్మోటిక్ సంభావ్యత
ಸ್ಫೋಟ,అకస్మాత్తుగా వ్యాపించడం
Out ಟ್ ಸಂತಾನೋತ್ಪತ್ತಿ,అవుట్ బ్రీడింగ్
ಒಲೆ,పొయ్యి
ಅತಿಕ್ರಮಣ,ఓవర్‌వింటర్
ಅತಿಕ್ರಮಣ ಉತ್ಪಾದನೆ,తరం అతివ్యాప్తి
ಅಂಡಾಕಾರ,అండం
ಉತ್ಕರ್ಷಣ,ఆక్సీకరణ
ಉತ್ಕರ್ಷಣ,ఆక్సిలోఫైట్స్
ಓಟ್ಸ್,వోట్స్
ಎಣ್ಣೆ ಅಂಗೈ,ఆయిల్ పామ్
ಪಟಲಾದ,ఒలిండర్
ಆಲಿವ್,ఆలివ్
ಈರುಸು,ఉల్లిపాయ
ಅಫೀಮು ಗಸಗಸೆ,నల్లమందు గసగసాలు
"ಓರಿಯಂಟಲ್ ಪ್ಲೇನ್, ಯುರೋಪಿಯನ್ ಪ್ಲೇನ್ ಮರ","ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు"
ಚಿರತೆ,ప్యాకింగ్
ಕಸಾಯಿಖಾನೆ,పాడాక్
ಜೋಡಿಯಾಗಿರುವ ಸಾಲು ನೆಡುವಿಕೆ,జత చేసిన వరుస నాటడం
ರುಚನೀಯತೆ,పాలటబిలిటీ
ಚೂರು,పానికిల్
ಪ್ಯಾರಾಸೆಂಟ್ರಿಕ್ ವಿಲೋಮ,పారాసెంట్రిక్ విలోమం
ನಿಯತಾಂಕ,పరామితి
ಪರಾವಲಂಬಿ,పరాన్నజీవి
ಪಾರಾಗಲಿ,పార్బోయిలింగ్
ಕಪಟ,పరేన్చైమా
ಪೋಷಕ ಬಂಡೆ,పేరెంట్ రాక్
ಪೂರ್ತಿ ಬರಗಾಲ,పార్మనెంట్ కరువు
ಪಾಕಾಹಾರಿಕೆ,పార్థినోజెనిసిస్
ಭಾಗಶಃ ಅಂಶ ಉತ್ಪಾದಕತೆ,పాక్షిక కారకాల ఉత్పాదకత
ಭಾಗವಹಿಸುವ ಗ್ರಾಮೀಣ ಮೌಲ್ಯಮಾಪನ,పాల్గొనే గ్రామీణ మదింపు
ಕಣಗಳ ಸಾಂದ್ರತೆ,కణ సాంద్రత
ನಿಷ್ಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,నిష్క్రియాత్మక శోషణ
ಹುಲ್ಲೆ,పచ్చిక
ಹುಲ್ಲುಗಾವಲು,పచ్చిక పట్టణీకరణ
ಪಿಸಿಆರ್ (ಪಾಲಿಮರೇಸ್ ಚೈನ್ ರಿಯಾಕ್ಷನ್),పిసిఆర్
ರೈತ ಕೃಷಿ,రైతు వ్యవసాయం
ಪೀಟ್ (ಮಣ್ಣು),మట్టి
ಗಡ,పెడ్
ಬೆಕ್ಕುಗಳು,పెడిసెల్
ರೋಗಿಯ,పూర్వీకుల నుండి వంశక్రమము
ಪೆಟ್ಟಿಗೆ,పెడోజెనిసిస్
ಶಿಶುಕಾಮ,పెడోలజీ
ಸಿಪ್ಪೆಸುರು,పీల్
ಸಿಪ್ಪೆ,పీలింగ్
ಉಂಡೆ,గుళికల
ನಡುಗುವಿಕೆ,పెర్కోలేషన్
ದೀರ್ಘಕಾಲಿಕದ,శాశ్వత
ಪೆರಿಸೆಂಟ್ರಿಕ್ ವಿಲೋಮ,పెరిసెంట్రిక్ విలోమం
ಪೆರಿ ನಗರ,పెరి-అర్బన్
ಪ್ರವೇಶಸಾಧ್ಯತೆ,పారగమ్యత
ಪರ್ಮ್ಯಾಲಕ,స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి
ಶಾಶ್ವತ ವಿಲ್ಟಿಂಗ್ ಪಾಯಿಂಟ್ (ಪಿಡಬ್ಲ್ಯೂಪಿ),శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి)
ಪ್ರವೇಶಸಾಧ್ಯತೆಯ ಗುಣಾಂಕ,పెర్మబిలిటీ గుణకం
ಪ್ರವೇಶಸಾಧ್ಯತೆ ದರ,పారగమ్యత రేటు
ಪರ್ಮಿಯೀಟರ್,పెర్మీమీటర్
ನಿರಂತರ ಸಸ್ಯನಾಶಕ,నిరంతర హెర్బిసైడ్
ಕೀಟನಾಶಕ,పురుగుమందు
ಪೆಟ್ರೋಫೈಟ್,పెట్రోఫైట్
ಪಾರ,ఫేజ్
ಹವ್ಯಾಸಿ,దశల నాటడం
ನೂಡು,ఫాస్మిడ్
ಹೆಣಗಾಟಕ,ఫెలోజెన్
ಫೆನಾಲಿಕ್ ಸಂಯುಕ್ತಗಳು,ఫినోలిక్ సమ్మేళనాలు
ವಿದ್ಯಮಾನಶಾಸ್ತ್ರ,ఫినాలజీ
ಹರಿಯುವರ,ఫినోటైప్
ಶಿರೋಕ್ತಿ,ఫేర్మోన్
ಪೃಷ್ಠ,ఫ్లోయమ్
ಫಾಸ್ಫೇಟ್ ಸ್ಥಿರೀಕರಣ,ఫాస్ఫేట్ ఫిక్సేషన్
ಪಟ್ಟು,ఫాస్ఫేట్ రాక్
ಫಾಸ್ಫೇಟ್ ಕರಗುವಿಕೆ,ఫాస్ఫేట్ ద్రావణీకరణ
ಫಾಸ್ಫೇಟ್ ಕರಗುವಿಕೆ,ఫాస్ఫేట్ ద్రావణీకరణ
ಪೋಫಟೈಡ್,ఫాస్ఫాటైడ్
ತುಂಡು,ఫాస్ఫో-జిప్సం
ಫಾಸ್ಫಾಲಿಪಿಡ್,ఫాస్ఫోలిపిడ్
ಫಾಸ್ಫರಿಲೀಕರಣ,ఫాస్ఫోరైలేషన్
ಫೋಟೋ ವರ್ಣಪಟಲ ಮಾಪಕ,ఫోటో స్పెక్ట్రోమీటర్
Photoತುಕಂಡ,ఫోటోఆటోట్రోఫ్
