Tamil,English
நெறிப்படுத்துங்கள்,Streamline
வலிமை,Strength
பலப்படுத்துங்கள்,Strengthen
கடினமான,Strenuous
மன அழுத்தம்,Stress
மன அழுத்தம் மேலாண்மை,Stress management
கண்டிப்பான,Strict
கண்டிப்பாக,Strictly
கண்டிப்பு,Strictness
கண்டிப்பான,Stricture
வேலைநிறுத்தம்,Strike
வேலைநிறுத்த அழைப்பு,Strike call
கடுமையான,Stringency
ஆடை அவிழ்ப்பு,Strip
முயற்சி செய்யுங்கள்,Strive
சேமிப்பக திறன்,Storage capacity
வலுவான அறை,Strong room
கட்டமைப்பு,Structural
கட்டமைப்பு,Structure
கட்டமைக்கப்பட்ட நேர்காணல்,Structured interview
கட்டமைக்கப்பட்ட ஊதியம்,Structured pay
போராட்டம்,Struggle
பிடிவாதமாக,Stubborn
ஸ்டுடியஸ்,Studious
ஆய்வு,Study
ஆய்வு விடுப்பு,Study leave
பொருள்,Stuff
பிரமாதமான,Stupendous
ஸ்டைல்,Style
துணை,Sub
துணைக்குழு,Sub-committee
துணை ஒப்பந்தம்,Sub-contract
துணைமாவட்டம்,Sub-district
துணைப்பிரிவு,Sub-division
துணை தலை,Sub-head
பொருள்,Subject
அகநிலை,Subjective
துணை,Subjudice
சப்ளீஸ்,Sublease
Subleting,Subletting
சமர்ப்பிப்பு,Submission
அடிபணிந்த,Submissive
துணை அலுவலகம்,Subordinate office
துணை சேவைகள்,Subordinate services
துணை ஊழியர்கள்,Subordinate staff
துணைப் பட்டி,Subparagraph
சப்ருல்,Subrule
பதிவு,Subscribe
சந்தா மூலதனம்,Subscribed capital
சந்தாதாரர்,Subscriber
சந்தா,Subscription
துணை,Subsection
அடுத்தடுத்த,Subsequent
அடுத்தடுத்த நடவடிக்கை,Subsequent action
பின்னர்,Subsequently
துணை,Subsidiary
துணை உடல்கள்,Subsidiary bodies
துணை தொழில்,Subsidiary industry
துணை ஆணை,Subsidiary mandate
துணை ரசீது,Subsidiary receipt
துணை பதிவு,Subsidiary register
மானியம்,Subsidise
மானியம்,Subsidised
மானிய தங்குமிடம்,Subsidized accommodation
மானியம்,Subsidy
வாழ்வாதார,Subsistence
வாழ்வாதார கொடுப்பனவு,Subsistence allowance
வாழ்வாதார மானியம்,Subsistence grant
தரமற்ற,Substandard
கணிசமான,Substantial
உறுதிப்படுத்தவும்,Substantiate
கணிசமான,Substantive
கணிசமான ஊதியம்,Substantive pay
கணிசமான இடுகை,Substantive post
மாற்று,Substitute
மாற்றீடு,Substitution
துணை துணை பத்தி,Sub sub-paragraph
புறநகர்,Suburban
துணை வென்,Subvention
கீழ்ப்படிதல்,Subversion
சுரங்கப்பாதை,Subway
வெற்றி,Succeeding
அடுத்தடுத்து,Succession
அடுத்தடுத்த,Successive
வாரிசு,Successor
துணை,Succour
சூ,Sue
பாதிப்பு,Suffer
துன்பம்,Suffering
போதுமானது,Sufficient
பின்னொட்டு,Suffix
வாக்குரிமை,Suffrage
பரிந்துரை,Suggestion
பரிந்துரை பெட்டி,Suggestion box
பரிந்துரைகள் புத்தகம்,Suggestions book
பரிந்துரைக்கும்,Suggestive
தற்கொலை,Suicide
வழக்கு,Suit
பொருந்தக்கூடிய தன்மை,Suitability
பொருத்தமான நடவடிக்கை,Suitable action
பொருத்தமானது,Suited
தொகை,Sum
சுருக்கமாக,Summarily
சுருக்கம்,Summary
சுருக்க சோதனை,Summary trial
சுருக்கமாகக்,Summing up
உச்சிமாநாடு,Summit
வரவழைக்கவும்,Summon
சும்ப்டூரி கொடுப்பனவு,Sumptuary allowance
மொத்தம்,Sum up
இதரபலதரப்பட்ட,Sundry
சுய மோட்டோ,Suo moto
மேலதிகமாக்கல்,Superannuation
மேலதிக ஓய்வூதியம்,Superannuation pension
மேலோட்டமான,Superficial
மிதமிஞ்சிய,Superfluous
மிகைப்படுத்தல்,Superimpose
உயர்ந்த,Superior
மேன்மை,Superiority
சூப்பர்நியூமரரி,Supernumerary
சூப்பர்நியூமரரி இடுகை,Supernumerary post
சூப்பர்பிரேக்,Superscribe
சூப்பர்ஸ்கிரிப்ஷன்,Superscription
அடைப்பது,Supersede
அதிகபட்சம்,Supersession
சூப்பர் ஸ்ட்ரக்சர்,Superstructure
சூப்பர் டாக்ஸ்,Supertax
சூப்பர் டைம்ஸ்கேல்,Super timescale
மேற்பார்வை,Supervision
மேற்பார்வையாளர்,Supervisor
மேற்பார்வை ஊழியர்கள்,Supervisory staff
துணை,Supplement
துணை,Supplementary
துணை பட்ஜெட்,Supplementary budget
துணை செலவு,Supplementary cost
துணை தேவை,Supplementary demand
துணை மானியம்,Supplementary grant
துணை கேள்வி,Supplementary question
துணை விதிகள்,Supplementary rules
சப்ளையர்,Supplier
விநியோகி,Supply
ஆதரவு,Support
ஆதரவாளர்,Supporter
துணை ஆவணங்கள்,Supporting documents
அடக்கி,Suppress
மேலாதிக்கம்,Supremacy
உச்சம்,Supreme
கூடுதல் கட்டணம்,Surcharge
பிணையம்,Surety
ஷ்யூரிட்டி பத்திரம்,Surety bond
மேற்பரப்பு ஆய்வு,Surface inspection
மேற்பரப்பு போக்குவரத்து,Surface transport
அறுவை சிகிச்சை,Surgery
குடும்ப பெயர்,Surname
உபரி,Surplus
உபரி பட்ஜெட்,Surplus budget
உபரி அறிக்கை,Surplus report
உபரி ஊழியர்கள்,Surplus staff
ஆச்சரியம் சோதனை,Surprise check
ஆச்சரியம் வருகை,Surprise visit
சரணடைதல்,Surrender
சுற்றியுள்ள,Surroundings
சுர்டாக்ஸ்,Surtax
கண்காணிப்பு,Surveillance
கணக்கெடுப்பு,Survey
கணக்கெடுப்பு அறிக்கை,Survey report
உயிர்வாழ்வு,Survival
உயிர் பிழைத்தது,Surviving
உயிர் பிழைத்தவர்,Survivor
எளிதில் பாதிப்பு,Susceptibility
சந்தேகத்திற்குரிய,Suspect
இடைநீக்கம்,Suspend
சஸ்பென்ஸ்,Suspense
சஸ்பென்ஸ் கணக்கு,Suspense account
இடைநீக்கம்,Suspension
இடைநீக்க உத்தரவு,Suspension order
சந்தேகம்,Suspicion
நிலையான,Sustainable
நிலையான வளர்ச்சி,Sustainable growth
நீடித்தது,Sustained
சத்தியம்,Swear
சத்திய-செரமனி,Swearing-in-ceremony
பாடத்திட்டங்கள்,Syllabus
சின்னம்,Symbol
சமச்சீர்,Symmetry
அனுதாபம்,Sympathy
அனுதாப வேலைநிறுத்தம்,Sympathy strike
சிம்போசியம்,Symposium
அறிகுறி,Symptom
ஒத்திசைக்கவும்,Synchronise
சுருக்கம்,Synopsis
தொகுப்பு,Synthesis
செயற்கை,Synthetic
அமைப்பு,System
முறையான,Systematic
முறையான வேலை,Systematic work
அமைப்புகள் பகுப்பாய்வு,Systems analysis
தாவல் கோப்புறை,Tab folder
மேசை,Table
அட்டவணை,Tableau
உள்ளடக்க அட்டவணை,Table of contents
வீட்டின் அட்டவணை,Table of the house
அட்டவணை,Tabular
அட்டவணைப்படுத்தப்பட்ட அறிக்கை,Tabulated statement
அட்டவணை,Tabulation
தாவல்,Tabulator
சமாளிக்கவும்,Tackle
தந்திரம்,Tact
தந்திரோபாயம்,Tactful
தந்திரோபாயம்,Tactic
குறிச்சொல்,Tag
வீட்டிற்கு எடுத்து செல்லும் சம்பளம்,Take home pay
எடுத்துக் கொள்ளுங்கள்,Take over
திறமையானவர்கள்,Talented
திறமை தேடல்,Talent search
எண்ணிக்கை,Tally
டேலி கார்டு,Tally card
சேதப்படுத்துதல்,Tampering
உறுதியான,Tangible
உறுதியான சொத்து,Tangible asset
டேப்,Tape
தட்டுவதன்,Tapping
தாமதம்,Tardiness
இலக்கு,Target
"கடைசி நாள், முடிக்கப்படவேண்டிய நாள்",Target date
கட்டணம்,Tariff
கெடு,Tarnish
பணி,Task
பணிக்குழு,Task force
வரி,Tax
வரி குறைப்பு,Tax abatement
வரி விதிக்கத்தக்கது,Taxable
வரி விதிக்கக்கூடிய வருமானம்,Taxable income
வரி சரிசெய்தல்,Tax adjustment
வரி மதிப்பீடு,Tax assessment
வரிவிதிப்பு,Taxation
வரி தவிர்ப்பு,Tax avoidance
வரி ஆலோசகர்,Tax consultant
வரி அறிவிப்பு,Tax declaration
மூலத்தில் வரி கழிக்கப்படுகிறது,Tax deducted at source
வரி விலக்கு,Tax deduction
வரி ஏய்ப்பு,Tax evasion
வரி விலக்கு,Tax exemption
வரி இலவசம்,Tax free
வரி செலுத்துவோர்,Tax payer
வரி சலுகை,Tax rebate
வரி வருமானம்,Tax return
வரி அட்டவணை,Tax schedule
கூட்டு முயற்சி,Team spirit
குழு வேலை,Team work
கண்ணீர்ப்புகை,Tear gas
தொழில்நுட்ப,Technical
தொழில்நுட்ப ஆலோசனை,Technical advice
தொழில்நுட்ப கல்லூரி,Technical college
தொழில்நுட்ப தரவு,Technical data
தொழில்நுட்ப இடுகை,Technical post
தொழில்நுட்ப தகுதி,Technical qualification
தொழில்நுட்ப திறன்,Technical skill
தொழில்நுட்ப சொல்,Technical term
தொழில்நுட்ப பயிற்சி,Technical training
தொழில்நுட்பவியலாளர்,Technician
நுட்பம்,Technique
தொழில்நுட்பம்,Technocracy
தொழில்நுட்பம்,Technocrat
தொழில்நுட்ப,Technological
தொழில்நுட்பவாதிகள்,Technologist
தொழில்நுட்பம்,Technology
டெலிபாங்கிங்,Telebanking
தந்தி,Telegram
தந்தி முகவரி,Telegraphic address
தந்தி,Telegraphy
டெலிபர்ண்டர் செய்தி,Teleprinter message
தொலைக்காட்சி,Television
டெலிவொர்க்கிங்,Teleworking
டெலெக்ஸ்,Telex
சொல்பவர்,Teller
கோபம்,Temper
மனோபாவம்,Temperament
மனோபாவம்,Temperamental
வெப்ப நிலை,Temperature
டெம்போ,Tempo
தற்காலிக,Temporary
தற்காலிக முன்கூட்டியே,Temporary advance
தற்காலிக நியமனம்,Temporary appointment
தற்காலிக இயலாமை,Temporary disability
தற்காலிக இடுகை,Temporary post
தற்காலிக கட்டுப்பாடு,Temporary restriction
தற்காலிக காலியிடம்,Temporary vacancy
சோதனையானது,Temptation
டெனபிள்,Tenable
தவணை,Tenacity
குத்தகைதாரர்,Tenancy
வாடகைக்காரர்,Tenant
போக்கு,Tendency
ஒப்பந்தம்,Tender
டெண்டர் பெட்டி,Tender box
டெண்டரர்,Tenderer
மென்மையான அறிவிப்பு,Tender notice
தற்காலிக,Tentative
பதவிக்காலம்,Tenure
நிலத்தின் பதவிக்காலம்,Tenure of land
பதவிக்காலம்,Tenure of office
பதவிக்காலம்,Tenure of post
வேலையின் பதவிக்காலம்,Tenure of work
பதவிக்காலம்,Tenure post
கால,Term
முடிக்கக்கூடியது,Terminable
முனையம் (அறிக்கை போன்றவை),Terminal (report etc.)
முனைய வரி,Terminal tax
முடித்தல்,Termination
முடித்தல் பிரிவு,Termination clause
முடித்தல் அறிவிப்பு,Termination notice
சேவையை முடித்தல்,Termination of service
சொல்,Terminology
கால கடன்,Term loan
அலுவலகம் காலம்,Term of office
விதிமுறை,Terms
விதிமுறைகள் மற்றும் நிபந்தனைகள்,Terms and conditions
விநியோக நிபந்தனைகள்,Terms of delivery
குறிப்பு விதிமுறைகள்,Terms of reference
சேவை விதிமுறைகள்,Terms of service
பிரதேசம்,Territory
பயங்கரவாதம்,Terror
பயங்கரவாதம்,Terrorism
பயங்கரவாதி,Terrorist
மூன்றாம் நிலை நன்மை,Tertiary benefit
சோதனை,Test
ஏற்பாடு,Testament
சோதனை கட்டணம்,Test charge
சோதனை சோதனை,Test check
சோதனையாளர்,Tester
சாட்சியமளிக்கவும்,Testify
சான்று,Testimonial
சாட்சியம்,Testimony
சோதனை அறிக்கை,Testing report
உரை,Text
நன்றி,Thankful
தீம்,Theme
சிகிச்சை,Therapy
மூன்றாம் தரப்பு,Third party
முழுமையாக,Thoroughly
சிந்தனை,Thoughtful
அச்சுறுத்தல்,Threat
சிக்கன,Thrift
மூலம்,Through
வெளியே எறியுங்கள்,Throw out
கட்டைவிரல் எண்ணம்,Thumb impression
பெரும்பான்மையைத் துடைக்கிறது,Thumping majority
டிக்கெட்,Ticket
கட்டு,Tie
கட்டப்பட்ட கடன்,Tied loan
அடுக்கு,Tier
சாய்,Tilt
நேரம்,Time
நேரம் அனுமதிக்கப்படுகிறது,Time allowed
நேரம் தடை,Time barred
வரையறை உட்பட்ட நேரத்திற்குள்,Time bound
நேர அட்டை,Time card
நேர வைப்பு (= நிலையான வைப்பு),Time deposit (=fixed deposit)
நேரம் காத்தல்,Time keeping
நேர வரம்பு,Time limit
நேரம் முடிவடைந்துவிட்டது,Time off
நேரம் மீறப்பட்டது,Time overrun
நேர நிரல்,Timed programme
நேர வீதம்,Time rate
நேர பதிவு இயந்திரம்,Time recording machine
கால அளவு,Time scale
நேர அட்டவணை,Time schedule
நேர முத்திரை,Time stamp
நேர ஆய்வு உபகரணங்கள்,Time study equipment
நேர அட்டவணை,Time table
நேரம்,Timing
உதவிக்குறிப்புகள்,Tips
தலைப்பு,Title
தலைப்பு வைத்திருப்பவர்,Title holder
கழிப்பறை,Toilet
டோக்கன்,Token
டோக்கன் உறுப்பினர்,Token member
டோக்கன் ஊதியம்,Token pay
டோக்கன் வேலைநிறுத்தம்,Token strike
தொனி,Tone
கீழே தொனி,Tone down
குரலை உயர்த்தி,Tone up
கருவி,Tool
கருவி டவுன் ஸ்ட்ரைக்,Tool down strike
மேல்,Top
தலைப்பு,Topic
உயர்மட்ட முடிவு,Top level decision
உயர்மட்ட நிர்வாகம்,Top management
மேல்,Topmost
சிறந்த அதிகாரி,Top official
நிலப்பரப்பு,Topography
முதன்மை முன்னுரிமை,Top priority
சிறந்த தரவரிசை,Top ranking
மேல் ரகசியம்,Top secret
சித்திரவதை,Torture
மொத்தம்,Total
மொத்த சேவை,Total service
கடினமான,Tough
சுற்றுப்பயணம்,Tour
சுற்றுப்பயண திட்டம்,Tour programme
சுற்றுப்பயண அறிக்கை,Tour report
Tout,Tout
நகரம்,Town
டவுன்ஷிப்,Township
சுவடு,Trace
பாதை,Tract
இழுவை,Traction
வர்த்தக ஒப்பந்தம்,Trade agreement
தொழிற்சங்கம்,Trade union
பாரம்பரியம்,Tradition
தொடர்வண்டி,Train
பயிற்சி,Trainee
பயிற்சி,Traineeship
பயிற்சியாளர்,Trainer
பயிற்சி,Training
பயிற்சி மையம்,Training centre
பயிற்சி கல்லூரி,Training college
பயிற்சி பிரிவு,Training division
பயிற்சி நிறுவனம்,Training institute
பயிற்சி காலம்,Training period
பயிற்சி திட்டம்,Training programme
பயிற்சி பிரிவு,Training unit
பண்பு,Trait
துரோகி,Traitor
அமைதி,Tranquillity
பரிவர்த்தனை,Transaction
வணிகத்தின் பரிவர்த்தனை,Transaction of business
படியெடுத்தல்,Transcription
இடமாற்றம்,Transfer
மாற்றக்கூடிய பொருட்கள்,Transferable goods
பரிமாற்ற நுழைவு,Transfer entry
பரிமாற்ற கட்டணம்,Transfer fee
பரிமாற்ற மெமோராண்டம்,Transfer memorandum
பிரதிநிதிக்கு இடமாற்றம்,Transfer on deputation
பரிமாற்ற வரிசை,Transfer order
மாற்றம்,Transformation
போக்குவரத்து,Transit
போக்குவரத்து கடமை,Transit duty
இடைக்கால,Transitional
போக்குவரத்து பாஸ்,Transit pass
போக்குவரத்து விசா,Transit visa
போக்குவரத்து பட்டறை,Transit workshop
மொழிபெயர்ப்பு,Translation
மொழிபெயர்ப்பு,Transliteration
பரவும் முறை,Transmission
பரிமாற்றம்,Transmit
போக்குவரத்து,Transport
போக்குவரத்து கொடுப்பனவு,Transport allowance
போக்குவரத்து,Transportation
மாற்றம்,Transposition
பொறி,Trap
பயணம்,Travel
பயண செலவுகள்,Travel expenses
பயணியின் காசோலை,Traveller’s cheque
பயண கொடுப்பனவு,Travelling allowance
பயண கொடுப்பனவு மசோதா,Travelling allowance bill
பயண சலுகை,Travelling concession
துரோகம்,Treachery
தேசத்துரோகம்,Treason
கருவூலம்,Treasury
கருவூல பெஞ்ச்,Treasury bench
கருவூல வைப்பு ரசீது (T.D.R.),Treasury deposit receipt(T.D.R.)
கருவூல ரசீது,Treasury receipt
கருவூல வவுச்சர்,Treasury voucher
உபசரிப்பு,Treat
ஒப்பந்தம்,Treaty
ஒப்படைப்பு ஒப்பந்தம்,Treaty of extradition
மலையேற்றம்,Trek
போக்கு,Trend
அத்துமீறல்,Trespass
சோதனை,Trial
சோதனை இருப்பு,Trial balance
பரிசோதிக்கும் காலம்,Trial period
பழங்குடி பகுதி மேம்பாடு,Tribal area development
பழங்குடி நலன்,Tribal welfare
பழங்குடி,Tribe
தீர்ப்பாயம்,Tribunal
அஞ்சலி,Tribute
ஒழுங்கமைக்கவும்,Trim
பயணம்,Trip
முத்தரப்பு,Tripartite
மூன்று,Triple
மும்மடங்கு,Triplicate
உண்மையான நகல்,True copy
டிரங்க் அழைப்பு,Trunk call
நம்பிக்கை,Trust
அறங்காவலர்,Trustee
நம்பகமான,Trustworthy
கீழே,Turn down
ஆயத்த தயாரிப்பு அடிப்படை,Turnkey basis
மாறிவிடும்,Turn-out
விற்றுமுதல்,Turnover
டர்விட்யூட்,Turpitude
பயிற்சி,Tutelage
இரட்டை நகரம்,Twin city
இரட்டை பகிர்வு அடிப்படை,Twin sharing basis
தட்டச்சு செய்க,Type
டைப்ஸ்கிரிப்ட்,Typescript
தட்டச்சுப்பொறி,Typewriter
தட்டச்சு,Typewriting
வழக்கமான,Typical
தட்டச்சு,Typing
தட்டச்சு இயந்திரம்,Typing machine
தட்டச்சு குளம்,Typing pool
அச்சுக்கலை பிழை,Typographical error
வெளிப்புற நோக்கம்,Ulterior motive
இறுதி,Ultimate
இறுதி சரக்குதாரர்,Ultimate consignee
இறுதி செலவு,Ultimate cost
இறுதி இலக்கு,Ultimate goal
இறுதியில்,Ultimately
இறுதி நோக்கம்,Ultimate objective
இறுதி எச்சரிக்கை,Ultimatum
அல்டிமோ,Ultimo
புறநகர்கள்,Ultravires
நடுவர்,Umpire
ஏற்றுக்கொள்ள முடியாதது,Unacceptable
ஆதரவற்ற சாமான்கள்,Unaccompanied baggage
உதவி பெறாத,Unaided
தெளிவற்ற,Unambiguous
ஒருமித்த கருத்து,Unanimity
ஒருமனதாக,Unanimous
ஒருமித்த முடிவு,Unanimous decision
அசைக்க முடியாத,Unassuming
இணைக்கப்படாதது,Unattached
அங்கீகரிக்கப்படாதது,Unauthorized
தவிர்க்க முடியாதது,Unavoidable
தவிர்க்க முடியாத சூழ்நிலைகள்,Unavoidable circumstances
தவிர்க்க முடியாத தாமதம்,Unavoidable delay
தகுதியற்றது,Unbecoming
அசைக்கப்படாதது,Uncashed
நிச்சயமற்றது,Uncertain
உரிமை கோரப்படாதது,Unclaimed
உரிமை கோரப்படாத சாமான்கள்,Unclaimed baggage
வகைப்படுத்தப்படாதது,Unclassified
அனுமதிக்கப்படாதது,Uncommitted
அசாதாரணமானது,Uncommon
சமரசமற்ற,Uncompromising
நிபந்தனையற்ற,Unconditional
உறுதிப்படுத்தப்படாதது,Unconfirmed
உறுதிப்படுத்தப்படாத அறிக்கை,Unconfirmed report
அரசியலமைப்பிற்கு விரோதமானது,Unconstitutional
இடைவிடா,Uncontested
கட்டுப்பாடற்றது,Uncontrolled
உறுதியற்ற,Uncorroborated
வெளிப்படுத்தப்படாத தேவை,Uncovered demand
மதிப்பிடப்படாதது,Undated
வழங்கப்படாத கடிதம்,Undelivered letter
கீழ்,Under
வயது வயது,Under-age
மதிப்பீட்டின் கீழ்,Under assessment
பில்லிங் கீழ்,Under billing
இடுகையிடும் சான்றிதழின் கீழ்,Under certificate of posting
பரிசீலனையில் உள்ளது,Under consideration
குறைக்கும்,Underconsumption
வளர்ச்சியடைந்த,Underdeveloped
பணியமர்த்தல் கீழ்,Under employed
வேலையின் கீழ்,Under employment
மதிப்பீட்டின் கீழ்,Under-estimate
பரிசோதனையின் கீழ்,Under examination
இளங்கலை,Undergraduate
நிலத்தடி,Underground
கைகோர்த்து கையாளுதல்,Under-hand dealing
விலைப்பட்டியல் கீழ்,Under invoicing
அடிக்கோடிட்டு,Underlined
மேன் கீழ்,Under-manned
குறைவான ஊதியம்,Under-paid
கீழ் மக்கள் தொகை,Under-population
குறைவான உற்பத்தி,Under-production
குறிப்பின் கீழ்,Under reference
கையொப்பமிடப்பட்டது,Undersigned
புரிந்துகொள்ளுதல்,Understanding
மேற்கொள்ளுங்கள்,Undertake
வேலை,Undertaking
அசிங்கமான,Undertrial
கீழ் பயன்பாடு,Under-utilization
கீழ் மதிப்பீட்டு,Under-valuation
விரும்பத்தகாத,Undesirable
இழிவான,Undignified
விவரிக்கப்படாத கடன்,Undisbursed loan
மறுக்கமுடியாத,Undisputed
பிரிக்கப்படாத,Undivided
சந்தேகத்திற்கு இடமின்றி,Undoubtedly
தேவையற்ற,Undue
தேவையற்ற தாமதம்,Undue delay
தேவையற்ற செல்வாக்கு,Undue influence
கண்டுபிடிக்கப்படாத வருமானம்,Unearned income
கண்டுபிடி,Unearth
பொருளாதாரமற்றது,Uneconomical
வேலையின்மை,Unemployment
சீரற்ற நிலம்,Uneven land
எதிர்பாராத தாமதம்,Unexpected delay
எதிர்பாராதது,Unexpired
நியாயமற்றது,Unfair
நியாயமற்ற நீக்கம்,Unfair dismissal
நியாயமற்ற தொழிலாளர் நடைமுறைகள்,Unfair labour practices
நியாயமற்ற பொருள்,Unfair means
சாதகமற்ற,Unfavourable
தகுதியற்றது,Unfit
பதவி உயர்வுக்கு தகுதியற்றது,Unfit for promotion
எதிர்பாராத,Unforeseen
எதிர்பாராத கட்டணங்கள்,Unforeseen charges
எதிர்பாராத சூழ்நிலைகள்,Unforeseen circumstances
யூனிகேமரல்,Unicameral
யூனிகேமரல் சட்டமன்றம்,Unicameral legislature
ஒருங்கிணைப்பு,Unification
ஒருங்கிணைந்த அளவு,Unified scale
சீரான,Uniform
சீரான அதிகரிப்பு,Uniform increase
சீரான தன்மை,Uniformity
ஒருதலைப்பட்ச,Unilateral
ஒருதலைப்பட்ச நடவடிக்கை,Unilateral action
தடையற்ற மின்சாரம்,Uninterrupted power supply
தடையற்ற சேவை,Uninterrupted service
தொழிற்சங்கம்,Union
தொழிற்சங்கவாதம்,Unionism
யூனியன் பட்டியல்,Union list
யூனியன் பிரதேசம்,Union territory
தனித்துவமான,Unique
அலகு,Unit
ஒற்றையாட்சி,Unitary
ஒன்றுபட்டது,United
ஒற்றுமை,Unity
உலகளாவிய,Universal
அநியாயமானது,Unjust
சட்டவிரோதமானது,Unlawful
சட்டவிரோத நோக்கம்,Unlawful purpose
வரம்பற்றது,Unlimited
வரம்பற்ற சக்தி,Unlimited power
பட்டியலிடப்படாதது,Unlisted
இறக்குதல்,Unloading
திருமணமாகாத,Unmarried
இயற்கைக்கு மாறான,Unnatural
இயற்கைக்கு மாறான மரணம்,Unnatural death
தேவையற்றது,Unnecessary
அதிகாரப்பூர்வமற்றது,Unofficial
அதிகாரப்பூர்வமற்ற கடிதம்,Unofficial letter
அதிகாரப்பூர்வமற்ற குறிப்பு,Unofficial note
அதிகாரப்பூர்வமற்ற வேலைநிறுத்தம்,Unofficial strike
போட்டியின்றி,Unopposed
செலுத்தப்படாத ஊதியங்கள்,Unpaid wages
பாராளுமன்றம்,Unparliamentary
பிரபலமற்ற,Unpopular
முன்னோடியில்லாதது,Unprecedented
கணிக்க முடியாதது,Unpredictable
பயனற்றது,Unproductive
பயனற்ற உழைப்பு,Unproductive labour
லாபகரமான,Unprofitable
உறுதியற்ற,Unpunctual
தகுதியற்றது,Unqualified
தகுதியற்ற மன்னிப்பு,Unqualified apology
கேள்விக்குரியது,Unquestionable
நம்பமுடியாத தொகை,Unrealizable sum
நியாயமற்றது,Unreasonable
பதிவு செய்யப்படாதது,Unrecorded
பதிவு செய்யப்படாத ஆவணம்,Unregistered document
பதிவு செய்யப்படாத நிறுவனம்,Unregistered firm
பாதுகாக்கப்படாத காலியிடம்,Unreserved vacancy
பாதுகாப்பற்றது,Unsafe
திருப்தியற்ற,Unsatisfactory
பாதுகாப்பற்ற,Unsecured
பாதுகாப்பற்ற கடன்,Unsecured loan
சேவையற்றது,Unserviceable
திறமையற்றது,Unskilled
திறமையற்ற உழைப்பு,Unskilled labour
ஆதாரமற்ற மனம்,Unsound mind
குறிப்பிடப்படாத,Unspecified
நிலையற்றது,Unstable
நிலையற்ற அரசு,Unstable government
அமையப்படாதது,Unstarred
பொருத்தமற்றது,Unsuitable
ஏற்றுக்கொள்ளத்தக்கதல்ல என்ற நிலை,Untenable
தீண்டத்தகாதது,Untouchability
பயிற்சி பெறாதது,Untrained
நம்பிக்கைக்கு ஒவ்வாத,Untrustworthy
பயன்படுத்தப்படாதது,Unused
அசாதாரண தாமதம்,Unusual delay
பயன்படுத்தப்படாத மானியம்,Unutilized grant
தேவையற்ற,Unwarranted
விருப்பமில்லை,Unwilling
தகுதியற்ற,Unworthy
புதுப்பித்தல்,Updation
மேம்படுத்தல்,Upgrade
மேம்படுத்தல்,Upgrading
இடுகையை மேம்படுத்துதல்,Upgrading of post
ஆதரிக்கவும்,Uphold
பராமரிப்பு,Upkeep
மேம்பாடு,Uplift
மேல்,Upper
உயர் வயது வரம்பு,Upper age limit
முதன்மையான,Uppermost
புதுப்பித்த நிலையில்,Up to date
நிமிர்ந்து,Upright
வருத்தமாக,Upset
மேல்நோக்கி தொடர்பு,Upward communication
ஏறுமுகம்,Upward trend
நகர்ப்புற,Urban
நகரமயமாக்கல்,Urbanization
அவசர,Urgency
அவசரம்,Urgent
அவசர நடவடிக்கை,Urgent action
அவசர அழைப்பு,Urgent call
அவசர சீட்டு,Urgent slip
பயன்பாடு,Usage
பயனுள்ள,Useful
பயனர்,User
பயனர் உருப்படி,User item
வழக்கமான,Usual
USURP,Usurp
பயன்பாடு,Utility
பயன்பாடு,Utilization
பயன்பாட்டு சான்றிதழ்,Utilization certificate
காலியிடம்,Vacancy
காலியாக உள்ள இடுகை,Vacant post
காலி செய்யுங்கள்,Vacate
விடுமுறை,Vacation
விடுமுறை ஊதியம்,Vacation pay
வெற்றிடம்,Vacuum
தெளிவற்ற யோசனை,Vague idea
மதிப்பீட்டு முகவரி,Valedictory address
மதிப்புமிக்க செயல்பாடு,Valedictory function
மதிப்புமிக்க அமர்வு,Valedictory session
செல்லுபடியாகும்,Valid
சரியான வாதம்,Valid argument
செல்லுபடியாகும் தேதி,Validity date
சரியான காரணம்,Valid reason
மதிப்பீடு,Valuation
மதிப்பீட்டு சான்றிதழ்,Valuation certificate
மதிப்பீட்டு அறிக்கை,Valuation report
மதிப்பு,Value
மதிப்புமிக்கவர்,Valuer
மாறக்கூடிய,Variable
மாறுபாடு,Variance
மாறுபாடு,Variant
மாறுபாடு,Variation
தரத்தில் மாறுபாடு,Variation in quality
வகை,Variety
வாகனம்,Vehicle
காற்றோட்டம்,Ventilate
துணிகர,Venture
இடம்,Venue
உண்மைத்தன்மை,Veracity
வாய்மொழி,Verbal
வாய்மொழி ஒப்பந்தம்,Verbal agreement
வாய்மொழி விவாதம்,Verbal discussion
வாய்மொழி ஒழுங்கு,Verbal order
வாய்மொழி அறிக்கை,Verbal statement
வாய்மொழி எச்சரிக்கை,Verbal warning
சொற்களஞ்சியம்,Verbatim
சொற்களஞ்சியம் அறிக்கை,Verbatim report
தீர்ப்பு,Verdict
சரிபார்ப்பு,Verification
முன்னோடிகளின் சரிபார்ப்பு,Verification of antecedents
கடைகளின் சரிபார்ப்பு,Verification of stores
சரிபார்ப்பு தாள்,Verification sheet
சரிபார்க்கப்பட்ட நகல்,Verified copy
வடமொழி,Vernacular
பதிப்பு,Version
எதிராக,Versus
செங்குத்து தொடர்பு,Vertical communication
செங்குத்து தாக்கல் முறை,Vertical filing system
செங்குத்து இயக்கம்,Vertical mobility
