Marathi,Telugu
पेरिल्ला,పెరిల్లె
पेरीविंकल,పెరివింకిల్
पर्सिमॉन,పెర్సిమోన్
फला,ఫల్సా
कबूतर,పావురం
पिंपेरनेल (अनागॅलिस),అతిశీతలమైన
पाइन,పైన్
अननस,అనాస పండు
"पिस्ता, हिरवा बदाम","పిస్తా, గ్రీన్ బాదం"
मनुका,ప్లం
पॉइंट लबाडी,కోణాల పొట్లకాయ
डाळिंब,దానిమ్మ
पोंगम,పొంగ్
पोपलर,పోప్లర్
खसखस,గసగసాలు
पोर्टुलाका,పోర్చులాకా
बटाटा,బంగాళాదుంప
काटेरी खसखस,ప్రిక్లీ గసగసాల
"अभिमानाचा अभिमान, चीन ट्री","ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ"
प्रोसो बाजरी,ప్రోసో మిల్లెట్
सायलियम,సైలియం
पुलासान,పులాసాన్
पमकिन,పుమ్కిన్
पम्मेलो,పమ్మెలో
पेंट केलेले बग,పెయింట్ బగ్
पोपट,చిలుక
मोर,నెమలి
पॉड बोरर,పాడ్ బోరర్
पॉड फ्लाय,పాడ్ ఫ్లై
नाडी बीटल,పల్స్ బీటిల్
पायरिल्ला,పిరిల్లా
पॅथॉलॉजिस्ट,పాథాలజిస్ట్
पेडोलॉजिस्ट,పెడోస్ట్
वनस्पती ब्रीडर,మొక్కల పెంపకందారుడు
वनस्पती पॅथॉलॉजिस्ट,మొక్కల పాథాలజిస్ట్
वनस्पती फिजिओलॉजिस्ट,మొక్కల ఫిజియాలజిస్ట్
पोमोलॉजिस्ट,పోమోస్ట్
प्रश्न 10,Q 10
क्यूटीएल (परिमाणात्मक वैशिष्ट्ये लोकी),QTL (పరిమాణ లక్షణాలు
चतुष्पाद,క్వాడ్రాట్
चतुर्भुज प्रतिसाद,చతురస్రాకార ప్రతిస్పందన
चौपट पीक,నాలుగు రెట్లు పంట
गुणात्मक वारसा,గుణాత్మక వారసత్వం
गुणवत्ता बियाणे,నాణ్యమైన విత్తనం
परिमाणवाचक अनुवंशशास्त्र,పరిమాణాత్మక జన్యుశాస్త్రం
परिमाणवाचक वारसा,పరిమాణాత్మక వారసత్వం
क्वांटम बियाणे,క్వాంటం విత్తనం
विलग्नवास,రోగ అనుమానితులను విడిగా ఉంచడం
अलग ठेवणे कीटक,దిగ్బంధం పెస్ట్
क्वार्ट्ज,క్వార్ట్జ్
द्रुत चाचणी,శీఘ్ర పరీక్ష
शांतता,QUISCENCE
क्विसेन्ट सेंटर,క్విసెంట్ సెంటర్
लहान पक्षी,పిట్ట
राणी माशी,రాణి ఈగ
आर मूल्य,R విలువ
रबी (हिवाळा) पीक,రబీ (శీతాకాలపు) పంట
रेसिम,రేసెమ్
रेडिएशन,రేడియేషన్
रेडिकल,రాడికల్
रेडिओएक्टिव्हिटी,రేడియోధార్మికత
रेडिओबायोलॉजी,రేడియోబయాలజీ
रेडिओमुनो परख,రేడియోమ్యూమో అస్సే
रेडिओसोटोप,రేడియో ఐసోటోప్
पावसाचे पाणी कापणी,వర్షపు నీటి పెంపకం
इंद्रधनुष्य क्रांती,రెయిన్బో విప్లవం
पाऊस,వర్షపాతం
रेनफेड,వర్షపు ఫెడ్
पर्जन्यामापक,వర్షం-గేజ్
पावसाळ्याचा हंगाम,వర్షాకాలం
बेड उंच,పెరిగిన మంచం
रॅन्चिंग,గడ్డిబీడు
खवटपणा,రాన్సిడిటీ
यादृच्छिक एम्प्लिफाइड पॉलिमॉर्फिक,యాదృచ్ఛిక విస్తరించిన పాలిమార్ఫిక్
यादृच्छिक नमुना,యాదృచ్ఛిక నమూనా
यादृच्छिकरण,రాండమైజేషన్
यादृच्छिक ब्लॉक डिझाइन,రాండమైజ్డ్ బ్లాక్ డిజైన్
श्रेणी (आकडेवारी),పరిధి (గణాంకాలు)
रेंजलँड,రేంజ్ల్యాండ్
श्रेणी व्यवस्थापन,పరిధి నిర్వహణ
वेगवान ग्रामीण मूल्यांकन (आरआरए),రాపిడ్ గ్రామీణ ప్రాంతము
रेशन,రేషన్
रेटून,రాటూన్
रॅटून पीक,రాటూన్ పంట
रेपर,రీపర్
Recalcitrant बियाणे,పునరావృత విత్తనం
मंदी शेती,మాంద్యం వ్యవసాయం
मंदीचा टप्पा,మాంద్యం దశ
Recasive,తిరోగమనం
रिचार्ज,రీఛార్జ్
परस्पर जीन्स,పరస్పర జన్యువులు
पुन्हा हक्क सांगितलेली जमीन,తిరిగి పొందిన భూమి
रिकॉम्बिनेंट,పున omb సంయోగం
रिकॉम्बिनेंट डीएनए तंत्रज्ञान,పున omb సంయోగం DNA సాంకేతికత
पुनर्संचय,పున omb సంయోగం
Recon,రీకన్
जादू सर्वेक्षण,నిఘా సర్వే
वारंवार पालक,పునరావృత తల్లిదండ్రులు
पुनर्वापरयोग्य कचरा,పునర్వినియోగపరచదగిన వ్యర్థాలు
लाल एकपेशीय वनस्पती,ఎరుపు ఆల్గే
लाल डेटा बुक,ఎరుపు డేటా పుస్తకం
लाल माती,ఎర్ర నేలలు
रेडॉक्स संभाव्यता,రెడాక్స్ సంభావ్యత
नमुना कमी केला,తగ్గిన నమూనా
नांगरलेली जमीन कमी केली,తగ్గిన పంట
साखर कमी करणे,చక్కెర తగ్గించడం
कपात,తగ్గింపు
संदर्भ पीक,రిఫరెన్స్ పంట
प्रतिबिंब गुणांक,ప్రతిబింబం గుణకం
प्रतिबिंब,ప్రతిబింబం
प्रतिक्षिप्त पुंकेसर,రిఫ్లెక్స్డ్ స్టమెన్
अपवर्तक सूचकांक,వక్రీభవన సూచిక
रेफ्रेक्टोमीटर,రిఫ్రాక్టోమీటర్
पुनर्जन्म,పునరుత్పత్తి
नोंदणीकृत बियाणे,రిజిస్టర్డ్ సీడ్
रेगोलिथ,రెగోలిత్
रीग्रेशन,రిగ్రెషన్
रीग्रेशन गुणांक,రిగ్రెషన్ గుణకం
नियामक जनुक,రెగ్యులేటర్ జన్యువు
सापेक्ष पीक-तीव्रता निर्देशांक,సాపేక్ష పంట-తీవ్రత సూచిక
सापेक्ष गर्दी गुणांक (के),సాపేక్ష రద్దీ గుణకం (కె)
सापेक्ष वाढीचा दर (आरजीआर),సాపేక్ష వృద్ధి రేటు (RGR)
सापेक्ष आर्द्रता (आरएच),సాపేక్ష ఆర్ద్రత (RH)
सापेक्ष प्रसार निर्देशांक,సాపేక్ష స్ప్రెడ్ ఇండెక్స్
सापेक्ष पाण्याचे प्रमाण,సాపేక్ష నీటి కంటెంట్
सापेक्ष तण,సాపేక్ష కలుపు
सापेक्ष उत्पन्न निर्देशांक,సాపేక్ష దిగుబడి సూచిక
सापेक्ष उत्पन्न एकूण,సాపేక్ష దిగుబడి మొత్తం
रिले पीक,రిలే క్రాపింగ్
मदत,ఉపశమనం
रिमोट सेन्सिंग,దూరం నుంచి నిర్ధారణ
उर्जेचे नूतनीकरणयोग्य स्त्रोत,పునరుత్పాదక శక్తి వనరులు
नूतनीकरण,పునరుద్ధరణ
रीफेलेंट,వికర్షకం
प्रतिकृती काटा,ప్రతిరూపణ ఫోర్క్
प्रतिकृती,ప్రతిరూపణ
रिपोर्टर जनुक,రిపోర్టర్ జన్యువు
खताचा अवशिष्ट प्रभाव,ఎత్తి చూపగల ఎండు మందు
खताचा अवशिष्ट प्रभाव,ఎరువు
अवशिष्ट सोडियम कार्बोनेट,అవశేష సోడియం కార్బోనేట్
अवशिष्ट मातीची सुपीकता,అవశేష నేల సంతానోత్పత్తి
अवशेष,అవశేషాలు
लवचिकता (पीक),స్థితిస్థాపకత (పంట)
संसाधनाचा वापर निर्देशांक (आरयूआय),వనరుల వినియోగ సూచికలు (RUI)
श्वसन शांत,రెస్పిరేషన్ క్వియోటెంట్
श्वसन रंगद्रव्य,శ్వాసకోశ వర్ణద్రవ్యం
श्वसन भाग,శ్వాసకోశ కోటీన్
प्रतिसाद वक्र,ప్రతిస్పందన వక్రత
प्रतिसाद,ప్రతిస్పందన
पुनर्वसन केंद्रक,పున itution స్థాపన కేంద్రకం
पुनर्संचयित ओळ,పునరుద్ధరణ లైన్
निर्बंध सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य,పరిమితి ఎంజైమ్
निर्बंध तुकडा,పరిమితి భాగం
परिणाम प्रात्यक्षिक,ఫలిత ప్రదర్శన
किरकोळ विक्री,రిటైలింగ్
Retarder,రిటార్డర్
रेट्रोव्हायरस,రెట్రోవైరస్
रीटिंग,రీటింగ్
महसूल,ఆదాయం
उलट अनुवंशशास्त्र,రివర్స్ జెనెటిక్స్
उलट उत्परिवर्तन,రివర్స్ మ్యుటేషన్
राइझोबॅक्टेरिया (पीजीपीआर),రైజోబాక్టీరియా
Rhizodeposition,రైజోడెపోజిషన్
Rhizoid,రైజాయిడ్
Rhizome,రైజోమ్
Rhizosphere,రైజోస్పియర్
राइबोसोम,రైబోజోమ్
सजीवांसारखे रिकेट्सिया,రికెట్సియా జీవుల వంటిది
रिज माजी (रिडर),రిడ్జ్ మాజీ (రిడ్జర్)
रिज लागवड,రిడ్జ్ నాటడం
रिज टेरेस,రిడ్జ్ టెర్రేస్
रिज पर्यंत,రిడ్జ్ టిల్
रिल इरोशन,రిల్ ఎరోషన్
जोखीम,ప్రమాదం
आरएनए शिडी,RNA నిచ్చెన
रॉक,రాక్
नकली,రోగ్
Roguing,Proguing
मूळ पीक,రూట్ పంట
रूट एक्स्युडेट्स,రూట్ ఎక్సూడేట్స్
रूट पित्त नेमाटोड,రూట్ పిత్తాశయం నెమటోడ్
रूट इंड्यूकिंग प्लाझमिड,రూట్ ప్రేరేపించే ప్లాస్మిడ్
रूट नोड्यूल,రూట్ నోడ్యూల్స్
रूटस्टॉक,వేరు కాండం
रोसेट रोग,రోసెట్ వ్యాధి
रोसेट पॉलीमब्रोनी,రోసెట్ పాలిఎంబ్రియోనీ
रोसेट व्हायरस,రోసెట్ వైరస్
रोटरी नांगरलेली जमीन,రోటరీ పండించడం
रोटेशनल चरणे,భ్రమణ మేత
रगेज,రౌగేజ్
पंक्ती पिके,వరుస పంటలు
पंक्ती आंतरपीक,వరుస ఇంటర్‌క్రాపింగ్
आरटीएस पेय,RTS పానీయం
धावपटू,రన్నర్
धावपळीची शेती,రన్-ఆఫ్ వ్యవసాయం
धावपळ,రన్-ఆఫ్
ग्रामीण प्रादेशिक बँक,గ్రామీణ ప్రాంతీయ బ్యాంక్
मुळा,ముల్లంగి
पावसाचे झाड,రెయిన్ ట్రీ
मनुका,రైసిన్
रामबुटन,రాంబుటాన్
रंगून लता,రంగూన్ లత
बलात्कार,రాప్సీడ్
रास्पबेरी,రాస్ప్బెర్రీ
उंदीर-शेपटी मुळा,ఎలుక-తోక ముల్లంగి
रतन,రట్టన్
लाल देवदार (टूना),ఎర్రటి దేవదారు
लाल क्लोव्हर,ఎరుపు క్లోవర్
लाल रेशीम झाड,ఎరుపు పట్టు చెట్టు
रीड गवत,రీడ్ గడ్డి
रोड्स गवत,రోడ్స్ గడ్డి
रोडोडेंड्रॉन,రోడోడెండ్రాన్
रुस,రుస్
तांदूळ,బియ్యం
Ridged gurd,రిడ్జ్డ్ పొట్లకాయ
गुलाब,గులాబీ
गुलाब बेरी,రోజ్ బెర్రీ
रोझमेरी,రోజ్మేరీ
गोल घोळ,రౌండ్ పొట్లకాయ
रबर,రబ్బరు
उंदीर,ఎలుక
लाल पाम भुंगा,రెడ్ పామ్ వీవిల్
लाल भोपळा बीटल,ఎరుపు గుమ్మడికాయ బీటిల్
गेंडा बीटल,ఖడ్గమృగం బీటిల్
तांदूळ भुंगा,బియ్యం వీవిల్
खारट क्षार माती,సెలైన్ ఆల్కలీ మట్టి
खारट माती,సెలైన్ నేల
खारटपणा,సాలినైజేషన్
लाळ ग्रंथी गुणसूत्र,లాలాజల గ్రంథి క్రోమోజోమ్
मीठ,ఉ ప్పు
मीठ-प्रभावित माती,ఉప్పు ప్రభావిత నేల
मीठ निर्देशांक,ఉప్పు సూచిక
मीठ तणाव,ఉప్పు ఒత్తిడి
मीठ सहिष्णुता,ఉప్పు సహనం
नमुना,నమూనా
नमुना त्रुटी,నమూనా లోపం
सॅम्पलिंग युनिट,నమూనా యూనిట్
नमुना,నమూనా
वाळू,ఇసుక
वालुकामय चिकणमाती,ఇసుక మట్టి
वालुकामय चिकणमाती,శాండీ లోవామ్
वालुकामय माती,ఇసుక నేల
एसएपी,సాప్
रोपट्या,మొక్క
Saponification मूल्य,సాపోనిఫికేషన్ విలువ
उपग्रह डीएनए,ఉపగ్రహ DNA
उपग्रह तण,ఉపగ్రహ కలుపు
संतृप्त वाष्प दाब,సంతృప్త ఆవిరి పీడనం
सवाना,సవన్నా
स्कॅफोल्ड प्रोटीन,స్కాఫోల్డ్ ప్రోటీన్
बळी,స్కేప్
स्कारिफिकेशन,స్కార్ఫికేషన్
स्किओन,సియోన్
सायोफाईट्स,సైనోఫైట్స్
हंगामी चक्र,కాలానుగుణ చక్రం
हंगामी दुष्काळ,కాలానుగుణ కరువు
हंगामी वनस्पती,కాలానుగుణ మొక్క
दुय्यम वाढ,ద్వితీయ పెరుగుదల
दुय्यम वनस्पती पोषक,ద్వితీయ మొక్కల పోషకాలు
दुय्यम उत्पादकता,ద్వితీయ ఉత్పాదకత
दुय्यम नांगरलेली जमीन,ద్వితీయ పండించడం
Shedge,సెడ్జ్
बियाणे जन्मलेले बुरशीचे,విత్తనం పుట్టిన ఫంగస్
बियाणे प्रमाणपत्र,విత్తన ధృవీకరణ
बियाणे कडक करणे,విత్తన గట్టిపడటం
बियाणे उपचार,విత్తన చికిత్స
बियाणे-कम-फर्टिलिझर ड्रिल,సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్
बीपासून नुकतेच तयार झालेले रोप,విత్తనాలు
सीपेज,సీపేజ్
विभाजन,వేరు చేయుట
निवडण्यायोग्य मार्कर,ఎంచుకోదగిన మార్కర్
निवड दबाव,ఎంపిక ఒత్తిడి
निवडक औषधी वनस्पती,సెలెక్టివ్ హెర్బిసైడ్
सिलेक्टिव्हिटी इंडेक्स,సెలెక్టివిటీ ఇండెక్స్
सेल्फ फर्टिलायझेशन,స్వీయ ఫలదీకరణం
आत्मनिर्भरता,స్వీయ సమృద్ధి
स्वत: ची पातळ क्षमता,స్వీయ సన్నబడటం సామర్థ్యం
स्वत: ची फळफळ,స్వీయ-ఫ్రూట్‌ఫుల్
स्वत: ची विसंगतता,స్వీయ-అపవాదు
स्वार्थी डीएनए,స్వార్థ DNA
अर्ध-रखरखीत,సెమీ శుష్క
संवेदी मूल्यांकन,ఇంద్రియ మూల్యాంకనం
सेपल,సెపాల్
अनुक्रमिक पीक,సీక్వెన్షియల్ క్రాపింగ్
अनुक्रमांक,సీరియల్ పలుచన
सेरिकल्चर,సెరికల్చర్
सेरोलॉजी,సెరోలజీ
सीरम,సీరం
लैंगिक निर्णय,సెక్స్-నిర్ణయం
लैंगिक संबंध,సెక్స్-లింకేజ్
लैंगिक प्रसार,లైంగిక ప్రచారం
पत्रक इरोशन,షీట్ కోత
गोळीबार,షెల్లింగ్
निवारा पट्टा,షెల్టర్ బెల్ట్
शॉर्ट-डे प्लांट,స్వల్ప-రోజు మొక్క
शॉर्ट-वेव्ह रेडिएशन,స్వల్ప-తరంగ రేడియేషన్
शटल वेक्टर,షటిల్ వెక్టర్
भावंड,తోబుట్టువు
सिकल सेल em नेमिया,కొడవలి కణ రక్తహీనత
सिग्मॉइड वक्र,సిగ్మోయిడ్ కర్వ్
सिग्नल गृहीतक,సిగ్నల్ పరికల్పన
महत्त्व चाचणी,ప్రాముఖ్యత పరీక్ష
साईलेज,సైలేజ్
सिलो,గొయ్యి
गाळ,సిల్ట్
गाळ चिकणमाती,సిల్ట్ లోమ్
सिल्व्हिकल्चर,సిల్వికల్చర్
बुडणे,సింక్
सिंक क्षमता,సింక్ సామర్థ్యం
बहीण क्रोमॅटिड,సిస్టర్ క్రోమాటిడ్
साइट-विशिष्ट पोषक व्यवस्थापन,సైట్-నిర్దిష్ట పోషక నిర్వహణ
Skewed वितरण,వక్రీకృత పంపిణీ
पंक्ती लावणी वगळा,వరుస నాటడం దాటవేయండి
स्लाईम मोल्ड,బురద అచ్చు
स्लो-रीलिझ खत,స్లో-రిలీజ్ ఎరువులు
गाळ,బురద
स्लरी,ముద్ద
पीक धूसर,సున్నితమైన పంటలు
सामाजिक वनीकरण,సామాజిక అటవీ
एसओडी संस्कृती,పచ్చిక సంస్కృతి
सोड,పచ్చిక
सोडिक माती,సోడిక్ నేల
सोडियम शोषण प्रमाण,సోడియం శోషణ నిష్పత్తి
सोडियम पंप,సోడియం పంప్
मऊ-लाकूड कलम,సాఫ్ట్-వుడ్ అంటుకట్టుట
मातीचे चिकट,నేల సంశ్లేషణ
माती वायुवीजन,నేల వాయువు
माती एकत्रित,నేల మొత్తం
माती क्षारता,నేల క్షారత
माती दुरुस्ती,నేల సవరణ
मातीचे विश्लेषण,నేల విశ్లేషణ
माती जैवविविधता,నేల జీవవైవిధ్యం
माती जीवशास्त्र,నేల జీవశాస్త్రం
मातीचे वर्गीकरण,నేల వర్గీకరణ
माती कोलोइड,నేల ఘర్షణ
मातीचे कॉम्पॅक्शन,నేల సంపీడనం
माती कंडिशनर,నేల కండిషనర్లు
माती संवर्धन,నేల పరిరక్షణ
मातीचे कवच,నేల క్రస్ట్
मातीचे र्‍हास,నేల క్షీణత
माती इरोदिबिलिटी फॅक्टर,నేల ఎరోడిబిలిటీ కారకం
मातीची सुपीकता,నేల సంతానోత్పత్తి
माती उत्पत्ति,నేల ఆదికాండము
मातीचे आरोग्य,నేల ఆరోగ్యం
मातीची क्षितिजे,నేల హోరిజోన్
मातीची मॅक्रोऑर्जेनिझम,నేల స్థూల ఆర్గనైజమ్స్
माती व्यवस्थापन,నేల నిర్వహణ
माती सूक्ष्मजीवशास्त्र,నేల మైక్రోబయాలజీ
माती सूक्ष्मजीव,నేల సూక్ష్మజీవులు
माती ओलावा तूट,నేల తేమ లోటు
माती सेंद्रिय पदार्थ,నేల సేంద్రియ పదార్థం
माती पोर्सिटी,నేల సచ్ఛిద్రత
मातीची उत्पादकता,నేల ఉత్పాదకత
मातीचे प्रोफाइल,నేల ప్రొఫైల్
मातीची गुणवत्ता,నేల నాణ్యత
मातीची प्रतिक्रिया,నేల ప్రతిచర్య
मातीचा प्रतिकार,నేల నిరోధకత
माती खारटपणा,నేల లవణీయత
माती विज्ञान,నేల శాస్త్రం
माती आजारपण,నేల అనారోగ్యం
माती चाळणी,నేల జల్లెడ
मातीचे समाधान,నేల ద్రావణం
माती निर्जंतुकीकरण,నేల స్టెరిలెంట్
मातीची रचना,నేల నిర్మాణం
माती निलंबन,నేల సస్పెన్షన్
मातीची चाचणी,నేల పరీక్ష
मातीची पोत,నేల ఆకృతి
मातीची पाण्याची क्षमता,నేల నీటి సామర్థ్యం
मातीचे पाणी,నేల నీరు
सौर स्थिर,సౌర స్థిరాంకం
सौर विकिरण,సౌర వికిరణం
सौर स्पेक्ट्रम,సౌర స్పెక్ట్రం
सोलारायझेशन,సౌరీకరణ
एकमेव पीक,ఏకైక పంట
विद्रव्य सोडियम टक्केवारी,కరిగే సోడియం శాతం
सोमाटिक सेल,సోమాటిక్ సెల్
सोमाटिक गर्भ,సోమాటిక్ పిండం
सोमाटिक हायब्रीडायझेशन,సోమాటిక్ హైబ్రిడైజేషన్
ज्वारीची दुखापत,జొన్న గాయం
एसओएस जनुक,SOS జన్యువు
दक्षिणी ब्लॉटिंग,సదరన్ బ్లాటింగ్
अंतर (वनस्पती),అంతరం (మొక్క)
स्पॅडिक्स,స్పాడిక్స్
स्पॅथ,స్పాట్
विशेष व्यवस्था,ప్రత్యేక అమరిక
विशेष पीक,ప్రత్యేక పంట
विशेष शेती,ప్రత్యేక వ్యవసాయం
प्रजाती,జాతులు
विशिष्ट पीक तीव्रता निर्देशांक,నిర్దిష్ట పంట తీవ్రత సూచిక
विशिष्ट गुरुत्व,నిర్దిష్ట ఆకర్షణ
विशिष्ट आर्द्रता,నిర్దిష్ట తేమ
विशिष्ट पानांचे क्षेत्र,నిర్దిష్ట ఆకు ప్రాంతం
शुक्राणुजन्य रोग,స్పెర్మాటోజెనిసిస్
एस-फेज,ఎస్-ఫేజ్
स्पाइक,స్పైక్
स्पाइकलेट,స్పైక్లెట్
स्पिंडल बुश,స్పిండిల్ బుష్
स्प्लॅश इरोशन,స్ప్లాష్ కోత
स्प्लिंग,స్ప్లికింగ్
विभाजित अनुप्रयोग,స్ప్లిట్ అప్లికేషన్
स्प्लिट जीन्स,స్ప్లిట్ జన్యువులు
स्प्लिट प्लॉट डिझाइन,స్ప్లిట్ ప్లాట్ డిజైన్
स्पंजयुक्त ऊतक,స్పాంజి టిష్యూ
उत्स्फूर्त उत्परिवर्तन,ఆకస్మిక మ్యుటేషన్
बीजाणू,బీజాంశం
शिंपडा सिंचन,స్ప్రింక్లర్ ఇరిగేషన్
स्पूडिंग,స్పడ్డింగ్
स्पर,స్పర్
स्पूर बेअरिंग,స్పర్ బేరింగ్
स्क्वॉल,స్క్వాల్
स्थिर एजंट,స్థిరీకరణ ఏజెంట్
प्रमाणित विचलन,ప్రామాణిక విచలనం
मुख्य पीक,ప్రధాన పంట
कोडन प्रारंभ करा,ప్రారంభ కోడాన్
स्टार्टर सोल्यूशन,స్టార్టర్ పరిష్కారం
स्टेम बोरर,కాండం బోరర్
स्टेम-एंड,కాండం-ముగింపు
स्टेनोस्पर्मोकार्पी,స్టెనోస్పెర్మోకార్పీ
स्टेप,స్టెప్పీ
निर्जंतुकीकरण,స్టెరిలైజేషన్
कलंक रिसेप्टिव्हिटी,స్టిగ్మా గ్రహణశక్తి
कलंक,కళంకం
स्टिल्ट रूट,స్టిల్ట్ రూట్
स्टॉलोन,స్టోలన్
स्टोमाटा,స్టోమాటా
स्टूलिंग,మలం
कोडन थांबवा,కోడాన్ ఆపు
स्तरीकृत,స్ట్రాటిఫైడ్
स्तरीकरण,స్ట్రాటిఫికేషన్
पेंढा,గడ్డి
ताण,ఒత్తిడి
पट्टी पीक,స్ట్రిప్ పంట
स्ट्रिप इंटरकॉपिंग,స్ట్రిప్ ఇంటర్‌క్రాపింగ్
स्ट्रॉमा,స్ట్రోమా
स्टबल,మొండి
हलक्या गवताचे गवत,మొద్దు మల్చింగ్
शैली,శైలి
सब दमट,ఉప తేమ
सुबरिकेशन,సబరేషన్
बुडवणे,మునిగిపోవడం
निर्वाह शेती,జీవనాధార వ్యవసాయం
सबसिलिंग,సబ్‌సూలింగ్
उप-प्रजाती,ఉప జాతులు
प्रतिस्थापन पीक,ప్రత్యామ్నాయ పంట
सब्सट्रेट,ఉపరితలం
उप -पृष्ठभाग सिंचन,ఉపరితల నీటిపారుదల
उत्तराधिकार,వారసత్వం
रसदार,రసంతో
शोषक,సక్కర్
सुई-जनरिस,సుయి-జెనెరిస్
सूर्यप्रकाश,సన్-క్యూరింగ్
पूरक सिंचन,అనుబంధ నీటిపారుదల
पूरक उद्योग,అనుబంధ సంస్థ
पूरक संवाद,అనుబంధ పరస్పర చర్య
सुपरप्रेसर जनुक,సప్రెజర్ జన్యువు
सर्फॅक्टंट,సర్ఫ్యాక్టెంట్
संवेदनाक्षम,అవకాశం
निलंबन संस्कृती,సస్పెన్షన్ సంస్కృతి
शाश्वत शेती,స్థిరమైన వ్యవసాయం
शाश्वत विकास,స్థిరమైన అభివృద్ధి
स्वर्मिंग,సమూహ
तलवार पान,కత్తి ఆకు
सायकोनियम,సైకియం
सहजीवन,సహజీవనం
Syngamy,సింగామి
तांदळाची तीव्रता,బియ్యం తీవ్రత యొక్క వ్యవస్థ
सिस्टीमिक हर्बिसाईड,దైహిక హెర్బిసైడ్
केशर,కుసుమ
केशर,కుంకుమ
ऋषी,సేజ్
साल,సాల్
साल्विया,సాల్వియా
चप्पल लाकूड,చెప్పు కలప
सपोटा,సపోటా
स्क्रूपाइन,స్క్రూపైన్
सीबकॉर्न,సీబక్‌హార్న్
सेना,సెన్నా
सर्प लाकूड,పాము కలప
तीळ,నువ్వులు
साप भडकणे,పాము పొట్లకాయ
स्नॅप खरबूज,పుచ్చకాయ స్నాప్
साबण,సబ్బు నట్
ज्वारी,జొన్న
सोयाबीन,సోయాబీన్
स्पॅनिश चेरी,స్పానిష్ చెర్రీ
पालक,బచ్చలికూర
स्पिंडल लाकूड,కుదురు కలప
स्पंज गॉर्ड,స్పాంజ్ పొట్లకాయ
स्टीव्हिया,స్టెవియా
स्टिंगिंग नेटटल,స్టింగ్ రేగుట
स्टोन फ्लॉवर,రాతి పువ్వు
स्ट्रॉबेरी,స్ట్రాబెర్రీ
सुदान गवत,సుడాన్ గడ్డి
ऊस,చెరుకుగడ
उन्हाळा स्क्वॅश,సమ్మర్ స్క్వాష్
सूर्यफूल,పొద్దుతిరుగుడు
सनहॅम्प,సన్‌హెంప్
गोड क्लोव्हर,తీపి క్లోవర్
गोड खोडकर,తీపి పొట్లకాయ
रताळे,తీపి బంగాళాదుంప
गोड व्हायोलेट,తీపి వైలెట్
एसएपी शोषक,సాప్ సక్కర్
सॉ फ्लाय,చూసింది ఫ్లై
स्केल कीटक,స్కేల్ క్రిమి
सेमीलूपर,సెమిలూపర్
बोरर शूट करा,షూట్ బోరర్
रेशीम किडा,పట్టు పురుగు
गोगलगाय,నత్త
चिमणी,స్పారో
कोळी,సాలీడు
गिलहरी,ఉడుత
देठ बोरर,కొమ్మ బోర్
स्टेम बोरर,కాండం బోరర్
स्टेम गर्डलर,కాండం గిర్డ్లర్
दगड भुंगा,స్టోన్ వీవిల్
माती वैज्ञानिक,నేల శాస్త్రవేత్త
युक्ती चळवळ,వ్యూహాత్మక ఉద్యమం
टॅगिंग (लेबलिंग),ట్యాగింగ్
टँक गाळ,ట్యాంక్ సిల్ట్
रूट टॅप करा,రూట్ నొక్కండి
तसेल (मका),మొక్క
वर्गीकरण,వర్గీకరణ
तंत्रज्ञान,సాంకేతికం
समशीतोष्ण झोन,సమశీతోష్ణ జోన్
तात्पुरते विल्टिंग,తాత్కాలిక విల్టింగ్
टेंड्रिल,టెండ్రిల్
टेन्सिओमीटर,టెన్సియోమీటర్
Tepal,టెపాల్
टेराटोजेनी,టెరాటోజెని
टर्मिनेशन कोडन,ముగింపు కోడాన్
टेरेस,టెర్రేస్
टेरेस मध्यांतर,టెర్రస్ విరామం
स्थलीय रेडिएशन,భూగోళ రేడియేషన్
स्थलीय तण,భూసంబంధమైన కలుపు మొక్కలు
चाचणी क्रॉस,టెస్ట్ క్రాస్
चाचणी वजन,పరీక్ష బరువు
टेस्टा,టెస్టా
टेट्रॅड,టెట్రాడ్
टेट्राप्लॉइड,టెట్రాప్లాయిడ్
टेट्राप्लॉईड,టెట్రాప్లాయిడి
थॅलेमस,థాలమస్
औष्मिक प्रवाहकता,ఉష్ణ వాహకత
औष्णिक भिन्नता,థర్మల్ డిఫ్యూసివిటీ
थर्मल इंडक्शन,థర్మల్ ఇండక్షన్
थर्माकोपल,థర్మోకపుల్
थर्मोग्राफ,థర్మోగ్రాఫ్
थर्मोपेरिओडिटी,థర్మోపెడిసిటీ
थर्मोपेरिओडिझम,థర్మోపెరియోడిజం
थर्मोफाइल,థర్మోఫైల్
थर्मोटॅक्सिस,థర్మోటాక్సిస్
पातळ बाहेर,సన్నబడటం
मळणी,నూర్పిడి
टीआय प्लाझमिड,టి ప్లాస్మిడ్
भरतीसंबंधी दलदल,టైడల్ చిత్తడి నేలలు
टाइल ड्रेनेज,టైల్ డ్రైనేజ్
टिलबिलिटी,టిల్లియబిలిటీ
नांगरलेली जमीन,పండించడం
टिलर (वनस्पती),టిల్లర్ (మొక్క)
टिलरिंग,టిల్లరింగ్
टिलरिंग स्टेज,టిల్లరింగ్ దశ
