Tamil,Assamese
ஒப்பீட்டு குறைந்தபட்சம்,আপেক্ষিক নূন্যতম
உறவினர் நிகழ்தகவு (நிபந்தனை நிகழ்தகவு),আপেক্ষিক সম্ভাৱনা (চৰ্তসাপেক্ষ সম্ভাৱনা)
தொடர்புடைய வேகம்,আপেক্ষিক বেগ
சார்பியல்,আপেক্ষিকতা
சார்பியல் கோட்பாடு,আপেক্ষিকতাবাদ তত্ত্ব
நம்பகத்தன்மை,নিৰ্ভৰযোগ্যতা
நம்பகத்தன்மை பிரச்சனை,নিৰ্ভৰযোগ্যতাৰ সমস্যা
மீதமுள்ள காலம்,বাকী থকা টাৰ্ম
மீதமுள்ள தேற்றம்,বাকী উপপাদ্য
மீண்டும் மீண்டும் வரம்பு,বাৰম্বাৰ সীমা
Reemann integral என்று மீண்டும் மீண்டும் கூறினார்,ৰিমেনৰ অবিচ্ছেদ্য পুনৰাবৃত্তি কৰিলে
பிரதிநிதித்துவம்,প্ৰতিনিধিত্ব কৰা
எச்சம்,অৱশিষ্ট
ஒரு துருவத்தில் எச்சம்,এটা মেৰুত অৱশিষ্ট
தீர்மானம்,সংকল্প
படைகளின் தீர்மானம்,শক্তিৰ সমাধান
வேகங்களின் தீர்மானம்,বেগৰ ৰিজ’লিউচন
விளைவாக,ফলাফল
விளைவாக சக்தி,ফলস্বৰূপ বল
விளைவாக திசையன்,ফলাফল ভেক্টৰ
திருத்தப்பட்ட சிம்ப்ளக்ஸ் நுட்பம்,সংশোধিত ছিমপ্লেক্স কৌশল
ரோம்பஸ்,ৰম্বছ
ரீமான் ஒருங்கிணைந்த,ৰিমেন অবিচ্ছেদ্য
வலது கோணம்,সোঁকোণ
வலது கோண முக்கோணம்,সোঁকোণীয়া ত্ৰিভুজ
வலது வட்டக் கூம்பு,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
சரியான இணை,ডান কোছেট
வலது சிலிண்டர்,সোঁফালৰ চিলিণ্ডাৰ
வலது கை பழக்கம்,সোঁহাতৰ
வலது தலைகீழ்,সোঁফালৰ ওলোটা
கடுமையான ஆதாரம்,কঠোৰ প্ৰমাণ
மோதிரம்,আঙুঠি
முழு எண்களின் வளையம்,পূৰ্ণসংখ্যাৰ আঙঠি
R-ஒருங்கிணைக்கக்கூடியது,R-ইন্টিগ্ৰেবল
வேர்,শিপা
வேர் என்றால் சதுரம்,মূলৰ গড় বৰ্গ
ஒரு பல்லுறுப்புக்கோவையின் வேர்,বহুপদৰ মূল
சுழற்சி,ঘূৰ্ণন
ரவுண்டிங் பிழை,ঘূৰণীয়া ত্ৰুটি
வரிசை,শাৰী
வரிசை-நெடுவரிசை பெருக்கல்,শাৰী-দ্বাৰা-স্তম্ভ গুণন
வரிசை சமநிலை,শাৰী সমতুল্যতা
வரிசை அணி,শাৰী মেট্ৰিক্স
வரிசை தரவரிசை,শাৰী ৰেংক
சேணம் புள்ளி,চেডেল পইণ্ট
மாதிரி,নমুনা
மாதிரி பொருள்,নমুনাৰ অৰ্থ
மாதிரி புள்ளி,নমুনা বিন্দু
மாதிரி அளவு,নমুনাৰ আকাৰ
மாதிரி இடம்,নমুনা স্থান
மாதிரி நிலையான விலகல்,নমুনা মানক বিচ্যুতি
மாதிரி ஆய்வு,নমুনা জৰীপ
மாதிரி மாறுபாடு,নমুনা ভ্যাৰিয়েন্স
மாதிரி,নমুনা সংগ্ৰহ কৰা
மாதிரி விநியோகம்,নমুনা বিতৰণ
மாதிரி பிழை,নমুনা সংগ্ৰহৰ ভুল
மாதிரி இடைவெளி,নমুনা সংগ্ৰহৰ ব্যৱধান
மாதிரி முறை,নমুনা সংগ্ৰহ পদ্ধতি
மாதிரி கோட்பாடு,নমুনা সংগ্ৰহ তত্ত্ব
மாற்று மூலம் மாதிரி,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
அளவுகோல்,স্কেলাৰ
அளவிடல் புலம்,স্কেলাৰ ক্ষেত্ৰ
ஸ்கேலார் மேட்ரிக்ஸ்,স্কেলাৰ মেট্ৰিক্স
அளவிடல் பல,স্কেলাৰ বহুগুণ
அளவிடல் பெருக்கல்,স্কেলাৰ গুণন
அளவிடல் தயாரிப்பு,স্কেলাৰ উৎপাদন
அளவிடல் அளவு,স্কেলাৰ পৰিমাণ
ஸ்கேலர் மூன்று தயாரிப்பு,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
காட்சி முக்கோணம்,scelene ত্ৰিভুজ
சிதறிய வரைபடம்,বিক্ষিপ্ত ডায়েগ্ৰাম
ஷ்ரோடிங்கர் சமன்பாடு,শ্ৰডিংগাৰ সমীকৰণ
பருவகால ஏற்ற இறக்கம்,ঋতুভিত্তিক উঠা-নমা
செகண்ட்,secant
இரண்டாவது முறை,secant পদ্ধতি
இரண்டாவது வழித்தோன்றல்,দ্বিতীয় ব্যুৎপত্তি
இரண்டாவது வரிசை,দ্বিতীয় ক্ৰমৰ
பிரிவு,শাখা
துறை,খণ্ড
ஒரு வளைவின் பிரிவு,এটা বক্ৰৰ অংশ
சுயம் - இணைந்தது,self — সংযুক্ত
தன்னுடன் இணைந்த ஆபரேட்டர்,self adjoint অপাৰেটৰ
சுயம் - இணைதல்,self — সংযুক্ত
அரை அச்சு,অৰ্ধঅক্ষ
அரைவட்டம்,অৰ্ধবৃত্ত
அரை-நிச்சயமான அணி,অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স
அரை - திட்டவட்டமான இருபடி வடிவம்,অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ
அரைகுழு,অৰ্ধগোট
அரை இடைவெளி,অৰ্ধ - ব্যৱধান
அரை பெரிய அச்சு,অৰ্ধ প্ৰধান অক্ষ
அரை சிறு அச்சு,অৰ্ধ ক্ষুদ্ৰ অক্ষ
பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை,পৃথক কৰিব পৰা বহুপদ
மாறிகள் பிரித்தல்,চলকৰ পৃথকীকৰণ
வரிசை,ক্ৰম
வரிசைமுறை கோட்பாடு,ক্ৰমবিন্যাস তত্ত্ব
தொடர் பகுப்பாய்வு,ক্ৰমিক বিশ্লেষণ
தொடர் மாதிரி,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
தொடர் தொடர்பு,ক্ৰমিক সম্পৰ্ক
தொடர்,শৃংখলা
அமைக்கப்பட்டது,স্থাপন কৰা
sextant,sextant
ஷேவார்ட் கட்டுப்பாட்டு விளக்கப்படங்கள்,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
அடையாளம்,চহী
மேட்ரிக்ஸின் கையொப்பம்,এটা মেট্ৰিক্সৰ স্বাক্ষৰ
இருபடி வடிவத்தின் கையொப்பம்,দ্বিঘাত ৰূপৰ স্বাক্ষৰ
கையொப்பமிட்ட எண்,স্বাক্ষৰিত নম্বৰ
முக்கியத்துவம் நிலை,তাৎপৰ্য্যৰ স্তৰ
முக்கியத்துவம் சோதனை,তাৎপৰ্য্য পৰীক্ষা
குறிப்பிடத்தக்க இலக்கம்,উল্লেখযোগ্য অংক
அடையாளம் சோதனை,চিহ্ন পৰীক্ষা
சிக்னம் செயல்பாடு,signum ফাংচন
ஒத்த நீள்வட்டங்கள்,একেধৰণৰ উপবৃত্তাকাৰ
ஒத்த புள்ளிவிவரங்கள்,একেধৰণৰ সংখ্যা
ஒற்றுமை,সাদৃশ্য
ஒத்த மெட்ரிக்குகள்,একেধৰণৰ মেট্ৰিক্স
எளிய மூடிய வளைவு,সহজ বন্ধ বক্ৰ
எளிய தொடர்பு,সহজ সম্পৰ্ক
எளிய ஹார்மோனிக் இயக்கம்,সহজ হাৰমনিক গতি
எளிய சீரற்ற மாதிரி,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
எளிய,simplex
சிம்ப்ளக்ஸ் அல்காரிதம்,simplex এলগৰিদম
சிம்ப்ளக்ஸ் அட்டவணை,simplex tableau
சிம்சனின் ஒன்று - மூன்றாவது விதி,চিম্পছনৰ এক - তৃতীয় নিয়ম
உருவகப்படுத்துதல் நுட்பம்,চিমুলেচন কৌশল
ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்,একেলগে অৱভেদ্য সমীকৰণ
ஒரே நேரத்தில் சமன்பாடுகள்,একেলগে সমীকৰণ
பாவம்,sine
சைன் வளைவு,চাইন বক্ৰ
சிங்கிள்டன்,singleton
ஒற்றை மதிப்பு செயல்பாடு,একক মূল্যৰ ফাংচন
ஒருமை ஒருங்கிணைந்த,একবচন অখণ্ড
ஒருமை,এককতা
ஒருமை அணி,একক মেট্ৰিক্স
ஒற்றை தீர்வு,একক সমাধান
மாதிரி அளவு,নমুনাৰ আকাৰ
வளைந்த விநியோகம்,তিৰ্যক বিতৰণ
skew-Hermitian அணி,skew-হাৰমিটিয়ান মেট্ৰিক্স
வளைவு,তিৰ্যকতা
வளைவு சமச்சீர் அணி,skew প্ৰতিসম মেট্ৰিক্স
மந்தமான மாறி,slack ভেৰিয়েবল
சாய்வு,এঢলীয়া
சாய்வு சாய்வு,ঢালৰ গ্ৰেডিয়েণ্ট
சிறிய அடைப்புக்குறிகள்,সৰু সৰু বন্ধনী
மென்மையான வளைவு,মসৃণ বক্ৰ
மென்மையான செயல்பாடு,মসৃণ কাৰ্য্য
நேரத் தொடரை மென்மையாக்குதல்,সময় শৃংখলাৰ মসৃণকৰণ
சூரிய குடும்பம்,সৌৰজগত
சோலெனாய்டல் திசையன்,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
திடமான,গোটা
திட வடிவியல்,কঠিন জ্যামিতি
தீர்வு,সমাধান
தொடரில் தீர்வு,শৃংখলাবদ্ধভাৱে সমাধান
தீர்வு அணி,সমাধান মেট্ৰিক্স
ஒரு முக்கோணத்தின் தீர்வு,ত্ৰিভুজৰ সমাধান
தீர்வு இடம்,সমাধান স্থান
சோனைன் பல்லுறுப்புக்கோவை,সোনাইন বহুপদ
விண்வெளி,স্থান
விண்வெளி வளைவு,স্থান বক্ৰ
பரந்து விரிந்த தொகுப்பு,স্পেনিং চেট
இடஞ்சார்ந்த தொடர்பு வரைபடம்,স্থানীয় কোৰেলোগ্ৰাম
சிறப்பு நேரியல் குழு,বিশেষ ৰৈখিক গোট
சிறப்பு ஆர்த்தோகனல் குழு,বিশেষ অৰ্থগনেল গোট
குறிப்பிட்ட ஈர்ப்பு,নিৰ্দিষ্ট মাধ্যাকৰ্ষণ
நிறமாலை மேப்பிங் தேற்றம்,বৰ্ণালী মেপিং উপপাদ্য
ஒரு செயல்பாட்டின் ஸ்பெக்ட்ரம்,এটা ফলনৰ বৰ্ণালী
கோளம்,গোলক
கோள ஒருங்கிணைப்பு அமைப்பு,গোলাকাৰ স্থানাংক ব্যৱস্থা
கோள துருவ ஒருங்கிணைப்பு,গোলাকাৰ মেৰু স্থানাংক
கோள முக்கோணம்,গোলাকাৰ ত্ৰিভুজ
கோள முக்கோணவியல்,গোলাকাৰ ত্ৰিকোণমিতি
சுழல்,সৰ্পিল
சதுரம்,বৰ্গ
சதுர அடைப்புக்குறிகள்,বৰ্গক্ষেত্ৰৰ বন্ধনী
சதுர ஒருங்கிணைக்கக்கூடியது,বৰ্গ ইন্টিগ্ৰেবল
சதுர அணி,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
சதுர வேர்,বৰ্গমূল
மாதிரியின் நிலை,নমুনা সংগ্ৰহৰ পৰ্যায়
படிக்கட்டு செயல்பாடு,চিৰিৰ কাৰ্য্য
நிலையான விலகல்,মানক বিচ্যুতি
நிலையான உள் தயாரிப்பு,মানক ভিতৰৰ উৎপাদন
சமநிலை நிலை,ভাৰসাম্যৰ অৱস্থা
நிலையான வளைவு,স্থবিৰ বক্ৰ
நிலையான புள்ளி,স্থবিৰ বিন্দু
நிலையான மதிப்பு,স্থবিৰ মান
புள்ளிவிவரம்,পৰিসংখ্যা
புள்ளியியல்,পৰিসংখ্যাগত
புள்ளியியல் தரவு,পৰিসংখ্যাগত তথ্য
புள்ளிவிவர விநியோகம்,পৰিসংখ্যাগত বিতৰণ
புள்ளியியல் கருதுகோள்,পৰিসংখ্যাগত অনুমান
புள்ளியியல் அனுமானம்,পৰিসংখ্যাগত অনুমান
புள்ளிவிவர மாதிரி,পৰিসংখ্যাগত আৰ্হি
புள்ளிவிவர மக்கள் தொகை,পৰিসংখ্যাগত জনসংখ্যা
புள்ளிவிவர தரக் கட்டுப்பாடு,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
புள்ளிவிவரங்கள்,পৰিসংখ্যা
நிலையான,স্থিৰ
நிலையான நிலை தீர்வு,স্থিৰ অৱস্থাৰ সমাধান
செங்குத்தான ஏற்றம் (ஒரு வளைவின்),ঠেক আৰোহণ (এটা বক্ৰৰ)
செங்குத்தான ஏற்றம் வடிவமைப்பு,steepest আৰোহণ ডিজাইন
செங்குத்தான வம்சாவளி,ঠেকতম অৱতৰণ
படி செயல்பாடு,ষ্টেপ ফাংচন
ஸ்டிர்லிங் தொடர்,ষ্টাৰলিং ছিৰিজ
தோராயம்,ষ্ট&#39;কেষ্টিক
சீரற்ற அணி,ষ্ট&#39;কেষ্টিক মেট্ৰিক্স
சீரற்ற மாதிரி,ষ্ট&#39;কেষ্টিক মডেল
சீரற்ற நிரலாக்க,ষ্ট&#39;কেষ্টিক প্ৰগ্ৰেমিং
சீரற்ற மாறி,ষ্ট&#39;কেষ্টিক ভেৰিয়েবল
ஸ்டோக்ஸ் தேற்றம்,ষ্টকছৰ উপপাদ্য
நேர் கோடு,সৰলৰেখা
அடுக்கு விளக்கப்படம்,স্তৰৰ লেখচিত্ৰ
அடுக்குப்படுத்தல்,স্তৰবিন্যাস
அடுக்கு மாதிரி,স্তৰিত নমুনা সংগ্ৰহ
ஸ்ட்ரீம்-லைன்,ষ্ট্ৰিম-লাইন
மன அழுத்தம்,চাপ
கண்டிப்பாக குவிந்த செயல்பாடு,কঠোৰভাৱে উত্তল ফলন
கண்டிப்பாக குறைகிறது,কঠোৰভাৱে হ্ৰাস পাইছে
கண்டிப்பாக அதிகரிக்கும்,কঠোৰভাৱে বৃদ্ধি পাইছে
கண்டிப்பாக மோனோடோனிக் செயல்பாடு,কঠোৰভাৱে একস্বৰীয় কাৰ্য্য
மாணவர் சோதனை (மாணவரின் &quot;டி&quot; சோதனை),ছাত্ৰৰ পৰীক্ষা (ছাত্ৰৰ &quot;t&quot; পৰীক্ষা)
துணை சேகரிப்பு,উপ-সংগ্ৰহ
துணை தீர்மானிப்பான்,উপ নিৰ্ণায়ক
துணை புலம்,উপক্ষেত্ৰ
துணைக்குழு,উপগোট
துணை இடைவெளி,উপ-ব্যৱধান
துணை அணி,উপমেট্ৰিক্স
சந்தா,চাবস্ক্রিপ্ট
அடுத்தடுத்து,উপক্ৰম
துணைக்குழு,উপগোট
துணைவெளி,উপস্থান
மாற்று,প্ৰতিস্থাপন
துணைக்கோடு,উপস্পৰ্শক
துணை,subtend
கழிக்கவும்,বিয়োগ কৰক
கழித்தல்,বিয়োগ কৰা
அடுத்தடுத்து,ক্ৰমাগত
அடுத்தடுத்த வேறுபாடு,ক্ৰমাগত পাৰ্থক্য
தொடர்ச்சியான ஒருங்கிணைப்பு,ক্ৰমাগত সংহতি
வாரிசு,উত্তৰাধিকাৰী
பின்னொட்டு,প্ৰত্যয়
தொகை,মুঠ
தொகை செயல்பாடு,যোগফল ফলন
சுருக்கக்கூடிய,summable
சுருக்கம்,summand
கூட்டுத்தொகை,যোগফল
கூட்டுத்தொகை மாநாடு,ছামেচন কনভেনচন
கூட்டுச் சூத்திரம்,যোগফল সূত্ৰ
தொடரின் கூட்டுத்தொகை,শৃংখলাৰ যোগফল
கூட்டுத்தொகை அடையாளம்,যোগফল চিহ্ন
கூட்டுத்தொகை முடிவிலி,অসীমলৈ যোগফল
மேலெழுத்து,চুপাৰস্ক্রিপ্ট
சூப்பர்செட்,ছুপাৰছেট
சூப்பர்சோனிக் ஓட்டம்,ছুপাৰছনিক প্ৰবাহ
துணை கோணம்,পৰিপূৰক কোণ
துணை விமானம்,হাইপাৰপ্লেন সমৰ্থন কৰা
செயல்பாட்டின் ஆதரவு,কাৰ্য্যৰ সমৰ্থন
நினைக்கிறேன்,ধৰা হওক
உச்ச,সৰ্বোচ্চ
surd,surd
மேற்பரப்பு,পৃষ্ঠ
மேற்பரப்பு,পৃষ্ঠভাগৰ ক্ষেত্ৰফল
மேற்பரப்பு ஒருங்கிணைந்த,পৃষ্ঠৰ অবিচ্ছেদ্য
surjection,ছাৰ্জেকচন
surjective,surjective
surjective வரைபடம்,surjective মানচিত্ৰ
சின்னம்,চিহ্ন
குறியீட்டு தர்க்கம்,প্ৰতীকী যুক্তি
குறியீட்டு மாதிரி,প্ৰতীকী আৰ্হি
சமச்சீர்,প্ৰতিসম
சமச்சீர்,প্ৰতিসম
சமச்சீர் தீர்மானிப்பான்,প্ৰতিসম নিৰ্ণায়ক
சமச்சீர் வேறுபாடு,প্ৰতিসম পাৰ্থক্য
சமச்சீர் அணி,প্ৰতিসম মেট্ৰিক্স
அமைப்பு பகுப்பாய்வு,ব্যৱস্থা বিশ্লেষণ
முறையான மாதிரி,পদ্ধতিগত নমুনা সংগ্ৰহ কৰা
மேசை,মেজ
அட்டவணை,tableau
ஒருங்கிணைந்த அட்டவணை,অখণ্ডৰ টেবুল
அட்டவணை,টেবুলাৰ
அட்டவணை வடிவம்,টেবুলাৰ ৰূপ
அட்டவணை மடக்கை,টেবুলাৰ লগাৰিদম
அட்டவணை,টেবুলত লিখা
அட்டவணைப்படுத்தப்பட்ட மதிப்பு,টেবুল কৰা মান
அட்டவணை,টেবুলেচন
அட்டவணை,টেবুলেটৰ
வால்,নেজ
வால் பகுதி (விநியோகம்),ঠেংৰ অঞ্চল (বিতৰণৰ)
தொடுநிலை,স্পৰ্শকতা
தொடுகோடு,স্পৰ্শক
தொடுகோடு உயர்விமானம்,স্পৰ্শক হাইপাৰপ্লেন
தொடுநிலை,স্পৰ্শকীয়
தொடுநிலை கூறு,স্পৰ্শক উপাদান
தொடுநிலை பிரிவு,স্পৰ্শক অংশ
தொடுகோடு,স্পৰ্শক ৰেখা
தொடுகோடு விமானம்,স্পৰ্শক সমতল
தொடுவெளி,স্পৰ্শক স্থান
டேப் பஞ்ச்,টেপ পাঞ্চ
டேப் ரீடர்,টেপ ৰিডাৰ
டாபெரியன் தேற்றம்,টাউবেৰিয়ান উপপাদ্য
டெய்லரின் தேற்றம்,টেইলৰৰ উপপাদ্য
Tchebychev மெட்ரிக்,ট্চেবিচেভ মেট্ৰিক
டி-விநியோகம்,t-বিতৰণ
தொலைநோக்கி தொடர்,টেলিস্কোপিক শৃংখলা
தற்காலிக ஒருங்கிணைப்புகள்,টেম্প&#39;ৰেল স্থানাংক
தற்காலிக உறவு,লৌকিক সম্পৰ্ক
தற்காலிக மாறி,টেম্প&#39;ৰেল ভেৰিয়েবল
இழுவிசை வலிமை,টান শক্তি
பதற்றம்,টেনছৰ
டென்சர் பகுப்பாய்வு,টেনছৰ বিশ্লেষণ
டென்சர் தயாரிப்பு,টেনছৰ উৎপাদন
தற்காலிக உருவாக்கம்,আংশিক প্ৰস্তুতি
கால,কাল
முனைய நிலை,টাৰ্মিনেল অৱস্থা
முனைய வேக டைவ்,টাৰ্মিনেল বেগ ডাইভ
முடிவு தசம,দশমিক সমাপ্ত কৰা
கால மதிப்புகள்,টাৰ্ম মূল্যসমূহ
கால வேறுபாடு,টাৰ্মৱাইজ পাৰ্থক্য
காலமுறை ஒருங்கிணைப்பு,টাৰ্মৱাইজ সংহতি
மும்மை,ternary
சோதனை,পৰীক্ষা
மாறுபாடுகளின் ஒருமைப்பாட்டிற்கான சோதனை,ভ্যাৰিয়েন্সৰ একাকাৰীতাৰ বাবে পৰীক্ষা কৰা
சோதனை செயல்பாடு,পৰীক্ষা কাৰ্য্য
கருதுகோள் சோதனை,অনুমানৰ পৰীক্ষা
முக்கியத்துவம் வாய்ந்த சோதனை,তাৎপৰ্য্যৰ পৰীক্ষা
சோதனை புள்ளிவிவரங்கள்,পৰীক্ষাৰ পৰিসংখ্যা
நான்முக,চতুৰ্ভুজ
டெட்ராஹெட்ரல் கோணம்,চতুৰ্ভুজ কোণ
டெட்ராஹெட்ரான்,টেট্ৰাহেড্ৰন
தேற்றம்,উপপাদ্য
எச்சங்களின் தேற்றம்,অৱশিষ্টৰ উপপাদ্য
கோட்பாட்டு கோரிக்கை செயல்பாடு,তাত্ত্বিক চাহিদাৰ ফলন
கோட்பாட்டு தனித்துவமான விநியோகம்,তাত্ত্বিক বিচ্ছিন্ন বিতৰণ
தத்துவார்த்த பிழை,তাত্ত্বিক ভুল
தத்துவார்த்த பொருத்தம்,তাত্ত্বিক ফিট
தத்துவார்த்த உருவாக்கம்,তাত্ত্বিক প্ৰণয়ন
கோட்பாட்டு அதிர்வெண்,তাত্ত্বিক কম্পাঙ্ক
கோட்பாட்டளவில்,তাত্ত্বিকভাৱে
தத்துவார்த்த மாதிரி,তাত্ত্বিক আৰ্হি
தத்துவார்த்த சிகிச்சை,তাত্ত্বিক চিকিৎসা
சமன்பாடுகளின் கோட்பாடு,সমীকৰণৰ তত্ত্ব
பிழைகளின் கோட்பாடு,ভুলৰ তত্ত্ব
மதிப்பீடு கோட்பாடு,অনুমানৰ তত্ত্ব
செயல்பாடுகளின் கோட்பாடு,ফলনৰ তত্ত্ব
விளையாட்டு கோட்பாடு,খেলৰ তত্ত্ব
ஈர்ப்பு கோட்பாடு,মহাকৰ্ষণ তত্ত্ব
தகவல் கோட்பாடு,তথ্যৰ তত্ত্ব
மாற்று கோட்பாடு (= தோல்வியின் கோட்பாடு),প্ৰতিস্থাপনৰ তত্ত্ব (= বিফলতাৰ তত্ত্ব)
தொகுப்புகளின் கோட்பாடு,সমষ্টিৰ তত্ত্ব
காத்திருக்கும் கோடுகளின் கோட்பாடு (= வரிசை கோட்பாடு),&#39;ৱেইটিং লাইন&#39;ৰ তত্ত্ব(= queuing theory)
அலைகளின் கோட்பாடு,তৰংগ তত্ত্ব
வெப்ப இயக்கவியல்,তাপগতিবিদ্যা
ஒரு திருகு நூல்,এটা স্ক্ৰুৰ সূতা
முப்பரிமாண,ত্ৰিমাত্ৰিক
முப்பரிமாண திசையன் பகுப்பாய்வு,ত্ৰিমাত্ৰিক ভেক্টৰ বিশ্লেষণ
மூன்று வழி வகைப்பாடு,ত্ৰিমুখী শ্ৰেণীবিভাজন
வீசு,দলিওৱা
உந்துதல்,থ্ৰাষ্ট
நேரம்,সময়
நேர அச்சு,সময় অক্ষ
நேரம் சார்பு,সময়ৰ ওপৰত নিৰ্ভৰশীলতা
நேரம் சார்ந்த அமைப்புச் சமன்பாடு,সময়-নিৰ্ভৰশীল গঠনমূলক সমীকৰণ
நேரம் சார்ந்த செயல்முறை,সময়-নিৰ্ভৰশীল প্ৰক্ৰিয়া
நேரம்-சுயாதீனமான கால,সময়-স্বাধীন শব্দ
நேர இடைவேளை,সময়ৰ ব্যৱধান
நேரத் தொடர்,সময় শৃংখলা
நேர தொடர் பகுப்பாய்வு,সময় শৃংখলা বিশ্লেষণ
நேரத் தொடர் தரவு,সময় শৃংখলাৰ তথ্য
நேர பகிர்வு அமைப்பு,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
சகிப்புத்தன்மை,সহনশীলতা
சகிப்புத்தன்மை இடைவெளி,সহনশীলতাৰ ব্যৱধান
சகிப்புத்தன்மை நிலை,সহনশীলতাৰ স্তৰ
சகிப்புத்தன்மை வரம்பு,সহনশীলতাৰ সীমা
இடவியல்,টপোলজিকেল
இடவியல் இரட்டை,টপোলজিকেল ডুৱেল
இடவியல் குழு,টপোলজিকেল গোট
இடவியல் ஐசோமார்பிசம்,টপোলজিকেল সমৰূপতা
இடவியல் நேரியல் இடம்,টপোলজিকেল ৰৈখিক স্থান
இடவியல் ரீதியாக,টপোলজিকেলভাৱে
இடவியல் வரைபடம்,টপোলজিকেল মেপিং
இடவியல் சொத்து,টপোলজিকেল বৈশিষ্ট্য
இடவியல் இடம்,টপোলজিকেল স্থান
இடவியல் திசையன் இடம்,টপোলজিকেল ভেক্টৰ স্থান
கட்டமைப்பியல்,টপোলজি
முறுக்கு,টৰ্চন
டோரஸ்,torus
மொத்தம்,মুঠ
மொத்த வழித்தோன்றல்,মুঠ ব্যুৎপত্তি
மொத்த வேறுபாடு,মুঠ পাৰ্থক্য
மொத்த வேறுபாடு சமன்பாடு,মুঠ অৱভেদ্য সমীকৰণ
மொத்த ஆய்வு,মুঠ পৰিদৰ্শন
முற்றிலும் கட்டுப்படுத்தப்பட்டது,সম্পূৰ্ণৰূপে সীমাবদ্ধ
முற்றிலும் ஆர்டர் செய்யப்பட்ட தொகுப்பு,সম্পূৰ্ণৰূপে অৰ্ডাৰ কৰা চেট
மொத்த ஆர்டர்,মুঠ অৰ্ডাৰ দিয়া
தடயம்,দাগ
அணி சுவடு,মেট্ৰিক্সৰ ট্ৰেচ
தடமறிதல்,ট্ৰেচিং
வர்த்தகம் செயல்பாடு,ট্ৰেড অফ ফাংচন
பாதை,ট্ৰেজেক্টৰী
ஆழ்நிலை,অতিক্ৰমণীয়
ஆழ்நிலை சமன்பாடு,অতিক্ৰমণীয় সমীকৰণ
ஆழ்நிலை செயல்பாடு,অতিক্ৰমণীয় কাৰ্য্য
ஆழ்நிலை எண்,অতিক্ৰমণীয় সংখ্যা
பரிமாற்றம்,বদলিকৰ
பரிமாற்ற செயல்பாடு,স্থানান্তৰ কাৰ্য্য
எல்லையற்ற தூண்டல்,ট্ৰেন্সফিনিট ইণ্ডাকচন
எல்லையற்ற எண்,ট্ৰেন্সফিনিট সংখ্যা
மாற்றம்,ৰূপান্তৰ
உருமாற்ற சூத்திரம்,ৰূপান্তৰ সূত্ৰ
உருமாற்ற அணி,ৰূপান্তৰ মেট্ৰিক্স
ஒருங்கிணைப்புகளின் மாற்றம்,স্থানাংকৰ ৰূপান্তৰ
மாற்றப்பட்ட செயல்பாடு,ৰূপান্তৰিত ফলন
மாற்றப்பட்ட அணி,ৰূপান্তৰিত মেট্ৰিক্স
பரிமாற்ற பிரச்சனை,ট্ৰেন্সশ্বিপমেণ্টৰ সমস্যা
நிலையற்ற நடத்தை,ক্ষণস্থায়ী আচৰণ
நிலையற்ற தீர்வு,ক্ষণস্থায়ী সমাধান
மாற்றம்,স্থানান্তৰ
மாற்றம் அணி,ট্ৰেঞ্জিচন মেট্ৰিক্স
இடைநிலை,ট্ৰেন্সিটিভ
இடைநிலை சட்டம்,ট্ৰেন্সিটিভ ল&#39;
இடைநிலை உறவு,ক্ৰিয়াশীল সম্পৰ্ক
இடமாற்றம்,ট্ৰেন্সজিটিভিটি
இடமாற்றம் தொகுப்பு,ট্ৰেন্সিটিভিটি ছেট
மொழிபெயர்ப்பு,অনুবাদ
போக்குவரத்து செலவு,পৰিবহণ খৰচ
போக்குவரத்து பிரச்சனை,পৰিবহণৰ সমস্যা
போக்குவரத்து நேரம்,পৰিবহণৰ সময়
போக்குவரத்து சமன்பாடு,পৰিবহণ সমীকৰণ
இடமாற்ற அணி,ট্ৰেন্সপ&#39;জ কৰা মেট্ৰিক্স
மேட்ரிக்ஸின் இடமாற்றம்,এটা মেট্ৰিক্সৰ ট্ৰেন্সপ&#39;জ কৰা
இடமாற்றம்,ট্ৰেন্সপজিচন
குறுக்குவழி,ট্ৰেন্সভাৰ্চেলিটি
குறுக்கு நிலை,ট্ৰেন্সভাৰ্চেলিটি অৱস্থা
குறுக்கு,অনুপ্ৰস্থ
குறுக்கு இயக்கம்,অনুপ্ৰস্থ গতি
ட்ரேபீசியம்,ট্ৰেপেজিয়াম
ட்ரேப்சாய்டு,ট্ৰেপেজ&#39;ইড
