Malayalam,Assamese
ഫ്രീക്വൻസി സിന്തസൈസർ,ফ্ৰিকুৱেন্সি চিন্থেচাইজাৰ
"ബോഡി ഡിസൈൻ, സിസ്റ്റം ഡിസൈൻ","শৰীৰৰ ডিজাইন, ব্যৱস্থাৰ ডিজাইন"
ടി-പൈ പരിവർത്തനം,টি-পাই ৰূপান্তৰসমূহ
"ടാക്കോമീറ്റർ, റൊട്ടേഷണൽ വോൾട്ട്മീറ്റർ","টেকোমিটাৰ, ঘূৰ্ণনীয় ভল্টমিটাৰ"
വാൽ സ്ട്രീം,ঠেংৰ ধাৰা
ടാങ്ക് സർക്യൂട്ട്,টেংক বৰ্তনী
ടാന്റലം കപ്പാസിറ്റർ,টেন্টালাম কেপাচিটৰ
പുറത്താക്കൽ,বহিষ্কাৰ কৰা
ടേപ്പ് റീപ്ലേ,টেপ পুনৰাবৃত্তি
"റിമൂവർ, എക്സ്ട്രാക്റ്റർ","ৰিমুভাৰ, এক্সট্ৰেক্টৰ"
ടാർബെൽ പേജ്,tarbel পৃষ্ঠা
ടി-കണക്റ്റർ,টি-সংযোগকাৰী
ടെലിഡെൽറ്റസ് പേപ്പർ,টেলিডেল্টাছ কাগজ
ടൂർ അളവ്,ট্যুৰ জোখ-মাখ
"ടെലിഫോണി, ടെലിഫോണി","টেলিফোনি, টেলিফোনি"
ടെലിഗ്രാഫർ,টেলিগ্ৰাফ
"ടെലിവിഷൻ, ദൂരദർശൻ","টেলিভিছন, দূৰদৰ্শন"
ടെലിവിഷൻ ക്യാമറ,টেলিভিছনৰ কেমেৰা
ടെലിവിഷൻ റിസീവർ,টেলিভিছন ৰিচিভাৰ
ടെലിഗോൺ സിദ്ധാന്തം,টেলিগন উপপাদ্য
ടെട്രോഡ്,টেট্ৰ&#39;ড
ചൂട് നഷ്ടപരിഹാരം,তাপ ক্ষতিপূৰণ
"റവ, സ്ഫടികം","ৰাভা, স্ফটিক"
ചൂട്-വോൾട്ടേജ് കൺവെർട്ടർ,তাপ-ভোল্টেজ ৰূপান্তৰক
താൽക്കാലിക ഡാറ്റ രജിസ്റ്റർ,অস্থায়ী তথ্য পঞ্জীয়ন
അതിതീവ്രമായ,টাৰ্মিনেল
ടെസ്റ്റ് ലീഡ്,পৰীক্ষাৰ সীহ
ടെസ്റ്റ് സിഗ്നൽ,পৰীক্ষা সংকেত
ചതുരാകൃതിയിലുള്ള ആറ്റം,চতুৰ্থ পৰমাণু
താപ ഒഴുക്ക്,তাপীয় পানীৰ বৈ যোৱা
താപ ഒറ്റപ്പെടൽ,তাপীয় পৃথকীকৰণ
"താപ ശബ്ദം, താപ ശബ്ദം","তাপীয় শব্দ, তাপীয় শব্দ"
താപ ഓക്സിഡേഷൻ,তাপীয় অক্সিডেচন
താപ പ്രതിരോധം,তাপ প্ৰতিৰোধ ক্ষমতা
തെർമൽ എസ്കേപ്പ്,তাপীয় পলায়ন
ചൂട് ഇടവേള,তাপ বিৰতি
താപ സ്ഥിരത,তাপীয় স্থিৰতা
തെർമോണിക് ഉദ്വമനം,তাপীয় নিৰ্গমন
ചൂട് പ്രതിരോധം,তাপ প্ৰতিৰোধ ক্ষমতা
തെർമോകോൾ,তাপযুগল
താപ പ്രഭാവം,তাপীয় প্ৰভাৱ
ചൂട് കൺട്രോളർ,তাপ নিয়ন্ত্ৰক
തെവെനിൻ സിദ്ധാന്തം,থেভেনিন উপপাদ্য
നേർത്ത മെംബ്രൺ,পাতল আৱৰণ
നേർത്ത മെംബ്രൻ കപ്പാസിറ്റർ,পাতল পৰ্দাৰ কেপাচিটৰ
നേർത്ത മെംബ്രൺ പ്രതിരോധം,পাতল পৰ্দাৰ প্ৰতিৰোধ ক্ষমতা
തോറിയം പൂശിയ ടങ്സ്റ്റൺ കാഥോഡ്,থ’ৰিয়াম আৱৰণযুক্ত টাংষ্টেন কেথ’ড
ശക്തി ഭരണം,ক্ষমতা নিয়ম
ട്രിപ്പിൾ സർക്യൂട്ട്,ট্ৰিপল চাৰ্কিট
ത്രിരാഷ്ട്ര ആട്ടുകൊറ്റൻ,ত্ৰি-ৰাজ্যৰ ৰাম
ട്രൈ-എൻഡ് റെഗുലേറ്റർ,ট্ৰাই-এণ্ড নিয়ন্ত্ৰক
സിൽ ഡിറ്റക്ടർ,sill ডিটেক্টৰ
സിൽ വോൾട്ടേജ്,sill ভল্টেজ
തൈരാട്രോൺ ട്യൂബ്,থাইৰাট্ৰন টিউব
"പുനർനിക്ഷേപം, ഹ്രസ്വകാലം","পুনৰ বিনিয়োগ, অল্পকালীন"
ടിക്ക്ലർ ഓസിലേറ്റർ,টিকলাৰ দোলক
ഇറുകിയ കപ്ലിംഗ്,টাইট কাপলিং
ചരിവ്,হেলনীয়া কৰা
സമയം അടിസ്ഥാനമാക്കിയുള്ള സർക്യൂട്ട്,সময় ভিত্তিক বৰ্তনী
ടൈമർ ജനറേറ്റർ,টাইমাৰ জেনেৰেটৰ
സമയ അടിസ്ഥാന വോൾട്ടേജ്,টাইম বেচ ভল্টেজ
കോൾ കാലതാമസം,কল বিলম্ব
സമയ മേഖല പ്രതിഫലനം,সময় মণ্ডল প্ৰতিফলনশীলতা
സമയ മാർക്കർ ജനറേറ്റർ,টাইম মাৰ্কাৰ জেনেৰেটৰ
കാല് ഭാഗി,কাল ভাগী
സമയ ജാലകം,সময় উইন্ডো
ടൈമിംഗ് മോഡ് സ്വിച്ചിംഗ്,টাইমিং মোড চুইচিং
"സമയ കൺട്രോളർ, സമയ കൺട്രോളർ","সময় নিয়ন্ত্ৰক, সময় নিয়ন্ত্ৰক"
കോൾ കൺട്രോളർ മോട്ടോർ,কল কন্ট্ৰ&#39;লাৰ মটৰ
സമയ സജ്ജീകരണ ഡയഗ്രം,সময় নিৰ্ধাৰণ ডায়াগ্ৰাম
സമയം ക്രമീകരിക്കൽ വിറയൽ,সময় সমন্বয় jitter
ക്രോണോമീറ്റർ മാർക്കർ ജനറേറ്റർ,ক্ৰ&#39;ন&#39;মিটাৰ মাৰ্কাৰ জেনেৰেটৰ
കോൾ അഡ്ജസ്റ്റ് നെറ്റ്‌വർക്ക്,কল এডজাষ্টাৰ নেটৱৰ্ক
ടി-നെറ്റ്വർക്ക്,টি-নেটৱৰ্ক
ടോഗിൾ സ്വിച്ച്,টগল চুইচ
ടോക്കൺ ബസ് ശൃംഖല,টোকেন বাছ নেটৱাৰ্ক
ടോക്കൺ നെറ്റ്വർക്ക്,টোকেন নেটৱাৰ্ক
സ്വീകാര്യമായ മാറ്റം,গ্ৰহণযোগ্য পৰিৱৰ্তন
വോക്കൽ ബ്ലാസ്റ്റ് ജനറേറ്റർ,কণ্ঠ বিস্ফোৰণ জেনেৰেটৰ
ടൊറോയിഡ്,toroid
ടോറസ് ആന്റിന,torus এন্টেনা
പൂർണ്ണ ഹാർമോണിക് വക്രീകരണം,সম্পূৰ্ণ হাৰমনিক বিকৃতি
ടോട്ടം പോൾ,টটেম খুঁটা
ടോട്ടം-പോൾ ട്രാൻസിസ്റ്റർ,টটেম-মেৰু ট্ৰেঞ্জিষ্টৰ
ടച്ച് സ്വിച്ച്,টাচ চুইচ
സ്പർശിക്കുന്ന ശബ്ദം,স্পৰ্শযোগ্য কণ্ঠস্বৰ
ടി-പാഡ്,টি-পেড
ട്രിബിൾ,ট্ৰেবল
"കണ്ടെത്തൽ, കണ്ടെത്തൽ","ট্ৰেচিং, ট্ৰেচিং"
"ട്രാക്ക് ബോൾ, ട്രാക്ക് ബോൾ","ট্ৰেক বল, ট্ৰেক বল"
പാലിക്കൽ,অনুবৰ্তী
ട്രാക്കിംഗ് ആൻഡ് കൺട്രോൾ സർക്യൂട്ട്,ট্ৰেকিং আৰু নিয়ন্ত্ৰণ বৰ্তনী
"ബാക്ക് കോർ, ട്രെയിലിംഗ് കോർ","বেক কোৰ, ট্ৰেইলিং কোৰ"
പരിശീലകൻ,প্ৰশিক্ষক
പാലിക്കൽ,অনুবৰ্তী
പരസ്പരബന്ധം,পাৰস্পৰিকতা
അന്തർചാലകത,আন্তঃপৰিবাহীতা
ട്രാൻസ്ഡ്യൂസർ,ট্ৰেন্সডুচাৰ
ട്രാൻസ്ഫർ സവിശേഷതകൾ,স্থানান্তৰ বৈশিষ্ট্যসমূহ
ട്രാൻസ്ഫർ ഫംഗ്ഷൻ,স্থানান্তৰ কাৰ্য্য
ട്രാൻസ്ഫർ ലാഭം,ট্ৰেন্সফাৰ লাভ
പരിവർത്തനം,ৰূপান্তৰ
"ട്രാൻസ്ഫോർമർ, ട്രാൻസ്ഫോർമർ","ট্ৰেন্সফৰ্মাৰ, ট্ৰেন্সফৰ্মাৰ"
ട്രാൻസ്ഫോർമർ കപ്പിൾഡ് ആംപ്ലിഫയർ,ট্ৰেন্সফৰ্মাৰ সংযুক্ত এম্প্লিফায়াৰ
ട്രാൻസ്ഫോർമർ കപ്ലിംഗ്,ট্ৰেন্সফৰ্মাৰ কাপলিং
വേരിയബിൾ കാര്യക്ഷമത,পৰিৱৰ্তনশীল কাৰ্যক্ষমতা
ക്ഷണികമായ,ক্ষণিক
ക്ഷണികമായ ലംഘനം,ক্ষণিক উলংঘা
ക്ഷണികമായ പ്രതികരണം,ক্ষণিক সঁহাৰি
ക്ഷണികമായ റിട്ടാർഡർ,ক্ষণস্থায়ী ৰিটাৰ্ডাৰ
ട്രാൻസിസ്റ്റർ ബ്ലോക്ക്,ট্ৰেঞ্জিষ্টৰ ব্লক
ട്രാൻസിസ്റ്റർ നിലവിലെ നേട്ടം,ট্ৰেঞ্জিষ্টৰ কাৰেণ্ট লাভ
ട്രാൻസിസ്റ്റർ സ്വിച്ച്,ট্ৰেঞ্জিষ্টৰ চুইচ
ട്രാൻസിസ്റ്റർ,ট্ৰেঞ্জিষ্টৰ
ട്രാൻസിസ്റ്റർ ശബ്ദം,ট্ৰেঞ্জিষ্টৰৰ শব্দ
ട്രാൻസിസ്റ്റർ റെഗുലേറ്റർ,ট্ৰেঞ্জিষ্টৰ নিয়ন্ত্ৰক
പുറപ്പെടൽ സമയം,প্ৰস্থানৰ সময়
സംക്രമണ കപ്പാസിറ്റർ,ট্ৰেঞ্জিচন কেপাচিটৰ
സംക്രമണ ഘടകം,ট্ৰেঞ্জিচন ফেক্টৰ
സംക്രമണ ആവൃത്തി,ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি
സംക്രമണ മേഖല,ট্ৰেঞ্জিচন জ&#39;ন
ട്രാൻസ്ഫർ ബഫർ,স্থানান্তৰ বাফাৰ
പ്രസരണ നഷ്ടം,সংক্ৰমণ ক্ষতি
പ്രവേശനക്ഷമത,পাৰ্যমান্যতা
"വിതരണക്കാരൻ, വിതരണക്കാരൻ","কনচাইনাৰ, কনচাইনাৰ"
ഫ്രീക്വൻസി ട്രാൻസ്മിറ്റർ,ফ্ৰিকুৱেন্সি ট্ৰেন্সমিটাৰ
സുതാര്യമായ ലാച്ച്,স্বচ্ছ লেচ
ട്രാൻസ്പോണ്ടർ,ট্ৰেন্সপণ্ডাৰ
ഗതാഗത ഗുണിതം,পৰিবহণ বহুগুণক
വ്യക്തമായ കാരണം,স্পষ্ট কাৰণ
ക്രോസ് പ്രതിരോധം,ক্ৰছ ৰেজিষ্টেন্স
തിരശ്ചീന തരംഗം,অনুপ্ৰস্থ তৰংগ
ട്രാൻസ്വിച്ച്,ট্ৰেন্সউইচ
നെറ്റ്,জাল
ട്രപസോയ്ഡൽ തരംഗം,ট্ৰেপেজ&#39;ইডাল তৰংগ
പുരോഗമന തരംഗ ട്യൂബ്,প্ৰগতিশীল তৰংগ নলী
ഗ്രോവ് വേർപിരിയൽ,খাঁজ পৃথকীকৰণ
ട്രയാക്ക്,triac
ത്രികോണ സ്ക്വയർ വേവ് കൺവെർട്ടർ,ত্ৰিকোণীয় বৰ্গ তৰংগ ৰূপান্তৰক
ത്രികോണ-സൈൻ വേവ് കൺവെർട്ടർ,ত্ৰিকোণীয়-চাইন তৰংগ ৰূপান্তৰক
ത്രികോണ തരംഗ ജനറേറ്റർ,ত্ৰিকোণীয় তৰংগ উৎপাদক
ട്രിഗർ,ট্ৰিগাৰ
ട്രിഗർ ഡയോഡ്,ট্ৰিগাৰ ডাইঅ&#39;ড
ട്രിഗർ പൾസ്,ট্ৰিগাৰ পালছ
ട്രാൻസിസ്റ്റർ,ট্ৰেঞ্জিষ্টৰ
"സൂക്ഷ്മമായ ക്രമീകരണങ്ങൾ, ട്രിം","সূক্ষ্ম সামঞ্জস্য, ট্ৰিম"
മൈക്രോ അഡ്ജസ്റ്റർ,মাইক্ৰ&#39; এডজাষ্টাৰ
ട്രയോഡ്,ট্ৰাইঅ&#39;ড
പിളർന്ന ജാതകം,বিভক্ত ৰাশিফল
ട്രിപ്പിൾ പ്രിസിഷൻ നമ്പർ,ট্ৰিপল প্ৰিচিচন নম্বৰ
മൂന്ന് ഘട്ട ബഫർ,তিনিটা পৰ্যায়ৰ বাফাৰ
ട്രൈഡ് ലോജിക്,ট্ৰাইড লজিক
ട്രോക്കോട്രോൺ,ট্ৰ&#39;ক&#39;ট্ৰন
അസ്വസ്ഥത ചിതറിക്കിടക്കുന്ന ലിങ്ക്,বিক্ষিপ্ততা বিক্ষিপ্ত লিংক
ട്രോപോസ്ഫിയർ,ট্ৰপ&#39;স্ফিয়াৰ
ട്രബിൾഷൂട്ടർ,সমস্যা সমাধানকাৰী
യഥാർത്ഥ പവർ കൺവെർട്ടർ,ৰিয়েল পাৱাৰ কনভাৰ্টাৰ
യഥാർത്ഥ സ്ക്വയർ-മീൻ റൂട്ട് വോൾട്ട്മീറ്റർ,সঁচা বৰ্গ-গড় মূল ভল্টমিটাৰ
സത്യ പട്ടിക,সত্য টেবুল
ടി-സംസ്ഥാനം,টি-অৱস্থা
ടി.ടി.എൽ,টিটিএল
ട്യൂബുലാർ കപ്പാസിറ്റർ,টিউব্যুলাৰ কেপাচিটৰ
ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ,টিউন কৰা এম্প্লিফায়াৰ
ട്യൂൺ ചെയ്ത കളക്ടർ ഓസിലേറ്റർ,টিউন কৰা সংগ্ৰাহক দোলক
ട്യൂൺ ചെയ്ത ഡ്രെയിൻ ഓസിലേറ്റർ,টিউন কৰা ড্ৰেইন দোলক
വോക്കൽ കോർ,কণ্ঠৰ মূল
ട്യൂണിംഗ് നെറ്റ്വർക്ക്,টিউনিং নেটৱৰ্ক
വോക്കൽ കോഡുകൾ,কণ্ঠৰ তন্ত্ৰ
"ടണൽ ഡയോഡ്, ടണൽ ഡയോഡ്","টানেল ডাইঅ&#39;ড, টানেল ডাইঅ&#39;ড"
"ടണലിംഗ് ഇഫക്റ്റ്, ടണലിംഗ് ഇഫക്റ്റ്","টানেলিং ইফেক্ট, টানেলিং ইফেক্ট"
ടർബൈൻ ഫ്ലോമീറ്റർ,টাৰ্বাইন ফ্ল&#39;মিটাৰ
പരിവർത്തന കാലയളവ്,ট্ৰেঞ্জিচন পিৰিয়ড
വസിക്കുന്ന സമയം,অন্তৰ্নিহিত সময়
ആരംഭ സമയം,আৰম্ভণিৰ সময়
ടേൺസ്റ്റൈൽ ആന്റിന ട്വീറ്റർ,টাৰ্ণষ্টাইল এন্টেনা টুইটাৰ
ട്വിറ്റർ,টুইটাৰত
യമൽ അഗാരക്,যমল আগৰক
ട്വിൻ-ടി നോച്ച് ഫിൽട്ടർ,টুইন-টি নটচ ফিল্টাৰ
yaml ടീ ഓസിലേറ്റർ,yaml চাহ দোলক
വളച്ചൊടിച്ച ജോഡി,টুইষ্টেড পেয়াৰ
വളച്ചൊടിച്ച റിംഗ് കൗണ്ടർ,টুইষ্টেড ৰিং কাউণ্টাৰ
വളച്ചൊടിച്ച-നെമാറ്റിക് ദ്രാവകം,টুইষ্টেড-নেমেটিক লিকুইড
രണ്ട്-വഴി നെറ്റ്വർക്ക്,দ্বিমুখী নেটৱৰ্ক
ട്വിസ്ട്രോൺ,টুইষ্ট্ৰন
"യു-ആർട്ട്, യു-സാർട്ട്","উ-আৰ্ট, উ-ছাৰ্ট"
അൾട്രാസോണിക് തെറ്റ് കണ്ടെത്തൽ,আল্ট্ৰাছ&#39;নিক ফল্ট ডিটেক্টৰ
അൾട്രാസോണിക് ആവൃത്തി,আল্ট্ৰাছ&#39;নিক ফ্ৰিকুৱেন্সি
അൾട്രാവയലറ്റ് പ്രകാശ സ്രോതസ്സ്/വിളക്ക്,অতিবেঙুনীয়া পোহৰৰ উৎস/লেম্প
UV വികിരണം,UV বিকিৰণ
യൂമാറ്റിക്,ইউমেটিক
അസന്തുലിതമായ ലോഡ് (ബൾജ്),ভাৰসাম্যহীন বোজা (bulge)
തടസ്സമില്ലാത്ത സ്‌ട്രെയിൻ ഗേജ്,অবিৰত ষ্ট্ৰেইন গেজ
നിരുപാധികമായ ബൗൺസ്,নিঃচৰ্ত বাউন্স
തടിപ്പിക്കപ്പെടാത്ത ആന്ദോളനം,undamped দোলন
ഇൻബ്രീഡിംഗ്,ইনব্ৰেডিং
കീഴടക്കി,বশ কৰা
താഴ്ന്ന നനഞ്ഞ ആന്ദോളനം,কম ডেম্প কৰা দোলন
അണ്ടർവാട്ടർ ക്യാമറ,পানীৰ তলৰ কেমেৰা
ഇന്റർ ലാൻഡ് നെറ്റ്‌വർക്ക്,আন্তঃভূমি নেটৱৰ্ক
റിഫ്രാക്റ്ററി,অবাধ্য
അണ്ടർവാട്ടർ മൈക്രോഫോൺ (വോയ്സ് ക്ലയന്റ്),পানীৰ তলৰ মাইক্ৰ&#39;ফোন (ভইচ ক্লায়েণ্ট)
ഏകപക്ഷീയമായ ഏറ്റെടുക്കൽ,একপক্ষীয় অধিগ্ৰহণ
ഒറ്റ ആന്റിന,একক এন্টেনা
ആഭ്യന്തര രജിസ്റ്റർ,ঘৰুৱা পঞ্জীয়ন
ഒരു ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ,এটা জংচন ট্ৰেঞ্জিষ্টৰ
ഏകപക്ഷീയവൽക്കരണം,একপক্ষীয়কৰণ
ഏകധ്രുവ ഉപകരണം,ইউনিপোলাৰ ডিভাইচ
ഒറ്റ അനെക്സ്,একক পৰিশিষ্ট
സിംഗിൾ സെലക്ടർ (ടെൽ),একক নিৰ্বাচক (Tel)
യൂണിറ്റ് ത്രസ്റ്റ്/പ്രേരണ,ইউনিট থ্ৰাষ্ট/ইম্পলছ
വിവര യൂണിറ്റ്,তথ্য একক
യൂണിറ്റ് ഘട്ടം,ইউনিট ষ্টেপ
ഒറ്റ വൈബ്രേറ്റർ,একক ভাইব্ৰেটৰ
യൂണിറ്റ് നേട്ടം ആംപ്ലിഫയർ,ইউনিট গেইন এম্প্লিফায়াৰ
യൂണിറ്റ് ഗെയിൻ ബാൻഡ് വിപുലീകരണം,ইউনিট গেইন বেণ্ড সম্প্ৰসাৰণ
യൂണിറ്റ് പവർ ഫാക്ടർ,ইউনিট শক্তি কাৰক
സാർവത്രിക ഫിൽട്ടർ,ইউনিভাৰ্চেল ফিল্টাৰ
സാർവത്രിക ഗേറ്റ്,ইউনিভাৰ্চেল গেট
ഉഭയജീവി മോട്ടോർ,উভচৰ মটৰ
"സാർവത്രിക ഷണ്ട്, ലാറ്ററൽ പാത","ইউনিভাৰ্চেল শ্বাণ্ট, পাৰ্শ্বীয় পথ"
സാർവത്രിക ട്രങ്ക് സർക്യൂട്ട്,ইউনিভাৰ্চেল ট্ৰাংক চাৰ্কিট
സാർവത്രിക കോയിലിംഗ്,ইউনিভাৰ্চেল কইলিং
ക്രമരഹിതമായ വൈദ്യുതി വിതരണം,অনিয়মিত শক্তি যোগান
കവചമില്ലാത്ത കേബിൾ,অৰক্ষাহীন কেবল
കവചമില്ലാത്ത വയർ,ৰক্ষাহীন তাঁৰ
untwisted ട്രാൻസ്ഫോർമർ,অটুইষ্টেড ট্ৰেন্সফৰ্মাৰ
ലംബ കൺവെർട്ടർ,উলম্ব ৰূপান্তৰক
അപ്ഡൗൺ കാൽക്കുലേറ്റർ,আপডাউন কেলকুলেটৰ
"അപ്ലിങ്ക്, അപ്ലിങ്ക്","আপলিংক, আপলিংক"
ഓവർഹെഡ് ആവൃത്തി,ওভাৰহেড ফ্ৰিকুৱেন্সি
ഉയർന്ന പ്ലേബാക്ക് ഫ്രീക്വൻസി,উচ্চ প্লেবেক কম্পাঙ্ক
ഓവർഹെഡ് ട്രിപ്പ് പോയിന്റ്,ওভাৰহেড ট্ৰিপ পইণ্ট
ആപ്ലിക്കേഷൻ ഘടകം,প্ৰয়োগৰ কাৰক
വി-ചാനൽ സ്വിച്ചിംഗ്,ভি-চেনেল চুইচিং
വി-മോഡുലേറ്റർ,ভি-মডুলেটৰ
V-F (വോൾട്ടേജ്/ഫ്രീക്വൻസി കൺവെർട്ടർ),V-F (ভোল্টেজ/ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ)
വാക്വം ഹീറ്റ് ജംഗ്ഷൻ,ভেকুৱাম তাপ সংযোগস্থল
വാക്വം ബൗണ്ട് ഇലക്ട്രോസ്റ്റാറ്റിക് വോൾട്ട്മീറ്റർ,ভেকুৱাম বাউণ্ড ইলেক্ট্ৰষ্টেটিক ভল্টমিটাৰ
വാക്വം ഗേജ്,ভেকুৱাম গেজ
വാക്വം ഹോസ്,ভেকুৱাম নলী
വാക്വം ട്യൂബ് സർക്യൂട്ട്,ভেকুৱাম টিউব বৰ্তনী
വാക്വം ട്യൂബ് വോൾട്ട്മീറ്റർ (VTVM),ভেকুৱাম টিউব ভল্টমিটাৰ (VTVM)
വാലൻസ് ബാൻഡ്,ভেলেন্স বেণ্ড
വാലൻസ് ഇലക്ട്രോൺ,ভ্যালেন্স ইলেক্ট্ৰন
ഡ്രോപ്പ്-ഓഫ് പോയിന്റ്,ড্ৰপ-অফ পইণ্ট
വാൽവ് കറക്റ്റർ,ভালভ সংশোধক
നീരാവി ഘട്ടം ലായകം,বাষ্প পৰ্যায়ৰ দ্রাৱক
വെക്റ്റർ ഡയോഡ്,ভেক্টৰ ডাইঅ&#39;ড
വെക്റ്റർ ഡയോഡ് മോഡുലേറ്റർ,ভেক্টৰ ডাইঅ&#39;ড মডুলেটৰ
പ്രതീക ട്യൂണർ,চৰিত্ৰ টিউনাৰ
വേരിയബിൾ കപ്പാസിറ്റർ,ভেৰিয়েবল কেপাচিটৰ
വേരിയബിൾ ഇൻഡ്യൂസർ,ভেৰিয়েবল ইণ্ডুচাৰ
വേരിയബിൾ മോഡുലസ് സെപ്പറേറ്റർ,ভেৰিয়েবল মডুলাছ বিভাজক
വേരിയബിൾ ബാക്ക്ലൈറ്റ്,ভেৰিয়েবল বেকলাইট
വേരിയബിൾ പ്രതികരണം,ভেৰিয়েবল ৰিয়েক্টেন্স
വേരിയബിൾ പ്രതിരോധം,ভেৰিয়েবল ৰেজিষ্টেন্স
"വേരിയബിൾ ട്രാൻസ്ഫോർമർ, വേരിയബിൾ ട്രാൻസ്ഫോർമർ","ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ, ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ"
variac,variac
varicap,ভেৰিকাপ
varistor,varistor
വാർലി ലൂപ്പ് ടെസ്റ്റ്,warley লুপ পৰীক্ষা
വാറോമീറ്റർ (പ്രതികരണ പൊട്ടൻഷിയോമീറ്റർ),ভেৰ&#39;মিটাৰ (বিক্ৰিয়া পটেনচ&#39;মিটাৰ)
മെഴുക്,মোম
VBE മൾട്ടിപ്ലയർ,VBE বহুগুণক
വി.സി.പി (വീഡിയോ കാസറ്റ് പ്ലെയർ),ভিচিপি (ভিডিঅ&#39; কেছেট প্লেয়াৰ)
വിസിആർ (വീഡിയോ കാസറ്റ് റെക്കോർഡർ),ভিচিআৰ (ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ)
വി-മോഡുലേറ്റർ,v-মডুলেটৰ
വെക്റ്റർ,ভেক্টৰ
വെക്റ്റർ ഡിസ്പ്ലേ,ভেক্টৰ প্ৰদৰ্শন
വെക്റ്റർ ഗ്രാഫിക്സ്,ভেক্টৰ গ্রাফিক্স
വെക്റ്റർ ഇംപെഡൻസ് മീറ്റർ,ভেক্টৰ ইম্পিডেন্স মিটাৰ
വെക്റ്റർ നിർദ്ദേശം,ভেক্টৰ নিৰ্দেশনা
വെക്റ്റർ നെറ്റ്‌വർക്ക് അനലൈസർ,ভেক্টৰ নেটৱৰ্ক বিশ্লেষক
വെക്റ്റർ വ്യൂവർ,ভেক্টৰ দৰ্শক
വെക്റ്റർ തടസ്സം,ভেক্টৰ ইন্টাৰপ্ৰট
വെൻഡിംഗ് മെഷീൻ,ভেণ্ডিং মেচিন
വെന്റിലേഷൻ,বায়ু চলাচল
വെർണിയർ കാൽക്കുലേറ്റർ,vernier কেলকুলেটৰ
വെർനിയർ ഇന്റർപോളേഷൻ,ভাৰ্নিয়াৰ ইন্টাৰপলেচন
വെർണിയർ പൊട്ടൻഷിയോമീറ്റർ,vernier পটেনচিঅ&#39;মিটাৰ
ലംബ ആന്റിന,উলম্ব এন্টেনা
ലംബമായ ഒഴിവാക്കൽ,উলম্ব বাদ দিয়া
തിളങ്ങുന്ന നിറമുള്ള ബാൻഡ്,উজ্জ্বল ৰঙৰ বেণ্ড
ലംബ ആവൃത്തി,উলম্ব কম্পাঙ্ক
അങ്ങേയറ്റത്തെ നേട്ടം,চৰম লাভ
ലംബ കൺട്രോളർ,উলম্ব নিয়ন্ত্ৰক
ഹൊറൈസൺ കൺട്രോളർ,দিগন্ত নিয়ন্ত্ৰক
തിരശ്ചീന ട്രെയ്സ്,অনুভূমিক ট্ৰেচ
ലംബ വിടവ്,উলম্ব ফাঁক
മുന്നോട്ടുള്ള ഇടവേള നിർദ്ദേശം,ফৰৱাৰ্ড ইন্টাৰভেল নিৰ্দেশনা
ലംബ ഇടവേള ടെസ്റ്റ് സിഗ്നൽ,উলম্ব ব্যৱধান পৰীক্ষা সংকেত
ലംബ ധ്രുവീകരണം,উলম্ব মেৰুকৰণ
ലംബമായ പ്രോഗ്രാമിംഗ്,উলম্ব প্ৰগ্ৰেমিং
ലംബമായ പ്രോഗ്രാമിംഗ്,উলম্ব প্ৰগ্ৰেমিং
ലംബ റെസലൂഷൻ,উলম্ব ৰিজ&#39;লিউচন
ലംബമായ ട്രെയ്സ്,উলম্ব ট্ৰেচ
ലംബ ചിത്ര സിലിണ്ടർ,উলম্ব ছবিৰ চিলিণ্ডাৰ
ദ്രുത സ്കാനിംഗ്,দ্ৰুত স্কেনিং
ലംബമായ സമന്വയം,উলম্ব সমন্বয়
ലംബമായ ട്രെയ്സ്,উলম্ব ট্ৰেচ
ലംബ ട്രാൻസിസ്റ്റർ,উলম্ব ট্ৰেঞ্জিষ্টৰ
തിരശ്ചീന സ്കാനിംഗ്,অনুভূমিক স্কেনিং
അൾട്രാ ഹൈ ഡെൻസിറ്റി ഫോർമാറ്റ്,অতি উচ্চ ঘনত্বৰ বিন্যাস
വളരെ ഉയർന്ന സാന്ദ്രത ശരീരം,অতি উচ্চ ঘনত্বৰ শৰীৰ
വളരെ ഉയർന്ന ആവൃത്തി (VHF),অতি উচ্চ কম্পাঙ্ক (VHF)
അൾട്രാ ഹൈ സ്പീഡ് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട് (VHSIC),আল্ট্ৰা হাই স্পীড ইন্টিগ্ৰেটেড চাৰ্কিট (VHSIC)
ലാർജ് ഇന്റഗ്രേഷൻ (VLSI),বৃহৎ সংহতি (VLSI)
വളരെ കുറഞ്ഞ ആവൃത്തി (VLF),অতি কম কম্পাঙ্ক (VLF)
വളരെ കുറഞ്ഞ ഫ്രീക്വൻസി ട്രാൻസ്മിഷൻ,অতি কম কম্পাঙ্ক সংক্ৰমণ
