Punjabi,Hindi
ਬੇਨਤੀ/ਜਵਾਬ ਪ੍ਰੋਟੋਕੋਲ,"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल"
ਪ੍ਰੋਗਰਾਮ ਨੂੰ ਮੁੜ ਚਲਾਓ,पुनरावर्ती प्रोग्राम
ਖੋਜ,अनुसंधान
ਰੀਸੈਟ ਚੱਕਰ,पुन:स्थाप चक्र
ਨਿਵਾਸੀ,स्मृतिवासी
ਮਤਾ,विभेदन
ਸਰੋਤ,संसाधन
ਜਵਾਬ ਦਾ ਸਮਾਂ,अनुक्रिया काल
ਰੀਸਟਾਰਟ ਕਰੋ,"1.पुन: प्रवर्तन, 2.पुन: आरंभ"
ਰੀਸਟੋਰ ਕਰੋ,पुन: भंडारण
ਰੀਟਰੇਸ,पुन: अनुरेख
ਰੀਟ੍ਰਾਂਸਮਿਸ਼ਨ,"1.पुन: प्रेषण, 2.पुन: संचार"
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰੋ,पुन: प्राप्ति
ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ,पुन: प्रयास
ਵਾਪਸੀ,"1.प्रतिगमन, 2.वापसी"
ਵਾਪਸੀ ਕੋਡ,प्रतिगमन कूट
ਵਾਪਸੀ ਕੁੰਜੀ,प्रतिगमन कुंजी
ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ,पुन: प्रयोज्य कोड
ਮੁੜ ਲਿਖਣਯੋਗ,पुन: लेखनीय
RGB ਮਾਨੀਟਰ,आर जी बी मॉनीटर
ਰਿਬਨ,रिबन
ਸਹੀ ਮੁੱਦਾ,अधिकारिक इश्यू
ਰੋਬੋਟ,"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव"
ਰੋਬੋਟਿਕਸ,"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान"
ਮਜ਼ਬੂਤ,"हष्ट-पुष्ट, सुदृड़"
ਭੂਮਿਕਾ,भूमिका
ਵਾਪਸ ਰੋਲ,पुन: वेल्लन
ਵਿੱਚ ਰੋਲ,अन्तर्वेल्लन
ਵੇਲਨਾ,बहिर्बेल्लन
ROM,"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)"
ਰੂਟ,मूल
ਰੂਟ ਡਾਇਰੈਕਟਰੀ,मूल निर्देशिका
ਗਲਤੀ ਦਾ ਦੌਰ,संनिकटन त्रुटि
ਰਾਊਟਰ,"1.रूटर,2.अनुमार्गक"
ਰੂਟਿੰਗ,"मार्गाभिगमन, अनुमार्गण"
RS232C ਇੰਟਰਫੇਸ,आर एस 232 सी अंतरापृष्ट
RSA ਇਨਕ੍ਰਿਪਸ਼ਨ,आर एस ए गूढलेखन
ਆਰ.ਟੀ.ਸੀ,आर टी सी
ਲੰਬਾਈ ਇੰਕੋਡਿੰਗ ਚਲਾਓ,कार्यविस्तार कोडन
ਚਲਾਉਣ ਦਾ ਸਮਾਂ,कार्यावधि
ਰੰਨਟਾਈਮ ਗਲਤੀ,कार्यावधि त्रुटि
ਨਮੂਨਾ,"1.प्रतिदर्श, 2.नमूना"
ਨਮੂਨਾ,प्रतिचयन
ਸੈਟੇਲਾਈਟ,"1.उपग्रह, 2.सेटेलाइट"
ਸੰਤ੍ਰਿਪਤ,संत्रिप्तन
ਸੇਵ ਕਰੋ,सुरक्षित करो
ਸਕੇਲੇਬਿਲਟੀ,"1.मापनीयता, 2.मापक्रमणीयता"
ਸਕੇਲਰ,अदिश
ਸਕੈਨਿੰਗ,क्रमवीक्षण
ਦ੍ਰਿਸ਼,परिदृश्य
ਸ਼ਡਿਊਲਰ,अनुसूचक
ਸਕਰੀਨ ਚਿੱਤਰ ਪ੍ਰੋਜੈਕਟਰ,स्क्रीन प्रतिबिंब प्रक्षेपक
ਸਕ੍ਰਿਪਟ,लिपि
ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ,लिपिकरण भाषा
ਸਕ੍ਰੋਲਿੰਗ,"1.कुंडलन, 2.स्क्रॉलन"
SDLC (ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ),तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी )
ਖੋਜ,"1.अन्वेषण, 2.खोज"
ਖੋਜ ਇੰਜਣ,खोज इंजन
ਖੋਜ ਰੁੱਖ,खोज वृक्ष
ਖੋਜ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ,"1.अन्वेषण, 2.खोजना"
ਸੈਕੰਡਰੀ,दवितीयक
ਸੈਕਟਰ,"1.सेक्टर, 2.खंड"
ਸੁਰੱਖਿਆ ਨੀਤੀ,सुरक्षा नीति
ਸਮਾਂ ਭਾਲੋ,खोज अवधि
ਖੰਡ,"1.अनुभाग, 2.खंड"
ਵਿਭਾਜਨ,"1.खण्डन, 2.खण्डीकरण"
ਚੋਣ ਲੜੀ,चयन छंटाई
ਆਪਣੇ ਆਪ ਵਿੱਚ ਸ਼ਾਮਲ,"1.स्वपूर्ण, 2.स्वत: पूर्ण"
ਅਰਥ ਵਿਗਿਆਨ,"1.सीमेंटिकी, 2.अर्थ विज्ञान"
ਸੈਮਾਫੋਰ,सीमेफॉर
ਸੈਮੀਕੰਡਕਟਰ,अर्धचालक
ਅਰਥਵਾਦੀ ਵੈੱਬ,कल्पायन वेब
ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ,अनुक्रमिक अभिगम विधि
ਸੀਰੀਅਲ,क्रमिक
ਸੀਰੀਅਲਾਈਜ਼ਰ,क्रमक
ਸਰਵਰ,"1.परिसेवक, 2.सर्वर"
ਸਰਵਰ ਕਰੈਸ਼,परिसेवक ध्वंस
ਸਰਵਰ ਲਾਇਸੰਸ,परिसेवक लाइसेंस
ਸਰਵੋ ਗੁਣਕ,सर्वो गुणक
ਸੈੱਟ ਕਰੋ,समुच्चय
ਸੈੱਟ ਪੁਆਇੰਟ,निर्दिष्ट बिंदु
ਸਥਾਪਨਾ ਕਰਨਾ,व्यवस्था
ਛਾਂ,छाया
ਸ਼ੈਡਿੰਗ,छायांकन
ਸ਼ੈਡੋ,प्रतिछाया
ਸ਼ੇਅਰ ਫਾਇਲ,शेयर संचिका
ਸਾਂਝੀ ਪਹੁੰਚ,सहभाजित अभिगम
ਸਾਂਝਾ ਕਰਨਾ,सहभाजन
ਸ਼ੈੱਲ,"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश"
ਸ਼ਿਫਟ ਅੱਖਰ,विस्थापन संप्रतीक
ਸ਼ਾਰਟ ਸਰਕਟ,लघुपथ
ਛੋਟੀ ਹਦਾਇਤ,लघु अनुदेश
ਭੈਣ-ਭਰਾ,सहोदर
ਨੁਕਸਾਨ,"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव"
ਸਾਈਨ ਬਿੱਟ,चिन्ह बिट
ਇਸ਼ਾਰਾ,संकेत
ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ,संकेत प्रक्रमण
ਸਿਗਨਲ,संकेतन
ਸਿਗਨਲ-ਤੋਂ-ਸ਼ੋਰ ਅਨੁਪਾਤ,"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात"
ਦਸਤਖਤ,"1.हस्ताक्षर, 2. चिन्हक"
ਦਸਤਖਤ ਟੈਸਟਿੰਗ,चिन्हक परीक्षण
ਮਹੱਤਵਪੂਰਨ ਅੰਕ,सार्थक अंक
ਸਿਲੀਕਾਨ ਚਿੱਪ,सिलिकॉन चिप
ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP),सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी)
ਸਿੰਪਲੈਕਸ,एकधा
ਸਿੰਪਲੈਕਸ ਨੋਡ,"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि"
ਸਿਮੂਲੇਸ਼ਨ,अनुकरण
ਸਿਮੂਲੇਟਰ,अनुकारी
ਸਿਮਟਲ,"1.युगपत, 2.समकालिक"
ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ,युगपत प्रक्रमण
ਸਿੰਗਲਟਨ,एकल
ਸਾਈਟ ਲਾਇਸੰਸ,"1.साईट लाइसेंस, 2.स्थल लाइसेंस"
ਆਕਾਰ,"1.साइज, 2.आमाप"
ਆਕਾਰ,आमापन
ਸਕੈਚਿੰਗ,"1.रेखांकन, 2.रेखाचित्रण"
ਛੱਡੋ,प्लुति
ਛੱਡਣਾ,"1.प्लुति, 2.प्लुतिकरण"
ਸਲੈਸ਼,"1.स्लैश, 2.काट"
ਗੁਲਾਮ ਕੰਪਿਊਟਰ,अधीन कंप्यूटर
ਸਲਾਈਡਿੰਗ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ,सर्पी विंडो प्रोटोकॉल
ਸਲਿੱਪ,"1. चूक, 2. सर्पण"
ਸਲਾਟ,खाँचा
ਛੋਟਾ ਕੰਪਿਊਟਰ ਸਿਸਟਮ ਇੰਟਰਫੇਸ (SCSI),स्कैजी (एस सी एस आई)
ਸਮਾਰਟ ਕਾਰਡ,स्मार्ट कार्ड
snail ਮੇਲ,धीमी डाक
ਸਨੈਪਸ਼ਾਟ,आशुचित्र
ਸਾਫਟ ਕੰਪਿਊਟਿੰਗ,"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन"
ਸਾਫਟ ਕਾਪੀ,सॉफ्ट प्रति
ਨਰਮ ਫੌਂਟ,सुगम फान्ट
ਸਾਫਟਵੇਅਰ,सॉफ्टवेयर
ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ,सॉफ्टवेयर इंजीनियरी
ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ,सॉफ्टवेयर लाइसेंस
ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ,सॉफ्टवेयर चोरी
ਸਪੈਕਟ੍ਰਮ,स्पेक्ट्रम
ਸਪਿਰਲ,"1.पेंचदार, 2.सर्पिल"
ਸ਼ੀਟ ਫੈਲਾਓ,"1.विस्तृत शीट, 2.स्प्रेडशीट"
ਮਿਆਰੀ,मानक
ਮਿਆਰੀ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ (SGML),मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल)
ਮਾਨਕੀਕਰਨ,मानकीकरण
ਸਟੈਂਡਬਾਏ ਸਮਾਂ,प्रतीक्षा काल
ਸਟਾਰ LAN,तारक लैन
ਸਟਾਰ ਟੋਪੋਲੋਜੀ,तारक संस्थिति
ਬਿੱਟ ਸ਼ੁਰੂ ਕਰੋ,आरंभी बिट
ਭੁੱਖਮਰੀ,"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट"
ਸਥਿਰ ਮੈਮੋਰੀ&#39;,"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी"
ਸਥਿਤੀ ਚੈਨਲ,स्थिति चैनल
ਕਦਮ ਦਾ ਆਕਾਰ,"1.सोपान साइज, 2.सोपानी आयाम"
ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ,विराम एवं प्रतीक्षा प्रोटोकॉल
ਸਟਾਪ ਕੋਡ,विराम कूट
ਸਟਾਪ ਕੁੰਜੀ,विराम कुंजी
ਸਟੋਰੇਬਿਲਟੀ,भंडारणीयता
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ,भंडारित प्रोग्राम
ਸਤਰ ਡਾਟਾ,श्रृंखला आँकड़आ
ਢਾਂਚਾਗਤ ਕੋਡਿੰਗ,"1.संरचित कूटलेखन, 2.संरचित कोडन"
ਢਾਂਚਾਗਤ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL),संरचित पृच्छा भाषा (एस क्यू एल)
ਸ਼ੈਲੀ ਸ਼ੀਟ,"1. वर्तिका पत्र ,2. शैली पत्र"
ਉਪ-ਡਾਇਰੈਕਟਰੀ,उपनिदेशिका
ਸਬਨੈੱਟ,"1.उपजाल, 2.सबनेट"
ਸਬਟ੍ਰੀ,उपवृक्ष
ਸੰਖੇਪ,"1.संक्षेपण, 2.संक्षेपीकरण"
ਸੁਪਰ ਕੰਪਿਊਟਰ,"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर"
ਸੁਪਰ ਕੰਪਿਊਟਿੰਗ,"1.सुपर कप्यूटन, 2.सुपर अभिकलन"
ਸੁਪਰ ਕੁੰਜੀ,महाकुंजी
ਸੁਪਰ ਉਪਭੋਗਤਾ,सर्वोच्च प्रयोक्ता
ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ,पर्यवेक्षित अधिगम
ਸਹਾਇਤਾ ਚਿੱਪ,सहायक चिप
ਸਰਫ,नेट विचरण
ਸਰਫਿੰਗ,"1.नेट विचरण, 2.सीकरण, 3.सर्फन"
ਸਵੈਪ,गमागम
ਵਿੱਚ ਸਵੈਪ,अंतर्गमागम
ਸਵੈਪ ਬਾਹਰ,बहिर्गमागम
ਸਵੈਪਿੰਗ,गमागमन
ਬਦਲਿਆ ਨੈੱਟਵਰਕ,"1.स्विचित नेटवर्क,2. स्विचित जालक्रम"
ਬਦਲੀ ਜਾ ਰਹੀ ਹੈ,स्विचन
ਸਵਿਚਿੰਗ ਥਿਊਰੀ,स्विचन सिद्धांत
ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,प्रतीकात्मक प्रोग्रामन
ਸਮਕਾਲੀਕਰਨ,तुल्यकालन
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,तुल्यकालक
ਸਮਕਾਲੀ,तुल्यकालिक
ਸਮਕਾਲੀ ਡਿਜੀਟਲ ਲੜੀ (SDH),तुल्यकालिक अंकीय पदानुक्रम (एस डी एच)
ਸੰਟੈਕਸ ਵਿਸ਼ਲੇਸ਼ਣ,वाक्य विश्लेषण
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,तंत्र विश्लेषण
ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ,तंत्र इंजीनियरी
ਸਿਸਟਮ ਹੈਕਰ,"1.तंत्र विच्छेदक, 2.तंत्र हैकर"
ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ,तंत्र समेकक
ਸਿਸਟਮ ਲਾਗ,तंत्र लॉग
ਸਿਸਟਮ ਮਾਸਕ,तंत्र आच्छद
ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਆਰਕੀਟੈਕਚਰ (SNA),तंत्र नेटवर्क संरचना (एस एन ए)
ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ,"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक"
ਸਿਸਟਮ ਨੂੰ ਮੁੜ ਚਾਲੂ ਕਰੋ,"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन"
ਸਿਸਟਮ ਬੰਦ,तंत्र समापन
ਸਿਸਟਮ ਟੈਸਟਿੰਗ,तंत्र परीक्षण
ਸਿਸਟਮ ਸਹੂਲਤ,तंत्र उपयोगिता
ਯੋਜਨਾਬੱਧ ਕੋਡ,"1.व्यवस्थित कोड, 2.व्यवस्थित कूट"
ਟੈਬ ਕਮਾਂਡ,टैब समादेश
ਟੇਬਲ,सारणी
ਸਾਰਣੀ ਉੱਪਰ ਦੇਖੋ,सारणी अवलोकन
ਟੇਬਲ ਸਪੇਸ,सारणी स्थान
ਟੈਬਲੇਟ,पटलिका
ਸਾਰਣੀਬੱਧ ਐਰੇ,"1.सारणीवद्ध, 2.सरणी व्यूह"
ਟੇਬਲਿੰਗ ਫੰਕਸ਼ਨ,सारणीकरण फलन
ਟੈਗ ਕੀਤਾ ਆਰਕੀਟੈਕਚਰ,"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना"
ਟੈਗਡ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮੈਟ (TIFF),चिहनित प्रतिबिंब संचिका फर्मा (टिफ)
ਟੈਂਡਮ ਸਿਸਟਮ,अग्रानुक्रम तंत्र
ਟੇਪ ਦੀ ਘਣਤਾ,टेप घनत्व
ਟੇਪ ਮਾਸਕ,टेप आवरण
tar ਫਾਈਲ,टार संचिका
ਟਾਸਕ,कार्य
ਟਾਸਕ ਬਾਰ,कार्यदर्शिका
ਕਾਰਜ ਅਨੁਸੂਚੀ,कार्य अनुसूचक
TCP/IP (ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ),संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी)
ਤੋੜਨ ਦੀ ਕਾਰਵਾਈ,कटाव संक्रिया
ਟੈਲੀਕਾਮ,दूरसंचार
ਦੂਰਸੰਚਾਰ,दूरसंचार
ਟੈਲੀਕਾਨਫਰੰਸ,दूरसंवाद
ਟੈਲੀਕਾਨਫਰੈਂਸਿੰਗ,दूर सम्मेलन
ਟੈਲੀਗ੍ਰਾਫੀ,"1.तारप्रेषण, 2.टेलीग्राफी"
ਟੈਲੀਮੈਟਰੀ,"1.दूरमापी, 2.दूरमिती"
ਟੈਲੀਫ਼ੋਨ,"1.दूरभाष, 2.टेलीफोन"
ਟੈਲੀਫੋਨੀ,दूरभाषी
ਟੈਲੀਪ੍ਰਿੰਟਰ,"1.दूरमुद्रक, 2.टेलीप्रिंटर"
ਟੈਲੀਪ੍ਰੋਸੈਸਿੰਗ,दूरप्रक्रमण
ਟੈਲੀਵਿਜ਼ਨ,"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र"
ਟੇਲੈਕਸ,टेलेक्स
ਟੈਲਨੈੱਟ,"1.दूर जाल, 2.टेलनेट"
ਤਾਪਮਾਨ,"1.ताप, 3.तापक्रम"
ਟੈਂਪਲੇਟ,"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा"
ਦਸ ਦਾ ਪੂਰਕ,दस-पूरक
tera ਬਾਈਟ,टेरा बाइट
ਤੇਰਾ ਫਲਾਪ,टेरा फलाप्स
ਟਰਮੀਨਲ ਕਰਸਰ,"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर"
ਟਰਮੀਨਲ ਨੋਡ,"1.अंतक आसंधि, 2.टर्मिनल नोड"
ਟਰਮੀਨਲ ਵਿੰਡੋ,टर्मिनल विंडो
ਸਮਾਪਤੀ,समापन
ਟਰਨਰੀ,त्रि-आधारी
ਤ੍ਰਿਏਕ ਓਪਰੇਸ਼ਨ,त्रि-आधारी संक्रिया
ਟੈਸਟ,परीक्षण
ਟੈਸਟ ਕਵਰੇਜ,परीक्षण व्याप्ति
ਟੈਸਟ ਰਨ,परीक्षण निष्पादन
ਟੈਸਟ-ਡਾਟਾ,परीक्षण आँकड़आ
ਟੈਕਸਟ,"1.टैक्सट,2. पाठ्य सामग्री"
ਟੈਕਸਟ ਬਾਕਸ,पाठ्य पेटी
ਟੈਕਸਟ ਕਰਸਰ,पाठ्य कर्सर
ਟੈਕਸਟ ਐਡੀਟਰ,पाठ्य संपादक
ਟੈਕਸਟ ਫਾਈਲ,पाठ संचिका
ਟੈਕਸਟ ਮੋਡ,पाठ्य विधा
ਟੈਕਸਟ ਪ੍ਰੋਸੈਸਿੰਗ,पाठ प्रक्रमण
ਟੈਕਸਟ ਟੂ ਸਪੀਚ (TTS),वाक-पाठ्य (टी टी एस)
ਟੈਕਸਟ ਮੈਪਿੰਗ,बुनावट प्रतिचित्रण
ਟੀ-ਫਲਿਪ-ਫਲਾਪ,"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र"
ਥਰਮਲ ਪ੍ਰਿੰਟਰ,तापीय मुद्रकातापीय
ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ,"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी"
ਪਤਲੀ ਫਿਲਮ ਟਰਾਂਜ਼ਿਸਟਰ,(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी)
ਥਰੈਸ਼ਿੰਗ,"1.गहाना, 2.थैशिंग"
ਥਰਿੱਡ,सूत्र-चूड़ई
ਥਰਿੱਡਿੰਗ,सूत्रण
ਤੀਹਰੀ ਨੈੱਟਵਰਕ,"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क"
ਥ੍ਰੂਪੁੱਟ,प्रवाह क्षमता
ਸਮੇਂ ਦੀ ਗੁੰਝਲਤਾ,काल जटिलता
ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ (ਟੀਡੀਐਮ),काल विभाजन बहुसंकेतन (टी डी एम)
ਸਮਾ ਸੀਮਾ,काल फ्रेम
ਸਮਾ ਸੀਮਾ,ङ्केसमय सी
ਟਾਈਮ ਮਸ਼ੀਨ,"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन"
ਸਮਾਂ ਖ਼ਤਮ,समय समाप्त
ਸਮੇਂ ਦੀ ਮਾਤਰਾ,"1.कालॉशन, 2.काल क्वांटीकरण"
ਸਮਾਂ ਲੜੀ,काल श्रेणी
ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ,"1. काल विभाजन ,2. समय सहभाजन"
ਟਾਈਮ ਸ਼ੇਅਰਿੰਗ ਸਿਸਟਮ,समय सहभाजन तंत्र
ਟਾਈਮ ਸਟੈਂਪ,काल स्टेप
ਸਮਾਂ ਚਿੱਤਰ,काल आरेख
ਰੰਗਤ,वर्णक
ਟੌਗਲ ਕਰੋ,टॉगल
ਟੌਗਲ ਕਰਨ ਦੀ ਗਤੀ,टॉगल चाल
ਟੋਕਨ,"1.प्रतीक, 2.टोकन"
ਟੋਕਨ ਬੱਸ,टोकन बस
ਟੋਕਨ ਬੱਸ,टोकन बस
ਟੋਕਨ ਬੱਸ ਨੈੱਟਵਰਕ,टोकन बस जालक्रम
ਟੋਕਨ ਰਿੰਗ,"1.प्रतीक वलय, 2.सांकेतिक वलय"
ਟੋਕਨ ਗੱਲਬਾਤ,टोकन वार्ता
ਟੂਲ,"1.औजार, 2.उपकरण"
ਹੇਠੋ ਉੱਤੇ,शीर्ष-पाद
ਉੱਪਰ ਤੋਂ ਹੇਠਾਂ ਡਿਜ਼ਾਈਨ,शीर्ष पाद अभिकल्प
ਉੱਪਰ ਹੇਠਾਂ ਪਾਰਸਿੰਗ,"1.नख शिख पद विन्यास, 2.अधोगामी"
ਟੌਪੋਲੋਜੀ,"1.सांस्थिति, 2.स्थान विज्ञान"
ਟੱਚ ਪੈਡ,स्पर्श पैड
ਟਚ ਸਕਰੀਨ,स्पर्श स्क्रीन
ਟਰੇਸ,"1.चिन्ह, 2.निशान, 3.अनुरेखण"
ਟਰੇਸਿੰਗ,अनुरेखण
ਟਰੈਕ,"1.मार्ग, 2.पथ, 3.लीक"
ਟਰੈਕ ਡਿਸਕ,"1.ट्रैक डिस्क, 2.पथ डिस्क"
ਟਰੈਕ ਟੇਪ,पथ टेप
ਟਰੈਕਿੰਗ,"1.अनुमार्गन, 2.अनुपथन"
ਟ੍ਰੇਲਰ,"1.अनुयान, 2.अनुग"
ਟ੍ਰੈਜੈਕਟਰੀ,प्रक्षेप पथ
ਲੈਣ-ਦੇਣ,"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान"
ਲੈਣ-ਦੇਣ ਫਾਈਲ,"1.सौदा संचिका, 2.क्रिया-कलाप संचिका"
ਲੈਣ-ਦੇਣ ਦਾ ਲਾਗ,"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग"
ਪ੍ਰਤੀਲਿਪੀ,"1.प्रतिलेखन, 2.लिप्यंतरण करना"
ਟ੍ਰਾਂਸਡਿਊਸਰ,ट्रांसड्यूसर
ਤਬਾਦਲਾ ਦਰ,अंतरण दर
ਟ੍ਰਾਂਸਫਰ ਦਾ ਸਮਾਂ,अंतरण काल
ਪਰਿਵਰਤਨ,रुपांतरण
ਅਸਥਾਈ ਗਲਤੀ,क्षणिक त्रुटि
ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ,संक्रमण काल
ਤਬਦੀਲੀ,"1.संक्रमण, 2.संक्रांति"
ਪਰਿਵਰਤਨਸ਼ੀਲ,संक्रामक
ਪਰਿਵਰਤਨਸ਼ੀਲਤਾ,संक्रमिता
ਅਨੁਵਾਦ,"1.अनुवाद, 2.अंतरण, 3.अनुभाषण"
ਸੰਚਾਰ,"1. संचरण, संचारण ,2.संप्रेषण"
ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ (TCP),संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी)
ਸੰਚਾਰ ਲਾਈਨ,"1.संचरण लाइन, 2.संप्रेषण लाइन"
ਟ੍ਰਾਂਸਮੀਟਰ,ट्रांसमीटर
ਪਾਰਦਰਸ਼ਤਾ,पारदर्शिता
ਟ੍ਰਾਂਸਪੌਂਡਰ,ट्रांसपोंडर
ਆਵਾਜਾਈ,"1.परिवहन, 2.प्रतिगमन"
ਤਬਦੀਲੀ,पक्षांतरण
ਟ੍ਰਾਂਸਪਿਊਟਰ,ट्रांसप्यूटर
ਟ੍ਰਾਂਸਰੀਵਰ,"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर"
ਫਸਾਉਣਾ,"1.प्रपाशन, 2.फांसना, 3.पकड़ना"
ਟ੍ਰੈਵਰਸ,चंक्रमण
ਰੁੱਖ (ਟਰੈਵਰਸਲ),वृक्ष (चंक्रमण)
ਰੁੱਖ ਨੈੱਟਵਰਕ,तरु नेटवर्क
ਸਹਾਇਕ ਨਦੀ ਸਰਕਟ,सहायक परिपथ
ਮਾਮੂਲੀ ਗ੍ਰਾਫ਼,तुच्छ आरेख
ਸਮੱਸਿਆ ਸ਼ੂਟ,दोष-निवारण
ਕੱਟੋ,"छिन्न, रुंडन"
ਸੱਚਾਈ ਸਾਰਣੀ,सत्यमान सारणी
ਟਿਊਨਰ,"1.टयूनर, 2.समस्वरक, 3.समंजक"
ਟਨਲਿੰਗ,"1.सुरंगन, 2.टनलिंग"
ਟਨਿੰਗ,"1.समंजन, 2.समस्वरण, 3.टयूनिंग"
ਟੂਪਲ,टपल
ਟਰਬੋ ਪਾਸਕਲ,टर्बो पास्कल
ਟਿਊਰਿੰਗ ਮਸ਼ੀਨ,टयूरिंग मशीन
ਵਾਰ ਵਾਰੀ,प्रतिवर्तन काल
ਦਸਤਾਵੇਜ਼ ਨੂੰ ਮੋੜੋ,प्रतिवर्तन दस्तावेज
ਤਬਦੀਲੀ ਕ੍ਰਮ,प्रतिवर्तन अनुक्रम
ਜੁੜਵਾਂ ਕੇਬਲ,युगल केबल
ਮਰੋੜਿਆ ਜੋੜਾ,"1.ऐंठित युगल, 2.व्यावर्तित युग्म"
ਦੋ ਭਾਗ ਅਸੈਂਬਲਰ,द्वि-पारक स्मरांतरक
ਦੋ ਦੇ ਪੂਰਕ,दो का पूरक
ਕਿਸਮ,प्रकार
ਚਿਹਰਾ ਟਾਈਪ ਕਰੋ,"1.टाइप फेस, 2.अक्षराकृति"
ਸਿਰ ਦੀ ਕਿਸਮ,टंकन शीर्ष
ਕਿਸਮ ਦਾ ਚੱਕਰ,मुद्रक चक्र
ਟਾਈਪਿੰਗ,टंकण
ਅਨ ਇੰਟਰਪਟੇਬਲ ਪਾਵਰ ਸੋਰਸ (UPS),अबाधित शक्ति स्रोत
