Assamese,Odiya
বুটাম টিপক বুটাম টিপক,ପୁସ୍ ବଟନ୍ ପୁସ୍ ବଟନ୍ |
নিষ্কাশন,ନିଷ୍କାସନ
"পিৰানোমিটাৰ, সৌৰ থাৰ্মোমিটাৰ","ପିରାନୋମିଟର, ସ ar ର ଥର୍ମୋମିଟର |"
তাপবিদ্যুৎ,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ |
হাইগ্ৰ&#39;মিটাৰ,ହାଇଗ୍ରୋମିଟର
চাইট&#39;মেট্ৰি,ସାଇଟୋମେଟ୍ରି |
"Q-আখৰ, Q-সহগ","Q- ବର୍ଣ୍ଣ, Q- ଗୁଣବତ୍ତା |"
"চতুৰ্থাংশ, বৃত্ত ভৰি","ଚତୁର୍ଥାଂଶ, ବୃତ୍ତ ପାଦ |"
"কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ","ଚତୁର୍ଥାଂଶ ଇଲେକ୍ଟ୍ରୋମିଟର, ଚତୁର୍ଥାଂଶ ଇଲେକ୍ଟ୍ରୋମିଟର |"
দ্বিঘাত,ଚତୁର୍ଭୁଜ |
চতুৰ্ভুজ,ଚତୁର୍ଭୁଜ
গুণমান,ଗୁଣବତ୍ତା
কোৱাণ্টাম,କ୍ୱାଣ୍ଟମ୍
কোৱাণ্টাম,କ୍ୱାଣ୍ଟମ୍ |
"কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন","ପରିମାଣ, ପରିମାଣ, ପରିମାଣ, ପରିମାଣ"
পৰিমাণীকৰণ কৰা,ପରିମାଣ
"পৰিমাণগত, পৰিমাণগত","ପରିମାଣିକ, ପରିମାଣିକ"
"পৰিমাণ, পৰিমাণ, পৰিমাণ","ପରିମାଣ, ପରିମାଣ, ପରିମାଣ"
কোৱাণ্টাম,କ୍ୱାଣ୍ଟମ୍
"চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ","ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ |"
"ৰাইষ্টোন, কোৱাৰ্টছ","ରାଇନ୍ଷ୍ଟୋନ୍, କ୍ୱାର୍ଟଜ୍ |"
সাধাৰণতে অৱস্থা,ସାଧାରଣତ condition ଅବସ୍ଥା |
উত্তৰাধিকাৰ,ଉତ୍ତରାଧିକାରୀ
ইলাষ্টিক বল,ଇଲାଷ୍ଟିକ୍ ଫୋର୍ସ |
ইলাষ্টিক তৰংগ,ଇଲଷ୍ଟିକ୍ ତରଙ୍ଗ |
স্থায়ী বৰ্তনী,ସ୍ଥାୟୀ ସର୍କିଟ |
ষ্টেটিক ইমেজ,ସ୍ଥିର ପ୍ରତିଛବି |
নিৰ্দিষ্ট চক্ৰ,ସ୍ଥିର ଚକ୍ର |
স্থায়ী অৱস্থা,ସ୍ଥାୟୀ ଅବସ୍ଥା |
to quench,ଲିଭାଇବାକୁ
শান্তকাৰী,sedative
"quench, কুৱেঞ্চ","ଲିଭାଇବା, ଲିଭାଇବା"
নিস্তব্ধ দিন,ଶାନ୍ତ ଦିନ
d-মান,d- ମୂଲ୍ୟ
"ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ","ରେଡିଓ (ଏଡି।), ରେଡିଓ (ଭି।), ରେଡିଓଆକ୍ଟିଭ୍, ବିପର୍ଯ୍ୟୟ, ବିକିରଣ |"
বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ,ବିକିରଣ ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |
"fissile, তেজস্ক্ৰীয়","ଫିସିଲ୍, ରେଡିଓଆକ୍ଟିଭ୍ |"
তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা,ରେଡିଓଆକ୍ଟିଭ୍ ଲାଇସେନ୍ସର୍ |
"পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা","ବିଚ୍ଛେଦ, ରେଡିଓଆକ୍ଟିଭିଟି, ରେଡିଓଆକ୍ଟିଭିଟି |"
"ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি","ରେଡିଓଗ୍ରାମ, ରେଡିଓ ତାର, ରେଡିୟମ୍ ପ୍ରତିଛବି |"
"ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি","ରେଡିଓଗ୍ରାଫ୍, ବିକିରଣ ଚିତ୍ର |"
তেজস্ক্রিয় আয়’ডিন,ରେଡିଓଆକ୍ଟିଭ୍ ଆୟୋଡିନ୍ |
"ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প","ରେଡିଓସୋଟୋପ୍, ବିକିରଣ ଆଇସୋଟୋପ୍ |"
"এক্স-ৰে থেৰাপী, ৰেডিয়চন থেৰাপী","ଏକ୍ସ-ରେ ଥେରାପି, ବିକିରଣ ଚିକିତ୍ସା |"
ৰেডিয়চন থেৰাপিষ্ট,ବିକିରଣ ଚିକିତ୍ସକ |
"ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ","ରେଡିଓମିଟର, ରେଡିଓମିଟର |"
ৰেডিঅ&#39;মেট্ৰি,ରେଡ଼ିଓମେଟ୍ରି
তেজস্ক্রিয়-থেলিয়াম,ରେଡିଓଆକ୍ଟିଭ୍-ଥାଲିୟମ୍ |
ৰেডিয়চন থেৰাপী,ବିକିରଣ ଚିକିତ୍ସା
ৰেডিয়াম,ରେଡିୟମ୍ |
ৰেডিয়াম থেৰাপী,ରେଡିୟମ୍ ଥେରାପି |
ব্যাসাৰ্ধ,ରେଡିଓ
ইন্দ্ৰ ধনুষ,ଇନ୍ଦ୍ର ଧନୁଷ
ৰমন ইফেক্ট,ରମଣ ପ୍ରଭାବ |
ramsden বৃত্ত,ramsden ସର୍କଲ୍ |
"random, অনিয়মিত","ଅନିୟମିତ, ଅନିୟମିତ |"
ৰেণ্ডমাইজেচন,ରାଣ୍ଡୋମାଇଜେସନ୍ |
যাদৃচ্ছিকতা,ଅନିୟମିତତା |
দোলক,ଓସିଲେଟର
শ্ৰৱণ ক্ষমতাৰ পৰিসৰ,ଶ୍ରବଣର ପରିସର |
দ্ৰুত নাড়ী,ଦ୍ରୁତ ନାଡ
"বিৰল, বিৰল","ବିରଳ, ବିରଳ |"
বিৰলতা,ବିରଳତା
to rarefy কৰা,ଦୁର୍ଲଭ
অনুমোদিত ভল্টেজ,ଅନୁମତିପ୍ରାପ୍ତ ଭୋଲଟେଜ୍ |
"ৰেটিং, ৰেটিং","ମୂଲ୍ୟାୟନ, ମୂଲ୍ୟାୟନ"
অনুপাত,ଅନୁପାତ
যুক্তিকৰ,ଯୁକ୍ତିଯୁକ୍ତ |
"অপ্ৰক্ৰিয়াকৃত ডেটাম, গ্ৰহণ কৰা ডেটামৰ দৰে",ଗ୍ରହଣ କରାଯାଇଥିବା ଡାଟମ୍ ପରି ଅଣ ପ୍ରକ୍ରିୟାକୃତ ଡାଟୁମ୍ |
"ৰশ্মি, কিৰণ, অৰ্ধেখা, আৰ","ରଶ୍ମୀ, କିରଣ, ଆରଡ୍ରେଖା, ଆର"
ৰেলি বিক্ষিপ্ততা,ରେଲି ବିଛାଇବା |
ৰিবাউণ্ড,ପୁନର୍ବାର
মতামত,ମତାମତ
ৰিএক্টিভ কাপলিং,ପ୍ରତିକ୍ରିୟାଶୀଳ ଯୋଡି |
পুনৰ সক্ৰিয়কৰণ,ପୁନ act ସକ୍ରିୟ
অপ্ৰাসংগিকতা,ଅପ୍ରାସଙ୍ଗିକତା
ৰিয়েক্টৰ,ରିଆକ୍ଟର
ৰিয়েক্টৰ গুপ্তি,ରିଆକ୍ଟର ଗୁପ୍ତୀ |
asaji অস্ত্ৰ,ଆସାଜୀ ଅସ୍ତ୍ର |
"পঢ়া, পঢ়া","ପ reading ିବା, ପ reading ିବା"
পুনৰ সামঞ্জস্য কৰা,ପୁନ - ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
বাস্তৱ,ବାସ୍ତବ |
"to rebound (n.), প্ৰতিফলিত কৰা (ver.)","ପୁନର୍ବାର (n।), ପ୍ରତିଫଳିତ କରିବାକୁ (ver।)"
পুনৰুত্পাদন তাপ,ପୁନର୍ଗଠନ ଉତ୍ତାପ |
পুনৰ মানাংকন,ପୁନ - କାଲିବ୍ରେସନ୍ |
"গ্ৰাহক, গ্ৰাহক","ପ୍ରାପ୍ତକର୍ତ୍ତା, ପ୍ରାପ୍ତକର୍ତ୍ତା"
"ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে","ଓଲଟା, ଓଲଟା, ପଛ ଆରେ |"
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক","ଓଲଟା, ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
"পাৰস্পৰিকতা, পাৰস্পৰিকতা","ପାରସ୍ପରିକତା, ପାରସ୍ପରିକତା |"
"প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)","ପ୍ରତିଫଳନ (V.), ପ୍ରତିଫଳନ (V.)"
"পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ","ପୁନର୍ବିନ୍ୟାସ, ପୁନ use ବ୍ୟବହାର |"
নিৰীক্ষণ কৰা,ମନିଟରିଂ |
"ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)","ରେକର୍ଡ, ରେକର୍ଡ (n।), ରେକର୍ଡ କରିବାକୁ, ଚିହ୍ନିତ କରିବାକୁ (v।)"
ৰেকৰ্ড কৰা হৈছে,ରେକର୍ଡ ହୋଇଛି |
আৰ্কাইভিষ্ট,ଅଭିଲେଖାଗାର
ৰেকৰ্ডিং,ରେକର୍ଡିଂ
"প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি","ପ୍ରାପ୍ତି, ପ୍ରାପ୍ତି, ପ୍ରାପ୍ତି |"
সোঁকোণৰ স্থানাংক স্থানাংক,ଡାହାଣ କୋଣ ସଂଯୋଜନା
"শোধন, সংশোধন","ବିଶୋଧନ, ସଂଶୋଧନ"
"পৰিশোধিত, পৰিশোধিত","ବିଶୋଧିତ, ବିଶୋଧିତ"
ৰেক্টিফায়াৰ,ସଂଶୋଧନକାରୀ |
ৰেক্টিফায়াৰ ভালভ,ରେକ୍ଟିଫାୟର୍ ଭଲଭ୍ |
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","ସିଧା, ସିଧା ରେଖା, ସିଧା ରେଖା |"
পুনৰাবৃত্তিমূলক পৰিঘটনা,ପୁନରାବୃତ୍ତି ଘଟଣା |
তেজৰ দানৱ ৰঙা দানৱ,ରକ୍ତ ଭୂତ ଲାଲ ଭୂତ |
তেজৰ স্থানান্তৰ,ରକ୍ତ ବିସ୍ଥାପନ
"হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা","ହ୍ରାସ, ସମାନ କରିବା, ଜୀବନ୍ତ କରିବା |"
(এটা ধুমকেতুৰ),(ଏକ ଧୁମିର)
পৰিশোধিত তথ্য,ବିଶୋଧିତ ତଥ୍ୟ |
"অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক","ଅନୁରୂପ, କ୍ଷୁଦ୍ର, ବାଧ୍ୟତାମୂଳକ |"
পৰিৱৰ্তন সহগ,ଗୁଣବତ୍ତା ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
ৰিড-পাইপ,ରିଡ୍-ପାଇପ୍ |
পুনৰ প্ৰৱেশ,ପୁନ entry- ପ୍ରବେଶ
"নিৰ্দেশনা, উল্লেখ","ନିର୍ଦ୍ଦେଶାବଳୀ, ସନ୍ଦର୍ଭ"
প্ৰতিফলনশীলতা,ପ୍ରତିଫଳନ
"প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত","ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ |"
প্ৰতিফলিত হয়,ପ୍ରତିଫଳିତ
প্ৰতিফলিত,ପ୍ରତିଫଳିତ
প্ৰতিফলন,ପ୍ରତିଫଳନ
ৰিফ্লেক্টিভ লছ,ପ୍ରତିଫଳିତ କ୍ଷତି
প্ৰতিফলনশীলতা,ପ୍ରତିଫଳନ
ৰিফ্লেক্টৰ,ପ୍ରତିଫଳକ
ৰিফ্লেক্স মেকানিজম,ପ୍ରତିଫଳନ ଯନ୍ତ୍ର
বিবৰ্তিত,ପ୍ରତ୍ୟାହାର
বিবৰ্তন,ପ୍ରତିଫଳନ
বিবৰ্তন সূচকাংক,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
refractoriness,ପ୍ରତୀକାତ୍ମକତା |
বিবৰ্তন সূচকাংক,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
"ফ্ৰীজ, ফ্ৰীজ","ରେଫ୍ରିଜରେଟର, ରେଫ୍ରିଜରେଟର"
পুনৰাবৃত্তি,ପୁନ en ପ୍ରତିକ୍ରିୟା |
"পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন","ପୁନ en ନିର୍ମାଣ, ସ୍ଥାୟୀ ପୁନର୍ଗଠନ, ପୁନ en ନିର୍ମାଣ |"
"পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল","ପୁନ ener ନିର୍ମାଣ, ପୁନ ener ନିର୍ମାଣ, ପୁନ ener ନିର୍ମାଣକାରୀ |"
"পঞ্জীয়ন, পঞ্জীয়ন","ପଞ୍ଜୀକରଣ, ପଞ୍ଜୀକରଣ"
"বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল","ବିକ୍ରୟ ଗତି, ପଛୁଆ ଗତି, ରିଗ୍ରେସନ୍, ଓଲଟା |"
"even, নিয়মীয়া, প্ৰতিসম","ଏପରିକି, ନିୟମିତ, ସମୃଦ୍ଧ |"
সমৰূপী কঠিন,isoform କଠିନ |
নিয়ন্ত্ৰণ,ନିୟମ
সম্পৰ্ক,ସମ୍ପର୍କ
"আপেক্ষিক, আপেক্ষিক","ସମ୍ପର୍କୀୟ, ସମ୍ପର୍କୀୟ"
সম্পৰ্কীয়,ସମ୍ପର୍କୀୟ
তুলনামূলকভাৱে নিশ্চিত,ଅପେକ୍ଷାକୃତ ନିଶ୍ଚିତ |
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା |"
জিৰণি লোৱা,ବିଶ୍ରାମ
"ৰিলে, ট্ৰেন্সমিছন","ରିଲେ, ସଂକ୍ରମଣ"
পাপমোচন,ମୁକ୍ତି
নিৰ্ভৰযোগ্যতা,ନିର୍ଭରଯୋଗ୍ୟତା
অৱশিষ্ট,ଅବଶିଷ୍ଟ
ৰিম&#39;ট কন্ট্ৰ&#39;ল,ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ |
renormalized,ପୁନ orn ନିର୍ମାଣ
"পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস","ପୁନ orient- ଆଭିମୁଖ୍ୟ, ପୁନ - ବିନ୍ୟାସ |"
পুনৰাবৃত্তিযোগ্যতা,ପୁନରାବୃତ୍ତି |
"পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী","ପୁନରାବୃତ୍ତି, ପୁନରାବୃତ୍ତି"
"to repel, বিকৃত কৰা","ପ୍ରତ୍ୟାହାର କରିବାକୁ, ପ୍ରତ୍ୟାହାର କରିବାକୁ |"
repulsive,ଘୃଣ୍ୟ
পুনৰাবৃত্তি,ପୁନରାବୃତ୍ତି
প্ৰতিনিধিত্ব কৰা,ପ୍ରତିନିଧିତ୍ୱ
"প্ৰতিনিধি, প্ৰতিনিধি","ପ୍ରତିନିଧୀ, ପ୍ରତିନିଧୀ |"
"পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য","ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ, ପୁନ oduc ପ୍ରବୃତ୍ତି |"
"প্ৰজনন, প্ৰজনন, প্ৰজনন","ପ୍ରଜନନ, ପ୍ରଜନନ, ପ୍ରଜନନ |"
repel কৰা,ପ୍ରତ୍ୟାହାର
repulsion,ଘୃଣା
repulsive,ଘୃଣ୍ୟ
গৱেষণা,ଅନୁସନ୍ଧାନ |
"cistern, জলাশয়, জলাশয়, জলাশয়, cistern","କୂଅ, ଜଳଭଣ୍ଡାର, ଜଳଭଣ୍ଡାର, ଜଳଭଣ୍ଡାର, କୂଅ |"
পুনৰ নিয়োগ কৰা,ପୁନ ep ନିଯୁକ୍ତି |
"অৱশিষ্ট, অৱশিষ্ট","ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ"
"ৰেজিষ্টেন্স, ৰেজিষ্টেন্স","ପ୍ରତିରୋଧ, ପ୍ରତିରୋଧ"
ৰেজিষ্টিভিটি,ପ୍ରତିରୋଧକତା |
ৰেজিষ্টৰ,ପ୍ରତିରୋଧକ |
"দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য","ବିଚ୍ଛିନ୍ନତା, ବିଲୋପ, ଭିନ୍ନତା |"
ভুল উপস্থাপন,ଭୁଲ ଉପସ୍ଥାପନା
"বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা","ବିଚ୍ଛିନ୍ନ କରିବା, ବିଚ୍ଛିନ୍ନ କରିବା, ବିଚ୍ଛିନ୍ନ କରିବା |"
স্প্লিটাৰ,splitter
অনুনাদ,ଅନୁକମ୍ପା
অনুনাদী প্ৰভাৱ,ରେଜୋନାଣ୍ଟ ପ୍ରଭାବ |
অনুনাদী,ରେଜୋନାଣ୍ଟ |
"অনুনাদ, অনুনাদ","ରିଜୋନାନ୍ସ, ରିଜୋନାନ୍ସ |"
অনুনাদী,ରେଜୋନାଣ୍ଟ |
"উত্তৰ, সঁহাৰি, প্ৰতিবেদন","ଉତ୍ତର, ପ୍ରତିକ୍ରିୟା, ରିପୋର୍ଟ"
বিৰতি,ବିରାମ
আকৌ আৰম্ভ কৰক,ପୁନର୍ବାର ଆରମ୍ଭ କର |
অৱশিষ্ট ৰশ্মি,ଅବଶିଷ୍ଟ ବିମ୍ |
"ফলাফল, ফলাফল, ফলাফল","ଫଳାଫଳ, ଫଳାଫଳ, ଫଳାଫଳ"
ফলাফলৰ ফলাফল,ଫଳାଫଳ ଫଳାଫଳ
retarded,ଅବସରପ୍ରାପ୍ତ
পাতলকাৰী,diluent
ৰেটিকুল,reticule
"ৰেটিনা, ৰেটিনা","ରେଟିନା, ରେଟିନା"
পিছফালে ৰকেট,ପଛ ରକେଟ୍ |
"অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড","ରେଜୋନାନ୍ସ, ରିଗ୍ରେସନ୍, ରିବାଉଣ୍ଡ୍ |"
অনুসৰণ কৰা,ଅନୁସରଣ କର
ওলোটা কৰা,ଓଲଟା
"ওলোটা, ওলোটা, ওলোটা, ওলোটা","ଓଲଟା, ଓଲଟା, ଓଲଟା, ଓଲଟା |"
পিছপৰা পক্ষপাতিত্ব,ପଛୁଆ ପକ୍ଷପାତ |
উলটিব পৰা ক্ষমতা,ଓଲଟା
উলটিব পৰা,ଓଲଟା
ঘূৰ্ণন,ଘୂର୍ଣ୍ଣନ
ঘূৰ্ণনশীল,ଘୂର୍ଣ୍ଣନ
ৰেইনল্ডছ নম্বৰ,ରେନୋଲ୍ଡସ୍ ସଂଖ୍ୟା |
ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ,ଷ୍ଟ୍ରିମ୍ ନିୟନ୍ତ୍ରକ |
অদ্ভুত দৈৰ্ঘ্য,ଅଦ୍ଭୁତ ଲମ୍ବ |
"ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক","ତ୍ରିକୋଣୀୟ ସ୍ଫଟିକ, ସମାନ୍ତରାଳ ଷୋଡଶାଳିଆ ସ୍ଫଟିକ |"
"ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম","ରୋମ୍ବୋଏଡ୍ ପ୍ରିଜିମ୍, ଚତୁର୍ଭୁଜ ପ୍ରିଜିମ୍ |"
ৰাজমিস্ত্ৰী হৈ থাকক,ମସନ୍ ରୁହ |
"ছন্দ, কেডেন্স, ছন্দ","ଗୀତ, କ୍ୟାଡେନ୍ସ, ଗୀତ |"
ঘড়ীৰ কাঁটাৰ দিশত,ଘଣ୍ଟା ବୁଲାଇ |
উলম্ব প্ৰিজম,ଭୂଲମ୍ବ ପ୍ରିଜିମ୍ |
সোঁহাতৰ নিয়ম,ଡାହାଣ ହାତ ନିୟମ |
সোঁফালৰ স্ক্ৰু,ଡାହାଣ ପାର୍ଶ୍ୱ ସ୍କ୍ରୁ |
সমতুল্য প্ৰিজম,ସମାନ ପ୍ରିଜିମ୍ |
শক্তিশালী,ଶକ୍ତିଶାଳୀ
অধ্যৱসায়,ସ୍ଥିରତା |
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","ସଠିକ୍ ପ୍ରମାଣ, ସଠିକ୍ ପ୍ରମାଣ |"
"শব্দ, বাদ্যযন্ত্ৰ","ଧ୍ୱନି, ଯନ୍ତ୍ର"
উৰ্মিকা,ଉର୍ମିକା
উত্থানৰ দিন,ଆଜି
ৰবো,ରୋବୋ |
ৰকেটৰ ক্ৰিয়া,ରକେଟ୍ କାର୍ଯ୍ୟ
ৰকেট,ରକେଟ୍
ৰকেট বিজ্ঞান,ରକେଟ୍ ବିଜ୍ଞାନ |
"শিল, গতি, দোলনা","ରକନ୍, ଗତି, ସୁଇଙ୍ଗ୍ |"
ৰয়েন্টজেন,roentgen
"ৰয়েণ্টজেন-ৰে, এক্স-ৰে","ରୋଏଣ୍ଟେନ୍-ରେ, ଏକ୍ସ-ରେ |"
"ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)","ରୋଲିଂ, ରୋଲ୍, (ଏଡି।), ରାଉଣ୍ଡିଂ, ରୋଲିଂ (ଏଡି।)"
"বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)","ବେଲନି, ଲୋଟନି, ଲୋଟନିକ୍ (ଭି।), ଭେଲାନ୍, ଲୋଟାନ୍ (ଏଡି।)"
ঘূৰ্ণনীয়,ଘୂର୍ଣ୍ଣନ
"to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)","ଘୂର୍ଣ୍ଣନ କରିବା, ଘୂର୍ଣ୍ଣନ କରିବା (v।), ବୃତ୍ତାକାର, ଚକିଆ (v।)"
ঘূৰ্ণনীয়,ଘୂର୍ଣ୍ଣନ
"ঘূৰণ, ঘূৰণ","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ |"
"ঘূৰ্ণনশীল, ঘূৰ্ণনকাৰী","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନକାରୀ |"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ"
"ৰোটাৰ, ৰোটাৰ","ରୋଟର୍, ରୋଟର୍ |"
"ৰুক্ষ, ৰুক্ষ","ରୁଗ୍, ରୁଗ୍"
"বন্ধ, বন্ধ","ବନ୍ଦ, ବନ୍ଦ"
ট্ৰেনজিট সময়,ଗମନାଗମନ ସମୟ |
পথ,ଉପାୟ
"ৰুটিন, ৰুটিন","ରୁଟିନ୍, ରୁଟିନ୍ |"
"পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট","ପ୍ୟାଡମାରାଗ, ରୁବି, ନାଲି, ୟାକୁଟ |"
"ৰুবি লেজাৰ, ৰুবি লেজাৰ","ରୁବି ଲେଜର, ରୁବି ଲେଜର |"
"rudder, নিয়ন্ত্ৰণ","ରୁଦ୍ର, ନିୟନ୍ତ୍ରଣ |"
নিয়মসমূহ,ନିୟମ
আণ্ডাৰলাইন কৰা গ্ৰেটিং,ଅଣ୍ଡରଲାଇନ୍ ଗ୍ରେଟିଂ |
"গ্ৰাফ, ৰেখা","ଗ୍ରାଫ୍, ରେଖା |"
"ৰান, পৰম্পৰা","ଚଲାନ୍ତୁ, ପରମ୍ପରା |"
দৌৰবিদ,ରନର୍ |
"চুক্তি, চুক্তি, বিস্ফোৰণ","ଚୁକ୍ତି, ଚୁକ୍ତି, ବିସ୍ଫୋରଣ |"
ৰাদাৰফোৰ্ড বিক্ষিপ্ততা,ରୁଥରଫୋର୍ଡ ବିଛାଇବା |
ৰাদাৰফোৰ্ড,ରୁଥରଫୋର୍ଡ |
rydberg,rydberg
নিৰাপদ বোজা,ସୁରକ୍ଷିତ ଭାର
"নিৰাপদ, সুৰক্ষিত","ସୁରକ୍ଷିତ, ସୁରକ୍ଷିତ"
"ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ","ସୁରକ୍ଷା ଫ୍ୟୁଜ୍, ବିକଫୋର୍ଡ ଫ୍ୟୁଜ୍ |"
সুৰক্ষা ভালভ,ସୁରକ୍ଷା ଭଲଭ୍ |
"নমুনা, নমুনা","ନମୁନା, ନମୁନା"
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","ନମୁନା (v।), ନମୁନା ସଂଗ୍ରହ (n।)"
চেণ্ডউইচ,ସାଣ୍ଡୱିଚ୍ |
"উপগ্ৰহ, সহযোগী, ট্ৰেইলিং","ଉପଗ୍ରହ, ସହାୟକ, ଟ୍ରେଲିଂ |"
উপনৈৰ ৰেখা,ଉପନଦୀ
সন্তুষ্ট কৰা,ସନ୍ତୁଷ୍ଟ କରିବାକୁ
শনিৰ আঙঠি,ଶନି ରିଙ୍ଗ |
savart,ସାଭାର୍ଟ |
স্কেলাৰ,ସ୍କାଲାର୍ |
ষ্টেপ মাল্টিপ্লাইয়াৰ,ଷ୍ଟେପ୍ ଗୁଣକର୍ତ୍ତା |
"বিক্ষিপ্ত, বিক্ষিপ্ত",ଛିନ୍ନଛତ୍ର କର
বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া,ବିଛିନ୍ନ ପ୍ରକ୍ରିୟା |
দৃষ্টি,ଦୃଶ୍ୟ
বৃদ্ধি পায়,ବିସ୍ତାର କର |
"scratch (ধ্বনি), scratch","ସ୍କ୍ରାଚ୍ (ଧ୍ୱନି), ସ୍କ୍ରାଚ୍ |"
"ছালনী, চালনী (ed.), ড্ৰাইভ","ଚୋପା, ଚୋପା (ଏଡି।), ଡ୍ରାଇଭ୍ |"
sku দৃষ্টি,ସ୍କୁ ନଜର
"বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)","ବନ୍ଦ କରିବାକୁ, ସିଲ୍ କରିବାକୁ, ସିଲ୍ କରିବାକୁ (ver।)"
"ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা","ମ al ସୁମୀ ପରିବର୍ତ୍ତନ, ମ al ସୁମୀ ପରିବର୍ତ୍ତନ |"
secant নিয়ম,ନିରାପତ୍ତା ନିୟମ |
"দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)","ଦ୍ୱିତୀୟ (ଏଡି।), ଦ୍ୱିତୀୟ (v।)"
