Gujarati,Tamil
રહેવાસી,குடியிருப்பாளர்
ઠરાવ,தீர்மானம்
સંસાધનો,வளங்கள்
પ્રતિભાવ સમય,பதில் நேரம்
ફરી થી શરૂ કરવું,மறுதொடக்கம்
પુનઃસ્થાપિત,மீட்டமை
રીટ્રેસ,திரும்பப் பெறு
રીટ્રાન્સમિશન,மறு பரிமாற்றம்
પુનઃપ્રાપ્ત કરો,மீட்டெடுக்கவும்
ફરી પ્રયાસ કરો,மீண்டும் முயற்சிக்கவும்
પરત,திரும்பு
રીટર્ન કોડ,திரும்ப குறியீடு
રીટર્ન કી,திரும்பும் விசை
ફરીથી વાપરી શકાય તેવા કોડ,மீண்டும் பயன்படுத்தக்கூடிய குறியீடு
ફરીથી લખી શકાય તેવું,மீண்டும் எழுதக்கூடியது
આરજીબી મોનિટર,RGB மானிட்டர்
રિબન,ரிப்பன்
યોગ્ય મુદ્દો,சரியான பிரச்சினை
રોબોટ,ரோபோ
રોબોટિક્સ,ரோபாட்டிக்ஸ்
મજબુત,வலுவான
ભૂમિકા,பங்கு
પાછા વળો,திரும்பவும்
રોલ ઇન કરો,உருட்டவும்
રોલ આઉટ,உருட்டவும்
રોમ,ரோம்
રુટ,வேர்
રૂટ ડિરેક્ટરી,ரூட் அடைவு
ભૂલનો રાઉન્ડ,பிழை சுற்று
રાઉટર,திசைவி
રૂટીંગ,ரூட்டிங்
RS232C ઇન્ટરફેસ,RS232C இடைமுகம்
RSA એન્ક્રિપ્શન,RSA குறியாக்கம்
આરટીસી,ஆர்.டி.சி
લંબાઈ એન્કોડિંગ ચલાવો,ரன் நீளம் குறியாக்கம்
રન સમય,இயக்க நேரம்
રનટાઈમ ભૂલ,இயக்க பிழை
નમૂના,மாதிரி
સેમ્પલિંગ,மாதிரி எடுத்தல்
ઉપગ્રહ,செயற்கைக்கோள்
સંતૃપ્ત,நிறைவுற்றது
સાચવો,சேமிக்கவும்
માપનીયતા,அளவீடல்
સ્કેલર,அளவுகோல்
સ્કેનિંગ,ஸ்கேன் செய்கிறது
દૃશ્ય,காட்சி
શેડ્યૂલર,திட்டமிடுபவர்
સ્ક્રીન ઇમેજ પ્રોજેક્ટર,திரை பட ப்ரொஜெக்டர்
સ્ક્રિપ્ટ,கையால் எழுதப்பட்ட தாள்
સ્ક્રિપ્ટીંગ ભાષા,ஸ்கிரிப்டிங் மொழி
સ્ક્રોલિંગ,ஸ்க்ரோலிங்
SDLC (સિક્રોનસ ડેટા લિંક નિયંત્રણ),SDLC (ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு)
શોધો,தேடு
શોધ એન્જિન,தேடல் இயந்திரம்
શોધ વૃક્ષ,தேடல் மரம்
શોધી રહ્યાં છે,தேடி
ગૌણ,இரண்டாம் நிலை
સેક્ટર,துறை
સુરક્ષા નીતિ,பாதுகாப்பு கொள்கை
સમય શોધો,நேரம் தேடுங்கள்
સેગમેન્ટ,பிரிவு
વિભાજન,பிரிவு
પસંદગી સૉર્ટ,தேர்வு வகை
સ્વયં સમાયેલ,தன்னை உள்ளடக்கியது
અર્થશાસ્ત્ર,சொற்பொருள்
સેમાફોર,செமாஃபோர்
સેમિકન્ડક્ટર,செமிகண்டக்டர்
સિમોન્ટિક વેબ,சொற்பொருள் வலை
અનુક્રમિક ઍક્સેસ પદ્ધતિ,தொடர் அணுகல் முறை
સીરીયલ,தொடர்
સીરીયલાઇઝર,சீரியலைசர்
સર્વર,சேவையகம்
સર્વર ક્રેશ,சர்வர் செயலிழப்பு
સર્વર લાઇસન્સ,சர்வர் உரிமம்
સર્વો ગુણક,சர்வோ பெருக்கி
સેટ,அமைக்கவும்
પોઈન્ટ નક્કી કરો,அமைக்க புள்ளி
સ્થાપના,அமைக்க
છાંયો,நிழல்
શેડિંગ,நிழல்
પડછાયો,நிழல்
ફાઈલ શેર કરો,கோப்பு பகிர்வு
વહેંચાયેલ ઍક્સેસ,பகிரப்பட்ட அணுகல்
શેરિંગ,பகிர்தல்
શેલ,ஷெல்
પાત્ર બદલો,மாற்றம் பாத்திரம்
શોર્ટ સર્કિટ,குறைந்த மின்னழுத்தம்
ટૂંકી સૂચના,குறுகிய அறிவுறுத்தல்
બહેન,உடன்பிறப்பு
આડઅસર,பக்க விளைவு
સાઇન બીટ,அடையாளம் பிட்
સિગ્નલ,சிக்னல்
સિગ્નલ પ્રોસેસિંગ,சமிக்ஞை செயலாக்கம்
સિગ્નલિંગ,சிக்னலிங்
સિગ્નલ-ટુ-અવાજ ગુણોત્તર,சமிக்ஞை-இரைச்சல் விகிதம்
સહી,கையெழுத்து
સહી પરીક્ષણ,கையெழுத்து சோதனை
નોંધપાત્ર અંક,குறிப்பிடத்தக்க இலக்கம்
સિલિકોન ચિપ,சிலிக்கான் சிப்
સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP),எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP)
સિમ્પ્લેક્સ,சிம்ப்ளக்ஸ்
સિમ્પ્લેક્સ નોડ,எளிய முனை
સિમ્યુલેશન,உருவகப்படுத்துதல்
સિમ્યુલેટર,சிமுலேட்டர்
એક સાથે,ஒரே நேரத்தில்
એક સાથે પ્રક્રિયા,ஒரே நேரத்தில் செயலாக்கம்
સિંગલટન,சிங்கிள்டன்
સાઇટ લાયસન્સ,தள உரிமம்
કદ,அளவு
કદ બદલવાનું,அளவிடுதல்
સ્કેચિંગ,வரைதல்
છોડો,தவிர்க்கவும்
છોડવું,ஸ்கிப்பிங்
સ્લેશ,ஸ்லாஷ்
ગુલામ કમ્પ્યુટર,அடிமை கணினி
સ્લાઇડિંગ વિન્ડો પ્રોટોકોલ,நெகிழ் சாளர நெறிமுறை
સ્લિપ,நழுவும்
સ્લોટ,ஸ்லாட்
નાના કમ્પ્યુટર સિસ્ટમ ઇન્ટરફેસ (SCSI),சிறிய கணினி அமைப்பு இடைமுகம் (SCSI)
સ્માર્ટ કાર્ડ,ஸ்மார்ட் கார்டு
ગોકળગાય મેલ,நத்தை அஞ்சல்
સ્નેપશોટ,ஸ்னாப்ஷாட்
સોફ્ટ કમ્પ્યુટિંગ,மென்மையான கணினி
સોફ્ટ કોપી,மென்மையான நகல்
સોફ્ટ ફોન્ટ,மென்மையான எழுத்துரு
સોફ્ટવેર,மென்பொருள்
સોફ્ટવેર એન્જિનિયરિંગ,மென்பொருள் பொறியியல்
સોફ્ટવેર લાઇસન્સ,மென்பொருள் உரிமம்
સોફ્ટવેર ચાંચિયાગીરી,மென்பொருள் திருட்டு
સ્પેક્ટ્રમ,ஸ்பெக்ட்ரம்
સર્પાકાર,சுழல்
શીટ ફેલાવો,விரிதாள்
ધોરણ,தரநிலை
માનક સામાન્યકૃત માર્કઅપ ભાષા (SGML),நிலையான பொதுவான மார்க்அப் மொழி (SGML)
માનકીકરણ,தரப்படுத்தல்
સ્ટેન્ડબાય સમય,காத்திருப்பு நேரம்
સ્ટાર LAN,நட்சத்திரம் LAN
સ્ટાર ટોપોલોજી,நட்சத்திர இடவியல்
થોડી શરૂઆત કરો,தொடக்க பிட்
ભૂખમરો,பட்டினி
સ્થિર મેમરી&#39;,நிலையான நினைவகம்&#39;
સ્થિતિ ચેનલ,நிலை சேனல்
પગલું કદ,படி அளவு
રોકો અને પ્રોટોકોલ રાહ જુઓ,நிறுத்த மற்றும் காத்திரு நெறிமுறை
સ્ટોપ કોડ,நிறுத்த குறியீடு
સ્ટોપ કી,நிறுத்த விசை
સંગ્રહક્ષમતા,சேமிப்புத்திறன்
સંગ્રહિત કાર્યક્રમ,சேமிக்கப்பட்ட நிரல்
સ્ટ્રિંગ ડેટા,சரம் தரவு
સંરચિત કોડિંગ,கட்டமைக்கப்பட்ட குறியீட்டு முறை
સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL),கட்டமைக்கப்பட்ட வினவல் மொழி (SQL)
સ્ટાઇલ શીટ,நடை தாள்
સબ-ડિરેક્ટરી,துணை அடைவு
સબનેટ,சப்நெட்
સબટ્રી,துணை மரம்
સારાંશ,சுருக்கம்
સુપર કમ્પ્યુટર,சூப்பர் கணினி
સુપર કમ્પ્યુટિંગ,சூப்பர் கம்ப்யூட்டிங்
સુપર કી,சூப்பர் சாவி
સુપર વપરાશકર્તા,சூப்பர் பயனர்
નિરીક્ષણ કરેલ શિક્ષણ,மேற்பார்வை கற்றல்
સપોર્ટ ચિપ,ஆதரவு சிப்
સર્ફ,சர்ஃப்
સર્ફિંગ,உலாவல்
સ્વેપ,இடமாற்று
અદલાબદલી,இடமாற்றம்
બહાર કાઢો,மாற்றிக்கொள்
અદલાબદલી,இடமாற்றம்
સ્વિચ કરેલ નેટવર્ક,நெட்வொர்க் மாறியது
સ્વિચિંગ,மாறுகிறது
સ્વિચિંગ થિયરી,மாறுதல் கோட்பாடு
સાંકેતિક પ્રોગ્રામિંગ,குறியீட்டு நிரலாக்கம்
સિંક્રનાઇઝેશન,ஒத்திசைவு
સિંક્રોનાઇઝર,சின்க்ரோனைசர்
સિંક્રનસ,ஒத்திசைவானது
સિંક્રનસ ડિજિટલ વંશવેલો (SDH),ஒத்திசைவான டிஜிட்டல் படிநிலை (SDH)
વાક્યરચના વિશ્લેષણ,தொடரியல் பகுப்பாய்வு
સિસ્ટમ વિશ્લેષણ,அமைப்பு பகுப்பாய்வு
સિસ્ટમ એન્જિનિયરિંગ,கணினி பொறியியல்
સિસ્ટમ હેકર,கணினி ஹேக்கர்
સિસ્ટમ ઇન્ટિગ્રેટર,கணினி ஒருங்கிணைப்பான்
સિસ્ટમ લોગ,கணினி பதிவு
સિસ્ટમ માસ્ક,அமைப்பு முகமூடி
સિસ્ટમ નેટવર્ક આર્કિટેક્ચર (SNA),கணினி நெட்வொர்க் கட்டமைப்பு (SNA)
સિસ્ટમ પ્રોગ્રામર,கணினி நிரலாளர்
સિસ્ટમ પુનઃપ્રારંભ કરો,கணினி மறுதொடக்கம்
સિસ્ટમ બંધ,கணினி பணிநிறுத்தம்
સિસ્ટમ પરીક્ષણ,அமைப்பு சோதனை
સિસ્ટમ ઉપયોગિતા,அமைப்பு பயன்பாடு
વ્યવસ્થિત કોડ,முறையான குறியீடு
ટેબ આદેશ,tab கட்டளை
ટેબલ,மேசை
ટેબલ ઉપર જુઓ,மேஜை மேலே பார்க்கவும்
ટેબલ જગ્યા,அட்டவணை இடம்
ટેબ્લેટ,டேப்லெட்
ટેબ્યુલર એરે,அட்டவணை வரிசை
ટેબ્યુલેટીંગ કાર્ય,அட்டவணை செயல்பாடு
ટૅગ કરેલ આર્કિટેક્ચર,குறியிடப்பட்ட கட்டிடக்கலை
ટૅગ કરેલ ઇમેજ ફાઇલ ફોર્મેટ (TIFF),குறியிடப்பட்ட படக் கோப்பு வடிவம் (TIFF)
ટેન્ડમ સિસ્ટમ,தண்டம் அமைப்பு
ટેપ ઘનતા,டேப் அடர்த்தி
ટેપ માસ્ક,நாடா முகமூடி
ટાર ફાઇલ,தார் கோப்பு
કાર્ય,பணி
કાર્ય પટ્ટી,பணிப்பட்டி
કાર્ય અનુસૂચિ,பணி திட்டமிடுபவர்
TCP/IP (ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ),TCP/IP (டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால்)
ફાડવાની કામગીરી,கிழித்தல் செயல்பாடு
ટેલિકોમ,தொலை தொடர்பு
ટેલિકોમ્યુનિકેશન,தொலைத்தொடர்பு
ટેલિકોન્ફરન્સ,தொலைதொடர்பு
ટેલિકોન્ફરન્સિંગ,டெலி கான்பரன்சிங்
ટેલિગ્રાફી,தந்தி
ટેલિમેટ્રી,டெலிமெட்ரி
ટેલિફોન,தொலைபேசி
ટેલિફોની,டெலிபோனி
ટેલિપ્રિંટર,டெலி பிரிண்டர்
ટેલિપ્રોસેસિંગ,டெலிபிராசசிங்
ટેલિવિઝન,தொலைக்காட்சி
ટેલેક્સ,டெலக்ஸ்
ટેલનેટ,டெல்நெட்
તાપમાન,வெப்ப நிலை
ઢાંચો,டெம்ப்ளேட்
દસનું પૂરક,பத்து இன் நிரப்பு
ટેરા બાઈટ,டெரா பைட்
તેરા ફ્લોપ,தேரா தோல்விகள்
ટર્મિનલ કર્સર,டெர்மினல் கர்சர்
ટર્મિનલ નોડ,முனைய முனை
ટર્મિનલ વિન્ડો,முனைய சாளரம்
સમાપ્તિ,முடித்தல்
ટર્નરી,மும்முனை
ટર્નરી ઓપરેશન,மும்மை செயல்பாடு
ટેસ્ટ,சோதனை
પરીક્ષણ કવરેજ,சோதனை கவரேஜ்
ટેસ્ટ રન,சோதனை ஓட்டம்
ટેસ્ટ-ડેટા,சோதனை-தரவு
ટેક્સ્ટ,உரை
ટેક્સ્ટ બોક્સ,உரை பெட்டி
ટેક્સ્ટ કર્સર,உரை கர்சர்
ટેક્સ્ટ એડિટર,உரை திருத்தி
ટેક્સ્ટ ફાઇલ,உரை கோப்பு
ટેક્સ્ટ મોડ,உரை முறை
ટેક્સ્ટ પ્રોસેસિંગ,உரை செயலாக்கம்
ટેક્સ્ટ ટુ સ્પીચ (TTS),உரையிலிருந்து பேச்சு (TTS)
ટેક્સચર મેપિંગ,அமைப்பு மேப்பிங்
ટી-ફ્લિપ-ફ્લોપ,டி-ஃபிளிப்-ஃப்ளாப்
થર્મલ પ્રિન્ટર,வெப்ப அச்சுப்பொறி
પાતળી ફિલ્મ મેમરી,மெல்லிய பட நினைவகம்
પાતળા ફિલ્મ ટ્રાંઝિસ્ટર,மெல்லிய பட டிரான்சிஸ்டர்
થ્રેશિંગ,அடித்தல்
થ્રેડ,நூல்
થ્રેડીંગ,திரித்தல்
ત્રીજું નેટવર્ક,மூன்று அடுக்கு நெட்வொர்க்
થ્રુપુટ,உற்பத்தி
સમયની જટિલતા,நேரம் சிக்கலானது
ટાઇમ ડિવિઝન મલ્ટિપ્લેક્સિંગ (TDM),நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்)
સમય ફ્રેમ,கால அளவு
સમય ફ્રેમ,கால அளவு
સમય યંત્ર,கால இயந்திரம்
સમય સમાપ્ત,நேரம் முடிந்தது
સમય પરિમાણ,நேர அளவீடு
સમય શ્રેણી,நேரத் தொடர்
સમય વહેંચણી,நேரம் பகிர்வு
સમય વહેંચણી સિસ્ટમ,நேர பகிர்வு அமைப்பு
સમય સ્ટેમ્પ,நேர முத்திரை
સમય રેખાકૃતિ,நேர வரைபடம்
રંગભેદ,சாயல்
ટૉગલ કરો,நிலைமாற்று
ટૉગલ કરવાની ઝડપ,மாறுதல் வேகம்
ટોકન,டோக்கன்
ટોકન બસ,டோக்கன் பஸ்
ટોકન બસ,டோக்கன் பஸ்
ટોકન બસ નેટવર્ક,டோக்கன் பஸ் நெட்வொர்க்
ટોકન રીંગ,டோக்கன் வளையம்
ટોકન ચર્ચા,அடையாளப் பேச்சு
સાધન,கருவி
ઉપરથી નીચે,மேலிருந்து கீழ்
ટોપ ડાઉન ડિઝાઇન,மேல் கீழ் வடிவமைப்பு
ઉપરથી નીચેનું પદચ્છેદન,மேல் கீழே பாகுபடுத்துதல்
ટોપોલોજી,கட்டமைப்பியல்
ટચ પેડ,டச் பேட்
ટચ સ્ક્રીન,தொடு திரை
ટ્રેસ,சுவடு
ટ્રેસિંગ,தடமறிதல்
ટ્રેક,தடம்
ટ્રેક ડિસ્ક,தட வட்டு
ટ્રેક ટેપ,டிராக் டேப்
ટ્રેકિંગ,கண்காணிப்பு
ટ્રેલર,டிரெய்லர்
માર્ગ,பாதை
સોદા,பரிவர்த்தனை
વ્યવહાર ફાઇલ,பரிவர்த்தனை கோப்பு
વ્યવહાર લોગ,பரிவர்த்தனை பதிவு
ટ્રાંસ્ક્રાઇબ કરો,படியெடுக்கவும்
ટ્રાન્સડ્યુસર,மின்மாற்றி
ટ્રાન્સફર દર,பரிமாற்ற விகிதம்
ટ્રાન્સફર સમય,பரிமாற்ற நேரம்
પરિવર્તન,உருமாற்றம்
ક્ષણિક ભૂલ,நிலையற்ற பிழை
પરિવહન સમય,பயண நேரம்
સંક્રમણ,மாற்றம்
સંક્રમિત,இடைநிலை
સંક્રમણ,டிரான்சிட்டிவிட்டி
અનુવાદ,மொழிபெயர்ப்பு
ટ્રાન્સમિશન,பரவும் முறை
ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ (TCP),பரிமாற்ற கட்டுப்பாட்டு நெறிமுறை (TCP)
ટ્રાન્સમિશન લાઇન,ஒலிபரப்பு வரி
ટ્રાન્સમીટર,டிரான்ஸ்மிட்டர்
પારદર્શિતા,வெளிப்படைத்தன்மை
ટ્રાન્સપોન્ડર,டிரான்ஸ்பாண்டர்
પરિવહન,போக்குவரத்து
સ્થાનાંતરણ,இடமாற்றம்
ટ્રાન્સપ્યુટર,டிரான்ஸ்பியூட்டர்
ટ્રાન્સરીવર,பரிமாற்றி
ટ્રેપિંગ,பொறி
ટ્રાવર્સ,தொடரவேண்டும்
વૃક્ષ (ટ્રાવર્સલ),மரம் (கடந்து செல்லும்)
વૃક્ષ નેટવર્ક,மரம் நெட்வொர்க்
ઉપનદી સર્કિટ,கிளை சுற்று
તુચ્છ ગ્રાફ,அற்ப வரைபடம்
મુશ્કેલી શૂટ,பிரச்சனை படப்பிடிப்பு
કાપો,துண்டிக்கவும்
સત્ય ટેબલ,உண்மை அட்டவணை
ટ્યુનર,ட்யூனர்
ટનલીંગ,சுரங்கப்பாதை
ટ્યુનિંગ,ட்யூனிங்
ટપલ,டூபிள்
ટર્બો પાસ્કલ,டர்போ பாஸ்கல்
ટ્યુરિંગ મશીન,டூரிங் இயந்திரம்
સમય ફેરવો,நேரம் திரும்பவும்
દસ્તાવેજ ફેરવો,ஆவணத்தைத் திருப்புங்கள்
ટર્નઅરાઉન્ડ ક્રમ,திருப்பு வரிசை
ટ્વીન કેબલ,இரட்டை கேபிள்
ટ્વિસ્ટેડ જોડી,முறுக்கப்பட்ட ஜோடி
બે ભાગ એસેમ્બલર,இரண்டு பகுதி அசெம்பிளர்
બે પૂરક,இரண்டின் நிரப்பு
પ્રકાર,வகை
પ્રકાર ચહેરો,வகை முகம்
પ્રકાર વડા,வகை தலை
પ્રકાર વ્હીલ,வகை சக்கரம்
ટાઈપિંગ,தட்டச்சு
અન ઇન્ટરપ્ટેબલ પાવર સ્ત્રોત (UPS),தடையில்லா ஆற்றல் மூலங்கள் (யுபிஎஸ்)
યુનરી ઓપરેશન,unary செயல்பாடு
યુનરી ઓપરેશન,unary செயல்பாடு
યુનરી ઓપરેટર,unary ஆபரேட்டர்
અનિશ્ચિતતા,நிச்சயமற்ற தன்மை
બિનશરતી નિવેદન,நிபந்தனையற்ற அறிக்கை
અગણિત,கணக்கிட முடியாதது
ઉઘાડું,வெளிக்கொணரும்
અનિર્ણાયક,தீர்மானிக்க முடியாதது
અવ્યાખ્યાયિત,வரையறுக்கப்படாத
અવ્યાખ્યાયિત રેકોર્ડ,வரையறுக்கப்படாத பதிவு
કાઢી નાખો,நீக்குதல்
નીચા,அடிக்கோடிட்டு
દિશાહીન,திசைதிருப்பப்படவில்லை
નિર્દેશિત ગ્રાફ,திசைதிருப்பப்படாத வரைபடம்
દિશાહીન સેવા સમય,திசையற்ற சேவை நேரம்
પૂર્વવત્ કરો,செயல்தவிர்
અનફોર્મેટેડ ડિસ્ક,வடிவமைக்கப்படாத வட்டு
યુનિકાસ્ટિંગ,யூனிகாஸ்டிங்
યુનિકોડ,யூனிகோட்
દિશાહીન વૃક્ષ,ஒருமுகப்படுத்தப்படாத மரம்
યુનિફોર્મ રિસોર્સ લોકેટર (URL),சீரான ஆதார இருப்பிடம் (URL)
યુનિપ્રોસેસિંગ,செயலாக்கம் நீக்குகிறது
અનન્ય,தனித்துவமான
યુનિશિલ્ડ ટ્વિસ્ટેડ જોડી (UTP),பாதுகாக்கப்படாத முறுக்கப்பட்ட ஜோடி (UTP)
એકમ,அலகு
એકમ સરનામું,அலகு முகவரி
એકમ અંતરાલ,அலகு இடைவெளி
એકમ પરીક્ષણ,அலகு சோதனை
એકાત્મક કોડ,ஒற்றையாட்சி குறியீடு
યુનિટર્મ,யூனிடெர்ம்
યુનિવર્સલ અસિંક્રોનસ રીસીવર/ટ્રાન્સમીટર (UART),உலகளாவிய ஒத்திசைவற்ற ரிசீவர்/டிரான்ஸ்மிட்டர் (UART)
સાર્વત્રિક ફ્લિપ ફ્લોપ,உலகளாவிய ஃபிளிப் ஃப்ளாப்
સાર્વત્રિક સમૂહ,உலகளாவிய தொகுப்பு
સાર્વત્રિક અક્ષર સમૂહ,உலகளாவிய எழுத்துத் தொகுப்பு
યુનિક્સ,யுனிக்ஸ்
અનલોક કરો,திறக்கவும்
અસુરક્ષિત ક્ષેત્ર,பாதுகாப்பற்ற களம்
અસુરક્ષિત ફાઇલ,பாதுகாப்பற்ற கோப்பு
અગમ્ય,அணுக முடியாதது
છાંયો,நிழலாடுதல்
અશિલ્ડ,கவசமின்றி
અસફળ કૉલ,தோல்வியுற்ற அழைப்பு
ઊંટાર,உந்தார்
વિસંગતતાઓને અપડેટ કરો,புதுப்பிப்பு முரண்பாடுகள்
અપડેટ કરેલી ફાઇલ,புதுப்பிக்கப்பட்ட கோப்பு
અપડેટ કરી રહ્યું છે,புதுப்பிக்கிறது
અપગ્રેડ કરો,மேம்படுத்தல்
અપગ્રેડ કરો,மேம்படுத்தல்
અપલિંક,இணைப்பு
અપલોડ કરી રહ્યું છે,பதிவேற்றுகிறது
ઉપલા મેમરી વિસ્તાર,மேல் நினைவக பகுதி
અપસ્ટ્રીમ,அப்ஸ்ட்ரீம்
અપટાઇમ,முடிந்தநேரம்
ઉપર તરફ,மேல்நோக்கி
યુઝનેટ,யூஸ்நெட்
વપરાશકર્તા,பயனர்
વપરાશકર્તા એજન્ટ,பயனர் முகவர்
વપરાશકર્તા પ્રમાણીકરણ,பயனர் அங்கீகாரம்
વપરાશકર્તા ડેટાગ્રામ પ્રોટોકોલ (UDP),பயனர் டேட்டாகிராம் நெறிமுறை (யுடிபி)
મૈત્રીપૂર્ણ વપરાશકર્તા,பயனர் நட்பு
વપરાશકર્તા ઓળખ,பயனர் அடையாளம்
વપરાશકર્તા ઓળખ (UID),பயனர் அடையாளம் (UID)
વપરાશકર્તા ઈન્ટરફેસ,பயனர் இடைமுகம்
વપરાશકર્તા નામ,பயனர் பெயர்
વપરાશકર્તા પ્રોફાઇલ,பயனர் சுயவிவரம்
ઉપયોગિતા,பயன்பாடு
ઉપયોગિતા સોફ્ટવેર,பயன்பாட்டு மென்பொருள்
માન્ય,செல்லுபடியாகும்
માન્યતા,சரிபார்த்தல்
માન્યતા પ્રોટોકોલ્સ,சரிபார்ப்பு நெறிமுறைகள்
માન્યતા પરીક્ષણ,சரிபார்ப்பு சோதனை
માન્યતા તપાસ,செல்லுபடியாகும் சோதனை
મૂલ્ય વર્ધિત નેટવર્ક (VAN),மதிப்பு கூட்டப்பட்ட நெட்வொர்க் (VAN)
મૂલ્ય વર્ધિત પુનર્વિક્રેતા (VAR),மதிப்பு கூட்டப்பட்ட மறுவிற்பனையாளர் (VAR)
અદ્રશ્ય થતું બિંદુ,மறைந்து போகும் புள்ளி
વેપરવેર,வேப்பர்வேர்
ચલ,மாறி
ચલ સરનામું,மாறி முகவரி
ચલ બીટ દર,மாறி பிட் விகிதம்
ચલ ક્ષેત્ર લંબાઈ,மாறி புல நீளம்
ચલ લંબાઈ કોડ,மாறி நீளக் குறியீடு
ચલ નામ,மாறி பெயர்
વેરિયેલ,வேரியலே
વેક્ટર,திசையன்
વેક્ટર ગ્રાફિક્સ,திசையன் வரைகலை
વેક્ટર પ્રીસેસિંગ,வெக்டார் முன்னோடி
વેક્ટર કરેલ વિક્ષેપો,திசையன் குறுக்கீடுகள்
વેન ડાયાગ્રામ,வென் வரைபடம்
ચકાસણી અને માન્યતા (V&amp;V),சரிபார்ப்பு மற்றும் சரிபார்ப்பு (V&amp;V)
સંસ્કરણ નિયંત્રણ,பதிப்பு கட்டுப்பாடு
સંસ્કરણ નંબર,பதிப்பு எண்
શિરોબિંદુ,உச்சி
વર્ટિકલ પ્રોસેસર,செங்குத்து செயலி
ખૂબ મોટા પાયે એકીકરણ (VLSI),மிகப் பெரிய அளவிலான ஒருங்கிணைப்பு (VLSI)
ખૂબ લાંબો સૂચના શબ્દ (VLIW),மிக நீண்ட அறிவுறுத்தல் வார்த்தை (VLIW)
વીએચડીએલ,வி.எச்.டி.எல்
વિડિયો કેમેરા,நிகழ்பதிவி
વિડિયો કોન્ફરન્સિંગ,வீடியோ கான்பரன்சிங்
વિડિઓ પ્રદર્શન ટર્મિનલ,வீடியோ காட்சி முனையம்
વિડિઓ પ્રદર્શન એકમ,வீடியோ காட்சி அலகு
વીડિયો ગેમ,வீடியோ கேம்
વિડિયો ગ્રાફિક એડેપ્ટર (VGA),வீடியோ கிராஃபிக் அடாப்டர் (VGA)
વિડિયો ગ્રાફિક્સ એડેપ્ટર (VGA),வீடியோ கிராபிக்ஸ் அடாப்டர் (VGA)
વિડિઓ સર્વર,வீடியோ சர்வர்
જુઓ,காண்க
પોર્ટ જુઓ,காட்சி துறைமுகம்
વ્યુપોર્ટ,வியூபோர்ட்
વર્ચ્યુઅલ સર્કિટ,மெய்நிகர் சுற்று
વર્ચ્યુઅલ કાર્ય,மெய்நிகர் செயல்பாடு
વર્ચ્યુઅલ મેમરી,மெய்நிகர் நினைவகம்
વર્ચ્યુઅલ ખાનગી નેટવર્ક,மெய்நிகர் தனியார் நெட்வொர்க்
વર્ચ્યુઅલ વાસ્તવિકતા,மெய்நிகர் உண்மை
વર્ચ્યુઅલ વાસ્તવિકતા,மெய்நிகர் உண்மை
વર્ચ્યુઅલ રિયાલિટી માર્કઅપ લેંગ્વેજ,மெய்நிகர் ரியாலிட்டி மார்க்அப் மொழி
વર્ચ્યુઅલ રિયાલિટી માર્કઅપ લેંગ્વેજ (VRML),மெய்நிகர் ரியாலிட்டி மார்க்அப் மொழி (VRML)
વર્ચ્યુઅલ સ્ટોરેજ એક્સેસ પદ્ધતિ,மெய்நிகர் சேமிப்பக அணுகல் முறை
વર્ચ્યુઅલ સ્ટોરેજ મેનેજમેન્ટ,மெய்நிகர் சேமிப்பு மேலாண்மை
વાઇરસ,வைரஸ்
વાયરસ શોધ,வைரஸ் கண்டறிதல்
વાયરસ પ્રોગ્રામ,வைரஸ் நிரல்
દૃશ્યતા,தெரிவுநிலை
દ્રષ્ટિ,பார்வை
મૂળભુત દ્રશ્ય,காட்சி அடிப்படை
વિઝ્યુઅલ C++,காட்சி C++
દ્રશ્ય પ્રદર્શન એકમ,காட்சி காட்சி அலகு
વિચ્યુઅલ,விச்சுவல்
વિચ્યુઅલ સરનામું,உண்மையான முகவரி
વિચ્યુઅલ મશીન (VM),காட்சி இயந்திரம் (VM)
અવાજ,குரல்
વૉઇસ મેઇલ,குரல் அஞ்சல்
વૉઇસ મેઇલ સર્વર,குரல் அஞ்சல் சேவையகம்
અવાજ ઓળખ,குரல் அங்கீகாரம்
વૉઇસ-નેટ,குரல் வலை
અસ્થિર મેમરી,நிலையற்ற நினைவகம்
વેફર,வேஃபர்
WAIS મેનેજર,WAIS மேலாளர்
મરવાની રાહ જુઓ,காத்திருக்கவும்
ઘા રાહ જુઓ,காத்திருங்கள் காயம்
રાહ જોવાતો કોડ,காத்திருக்கும் குறியீடு
રાહ જોઈ હતી સરેરાશ,சராசரியாக காத்திருந்தார்
રાહ સમય,காத்திருக்கும் நேரம்
દિવાલ ગ્રેડ,சுவர் தரம்
ગરમ પુનઃપ્રારંભ,சூடான மறுதொடக்கம்
