Bengali,Telugu
ক্ষমতা নিয়ন্ত্রণ,విద్యుత్ నియంత్రణ
শক্তি ঘনত্ব,శక్తి సాంద్రత
বিদ্যুৎ বিতরণ,విద్యుత్ పంపిణీ
শক্তি ব্যর্থতা,విద్యుత్ వైఫల్యం
বিদ্যুৎ লাভ,విద్యుత్ లాభం
ক্ষমতা সূচক,శక్తి సూచిక
পাওয়ার ইন্টারফেস,పవర్ ఇంటర్ఫేస్
বিদ্যুৎ সরবরাহ,విద్యుత్ సరఫరా
বিদ্যুৎ সরবরাহ- স্কিম্যাটিক,విద్యుత్ సరఫరా- స్కీమాటిక్
পাওয়ার সুইচ,పవర్ స్విచ్
পাওয়ার ট্রান্সফর্মার,పవర్ ట్రాన్స్ఫార్మర్
অগ্রাধিকার প্রভাব,ప్రాధాన్యత ప్రభావం
ভবিষ্যদ্বাণীমূলক কোডিং,ప్రిడిక్టివ్ కోడింగ్
প্রাক-জোর,ప్రీ-ఎంఫాసిస్
প্রাক-মিশ্রণ,ప్రీ-మిక్స్
প্রাক-রেকর্ড করা,ముందే రికార్డ్ చేయబడింది
সংরক্ষণ,సంరక్షణ
প্রেস বাটন,బటన్ ను ఒత్తండి
চাপ পরীক্ষা,పీడన పరీక్ష
প্রাথমিক রঙ,ప్రాధమిక రంగు
প্রাথমিক কভারেজ,ప్రాథమిక కవరేజ్
আদিম বহুবর্ষ,ఆదిమ బహుపది
মুদ্রিত সার্কিট বোর্ড (পিসিবি),ప్రింటెడ్ సర్క్యూట్ బోర్డ్ (పిసిబి)
প্রিন্টার,ప్రింటర్
পদ্ধতি,విధానం
প্রক্রিয়া,ప్రక్రియ
প্রক্রিয়াজাতকরণ,ప్రాసెసింగ్
প্রসেসর,ప్రాసెసర్
প্রোফাইল,ప్రొఫైల్
প্রোগ্রাম মাল্টিপ্লেক্সিং,ప్రోగ్రామ్ మల్టీప్లెక్సింగ్
প্রোগ্রাম (প্রোগ্রাম),ప్రోగ్రామ్ (ప్రోగ్రామ్)
প্রোগ্রামার,ప్రోగ్రామర్
প্রকল্প পরিচালনা,ప్రాజెక్ట్ నిర్వహణ
বিস্তার,విస్తరణ
প্রচার,ప్రచారం
রেডিও তরঙ্গ প্রচার,రేడియో తరంగాల ప్రచారం
প্রচার বক্ররেখা,ప్రచార వక్రత
সম্পত্তি,ఆస్తి
সমানুপাতিক,అనుపాత
সুরক্ষা অনুপাত,రక్షణ నిష్పత్తి
প্রতিরক্ষামূলক রিলে,రక్షణ రిలే
প্রোটোকল,ప్రోటోకాల్
প্রোটোটাইপ,ప్రోటోటైప్
প্রক্সি সার্ভার,ప్రాక్సీ సర్వర్
সাইকোএকৌস্টিক কোডার,సైకోఅకౌస్టిక్ కోడర్
সাইকোএকৌস্টিক মোড,సైకోఅకౌస్టిక్ మోడ్
সাইকোএকৌস্টিক মডেল,సైకోఅకౌస్టిక్ మోడల్
সাইকোঅ্যাকোস্টিক ঘটনা,సైకోఅకౌస్టిక్ దృగ్విషయం
সাইকোঅ্যাকস্টিকস,సైకోఅకౌస్టిక్స్
সাইকোমেট্রিক চার্ট,సైకోమెట్రిక్ చార్ట్
পাবলিক ঠিকানা পরিবর্ধক,పబ్లిక్ అడ్రస్ యాంప్లిఫైయర్
পাবলিক ব্রডকাস্টার,పబ్లిక్ బ్రాడ్‌కాస్టర్
স্পন্দন,పల్స్
পালস কোড মডুলেশন,పల్స్ కోడ్ మాడ్యులేషన్
নাড়ি জেনারেটর,పల్స్ జనరేటర్
নাড়ি মডুলেশন,పల్స్ మాడ్యులేషన్
নাড়ি বৃদ্ধির সময়,పల్స్ పెరుగుదల సమయం
নাড়ির প্রস্থ,పల్స్ వెడల్పు
পাঞ্চ কার্ড,పంచ్ కార్డ్
পাঙ্কচারিং,పంక్చరింగ్
বোতাম চাপা,నొక్కుడు మీట
পুশ পুল পাওয়ার এমপ্লিফায়ার,పుల్ పుల్ పవర్ యాంప్లిఫైయర్
চতুর্ভুজ,క్వాడ్రాఫోనిక్
চতুর্ভুজ,క్వాడ్రేచర్
গুণ,నాణ్యత
মান নিয়ন্ত্রণ,నాణ్యత నియంత్రణ
মানের ফ্যাক্টর,నాణ్యత కారకం
পরিমাণ,పరిమాణం
কোয়ান্টাইজেশন,పరిమాణీకరణ
কোয়ান্টাইজেশন ত্রুটি,పరిమాణ లోపం
কোয়ান্টাইজিং,పరిమాణ
শোধন,అణచివేయడం
বিকিরিত শক্তি,రేడియేటెడ్ పవర్
বিকিরণ,రేడియేషన్
বিকিরণ দক্ষতা,రేడియేషన్ సామర్థ్యం
রেডিও,రేడియో
রেডিও ক্রিয়াকলাপের ঝুঁকি,రేడియో కార్యాచరణ ప్రమాదాలు
রেডিও জ্যোতির্বিজ্ঞান,రేడియో ఖగోళ శాస్త్రం
বেতার কম্পাঙ্ক,రేడియో ఫ్రీక్వెన్సీ
রেডিও ফ্রিকোয়েন্সি (আরএফ) ড্রাইভ,రేడియో ఫ్రీక్వెన్సీ (RF) డ్రైవ్
রেডিও ফ্রিকোয়েন্সি (আরএফ) ফিডার,రేడియో ఫ్రీక్వెన్సీ
রেডিও ফ্রিকোয়েন্সি (আরএফ) দোলক,రేడియో ఫ్రీక్వెన్సీ (RF) ఓసిలేటర్
রেডিও ফ্রিকোয়েন্সি (আরএফ) সিনথেসাইজার,రేడియో ధార్మిక శక్తి
রেডিও হস্তক্ষেপ,రేడియో జోక్యం
রেডিও অবস্থান,రేడియో స్థానం
রেডিও নেটওয়ার্কিং (আরএন) চ্যানেল,రేడియో నెట్‌వర్కింగ్ (RN) ఛానల్
রেডিও প্রচারের মাধ্যম,రేడియో ప్రచార మాధ్యమం
রেডিও রিসিভার,రేడియో రిసీవర్
রেডিও বিধিমালা,రేడియో నిబంధనలు
রেডিও সংকেত,రేడియో సిగ్నల్
রেডিও বর্ণালী,రేడియో స్పెక్ట్రం
রেডিও ট্র্যাকিং,రేడియో ట్రాకింగ్
রেডিও ট্রান্সমিটার,రేడియో ట్రాన్స్మిటర్
বেতার তরঙ্গ,రేడియో వేవ్
ব্যাসার্ধ,వ్యాసార్థం
র‌্যাম্প,రాంప్
এলোমেলো,యాదృచ్ఛికంగా
এলোমেলো ডেটা,యాదృచ్ఛిక డేటా
ক্রমাগত ত্রুটি,యాదృచ్ఛిక లోపం
এলোমেলো ওঠানামা,యాదృచ్ఛిక హెచ్చుతగ్గులు
পরিসীমা,పరిధి
রাস্টার,రాస్టర్
রাস্টার ইমেজ ফর্ম্যাট,రాస్టర్ ఇమేజ్ ఫార్మాట్
হার নিয়ন্ত্রণ,రేటు నియంత్రణ
পরিবরতনের হার,మార్పు రేటు
ক্ষমতার বিপরিতে,రేటెడ్ సామర్థ్యం
রেটেড ঘোড়া শক্তি,రేటెడ్ గుర్రపు శక్తి
হারের ক্ষমতা,రేట్ శక్తి
রেটিং,రేటింగ్
আর-সি কাপলিং,R-C కలపడం
প্রতিক্রিয়া,ప్రతిచర్య
প্রতিক্রিয়া,స్పందన
প্রতিক্রিয়াশীল উপাদান,రియాక్టివ్ భాగం
প্রতিক্রিয়াশীল লোড,రియాక్టివ్ లోడ్
রিএজেন্ট এচিং,రీజెంట్ ఎచింగ్
রিয়েল টাইম ট্রান্সমিশন,రియల్ టైమ్ ట్రాన్స్మిషన్
পুনরায় প্রচার,రీబ్రోడ్కాస్టింగ్
রিসিভার,రిసీవర్
অ্যান্টেনা গ্রহণ,యాంటెన్నా స్వీకరించడం
গ্রহণ কেন্দ্র,స్వీకరించే కేంద్రం
অভ্যর্থনা,రిసెప్షన్
অভ্যর্থনা প্রতিবেদন,రిసెప్షన్ నివేదిక
অভ্যর্থনা জরিপ,రిసెప్షన్ సర్వే
পারস্পরিক,పరస్పరం
পুনর্গঠন ফিল্টার,పునర్నిర్మాణ వడపోత
রেকর্ডযোগ্য,రికార్డ్ చేయదగినది
নথিভুক্ত,రికార్డ్ చేయబడింది
রেকর্ডার,రికార్డర్
রেকর্ডিং,రికార్డింగ్
রেকর্ডিং বুথ,రికార్డింగ్ బూత్
রেকর্ডিং মাথা,రికార్డింగ్ హెడ్
ডিস্কে রেকর্ডিং,డిస్క్‌లో రికార్డింగ్
রেকর্ডিং রুম,రికార్డింగ్ గది
রেকর্ডিং সিস্টেম,రికార్డింగ్ వ్యవస్థ
রেকর্ডিং টেপ,రికార్డింగ్ టేప్
সংশোধন,సరిదిద్దడం
সংশোধন সংকেত,సరిదిద్దబడిన సిగ్నల్
সংশোধনকারী,రెక్టిఫైయర్
পুনর্ব্যবহার,రీసైకిల్
অপ্রয়োজনীয়তা,పునరావృతం
অপ্রয়োজনীয়,అనవసరమై
অপ্রয়োজনীয় উপাদান,పునరావృత మూలకం
পুনরায় ইঞ্জিনিয়ারিং,తిరిగి ఇంజనీరింగ్
পুনরায় এনলার্জমেন্ট,తిరిగి స్వాధీనం
রেফারেন্স ফ্রিকোয়েন্সি,రిఫరెన్స్ ఫ్రీక్వెన్సీ
সটোিস,సూచన విలువ
স্তর প্রতিফলিত,పొరను ప్రతిబింబిస్తుంది
প্রতিফলন মাধ্যম,మాధ్యమం ప్రతిబింబిస్తుంది
পৃষ্ঠ প্রতিফলিত,ఉపరితలం ప్రతిబింబిస్తుంది
প্রতিচ্ছবি,ప్రతిబింబం
প্রতিফলক,రిఫ్లెక్టర్
অ্যান্টেনার জন্য প্রতিফলক,యాంటెన్నా కోసం రిఫ్లెక్టర్
প্রতিসরণ,వక్రీభవనం
প্রতিসরাঙ্ক,వక్రీభవన సూచిక
রেফ্রিজারেশন,శీతలీకరణ
পুনর্জন্ম,పునరుత్పత్తి
নিবন্ধন,రిజిస్టర్
ভালভ নিয়ন্ত্রণ,వాల్వ్‌ను నియంత్రించడం
নিয়ন্ত্রণ,నియంత్రణ
নিয়ামক,రెగ్యులేటర్
নিয়ন্ত্রক,నియంత్రణ
শক্তিবৃদ্ধি,అదనపుబల o
সম্পর্কিত,రిలేషనల్
সম্পর্কিত সম্ভাব্যতা,సాపేక్ష అనుమతి
রিলে,రిలే
রিলে সেন্টার,రిలే సెంటర్
রিলে নিঃশব্দ,రిలే మ్యూటింగ్
রিলে ট্রান্সমিটার,రిలే ట్రాన్స్మిటర్
মুক্তি,విడుదల
কোন ভোল্ট প্রকাশ করুন,వోల్ట్‌ను విడుదల చేయండి
নির্ভরযোগ্যতা,విశ్వసనీయత
নির্ভরযোগ্য,నమ్మదగినది
দূরবর্তী,రిమోట్
দূরবর্তী নিয়ন্ত্রণ,రిమోట్ కంట్రోల్
রিমোট কন্ট্রোল এবং নেভিগেশন সিস্টেম,రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్
রিমোট কন্ট্রোল ইউনিট,రిమోట్ కంట్రోల్ యూనిట్
দূরবর্তী সিস্টেম,రిమోట్ సిస్టమ్
দূরবর্তীভাবে নিয়ন্ত্রিত সরঞ্জাম,రిమోట్‌గా నియంత్రించబడిన పరికరాలు
পুনরাবৃত্তি কয়েল,కాయిల్‌ను పునరావృతం చేయండి
রিপিটার,రిపీటర్
প্রতিস্থাপন,పున ment స్థాపన
পুনরায় পরিশোধ,నింపడం
পুনরুত্পাদন,పునరుత్పత్తి
প্রজনন,పునరుత్పత్తి
পুনরায় রেকর্ডিং,తిరిగి రికార్డింగ్
গবেষণা ও উন্নয়ন,పరిశోధన మరియు అభివృద్ధి
রিসেট,రీసెట్
অবশিষ্টাংশের পুনরুত্থান,అవశేషాల పునర్నిర్మాణం
অবশিষ্টাংশ,అవశేషాలు
প্রতিরোধ,ప్రతిఘటన
প্রতিরোধের লোড,నిరోధక లోడ్
প্রতিরোধক,రెసిస్టర్
রেজোলিউশন,స్పష్టత
অনুরণন,ప్రతిధ్వని
অনুরণন ফ্রিকোয়েন্সি,ప్రతిధ్వని ఫ్రీక్వెన్సీ
অনুরণন,ప్రతిధ్వని
অনুরণন লাইন,ప్రతిధ్వనించే లైన్
রেজোনেটর,ప్రతిధ్వని
সংস্থান,వనరు
রিসোর্স শেয়ারিং,వనరుల భాగస్వామ్యం
প্রতিক্রিয়া সময়,ప్రతిస్పందించే కాలం
প্রতিক্রিয়া,ప్రతిస్పందన
পুন: প্রতিষ্ঠা,పునరుద్ధరణ
ফলাফল,ఫలితం
ধরে রাখা,నిలుపుదల
Retransmission,పున rans ప్రసారం
পুনরুদ্ধার,తిరిగి పొందడం
পুনরুদ্ধার ইঞ্জিন,తిరిగి పొందే ఇంజిన్
পুনরায় চেষ্টা করা,మళ్లీ ప్రయత్నించండి
প্রত্যাবর্তন,తిరిగి
ফিরে পথ,తిరిగి మార్గం
পুনর্বিবেচনা,ప్రతిధ్వని
পুনর্বিবেচনার সময়,ప్రతిధ్వని సమయం
বিপরীত পক্ষপাতদুষ্ট ডায়োড,రివర్స్ బయాస్డ్ డయోడ్
বিপরীতমুখী বিদ্যুৎ,రివర్స్ కరెంట్
ঘূর্ণায়মান,రివాల్వింగ్
রিওয়াইন্ড,రివైండ్
পুনঃনির্মাণ ফিউজ,పునర్వ్యవస్థీకరణ ఫ్యూజ్
পুনর্নির্মাণ,రివైరింగ్
পুনর্লিখনযোগ্য,తిరిగి వ్రాయబడుతుంది
আরএফ ড্রাইভ,RF డ్రైవ్
আরএফ ফিডার,RF ఫీడర్
আরএফ বিপত্তি,RF ప్రమాదాలు
আরএফ সুরক্ষা অনুপাত,RF రక్షణ నిష్పత్తి
রিওস্ট্যাট,రియోస్టాట్
ফিতা,రిబ్బన్
রিভেট,రివెట్
Rivetted যৌথ,రివర్టెడ్ ఉమ్మడి
Rivetting,రివర్టింగ్
আরএন চ্যানেল,RN ఛానల్
রোবট,రోబోట్
যন্ত্রমানব নির্মাণ বিদ্যা,రోబోటిక్స్
রোল ইন,వరుసలో
রোল আউট,విడుదల
মূল,రూట్
রোটারি,రోటరీ
ঘূর্ণন,భ్రమణం
রুট,మార్గం
রাউটার,రౌటర్
রুটিন অপারেশন,సాధారణ కార్యకలాపాలు
রাউটিং,రౌటింగ్
সময় চালান,రన్ సమయం
সুরক্ষা ব্যবস্থা,భద్రతా అమరిక
সুরক্ষা ইন্টারলক,భద్రతా ఇంటర్‌లాక్
সাগ,సాగ్
প্রধান বৈশিষ্ট্য,విశిష్ట లక్షణాలు
নমুনা,నమూనా
নমুনা এবং হোল্ড সার্কিট,నమూనా మరియు హోల్డ్ సర్క్యూట్
সাধারন মাপ,నమూనా పరిమాణం
নমুনাযুক্ত ডেটা,నమూనా డేటా
নমুনা,నమూనా
নমুনা রেট,మాదిరి రేటు
স্যাম্পলিং স্যাচুরেশন,నమూనా సంతృప్తత
নমুনা তত্ত্ব/উপপাদ্য,మాదిరి సిద్ధాంతం
স্যাটেলাইট,ఉపగ్రహ
স্যাটেলাইট যোগাযোগ,ఉపగ్రహ కమ్యూనికేషన్
স্যাটেলাইট কভারেজ,ఉపగ్రహ కవరేజ్
স্যাটেলাইট ডিজিটাল লিঙ্ক,ఉపగ్రహ డిజిటల్ లింక్
স্যাটেলাইট হস্তক্ষেপ,ఉపగ్రహ జోక్యం
স্যাটেলাইট রেডিও,ఉపగ్రహ రేడియో
স্যাটেলাইট রেডিও ট্রান্সমিশন,ఉపగ్రహ రేడియో ప్రసారం
স্যাটেলাইট সংক্রমণ,ఉపగ్రహ ప్రసారం
স্যাচুরেটেড এয়ার,సంతృప్త గాలి
স্যাচুরেটিং কারেন্ট,సంతృప్త కరెంట్
স্যাচুরেশন,సంతృప్తత
দাঁত তরঙ্গ দেখেছি,టూత్ వేవ్ చూసింది
স্কেলাবিলিটি,స్కేలబిలిటీ
স্কেল,స్కేల్
স্কেল ফ্যাক্টর,స్కేల్ ఫ్యాక్టర్
স্কেলিং,స్కేలింగ్
স্ক্যান মরীচি,స్కాన్ చేసిన పుంజం
স্ক্যানার,స్కానర్
স্ক্যানিং ফ্রিকোয়েন্সি,స్కానింగ్ ఫ్రీక్వెన్సీ
স্ক্যানিং লাইন,స్కానింగ్ లైన్
বিক্ষিপ্ত,స్కాటరింగ్
দৃশ্য,దృష్టాంతంలో
সময়সূচী,షెడ్యూలర్
স্কিম্যাটিক,స్కీమాటిక్
স্কটকি বাধা,షాట్‌కీ అవరోధం
সিন্টিলেশন,సింటిలేషన్
স্ক্র্যামব্লার,స్క్రాంబ్లర్
স্ক্র্যাম্বলিং,స్క్రాంబ్లింగ్
স্ক্র্যাপ,స్క్రాప్
স্ক্র্যাপিং,స్క్రాపింగ్
স্ক্র্যাচ,స్క్రాచ్
পর্দা,స్క్రీన్
স্ক্রিন বার্ন,స్క్రీన్ బర్న్
স্ক্রিন বাইপাস,స్క్రీన్ బైపాస్
স্ক্রিন কারেন্ট,స్క్రీన్ కరెంట్
স্ক্রিন গ্রিড,స్క్రీన్ గ్రిడ్
স্ক্রিন সেভার,స్క్రీన్ సేవర్
স্ক্রিন করা কেবল,స్క్రీన్‌డ్ కేబుల్
স্ক্রিনিং,స్క్రీనింగ్
স্ক্রোল,స్క్రోల్
স্ক্রল বার,స్కోర్ల్ బార్
স্ক্রোলিং,స్క్రోలింగ్
খোঁজ যন্ত্র,శోధన యంత్రము
মাধ্যমিক,ద్వితీయ
মাধ্যমিক সেল,ద్వితీయ సెల్
সেক্টর,రంగం
বিভাগ,విభాగం
স্ব ডায়াগনস্টিক,స్వీయ విశ్లేషణ
অর্ধপরিবাহী,సెమీకండక్టర్
প্রেরক,పంపినవారు
সংবেদনশীলতা,సున్నితత్వం
সেন্সর,నమోదు చేయు పరికరము
ক্রম,సీక్వెన్స్
সিরিয়াল,క్రమ
সিরিয়াল অ্যাক্সেস,సీరియల్ యాక్సెస్
সিরিয়াল পোর্ট,సీరియల్ పోర్ట్
সিরিজ অনুরণন,సిరీస్ ప్రతిధ్వని
সার্ভার,సర్వర్
সেটআপ,సెటప్
শেডিং,షేడింగ్
ছায়া,నీడ
শ্যাননের উপপাদ্য,షానన్ సిద్ధాంతం
রুপিং,షేపింగ్
শেয়ারওয়্যার,షేర్‌వేర్
খাপ,కోశం
শিফট,మార్పు
স্থানান্তর,తరలించడం
ধাক্কা,షాక్
শর্ট সার্কিট,షార్ట్ సర్క్యూట్
শর্ট সার্কিট পরীক্ষা,షార్ట్ సర్క్యూట్ పరీక్ష
সংক্ষিপ্ত তরঙ্গ,చిన్న తరంగం
শর্ট ওয়েভ সেন্টার,షార్ట్ వేవ్ సెంటర్
শর্টকাট,సత్వరమార్గం
শাটডাউন,షట్డౌన్
শাটডাউন সিগন্যাল,షట్డౌన్ సిగ్నల్
সাইড ব্যান্ড,సైడ్ బ్యాండ్
সাইড ব্যান্ড শক্তি,సైడ్ బ్యాండ్ శక్తి
সংকেত,సిగ్నల్
সংকেত প্রশস্ততা,సిగ్నల్ వ్యాప్తి
সংকেত প্রবাহ গ্রাফ,సిగ్నల్ ఫ్లో గ్రాఫ్
সংকেত উৎপাদক,సిగ్నల్ జనరేటర్
আলোক সঙ্গকেত,సిగ్నల్ లైట్
সিগন্যাল রাউটিং,సిగ్నల్ రౌటింగ్
সংকেত শক্তি,సిగ్నల్ బలం
টক অনুপাত ক্রস করতে সংকেত,సిగ్నల్ టు క్రాస్ టాక్ రేషియో
শব্দ অনুপাত থেকে সংকেত,శబ్దం నిష్పత్తికి సిగ్నల్
অদম্য শব্দ অনুপাতের সংকেত,విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్
সংকেত এবং স্যুইচিং,సిగ్నలింగ్ మరియు మారడం
সংকেত বিট,సిగ్నలింగ్ బిట్
গুরুত্বপূর্ণ সাইডব্যান্ডস,ముఖ్యమైన సైడ్‌బ్యాండ్‌లు
সিম্প্লেক্স,సింప్లెక్స్
সিমুলেশন,అనుకరణ
সিমুলেটর,సిమ్యులేటర్
সিমুলকাস্ট,సిమల్‌కాస్ట్
একযোগে মাস্কিং,ఏకకాల మాస్కింగ్
সাইন উপাদান,సైన్ భాగం
সাইন ওয়েভ,సైన్ తరంగం
একক ফ্রিকোয়েন্সি নেটওয়ার্ক,సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్
একক ফেজ মোটর,సింగిల్ ఫేజ్ మోటారు
সাইট,సైట్
সাইট লেআউট পরিকল্পনা,సైట్ లేఅవుట్ ప్రణాళిక
দক্ষ অপারেটর,నైపుణ్యం కలిగిన ఆపరేటర్
দূরত্ব এড়িয়ে যান,దూరం దాటవేయండి
আকাশ তরঙ্গ,స్కై వేవ్
আকাশ তরঙ্গ প্রচার,స్కై వేవ్ ప్రచారం
স্ল্যাব,స్లాబ్
স্ল্যান্ট পাথ,స్లాంట్ మార్గం
স্লট,స్లాట్
স্মার্ট কার্ড,స్మార్ట్ కార్డ్
সোডিয়াম বাষ্প প্রদীপ,సోడియం ఆవిరి దీపం
নরম কী,మృదువైన కీ
সফটওয়্যার,సాఫ్ట్‌వేర్
সৌর ক্রিয়াকলাপ,సౌర కార్యకలాపాలు
সৌরশক্তি,సౌర శక్తి
সৌর শিখা,సౌర మంటలు
সৌর শক্তি,సౌర శక్తితో
কঠিন অবস্থা,ఘన స్థితి
সলিড স্টেট স্টোরেজ,ఘన స్థితి నిల్వ
সলিড স্টেট ট্রান্সমিটার,సాలిడ్ స్టేట్ ట్రాన్స్మిటర్
সাজান,క్రమబద్ధీకరించండి
শব্দ,ధ్వని
শব্দ শোষণ,ధ్వని శోషణ
শব্দ ভারসাম্য,సౌండ్ బ్యాలెన్స్
সাউন্ড ডিটেক্টর,సౌండ్ డిటెక్టర్
সাউন্ড মিক্সার,సౌండ్ మిక్సర్
শব্দ দৃষ্টিকোণ,ధ్వని దృక్పథం
শব্দ শক্তি,సౌండ్ పవర్
সাউন্ড প্রুফ,సౌండ్ ప్రూఫ్
সাউন্ড রেকর্ডিং,సౌండ్ రికార్డింగ్
শব্দ প্রতিচ্ছবি,ధ్వని ప్రతిబింబం
সাউন্ড ট্রান্সমিশন ক্ষতি,ధ్వని ప్రసార నష్టం
সূত্র,మూలం
উত্স এনকোডার,సోర్స్ ఎన్కోడర్
স্থান,స్థలం
স্থান বৈচিত্র্য,అంతరిక్ష వైవిధ్యం
স্পেস টেলিকাস্টিং,స్పేస్ టెలికాస్టింగ్
স্পেস ওয়েভ,స్పేస్ వేవ్
ব্যবধান,అంతరం
স্প্যাম,స్పామ్
স্প্যামিং,స్పామింగ్
স্প্যান,వ్యవధి
অতিরিক্ত বিট,విడి బిట్
স্পেয়ারস,విడిభాగాలు
স্পার্কিং,స్పార్కింగ్
স্থানিক,ప్రాదేశిక
স্থানিক প্রভাব,ప్రాదేశిక ప్రభావం
স্থানিক অপ্রয়োজনীয়তা,ప్రాదేశిక పునరావృతం
বিশেষ প্রভাব,ప్రత్యేకమైన ప్రభావం
বিশেষ প্রভাব পরিবর্ধক,స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్
বিশেষীকরণ,స్పెషలైజేషన్
স্পেসিফিকেশন,స్పెసిఫికేషన్
বর্ণালী শোষণ,స్పెక్ట్రల్ శోషణ
বর্ণালী ব্যান্ড প্রতিলিপি,స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్
বর্ণালী বিতরণ,స్పెక్ట్రల్ పంపిణీ
বর্ণালী অপ্রয়োজনীয়তা,స్పెక్ట్రల్ రిడెండెన్సీ
স্পেকট্রোফোটোমিটার,స్పెక్ట్రోఫోటోమీటర్
বর্ণালী,స్పెక్ట్రోస్కోప్
বর্ণালী,స్పెక్ట్రం
বর্ণালি বিশ্লেষক,స్పెక్ట్రమ్ ఎనలైజర్
বর্ণালী আকার,స్పెక్ట్రం ఆకృతి
বক্তৃতা বক্তৃতা,స్పీచ్ ఉచ్చారణ
স্পিচ চ্যানেল,స్పీచ్ ఛానల్
বক্তৃতা সংকোচনের,స్పీచ్ కంప్రెషన్
স্পিচ এনকোডিং,స్పీచ్ ఎన్కోడింగ్
কন্ঠ সনান্তকরণ,మాటలు గుర్తుపట్టుట
স্পিন,స్పిన్
সর্পিল,మురి
স্প্লিকিং,స్ప్లికింగ్
স্প্লিটার,స్ప్లిటర్
স্পুল,స్పూల్
বিক্ষিপ্ত,అరుదుగా
স্পট বিমস,స్పాట్ కిరణాలు
ছড়িয়ে পড়া শিট,స్ప్రెడ్ షీట్
উত্সাহী এবং সুরেলা বিকিরণ,నకిలీ మరియు హార్మొనిక్ రేడియేషన్
উত্সাহী সাইডব্যান্ড ফ্রিকোয়েন্সি,నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు
ভিডিও চেপে,పిండిన వీడియో
স্ট্যাম্পিং,స్టాంపింగ్
স্ট্যান্ডার্ড সফ্টওয়্যার,ప్రామాణిక సాఫ్ట్‌వేర్
মানীকরণ,ప్రామాణీకరణ
অপেক্ষা করো,స్టాండ్బై
স্ট্যান্ডবাই সরঞ্জাম,స్టాండ్బై పరికరాలు
স্থায়ী তরঙ্গ,స్టాండింగ్ వేవ్
স্থায়ী তরঙ্গ অনুপাত,స్టాండింగ్ వేవ్ రేషియో
টর্ক শুরু,టార్క్ ప్రారంభించడం
স্টপ শুরু,ప్రారంభ-స్టాప్
স্থির,స్టాటిక్
পরিসংখ্যান পদ্ধতি,గణాంక పద్ధతి
স্থিতি,స్థితి
স্থিতি ইঙ্গিত,స్థితి సూచన
স্থির,స్థిరమైన
স্টেরিও,స్టీరియో
স্টেরিও ভারসাম্য,స్టీరియో బ్యాలెన్స్
স্টেরিও এনকোডার,స్టీరియో ఎన్కోడర్
স্টেরিও জেনারেটর,స్టీరియో జనరేటర్
স্টেরিও মোড,స్టీరియో మోడ్
স্টেরিও ট্রান্সমিশন,స్టీరియో ట్రాన్స్మిషన్
স্টেরিওফোনিক সাউন্ড প্রজনন,స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి
স্টেরিওফনি,స్టీరియోఫోనీ
স্টেরিওস্কোপি,స్టీరియోస్కోపీ
এখনও ছবি,ఇప్పటికీ చిత్రం
উদ্দীপনা,ఉద్దీపన
স্টপব্যান্ড,స్టాప్‌బ్యాండ్
স্টোরেজ,నిల్వ
স্টোরেজ ব্যাটারি রুম,నిల్వ బ్యాటరీ గది
স্টোরেজ ডিভাইস,నిల్వ పరికరం
স্ট্র্যাটোস্ফিয়ার,స్ట్రాటో ఆవరణ
স্ট্রিমিং,స్ట్రీమింగ్
প্রসারিত,సాగదీయడం
স্ট্রিং,స్ట్రింగ్
কাঠামোগত,నిర్మాణాత్మక
স্টুডিও ব্লক,స్టూడియో బ్లాక్
স্টুডিও সেন্টার,స్టూడియో సెంటర్
স্টুডিও আলো,స్టూడియో లైటింగ్
স্টুডিও মনিটর,స్టూడియో మానిటర్లు
স্টাইলাস,స్టైలస్
সাবব্যান্ড এনকোডিং,సబ్‌బ్యాండ్ ఎన్‌కోడింగ్
সাবব্যান্ড মাস্কিং,సబ్‌బ్యాండ్ మాస్కింగ్
সাবব্যান্ড নমুনা,సబ్‌బ్యాండ్ నమూనాలు
সাবনেট,సబ్‌నెట్
সাবমলিং,సబ్‌యాంప్లింగ్
গ্রাহক,చందాదారుడు
হঠাৎ আয়নোস্ফিয়ারের ব্যাঘাত,ఆకస్మిక అయానోస్పియర్ భంగం
সান স্পট ক্রিয়াকলাপ,సన్ స్పాట్ కార్యాచరణ
সুপার পাওয়ার ট্রান্সমিটার,సూపర్ పవర్ ట్రాన్స్మిటర్
সুপার স্যাম্পলিং,సూపర్ నమూనా
সুপার সকেট,సూపర్ సాకెట్
সুপারহিটেড বাষ্প,సూపర్హీట్ ఆవిరి
সুপারহিটারোডিন,సూపర్హెటెరోడిన్
সুপারহিটারোডিন রূপান্তরকারী,సూపర్హెటెరోడైన్ కన్వర్టర్
সুপারহিটারোডিন রিসিভার,సూపర్హెటెరోడైన్ రిసీవర్
সুপারিম্পোজড (বর্তমান),అతిశయోక్తి
