Punjabi,Tamil
ਸ਼ੁਰੂਆਤੀ ਚੰਗਿਆੜੀ,ஆரம்ப தீப்பொறி
"ਮਾਰਗਦਰਸ਼ਕ ਲਹਿਰ, ਮਾਰਗਦਰਸ਼ਕ ਲਹਿਰ","வழிகாட்டும் அலை, வழிகாட்டும் அலை"
". ਮੇਸਨ, ਪਾਈ ਮੇਸਨ",". மேசன், பை மேசன்"
ਪਿੰਨ,பின்
"ਵਿਰੋਧੀ-ਦਬਾਅ, ਚੂੰਡੀ-ਕੁੱਕੜ","எதிர்ப்பு அழுத்தம், பிஞ்ச்-சேவல்"
ਪੰਚ ਹੋਲ ਕੈਮਰਾ,துளை கேமரா
ਬਿੰਦੂ,புள்ளி
ਪਯੋਨ (ਪਾਈਮੇਸਨ),பியோன் (பைமேசன்)
ਪਿਰਾਨੀ ਗੇਜ,பிரணி அளவீடு
ਪਿਸਟਨ,பிஸ்டன்
"ਪਿੱਚ, ਅਸਫਾਲਟ, ਪਿੱਚ, ਬੈਂਗਲ ਅੰਤਰਾਲ, ਤਾਰੇ, ਅਕਸ਼ਾਂਸ਼, ਲੈਗ","சுருதி, நிலக்கீல், சுருதி, வளையல் இடைவெளி, இலக்கு, லட்டு, காக்"
"pivot, rivet","பிவோட், ரிவெட்"
ਪਲੈਂਕ ਦਾ ਕਾਨੂੰਨ,பிளாங்க் சட்டம்
ਥੱਲੇ ਜਾਲੀ,கீழ் லட்டு
ਜਹਾਜ਼ ਦਾ ਸ਼ੀਸ਼ਾ,விமான கண்ணாடி
coplanar ਮੋਸ਼ਨ,கோப்ளனார் இயக்கம்
ਗ੍ਰਹਿ,கோள்
"ਗ੍ਰਹਿ, ਜ਼ਮੀਨੀ","கிரக, நிலப்பரப்பு"
ਗ੍ਰਹਿ ਆਇਨ,கிரக அயனி
"ਪਲਾਜ਼ਮਾ, ਪ੍ਰੋਟੋਪਲਾਜ਼ਮ, ਪਲਾਜ਼ਮਾ","பிளாஸ்மா, புரோட்டோபிளாசம், பிளாஸ்மா"
"ਪਲਾਜ਼ਮਾ ਸਟ੍ਰੀਮ, ਪ੍ਰੋਟੋਪਲਾਜ਼ਮ ਸਟ੍ਰੀਮ","பிளாஸ்மா ஸ்ட்ரீம், புரோட்டோபிளாசம் ஸ்ட்ரீம்"
"ਪਲਾਜ਼ਮੋਨ, ਪੁੰਜ","பிளாஸ்மோன், நிறை"
"ਨਰਮ, ਪਲਾਸਟਿਕ","குழாய், பிளாஸ்டிக்"
"ਪਲਾਸਟਿਕਤਾ, ਪਲਾਸਟਿਕਤਾ","பிளாஸ்டிக், பிளாஸ்டிக்"
"ਫਿਲਲੇਟ, ਬੇਸ ਪਲੇਟ, ਪਲੇਟ, ਐਨੋਡ","தட்டு, அடிப்படை தட்டு, தட்டு, நேர்மின்முனை"
ਪਠਾਰ ਪਠਾਰ,பீடபூமி பீடபூமி
"ਇਲੈਕਟ੍ਰੋ ਕੋਟੇਡ, ਕੋਟੇਡ, ਗਲੇਜ਼ਡ, ਪਲੇਟਿਡ","மின் பூசப்பட்ட, பூசப்பட்ட, மெருகூட்டப்பட்ட, பூசப்பட்ட"
ਛੋਟੀ ਤਖ਼ਤੀ,சிறிய தகடு
"ਪਲਾਟ, ਖੇਤਰ, ਪਲਾਟ, ਪਲਾਟ","சதி, பகுதி, சதி, சதி"
ਡਰਾਫਟ,வரைவு
ਖਿੱਚੋ ਸਤਰ,சரத்தை இழுக்கவும்
ਪਲੂਟੋਨੀਅਮ,புளூட்டோனியம்
ਗੈਸ ਮਕੈਨਿਕ,எரிவாயு இயக்கவியல்
"ਕੰਟੇਨਰ, ਇਨਡੋਰ, ਪ੍ਰੋਸੈਸਡ ਕਾਰਡ ਮਾਸ, ਜੇਬ, ਜੇਬ","கொள்கலன், உட்புறம், பதப்படுத்தப்பட்ட அட்டை நிறை, பாக்கெட், பாக்கெட்"
ਬਿੰਦੂ,புள்ளி
ਦੂਸ਼ਿਤ,மாசுபட்டது
ਜ਼ਹਿਰ,விஷம்
ਜ਼ਹਿਰ ਦੀ ਵੰਡ,விஷம் விநியோகம்
"ਧਰੁਵੀ, ਧਰੁਵੀ","துருவ, துருவ"
ਪੋਲੀਮੀਟਰ,துருவமானி
ਧਰੁਵੀਤਾ,துருவமுனைப்பு
ਧਰੁਵੀਕਰਨ,துருவப்படுத்தல்
"polariscope, polariscope","துருவநோக்கி, துருவநோக்கி"
ਧਰੁਵੀਕਰਨ ਕਰਨ ਲਈ,துருவப்படுத்த
"polarizer, polarizer","துருவமுனைப்பான், துருவமுனைப்பான்"
ਧਰੁਵੀਤਾ,துருவமுனைப்பு
ਧਰੁਵੀਤਾ,துருவமுனைப்பு
ਧਰੁਵੀ ਗਿਰਾਵਟ,துருவமுனைப்பு வீழ்ச்சி
ਧਰੁਵੀ ਜਾਲੀ,துருவ லட்டு
ਪੋਲਰਾਇਡ,போலராய்டு
"ਪੋਲਾਰਨ, ਪੋਲਾਰੋਨ","துருவமுனை, பொலரான்"
"ਧਰੁਵ, ਅਨੰਤ, ਸੰਪਰਕਕਰਤਾ, ਧਰੁਵ","துருவம், எல்லையற்ற, தொடர்பு, துருவம்"
ਪੋਲੋਨੀਅਮ,பொலோனியம்
polyatomic,பல அணுக்கள்
ਮਲਟੀਕ੍ਰਿਸਟਲਾਈਨ,பல படிகங்கள்
ਬਹੁਰੂਪੀ,பாலிமார்பிக்
ਬਹੁਰੂਪੀ,பாலிமார்பிக்
ਪੂਲ,குளம்
ਪੁਸ਼ਕਾਰਿਨੀ ਰਿਐਕਟਰ,புஷ்கரிணி அணுஉலை
porosity,போரோசிட்டி
ਪੋਰਟੇਬਲ,எடுத்துச் செல்லக்கூடியது
"ਸਕਾਰਾਤਮਕ, ਪੈਸਾ, ਸਕਾਰਾਤਮਕ, ਸਕਾਰਾਤਮਕ","நேர்மறை, பணம், நேர்மறை, நேர்மறை"
ਪੋਜ਼ੀਟਰੋਨ,பாசிட்ரான்
positronium,பாசிட்ரோனியம்
"ਸੰਭਾਵਨਾ, ਸੰਭਾਵਨਾ","நிகழ்தகவு, நிகழ்தகவு"
ਥੰਮ੍ਹ,தூண்
"ਸੰਭਾਵੀ (v.), ਸਥਿਤੀ, ਸੰਭਵ (v.)","சாத்தியமான (v.), சூழ்நிலை, சாத்தியமான (v.)"
ਸੰਭਾਵੀ ਕੂਪ,சாத்தியமான கூபே
"potentiometer, potentiometer","potentiometer, potentiometer"
ਪੌਂਡਲ,பூண்டல்
"ਪਾਊਡਰ, ਪਾਊਡਰ","தூள், தூள்"
ਪਾਊਡਰ ਢੰਗ,தூள் முறை
"ਤਾਕਤ, ਤਾਕਤ, ਯੋਗਤਾ, ਸ਼ਕਤੀ","சக்தி, வலிமை, திறன், சக்தி"
ਸ਼ਕਤੀ ਨਿਯਮ,அதிகார ஆட்சி
"ਪਾਵਰ ਪਲਾਂਟ, ਪਾਵਰ ਪਲਾਂਟ","மின் நிலையம், மின் நிலையம்"
ਬਿਜਲੀ ਦੀ ਸਪਲਾਈ,மின்சாரம்
"ਪ੍ਰਯੋਗਾਤਮਕ, ਪ੍ਰਯੋਗਾਤਮਕ, ਵਿਹਾਰਕ","சோதனை, சோதனை, நடைமுறை"
"ਅਯਾਨ, ਪ੍ਰੇਰਣਾ","அயன், முன்னுரை"
"ਸਟੀਕ, ਸਹੀ","துல்லியமான, துல்லியமான"
"ਸ਼ੁੱਧਤਾ, ਸ਼ੁੱਧਤਾ","துல்லியம், துல்லியம்"
ਭਵਿੱਖਬਾਣੀ,கணிப்பு
ਚੋਣਵੇਂ,தேர்ந்தெடுக்கப்பட்ட
"ਤਰਜੀਹੀ, ਤਰਜੀਹੀ","விருப்பமான, விருப்பமான"
ਸ਼ੁਰੂਆਤੀ,ஆரம்ப
ਕੰਪਰੈਸ਼ਨ,சுருக்கம்
"ਮੁੱਢਲਾ, ਪ੍ਰਾਇਮਰੀ, ਪਹਿਲਾ, ਮੁੱਖ, ਮੁੱਖ, ਮੂਲ","முதன்மை, முதன்மை, முதல், முக்கிய, முதன்மை, வேர்"
"ਸਟਾਰਟਰ, ਪ੍ਰਾਈਮਰ","ஸ்டார்டர், ப்ரைமர்"
"ਪ੍ਰਮੁੱਖ, ਮੁੱਢਲਾ","முதன்மையான, பழமையான"
"ਪ੍ਰਿੰਸੀਪਲ, ਪ੍ਰਿੰਸੀਪਲ, ਪ੍ਰਿੰਸੀਪਲ","அதிபர், அதிபர், அதிபர்"
ਨਿਯਮ,விதிகள்
ਪ੍ਰਿਜ਼ਮ,ப்ரிஸம்
"prismatic, prismatic","prismatic, prismatic"
ਸੰਭਾਵੀ,நிகழ்தகவு
ਟੈਸਟਰ,சோதனையாளர்
"ਵਿਧੀ, ਵਿਧੀ","செயல்முறை, நடைமுறை"
"ਪ੍ਰਕਿਰਿਆ, ਪੜਾਅ","செயல்முறை, நிலை"
"ਪ੍ਰੋਸੈਸਿੰਗ, ਸਰੋਤ","செயலாக்கம், வளங்கள்"
ਪ੍ਰੋਸੈਸਰ,செயலி
ਉਤਪਾਦ ਉਤਪਾਦ,தயாரிப்பு தயாரிப்பு
ਉਤਪਾਦਨ,உற்பத்தி
ਉਤਪਾਦਕਤਾ,உற்பத்தித்திறன்
"ਪ੍ਰੋਗਰਾਮ, ਪ੍ਰੋਗਰਾਮ, ਪ੍ਰੋਗਰਾਮ","நிரல், நிரல், நிரல்"
ਪ੍ਰੋਗਰਾਮਰ,புரோகிராமர்
"ਪ੍ਰਗਤੀਸ਼ੀਲ, ਪ੍ਰਗਤੀਸ਼ੀਲ","முற்போக்கான, முற்போக்கான"
ਮਨਾਹੀ,தடை
"ਪ੍ਰੋਜੈਕਟਿਵ, ਆਉਟਪੁੱਟ","திட்ட, வெளியீடு"
ਉਤਸ਼ਾਹਿਤ ਇਲੈਕਟ੍ਰੋਨ,ஊக்குவிக்கப்பட்ட எலக்ட்ரான்
ਤੁਰੰਤ ਨਿਊਟ੍ਰੋਨ,உடனடி நியூட்ரான்
ਬਾਂਹ,கை
"ਪ੍ਰਸਾਰਣ, ਵਾਧਾ, ਪ੍ਰਸਾਰ","பரிமாற்றம், பெருக்கம், பரப்புதல்"
ਪ੍ਰੋਪੇਲੈਂਟ,உந்துவிசை
ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,பண்புகள்
"ਸਹੀ ਮੁੱਲ, ਈਜੇਨ ਮੁੱਲ","சரியான மதிப்பு, ஈஜென் மதிப்பு"
"ਅਨੁਪਾਤ, ਅਨੁਪਾਤ, ਵੰਡ","விகிதம், விகிதம், பிரிவு"
ਪ੍ਰੋਪਲਸ਼ਨ,உந்துதல்
ਪ੍ਰੋਟੋਨ,புரோட்டான்
ਨੇੜਤਾ,அருகாமை
"1 ਸੂਡੋਵੈਕਟਰ, ਸੂਡੋਵੈਕਟਰ","1 சூடோவெக்டர், சூடோவெக்டர்"
"ਖਿੱਚੋ, ਖਿੱਚੋ, ਖਿੱਚੋ, ਪ੍ਰਭਾਵ, ਪੁਲ","இழு, இழு, இழு, எண்ணம், பாலம்"
"ਪੁਲੀ, ਘਿਰਨੀ, ਕਪੀ","பல்லி, கிர்னி, காப்பி"
"ਚਿੱਤਰ ਐਕਸਟੈਂਸ਼ਨ, ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਨੁਕਸਾਨ, 3 ਟ੍ਰੈਕਸ਼ਨ","பட நீட்டிப்பு, ஒத்திசைவு இழப்பு, 3 இழுவை"
ਨਬਜ਼,துடிப்பு
ਉੱਡਣਾ,படபடப்பு
"ਦਾਲਾਂ, ਦਾਲਾਂ","பருப்பு வகைகள், பருப்பு வகைகள்"
ਪਲਸਰ,துடிப்பு
ਪੰਪ,பம்ப்
ਪੰਪਿੰਗ,உந்தி
ਮੁੱਕਾ ਮਾਰਨਾ,குத்துதல்
"ਤਾਰਾ, ਪੁਤਲੀ, ਕਨਿਨਿਕਾ","நட்சத்திரம், மாணவர், கனினிகா"
ਸ਼ੁੱਧ,தூய
ਸ਼ੁੱਧਤਾ,துல்லியம்
"ਨੀਲ ਲੋਹਿਤ, ਜਾਮਨੀ, ਜਾਮਨੀ","நீல் லோஹித், ஊதா, ஊதா"
ਪੁਸ਼ ਬਟਨ ਪੁਸ਼ ਬਟਨ,புஷ் பொத்தான் புஷ் பொத்தான்
ਕੱਢਣਾ,பிரித்தெடுத்தல்
"ਪਾਈਰਾਨੋਮੀਟਰ, ਸੂਰਜੀ ਥਰਮਾਮੀਟਰ","பைரனோமீட்டர், சூரிய வெப்பமானி"
ਥਰਮੋਇਲੈਕਟ੍ਰਿਕ,தெர்மோஎலக்ட்ரிக்
ਹਾਈਗ੍ਰੋਮੀਟਰ,ஈரப்பதமானி
ਸਾਇਟੋਮੈਟਰੀ,சைட்டோமெட்ரி
"Q- ਅੱਖਰ, Q- ਗੁਣਾਂਕ","Q-எழுத்து, Q- குணகம்"
"ਚਤੁਰਭੁਜ, ਚੱਕਰ ਪੈਰ","நாற்கரம், வட்ட அடி"
"ਚਤੁਰਭੁਜ ਇਲੈਕਟ੍ਰੋਮੀਟਰ, ਚਤੁਰਭੁਜ ਇਲੈਕਟ੍ਰੋਮੀਟਰ","குவாட்ரன்ட் எலக்ட்ரோமீட்டர், குவாட்ரன்ட் எலக்ட்ரோமீட்டர்"
ਚਤੁਰਭੁਜ,இருபடி
ਚਤੁਰਭੁਜ,நாற்கர
ਗੁਣਵੱਤਾ,தரம்
ਕੁਆਂਟਮ,குவாண்டம்
ਕੁਆਂਟਮ,குவாண்டம்
"ਕੁਆਂਟਿਜ਼ੇਸ਼ਨ, ਕੁਆਂਟਮ, ਕੁਆਂਟਿਜ਼ੇਸ਼ਨ, ਕੁਆਂਟਿਜ਼ੇਸ਼ਨ","அளவு, குவாண்டம், அளவு, அளவு"
ਮਿਣਤੀ,அளவீடு
"ਗਿਣਾਤਮਕ, ਮਾਤਰਾਤਮਕ","அளவு, அளவு"
"ਮਾਤਰਾ, ਮਾਤਰਾ, ਮਾਤਰਾ","அளவு, அளவு, அளவு"
ਕੁਆਂਟਮ,குவாண்டம்
"ਤਿਮਾਹੀ, ਤਿਮਾਹੀ, ਤਿਮਾਹੀ","கால், கால், கால்"
"rhinestones, ਕੁਆਰਟਜ਼","rhinestones, குவார்ட்ஸ்"
ਆਮ ਤੌਰ &#39;ਤੇ ਸਥਿਤੀ,பொதுவாக நிலை
ਉਤਰਾਧਿਕਾਰ,அடுத்தடுத்து
ਲਚਕੀਲੇ ਬਲ,மீள் சக்தி
ਲਚਕੀਲੇ ਲਹਿਰ,மீள் அலை
ਸਥਾਈ ਸਰਕਟ,நிரந்தர சுற்று
ਸਥਿਰ ਚਿੱਤਰ,நிலையான படம்
ਸਥਿਰ ਚੱਕਰ,நிலையான சுழற்சி
ਸਥਾਈ ਸਥਿਤੀ,நிரந்தர நிலை
ਬੁਝਾਉਣ ਲਈ,அணைக்க
ਸੈਡੇਟਿਵ,மயக்க மருந்து
"ਬੁਝਾਉਣਾ, ਬੁਝਾਉਣਾ","அணைக்க, தணி"
ਸ਼ਾਂਤ ਦਿਨ,அமைதியான நாள்
d-ਮੁੱਲ,d-மதிப்பு
"ਰੇਡੀਓ (ਐਡੀ.), ਰੇਡੀਓ (ਵੀ.), ਰੇਡੀਓਐਕਟਿਵ, ਵਿਨਾਸ਼ਕਾਰੀ, ਰੇਡੀਏਸ਼ਨ","ரேடியோ (எட்.), ரேடியோ (வி.), கதிரியக்க, பேரழிவு, கதிர்வீச்சு"
ਰੇਡੀਏਸ਼ਨ ਐਕਟੀਵੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,கதிர்வீச்சு செயல்படுத்தல் பகுப்பாய்வு
"ਫਿਸਿਲ, ਰੇਡੀਓਐਕਟਿਵ","பிளவு, கதிரியக்கம்"
ਰੇਡੀਓ ਐਕਟਿਵ ਲਾਇਸੰਸਰ,கதிரியக்க உரிமம் பெற்றவர்
"ਸੜਨ, ਰੇਡੀਓਐਕਟੀਵਿਟੀ, ਰੇਡੀਓਐਕਟੀਵਿਟੀ","சிதைவு, கதிரியக்கம், கதிரியக்கம்"
"ਰੇਡੀਓਗ੍ਰਾਮ, ਰੇਡੀਓ ਤਾਰ, ਰੇਡੀਅਮ ਚਿੱਤਰ","ரேடியோகிராம்கள், ரேடியோ கம்பிகள், ரேடியம் படங்கள்"
"ਰੇਡੀਓਗ੍ਰਾਫ, ਰੇਡੀਏਸ਼ਨ ਚਿੱਤਰ","ரேடியோகிராஃப்கள், கதிர்வீச்சு படங்கள்"
ਰੇਡੀਓਐਕਟਿਵ ਆਇਓਡੀਨ,கதிரியக்க அயோடின்
"ਰੇਡੀਓ ਆਈਸੋਟੋਪ, ਰੇਡੀਏਸ਼ਨ ਆਈਸੋਟੋਪ","கதிரியக்க ஐசோடோப்புகள், கதிர்வீச்சு ஐசோடோப்புகள்"
"ਐਕਸ-ਰੇ ਥੈਰੇਪੀ, ਰੇਡੀਏਸ਼ਨ ਥੈਰੇਪੀ","எக்ஸ்ரே சிகிச்சை, கதிர்வீச்சு சிகிச்சை"
ਰੇਡੀਏਸ਼ਨ ਥੈਰੇਪਿਸਟ,கதிர்வீச்சு சிகிச்சையாளர்
"ਰੇਡੀਓਮੀਟਰ, ਰੇਡੀਓਮੀਟਰ","ரேடியோமீட்டர், ரேடியோமீட்டர்"
ਰੇਡੀਓਮੈਟਰੀ,கதிரியக்க அளவீடு
ਰੇਡੀਓਐਕਟਿਵ-ਥੈਲੀਅਮ,கதிரியக்க-தாலியம்
ਰੇਡੀਏਸ਼ਨ ਥੈਰੇਪੀ,கதிர்வீச்சு சிகிச்சை
ਰੇਡੀਅਮ,ரேடியம்
ਰੇਡੀਅਮ ਥੈਰੇਪੀ,ரேடியம் சிகிச்சை
ਰੇਡੀਅਸ,ஆரம்
ਇੰਦਰ ਧਨੁਸ਼,இந்திரன் தனுஷ்
ਰਮਨ ਪ੍ਰਭਾਵ,ராமன் விளைவு
ramsden ਸਰਕਲ,ராம்ஸ்டன் வட்டம்
"ਬੇਤਰਤੀਬ, ਅਨਿਯਮਿਤ","சீரற்ற, ஒழுங்கற்ற"
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,சீரற்றமயமாக்கல்
ਬੇਤਰਤੀਬਤਾ,சீரற்ற தன்மை
ਔਸਿਲੇਟਰ,ஆஸிலேட்டர்
ਸੁਣਨ ਦੀ ਸੀਮਾ,கேட்கக்கூடிய வரம்பு
ਤੇਜ਼ ਨਬਜ਼,விரைவான துடிப்பு
"ਦੁਰਲੱਭ, ਦੁਰਲੱਭ","அரிதான, அரிதான"
ਦੁਰਲੱਭਤਾ,அரிதான தன்மை
ਦੁਰਲੱਭ ਕਰਨ ਲਈ,அரிதாக
ਮਨਜ਼ੂਰ ਵੋਲਟੇਜ,அனுமதிக்கப்பட்ட மின்னழுத்தம்
"ਰੇਟਿੰਗ, ਰੇਟਿੰਗ","மதிப்பீடு, மதிப்பீடு"
ਅਨੁਪਾਤ,விகிதம்
ਤਰਕਸ਼ੀਲ,பகுத்தறிவு
"ਅਣਪ੍ਰੋਸੈਸਡ ਡੈਟਮ, ਜਿਵੇਂ ਕਿ ਪ੍ਰਾਪਤ ਡੈਟਮ","செயலாக்கப்படாத தரவு, பெறப்பட்ட தரவு"
"ਰਸ਼ਮੀ, ਕਿਰਨ, ਅਰਧਰੇਖਾ, ਆਰ","ரஷ்மி, கிரண், அர்த்ரேகா, அர்"
Raleigh ਸਕੈਟਰਿੰਗ,ராலே சிதறல்
ਰੀਬਾਉਂਡ,மீண்டும் எழுகிறது
ਸੁਝਾਅ,பின்னூட்டம்
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਜੋੜ,எதிர்வினை இணைப்பு
ਮੁੜ ਸਰਗਰਮੀ,மீண்டும் செயல்படுத்துதல்
ਅਪ੍ਰਸੰਗਿਕਤਾ,பொருத்தமின்மை
ਰਿਐਕਟਰ,அணுஉலை
ਰਿਐਕਟਰ ਗੁਪਤਾ,உலை குப்தி
astji ਹਥਿਆਰ,ஆசாஜி ஆயுதம்
"ਪੜ੍ਹਨਾ, ਪੜ੍ਹਨਾ","வாசிப்பு, வாசிப்பு"
ਮੁੜ-ਵਿਵਸਥਾ,மீண்டும் சரிசெய்தல்
ਅਸਲੀ,உண்மையான
"ਰੀਬਾਉਂਡ (n.), ਪ੍ਰਤੀਬਿੰਬਤ ਕਰਨਾ (ver.)","திரும்ப திரும்ப (n.), பிரதிபலிக்க (ver.)"
ਮੁੜ ਪੈਦਾ ਕਰਨ ਦੀ ਗਰਮੀ,மீளுருவாக்கம் வெப்பம்
ਮੁੜ-ਕੈਲੀਬ੍ਰੇਸ਼ਨ,மறு அளவுத்திருத்தம்
"ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ, ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ","பெறுபவர், பெறுபவர்"
"ਉਲਟਾ, ਉਲਟਾ, ਪਿਛਲਾ ਐਰੇ","தலைகீழ், தலைகீழ், பின் அணிவரிசை"
"ਉਲਟ, ਪਰਸਪਰ, ਪਰਸਪਰ","தலைகீழ், பரஸ்பர, பரஸ்பர"
"ਪਰਸਪਰਤਾ, ਪਰਸਪਰਤਾ","பரஸ்பரம், பரஸ்பரம்"
"ਰਿਫਲੈਕਟ (V.), ਰਿਫਲੈਕਟ (V.)","பிரதிபலிப்பு (வி.), பிரதிபலிப்பு (வி.)"
"ਮੁੜ ਸੰਯੋਜਨ, ਮੁੜ ਵਰਤੋਂ","மறுசேர்ப்பு, மறுபயன்பாடு"
ਨਿਗਰਾਨੀ,கண்காணிப்பு
"ਰਿਕਾਰਡ, ਰਿਕਾਰਡ (ਐਨ.), ਰਿਕਾਰਡ ਕਰਨਾ, ਨਿਸ਼ਾਨ ਲਗਾਉਣਾ (v.)","பதிவு, பதிவு (என்.), பதிவு செய்ய, குறிக்க (வி.)"
ਦਰਜ ਕੀਤਾ,பதிவு செய்யப்பட்டது
ਪੁਰਾਲੇਖ ਵਿਗਿਆਨੀ,காப்பக நிபுணர்
ਰਿਕਾਰਡਿੰਗ,பதிவு
"ਪ੍ਰਾਪਤੀ, ਪ੍ਰਾਪਤੀ, ਪ੍ਰਾਪਤੀ","அடைதல், அடைதல், அடைதல்"
ਸੱਜੇ ਕੋਣ ਕੋਆਰਡੀਨੇਟ ਕੋਆਰਡੀਨੇਟ,வலது கோண ஆய ஆயத்தொலைவுகள்
"ਸੁਧਾਰ, ਸੁਧਾਰ","சுத்திகரிப்பு, திருத்தம்"
"ਕੁੰਦਨ, ਕੁੰਦਨ","சுத்திகரிக்கப்பட்ட, சுத்திகரிக்கப்பட்ட"
ਸੁਧਾਰਕ,திருத்தி
ਸੁਧਾਰਕ ਵਾਲਵ,ரெக்டிஃபையர் வால்வு
"ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ","நேர்கோடு, நேர்கோடு, நேர்கோடு"
ਆਵਰਤੀ ਘਟਨਾ,தொடர் நிகழ்வு
ਖੂਨ ਦਾ ਭੂਤ ਲਾਲ ਭੂਤ,இரத்த பேய் சிவப்பு பேய்
ਖੂਨ ਦਾ ਵਿਸਥਾਪਨ,இரத்த இடப்பெயர்ச்சி
"ਘਟਾਓ, ਬਰਾਬਰ ਕਰੋ, ਐਨੀਮੇਟ ਕਰੋ","குறைக்க, சமப்படுத்த, உயிரூட்டு"
(ਇੱਕ ਧੂਮਕੇਤੂ ਦਾ),(ஒரு வால் நட்சத்திரத்தின்)
ਸ਼ੁੱਧ ਡਾਟਾ,சுத்திகரிக்கப்பட்ட தரவு
"ਸਮਾਨ, ਛੋਟਾ, ਲਾਜ਼ਮੀ","ஒத்த, சிறிய, கடமை"
ਗੁਣਾਂਕ ਬਦਲੋ,மாற்ற குணகம்
ਰੀਡ-ਪਾਈਪ,நாணல் குழாய்
ਦੁਬਾਰਾ ਦਾਖਲਾ,மறு நுழைவு
"ਨਿਰਦੇਸ਼, ਹਵਾਲੇ","அறிவுறுத்தல்கள், குறிப்புகள்"
ਪ੍ਰਤੀਬਿੰਬਤਾ,பிரதிபலிப்பு
"ਪ੍ਰਤੀਬਿੰਬਤ, ਪ੍ਰਤੀਬਿੰਬਤ, ਪ੍ਰਤੀਬਿੰਬਤ","பிரதிபலித்தது, பிரதிபலித்தது, பிரதிபலித்தது"
ਪ੍ਰਤੀਬਿੰਬਿਤ,பிரதிபலித்தது
ਪ੍ਰਤੀਬਿੰਬਤ,பிரதிபலிப்பு
ਪ੍ਰਤੀਬਿੰਬ,பிரதிபலிப்பு
ਪ੍ਰਤੀਬਿੰਬਿਤ ਨੁਕਸਾਨ,பிரதிபலிப்பு இழப்பு
ਪ੍ਰਤੀਬਿੰਬਤਾ,பிரதிபலிப்பு
ਰਿਫਲੈਕਟਰ,பிரதிபலிப்பான்
ਰਿਫਲੈਕਸ ਵਿਧੀ,அனிச்சை பொறிமுறை
ਰਿਫ੍ਰੈਕਟਡ,ஒளிவிலகல்
ਅਪਵਰਤਨ,ஒளிவிலகல்
ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ,ஒளிவிலகல்
ਪ੍ਰਤੀਰੋਧਕਤਾ,பயனற்ற தன்மை
ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ,ஒளிவிலகல்
"ਫਰਿੱਜ, ਫਰਿੱਜ","குளிர்சாதன பெட்டி, குளிர்சாதன பெட்டி"
ਮੁੜ ਲਾਗੂ ਕਰਨਾ,மறுஉருவாக்கம்
"ਪੁਨਰਜਨਮ, ਟਿਕਾਊ ਪੁਨਰ-ਏਕੀਕਰਨ, ਪੁਨਰਜਨਮ","மீளுருவாக்கம், நிலையான மறு ஒருங்கிணைப்பு, மீளுருவாக்கம்"
"regenerative, regenerative, regenerative","மீளுருவாக்கம், மீளுருவாக்கம், மீளுருவாக்கம்"
"ਰਜਿਸਟਰੇਸ਼ਨ, ਰਜਿਸਟਰੇਸ਼ਨ","பதிவு, பதிவு"
"ਵਿਕਰੀ ਦੀ ਗਤੀ, ਪਿਛੜੇ ਅੰਦੋਲਨ, ਰਿਗਰੈਸ਼ਨ, ਉਲਟਾ","விற்பனை வேகம், பின்தங்கிய இயக்கம், பின்னடைவு, தலைகீழ்"
"ਸਮ, ਨਿਯਮਤ, ਸਮਮਿਤੀ","கூட, வழக்கமான, சமச்சீர்"
isoform ਠੋਸ,ஐசோஃபார்ம் திடமானது
ਨਿਯਮ,ஒழுங்குமுறை
ਸਬੰਧ,உறவு
"ਰਿਸ਼ਤੇਦਾਰ, ਰਿਸ਼ਤੇਦਾਰ","உறவினர், உறவினர்"
ਰਿਸ਼ਤੇਦਾਰ,உறவினர்
ਮੁਕਾਬਲਤਨ ਯਕੀਨੀ,ஒப்பீட்டளவில் உறுதியாக
"ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ","சார்பியல், சார்பியல், சார்பியல்"
ਆਰਾਮ,ஓய்வு
"ਰੀਲੇਅ, ਸੰਚਾਰ","ரிலே, பரிமாற்றம்"
ਛੁਟਕਾਰਾ,மீட்பு
ਭਰੋਸੇਯੋਗਤਾ,நம்பகத்தன்மை
ਬਕਾਇਆ,எஞ்சிய
ਰਿਮੋਟ ਕੰਟਰੋਲ,தொலையியக்கி
ਮੁੜ ਸਧਾਰਣ ਕੀਤਾ ਗਿਆ,மறுசீரமைக்கப்பட்டது
"ਰੀ-ਓਰੀਐਂਟੇਸ਼ਨ, ਮੁੜ-ਸੰਰਚਨਾ","மறு நோக்குநிலை, மறு கட்டமைப்பு"
