Kannada,English
"ಸಮಸ್ಯೆ ಇನ್ಪುಟ್
 ಟೇಪೆ","Problem input
 Tape"
"ಸಮಸ್ಯೆ ಆಧಾರಿತ
 ಭಾಷೆ","Problem oriented
 Language"
ಸಮಸ್ಯೆಯ ಕಾರ್ಯಕ್ರಮ,Problem program
ಸಮಸ್ಯೆಯ ರಾಜ್ಯ,Problem state
ಸಮಸ್ಯೆಯ ಸಮಯ,Problem time
"ಕಾರ್ಯಪೂರದ
 ಅಮೂರ್ತತೆ","Procedural
 Abstraction"
"ಕಾರ್ಯಪೂರದ
 ಭಾಷೆ","Procedural
 Language"
"ಕಾರ್ಯಪೂರದ
 ಹೇಳಿಕೆ","Procedural
 Statement"
"ವಿಧಾನ
 ವಾದ","Procedure
 Argument"
ಕಾರ್ಯವಿಧಾನದ ವಿಭಾಗ,Procedure division
ಕಾರ್ಯವಿಧಾನದ ಗ್ರಂಥಾಲಯ,Procedure library
ಕಾರ್ಯವಿಧಾನದ ಹೆಸರು,Procedure name
"ವಿಧಾನ
 ಆಧಾರಿತ
 ಭಾಷೆ","Procedure
 Oriented
 Language"
"ವಿಧಾನ
 ಉಲ್ಲೇಖ","Procedure
 Reference"
"ವಿಧಾನ
 ಹೇಳಿಕೆ","Procedure
 Statement"
"ವಿಧಾನ
 ಉಪ ಪ್ರೋಗ್ರಾಂ","Procedure
 Subprogram"
ಪ್ರಕ್ರಿಯೆ ಚಾರ್ಟ್,Process chart
ಪ್ರಕ್ರಿಯೆಯ ಪರಿಶೀಲನೆ,Process check
ಪ್ರಕ್ರಿಯೆಯ ನಿಯಂತ್ರಣ,Process control
"ಪ್ರಕ್ರಿಯೆಯ ನಿಯಂತ್ರಣ
 ವ್ಯವಸ್ಥೆ","Process control
 System"
ಪ್ರಕ್ರಿಯೆಯ ವಿವರಣಕಾರ,Process descripter
ಪ್ರಕ್ರಿಯೆ ವಿನಾಯಿತಿ,Process exception
ಸಂಸ್ಕರಣೆ,Processing
"ಸಂಸ್ಕರಣೆ
 ಸಾಮರ್ಥ್ಯ","Processing
 Capacity"
"ಸಂಸ್ಕರಣೆ
 ಮಲ್ಟಿಥ್ರೆಡ್","Processing
 Multithread"
ಸಂಸ್ಕರಕ ವ್ಯವಸ್ಥೆ,Processing system
ಸಂಸ್ಕರಕ ಘಟಕ,Processing unit
"ಪ್ರಕ್ರಿಯೆಯ ಅಡಚಣೆ
 ಚೀಟಿ","Process interrupt
 Card"
"ಪ್ರಕ್ರಿಯೆ
 ನಿರ್ವಹಣೆ","Process
 Management"
"ಪ್ರಕ್ರಿಯೆ
 ಉತ್ತಮೀಕರಣ","Process
 Optimization"
ಸಂಸ್ಕರಕ,Processor
"ಸಂಸ್ಕರಕ
 ಮನವಸಿಕೆ","Processor
 Allocation"
"ಪ್ರೊಸೆಸರ್ ಮೂಲ
 ಸೂಚನಾ","Processor basic
 Instruction"
ಪ್ರೊಸೆಸರ್ ಬದ್ಧ,Processor bound
"ಪ್ರೊಸೆಸರ್ ದೋಷ
 ಅಡಚಣೆ","Processor error
 Interrupt"
"ಪ್ರೊಸೆಸರ್ ಮುಂಭಾಗ
 ಅಂತ್ಯ","Processor front
 End"
"ಸಂಸ್ಕರಕ
 ಅಂತರಸಂಪರ","Processor
 Interface"
"ಸಂಸ್ಕರಕ
 ಸಂಸ್ಥೆ","Processor
 Organisation"
"ಪ್ರೊಸೆಸರ್ ಸ್ಥಿತಿ
 ಮಾತು","Processor status
 Word"
ಪ್ರೊಸೆಸರ್ ಸಂಗ್ರಹಣೆ,Processor storage
ಪ್ರೊಸೆಸರ್ ಸಮಯ,Processor time
ಉತ್ಪನ್ನ ಪ್ರದೇಶ,Product area
"ಉತ್ಪನ್ನ ಸಮೂಹ
 (= ನೇರ
 ಉತ್ಪನ್ನ)","Product group
 (= Direct
 Product)"
ಉತ್ಪಾದಕ ನಿಯಂತ್ರಣ,Production control
ಉತ್ಪಾದಾ ದಿನಚರಿ,Production routine
"ಉತ್ಪಾದನೆ
 ವ್ಯವಸ್ಥೆ","Production rule
 System"
ಉತ್ಪಾದನೆ,Production run
ಉತ್ಪಾದನಾ ಸಮಯ,Production time
ಉತ್ಪಾದಕ ಕಾರ್ಯ,Productive task
ಉತ್ಪಾದಕ ಸಮಯ,Productive time
ಕಾರ್ಯಕ್ರಮ,Program
ಕಾರ್ಯಕ್ರಮದ ಪ್ರವೇಶ,Program access
"ಕಾರ್ಯಕ್ರಮದ ವಿಳಾಸ
 ಪ್ರತಿಕೂಲತೆ","Program address
 Counter"
ಪ್ರೋಗ್ರಾಂಟಿಕ್ಸ್,Programatics
ಕಾರ್ಯಕ್ರಮದ ನಿರ್ಬಂಧ,Program block
"ಕಾರ್ಯಕ್ರಮದ ವಿರಾಮ
 ಬಿಂದು","Program break
 Point"
ಕಾರ್ಯಕ್ರಮದ ಹಳ್ಳ,Program card
ಕಾರ್ಯಕ್ರಮ ಚೈನಿಂಗ್,Program chaining
ಕಾರ್ಯಕ್ರಮದ ಪರಿಶೀಲನೆ,Program check
"ಕಾರ್ಯಕ್ರಮದ ಪರಿಶೀಲನೆ
 ಅಡಚಣೆ","Program check
 Interruption"
ಕಾರ್ಯಕ್ರಮ ಚೆಕ್ out ಟ್,Program checkout
"ಕಾರ್ಯಕ್ರಮ
 ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ","Program
 Compatibility"
"ಕಾರ್ಯಕ್ರಮ
 ಸಂಕಲೀಕರಣ","Program
 Compilation"
"ಕಾರ್ಯಕ್ರಮ
 ಪೂರ್ಣಗೊಳಿಸುವುದು","Program
 Completion"
ಕಾರ್ಯಕ್ರಮದ ನಿಯಂತ್ರಣ,Program control
"ಕಾರ್ಯಕ್ರಮದ ನಿಯಂತ್ರಣ
 ದತ್ತ","Program control
 Data"
"ಕಾರ್ಯಕ್ರಮ
 ನಿಯಂತ್ರಕ","Program
 Controller"
"ಕಾರ್ಯಕ್ರಮದ ನಿಯಂತ್ರಣ
 ಘಟಕ","Program control
 Unit"
"ಕಾರ್ಯಕ್ರಮ
 ಸರಿಯಾದ ಪುರಾವೆ","Program
 Correctness proof"
ಕಾರ್ಯಕ್ರಮದ ಕೌಂಟರ್,Program counter
"ಕಾರ್ಯಕ್ರಮ
 ಅಪಘಾತ","Program
 Crash"
ಪ್ರೋಗ್ರಾಂ ಡೇಟಾ ಸೆಟ್,Program data set
"ಕಾರ್ಯಕ್ರಮ
 ಡೀಗಗ್ ಮಾಡುವುದು","Program
 Debugging"
"ಕಾರ್ಯಕ್ರಮ
ವಿಭಜನೆ","Program 
Decomposition"
ಕಾರ್ಯಕ್ರಮದ ವಿನ್ಯಾಸ,Program design
"ಕಾರ್ಯಕ್ರಮದ ವಿನ್ಯಾಸ
 ಭಾಷೆ","Program design
 Language"
"ಕಾರ್ಯಕ್ರಮ
 ಅಭಿವೃದ್ಧಿ
 ವ್ಯವಸ್ಥೆ","Program
 Development
 System"
"ಕಾರ್ಯಕ್ರಮ
 ದಸ್ತಾವತಿ","Program
 Documentation"
ಕಾರ್ಯಕ್ರಮದ ಡ್ರಮ್,Program drum
ಕಾರ್ಯಕ್ರಮದ ದೋಷ,Program error
"ಕಾರ್ಯಕ್ರಮದ ಕಾರ್ಯಕ್ರಮ
 ರೆಕಾರ್ಡಿಂಗ್","Program event
 Recording"
ಕಾರ್ಯಕ್ರಮದ ವಿನಾಯಿತಿಗಳು,Program exception
ಕಾರ್ಯಕ್ರಮದ ಕಾರ್ಯಗತಗೊಳಿಸುವಿಕೆ,Program execution
"ಕಾರ್ಯಕ್ರಮದ ಕಾರ್ಯಗತಗೊಳಿಸುವಿಕೆ
 ಕಾಲ","Program execution
 Time"
"ಕಾರ್ಯಕ್ರಮವನ್ನು ತರಲು
 ಕಾಲ","Program fetch
 Time"
ಕಾರ್ಯಕ್ರಮ,Program file
ಕಾರ್ಯಕ್ರಮದ ಫ್ಲೋಚಾರ್ಟ್,Program flowchart
"ಕಾರ್ಯಕ್ರಮದ ಕಾರ್ಯ
 ಕೀಲಿ","Program function
 Key"
"ಕಾರ್ಯಕ್ರಮ
 ಉತ್ಪತ್ತಕಾರ
 ನಿಯತಾಂಕ","Program
 Generated
 Parameter"
ಕಾರ್ಯಕ್ರಮದ ಉತ್ಪಾದಕ,Program generator
ಕಾರ್ಯಕ್ರಮವನ್ನು ನಿಲ್ಲಿಸಿ,Program halt
"ಕಾರ್ಯಕ್ರಮ
 ಸ್ವತಂತ್ರ
 ರೂಪರೇಖೆ","Program
 Independent
 Modularity"
"ಕಾರ್ಯಕ್ರಮ
 ಸೂಚನಾ","Program
 Instruction"
"ಕಾರ್ಯಕ್ರಮ
 ಅಡಚಣೆ","Program
 Interruption"
ಕಾರ್ಯಕ್ರಮದ ಮಟ್ಟ,Program level
ಕಾರ್ಯಕ್ರಮದ ಗ್ರಂಥಾಲಯ,Program library
ಕಾರ್ಯಕ್ರಮದ ಮಾರ್ಗ,Program line
ಕಾರ್ಯಕ್ರಮದ ಲಿಂಕ್ ಮಾಡಲಾಗುವುದು,Program linking
ಕಾರ್ಯಕ್ರಮದ ಪಟ್ಟಿ,Program listing
ಕಾರ್ಯಕ್ರಮ ಲೋಡರ್,Program loader
"ಕಾರ್ಯಕ್ರಮದ ಲೋಡಿಂಗ್
 ವಾಡಿಕೆಯ","Program loading
 Routine"
ಕಾರ್ಯಕ್ರಮದ ಸ್ಥಳ,Program location
"ಕಾರ್ಯಕ್ರಮದ ತರ್ಕ
 ರಂಗ","Program logic
 Array"
"ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ದತ್ತಾಂಶ ನಿಯಂತ್ರಣ ಘಟಕ","Programmable
 Data control unit"
"ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ಸಾಧನ","Programmable
 Device"
"ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ಕಾರ್ಯ ಕೀ","Programmable
 Function key"
"ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ಇನ್ಪುಟ್ output ಟ್ಪುಟ್
 ಸಾಧನ","Programmable
 Input output
 Device"
"ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ತರ್ಕಗಳ ರಚನೆ","Programmable
 Logic array"
"ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ನಿರ್ವಹಣೆ","Programmable
 Maintenance"
"ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ಹೊರಚೀಲ
 ಅಂತರಸಂಪರ","Programmable
 Peripherel
 Interface"
"ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ಓದಲು ಮಾತ್ರ
 ನೆನಪು","Programmable
 Read only
 Memory"
"ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ದೂರಸ್ಥ ಪ್ರದರ್ಶನ
 ಅಂತಿಮ","Programmable
 Remote display
 Terminal"
"ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ಸಂಗ್ರಹಣೆ","Programmable
 Storage"
"ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ಅಂತಿಮ","Programmable
 Terminal"
"ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ
 ಪರಿಶೀಲನೆ","Programmed
 Check"
"ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ
 ಕಂಪ್ಯೂಟರ್","Programmed
 Computer"
"ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ
 ಬ ೦ ದಿಸು","Programmed
 Dump"
"ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ
 ಸೂಚನಾ","Programmed
 Instruction"
ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಲಾದ ತರ್ಕ,Programmed logic
"ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಲಾದ ತರ್ಕ
 ರಂಗ","Programmed logic
 Array"
"ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ
 ನಿರ್ವಾಹಕ ವ್ಯವಸ್ಥ","Programmed
 Operator system"
ಪ್ರಾಂತ್ಯ,Programmer
ಪ್ರೋಗ್ರಾಮರ್ ಘಟಕ,Programmer unit
ಪ್ರೋಗ್ರಾಮಿಂಗ್,Programming
"ಪ್ರೋಗ್ರಾಮಿಂಗ್
 ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ","Programming
 Compatibility"
"ಪ್ರೋಗ್ರಾಮಿಂಗ್
 ವಾತಾವರಣ","Programming
 Environment"
"ಪ್ರೋಗ್ರಾಮಿಂಗ್
 ಫ್ಲೋಚಾರ್ಟ್","Programming
 Flowchart"
"ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಹರಿವು
 ರೇಖಾಚಿತ್ರ","Programming flow
 Diagram"
"ಪ್ರೋಗ್ರಾಮಿಂಗ್
 ಭಾಷೆ","Programming
 Language"
"ಪ್ರೋಗ್ರಾಮಿಂಗ್
 ಘಟಕ","Programming
 Module"
"ಪ್ರೋಗ್ರಾಮಿಂಗ್
 ಹೇಳಿಕೆ","Programming
 Statement"
"ಪ್ರೋಗ್ರಾಮಿಂಗ್
 ಬೆಂಬಲ
 ವಾತಾವರಣ","Programming
 Support
 Environment"
"ಪ್ರೋಗ್ರಾಮಿಂಗ್
 ವ್ಯವಸ್ಥೆ","Programming
 System"
"ಪ್ರೋಗ್ರಾಮಿಂಗ್
 ಸಿದ್ಧಾಂತ","Programming
 Theory"
ಕಾರ್ಯಕ್ರಮ ವಿಧಾನ,Program mode
"ಕಾರ್ಯಕ್ರಮ
 ಮಾರ್ಪಾಡು","Program
 Modification"
ಕಾರ್ಯಕ್ರಮ ಮಾಡ್ಯೂಲ್,Program module
ಕಾರ್ಯಕ್ರಮದ ಮೂಲ,Program origin
ಕಾರ್ಯಕ್ರಮ ಪ್ಯಾಕೇಜ್,Program package
"ಕಾರ್ಯಕ್ರಮ
 ನಿಯತಾಂಕ","Program 
 Parameter"
ಪ್ರೋಗ್ರಾಂ ಪೋಸ್ಟ್ ಮಾಡಲಾಗಿದೆ,Program postedit
"ಕಾರ್ಯಕ್ರಮ
 ತಯಾರಿ","Program
 Preparation"
ಕಾರ್ಯಕ್ರಮವನ್ನು ಓದಿದ ಕಾರ್ಯಕ್ರಮ,Program read-in
ಕಾರ್ಯಕ್ರಮ ನೋಂದಣಿ,Program register
"ಕಾರ್ಯಕ್ರಮ
 ಸ್ಥಳಾಂತರ","Program
 Relocation"
ಕಾರ್ಯಕ್ರಮದ ಓಟ,Program run
ಕಾರ್ಯಕ್ರಮದ ವೇಳಾಪಟ್ಟಿ,Program scheduler
ಕಾರ್ಯಕ್ರಮದ ವಿಭಾಗ,Program segment
"ಕಾರ್ಯಕ್ರಮ
 ಭಾಗಶಃ","Program
 Segmenting"
ಕಾರ್ಯಕ್ರಮದ ಆಯ್ಕೆ,Program selection
ಕಾರ್ಯಕ್ರಮದ ಆಯ್ಕೆ,Program selector
"ಕಾರ್ಯಕ್ರಮ ಸೂಕ್ಷ್ಮ
 ತಪ್ಪು","Program sensitive
 Fault"
"ಕಾರ್ಯಕ್ರಮ ಸೂಕ್ಷ್ಮ
 ಅಸಮರ್ಪಕ ಕಾರ್ಯ","Program sensitive
 Malfunction"
"ಕಾರ್ಯಕ್ರಮ
 ನಿರ್ದಿಷ್ಟತೆ","Program
 Specification"
"ಕಾರ್ಯಕ್ರಮ
 ಹೇಳಿಕೆ","Program
 Statement"
ಕಾರ್ಯಕ್ರಮದ ಹೆಜ್ಜೆ,Program step
ಕಾರ್ಯಕ್ರಮ ನಿಲುಗಡೆ,Program stop
ಕಾರ್ಯಕ್ರಮ ಸಂಗ್ರಹಣೆ,Program storage
ಕಾರ್ಯಕ್ರಮದ ರಚನೆ,Program structure
ಕಾರ್ಯಕ್ರಮದ ಸ್ವಿಚ್,Program switch
ಕಾರ್ಯಕ್ರಮದ ಪರೀಕ್ಷೆ,Program testing
"ಕಾರ್ಯಕ್ರಮದ ಪರೀಕ್ಷೆ
 ಕಾಲ","Program testing
 Time"
ಕಾರ್ಯಕ್ರಮದ ಪತ್ತೆಹಚ್ಚುವಿಕೆ,Program tracing
"ಕಾರ್ಯಕ್ರಮ
 ರೂಪಾಂತರ","Program
 Transformation"
"ಕಾರ್ಯಕ್ರಮ
 ಭಾಷಾಂತರ","Program
 Translation"
ಕಾರ್ಯಕ್ರಮ ಘಟಕ,Program unit
"ಕಾರ್ಯಕ್ರಮ
 ಪರಿಶೀಲನೆ","Program
 Verification"
ಪ್ರಗತಿಪರ ಕ್ಯಾರಿ,Progressive carry
"ಪ್ರಗತಿಪರ
 ಉಕ್ಕಿ ಹರಿಯುವುದು","Progressive
 Overflow"
"ಪ್ರಕ್ಷೇಪಣ
 ಕಾರ್ಯ","Projection
 Function"
ಚುರುಕು,Prompt
ಪ್ರಾಂಪ್ಟ್ ಸೌಲಭ್ಯ,Prompt facility
ಪುರಾವೆ ಪಟ್ಟಿ,Proof list
ಪ್ರಸಾರ ದೋಷ,Propagated error
ಪ್ರಚಾರ ದೋಷ,Propagating error
"ಪ್ರಸರಣ
 ನಿರಂತರ","Propagation
 Constant"
ಪ್ರಸರಣ ವಿಳಂಬ,Propagation delay
ಪ್ರಸರಣ ನಷ್ಟ,Propagation loss
ಸರಿಯಾದ ಪೂರ್ವಜರು,Proper ancestor
ಸರಿಯಾದ ಸಬ್‌ಗ್ರಾಫ್,Proper subgraph
ಆಸ್ತಿಪಡೆ,Property detecter
"ನಲ್ಲಿ ಅನುಪಾತ
 ಅಂತರ","Proportion at
 Spacing"
"ಪ್ರತಿಪಾದಕ
 ಕಲಹಗಳು","Propositional
 Calculus"
ಸ್ವಾಮ್ಯದ ಸಾಫ್ಟ್‌ವೇರ್,Proprietary software
ಸ್ವಾಮ್ಯದ ಕಾರ್ಯಕ್ರಮ,Proprietary program
ಸಂರಕ್ಷಿತ ಕ್ಷೇತ್ರ,Protected field
ಸಂರಕ್ಷಿತ ಫೈಲ್,Protected file
ಸಂರಕ್ಷಿತ ಸ್ಥಳ,Protected location
ಸಂರಕ್ಷಿತ ಮೆಮೊರಿ,Protected memory
ಸಂರಕ್ಷಣಾ ಮಾರ್ಗ,Protection channel
ಸಂರಕ್ಷಣಾ ಕ್ಷೇತ್ರ,Protection domain
ರಕ್ಷಣೆ ಕೀ,Protection key
"ರಕ್ಷಣೆ
 ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ","Protection
 Mechanism"
ರಕ್ಷಣೆ ವ್ಯಾಪ್ತಿ,Protection span
ರಕ್ಷಕ ಚೌಕಟ್ಟು,Protector frame
ಶಿಷ್ಟಾಚಾರ,Protocol
ಪ್ರೋಟೋಕಾಲ್ ಪರಿವರ್ತಕ,Protocol converter
ಪ್ರೋಟೋಕಾಲ್ ಕ್ರಮಾನುಗತ,Protocol hierarchy
"ಶಿಷ್ಟಾಚಾರ
 ಭಾಷಾಂತರ","Protocol
 Translation"
ಮೂಲಮಾದರಿ ಕಾರ್ಯಕ್ರಮ,Prototype program
"ಮೂಲಮಾದರಿ
 ಹೇಳಿಕೆ","Prototype
 Statement"
ಸಾಬೀತುಪಡಿಸುವ,Proving
ಸಮಯವನ್ನು ಸಾಬೀತುಪಡಿಸುತ್ತದೆ,Proving time
"ಉಚ್ಚುವ
 ಕಾರ್ಯಕ್ರಮ","Pseudoapplication
 Program"
ಸ್ಯೂಡೋಕ್ಲಾಕ್,Pseudoclock
ಹುಸಿ ಕೋಡ್,Pseudo code
ಸ್ಯೂಡೋಕರ್ಸರ್,Pseudocursor
ಸ್ಯೂಡೋಫೈಲ್ ವಿಳಾಸ,Pseudofile address
ಸ್ಯೂಡೋ-ಕಂದಕ,Pseudo-instruction
ಸ್ಯೂಡೋ ಭಾಷೆ,Pseudo language
"ಹುಸಿ ಶಬ್ದ
 ಅನುಕ್ರಮ","Pseudo-noise
 Sequence"
ಹುಸಿ ಆಪ್ಕೋಡ್,Pseudo opcode
ಸ್ಯೂಡೋ ಕಾರ್ಯಾಚರಣೆ,Pseudo operation
ಸ್ಯೂಡೋ ಯಾದೃಚ್ om ಿಕ,Pseudo random
"ಸ್ಯೂಡೋ ಯಾದೃಚ್ om ಿಕ
 ಸಂಖ್ಯೆ","Pseudo random
 Number"
ಹುಸಿ ವೇರಿಯಬಲ್,Pseudo variable
"ಪ್ರಕಟಣೆ
 ಭಾಷೆ","Publication
 Language"
"ಸಾರ್ವಜನಿಕ ದತ್ತಾಂಶಗಳು
 ಜಾಲ","Public data
 Network"
ಸಾರ್ವಜನಿಕ ಪ್ರಮುಖ ವ್ಯವಸ್ಥೆ,Public key system
"ಸಾರ್ವಜನಿಕ ಸಂದೇಶ
 ಸೇವಕ","Public message
 Service"
ಸಾರ್ವಜನಿಕ ಜಾಲ,Public network
"ಸಾರ್ವಜನಿಕ ಪ್ಯಾಕೆಟ್
 ಜಾಲ","Public packet
 Network"
ರಿಜಿಸ್ಟರ್ ಅನ್ನು ಎಳೆಯಿರಿ,Pull down register
ಎಳೆಯಿರಿ ರಿಜಿಸ್ಟರ್,Pull up register
ನಾಡಿಮಿಡಿತ,Pulse
ನಾಡಿ ವೈಶಾಲ್ಯ,Pulse amplitude
"ನಾಡಿ ವೈಶಾಲ್ಯ
 ಉಚ್ulationಾಟನೆ","Pulse amplitude
 Modulation"
ನಾಡಿ ಸಂಹಿತೆ,Pulse code
ನಾಡಿಯ ಅವಧಿ,Pulse duration
ನಾಡಿಮಿಡಿತ,Pulse generation
ನಾಡಿ ಉತ್ಪಾದಕ,Pulse generator
ನಾಡಿ ಎತ್ತರ,Pulse height
ಬಡಿಯುವ ಕೋಲು,Pulser
ನಾಡಿ ಬಡಿತ,Pulse rate
ನಾಡಿ ಪುನರುತ್ಪಾದನೆ,Pulse regeneration
"ನಾಡಿ ಪುನರಾವರ್ತನೆ
 ಆವರ್ತನ","Pulse repetition
 Frequency"
"ನಾಡಿ ಪುನರಾವರ್ತನೆ
 ದರ","Pulse repetition
 Rate"
ನಾಡಿ ಆಕಾರ,Pulse shaping
ನಾಡಿ ಹಿಗ್ಗಿಸುವಿಕೆ,Pulse stretcher
ನಾಡಿ ದಾರ,Pulse string
ನಾಡಿ ರೈಲು,Pulse train
"ನಾಡಿಮಿಡಿತ
 ಫ್ಲಿಪ್ ಫ್ಲಾಪ್","Pulse-triggered
 Flip-flop"
ನಾಡಿ ಅಗಲ,Pulse width
ಪಂಪಿಂಗ್ ಲೆಮ್ಮಾ,Pumping lemma
ಚಾಚು,Punch
ಪಂಚ್ ಕಾರ್ಡ್,Punch card
ಪಂಚ್ ಕಾಲಮ್,Punch column
ಪಂಚ್ಡ್ ಕಾರ್ಡ್,Punched card
"ಪಂಚ್ಡ್ ಕಾರ್ಡ್
 ಓದುಗ","Punched card
 Reader"
"ಮುಳುಗಿದ ಕಾಗದ
 ಟೇಪೆ","Punched paper
 Tape"
ಪಂಚ್ ಟೇಪ್,Punched tape
ಪಂಚ್ ಟೇಪ್ ಕೋಡ್,Punched tape code
"ಪಂಚ್ ಟೇಪ್
 ಓದುಗ","Punched tape
 Reader"
ಗುದ್ದುವ ಸ್ಥಾನ,Punching position
ಗುದ್ದಾಟ ನಿಲ್ದಾಣ,Punching station
ಪಂಚ್ ಮಾರ್ಗ,Punch path
ಪಂಚ್ ಸ್ಥಾನ,Punch position
ಪಂಚ್ ಸಾಲು,Punch row
ಪಂಚ್ ನಿಲ್ದಾಣ,Punch station
ಪಂಚ್ ಟೇಪ್,Punch tape
ಪಂಚ್ ಟೇಪ್ ಕೋಡ್,Punch tape code
ತದಕಗೊಳಿಸುವಿಕೆ,Punctuation
"ತದಕಗೊಳಿಸುವಿಕೆ
 ಪಾತ್ರ","Punctuation
 Character"
"ತದಕಗೊಳಿಸುವಿಕೆ
 ಚಿಹ್ನೆ","Punctuation
 Symbol"
"ಶುದ್ಧ ಬೈನರಿ
 ಪ್ರಸಾರ
 ಚಿಹ್ನೆ","Pure binary
 Numeration
 Symbol"
"ಶುದ್ಧ
 ಯಂತ್ರೋಪಕ್ಷಕ
 ಭಾಷಾಂತರ","Pure
 Machine-aided
 Translation"
"ಶುದ್ಧ ಯಂತ್ರ
 ಭಾಷಾಂತರ","Pure machine
 Translation"
ಒತ್ತು,Push
ಪುಶ್ ಬಟನ್ ಡಯಲಿಂಗ್,Push-button dialing
ಕೆಳಗೆ ತಳ್ಳು,Push-down
"ಕೆಳಗೆ ತಳ್ಳು
 ಆಟೊಮಾಟಾ","Push-down
 Automata"
"ಕೆಳಗೆ ತಳ್ಳು
 ಸ್ವಯಂಚಾಲಿತ","Push-down
 Automation"
ಪುಕ್ಕಡ ಪಟ್ಟಿ,Push-down list
ತಾಣಗಾಣ,Push-down queue
ತಾಣಗಾಣ,Push-down stack
ತಾಣಗಾಣ,Push-down storage
ತಳ್ಳುವ ಸೂಚನೆ,Push instruction
"ಪುಕ್ಕ
 ಸೂಚನಾ","Push jump
 Instruction"
ಪ್ರಜಾಪ್ರಭುತ್ವ,Push-up list
ಪುಷ್-ಅಪ್ ಸಂಗ್ರಹ,Push-up storage
"ಕ್ವಾಡ್ ಬಸ್
 ಟ್ರಾನ್ಸ್ಸಿ","Quad-bus
 Transceiver"
ಕ್ವಾಡ್ ಸಾಂದ್ರತೆ,Quad density
"ಚತುರ್ಭುಜದ
 ಪ್ರೋಗ್ರಾಮಿಂಗ್","Quadratic
 Programming"
ಚತುರ್ಭುಜ,Quadrature amplitude modulation
ಚತುರ,Quadripuntal
ನಾಲ್ಕುಪಟ್ಟು,Quadruple
"ಚತುರ-ಉದ್ದ
 ನೋಂದಣಿ
 (= Uadruple
 ನೋಂದಣಿ)","Quadruple-length
 Register
 (= Uadruple
 Register)"
ಚತುಷ್ಪಥ ರಿಜಿಸ್ಟರ್,Quadruple register
ಅರ್ಹತೆದಾರ,Qualifier
ಗುಣಮಟ್ಟದ ಭರವಸೆ,Quality assurance
ಪ್ರಮಾಣೀಕರಣ,Quantification
ಪ್ರಮಾಣಕ,Quantifier
ಪ್ರಮಾಣೀಕರಣ ದೋಷ,Quantization error
ಪ್ರಮಾಣಕತ್ವ,Quantization noise
"ಪ್ರಮಾಣೀಕರಣ
 ಅನಿಶ್ಚಿತತೆ","Quantization
 Uncertainty"
ಪ್ರಮಾಣೀಕರಿಸು,Quantize
ಪ್ರಮಾಣಕ,Quantizer
ಪ್ರಮಾಣ,Quantizer noise
ದೋಷವನ್ನು ಪ್ರಮಾಣೀಕರಿಸುವುದು,Quantizing error
ಗಡಿಯಾರ,Quantum clock
ಸಮಯ,Quantum time
ತ್ರೈಮಾಸಿಕ ವೇಗ,Quarter speed
"ಚರಂಡಿ
 ಗುಣಕ","Quarter-squares
 Multiplier"
ಕಾಲುಭಾಗ,Quartet
ಕಾಲುಭಾಗ,Quartz delay line
"ಅರೆ ಸೂಚನೆ
 (= ಹುಸಿ
 ಸೂಚನಾ)","Quasi instruction
 (=Pseudo
 Instruction)"
ಕ್ವಾಟರ್ನರಿ ತರ್ಕ,Quaternary logic
"ಕದ್ದಲನ
 ನಿರ್ವಾಹಕ","Quaternary
 Operator"
ಪ್ರಶ್ನಿಸು,Query
ಪ್ರಶ್ನೆ ಭಾಷೆ,Query language
ಪ್ರಶ್ನೆ ಪ್ರಕ್ರಿಯೆ,Query processing
ಪ್ರಶ್ನಾ ಕೇಂದ್ರ,Query station
ಸರದಿಬಾಳ್ಯ,Queue
ಕ್ಯೂ ದಟ್ಟಣೆ,Queue congestion
