Punjabi,Malayalam
ਪ੍ਰੋਮ,പ്രോം
ਪ੍ਰਸਾਰ,പ്രചരണം
ਪ੍ਰਸਤਾਵ,നിർദ്ദേശം
ਸੁਰੱਖਿਅਤ ਕੁੰਜੀ,സംരക്ഷിത കീ
ਸੁਰੱਖਿਆ,സംരക്ഷണം
ਪ੍ਰੋਟੋਕੋਲ,പ്രോട്ടോക്കോൾ
ਪ੍ਰੋਟੋਕੋਲ ਅਨੁਵਾਦ,പ്രോട്ടോക്കോൾ വിവർത്തനം
ਸੂਡੋ ਕੋਡ,വ്യാജ കോഡ്
ਜਨਤਕ ਡਾਟਾ ਨੈੱਟਵਰਕ,പൊതു ഡാറ്റ നെറ്റ്‌വർക്ക്
ਜਨਤਕ ਡੋਮੇਨ,പൊതുസഞ്ചയത്തിൽ
ਜਨਤਕ ਕੁੰਜੀ ਇਨਕ੍ਰਿਪਟਿੰਗ,പൊതു കീ എൻക്രിപ്റ്റിംഗ്
ਨਬਜ਼,പൾസ്
ਪਲਸ ਕੋਡ ਮੋਡੂਲੇਸ਼ਨ,പൾസ് കോഡ് മോഡുലേഷൻ
ਪਲਸ ਡਿਜੀਟਲ ਮੋਡੂਲੇਸ਼ਨ (PDM),പൾസ് ഡിജിറ്റൽ മോഡുലേഷൻ (PDM)
ਪਲਸ ਰੇਲਗੱਡੀ,പൾസ് ട്രെയിൻ
ਵਿਰਾਮ ਚਿੰਨ੍ਹ,വിരാമചിഹ്നം
ਧੱਕਾ,തള്ളുക
ਆਟੋਮੇਟਾ ਥੱਲੇ ਧੱਕੋ,ഓട്ടോമാറ്റയെ താഴേക്ക് തള്ളുക
ਪੁਸ਼ਅੱਪ ਸੂਚੀ,pushup ലിസ്റ്റ്
ਕੁਆਡ ਘਣਤਾ,ക്വാഡ് സാന്ദ്രത
ਯੋਗਤਾ,യോഗ്യത
ਕੁਆਂਟੀਫਾਇਰ,ക്വാണ്ടിഫയർ
ਮਾਤਰਾ,ക്വാണ്ടൈസ് ചെയ്യുക
ਕੁਆਂਟਾਇਜ਼ਰ,ക്വാണ്ടൈസർ
ਕੁਆਂਟਮ,ക്വാണ്ടം
ਕੁਆਂਟਮ ਘੜੀ,ക്വാണ്ടം ക്ലോക്ക്
ਕੁਆਂਟਮ ਕੰਪਿਊਟਿੰਗ,ക്വാണ്ടം കമ്പ്യൂട്ടിംഗ്
ਉਦਾਹਰਨ ਦੁਆਰਾ ਪੁੱਛਗਿੱਛ,ഉദാഹരണത്തിലൂടെ ചോദിക്കുക
ਪੁੱਛਗਿੱਛ,ചോദ്യം
ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ,ചോദ്യ ഭാഷ
ਪੁੱਛਗਿੱਛ ਦੀ ਪ੍ਰਕਿਰਿਆ,അന്വേഷണ പ്രോസസ്സിംഗ്
ਕਤਾਰ,ക്യൂ
ਕਤਾਰ ਪ੍ਰਬੰਧਨ,ക്യൂ മാനേജ്മെന്റ്
ਕਤਾਰ ਰਜਿਸਟਰ,ക്യൂ രജിസ്റ്റർ
ਕਤਾਰਬੱਧ ਨੈੱਟਵਰਕ,ക്യൂയിംഗ് നെറ്റ്‌വർക്ക്
ਕਤਾਰਬੱਧ ਥਿਊਰੀ,ക്യൂയിനിംഗ് സിദ്ധാന്തം
ਤੇਜ਼ ਪਹੁੰਚ ਮੈਮੋਰੀ,പെട്ടെന്നുള്ള ആക്സസ് മെമ്മറി
ਭਾਗ,ക്വട്ടേഷൻ
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਦਖਲਅੰਦਾਜ਼ੀ (RFI),റേഡിയോ ഫ്രീക്വൻസി ഇടപെടൽ (RFI)
ਮੂਲ,റാഡിക്സ്
ਰੈਂਡਮ ਐਕਸੈਸ ਕੰਪਿਊਟਰ ਉਪਕਰਣ (RACE),റാൻഡം ആക്സസ് കമ്പ്യൂട്ടർ ഉപകരണങ്ങൾ (RACE)
ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (RAM),റാൻഡം ആക്സസ് മെമ്മറി (റാം)
ਬੇਤਰਤੀਬ ਸਕੈਨ,ക്രമരഹിതമായ സ്കാൻ
ਰਾਸਟਰ,റാസ്റ്റർ
ਰਾਸਟਰ ਸਕੈਨ,റാസ്റ്റർ സ്കാൻ
ਮੁੜ ਇੰਜੀਨੀਅਰਿੰਗ,വീണ്ടും എഞ്ചിനീയറിംഗ്
ਮੁੜ ਵਾਧਾ,വീണ്ടും വലുതാക്കൽ
ਪਹੁੰਚਯੋਗਤਾ,എത്തിച്ചേരാനാകുന്നത്
ਪੜ੍ਹੋ,വായിക്കുക
ਸਿਰ ਪੜ੍ਹੋ,തല വായിക്കുക
ਸਿਰਫ ਪੜ੍ਹਨ ਲਈ,വായിക്കാൻ മാത്രം
ਸਿਰਫ ਮੈਮੋਰੀ ਪੜ੍ਹੋ,വായന മാത്രം മെമ്മറി
ਪੜ੍ਹੋ ਲਿਖਣ ਦਾ ਸਿਰ,തല വായിക്കുക
ਪੜ੍ਹਨ/ਲਿਖਣ ਦਾ ਚੱਕਰ,വായന/എഴുത്ത് ചക്രം
ਪੜ੍ਹੋ/ਲਿਖੋ ਸਿਰ,തല വായിക്കുക/എഴുതുക
ਪੜ੍ਹੋ/ਲਿਖੋ,വായിക്കുക/എഴുതുക
ਪਾਠਕ,വായനക്കാരൻ
ਪੜ੍ਹਨਾ,വായന
ਪੜ੍ਹੋ,വായിക്കുക
ਅਸਲੀ,യഥാർത്ഥമായ
ਰੀਅਲ ਟਾਈਮ ਪ੍ਰੋਸੈਸਿੰਗ,തത്സമയ പ്രോസസ്സിംഗ്
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,റിസീവർ
ਮਾਨਤਾ ਤਰਕ,തിരിച്ചറിയൽ യുക്തി
ਦੁਬਾਰਾ ਕੰਪਾਇਲ ਕਰੋ,വീണ്ടും കംപൈൽ ചെയ്യുക
ਰਿਕਾਰਡ,രേഖപ്പെടുത്തുക
ਰਿਕਾਰਡਿੰਗ ਸਿਰ,റെക്കോർഡിംഗ് തല
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰਨ ਯੋਗ ਗਲਤੀ,വീണ്ടെടുക്കാവുന്ന പിശക്
ਰਿਕਵਰੀ,വീണ്ടെടുക്കൽ
ਰੀਕਰਸਿਮ ਥਿਊਰਮ,ആവർത്തന സിദ്ധാന്തം
ਦੁਹਰਾਓ,ആവർത്തനം
ਆਵਰਤੀ ਫੰਕਸ਼ਨ,ആവർത്തന പ്രവർത്തനം
ਘਟਾਇਆ ਗਿਆ ਨਿਰਦੇਸ਼ ਸੈੱਟ ਕੰਪਿਊਟਰ (RISC),കുറച്ച ഇൻസ്ട്രക്ഷൻ സെറ്റ് കമ്പ്യൂട്ടർ (RISC)
ਰਿਡੰਡੈਂਸੀ,ആവർത്തനം
ਸੁਤੰਤਰ ਡਿਸਕਾਂ ਦੀ ਬੇਲੋੜੀ ਐਰੇ (RAID),സ്വതന്ത്ര ഡിസ്കുകളുടെ അനാവശ്യ ശ്രേണി (RAID)
ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲਾ,വീണ്ടും പ്രവേശനം
ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕੋਡ,വീണ്ടും പ്രവേശിക്കുന്ന കോഡ്
ਹਵਾਲਾ,റഫറൻസ്
ਹਵਾਲਾ ਇਕਸਾਰਤਾ,റഫറൻഷ്യൽ സമഗ്രത
ਪ੍ਰਤੀਬਿੰਬ,പ്രതിഫലനം
ਪ੍ਰਤੀਬਿੰਬ,പ്രതിഫലനം
ਅਪਵਰਤਨ,അപവർത്തനം
ਤਾਜ਼ਾ ਕਰੋ,പുതുക്കുക
ਪੁਨਰਜਨਮ,പുനരുജ്ജീവനം
ਰਜਿਸਟਰ,രജിസ്റ്റർ ചെയ്യുക
ਨਿਯਮਤ ਵਿਆਕਰਣ,പതിവ് വ്യാകരണം
ਸਬੰਧ,ബന്ധം
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ,റിലേഷണൽ ഡാറ്റാബേസ്
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ (RDBMS),റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS)
ਰਿਲੇਸ਼ਨਲ ਮਾਡਲ,റിലേഷണൽ മോഡൽ
ਰਿਸ਼ਤੇਦਾਰ,ബന്ധു
ਰਿਸ਼ਤੇਦਾਰ ਸੰਬੋਧਨ,ബന്ധു വിലാസം
ਰੀਲੇਅ,റിലേ
ਭਰੋਸੇਯੋਗਤਾ ਮਾਡਲਿੰਗ,വിശ്വാസ്യത മോഡലിംഗ്
ਭਰੋਸੇਯੋਗ,വിശ്വസനീയം
ਰੀਲੋਕੇਟੇਬਲ ਕੋਡ,മാറ്റിസ്ഥാപിക്കാവുന്ന കോഡ്
ਰਿਮੋਟ,റിമോട്ട്
ਰਿਮੋਟ ਹੋਸਟ,റിമോട്ട് ഹോസ്റ്റ്
ਰਿਮੋਟ ਨੌਕਰੀ ਦਾਖਲਾ,വിദൂര ജോലി പ്രവേശനം
ਰਿਮੋਟ ਲਾਗ-ਇਨ,വിദൂര ലോഗിൻ
ਰਿਮੋਟ ਪ੍ਰਕਿਰਿਆ ਕਾਲ (RPC),വിദൂര നടപടിക്രമ കോൾ (RPC)
ਰਿਮੋਟ ਸੈਂਸਿੰਗ,വിദൂര സംവേദനം
ਨਾਮ ਬਦਲੋ,പേരുമാറ്റുക
ਪੇਸ਼ਕਾਰੀ,റെൻഡറിംഗ്
ਰੀਪੀਟਰ,റിപ്പീറ്റർ
ਜਵਾਬ,മറുപടി
ਬੇਨਤੀ,അഭ്യർത്ഥിക്കുക
ਟਿੱਪਣੀਆਂ ਲਈ ਬੇਨਤੀ (RFC),അഭിപ്രായങ്ങൾക്കായുള്ള അഭ്യർത്ഥന (RFC)
ਬੇਨਤੀ/ਜਵਾਬ ਪ੍ਰੋਟੋਕੋਲ,അഭ്യർത്ഥന/മറുപടി പ്രോട്ടോക്കോൾ
ਪ੍ਰੋਗਰਾਮ ਨੂੰ ਮੁੜ ਚਲਾਓ,പ്രോഗ്രാം വീണ്ടും പ്രവർത്തിപ്പിക്കുക
ਖੋਜ,ഗവേഷണം
ਰੀਸੈਟ ਚੱਕਰ,റീസെറ്റ് സൈക്കിൾ
ਨਿਵਾਸੀ,താമസക്കാരൻ
ਮਤਾ,റെസലൂഷൻ
ਸਰੋਤ,വിഭവങ്ങൾ
ਜਵਾਬ ਦਾ ਸਮਾਂ,പ്രതികരണ സമയം
ਰੀਸਟਾਰਟ ਕਰੋ,പുനരാരംഭിക്കുക
ਰੀਸਟੋਰ ਕਰੋ,പുനഃസ്ഥാപിക്കുക
ਰੀਟਰੇਸ,തിരിച്ചെടുക്കുക
ਰੀਟ੍ਰਾਂਸਮਿਸ਼ਨ,പുനഃസംപ്രേക്ഷണം
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰੋ,വീണ്ടെടുക്കുക
ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ,വീണ്ടും ശ്രമിക്കുക
ਵਾਪਸੀ,മടങ്ങുക
ਵਾਪਸੀ ਕੋਡ,റിട്ടേൺ കോഡ്
ਵਾਪਸੀ ਕੁੰਜੀ,റിട്ടേൺ കീ
ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ,വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്
ਮੁੜ ਲਿਖਣਯੋਗ,മാറ്റിയെഴുതാവുന്നത്
RGB ਮਾਨੀਟਰ,RGB മോണിറ്റർ
ਰਿਬਨ,റിബൺ
ਸਹੀ ਮੁੱਦਾ,ശരിയായ പ്രശ്നം
ਰੋਬੋਟ,റോബോട്ട്
ਰੋਬੋਟਿਕਸ,റോബോട്ടിക്സ്
ਮਜ਼ਬੂਤ,കരുത്തുറ്റത്
ਭੂਮਿਕਾ,പങ്ക്
ਵਾਪਸ ਰੋਲ,തിരികെ ഉരുട്ടുക
ਵਿੱਚ ਰੋਲ,റോൾ ഇൻ ചെയ്യുക
ਵੇਲਨਾ,റോൾ ഔട്ട്
ROM,ROM
ਰੂਟ,റൂട്ട്
ਰੂਟ ਡਾਇਰੈਕਟਰੀ,റൂട്ട് ഡയറക്ടറി
ਗਲਤੀ ਦਾ ਦੌਰ,പിശകിന്റെ റൗണ്ട്
ਰਾਊਟਰ,റൂട്ടർ
ਰੂਟਿੰਗ,റൂട്ടിംഗ്
RS232C ਇੰਟਰਫੇਸ,RS232C ഇന്റർഫേസ്
RSA ਇਨਕ੍ਰਿਪਸ਼ਨ,RSA എൻക്രിപ്ഷൻ
ਆਰ.ਟੀ.ਸੀ,ആർ.ടി.സി
ਲੰਬਾਈ ਇੰਕੋਡਿੰਗ ਚਲਾਓ,റൺ ദൈർഘ്യം എൻകോഡിംഗ്
ਚਲਾਉਣ ਦਾ ਸਮਾਂ,റൺ സമയം
ਰੰਨਟਾਈਮ ਗਲਤੀ,റൺ ടൈം പിശക്
ਨਮੂਨਾ,സാമ്പിൾ
ਨਮੂਨਾ,സാമ്പിളിംഗ്
ਸੈਟੇਲਾਈਟ,ഉപഗ്രഹം
ਸੰਤ੍ਰਿਪਤ,പൂരിതമാക്കുന്നു
ਸੇਵ ਕਰੋ,രക്ഷിക്കും
ਸਕੇਲੇਬਿਲਟੀ,സ്കേലബിളിറ്റി
ਸਕੇਲਰ,സ്കെയിലർ
ਸਕੈਨਿੰਗ,സ്കാൻ ചെയ്യുന്നു
ਦ੍ਰਿਸ਼,രംഗം
ਸ਼ਡਿਊਲਰ,ഷെഡ്യൂളർ
ਸਕਰੀਨ ਚਿੱਤਰ ਪ੍ਰੋਜੈਕਟਰ,സ്ക്രീൻ ഇമേജ് പ്രൊജക്ടർ
ਸਕ੍ਰਿਪਟ,സ്ക്രിപ്റ്റ്
ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ,സ്ക്രിപ്റ്റിംഗ് ഭാഷ
ਸਕ੍ਰੋਲਿੰਗ,സ്ക്രോളിംഗ്
SDLC (ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ),SDLC (സിക്രണസ് ഡാറ്റ ലിങ്ക് നിയന്ത്രണം)
ਖੋਜ,തിരയുക
ਖੋਜ ਇੰਜਣ,തിരയല് യന്ത്രം
ਖੋਜ ਰੁੱਖ,തിരയൽ വൃക്ഷം
ਖੋਜ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ,തിരയുന്നു
ਸੈਕੰਡਰੀ,സെക്കൻഡറി
ਸੈਕਟਰ,മേഖല
ਸੁਰੱਖਿਆ ਨੀਤੀ,സുരക്ഷാ നയം
ਸਮਾਂ ਭਾਲੋ,സമയം തേടുക
ਖੰਡ,സെഗ്മെന്റ്
ਵਿਭਾਜਨ,വിഭജനം
ਚੋਣ ਲੜੀ,തിരഞ്ഞെടുക്കൽ തരം
ਆਪਣੇ ਆਪ ਵਿੱਚ ਸ਼ਾਮਲ,സ്വയം ഉൾക്കൊള്ളുന്നു
ਅਰਥ ਵਿਗਿਆਨ,അർത്ഥശാസ്ത്രം
ਸੈਮਾਫੋਰ,സെമാഫോർ
ਸੈਮੀਕੰਡਕਟਰ,അർദ്ധചാലകം
ਅਰਥਵਾਦੀ ਵੈੱਬ,സെമന്റിക് വെബ്
ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ,തുടർച്ചയായ ആക്സസ് രീതി
ਸੀਰੀਅਲ,സീരിയൽ
ਸੀਰੀਅਲਾਈਜ਼ਰ,സീരിയലൈസർ
ਸਰਵਰ,സെർവർ
ਸਰਵਰ ਕਰੈਸ਼,സെർവർ ക്രാഷ്
ਸਰਵਰ ਲਾਇਸੰਸ,സെർവർ ലൈസൻസ്
ਸਰਵੋ ਗੁਣਕ,സെർവോ മൾട്ടിപ്ലയർ
ਸੈੱਟ ਕਰੋ,സജ്ജമാക്കുക
ਸੈੱਟ ਪੁਆਇੰਟ,സെറ്റ് പോയിന്റ്
ਸਥਾਪਨਾ ਕਰਨਾ,സജ്ജമാക്കുക
ਛਾਂ,തണല്
ਸ਼ੈਡਿੰਗ,ഷേഡിംഗ്
ਸ਼ੈਡੋ,നിഴൽ
ਸ਼ੇਅਰ ਫਾਇਲ,ഫയൽ പങ്കിടുക
ਸਾਂਝੀ ਪਹੁੰਚ,പങ്കിട്ട ആക്സസ്
ਸਾਂਝਾ ਕਰਨਾ,പങ്കിടുന്നു
ਸ਼ੈੱਲ,ഷെൽ
ਸ਼ਿਫਟ ਅੱਖਰ,ഷിഫ്റ്റ് സ്വഭാവം
ਸ਼ਾਰਟ ਸਰਕਟ,ഷോർട്ട് സർക്യൂട്ട്
ਛੋਟੀ ਹਦਾਇਤ,ഹ്രസ്വ നിർദ്ദേശം
ਭੈਣ-ਭਰਾ,സഹോദരൻ
ਨੁਕਸਾਨ,പാർശ്വഫലങ്ങൾ
ਸਾਈਨ ਬਿੱਟ,സൈൻ ബിറ്റ്
ਇਸ਼ਾਰਾ,സിഗ്നൽ
ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ,സിഗ്നൽ പ്രോസസ്സിംഗ്
ਸਿਗਨਲ,സിഗ്നലിംഗ്
ਸਿਗਨਲ-ਤੋਂ-ਸ਼ੋਰ ਅਨੁਪਾਤ,സിഗ്നൽ-ടു-നോയിസ് അനുപാതം
ਦਸਤਖਤ,കയ്യൊപ്പ്
ਦਸਤਖਤ ਟੈਸਟਿੰਗ,ഒപ്പ് പരിശോധന
ਮਹੱਤਵਪੂਰਨ ਅੰਕ,ഗണ്യമായ അക്കം
ਸਿਲੀਕਾਨ ਚਿੱਪ,സിലിക്കൺ ചിപ്പ്
ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP),ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP)
ਸਿੰਪਲੈਕਸ,സിംപ്ലക്സ്
ਸਿੰਪਲੈਕਸ ਨੋਡ,സിംപ്ലക്സ് നോഡ്
ਸਿਮੂਲੇਸ਼ਨ,സിമുലേഷൻ
ਸਿਮੂਲੇਟਰ,സിമുലേറ്റർ
ਸਿਮਟਲ,ഒരേസമയം
ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ,ഒരേസമയം പ്രോസസ്സിംഗ്
ਸਿੰਗਲਟਨ,സിംഗിൾടൺ
ਸਾਈਟ ਲਾਇਸੰਸ,സൈറ്റ് ലൈസൻസ്
ਆਕਾਰ,വലിപ്പം
ਆਕਾਰ,വലിപ്പം
ਸਕੈਚਿੰਗ,സ്കെച്ചിംഗ്
ਛੱਡੋ,ഒഴിവാക്കുക
ਛੱਡਣਾ,ഒഴിവാക്കുന്നു
ਸਲੈਸ਼,സ്ലാഷ്
ਗੁਲਾਮ ਕੰਪਿਊਟਰ,അടിമ കമ്പ്യൂട്ടർ
ਸਲਾਈਡਿੰਗ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ,സ്ലൈഡിംഗ് വിൻഡോ പ്രോട്ടോക്കോൾ
ਸਲਿੱਪ,തെന്നുക
ਸਲਾਟ,സ്ലോട്ട്
ਛੋਟਾ ਕੰਪਿਊਟਰ ਸਿਸਟਮ ਇੰਟਰਫੇਸ (SCSI),ചെറിയ കമ്പ്യൂട്ടർ സിസ്റ്റം ഇന്റർഫേസ് (SCSI)
ਸਮਾਰਟ ਕਾਰਡ,സ്മാർട്ട് കാർഡ്
snail ਮੇਲ,സ്നൈൽ മെയിൽ
ਸਨੈਪਸ਼ਾਟ,സ്നാപ്പ്ഷോട്ട്
ਸਾਫਟ ਕੰਪਿਊਟਿੰਗ,സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്
ਸਾਫਟ ਕਾਪੀ,സോഫ്റ്റ് കോപ്പി
ਨਰਮ ਫੌਂਟ,മൃദുവായ ഫോണ്ട്
ਸਾਫਟਵੇਅਰ,സോഫ്റ്റ്വെയർ
ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ,സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്
ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ,സോഫ്റ്റ്വെയർ ലൈസൻസ്
ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ,സോഫ്റ്റ്‌വെയർ പൈറസി
ਸਪੈਕਟ੍ਰਮ,സ്പെക്ട്രം
ਸਪਿਰਲ,സർപ്പിളം
ਸ਼ੀਟ ਫੈਲਾਓ,വിരിച്ച ഷീറ്റ്
ਮਿਆਰੀ,സ്റ്റാൻഡേർഡ്
ਮਿਆਰੀ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ (SGML),സ്റ്റാൻഡേർഡ് സാമാന്യവൽക്കരിച്ച മാർക്ക്അപ്പ് ഭാഷ (SGML)
ਮਾਨਕੀਕਰਨ,സ്റ്റാൻഡേർഡൈസേഷൻ
ਸਟੈਂਡਬਾਏ ਸਮਾਂ,സ്റ്റാൻഡ്ബൈ സമയം
ਸਟਾਰ LAN,നക്ഷത്രം LAN
ਸਟਾਰ ਟੋਪੋਲੋਜੀ,നക്ഷത്ര ടോപ്പോളജി
ਬਿੱਟ ਸ਼ੁਰੂ ਕਰੋ,ബിറ്റ് ആരംഭിക്കുക
ਭੁੱਖਮਰੀ,പട്ടിണി
ਸਥਿਰ ਮੈਮੋਰੀ&#39;,സ്റ്റാറ്റിക് മെമ്മറി&#39;
ਸਥਿਤੀ ਚੈਨਲ,സ്റ്റാറ്റസ് ചാനൽ
ਕਦਮ ਦਾ ਆਕਾਰ,ഘട്ടം വലിപ്പം
ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ,"നിർത്തുക, കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ"
ਸਟਾਪ ਕੋਡ,സ്റ്റോപ്പ് കോഡ്
ਸਟਾਪ ਕੁੰਜੀ,സ്റ്റോപ്പ് കീ
ਸਟੋਰੇਬਿਲਟੀ,സ്‌റ്റോറബിലിറ്റി
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ,സംഭരിച്ച പ്രോഗ്രാം
ਸਤਰ ਡਾਟਾ,സ്ട്രിംഗ് ഡാറ്റ
ਢਾਂਚਾਗਤ ਕੋਡਿੰਗ,ഘടനാപരമായ കോഡിംഗ്
ਢਾਂਚਾਗਤ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL),ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL)
ਸ਼ੈਲੀ ਸ਼ੀਟ,സ്റ്റൈൽ ഷീറ്റ്
ਉਪ-ਡਾਇਰੈਕਟਰੀ,ഉപ ഡയറക്ടറി
ਸਬਨੈੱਟ,സബ്നെറ്റ്
ਸਬਟ੍ਰੀ,ഉപവൃക്ഷം
ਸੰਖੇਪ,സംഗ്രഹം
ਸੁਪਰ ਕੰਪਿਊਟਰ,സൂപ്പർ കമ്പ്യൂട്ടർ
ਸੁਪਰ ਕੰਪਿਊਟਿੰਗ,സൂപ്പർ കമ്പ്യൂട്ടിംഗ്
ਸੁਪਰ ਕੁੰਜੀ,സൂപ്പർ കീ
ਸੁਪਰ ਉਪਭੋਗਤਾ,സൂപ്പർ ഉപയോക്താവ്
ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ,മേൽനോട്ടത്തിലുള്ള പഠനം
ਸਹਾਇਤਾ ਚਿੱਪ,പിന്തുണ ചിപ്പ്
ਸਰਫ,സർഫ്
ਸਰਫਿੰਗ,സർഫിംഗ്
ਸਵੈਪ,സ്വാപ്പ്
ਵਿੱਚ ਸਵੈਪ,സ്വാപ്പ് ഇൻ
ਸਵੈਪ ਬਾਹਰ,സ്വാപ്പ് ഔട്ട്
ਸਵੈਪਿੰਗ,സ്വാപ്പിംഗ്
ਬਦਲਿਆ ਨੈੱਟਵਰਕ,നെറ്റ്‌വർക്ക് മാറ്റി
ਬਦਲੀ ਜਾ ਰਹੀ ਹੈ,സ്വിച്ചിംഗ്
ਸਵਿਚਿੰਗ ਥਿਊਰੀ,സ്വിച്ചിംഗ് സിദ്ധാന്തം
ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്
ਸਮਕਾਲੀਕਰਨ,സമന്വയം
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,സിൻക്രൊണൈസർ
ਸਮਕਾਲੀ,സിൻക്രണസ്
ਸਮਕਾਲੀ ਡਿਜੀਟਲ ਲੜੀ (SDH),സിൻക്രണസ് ഡിജിറ്റൽ ശ്രേണി (SDH)
ਸੰਟੈਕਸ ਵਿਸ਼ਲੇਸ਼ਣ,വാക്യഘടന വിശകലനം
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,സിസ്റ്റം വിശകലനം
ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ,സിസ്റ്റം എഞ്ചിനീയറിംഗ്
ਸਿਸਟਮ ਹੈਕਰ,സിസ്റ്റം ഹാക്കർ
ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ,സിസ്റ്റം ഇന്റഗ്രേറ്റർ
ਸਿਸਟਮ ਲਾਗ,സിസ്റ്റം ലോഗ്
ਸਿਸਟਮ ਮਾਸਕ,സിസ്റ്റം മാസ്ക്
ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਆਰਕੀਟੈਕਚਰ (SNA),സിസ്റ്റം നെറ്റ്‌വർക്ക് ആർക്കിടെക്ചർ (എസ്എൻഎ)
ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ,സിസ്റ്റം പ്രോഗ്രാമർ
ਸਿਸਟਮ ਨੂੰ ਮੁੜ ਚਾਲੂ ਕਰੋ,സിസ്റ്റം പുനരാരംഭിക്കുക
ਸਿਸਟਮ ਬੰਦ,സിസ്റ്റം ഷട്ട്ഡൗൺ
ਸਿਸਟਮ ਟੈਸਟਿੰਗ,സിസ്റ്റം ടെസ്റ്റിംഗ്
ਸਿਸਟਮ ਸਹੂਲਤ,സിസ്റ്റം യൂട്ടിലിറ്റി
ਯੋਜਨਾਬੱਧ ਕੋਡ,വ്യവസ്ഥാപിത കോഡ്
ਟੈਬ ਕਮਾਂਡ,ടാബ് കമാൻഡ്
ਟੇਬਲ,മേശ
ਸਾਰਣੀ ਉੱਪਰ ਦੇਖੋ,മേശ മുകളിലേക്ക് നോക്കുക
ਟੇਬਲ ਸਪੇਸ,മേശ സ്ഥലം
ਟੈਬਲੇਟ,ടാബ്ലെറ്റ്
ਸਾਰਣੀਬੱਧ ਐਰੇ,പട്ടിക അറേ
ਟੇਬਲਿੰਗ ਫੰਕਸ਼ਨ,ടാബുലേഷൻ പ്രവർത്തനം
ਟੈਗ ਕੀਤਾ ਆਰਕੀਟੈਕਚਰ,ടാഗ് ചെയ്ത വാസ്തുവിദ്യ
ਟੈਗਡ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮੈਟ (TIFF),ടാഗ് ചെയ്ത ഇമേജ് ഫയൽ ഫോർമാറ്റ് (TIFF)
ਟੈਂਡਮ ਸਿਸਟਮ,ടാൻഡം സിസ്റ്റം
ਟੇਪ ਦੀ ਘਣਤਾ,ടേപ്പ് സാന്ദ്രത
