Malayalam,Odiya
ക്യൂയിംഗ് സിദ്ധാന്തം,ଧାଡି ତତ୍ତ୍। |
ക്വിന്റൈൽ,କ୍ୱିଣ୍ଟିଲ୍ |
അഞ്ചെണ്ണം,କ୍ୱିଣ୍ଟୁପ୍ଲେଟ୍ |
ഉദ്ധരണി,ଉଦ୍ଧୃତି
ക്വോട്ട്,ଭାଗ
ഘടക ഫീൽഡ്,ଭାଗ କ୍ଷେତ୍ର
ഘടകഗ്രൂപ്പ്,ଭାଗ ଗୋଷ୍ଠୀ |
ക്വട്ടേഷൻ നിയമം,ଭାଗ ନିୟମ |
ഘടക സെറ്റ്,quotient ସେଟ୍ |
ക്വോട്ട് സ്പേസ്,ଭାଗ ସ୍ଥାନ
ഘടക ടോപ്പോളജി,କୋଟୋଏଣ୍ଟ ଟପୋଲୋଜି |
റേഡിയൽ,ରେଡିଆଲ୍ |
റേഡിയൻ,ରେଡିଆନ୍ |
റേഡിയൻ അളവ്,ରେଡିଆନ୍ ମାପ |
സമൂലമായ,ମ radical ଳିକ
റാഡിക്കൽ അക്ഷം,ମ radical ଳିକ ଅକ୍ଷ |
സമൂല ചിഹ്നം,ମୂଳ ଚିହ୍ନ |
ആരം,ବ୍ୟାସାର୍ଦ୍ଧ
ഒത്തുചേരലിന്റെ ആരം,ସମ୍ମିଶ୍ରଣର ବ୍ୟାସାର୍ଦ୍ଧ |
വക്രതയുടെ ആരം,ବକ୍ରତା
ആരം വെക്റ്റർ,ବ୍ୟାଡ୍ୟୁସ୍ ଭେକ୍ଟର୍ |
റാഡിക്സ്,ରେଡିକ୍ସ
ക്രമരഹിതമായ പിശക്,ଅନିୟମିତ ତ୍ରୁଟି |
ക്രമരഹിതമായ പ്രവർത്തനം,ଅନିୟମିତ କାର୍ଯ୍ୟ |
ക്രമരഹിതമാക്കൽ,ରାଣ୍ଡୋମାଇଜେସନ୍ |
ക്രമരഹിതമായ ബ്ലോക്കുകൾ,ରାଣ୍ଡମାଇଜଡ୍ ବ୍ଲକ୍ |
ക്രമരഹിതമായ മോഡൽ,ଅନିୟମିତ ମଡେଲ୍ |
ക്രമരഹിത സംഖ്യ,ଅନିୟମିତ ସଂଖ୍ୟା |
ക്രമരഹിതമായ സാമ്പിൾ,ଅନିୟମିତ ନମୁନା |
റാൻഡം വേരിയബിൾ,ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
പരിധി,ପରିସର
ഒത്തുചേരലിന്റെ പരിധി,ସମ୍ମିଶ୍ରଣର ପରିସର |
സംയോജനത്തിന്റെ പരിധി,ଏକୀକରଣର ପରିସର |
ബന്ധത്തിന്റെ പരിധി,ସମ୍ପର୍କର ପରିସର |
പരിധി സ്ഥലം,ପରିସର ସ୍ଥାନ
റാങ്ക്,ମାନ୍ୟତା
റാങ്ക് പരസ്പരബന്ധം,ର୍ୟାଙ୍କ୍ ସମ୍ପର୍କ
മാട്രിക്സ് റാങ്ക്,ମାଟ୍ରିକ୍ ର୍ୟାଙ୍କ୍
റാങ്ക് ഓർഡർ സ്ഥിതിവിവരക്കണക്കുകൾ,ର୍ୟାଙ୍କ ଅର୍ଡର ପରିସଂଖ୍ୟାନ |
മാറ്റത്തിന്റെ നിരക്ക്,ପରିବର୍ତ୍ତନ ହାର
ഒത്തുചേരൽ നിരക്ക്,ସମ୍ମିଶ୍ରଣ ହାର
അനുപാതം,ଅନୁପାତ
യുക്തിസഹമായ,ଯୁକ୍ତିଯୁକ୍ତ
യുക്തിസഹമായ ആവിഷ്കാരം,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
യുക്തിസഹമായ ഫീൽഡ്,ଯୁକ୍ତିଯୁକ୍ତ କ୍ଷେତ୍ର |
യുക്തിസഹമായ പ്രവർത്തനം,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
ഡിനോമിനേറ്ററിന്റെ യുക്തിസഹീകരണം,ନାମର ଯୁକ୍ତିଯୁକ୍ତକରଣ |
യുക്തിസഹമായ സംഖ്യ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା |
റേഷണൽ നമ്പർ ഫീൽഡ്,ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
യുക്തിസഹമായ പ്രവർത്തനം,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
അനുപാത പരിശോധന,ଅନୁପାତ ପରୀକ୍ଷା
അസംസ്കൃത ഡാറ്റ,କଞ୍ଚା ତଥ୍ୟ |
കിരണം,କିରଣ
കിരണ വെക്റ്റർ,କିରଣ ଭେକ୍ଟର
യഥാർത്ഥമായ,ବାସ୍ତବ
യഥാർത്ഥ അച്ചുതണ്ട്,ପ୍ରକୃତ ଅକ୍ଷ
യഥാർത്ഥ തുടർച്ച,ପ୍ରକୃତ ନିରନ୍ତର |
യഥാർത്ഥ ലൈൻ,ପ୍ରକୃତ ରେଖା |
യഥാർത്ഥ ലീനിയർ വെക്റ്റർ സ്പേസ്,ପ୍ରକୃତ ରେଖା ଭେକ୍ଟର ସ୍ପେସ୍ |
യഥാർത്ഥ മാട്രിക്സ്,ପ୍ରକୃତ ମ୍ୟାଟ୍ରିକ୍ସ |
യഥാർത്ഥ സംഖ്യ,ପ୍ରକୃତ ସଂଖ୍ୟା
യഥാർത്ഥ സംഖ്യ ഫീൽഡ്,ପ୍ରକୃତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
യഥാർത്ഥ ഭാഗം,ପ୍ରକୃତ ଅଂଶ |
യഥാർത്ഥ ബഹുപദം,ପ୍ରକୃତ ବହୁଭୂତ |
യഥാർത്ഥ ക്വാഡ്രാറ്റിക്,ପ୍ରକୃତ ଚତୁର୍ଭୁଜ |
യഥാർത്ഥ റൂട്ട്,ପ୍ରକୃତ ମୂଳ
യഥാർത്ഥ സ്ഥലം,ପ୍ରକୃତ ସ୍ଥାନ |
തൽസമയ സംവിധാനം,ପ୍ରକୃତ ସମୟ ବ୍ୟବସ୍ଥା |
യഥാർത്ഥ മൂല്യമുള്ള പ്രവർത്തനം,ପ୍ରକୃତ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
യഥാർത്ഥ വേരിയബിൾ,ପ୍ରକୃତ ଭେରିଏବଲ୍ |
യഥാർത്ഥ വെക്റ്റർ സ്ഥലം,ପ୍ରକୃତ ଭେକ୍ଟର ସ୍ପେସ୍ |
പരസ്പരമുള്ള,ପାରସ୍ପରିକ
പരസ്പര മാട്രിക്സ്,ପାରସ୍ପରିକ ମ୍ୟାଟ୍ରିକ୍ସ |
ദീർഘചതുരം,ଆୟତାକାର
ദീർഘചതുരാകൃതിയിലുള്ള,ଆୟତାକାର
ചതുരാകൃതിയിലുള്ള അറേ,ଆୟତାକାର ଆରେ |
ദീർഘചതുരാകൃതിയിലുള്ള അച്ചുതണ്ട്,ଆୟତାକାର ଅକ୍ଷ
ചതുരാകൃതിയിലുള്ള സാന്ദ്രത പ്രവർത്തനം,ଆୟତାକାର ଘନତା କାର୍ଯ୍ୟ |
ദീർഘചതുരാകൃതിയിലുള്ള ഹൈപ്പർബോള,ଆୟତାକାର ହାଇପରବୋଲା |
ചതുരാകൃതിയിലുള്ള മാട്രിക്സ്,ଆୟତାକାର ମ୍ୟାଟ୍ରିକ୍ସ |
ചതുരാകൃതിയിലുള്ള സമാന്തര പൈപ്പ് (ക്യൂബോയിഡ്),ଆୟତାକାର ପାରାଲେଲୋପିପାଇଡ୍ (କ୍ୟୁବାଇଡ୍)
ശരിയാക്കാവുന്ന വക്രം,ସଂଶୋଧନ ଯୋଗ୍ୟ ବକ୍ର
ആവർത്തന സൂത്രവാക്യം,ପୁନରାବୃତ୍ତି ସୂତ୍ର |
ആവർത്തന ദശാംശം,ବାରମ୍ବାର ଦଶମିକ
ആവർത്തന സൂത്രവാക്യം,ପୁନରାବୃତ୍ତି ସୂତ୍ର |
കുറച്ച എച്ചലോൺ ഫോം,ଇଚେଲନ୍ ଫର୍ମ ହ୍ରାସ |
reductio-ad-absurdum,reductio-ad-absurdum |
റിഡക്ഷൻ ഫോർമുല,ହ୍ରାସ ସୂତ୍ର
റഫറൻസ് ലൈൻ,ସନ୍ଦର୍ଭ ରେଖା |
റഫറൻസ് പോയിന്റ്,ରେଫରେନ୍ସ ପଏଣ୍ଟ |
പ്രതിഫലിച്ച തരംഗം,ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
പ്രതിഫലനം,ପ୍ରତିଫଳନ
പ്രതിഫലന നിയമം,ପ୍ରତିଫଳିତ ନିୟମ |
ഒത്തുചേരൽ മേഖല,ସମ୍ମିଶ୍ରଣର ଅଞ୍ଚଳ |
വ്യതിചലന മേഖല,ବିଭେଦ ଅଞ୍ଚଳ |
സംയോജന മേഖല,ଏକୀକରଣର ଅଞ୍ଚଳ |
റിഗ്രഷൻ വിശകലനം,ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
റിഗ്രഷൻ കർവ്,ରିଗ୍ରେସନ୍ ବକ୍ର
റിഗ്രഷൻ സമവാക്യം,ରିଗ୍ରେସନ୍ ସମୀକରଣ |
റിഗ്രഷൻ ലൈൻ,ରେଗ୍ରେସନ୍ ଲାଇନ୍
റിഗ്രഷൻ മോഡൽ,ରିଗ୍ରେସନ୍ ମଡେଲ୍ |
പതിവ് വളവ്,ନିୟମିତ ବକ୍ର
സാധാരണ ഷഡ്ഭുജം,ନିୟମିତ ଷୋଡଶାଳ |
റെഗുലർ മാട്രിക്സ്,ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |
സാധാരണ ടെട്രാഹെഡ്രോൺ,ନିୟମିତ ଟେଟ୍ରେଡ୍ରନ୍ |
ആപേക്ഷിക പൂരകം,ଆପେକ୍ଷିକ ସଂପନ୍ନ |
ആപേക്ഷിക പരമാവധി,ଆପେକ୍ଷିକ ସର୍ବାଧିକ |
ആപേക്ഷിക മിനിമം,ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |
ആപേക്ഷിക സാധ്യത (സോപാധിക സംഭാവ്യത),ଆପେକ୍ଷିକ ସମ୍ଭାବନା (ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା)
ആപേക്ഷിക വേഗത,ଆପେକ୍ଷିକ ବେଗ |
ആപേക്ഷികത,ଆପେକ୍ଷିକତା |
ആപേക്ഷിക സിദ്ധാന്തം,ଆପେକ୍ଷିକ ତତ୍ତ୍। |
വിശ്വാസ്യത,ନିର୍ଭରଯୋଗ୍ୟତା
വിശ്വാസ്യത പ്രശ്നം,ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |
ശേഷിക്കുന്ന കാലാവധി,ଅବଶିଷ୍ଟ ଅବଧି
ശേഷിക്കുന്ന സിദ്ധാന്തം,ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |
ആവർത്തിച്ചുള്ള പരിധി,ବାରମ୍ବାର ସୀମା |
റീമാൻ ഇന്റഗ്രൽ ആവർത്തിച്ചു,ପୁନରାବୃତ୍ତି ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
പ്രാതിനിധ്യം,ପ୍ରତିନିଧିତ୍ୱ
അവശിഷ്ടം,ଅବଶିଷ୍ଟ
ഒരു ധ്രുവത്തിൽ അവശിഷ്ടം,ଏକ ପୋଲରେ ଅବଶିଷ୍ଟ
പ്രമേയം,ରେଜୋଲୁସନ
ശക്തികളുടെ പ്രമേയം,ଶକ୍ତିର ସଂକଳ୍ପ
വേഗതകളുടെ റെസലൂഷൻ,ଗତିର ବିଭେଦନ
ഫലമായി,ଫଳାଫଳ
ഫലമായ ശക്തി,ଫଳାଫଳ ଶକ୍ତି
ഫലമായ വെക്റ്റർ,ଫଳାଫଳ ଭେକ୍ଟର୍ |
പരിഷ്കരിച്ച സിംപ്ലക്സ് ടെക്നിക്,ସଂଶୋଧିତ ସିମ୍ପାଲେକ୍ସ କ techni ଶଳ |
റോംബസ്,ରମ୍ବସ୍
റീമാൻ ഇന്റഗ്രൽ,ରିମାନ୍ ଅବିଚ୍ଛେଦ୍ୟ |
വലത് കോൺ,ଡାହାଣ କୋଣ
വലത് കോണുള്ള ത്രികോണം,ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |
വലത് വൃത്താകൃതിയിലുള്ള കോൺ,ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |
ശരിയായ കോസെറ്റ്,ଡାହାଣ କୋସେଟ |
വലത് സിലിണ്ടർ,ଡାହାଣ ସିଲିଣ୍ଡର |
വലംകൈ,ଡାହାଣ ହାତ
വലത് വിപരീതം,ଡାହାଣ ଓଲଟା |
കഠിനമായ തെളിവ്,କଠୋର ପ୍ରମାଣ |
മോതിരം,ରିଙ୍ଗ୍ |
പൂർണ്ണസംഖ്യകളുടെ വളയം,ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
R-ഇന്റഗ്രബിൾ,R- ଏକୀକୃତ |
റൂട്ട്,ମୂଳ
റൂട്ട് അർത്ഥം ചതുരം,ମୂଳ ଅର୍ଥ ବର୍ଗ |
ഒരു ബഹുപദത്തിന്റെ റൂട്ട്,ବହୁଭାଷାର ମୂଳ |
ഭ്രമണം,ଘୂର୍ଣ୍ଣନ
റൗണ്ടിംഗ് പിശക്,ଗୋଲାକାର ତ୍ରୁଟି |
വരി,ଧାଡି
നിര-നിര ഗുണനം,ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |
വരി തുല്യത,ଧାଡି ସମାନତା |
വരി മാട്രിക്സ്,ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |
വരി റാങ്ക്,ଧାଡି ମାନ୍ୟତା
സാഡിൽ പോയിന്റ്,ସାଡଲ୍ ପଏଣ୍ଟ |
സാമ്പിൾ,ନମୁନା
സാമ്പിൾ അർത്ഥം,ନମୁନା ଅର୍ଥ |
സാമ്പിൾ പോയിന്റ്,ନମୁନା ବିନ୍ଦୁ |
സാമ്പിൾ വലിപ്പം,ନମୁନା ଆକାର
സാമ്പിൾ സ്ഥലം,ନମୁନା ସ୍ଥାନ
സാമ്പിൾ സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,ନମୁନା ମାନକ ବିଘ୍ନ |
സാമ്പിൾ സർവേ,ନମୁନା ସର୍ବେକ୍ଷଣ |
സാമ്പിൾ വ്യത്യാസം,ନମୁନା ଭିନ୍ନତା |
സാമ്പിൾ,ନମୁନା ସଂଗ୍ରହ
സാമ്പിൾ വിതരണം,ନମୁନା ବଣ୍ଟନ
സാമ്പിൾ പിശക്,ନମୁନା ତ୍ରୁଟି |
സാമ്പിൾ ഇടവേള,ନମୁନା ବ୍ୟବଧାନ
സാമ്പിൾ രീതി,ନମୁନା ପଦ୍ଧତି |
സാമ്പിൾ സിദ്ധാന്തം,ନମୁନା ସିଦ୍ଧାନ୍ତ |
പകരമുള്ള സാമ്പിൾ,ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |
സ്കെയിലർ,ସ୍କାଲାର୍ |
സ്കെയിലർ ഫീൽഡ്,ସ୍କାଲାର୍ ଫିଲ୍ଡ |
സ്കെയിലർ മാട്രിക്സ്,ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
സ്കെയിലർ മൾട്ടിപ്പിൾ,ସ୍କାଲାର୍ ଏକାଧିକ |
സ്കെയിലർ ഗുണനം,ସ୍କାଲାର୍ ଗୁଣନ |
സ്കെയിലർ ഉൽപ്പന്നം,ସ୍କାଲାର୍ ଉତ୍ପାଦ |
സ്കെയിലർ അളവ്,ସ୍କାଲାର୍ ପରିମାଣ |
സ്കെയിലർ ട്രിപ്പിൾ ഉൽപ്പന്നം,ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |
ദൃശ്യ ത്രികോണം,ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |
ചിതറിക്കിടക്കുന്ന ഡയഗ്രം,ବିଚ୍ଛିନ୍ନ ଚିତ୍ର
ഷ്രോഡിംഗർ സമവാക്യം,ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |
സീസണൽ ഏറ്റക്കുറച്ചിലുകൾ,ମ al ସୁମୀ ପରିବର୍ତ୍ତନ
സെക്കന്റ്,secant
സെക്കന്റ് രീതി,ନିରାପଦ ପଦ୍ଧତି |
രണ്ടാമത്തെ ഡെറിവേറ്റീവ്,ଦ୍ୱିତୀୟ ଡେରିଭେଟିଭ୍ |
രണ്ടാമത്തെ ഓർഡർ,ଦ୍ୱିତୀୟ କ୍ରମ |
വിഭാഗം,ବିଭାଗ
മേഖല,କ୍ଷେତ୍ର
ഒരു വക്രത്തിന്റെ ഭാഗം,ଏକ ବକ୍ରର ବିଭାଗ
സ്വയം - അനുബന്ധം,ଆତ୍ମ - ଯୋଗ
സ്വയം അനുബന്ധ ഓപ്പറേറ്റർ,ସେଲ୍ଫ ଆଡଜଏଣ୍ଟ ଅପରେଟର୍ |
സ്വയം - സംയോജനം,ଆତ୍ମ - ସଂଯୋଗ
സെമിഅക്സിസ്,ସେମିଆକ୍ସିସ୍ |
അർദ്ധവൃത്തം,ଅର୍ଦ୍ଧଚକ୍ର |
അർദ്ധ-നിശ്ചിത മാട്രിക്സ്,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
അർദ്ധ-നിശ്ചിത ചതുരാകൃതിയിലുള്ള രൂപം,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ଚତୁର୍ଭୁଜ ଫର୍ମ |
അർദ്ധഗ്രൂപ്പ്,ସେମିଗ୍ରୁପ୍ |
അർദ്ധ ഇടവേള,ଅର୍ଦ୍ଧ - ବ୍ୟବଧାନ |
അർദ്ധ പ്രധാന അക്ഷം,ଅର୍ଦ୍ଧ ପ୍ରମୁଖ ଅକ୍ଷ |
സെമി മൈനർ അക്ഷം,ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |
വേർതിരിക്കാവുന്ന ബഹുപദം,ପୃଥକ ବହୁଭୂତ |
വേരിയബിളുകളുടെ വേർതിരിവ്,ଭେରିଏବଲ୍ସର ପୃଥକତା |
ക്രമം,କ୍ରମ |
അനുക്രമ സിദ്ധാന്തം,କ୍ରମିକ ତତ୍ତ୍। |
തുടർച്ചയായ വിശകലനം,କ୍ରମିକ ବିଶ୍ଳେଷଣ |
തുടർച്ചയായ സാമ്പിൾ,କ୍ରମାଗତ ନମୁନା
സീരിയൽ പരസ്പരബന്ധം,କ୍ରମିକ ସମ୍ପର୍କ
പരമ്പര,କ୍ରମ
സെറ്റ്,ସେଟ୍ କରନ୍ତୁ |
സെക്സ്റ്റന്റ്,ସେକ୍ସଟାଣ୍ଟ |
ഷെവാർട്ട് നിയന്ത്രണ ചാർട്ടുകൾ,ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |
അടയാളം,ଚିହ୍ନ
ഒരു മാട്രിക്സിന്റെ ഒപ്പ്,ଏକ ମାଟ୍ରିକ୍ସର ଦସ୍ତଖତ |
ക്വാഡ്രാറ്റിക് രൂപത്തിന്റെ ഒപ്പ്,ଚତୁର୍ଭୁଜ ଫର୍ମର ଦସ୍ତଖତ |
ഒപ്പിട്ട നമ്പർ,ଦସ୍ତଖତ ସଂଖ୍ୟା
പ്രാധാന്യ നില,ମହତ୍ତ୍ level ସ୍ତର |
പ്രാധാന്യം പരിശോധന,ମହତ୍ତ୍ test ପରୀକ୍ଷା |
ഗണ്യമായ അക്കം,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
അടയാള പരിശോധന,ଚିହ୍ନ ପରୀକ୍ଷା
സിഗ്നം ഫംഗ്ഷൻ,ସାଇନମ୍ ଫଙ୍କସନ୍
സമാനമായ ദീർഘവൃത്തങ്ങൾ,ସମାନ ଏଲିପ୍ସ |
സമാനമായ കണക്കുകൾ,ସମାନ ସଂଖ୍ୟା
സാമ്യം,ସମାନତା
സമാനമായ മെട്രിക്സ്,ସମାନ ମେଟ୍ରିକ୍ସ |
ലളിതമായ അടഞ്ഞ വക്രം,ସରଳ ବନ୍ଦ ବକ୍ର
ലളിതമായ പരസ്പരബന്ധം,ସରଳ ସମ୍ପର୍କ
ലളിതമായ ഹാർമോണിക് ചലനം,ସରଳ ହାରମୋନିକ୍ ଗତି |
ലളിതമായ റാൻഡം സാമ്പിൾ,ସରଳ ଅନିୟମିତ ନମୁନା |
സിംപ്ലക്സ്,ସରଳ
സിംപ്ലക്സ് അൽഗോരിതം,ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |
സിംപ്ലക്സ് ടാബ്ലോ,ସିମ୍ପାଲେକ୍ସ ଟେବୁଲ୍ |
സിംപ്‌സണിന്റെ ഒന്ന് - മൂന്നാമത്തെ നിയമം,ସିମ୍ପସନ୍ଙ୍କର ଏକ - ତୃତୀୟ ନିୟମ |
സിമുലേഷൻ ടെക്നിക്,ଅନୁକରଣ କ technique ଶଳ
ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യങ്ങൾ,ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ഒരേസമയം സമവാക്യങ്ങൾ,ଏକକାଳୀନ ସମୀକରଣ |
പാപം,ସାଇନ
സൈൻ വക്രം,ସାଇନ ବକ୍ର
സിംഗിൾടൺ,ସିଙ୍ଗଲେଟନ୍ |
ഒരൊറ്റ മൂല്യമുള്ള പ്രവർത്തനം,ଏକକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
ഏക അവിഭാജ്യ,ଏକକ ଇଣ୍ଟିଗ୍ରାଲ୍ |
ഏകത്വം,ଏକକତା
ഏക മാട്രിക്സ്,ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ
ഏക പരിഹാരം,ଏକକ ସମାଧାନ
സാമ്പിളിന്റെ വലിപ്പം,ନମୁନାର ଆକାର
വളഞ്ഞ വിതരണം,ଖରାପ ବଣ୍ଟନ |
സ്കെവ്-ഹെർമിഷ്യൻ മാട്രിക്സ്,skew-Hermitian ମ୍ୟାଟ୍ରିକ୍ସ |
വക്രത,ଚତୁରତା |
ചരിഞ്ഞ സമമിതി മാട്രിക്സ്,skew ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
സ്ലാക്ക് വേരിയബിൾ,ସ୍ଲାକ୍ ଭେରିଏବଲ୍ |
ചരിവ്,ope ୁଲା
ചരിവ് ഗ്രേഡിയന്റ്,ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |
ചെറിയ ബ്രാക്കറ്റുകൾ,ଛୋଟ ବ୍ରାକେଟ୍
മിനുസമാർന്ന വക്രം,ଚିକ୍କଣ ବକ୍ର
സുഗമമായ പ്രവർത്തനം,ସୁଗମ କାର୍ଯ୍ୟ
സമയ ശ്രേണി സുഗമമാക്കുന്നു,ସମୟ କ୍ରମର ସଫାସୁତୁରା |
സൗരയൂഥം,ସୌର ମଣ୍ଡଳ
സോളിനോയ്ഡൽ വെക്റ്റർ,ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |
ഖര,କଠିନ
ഖര ജ്യാമിതി,କଠିନ ଜ୍ୟାମିତି |
പരിഹാരം,ସମାଧାନ
പരമ്പരയിലെ പരിഹാരം,କ୍ରମରେ ସମାଧାନ |
പരിഹാരം മാട്രിക്സ്,ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |
ഒരു ത്രികോണത്തിന്റെ പരിഹാരം,ଏକ ତ୍ରିରଙ୍ଗାର ସମାଧାନ |
പരിഹാരം സ്ഥലം,ସମାଧାନ ସ୍ଥାନ
സോണിൻ ബഹുപദം,ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |
സ്ഥലം,ସ୍ଥାନ
സ്പേസ് കർവ്,ସ୍ପେସ୍ ବକ୍ର
പരന്നുകിടക്കുന്ന സെറ്റ്,ବିସ୍ତାର ସେଟ୍ |
സ്പേഷ്യൽ കോറെലോഗ്രാം,ସ୍ପେସାଲ୍ କରେଲୋଗ୍ରାମ୍ |
പ്രത്യേക രേഖീയ ഗ്രൂപ്പ്,ସ୍ line ତନ୍ତ୍ର ର line ଖ୍ୟ ଗୋଷ୍ଠୀ |
പ്രത്യേക ഓർത്തോഗണൽ ഗ്രൂപ്പ്,ସ୍ ort ତନ୍ତ୍ର ଅର୍ଥୋଗୋନାଲ୍ ଗୋଷ୍ଠୀ |
പ്രത്യേക ഗുരുത്വാകർഷണം,ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |
സ്പെക്ട്രൽ മാപ്പിംഗ് സിദ്ധാന്തം,ସ୍ପେକ୍ଟ୍ରାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |
ഒരു ഫംഗ്ഷന്റെ സ്പെക്ട്രം,ଏକ କାର୍ଯ୍ୟର ସ୍ପେକ୍ଟ୍ରମ୍ |
ഗോളം,କ୍ଷେତ୍ର
ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം,ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |
ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റ്,ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |
ഗോളാകൃതിയിലുള്ള ത്രികോണം,ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |
ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി,ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |
സർപ്പിളമായ,spiral
സമചതുരം Samachathuram,ବର୍ଗ
ചതുര ബ്രാക്കറ്റുകൾ,ବର୍ଗ ବନ୍ଧନୀ
സമചതുരം സംയോജിപ്പിക്കാവുന്ന,ବର୍ଗ ଇଣ୍ଟିଗ୍ରେବଲ୍ |
ചതുര മാട്രിക്സ്,ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |
സ്ക്വയർ റൂട്ട്,ବର୍ଗମୂଳ
സാമ്പിളിന്റെ ഘട്ടം,ନମୁନା ସଂଗ୍ରହର ପର୍ଯ୍ୟାୟ |
ഗോവണി പ്രവർത്തനം,ପାହାଚ କାର୍ଯ୍ୟ
സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
സാധാരണ ആന്തരിക ഉൽപ്പന്നം,ମାନକ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
സന്തുലിതാവസ്ഥ,ସନ୍ତୁଳନର ଅବସ୍ଥା |
നിശ്ചലമായ വക്രം,ସ୍ଥାୟୀ ବକ୍ର
നിശ്ചല പോയിന്റ്,ସ୍ଥିର ବିନ୍ଦୁ |
നിശ്ചല മൂല്യം,ସ୍ଥିର ମୂଲ୍ୟ
സ്ഥിതിവിവരക്കണക്ക്,ପରିସଂଖ୍ୟାନ
സ്ഥിതിവിവരക്കണക്ക്,ପରିସଂଖ୍ୟାନ
സ്റ്റാറ്റിസ്റ്റിക്കൽ ഡാറ്റ,ପରିସଂଖ୍ୟାନ ତଥ୍ୟ
സ്ഥിതിവിവരക്കണക്ക് വിതരണം,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |
സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം,ପରିସଂଖ୍ୟାନ ଅନୁମାନ
സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം,ପରିସଂଖ୍ୟାନ ଭିତ୍ତି
