Marathi,English
दूरसंचार,Telecom
दूरसंचार,Telecommunication
दूरसंचार,Teleconference
टेलिकॉन्फरन्सिंग,Teleconferencing
टेलीग्राफी,Telegraphy
टेलीमेट्री,Telemetry
दूरध्वनी,Telephone
दूरध्वनी,Telephony
टेलिप्रिंटर,Teleprinter
टेलिप्रोसेसिंग,Teleprocessing
दूरदर्शन,Television
टेलेक्स,Telex
टेलनेट,Telnet
तापमान,Temperature
साचा,Template
दहाचे पूरक,ten's complement
तेरा बाइट,tera byte
तेरा फ्लॉप,tera flops
टर्मिनल कर्सर,terminal cursor
टर्मिनल नोड,terminal node
टर्मिनल विंडो,terminal window
समाप्ती,Termination
टर्नरी,Ternary
टर्नरी ऑपरेशन,ternary operation
चाचणी,Test
चाचणी कव्हरेज,test coverage
चाचणी,test run
चाचणी-डेटा,Test-data
मजकूर,Text
मजकूर बॉक्स,text box
मजकूर कर्सर,text cursor
मजकूर संपादक,text editor
मजकूर फाइल,text file
मजकूर मोड,text mode
मजकूर प्रक्रिया,text processing
टेक्स्ट टू स्पीच (TTS),text to speech (TTS)
टेक्सचर मॅपिंग,texture mapping
टी-फ्लिप-फ्लॉप,T-flip-flop
थर्मल प्रिंटर,thermal printer
पातळ फिल्म मेमरी,thin film memory
पातळ फिल्म ट्रान्झिस्टर,thin film transistor
थ्रॅशिंग,Thrashing
धागा,Thread
थ्रेडिंग,Threading
त्रिस्तरीय नेटवर्क,threetier network
थ्रूपुट,Throughput
वेळेची जटिलता,time complexity
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),time division multiplexing (TDM)
वेळ फ्रेम,time frame
वेळ फ्रेम,time frame
टाइम मशीन,time machine
वेळ संपला,time out
वेळ परिमाणीकरण,time quantization
वेळ मालिका,time series
वेळ सामायिकरण,time sharing
वेळ सामायिकरण प्रणाली,time sharing system
वेळ मुद्रांक,time stamp
वेळ आकृती,timing diagram
रंगछटा,Tint
टॉगल करा,Toggle
टॉगल गती,toggling speed
टोकन,Token
टोकन बस,token bus
टोकन बस,token bus
टोकन बस नेटवर्क,token bus network
टोकन रिंग,token ring
टोकन चर्चा,token talk
साधन,Tool
वरुन खाली,top down
टॉप डाउन डिझाइन,top down design
टॉप डाउन पार्सिंग,top down parsing
टोपोलॉजी,Topology
टच पॅड,touch pad
टच स्क्रीन,touch screen
ट्रेस,Trace
ट्रेसिंग,Tracing
ट्रॅक,Track
ट्रॅक डिस्क,track disk
ट्रॅक टेप,track tape
ट्रॅकिंग,Tracking
झलक,Trailer
मार्गक्रमण,Trajectory
व्यवहार,Transaction
व्यवहार फाइल,transaction file
व्यवहार लॉग,transaction log
नक्कल करा,Transcribe
ट्रान्सड्यूसर,Transducer
हस्तांतरण दर,transfer rate
हस्तांतरण वेळ,transfer time
परिवर्तन,Transformation
क्षणिक त्रुटी,transient error
संक्रमण वेळ,transit time
संक्रमण,Transition
सकर्मक,Transitive
संक्रमणशीलता,Transitivity
भाषांतर,Translation
संसर्ग,Transmission
ट्रान्समिशन कंट्रोल प्रोटोकॉल (TCP),transmission control protocol (TCP)
ट्रान्समिशन लाइन,transmission line
ट्रान्समीटर,Transmitter
पारदर्शकता,Transparency
ट्रान्सपॉन्डर,Transponder
वाहतूक,Transportation
स्थानांतर,Transposition
ट्रान्सपुटर,Transputer
ट्रान्सरिसीव्हर,Transreceiver
सापळा,Trapping
ट्रॅव्हर्स,Traverse
झाड (ट्राव्हर्सल),tree (traversal)
वृक्ष नेटवर्क,tree network
उपनदी सर्किट,tributary circuit
क्षुल्लक आलेख,trival graph
समस्या शूट,trouble shoot
छाटणे,Truncate
सत्य सारणी,truth table
ट्यूनर,Tuner
बोगदा,Tunnelling
ट्युनिंग,Tunning
तुपल,Tuple
टर्बो पास्कल,turbo pascal
ट्युरिंग मशीन,turing machine
वेळ फिरवा,turn aroud time
दस्तऐवज फिरवा,turn around document
टर्नअराउंड क्रम,turnaround sequence
ट्विन केबल,twin cable
वळलेली जोडी,twisted pair
दोन भाग असेंबलर,two part assembler
दोन पूरक,two's complement
प्रकार,type
चेहरा टाइप करा,type face
डोके टाइप करा,type head
चाक टाइप करा,type wheel
टायपिंग,Typing
अन इंटरप्टेबल पॉवर सोर्स (यूपीएस),un interruptable power source (UPS)
unary ऑपरेशन,unary operation
unary ऑपरेशन,unary operation
unary ऑपरेटर,unary operator
अनिश्चितता,Uncertainity
बिनशर्त विधान,unconditional statement
अगणित,Uncountable
उघडा,Uncover
अनिर्णित,Undecidable
अपरिभाषित,Undefined
अपरिभाषित रेकॉर्ड,undefined record
हटवणे रद्द करा,Undelete
अंडरस्कोर,Underscore
दिशाहीन,Undirected
अनिर्देशित आलेख,undirected graph
दिशाहीन सेवा वेळ,undirectional service time
पूर्ववत करा,Undo
अनफॉर्मेट डिस्क,unformatted disk
युनिकास्टिंग,Unicasting
युनिकोड,Unicode
दिशाहीन झाड,unidirected tree
युनिफॉर्म रिसोर्स लोकेटर (URL),uniform resource locator (URL)
युनिप्रोसेसिंग,Uniprocessing
अद्वितीय,Unique
अनशिल्डेड ट्विस्टेड जोडी (UTP),unishielded twisted pair (UTP)
युनिट,Unit
युनिट पत्ता,unit address
युनिट अंतराल,unit interval
युनिट चाचणी,unit testing
एकात्मक कोड,unitary code
युनिटर्म,Uniterm
युनिव्हर्सल एसिंक्रोनस रिसीव्हर/ट्रांसमीटर (UART),universal asynchronous receiver/transmitter (UART)
सार्वत्रिक फ्लिप फ्लॉप,universal flip flop
सार्वत्रिक संच,universal set
सार्वत्रिक वर्ण संच,universtal character set
युनिक्स,Unix
अनलॉक करा,Unlock
असुरक्षित क्षेत्र,unprotected field
असुरक्षित फाइल,unprotected file
अगम्य,Unreachable
छाया सोडा,Unshade
असुरक्षित,Unshielded
अयशस्वी कॉल,unsuccessful call
उंटार,Untar
विसंगती अद्यतनित करा,update anomalies
अद्यतनित फाइल,updated file
अपडेट करत आहे,Updating
श्रेणीसुधारित करा,Upgrade
श्रेणीसुधारित करा,Upgrade
अपलिंक,Uplink
अपलोड करत आहे,Uploading
वरच्या मेमरी क्षेत्र,upper memory area
अपस्ट्रीम,Upstream
अपटाइम,Uptime
ऊर्ध्वगामी,Upward
युजनेट,Usenet
वापरकर्ता,User
वापरकर्ता एजंट,user agent
वापरकर्ता प्रमाणीकरण,user authentication
वापरकर्ता डेटाग्राम प्रोटोकॉल (UDP),user datagram protocol (UDP)
वापरकर्ता अनुकूल,user friendly
वापरकर्ता ओळख,user identification
वापरकर्ता ओळख (UID),user identity (UID)
वापरकर्ता इंटरफेस,user interface
वापरकर्ता नाव,user name
वापरकर्ता प्रोफाइल,user profile
उपयुक्तता,Utility
उपयुक्तता सॉफ्टवेअर,utility software
वैध,Valid
प्रमाणीकरण,Validation
प्रमाणीकरण प्रोटोकॉल,validation protocols
प्रमाणीकरण चाचणी,validation testing
वैधता तपासणी,validity check
मूल्यवर्धित नेटवर्क (VAN),value added network (VAN)
मूल्यवर्धित पुनर्विक्रेता (VAR),value added reseller (VAR)
लुप्त होणारा बिंदू,vanishing point
वाफेची भांडी,Vapourware
चल,Variable
व्हेरिएबल पत्ता,variable address
व्हेरिएबल बिट दर,variable bit rate
व्हेरिएबल फील्ड लांबी,variable field length
व्हेरिएबल लांबी कोड,variable length code
व्हेरिएबल नाव,variable name
व्हेरिएल,Variale
वेक्टर,Vector
वेक्टर ग्राफिक,vector grapdhics
वेक्टर प्रीसेसिंग,vector precessing
वेक्टर केलेले व्यत्यय,vectored interrupts
वेन आकृती,venn diagram
पडताळणी आणि प्रमाणीकरण (V&amp;V),verification & validation (V&V)
आवृत्ती नियंत्रण,version control
आवृत्ती क्रमांक,version number
शिरोबिंदू,Vertex
अनुलंब प्रोसेसर,vertical processor
खूप मोठ्या प्रमाणात एकत्रीकरण (VLSI),very large scale integration (VLSI )
खूप लांब सूचना शब्द (VLIW),very long instruction word (VLIW)
VHDL,VHDL
व्हिडिओ कॅमेरा,video camera
व्हिडिओ कॉन्फरन्सिंग,video conferencing
व्हिडिओ प्रदर्शन टर्मिनल,video display terminal
व्हिडिओ प्रदर्शन युनिट,video display unit
व्हिडिओ गेम,video game
व्हिडिओ ग्राफिक अडॅप्टर (VGA),video graphic adaptor (VGA)
व्हिडिओ ग्राफिक्स अडॅप्टर (VGA),video graphics adapter (VGA)
व्हिडिओ सर्व्हर,video server
पहा,View
पोर्ट पहा,view port
व्ह्यूपोर्ट,Viewport
आभासी सर्किट,virtual circuit
आभासी कार्य,virtual function
आभासी स्मृती,virtual memory
आभासी खाजगी नेटवर्क,virtual private network
आभासी वास्तव,virtual reality
आभासी वास्तव,virtual reality
आभासी वास्तव मार्कअप भाषा,virtual reality markup language
आभासी वास्तविकता मार्कअप भाषा (VRML),virtual reality markup language (VRML)
आभासी संचयन प्रवेश पद्धत,virtual storage access method
आभासी स्टोरेज व्यवस्थापन,virtual storage management
विषाणू,Virus
व्हायरस शोधणे,virus detection
व्हायरस प्रोग्राम,virus programme
दृश्यमानता,Visibility
दृष्टी,Vision
व्हिज्युअल बेसिक,visual basic
व्हिज्युअल C++,visual C++
व्हिज्युअल डिस्प्ले युनिट,visual display unit
विचुअल,Vitual
आभासी पत्ता,vitual address
व्हिज्युअल मशीन (VM),vitual machine (VM)
आवाज,Voice
व्हॉइस मेल,voice mail
व्हॉइस मेल सर्व्हर,voice mail server
आवाज ओळख,voice recognition
व्हॉइस-नेट,Voice-net
अस्थिर स्मृती,volatile memory
वेफर,Wafer
WAIS व्यवस्थापक,WAIS manager
मरणाची वाट पहा,wait die
जखमेची प्रतीक्षा करा,wait wound
प्रतीक्षा केलेला कोड,waited code
वाट पाहिली,waited mean
वेळ वाट,waiting time
भिंत ग्रेड,wall grade
उबदार रीस्टार्ट,warm restart
कचरा बँड रुंदी,waste band width
धबधबा मॉडेल,waterfall model
वेव्हलेट,Wavelet
तरंग प्रतिमा संक्षेप,wavelet image compression
तरंग रूपांतर,wavelet transform
कमकुवत अस्तित्व,weak entity
वेब,Web
संकेतस्थळ,web address
वेब ऑथरिंग,web authoring
अंतर्जाल शोधक,web browser
वेब पृष्ठ,web page
वेब सर्व्हर,Web server
संकेतस्थळ,web site
वेब-सक्षम अनुप्रयोग,web-enabld application
वेब-सक्षम,Web-enabled
भारित आलेख,weighted graph
चांगले जोडलेले,well connected
चांगले तयार केलेले सूत्र,well formed formula
व्यवस्थित ऑर्डर केलेला सेट,well ordered set
वेटवेअर,Wetware
व्हीटस्टोन बेंच मार्क,wheatstone bench mark
चाक,Wheel
पळवाट असताना,while loop
पांढरा बॉक्स चाचणी,white box testing
पांढरा प्रकाश,white light
पांढरा आवाज,white noise
विस्तृत क्षेत्र नेटवर्क (WAN),wide area network (WAN)
विस्तृत क्षेत्र नेटवर्क (WAN),wide area network (WAN)
रुंद बँड,wide band
वाइल्ड कार्ड,wild card
विंप,Wimp
जिंकणे,win
जिप जिंका,win zip
खिडकी,Window
खिडक्या,Windowing
खिडक्या,Windows
विंडोज एक्सप्लोरर,windows explorer
विंडोज एनटी,windows NT
वायर फ्रेम मॉडेल,wire frame model
वायर प्रिंटर,wire printer
वायर्ड लॉजिक,wired logic
वायरलेस फिडेलिटी (wiFi),wireless fidelity ( wi Fi)
वायरलेस लॅन,wireless LAN
वायरलेस ट्रान्समिशन,wireless transmission
विझार्ड,Wizard
शब्द,Word
शब्द की,word key
शब्द लांबी,word length
शब्दाभिमुख,word oriented
शब्द प्रक्रिया,word processing
शब्द प्रक्रिया,word processing
शब्द प्रक्रिया करणारा,word processor
शब्द अंडरस्कोर वर्ण,word underscore character
कार्य प्रवाह व्यवस्थापन,work flow management
कार्य गट,work group
कार्य युनिट,work unit
कामाचे प्रमाण,work volume
कार्यरत निर्देशिका,working directory
कार्यरत संच,working set
कार्यरत स्टोरेज,working storage
कार्यशाळा,Workshop
वर्कस्टेशन,Workstation
जागतिक समन्वय,world co-ordinate
वर्ल्ड वाइड वेब (WWW),world wide web (WWW)
सर्वात वाईट केस विश्लेषण,worst case analysis
सर्वात वाईट फिट अल्गोरिदम,worst fit algorithm
भोवती गुंडाळा,Wraparound
मनगट संगणन,wrist computing
लिहिण्यायोग्य,Writable
लिहा,Write
कॅशे लिहा,write cache
सायकल लिहा,write cycle
की लिहा,write key
"एकदा लिहा, अधिक वाचा (WORM)","write once, read more (WORM)"
संरक्षण लिहा,write protection
वाचा डोके लिहा,write read head
X किंवा,X OR
X-12,X-12
XBM X बिटमॅप,XBM X bitmap
झेनिक्स,Xenix
Xmodem,Xmodem
एक्स-ऑन/एक्स-ऑफ,X-on/X-off
एक्स-टर्मिनल,X-terminal
एक्सटेक्स्ट,Xtext
एक्स-विंडो,X-window
YACC,YACC
याहू,Yahoo
जू,Yoke
Z-बफर,Z-buffer
शून्य पत्ता सूचना,zero address instruction
शून्य कार्य,zero function
शून्य पातळी पत्ता,zero level address
शून्य मॅट्रिक्स,zero matrix
शून्य दडपशाही,zero suppression
शून्य प्रतीक्षा स्थिती,zero wait state
शून्य-स्लॉट लॅन,zero-slot LAN
जि.प,Zip
पिनकोड,zip code
zip फाइल,zip file
zip UPZ मोडेम,zip UPZ modem
झोन,Zone
झोन यादी,zone list
झूम करा,Zoom
प्रतिमेचे दृष्य रूप मोठे करा,zoom in
झूम कमी करा,zoom out
झूम करत आहे,Zooming
Z- मुदत,Z-term
