Bengali,English
সিস্টেম লোডার,System loader
সিস্টেম লগ,System log
"পদ্ধতি
 পরিচালনা","System
 Management"
সিস্টেম মডুলারিটি,System modularity
"সিস্টেম নেটওয়ার্ক
 আর্কিটেকচার","System network
 Architecture"
সিস্টেম অপারেটর,System operator
"সিস্টেম আউটপুট
 যন্ত্র","System output
 Device"
"সিস্টেম আউটপুট
 লেখক","System output
 Writer"
"পদ্ধতি
 প্রমোদ","System
 Productivity"
সিস্টেম প্রোগ্রাম,System program
"পদ্ধতি
 প্রোগ্রামার","System
 Programmer"
"পদ্ধতি
 প্রোগ্রামিং
 ভাষা","System
 Programming
 Language"
সিস্টেম কুইসেস,System quiesce
সিস্টেম নির্ভরযোগ্যতা,System reliability
"সিস্টেমের বাসস্থান
 ভলিউম","System residence
 Volume"
সিস্টেমের বাসিন্দা,System resident
"সিস্টেমের বাসিন্দা
 সফটওয়্যার","System resident
 Software"
সিস্টেমের স্থিতিস্থাপকতা,System resilience
সিস্টেম রিসোর্স,System resource
"সিস্টেম রিসোর্স
 ম্যানেজার","System resource
 Manager"
সিস্টেম প্রতিক্রিয়া,System response
"সিস্টেম প্রতিক্রিয়া
 ক্ষেত্র","System response
 Field"
সিস্টেম পুনঃসূচনা,System restart
পদ্ধতির দ্বারস্থ,Systems approach
সিস্টেম ডিজাইন,Systems design
সিস্টেম সুরক্ষা,System security
সিস্টেম প্রবাহ চার্ট,Systems flow chart
সিস্টেম জেনারেশন,Systems generation
সিস্টেম শাটডাউন,System shutdown
সিস্টেম সিমুলেশন,System simulation
সিস্টেম ধীর গতিতে,System slow down
অস্ত্রোপচার,System software
"পদ্ধতি
 স্পেসিফিকেশন","System
 Specification"
সিস্টেম প্রোগ্রাম,Systems program
"সিস্টেম
 প্রোগ্রামার","Systems
 Programmer"
"সিস্টেম
 প্রোগ্রামিং","Systems
 Programming"
সিস্টেম সাবরুটাইন,Systems subroutine
সিস্টেম স্ট্যান্ডার্ড,System standard
সিস্টেমের পরিসংখ্যান,System statistics
সিস্টেম কাঠামো,System structure
সিস্টেম অধ্যয়ন,System study
সিস্টেম সুপারভাইজার,System supervisor
সিস্টেম টেবিল,System table
সিস্টেম টাস্ক,System task
সিস্টেম টার্মিনাল,System terminal
সিস্টেম পরীক্ষা,System testing
সিস্টেম তত্ত্ব,System theory
সিস্টেম ইউটিলিটি,System utility
"সিস্টেম ইউটিলিটি
 যন্ত্র","System utility
 Device"
"সিস্টেম ইউটিলিটি
 কার্যক্রম","System utility
 Program"
"সিস্টেম পরিবর্তনশীল
 প্রতীক","System variable
 Symbol"
টেবিল উপাদান,Table element
টেবিল ফাংশন,Table function
টেবিল চেহারা,Table look-up
"টেবিল
 সংমিশ্রণ","Table of
 Combination"
টেবিল সিমুলেটার,Table simulater
ট্যাবলেট,Tablet
সারণী ভাষা,Tabular language
"সারণী
 চরিত্র","Tabulation
 Character"
"ট্যাগ রূপান্তর
 যন্ত্র","Tag converting
 Device"
"ট্যাগ
 আর্কিটেকচার","Tagged
 Architecture"
ট্যাগ বাছাই,Tag sort
টেন্ডেম কম্পিউটার,Tandem computer
"ট্যান্ডেম ডেটা
 সার্কিট","Tandem data
 Circuit"
ট্যান্ডেম অফিস,Tandem office
ট্যান্ডেম স্যুইচিং,Tandem switching
টেন্ডেম সিস্টেম,Tandem system
টেন্ডেম ট্রান্সিস্টার,Tandem transister
ট্যান্ডেম ট্রাঙ্ক,Tandem trunk
"টেপ আবদ্ধ
 টুরিং মেশিন","Tape bounded
 Turing Machine"
টেপ কার্তুজ,Tape cartridge
টেপ চরিত্র,Tape character
টেপ কোড,Tape code
টেপ ড্রাইভ,Tape drive
টেপ ফাইল,Tape file
টেপ ফর্ম্যাট,Tape format
টেপ ইনপুট,Tape input
টেপ লেবেল,Tape label
টেপ লাইব্রেরি,Tape library
টেপ মাচানিজম,Tape machanism
টেপ চিহ্নিতকারী,Tape marker
টেপ স্টোরেজ,Tape storage
টেপ ইউনিট,Tape unit
লক্ষ্য কম্পিউটার,Target computer
সুনির্দিষ্ট ভাষা,Target language
লক্ষ্য প্রোগ্রাম,Target program
লক্ষ্য পরিবর্তনশীল,Target variable
টাস্ক কন্ট্রোল ব্লক,Task control block
কার্য ব্যবস্থাপনা,Task management
টাস্ক নাম,Task name
টাস্ক সারি,Task queue
কাজের সূচি,Task scheduler
টাস্ক স্যুইচ,Task switch
"টাস্ক টু টাস্ক
 যোগাযোগ","Task to task
 Communication"
টাস্ক ভেরিয়েবল,Task variable
"প্রযুক্তি
 ফ্লোচার্ট","Technique
 Flowchart"
টেলিকনফারেন্সিং,Teleconferencing
টেলিনেট,Telenet
টেলিপ্রিন্টার,Teleprinter
"টেলিপ্রসেসিং
 অন্তর্জাল","Teleprocessing
 Network"
দূরবীন,Telescreen
টেলিটেক্সট,Teletext
টেলিটেক্সট পরিষেবা,Teletext service
টেলিটাইপ কোড,Teletype code
টেলিটাইপ লেখক,Teletype writer
দশক পরিপূরক,Tens complement
টার্মিনাল,Terminal
টার্মিনাল অঞ্চল,Terminal area
টার্মিনাল ক্লাস্টার,Terminal cluster
"টার্মিনাল
 উপাদান","Terminal
 Component"
"টার্মিনাল
 কনফিগারেশন
 সুবিধা","Terminal
 Configuration
 Facility"
টার্মিনাল নিয়ামক,Terminal controller
টার্মিনাল কার্সার,Terminal cursor
"টার্মিনাল সম্পাদনা
 অপারেশন","Terminal edit
 Operation"
টার্মিনাল এন্ট্রি,Terminal entry
"টার্মিনাল
সরঞ্জাম","Terminal
Equipment"
"টার্মিনাল
 স্থাপন","Terminal
 Installation"
টার্মিনাল ইন্টারচেঞ্জ,Terminal interchange
টার্মিনাল কাজ,Terminal job
টার্মিনাল মোড,Terminal mode
"টার্মিনাল মনিটর
 কার্যক্রম","Terminal monitor
 Program"
টার্মিনাল নোড,Terminal node
টার্মিনাল পোর্ট,Terminal port
টার্মিনাল রিপিটার,Terminal repeater
টার্মিনাল রুম,Terminal room
টার্মিনাল সেশন,Terminal session
টার্মিনাল প্রতীক,Terminal symbol
টার্মিনাল ইউনিট,Terminal unit
টার্মিনাল ব্যবহারকারী,Terminal user
সমাপ্তি,Termination
"টার্মিনেটর/
 উদ্যোগী","Terminator/
 Initiator"
পরিভাষা ব্যাংক,Terminology bank
শব্দ ভাষা,Term language
টার্নারি কোড,Ternary code
টের্নারি লজিক,Ternary logic
"টার্নারি নির্বাচক
 গেট","Ternary selector
 Gate"
"টার্নারি থ্রেশহোল্ড
 গেট","Ternary threshold
 Gate"
পরীক্ষা এবং সেট,Test and set
পরীক্ষার বিছানা,Test bed
পরীক্ষা ডেটা জেনারেটর,Test data generator
পরীক্ষামূলক,Testing
পরীক্ষার সংখ্যা,Test numeric
পরীক্ষা প্রোগ্রাম,Test program
পরীক্ষার রুটিন,Test routine
পরীক্ষা রান,Test run
"পাঠ্য প্রদর্শন
 নির্দেশ","Text display
 Instruction"
টেক্সট সম্পাদক,Text editor
পাঠ্য ফর্ম্যাটার,Text formatter
পাঠ্য ফাংশন,Text function
পাঠ্য প্রক্রিয়াকরণ,Text processing
পাঠ্য বিভাগ,Text section
পাঠ্য বিভাগ,Text segment
"পাঠ্য স্ট্রিং
 সংশোধন","Text string
 Correction"
পাঠ্য স্ট্রিং অনুসন্ধান,Text string search
টি-ফ্লিপফ্লপ,T-flipflop
"টি গেট (টার্নারি)
 নির্বাচক গেট)","T gate ( ternary
 Selector gate)"
গেমসের উপপাদ্য,Theorem of games
প্রকারের উপপাদ্য,Theorem of types
উপপাদ্য প্রমাণ,Theorem proving
তাপ আলো,Thermal light
তাপ কাগজ,Thermal paper
থারমাল প্রিন্টার,Thermal printer
"তাপ স্থানান্তর
 প্রিন্টার","Thermal transfer
 Printer"
ঘন ফিল্ম,Thick film
ঘন ফিল্ম মেমরি,Thick film memory
পাতলা ফিল্ম,Thin film
পাতলা ফিল্ম মেমরি,Thin film memory
"পাতলা উইন্ডো
 প্রদর্শন","Thin window
 Display"
"তৃতীয় প্রজন্মের
 কম্পিউটার","Third generation
 Computer"
থ্রেডেড তালিকা,Threaded list
থ্রেডযুক্ত গাছ,Threaded tree
থ্রেডিং,Threading
"তিনটি ঠিকানা
 নির্দেশ","Three address
 Instruction"
"ত্রিমাত্রিক
 অ্যারে","Three dimensional
 Array"
তিনটি রাজ্য বাফার,Three state buffer
তিনটি রাজ্য আউটপুট,Three state output
"তিনটি উপায়
 হ্যান্ডশেক","Three way
 Handshake"
প্রান্তিক উপাদান,Threshold element
থ্রেশহোল্ড গেট,Threshold gate
থু সিস্টেম,Thue system
শক্তভাবে মিলিত,Tightly coupled
সময় জটিলতা,Time complexity
সময় বিলম্ব সার্কিট,Time delay circuit
সময় বিভাগ,Time division
"সময় বিভাগ
 স্যুইচ","Time division
 Switch"
সময় ডোমেন,Time domain
সময় ফ্রেম,Time frame
সময় স্তর,Time level
দিনের ঘড়ির সময়,Time of day clock
সময় শেষ,Timeout
"সময় নাড়ি
 বিতরণ","Time pulse
 Distribution"
সময় পরিমাণ,Time quantization
টাইমার ঘড়ি,Timer clock
"সময় নিবন্ধ
 (= টাইমার)","Time register
 (= Timer)"
সময় প্রতিক্রিয়া,Time response
সময় স্কেল,Time scale
সময় ভাগ,Time sharing
"সময় ভাগ
 পদ্ধতি","Time sharing
 System"
সময় কাটা,Time slicing
সময় নমুনা,Time sampling
টাইমিং ডায়াগ্রাম,Timing diagram
সময় সংকেত,Timing signal
টিপ নোড,Tip node
টগলিং গতি,Toggling speed
টোকেন রিং,Token ring
"আপাদোমোস্তোক
 উন্নয়ন","Top down
 Development"
শীর্ষ ডাউন পার্সিং,Top down parsing
মোট ফাংশন,Total function
"সম্পূর্ণ আদেশ
 কাঠামো","Totally ordered
 Structure"
ট্রেস ডিবাগিং,Trace debugging
ট্রেস প্রোগ্রাম,Trace program
ট্রেসিং রুটিন,Tracing routine
ট্র্যাক,Track
গোপন ব্যাবসা,Trade secret
ট্রাফিক নিয়ন্ত্রণ,Traffic control
ট্রেইল বিভাজক,Trail divisor
ট্রেলার লেবেল,Trailer label
ট্রেলার রেকর্ড,Trailer record
ট্রেন প্রিন্টার,Train printer
লেনদেন ফাইল,Transaction file
"লেনদেন
 প্রক্রিয়াজাতকরণ","Transaction
 Processing"
"ট্রান্সবার্ডার
 তথ্য প্রবাহ","Transborder
 Dataflow"
প্রতিলিপি ডেটা,Transcriptive data
ট্রান্সডুসার,Transducer
ট্রান্সফার সার্কিট,Transfer circuit
স্থানান্তর অপারেশন,Transfer operation
স্থানান্তর হার,Transfer rate
স্থানান্তর সময়,Transfer time
"স্থানান্তর ভেক্টর
 প্রযুক্তি","Transfer vector
 Technique"
ট্রান্সফিনাইট,Transfinite
"রূপান্তরকারী
 শব্দার্থবিজ্ঞান","Transformational
 Semantics"
"রূপান্তর
 মনয়েড","Transformation
 Monoid"
"রূপান্তর
 সেমিগ্রুপ","Transformation
 Semigroup"
রূপান্তর ডোমেন,Transform domain
ক্ষণস্থায়ী অঞ্চল,Transient area
ক্ষণস্থায়ী ত্রুটি,Transient error
ক্ষণস্থায়ী রুটিন,Transient routine
"ট্রানজিস্টর-
 ট্রানজিস্টর লজিক","Transistor-
 Transistor logic"
ট্রানজিশন কার্ড,Transition card
ট্রানজিটিভ ক্লোজার,Transitive closure
সময়কাল অনুবাদ,Translate duration
অনুবাদ,Translation
অনুবাদ টেবিল,Translation table
অনুবাদক প্রোগ্রাম,Translator program
অনুবাদক রুটিন,Translator routine
"অনুবাদক রচনা
 পদ্ধতি","Translator writing
 System"
লিপ্লিটারেশন,Transliteration
"সংক্রমণ ব্লক
 চরিত্র","Transmission block
 Character"
"সংক্রমণ
 চ্যানেল","Transmission
 Channel"
সংক্রমণ কোড,Transmission code
"সংক্রমণ
 নিয়ন্ত্রণ চরিত্র","Transmission
 Control character"
"সংক্রমণ
 বিচ্যুতি","Transmission
 Deviation"
"সংক্রমণ
 এক্সটেনশন","Transmission
 Extension"
"সংক্রমণ
 সুবিধা","Transmission
 Facility"
"সংক্রমণ
 ইন্টারফেস","Transmission
 Interface"
"সংক্রমণ
 বাধা","Transmission
 Interruption"
সংক্রমণ স্তর,Transmission level
"সংক্রমণ স্তর
 পয়েন্ট","Transmission level
 Point"
পরিচলন রেখা,Transmission line
সংক্রমণ লিঙ্ক,Transmission link
সংক্রমণ ক্ষতি,Transmission loss
"সংক্রমণ
 মধ্যম","Transmission
 Medium"
"সংক্রমণ
 উদ্দেশ্য","Transmission
 Objective"
সংক্রমণ হার,Transmission rate
"সংক্রমণ
 পরিষেবা","Transmission
 Service"
সংক্রমণ গতি,Transmission speed
সংক্রমণ সিস্টেম কোড,Transmission system code
"নিয়ন্ত্রণ নিয়ন্ত্রণ
 ব্লক","Transmit control
 Block"
ডেটা সেট প্রেরণ,Transmit data set
"প্রবাহ প্রেরণ করুন
 নিয়ন্ত্রণ","Transmit flow
 Control"
পা প্রেরণ,Transmit leg
ট্রান্সমিটাল মোড,Transmittal mode
"সংক্রমণ
 তথ্য","Transmitted 
 Information"
ট্রান্সমিটার,Transmitter
"ট্রান্সমিটার
 নিবন্ধন","Transmitter
 Register"
"ট্রান্সমিটার শুরু
 কোড","Transmitter start
 Code"
ট্রান্সমাল্টিপ্লেক্সার,Transmultiplexer
"স্বচ্ছতা
 মোড","Transparency
 Mode"
স্বচ্ছ ডেটা,Transparent data
স্বচ্ছ তথ্য,Transparent information
"স্বচ্ছ পাঠ্য
 মোড","Transparent text
 Mode"
সংক্রমণ,Transmission
ট্রান্সপন্ডার,Transponder
পরিবহনযোগ্য প্রোগ্রাম (= পোর্টেবল প্রোগ্রাম),Transportable program (= portable program)
পরিবহন ইউনিট,Transport unit
ট্রান্সভার্স চেক,Transverse check
"ট্রান্সভার্স প্যারিটি
 পরীক্ষা করুন","Transverse parity
 Check"
"ট্রান্সভার্স
 অপ্রয়োজনীয়তা
 পরীক্ষা করুন","Transverse
 Redundancy
 Check"
"ট্রান্সভার্স
 স্ক্যানিং","Transverse
 Scanning"
ফাঁদ,Trap
ফাঁদ দরজা,Trap door
ট্র্যাপিজিয়াম নিয়ম,Trapezium rule
আটকা পড়া,Trapping
ট্র্যাপিং মোড,Trapping mode
"ভ্রমণ ক্লাস
 চিহ্ন","Travelling class
 Mark"
"ভ্রমণ তরঙ্গ
 নল","Travelling wave
 Tube"
ট্র্যাভারসাল,Traversal
ট্র্যাভার্স,Traverse
গাছ,Tree
গাছ অটোমাতা,Tree automata
"গাছের ফর্ম
 ভাষা","Tree form
 Language"
গাছের ব্যাকরণ,Tree grammar
গাছের ভাষা,Tree language
গাছের নেটওয়ার্ক,Tree network
গাছ অনুসন্ধান,Tree search
গাছ নির্বাচন বাছাই,Tree selection sort
গাছের বাছাই,Tree sort
গাছের কাঠামো,Tree structure
"গাছের ধরণের ডিকোডিং
 অন্তর্জাল","Tree type decoding
 Network"
গাছ হাঁটা,Tree walking
প্রবণতা,Trend
ট্রায়াড,Triad
ট্রায়াল বিভাজক,Trial divisor
ট্রায়াল রান,Trial run
ত্রিভুজাকার ম্যাট্রিক্স,Triangular matrix
"ত্রিভুজাকার
 তরঙ্গরূপ","Triangular
 Waveform"
উপনদী সার্কিট,Tributary circuit
উপনদী স্টেশন,Tributary station
ট্রাইডিয়াগোনাল ম্যাট্রিক্স,Tridiagonal matrix
ট্রি অনুসন্ধান,Trie search
ট্রিগার,Trigger
ট্রিগার সার্কিট,Trigger circuit
ট্রিগার স্তর,Trigger level
ট্রিপ কম্পিউটার,Trip computer
"ট্রিপল দৈর্ঘ্য
 কাজ","Triple length
 Working"
ট্রিপল নির্ভুলতা,Triple precision
ট্রিপল রেজিস্টার,Triple register
ট্রিপলেট,Triplet
ট্রাই স্টেট আউটপুট,Tri state output
তুচ্ছ গ্রাফ,Trivial graph
ট্রোজান ঘোড়া,Trojan horse
"সমস্যা অবস্থান
 সমস্যা","Trouble location
 Problem"
সমস্যা অঙ্কুর,Trouble shoot
সমস্যা সমাধান,Trouble shooting
সমস্যা ইউনিট,Trouble unit
সত্য পরিপূরক (= র‌্যাডিক্স সমাহার),True complement (= radix compement)
ছাঁটাই,Truncate
কাটা কাটা,Truncation
কাটা ত্রুটি,Truncation error
ট্রাঙ্ক,Trunk
ট্রাঙ্ক সার্কিট,Trunk circuit
ট্রাঙ্ক এক্সচেঞ্জ,Trunk exchange
ট্রাঙ্ক গ্রুপ,Trunk group
ট্রাঙ্ক শিকার,Trunk hunting
ট্রাঙ্ক অর্ডার,Trunk order
সত্য মান,Truth value
টি-টাইপ ফ্লিপ-ফ্লপ,T-type flip-flop
টাম্বলিং,Tumbling
টিউনিং,Tuning
"টুরিং
 গণনাযোগ্য","Turing
 Computable"
টুরিং মেশিন,Turing machine
"টার্নআরউন্ড
 নথি","Turnaround
 Document"
"টার্নআরউন্ড
 ক্রম","Turnaround 
 Sequence"
টার্নআরাউন্ড সময়,Turnaround time
টার্নকি কনসোল,Turnkey console
টার্নকি অপারেশন,Turnkey operation
টার্নকি সিস্টেম,Turnkey system
কচ্ছপ গ্রাফিক্স,Turtle graphics
বারো প্রান্ত (= বারো পাঞ্চ),Twelve edge (= twelve punch)
বারো পাঞ্চ,Twelve punch
টুইন কেবল,Twin cable
টুইন চেক,Twin check
বাঁকানো জুটি,Twisted pair
দুটি ঠিকানা,Two address
দুটি ঠিকানা কোড,Two address code
"দুটি ঠিকানা
 নির্দেশ","Two address
 Instruction"
দুটি বিট বাইট,Two bit byte
দুটি চ্যানেল সুইচ,Two channel switch
"দ্বি মাত্রিক
 অ্যারে","Two dimensional
 Array"
"দ্বি মাত্রিক
 স্মৃতি","Two dimensional
 Memory"
"দ্বি মাত্রিক
 নির্বাচন সিস্টেম","Two dimensional
 Selection system"
"দুটি ইনপুট অ্যাডার
 (= অর্ধেক সংযোজন)","Two input adder
 (=Half adder)"
দুটি ইনপুট সাবট্র্যাক্টর (= অর্ধ সাবট্র্যাক্টর),Two input subtractor (= half subtractor)
দুই স্তরের ঠিকানা,Two level address
দুই স্তরের ব্যাকরণ,Two level grammar
দুই স্তরের স্মৃতি,Two level memory
"দুই স্তর
 Subroutine","Two level
 Subroutine"
দুটি আদর্শ,Two norm
"পাঁচজনের মধ্যে দুটি
 কোড","Two out of five
 Code"
"দুটি পাস
 এসেম্বলার","Two pass
 Assembler"
"দুটি প্লাস এক
 ঠিকানা","Two plus one
 Address"
"দুটি প্লাস এক
 ঠিকানা
 নির্দেশ","Two plus one 
 Address
 Instruction"
দু'জনের পরিপূরক,Two's complement
"দ্বি উপায় বিকল্প
 যোগাযোগ","Two way alternate
 Communication"
দ্বিগুণ লিঙ্ক তালিকা,Two way linked list
দুই উপায় মার্জ,Two way merge
"দুই উপায়
 যুগপত
 যোগাযোগ","Two way
 Simultaneous
 Communication"
দ্বিগুণ ট্রাঙ্ক,Two way trunk
দুটি তারের সার্কিট,Two wire circuit
টাইমনেট,Tymnet
প্রকার,Type
"টাইপ ও (1, 2, 3)
 ভাষা","Type o(1, 2, 3)
 Language"
প্রকার ঘোষণা,Type declaration
মুখ টাইপ করুন,Type face
ফন্ট টাইপ করুন,Type font
প্রকার মাথা,Type head
"কী টাইপ করুন
 প্রতিক্রিয়া","Type out key
 Respond"
ওভার টাইপ করুন,Type over
চাকা টাইপ,Type wheel
"টাইপরাইটার
 টার্মিনাল","Typewriter
 Terminal"
আল্ট্রা ফিচ,Ultra fiche
অতিবেগুনী মুছে ফেলা,Ultraviolet erasing
ইউ-মোড রেকর্ড,U-mode record
অযৌক্তিক অঙ্ক,Unallowable digit
অবিচ্ছিন্ন কোড চেক,Unallowable code check
ইউনারি অপারেশন,Unary operation
অবিচ্ছিন্ন স্বয়ংক্রিয় বিনিময়,Unattended automatic exchange
আনটেন্ডেড মোড,Unattended mode
"অপ্রচলিত
 অপারেশন","Unattended
 Operation"
"অপ্রচলিত ট্রেইল
 প্রিন্টার","Unattended trail
 Printer"
ভারসাম্যহীন লাইন,Unbalanced line
"ভারসাম্যহীন মার্জ
 সাজান","Unbalanced merge
 Sort"
"ভারসাম্যহীন
 মডিউলার","Unbalanced
 Modulater"
"ভারসাম্যহীন তার
 সার্কিট","Unbalanced wire
 Circuit"
আনব্ল্যাঙ্ক,Unblank
আনবান্ডিং,Unbunding
আনকোল,UNCOL
"অনাকাঙ্ক্ষিত যুক্তি
 অ্যারে","Uncommited logic
 Array"
"অনাবৃত
 স্টোরেজ তালিকা","Uncommited 
 Storage list"
"নিঃশর্ত
 শাখা
 নির্দেশ","Unconditional
 Branch
 Instruction"
"নিঃশর্ত
লাফ","Unconditional
Jump"
"নিঃশর্ত
 জাম্প নির্দেশ","Unconditional
 Jump instruction"
"নিঃশর্ত
 বিবৃতি","Unconditional
 Statement"
"নিঃশর্ত
 স্থানান্তর
 নির্দেশ","Unconditional
 Transfer
 Instruction"
অনর্থক,Undecidable
অপরিবর্তিত,Undefined
অপরিবর্তিত রেকর্ড,Undefined record
আন্ডারকোড,Undercode
আন্ডারফ্লো,Underflow
"আন্ডারফ্লো
 বৈশিষ্ট্য","Underflow
 Characteristic"
"আন্ডারফ্লো
 শর্ত","Underflow
 Condition"
"আন্ডারফ্লো
 এক্সেশন","Underflow
 Exeption"
অন্তর্নিহিত ক্যারিয়ার,Underlying carrier
আন্ডারপঞ্চ,Underpunch
আন্ডাররুন,Underrun
আন্ডারস্কোর,Underscore
"আন্ডারস্কোর
 চরিত্র","Underscore
 Character"
সনাক্ত করা ত্রুটি,Undetected error
"সনাক্ত করা ত্রুটি
 রেট","Undetected error
 Rate"
অবিচ্ছিন্ন গ্রাফ,Undirected graph
অবরুদ্ধ ডিস্ক,Unformatted disk
"অবরুদ্ধ
 প্রদর্শন","Unformatted
 Display"
"অবরুদ্ধ
 রেকর্ড","Unformatted
 Record"
"অভিন্নভাবে
 অ্যাক্সেসযোগ্য
 স্টোরেজ","Uniformly
 Accessible
 Storage"
ইউনিগেজ ডিজাইন,Unigauge design
"একতরফাভাবে
 সংযুক্ত গ্রাফ","Unilaterally
 Connected graph"
একতরফা সিঙ্ক্রোনাইজেশন সিস্টেম,Unilateral synchronization system
ইউনিয়ন ক্যাটালগ,Union catalogue
ইউনিপোলার সিগন্যাল,Unipolar signal
ইউনিপ্রোসেসিং,Uniprocessing
"অনন্যভাবে
 ডিকোডেবল","Uniquely
 Decodable"
ইউনিট ঠিকানা,Unit address
একক কোড,Unitary code
একক সেমিং,Unitary semiring
"ইউনিট ব্যাক স্পেস
 চরিত্র","Unit back space
 Character"
ইউনিট নির্ণয়,Unit diagnosis
ইউনিট উপাদান,Unit element
ইউনিট,Uniterm
ইউনিট বিরতি,Unit interval
ইউনিট রেকর্ড,Unit record
ইউনিট রেকর্ড ডিভাইস,Unit record device
"ইউনিট বিভাজক
 চরিত্র","Unit separator
 Character"
ইউনিট স্ট্রিং,Unit string
অংশ পরিক্ষাকরণ,Unit testing
সর্ব্জনীন গ্রাহ্য,Universal access
"ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার
 ট্রান্সমিটার","Universal asynchronous receiver
 Transmitter"
ইউনিভার্সাল বাটন বক্স,Universal button box
সর্বজনীন চরিত্র সেট,Universal character set
ইউনিভার্সাল কন্ট্রোলার,Universal controller
ইউনিভার্সাল ফ্লিপ-ফ্লপ,Universal flip-flop
ইউনিভার্সাল ইন্সট্রাকশন সেট,Universal instruction set
ইউনিভার্সাল আন্তঃসংযোগকারী ডিভাইস,Universal interconnecting device
ইউনিভার্সাল অপারেশন,Universal operation
ইউনিভার্সাল কোয়ান্টিফায়ার,Universal quantifier
সর্বজনীন পরিষেবা ধারণা,Universal service concept
ইউনিভার্সাল সিঙ্ক্রোনাস রিসিভার ট্রান্সমিটার,Universal synchronous receiver transmitter
ইউনিভার্সাল টুরিং মেশিন,Universal turing machine
আনলক করুন,Unlock
অপরিশোধিত নির্দেশনা,Unmodified instruction
আন্ডার্ডারড ট্রি,Unordered tree
আনপ্যাকড দশমিক,Unpacked decimal
আনপ্যাকিং,Unpacking
"অরক্ষিত
 গতিশীল স্টোরেজ","Unprotected
 Dynamic storage"
অরক্ষিত ক্ষেত্র,Unprotected field
"অপরিবর্তনীয়
 ত্রুটি","Unrecoverable
 Error"
অবিশ্বাস্য,Unsolvable
"Untratified
 ভাষা","Unstratified
 Language"
ব্যর্থ কল,Unsuccessful call
অব্যবহৃত সময়,Unused time
আপডেট কার্সার,Update cursor
আপডেট ফাইল,Updated file
আপডেট করা,Updating
"আপ-ডাউন নিয়ন্ত্রণ
 লাইন","Up-down control
 Line"
আপ-ডাউন কাউন্টার,Up- down counter
উপরের কার্টেট,Upper cartate
Ward র্ধ্বমুখী সামঞ্জস্যতা,Upward compatibility
Ward র্ধ্বমুখী রেফারেন্স,Upward reference
ব্যবহারকারী,User
ব্যবহারকারী-অ্যাপ্লিকেশন নেটওয়ার্ক,User-application network
ব্যবহারকারী অঞ্চল,User area
ব্যবহারকারী বৈশিষ্ট্য,User attribute
ব্যবহারকারী সংজ্ঞায়িত ফাংশন,User defined function
ব্যবহারকারী সংজ্ঞায়িত শব্দ,User defined word
ব্যবহারকারী সুবিধা,User facility
ব্যবহারকারী বান্ধব,User friendly
ব্যবহারকারী ইন্টারফেস,User interface
ব্যবহারকারী মোড,User mode
ব্যবহারকারী প্রোগ্রাম,User program
ব্যবহারকারী পরিষেবা,User service
ব্যবহারকারী রাষ্ট্র,User state
ব্যবহারকারী টার্মিনাল,User terminal
ইউটিলিটি নিয়ন্ত্রণ কনসোল,Utility control console
ইউটিলিটি ফাংশন,Utility function
ইউটিলিটি প্রোগ্রাম,Utility program
ইউটিলিটি রুটিন,Utility routine
ইউটিলিটি সিস্টেম,Utility system
Uvwxy লেমিনা,Uvwxy lemina
ভ্যাকুয়াম কলাম,Vacuum column
ভ্যাকুয়াম সার্ভো,Vacuum servo
বৈধতা,Validation
মূল্যবান ডিভাইস,Valuator device
মান যুক্ত নেটওয়ার্ক,Value added network
পরিবর্তনশীল ঠিকানা,Variable address
পরিবর্তনশীল ব্লক,Variable block
পরিবর্তনশীল ক্ষেত্র,Variable field
পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য,Variable field length
পরিবর্তনশীল ক্ষেত্র স্টোরেজ,Variable field storage
পরিবর্তনশীল ফর্ম্যাট ইনপুট,Variable format input
পরিবর্তনশীল ফর্ম্যাট বার্তা,Variable format message
পরিবর্তনশীল ফাংশন জেনারেটর,Variable function generator
পরিবর্তনশীল তথ্য,Variable information
পরিবর্তনশীল তথ্য প্রক্রিয়াকরণ,Variable information processing
পরিবর্তনশীল দৈর্ঘ্যের রেকর্ড,Variable length record
পরিবর্তনশীল দৈর্ঘ্যের ভেক্টর,Variable length vector
পরিবর্তনশীল দৈর্ঘ্যের শব্দ,Variable length word
পরিবর্তনশীল নাম,Variable name
পরিবর্তনশীল পয়েন্ট,Variable point
পরিবর্তনশীল পয়েন্ট উপস্থাপনা,Variable point representation
পরিবর্তনশীল প্রতীক,Variable symbol
পরিবর্তনশীল সময় স্কেল,Variable time scale
পরিবর্তনশীল শব্দ,Variable word
পরিবর্তনশীল শব্দের দৈর্ঘ্য,Variable word length
পরিবর্তনশীল শব্দ দৈর্ঘ্যের কম্পিউটার,Variable word length computer
বৈকল্পিক ক্ষেত্র,Variant field
বিভিন্নতা মনিটর,Variation monitor
ভেরিপ্লটার,Variplotter
Vectorded বাধা,Vectored interrupt
ভেক্টরযুক্ত পুনরায় আরম্ভ,Vectored restart
ভেক্টর জেনারেটর,Vector generator
ভেক্টর গ্রাফিক্স,Vector graphics
ভেক্টরিং,Vectoring
ভেক্টর মোড গ্রাফিক প্রদর্শন,Vector mode graphic display
ভেক্টর আদর্শ,Vector norm
ভেক্টর প্ল্যাটার,Vector plotter
