Malayalam,Gujarati
ഉത്പാദന പ്രവർത്തനം,ઉત્પાદન કાર્ય
പ്രൊഡക്ഷൻ ഫംഗ്ഷൻ മോഡൽ,ઉત્પાદન કાર્ય મોડેલ
ഉത്പാദന പദ്ധതി,ઉત્પાદન યોજના
ഉത്പാദന പ്രക്രിയ,ઉત્પાદન પ્રક્રિયા
ഉത്പാദന നിരക്ക്,ઉત્પાદન દર
ഉൽപ്പാദന ഷെഡ്യൂളിംഗ്,ઉત્પાદન સમયપત્રક
റാൻഡം വേരിയബിളുകളുടെ ഉൽപ്പന്നം,રેન્ડમ ચલોનું ઉત્પાદન
രണ്ട് രൂപാന്തരങ്ങളുടെ ഉൽപ്പന്നം,બે પરિવર્તનનું ઉત્પાદન
ഉൽപ്പന്ന സെറ്റ്,ઉત્પાદન સમૂહ
ഉൽപ്പന്ന സ്ഥലം,ઉત્પાદન જગ્યા
ഉൽപ്പന്ന ടോപ്പോളജി,ઉત્પાદન ટોપોલોજી
പ്രൊഫൈൽ വിഭാഗം,પ્રોફાઇલ વિભાગ
ലാഭം,નફો
ലാഭ പ്രവർത്തനം,નફો કાર્ય
ലാഭം പരമാവധിയാക്കൽ,નફો મહત્તમ
പ്രോഗ്രാമർ,પ્રોગ્રામર
പ്രോഗ്രാമിംഗ്,પ્રોગ્રામિંગ
പുരോഗതി,પ્રગતિ
പ്രൊജക്ഷൻ,પ્રક્ષેપણ
പ്രൊജക്ഷൻ ഫോർമുല,પ્રક્ષેપણ સૂત્ર
കോർഡിനേറ്റ് സ്പേസുകളിലേക്കുള്ള പ്രൊജക്ഷൻ,સંકલન જગ્યાઓમાં પ્રક્ષેપણ
പ്രൊജക്ഷൻ മാട്രിക്സ്,પ્રોજેક્શન મેટ્રિક્સ
ഒരു സെറ്റിന്റെ പ്രൊജക്ഷൻ,સમૂહનું પ્રક્ષેપણ
പ്രവണത മൂല്യത്തിന്റെ പ്രൊജക്ഷൻ,વલણ મૂલ્યનું પ્રક્ષેપણ
വെക്റ്ററിന്റെ പ്രൊജക്ഷൻ,વેક્ટરનું પ્રક્ષેપણ
പ്രൊജക്ഷൻ സിദ്ധാന്തം,પ્રક્ષેપણ પ્રમેય
പ്രൊജക്റ്റീവ് ജ്യാമിതി,પ્રોજેક્ટિવ ભૂમિતિ
പ്രൊജക്റ്റീവ് തലം,પ્રોજેક્ટિવ પ્લેન
പ്രൊജക്റ്റീവ് പരിവർത്തനം,પ્રોજેક્ટિવ રૂપાંતર
തെളിവ്,સાબિતી
ഇൻഡക്ഷൻ വഴി തെളിവ്,ઇન્ડક્શન દ્વારા પુરાવો
പ്രചരിപ്പിച്ച പിശക്,પ્રચારિત ભૂલ
പിശകിന്റെ പ്രചരണം,ભૂલનો પ્રચાર
ശരിയായ ഘടകം,યોગ્ય પરિબળ
ശരിയായ പ്രവർത്തനം,યોગ્ય કાર્ય
ശരിയായ ഇടവേള,યોગ્ય અંતરાલ
ശരിയായി അടങ്ങിയിരിക്കുന്നു,યોગ્ય રીતે સમાયેલ છે
ശരിയായ ഉപവിഭാഗം,યોગ્ય સબસેટ
ശരിയായ ഉപസ്ഥലം,યોગ્ય સબસ્પેસ
സംരക്ഷണ സ്വത്ത്,સંરક્ષણની મિલકત
ശരിയായ മൂല്യം (=ഈജൻ മൂല്യം),યોગ્ય મૂલ્ય (=ઇજેન મૂલ્ય)
ശരിയായ വെക്റ്റർ,યોગ્ય વેક્ટર
ആനുപാതികമായ,પ્રમાણસર
ആനുപാതികമായ ബന്ധം,પ્રમાણસર સંબંધ
ആനുപാതിക സാമ്പിൾ,પ્રમાણસર નમૂના
നിർദ്ദേശം,દરખાસ્ત
സ്യൂഡോകോഡ്,સ્યુડોકોડ
സ്യൂഡോമെട്രിക്,સ્યુડોમેટ્રિક
സ്യൂഡോമെട്രിക് സ്പേസ്,સ્યુડોમેટ્રિક જગ્યા
കപടനിയമം,સ્યુડોનોર્મ
സ്യൂഡോനോം ടോപ്പോളജി,સ્યુડોનોર્મ ટોપોલોજી
വലിക്കുക,ખેંચો
പുള്ളി,ગરગડી
പഞ്ച് കാർഡ്,પંચ કરેલ કાર્ડ
പഞ്ച് കാർഡ് മെഷീൻ,પંચ કાર્ડ મશીન
പഞ്ചിംഗ് മെഷീൻ,પંચિંગ મશીન
ശുദ്ധമായ വളവ്,શુદ્ધ બેન્ડિંગ
ശുദ്ധ ദശാംശം,શુદ્ધ દશાંશ
ശുദ്ധമായ ജ്യാമിതി,શુદ્ધ ભૂમિતિ
ശുദ്ധമായ ഇൻഡക്ഷൻ,શુદ્ધ ઇન્ડક્શન
തികച്ചും അതീന്ദ്രിയമായ,કેવળ ગુણાતીત
ശുദ്ധമായ ഗണിതശാസ്ത്രം,શુદ્ધ ગણિત
ശുദ്ധമായ സംഖ്യ,શુદ્ધ સંખ્યા
ശുദ്ധമായ തന്ത്രം,શુદ્ધ વ્યૂહરચના
പിരമിഡ്,પિરામિડ
പിരമിഡാകൃതിയിലുള്ള ഖര,પિરામિડલ ઘન
പിരമിഡാകൃതിയിലുള്ള ഉപരിതലം,પિરામિડ સપાટી
QED,QED
ചതുർഭുജം,ચતુષ્કોણ
ചതുരാകൃതിയിലുള്ള പ്രിസം,ચતુષ્કોણીય પ્રિઝમ
ചതുരം,ચતુર્થાંશ
ചതുരാകൃതിയിലുള്ള,ચતુર્ભુજ
ക്വാഡ്രാറ്റിക് ചെലവ്,ચતુર્ભુજ ખર્ચ
ക്വാഡ്രാറ്റിക് കോസ്റ്റ് ഫംഗ്ഷൻ,ચતુર્ભુજ ખર્ચ કાર્ય
ചതുരാകൃതിയിലുള്ള വക്രം,ચતુર્ભુજ વળાંક
ക്വാഡ്രാറ്റിക് സമവാക്യം,ચતુર્ભુજ સમીકરણ
ചതുരാകൃതിയിലുള്ള പദപ്രയോഗം,ચતુર્ભુજ અભિવ્યક્તિ
ചതുരാകൃതിയിലുള്ള രൂപം,ચતુર્ભુજ સ્વરૂપ
ചതുരാകൃതിയിലുള്ള പ്രവർത്തനം,ચતુર્ભુજ કાર્ય
ക്വാഡ്രാറ്റിക് ഫങ്ഷണൽ,ચતુર્ભુજ કાર્યાત્મક
ക്വാഡ്രാറ്റിക് ഇന്റർപോളേഷൻ,ચતુર્ભુજ પ્રક્ષેપ
ക്വാഡ്രാറ്റിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ,ચતુર્ભુજ ઉદ્દેશ્ય કાર્ય
ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ്,ચતુર્ભુજ પ્રોગ્રામિંગ
ചതുരാകൃതിയിലുള്ള പരസ്പരബന്ധം,ચતુર્ભુજ પારસ્પરિકતા
ചതുരാകൃതിയിലുള്ള ഉപരിതലം,ચતુર્ભુજ સપાટી
ചതുരാകൃതിയിലുള്ള കാലാവധി,ચતુર્ભુજ શબ્દ
ക്വാഡ്രേച്ചർ ഫോർമുല,ચતુર્થાંશ સૂત્ર
ചതുർഭുജം,ચતુર્ભુજ
ഗുണപരമായ വിശകലനം,ગુણાત્મક વિશ્લેષણ
ഗുണനിലവാര നിയന്ത്രണം,ગુણવત્તા નિયંત્રણ
ക്വാണ്ടം മെക്കാനിക്സ്,ક્વોન્ટમ મિકેનિક્સ
ക്വാണ്ടം നമ്പർ,ક્વોન્ટમ નંબર
ക്വാണ്ടം സ്ഥിതിവിവരക്കണക്കുകൾ,ક્વોન્ટમ આંકડા
പാദം,ક્વાર્ટર
ക്വാർട്ടിക്,ક્વાર્ટિક
ക്വാർട്ടൈൽ,ચતુર્થાંશ
അർദ്ധ രേഖീയ ഘടനാ സമവാക്യം,અર્ધ રેખીય રચનાત્મક સમીકરણ
അർദ്ധ പതിവ്,અર્ધ નિયમિત
ക്വാട്ടേർനിയൻ,quaternion
ക്യൂ നീളം,કતાર લંબાઈ
ക്യൂയിംഗ് മോഡൽ,કતારબદ્ધ મોડેલ
ക്യൂവിംഗ് പ്രശ്നം,કતારમાં સમસ્યા
ക്യൂയിംഗ് പ്രക്രിയ,કતાર પ્રક્રિયા
ക്യൂയിംഗ് സിസ്റ്റം,કતાર સિસ્ટમ
ക്യൂയിംഗ് സിദ്ധാന്തം,કતાર સિદ્ધાંત
ക്വിന്റൈൽ,ક્વિન્ટાઇલ
അഞ്ചെണ്ണം,પંચક
ഉദ്ധരണി,અવતરણ
ക്വോട്ട്,ભાગ
ഘടക ഫീൽഡ്,અવશેષ ક્ષેત્ર
ഘടകഗ്രൂപ്പ്,અવશેષ જૂથ
ക്വട്ടേഷൻ നിയമം,ભાગલાકાર કાયદો
ഘടക സെറ്റ്,ભાગલાકાર સમૂહ
ക്വോട്ട് സ്പേസ്,અવશેષ જગ્યા
ഘടക ടോപ്പോളജി,અવશેષ ટોપોલોજી
റേഡിയൽ,રેડિયલ
റേഡിയൻ,રેડિયન
റേഡിയൻ അളവ്,રેડિયન માપ
സമൂലമായ,આમૂલ
റാഡിക്കൽ അക്ഷം,આમૂલ ધરી
സമൂല ചിഹ്നം,આમૂલ ચિહ્ન
ആരം,ત્રિજ્યા
ഒത്തുചേരലിന്റെ ആരം,કન્વર્જન્સની ત્રિજ્યા
വക്രതയുടെ ആരം,વક્રતાની ત્રિજ્યા
ആരം വെക്റ്റർ,ત્રિજ્યા વેક્ટર
റാഡിക്സ്,મૂલાંક
ക്രമരഹിതമായ പിശക്,રેન્ડમ ભૂલ
ക്രമരഹിതമായ പ്രവർത്തനം,રેન્ડમ કાર્ય
ക്രമരഹിതമാക്കൽ,રેન્ડમાઇઝેશન
ക്രമരഹിതമായ ബ്ലോക്കുകൾ,રેન્ડમાઇઝ્ડ બ્લોક્સ
ക്രമരഹിതമായ മോഡൽ,રેન્ડમ મોડેલ
ക്രമരഹിത സംഖ്യ,રેન્ડમ નંબર
ക്രമരഹിതമായ സാമ്പിൾ,રેન્ડમ સેમ્પલિંગ
റാൻഡം വേരിയബിൾ,રેન્ડમ ચલ
പരിധി,શ્રેણી
ഒത്തുചേരലിന്റെ പരിധി,કન્વર્જન્સની શ્રેણી
സംയോജനത്തിന്റെ പരിധി,એકીકરણની શ્રેણી
ബന്ധത്തിന്റെ പരിധി,સંબંધની શ્રેણી
പരിധി സ്ഥലം,શ્રેણી જગ્યા
റാങ്ക്,ક્રમ
റാങ്ക് പരസ്പരബന്ധം,ક્રમ સહસંબંધ
മാട്രിക്സ് റാങ്ക്,મેટ્રિક્સનો ક્રમ
റാങ്ക് ഓർഡർ സ്ഥിതിവിവരക്കണക്കുകൾ,રેન્ક ઓર્ડરના આંકડા
മാറ്റത്തിന്റെ നിരക്ക്,ફેરફારનો દર
ഒത്തുചേരൽ നിരക്ക്,સંકલન દર
അനുപാതം,ગુણોત્તર
യുക്തിസഹമായ,તર્કસંગત
യുക്തിസഹമായ ആവിഷ്കാരം,તર્કસંગત અભિવ્યક્તિ
യുക്തിസഹമായ ഫീൽഡ്,તર્કસંગત ક્ષેત્ર
യുക്തിസഹമായ പ്രവർത്തനം,તર્કસંગત કાર્ય
ഡിനോമിനേറ്ററിന്റെ യുക്തിസഹീകരണം,છેદનું તર્કસંગતકરણ
യുക്തിസഹമായ സംഖ്യ,તાર્કિક અંક
റേഷണൽ നമ്പർ ഫീൽഡ്,તર્કસંગત સંખ્યા ક્ષેત્ર
യുക്തിസഹമായ പ്രവർത്തനം,તર્કસંગત કામગીરી
അനുപാത പരിശോധന,ગુણોત્તર પરીક્ષણ
അസംസ്കൃത ഡാറ്റ,અધ કચરી માહિતી
കിരണം,કિરણ
കിരണ വെക്റ്റർ,કિરણ વેક્ટર
യഥാർത്ഥമായ,વાસ્તવિક
യഥാർത്ഥ അച്ചുതണ്ട്,વાસ્તવિક ધરી
യഥാർത്ഥ തുടർച്ച,વાસ્તવિક સાતત્ય
യഥാർത്ഥ ലൈൻ,વાસ્તવિક રેખા
യഥാർത്ഥ ലീനിയർ വെക്റ്റർ സ്പേസ്,વાસ્તવિક રેખીય વેક્ટર જગ્યા
യഥാർത്ഥ മാട്രിക്സ്,વાસ્તવિક મેટ્રિક્સ
യഥാർത്ഥ സംഖ്യ,વાસ્તવિક સંખ્યા
യഥാർത്ഥ സംഖ്യ ഫീൽഡ്,વાસ્તવિક સંખ્યા ક્ષેત્ર
യഥാർത്ഥ ഭാഗം,વાસ્તવિક ભાગ
യഥാർത്ഥ ബഹുപദം,વાસ્તવિક બહુપદી
യഥാർത്ഥ ക്വാഡ്രാറ്റിക്,વાસ્તવિક ચતુર્ભુજ
യഥാർത്ഥ റൂട്ട്,વાસ્તવિક મૂળ
യഥാർത്ഥ സ്ഥലം,વાસ્તવિક જગ્યા
തൽസമയ സംവിധാനം,વાસ્તવિક સમય સિસ્ટમ
യഥാർത്ഥ മൂല്യമുള്ള പ്രവർത്തനം,વાસ્તવિક મૂલ્યવાન કાર્ય
യഥാർത്ഥ വേരിയബിൾ,વાસ્તવિક ચલ
യഥാർത്ഥ വെക്റ്റർ സ്ഥലം,વાસ્તવિક વેક્ટર જગ્યા
പരസ്പരമുള്ള,પારસ્પરિક
പരസ്പര മാട്രിക്സ്,પારસ્પરિક મેટ્રિક્સ
ദീർഘചതുരം,લંબચોરસ
ദീർഘചതുരാകൃതിയിലുള്ള,લંબચોરસ
ചതുരാകൃതിയിലുള്ള അറേ,લંબચોરસ એરે
ദീർഘചതുരാകൃതിയിലുള്ള അച്ചുതണ്ട്,લંબચોરસ ધરી
ചതുരാകൃതിയിലുള്ള സാന്ദ്രത പ്രവർത്തനം,લંબચોરસ ઘનતા કાર્ય
ദീർഘചതുരാകൃതിയിലുള്ള ഹൈപ്പർബോള,લંબચોરસ હાઇપરબોલા
ചതുരാകൃതിയിലുള്ള മാട്രിക്സ്,લંબચોરસ મેટ્રિક્સ
ചതുരാകൃതിയിലുള്ള സമാന്തര പൈപ്പ് (ക്യൂബോയിഡ്),લંબચોરસ પેરેલલોપાઇપ (ઘનકાર)
ശരിയാക്കാവുന്ന വക്രം,સુધારી શકાય તેવું વળાંક
ആവർത്തന സൂത്രവാക്യം,પુનરાવૃત્તિ સૂત્ર
ആവർത്തന ദശാംശം,રિકરિંગ દશાંશ
ആവർത്തന സൂത്രവാക്യം,પુનરાવર્તન સૂત્ર
കുറച്ച എച്ചലോൺ ഫോം,ઘટાડો સોપારી સ્વરૂપ
reductio-ad-absurdum,ઘટાડો-એડ-એબ્સર્ડમ
റിഡക്ഷൻ ഫോർമുല,ઘટાડો સૂત્ર
റഫറൻസ് ലൈൻ,સંદર્ભ રેખા
റഫറൻസ് പോയിന്റ്,સંદર્ભ બિંદુ
പ്രതിഫലിച്ച തരംഗം,પ્રતિબિંબિત તરંગ
പ്രതിഫലനം,પ્રતિબિંબ
പ്രതിഫലന നിയമം,પ્રતિબિંબીત કાયદો
ഒത്തുചേരൽ മേഖല,કન્વર્જન્સનો પ્રદેશ
വ്യതിചലന മേഖല,વિચલનનો પ્રદેશ
സംയോജന മേഖല,એકીકરણનો પ્રદેશ
റിഗ്രഷൻ വിശകലനം,પાછળ નુ પૃથકરણ
റിഗ്രഷൻ കർവ്,રીગ્રેસન વળાંક
റിഗ്രഷൻ സമവാക്യം,રીગ્રેસન સમીકરણ
റിഗ്രഷൻ ലൈൻ,રીગ્રેસન રેખા
റിഗ്രഷൻ മോഡൽ,રીગ્રેશન મોડલ
പതിവ് വളവ്,નિયમિત વળાંક
സാധാരണ ഷഡ്ഭുജം,નિયમિત ષટ્કોણ
റെഗുലർ മാട്രിക്സ്,નિયમિત મેટ્રિક્સ
സാധാരണ ടെട്രാഹെഡ്രോൺ,નિયમિત ટેટ્રાહેડ્રોન
ആപേക്ഷിക പൂരകം,સંબંધિત પૂરક
ആപേക്ഷിക പരമാവധി,સંબંધિત મહત્તમ
ആപേക്ഷിക മിനിമം,સંબંધિત લઘુત્તમ
ആപേക്ഷിക സാധ്യത (സോപാധിക സംഭാവ്യത),સંબંધિત સંભાવના (શરતી સંભાવના)
ആപേക്ഷിക വേഗത,સંબંધિત વેગ
ആപേക്ഷികത,સાપેક્ષતા
ആപേക്ഷിക സിദ്ധാന്തം,સાપેક્ષતા સિદ્ધાંત
വിശ്വാസ്യത,વિશ્વસનીયતા
വിശ്വാസ്യത പ്രശ്നം,વિશ્વસનીયતા સમસ્યા
ശേഷിക്കുന്ന കാലാവധി,બાકીની મુદત
ശേഷിക്കുന്ന സിദ്ധാന്തം,બાકી પ્રમેય
ആവർത്തിച്ചുള്ള പരിധി,પુનરાવર્તિત મર્યાદા
റീമാൻ ഇന്റഗ്രൽ ആവർത്തിച്ചു,પુનરાવર્તિત રીમેન અભિન્ન
പ്രാതിനിധ്യം,પ્રતિનિધિત્વ
അവശിഷ്ടം,અવશેષ
ഒരു ധ്രുവത്തിൽ അവശിഷ്ടം,ધ્રુવ પર અવશેષ
പ്രമേയം,ઠરાવ
ശക്തികളുടെ പ്രമേയം,દળોનું ઠરાવ
വേഗതകളുടെ റെസലൂഷൻ,વેગનું રિઝોલ્યુશન
ഫലമായി,પરિણામી
ഫലമായ ശക്തി,પરિણામી બળ
ഫലമായ വെക്റ്റർ,પરિણામી વેક્ટર
പരിഷ്കരിച്ച സിംപ്ലക്സ് ടെക്നിക്,સુધારેલી સિમ્પ્લેક્સ તકનીક
റോംബസ്,સમચતુર્ભુજ
റീമാൻ ഇന്റഗ്രൽ,રીમેન અભિન્ન
വലത് കോൺ,જમણો ખૂણો
വലത് കോണുള്ള ത്രികോണം,જમણો ત્રિકોણ
വലത് വൃത്താകൃതിയിലുള്ള കോൺ,જમણો ગોળાકાર શંકુ
ശരിയായ കോസെറ്റ്,જમણી કોસેટ
വലത് സിലിണ്ടർ,જમણો સિલિન્ડર
വലംകൈ,જમણા હાથે
വലത് വിപരീതം,જમણું ઊલટું
കഠിനമായ തെളിവ്,સખત પુરાવો
മോതിരം,રિંગ
പൂർണ്ണസംഖ്യകളുടെ വളയം,પૂર્ણાંકોની રીંગ
R-ഇന്റഗ്രബിൾ,આર-ઇટીગ્રેબલ
റൂട്ട്,મૂળ
റൂട്ട് അർത്ഥം ചതുരം,વર્ગો ની એવરેજ નું વર્ગમૂળ
ഒരു ബഹുപദത്തിന്റെ റൂട്ട്,બહુપદીનું મૂળ
ഭ്രമണം,પરિભ્રમણ
റൗണ്ടിംഗ് പിശക്,રાઉન્ડિંગ ભૂલ
വരി,પંક્તિ
നിര-നിര ഗുണനം,હરોળ-દર-કૉલમ ગુણાકાર
വരി തുല്യത,પંક્તિ સમાનતા
വരി മാട്രിക്സ്,પંક્તિ મેટ્રિક્સ
വരി റാങ്ക്,પંક્તિ ક્રમ
സാഡിൽ പോയിന്റ്,કાઠી બિંદુ
സാമ്പിൾ,નમૂના
സാമ്പിൾ അർത്ഥം,નમૂનાનો અર્થ
സാമ്പിൾ പോയിന്റ്,નમૂના બિંદુ
സാമ്പിൾ വലിപ്പം,નમૂનાનું કદ
സാമ്പിൾ സ്ഥലം,નમૂના જગ્યા
സാമ്പിൾ സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,નમૂના પ્રમાણભૂત વિચલન
സാമ്പിൾ സർവേ,નમૂના સર્વેક્ષણ
സാമ്പിൾ വ്യത്യാസം,નમૂના તફાવત
സാമ്പിൾ,નમૂના
സാമ്പിൾ വിതരണം,નમૂના વિતરણ
സാമ്പിൾ പിശക്,નમૂનાની ભૂલ
സാമ്പിൾ ഇടവേള,સેમ્પલિંગ અંતરાલ
സാമ്പിൾ രീതി,નમૂના પદ્ધતિ
സാമ്പിൾ സിദ്ധാന്തം,નમૂના સિદ્ધાંત
പകരമുള്ള സാമ്പിൾ,રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ
സ്കെയിലർ,સ્કેલર
സ്കെയിലർ ഫീൽഡ്,સ્કેલર ક્ષેત્ર
സ്കെയിലർ മാട്രിക്സ്,સ્કેલર મેટ્રિક્સ
സ്കെയിലർ മൾട്ടിപ്പിൾ,સ્કેલર બહુવિધ
സ്കെയിലർ ഗുണനം,સ્કેલર ગુણાકાર
സ്കെയിലർ ഉൽപ്പന്നം,સ્કેલર ઉત્પાદન
സ്കെയിലർ അളവ്,સ્કેલર જથ્થો
സ്കെയിലർ ട്രിപ്പിൾ ഉൽപ്പന്നം,સ્કેલર ટ્રિપલ ઉત્પાદન
ദൃശ്യ ത്രികോണം,દ્રશ્ય ત્રિકોણ
ചിതറിക്കിടക്കുന്ന ഡയഗ്രം,વેરવિખેર રેખાકૃતિ
ഷ്രോഡിംഗർ സമവാക്യം,શ્રોડિન્જર સમીકરણ
സീസണൽ ഏറ്റക്കുറച്ചിലുകൾ,મોસમી વધઘટ
സെക്കന്റ്,સેકન્ટ
സെക്കന്റ് രീതി,સેકન્ટ પદ્ધતિ
രണ്ടാമത്തെ ഡെറിവേറ്റീവ്,બીજું વ્યુત્પન્ન
രണ്ടാമത്തെ ഓർഡർ,બીજો ક્રમ
വിഭാഗം,વિભાગ
മേഖല,ક્ષેત્ર
ഒരു വക്രത്തിന്റെ ഭാഗം,વળાંકનો ભાગ
സ്വയം - അനുബന്ധം,સ્વ - સંલગ્ન
സ്വയം അനുബന്ധ ഓപ്പറേറ്റർ,સ્વ સંલગ્ન ઓપરેટર
സ്വയം - സംയോജനം,સ્વ - સંયોજક
സെമിഅക്സിസ്,અર્ધઅક્ષ
അർദ്ധവൃത്തം,અર્ધવર્તુળ
അർദ്ധ-നിശ്ചിത മാട്രിക്സ്,અર્ધ-નિશ્ચિત મેટ્રિક્સ
അർദ്ധ-നിശ്ചിത ചതുരാകൃതിയിലുള്ള രൂപം,અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ
അർദ്ധഗ്രൂപ്പ്,અર્ધજૂથ
അർദ്ധ ഇടവേള,અર્ધ અંતરાલ
അർദ്ധ പ്രധാന അക്ഷം,અર્ધ મુખ્ય ધરી
സെമി മൈനർ അക്ഷം,અર્ધ ગૌણ ધરી
വേർതിരിക്കാവുന്ന ബഹുപദം,વિભાજિત બહુપદી
വേരിയബിളുകളുടെ വേർതിരിവ്,ચલોનું વિભાજન
ക്രമം,ક્રમ
അനുക്രമ സിദ്ധാന്തം,સિક્વન્સિંગ થિયરી
തുടർച്ചയായ വിശകലനം,ક્રમિક વિશ્લેષણ
തുടർച്ചയായ സാമ്പിൾ,ક્રમિક નમૂના
സീരിയൽ പരസ്പരബന്ധം,સીરીયલ સહસંબંધ
പരമ്പര,શ્રેણી
സെറ്റ്,સેટ
സെക്സ്റ്റന്റ്,સેક્સટન્ટ
ഷെവാർട്ട് നിയന്ത്രണ ചാർട്ടുകൾ,શેવહાર્ટ નિયંત્રણ ચાર્ટ
അടയാളം,હસ્તાક્ષર
ഒരു മാട്രിക്സിന്റെ ഒപ്പ്,મેટ્રિક્સની સહી
ക്വാഡ്രാറ്റിക് രൂപത്തിന്റെ ഒപ്പ്,ચતુર્ભુજ સ્વરૂપની સહી
ഒപ്പിട്ട നമ്പർ,સહી કરેલ નંબર
പ്രാധാന്യ നില,મહત્વ સ્તર
പ്രാധാന്യം പരിശോധന,મહત્વ પરીક્ષણ
ഗണ്യമായ അക്കം,નોંધપાત્ર અંક
അടയാള പരിശോധന,સાઇન ટેસ્ટ
സിഗ്നം ഫംഗ്ഷൻ,સાઇનમ કાર્ય
സമാനമായ ദീർഘവൃത്തങ്ങൾ,સમાન લંબગોળ
സമാനമായ കണക്കുകൾ,સમાન આંકડા
സാമ്യം,સમાનતા
സമാനമായ മെട്രിക്സ്,સમાન મેટ્રિસિસ
ലളിതമായ അടഞ്ഞ വക്രം,સરળ બંધ વળાંક
ലളിതമായ പരസ്പരബന്ധം,સરળ સહસંબંધ
ലളിതമായ ഹാർമോണിക് ചലനം,સરળ હાર્મોનિક ગતિ
ലളിതമായ റാൻഡം സാമ്പിൾ,સરળ રેન્ડમ નમૂના
സിംപ്ലക്സ്,સિમ્પ્લેક્સ
സിംപ്ലക്സ് അൽഗോരിതം,સિમ્પ્લેક્સ અલ્ગોરિધમ
സിംപ്ലക്സ് ടാബ്ലോ,સિમ્પ્લેક્સ ટેબ્લો
സിംപ്‌സണിന്റെ ഒന്ന് - മൂന്നാമത്തെ നിയമം,સિમ્પસનનો એક - ત્રીજો નિયમ
സിമുലേഷൻ ടെക്നിക്,સિમ્યુલેશન તકનીક
ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യങ്ങൾ,એક સાથે વિભેદક સમીકરણો
ഒരേസമയം സമവാക്യങ്ങൾ,એક સાથે સમીકરણો
പാപം,સાઈન
സൈൻ വക്രം,સાઈન વળાંક
സിംഗിൾടൺ,સિંગલટન
ഒരൊറ്റ മൂല്യമുള്ള പ്രവർത്തനം,એક મૂલ્યવાન કાર્ય
ഏക അവിഭാജ്യ,એકવચન અભિન્ન
ഏകത്വം,એકલતા
ഏക മാട്രിക്സ്,એકવચન મેટ્રિક્સ
ഏക പരിഹാരം,એકવચન ઉકેલ
സാമ്പിളിന്റെ വലിപ്പം,નમૂનાનું કદ
വളഞ്ഞ വിതരണം,ત્રાંસુ વિતરણ
സ്കെവ്-ഹെർമിഷ്യൻ മാട്രിക്സ്,skew-Hermitian મેટ્રિક્સ
വക്രത,વિકૃતિ
ചരിഞ്ഞ സമമിതി മാട്രിക്സ്,ત્રાંસુ સપ્રમાણ મેટ્રિક્સ
സ്ലാക്ക് വേരിയബിൾ,સ્લેક ચલ
ചരിവ്,ઢાળ
ചരിവ് ഗ്രേഡിയന്റ്,ઢાળ ઢાળ
ചെറിയ ബ്രാക്കറ്റുകൾ,નાના કૌંસ
മിനുസമാർന്ന വക്രം,સરળ વળાંક
സുഗമമായ പ്രവർത്തനം,સરળ કાર્ય
സമയ ശ്രേണി സുഗമമാക്കുന്നു,સમય શ્રેણીનું સરળીકરણ
സൗരയൂഥം,સૂર્ય સિસ્ટમ
സോളിനോയ്ഡൽ വെക്റ്റർ,સોલેનોઇડલ વેક્ટર
ഖര,નક્કર
ഖര ജ്യാമിതി,નક્કર ભૂમિતિ
പരിഹാരം,ઉકેલ
പരമ്പരയിലെ പരിഹാരം,શ્રેણીમાં ઉકેલ
പരിഹാരം മാട്രിക്സ്,સોલ્યુશન મેટ્રિક્સ
ഒരു ത്രികോണത്തിന്റെ പരിഹാരം,ત્રિકોણનો ઉકેલ
പരിഹാരം സ്ഥലം,ઉકેલ જગ્યા
സോണിൻ ബഹുപദം,સોનીન બહુપદી
സ്ഥലം,જગ્યા
സ്പേസ് കർവ്,જગ્યા વળાંક
പരന്നുകിടക്കുന്ന സെറ്റ്,ફેલાયેલ સમૂહ
സ്പേഷ്യൽ കോറെലോഗ്രാം,અવકાશી કોરિલોગ્રામ
പ്രത്യേക രേഖീയ ഗ്രൂപ്പ്,ખાસ રેખીય જૂથ
പ്രത്യേക ഓർത്തോഗണൽ ഗ്രൂപ്പ്,ખાસ ઓર્થોગોનલ જૂથ
പ്രത്യേക ഗുരുത്വാകർഷണം,ચોક્કસ ગુરુત્વાકર્ષણ
സ്പെക്ട്രൽ മാപ്പിംഗ് സിദ്ധാന്തം,સ્પેક્ટ્રલ મેપિંગ પ્રમેય
ഒരു ഫംഗ്ഷന്റെ സ്പെക്ട്രം,કાર્યનું સ્પેક્ટ્રમ
ഗോളം,ગોળા
ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം,ગોળાકાર સંકલન સિસ્ટમ
ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റ്,ગોળાકાર ધ્રુવીય સંકલન
ഗോളാകൃതിയിലുള്ള ത്രികോണം,ગોળાકાર ત્રિકોણ
ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി,ગોળાકાર ત્રિકોણમિતિ
സർപ്പിളമായ,સર્પાકાર
സമചതുരം Samachathuram,ચોરસ
