Assamese,Marathi
নিয়মসমূহ,नियम
প্ৰিজম,प्रिझम
"প্ৰিজমাটিক, প্ৰিজমাটিক","प्रिझमॅटिक, प्रिझमॅटिक"
সম্ভাৱনাবাদী,संभाव्य
পৰীক্ষক,परीक्षक
"পদ্ধতি, পদ্ধতি","प्रक्रिया, प्रक्रिया"
"প্ৰক্ৰিয়া, পৰ্যায়","प्रक्रिया, टप्पा"
"প্ৰক্ৰিয়াকৰণ, সম্পদ","प्रक्रिया, संसाधने"
প্ৰচেছৰ,प्रोसेसर
প্ৰডাক্ট প্ৰডাক্ট,उत्पादन उत्पादन
উৎপাদন,उत्पादन
উৎপাদনশীলতা,उत्पादकता
"প্ৰগ্ৰেম, প্ৰগ্ৰেম, প্ৰগ্ৰেম","कार्यक्रम, कार्यक्रम, कार्यक्रम"
প্ৰগ্ৰেমাৰ,प्रोग्रामर
"প্ৰগতিশীল, প্ৰগতিশীল","प्रगतीशील, पुरोगामी"
নিষেধাজ্ঞা,मनाई
"প্ৰজেক্টিভ, আউটপুট","प्रोजेक्टिव्ह, आउटपुट"
প্ৰচাৰিত ইলেক্ট্ৰন,प्रवर्तित इलेक्ट्रॉन
তৎক্ষণাত নিউট্ৰন,तात्काळ न्यूट्रॉन
বাহু,हात
"সংক্ৰমণ, পৰিবৰ্ধন, প্ৰসাৰণ","प्रसार, प्रवर्धन, प्रसार"
প্ৰপেলেন্ট,प्रणोदक
ধৰ্ম,गुणधर्म
"সঠিক মান, eigen মান","योग्य मूल्य, eigen मूल्य"
"অনুপাত, অনুপাত, বিভাজন","प्रमाण, प्रमाण, भागाकार"
প্ৰপালচন,प्रणोदन
প্ৰ&#39;টন,प्रोटॉन
সান্নিধ্য,जवळीक
"1ছ্যুডোভেক্টৰ, ছ্যুডোভেক্টৰ",1स्यूडो-वेक्टर स्यूडो-वेक्टर
"আঁকিব, টানিব, টানিব, ছাপ, দলং","काढणे, खेचणे, खेचणे, छाप, पुल"
"পুলি, ঘিৰ্ণী, কাপ্পী","पुली, घिरणी, कप्पी"
"ইমেজ এক্সটেনচন, চিনক্ৰ&#39;নাইজেচন লছ, ৩ ট্ৰেকচন","प्रतिमा विस्तार, सिंक्रोनाइझेशन नुकसान, 3 कर्षण"
নাড়ী,नाडी
flutter,फडफड
"নাড়ী, নাড়ী","कडधान्ये, कडधान्ये"
পালছাৰ,नाडी
পাম্প,पंप
পাম্পিং,पंपिंग
punching,मुक्का मारणे
"তৰা, ছাত্ৰ, কানিনিকা","तारा, विद्यार्थी, कनिनिका"
বিশুদ্ধ,शुद्ध
শুদ্ধতা,अचूकता
"নীল লোহিত, বেঙুনীয়া, বেঙুনীয়া","नील लोहित, जांभळा, जांभळा"
বুটাম টিপক বুটাম টিপক,पुश बटण पुश बटण
নিষ্কাশন,काढणे
"পিৰানোমিটাৰ, সৌৰ থাৰ্মোমিটাৰ","पायरॅनोमीटर, सौर थर्मामीटर"
তাপবিদ্যুৎ,थर्मोइलेक्ट्रिक
হাইগ্ৰ&#39;মিটাৰ,हायग्रोमीटर
চাইট&#39;মেট্ৰি,सायटोमेट्री
"Q-আখৰ, Q-সহগ","Q-अक्षर, Q-गुणक"
"চতুৰ্থাংশ, বৃত্ত ভৰি","चतुर्थांश, वर्तुळ पाय"
"কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ","क्वाड्रंट इलेक्ट्रोमीटर, क्वाड्रंट इलेक्ट्रोमीटर"
দ্বিঘাত,चतुर्भुज
চতুৰ্ভুজ,चतुर्भुज
গুণমান,गुणवत्ता
কোৱাণ্টাম,क्वांटम
কোৱাণ্টাম,क्वांटम
"কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন","क्वांटायझेशन, क्वांटम, क्वांटायझेशन, क्वांटायझेशन"
পৰিমাণীকৰণ কৰা,प्रमाणबद्ध
"পৰিমাণগত, পৰিমাণগত","परिमाणवाचक, परिमाणवाचक"
"পৰিমাণ, পৰিমাণ, পৰিমাণ","प्रमाण, प्रमाण, रक्कम"
কোৱাণ্টাম,क्वांटम
"চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ","तिमाही, चतुर्थांश, तिमाही"
"ৰাইষ্টোন, কোৱাৰ্টছ","rhinestones, क्वार्ट्ज"
সাধাৰণতে অৱস্থা,सहसा स्थिती
উত্তৰাধিকাৰ,उत्तराधिकार
ইলাষ্টিক বল,लवचिक शक्ती
ইলাষ্টিক তৰংগ,लवचिक लहर
স্থায়ী বৰ্তনী,कायम सर्किट
ষ্টেটিক ইমেজ,स्थिर प्रतिमा
নিৰ্দিষ্ট চক্ৰ,निश्चित चक्र
স্থায়ী অৱস্থা,कायमस्वरूपी स्थिती
to quench,शांत करणे
শান্তকাৰী,शामक
"quench, কুৱেঞ্চ","शांत करणे, विझवणे"
নিস্তব্ধ দিন,शांत दिवस
d-মান,d-मूल्य
"ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ","रेडिओ (सं.), रेडिओ (व्ही.), किरणोत्सर्गी, आपत्तीजनक, विकिरण"
বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ,रेडिएशन सक्रियण विश्लेषण
"fissile, তেজস্ক্ৰীয়","विखंडन, किरणोत्सर्गी"
তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা,किरणोत्सर्गी परवानाधारक
"পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা","विघटन, किरणोत्सर्गीता, किरणोत्सर्गीता"
"ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি","रेडिओग्राम, रेडिओ वायर, रेडियम प्रतिमा"
"ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি","रेडिओग्राफ, रेडिएशन प्रतिमा"
তেজস্ক্রিয় আয়’ডিন,किरणोत्सर्गी आयोडीन
"ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প","radioisotopes, radiation isotopes"
"এক্স-ৰে থেৰাপী, ৰেডিয়চন থেৰাপী","एक्स-रे थेरपी, रेडिएशन थेरपी"
ৰেডিয়চন থেৰাপিষ্ট,रेडिएशन थेरपिस्ट
"ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ","रेडिओमीटर, रेडिओमीटर"
ৰেডিঅ&#39;মেট্ৰি,रेडिओमेट्री
তেজস্ক্রিয়-থেলিয়াম,किरणोत्सर्गी-थॅलियम
ৰেডিয়চন থেৰাপী,रेडिएशन थेरपी
ৰেডিয়াম,रॅडियम
ৰেডিয়াম থেৰাপী,रेडियम थेरपी
ব্যাসাৰ্ধ,त्रिज्या
ইন্দ্ৰ ধনুষ,इंद्र धनुष
ৰমন ইফেক্ট,रमण इफेक्ट
ramsden বৃত্ত,रॅम्सडेन मंडळ
"random, অনিয়মিত","यादृच्छिक, अनियमित"
ৰেণ্ডমাইজেচন,यादृच्छिकीकरण
যাদৃচ্ছিকতা,यादृच्छिकता
দোলক,ऑसिलेटर
শ্ৰৱণ ক্ষমতাৰ পৰিসৰ,श्रवणक्षमतेची श्रेणी
দ্ৰুত নাড়ী,जलद नाडी
"বিৰল, বিৰল","दुर्मिळ, दुर्मिळ"
বিৰলতা,दुर्मिळता
to rarefy কৰা,दुर्मिळ करणे
অনুমোদিত ভল্টেজ,परवानगीयोग्य व्होल्टेज
"ৰেটিং, ৰেটিং","रेटिंग, रेटिंग"
অনুপাত,प्रमाण
যুক্তিকৰ,तर्कशुद्ध
"অপ্ৰক্ৰিয়াকৃত ডেটাম, গ্ৰহণ কৰা ডেটামৰ দৰে","unprocessed datum, datum प्राप्त झाल्याप्रमाणे"
"ৰশ্মি, কিৰণ, অৰ্ধেখা, আৰ","रश्मी, किरण, अर्धरेखा, ए.आर"
ৰেলি বিক্ষিপ্ততা,Raleigh विखुरणे
ৰিবাউণ্ড,प्रतिक्षेप
মতামত,अभिप्राय
ৰিএক্টিভ কাপলিং,प्रतिक्रियात्मक जोडणी
পুনৰ সক্ৰিয়কৰণ,पुन्हा सक्रिय करणे
অপ্ৰাসংগিকতা,असंबद्धता
ৰিয়েক্টৰ,अणुभट्टी
ৰিয়েক্টৰ গুপ্তি,अणुभट्टी गुप्ती
asaji অস্ত্ৰ,असाजी शस्त्र
"পঢ়া, পঢ়া","वाचन, वाचन"
পুনৰ সামঞ্জস্য কৰা,पुन्हा समायोजन
বাস্তৱ,वास्तविक
"to rebound (n.), প্ৰতিফলিত কৰা (ver.)","प्रतिक्षेप करणे (n.), प्रतिबिंबित करणे (ver.)"
পুনৰুত্পাদন তাপ,पुनरुत्पादन उष्णता
পুনৰ মানাংকন,पुन्हा कॅलिब्रेशन
"গ্ৰাহক, গ্ৰাহক","प्राप्तकर्ता, प्राप्तकर्ता"
"ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে","रिव्हर्सल, रिव्हर्सल, बॅक अॅरे"
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক","व्यस्त, परस्पर, परस्पर"
"পাৰস্পৰিকতা, পাৰস্পৰিকতা","पारस्परिकता, पारस्परिकता"
"প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)","परावर्तित (V.), प्रतिबिंबित करा (V.)"
"পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ","पुनर्संयोजन, पुनर्वापर"
নিৰীক্ষণ কৰা,देखरेख
"ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)","रेकॉर्ड, रेकॉर्ड (n.), रेकॉर्ड करणे, चिन्हांकित करणे (v.)"
ৰেকৰ্ড কৰা হৈছে,रेकॉर्ड केले
আৰ্কাইভিষ্ট,आर्काइव्हिस्ट
ৰেকৰ্ডিং,मुद्रित करणे
"প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি","प्राप्ती, प्राप्ती, प्राप्ती"
সোঁকোণৰ স্থানাংক স্থানাংক,काटकोन समन्वय समन्वय
"শোধন, সংশোধন","परिष्करण, सुधारणा"
"পৰিশোধিত, পৰিশোধিত","परिष्कृत, परिष्कृत"
ৰেক্টিফায়াৰ,दुरुस्त करणारा
ৰেক্টিফায়াৰ ভালভ,रेक्टिफायर वाल्व
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","सरळ रेषा, सरळ रेषा, सरळ रेषा"
পুনৰাবৃত্তিমূলক পৰিঘটনা,आवर्ती घटना
তেজৰ দানৱ ৰঙা দানৱ,रक्त राक्षस लाल राक्षस
তেজৰ স্থানান্তৰ,रक्त विस्थापन
"হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা","कमी करणे, समान करणे, सजीव करणे"
(এটা ধুমকেতুৰ),आश्चर्यकारक
পৰিশোধিত তথ্য,परिष्कृत डेटा
"অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক","समान, सूक्ष्म, बंधनकारक"
পৰিৱৰ্তন সহগ,गुणांक बदला
ৰিড-পাইপ,रीड पाईप
পুনৰ প্ৰৱেশ,पुन्हा प्रवेश
"নিৰ্দেশনা, উল্লেখ","निर्देश, संदर्भ"
প্ৰতিফলনশীলতা,प्रतिबिंब
"প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত","प्रतिबिंबित, प्रतिबिंबित, प्रतिबिंबित"
প্ৰতিফলিত হয়,प्रतिबिंबित
প্ৰতিফলিত,चिंतनशील
প্ৰতিফলন,प्रतिबिंब
ৰিফ্লেক্টিভ লছ,परावर्तित नुकसान
প্ৰতিফলনশীলতা,प्रतिबिंब
ৰিফ্লেক্টৰ,परावर्तक
ৰিফ্লেক্স মেকানিজম,रिफ्लेक्स यंत्रणा
বিবৰ্তিত,अपवर्तित
বিবৰ্তন,अपवर्तन
বিবৰ্তন সূচকাংক,अपवर्तक सूचकांक
refractoriness,अपवर्तकता
বিবৰ্তন সূচকাংক,अपवर्तक सूचकांक
"ফ্ৰীজ, ফ্ৰীজ","रेफ्रिजरेटर, रेफ्रिजरेटर"
পুনৰাবৃত্তি,reenactment
"পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন","पुनर्जन्म, शाश्वत पुनर्एकीकरण, पुनर्जन्म"
"পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল","पुनरुत्पादक, पुनरुत्पादक, पुनरुत्पादक"
"পঞ্জীয়ন, পঞ্জীয়ন","नोंदणी, नोंदणी"
"বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল","विक्री गती, मागास हालचाल, प्रतिगमन, उलट"
"even, নিয়মীয়া, প্ৰতিসম","सम, नियमित, सममितीय"
সমৰূপী কঠিন,isoform घन
নিয়ন্ত্ৰণ,नियमन
সম্পৰ্ক,संबंध
"আপেক্ষিক, আপেক্ষিক","नातेवाईक, नातेवाईक"
সম্পৰ্কীয়,नातेवाईक
তুলনামূলকভাৱে নিশ্চিত,तुलनेने खात्री आहे
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","सापेक्षता, सापेक्षता, सापेक्षता"
জিৰণি লোৱা,उर्वरित
"ৰিলে, ট্ৰেন্সমিছন","रिले, ट्रान्समिशन"
পাপমোচন,विमोचन
নিৰ্ভৰযোগ্যতা,विश्वसनीयता
অৱশিষ্ট,अवशिष्ट
ৰিম&#39;ট কন্ট্ৰ&#39;ল,रिमोट कंट्रोल
renormalized,पुनर्सामान्यीकृत
"পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস","री-ओरिएंटेशन, री-कॉन्फिगरेशन"
পুনৰাবৃত্তিযোগ্যতা,पुनरावृत्तीक्षमता
"পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী","रिपीटर, रिपीटर"
"to repel, বিকৃত কৰা","repel करणे, repel करणे"
repulsive,तिरस्करणीय
পুনৰাবৃত্তি,पुनरावृत्ती
প্ৰতিনিধিত্ব কৰা,प्रतिनिधित्व
"প্ৰতিনিধি, প্ৰতিনিধি","प्रतिनिधी, प्रतिनिधी"
"পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য","पुनर्प्राप्त करण्यायोग्य, पुनरुत्पादन करण्यायोग्य"
"প্ৰজনন, প্ৰজনন, প্ৰজনন","पुनरुत्पादन, पुनरुत्पादन, पुनरुत्पादन"
repel কৰা,दूर करणे
repulsion,तिरस्करण
repulsive,तिरस्करणीय
গৱেষণা,संशोधन
"cistern, জলাশয়, জলাশয়, জলাশয়, cistern","कुंड, जलाशय, जलाशय, जलाशय, टाकी"
পুনৰ নিয়োগ কৰা,पुनर्नियोजन
"অৱশিষ্ট, অৱশিষ্ট","अवशिष्ट, अवशिष्ट"
"ৰেজিষ্টেন্স, ৰেজিষ্টেন্স","प्रतिकार, प्रतिकार"
ৰেজিষ্টিভিটি,प्रतिरोधकता
ৰেজিষ্টৰ,रेझिस्टर
"দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য","विघटन, विघटन, भेदभाव"
ভুল উপস্থাপন,चुकीचे वर्णन
"বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা","विच्छेदन करणे, विच्छेदन करणे, विच्छेदन करणे"
স্প্লিটাৰ,स्प्लिटर
অনুনাদ,अनुनाद
অনুনাদী প্ৰভাৱ,अनुनाद प्रभाव
অনুনাদী,प्रतिध्वनी
"অনুনাদ, অনুনাদ","अनुनाद, अनुनाद"
অনুনাদী,प्रतिध्वनी
"উত্তৰ, সঁহাৰি, প্ৰতিবেদন","उत्तर, प्रतिसाद, अहवाल"
বিৰতি,विराम द्या
আকৌ আৰম্ভ কৰক,पुन्हा सुरू करा
অৱশিষ্ট ৰশ্মি,अवशिष्ट तुळई
"ফলাফল, ফলাফল, ফলাফল","परिणाम, परिणाम, परिणाम"
ফলাফলৰ ফলাফল,परिणामी परिणाम
retarded,मंद
পাতলকাৰী,सौम्य
ৰেটিকুল,जाळीदार
"ৰেটিনা, ৰেটিনা","डोळयातील पडदा, डोळयातील पडदा"
পিছফালে ৰকেট,परत रॉकेट
"অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড","अनुनाद, प्रतिगमन, प्रतिक्षेप"
অনুসৰণ কৰা,अनुसरण करा
ওলোটা কৰা,उलट
"ওলোটা, ওলোটা, ওলোটা, ওলোটা","उलट, उलट, उलट, उलट"
পিছপৰা পক্ষপাতিত্ব,मागास पूर्वाग्रह
উলটিব পৰা ক্ষমতা,उलटसुलभता
উলটিব পৰা,उलट करण्यायोग्य
ঘূৰ্ণন,रोटेशन
ঘূৰ্ণনশীল,फिरणे
ৰেইনল্ডছ নম্বৰ,रेनॉल्ड्स क्रमांक
ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ,प्रवाह नियंत्रक
অদ্ভুত দৈৰ্ঘ্য,विषम लांबी
"ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক","त्रिकोणी क्रिस्टल्स, समांतर षटकोनी क्रिस्टल्स"
"ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম","रोमबोइड प्रिझम, चतुर्भुज प्रिझम"
ৰাজমিস্ত্ৰী হৈ থাকক,गवंडी रहा
"ছন্দ, কেডেন্স, ছন্দ","ताल, ताल, ताल"
ঘড়ীৰ কাঁটাৰ দিশত,घड्याळाच्या दिशेने
উলম্ব প্ৰিজম,अनुलंब प्रिझम
সোঁহাতৰ নিয়ম,उजव्या हाताचा नियम
সোঁফালৰ স্ক্ৰু,उजव्या बाजूचा स्क्रू
সমতুল্য প্ৰিজম,समतुल्य प्रिझम
শক্তিশালী,मजबूत
অধ্যৱসায়,चिकाटी
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","अचूक पुरावा, अचूक पुरावा"
"শব্দ, বাদ্যযন্ত্ৰ","आवाज, वाद्य"
উৰ্মিকা,उर्मिका
উত্থানৰ দিন,आनंदाचा दिवस
ৰবো,रोबो
ৰকেটৰ ক্ৰিয়া,रॉकेट क्रिया
ৰকেট,रॉकेट
ৰকেট বিজ্ঞান,रॉकेट विज्ञान
"শিল, গতি, দোলনা","खडक, हालचाल, स्विंग"
ৰয়েন্টজেন,roentgen
"ৰয়েণ্টজেন-ৰে, এক্স-ৰে","roentgen-रे, क्ष-किरण"
"ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)","रोलिंग, रोल, (सं.), गोलाकार, रोलिंग (सं.)"
"বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)","बेलनी, लोटनी, लोटनिक (वि.), वेलन, लोटन (सं.)"
ঘূৰ্ণনীয়,फिरणारा
"to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)","फिरणे, फिरणे (v.), वर्तुळाकार, चाकांचे (v.)"
ঘূৰ্ণনীয়,फिरणारा
"ঘূৰণ, ঘূৰণ","फिरणे, फिरणे"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","रोटेशनल, रोटेशनल, रोटेशनल"
"ঘূৰ্ণনশীল, ঘূৰ্ণনকাৰী","रोटेशनल, रोटेटर"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","रोटेशनल, रोटेशनल"
"ৰোটাৰ, ৰোটাৰ","रोटर, रोटर"
"ৰুক্ষ, ৰুক্ষ","खडबडीत, खडबडीत"
"বন্ধ, বন্ধ","बंद करा, बंद करा"
ট্ৰেনজিট সময়,संक्रमण वेळ
পথ,मार्ग
"ৰুটিন, ৰুটিন","दिनचर्या, दिनचर्या"
"পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট","पद्मराग, माणिक, लाल, याकूत"
"ৰুবি লেজাৰ, ৰুবি লেজাৰ","रुबी लेसर, रुबी लेसर"
"rudder, নিয়ন্ত্ৰণ","रडर, नियंत्रण"
নিয়মসমূহ,नियम
আণ্ডাৰলাইন কৰা গ্ৰেটিং,अधोरेखित जाळी
"গ্ৰাফ, ৰেখা","आलेख, रेषा"
"ৰান, পৰম্পৰা","चालवा, परंपरा"
দৌৰবিদ,धावपटू
"চুক্তি, চুক্তি, বিস্ফোৰণ","करार, करार, फुटणे"
ৰাদাৰফোৰ্ড বিক্ষিপ্ততা,रदरफोर्ड स्कॅटरिंग
ৰাদাৰফোৰ্ড,रदरफोर्ड
rydberg,रायडबर्ग
নিৰাপদ বোজা,सुरक्षित भार
"নিৰাপদ, সুৰক্ষিত","सुरक्षित, सुरक्षित"
"ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ","सेफ्टी फ्यूज, बिकफोर्ड फ्यूज"
সুৰক্ষা ভালভ,सुरक्षा झडप
"নমুনা, নমুনা","नमुना, नमुना"
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","नमुना (v.), नमुना (n.)"
চেণ্ডউইচ,सँडविच
"উপগ্ৰহ, সহযোগী, ট্ৰেইলিং","उपग्रह, उपकंपनी, अनुगामी"
উপনৈৰ ৰেখা,उपनदी रेषा
সন্তুষ্ট কৰা,समाधान करण्यासाठी
শনিৰ আঙঠি,शनि रिंग
savart,savart
স্কেলাৰ,स्केलर
ষ্টেপ মাল্টিপ্লাইয়াৰ,चरण गुणक
"বিক্ষিপ্ত, বিক্ষিপ্ত","विखुरणे, विखुरणे"
বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া,विखुरण्याची प्रक्रिया
দৃষ্টি,दृष्टी
বৃদ্ধি পায়,वाढवणे
"scratch (ধ্বনি), scratch","स्क्रॅच (आवाज), ओरखडा"
"ছালনী, চালনী (ed.), ড্ৰাইভ","चाळणी, चाळणी (सं.), चालवा"
sku দৃষ্টি,sku टक लावून पाहणे
"বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)","बंद करणे, सील करणे, सील करणे (वर.)"
"ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা","हंगामी फरक, हंगामी चढउतार"
secant নিয়ম,secant नियम
"দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)","दुसरा (सं.), दुसरा (वि.)"
"মাধ্যমিক, মাধ্যমিক","दुय्यम, दुय्यम"
"১ধাৰা, ধাৰা, ধাৰা, ধাৰা, ধাৰা","1 विभाग, विभाग, विभाग, विभाग, विभाग"
"খণ্ড, খণ্ড, খণ্ড","क्षेत्र, क्षेत्र, क्षेत्र"
দীৰ্ঘস্থায়ী,दीर्घकाळ टिकणारा
বীজ সিঁচা,बीजन
ভূমিকম্পবিজ্ঞান,भूकंपशास्त्र
ভূমিকম্পবিজ্ঞান,भूकंपशास्त्र
ভূমিকম্পবিজ্ঞান,भूकंपशास्त्र
নিৰ্বাচনশীলতা,निवडकता
"self, self","स्वत:, स्वत:"
অন্তৰ্নিহিত শক্তি,आंतरिक ऊर्जा
স্বতঃস্ফূৰ্ত দোলন,उत्स्फूर्त दोलन
অৰ্ধপৰিবাহী,सेमीकंडक्टर
অৰ্ধ অভিজ্ঞতাভিত্তিক,अर्ध अनुभवजन्य
অৰ্ধ-অসীম,अर्ध-अनंत
অৰ্ধ-লগ গ্ৰাফ শ্বীট,अर्ध-लॉग आलेख पत्रक
গোলাকাৰ প্লাছ এংগেল,गोलाकार अधिक कोन
জ্ঞান,अर्थ
সংবেদনশীল,संवेदनशील
"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল","संवेदनशील, संवेदनशील, संवेदनशील, संवेदनशील"
"শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা","ध्वनी रिसीव्हर दिवा क्रेस्ट, ध्वनी प्राप्तकर्ता ज्योत"
"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা","संवेदनशीलता, संवेदनशीलता, संवेदनशीलता"
"সক্ৰিয়কৰণ, সংবেদন","सक्रियकरण, संवेदना"
চেন্সৰ,सेन्सर
পৃথক কৰিব পৰা,वेगळे करण्यायोग्य
"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান","वेगळे करणे, वेगळे करणे, वेगळे करणे, अंतर"
অষ্টক,अष्टक
চেপ্টোড,septode
সূচীভুক্ত কৰা,अनुक्रमणिका
শৃংখলা শৃংখলা শৃংখলা (মানচিত্র),मालिका मालिका मालिका (नकाशा)
চাৰ্ভো মটৰ,सर्वो मोटर
"ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ","सेट अप, सेट अप, सेट अप, सेट अप, माउंट"
"অৱক্ষয়ী, ছাঁয়াযুক্ত","निकृष्ट, छायांकित"
ছাঁ,सावली
শৰীৰ,आकृती
চোকা শেষ,तीक्ष्ण टोक
স্পাউট ৰেঞ্জ,स्पाउट श्रेणी
"ছিয়াৰ বল, ছিয়াৰ","कातरणे बल, कातरणे"
ৰক্ষা কৰা নিউক্লাইড,ढाल केलेले न्यूक्लाइड
"সৃষ্টি, বিচ্যুতি, হস্তান্তৰ","निर्मिती, विस्थापन, हस्तांतरण"
শ্বক বেগ,शॉक वेग
শ্বক তৰংগ,शॉक वेव्ह
"চুটি, জৰাজীৰ্ণ, অসংলগ্ন","लहान, जीर्ण, विसंगत"
উচ্চ মাত,मोठा आवाज
"পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)","पार्श्व मार्ग, शंट (सं.), बाजूचा मार्ग, शंट (v.)"
"কাষ, কাষ, কাষ","बाजू, बाजू, बाजू"
sidereal,बाजूला
"sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা","पाहणे, लक्ष्य ठेवणे, पाहणे, लक्ष्य ठेवणे, लक्ष्य ठेवणे, शोधणे"
ৰাশিফল,राशी चिन्ह
"সংকেত, সংকেত","सिग्नल, सिग्नल"
নিস্তব্ধ সময়,शांत कालावधी
ছিলিকন ডাইঅ&#39;ড,सिलिकॉन डायोड
ছিলিকন,सिलिकॉन
"ছিলিকন প্লেক, ছিলিকন ৱেফাৰ","सिलिकॉन प्लेक, सिलिकॉन वेफर"
উপমা,"साधर्म्य, सादृश्यता"
অনুকৰণকাৰী,अनुकरण करणारा
একে লগে,एकाच वेळी
"চিহ্ন, sine","चिन्ह, साइन"
একক আয়নীয়কৰণ,एकल आयनीकरण
একক ৰেখা একক ৰেখা,सिंगल लाइन सिंगल लाइन
একক পদক্ষেপ,एकच पाऊल
"প্ৰৱেশ, ডুব যোৱা, বিসৰ্জন, একত্ৰীকৰণ ট্ৰাফ, ডুব যোৱা, চিষ্টাৰ","प्रवेश, बुडणे, विसर्जन, कुंड विलीन करणे, सिंक, टाकी"
চাইন&#39;ইডাল,sinusoidal
ছাইফন,सायफन
ছাইৰেন,सायरन
"আকাৰ, আকাৰ (n.), আকাৰ, খোদিত (v.)","आकार, आकार (n.), आकार, खोदकाम (v.)"
"অসমতাপূৰ্ণ, তিৰ্যক","असममित, तिरकस"
"এপিডাৰ্মিছ প্ৰভাৱ, ছালৰ প্ৰভাৱ","एपिडर्मिस प्रभाव, त्वचा प्रभाव"
আকাশ নীলা,आकाशी निळा
হেলনীয়া পৰিসৰ,तिरकस श्रेणी
সাপ,साप
"স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান","स्लिप, स्लिप, स्लिप, स्लिप, समाधान"
গ আঙঠি,c रिंग
"slit, slit, স্লিট","स्लिट, स्लिट, स्लिट"
