Telugu,Gujarati
రేడియో ధార్మిక శక్తి,રેડિયો ફ્રીક્વન્સી (આરએફ) સિન્થેસાઇઝર
రేడియో జోక్యం,રેડિયો હસ્તક્ષેપ
రేడియో స్థానం,રેડિયો સ્થાન
రేడియో నెట్‌వర్కింగ్ (RN) ఛానల్,રેડિયો નેટવર્કિંગ (આરએન) ચેનલ
రేడియో ప్రచార మాధ్యమం,રેડિયો પ્રચાર માધ્યમ
రేడియో రిసీవర్,રેડિયો પ્રાપ્તકર્તા
రేడియో నిబంధనలు,રેડિયો નિયમો
రేడియో సిగ్నల్,રેડિયો સંકેત
రేడియో స్పెక్ట్రం,રેડિયો વર્ણ
రేడియో ట్రాకింగ్,રેડિયો ટ્રેકિંગ
రేడియో ట్రాన్స్మిటర్,રેડિયો ટ્રાન્સમીટર
రేడియో వేవ్,રેડિયો ફર
వ్యాసార్థం,ત્રિજ્યા
రాంప్,દાદર
యాదృచ్ఛికంగా,અવ્યવસ્થિત
యాదృచ్ఛిక డేటా,અવ્યવસ્થિત માહિતી
యాదృచ్ఛిక లోపం,અવ્યવસ્થિત ભૂલ
యాదృచ్ఛిక హెచ్చుతగ్గులు,રેન્ડમ વધઘટ
పరిధి,શ્રેણી
రాస్టర్,રાસાયણિક
రాస్టర్ ఇమేజ్ ఫార్మాట్,રાસ્ટર છબીનું બંધારણ
రేటు నియంత్రణ,દર નિયંત્રણ
మార్పు రేటు,ફેરફાર દર
రేటెడ్ సామర్థ్యం,રેખૃત ક્ષમતા
రేటెడ్ గుర్రపు శక్తి,રેટેડ હોર્સ પાવર
రేట్ శక్తి,રેટેડ સત્તા
రేటింగ్,દરખાસ્ત
R-C కలపడం,આર-સી જોડાણ
ప్రతిచర్య,પ્રતિક્રિયા
స్పందన,પ્રતિક્રિયા
రియాక్టివ్ భాగం,પ્રતિક્રિયાશીલ ઘટક
రియాక్టివ్ లోడ్,પ્રતિક્રિયાશીલ ભાર
రీజెంట్ ఎచింగ్,પુનgentપ્રયમ
రియల్ టైమ్ ట్రాన్స్మిషన్,રીઅલ ટાઇમ ટ્રાન્સમિશન
రీబ్రోడ్కాస్టింగ్,પુનbrપ્રાપ્તિ
రిసీవర్,પ્રાપ્તકર્તા
యాంటెన్నా స్వీకరించడం,એન્ટેના પ્રાપ્ત
స్వీకరించే కేంద్రం,પ્રાપ્ત કેન્દ્ર
రిసెప్షన్,સ્વાગત
రిసెప్షన్ నివేదిక,સ્વાગત અહેવાલ
రిసెప్షన్ సర్వే,સ્વાગત મોજણી
పరస్పరం,પારસ્પરિક
పునర్నిర్మాణ వడపోత,પુનર્નિર્માણ ફિલ્ટર
రికార్డ్ చేయదగినది,રેકોર્ડિંગપાત્ર
రికార్డ్ చేయబడింది,અંકિત
రికార్డర్,નોંધણી
రికార్డింగ్,નોંધણી
రికార్డింగ్ బూత్,નોંધણી બૂથ
రికార్డింగ్ హెడ్,વિપુલ નોંધણી
డిస్క్‌లో రికార్డింగ్,ડિસ્ક પર રેકોર્ડિંગ
రికార్డింగ్ గది,નોંધણી ખંડ
రికార్డింగ్ వ్యవస్థ,નોંધણી પદ્ધતિ
రికార్డింగ్ టేప్,નોંધણી ટેપ
సరిదిద్దడం,સુધારો
సరిదిద్దబడిన సిగ్నల్,સુધારેલું સંકેત
రెక్టిఫైయర్,નિર્લજ્જ
రీసైకిల్,રિસાયકલ કરવું
పునరావృతం,નિરર્થકતા
అనవసరమై,નકામું
పునరావృత మూలకం,નિરર્થક તત્વ
తిరిగి ఇంజనీరింగ్,ફરીથી ઇજતો
తిరిగి స్వాధీనం,ફરી વંચિત
రిఫరెన్స్ ఫ్రీక్వెన్సీ,સંદર્ભ આવર્તન
సూచన విలువ,સંદર્ભ મૂલ્ય
పొరను ప్రతిబింబిస్తుంది,પ્રતિબિંબ
మాధ్యమం ప్రతిబింబిస్తుంది,પ્રતિબિંબ
ఉపరితలం ప్రతిబింబిస్తుంది,પ્રતિબિંબ
ప్రతిబింబం,પ્રતિબિંબ
రిఫ్లెక్టర్,પ્રતિબિંબ
యాంటెన్నా కోసం రిఫ్లెక్టర్,એન્ટેના માટે પરાવર્તક
వక్రీభవనం,પ્રહાર
వక్రీభవన సూచిక,પ્રતિકૂળ સૂચક
శీతలీకరణ,ઠાર
పునరుత్పత్తి,પુનર્જનન
రిజిస్టర్,નોંધણી કરવી
వాల్వ్‌ను నియంత్రించడం,નિયમનકારી વાલ્વ
నియంత్రణ,નિયમન
రెగ్యులేటర్,નિયમનકાર
నియంత్రణ,નિયમનકારી
అదనపుబల o,મજબૂતાઈ
రిలేషనల్,સંબંધી
సాపేక్ష అనుమతి,સવારની પરવાનગી
రిలే,રિલે
రిలే సెంటర్,રિલે કેન્દ્ર
రిలే మ్యూటింగ్,રિલે
రిలే ట్రాన్స్మిటర్,રિલે ટ્રાન્સમીટર
విడుదల,મુલતવી
వోల్ట్‌ను విడుదల చేయండి,પ્રકાશન કોઈ વોલ્ટ
విశ్వసనీయత,વિશ્વસનીયતા
నమ్మదగినది,વિશ્વાસપાત્ર
రిమోట్,દૂરવુભારી
రిమోట్ కంట్రోల్,દૂરસ્થ નિયંત્રણ
రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్,દૂરસ્થ નિયંત્રણ અને સંશોધક પદ્ધતિ
రిమోట్ కంట్రోల్ యూనిట్,દૂરસ્થ નિયંત્રણ એકમ
రిమోట్ సిస్టమ్,પ્રણાલીની પદ્ધતિ
రిమోట్‌గా నియంత్రించబడిన పరికరాలు,દૂરથી નિયંત્રિત સાધનસામગ્રી
కాయిల్‌ను పునరావృతం చేయండి,પુનરાવર્તન કોઇલ
రిపీటర్,ફરી વળવું
పున ment స్థాపన,ફેરબદલ
నింపడం,ભરપાઈ
పునరుత్పత్తి,પુનરુત્પાદન કરવું
పునరుత్పత్తి,પ્રજનન
తిరిగి రికార్డింగ్,ફરી નોંધણી કરવી
పరిశోధన మరియు అభివృద్ధి,સંશોધન અને વિકાસ
రీసెట్,ફરીથી સેટ કરવું
అవశేషాల పునర్నిర్మాణం,શેષ ફેરબદલ
అవశేషాలు,શેષ
ప్రతిఘటన,પ્રતિકાર
నిరోధక లోడ్,પ્રતિકાર લોડ
రెసిస్టర్,પ્રતિકારક
స్పష్టత,ઠરાવ
ప్రతిధ్వని,પડઘો
ప్రతిధ్వని ఫ్రీక్వెన్సీ,પડઘો આવર્તન
ప్రతిధ్వని,ચીકણું
ప్రతిధ్వనించే లైన్,પડઘો
ప్రతిధ్వని,પડઘો પાડનાર
వనరు,સાધન
వనరుల భాగస్వామ్యం,સાધન -વહેંચણી
ప్రతిస్పందించే కాలం,જવાબદાર સમય
ప్రతిస్పందన,પ્રતિભાવ
పునరుద్ధరణ,પુન: સ્થાપન
ఫలితం,પરિણામ
నిలుపుదల,પ્રતિધારણ
పున rans ప్రసారం,પઠાણ
తిరిగి పొందడం,પુનઃપ્રાપ્તિ
తిరిగి పొందే ఇంజిన్,પુનરાગમન એન્જિન
మళ్లీ ప్రయత్నించండి,ફરી કોશિશ કરવી
తిరిగి,વળતર
తిరిగి మార్గం,પાછું રસ્તો
ప్రతిధ్వని,પરાવર્તન
ప్రతిధ్వని సమయం,પરાવર્તનનો સમય
రివర్స్ బయాస్డ్ డయోడ్,વિપરીત ડાયોડ
రివర్స్ కరెంట్,વિપરીત પ્રવાહ
రివాల్వింగ్,ફરતું
రివైండ్,ફેરબદલ કરવી
పునర్వ్యవస్థీకరణ ఫ్యూజ్,પુનરાવર્તનીય ફ્યુઝ
రివైరింగ్,આછું
తిరిగి వ్రాయబడుతుంది,પુનરાવર્તન કરી શકાય એવું
RF డ్రైవ్,આરએફ ડ્રાઇવ
RF ఫీడర్,આરએફ ફીડર
RF ప్రమాదాలు,આર.એફ.
RF రక్షణ నిష్పత్తి,આર.એફ. સંરક્ષણ ગુણોત્તર
రియోస్టాట్,ગોઇ -રિયોસ્ટેટ
రిబ్బన్,રિબન
రివెట్,ઉશ્કેરવું
రివర్టెడ్ ఉమ్మడి,જોરદાર સંયુક્ત
రివర్టింగ్,ખરબચડું
RN ఛానల్,આર.એન.
రోబోట్,રોબોટ
రోబోటిక్స్,રોબોટવિજ્icsાન
వరుసలో,ઠપકો આપવો
విడుదల,રખડવું
రూట్,મૂળ
రోటరీ,રાસાયણિક
భ్రమణం,પરિભ્રમણ
మార్గం,માર્ગ
రౌటర్,રાઉટર
సాధారణ కార్యకలాపాలు,દિનચર્યાની કામગીરી
రౌటింగ్,માર્ગદર્શન
రన్ సమయం,સમયનો સમય
భద్రతా అమరిక,સલામતી વ્યવસ્થા
భద్రతా ఇంటర్‌లాక్,સલામતી સાથે સંકળાયેલ
సాగ్,ઝંખવું
విశిష్ట లక్షణాలు,મુખ્ય વિશેષતા
నమూనా,નમૂનો
నమూనా మరియు హోల్డ్ సర్క్యూట్,નમૂના અને હોલ્ડ સર્કિટ
నమూనా పరిమాణం,નમૂનો
నమూనా డేటా,નમૂના લીધેલ માહિતી
నమూనా,નમૂનો
మాదిరి రేటు,નમૂના દર
నమూనా సంతృప్తత,નમૂનાની સંતૃપ્તિ
మాదిరి సిద్ధాంతం,નમૂનાની સિદ્ધાંત/પ્રમેય
ఉపగ్రహ,ઉપગ્રહ
ఉపగ్రహ కమ్యూనికేషన్,ઉપગ્રહ સંચાર
ఉపగ్రహ కవరేజ్,ઉપગ્રહ -કવરેજ
ఉపగ్రహ డిజిటల్ లింక్,ઉપગ્રહ ડિજિટલ લિંક
ఉపగ్రహ జోక్యం,ઉપગ્રહ દખલ
ఉపగ్రహ రేడియో,ઉપગ્રહ રેડિયો
ఉపగ్రహ రేడియో ప్రసారం,ઉપગ્રહ રેડિયો પ્રસારણ
ఉపగ్రహ ప్రసారం,ઉપગ્રહ
సంతృప్త గాలి,સંતૃપ્ત હવા
సంతృప్త కరెంట్,સંતૃપ્ત પ્રવાહ
సంతృప్తత,સંતૃપ્તિ
టూత్ వేవ్ చూసింది,દાંત તરંગ જોયું
స్కేలబిలిటీ,ગુણધર્મ
స్కేల్,માપદંડ
స్కేల్ ఫ్యాక్టర్,માપદંડ
స్కేలింగ్,ઉન્માદ
స్కాన్ చేసిన పుంజం,સ્કેન કરેલ બીમ
స్కానర్,સ્કેનર
స్కానింగ్ ఫ్రీక్వెన్సీ,સ્કanનિંગ આવર્તન
స్కానింగ్ లైన్,સ્કેન રેખા
స్కాటరింగ్,છૂટાછવાયા
దృష్టాంతంలో,દૃશ્ય
షెడ్యూలర్,સૂચિ આપનાર
స్కీమాటిక్,યોજનાકીય
షాట్‌కీ అవరోధం,સ્કોટકી અવરોધ
సింటిలేషన్,સિંટિલેશન
స్క్రాంబ్లర్,ખળભળાટ મચાવનારું
స్క్రాంబ్లింగ్,ખળભળાટ મચાવનારું
స్క్రాప్,ભંગાર
స్క్రాపింగ్,ભંગાર
స్క్రాచ్,શરૂઆતથી
స్క్రీన్,પડઘો
స్క్రీన్ బర్న్,સ્ક્રીન બળીને
స్క్రీన్ బైపాస్,સ્ક્રીન
స్క్రీన్ కరెంట్,વર્તમાન
స్క్రీన్ గ్రిడ్,ગ્રીક માણસ
స్క్రీన్ సేవర్,સ્ક્રીન સેવર
స్క్రీన్‌డ్ కేబుల్,તપાસેલી કેબલ
స్క్రీనింగ్,તપાસ
స్క్రోల్,ઝરવું
స్కోర్ల్ బార్,દાણાદાર પટ્ટી
స్క్రోలింగ్,ઝાપટાં
శోధన యంత్రము,શોધ એન્જિન
ద్వితీయ,ગૌણ
ద్వితీయ సెల్,ગૌણ કોષ
రంగం,ક્ષેત્ર
విభాగం,ભાગ
స్వీయ విశ్లేషణ,સ્વ -નિદાનને લગતું
సెమీకండక్టర్,અર્ધજક્ષણ કરનાર
పంపినవారు,પ્રેષક
సున్నితత్వం,સંવેદનશીલતા
నమోదు చేయు పరికరము,સંવેદના
సీక్వెన్స్,અનુક્રમ
క్రమ,ક્રમ
సీరియల్ యాక్సెస్,ક્રમ
సీరియల్ పోర్ట్,ક્રમ -બંદર
సిరీస్ ప్రతిధ్వని,શ્રેણી પડઘો
సర్వర్,સર
సెటప్,સ્થાપના
షేడింగ్,છાયા
నీడ,પડછાયો
షానన్ సిద్ధాంతం,શેનોનના પ્રમેય
షేపింగ్,આકારવા
షేర్‌వేర్,શેરગાળો
కోశం,મ્યાન કરવું
మార్పు,પાળી
తరలించడం,સ્થળાંતર
షాక్,આઘાત
షార్ట్ సర్క్యూట్,ટૂંકા ગાળા
షార్ట్ సర్క్యూట్ పరీక్ష,ટૂંકી સર્કિટ કસોટી
చిన్న తరంగం,ટૂંકા ગાળા
షార్ట్ వేవ్ సెంటర్,ટૂંકા તરંગ કેન્દ્ર
సత్వరమార్గం,ટૂંકાકટ
షట్డౌన్,બંધ કરો
షట్డౌన్ సిగ్నల్,બંધ સંકેત
సైడ్ బ్యాండ్,બાજુની બાજુ
సైడ్ బ్యాండ్ శక్తి,આડંબરી શક્તિ
సిగ్నల్,સંકેત
సిగ్నల్ వ్యాప్తి,સિગ્નલ -કંપનવિસ્તાર
సిగ్నల్ ఫ్లో గ్రాఫ్,સિગ્નલ પ્રવાહ ગ્રાફ
సిగ్నల్ జనరేటర్,સિગ્નલ જનરેટર
సిగ్నల్ లైట్,સંકેત પ્રકાશ
సిగ్నల్ రౌటింగ్,સંકેત -માર્ગ
సిగ్నల్ బలం,ઈજાજ
సిగ్నల్ టు క్రాస్ టాక్ రేషియో,ક્રોસ ટોક રેશિયોનો સંકેત
శబ్దం నిష్పత్తికి సిగ్నల్,અવાજ ગુણોત્તરનો સંકેત
విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్,અજાણ્યા અવાજ ગુણોત્તરનો સંકેત
సిగ్నలింగ్ మరియు మారడం,સિગ્નલિંગ અને સ્વિચિંગ
సిగ్నలింగ్ బిట్,સિગ્નલિંગ બીટ
ముఖ్యమైన సైడ్‌బ్యాండ్‌లు,નોંધપાત્ર સાઇડબેન્ડ્સ
సింప్లెక్స్,સિમ્પલેક્સ
అనుకరణ,સિમ્યુલેશન
సిమ్యులేటర్,સિદ્ધ
సిమల్‌కాస్ట్,એકલકામ
ఏకకాల మాస్కింగ్,એક સાથે માસ્કિંગ
సైన్ భాగం,એક જાતનો ઘટક
సైన్ తరంగం,સાઈન લહેર
సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్,એકલ આવર્તન નેટવર્ક
సింగిల్ ఫేజ్ మోటారు,એક -એક તબક્કો મોટર
సైట్,સ્થળ
సైట్ లేఅవుట్ ప్రణాళిక,સાઇટ લેઆઉટ યોજના
నైపుణ్యం కలిగిన ఆపరేటర్,કુશળ operatorપરેટર
దూరం దాటవేయండి,છોડો અંતર
స్కై వేవ్,આકાશમાં
స్కై వేవ్ ప్రచారం,સ્કાય વેવ પ્રચાર
స్లాబ్,સ્લેબ
స్లాంట్ మార్గం,ઘૃણાનો માર્ગ
స్లాట్,સ્લોટ
స్మార్ట్ కార్డ్,સ્માર્ટ કાર્ડ
సోడియం ఆవిరి దీపం,સોડિયમ વરાળ
మృదువైన కీ,નરમ ચાવી
సాఫ్ట్‌వేర్,સ software
సౌర కార్యకలాపాలు,સૌર પ્રવૃત્તિ
సౌర శక్తి,સૌર ઊર્જા
సౌర మంటలు,સૌર જ્વાળાઓ
సౌర శక్తితో,સૌર સંચાલિત
ఘన స్థితి,ઘન સ્થિતિ
ఘన స్థితి నిల్వ,રાજ્ય સંગ્રહ
సాలిడ్ స్టేట్ ట్రాన్స్మిటర్,નક્કર રાજ્ય ટ્રાન્સમીટર
క్రమబద్ధీకరించండి,પ્રકાર
ధ్వని,અવાજ
ధ్వని శోషణ,તકરાર
సౌండ్ బ్యాలెన్స్,ધ્વનિ સિલક
సౌండ్ డిటెక్టర్,સાઉન્ડ ડિટેક્ટર
సౌండ్ మిక్సర్,સાઉન્ડ મિક્સર
ధ్వని దృక్పథం,તકરાર
సౌండ్ పవర్,ધ્વનિ -શક્તિ
సౌండ్ ప్రూఫ్,ધ્વનિરોધક
సౌండ్ రికార్డింగ్,ધ્વનિરોધક
ధ్వని ప్రతిబింబం,અવાજનું પ્રતિબિંબ
ధ్వని ప్రసార నష్టం,ધ્વનિ -પ્રસારણ ખોટ
మూలం,મૂળ
సోర్స్ ఎన్కోడర్,સ્ત્રોત એન્કોડર
స్థలం,જગ્યા
అంతరిక్ష వైవిధ్యం,જગ્યાની વિવિધતા
స్పేస్ టెలికాస్టింగ్,જગ્યા દૂરથી દૂરથી દૂરથી દૂરથી દૂરની જગ્યા
స్పేస్ వేవ్,અવકાશ તરંગ
అంతరం,અંતર
స్పామ్,સ્પામ
స్పామింగ్,સ્પામિંગ
వ్యవధి,ગાળો
విడి బిట్,ફાળવણી
విడిభాగాలు,નાર
స్పార్కింగ్,ભાગ
ప్రాదేశిక,સ્થગિત
ప్రాదేశిక ప్రభావం,સ્થગિત અસર
ప్రాదేశిక పునరావృతం,અવકાશ નિર્જનતા
ప్రత్యేకమైన ప్రభావం,વિશેષ અસર
స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్,ખાસ અસરો એમ્પ્લીફાયર
స్పెషలైజేషన్,વિશેષતા
స్పెసిఫికేషన్,વિશિષ્ટતા
స్పెక్ట్రల్ శోషణ,વર્ણપટ
స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్,વર્ણપટ્ટીની પ્રતિકૃતિ
స్పెక్ట్రల్ పంపిణీ,વર્ણપત્ર
స్పెక్ట్రల్ రిడెండెన్సీ,વર્ણપટ્ટીની નિરર્થકતા
స్పెక్ట్రోఫోటోమీటర్,વર્ણિતામાપક
స్పెక్ట్రోస్కోప్,વર્ણપટ
స్పెక్ట్రం,ચંચળ
స్పెక్ట్రమ్ ఎనలైజర్,અનુયાયી
స్పెక్ట్రం ఆకృతి,શેતરંજ
స్పీచ్ ఉచ్చారణ,વાણી -અભિવ્યક્તિ
స్పీచ్ ఛానల్,વાણી માધ્યમ
స్పీచ్ కంప్రెషన్,વાણી -સંકોચન
స్పీచ్ ఎన్కోడింగ్,વાણી -એન્કોડિંગ
మాటలు గుర్తుపట్టుట,વાણી -માન્યતા
స్పిన్,ફરતો
మురి,સર્પાકાર
స్ప్లికింగ్,છળકતું
స్ప్లిటర్,છીનવી લેવું
స్పూల్,ડંટો
అరుదుగా,છૂટું
స్పాట్ కిరణాలు,સ્પોટ બીમ
స్ప్రెడ్ షీట్,ફેલાવો
నకిలీ మరియు హార్మొనిక్ రేడియేషన్,જુલમી અને સુભાન કિરણોત્સર્ગ
నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు,અશિષ્ટ સાઇડબેન્ડ ફ્રીક્વન્સીઝ
పిండిన వీడియో,સ્ક્વિઝ્ડ વિડિઓ
స్టాంపింగ్,મુદ્રાંકન
ప్రామాణిక సాఫ్ట్‌వేర్,માનક સ Soમીવાર
ప్రామాణీకరణ,માનકીકરણ
స్టాండ్బై,નિદ્રાધીન
స్టాండ్బై పరికరాలు,સ્થાયી સાધનસામગ્રી
స్టాండింగ్ వేవ్,સ્થાયી મોજા
స్టాండింగ్ వేవ్ రేషియో,સ્થાયી તરંગ ગુણોત્તર
టార్క్ ప్రారంభించడం,આરંભ
ప్రారంభ-స్టాప్,શરૂઆત
స్టాటిక్,સ્થિર
గణాంక పద్ధతి,આંકડા પદ્ધતિ
స్థితి,દરજ્જો
స్థితి సూచన,દરજ્જો સંકેત
స్థిరమైన,સ્થિર
స్టీరియో,ત્રિઆયું
స్టీరియో బ్యాలెన్స్,ત્રિમો સિલક
స్టీరియో ఎన్కోడర్,રૂ stereિ -એન્કોડર
స్టీరియో జనరేటర్,ત્રિ -જનનરેટર
స్టీరియో మోడ్,રૂ stereિ દર
స్టీరియో ట్రాన్స్మిషన్,રૂ stereિ -પ્રસારણ
స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి,સ્ટીરિયોફોનિક અવાજ પ્રજનન
స్టీరియోఫోనీ,ત્રિપરિમાણી
స్టీరియోస్కోపీ,ત્રિઆરી
ఇప్పటికీ చిత్రం,સ્થિર ચિત્ર
ఉద్దీపన,ઉદ્દીપન
స్టాప్‌బ్యాండ్,રોકાયેલું
నిల్వ,સંગ્રહ
నిల్వ బ్యాటరీ గది,સંગ્રહ -બટારો
నిల్వ పరికరం,સંગ્રહ ઉપકરણ
స్ట్రాటో ఆవరణ,મુખ્યત્વે
స్ట్రీమింగ్,સુવ્યવસ્થિત
సాగదీయడం,ખેંચવું
స్ట్రింగ్,તાર
నిర్మాణాత్మక,રચાયેલ
స్టూడియో బ్లాక్,સ્ટુડિયો અવરોધ
స్టూడియో సెంటర్,સ્ટુડિયો કેન્દ્ર
స్టూడియో లైటింగ్,સ્ટુડિયો લાઇટિંગ
స్టూడియో మానిటర్లు,સ્ટુડિયો મોનીટર
స్టైలస్,સ્ટાઈલસ
సబ్‌బ్యాండ్ ఎన్‌కోడింగ్,ઉપસર્ગ
సబ్‌బ్యాండ్ మాస్కింగ్,ઉપસર્ગ
సబ్‌బ్యాండ్ నమూనాలు,ઉપસર્ગ
సబ్‌నెట్,ઉપનિર્દ
సబ్‌యాంప్లింగ్,અનુશ્રમાં
చందాదారుడు,ગ્રાહક
ఆకస్మిక అయానోస్పియర్ భంగం,અચાનક આયનોસ્ફિયર ખલેલ
సన్ స్పాట్ కార్యాచరణ,સૂર્ય સ્થળ પ્રવૃત્તિ
సూపర్ పవర్ ట్రాన్స్మిటర్,સુપર પાવર ટ્રાન્સમીટર
సూపర్ నమూనా,અતિશય નમૂના
సూపర్ సాకెట్,અતિશય સોકેટ
సూపర్హీట్ ఆవిరి,આહલાદક વરાળ
సూపర్హెటెరోడిన్,Superંચેટેરોડિન
సూపర్హెటెరోడైన్ కన్వర్టర్,Hegtetetenodyne કન્વર્ટર
సూపర్హెటెరోడైన్ రిసీవర్,HEHHETETERODYNE રીરિસીવર
అతిశయోక్తి,સુપરિમ્પોઝ્ડ (વર્તમાન)
సూపర్‌పోజిషన్,અતિશય સ્થિતિ
సూపర్ స్థానం,અતિશય સ્થિતિ
సూపర్సోనిక్,અતિધિપતિવાળું
సరఫరా వాహిక,પુરવઠા નળી
అణచివేత గ్రిడ్,દમન ગ્રીડ
ఉపరితల శబ్దం,સપાટીનો અવાજ
ఉపరితల తరంగం,સપાટીએ
సర్ఫింగ్,સર્ફિંગ
ఉప్పెన,વધારો
పరిసరాలు,આસપાસના
ససెప్టెన్స్,સંવેદનશીલતા
ససెప్టబిలిటీ,સંવેદનશીલતા
సస్పెండ్,સ્થગિત કરવું
స్వాప్,Swછળવું
స్వీప్ సర్క్యూట్,ચકચાર
స్విచ్,બદલવું
స్విచ్ బోర్డు,ફેરબદલ
నియంత్రణ యూనిట్ ఆన్ చేయండి,નિયંત્રણ એકમ સ્વિચ કરો
మారడం,ફેરબદલ
చిహ్నం రేటు,પ્રતીક દર
సుష్ట,સપ્રમાણતાવાળું
సమకాలీన,સમન્વયિત (સિંક્રનસ)
సమకాలీకరణ పల్స్,સમન્વય
సమకాలీకరణ బదిలీ,સમન્વય -તબદીલી
సమకాలీకరణ,સમકા્યા
సమకాలీకరించబడింది,સમકાલીન
సింక్రోనస్,સમકાલીન
సింక్రోనస్ మోటారు,સમન્વય મોટર
సినర్జిక్,સહસંયાતીય
సినర్జిస్టిక్,સહસંયોજક
సినర్జీ,અનુલાપ્ય
వాక్యనిర్మాణం,સંસદીય
సింటాక్స్,સાંકળનો વિસ્તાર
సింటాక్స్ లోపం,વાક્યબંધી ભૂલ
సింథసైజర్,સંસદસભારી
సింథసైజర్ కార్డులు,સંશ્લેષણ કાર્ડ
వ్యవస్థ,પદ્ધતિ
సిస్టమ్ ఆర్కిటెక్చర్,પદ્ધતિસર સ્થાપત્ય
సిస్టమ్ డిజైన్,વ્યવસ્થા -રચના
సిస్టమ్ మెను,સિસ્ટમ મેનુ
ట్యాగ్,ટ tag ગ
తిరిగి మాట్లాడు,પછી વાત કરું
టేప్,ટેપ
టేప్ రికార్డర్,ટેપ રેકોર્ડર
టేప్ స్లైసింగ్,કાતરી
దెబ్బతింది,Tંચે બાંધેલું
లక్ష్యం,નિશાન
సుంకం,પ્રશુલ્ક
టాస్క్ బార్,કાર્ય -પટ્ટી
సాంకేతిక,તકનિકી
సాంకేతిక సవాలు,તકનિકી પડકાર
సాంకేతిక అంశాలు,તકનિકી વિશેષતા
సాంకేతిక మార్గదర్శకాలు,તકનિકી માર્ગદર્શિકા
సాంకేతిక పరామితి,તકનિકી પરિમાણ
సాంకేతిక నాణ్యత,તકનિકી ગુણવત્તા
సాంకేతిక స్నాగ్,તકનિકી
టెక్నిక్,પ્રખ્યાત
సాంకేతిక పరిమితి,પ્રૌદ્યોગિક અવરોધ
సాంకేతికం,પ્રાતળતા
టెక్నాలజీ అసెస్‌మెంట్,પ્રખ્યાતનું મૂલ્યાંકન
టెలికాస్టింగ్,દૂરગત્ર
టెలిసిన్,દૂરબીન
టెలిగ్రఫీ,તાર
టెలిమాటిక్స్,દૂરિયાણાવિદ
టెలిమెటరింగ్,ટેલિમેટરીંગ
టెలిఫోన్,દૂરભાષ
టెలిటెక్స్ట్,મેદાનો
టెలివిజన్,ટેલિવિઝન
ఉష్ణోగ్రత,તાપમાન
ఉష్ణోగ్రత నియంత్రణ,તબાધનો નિયંત્રણ
తాత్కాలిక,ગરીબ
తాత్కాలిక నిర్వహణ,હાસ્યનું સંચાલન
తాత్కాలిక పునరావృతం,અસ્થાયી નિરર્થકતા
తన్యత బలం,તણાવ શક્તિ
టెన్టకిల్,તકરાર
టెరాలి,ટેરાબાઇટ (ટીબી)
టెర్మినల్,અંતિમ
టెర్మినల్ ఎడాప్టర్లు,અંત adાપ્રિયા
టెర్మినల్ పరికరాలు,આંતરિક સાધનો
ముగించడం,સમાપ્તિ
ప్రతిఘటనను ముగించడం,અંત
ముగింపు,સમાપ્તિ
టెర్మినేటర్,અંતર્દેશક
టెర్రైన్ ప్రొఫైల్స్,ભૂપ્રદેશ
తృతీయ వైండింగ్,ત્રીજા ભાગ
పరీక్ష,કસોટી
పరీక్ష డేటా,પરીક્ષણ -સામગ્રી
పరీక్ష చిత్రం,પરીક્ષણ છબી
పరీక్ష సిగ్నల్,પરીક્ષણ સિગ્નલ
టెస్టర్,પરીક
పరీక్ష,પરીક્ષણ
పరీక్షలు మరియు కొలత,પરીક્ષણો અને માપન
ఉష్ణ శబ్దం,ઉષ્ણતામાનનો અવાજ
థర్మల్ ఓవర్లోడ్ రిలే,થર્મલ ઓવરલોડ રિલે
థర్మియోనిక్ రెక్టిఫైయర్,થર્મિઓનિક સુધારણા કરનાર
థర్మోకపుల్,તાપમાર્ગ
థర్మామీటర్,ઉષ્ણતામાપક
థర్మోస్టాట్,તાપમાન
థింబుల్,અંગારું
థోరియేటెడ్ ఫిలమెంట్,તહેવારલી ફિલામેન્ટ
థ్రెడ్,દાણા
మూడు దశల సరఫరా,ત્રણ તબક્કાની સપ્લાય
మూడు దశల ట్రాన్స్ఫార్మర్,ત્રણ તબક્કો ટ્રાન્સફોર્મર
ప్రవేశం,થ્રેશોલ્ડ
గొంతు మైక్రోఫోన్,ગળાના માઇક્રોફોન
థ్రస్ట్,ખોલવું
థైరాట్రాన్,થેરાટ્રોન
థైరిస్టర్,ચોરસ
వంపు,નમેલું
టింబ్రే,મંદીનું
సమయం,સમય
టైమ్ బేస్,સમયનો આધાર
సమయ కోడ్,સમયપત્રક
సమయం స్థిరాంకం,સમયસર
సమయం ఆలస్యం,સમય વિલંબ
టైమ్ డొమైన్,સમયપત્રક
సమయం నమూనా,સમય
సమయం సాగదీయడం,સમય ખેંચાણ
టైమర్,સમયનો સમય
టైటిల్ బార్,શીર્ષક સ્થાન
