Tamil,Kannada
புள்ளிவிவர,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
புள்ளியியல் தரவு,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ದತ್ತ
புள்ளிவிவரங்கள்,ಅಂಕಿಅಂಶಗಳ
நிலை,ಸ್ಥಾನಮಾನ
நிலை,ಯಥಾಸ್ಥಿತಿ
நிலை அறிக்கை,ಸ್ಥಿತಿ ವರದಿ
அந்தஸ்தின் சின்னம்,ಸ್ಥಿತಿ ಚಿಹ್ನೆ
சட்டம்,ಶಾಸನ
சட்டரீதியான,ಶಾಸನಬದ್ಧ
சட்டரீதியான உடல்,ಶಾಸನಬದ್ಧ ದೇಹ
சட்டரீதியான விடுமுறை,ಶಾಸನಬದ್ಧ ರಜಾದಿನ
சட்டரீதியான உரிமைகள்,ಶಾಸನಬದ್ಧ ಹಕ್ಕುಗಳು
தங்க,ತಡೆ
Std,ಎಸ್‌ಟಿಡಿ
நிலையான வளர்ச்சி,ಸ್ಥಿರ ಬೆಳವಣಿಗೆ
செங்குத்தான அதிகரிப்பு,ತೀವ್ರ ಹೆಚ್ಚಳ
வழிகாட்டும் குழு,ಸ್ಟೀರಿಂಗ್ ಕಮಿಟಿ
ஸ்டெனோகிராபி,ಸಕಲರೇಖೆ
கருத்தடை,ಕ್ರಿಮಿಕೀಕರಣ
கடுமையான செயல்,ಕಠಿಣ ಕ್ರಿಯೆ
களங்கம்,ಕಳಂಕ
தூண்டுதல்,ಪ್ರಚೋದನೆ
உதவித்தொகை,ಸ್ರಾವ
விதிக்கவும்,ಷರತ್ತು ಮಾಡು
நிர்ணயிக்கப்பட்ட நேர வரம்பு,ನಿಗದಿತ ಸಮಯ ಮಿತಿ
நிபந்தனை,ಷರತ್ತು
பங்கு,ಸ್ಟಾಕ್
பங்கு பதிவு,ದಾಸ್ತಾನು ನೋಂದಣಿ
பங்கு எடுக்கும்,ದಾಸ್ತಾನು ತೆಗೆದುಕೊಳ್ಳುವುದು
பங்கு மதிப்பீடு,ದಾಸ್ತಾನು ಮೌಲ್ಯಮಾಪನ
ஸ்டாப் கேப் ஏற்பாடு,ಸ್ಟಾಪ್‌ಗ್ಯಾಪ್ ವ್ಯವಸ್ಥೆ
சேமிப்பு,ಸಂಗ್ರಹಣೆ
சேமிப்பு கிடங்கு,ಶೇಖರಣಾ ಸ್ಥಳ
கடை,ಸಂಗ್ರಹ
நேராக,ನೇರ
திரிபு,ಬ ೦ ದಿಸು
விசித்திரமானது,ವಿಚಿತ್ರ
அந்நியன்,ಅಪರಿಚಿತ
அடுக்கு,ಪ್ರವಾಹ
மூலோபாயம்,ತಂತ್ರ
அடுக்கு,ಶ್ರೇಣೀಕರಣ
நெறிப்படுத்துங்கள்,ಸುಗಮಗೊಳಿಸು
வலிமை,ಶಕ್ತಿ
பலப்படுத்துங்கள்,ಬಲಗೊಳಿಸು
கடினமான,ಶ್ರಮದಾಯಕ
மன அழுத்தம்,ಒತ್ತಡ
மன அழுத்தம் மேலாண்மை,ಒತ್ತಡ ನಿರ್ವಹಣೆ
கண்டிப்பான,ಕಟ್ಟುನಿಟ್ಟಾದ
கண்டிப்பாக,ಕಟ್ಟುನಿಟ್ಟಾಗಿ
கண்டிப்பு,ಕಟ್ಟು
கண்டிப்பான,ಕಟ್ಟುಪಾಡು
வேலைநிறுத்தம்,ಬಡಿ
வேலைநிறுத்த அழைப்பு,ಮುಷ್ಕರ ಕರೆ
கடுமையான,ಕಠಿಣತೆ
ஆடை அவிழ்ப்பு,ಬಡಿ
முயற்சி செய்யுங்கள்,ಶ್ರಮಕೊಡು
சேமிப்பக திறன்,ಸಂಗ್ರಹಣಾ ಸಾಮರ್ಥ್ಯ
வலுவான அறை,ಬಲವಾದ ಕೊಠಡಿ
கட்டமைப்பு,ರಚನೆಯ
கட்டமைப்பு,ರಚನೆ
கட்டமைக்கப்பட்ட நேர்காணல்,ರಚನಾತ್ಮಕ ಸಂದರ್ಶನ
கட்டமைக்கப்பட்ட ஊதியம்,ರಚನಾತ್ಮಕ ವೇತನ
போராட்டம்,ಹೋರಾಟ
பிடிவாதமாக,ಮೊಂಡು
ஸ்டுடியஸ்,ಕಲಬೆರಕೆಯ
ஆய்வு,ಅಧ್ಯಯನ
ஆய்வு விடுப்பு,ಅಧ್ಯಯನ ರಜೆ
பொருள்,ಚಾಚು
பிரமாதமான,ಸಂಗಾತಿಯಾದ
ஸ்டைல்,ಶೈಲಿ
துணை,ಉಪ
துணைக்குழு,ಉಪಸಮಿತಿ
துணை ஒப்பந்தம்,ಉಪ-ಒಪ್ಪಂದ
துணைமாவட்டம்,ಉಪ ಜಿಲ್ಲೆ
துணைப்பிரிவு,ಉಪವಿಭಾಗ
துணை தலை,ಉಪ-ತಲೆ
பொருள்,ವಿಷಯ
அகநிலை,ವ್ಯಕ್ತಿಯ
துணை,ನುಗ್ಗುವ
சப்ளீஸ்,ಒಳಕ್ಕೆ
Subleting,ಉಚ್ಚಾಟನೆ ಮಾಡುವ
சமர்ப்பிப்பு,ಸಲ್ಲಿಸುವುದು
அடிபணிந்த,ವಿಧೇಯ
துணை அலுவலகம்,ಅಧೀನ ಕಚೇರಿ
துணை சேவைகள்,ಅಧೀನ ಸೇವೆಗಳು
துணை ஊழியர்கள்,ಅಧೀನ ಸಿಬ್ಬಂದಿ
துணைப் பட்டி,ಉಪಪೇಕ
சப்ருல்,ಸಬ್ರೂಲ್
பதிவு,ಚಂದಾದಾರಿಕೆ
சந்தா மூலதனம்,ಚಂದಾದಾರಿಕೆ ಬಂಡವಾಳ
சந்தாதாரர்,ಚಂದಾದಾರ
சந்தா,ಚಂದಾದಾರಿಕೆ
துணை,ಉಪವಿಭಾಗ
அடுத்தடுத்த,ನಂತರದ
அடுத்தடுத்த நடவடிக்கை,ನಂತರದ ಕ್ರಮ
பின்னர்,ತರುವಾಯ
துணை,ಅಂಗಸಂಸ್ಥೆ
துணை உடல்கள்,ಅಂಗಸಂಸ್ಥೆಗಳು
துணை தொழில்,ಅಂಗಸಂಸ್ಥೆ ಉದ್ಯಮ
துணை ஆணை,ಅಂಗಸಂಸ್ಥೆ
துணை ரசீது,ಅಂಗಸಂಸ್ಥೆ ರಶೀದಿ
துணை பதிவு,ಅಂಗಸಂಸ್ಥೆ
மானியம்,ಸಬ್ಸಿಡಿ
மானியம்,ಸಹಾಯವಾದಗೊಂಡ
மானிய தங்குமிடம்,ಸಬ್ಸಿಡಿ ಸೌಕರ್ಯ
மானியம்,ಸಬ್ಸಿಡಿ
வாழ்வாதார,ಜೀವನಾಧಾರ
வாழ்வாதார கொடுப்பனவு,ಜೀವನಾಧಾರ ಭತ್ಯೆ
வாழ்வாதார மானியம்,ಜೀವನಾಧಾರ ಅನುದಾನ
தரமற்ற,ಮಂತ್ರವಾದ
கணிசமான,ಗಣನೀಯ
உறுதிப்படுத்தவும்,ದೃstantವಾಗಿಸು
கணிசமான,ಗಣ್ಯ
கணிசமான ஊதியம்,ಸಬ್ಸ್ಟಾಂಟಿವ್ ವೇತನ
கணிசமான இடுகை,ಸಬ್ಸ್ಟಾಂಟಿವ್ ಪೋಸ್ಟ್
மாற்று,ಬದಲಿಯಾಗಿ
மாற்றீடு,ಬದಲಾವಣೆ
துணை துணை பத்தி,ಉಪ-ಸುಗಂಧ
புறநகர்,ಉಪನಗರ
துணை வென்,ಉಪನಗ
கீழ்ப்படிதல்,ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
சுரங்கப்பாதை,ಸುರಂಗ
வெற்றி,ಉತ್ತರಾಧಿಕಾರಿಯಾದ
அடுத்தடுத்து,ಉತ್ತರಾಧಿಕಾರ
அடுத்தடுத்த,ಸತತ
வாரிசு,ಉತ್ತರಾಧಿಕಾರಿ
துணை,ಸಹಾಯ
சூ,ಮೊಕಣ
பாதிப்பு,ಅನುಭವಿಸು
துன்பம்,ಬಳಲುತ್ತಿರುವ
போதுமானது,ಸಾಕಷ್ಟು
பின்னொட்டு,ಪ್ರತ್ಯಯ
வாக்குரிமை,ಸತ್ಪಾದಕ
பரிந்துரை,ಸಲಹೆ
பரிந்துரை பெட்டி,ಸಲಹೆ ಪೆಟ್ಟಿಗೆ
பரிந்துரைகள் புத்தகம்,ಸಲಹೆಗಳ ಪುಸ್ತಕ
பரிந்துரைக்கும்,ಸೂಚಿಸುವ
தற்கொலை,ಆತ್ಮಹತ್ಯೆ
வழக்கு,ಸೂಟ್
பொருந்தக்கூடிய தன்மை,ಸೂಕ್ತತೆ
பொருத்தமான நடவடிக்கை,ಸೂಕ್ತ ಕ್ರಿಯೆ
பொருத்தமானது,ಸೂಕ್ತವಾಗಿವೆ
தொகை,ಮೊತ್ತ
சுருக்கமாக,ಸಂಕ್ಷಿಪ್ತವಾಗಿ
சுருக்கம்,ಸಂಕ್ಷಿಪ್ತ
சுருக்க சோதனை,ಸಾರಾಂಶ ಪ್ರಯೋಗ
சுருக்கமாகக்,ಸಂಕ್ಷಿಪ್ತ
உச்சிமாநாடு,ಶೃಂಗಸಭೆಯಲ್ಲಿ
வரவழைக்கவும்,ಕರೆ
சும்ப்டூரி கொடுப்பனவு,ಸತ್ಪಾರ್ಖಾನೆ ಭತ್ಯೆ
மொத்தம்,ಮೊತ್ತ
இதரபலதரப்பட்ட,ಕವಣೆ
சுய மோட்டோ,ಸುಪೊಸೈಟ್
மேலதிகமாக்கல்,ಮೇಲ್ವಿಚಾರಣೆ
மேலதிக ஓய்வூதியம்,ಮೇಲ್ವಿಚಾರಣಾ ಪಿಂಚಣಿ
மேலோட்டமான,ಮೇಲ್ನೋಟದ
மிதமிஞ்சிய,ಅತಿಮಾನುರಿಯ
மிகைப்படுத்தல்,ಅತಿರೇಕ
உயர்ந்த,ಉನ್ನತ
மேன்மை,ಶ್ರೇಷ್ಠತೆ
சூப்பர்நியூமரரி,ಅತಿಮಾನುಷವಾದ
சூப்பர்நியூமரரி இடுகை,ಅತಿಮಾನುಷ ಪಥ
சூப்பர்பிரேக்,ಅತಿರೇಕ
சூப்பர்ஸ்கிரிப்ஷன்,ಉಪಗ್ರಹ
அடைப்பது,ಅತಿಕ್ರಮಿಸು
அதிகபட்சம்,ಅತಿರೇಕ
சூப்பர் ஸ்ட்ரக்சர்,ಅತಿಮಾನುಷಣೆ
சூப்பர் டாக்ஸ்,ಅತಿಶಯಾಲದ
சூப்பர் டைம்ஸ்கேல்,ಸೂಪರ್ ಕಾಲಮಾನ
மேற்பார்வை,ಮೇಲ್ವಿಚಾರಣೆ
மேற்பார்வையாளர்,ಮೇಲ್ವಿಚಾರಕ
மேற்பார்வை ஊழியர்கள்,ಮೇಲ್ವಿಚಾರಣಾ ಸಿಬ್ಬಂದಿ
துணை,ಪೂರಿಸು
துணை,ಪೂರಕವಾದ
துணை பட்ஜெட்,ಪೂರಕ ಬಜೆಟ್
துணை செலவு,ಪೂರಕ ವೆಚ್ಚ
துணை தேவை,ಪೂರಕ ಬೇಡಿಕೆ
துணை மானியம்,ಪೂರಕ ಅನುದಾನ
துணை கேள்வி,ಪೂರಕ ಪ್ರಶ್ನೆ
துணை விதிகள்,ಪೂರಕ ನಿಯಮಗಳು
சப்ளையர்,ಸರಬರಾಜುದಾರ
விநியோகி,ಸರಬರಾಜು
ஆதரவு,ಬೆಂಬಲ
ஆதரவாளர்,ಬೆಂಬಲಿಗ
துணை ஆவணங்கள்,ಬೆಂಬಲ ದಾಖಲೆಗಳು
அடக்கி,ನಿಗ್ರಹಿಸು
மேலாதிக்கம்,ಪ್ರಾಬಲ್ಯ
உச்சம்,ಅತ್ಯುನ್ನತ
கூடுதல் கட்டணம்,ಹೆಚ್ಚುವರಿ
பிணையம்,ಜಾಮೀನು
ஷ்யூரிட்டி பத்திரம்,ಜಾಮೀನು ಬಾಂಡ್
மேற்பரப்பு ஆய்வு,ಮೇಲ್ಮೈ ಪರಿಶೀಲನೆ
மேற்பரப்பு போக்குவரத்து,ಮೇಲ್ಮೈ ಸಾಗಣೆ
அறுவை சிகிச்சை,ಶಸ್ತ್ರದಳರಿ
குடும்ப பெயர்,ಉಪನಾಮ
உபரி,ಹೆಚ್ಚಿನ
உபரி பட்ஜெட்,ಹೆಚ್ಚುವರಿ ಬಜೆಟ್
உபரி அறிக்கை,ಹೆಚ್ಚುವರಿ ವರದಿ
உபரி ஊழியர்கள்,ಹೆಚ್ಚುವರಿ ಸಿಬ್ಬಂದಿ
ஆச்சரியம் சோதனை,ಆಶ್ಚರ್ಯಕರ ಪರಿಶೀಲನೆ
ஆச்சரியம் வருகை,ಆಶ್ಚರ್ಯಕರ ಭೇಟಿ
சரணடைதல்,ಶರಣಾಗತಿ
சுற்றியுள்ள,ಸುತ್ತಮುತ್ತಲಿನ ಪ್ರದೇಶಗಳು
சுர்டாக்ஸ்,ಉಚ್ಚಾರಣಾ
கண்காணிப்பு,ಕಣ್ಗಡೆ
கணக்கெடுப்பு,ಸಮೀಕ್ಷೆ
கணக்கெடுப்பு அறிக்கை,ಸಮೀಕ್ಷೆ ವರದಿ
உயிர்வாழ்வு,ಉಳಿ
உயிர் பிழைத்தது,ಉಳಿದಿರುವ
உயிர் பிழைத்தவர்,ಬದುಕುಳಿದವನು
எளிதில் பாதிப்பு,ಪ್ರಭಾವಕ್ಕೆ
சந்தேகத்திற்குரிய,ಶಂಕಿತ
இடைநீக்கம்,ಅಮಾನಾಯಿಸು
சஸ்பென்ஸ்,ರಹಸ್ಯ
சஸ்பென்ஸ் கணக்கு,ಸಸ್ಪೆನ್ಸ್ ಖಾತೆ
இடைநீக்கம்,ಅಮಾನತುಗೊಳಿಸುವುದು
இடைநீக்க உத்தரவு,ಅಮಾನತುಗೊಳಿಸುವ ಆದೇಶ
சந்தேகம்,ಅನುಮಾನ
நிலையான,ಸುಸ್ಥಿರ
நிலையான வளர்ச்சி,ಸುಸ್ಥಿರ ಬೆಳವಣಿಗೆ
நீடித்தது,ನಿರಂತರ
சத்தியம்,ಆಣೆ ಮಾಡು
சத்திய-செரமனி,ಶರ್ಕ
பாடத்திட்டங்கள்,ಪಠ್ಯಕ್ರಮ
சின்னம்,ಚಿಹ್ನೆ
சமச்சீர்,ಸಮ್ಮಿತಿ
அனுதாபம்,ಸಹಾನುಭೂತಿ
அனுதாப வேலைநிறுத்தம்,ಸಹಾನುಭೂತಿ ಮುಷ್ಕರ
சிம்போசியம்,ವಿಚಾರ ಸಂಕಿರಣ
அறிகுறி,ರೋಗಲಕ್ಷಣ
ஒத்திசைக்கவும்,ಸಿಂಕ್ರೊನೈಸ್ ಮಾಡು
சுருக்கம்,ಸಾರಾಂಶ
தொகுப்பு,ಸಂಶ್ಲೇಷಣೆ
செயற்கை,ಸಂಶ್ಲೇಷಿತ
அமைப்பு,ವ್ಯವಸ್ಥೆ
முறையான,ವ್ಯವಸ್ಥಿತ
முறையான வேலை,ವ್ಯವಸ್ಥಿತ ಕೆಲಸ
அமைப்புகள் பகுப்பாய்வு,ವ್ಯವಸ್ಥೆಗಳ ವಿಶ್ಲೇಷಣೆ
தாவல் கோப்புறை,ಟ್ಯಾಬ್ ಫೋಲ್ಡರ್
மேசை,ಮೇಜು
அட்டவணை,ಮೇಳ
உள்ளடக்க அட்டவணை,ಪರಿವಿಡಿ
வீட்டின் அட்டவணை,ಮನೆಯ ಟೇಬಲ್
அட்டவணை,ಕೋಷ್ಟಕದಿಂದ ಕೂಡಿರುವ
அட்டவணைப்படுத்தப்பட்ட அறிக்கை,ಕೋಷ್ಟಕ ಹೇಳಿಕೆ
அட்டவணை,ಲೇಪನ
தாவல்,ತಾರೀತಿ ಮಾಡುವವನು
சமாளிக்கவும்,ನಿಭಾಯಿಸಲು
தந்திரம்,ಕನ್ನಡಕ
தந்திரோபாயம்,ತಟ್ಟೆಯ
தந்திரோபாயம்,ತಂತ್ರ
குறிச்சொல்,ತ ೦ ತ್ರ
வீட்டிற்கு எடுத்து செல்லும் சம்பளம்,ಕೈಯಿಗೆ ಬರುವ ಸಂಬಳ
எடுத்துக் கொள்ளுங்கள்,ತೆಗೆದುಕೊಳ್ಳಿ
திறமையானவர்கள்,ಪ್ರತಿಭಾವಂತ
திறமை தேடல்,ಪ್ರತಿಭಾ ಹುಡುಕಾಟ
எண்ணிக்கை,ಬರೆದಿರು
டேலி கார்டு,ಟ್ಯಾಲಿ ಕಾರ್ಡ್
சேதப்படுத்துதல்,ಹಿಗ್ಗಿಸುವ
உறுதியான,ಸ್ಪಷ್ಟ
உறுதியான சொத்து,ಸ್ಪಷ್ಟತೆ
டேப்,ಟೇಪೆ
தட்டுவதன்,ಚಿರತೆ
தாமதம்,ತರ್ಕಬದ್ಧತೆ
இலக்கு,ಗುರಿ
"கடைசி நாள், முடிக்கப்படவேண்டிய நாள்",ಗುರಿ ದಿನಾಂಕ
கட்டணம்,ಸುಲಿಗೆ
கெடு,ಕಳಂಕಗೊಳಿಸು
பணி,ಕಾರ್ಯ
பணிக்குழு,ಕಾರ್ಯಪಡೆ
வரி,ತೆರಿಗೆ
வரி குறைப்பு,ತೆರಿಗೆ ಕಡಿತ
வரி விதிக்கத்தக்கது,ತೆರಿಗೆ ವಿಧಿಸಬಹುದಾದ
வரி விதிக்கக்கூடிய வருமானம்,ತೆರಿಗೆ ವಿಧಿಸಬಹುದಾದ ಆದಾಯ
வரி சரிசெய்தல்,ತೆರಿಗೆ ಹೊಂದಾಣಿಕೆ
வரி மதிப்பீடு,ತೆರಿಗೆ ಮೌಲ್ಯಮಾಪನ
வரிவிதிப்பு,ತೆರಿಗೆ
வரி தவிர்ப்பு,ತೆರಿಗೆ ತಪ್ಪಿಸುವುದು
வரி ஆலோசகர்,ತೆರಿಗೆ ಸಲಹೆಗಾರ
வரி அறிவிப்பு,ತೆರಿಗೆ ಘೋಷಣೆ
மூலத்தில் வரி கழிக்கப்படுகிறது,ತೆರಿಗೆ ಮೂಲದಲ್ಲಿ ಕಡಿತಗೊಳಿಸಲಾಗಿದೆ
வரி விலக்கு,ತೆರಿಗೆ ವಿನಾಯಿತಿ
வரி ஏய்ப்பு,ತೆರಿಗೆ ವಿಧಿಸುವುದು
வரி விலக்கு,ತೆರಿಗೆ ವಿನಾಯಿತಿ
வரி இலவசம்,ತೆರಿಗೆ ಮುಕ್ತ
வரி செலுத்துவோர்,ತೆರಿಗೆ ಪಾವತಿಸುವವನು
வரி சலுகை,ತೆರಿಗೆ ರಿಯಾಯಿತಿ
வரி வருமானம்,ತೆರಿಗೆ ಹಿಂದಿರುಗಿಸು
வரி அட்டவணை,ತೆರಿಗೆ ವೇಳೆ
கூட்டு முயற்சி,ತಂಡದ ಮನೋಭಾವ
குழு வேலை,ತಂಡದ ಕೆಲಸ
கண்ணீர்ப்புகை,ಅಶ್ರುವಾಯು
தொழில்நுட்ப,ತಾತ್ವಿಕ
தொழில்நுட்ப ஆலோசனை,ತಾಂತ್ರಿಕ ಸಲಹೆ
தொழில்நுட்ப கல்லூரி,ತಾಂತ್ರಿಕ ವಿದ್ಯಾಲಯ
தொழில்நுட்ப தரவு,ತಾಂತ್ರಿಕ ಮಾಹಿತಿ
தொழில்நுட்ப இடுகை,ತಾಂತ್ರಿಕ ಪೋಸ್ಟ್
தொழில்நுட்ப தகுதி,ತಾಂತ್ರಿಕ ಅರ್ಹತೆ
தொழில்நுட்ப திறன்,ತಾಂತ್ರಿಕ ಕೌಶಲ್ಯ
தொழில்நுட்ப சொல்,ತಾಂತ್ರಿಕ ಪದ
தொழில்நுட்ப பயிற்சி,ತಾಂತ್ರಿಕ ತರಬೇತಿ
தொழில்நுட்பவியலாளர்,ತಂತ್ರಜ್ಞ
நுட்பம்,ತಂತ್ರ
தொழில்நுட்பம்,ತಂತ್ರ
தொழில்நுட்பம்,ತಂತ್ರಜ್ಞ
தொழில்நுட்ப,ತಾಂತ್ರಿಕತೆಯ
தொழில்நுட்பவாதிகள்,ತಂತ್ರಶಾಸ್ತ್ರಜ್ಞ
தொழில்நுட்பம்,ತಂತ್ರಜ್ಞಾನ
டெலிபாங்கிங்,ದೂರದೃಷ್ಟಿ
தந்தி,ತರ್ಕ
தந்தி முகவரி,ಟೆಲಿಗ್ರಾಫಿಕ್ ವಿಳಾಸ
தந்தி,ಹತಗೋಪತೆ
டெலிபர்ண்டர் செய்தி,ಟೆಲಿಪ್ರಿಂಟರ್ ಸಂದೇಶ
தொலைக்காட்சி,ದೂರದರ್ಶನ
டெலிவொர்க்கிங்,ದೂರವಾಣಿ
டெலெக்ஸ்,ಹಠಮಾಪಕ
சொல்பவர்,ಹೇಳುವವನು
கோபம்,ಕೋಪ
மனோபாவம்,ಮನೋಧರ್ಮ
மனோபாவம்,ಮನೋಧರ್ಮ
வெப்ப நிலை,ತಾಪಮಾನ
டெம்போ,ಗತಿ
தற்காலிக,ತಾತ್ಕಾಲಿಕ
தற்காலிக முன்கூட்டியே,ತಾತ್ಕಾಲಿಕ ಮುಂಗಡ
தற்காலிக நியமனம்,ತಾತ್ಕಾಲಿಕ ನೇಮಕಾತಿ
தற்காலிக இயலாமை,ತಾತ್ಕಾಲಿಕ ಅಂಗವೈಕಲ್ಯ
தற்காலிக இடுகை,ತಾತ್ಕಾಲಿಕ ಪೋಸ್ಟ್
தற்காலிக கட்டுப்பாடு,ತಾತ್ಕಾಲಿಕ ನಿರ್ಬಂಧ
தற்காலிக காலியிடம்,ತಾತ್ಕಾಲಿಕ ಖಾಲಿ
சோதனையானது,ಪ್ರಲೋಭನೆ
டெனபிள்,ದಂಡಯಾತ್ರಿಸಬಹುದಾದ
தவணை,ಸ್ಥಿರ
குத்தகைதாரர்,ಹಿಡಿಕೆ
வாடகைக்காரர்,ಬಾಡಿಗೆದಾರ
போக்கு,ಪ್ರವೃತ್ತಿ
ஒப்பந்தம்,ಸ್ರವಿಸುವ
டெண்டர் பெட்டி,ಕೋಮಲ ಪೆಟ್ಟಿಗೆ
டெண்டரர்,ಗಲ್ಲಿಗೇಡು
மென்மையான அறிவிப்பு,ಕವಣೆ ಸೂಚನೆ
தற்காலிக,ತಾತ್ಕಾಲಿಕ
பதவிக்காலம்,ಅಧಿಕಾರ:
நிலத்தின் பதவிக்காலம்,ಭೂಮಿಯ ಅಧಿಕಾರಾವಧಿ
பதவிக்காலம்,ಕಚೇರಿಯ ಅಧಿಕಾರಾವಧಿ
பதவிக்காலம்,ಪೋಸ್ಟ್ನ ಅಧಿಕಾರಾವಧಿ
வேலையின் பதவிக்காலம்,ಕೆಲಸದ ಅಧಿಕಾರಾವಧಿ
பதவிக்காலம்,ಅಧಿಕಾರಾವಧಿ ಪೋಸ್ಟ್
கால,ಪದ
முடிக்கக்கூடியது,ಕೊನೆಗೊಳಿಸಬಹುದಾದ
முனையம் (அறிக்கை போன்றவை),ಟರ್ಮಿನಲ್ (ವರದಿ ಇತ್ಯಾದಿ)
முனைய வரி,ಟರ್ಮಿನಲ್ ತೆರಿಗೆ
முடித்தல்,ಮುಕ್ತಾಯ
முடித்தல் பிரிவு,ಮುಕ್ತಾಯ ಷರತ್ತು
முடித்தல் அறிவிப்பு,ಮುಕ್ತಾಯ ಸೂಚನೆ
சேவையை முடித்தல்,ಸೇವೆಯ ಮುಕ್ತಾಯ
சொல்,ಪರಿಭಾಷೆ
கால கடன்,ಅವಧಿ ಸಾಲ
அலுவலகம் காலம்,ಅಧಿಕಾರಾವಧಿ
விதிமுறை,ಪದ
விதிமுறைகள் மற்றும் நிபந்தனைகள்,ನಿಯಮಗಳು ಮತ್ತು ಷರತ್ತುಗಳು
விநியோக நிபந்தனைகள்,ವಿತರಣಾ ನಿಯಮಗಳು
குறிப்பு விதிமுறைகள்,ಉಲ್ಲೇಖದ ನಿಯಮಗಳು
சேவை விதிமுறைகள்,ಸೇವಾ ನಿಯಮಗಳು
பிரதேசம்,ಪ್ರದೇಶ
பயங்கரவாதம்,ಭಯ
பயங்கரவாதம்,ಭಯೋತ್ಪಾದನೆ
பயங்கரவாதி,ಭಯೋತ್ಪಾದಕ
மூன்றாம் நிலை நன்மை,ತೃತೀಯ ಲಾಭ
சோதனை,ಪರೀಕ್ಷೆ
ஏற்பாடு,ಸಾಕ್ಷಾತ್ಕಾರ
சோதனை கட்டணம்,ಪರೀಕ್ಷಾ ಶುಲ್ಕ
சோதனை சோதனை,ಪರೀಕ್ಷಾ ಪರಿಶೀಲನೆ
சோதனையாளர்,ಪರೀಕ್ಷಕ
சாட்சியமளிக்கவும்,ಸಾಕ್ಷಿ
சான்று,ಪ್ರಶವಿತನದ
சாட்சியம்,ಪುರಾವೆಯನ್ನು
சோதனை அறிக்கை,ಪರೀಕ್ಷೆ
உரை,ಪಠ್ಯ
நன்றி,ಧನ್ಯವಾದಗಳು
தீம்,ವಿಷಯ
சிகிச்சை,ಚಿಕಿತ್ಸೆ
மூன்றாம் தரப்பு,ಮೂರನೇ ವ್ಯಕ್ತಿ
முழுமையாக,ಸಂಪೂರ್ಣವಾಗಿ
சிந்தனை,ಚಿಂತನಶೀಲ
அச்சுறுத்தல்,ಬೆದರಿಕೆ
சிக்கன,ಮಿತವ್ಯಯ
மூலம்,ಮೂಲಕ
வெளியே எறியுங்கள்,ಎಸಿದು ಹಾಕಿ
கட்டைவிரல் எண்ணம்,ಹೆಬ್ಬೆರಳು ಅನಿಸಿಕೆ
பெரும்பான்மையைத் துடைக்கிறது,ಬಹುಮತವನ್ನು ಹೊಡೆಯುವುದು
டிக்கெட்,ಟಿಕೆಟ್
கட்டு,ಕಟ್ಟು
கட்டப்பட்ட கடன்,ಕಟ್ಟಿದ ಸಾಲ
அடுக்கு,ಶ್ರೇಣಿ
சாய்,ಓರೆಯಾಗಿಸು
நேரம்,ಕಾಲ
நேரம் அனுமதிக்கப்படுகிறது,ಸಮಯ ಅನುಮತಿಸಲಾಗಿದೆ
நேரம் தடை,ಸಮಯವನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ
வரையறை உட்பட்ட நேரத்திற்குள்,ಕಾಲಮಿತಿ
நேர அட்டை,ಸಮಯ ಚೀಟಿ
நேர வைப்பு (= நிலையான வைப்பு),ಸಮಯ ಠೇವಣಿ (= ಸ್ಥಿರ ಠೇವಣಿ)
நேரம் காத்தல்,ಸಮಯ ಕೀಪಿಂಗ್
நேர வரம்பு,ಸಮಯ ಮಿತಿ
நேரம் முடிவடைந்துவிட்டது,ಸಮಯ
நேரம் மீறப்பட்டது,ಸಮಯ ಮೀರಿದೆ
நேர நிரல்,ಸಮಯದಲ್ಲಿದ್ದ ಕಾರ್ಯಕ್ರಮ
நேர வீதம்,ಸಮಯ -ಪ್ರಮಾಣ
நேர பதிவு இயந்திரம்,ಸಮಯ ರೆಕಾರ್ಡಿಂಗ್ ಯಂತ್ರ
கால அளவு,ಸಮಯದ ಪ್ರಮಾಣ
நேர அட்டவணை,ವೇಳಾಪಟ್ಟಿ
நேர முத்திரை,ಸಮಯ ಅಂಚೆಚೀಟಿ
நேர ஆய்வு உபகரணங்கள்,ಸಮಯ ಅಧ್ಯಯನ ಉಪಕರಣಗಳು
நேர அட்டவணை,ಸಮಯ ಮೇಜು
நேரம்,ಸಮಯ
உதவிக்குறிப்புகள்,ಸಲಹೆಗಳು
தலைப்பு,ಶೀರ್ಷಿಕೆ
தலைப்பு வைத்திருப்பவர்,ಶೀರ್ಷಿಕೆದಾರ
கழிப்பறை,ಶೌಚಾಲಯ
டோக்கன்,ಸಂಕೇತ
டோக்கன் உறுப்பினர்,ಟೋಕನ್ ಸದಸ್ಯ
டோக்கன் ஊதியம்,ಟೋಕನ್ ವೇತನ
டோக்கன் வேலைநிறுத்தம்,ಟೋಕನ್ ಮುಷ್ಕರ
தொனி,ಸ್ವರ
கீழே தொனி,ಸ್ವರ
