English,Marathi
Send-only service,केवळ पाठवा सेवा
Sense,सेन्स
Sense amplifier,सेन्स एम्पलीफायर
Sense light,सेन्स लाइट
Sense switch,सेन्स स्विच
Sense winding,सेन्स विंडिंग
Sensing element,सेन्सिंग एलिमेंट
Sensing signal,सेन्सिंग सिग्नल
Sensing station,सेन्सिंग स्टेशन
Sensor,सेन्सर
Sensor-based,सेन्सर-आधारित
Sensor-based computer,सेन्सर-आधारित संगणक
"Sensor-based
 System","सेन्सर-आधारित
 प्रणाली"
Senstivity analysis,सेनिस्टीव्हिटी विश्लेषण
Sentence,वाक्य
Sentence key,वाक्य की
Sentence symbol,वाक्य प्रतीक
Sentential form,वाक्यांश फॉर्म
Sentinel (= flag),सेंटिनेल (= ध्वज)
Separator,विभाजक
Septenary number,सेप्टरी क्रमांक
Septet,सेप्टेट
Sequence,क्रम
Sequence check,अनुक्रम तपासणी
"Sequence checking
 Routine","अनुक्रम तपासणी
 दिनचर्या"
"Sequence
 Computer","क्रम
 संगणक"
"Sequence control
 Register","अनुक्रम नियंत्रण
 नोंदणी करा"
"Sequence control
 Tape","अनुक्रम नियंत्रण
 टेप"
Sequence counter,अनुक्रम काउंटर
Sequence error,अनुक्रम त्रुटी
"Sequence
 Generator","क्रम
 जनरेटर"
Sequence monitor,सीक्वेन्स मॉनिटर
Sequence packing,अनुक्रम पॅकिंग
Sequencer,सिक्वेन्सर
Sequence register,अनुक्रम नोंदणी
Sequence symbol,अनुक्रम चिन्ह
Sequence timer,अनुक्रम टाइमर
Sequencing,अनुक्रम
"Sequencing
 Criterion","अनुक्रम
 निकष"
Sequencing key,अनुक्रम की
Sequency,सिक्वेन्सी
Sequential access,अनुक्रमिक प्रवेश
"Sequential access
 Method","अनुक्रमिक प्रवेश
 पद्धत"
"Sequential access
 Storage","अनुक्रमिक प्रवेश
 संचयन"
"Sequential
 Algorithm","अनुक्रमे
 अल्गोरिदम"
"Sequential batch
 Processing","अनुक्रमिक बॅच
 प्रक्रिया"
Sequential circuit,अनुक्रमिक सर्किट
"Sequential
 Collating","अनुक्रमे
 कोलेंग"
"Sequential
 Computer","अनुक्रमे
 संगणक"
Sequential data set,अनुक्रमिक डेटा सेट
Sequential file,अनुक्रमिक फाईल
"Sequential file
 Organization","अनुक्रमिक फाईल
 संस्था"
"Sequential
 Function","अनुक्रमे
 कार्य"
"Sequential logic
 Element","अनुक्रमिक तर्कशास्त्र
 घटक"
"Sequential
 Machine","अनुक्रमे
 मशीन"
"Sequential
 Operation","अनुक्रमे
 ऑपरेशन"
"Sequential
 Organisation","अनुक्रमे
 संस्था"
Sequential process,अनुक्रमिक प्रक्रिया
"Sequential
 Processing","अनुक्रमे
 प्रक्रिया"
Sequential queue,अनुक्रमिक रांग
Sequential reading,अनुक्रमिक वाचन
"Sequential
 Scheduling
 System","अनुक्रमे
 वेळापत्रक
 प्रणाली"
"Sequential search
 Algorithm","अनुक्रमिक शोध
 अल्गोरिदम"
"Sequential
 Transducer","अनुक्रमे
 ट्रान्सड्यूसर"
Serial access,अनुक्रमांक प्रवेश
"Serial access
 Memory","अनुक्रमांक प्रवेश
 मेमरी"
"Serial-access
 Storage","सीरियल-प्रवेश
 संचयन"
Serial adder,अनुक्रमांक
Serial addition,अनुक्रमांक
"Serial bit
 Transmission","सीरियल बिट
 संसर्ग"
Serial-by-bit,सीरियल-बाय-बिट
Serial computer,अनुक्रमांक
Serial data,अनुक्रमांक
"Serial data
 Controller","अनुक्रमांक
 नियंत्रक"
Serial file,अनुक्रमांक फाईल
Serial flow,अनुक्रमांक प्रवाह
Serial-input-output,सीरियल-इनपुट-आउटपुट
Serial in serial out,सीरियल इन सीरियल
Serial interface,सीरियल इंटरफेस
Serial operation,सीरियल ऑपरेशन
Serial-parallel,सीरियल-पॅरलल
Serial port,सिरियल पोर्ट
Serial printer,सीरियल प्रिंटर
Serial process,अनुक्रमांक
Serial processing,अनुक्रमांक प्रक्रिया
"Serial
 Programming","अनुक्रमांक
 प्रोग्रामिंग"
Serial sort,अनुक्रमांक
Serial storage,अनुक्रमांक स्टोरेज
Serial terminal,अनुक्रमांक टर्मिनल
"Serial-to-parallel
 Converter","सीरियल-टू-पॅरलल
 कन्व्हर्टर"
Serial transfer,अनुक्रमांक
Serial transmission,अनुक्रमांक
"Serial word
 Operation","अनुक्रमांक
 ऑपरेशन"
Server,सर्व्हर
Service bit,सेवा बिट
Service bureau,सेवा ब्यूरो
Service circuit,सर्व्हिस सर्किट
Service code,सेवा कोड
"Service
 Engineering","सेवा
 अभियांत्रिकी"
Service order table,सेवा ऑर्डर सारणी
Service program,सेवा कार्यक्रम
Service rate,सेवा दर
"Service request
 Interrupt","सेवा विनंती
 व्यत्यय"
Service routine,सेवा दिनचर्या
Servo mechanism,सर्वो यंत्रणा
Servomultiplier,सर्वसामान्य
Servo surface,सर्वो पृष्ठभाग
Session control,सत्र नियंत्रण
Session layer,सत्र स्तर
Set algebra,बीजगणित सेट करा
Set break point,ब्रेक पॉईंट सेट करा
Set difference,फरक सेट करा
Set point,संच बिंदू
Set symbol,चिन्ह सेट करा
Setting time,वेळ सेटिंग
Set up,सेट अप
Set up diagram,आकृती सेट अप करा
Seven-bit-byte,सात-बिट-बाइट
"Seven-layer
 Reference model","सात-लेयर
 संदर्भ मॉडेल"
"Seven-segment
 Display","सात-विभाग
 प्रदर्शन"
Severity code,तीव्रता कोड
Sextet,SEXTET
Shading,शेडिंग
Shannon,शॅनन
"Shannon-Fano
 Coding","शॅनन-फॅनो
 कोडिंग"
"Shannon-Hartley
 Law","शॅनन-हार्टले
 कायदा"
"Shannon's
 Diagram","शॅनन चे
 आकृती"
Shannon's model,शॅननचे मॉडेल
Shannon's theorem,शॅननचे प्रमेय
Shaping network,शेपिंग नेटवर्क
Shared batch area,सामायिक बॅच क्षेत्र
Shared disc,सामायिक डिस्क
Shared file,सामायिक फाईल
Shared logic,सामायिक तर्कशास्त्र
"Shared logic
 System","सामायिक तर्कशास्त्र
 प्रणाली"
Shared memory,सामायिक मेमरी
Shared resource,सामायिक संसाधन
Shared storage,सामायिक स्टोरेज
Shared system,सामायिक प्रणाली
Shared virtual area,सामायिक आभासी क्षेत्र
Sharing,सामायिकरण
Sheet,पत्रक
Sheet feeder,पत्रक फीडर
Sheffer stroke,शेफर स्ट्रोक
Shell's method,शेलची पद्धत
Shell sort,शेल क्रमवारी
Shift,शिफ्ट
Shift character,शिफ्ट कॅरेक्टर
Shift counter,शिफ्ट काउंटर
Shift down modem,खाली मॉडेम शिफ्ट करा
Shift-in character,शिफ्ट-इन वर्ण
Shift instruction,शिफ्ट सूचना
Shift keying,शिफ्ट की
Shift out character,चारित्र्य शिफ्ट करा
Shift pulse,शिफ्ट नाडी
"Shift reduce
 Parsing","शिफ्ट कमी करा
 पार्सिंग"
Shift register,शिफ्ट रजिस्टर
Shooting method,शूटिंग पद्धत
Shop,दुकान
Short block,शॉर्ट ब्लॉक
Short card,शॉर्ट कार्ड
Short code dialing,शॉर्ट कोड डायलिंग
Short dialing,शॉर्ट डायलिंग
"Shortest path
 Algorithm","सर्वात लहान मार्ग
 अल्गोरिदम"
Short instruction,लघु सूचना
"Short term
 Scheduling","अल्प मुदती
 वेळापत्रक"
Short term storage,शॉर्ट टर्म स्टोरेज
Short word,लघु शब्द
Shoulder tap,खांदा टॅप
Shut off sequence,अनुक्रम बंद करा
Sibling,भावंड
Side band,साइड बँड
Side circuit,साइड सर्किट
Side effect,दुष्परिणाम
Side lobe,साइड लोब
Sifting technique,Sifting तंत्र
Sight check,दृष्टी तपासणी
Sigma language,सिग्मा भाषा
Sigma memory,सिग्मा मेमरी
Sigma storage,सिग्मा स्टोरेज
Sigma tree,सिग्मा ट्री
Sigma word,सिग्मा शब्द
Sign,साइन
Signal,सिग्नल
Signal conditioning,सिग्नल कंडिशनिंग
"Signal conversion
 Equipment","सिग्नल रूपांतरण
 उपकरणे"
Signal converter,सिग्नल कन्व्हर्टर
Signal distance,सिग्नल अंतर
Signal distributor,सिग्नल वितरक
Signal element,सिग्नल घटक
Signal enabling,सिग्नल सक्षम करणे
Signal inhibiting,सिग्नल प्रतिबंधित
Signal level,सिग्नल पातळी
Signalling rate,सिग्नलिंग दर
Signal operation,सिग्नल ऑपरेशन
Signal processing,सिग्नल प्रक्रिया
Signal processor,सिग्नल प्रोसेसर
Signal ratio,सिग्नल गुणोत्तर
"Signal
 Regeneration","सिग्नल
 पुनर्जन्म"
"Signal
 Standardisation","सिग्नल
 मानकीकरण"
Signal strength,सिग्नल सामर्थ्य
"Signal to noise
 Ratio","आवाजाला सिग्नल
 गुणोत्तर"
"Signal transfer
 Point","सिग्नल हस्तांतरण
 पॉईंट"
"Signal
 Transformation","सिग्नल
 परिवर्तन"
Signature analysis,स्वाक्षरी विश्लेषण
Signature testing,स्वाक्षरी चाचणी
Sign bit,साइन बिट
Sign character,साइन कॅरेक्टर
Sign condition,साइन अट
Sign digit,अंक साइन साइन करा
Signed binary,स्वाक्षरीकृत बायनरी
Signed field,स्वाक्षरी केलेले फील्ड
"Signed magnitude
 Representation","स्वाक्षरी केलेली परिमाण
 प्रतिनिधित्व"
"Signed packet
 Decimal","स्वाक्षरीकृत पॅकेट
 दशांश"
Significant digit,महत्त्वपूर्ण अंक
"Significant digit
 Arithmetic","महत्त्वपूर्ण अंक
 अंकगणित"
Significant figure,महत्त्वपूर्ण आकृती
Significant interval,महत्त्वपूर्ण अंतराल
Sign magnitude,चिन्ह विशालता
Sign position,साइन स्थिती
Silicon chip,सिलिकॉन चिप
Silicon gate,सिलिकॉन गेट
Similar trees,तत्सम झाडे
Simple buffering,साधे बफरिंग
Simple condition,सोपी स्थिती
Simple instruction,सोपी सूचना
"Simple instruction
 Multiple data","सोपी सूचना
 एकाधिक डेटा"
Simple parameter,साधे मापदंड
"Simple parity
 Check","साधे समता
 तपासा"
Simplex channel,सिम्प्लेक्स चॅनेल
Simplex circuit,सिंप्लेक्स सर्किट
Simplex code,सिम्प्लेक्स कोड
"Simplex
 Communication","सिम्प्लेक्स
 संप्रेषण"
Simplex method,सिम्प्लेक्स पद्धत
Simplex system,सिंप्लेक्स सिस्टम
"Simplex
 Transmission","सिम्प्लेक्स
 संसर्ग"
SIMSCRIPT,सिमस्क्रिप्ट
"Simulation
 Language","सिम्युलेशन
 इंग्रजी"
Simulator,सिम्युलेटर
"Simultaneous
 Access","एकाचवेळी
 प्रवेश"
"Simultaneous
 Computer","एकाचवेळी
 संगणक"
"Simultaneous input
 Output","एकाचवेळी इनपुट
 आउटपुट"
"Simultaneous
 Operation","एकाचवेळी
 ऑपरेशन"
"Simultaneous
 Processing","एकाचवेळी
 प्रक्रिया"
"Simultaneous
 Transmission","एकाचवेळी
 संसर्ग"
Single address,एकल पत्ता
"Single address
 Code","एकल पत्ता
 कोड"
"Single address
 Instruction","एकल पत्ता
 सूचना"
"Single address
 Message","एकल पत्ता
 संदेश"
"Single assignment
 Language","एकल असाइनमेंट
 इंग्रजी"
Single buffering,एकल बफरिंग
Single circuit,एकल सर्किट
Single cycle key,एकल चक्र की
"Single domain
 Network","एकल डोमेन
 नेटवर्क"
Single error,एकच त्रुटी
"Single frequency
 Signalling","एकल वारंवारता
 सिग्नलिंग"
"Single instruction
 Multiple data","एकल सूचना
 एकाधिक डेटा"
"Single length
 Working","एकल लांबी
 कार्यरत"
"Single office
 Exchange","एकल कार्यालय
 एक्सचेंज"
"Single operand
 Addressing","सिंगल ऑपरेंड
 पत्ता"
"Single operand
 Instruction","सिंगल ऑपरेंड
 सूचना"
Single operation,एकल ऑपरेशन
"Single pass
 Program","एकल पास
 कार्यक्रम"
"Single point
 Ground","एकल बिंदू
 ग्राउंड"
Single precision,एकल अचूकता
Single set up,एकल सेट अप
"Single sheet 
 Feeding","एकल पत्रक
 आहार"
Single shot circuit,एकल शॉट सर्किट
"Single side band
 Transmission","एकल साइड बँड
 संसर्ग"
Single step,एकच पायरी
"Single step
 Operation","एकच पायरी
 ऑपरेशन"
Single threading,एकल थ्रेडिंग
Single vertical key,एकल अनुलंब की
Singly linked list,एकट्याने दुवा साधलेली यादी
Sink current,चालू बुडा
Sinking technique,बुडणारे तंत्र
"Single length
 Working","एकल लांबी
 कार्यरत"
Six bit byte,सिक्स बिट बाइट
Six digit translation,सहा अंकी भाषांतर
Sizing,आकार बदलणे
Skeletal code,कंकाल कोड
Skew character,स्क्यू कॅरेक्टर
Skewed overload,स्क्यूड ओव्हरलोड
"Skewed tree
 (= Unbalanced
 Tree)","स्क्यूड ट्री
 (= असंतुलित
 झाड)"
Skew failure,स्क्यू अपयश
Skip,वगळा
Skip code,कोड वगळा
Skip flag,ध्वज वगळा
Skip instruction,सूचना वगळा
Skip key,की वगळा
Skipping,वगळणे
"Skip sequential
 Access method","अनुक्रमिक वगळा
 प्रवेश पद्धत"
Slack byte,स्लॅक बाइट
Slave computer,गुलाम संगणक
Slave machine,स्लेव्ह मशीन
Slave mode,स्लेव्ह मोड
Slave station,स्लेव्ह स्टेशन
Slave tube,स्लेव्ह ट्यूब
Slew rate,सफाई दर
Slice,स्लाइस
Slice architecture,स्लाइस आर्किटेक्चर
Slicer,स्लीसर
Slicing,काप
Slope equaliser,उतार बरोबरी
Slot,स्लॉट
Slot antenna,स्लॉट अँटेना
Slot reader,स्लॉट रीडर
Slow death,हळू मरण
Slow storage,हळू स्टोरेज
Slow time scale,हळू वेळ स्केल
"Small scale
 Integration","लहान प्रमाणात
 एकत्रीकरण"
Smart machines,स्मार्ट मशीन
Smart terminal,स्मार्ट टर्मिनल
S-mode record,एस-मोड रेकॉर्ड
Smoke test,धूर चाचणी
Smoothed data,गुळगुळीत डेटा
Smoothing,गुळगुळीत
Smudge,धुम्रपान
Snap shot,स्नॅप शॉट
Snapshot debug,स्नॅपशॉट डीबग
Snapshot dump,स्नॅपशॉट डंप
"Snapshot
 Programme","स्नॅपशॉट
 कार्यक्रम"
Sneak current,डोकावून घ्या
Sniffing,स्निफिंग
SNOBOL,स्नोबोल
Socket,सॉकेट
Soft copy,सॉफ्ट कॉपी
"Soft error
 (= Transient
 Error)","मऊ त्रुटी
 (= क्षणिक
 त्रुटी)"
Soft keyboard,मऊ कीबोर्ड
Soft sector,मऊ क्षेत्र
Soft sectored disk,मऊ सेक्रेटेड डिस्क
"Soft sectored disk
 System","मऊ सेक्रेटेड डिस्क
 प्रणाली"
"Soft sector
 Formating","मऊ क्षेत्र
 फॉर्मिंग"
Soft software,मऊ सॉफ्टवेअर
Software,सॉफ्टवेअर
"Software
 Compatible","सॉफ्टवेअर
 सुसंगत"
Software control,सॉफ्टवेअर नियंत्रण
Software device,सॉफ्टवेअर डिव्हाइस
"Software
 Documentation","सॉफ्टवेअर
 दस्तऐवजीकरण"
Software driver,सॉफ्टवेअर ड्रायव्हर
"Software
 Emulation","सॉफ्टवेअर
 अनुकरण"
"Software
 Engineering","सॉफ्टवेअर
 अभियांत्रिकी"
"Software
 Engineering
 Environment","सॉफ्टवेअर
 अभियांत्रिकी
 वातावरण"
Software house,सॉफ्टवेअर हाऊस
Software life cycle,सॉफ्टवेअर लाइफ सायकल
"Software
 Maintenance","सॉफ्टवेअर
 देखभाल"
Software monitor,सॉफ्टवेअर मॉनिटर
Software package,सॉफ्टवेअर पॅकेज
"Software
 Prototyping","सॉफ्टवेअर
 प्रोटोटाइपिंग"
"Software quality
 Assurance","सॉफ्टवेअर गुणवत्ता
 आश्वासन"
"Software recording
 Facility","सॉफ्टवेअर रेकॉर्डिंग
 सुविधा"
Software reliability,सॉफ्टवेअर विश्वसनीयता
Software specification,सॉफ्टवेअर तपशील
Software stack,सॉफ्टवेअर स्टॅक
"Software support
 System","सॉफ्टवेअर समर्थन
 प्रणाली"
Software tool,सॉफ्टवेअर साधन
"Software trace
 Mode","सॉफ्टवेअर ट्रेस
 मोड"
Solder mask,सोल्डर मास्क
Solid error,ठोस त्रुटी
Solid font printer,सॉलिड फॉन्ट प्रिंटर
"Solid logic
 Technology","ठोस तर्क
 तंत्रज्ञान"
Solid state,ठोस राज्य
"Solid state
 Component","ठोस राज्य
 घटक"
"Solid state
 Computer","ठोस राज्य
 संगणक"
Solid state memory,सॉलिड स्टेट मेमरी
Solvable,सोडण्यायोग्य
Sonic delay line,सोनिक विलंब ओळ
"Sort blocking
 Factor","क्रमवारी अवरोधित करणे
 घटक"
Sorter,सॉर्टर
Sort generation,क्रमवारी लावा
"Sortign scratch
 Tape","सॉर्टइन स्क्रॅच
 टेप"
Sorting,वर्गीकरण
Sorting item,आयटमची क्रमवारी लावत आहे
Sorting program,सॉर्टिंग प्रोग्राम
"Sorting rewind
 Time","रिवाइंडची क्रमवारी लावत आहे
 वेळ"
"Sorting sequencing
 Key","क्रमवारी लावा
 की"
Sorting string,सॉर्टिंग स्ट्रिंग
Sorting work tape (= sorting scratch tape),वर्क टेपची क्रमवारी लावत आहे (= स्क्रॅच टेपची क्रमवारी लावत आहे)
Sort key,क्रमवारी लावा
Sort merge,क्रमवारी लावा
Sort merge facility,विलीन सुविधा क्रमवारी लावा
"Sort merge
 Generator","क्रमवारी लावा
 जनरेटर"
"Sort merge
 Program","क्रमवारी लावा
 कार्यक्रम"
Sort pass,क्रमवारी पास
Sort program,क्रमवारी लावा
Sort selection,क्रमवारी लावा
Sort utility,सॉर्ट युटिलिटी
Source alphabet,स्त्रोत वर्णमाला
Source code,मूळ सांकेतिक शब्दकोश
"Source code
 Compatibility","मूळ सांकेतिक शब्दकोश
 सुसंगतता"
Source coding,स्त्रोत कोडिंग
"Source coding
 Theorem","स्त्रोत कोडिंग
 प्रमेय"
"Source
 Compression
 Coding","स्त्रोत
 कम्प्रेशन
 कोडिंग"
"Source
 Compression
 Factor","स्त्रोत
 कम्प्रेशन
 घटक"
Source computer,स्त्रोत संगणक
Source data,स्त्रोत डेटा
"Source data
 Acquisition","स्त्रोत डेटा
 संपादन"
"Source data
 Automation","स्त्रोत डेटा
 ऑटोमेशन"
Source data card,स्त्रोत डेटा कार्ड
Source deck,स्त्रोत डेक
Source document,स्त्रोत दस्तऐवज
Source editor,स्त्रोत संपादक
Source file,स्त्रोत फाइल
Source key,स्त्रोत की
Source language,स्त्रोत भाषा
"Source language
 Debugging","स्त्रोत भाषा
 डीबगिंग"
"Source language
 Translation","स्त्रोत भाषा
 अनुवाद"
Source library,स्त्रोत लायब्ररी
"Source listing
 (= Program
 Listing)","स्त्रोत सूची
 (= प्रोग्राम
 यादी)"
Source machine,स्त्रोत मशीन
"Source macro
 Definition","स्त्रोत मॅक्रो
 व्याख्या"
Source module,स्त्रोत मॉड्यूल
"Source module
 Library","स्त्रोत मॉड्यूल
 लायब्ररी"
"Source operand
 Register","स्त्रोत ऑपरेंड
 नोंदणी करा"
Source pack,स्त्रोत पॅक
Source program,स्त्रोत कार्यक्रम
"Source program
 Compiling","स्त्रोत कार्यक्रम
 संकलन"
Source recording,स्त्रोत रेकॉर्डिंग
Source set,स्त्रोत सेट
Source statement,स्त्रोत विधान
"Source statement
 Library","स्त्रोत विधान
 लायब्ररी"
Source table,स्त्रोत सारणी
Source utility,स्त्रोत उपयुक्तता
Space,जागा
Space character,अंतराळ वर्ण
Space code,स्पेस कोड
Space complexity,जागा जटिलता
Space domain,स्पेस डोमेन
Space level,जागा पातळी
Space quantization,जागेचे प्रमाण
Space suppression,स्पेस दडपशाही
"Space-time
 Relationship","अवकाश काळ
 नाते"
"Space-to mark
 Transition","स्पेस-टू मार्क
 संक्रमण"
Spacing bias,अंतर पूर्वाग्रह
"Spacing-end
 Distortion","स्पेसिंग-एंड
 विकृती"
Span line,स्पॅन लाइन
Spanned array,स्पॅन्ड अ‍ॅरे
Spanning subgraph,स्पॅनिंग सबग्राफ
Spanning tree,विस्तृत झाड
Sparse array,विरळ अ‍ॅरे
Sparse matrix,विरळ मॅट्रिक्स
"Special-purpose
 Computer","विशेष हेतू
 संगणक"
"Special-purpose
 Language","विशेष हेतू
 इंग्रजी"
Special register,विशेष नोंदणी
Special service,विशेष सेवा
Specific address,विशिष्ट पत्ता
"Specification
 Statement","तपशील
 विधान"
"Specification
 Subprogram","तपशील
 सबप्रोग्राम"
Specific code,विशिष्ट कोड
Specific coding,विशिष्ट कोडिंग
Specific program,विशिष्ट कार्यक्रम
Specific routine,विशिष्ट दिनचर्या
Spectral response,वर्णक्रमीय प्रतिसाद
Speech calling,भाषण कॉलिंग
Speech input,भाषण इनपुट
"Speech plus
 Signalling","भाषण अधिक
 सिग्नलिंग"
Speech scrambler,भाषण स्क्रॅम्बलर
Speech synthesizer,भाषण सिंथेसाइझर
Speed calling,स्पीड कॉलिंग
"Spherical type
 Head","गोलाकार प्रकार
 डोके"
Spin lock,स्पिन लॉक
Spiral four cable,सर्पिल चार केबल
Spline,स्प्लिन
Split catalogue,स्प्लिट कॅटलॉग
Split screen,स्प्लिट स्क्रीन
Splitting,विभाजन
Spool,स्पूल
Spooler,स्पूलर
Spooling,स्पूलिंग
Spool management,स्पूल व्यवस्थापन
Spread spectrum,स्पेक्ट्रम पसरवा
"Spread-spectrum
 Modulation","स्प्रेड-स्पेक्ट्रम
 मॉड्यूलेशन"
Sprocket feed,स्प्रॉकेट फीड
Sprocket hole,स्प्रॉकेट होल
Sprocket track,स्प्रॉकेट ट्रॅक
Spurt signalling,स्पर्ट सिग्नलिंग
Square matrix,स्क्वेअर मॅट्रिक्स
Squeal,Scheal
Squealing,स्क्वायलिंग
Stable state,स्थिर राज्य
Stack,स्टॅक
Stack algorithm,स्टॅक अल्गोरिदम
Stack architecture,स्टॅक आर्किटेक्चर
Stack automata,स्टॅक ऑटोमाटा
Stacked graph,स्टॅक केलेला आलेख
Stacked job,स्टॅक केलेले नोकरी
"Stacked job
 Processing","स्टॅक केलेले नोकरी
 प्रक्रिया"
Stack frame,स्टॅक फ्रेम
Stack indicator,स्टॅक इंडिकेटर
Stacking,स्टॅकिंग
Stack manipulation (= stack processing),स्टॅक मॅनिपुलेशन (= स्टॅक प्रक्रिया)
Stack pointer,स्टॅक पॉईंटर
"Stack pointer
 Addressing mode","स्टॅक पॉईंटर
 पत्ता मोड"
Stack processing,स्टॅक प्रक्रिया
Staging,स्टेजिंग
"Staircase
 Waveform","पायर्या
 वेव्हफॉर्म"
Stand alone,एकटे उभे रहा
"Stand alone
 Modem","एकटे उभे रहा
 मॉडेम"
"Standard data 
 Exchange","मानक डेटा
 एक्सचेंज"
"Standard data
 Format","मानक डेटा
 स्वरूप"
Standard file,मानक फाइल
Standard form,मानक फॉर्म
Standard graph,मानक आलेख
"Standard
Information","मानक
माहिती"
Standard interface,मानक इंटरफेस
Standardization,मानकीकरण
Standard label,मानक लेबल
"Standard operating
 Procedure","मानक ऑपरेटिंग
 प्रक्रिया"
"Standard product
 Of sums","मानक उत्पादन
 बेरीज"
"Standard product 
 Term","मानक उत्पादन
 मुदत"
Standard program,मानक कार्यक्रम
"Standard
 Subroutine","मानक
 सबरूटिन"
"Standard sum of
 Products","ची मानक बेरीज
 उत्पादने"
Standard sum term,मानक बेरीज टर्म
"Standard system
 Action","मानक प्रणाली
 क्रिया"
Standby,स्टँडबाय
"Standby
 Application","स्टँडबाय
 अर्ज"
Standby block,स्टँडबाय ब्लॉक
Standby computer,स्टँडबाय संगणक
Standby equipment,स्टँडबाय उपकरणे
Standby register,स्टँडबाय रजिस्टर
Standby time,स्टँडबाय वेळ
Star closure,तारा बंद
Star height,तारा उंची
Star network,स्टार नेटवर्क
Star program,स्टार प्रोग्राम
"Star bit (= start
 Signal)","स्टार बिट (= प्रारंभ करा
 सिग्नल)"
"Starting dialing
 Signal","डायलिंग प्रारंभ करीत आहे
 सिग्नल"
"Starting element
 (= Start signal)","प्रारंभिक घटक
 (= सिग्नल प्रारंभ करा)"
Starting point,प्रारंभिक बिंदू
Start key,प्रारंभ की
"Start of format
 Control","स्वरूप प्रारंभ
 नियंत्रण"
"Start of message
 Code","संदेश प्रारंभ
 कोड"
"Start of text
 Character","मजकूर प्रारंभ
 वर्ण"
Start signal,प्रारंभ सिग्नल
Start stop,प्रारंभ थांबवा
Start stop system,स्टॉप सिस्टम प्रारंभ करा
Start stop time,स्टॉप वेळ प्रारंभ करा
"Start stop
 Transmission","प्रारंभ थांबवा
 संसर्ग"
Start symbol,चिन्ह प्रारंभ करा
Start time,सुरवातीची वेळ
Starvation,उपासमार
State assignment,राज्य असाइनमेंट
State code,राज्य कोड
Statement,विधान
Statement body,विधान शरीर
"Statement function
 Definition","स्टेटमेंट फंक्शन
 व्याख्या"
"Statement
 Identifier","विधान
 अभिज्ञापक"
Statement label,स्टेटमेंट लेबल
"Statement label
 Constant","स्टेटमेंट लेबल
 स्थिर"
Statement number,विधान क्रमांक
Statement verb,विधान क्रियापद
State table,राज्य सारणी
"State transition
 Function","राज्य संक्रमण
 कार्य"
Static allocation,स्थिर वाटप
"Static buffer
 Allocation","स्थिर बफर
 वाटप"
Static buffering,स्थिर बफरिंग
"Static data
 Structure","स्थिर डेटा
 रचना"
"Static display
 Image","स्थिर प्रदर्शन
 प्रतिमा"
Static dump,स्थिर डंप
Static error,स्थिर त्रुटी
Staticize,स्थिर
"Static magnetic
 Cell","स्थिर चुंबकीय
 सेल"
Static memory,स्थिर मेमरी
Static RAM,स्थिर रॅम
Static storage,स्थिर संचयन
"Static storage
 Allocation","स्थिर संचयन
 वाटप"
Static subroutine,स्थिर सबरुटिन
Static test mode,स्थिर चाचणी मोड
Static variable,स्थिर चल
"Station
 Arrangement","स्टेशन
 व्यवस्था"
"Stationary
 Information
 Source","स्थिर
 माहिती
 स्त्रोत"
"Stationary message
 Source","स्थिर संदेश
 स्त्रोत"
Station battery,स्टेशन बॅटरी
Station code,स्टेशन कोड
"Station control
 Block","स्टेशन नियंत्रण
 ब्लॉक"
"Station error
 Detection","स्टेशन त्रुटी
 शोध"
"Station selection
 Code","स्टेशन निवड
 कोड"
"Station to station
 Service","स्टेशन ते स्टेशन
 सेवा"
"Statistical
 Multiplexing","सांख्यिकीय
 मल्टीप्लेक्सिंग"
"Statistical
 Prediction","सांख्यिकीय
 भविष्यवाणी"
Staton clock,स्टेटन घड्याळ
Stator,स्टेटर
Statre variable,स्टेट्रे व्हेरिएबल
Status,स्थिती
Status channel,स्थिती चॅनेल
Status line,स्थिती ओळ
Status register,स्थिती नोंदणी
Status scan,स्थिती स्कॅन
Status word,स्थिती शब्द
"Step by step
 Operation","क्रमाक्रमाने
 ऑपरेशन"
Step by step switch,चरण -दर -चरण स्विच
"Step by step
 System","क्रमाक्रमाने
 प्रणाली"
Step change,चरण बदल
"Stepped start stop
 System","स्टेप स्टार्ट स्टॉप
 प्रणाली"
Stepper motor,स्टीपर मोटर
"Stepper switch
 (= Step by step
 Switch)","स्टेपर स्विच
 (= चरण -दर -चरण
 स्विच)"
Step size,चरण आकार
Stiff equation,कडक समीकरण
Still video,तरीही व्हिडिओ
"Stochastic
 Automata","स्टोकेस्टिक
 ऑटोमाटा"
Stochastic matrix,स्टोकेस्टिक मॅट्रिक्स
Stochastic process,स्टोकेस्टिक प्रक्रिया
Stop bit,थांबा
Stop character,वर्ण थांबवा
Stop code,स्टॉप कोड
Stop element,घटक थांबवा
Stop instruction,सूचना थांबवा
Stop key,स्टॉप की
Stop loop,लूप थांबवा
Stopper,स्टॉपर
Stop signal,स्टॉप सिग्नल
Stop time,वेळ थांबवा
Storage,संचयन
Storage allocation,स्टोरेज वाटप
Storage area,साठवणुकीची जागा
Storage block,स्टोरेज ब्लॉक
Storage cell,स्टोरेज सेल
Storage cycle,स्टोरेज चक्र
Storage density,स्टोरेज घनता
Storage device,स्टोरेज डिव्हाइस
Storage drum,स्टोरेज ड्रम
Storage dump,स्टोरेज डंप
Storage element,स्टोरेज घटक
