Marathi,Bengali
"कार्यक्रम
 विधान","কার্যক্রম
 বিবৃতি"
कार्यक्रम चरण,প্রোগ্রাম পদক্ষেপ
प्रोग्राम स्टॉप,প্রোগ্রাম স্টপ
प्रोग्राम स्टोरेज,প্রোগ্রাম স্টোরেজ
कार्यक्रम रचना,প্রোগ্রাম কাঠামো
प्रोग्राम स्विच,প্রোগ্রাম সুইচ
कार्यक्रम चाचणी,প্রোগ্রাম পরীক্ষা
"कार्यक्रम चाचणी
 वेळ","প্রোগ্রাম পরীক্ষা
 সময়"
प्रोग्राम ट्रेसिंग,প্রোগ্রাম ট্রেসিং
"कार्यक्रम
 परिवर्तन","কার্যক্রম
 রূপান্তর"
"कार्यक्रम
 अनुवाद","কার্যক্রম
 অনুবাদ"
प्रोग्राम युनिट,প্রোগ্রাম ইউনিট
"कार्यक्रम
 सत्यापन","কার্যক্রম
 প্রতিপাদন"
प्रगतीशील कॅरी,প্রগতিশীল বহন
"पुरोगामी
 ओव्हरफ्लो","প্রগতিশীল
 ওভারফ্লো"
"प्रोजेक्शन
 कार्य","অভিক্ষেপ
 ফাংশন"
प्रॉमप्ट,শীঘ্র
त्वरित सुविधा,প্রম্পট সুবিধা
पुरावा यादी,প্রমাণ তালিকা
प्रचारित त्रुटी,প্রচারিত ত্রুটি
प्रचार त्रुटी,প্রচার ত্রুটি
"प्रसार
 स्थिर","প্রচার
 ধ্রুবক"
प्रसार विलंब,প্রসারণ বিলম্ব
प्रसार तोटा,প্রচার ক্ষতি
योग्य पूर्वज,যথাযথ পূর্বপুরুষ
योग्य सबग्राफ,যথাযথ সাবগ্রাফ
प्रॉपर्टी डिटेक्टर,সম্পত্তি সনাক্তকারী
"येथे प्रमाण
 अंतर","অনুপাত
 ব্যবধান"
"प्रस्तावित
 कॅल्क्युलस","প্রস্তাবনা
 ক্যালকুলাস"
मालकी सॉफ्टवेअर,মালিকানা সফটওয়্যার
मालकी कार्यक्रम,মালিকানাধীন প্রোগ্রাম
संरक्षित फील्ड,সুরক্ষিত ক্ষেত্র
संरक्षित फाईल,সুরক্ষিত ফাইল
संरक्षित स्थान,সুরক্ষিত অবস্থান
संरक्षित मेमरी,সুরক্ষিত স্মৃতি
संरक्षण चॅनेल,সুরক্ষা চ্যানেল
संरक्षण डोमेन,সুরক্ষা ডোমেন
संरक्षण की,সুরক্ষা কী
"संरक्षण
 यंत्रणा","সুরক্ষা
 পদ্ধতি"
संरक्षण कालावधी,সুরক্ষা স্প্যান
संरक्षक फ्रेम,প্রটেক্টর ফ্রেম
प्रोटोकॉल,প্রোটোকল
प्रोटोकॉल कन्व्हर्टर,প্রোটোকল রূপান্তরকারী
प्रोटोकॉल पदानुक्रम,প্রোটোকল হায়ারার্কি
"प्रोटोकॉल
 अनुवाद","প্রোটোকল
 অনুবাদ"
प्रोटोटाइप प्रोग्राम,প্রোটোটাইপ প্রোগ্রাম
"प्रोटोटाइप
 विधान","প্রোটোটাইপ
 বিবৃতি"
सिद्ध करत आहे,প্রমাণ করা
वेळ सिद्ध,সময় প্রমাণ করা
"छद्म अनुप्रयोग
 कार्यक्रम","সিউডোঅ্যাপ্লিকেশন
 কার্যক্রম"
स्यूडोकलॉक,সিউডোকলক
छद्म कोड,সুডোকোড
स्यूडोकर्सर,সিউডোকার্সার
स्यूडोफाइल पत्ता,সিউডোফাইল ঠিকানা
छद्म-इंस्ट्रक्शन,সিউডো-ইনস্ট্রাকশন
छद्म भाषा,সিউডো ভাষা
"छद्म-आवाज
 क्रम","সিউডো-শয়েজ
 ক্রম"
छद्म ऑपकोड,সিউডো অপকোড
छद्म ऑपरेशन,সিউডো অপারেশন
छद्म यादृच्छिक,সিউডো এলোমেলো
"छद्म यादृच्छिक
 क्रमांक","সিউডো এলোমেলো
 সংখ্যা"
छद्म व्हेरिएबल,সিউডো ভেরিয়েবল
"प्रकाशन
 इंग्रजी","প্রকাশনা
 ভাষা"
"सार्वजनिक डेटा
 नेटवर्क","পাবলিক ডেটা
 অন্তর্জাল"
सार्वजनिक की प्रणाली,পাবলিক কী সিস্টেম
"सार्वजनिक संदेश
 सेवा","সর্বজনীন বার্তা
 পরিষেবা"
सार्वजनिक नेटवर्क,পাবলিক নেটওয়ার্ক
"सार्वजनिक पॅकेट
 नेटवर्क","পাবলিক প্যাকেট
 অন্তর্জাল"
खाली नोंदणी करा,রেজিস্টার টানুন
रजिस्टर वर खेचा,রেজিস্টার টানুন
नाडी,স্পন্দন
नाडी मोठेपणा,নাড়ি প্রশস্ততা
"नाडी मोठेपणा
 मॉड्यूलेशन","নাড়ি প্রশস্ততা
 মড্যুলেশন"
नाडी कोड,নাড়ি কোড
नाडी कालावधी,নাড়ি সময়কাল
नाडी निर्मिती,পালস জেনারেশন
नाडी जनरेटर,নাড়ি জেনারেটর
नाडी उंची,নাড়ি উচ্চতা
पल्सर,পালসার
नाडी दर,নাড়ি হার
नाडी पुनर्जन्म,নাড়ি পুনর্জন্ম
"नाडी पुनरावृत्ती
 वारंवारता","নাড়ি পুনরাবৃত্তি
 ফ্রিকোয়েন্সি"
"नाडी पुनरावृत्ती
 दर","নাড়ি পুনরাবৃত্তি
 রেট"
नाडी आकार,নাড়ি শেপিং
नाडी स्ट्रेचर,নাড়ি স্ট্রেচার
नाडी स्ट्रिंग,নাড়ি স্ট্রিং
नाडी ट्रेन,নাড়ি ট্রেন
"नाडी-ट्रिगर
 फ्लिप-फ्लॉप","নাড়ি-ট্রিগার
 ফ্লিপ-ফ্লপ"
नाडी रुंदी,নাড়ির প্রস্থ
पंपिंग लेम्मा,পাম্পিং লেমা
पंच,পাঞ্চ
पंच कार्ड,পাঞ্চ কার্ড
पंच स्तंभ,পাঞ্চ কলাম
पंच कार्ड,পাঞ্চ কার্ড
"पंच कार्ड
 वाचक","পাঞ্চ কার্ড
 পাঠক"
"पंच पेपर
 टेप","খোঁচা কাগজ
 টেপ"
पंच टेप,ঘুষি টেপ
पंच टेप कोड,টেপ কোড খোঁচা
"पंच टेप
 वाचक","ঘুষি টেপ
 পাঠক"
पंचिंग स्थिती,পাঞ্চিং অবস্থান
पंचिंग स्टेशन,পাঞ্চিং স্টেশন
पंच पथ,পাঞ্চ পাথ
पंच स्थिती,পাঞ্চ অবস্থান
पंच पंक्ती,পাঞ্চ সারি
पंच स्टेशन,পাঞ্চ স্টেশন
पंच टेप,পাঞ্চ টেপ
पंच टेप कोड,পাঞ্চ টেপ কোড
विरामचिन्हे,বিরামচিহ্ন
"विरामचिन्हे
 वर्ण","বিরামচিহ্ন
 চরিত্র"
"विरामचिन्हे
 चिन्ह","বিরামচিহ্ন
 প্রতীক"
"शुद्ध बायनरी
 संख्या
 चिन्ह","খাঁটি বাইনারি
 সংখ্যা
 প্রতীক"
"शुद्ध
 मशीन-सहाय्यक
 अनुवाद","খাঁটি
 মেশিন-এডেড
 অনুবাদ"
"शुद्ध मशीन
 अनुवाद","খাঁটি মেশিন
 অনুবাদ"
पुश,ধাক্কা
पुश-बटण डायलिंग,পুশ-বোতাম ডায়ালিং
खाली ढकला,নিচে ধাক্কা
"खाली ढकला
 ऑटोमाटा","নিচে ধাক্কা
 অটোমেটা"
"खाली ढकला
 ऑटोमेशन","নিচে ধাক্কা
 অটোমেশন"
पुश-डाऊन यादी,পুশ-ডাউন তালিকা
पुश-डाऊन रांग,পুশ-ডাউন সারি
पुश-डाऊन स्टॅक,পুশ-ডাউন স্ট্যাক
पुश-डाऊन स्टोरेज,পুশ-ডাউন স্টোরেজ
सूचना पुश करा,নির্দেশ নির্দেশ
"उडी मारा
 सूचना","জাম্প ধাক্কা
 নির্দেশ"
पुश-अप यादी,পুশ-আপ তালিকা
पुश-अप स्टोरेज,পুশ-আপ স্টোরেজ
"क्वाड-बस
 ट्रान्सीव्हर","কোয়াড-বাস
 ট্রান্সসিভার"
क्वाड घनता,কোয়াড ঘনত্ব
"चतुष्पाद
 प्रोग्रामिंग","চতুর্ভুজ
 প্রোগ্রামিং"
चतुर्भुज मोठेपणा मॉड्यूलेशन,চতুর্ভুজ প্রশস্ততা মড্যুলেশন
चतुर्भुज,চতুর্ভুজ
चौपट,চতুর্ভুজ
"चतुर्भुज लांबी
 नोंदणी करा
 (= Uadruple
 नोंदणी नोंदणी)","চতুর্ভুজ দৈর্ঘ্য
 নিবন্ধন
 (= Uadruple
 নিবন্ধন)"
चौरस नोंदणी,চতুর্ভুজ রেজিস্টার
पात्रता,যোগ্যতা
गुणवत्ता हमी,গুণ নিশ্চিত করা
परिमाण,পরিমাণ নির্ধারণ
क्वांटिफायर,কোয়ান্টিফায়ার
परिमाण त्रुटी,কোয়ান্টাইজেশন ত্রুটি
परिमाण आवाज,কোয়ান্টাইজেশন শব্দ
"परिमाण
 अनिश्चितता","কোয়ান্টাইজেশন
 অনিশ্চয়তা"
परिमाण,কোয়ান্টাইজ
क्वांटिझर,কোয়ান্টাইজার
क्वांटिझर आवाज,কোয়ান্টাইজার শব্দ
परिमाण त्रुटी,কোয়ান্টাইজিং ত্রুটি
क्वांटम घड्याळ,কোয়ান্টাম ঘড়ি
क्वांटम वेळ,কোয়ান্টাম সময়
चतुर्थांश वेग,কোয়ার্টার গতি
"चतुर्थांश चौरस
 गुणक","কোয়ার্টার-স্কোয়ারস
 গুণক"
चौकडी,কোয়ার্টেট
क्वार्ट्ज विलंब ओळ,কোয়ার্টজ বিলম্ব লাইন
"अर्ध सूचना
 (= छद्म
 सूचना)","কোয়াসির নির্দেশনা
 (= সিউডো
 নির্দেশ)"
क्वाटरनरी लॉजिक,কোয়ার্টারি লজিক
"चतुर्थांश
 ऑपरेटर","কোয়ার্টারি
 অপারেটর"
क्वेरी,প্রশ্ন
क्वेरी भाषा,ক্যোয়ারী ভাষা
क्वेरी प्रक्रिया,ক্যোয়ারী প্রসেসিং
क्वेरी स्टेशन,ক্যোয়ারী স্টেশন
रांग,কিউ
रांगाची कमतरता,সারি যানজট
"रांग नियंत्रण
 ब्लॉक","সারি নিয়ন্ত্রণ
 ব্লক"
"रांगेत प्रवेश
 पद्धत","সারি অ্যাক্সেস
 পদ্ধতি"
रांग डेटा सेट,সারি ডেটা সেট
"रांगेत अनुक्रमित
 अनुक्रमे
 पद्धत","সারি সূচক
 অনুক্রমিক
 পদ্ধতি"
रांगेत टेलिकम्युनिकेशन प्रवेश पद्धत,কুইউড টেলিযোগাযোগ অ্যাক্সেস পদ্ধতি
रांग घटक,সারি উপাদান
रांग दुवा शब्द,সারি লিঙ্ক শব্দ
"रांग
 व्यवस्थापन","কিউ
 পরিচালনা"
रांगेत,সারি
रांगेत विश्लेषण,সারি বিশ্লেষণ
रांगेत यादी,সারি তালিকা
रांगेत सिद्धांत,সারি তত্ত্ব
रांगेत वेळ,কুইং সময়
"क्विबिनरी कोड
 (= बाय्किनरी
 कोड)","কুইবিনারি কোড
 (= দ্বিপক্ষীয়
 কোড)"
"द्रुत-प्रवेश
 मेमरी","দ্রুত প্রবেশ
 স্মৃতি"
द्रुत क्रमवारी,দ্রুত বাছাই
द्रुत प्रारंभ,দ্রুত শুরু
शांतता,নিস্তব্ধ
शांत,শান্ত
"शांत
 परिस्थिती","শান্ত
 শর্ত"
क्वालरी,কুইনারি
क्विनरी सिस्टम,কুইনারি সিস্টেম
पंचक,পঞ্চম
रॅक,র্যাক
रॅकिंग,র‌্যাকিং
रेडियल ट्रान्सफर,রেডিয়াল ট্রান্সফার
"रेडिओ सामान्य
 वाहक","রেডিও সাধারণ
 ক্যারিয়ার"
रेडिओ रिले सिस्टम,রেডিও রিলে সিস্টেম
"रेडिओ
 टेलीपायराइटर","রেডিও
 টেলিটাইপ রাইটার"
रेडिक्स,রেডিক্স
रेडिक्स पूरक,রেডিক্স পরিপূরক
रेडिक्स एक्सचेंज,রেডিক্স এক্সচেঞ্জ
"रेडिक्स-मिनस-वन
 पूरक
 (= कमी झाले
 रेडिक्स
 पूरक)","রেডিক্স-মিনাস-ওয়ান
 পরিপূরক
 (= হ্রাস
 রেডিক্স
 পরিপূরক)"
रेडिक्स नोटेशन,রেডিক্স স্বরলিপি
"रेडिक्स संख्यात्मक
 प्रणाली","রেডিক্স সংখ্যা
 পদ্ধতি"
रेडिक्स पॉईंट,রেডিক্স পয়েন্ট
रेडिक्स सॉर्टिंग,রেডিক্স বাছাই
रॅग्ड अ‍ॅरे,র‌্যাগড অ্যারে
रॅम डंप,রাম ডাম্প
रॅम लोडर,র‌্যাম লোডার
रॅम मेल बॉक्स,র‌্যাম মেল বক্স
"राम (रँडम
 मेमरीमध्ये प्रवेश करा)","র‌্যাম (র্যান্ডাম
 অ্যাক্সেস মেমরি)"
रॅम रीफ्रेश,র‌্যাম রিফ্রেশ
यादृच्छिक प्रवेश,এলোমেলো প্রবেশাধিকার
"यादृच्छिक प्रवेश
 साधन","এলোমেলো প্রবেশাধিকার
 যন্ত্র"
"यादृच्छिक प्रवेश
 इनपुट-आउटपुट","এলোমেলো প্রবেশাধিকার
 ইনপুট আউটপুট"
"यादृच्छिक प्रवेश
 मेमरी","এলোমেলো প্রবেশাধিকার
 স্মৃতি"
"यादृच्छिक प्रवेश
 पद्धत","এলোমেলো প্রবেশাধিকার
 পদ্ধতি"
"यादृच्छिक प्रवेश
 प्रोग्रामिंग","এলোমেলো প্রবেশাধিকার
 প্রোগ্রামিং"
"यादृच्छिक प्रवेश
 क्रमवारी","এলোমেলো প্রবেশাধিকার
 সাজান"
"यादृच्छिक प्रवेश
 संचयन","এলোমেলো প্রবেশাধিকার
 স্টোরেজ"
"यादृच्छिक प्रवेश
 प्रणाली","এলোমেলো প্রবেশাধিকার
 পদ্ধতি"
यादृच्छिक अल्गोरिदम,এলোমেলো অ্যালগরিদম
यादृच्छिक डेटा सेट,এলোমেলো ডেটা সেট
"यादृच्छिक की-टू
 पत्ता
 परिवर्तन","এলোমেলো কী-টু
 ঠিকানা
 রূপান্তর"
यादृच्छिक तर्कशास्त्र,এলোমেলো যুক্তি
यादृच्छिक आवाज,এলোমেলো শব্দ
यादृच्छिक संख्या,এলোমেলো নম্বর
"यादृच्छिक संख्या
 जनरेटर","এলোমেলো নম্বর
 জেনারেটর"
"यादृच्छिक संख्या
 क्रम","এলোমেলো নম্বর
 ক্রম"
"यादृच्छिक संख्या
 मालिका","এলোমেলো নম্বর
 সিরিজ"
यादृच्छिक प्रक्रिया,এলোমেলো প্রক্রিয়াজাতকরণ
यादृच्छिक स्कॅन,এলোমেলো স্ক্যান
यादृच्छिक क्रम,এলোমেলো ক্রম
श्रेणी,পরিসীমা
श्रेणी तपासणी,রেঞ্জ চেক
श्रेणी शोधक,রেঞ্জ ফাইন্ডার
"रँक परस्परसंबंध
 गुणांक","র‌্যাঙ্ক পারস্পরিক সম্পর্ক
 গুণাঙ্ক"
वेगवान प्रवेश,দ্রুত অ্যাক্সেস
वेगवान प्रवेश पळवाट,দ্রুত অ্যাক্সেস লুপ
"वेगवान प्रवेश
 मेमरी","দ্রুত অ্যাক্সেস
 স্মৃতি"
रास्टर,রাস্টার
रास्टर गणना,রাস্টার গণনা
"रास्टर प्रदर्शन
 सेवा","রাস্টার ডিসপ্লে
 পরিষেবা"
रास्टर ग्राफिक्स,রাস্টার গ্রাফিক্স
रास्टर ग्रिड,রাস্টার গ্রিড
"रास्टर-मोड
 ग्राफिक प्रदर्शन","রাস্টার-মোড
 গ্রাফিক প্রদর্শন"
रास्टर प्लॉटर,রাস্টার চক্রান্তকারী
रास्टर स्कॅन,রাস্টার স্ক্যান
रास्टर युनिट,রাস্টার ইউনিট
"दर आणि मार्ग
 ऑपरेटर","রেট এবং রুট
 অপারেটর"
दर केंद्र,রেট সেন্টার
रेट नाडी,রেট ডাল
गुणोत्तर नियंत्रण,অনুপাত নিয়ন্ত্রণ
तर्कसंगत भाषा,যুক্তিযুক্ত ভাষা
कच्ची माहिती,মূল তথ্য
पोहोचते,পুনঃস্থাপনযোগ্যতা
रीचिबिलिटी मॅट्रिक्स,পুনঃব্যবহারযোগ্য ম্যাট্রিক্স
वाचा,পড়ুন
एम्पलीफायर वाचा,পরিবর্ধক পড়ুন
"वाचा आणि पुनर्संचयित करा
 चक्र","পড়ুন এবং পুনরুদ্ধার করুন
 সাইকেল"
परत वाचा आणि मुद्रित करा,ফিরে পড়ুন এবং মুদ্রণ আউট
परत चेक वाचा,ফিরে চেক পড়ুন
नियंत्रण लाइन वाचा,নিয়ন্ত্রণ লাইন পড়ুন
चक्र वेळ वाचा,চক্র সময় পড়ুন
वाचक,পাঠক
वाचक-सहकारी,পাঠক-কপিয়ার
वाचक दुभाषे,পাঠক দোভাষী
वाचक प्रिंटर,পাঠক প্রিন্টার
त्रुटी वाचा,ত্রুটি পড়া
वाचक सॉर्टर,পাঠক সোর্টার
डोके वाचा,মাথা পড়ুন
वाचन,পড়া
"वाचन प्रवेश
 वेळ","অ্যাক্সেস পড়া
 সময়"
"डोके वाचणे
 (= डोके)","মাথা পড়া
 (= মাথা)"
सूचना वाचा,নির্দেশ পড়ুন
फक्त वाचा,শুধুমাত্র পাঠযোগ্য
"केवळ वाचनीय स्मृती
 (रॉम)","শুধুমাত্র স্মৃতি পড়া
 (রোম)"
फक्त स्टोरेज वाचा,শুধুমাত্র স্টোরেজ পড়ুন
वाचा,উচ্চারণ করা
रीडआउट डिव्हाइस,রিডআউট ডিভাইস
मार्ग वाचा,পথ পড়ুন
प्रक्रिया-लेखन वाचा,প্রক্রিয়া-লেখা পড়ুন
संरक्षण वाचा,সুরক্ষা পড়ুন
वाचन दर,হার পড়ুন
प्रकाशन वाचा,রিলিজ পড়ুন
उलट वाचा,বিপরীত পড়ুন
स्कॅटर वाचा,স্ক্র্যাটার পড়ুন
स्क्रीन वाचा,স্ক্রিন পড়ুন
वाचा स्टेशन,স্টেশন পড়ুন
वेळ वाचा,সময় পড়ুন
वेळ घड्याळ वाचा,সময় ঘড়ি পড়ুন
"वेळ वाचा
 इंग्रजी","সময় পড়ুন
 ভাষা"
लिहिताना वाचा,লেখার সময় পড়ুন
"वाचा लिहा
 चॅनल","পড়ুন/লিখুন
 চ্যানেল"
"वाचा/लेखन तपासणी
 निर्देशक","চেক পড়ুন/লিখুন
 সূচক"
वाचा/लेखन चक्र,চক্রটি পড়ুন/লিখুন
वाचा/लिहा लाइन,লাইন পড়ুন/লিখুন
स्टोरेज वाचा/लिहा,স্টোরেজ পড়ুন/লিখুন
"सज्ज प्रवेश
 टर्मिनल","প্রস্তুত অ্যাক্সেস
 টার্মিনাল"
सज्ज अट,প্রস্তুত শর্ত
तयार प्रकाश,প্রস্তুত আলো
सज्ज राज्य,প্রস্তুত রাষ্ট্র
सज्ज स्थिती शब्द,প্রস্তুত স্থিতি শব্দ
वास्तविक पत्ता,বাস্তব ঠিকানা
वास्तविक स्थिर,বাস্তব ধ্রুবক
क्षेत्र,রাজত্ব
वास्तविक स्टोरेज,রিয়েল স্টোরেজ
"वास्तविक स्टोरेज
 व्यवस्थापन","রিয়েল স্টোরেজ
 পরিচালনা"
प्रत्यक्ष वेळी,প্রকৃত সময়
रिअल टाइम चॅनेल,রিয়েল টাইম চ্যানেল
"रिअल टाइम क्लॉक
 मॉड्यूल","রিয়েল টাইম ক্লক
 মডিউল"
वास्तविक वेळ नियंत्रण,রিয়েল টাইম কন্ট্রোল
रिअल टाइम इनपुट,রিয়েল টাইম ইনপুট
"प्रत्यक्ष वेळी
 ऑपरेशन","প্রকৃত সময়
 অপারেশন"
रिअल टाइम आउटपुट,রিয়েল টাইম আউটপুট
"प्रत्यक्ष वेळी
 प्रक्रिया","প্রকৃত সময়
 প্রক্রিয়াজাতকরণ"
"रिअल टाइम उपग्रह
 संगणक","রিয়েল টাইম স্যাটেলাইট
 কম্পিউটার"
"प्रत्यक्ष वेळी
 सिम्युलेशन","প্রকৃত সময়
 সিমুলেশন"
रिअल टाइम काम करणे,রিয়েল টাইম ওয়ার্কিং
रिकॉल रेशो,রিক্যাল অনুপাত
रिकॉल सिग्नल,পুনরুদ্ধার সংকেত
"प्राप्त करा
 व्यत्यय","গ্রহণ
 বাধা"
पाय प्राप्त करा,পা গ্রহণ
फक्त प्राप्त करा,শুধুমাত্র গ্রহণ
प्राप्तकर्ता,রিসিভার
प्राप्तकर्ता अलगाव,রিসিভার বিচ্ছিন্নতা
रिसीव्हर सिग्नल,রিসিভার সিগন্যাল
मार्जिन प्राप्त,মার্জিন গ্রহণ
"प्राप्त
 परफोरेटर","প্রাপ্তি
 ছিদ্রকারী"
रीक्रिक्युलेटिंग लूप,রিসার্কুলেটিং লুপ
"ओळख
 अचूकता","স্বীকৃতি
 সঠিকতা"
"ओळख
 वर्ण","স্বীকৃতি
 চরিত্র"
ओळख डिव्हाइस,স্বীকৃতি ডিভাইস
ओळख लॉजिक,স্বীকৃতি যুক্তি
पुनर्वसन,পুনঃসংযোগ
पुनर्प्राप्ती,পুনর্বিবেচনা
सलोखा,পুনর্মিলন
पुनर्रचना,পুনর্গঠন
पुनर्रचना,পুনর্গঠন
पुनर्रचना,পুনর্গঠন
रेकॉर्ड अवरोधित करणे,রেকর্ড ব্লকিং
रेकॉर्ड तपासणी वेळ,রেকর্ড চেক সময়
"रेकॉर्ड नियंत्रण
 वेळापत्रक","রেকর্ড নিয়ন্ত্রণ
 সময়সূচী"
रेकॉर्ड गणना,রেকর্ড গণনা
रेकॉर्ड वर्णन,রেকর্ড বিবরণ
रेकॉर्ड केलेला मजकूर,রেকর্ড পাঠ্য
रेकॉर्ड स्वरूप,রেকর্ড ফর্ম্যাট
"रेकॉर्ड स्वरूप
 वर्णनकर्ता","রেকর্ড ফর্ম্যাট
 বর্ণনাকারী"
रेकॉर्ड अंतर,রেকর্ড ফাঁক
रेकॉर्ड गट,রেকর্ড গ্রুপ
रेकॉर्ड हेड,রেকর্ড মাথা
रेकॉर्डिंग क्षेत्र,রেকর্ডিং অঞ্চল
रेकॉर्डिंग घनता,রেকর্ডিং ঘনত্ব
रेकॉर्डिंग हेड,রেকর্ডিং মাথা
रेकॉर्डिंग माध्यम,রেকর্ডিং মাধ্যম
रेकॉर्डिंग मोड,রেকর্ডিং মোড
ट्रंक रेकॉर्डिंग,রেকর্ডিং ট্রাঙ্ক
रेकॉर्ड की,রেকর্ড কী
रेकॉर्ड लेआउट,রেকর্ড লেআউট
रेकॉर्ड लांबी,রেকর্ড দৈর্ঘ্য
रेकॉर्ड चिन्ह,রেকর্ড চিহ্ন
रेकॉर्ड मध्यम,রেকর্ড মাধ্যম
रेकॉर्ड नाव,রেকর্ড নাম
रेकॉर्ड क्रमांक,রেকর্ড সংখ্যা
रेकॉर्ड तयार,রেকর্ড প্রস্তুত
"रेकॉर्ड विभाजक
 वर्ण","রেকর্ড বিভাজক
 চরিত্র"
रेकॉर्ड पत्रक,রেকর্ড শীট
रेकॉर्ड सॉर्टिंग,রেকর্ড বাছাই
"रेकॉर्ड स्टोरेज
 चिन्हांकित करा","রেকর্ড স্টোরেজ
 চিহ্ন"
रेकॉर्ड पट्टी,রেকর্ড স্ট্রিপ
रेकॉर्ड प्रकार,রেকর্ড টাইপ
पुनर्प्राप्त करण्यायोग्य त्रुटी,পুনরুদ্ধারযোগ্য ত্রুটি
"पुनर्प्राप्ती
 व्यवस्थापन
 समर्थन","পুনরুদ্ধার
 পরিচালনা
 সমর্থন"
पुनर्प्राप्ती निर्मिती,পুনরুদ্ধার প্রোডার
पुनर्प्राप्ती दिनचर्या,পুনরুদ্ধার রুটিন
पुनर्प्राप्ती प्रणाली,পুনরুদ্ধার সিস্টেম
पुनरावृत्ती,পুনরাবৃত্তি
पुनरावृत्ती,পুনরাবৃত্তি
पुनरावृत्ती प्रमेय,পুনরাবৃত্তি উপপাদ্য
"रिकर्सिव्ह वंश
 पार्सिंग","পুনরাবৃত্ত বংশোদ্ভূত
 পার্সিং"
रिकर्सिव्ह फंक्शन,পুনরাবৃত্ত ফাংশন
रिकर्सिव्ह यादी,পুনরাবৃত্ত তালিকা
"पुनरावृत्तीपणे परिभाषित
 क्रम","পুনরাবৃত্তভাবে সংজ্ঞায়িত
 ক্রম"
"पुनरावृत्ती
 अविभाज्य संच","পুনরাবৃত্তভাবে
 গণনীয় সেট"
रिकर्सिव्ह प्रक्रिया,পুনরাবৃত্ত প্রক্রিয়া
रिकर्सिव्ह रिलेशन,পুনরাবৃত্ত সম্পর্ক
रिकर्सिव्ह नित्यक्रम,পুনরাবৃত্ত রুটিন
रिकर्सिव्ह सेट,পুনরাবৃত্ত সেট
Redact,Redact
रेडिएशन,Redaction
कपात मशीन,হ্রাস মেশিন
रिडंडंसी,অপ্রয়োজনীয়তা
रिडंडंसी तपासणी,অপ্রয়োজনীয় চেক
"रिडंडंसी तपासणी
 बिट","অপ্রয়োজনীয় চেক
 বিট"
"रिडंडंसी तपासणी
 वर्ण","অপ্রয়োজনীয় চেক
 চরিত্র"
"ची रिडंडंसी
 डेटा","অপ্রয়োজনীয়তা
 ডেটা"
"निरर्थक
 वर्ण","অপ্রয়োজনীয়
 চরিত্র"
रिडंडंट कोड,অপ্রয়োজনীয় কোড
पुनर्निर्मिती,পুনর্নির্মাণ
"रींटेरेबल लोड
 मॉड्यूल","ভাড়াযোগ্য লোড
 মডিউল"
"रींटेरेबल
 कार्यक्रम","ফেরতযোগ্য
 কার্যক্রম"
"रींटेरेबल
 दिनचर्या","ফেরতযোগ্য
 রুটিন"
"रींटेरेबल
 सबरूटिन","ফেরতযোগ্য
 Subroutine"
पुन्हा प्रवेश,পুনরায় প্রবেশ
पुनर्वापर कोड,রেন্ট্র্যান্ট কোড
"पुन्हा प्रवेश
 कार्यक्रम","পুনরায় প্রবেশ
 কার্যক্রম"
पुनर्निर्देशित दिनचर्या,রুটিন রুটিন
"पुनर्वसन
 सबरूटिन","পুনর্নির্মাণ
 Subroutine"
रेंट्री पॉईंट,পুনরায় পয়েন্ট
रेंट्री सिस्टम,রেন্ট্রি সিস্টেম
संदर्भ,রেফারেন্স
संदर्भ पत्ता,রেফারেন্স ঠিকানা
संदर्भ घड्याळ,রেফারেন্স ক্লক
संदर्भ धार,রেফারেন্স প্রান্ত
संदर्भ फाइल,রেফারেন্স ফাইল
"संदर्भ इनपुट
 सिग्नल","রেফারেন্স ইনপুট
 সংকেত"
"संदर्भ
 सूचना","রেফারেন্স
 নির্দেশ"
"संदर्भ
 इंग्रजी","রেফারেন্স
 ভাষা"
संदर्भ स्तर,রেফারেন্স স্তর
संदर्भ यादी,পরিচিতির তালিকা
संदर्भ आवाज,রেফারেন্স শব্দ
संदर्भ रेकॉर्ड,রেফারেন্স রেকর্ড
संदर्भ वेळ,রেফারেন্স সময়
संदर्भ खंड,রেফারেন্স ভলিউম
रीफिल,রিফিল
प्रतिबिंब,প্রতিবিম্ব
प्रतिबिंब प्रमाण,প্রতিবিম্ব অনুপাত
"प्रतिबिंबित बायनरी
 कोड","বাইনারি প্রতিফলিত
 কোড"
प्रतिबिंबित स्कॅन,প্রতিফলিত স্ক্যান
रिफ्लेक्सिव्ह क्लोजर,রিফ্লেক্সিভ ক্লোজার
रिफ्लेक्सिव्ह रिलेशन,প্রতিচ্ছবি সম্পর্ক
रीफॉर्मेट,পুনরায় ফর্ম্যাট
रीफ्रेश,রিফ্রেশ
"पुनर्जन्म
 अभिप्राय","পুনর্জন্মমূলক
 প্রতিক্রিয়া"
"पुनर्जन्म
 मेमरी","পুনর্জন্মমূলক
 স্মৃতি"
पुनरुत्पादक वाचन,পুনর্জন্মমূলক পড়া
"पुनर्जन्म
 वाचन","পুনর্জন্মমূলক
 পড়া"
"पुनर्जन्म
 रीपिटर","পুনর্জন্মমূলক
 রিপিটার"
पुनरुत्पादक ट्रॅक,পুনর্জন্ম ট্র্যাক
"रीजनरेटर
 विभाग","পুনর্জন্মক
 অধ্যায়"
