English,Odiya
rate of change,ପରିବର୍ତ୍ତନ ହାର
rate of convergence,ସମ୍ମିଶ୍ରଣ ହାର
Ratio,ଅନୁପାତ
Rational,ଯୁକ୍ତିଯୁକ୍ତ
rational expression,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
rational field,ଯୁକ୍ତିଯୁକ୍ତ କ୍ଷେତ୍ର |
rational function,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
rationalisation of the denominator,ନାମର ଯୁକ୍ତିଯୁକ୍ତକରଣ |
rational number,ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା |
rational number field,ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
rational operation,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
ratio test,ଅନୁପାତ ପରୀକ୍ଷା
raw data,କଞ୍ଚା ତଥ୍ୟ |
ray,କିରଣ
ray vector,କିରଣ ଭେକ୍ଟର
real,ବାସ୍ତବ
real axis,ପ୍ରକୃତ ଅକ୍ଷ
real continuum,ପ୍ରକୃତ ନିରନ୍ତର |
real line,ପ୍ରକୃତ ରେଖା |
real linear vector space,ପ୍ରକୃତ ରେଖା ଭେକ୍ଟର ସ୍ପେସ୍ |
real matrix,ପ୍ରକୃତ ମ୍ୟାଟ୍ରିକ୍ସ |
real number,ପ୍ରକୃତ ସଂଖ୍ୟା
real number field,ପ୍ରକୃତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
real part,ପ୍ରକୃତ ଅଂଶ |
real polynomial,ପ୍ରକୃତ ବହୁଭୂତ |
real quadratic,ପ୍ରକୃତ ଚତୁର୍ଭୁଜ |
real root,ପ୍ରକୃତ ମୂଳ
real space,ପ୍ରକୃତ ସ୍ଥାନ |
real time system,ପ୍ରକୃତ ସମୟ ବ୍ୟବସ୍ଥା |
real valued function,ପ୍ରକୃତ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
real variable,ପ୍ରକୃତ ଭେରିଏବଲ୍ |
real vector space,ପ୍ରକୃତ ଭେକ୍ଟର ସ୍ପେସ୍ |
reciprocal,ପାରସ୍ପରିକ
reciprocal matrix,ପାରସ୍ପରିକ ମ୍ୟାଟ୍ରିକ୍ସ |
rectangle,ଆୟତାକାର
rectangular,ଆୟତାକାର
rectangular array,ଆୟତାକାର ଆରେ |
rectangular axis,ଆୟତାକାର ଅକ୍ଷ
rectangular density function,ଆୟତାକାର ଘନତା କାର୍ଯ୍ୟ |
rectangular hyperbola,ଆୟତାକାର ହାଇପରବୋଲା |
rectangular matrix,ଆୟତାକାର ମ୍ୟାଟ୍ରିକ୍ସ |
"rectangular parellelopiped 
 (cuboid)",ଆୟତାକାର ପାରାଲେଲୋପିପାଇଡ୍ (କ୍ୟୁବାଇଡ୍)
rectifiable curve,ସଂଶୋଧନ ଯୋଗ୍ୟ ବକ୍ର
recurrence formula,ପୁନରାବୃତ୍ତି ସୂତ୍ର |
recurring decimal,ବାରମ୍ବାର ଦଶମିକ
recursion formula,ପୁନରାବୃତ୍ତି ସୂତ୍ର |
reduced echelon form,ଇଚେଲନ୍ ଫର୍ମ ହ୍ରାସ |
reductio-ad-absurdum,reductio-ad-absurdum |
reduction formula,ହ୍ରାସ ସୂତ୍ର
reference line,ସନ୍ଦର୍ଭ ରେଖା |
reference point,ରେଫରେନ୍ସ ପଏଣ୍ଟ |
reflected wave,ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
reflection,ପ୍ରତିଫଳନ
reflexive law,ପ୍ରତିଫଳିତ ନିୟମ |
region of convergence,ସମ୍ମିଶ୍ରଣର ଅଞ୍ଚଳ |
region of divergence,ବିଭେଦ ଅଞ୍ଚଳ |
region of integration,ଏକୀକରଣର ଅଞ୍ଚଳ |
regression analysis,ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
regression curve,ରିଗ୍ରେସନ୍ ବକ୍ର
regression equation,ରିଗ୍ରେସନ୍ ସମୀକରଣ |
regression line,ରେଗ୍ରେସନ୍ ଲାଇନ୍
regression model,ରିଗ୍ରେସନ୍ ମଡେଲ୍ |
regular curve,ନିୟମିତ ବକ୍ର
regular hexagon,ନିୟମିତ ଷୋଡଶାଳ |
regular matrix,ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |
regular tetrahedron,ନିୟମିତ ଟେଟ୍ରେଡ୍ରନ୍ |
relative complement,ଆପେକ୍ଷିକ ସଂପନ୍ନ |
relative maximum,ଆପେକ୍ଷିକ ସର୍ବାଧିକ |
relative minimum,ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |
relative probability (conditional probability),ଆପେକ୍ଷିକ ସମ୍ଭାବନା (ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା)
relative velocity,ଆପେକ୍ଷିକ ବେଗ |
Relativity,ଆପେକ୍ଷିକତା |
relativity theory,ଆପେକ୍ଷିକ ତତ୍ତ୍। |
reliability,ନିର୍ଭରଯୋଗ୍ୟତା
reliability problem,ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |
remainder term,ଅବଶିଷ୍ଟ ଅବଧି
remainder theorem,ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |
repeated limit,ବାରମ୍ବାର ସୀମା |
repeated Riemann integral,ପୁନରାବୃତ୍ତି ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
representation,ପ୍ରତିନିଧିତ୍ୱ
Residue,ଅବଶିଷ୍ଟ
residue at a pole,ଏକ ପୋଲରେ ଅବଶିଷ୍ଟ
resolution,ରେଜୋଲୁସନ
resolution of forces,ଶକ୍ତିର ସଂକଳ୍ପ
resolution of velocities,ଗତିର ବିଭେଦନ
resultant,ଫଳାଫଳ
resultant force,ଫଳାଫଳ ଶକ୍ତି
resultant vector,ଫଳାଫଳ ଭେକ୍ଟର୍ |
revised simplex technique,ସଂଶୋଧିତ ସିମ୍ପାଲେକ୍ସ କ techni ଶଳ |
rhombus,ରମ୍ବସ୍
Riemann integral,ରିମାନ୍ ଅବିଚ୍ଛେଦ୍ୟ |
right angle,ଡାହାଣ କୋଣ
right angled triangle,ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |
right circular cone,ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |
right coset,ଡାହାଣ କୋସେଟ |
right cylinder,ଡାହାଣ ସିଲିଣ୍ଡର |
right handed,ଡାହାଣ ହାତ
right inverse,ଡାହାଣ ଓଲଟା |
rigorous proof,କଠୋର ପ୍ରମାଣ |
ring,ରିଙ୍ଗ୍ |
ring of integers,ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
R-integrable,R- ଏକୀକୃତ |
root,ମୂଳ
root mean square,ମୂଳ ଅର୍ଥ ବର୍ଗ |
root of a polynomial,ବହୁଭାଷାର ମୂଳ |
rotation,ଘୂର୍ଣ୍ଣନ
rounding error,ଗୋଲାକାର ତ୍ରୁଟି |
row,ଧାଡି
row-by-column multiplication,ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |
row equivalence,ଧାଡି ସମାନତା |
row matrix,ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |
row rank,ଧାଡି ମାନ୍ୟତା
saddle point,ସାଡଲ୍ ପଏଣ୍ଟ |
sample,ନମୁନା
sample means,ନମୁନା ଅର୍ଥ |
sample point,ନମୁନା ବିନ୍ଦୁ |
sample size,ନମୁନା ଆକାର
sample space,ନମୁନା ସ୍ଥାନ
sample standard deviation,ନମୁନା ମାନକ ବିଘ୍ନ |
sample survey,ନମୁନା ସର୍ବେକ୍ଷଣ |
sample variance,ନମୁନା ଭିନ୍ନତା |
sampling,ନମୁନା ସଂଗ୍ରହ
sampling distribution,ନମୁନା ବଣ୍ଟନ
sampling error,ନମୁନା ତ୍ରୁଟି |
sampling interval,ନମୁନା ବ୍ୟବଧାନ
sampling method,ନମୁନା ପଦ୍ଧତି |
sampling theory,ନମୁନା ସିଦ୍ଧାନ୍ତ |
sampling with replacement,ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |
scalar,ସ୍କାଲାର୍ |
scalar field,ସ୍କାଲାର୍ ଫିଲ୍ଡ |
scalar matrix,ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
scalar multiple,ସ୍କାଲାର୍ ଏକାଧିକ |
scalar multiplication,ସ୍କାଲାର୍ ଗୁଣନ |
scalar product,ସ୍କାଲାର୍ ଉତ୍ପାଦ |
scalar quantity,ସ୍କାଲାର୍ ପରିମାଣ |
scalar triple product,ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |
scelene triangle,ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |
scattered diagram,ବିଚ୍ଛିନ୍ନ ଚିତ୍ର
Schrodinger equation,ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |
seasonal fluctuation,ମ al ସୁମୀ ପରିବର୍ତ୍ତନ
secant,secant
secant method,ନିରାପଦ ପଦ୍ଧତି |
second derivative,ଦ୍ୱିତୀୟ ଡେରିଭେଟିଭ୍ |
second order,ଦ୍ୱିତୀୟ କ୍ରମ |
section,ବିଭାଗ
sector,କ୍ଷେତ୍ର
segment of a curve,ଏକ ବକ୍ରର ବିଭାଗ
self — adjoint,ଆତ୍ମ - ଯୋଗ
self adjoint operator,ସେଲ୍ଫ ଆଡଜଏଣ୍ଟ ଅପରେଟର୍ |
self — conjugate,ଆତ୍ମ - ସଂଯୋଗ
semiaxis,ସେମିଆକ୍ସିସ୍ |
semicircle,ଅର୍ଦ୍ଧଚକ୍ର |
semi - definite matrix,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
semi - definite quadratic form,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ଚତୁର୍ଭୁଜ ଫର୍ମ |
semigroup,ସେମିଗ୍ରୁପ୍ |
semi - interval,ଅର୍ଦ୍ଧ - ବ୍ୟବଧାନ |
semi major axis,ଅର୍ଦ୍ଧ ପ୍ରମୁଖ ଅକ୍ଷ |
semi minor axis,ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |
separable polynomial,ପୃଥକ ବହୁଭୂତ |
separation of variables,ଭେରିଏବଲ୍ସର ପୃଥକତା |
sequence,କ୍ରମ |
sequencing theory,କ୍ରମିକ ତତ୍ତ୍। |
sequential analysis,କ୍ରମିକ ବିଶ୍ଳେଷଣ |
sequential sampling,କ୍ରମାଗତ ନମୁନା
serial correlation,କ୍ରମିକ ସମ୍ପର୍କ
series,କ୍ରମ
set,ସେଟ୍ କରନ୍ତୁ |
sextant,ସେକ୍ସଟାଣ୍ଟ |
Shewhart control charts,ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |
sign,ଚିହ୍ନ
signature of a matrix,ଏକ ମାଟ୍ରିକ୍ସର ଦସ୍ତଖତ |
signature of quadratic form,ଚତୁର୍ଭୁଜ ଫର୍ମର ଦସ୍ତଖତ |
signed number,ଦସ୍ତଖତ ସଂଖ୍ୟା
significance level,ମହତ୍ତ୍ level ସ୍ତର |
significance test,ମହତ୍ତ୍ test ପରୀକ୍ଷା |
significant digit,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
sign test,ଚିହ୍ନ ପରୀକ୍ଷା
signum function,ସାଇନମ୍ ଫଙ୍କସନ୍
similar ellipses,ସମାନ ଏଲିପ୍ସ |
similar figures,ସମାନ ସଂଖ୍ୟା
similarity,ସମାନତା
similar matrices,ସମାନ ମେଟ୍ରିକ୍ସ |
simple closed curve,ସରଳ ବନ୍ଦ ବକ୍ର
simple correlation,ସରଳ ସମ୍ପର୍କ
simple harmonic motion,ସରଳ ହାରମୋନିକ୍ ଗତି |
simple random sampling,ସରଳ ଅନିୟମିତ ନମୁନା |
simplex,ସରଳ
simplex algorithm,ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |
simplex tableau,ସିମ୍ପାଲେକ୍ସ ଟେବୁଲ୍ |
Simpson's one - third rule,ସିମ୍ପସନ୍ଙ୍କର ଏକ - ତୃତୀୟ ନିୟମ |
simulation technique,ଅନୁକରଣ କ technique ଶଳ
simultaneous differential equations,ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
simultaneous equations,ଏକକାଳୀନ ସମୀକରଣ |
sine,ସାଇନ
sine curve,ସାଇନ ବକ୍ର
singleton,ସିଙ୍ଗଲେଟନ୍ |
single valued function,ଏକକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
singular integral,ଏକକ ଇଣ୍ଟିଗ୍ରାଲ୍ |
singularity,ଏକକତା
singular matrix,ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ
singular solution,ଏକକ ସମାଧାନ
size of sample,ନମୁନାର ଆକାର
skewed distribution,ଖରାପ ବଣ୍ଟନ |
skew-Hermitian matrix,skew-Hermitian ମ୍ୟାଟ୍ରିକ୍ସ |
skewness,ଚତୁରତା |
skew symmetric matrix,skew ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
slack variable,ସ୍ଲାକ୍ ଭେରିଏବଲ୍ |
slope,ope ୁଲା
slope gradient,ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |
small brackets,ଛୋଟ ବ୍ରାକେଟ୍
smooth curve,ଚିକ୍କଣ ବକ୍ର
smooth function,ସୁଗମ କାର୍ଯ୍ୟ
smoothing of time series,ସମୟ କ୍ରମର ସଫାସୁତୁରା |
solar system,ସୌର ମଣ୍ଡଳ
solenoidal vector,ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |
solid,କଠିନ
solid geometry,କଠିନ ଜ୍ୟାମିତି |
solution,ସମାଧାନ
solution in series,କ୍ରମରେ ସମାଧାନ |
solution matrix,ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |
solution of a triangle,ଏକ ତ୍ରିରଙ୍ଗାର ସମାଧାନ |
solution space,ସମାଧାନ ସ୍ଥାନ
Sonine polynomial,ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |
space,ସ୍ଥାନ
space curve,ସ୍ପେସ୍ ବକ୍ର
spanning set,ବିସ୍ତାର ସେଟ୍ |
spatial correlogram,ସ୍ପେସାଲ୍ କରେଲୋଗ୍ରାମ୍ |
special linear group,ସ୍ line ତନ୍ତ୍ର ର line ଖ୍ୟ ଗୋଷ୍ଠୀ |
special orthogonal group,ସ୍ ort ତନ୍ତ୍ର ଅର୍ଥୋଗୋନାଲ୍ ଗୋଷ୍ଠୀ |
specific gravity,ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |
spectral mapping theorem,ସ୍ପେକ୍ଟ୍ରାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |
spectrum of a function,ଏକ କାର୍ଯ୍ୟର ସ୍ପେକ୍ଟ୍ରମ୍ |
sphere,କ୍ଷେତ୍ର
spherical coordinate system,ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |
spherical polar coordinate,ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |
spherical triangle,ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |
spherical trigonometry,ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |
spiral,spiral
square,ବର୍ଗ
square brackets,ବର୍ଗ ବନ୍ଧନୀ
square integrable,ବର୍ଗ ଇଣ୍ଟିଗ୍ରେବଲ୍ |
square matrix,ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |
square root,ବର୍ଗମୂଳ
stage of sampling,ନମୁନା ସଂଗ୍ରହର ପର୍ଯ୍ୟାୟ |
staircase function,ପାହାଚ କାର୍ଯ୍ୟ
standard deviation,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
standard inner product,ମାନକ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
state of equilibrium,ସନ୍ତୁଳନର ଅବସ୍ଥା |
stationary curve,ସ୍ଥାୟୀ ବକ୍ର
stationary point,ସ୍ଥିର ବିନ୍ଦୁ |
stationary value,ସ୍ଥିର ମୂଲ୍ୟ
statistic,ପରିସଂଖ୍ୟାନ
statistical,ପରିସଂଖ୍ୟାନ
statistical data,ପରିସଂଖ୍ୟାନ ତଥ୍ୟ
statistical distribution,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |
statistical hypothesis,ପରିସଂଖ୍ୟାନ ଅନୁମାନ
statistical inference,ପରିସଂଖ୍ୟାନ ଭିତ୍ତି
statistical model,ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |
statistical population,ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା
statistical quality control,ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |
statistics,ପରିସଂଖ୍ୟାନ
steady,ସ୍ଥିର
steady state solution,ସ୍ଥିର ରାଜ୍ୟ ସମାଧାନ |
steep ascent (of a curve),ଶିଖର ଆରୋହଣ (ଏକ ବକ୍ରର)
steepest ascent design,ଶିଖର ଆରୋହଣ ଡିଜାଇନ୍ |
steepest descent,ଶିଖର ଅବତରଣ |
step function,ଷ୍ଟେପ୍ ଫଙ୍କସନ୍
Stirling series,ଷ୍ଟର୍ଲିଂ ସିରିଜ୍ |
stochastic,ଷ୍ଟୋକାଷ୍ଟିକ୍ |
stochastic matrix,ଷ୍ଟୋଷ୍ଟାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
stochastic model,ଷ୍ଟୋକାଷ୍ଟିକ୍ ମଡେଲ୍ |
stochastic programming,ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରୋଗ୍ରାମିଂ |
stochastic variable,ଷ୍ଟୋକାଷ୍ଟିକ୍ ଭେରିଏବଲ୍ |
Stokes’ theorem,ଷ୍ଟୋକ୍ସଙ୍କ ଥିଓରେମ୍ |
straight line,ସିଧା ରେଖା |
strata chart,ସ୍ତର ଚାର୍ଟ
stratification,ସ୍ତରକରଣ
stratified sampling,ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |
stream-line,ଷ୍ଟ୍ରିମ୍ ଲାଇନ୍ |
stress,ଚାପ
strictly convex function,କଠୋର ଭାବରେ କନଭକ୍ସ ଫଙ୍କସନ୍ |
strictly decreasing,କଠୋର ହ୍ରାସ
strictly increasing,କଠୋର ଭାବରେ ବୃଦ୍ଧି ହେଉଛି |
strictly monotonic function,କଠୋର ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ |
"Student's test (Student's ""t"" test)",ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ରଙ୍କ &quot;t&quot; ପରୀକ୍ଷା)
sub-collection,ଉପ-ସଂଗ୍ରହ
sub determinant,ସବ୍ ନିର୍ଣ୍ଣୟକାରୀ |
subfield,ଉପଫିଲ୍ଡ |
subgroup,ଉପଗୋଷ୍ଠୀ
sub-interval,ଉପ-ବ୍ୟବଧାନ
submatrix,submatrix
subscript,ସଦସ୍ୟତା
subsequence,ପରବର୍ତ୍ତୀ
subset,ଉପସେଟ
subspace,ସବ୍ ସ୍ପେସ୍ |
substitution,ପ୍ରତିସ୍ଥାପନ
subtangent,subtangent
subtend,ସବ୍ଟେଣ୍ଡ କରନ୍ତୁ |
subtract,ବିତରଣ
subtraction,ବିତରଣ
successive,କ୍ରମାଗତ
successive differentiation,କ୍ରମାଗତ ଭିନ୍ନତା |
successive integration,କ୍ରମାଗତ ଏକୀକରଣ
successor,ଉତ୍ତରାଧିକାରୀ
suffix,ସଫିକ୍ସ
sum,ରାଶି
sum function,ରାଶି କାର୍ଯ୍ୟ
summable,ସଂକ୍ଷିପ୍ତ
summand,summand
summation,ସମାପ୍ତି
summation convention,ସମାବେଶ ସମ୍ମିଳନୀ |
summation formula,ସମୀକରଣ ସୂତ୍ର
summation of series,କ୍ରମର ସମାପ୍ତି |
summation sign,ସମୀକରଣ ଚିହ୍ନ
sum to infinity,ଅସୀମତା ପାଇଁ ରାଶି |
superscript,ସୁପରସ୍କ୍ରିପ୍ଟ |
superset,ସୁପରସେଟ୍ |
supersonic flow,ସୁପରସୋନିକ୍ ପ୍ରବାହ |
supplementary angle,ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ
supporting hyperplane,ହାଇପରପ୍ଲେନ୍ କୁ ସମର୍ଥନ କରେ |
support of function,କାର୍ଯ୍ୟର ସମର୍ଥନ
suppose,ମନେକର
supremum,ସୁପ୍ରିମ୍
surd,surd
surface,ପୃଷ୍ଠ
surface area,ଭୂପୃଷ୍ଠ କ୍ଷେତ୍ର |
surface integral,ଭୂପୃଷ୍ଠ ଅବିଚ୍ଛେଦ୍ୟ |
surjection,ସର୍ଜେକସନ
surjective,ସର୍ଜେକ୍ଟିଭ୍ |
surjective map,ସର୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର
symbol,ପ୍ରତୀକ
symbolic logic,ସାଙ୍କେତିକ ତର୍କ |
symbolic model,ସାଙ୍କେତିକ ମଡେଲ୍ |
symmetric,ସମୃଦ୍ଧ
symmetrical,ସମୃଦ୍ଧ
symmetric determinant,ସମୃଦ୍ଧ ନିର୍ଣ୍ଣୟକାରୀ |
symmetric difference,ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |
symmetric matrix,ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
system analysis,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
systematic sampling,ବ୍ୟବସ୍ଥିତ ନମୁନା ସଂଗ୍ରହ |
table,ଟେବୁଲ୍
tableau,ଟେବୁଲ୍
table of integrals,ଇଣ୍ଟିଗାଲ୍ସର ଟେବୁଲ୍ |
tabular,ଟାବୁଲାର୍ |
tabular form,ଟାବୁଲାର୍ ଫର୍ମ |
tabular logarithm,ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |
tabulate,ଟ୍ୟାବୁଲେଟ୍ |
tabulated value,ଟ୍ୟାବଲେଡ୍ ମୂଲ୍ୟ |
tabulation,ଟ୍ୟାବୁଲେସନ୍ |
tabulator,ଟାବୁଲେଟର
tail,ଲାଂଜ
tail area (of distribution),ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର)
tangency,ଟାଙ୍ଗେନ୍ସି |
tangent,ଟାଙ୍ଗେଣ୍ଟ୍ |
tangent hyperplane,ଟାଙ୍ଗେଣ୍ଟ ହାଇପରପ୍ଲେନ୍ |
tangential,tangential
tangential component,ଟାଙ୍ଗେସିଆଲ୍ ଉପାଦାନ |
tangential section,ଟାଙ୍ଗେନସିଆଲ୍ ବିଭାଗ |
tangent line,ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |
tangent plane,ଟାଙ୍ଗେଣ୍ଟ ବିମାନ |
tangent space,ଟାଙ୍ଗେଣ୍ଟ୍ ସ୍ପେସ୍ |
tape punch,ଟେପ୍ ପିଚ୍ |
tape reader,ଟେପ୍ ରିଡର୍ |
Tauberian theorem,ଟାଉବେରିଆନ୍ ଥିଓରେମ୍ |
Taylor's theorem,ଟେଲରଙ୍କ ଥିଓରେମ୍ |
Tchebychev metric,Tchebychev ମେଟ୍ରିକ୍ |
t-distribution,ଟି-ବଣ୍ଟନ |
telescopic series,ଟେଲିସ୍କୋପିକ୍ ସିରିଜ୍ |
temporal coordinates,ସାମୟିକ ସଂଯୋଜନା |
temporal relationship,ସାମୟିକ ସମ୍ପର୍କ |
temporal variable,ସାମୟିକ ଭେରିଏବଲ୍ |
tensile strength,ତନଯ ସକତୀ
tensor,ଟେନସର୍ |
tensor analysis,ଟେନସର୍ ବିଶ୍ଳେଷଣ |
tensor product,ଟେନସର୍ ଉତ୍ପାଦ |
tentative formulation,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର
term,ଶବ୍ଦ
terminal condition,ଟର୍ମିନାଲ୍ ଅବସ୍ଥା
terminal velocity dive,ଟର୍ମିନାଲ୍ ବେଗ ବୁଡ଼ିବା |
terminating decimal,ଦଶମିକ ସମାପ୍ତ
term values,ଶବ୍ଦ ମୂଲ୍ୟଗୁଡ଼ିକ
termwise differentiation,ଶବ୍ଦଗତ ଭିନ୍ନତା |
termwise integration,ଶବ୍ଦ ଅନୁଯାୟୀ ଏକୀକରଣ |
ternary,ତୃତୀୟ
test,ପରୀକ୍ଷା
test for homogeneity of variances,ଭିନ୍ନତାର ଏକତା ପାଇଁ ପରୀକ୍ଷା |
test function,ପରୀକ୍ଷା କାର୍ଯ୍ୟ
test of hypothesis,ଅନୁମାନର ପରୀକ୍ଷା |
test of significance,ମହତ୍ତ୍ of ର ପରୀକ୍ଷା
test statistics,ପରୀକ୍ଷା ପରିସଂଖ୍ୟାନ |
tetrahedral,tetrahedral
tetrahedral angle,ଟେଟ୍ରାହେଡ୍ରାଲ୍ କୋଣ |
tetrahedron,ଟେଟ୍ରେଡ୍ରନ୍ |
theorem,ତତ୍ତ୍ୱ
theorem of residues,ଅବଶିଷ୍ଟ ତତ୍ତ୍। |
theoretical demand function,ତତ୍ତ୍ demand ିକ ଚାହିଦା କାର୍ଯ୍ୟ |
theoretical discrete distribution,ତତ୍ତ୍ disc ିକ ପୃଥକ ବଣ୍ଟନ |
theoretical error,ତତ୍ତ୍ୱଗତ ତ୍ରୁଟି |
theoretical fit,ତତ୍ତ୍ୱଗତ ଫିଟ୍ |
theoretical formulation,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
theoretical frequency,ତତ୍ତ୍ୱିକ ଆବୃତ୍ତି |
theoretically,ତତ୍ତ୍ୱଗତ ଭାବରେ |
theoretical model,ତତ୍ତ୍ୱିକ ମଡେଲ୍ |
theoretical treatment,ତତ୍ତ୍ୱିକ ଚିକିତ୍ସା |
theory of equations,ସମୀକରଣର ସିଦ୍ଧାନ୍ତ |
theory of errors,ତ୍ରୁଟିର ତତ୍ତ୍। |
theory of estimation,ଆକଳନ ସିଦ୍ଧାନ୍ତ |
theory of functions,କାର୍ଯ୍ୟଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ |
theory of games,ଖେଳର ସିଦ୍ଧାନ୍ତ |
theory of gravitation,ମାଧ୍ୟାକର୍ଷଣ ତତ୍ତ୍। |
theory of information,ସୂଚନା ସିଦ୍ଧାନ୍ତ
theory of replacement (= theory of failure),ସ୍ଥାନାନ୍ତରର ସିଦ୍ଧାନ୍ତ (= ବିଫଳତାର ସିଦ୍ଧାନ୍ତ)
theory of sets,ସେଟ୍ ର ସିଦ୍ଧାନ୍ତ |
theory of waiting lines(= queuing theory),ଅପେକ୍ଷା ରେଖାଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ (= ଧାଡି ତତ୍ତ୍))
theory of waves,ତରଙ୍ଗର ସିଦ୍ଧାନ୍ତ |
Thermodynamic,ଥର୍ମୋଡାଇନାମିକ୍ |
thread of a screw,ଏକ ସ୍କ୍ରୁର ସୂତା |
three dimensional,ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ |
three dimensional vector analysis,ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ବିଶ୍ଳେଷଣ |
three-way classification,ତିନି-ମାର୍ଗ ବର୍ଗୀକରଣ |
throw,ଫୋପାଡି ଦିଅ |
thrust,ଥ୍ରଷ୍ଟ |
time,ସମୟ
time axis,ସମୟ ଅକ୍ଷ
time dependence,ସମୟ ନିର୍ଭରଶୀଳତା |
