Marathi,Kannada
आयताकृती हायपरबोला,ಆಯತಾಕಾರದ ಹೈಪರ್ಬೋಲಾ
आयताकृती मॅट्रिक्स,ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
आयताकृती पॅरेललोपाइप (घनाकार),ಆಯತಾಕಾರದ ಪ್ಯಾರೆಲ್ಲೆಲೋಪಿಪ್ಡ್ (ಕ್ಯೂಬಾಯ್ಡ್)
सुधारण्यायोग्य वक्र,ಸರಿಪಡಿಸಬಹುದಾದ ಕರ್ವ್
पुनरावृत्ती सूत्र,ಮರುಕಳಿಸುವಿಕೆಯ ಸೂತ್ರ
आवर्ती दशांश,ಮರುಕಳಿಸುವ ದಶಮಾಂಶ
पुनरावृत्ती सूत्र,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
कमी एकेलॉन फॉर्म,ಕಡಿಮೆಯಾದ ಎಚೆಲೋನ್ ರೂಪ
reductio-ad-absurdum,reductio-ad-absurdum
कपात सूत्र,ಕಡಿತ ಸೂತ್ರ
संदर्भ ओळ,ಉಲ್ಲೇಖ ಸಾಲು
संदर्भ बिंदू,ಉಲ್ಲೇಖ ಬಿಂದು
परावर्तित लहर,ಪ್ರತಿಫಲಿತ ತರಂಗ
प्रतिबिंब,ಪ್ರತಿಬಿಂಬ
प्रतिक्षेपी कायदा,ಪ್ರತಿಫಲಿತ ಕಾನೂನು
अभिसरण क्षेत्र,ಒಮ್ಮುಖದ ಪ್ರದೇಶ
विचलनाचा प्रदेश,ಭಿನ್ನತೆಯ ಪ್ರದೇಶ
एकत्रीकरणाचा प्रदेश,ಏಕೀಕರಣದ ಪ್ರದೇಶ
प्रतिगमन विश्लेषण,ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
प्रतिगमन वक्र,ಹಿಂಜರಿತ ಕರ್ವ್
प्रतिगमन समीकरण,ಹಿಂಜರಿತ ಸಮೀಕರಣ
प्रतिगमन ओळ,ಹಿಂಜರಿತ ರೇಖೆ
प्रतिगमन मॉडेल,ಹಿಂಜರಿತ ಮಾದರಿ
नियमित वक्र,ನಿಯಮಿತ ಕರ್ವ್
नियमित षटकोनी,ನಿಯಮಿತ ಷಡ್ಭುಜಾಕೃತಿ
नियमित मॅट्रिक्स,ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್
नियमित टेट्राहेड्रॉन,ನಿಯಮಿತ ಟೆಟ್ರಾಹೆಡ್ರಾನ್
सापेक्ष पूरक,ಸಾಪೇಕ್ಷ ಪೂರಕ
सापेक्ष कमाल,ತುಲನಾತ್ಮಕ ಗರಿಷ್ಠ
सापेक्ष किमान,ತುಲನಾತ್ಮಕ ಕನಿಷ್ಠ
सापेक्ष संभाव्यता (सशर्त संभाव्यता),ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ (ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ)
सापेक्ष वेग,ಸಾಪೇಕ್ಷ ವೇಗ
सापेक्षता,ಸಾಪೇಕ್ಷತೆ
सापेक्षता सिद्धांत,ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ
विश्वसनीयता,ವಿಶ್ವಾಸಾರ್ಹತೆ
विश्वसनीयता समस्या,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ
उर्वरित मुदत,ಉಳಿದ ಅವಧಿ
उर्वरित प्रमेय,ಉಳಿದ ಪ್ರಮೇಯ
पुनरावृत्ती मर्यादा,ಪುನರಾವರ್ತಿತ ಮಿತಿ
पुनरावृत्ती रीमन इंटिग्रल,ಪುನರಾವರ್ತಿತ ರೀಮನ್ ಅವಿಭಾಜ್ಯ
प्रतिनिधित्व,ಪ್ರಾತಿನಿಧ್ಯ
अवशेष,ಶೇಷ
खांबावर अवशेष,ಧ್ರುವದಲ್ಲಿ ಶೇಷ
ठराव,ನಿರ್ಣಯ
सैन्याचा ठराव,ಪಡೆಗಳ ನಿರ್ಣಯ
वेगाचे निराकरण,ವೇಗಗಳ ನಿರ್ಣಯ
परिणामी,ಪರಿಣಾಮವಾಗಿ
परिणामी शक्ती,ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ
परिणामी वेक्टर,ಪರಿಣಾಮವಾಗಿ ವೆಕ್ಟರ್
सुधारित सिम्प्लेक्स तंत्र,ಪರಿಷ್ಕೃತ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ
समभुज चौकोन,ರೋಂಬಸ್
रिमन इंटिग्रल,ರೀಮನ್ ಅವಿಭಾಜ್ಯ
काटकोन,ಬಲ ಕೋನ
काटकोन त्रिकोण,ಬಲ ಕೋನದ ತ್ರಿಕೋನ
उजवा गोलाकार शंकू,ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್
योग्य कॉसेट,ಸರಿಯಾದ ಸಂಯೋಜನೆ
उजवा सिलेंडर,ಬಲ ಸಿಲಿಂಡರ್
उजव्या हाताचा,ಬಲಗೈ
उजवा उलटा,ಬಲ ವಿಲೋಮ
कठोर पुरावा,ಕಠಿಣ ಪುರಾವೆ
अंगठी,ಉಂಗುರ
पूर्णांकांची रिंग,ಪೂರ್ಣಾಂಕಗಳ ಉಂಗುರ
आर-समाकलनीय,ಆರ್-ಇಂಟಿಗ್ರೇಬಲ್
मूळ,ಬೇರು
रूट म्हणजे चौरस,ಮೂಲ ಎಂದರೆ ಚೌಕ
बहुपदीचे मूळ,ಬಹುಪದದ ಮೂಲ
रोटेशन,ಸುತ್ತುವುದು
गोलाकार त्रुटी,ಪೂರ್ಣಾಂಕ ದೋಷ
पंक्ती,ಸಾಲು
पंक्ती-दर-स्तंभ गुणाकार,ಸಾಲು-ಮೂಲಕ-ಕಾಲಮ್ ಗುಣಾಕಾರ
पंक्ती समतुल्यता,ಸಾಲು ಸಮಾನತೆ
पंक्ती मॅट्रिक्स,ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್
पंक्ती रँक,ಸಾಲು ಶ್ರೇಣಿ
खोगीर बिंदू,ತಡಿ ಬಿಂದು
नमुना,ಮಾದರಿ
नमुना म्हणजे,ಮಾದರಿ ಎಂದರೆ
नमुना बिंदू,ಮಾದರಿ ಬಿಂದು
नमुन्याचा आकार,ಮಾದರಿ ಅಳತೆ
नमुना जागा,ಮಾದರಿ ಜಾಗ
नमुना मानक विचलन,ಮಾದರಿ ಪ್ರಮಾಣಿತ ವಿಚಲನ
नमुना सर्वेक्षण,ಮಾದರಿ ಸಮೀಕ್ಷೆ
नमुना भिन्नता,ಮಾದರಿ ವ್ಯತ್ಯಾಸ
नमुना,ಮಾದರಿ
नमुना वितरण,ಮಾದರಿ ವಿತರಣೆ
नमुना त्रुटी,ಮಾದರಿ ದೋಷ
नमुना अंतराल,ಮಾದರಿ ಮಧ್ಯಂತರ
नमुना पद्धत,ಮಾದರಿ ವಿಧಾನ
नमुना सिद्धांत,ಮಾದರಿ ಸಿದ್ಧಾಂತ
प्रतिस्थापनासह नमुना घेणे,ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ
स्केलर,ಸ್ಕೇಲಾರ್
स्केलर फील्ड,ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ
स्केलर मॅट्रिक्स,ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
स्केलर एकाधिक,ಸ್ಕೇಲಾರ್ ಬಹು
स्केलर गुणाकार,ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ
स्केलर उत्पादन,ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ
स्केलर प्रमाण,ಸ್ಕೇಲಾರ್ ಪ್ರಮಾಣ
स्केलर ट्रिपल उत्पादन,ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
दृश्य त्रिकोण,ದೃಶ್ಯ ತ್ರಿಕೋನ
विखुरलेला आकृती,ಚದುರಿದ ರೇಖಾಚಿತ್ರ
श्रोडिंगर समीकरण,ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ
हंगामी चढउतार,ಋತುಮಾನದ ಏರಿಳಿತ
secant,ಸೆಕೆಂಟ್
secant पद्धत,ಸೆಕೆಂಟ್ ವಿಧಾನ
दुसरा व्युत्पन्न,ಎರಡನೇ ಉತ್ಪನ್ನ
दुसरी ऑर्डर,ಎರಡನೇ ಆದೇಶ
विभाग,ವಿಭಾಗ
क्षेत्र,ವಲಯ
वक्र भाग,ವಕ್ರರೇಖೆಯ ವಿಭಾಗ
स्वत: - संलग्न,ಸ್ವಯಂ - ಪಕ್ಕದ
स्वत: संलग्न ऑपरेटर,ಸ್ವಯಂ ಸಂಯೋಜಿತ ಆಪರೇಟರ್
स्वत: - संयुग्मित,ಸ್ವಯಂ - ಸಂಯೋಗ
semiaxis,ಸೆಮಿಯಾಕ್ಸಿಸ್
अर्धवर्तुळ,ಅರ್ಧವೃತ್ತ
अर्ध-निश्चित मॅट्रिक्स,ಅರೆ-ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
अर्ध-निश्चित चतुर्भुज फॉर्म,ಅರೆ-ನಿರ್ದಿಷ್ಟ ಚತುರ್ಭುಜ ರೂಪ
अर्धसमूह,ಅರೆಗುಂಪು
अर्ध-मांतर,ಅರೆ ಮಧ್ಯಂತರ
अर्ध प्रमुख अक्ष,ಅರೆ ಪ್ರಮುಖ ಅಕ್ಷ
अर्ध किरकोळ अक्ष,ಅರೆ ಸಣ್ಣ ಅಕ್ಷ
विभक्त बहुपदी,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ
व्हेरिएबल्सचे पृथक्करण,ಅಸ್ಥಿರಗಳ ಪ್ರತ್ಯೇಕತೆ
क्रम,ಅನುಕ್ರಮ
अनुक्रम सिद्धांत,ಅನುಕ್ರಮ ಸಿದ್ಧಾಂತ
अनुक्रमिक विश्लेषण,ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ
अनुक्रमिक नमुना,ಅನುಕ್ರಮ ಮಾದರಿ
मालिका सहसंबंध,ಸರಣಿ ಪರಸ್ಪರ ಸಂಬಂಧ
मालिका,ಸರಣಿ
सेट,ಸೆಟ್
सेक्संट,ಸೆಕ್ಸ್ಟಂಟ್
Shewhart नियंत्रण चार्ट,ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್‌ಗಳು
चिन्ह,ಚಿಹ್ನೆ
मॅट्रिक्सची स्वाक्षरी,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಹಿ
चतुर्भुज स्वरूपाची स्वाक्षरी,ಚತುರ್ಭುಜ ರೂಪದ ಸಹಿ
स्वाक्षरी केलेला क्रमांक,ಸಹಿ ಮಾಡಿದ ಸಂಖ್ಯೆ
महत्त्व पातळी,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
महत्त्व चाचणी,ಮಹತ್ವ ಪರೀಕ್ಷೆ
लक्षणीय अंक,ಗಮನಾರ್ಹ ಅಂಕಿ
साइन चाचणी,ಚಿಹ್ನೆ ಪರೀಕ್ಷೆ
साइनम फंक्शन,ಸಿಗ್ನಮ್ ಕಾರ್ಯ
समान लंबवृत्त,ಇದೇ ದೀರ್ಘವೃತ್ತಗಳು
समान आकडे,ಇದೇ ಅಂಕಿಅಂಶಗಳು
समानता,ಹೋಲಿಕೆ
समान मॅट्रिक्स,ಇದೇ ರೀತಿಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
साधे बंद वक्र,ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್
साधा सहसंबंध,ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ
साधी हार्मोनिक गती,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ
साधे यादृच्छिक नमुना,ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
simplex,ಸರಳ
सिम्प्लेक्स अल्गोरिदम,ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್
सिम्प्लेक्स टेबल,ಸರಳ ಕೋಷ್ಟಕ
सिम्पसनचा एक - तिसरा नियम,ಸಿಂಪ್ಸನ್ ಅವರ ಒಂದು - ಮೂರನೇ ನಿಯಮ
सिम्युलेशन तंत्र,ಸಿಮ್ಯುಲೇಶನ್ ತಂತ್ರ
एकाचवेळी विभेदक समीकरणे,ಏಕಕಾಲಿಕ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣಗಳು
एकाचवेळी समीकरणे,ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು
साइन,ಪಾಪ
साइन वक्र,ಸೈನ್ ಕರ್ವ್
सिंगलटन,ಸಿಂಗಲ್ಟನ್
एकल मूल्यवान कार्य,ಏಕ ಮೌಲ್ಯದ ಕಾರ್ಯ
एकवचन अविभाज्य,ಏಕವಚನ ಅವಿಭಾಜ್ಯ
एकलता,ಏಕತ್ವ
एकवचन मॅट्रिक्स,ಏಕವಚನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
एकवचन उपाय,ಏಕ ಪರಿಹಾರ
नमुन्याचा आकार,ಮಾದರಿಯ ಗಾತ್ರ
विकृत वितरण,ಓರೆಯಾದ ವಿತರಣೆ
स्क्यू-हर्मिटियन मॅट्रिक्स,ಓರೆ-ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
तिरकसपणा,ಓರೆತನ
स्क्यू सिमेट्रिक मॅट्रिक्स,ಓರೆ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
स्लॅक व्हेरिएबल,ಸ್ಲಾಕ್ ವೇರಿಯಬಲ್
उतार,ಇಳಿಜಾರು
उतार ग्रेडियंट,ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್
लहान कंस,ಸಣ್ಣ ಆವರಣಗಳು
गुळगुळीत वक्र,ನಯವಾದ ವಕ್ರರೇಖೆ
गुळगुळीत कार्य,ಸುಗಮ ಕಾರ್ಯ
वेळ मालिका गुळगुळीत,ಸಮಯ ಸರಣಿಯನ್ನು ಸುಗಮಗೊಳಿಸುವುದು
सौर यंत्रणा,ಸೌರ ಮಂಡಲ
solenoidal वेक्टर,ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್
घन,ಘನ
घन भूमिती,ಘನ ಜ್ಯಾಮಿತಿ
उपाय,ಪರಿಹಾರ
मालिकेत उपाय,ಸರಣಿಯಲ್ಲಿ ಪರಿಹಾರ
समाधान मॅट्रिक्स,ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
त्रिकोणाचे समाधान,ತ್ರಿಕೋನದ ಪರಿಹಾರ
समाधान जागा,ಪರಿಹಾರ ಜಾಗ
सोनीन बहुपदी,ಸೋನೈನ್ ಬಹುಪದೋಕ್ತಿ
जागा,ಜಾಗ
जागा वक्र,ಬಾಹ್ಯಾಕಾಶ ಕರ್ವ್
पसरलेला संच,ವ್ಯಾಪಿಸಿರುವ ಸೆಟ್
अवकाशीय सहकोरेलोग्राम,ಪ್ರಾದೇಶಿಕ ಕೋರ್ರೆಲೋಗ್ರಾಮ್
विशेष रेखीय गट,ವಿಶೇಷ ರೇಖೀಯ ಗುಂಪು
विशेष ऑर्थोगोनल गट,ವಿಶೇಷ ಆರ್ಥೋಗೋನಲ್ ಗುಂಪು
विशिष्ट गुरुत्व,ವಿಶಿಷ್ಟ ಗುರುತ್ವ
वर्णक्रमीय मॅपिंग प्रमेय,ಸ್ಪೆಕ್ಟ್ರಲ್ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ
फंक्शनचा स्पेक्ट्रम,ಕಾರ್ಯದ ಸ್ಪೆಕ್ಟ್ರಮ್
गोल,ಗೋಳ
गोलाकार समन्वय प्रणाली,ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
गोलाकार ध्रुवीय समन्वय,ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕ
गोलाकार त्रिकोण,ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ
गोलाकार त्रिकोणमिती,ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ
सर्पिल,ಸುರುಳಿಯಾಕಾರದ
चौरस,ಚೌಕ
चौकोनी कंस,ಚೌಕ ಆವರಣ
चौरस अविभाज्य,ಚೌಕ ಇಂಟಿಗ್ರೇಬಲ್
चौरस मॅट्रिक्स,ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
वर्गमुळ,ವರ್ಗ ಮೂಲ
नमुना घेण्याचा टप्पा,ಮಾದರಿಯ ಹಂತ
पायर्या फंक्शन,ಮೆಟ್ಟಿಲುಗಳ ಕಾರ್ಯ
प्रमाणित विचलन,ಪ್ರಮಾಣಿತ ವಿಚಲನ
मानक आतील उत्पादन,ಪ್ರಮಾಣಿತ ಆಂತರಿಕ ಉತ್ಪನ್ನ
समतोल स्थिती,ಸಮತೋಲನ ಸ್ಥಿತಿ
स्थिर वक्र,ಸ್ಥಾಯಿ ವಕ್ರರೇಖೆ
स्थिर बिंदू,ಸ್ಥಾಯಿ ಬಿಂದು
स्थिर मूल्य,ಸ್ಥಾಯಿ ಮೌಲ್ಯ
आकडेवारी,ಅಂಕಿಅಂಶ
सांख्यिकीय,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
सांख्यिकीय डेटा,ಅಂಕಿಅಂಶಗಳ ಡೇಟಾ
सांख्यिकीय वितरण,ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ
सांख्यिकीय गृहीतक,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ
सांख्यिकीय निष्कर्ष,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ತೀರ್ಮಾನ
सांख्यिकीय मॉडेल,ಅಂಕಿಅಂಶ ಮಾದರಿ
सांख्यिकीय लोकसंख्या,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ
सांख्यिकीय गुणवत्ता नियंत्रण,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ
आकडेवारी,ಅಂಕಿಅಂಶಗಳು
स्थिर,ಸ್ಥಿರ
स्थिर राज्य उपाय,ಸ್ಥಿರ ಸ್ಥಿತಿಯ ಪರಿಹಾರ
सरळ चढण (वक्र),ಕಡಿದಾದ ಆರೋಹಣ (ವಕ್ರರೇಖೆಯ)
सर्वात उंच चढण डिझाइन,ಕಡಿದಾದ ಆರೋಹಣ ವಿನ್ಯಾಸ
सर्वात उंच कूळ,ಕಡಿದಾದ ಇಳಿಜಾರು
चरण कार्य,ಹಂತದ ಕಾರ್ಯ
स्टर्लिंग मालिका,ಸ್ಟಿರ್ಲಿಂಗ್ ಸರಣಿ
स्टोकेस्टिक,ಅಸ್ಥಿರ
स्टोकास्टिक मॅट्रिक्स,ಸ್ಟೊಕಾಸ್ಟಿಕ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
स्टोकास्टिक मॉडेल,ಸ್ಥಾಪಿತ ಮಾದರಿ
स्टोकास्टिक प्रोग्रामिंग,ಸ್ಥಾಪಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
स्टोकास्टिक व्हेरिएबल,ಸ್ಥಾಯಿ ವೇರಿಯಬಲ್
स्टोक्सचे प्रमेय,ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ
सरळ रेषा,ಸರಳ ರೇಖೆ
स्तर तक्ता,ಸ್ತರ ಚಾರ್ಟ್
स्तरीकरण,ಶ್ರೇಣೀಕರಣ
स्तरीकृत नमुना,ಶ್ರೇಣೀಕೃತ ಮಾದರಿ
प्रवाह-रेषा,ಸ್ಟ್ರೀಮ್-ಲೈನ್
ताण,ಒತ್ತಡ
काटेकोरपणे बहिर्वक्र कार्य,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಪೀನ ಕಾರ್ಯ
काटेकोरपणे कमी होत आहे,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
काटेकोरपणे वाढत आहे,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಹೆಚ್ಚುತ್ತಿದೆ
काटेकोरपणे मोनोटोनिक कार्य,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಏಕತಾನತೆಯ ಕಾರ್ಯ
विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी),ವಿದ್ಯಾರ್ಥಿಗಳ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿಗಳ &quot;ಟಿ&quot; ಪರೀಕ್ಷೆ)
उप-संग्रह,ಉಪ ಸಂಗ್ರಹ
उप निर्धारक,ಉಪ ನಿರ್ಣಾಯಕ
उपक्षेत्र,ಉಪಕ್ಷೇತ್ರ
उपसमूह,ಉಪಗುಂಪು
उप-मांतर,ಉಪ ಮಧ್ಯಂತರ
सबमॅट्रिक्स,ಉಪಮಾತೃಕೆ
सबस्क्रिप्ट,ಚಂದಾದಾರಿಕೆ
त्यानंतरचा,ಅನುಕ್ರಮ
उपसंच,ಉಪವಿಭಾಗ
सबस्पेस,ಉಪಸ್ಥಳ
बदली,ಪರ್ಯಾಯ
subtangent,ಉಪಟ್ಯಾಂಜೆಂಟ್
वजा करणे,ಉಪಟಳ
वजा करा,ಕಳೆಯಿರಿ
वजाबाकी,ವ್ಯವಕಲನ
सलग,ಸತತ
सलग भेद,ಸತತ ವ್ಯತ್ಯಾಸ
सलग एकीकरण,ಸತತ ಏಕೀಕರಣ
उत्तराधिकारी,ಉತ್ತರಾಧಿಕಾರಿ
प्रत्यय,ಪ್ರತ್ಯಯ
बेरीज,ಮೊತ್ತ
बेरीज फंक्शन,ಮೊತ್ತ ಕಾರ್ಯ
जोडण्यायोग्य,ಸಂಕ್ಷೇಪಿಸಬಹುದಾದ
आदेश,ಸಾರಾಂಶ
बेरीज,ಸಂಕಲನ
समीकरण अधिवेशन,ಸಂಕಲನ ಸಮಾವೇಶ
बेरीज सूत्र,ಸಂಕಲನ ಸೂತ್ರ
मालिकेची बेरीज,ಸರಣಿಯ ಸಂಕಲನ
बेरीज चिन्ह,ಸಂಕಲನ ಚಿಹ್ನೆ
बेरीज ते अनंत,ಮೊತ್ತಕ್ಕೆ ಅನಂತ
सुपरस्क्रिप्ट,ಮೇಲ್ಬರಹ
सुपरसेट,ಸೂಪರ್ಸೆಟ್
सुपरसोनिक प्रवाह,ಶಬ್ದಾತೀತ ಹರಿವು
पूरक कोन,ಪೂರಕ ಕೋನ
समर्थन हायपरप्लेन,ಹೈಪರ್‌ಪ್ಲೇನ್ ಅನ್ನು ಬೆಂಬಲಿಸುತ್ತದೆ
फंक्शनचे समर्थन,ಕಾರ್ಯದ ಬೆಂಬಲ
समजा,ಊಹಿಸಿಕೊಳ್ಳಿ
सर्वोच्च,ಸರ್ವೋಚ್ಚ
surd,surd
पृष्ठभाग,ಮೇಲ್ಮೈ
पृष्ठभागाचे क्षेत्रफळ,ಮೇಲ್ಮೈ ಪ್ರದೇಶದ
पृष्ठभाग अविभाज्य,ಮೇಲ್ಮೈ ಅವಿಭಾಜ್ಯ
सर्जेशन,ಸರ್ಜೆಕ್ಷನ್
surjective,ಸಜೆಕ್ಟಿವ್
सर्जेक्टिव्ह नकाशा,ಸರ್ಜೆಕ್ಟಿವ್ ನಕ್ಷೆ
चिन्ह,ಚಿಹ್ನೆ
प्रतीकात्मक तर्क,ಸಾಂಕೇತಿಕ ತರ್ಕ
प्रतीकात्मक मॉडेल,ಸಾಂಕೇತಿಕ ಮಾದರಿ
सममितीय,ಸಮ್ಮಿತೀಯ
सममितीय,ಸಮ್ಮಿತೀಯ
सममितीय निर्धारक,ಸಮ್ಮಿತೀಯ ನಿರ್ಣಾಯಕ
सममितीय फरक,ಸಮ್ಮಿತೀಯ ವ್ಯತ್ಯಾಸ
सममित मॅट्रिक्स,ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
प्रणाली विश्लेषण,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
पद्धतशीर नमुना,ವ್ಯವಸ್ಥಿತ ಮಾದರಿ
टेबल,ಟೇಬಲ್
झांकी,ಕೋಷ್ಟಕ
अविभाज्य सारणी,ಅವಿಭಾಜ್ಯಗಳ ಕೋಷ್ಟಕ
सारणी,ಕೋಷ್ಟಕ
सारणी फॉर्म,ಕೋಷ್ಟಕ ರೂಪ
सारणी लॉगरिदम,ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್
सारणी,ಕೋಷ್ಟಕ
सारणीबद्ध मूल्य,ಕೋಷ್ಟಕ ಮೌಲ್ಯ
सारणी,ಕೋಷ್ಟಕ
टॅब्युलेटर,ಕೋಷ್ಟಕ
शेपूट,ಬಾಲ
शेपटीचे क्षेत्र (वितरणाचे),ಬಾಲ ಪ್ರದೇಶ (ವಿತರಣೆ)
स्पर्शिकता,ಸ್ಪರ್ಶಕತೆ
स्पर्शिका,ಸ್ಪರ್ಶಕ
स्पर्शिका हायपरप्लेन,ಸ್ಪರ್ಶಕ ಹೈಪರ್‌ಪ್ಲೇನ್
स्पर्शिक,ಸ್ಪರ್ಶಕ
स्पर्शिक घटक,ಸ್ಪರ್ಶಕ ಘಟಕ
स्पर्शिका विभाग,ಸ್ಪರ್ಶಕ ವಿಭಾಗ
स्पर्शरेषा,ಸ್ಪರ್ಶ ರೇಖೆ
स्पर्शिका विमान,ಸ್ಪರ್ಶಕ ವಿಮಾನ
स्पर्शिका जागा,ಸ್ಪರ್ಶಕ ಜಾಗ
टेप पंच,ಟೇಪ್ ಪಂಚ್
टेप रीडर,ಟೇಪ್ ರೀಡರ್
टॉबेरियन प्रमेय,ಟೌಬೆರಿಯನ್ ಪ್ರಮೇಯ
टेलरचे प्रमेय,ಟೇಲರ್ ಪ್ರಮೇಯ
Tchebychev मेट्रिक,ಚೆಬಿಚೆವ್ ಮೆಟ್ರಿಕ್
टी-वितरण,ಟಿ-ವಿತರಣೆ
टेलिस्कोपिक मालिका,ದೂರದರ್ಶಕ ಸರಣಿ
ऐहिक निर्देशांक,ತಾತ್ಕಾಲಿಕ ನಿರ್ದೇಶಾಂಕಗಳು
ऐहिक संबंध,ತಾತ್ಕಾಲಿಕ ಸಂಬಂಧ
टेम्पोरल व्हेरिएबल,ತಾತ್ಕಾಲಿಕ ವೇರಿಯಬಲ್
ताणासंबंधीचा शक्ती,ಕರ್ಷಕ ಶಕ್ತಿ
टेन्सर,ಟೆನ್ಸರ್
टेन्सर विश्लेषण,ಟೆನ್ಸರ್ ವಿಶ್ಲೇಷಣೆ
टेन्सर उत्पादन,ಟೆನ್ಸರ್ ಉತ್ಪನ್ನ
तात्पुरते सूत्रीकरण,ತಾತ್ಕಾಲಿಕ ಸೂತ್ರೀಕರಣ
मुदत,ಅವಧಿ
टर्मिनल स्थिती,ಟರ್ಮಿನಲ್ ಸ್ಥಿತಿ
टर्मिनल वेग डायव्ह,ಟರ್ಮಿನಲ್ ವೇಗ ಡೈವ್
दशांश समाप्त करणे,ಕೊನೆಗೊಳ್ಳುವ ದಶಮಾಂಶ
मुदत मूल्ये,ಪದ ಮೌಲ್ಯಗಳು
शब्दानुसार भिन्नता,ಅವಧಿಯ ವ್ಯತ್ಯಾಸ
टर्मवार एकीकरण,ಅವಧಿಯ ಏಕೀಕರಣ
तिरंगी,ತ್ರಯಾತ್ಮಕ
