Marathi,Punjabi
स्थिरीकरण,ਸਥਿਰਤਾ
स्टॅबिलायझर नेटवर्क,ਸਥਿਰ ਨੈੱਟਵਰਕ
"स्टॅक, स्टॅक","ਸਟੈਕ, ਸਟੈਕ"
मनाचा दिग्दर्शक,ਮਨ ਨਿਰਦੇਸ਼ਕ
चरण कार्यक्षमता,ਕਦਮ ਕੁਸ਼ਲਤਾ
समांतर वेळ,ਸਮਾਂਤਰ ਸਮਾਂ
मानक मोठेपणा मॉड्यूलेशन,ਮਿਆਰੀ ਐਪਲੀਟਿਊਡ ਮੋਡੂਲੇਸ਼ਨ
मानक सेल,ਮਿਆਰੀ ਸੈੱਲ
प्रमाणित विचलन,ਮਿਆਰੀ ਭਟਕਣ
मानक TTL,ਮਿਆਰੀ TTL
आपत्कालीन उर्जा प्रणाली,ਸੰਕਟਕਾਲੀਨ ਪਾਵਰ ਸਿਸਟਮ
स्थिर लहर,ਸਥਿਰ ਲਹਿਰ
स्थिर लहर प्रमाण,ਸਥਿਰ ਤਰੰਗ ਅਨੁਪਾਤ
अंतर गुणोत्तर,ਦੂਰੀ ਅਨੁਪਾਤ
थोडा प्रारंभ करा,ਬਿੱਟ ਸ਼ੁਰੂ ਕਰੋ
सुरुवातीची नाडी,ਸ਼ੁਰੂਆਤੀ ਨਬਜ਼
स्थिती आकृती,ਸਥਿਤੀ ਚਿੱਤਰ
स्थिती-संक्रमण आकृती,ਸਥਿਤੀ-ਪਰਿਵਰਤਨ ਚਿੱਤਰ
परिवर्तनीय फिल्टर,ਬਦਲਣਯੋਗ ਫਿਲਟਰ
स्थिर वर्ण,ਸਥਿਰ ਅੱਖਰ
स्थिर वीज,ਸਥਿਰ ਬਿਜਲੀ
कायमस्वरूपी मेमरी सेल,ਸਥਾਈ ਮੈਮੋਰੀ ਸੈੱਲ
स्थिर यादृच्छिक प्रवेश मेमरी,ਸਥਿਰ ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ
स्थिती नोंदवही,ਸਥਿਤੀ ਰਜਿਸਟਰ
स्थिती चिन्ह,ਸਥਿਤੀ ਚਿੰਨ੍ਹ
POS टर्मिनल,ਸਥਿਤੀ ਟਰਮੀਨਲ
सुकाणू तर्क,ਸਟੀਅਰਿੰਗ ਤਰਕ
टायर्ड जंक्शन,ਟਾਇਰ ਜੰਕਸ਼ਨ
चरण सूचक प्रोफाइल,ਕਦਮ ਸੂਚਕ ਪ੍ਰੋਫ਼ਾਈਲ
चरण प्रतिसाद,ਕਦਮ ਜਵਾਬ
श्रेणीबद्ध,ਟਾਇਰਡ
स्टेपर मोटर,ਸਟੈਪਰ ਮੋਟਰ
स्टिरिओ समभुज,ਸਟੀਰੀਓ ਸਮਭੁਜ
स्टिरिओ रिसीव्हर वारंवारता,ਸਟੀਰੀਓ ਰਿਸੀਵਰ ਬਾਰੰਬਾਰਤਾ
घट्ट जोडणी,ਤੰਗ ਜੋੜੀ
खंडित बँड,ਬਰੇਕ ਬੈਂਡ
स्टोरेज विलंब,ਸਟੋਰੇਜ ਲੇਟੈਂਸੀ
स्टोरेज मेमरी,ਸਟੋਰੇਜ਼ ਮੈਮੋਰੀ
"स्टोरेज वेळ, वेळ","ਸਟੋਰੇਜ਼ ਸਮਾਂ, ਸਮਾਂ"
स्ट्रेन गेज,ਤਣਾਅ ਗੇਜ
अवांछित धारण,ਅਣਚਾਹੇ ਪਕੜ
स्ट्रिंग,ਸਤਰ
स्टोरेज CRO,ਸਟੋਰੇਜ ਸੀ.ਆਰ.ਓ
स्ट्रोब,ਸਟ੍ਰੋਬ
स्ट्रोब सर्किट,ਸਟ੍ਰੋਬ ਸਰਕਟ
प्रेरक नाडी,ਪ੍ਰੇਰਕ ਨਬਜ਼
स्ट्रोक टर्मिनल,ਸਟਰੋਕ ਟਰਮੀਨਲ
स्ट्रोबोस्कोपिक गोल युनिट,ਸਟ੍ਰੋਬੋਸਕੋਪਿਕ ਗੋਲਾ ਇਕਾਈ
स्टब,ਸਟੱਬ
लॉक केलेले,ਸਥਿਰ
स्थिर गाळणे,ਸਥਿਰ ਫਿਲਟਰੇਟ
हादरले,ਹਿੱਲ ਗਿਆ
वाहक,ਕੈਰੀਅਰ
उपनियम,ਸਬਰੂਟੀਨ
व्याकरणात्मक वर्ण मिश्रण,ਵਿਆਕਰਨਿਕ ਅੱਖਰ ਮਿਸ਼ਰਣ
अधीनस्थ,ਸਬਜੈਕਟਿਵ
"अंडरले, सब्सट्रेट","ਅੰਡਰਲੇ, ਘਟਾਓਣਾ"
हात वजाबाकी,ਹੱਥ ਘਟਾਓ
वजा केले,ਘਟਾਓ
प्रगतीशील अंदाजे,ਪ੍ਰਗਤੀਸ਼ੀਲ ਅਨੁਮਾਨ
कालक्रमानुसार अंदाजे adc,ਕਾਲਕ੍ਰਮਿਕ ਅਨੁਮਾਨ adc
अचानक वातावरणाचा गोंधळ,ਅਚਾਨਕ ਵਾਯੂਮੰਡਲ ਗੜਬੜ
अॅडर अॅम्प्लिफायर,ਜੋੜਨ ਵਾਲਾ ਐਂਪਲੀਫਾਇਰ
सुपर बीटा ट्रान्झिस्टर,ਸੁਪਰ ਬੀਟਾ ਟਰਾਂਜ਼ਿਸਟਰ
अंतिम संगणक,ਅੰਤਮ ਕੰਪਿਊਟਰ
सुपर कंडक्टर,ਸੁਪਰ ਕੰਡਕਟਰ
हायपरहायब्रिड रिसीव्हर,ਹਾਈਬ੍ਰਿਡ ਰਿਸੀਵਰ
सुपर हेटरोडायन सिद्धांत,ਸੁਪਰ ਹੇਟਰੋਡਾਈਨ ਥਿਊਰੀ
ओव्हरपाइप लाइन प्रोसेसर,ਓਵਰ ਪਾਈਪ ਲਾਈਨ ਪ੍ਰੋਸੈਸਰ
सुपर स्केलर प्रोसेसर,ਸੁਪਰ ਸਕੇਲਰ ਪ੍ਰੋਸੈਸਰ
आरोप प्रमेय,ਇਮਪਿਊਟੇਸ਼ਨ ਥਿਊਰਮ
फीड व्होल्टेज अपवर्जन प्रमाण,ਫੀਡ ਵੋਲਟੇਜ ਬੇਦਖਲੀ ਅਨੁਪਾਤ
सहाय्यक चिप,ਸਹਾਇਕ ਚਿੱਪ
वाहक मॉड्यूलेशन थांबवा,ਕੈਰੀਅਰ ਮੋਡਿਊਲੇਸ਼ਨ ਨੂੰ ਰੋਕੋ
पृष्ठभाग ध्वनी लहरी,ਸਤਹ ਆਵਾਜ਼ ਤਰੰਗ
पृष्ठ अडथळा,ਪੰਨਾ ਰੁਕਾਵਟ
पृष्ठ बार डिटेक्टर,ਪੇਜ ਬਾਰ ਡਿਟੈਕਟਰ
पृष्ठ शुल्क,ਪੰਨਾ ਚਾਰਜ
पृष्ठ चरण प्रवाह,ਪੇਜ ਸਟੈਪ ਸਟ੍ਰੀਮ
स्थापित साधन,ਇੰਸਟਾਲ ਜੰਤਰ
पृष्ठ स्थापित तंत्रज्ञान,ਪੰਨਾ ਸਥਾਪਿਤ ਤਕਨਾਲੋਜੀ
लाट,ਵਾਧਾ
लाट प्रवाह,ਵਾਧਾ ਸਟਰੀਮ
लाट प्रतिबाधा,ਵਾਧਾ ਰੁਕਾਵਟ
लाट संरक्षक,ਵਾਧਾ ਰੱਖਿਅਕ
वाढ नोंदवही,ਵਿਕਾਸ ਰਜਿਸਟਰ
शामक,ਸੈਡੇਟਿਵ
लाट व्होल्टेज,ਵਾਧਾ ਵੋਲਟੇਜ
प्रतिसाद,ਜਵਾਬਦੇਹੀ
संवेदनशीलता,ਸੰਵੇਦਨਸ਼ੀਲਤਾ
रेझिस्टर व्होल्टेज,ਰੋਧਕ ਵੋਲਟੇਜ
सोयुझ टर्मिनल,ਸੋਯੂਜ਼ ਟਰਮੀਨਲ
फॅन जनरेटर,ਫੈਲਾਓ ਜਨਰੇਟਰ
तयारी युनिट,ਤਿਆਰੀ ਯੂਨਿਟ
दोलन,ਓਸਿਲੇਸ਼ਨ
डोलन चोक,ਡੋਲਨ ਚੋਕ
स्विच ब्रेकर,ਸਵਿੱਚ ਤੋੜਨ ਵਾਲਾ
स्विच केलेले कॅपेसिटर,ਬਦਲਿਆ ਕੈਪੇਸੀਟਰ
स्विच केलेले गेन अॅम्प्लीफायर,ਸਵਿੱਚ ਕੀਤਾ ਲਾਭ ਐਂਪਲੀਫਾਇਰ
स्विचिंग,ਬਦਲਣਾ
बीजगणित बदलणे,ਅਲਜਬਰਾ ਬਦਲਣਾ
स्विचिंग सर्किट,ਸਵਿਚਿੰਗ ਸਰਕਟ
वीज पुरवठा स्विच करणे,ਬਿਜਲੀ ਸਪਲਾਈ ਨੂੰ ਬਦਲਣਾ
स्विचिंग रेग्युलेटर,ਸਵਿਚਿੰਗ ਰੈਗੂਲੇਟਰ
स्विचिंग वेव्हफॉर्म,ਤਰੰਗ ਬਦਲਣਾ
प्रोग्राम करण्यायोग्य टाइमर स्विच केला,ਪ੍ਰੋਗਰਾਮੇਬਲ ਟਾਈਮਰ ਬਦਲਿਆ
सही करा,ਸਾਈਨ
प्रतीक कालावधी,ਪ੍ਰਤੀਕ ਦੀ ਮਿਆਦ
प्रतीकात्मक लेबल,ਪ੍ਰਤੀਕ ਲੇਬਲ
समकालिक विभाजक,ਸਮਕਾਲੀ ਵਿਭਾਜਕ
सिंक्रोनस सर्किट,ਸਮਕਾਲੀ ਸਰਕਟ
सिंक्रोनस सिग्नल,ਸਮਕਾਲੀ ਸਿਗਨਲ
सिंक्रोनायझर,ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ
सिंक्रोनस कॅल्क्युलेटर,ਸਮਕਾਲੀ ਕੈਲਕੁਲੇਟਰ
सिंक्रोनस डिटेक्टर,ਸਮਕਾਲੀ ਖੋਜੀ
सिंक्रोनस ट्रान्समिशन,ਸਮਕਾਲੀ ਪ੍ਰਸਾਰਣ
समकालिक ओळख,ਸਮਕਾਲੀ ਖੋਜ
वाक्य निर्मिती,ਵਾਕ ਗਠਨ
वारंवारता सिंथेसाइझर,ਬਾਰੰਬਾਰਤਾ ਸਿੰਥੇਸਾਈਜ਼ਰ
"शरीर रचना, प्रणाली डिझाइन","ਸਰੀਰ ਡਿਜ਼ਾਈਨ, ਸਿਸਟਮ ਡਿਜ਼ਾਈਨ"
टी-पाई रूपांतरणे,ਟੀ-ਪਾਈ ਪਰਿਵਰਤਨ
"टॅकोमीटर, रोटेशनल व्होल्टमीटर","ਟੈਕੋਮੀਟਰ, ਰੋਟੇਸ਼ਨਲ ਵੋਲਟਮੀਟਰ"
शेपटीचा प्रवाह,ਪੂਛ ਧਾਰਾ
टाकी सर्किट,ਟੈਂਕ ਸਰਕਟ
टॅंटलम कॅपेसिटर,tantalum capacitor
हकालपट्टी,ਬਰਖਾਸਤਗੀ
टेप रीप्ले,ਟੇਪ ਰੀਪਲੇਅ
"रिमूव्हर, एक्स्ट्रॅक्टर","ਹਟਾਉਣ ਵਾਲਾ, ਕੱਢਣ ਵਾਲਾ"
tarbel पृष्ठ,tarbel ਸਫ਼ਾ
टी-कनेक्टर,ਟੀ-ਕਨੈਕਟਰ
टेलिडेल्टस पेपर,ਟੈਲੀਡੇਲਟਸ ਪੇਪਰ
फेरफटका मापन,ਟੂਰ ਮਾਪ
"टेलिफोनी, टेलिफोनी","ਟੈਲੀਫੋਨੀ, ਟੈਲੀਫੋਨੀ"
टेलिग्राफर,ਟੈਲੀਗ੍ਰਾਫਰ
"दूरदर्शन, दूरदर्शन","ਟੈਲੀਵਿਜ਼ਨ, ਦੂਰਦਰਸ਼ਨ"
दूरदर्शन कॅमेरा,ਟੈਲੀਵਿਜ਼ਨ ਕੈਮਰਾ
दूरदर्शन रिसीव्हर,ਟੈਲੀਵਿਜ਼ਨ ਰਿਸੀਵਰ
टेलिगॉन प्रमेय,ਟੈਲੀਗਨ ਥਿਊਰਮ
टेट्रोड,tetrode
उष्णता भरपाई,ਗਰਮੀ ਦਾ ਮੁਆਵਜ਼ਾ
"rava, क्रिस्टल","rava, ਕ੍ਰਿਸਟਲ"
उष्णता-व्होल्टेज कनवर्टर,ਹੀਟ-ਵੋਲਟੇਜ ਕਨਵਰਟਰ
तात्पुरती डेटा रजिस्टर,ਅਸਥਾਈ ਡਾਟਾ ਰਜਿਸਟਰ
टर्मिनल,ਅਖੀਰੀ ਸਟੇਸ਼ਨ
चाचणी आघाडी,ਟੈਸਟ ਦੀ ਅਗਵਾਈ
चाचणी सिग्नल,ਟੈਸਟ ਸਿਗਨਲ
चतुर्थांश अणू,ਚਤੁਰਭੁਜ ਪਰਮਾਣੂ
थर्मल प्रवाह,ਥਰਮਲ ਰਨਆਫ
थर्मल अलगाव,ਥਰਮਲ ਅਲੱਗ-ਥਲੱਗ
"थर्मल आवाज, थर्मल आवाज","ਥਰਮਲ ਸ਼ੋਰ, ਥਰਮਲ ਸ਼ੋਰ"
थर्मल ऑक्सीकरण,ਥਰਮਲ ਆਕਸੀਕਰਨ
थर्मल प्रतिकार,ਥਰਮਲ ਪ੍ਰਤੀਰੋਧ
थर्मल एस्केप,ਥਰਮਲ ਬਚਣ
उष्णता खंडित,ਗਰਮੀ ਬਰੇਕ
थर्मल स्थिरता,ਥਰਮਲ ਸਥਿਰਤਾ
थर्मिओनिक उत्सर्जन,ਥਰਮਿਓਨਿਕ ਨਿਕਾਸ
उष्णता प्रतिरोध,ਗਰਮੀ ਪ੍ਰਤੀਰੋਧ
थर्मोकूपल,thermocouple
थर्मल प्रभाव,ਥਰਮਲ ਪ੍ਰਭਾਵ
उष्णता नियंत्रक,ਗਰਮੀ ਕੰਟਰੋਲਰ
थेवेनिन प्रमेय,thevenin ਪ੍ਰਮੇਯ
पातळ पडदा,ਪਤਲੀ ਝਿੱਲੀ
पातळ पडदा कॅपेसिटर,ਪਤਲੀ ਝਿੱਲੀ capacitor
पातळ पडदा प्रतिकार,ਪਤਲੀ ਝਿੱਲੀ ਪ੍ਰਤੀਰੋਧ
थोरियम लेपित टंगस्टन कॅथोड,ਥੋਰੀਅਮ ਕੋਟੇਡ ਟੰਗਸਟਨ ਕੈਥੋਡ
शक्ती नियम,ਸ਼ਕਤੀ ਨਿਯਮ
तिहेरी सर्किट,ਟ੍ਰਿਪਲ ਸਰਕਟ
त्रि-राज्य राम,ਤ੍ਰਿ-ਰਾਜ ਰਾਮ
ट्राय-एंड रेग्युलेटर,ਟ੍ਰਾਈ-ਐਂਡ ਰੈਗੂਲੇਟਰ
सिल डिटेक्टर,ਸਿਲ ਡਿਟੈਕਟਰ
खिडकीच्या चौकटीचा खालचा आडवा व्होल्टेज,ਸਿਲ ਵੋਲਟੇਜ
थायरट्रॉन ट्यूब,thyratron ਟਿਊਬ
"पुनर्गुंतवणूक, अल्पायुषी","ਮੁੜ ਨਿਵੇਸ਼, ਥੋੜ੍ਹੇ ਸਮੇਂ ਲਈ"
टिकलर ऑसिलेटर,ਟਿੱਕਲਰ ਔਸਿਲੇਟਰ
घट्ट जोडणी,ਤੰਗ ਜੋੜੀ
तिरपा,ਝੁਕਾਓ
वेळ आधारित सर्किट,ਸਮਾਂ ਅਧਾਰਤ ਸਰਕਟ
टाइमर जनरेटर,ਟਾਈਮਰ ਜਨਰੇਟਰ
वेळ बेस व्होल्टेज,ਟਾਈਮ ਬੇਸ ਵੋਲਟੇਜ
कॉल विलंब,ਕਾਲ ਦੇਰੀ
टाइम झोन परावर्तकता,ਸਮਾਂ ਖੇਤਰ ਪ੍ਰਤੀਬਿੰਬਤਾ
वेळ मार्कर जनरेटर,ਸਮਾਂ ਮਾਰਕਰ ਜਨਰੇਟਰ
काळ भागी,ਕਾਲ ਭਾਗੀ
वेळ विंडो,ਟਾਈਮ ਵਿੰਡੋ
टाइमिंग मोड स्विचिंग,ਟਾਈਮਿੰਗ ਮੋਡ ਸਵਿਚਿੰਗ
"वेळ नियंत्रक, वेळ नियंत्रक","ਸਮਾਂ ਕੰਟਰੋਲਰ, ਸਮਾਂ ਨਿਯੰਤਰਣ ਕਰਨ ਵਾਲਾ"
कंट्रोलर मोटरवर कॉल करा,ਕੰਟਰੋਲਰ ਮੋਟਰ ਨੂੰ ਕਾਲ ਕਰੋ
वेळ सेट आकृती,ਸਮਾਂ ਸੈੱਟ ਚਿੱਤਰ
वेळ समायोजन गोंधळ,ਟਾਈਮ ਐਡਜਸਟਮੈਂਟ ਝਟਕਾ
क्रोनोमीटर मार्कर जनरेटर,ਕ੍ਰੋਨੋਮੀਟਰ ਮਾਰਕਰ ਜਨਰੇਟਰ
कॉल समायोजक नेटवर्क,ਕਾਲ ਐਡਜਸਟਰ ਨੈੱਟਵਰਕ
टी-नेटवर्क,ਟੀ-ਨੈੱਟਵਰਕ
टॉगल स्विच,ਟੌਗਲ ਸਵਿੱਚ
टोकन बस नेटवर्क,ਟੋਕਨ ਬੱਸ ਨੈੱਟਵਰਕ
टोकन नेटवर्क,ਟੋਕਨ ਨੈੱਟਵਰਕ
स्वीकार्य बदल,ਸਵੀਕਾਰਯੋਗ ਤਬਦੀਲੀ
व्होकल ब्लास्ट जनरेटर,ਵੋਕਲ ਧਮਾਕੇ ਜਨਰੇਟਰ
toroid,toroid
टॉरस अँटेना,torus antenna
संपूर्ण हार्मोनिक विकृती,ਪੂਰੀ ਹਾਰਮੋਨਿਕ ਵਿਗਾੜ
टोटेम पोल,ਟੋਟੇਮ ਪੋਲ
टोटेम-पोल ट्रान्झिस्टर,ਟੋਟੇਮ-ਪੋਲ ਟਰਾਂਜ਼ਿਸਟਰ
स्पर्श स्विच,ਟੱਚ ਸਵਿੱਚ
स्पर्शिक स्वरीकरण,ਸਪਰਸ਼ ਵੋਕਲਾਈਜ਼ੇਸ਼ਨ
टी-पॅड,ਟੀ-ਪੈਡ
तिप्पट,ਤਿਹਰਾ
"ट्रेसिंग, ट्रेसिंग","ਟਰੇਸਿੰਗ, ਟਰੇਸਿੰਗ"
"ट्रॅक बॉल, ट्रॅक बॉल","ਟਰੈਕ ਬਾਲ, ਟਰੈਕ ਬਾਲ"
अनुपालन,ਪਾਲਣਾ
ट्रॅकिंग आणि कंट्रोल सर्किट,ਟਰੈਕਿੰਗ ਅਤੇ ਕੰਟਰੋਲ ਸਰਕਟ
"मागील कोर, अनुगामी कोर","ਪਿਛਲਾ ਕੋਰ, ਪਿਛਲਾ ਕੋਰ"
प्रशिक्षक,ਕੋਚ
अनुपालन,ਪਾਲਣਾ
परस्पर,ਪਰਸਪਰਤਾ
इंटरकंडक्टिव्हिटी,ਅੰਤਰ-ਚਾਲਕਤਾ
ट्रान्सड्यूसर,ਟ੍ਰਾਂਸਡਿਊਸਰ
हस्तांतरण वैशिष्ट्ये,ਟ੍ਰਾਂਸਫਰ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
हस्तांतरण कार्य,ਤਬਾਦਲਾ ਫੰਕਸ਼ਨ
नफा हस्तांतरित करा,ਤਬਾਦਲਾ ਲਾਭ
रूपांतरण,ਤਬਦੀਲੀ
"ट्रान्सफॉर्मर, ट्रान्सफॉर्मर","ਟ੍ਰਾਂਸਫਾਰਮਰ, ਟ੍ਰਾਂਸਫਾਰਮਰ"
ट्रान्सफॉर्मर जोडलेले अॅम्प्लिफायर,ਟ੍ਰਾਂਸਫਾਰਮਰ ਜੋੜੇ ਐਂਪਲੀਫਾਇਰ
ट्रान्सफॉर्मर कपलिंग,ਟ੍ਰਾਂਸਫਾਰਮਰ ਜੋੜਨਾ
परिवर्तनीय कार्यक्षमता,ਪਰਿਵਰਤਨਸ਼ੀਲ ਕੁਸ਼ਲਤਾ
क्षणिक,ਪਲ-ਪਲ
क्षणिक उल्लंघन,ਪਲ ਦੀ ਉਲੰਘਣਾ
क्षणिक प्रतिसाद,ਪਲ-ਪਲ ਜਵਾਬ
क्षणिक मंद,ਅਸਥਾਈ retarder
ट्रान्झिस्टर ब्लॉक,ਟਰਾਂਜ਼ਿਸਟਰ ਬਲਾਕ
ट्रान्झिस्टर चालू लाभ,ਟਰਾਂਜ਼ਿਸਟਰ ਮੌਜੂਦਾ ਲਾਭ
ट्रान्झिस्टर स्विच,ਟਰਾਂਜ਼ਿਸਟਰ ਸਵਿੱਚ
ट्रान्झिस्टर,ਟਰਾਂਜ਼ਿਸਟਰ
ट्रान्झिस्टरचा आवाज,ਟਰਾਂਜ਼ਿਸਟਰ ਸ਼ੋਰ
ट्रान्झिस्टर नियामक,ਟਰਾਂਜ਼ਿਸਟਰ ਰੈਗੂਲੇਟਰ
प्रस्थानाची वेळ,ਜਾਣ ਵੇਲੇ
संक्रमण कॅपेसिटर,ਤਬਦੀਲੀ capacitor
संक्रमण घटक,ਤਬਦੀਲੀ ਕਾਰਕ
संक्रमण वारंवारता,ਤਬਦੀਲੀ ਦੀ ਬਾਰੰਬਾਰਤਾ
संक्रमण क्षेत्र,ਤਬਦੀਲੀ ਜ਼ੋਨ
हस्तांतरण बफर,ਟ੍ਰਾਂਸਫਰ ਬਫਰ
ट्रान्समिशन नुकसान,ਸੰਚਾਰ ਦਾ ਨੁਕਸਾਨ
पारगम्यता,ਪਾਰਦਰਸ਼ੀਤਾ
"पाठवणारा, पाठवणारा","ਭੇਜਣ ਵਾਲਾ, ਭੇਜਣ ਵਾਲਾ"
वारंवारता ट्रान्समीटर,ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਮੀਟਰ
पारदर्शक कुंडी,ਪਾਰਦਰਸ਼ੀ ਕੁੰਡੀ
ट्रान्सपॉन्डर,ਟ੍ਰਾਂਸਪੋਂਡਰ
वाहतूक गुणक,ਆਵਾਜਾਈ ਗੁਣਕ
स्पष्ट कारण,ਸਪੱਸ਼ਟ ਕਾਰਨ
क्रॉस प्रतिकार,ਕਰਾਸ ਵਿਰੋਧ
आडवा लहर,ਟ੍ਰਾਂਸਵਰਸ ਵੇਵ
ट्रान्सविच,ਟ੍ਰਾਂਸਵਿਚ
नेट,ਨੈੱਟ
ट्रॅपेझॉइडल लाट,trapezoidal ਲਹਿਰ
प्रगतीशील लहरी ट्यूब,ਪ੍ਰਗਤੀਸ਼ੀਲ ਤਰੰਗ ਟਿਊਬ
चर वेगळे करणे,ਝਰੀ ਵੱਖ
triac,triac
त्रिकोणी स्क्वेअर वेव्ह कनवर्टर,ਤਿਕੋਣਾ ਵਰਗ ਵੇਵ ਪਰਿਵਰਤਕ
त्रिकोणी-साइन वेव्ह कनवर्टर,ਤਿਕੋਣਾ-ਸਾਈਨ ਵੇਵ ਪਰਿਵਰਤਕ
त्रिकोणी लहर जनरेटर,ਤਿਕੋਣੀ ਤਰੰਗ ਜਨਰੇਟਰ
ट्रिगर,ਟਰਿੱਗਰ
ट्रिगर डायोड,ਟਰਿੱਗਰ ਡਾਇਡ
ट्रिगर नाडी,ਟਰਿੱਗਰ ਪਲਸ
ट्रान्झिस्टर,ਟਰਾਂਜ਼ਿਸਟਰ
"सूक्ष्म समायोजन, ट्रिम","ਸੂਖਮ ਵਿਵਸਥਾ, ਟ੍ਰਿਮ"
सूक्ष्म समायोजक,ਮਾਈਕ੍ਰੋ ਐਡਜਸਟਰ
triode,triode
विभाजन पत्रिका,ਵੰਡੀ ਕੁੰਡਲੀ
तिहेरी अचूक संख्या,ਤੀਹਰਾ ਸ਼ੁੱਧਤਾ ਨੰਬਰ
तीन स्टेज बफर,ਤਿੰਨ ਪੜਾਅ ਬਫਰ
त्रिकूट तर्क,ਤਿਕੋਣੀ ਤਰਕ
ट्रोकोट्रॉन,trochotron
गोंधळ विखुरलेला दुवा,perturbation ਖਿੰਡੇ ਲਿੰਕ
ट्रोपोस्फियर,troposphere
समस्यानिवारक,ਸਮੱਸਿਆ ਨਿਵਾਰਕ
वास्तविक शक्ती कनवर्टर,ਅਸਲ ਪਾਵਰ ਕਨਵਰਟਰ
खरे वर्ग-मीन रूट व्होल्टमीटर,ਸੱਚਾ ਵਰਗ-ਮਤਲਬ ਰੂਟ ਵੋਲਟਮੀਟਰ
सत्य सारणी,ਸੱਚਾਈ ਸਾਰਣੀ
टी-राज्य,ਟੀ-ਰਾਜ
TTL,TTL
ट्यूबलर कॅपेसिटर,ਟਿਊਬਲਰ ਕੈਪੇਸੀਟਰ
ट्यून केलेले अॅम्प्लीफायर,ਟਿਊਨਡ ਐਂਪਲੀਫਾਇਰ
ट्यून केलेले कलेक्टर ऑसिलेटर,ਟਿਊਨਡ ਕੁਲੈਕਟਰ ਔਸਿਲੇਟਰ
ट्यून केलेला ड्रेन ऑसिलेटर,ਟਿਊਨਡ ਡਰੇਨ ਔਸਿਲੇਟਰ
व्होकल कोर,ਵੋਕਲ ਕੋਰ
ट्यूनिंग नेटवर्क,ਟਿਊਨਿੰਗ ਨੈੱਟਵਰਕ
व्होकल कॉर्ड,ਵੋਕਲ ਕੋਰਡਜ਼
"टनेल डायोड, टनेल डायोड","ਸੁਰੰਗ ਡਾਇਡ, ਸੁਰੰਗ ਡਾਇਡ"
"टनेलिंग इफेक्ट, टनेलिंग इफेक्ट","ਟਨਲਿੰਗ ਪ੍ਰਭਾਵ, ਸੁਰੰਗ ਪ੍ਰਭਾਵ"
टर्बाइन फ्लोमीटर,ਟਰਬਾਈਨ ਫਲੋਮੀਟਰ
संक्रमण कालावधी,ਤਬਦੀਲੀ ਦੀ ਮਿਆਦ
निवास वेळ,ਰਹਿਣ ਦਾ ਸਮਾਂ
सुरवातीची वेळ,ਸ਼ੁਰੂ ਕਰਨ ਦਾ ਸਮਾਂ
टर्नस्टाइल अँटेना ट्वीटर,ਟਰਨਸਟਾਇਲ ਐਂਟੀਨਾ ਟਵੀਟਰ
twitter,ਟਵਿੱਟਰ
यमल आगरक,ਯਮਲ ਅਗਰਕ
ट्विन-टी नॉच फिल्टर,ਟਵਿਨ-ਟੀ ਨੌਚ ਫਿਲਟਰ
yaml चहा oscillator,yaml ਚਾਹ ਔਸਿਲੇਟਰ
वळलेली जोडी,ਮਰੋੜਿਆ ਜੋੜਾ
ट्विस्टेड रिंग काउंटर,ਮਰੋੜਿਆ ਰਿੰਗ ਕਾਊਂਟਰ
twisted-nematic द्रव,ਮਰੋੜਿਆ-ਨੇਮੈਟਿਕ ਤਰਲ
द्वि-मार्ग नेटवर्क,ਦੋ-ਤਰੀਕੇ ਨਾਲ ਨੈੱਟਵਰਕ
ट्विस्ट्रॉन,twistron
"u-art, u-sart","ਯੂ-ਆਰਟ, ਯੂ-ਸਾਰਟ"
अल्ट्रासोनिक फॉल्ट डिटेक्टर,ultrasonic ਨੁਕਸ ਖੋਜੀ
प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी) वारंवारता,ultrasonic ਬਾਰੰਬਾਰਤਾ
अल्ट्राव्हायोलेट प्रकाश स्रोत/दिवा,ਅਲਟਰਾਵਾਇਲਟ ਰੋਸ਼ਨੀ ਸਰੋਤ/ਲੈਂਪ
अतिनील विकिरण,ਯੂਵੀ ਰੇਡੀਏਸ਼ਨ
युमॅटिक,ਯੂਮੈਟਿਕ
असंतुलित भार (फुगवटा),ਅਸੰਤੁਲਿਤ ਲੋਡ (ਬੁਲਜ)
अविरत स्ट्रेन गेज,ਨਿਰਵਿਘਨ ਤਣਾਅ ਗੇਜ
बिनशर्त उसळी,ਬਿਨਾਂ ਸ਼ਰਤ ਉਛਾਲ
undamped oscillation,undamped oscillation
प्रजनन,ਪ੍ਰਜਨਨ
वश,ਅਧੀਨ
कमी ओलसर दोलन,ਘੱਟ ਗਿੱਲੀ ਓਸੀਲੇਸ਼ਨ
पाण्याखालील कॅमेरा,ਪਾਣੀ ਦੇ ਅੰਦਰ ਕੈਮਰਾ
आंतर जमीन नेटवर्क,ਅੰਤਰ ਜ਼ਮੀਨੀ ਨੈੱਟਵਰਕ
अपवर्तक,ਰਿਫ੍ਰੈਕਟਰੀ
