Assamese,Hindi
সৰলৰেখাৰ ফিলামেণ্ট,ऋजुरेखीय भ्रमिल तंतु
ষ্ট্ৰেইট ৰান,ऋजु धाव
"বিতৰণ, ষ্ট্ৰেইন, বিকৃতি, পাৰ্থক্য, ফিল্টাৰিং (kr.)","वितति, तनाव, विकृति विभेद प्रभेद, छनना (क्रि.)"
বিকৃতি অক্ষ,विकृति अक्ष
বিকৃতিৰ বিচ্যুতি,विकृति विस्थापन
বিকৃতি শক্তি,विकृति ऊर्जा
ষ্ট্ৰেইন-শক্তি-ঘনত্ব-কাৰ্য্য,विकृति-ऊर्जा-घनत्व-फलन
বিকৃতি-শক্তি কাৰ্য্য,विकृति-ऊर्जा-फलन
স্ফাইগমোমেনোমিটাৰ,विकृतिमापी
বিকৃতি,विकृति-वृद्धि
বিকৃতি-আকাশ,विकृति-आकाश
বিকৃতি-প্ৰসাৰণ নিৰ্ভৰশীল,विकृति-आयाम आश्रित
পাৰ্থক্য নিৰ্দিষ্টতা,विभेदन-विशिष्टता
বিকৃত,विकृत
convoluted এন্টেনা,गुंफित ऐन्टेना
আন্তঃসংলগ্ন কেবল,गुंफित केबल
gibberish,जिह्वाकार
একত্ৰিত কৰা মেগনেট্ৰন,संग्रथित मेग्नेट्रॉन
"প্ৰচলন, সংগ্ৰহ","परिपट्टन, संग्रथन"
মোবাইলাইজেচন মেগনেট্ৰন,संग्रथन मैग्नेट्रान
সমতাপ,समताप सीमा
"ষ্ট্ৰেট&#39;স্ফিয়াৰ, ষ্ট্ৰেট&#39;স্ফিয়াৰ","समतापमंडल, स्ट्रैटोस्फ़ियर"
ষ্ট্ৰেট&#39;স্ফিয়াৰিক পতন,समतापमंडलीय अवपात
ষ্ট্ৰেট&#39;স্ফিয়াৰিক উৰণ,समतापमंडलीय उड़ान
ষ্ট্ৰেট’স্ফিয়াৰিক অ’জন,समतापमंडलीय ओज़ोन
ষ্ট্ৰেট&#39;স্ফিয়াৰিক ৰেঞ্জ,समतापमंडलीय  परास
অবাঞ্চিত ধৰি ৰখা,अवांछित धारिता
অবাঞ্চিত ইণ্ডাকচন,अवांछित प्रेरण
অবাঞ্চিত পোহৰ,अवांछित प्रकाश
অবাঞ্চিত চুম্বকীয় ক্ষেত্ৰ,अवांछित चुंबकीय क्षेत्र
অবাঞ্চিত বিকিৰণ,अवांछित विकिरण
"বিজুলী ৰেখা, বিজুলী","तड़ित रेखा, विद्युल्लता"
"নদী, ধাৰা, ধাৰা","सरिता, धारा, नाला"
ষ্ট্ৰিম ফাইবাৰ,धारा तंतु
ধাৰা প্ৰবাহ,धारारेखी प्रवाह
ষ্ট্ৰীমলাইন,धारारेखी रूप
প্ৰবাহৰ ঠেলা,प्रवाह प्रणोद
"ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন","प्रवाह-रेखा, धारा-रेखा"
"পাৰ্কোলেচন, ষ্ট্ৰিম ৰান, এফ্লুৱেণ্ট","अभिस्रवण, धारा धावन, प्रवाही"
প্ৰসাৰণ সহগ,अभिस्रवण गुणांक
প্ৰসাৰণ বেগ,अभिस्रवण वेग
ৰৈখিক অনুকূলন,धारारेखी अनुकूलन
ৰৈখিক গতি,धारारेख गति
ষ্ট্ৰীমলাইন কৰা হৈছে,धारा रेखित
সাৱলীল শৰীৰ,"धारारेखी शरीर, सुप्रवाही शरीर"
ষ্ট্ৰিমৰ গতি,धारारेखी गति
আণ্ডাৰলাইন কৰক,धारारेखन
"শক্তি, শক্তি, তীব্ৰতা, একাগ্ৰতা","सामर्थ्य, प्रबलता, तीव्रता, सांद्रता  सक्रियता"
বিদ্যুৎ প্ৰবাহৰ শক্তি,धारा की प्रबलता
দ্বৈত শক্তি,द्विक-सामर्थ्य
উৎপত্তিৰ শক্তি,उद्गम-सामर्थ्य
তৰংগৰ তীব্ৰতা,तरंग की तीव्रता
চাপ,प्रतिबल
মানসিক চাপ বিশ্লেষণ,प्रतिबल -विश्लेषण
মানসিক চাপ অক্ষ,प्रतिबल अक्ष
মানসিক চাপৰ কাৰক,प्रतिबल-घटक
মানসিক চাপৰ ঘনত্ব,प्रतिबल-सांद्रण
মানসিক চাপৰ ঘনত্বৰ কাৰক,प्रतिबल सांद्रण गुणक
মানসিক চাপৰ ক্ষেত্ৰ,प्रतिबल-क्षेत्र
ষ্ট্ৰেছ গ্ৰেডিয়েন্ট বল,प्रतिबल प्रवणता बल
মানসিক চাপৰ ৰেখা,प्रतिबल-रेखा
চাপ আলোকীয় সহগ,प्रतिबल प्रकाशिक गुणांक
মানসিক চাপৰ মাত্ৰা,प्रतिबल समतल
ষ্ট্ৰেছ পইণ্ট,प्रतिबल-बिन्दु
মানসিক চাপৰ চাপ,प्रतिबल दाब
মানসিক চাপৰ পাৰ্থক্য,प्रतिबल विभेद निकष
ষ্ট্ৰেছ-ষ্ট্ৰেইন-সমীকৰণ,प्रतिबल-विकृति-समीकरण
মানসিক চাপ-চাপৰ সম্পৰ্ক,प्रतिबल-विकृति-संबंध
চাপ ভেক্টৰ,प्रतिबल-सदिश
ষ্ট্ৰেছ-ষ্ট্ৰেইন ডায়েগ্ৰাম,प्रतिबल-विकृति आरेख
মানসিক চাপ শৰীৰ,प्रतिबल निकाय
বৃদ্ধিৰ কাৰক,वृद्धि गुणक
টেন মিল,तान मिल
বৰ্ধিত পিপিটি,विस्तारित पी.पी.टी.
টান কম্পন,तनन कंपन
শক্তিশালীভাৱে উত্তল পতন ট্ৰেক,दृढ़तः उत्तल पराभव-पथ
চাপ-অভিনয় বিভৱ,आर्क-प्रवर्तक विभव
"চাপ আৰম্ভণি ভল্টেজ, ভালভ আৰম্ভণি ভল্টেজ","आर्क प्रारंभिक वोल्टता, वाल्व प्रारंभिक वोल्टता"
"সূতা, সূতা, তাঁৰ, ফিলামেণ্ট, ৰছী, ডোঙা, ডোঙা","धागा, सूत्र, तार, तंतु, रज्जु, डोर, डोरी  रज्जुदोष"
ৰছীৰ গুটি,रज्जु मनका
ফিলামেন্ট ইলেক্ট্ৰ&#39;মিটাৰ,तंतु-विद्युत्मापी
ফিলামেন্ট গেলভানোমিটাৰ,"तंतु-धारामापी, तंतु-गैल्वैनोमीटर"
ষ্ট্ৰিং বাদ্যযন্ত্ৰ,तंतु-वाद्य
"ষ্ট্ৰিপ, ষ্ট্ৰিপ, শ্বেভিংছ, ষ্ট্ৰিপিং, ষ্ট্ৰিপিং, পিলিং","पट्टी, स्ट्रिप, छीलन, विपट्टन, नग्नन, निर्लेपन"
প্লেক চাৰ্ট ৰেকৰ্ডাৰ,पट्टिका चार्ट अभिलेखी
প্লেক পদ্ধতি,पट्टिका विधि
প্লেক যোগাযোগ লাইন,पट्टिका संचार लाइन
ৰেখাৰ প্ৰস্থ,रेखा चौड़ाई
নগ্ন পৰমাণু,नग्नीकृत परमाणु
ষ্ট্ৰিপাৰ,विपट्टक
"খোলা, ফ্লেকিং, শ্বেভিংছ, ষ্ট্ৰিপিং","निर्लेपन, विपट्टन, छीलन, नग्नन, अपखंडन"
উলংগ মাধ্যম,नग्नन माध्यम
নগ্ন অপাৰেচন,नग्नन प्रचालन
শোষণ বিক্ৰিয়া,अन्शहरण अभिक्रिया
অনুনাদী স্পন্দন,प्रतिध्वनिदर्शी स्पंद
ষ্ট্ৰ&#39;বস্কোপ,स्ट्रोबोस्कोप
ষ্ট্ৰ&#39;ব&#39;স্কপি বৃত্ত,स्ट्रोबोस्कोपी मंडलक
ষ্ট্ৰ&#39;ব&#39;স্কপি স্পাৰ,स्ट्रोबोस्कोपी स्फुर
ষ্ট্ৰ&#39;ব&#39;স্কপি আলোকসজ্জা,स्ट्रोबोस्कोपी प्रदीपन
ষ্ট্ৰ’ব’স্কপি পদ্ধতি,स्ट्रोबोस्कोपी विधि
ষ্ট্ৰ&#39;ব&#39;স্কপি ইউনিট,स्ट्रोबोस्कोपी एकक
আঘাত,स्ट्रोक
"শক্তিশালী, গভীৰ, চোকা, একাগ্ৰ","प्रबल, गहरा, तेज, सांद्र"
শক্তিশালী কাপলিং মডেল,प्रबल युग्मन मॉडल
শক্তিশালী ফোকাচ তত্ত্ব,प्रबल फ़ोकसन सिद्धान्त
শক্তিশালী ক্ষেত্ৰ কোৱাণ্টাম সংখ্যা,प्रबल क्षेत्री क्वान्टम संख्या
শক্তিশালী পাৰস্পৰিক ক্ৰিয়া,प्रबल अन्योन्यक्रिया
শক্তিশালী পাৰস্পৰিক ক্ৰিয়াৰ আৰ্হি শ্ৰেণীসমূহ,प्रबल अन्योन्यक्रिया मॉडल वर्ग
শক্তিশালী লেন্স,प्रबल लेन्स
অতিৰিক্ত বোজাই কৰা মজিয়া,अधिभारित तल
শক্তিশালী পোহৰৰ উৎস,प्रबल प्रकाश स्रोत
শক্তিশালী শ্বক তৰংগ,प्रबल प्रघात तरंग
শক্তিশালী সংক্ৰমণ,प्रबल संक्रमण
অতি দুৰ্নীতিগ্ৰস্ত,अति अपभ्रष्ट
বোবা তৰা,कुंठितांत तारक
ষ্ট্ৰ&#39; নম্বৰ,स्ट्रॉउल संख्या
আঘাতপ্ৰাপ্ত তাঁৰ,आहत तार
গাঁথনিগত,संरचनात्मक
গাঁথনিগত বিশ্লেষণ,संरचनात्मक विश्लेषण
গাঁথনিগত ধ্ৰুৱক,संरचनात्मक स्थिरांक
গাঁথনিগত ডেম্পিং,संरचनात्मक अवमंदन
গাঁথনিগত বিষমতা,संरचनात्मक असममिति
গাঁথনিগত উপাদানসমূহ,संरचनात्मक तत्व
গাঁথনিগত সমীকৰণ,संरचनात्मक समीकरण
ৰচনাৰ কাৰক,संरचना गुणक
গাঁথনি পুনৰ বিনিয়োগ,संरचनी पुनर्निवेश
গঠন সূত্ৰ,संरचना-सूत्र
গঠনৰ বোজা,संरचना भार
গাঁথনিগত কৃত্ৰিম অংগ,संरचनात्मक श्लथन
"গঠন, টেক্সচাৰ","संरचना, बनावट"
গঠনৰ মাত্ৰা,संरचना आयाम
স্থাপত্যৰ শব্দ,वास्तु-वाहित रव
গাঁথনিগত একক,संरचना-एकक
গঠনহীন কণা,संरचनाहीन कण
stub,"स्थूण, ठूँठ"
কঠিন এন্টেনা,स्थूण ऐन्टेना
কঠিন পথ নিৰ্ণায়ক,"स्थूण पथ निर्धारित्र, स्थूण पथक"
কঠিন ৰেখা,स्थूण लाइन
ভালদৰে মিল থকা এন্টেনা,स्थूण सुमेलित ऐन्टेना
ভালদৰে মিল থকা এন্টেনা,स्थूण सुमेलित ऐन्टेना
"এচিনক্ৰ&#39;নাছ, বিবৰ্তন সময়","अवतुल्यकाली, अपवर्तक कालिक"
ষ্টুডিঅ&#39; সম্প্ৰচাৰ,स्टूडियो प्रसारण
ষ্টুডিঅ&#39;ৰ সঁজুলি,स्टूडियो उपस्कर
ষ্টুডিঅ&#39;ৰ সুবিধা,स्टूडियो सुविदा
"ষ্টুডিঅ’ প্ৰকাশ ব’ৰ্ড, ষ্টুডিঅ’ প্ৰদীপ","स्टूडियो प्रकाश पट्ट, स्टूडियो प्रदीप"
ষ্টুডিঅ&#39; সম্প্ৰচাৰ,स्टूडियो प्रसारण
still view,अचल दृश्य
ষ্টেম লিউভিল ফাংচন,स्टर्म ल्यूविल फलन
বেজী,सुई
চুপাৰষ্ট্ৰাকচাৰ লাইন,अधिरचना रेखा
"উপ বেণ্ড, উপ বেণ্ড","उप बैंड, उप पट्टिका"
বাহক বিস্ফোৰণ,उपवाहक प्रस्फोट
বাহক ডিফাৰেন্সিয়েল,उपवाहक विभेदक
"বাহক সংকেত, বাহক সংকেত","उपवाहक संकेत, उपवाहक सिग्नल"
উপইলেক্ট্ৰন,उपइलेक्ट्रॉन
উপ বিন্যাস,उप फॉर्मेट
"শ্বাসনালীৰ চাপ, চাবকলেঞ্জিয়াল চাপ","श्वासद्वारीय दाब, उपकंठद्वारीय दाब"
উপগোটৰ গড়,उपसमूह माध्य
উপগোট বিচ্যুতি,उपसमूह विक्षेपण
উপ-চিত্ৰ কৰ্পাস্কল,अधः प्रतिबिम्ब कणिका
"উপ মহলা, উপ শক্তিৰ স্তৰ","उप तल, उप ऊर्जातल"
মিহি স্ফটিক,अतिसूक्ष्म क्रिस्टल
উপ মিছাইল,उप मिसाइल
উপ-পঞ্জীয়ন,उप-रजिस्टर
sub rydberg পৰিৱৰ্তন,उप रिडबर्ग संक्रमण
উপ একক,उप एकक
প্ৰক্ষেপিত মূল্য,प्रक्षेपित मान
পানীৰ তলত সংকেত প্ৰদান কৰা,अंतर्जलीय संकेतन
উপপৃষ্ঠ,अधोतारकीय
উপ-সীমা,उपसीमा
বাহক,उपवाहक
বাহক মাত্ৰা,उपवाहक आयाम
উপ-বিৱৰ্তনশীল,उपक्रांतिक
বিৱৰ্তনশীল গুণন,उपक्रांतिक गुणन
উপগুৰুত্বপূৰ্ণ কাৰ্য্যসমূহ,उपक्रांतिक प्रचालन
উপবিৱৰ্তনশীল সমষ্টি,उपक्रांतिक समुच्चय
"উপৰেণু, সঁজুলি","उपरेणु, उपकण"
উপযুক্তি গঠন,उपरेणु संरचना
"উপশ্ৰেণী, উপগোট, উপগোট","उपवर्ग, उपसमूह, उपग्रुप"
সহানুভূতিশীল অনুনাদ,अवसंनादी अनुनाद
ডিপ্ৰেছনকাৰী,अवसंनादी
বিষয়ভিত্তিক কণ্ঠস্বৰ,व्यक्तिनिष्ठ स्वरक
উপ-ঠিকাদাৰ,उपजालक
উপস্তৰ,उपस्तर
ডুব যোৱা এন্টেনা,निमज्जित ऐन्टेना
চাবমাইক্ৰন,सबमाइक्रॉन
"মাইক্ৰস্কোপিক, মাইক্ৰস্কোপিক, চাবমাইক্ৰস্কোপিক","अतिसूक्ष्म, अतिसूक्ष्मदर्शीय, उपसूक्ष्मदर्शीय"
উপ মিলিমিটাৰ তৰংগ,अवमिलिमीटर तरंग
অতি চুটি,अतिलघु
বিবৰ্তন অনুনাদ,अपवर्तकी अनुनाद
অপাৰমাণৱিক কণা,अवनाभिकीय कण
অপাৰমাণৱিক পদাৰ্থ বিজ্ঞান,अवनाभिकीय भौतिकी
সমান্তৰাল,अवसमांतर
উপকাৰ্য্যক্ৰম,उपग्रोग्राम
"উপৰুটিন, উপৰুটিন","उपनित्यक्रम, उपनेमका"
"উপ-উপগ্ৰহ, উপ-উপগ্ৰহ","उप उपग्रह, अनु-उपग्रह"
"ফুটনোট, ফুটনোট, ফুটনোট","पादांक, पादाक्षर, पादलिपि"
পেইড টেলিভিছন,सशुल्क टेलिविजन
উপশেল,उपकोश
"আনুষংগিক, আনুষংগিক","गौण, सहायक"
সহায়ক কেথ&#39;ড,सहायक कैथोड
ক্ষুদ্ৰ কোৱাণ্টাম সংখ্যা,गौण क्वान्टम अंक
আনুষংগিক ছদ্মনাম ইলেক্ট্ৰ&#39;ড,गौण उपनाम इलेक्ट्रोड
মাধ্যমিক শ্ৰেণী,गौण श्रेणी
ছাবছনিক বেগ,अवध्वनिक वेग
দুঃসাহসিক সংগ্ৰাহক,अदोमंच संग्राही
de-standard (v.) উপ-মানক (সম্পা.),मानकच्युत (वि.) उपमानक (सं.)
ডাৰ্ক পইণ্ট,अधोतारा बिन्दु
প্ৰতিস্থাপন পদ্ধতি,प्रतिस्थापन विधि
প্ৰতিস্থাপন অপাৰেটৰ,प्रतिस्थापन संकारक
প্ৰতিস্থাপন নীতি,प्रतिस्थापन सिद्धांत
"কাৰ্য্যকৰী তৰল পদাৰ্থ, ছাবষ্ট্ৰেট","कार्यद्रव, सबस्ट्रेट"
উপগাঁথনি,उपसंरचना
"উপচিস্টেম, উপবিভাগ, উপগোট","उपतंत्र, उपनिकाय, उपसमूह"
"বিয়োগ, বিয়োগ","व्यवकलन, घटाना"
বিয়োগকাৰী আখৰ,व्यवकलनात्मक वर्ण
বিয়োগমূলক আখৰ ব্যৱস্থা,व्यवकलनात्मक वर्ण तंत्र
বিয়োগকাৰী মিশ্ৰণ,व्यवकलनात्मक मिश्रण
অতি অস্বচ্ছ,अल्पपारभासी
অতি স্বচ্ছ,अल्पपारदर्शी
উপপ্ৰকাৰ,अवप्ररूप
"উপমণ্ডল, উপমণ্ডল","उपज़ोन, उपक्षेत्र"
লাহে লাহে,उत्तरोत्तर
প্ৰগতিশীল আনুমানিককৰণ,उत्तरोत्तर सन्निकटन
প্ৰগতিশীল পাৰ্থক্য,उत्तरोत्तर अवकलन
প্ৰগতিশীল প্ৰতিফলন,उत्तरोत्तर प्रतिबिम्ब
ক্ৰমাগত কাৰ্যকাল,उत्तरोत्तर पद
পাছৰটো,परवर्ती
পৰৱৰ্তী ছেট,परवर्ती समुच्चय
চুষণ,चूषण
চুষণ পাম্প,चूषण पम्प
চুষণ,चूषण
চুষণ সহগ,चूषण गुणांक
চুষণ বল,चूषण बल
চুষণ পাম্প,चूषण पंप
চুষণ হাইগ্ৰ&#39;মিটাৰ,चूषण उत्तापमापी
চুষণ পৰ্যায়,चूषण-चरण
চুষণৰ বেগ,चूषण वेग
হঠাতে আয়নমণ্ডলৰ বিঘিনি হোৱা,आकस्मिक आयन मण्डलीय विक्षोभ
আৰ্দ্ৰ বতৰ,उमस वाला मौसम
"যোগফল, যোগফল, যোগফল, ধন","योग, जोड़, संकलन फल, धनराशी"
ছামেটিভ মাল্টিপ্লেক্সিং,योगांतरी बहुसंकेतन
যোগফল আৰু পাৰ্থক্য বৰ্ণালী,योग तथा अंतर स्पेक्ट्रम
"যোগ কম্পাঙ্ক, সমষ্টি কম্পাঙ্ক","योग आवृत्ति, संकलित आवृत्ति"
যোগফল ফলন,योग फलन
যোগৰ নিয়ম,योग नियम
সংকলন,संकलन
কম্পাইলেচন বেণ্ড,संकलन बैंड
ঘনীভূত স্বৰবৰ্ণ,संकलित स्वर
summative স্থিৰ কৰা হৈছে,संकलनात्मक निश्चर
ঘনীভূত স্বৰবৰ্ণ,संकलित स्वर
কম্পাইলেচন এম্প্লিফায়াৰ,संकलन प्रवर्धक
সংকলন ফান্দ,संकलन जाल
সংগ্ৰহ বিন্দু,संकलन बिन्दु
সূৰ্য,सूर्य
সূৰ্য্যৰ ৰশ্মি,सूर्य किरण-पुंज
সূৰ্য্যৰ ঘড়ী,धूप घड़ी
"sun blur, সূৰ্য্যৰ দাগ","सूर्य कलंक, सूर्य का धब्बा"
sun blur সক্ৰিয়কৰণ,सूर्य कलंक सक्रियता
সূৰ্য্যৰ অস্পষ্ট সময়,सूर्य कलंक का आवर्तकाल
কলংকিত সৌৰ শিখা,कलंकीय सौर ज्वाला
ছান ষ্টাৰ,सूर्यतारा
সৌৰ দিগন্ত পেৰালেক্স,सौर क्षितिज पैरेलैक्स
সূৰ্য্যৰ পোহৰ ৰেকৰ্ডাৰ,धूप अभिलेखी
সূৰ্য্যৰ ভাৰসাম্যতা অস্পষ্ট,सूर्यकलंक संतुलन
সূৰ্য্যৰ কলংক সংখ্যা,सूर्यकलंक संख्या
হাইপাৰএক্সেলেটৰ,अति त्वरक
ৰিলেপচন,उपरिलेप
ছুপাৰকণ্ট্ৰ&#39;ল টিউব,अतिनियंत्रक नलिका
অতি জটিল,अतिक्रांतिक
ইমেজ আইকনস্কোপ,प्रतिबिम्ब आइकोनोस्कोप
চুপাৰ শক্তি কণা,अतिऊर्जी कण
চুপাৰ জালি,अति जालक
"হাইপাৰ ৰিফ্ৰেকচন, অতি বিবৰ্তন","अति अपवर्तन, परा अपवर्तन"
ট্ৰেন্স পুনৰুত্পাদন,परा पुनर्जनन
ট্ৰেন্স পুনৰুত্পাদন ডিটেক্টৰ,परा पुनर्जनन संसूचक
অতি সংবেদনশীল ৰিলে,अति सुग्राही रिले
ছুপাৰক্ৰিটিকেল কেলকুলেটৰ,अतिक्षिप्र गणित्र
হাইপাৰ প্ৰতিসমতা,अति सममिति
mahadelandre-টেবুল,महादेलान्द्रे-सारणी
ট্ৰেন্স ৰিজেনেৰেটৰ,परा पुनर्जनन अभिग्राही
চুপাৰষ্ট্ৰাকচাৰ,अधिरचना
যোগকৰণ কাৰ্য্য,अतियोज्य फलन
হাইপাৰএডিয়াবেটিক,अतिरूद्धोष्म
হাইপাৰএডিয়াবেটিক গ্ৰেডিয়েন্ট,अतिरूद्धोष्म प्रवणता
বায়ুগতিবিদ্যা,परावायुगतिकी
"মহাচেল, মহাচেল","महाकोष्ठिका, महासेल"
"হাইপাৰ-ইম্পলচিভ, হাই-ষ্ট্ৰেছ বিনিয়োগকাৰী","अतिआवेशित्र, उच्चदाबी निवेशक"
অতিপৰিবাহী ধাতু,अतिचालक धातु
অতিপৰিবাহী পৰ্যায়,अतिचालक प्रावस्था
অতিপৰিবাহী অঞ্চল,अतिचालक प्रदेश
অতিপৰিবাহী অৱস্থা,अतिचालक अवस्था
অতিপৰিবাহী পৰিৱৰ্তন বিন্দু,अतिचालक संक्रमण बिन्दु
অতিপৰিবাহী বৰ্তনীৰ উপাদান,अधिचालक परिपथ अवयव
অতিপৰিবাহীতা,अतिचालकता
অতিপৰিবাহী কাৰেণ্ট,अतिचालकता धारा
চুপাৰ ড্ৰাইভাৰ,अति चालक
চুপাৰ চিল্ড,अतिशीतित
ছুপাৰকুলিং,अतिशीतलन
অতি জটিল তৰল পদাৰ্থ,अतिक्रांतिक द्रव
অতি জটিল গেছ,अतिक्रांतिक गैस
অতি জটিল অপাৰেচন,अतिक्रांतिक प्रचालन
হাইপাৰপ্লাষ্টিক সংঘৰ্ষ,अतिप्रत्यास्थ संघट्टन
epicircle এন্টেনা,अधिचक्रद्वार ऐन्टेना
বিনিময়ৰ ওপৰত,अति विनिमय
পৃষ্ঠৰ বিভাজন,"पृष्ठीय विदलन, सतही विदलन"
পৃষ্ঠৰ ঘনত্ব,पृष्ठ-घनत्व
আঞ্চলিক বিস্তাৰ,क्षेत्रीय प्रसार
পৃষ্ঠাৰ ঘনত্ব,पृष्ठ घनत्व
বিচাৰ ক্ষমতা,अधिक्षेत्र
নূন্যতম,अतिसूक्ष्म
অতি তৰল,अति तरल
দৈত্য,महाविशाल
অতি উত্তাপ,अतितप्त
হাইপাৰথাৰ্মিয়া,अतितापित्र
হাইপাৰথাৰ্মিয়া,अतितापन
ছুপাৰহেটেৰ&#39;ডাইন ৰিচিভাৰ,सुपरहैटरोडाइन अभिग्राही
অতি উচ্চ কম্পাঙ্ক,अति उच्च आवृत्ति
imputed,अध्यारोपित
ইমপ্লাণ্টেচন,अध्यारोपण
ইমপ্লাণ্টেচন,अध्यारोपण
টাইপ-ইমপ্লাণ্টেচন,टाइप-अध्यारोपण
উত্তৰাধিকাৰী,उपरिवर्ती
ওপৰৰ স্তৰ,उपरिवर्ती परत
উচ্চ স্তৰ,उपरिवर्ती स्तर
চুপাৰমেলে,सुपरमेलाय
অতিস্বাভাৱিক বিচ্যুতি,अतिप्रसामान्य विक्षेपण
"অধীনৱতৰ, ছুপাৰনোভা","अधिनवतारा, सुपर्नोवा"
"ছুপাৰনোভা বিস্ফোৰণ, ছুপাৰনোভা বিস্ফোৰণ","सुपर्नोवा विस्फोट, अधिनवतारा विस्फोट"
জাপি দিয়া,अध्यारोपण करना
চুপাৰিম্পোজড ট্ৰেন্সমিছন ৱেভ,अध्यारोपित संचरणी तरंग
ইমপ্লাণ্টেচন,अध्यारोपण
চুপাৰিম্পোজড ইমেজ,अध्यारोपण बिम्ब
অতিমাত্ৰা সংপৃক্ত,अतिसंतृप्त
হাইপাৰচেচুৰেচন,अतिसंतृप्ति
অতি সংবেদনশীল আয়নমিটাৰ,अतिसुग्राही आयननमापी
supersonic,पराध्वनिक
ছুপাৰছনিক এৰ&#39;ডাইনেমিক্স,पराध्वनिक वायुगतिकी
ছুপাৰছনিক এৰোফ&#39;ইল,पराध्वनिक एरोफॉयल
ছুপাৰছনিক কোৰ,पराध्वनिक कोर
ছুপাৰছনিক প্ৰবাহ,पराध्वनिक प्रवाह
ছুপাৰছনিক জেট,पराध्वनिक जेट
ছুপাৰছনিক বেগ,पराध्वनिक वेग
supersonics,पराध्वानिकी
ছুপাৰষ্ট্ৰিং তত্ত্ব,सुपरस्ट्रिंग सिद्धांत
অধীক্ষক কাৰ্যসূচী,अधीक्षक प्रोग्राम
পৰিপূৰক,संपूरक
পৰিপূৰক ফুটা,संपूरक छिद्र
পৰিপূৰক নিয়ন্ত্ৰণ,संपूरक नियंत्रण
"যোগান, যোগান","संभरण, पूर्ति"
"বৈদ্যুতিক শক্তি মিটাৰ, বৈদ্যুতিক মিটাৰ","विद्युत् ऊर्जा-मापी, बिजली का मीटर"
উৎস প্ৰদান কৰা,प्रदायी स्रोत
যোগান ভল্টেজ,प्रदायी वोल्टता
"টেক, বেচ","टेक, आधार"
শাস্তিৰ বিন্দু,दंड का आधारित बिन्दु
গুণগত মান বন্ধ কৰক,निरूद्ध गुणावृत्ति
সংবেদনশীলতা সময় নিয়ন্ত্ৰণ,सुग्राहिता काल नियंत्रण
ৰেষ্ট্ৰেইনিং গ্ৰীড,निरोधक ग्रिड
লোভী মডুলেচন,निरोधी ग्रीडी मॉडुलन
প্ৰতিৰোধমূলক গ্ৰীড মডুলেচন স্কোৱাৰ এম্প্লিফায়াৰ,निरोधक ग्रिड मॉडुलन वर्गीय प्रवर्धक
অতিপৰিবাহীতা,अतिचालकता
বাহক সংক্ৰমণ বন্ধ কৰক,निरूद्ध वाहक संचरण
পৃষ্ঠীয় প্ৰাচীৰ,पृष्ठी प्राचीर
পৃষ্ঠ ৰেম্প ট্ৰেঞ্জিষ্টৰ,पृष्ठी प्राचीर ट्रांजिस्टर
পৃষ্ঠা বহল,पृष्ठ व्रीडा
"পৃষ্ঠ বলোমিটাৰ, পৃষ্ঠ বলোমিটাৰ","पृष्ठी बोलोमीटर, पृष्ठी तेजमापी"
পৃষ্ঠৰ পৰিবাহীতা,पृष्ठ चालकता
পৃষ্ঠাৰ দূষণ,पृष्ठ-संदूषण
পৃষ্ঠীয় ধাৰা,पृष्ठीय धारा
পৃষ্ঠ-বিদ্যুৎ প্ৰবাহ-ঘনত্ব,पृष्ठ-धारा-घनत्व
পৃষ্ঠা ডেম্পিং,पृष्ठ अवमंदन
পৃষ্ঠৰ ঘনত্ব,पृष्ठ-घनत्व
"পৃষ্ঠৰ আয়তন, পৃষ্ঠৰ আয়তন","पृष्ठ मात्र, सतह मात्रा"
বেক চেনেল ট্ৰেন্সমিছন,पृष्ठ वाहिनी संचरण
পৃষ্ঠা সংখ্যালঘু,पृष्ठ अल्पांश
পৃষ্ঠ শক্তি,पृष्ठ ऊर्जा
পাৰমাণৱিক পৃষ্ঠ শক্তি,नाभिक-पृष्ठ ऊर्जा
আঞ্চলিক বিস্তাৰ,क्षेत्रीय प्रसार
পৃষ্ঠৰ ফিল্ম,पृष्ठीय फ़िल्म
পৃষ্ঠ বল,पृष्ठी बल
পৃষ্ঠাৰ প্ৰতিৰোধ ক্ষমতা,पृष्ठ प्रतिबाधा
পৃষ্ঠাৰ অসম্পূৰ্ণতা,पृष्ठ अपूर्णता
"পৃষ্ঠ আয়নীয়কৰণ ধৰা পেলোৱা পদ্ধতি, পৃষ্ঠ আয়নীয়কৰণ ধৰা পেলোৱা পদ্ধতি","सतह आयनन संसूचन विधि, पृष्ठीय आयनन संसूचन विधि"
পৃষ্ঠীয় আয়নীয়কৰণ গেজ,पृष्ठीय आयनन गेज
পৃষ্ঠীয় স্তৰ,पृष्ठीय स्तर
পৃষ্ঠাৰ ওজন,पृष्ठ-भार
পৃষ্ঠাৰ শব্দ,पृष्ठ रव
buoyancy পৃষ্ঠা,उत्प्लावन पृष्ठ
নিৰ্গমন পৃষ্ঠা,उत्सर्जन-पृष्ठ
ফ্ল&#39;ট পৃষ্ঠা,उत्प्लवन-पृष्ठ
অবিকৃত পৃষ্ঠা,विरूपणहीन पृष्ठ
