Telugu,Marathi
పెర్ల్ మిల్లెట్,मोती बाजरी
బటానీలు,मटार
పెకాన్ గింజ,पेकन नट
పెన్నెల్,पेनेल
పెపినో,पेपिनो
మిరియాలు,मिरपूड
పెరిల్లె,पेरिल्ला
పెరివింకిల్,पेरीविंकल
పెర్సిమోన్,पर्सिमॉन
ఫల్సా,फला
పావురం,कबूतर
అతిశీతలమైన,पिंपेरनेल (अनागॅलिस)
పైన్,पाइन
అనాస పండు,अननस
"పిస్తా, గ్రీన్ బాదం","पिस्ता, हिरवा बदाम"
ప్లం,मनुका
కోణాల పొట్లకాయ,पॉइंट लबाडी
దానిమ్మ,डाळिंब
పొంగ్,पोंगम
పోప్లర్,पोपलर
గసగసాలు,खसखस
పోర్చులాకా,पोर्टुलाका
బంగాళాదుంప,बटाटा
ప్రిక్లీ గసగసాల,काटेरी खसखस
"ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ","अभिमानाचा अभिमान, चीन ट्री"
ప్రోసో మిల్లెట్,प्रोसो बाजरी
సైలియం,सायलियम
పులాసాన్,पुलासान
పుమ్కిన్,पमकिन
పమ్మెలో,पम्मेलो
పెయింట్ బగ్,पेंट केलेले बग
చిలుక,पोपट
నెమలి,मोर
పాడ్ బోరర్,पॉड बोरर
పాడ్ ఫ్లై,पॉड फ्लाय
పల్స్ బీటిల్,नाडी बीटल
పిరిల్లా,पायरिल्ला
పాథాలజిస్ట్,पॅथॉलॉजिस्ट
పెడోస్ట్,पेडोलॉजिस्ट
మొక్కల పెంపకందారుడు,वनस्पती ब्रीडर
మొక్కల పాథాలజిస్ట్,वनस्पती पॅथॉलॉजिस्ट
మొక్కల ఫిజియాలజిస్ట్,वनस्पती फिजिओलॉजिस्ट
పోమోస్ట్,पोमोलॉजिस्ट
Q 10,प्रश्न 10
QTL (పరిమాణ లక్షణాలు,क्यूटीएल (परिमाणात्मक वैशिष्ट्ये लोकी)
క్వాడ్రాట్,चतुष्पाद
చతురస్రాకార ప్రతిస్పందన,चतुर्भुज प्रतिसाद
నాలుగు రెట్లు పంట,चौपट पीक
గుణాత్మక వారసత్వం,गुणात्मक वारसा
నాణ్యమైన విత్తనం,गुणवत्ता बियाणे
పరిమాణాత్మక జన్యుశాస్త్రం,परिमाणवाचक अनुवंशशास्त्र
పరిమాణాత్మక వారసత్వం,परिमाणवाचक वारसा
క్వాంటం విత్తనం,क्वांटम बियाणे
రోగ అనుమానితులను విడిగా ఉంచడం,विलग्नवास
దిగ్బంధం పెస్ట్,अलग ठेवणे कीटक
క్వార్ట్జ్,क्वार्ट्ज
శీఘ్ర పరీక్ష,द्रुत चाचणी
QUISCENCE,शांतता
క్విసెంట్ సెంటర్,क्विसेन्ट सेंटर
పిట్ట,लहान पक्षी
రాణి ఈగ,राणी माशी
R విలువ,आर मूल्य
రబీ (శీతాకాలపు) పంట,रबी (हिवाळा) पीक
రేసెమ్,रेसिम
రేడియేషన్,रेडिएशन
రాడికల్,रेडिकल
రేడియోధార్మికత,रेडिओएक्टिव्हिटी
రేడియోబయాలజీ,रेडिओबायोलॉजी
రేడియోమ్యూమో అస్సే,रेडिओमुनो परख
రేడియో ఐసోటోప్,रेडिओसोटोप
వర్షపు నీటి పెంపకం,पावसाचे पाणी कापणी
రెయిన్బో విప్లవం,इंद्रधनुष्य क्रांती
వర్షపాతం,पाऊस
వర్షపు ఫెడ్,रेनफेड
వర్షం-గేజ్,पर्जन्यामापक
వర్షాకాలం,पावसाळ्याचा हंगाम
పెరిగిన మంచం,बेड उंच
గడ్డిబీడు,रॅन्चिंग
రాన్సిడిటీ,खवटपणा
యాదృచ్ఛిక విస్తరించిన పాలిమార్ఫిక్,यादृच्छिक एम्प्लिफाइड पॉलिमॉर्फिक
యాదృచ్ఛిక నమూనా,यादृच्छिक नमुना
రాండమైజేషన్,यादृच्छिकरण
రాండమైజ్డ్ బ్లాక్ డిజైన్,यादृच्छिक ब्लॉक डिझाइन
పరిధి (గణాంకాలు),श्रेणी (आकडेवारी)
రేంజ్ల్యాండ్,रेंजलँड
పరిధి నిర్వహణ,श्रेणी व्यवस्थापन
రాపిడ్ గ్రామీణ ప్రాంతము,वेगवान ग्रामीण मूल्यांकन (आरआरए)
రేషన్,रेशन
రాటూన్,रेटून
రాటూన్ పంట,रॅटून पीक
రీపర్,रेपर
పునరావృత విత్తనం,Recalcitrant बियाणे
మాంద్యం వ్యవసాయం,मंदी शेती
మాంద్యం దశ,मंदीचा टप्पा
తిరోగమనం,Recasive
రీఛార్జ్,रिचार्ज
పరస్పర జన్యువులు,परस्पर जीन्स
తిరిగి పొందిన భూమి,पुन्हा हक्क सांगितलेली जमीन
పున omb సంయోగం,रिकॉम्बिनेंट
పున omb సంయోగం DNA సాంకేతికత,रिकॉम्बिनेंट डीएनए तंत्रज्ञान
పున omb సంయోగం,पुनर्संचय
రీకన్,Recon
నిఘా సర్వే,जादू सर्वेक्षण
పునరావృత తల్లిదండ్రులు,वारंवार पालक
పునర్వినియోగపరచదగిన వ్యర్థాలు,पुनर्वापरयोग्य कचरा
ఎరుపు ఆల్గే,लाल एकपेशीय वनस्पती
ఎరుపు డేటా పుస్తకం,लाल डेटा बुक
ఎర్ర నేలలు,लाल माती
రెడాక్స్ సంభావ్యత,रेडॉक्स संभाव्यता
తగ్గిన నమూనా,नमुना कमी केला
తగ్గిన పంట,नांगरलेली जमीन कमी केली
చక్కెర తగ్గించడం,साखर कमी करणे
తగ్గింపు,कपात
రిఫరెన్స్ పంట,संदर्भ पीक
ప్రతిబింబం గుణకం,प्रतिबिंब गुणांक
ప్రతిబింబం,प्रतिबिंब
రిఫ్లెక్స్డ్ స్టమెన్,प्रतिक्षिप्त पुंकेसर
వక్రీభవన సూచిక,अपवर्तक सूचकांक
రిఫ్రాక్టోమీటర్,रेफ्रेक्टोमीटर
పునరుత్పత్తి,पुनर्जन्म
రిజిస్టర్డ్ సీడ్,नोंदणीकृत बियाणे
రెగోలిత్,रेगोलिथ
రిగ్రెషన్,रीग्रेशन
రిగ్రెషన్ గుణకం,रीग्रेशन गुणांक
రెగ్యులేటర్ జన్యువు,नियामक जनुक
సాపేక్ష పంట-తీవ్రత సూచిక,सापेक्ष पीक-तीव्रता निर्देशांक
సాపేక్ష రద్దీ గుణకం (కె),सापेक्ष गर्दी गुणांक (के)
సాపేక్ష వృద్ధి రేటు (RGR),सापेक्ष वाढीचा दर (आरजीआर)
సాపేక్ష ఆర్ద్రత (RH),सापेक्ष आर्द्रता (आरएच)
సాపేక్ష స్ప్రెడ్ ఇండెక్స్,सापेक्ष प्रसार निर्देशांक
సాపేక్ష నీటి కంటెంట్,सापेक्ष पाण्याचे प्रमाण
సాపేక్ష కలుపు,सापेक्ष तण
సాపేక్ష దిగుబడి సూచిక,सापेक्ष उत्पन्न निर्देशांक
సాపేక్ష దిగుబడి మొత్తం,सापेक्ष उत्पन्न एकूण
రిలే క్రాపింగ్,रिले पीक
ఉపశమనం,मदत
దూరం నుంచి నిర్ధారణ,रिमोट सेन्सिंग
పునరుత్పాదక శక్తి వనరులు,उर्जेचे नूतनीकरणयोग्य स्त्रोत
పునరుద్ధరణ,नूतनीकरण
వికర్షకం,रीफेलेंट
ప్రతిరూపణ ఫోర్క్,प्रतिकृती काटा
ప్రతిరూపణ,प्रतिकृती
రిపోర్టర్ జన్యువు,रिपोर्टर जनुक
ఎత్తి చూపగల ఎండు మందు,खताचा अवशिष्ट प्रभाव
ఎరువు,खताचा अवशिष्ट प्रभाव
అవశేష సోడియం కార్బోనేట్,अवशिष्ट सोडियम कार्बोनेट
అవశేష నేల సంతానోత్పత్తి,अवशिष्ट मातीची सुपीकता
అవశేషాలు,अवशेष
స్థితిస్థాపకత (పంట),लवचिकता (पीक)
వనరుల వినియోగ సూచికలు (RUI),संसाधनाचा वापर निर्देशांक (आरयूआय)
రెస్పిరేషన్ క్వియోటెంట్,श्वसन शांत
శ్వాసకోశ వర్ణద్రవ్యం,श्वसन रंगद्रव्य
శ్వాసకోశ కోటీన్,श्वसन भाग
ప్రతిస్పందన వక్రత,प्रतिसाद वक्र
ప్రతిస్పందన,प्रतिसाद
పున itution స్థాపన కేంద్రకం,पुनर्वसन केंद्रक
పునరుద్ధరణ లైన్,पुनर्संचयित ओळ
పరిమితి ఎంజైమ్,निर्बंध सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
పరిమితి భాగం,निर्बंध तुकडा
ఫలిత ప్రదర్శన,परिणाम प्रात्यक्षिक
రిటైలింగ్,किरकोळ विक्री
రిటార్డర్,Retarder
రెట్రోవైరస్,रेट्रोव्हायरस
రీటింగ్,रीटिंग
ఆదాయం,महसूल
రివర్స్ జెనెటిక్స్,उलट अनुवंशशास्त्र
రివర్స్ మ్యుటేషన్,उलट उत्परिवर्तन
రైజోబాక్టీరియా,राइझोबॅक्टेरिया (पीजीपीआर)
రైజోడెపోజిషన్,Rhizodeposition
రైజాయిడ్,Rhizoid
రైజోమ్,Rhizome
రైజోస్పియర్,Rhizosphere
రైబోజోమ్,राइबोसोम
రికెట్సియా జీవుల వంటిది,सजीवांसारखे रिकेट्सिया
రిడ్జ్ మాజీ (రిడ్జర్),रिज माजी (रिडर)
రిడ్జ్ నాటడం,रिज लागवड
రిడ్జ్ టెర్రేస్,रिज टेरेस
రిడ్జ్ టిల్,रिज पर्यंत
రిల్ ఎరోషన్,रिल इरोशन
ప్రమాదం,जोखीम
RNA నిచ్చెన,आरएनए शिडी
రాక్,रॉक
రోగ్,नकली
Proguing,Roguing
రూట్ పంట,मूळ पीक
రూట్ ఎక్సూడేట్స్,रूट एक्स्युडेट्स
రూట్ పిత్తాశయం నెమటోడ్,रूट पित्त नेमाटोड
రూట్ ప్రేరేపించే ప్లాస్మిడ్,रूट इंड्यूकिंग प्लाझमिड
రూట్ నోడ్యూల్స్,रूट नोड्यूल
వేరు కాండం,रूटस्टॉक
రోసెట్ వ్యాధి,रोसेट रोग
రోసెట్ పాలిఎంబ్రియోనీ,रोसेट पॉलीमब्रोनी
రోసెట్ వైరస్,रोसेट व्हायरस
రోటరీ పండించడం,रोटरी नांगरलेली जमीन
భ్రమణ మేత,रोटेशनल चरणे
రౌగేజ్,रगेज
వరుస పంటలు,पंक्ती पिके
వరుస ఇంటర్‌క్రాపింగ్,पंक्ती आंतरपीक
RTS పానీయం,आरटीएस पेय
రన్నర్,धावपटू
రన్-ఆఫ్ వ్యవసాయం,धावपळीची शेती
రన్-ఆఫ్,धावपळ
గ్రామీణ ప్రాంతీయ బ్యాంక్,ग्रामीण प्रादेशिक बँक
ముల్లంగి,मुळा
రెయిన్ ట్రీ,पावसाचे झाड
రైసిన్,मनुका
రాంబుటాన్,रामबुटन
రంగూన్ లత,रंगून लता
రాప్సీడ్,बलात्कार
రాస్ప్బెర్రీ,रास्पबेरी
ఎలుక-తోక ముల్లంగి,उंदीर-शेपटी मुळा
రట్టన్,रतन
ఎర్రటి దేవదారు,लाल देवदार (टूना)
ఎరుపు క్లోవర్,लाल क्लोव्हर
ఎరుపు పట్టు చెట్టు,लाल रेशीम झाड
రీడ్ గడ్డి,रीड गवत
రోడ్స్ గడ్డి,रोड्स गवत
రోడోడెండ్రాన్,रोडोडेंड्रॉन
రుస్,रुस
బియ్యం,तांदूळ
రిడ్జ్డ్ పొట్లకాయ,Ridged gurd
గులాబీ,गुलाब
రోజ్ బెర్రీ,गुलाब बेरी
రోజ్మేరీ,रोझमेरी
రౌండ్ పొట్లకాయ,गोल घोळ
రబ్బరు,रबर
ఎలుక,उंदीर
రెడ్ పామ్ వీవిల్,लाल पाम भुंगा
ఎరుపు గుమ్మడికాయ బీటిల్,लाल भोपळा बीटल
ఖడ్గమృగం బీటిల్,गेंडा बीटल
బియ్యం వీవిల్,तांदूळ भुंगा
సెలైన్ ఆల్కలీ మట్టి,खारट क्षार माती
సెలైన్ నేల,खारट माती
సాలినైజేషన్,खारटपणा
లాలాజల గ్రంథి క్రోమోజోమ్,लाळ ग्रंथी गुणसूत्र
ఉ ప్పు,मीठ
ఉప్పు ప్రభావిత నేల,मीठ-प्रभावित माती
ఉప్పు సూచిక,मीठ निर्देशांक
ఉప్పు ఒత్తిడి,मीठ तणाव
ఉప్పు సహనం,मीठ सहिष्णुता
నమూనా,नमुना
నమూనా లోపం,नमुना त्रुटी
నమూనా యూనిట్,सॅम्पलिंग युनिट
నమూనా,नमुना
ఇసుక,वाळू
ఇసుక మట్టి,वालुकामय चिकणमाती
శాండీ లోవామ్,वालुकामय चिकणमाती
ఇసుక నేల,वालुकामय माती
సాప్,एसएपी
మొక్క,रोपट्या
సాపోనిఫికేషన్ విలువ,Saponification मूल्य
ఉపగ్రహ DNA,उपग्रह डीएनए
ఉపగ్రహ కలుపు,उपग्रह तण
సంతృప్త ఆవిరి పీడనం,संतृप्त वाष्प दाब
సవన్నా,सवाना
స్కాఫోల్డ్ ప్రోటీన్,स्कॅफोल्ड प्रोटीन
స్కేప్,बळी
స్కార్ఫికేషన్,स्कारिफिकेशन
సియోన్,स्किओन
సైనోఫైట్స్,सायोफाईट्स
కాలానుగుణ చక్రం,हंगामी चक्र
కాలానుగుణ కరువు,हंगामी दुष्काळ
కాలానుగుణ మొక్క,हंगामी वनस्पती
ద్వితీయ పెరుగుదల,दुय्यम वाढ
ద్వితీయ మొక్కల పోషకాలు,दुय्यम वनस्पती पोषक
ద్వితీయ ఉత్పాదకత,दुय्यम उत्पादकता
ద్వితీయ పండించడం,दुय्यम नांगरलेली जमीन
సెడ్జ్,Shedge
విత్తనం పుట్టిన ఫంగస్,बियाणे जन्मलेले बुरशीचे
విత్తన ధృవీకరణ,बियाणे प्रमाणपत्र
విత్తన గట్టిపడటం,बियाणे कडक करणे
విత్తన చికిత్స,बियाणे उपचार
సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్,बियाणे-कम-फर्टिलिझर ड्रिल
విత్తనాలు,बीपासून नुकतेच तयार झालेले रोप
సీపేజ్,सीपेज
వేరు చేయుట,विभाजन
ఎంచుకోదగిన మార్కర్,निवडण्यायोग्य मार्कर
ఎంపిక ఒత్తిడి,निवड दबाव
సెలెక్టివ్ హెర్బిసైడ్,निवडक औषधी वनस्पती
సెలెక్టివిటీ ఇండెక్స్,सिलेक्टिव्हिटी इंडेक्स
స్వీయ ఫలదీకరణం,सेल्फ फर्टिलायझेशन
స్వీయ సమృద్ధి,आत्मनिर्भरता
స్వీయ సన్నబడటం సామర్థ్యం,स्वत: ची पातळ क्षमता
స్వీయ-ఫ్రూట్‌ఫుల్,स्वत: ची फळफळ
స్వీయ-అపవాదు,स्वत: ची विसंगतता
స్వార్థ DNA,स्वार्थी डीएनए
సెమీ శుష్క,अर्ध-रखरखीत
ఇంద్రియ మూల్యాంకనం,संवेदी मूल्यांकन
సెపాల్,सेपल
సీక్వెన్షియల్ క్రాపింగ్,अनुक्रमिक पीक
సీరియల్ పలుచన,अनुक्रमांक
సెరికల్చర్,सेरिकल्चर
సెరోలజీ,सेरोलॉजी
సీరం,सीरम
సెక్స్-నిర్ణయం,लैंगिक निर्णय
సెక్స్-లింకేజ్,लैंगिक संबंध
లైంగిక ప్రచారం,लैंगिक प्रसार
షీట్ కోత,पत्रक इरोशन
షెల్లింగ్,गोळीबार
షెల్టర్ బెల్ట్,निवारा पट्टा
స్వల్ప-రోజు మొక్క,शॉर्ट-डे प्लांट
స్వల్ప-తరంగ రేడియేషన్,शॉर्ट-वेव्ह रेडिएशन
షటిల్ వెక్టర్,शटल वेक्टर
తోబుట్టువు,भावंड
కొడవలి కణ రక్తహీనత,सिकल सेल em नेमिया
సిగ్మోయిడ్ కర్వ్,सिग्मॉइड वक्र
సిగ్నల్ పరికల్పన,सिग्नल गृहीतक
ప్రాముఖ్యత పరీక్ష,महत्त्व चाचणी
సైలేజ్,साईलेज
గొయ్యి,सिलो
సిల్ట్,गाळ
సిల్ట్ లోమ్,गाळ चिकणमाती
సిల్వికల్చర్,सिल्व्हिकल्चर
సింక్,बुडणे
సింక్ సామర్థ్యం,सिंक क्षमता
సిస్టర్ క్రోమాటిడ్,बहीण क्रोमॅटिड
సైట్-నిర్దిష్ట పోషక నిర్వహణ,साइट-विशिष्ट पोषक व्यवस्थापन
వక్రీకృత పంపిణీ,Skewed वितरण
వరుస నాటడం దాటవేయండి,पंक्ती लावणी वगळा
బురద అచ్చు,स्लाईम मोल्ड
స్లో-రిలీజ్ ఎరువులు,स्लो-रीलिझ खत
బురద,गाळ
ముద్ద,स्लरी
సున్నితమైన పంటలు,पीक धूसर
సామాజిక అటవీ,सामाजिक वनीकरण
పచ్చిక సంస్కృతి,एसओडी संस्कृती
పచ్చిక,सोड
సోడిక్ నేల,सोडिक माती
సోడియం శోషణ నిష్పత్తి,सोडियम शोषण प्रमाण
సోడియం పంప్,सोडियम पंप
సాఫ్ట్-వుడ్ అంటుకట్టుట,मऊ-लाकूड कलम
నేల సంశ్లేషణ,मातीचे चिकट
నేల వాయువు,माती वायुवीजन
నేల మొత్తం,माती एकत्रित
నేల క్షారత,माती क्षारता
నేల సవరణ,माती दुरुस्ती
నేల విశ్లేషణ,मातीचे विश्लेषण
నేల జీవవైవిధ్యం,माती जैवविविधता
నేల జీవశాస్త్రం,माती जीवशास्त्र
నేల వర్గీకరణ,मातीचे वर्गीकरण
నేల ఘర్షణ,माती कोलोइड
నేల సంపీడనం,मातीचे कॉम्पॅक्शन
నేల కండిషనర్లు,माती कंडिशनर
నేల పరిరక్షణ,माती संवर्धन
నేల క్రస్ట్,मातीचे कवच
నేల క్షీణత,मातीचे र्‍हास
నేల ఎరోడిబిలిటీ కారకం,माती इरोदिबिलिटी फॅक्टर
నేల సంతానోత్పత్తి,मातीची सुपीकता
నేల ఆదికాండము,माती उत्पत्ति
నేల ఆరోగ్యం,मातीचे आरोग्य
నేల హోరిజోన్,मातीची क्षितिजे
నేల స్థూల ఆర్గనైజమ్స్,मातीची मॅक्रोऑर्जेनिझम
నేల నిర్వహణ,माती व्यवस्थापन
నేల మైక్రోబయాలజీ,माती सूक्ष्मजीवशास्त्र
నేల సూక్ష్మజీవులు,माती सूक्ष्मजीव
నేల తేమ లోటు,माती ओलावा तूट
నేల సేంద్రియ పదార్థం,माती सेंद्रिय पदार्थ
నేల సచ్ఛిద్రత,माती पोर्सिटी
నేల ఉత్పాదకత,मातीची उत्पादकता
నేల ప్రొఫైల్,मातीचे प्रोफाइल
నేల నాణ్యత,मातीची गुणवत्ता
నేల ప్రతిచర్య,मातीची प्रतिक्रिया
నేల నిరోధకత,मातीचा प्रतिकार
నేల లవణీయత,माती खारटपणा
నేల శాస్త్రం,माती विज्ञान
నేల అనారోగ్యం,माती आजारपण
నేల జల్లెడ,माती चाळणी
నేల ద్రావణం,मातीचे समाधान
నేల స్టెరిలెంట్,माती निर्जंतुकीकरण
నేల నిర్మాణం,मातीची रचना
నేల సస్పెన్షన్,माती निलंबन
నేల పరీక్ష,मातीची चाचणी
నేల ఆకృతి,मातीची पोत
నేల నీటి సామర్థ్యం,मातीची पाण्याची क्षमता
నేల నీరు,मातीचे पाणी
సౌర స్థిరాంకం,सौर स्थिर
సౌర వికిరణం,सौर विकिरण
సౌర స్పెక్ట్రం,सौर स्पेक्ट्रम
సౌరీకరణ,सोलारायझेशन
ఏకైక పంట,एकमेव पीक
కరిగే సోడియం శాతం,विद्रव्य सोडियम टक्केवारी
సోమాటిక్ సెల్,सोमाटिक सेल
సోమాటిక్ పిండం,सोमाटिक गर्भ
సోమాటిక్ హైబ్రిడైజేషన్,सोमाटिक हायब्रीडायझेशन
జొన్న గాయం,ज्वारीची दुखापत
SOS జన్యువు,एसओएस जनुक
సదరన్ బ్లాటింగ్,दक्षिणी ब्लॉटिंग
అంతరం (మొక్క),अंतर (वनस्पती)
స్పాడిక్స్,स्पॅडिक्स
స్పాట్,स्पॅथ
ప్రత్యేక అమరిక,विशेष व्यवस्था
ప్రత్యేక పంట,विशेष पीक
ప్రత్యేక వ్యవసాయం,विशेष शेती
జాతులు,प्रजाती
నిర్దిష్ట పంట తీవ్రత సూచిక,विशिष्ट पीक तीव्रता निर्देशांक
నిర్దిష్ట ఆకర్షణ,विशिष्ट गुरुत्व
నిర్దిష్ట తేమ,विशिष्ट आर्द्रता
నిర్దిష్ట ఆకు ప్రాంతం,विशिष्ट पानांचे क्षेत्र
స్పెర్మాటోజెనిసిస్,शुक्राणुजन्य रोग
ఎస్-ఫేజ్,एस-फेज
స్పైక్,स्पाइक
స్పైక్లెట్,स्पाइकलेट
స్పిండిల్ బుష్,स्पिंडल बुश
స్ప్లాష్ కోత,स्प्लॅश इरोशन
స్ప్లికింగ్,स्प्लिंग
స్ప్లిట్ అప్లికేషన్,विभाजित अनुप्रयोग
స్ప్లిట్ జన్యువులు,स्प्लिट जीन्स
స్ప్లిట్ ప్లాట్ డిజైన్,स्प्लिट प्लॉट डिझाइन
స్పాంజి టిష్యూ,स्पंजयुक्त ऊतक
ఆకస్మిక మ్యుటేషన్,उत्स्फूर्त उत्परिवर्तन
బీజాంశం,बीजाणू
స్ప్రింక్లర్ ఇరిగేషన్,शिंपडा सिंचन
స్పడ్డింగ్,स्पूडिंग
స్పర్,स्पर
స్పర్ బేరింగ్,स्पूर बेअरिंग
స్క్వాల్,स्क्वॉल
స్థిరీకరణ ఏజెంట్,स्थिर एजंट
ప్రామాణిక విచలనం,प्रमाणित विचलन
ప్రధాన పంట,मुख्य पीक
ప్రారంభ కోడాన్,कोडन प्रारंभ करा
స్టార్టర్ పరిష్కారం,स्टार्टर सोल्यूशन
కాండం బోరర్,स्टेम बोरर
కాండం-ముగింపు,स्टेम-एंड
స్టెనోస్పెర్మోకార్పీ,स्टेनोस्पर्मोकार्पी
స్టెప్పీ,स्टेप
స్టెరిలైజేషన్,निर्जंतुकीकरण
స్టిగ్మా గ్రహణశక్తి,कलंक रिसेप्टिव्हिटी
కళంకం,कलंक
స్టిల్ట్ రూట్,स्टिल्ट रूट
స్టోలన్,स्टॉलोन
స్టోమాటా,स्टोमाटा
మలం,स्टूलिंग
కోడాన్ ఆపు,कोडन थांबवा
స్ట్రాటిఫైడ్,स्तरीकृत
స్ట్రాటిఫికేషన్,स्तरीकरण
గడ్డి,पेंढा
ఒత్తిడి,ताण
స్ట్రిప్ పంట,पट्टी पीक
స్ట్రిప్ ఇంటర్‌క్రాపింగ్,स्ट्रिप इंटरकॉपिंग
స్ట్రోమా,स्ट्रॉमा
మొండి,स्टबल
మొద్దు మల్చింగ్,हलक्या गवताचे गवत
శైలి,शैली
ఉప తేమ,सब दमट
సబరేషన్,सुबरिकेशन
మునిగిపోవడం,बुडवणे
జీవనాధార వ్యవసాయం,निर्वाह शेती
సబ్‌సూలింగ్,सबसिलिंग
ఉప జాతులు,उप-प्रजाती
ప్రత్యామ్నాయ పంట,प्रतिस्थापन पीक
ఉపరితలం,सब्सट्रेट
ఉపరితల నీటిపారుదల,उप -पृष्ठभाग सिंचन
వారసత్వం,उत्तराधिकार
రసంతో,रसदार
సక్కర్,शोषक
సుయి-జెనెరిస్,सुई-जनरिस
సన్-క్యూరింగ్,सूर्यप्रकाश
అనుబంధ నీటిపారుదల,पूरक सिंचन
అనుబంధ సంస్థ,पूरक उद्योग
అనుబంధ పరస్పర చర్య,पूरक संवाद
సప్రెజర్ జన్యువు,सुपरप्रेसर जनुक
సర్ఫ్యాక్టెంట్,सर्फॅक्टंट
అవకాశం,संवेदनाक्षम
సస్పెన్షన్ సంస్కృతి,निलंबन संस्कृती
స్థిరమైన వ్యవసాయం,शाश्वत शेती
స్థిరమైన అభివృద్ధి,शाश्वत विकास
సమూహ,स्वर्मिंग
కత్తి ఆకు,तलवार पान
సైకియం,सायकोनियम
సహజీవనం,सहजीवन
సింగామి,Syngamy
బియ్యం తీవ్రత యొక్క వ్యవస్థ,तांदळाची तीव्रता
దైహిక హెర్బిసైడ్,सिस्टीमिक हर्बिसाईड
కుసుమ,केशर
కుంకుమ,केशर
సేజ్,ऋषी
సాల్,साल
సాల్వియా,साल्विया
చెప్పు కలప,चप्पल लाकूड
సపోటా,सपोटा
స్క్రూపైన్,स्क्रूपाइन
సీబక్‌హార్న్,सीबकॉर्न
సెన్నా,सेना
పాము కలప,सर्प लाकूड
నువ్వులు,तीळ
పాము పొట్లకాయ,साप भडकणे
పుచ్చకాయ స్నాప్,स्नॅप खरबूज
సబ్బు నట్,साबण
జొన్న,ज्वारी
సోయాబీన్,सोयाबीन
స్పానిష్ చెర్రీ,स्पॅनिश चेरी
బచ్చలికూర,पालक
కుదురు కలప,स्पिंडल लाकूड
స్పాంజ్ పొట్లకాయ,स्पंज गॉर्ड
స్టెవియా,स्टीव्हिया
స్టింగ్ రేగుట,स्टिंगिंग नेटटल
రాతి పువ్వు,स्टोन फ्लॉवर
స్ట్రాబెర్రీ,स्ट्रॉबेरी
సుడాన్ గడ్డి,सुदान गवत
చెరుకుగడ,ऊस
సమ్మర్ స్క్వాష్,उन्हाळा स्क्वॅश
పొద్దుతిరుగుడు,सूर्यफूल
సన్‌హెంప్,सनहॅम्प
తీపి క్లోవర్,गोड क्लोव्हर
తీపి పొట్లకాయ,गोड खोडकर
తీపి బంగాళాదుంప,रताळे
తీపి వైలెట్,गोड व्हायोलेट
సాప్ సక్కర్,एसएपी शोषक
చూసింది ఫ్లై,सॉ फ्लाय
స్కేల్ క్రిమి,स्केल कीटक
సెమిలూపర్,सेमीलूपर
షూట్ బోరర్,बोरर शूट करा
పట్టు పురుగు,रेशीम किडा
నత్త,गोगलगाय
స్పారో,चिमणी
సాలీడు,कोळी
ఉడుత,गिलहरी
కొమ్మ బోర్,देठ बोरर
కాండం బోరర్,स्टेम बोरर
కాండం గిర్డ్లర్,स्टेम गर्डलर
స్టోన్ వీవిల్,दगड भुंगा
నేల శాస్త్రవేత్త,माती वैज्ञानिक
వ్యూహాత్మక ఉద్యమం,युक्ती चळवळ
ట్యాగింగ్,टॅगिंग (लेबलिंग)
ట్యాంక్ సిల్ట్,टँक गाळ
రూట్ నొక్కండి,रूट टॅप करा
మొక్క,तसेल (मका)
వర్గీకరణ,वर्गीकरण
సాంకేతికం,तंत्रज्ञान
సమశీతోష్ణ జోన్,समशीतोष्ण झोन
తాత్కాలిక విల్టింగ్,तात्पुरते विल्टिंग
టెండ్రిల్,टेंड्रिल
టెన్సియోమీటర్,टेन्सिओमीटर
టెపాల్,Tepal
టెరాటోజెని,टेराटोजेनी
ముగింపు కోడాన్,टर्मिनेशन कोडन
టెర్రేస్,टेरेस
టెర్రస్ విరామం,टेरेस मध्यांतर
భూగోళ రేడియేషన్,स्थलीय रेडिएशन
భూసంబంధమైన కలుపు మొక్కలు,स्थलीय तण
టెస్ట్ క్రాస్,चाचणी क्रॉस
పరీక్ష బరువు,चाचणी वजन
టెస్టా,टेस्टा
టెట్రాడ్,टेट्रॅड
టెట్రాప్లాయిడ్,टेट्राप्लॉइड
టెట్రాప్లాయిడి,टेट्राप्लॉईड
థాలమస్,थॅलेमस
ఉష్ణ వాహకత,औष्मिक प्रवाहकता
థర్మల్ డిఫ్యూసివిటీ,औष्णिक भिन्नता
థర్మల్ ఇండక్షన్,थर्मल इंडक्शन
థర్మోకపుల్,थर्माकोपल
థర్మోగ్రాఫ్,थर्मोग्राफ
థర్మోపెడిసిటీ,थर्मोपेरिओडिटी
థర్మోపెరియోడిజం,थर्मोपेरिओडिझम
థర్మోఫైల్,थर्मोफाइल
థర్మోటాక్సిస్,थर्मोटॅक्सिस
సన్నబడటం,पातळ बाहेर
నూర్పిడి,मळणी
టి ప్లాస్మిడ్,टीआय प्लाझमिड
టైడల్ చిత్తడి నేలలు,भरतीसंबंधी दलदल
టైల్ డ్రైనేజ్,टाइल ड्रेनेज
