Marathi,English
पुरावा,proof
प्रेरणाने पुरावा,proof by induction
प्रसारित त्रुटी,propagated error
त्रुटीचा प्रसार,propagation of error
योग्य घटक,proper factor
योग्य कार्य,proper function
योग्य मध्यांतर,proper interval
योग्यरित्या समाविष्ट आहे,properly contained
योग्य उपसंच,proper subset
योग्य जागा,proper subspace
संवर्धनाची मालमत्ता,property of conservation
योग्य मूल्य (= eigen मूल्य),proper value (=eigen value)
योग्य वेक्टर,proper vector
आनुपातिक,proportional
आनुपातिक संबंध,proportional relationship
आनुपातिक नमुना,proportional sampling
प्रस्ताव,proposition
स्यूडोकोड,pseudocode
स्यूडोमेट्रिक,pseudometric
स्यूडोमेट्रिक जागा,pseudometric space
स्यूडोनोर्म,pseudonorm
स्यूडोनोर्म टोपोलॉजी,pseudonorm topology
खेचणे,pull
कप्पी,pulley
पंच केलेले कार्ड,punched card
पंच कार्ड मशीन,punch card machine
पंचिंग मशीन,punching machine
शुद्ध वाकणे,pure bending
शुद्ध दशांश,pure decimal
शुद्ध भूमिती,pure geometry
शुद्ध प्रेरण,pure induction
पूर्णपणे अतींद्रिय,purely transcendental
शुद्ध गणित,pure mathematics
शुद्ध संख्या,pure number
शुद्ध धोरण,pure strategy
पिरॅमिड,pyramid
पिरॅमिडल घन,pyramidal solid
पिरॅमिडल पृष्ठभाग,pyramidal surface
QED,Q.E.D.
चौकोन,quadrangle
चौकोनी प्रिझम,quadrangular prism
चतुर्थांश,quadrant
चतुर्भुज,quadratic
चतुर्भुज खर्च,quadratic cost
चतुर्भुज खर्च कार्य,quadratic cost function 
चौकोन वक्र,quadratic curve
चतुर्भुज समीकरण,quadratic equation
चतुर्भुज अभिव्यक्ती,quadratic expression
चतुर्भुज फॉर्म,quadratic form
चतुर्भुज कार्य,quadratic function
चतुर्भुज कार्यात्मक,quadratic functional
चतुर्भुज प्रक्षेपण,quadratic interpolation 
चतुर्भुज वस्तुनिष्ठ कार्य,quadratic objective function
चतुर्भुज प्रोग्रामिंग,quadratic programming 
चतुर्भुज पारस्परिकता,quadratic reciprocity 
चतुर्भुज पृष्ठभाग,quadratic surface
चतुर्भुज संज्ञा,quadratic term
चतुर्भुज सूत्र,quadrature formula
चतुर्भुज,quadrilateral
गुणात्मक विश्लेषण,qualitative analysis
गुणवत्ता नियंत्रण,quality control
क्वांटम मेकॅनिक्स,quantum mechanics
क्वांटम संख्या,quantum number
क्वांटम आकडेवारी,quantum statistics 
तिमाहीत,quarter 
क्वार्टिक,quartic
चतुर्थांश,quartile
अर्ध रेखीय घटक समीकरण,quasi linear constitutive equation
अर्धवट नियमित,quasi regular
quaternion,quaternion
रांगेची लांबी,queue length
रांगेतील मॉडेल,queuing model
रांगेत समस्या,queuing problem
रांग प्रक्रिया,queuing process
रांग प्रणाली,queuing system
रांग सिद्धांत,queuing theory
क्विंटाइल,quintile
क्विंटपलेट,quintuplet
अवतरण,quotation
भागफल,quotient
भागफल क्षेत्र,quotient field
भागफल गट,quotient group
भागफल कायदा,quotient law
भागफल संच,quotient set
भागफल जागा,quotient space
भागफल टोपोलॉजी,quotient topology
रेडियल,radial
रेडियन,radian
रेडियन माप,radian measure
संपूर्ण,radical
मूलगामी अक्ष,radical axis
मूलगामी चिन्ह,radical sign
त्रिज्या,radius
अभिसरण त्रिज्या,radius of convergence
वक्रता त्रिज्या,radius of curvature
त्रिज्या वेक्टर,radius vector
मूलांक,radix
यादृच्छिक त्रुटी,random error
यादृच्छिक कार्य,random function
यादृच्छिकीकरण,randomization
यादृच्छिक ब्लॉक,randomised blocks
यादृच्छिक मॉडेल,random model
यादृच्छिक संख्या,random number
यादृच्छिक नमुना,random sampling
यादृच्छिक चल,random variable
श्रेणी,range
अभिसरण श्रेणी,range of convergence
एकत्रीकरणाची श्रेणी,range of integration
नात्याची श्रेणी,range of relation
श्रेणी जागा,range space
रँक,rank
रँक सहसंबंध,rank correlation
मॅट्रिक्सची रँक,rank of matrix
क्रमवारीची आकडेवारी,rank order statistics
बदलण्याचे प्रमाण,rate of change
अभिसरण दर,rate of convergence
प्रमाण,Ratio
तर्कशुद्ध,Rational
तर्कशुद्ध अभिव्यक्ती,rational expression
तर्कसंगत क्षेत्र,rational field
तर्कसंगत कार्य,rational function
भाजकाचे तर्कसंगतीकरण,rationalisation of the denominator
परिमेय संख्या,rational number
परिमेय संख्या फील्ड,rational number field
तर्कसंगत ऑपरेशन,rational operation
गुणोत्तर चाचणी,ratio test
कच्ची माहिती,raw data
किरण,ray
किरण वेक्टर,ray vector
वास्तविक,real
वास्तविक अक्ष,real axis
वास्तविक सातत्य,real continuum
वास्तविक ओळ,real line
वास्तविक रेखीय वेक्टर जागा,real linear vector space
वास्तविक मॅट्रिक्स,real matrix
वास्तविक संख्या,real number
वास्तविक संख्या फील्ड,real number field
वास्तविक भाग,real part
वास्तविक बहुपदी,real polynomial
वास्तविक चतुर्भुज,real quadratic
वास्तविक मूळ,real root
वास्तविक जागा,real space
वास्तविक वेळ प्रणाली,real time system
वास्तविक मूल्यवान कार्य,real valued function
वास्तविक व्हेरिएबल,real variable
वास्तविक वेक्टर जागा,real vector space
परस्पर,reciprocal
परस्पर मॅट्रिक्स,reciprocal matrix
आयत,rectangle
आयताकृती,rectangular
आयताकृती अॅरे,rectangular array
आयताकृती अक्ष,rectangular axis
आयताकृती घनता कार्य,rectangular density function
आयताकृती हायपरबोला,rectangular hyperbola
आयताकृती मॅट्रिक्स,rectangular matrix
आयताकृती पॅरेललोपाइप (घनाकार),"rectangular parellelopiped 
 (cuboid)"
सुधारण्यायोग्य वक्र,rectifiable curve
पुनरावृत्ती सूत्र,recurrence formula
आवर्ती दशांश,recurring decimal
पुनरावृत्ती सूत्र,recursion formula
कमी एकेलॉन फॉर्म,reduced echelon form
reductio-ad-absurdum,reductio-ad-absurdum
कपात सूत्र,reduction formula
संदर्भ ओळ,reference line
संदर्भ बिंदू,reference point
परावर्तित लहर,reflected wave
प्रतिबिंब,reflection
प्रतिक्षेपी कायदा,reflexive law
अभिसरण क्षेत्र,region of convergence
विचलनाचा प्रदेश,region of divergence
एकत्रीकरणाचा प्रदेश,region of integration
प्रतिगमन विश्लेषण,regression analysis
प्रतिगमन वक्र,regression curve
प्रतिगमन समीकरण,regression equation
प्रतिगमन ओळ,regression line
प्रतिगमन मॉडेल,regression model
नियमित वक्र,regular curve
नियमित षटकोनी,regular hexagon
नियमित मॅट्रिक्स,regular matrix
नियमित टेट्राहेड्रॉन,regular tetrahedron
सापेक्ष पूरक,relative complement
सापेक्ष कमाल,relative maximum
सापेक्ष किमान,relative minimum
सापेक्ष संभाव्यता (सशर्त संभाव्यता),relative probability (conditional probability)
सापेक्ष वेग,relative velocity
सापेक्षता,Relativity
सापेक्षता सिद्धांत,relativity theory
विश्वसनीयता,reliability
विश्वसनीयता समस्या,reliability problem
उर्वरित मुदत,remainder term
उर्वरित प्रमेय,remainder theorem
पुनरावृत्ती मर्यादा,repeated limit
पुनरावृत्ती रीमन इंटिग्रल,repeated Riemann integral
प्रतिनिधित्व,representation
अवशेष,Residue
खांबावर अवशेष,residue at a pole
ठराव,resolution
सैन्याचा ठराव,resolution of forces
वेगाचे निराकरण,resolution of velocities
परिणामी,resultant
परिणामी शक्ती,resultant force
परिणामी वेक्टर,resultant vector
सुधारित सिम्प्लेक्स तंत्र,revised simplex technique
समभुज चौकोन,rhombus
रिमन इंटिग्रल,Riemann integral
काटकोन,right angle
काटकोन त्रिकोण,right angled triangle
उजवा गोलाकार शंकू,right circular cone
योग्य कॉसेट,right coset
उजवा सिलेंडर,right cylinder
उजव्या हाताचा,right handed
उजवा उलटा,right inverse
कठोर पुरावा,rigorous proof
अंगठी,ring
पूर्णांकांची रिंग,ring of integers
आर-समाकलनीय,R-integrable
मूळ,root
रूट म्हणजे चौरस,root mean square
बहुपदीचे मूळ,root of a polynomial
रोटेशन,rotation
गोलाकार त्रुटी,rounding error
पंक्ती,row
पंक्ती-दर-स्तंभ गुणाकार,row-by-column multiplication
पंक्ती समतुल्यता,row equivalence
पंक्ती मॅट्रिक्स,row matrix
पंक्ती रँक,row rank
खोगीर बिंदू,saddle point
नमुना,sample
नमुना म्हणजे,sample means
नमुना बिंदू,sample point
नमुन्याचा आकार,sample size
नमुना जागा,sample space
नमुना मानक विचलन,sample standard deviation
नमुना सर्वेक्षण,sample survey
नमुना भिन्नता,sample variance
नमुना,sampling
नमुना वितरण,sampling distribution
नमुना त्रुटी,sampling error
नमुना अंतराल,sampling interval
नमुना पद्धत,sampling method
नमुना सिद्धांत,sampling theory
प्रतिस्थापनासह नमुना घेणे,sampling with replacement
स्केलर,scalar
स्केलर फील्ड,scalar field
स्केलर मॅट्रिक्स,scalar matrix
स्केलर एकाधिक,scalar multiple
स्केलर गुणाकार,scalar multiplication
स्केलर उत्पादन,scalar product
स्केलर प्रमाण,scalar quantity
स्केलर ट्रिपल उत्पादन,scalar triple product
दृश्य त्रिकोण,scelene triangle
विखुरलेला आकृती,scattered diagram
श्रोडिंगर समीकरण,Schrodinger equation
हंगामी चढउतार,seasonal fluctuation
secant,secant
secant पद्धत,secant method
दुसरा व्युत्पन्न,second derivative
दुसरी ऑर्डर,second order
विभाग,section
क्षेत्र,sector
वक्र भाग,segment of a curve
स्वत: - संलग्न,self — adjoint
स्वत: संलग्न ऑपरेटर,self adjoint operator
स्वत: - संयुग्मित,self — conjugate
semiaxis,semiaxis
अर्धवर्तुळ,semicircle
अर्ध-निश्चित मॅट्रिक्स,semi - definite matrix
अर्ध-निश्चित चतुर्भुज फॉर्म,semi - definite quadratic form
अर्धसमूह,semigroup
अर्ध-मांतर,semi - interval
अर्ध प्रमुख अक्ष,semi major axis
अर्ध किरकोळ अक्ष,semi minor axis
विभक्त बहुपदी,separable polynomial
व्हेरिएबल्सचे पृथक्करण,separation of variables
क्रम,sequence
अनुक्रम सिद्धांत,sequencing theory
अनुक्रमिक विश्लेषण,sequential analysis
अनुक्रमिक नमुना,sequential sampling
मालिका सहसंबंध,serial correlation
मालिका,series
सेट,set
सेक्संट,sextant
Shewhart नियंत्रण चार्ट,Shewhart control charts
चिन्ह,sign
मॅट्रिक्सची स्वाक्षरी,signature of a matrix
चतुर्भुज स्वरूपाची स्वाक्षरी,signature of quadratic form
स्वाक्षरी केलेला क्रमांक,signed number
महत्त्व पातळी,significance level
महत्त्व चाचणी,significance test
लक्षणीय अंक,significant digit
साइन चाचणी,sign test
साइनम फंक्शन,signum function
समान लंबवृत्त,similar ellipses
समान आकडे,similar figures
समानता,similarity
समान मॅट्रिक्स,similar matrices
साधे बंद वक्र,simple closed curve
साधा सहसंबंध,simple correlation
साधी हार्मोनिक गती,simple harmonic motion
साधे यादृच्छिक नमुना,simple random sampling
simplex,simplex
सिम्प्लेक्स अल्गोरिदम,simplex algorithm
सिम्प्लेक्स टेबल,simplex tableau
सिम्पसनचा एक - तिसरा नियम,Simpson's one - third rule
सिम्युलेशन तंत्र,simulation technique
एकाचवेळी विभेदक समीकरणे,simultaneous differential equations
एकाचवेळी समीकरणे,simultaneous equations
साइन,sine
साइन वक्र,sine curve
सिंगलटन,singleton
एकल मूल्यवान कार्य,single valued function
एकवचन अविभाज्य,singular integral
एकलता,singularity
एकवचन मॅट्रिक्स,singular matrix
एकवचन उपाय,singular solution
नमुन्याचा आकार,size of sample
विकृत वितरण,skewed distribution
स्क्यू-हर्मिटियन मॅट्रिक्स,skew-Hermitian matrix
तिरकसपणा,skewness
स्क्यू सिमेट्रिक मॅट्रिक्स,skew symmetric matrix
स्लॅक व्हेरिएबल,slack variable
उतार,slope
उतार ग्रेडियंट,slope gradient
लहान कंस,small brackets
गुळगुळीत वक्र,smooth curve
गुळगुळीत कार्य,smooth function
वेळ मालिका गुळगुळीत,smoothing of time series
सौर यंत्रणा,solar system
solenoidal वेक्टर,solenoidal vector
घन,solid
घन भूमिती,solid geometry
उपाय,solution
मालिकेत उपाय,solution in series
समाधान मॅट्रिक्स,solution matrix
त्रिकोणाचे समाधान,solution of a triangle
समाधान जागा,solution space
सोनीन बहुपदी,Sonine polynomial
जागा,space
जागा वक्र,space curve
पसरलेला संच,spanning set
अवकाशीय सहकोरेलोग्राम,spatial correlogram
विशेष रेखीय गट,special linear group
विशेष ऑर्थोगोनल गट,special orthogonal group
विशिष्ट गुरुत्व,specific gravity
वर्णक्रमीय मॅपिंग प्रमेय,spectral mapping theorem
फंक्शनचा स्पेक्ट्रम,spectrum of a function
गोल,sphere
गोलाकार समन्वय प्रणाली,spherical coordinate system
गोलाकार ध्रुवीय समन्वय,spherical polar coordinate
गोलाकार त्रिकोण,spherical triangle
गोलाकार त्रिकोणमिती,spherical trigonometry
सर्पिल,spiral
चौरस,square
चौकोनी कंस,square brackets
चौरस अविभाज्य,square integrable
चौरस मॅट्रिक्स,square matrix
वर्गमुळ,square root
नमुना घेण्याचा टप्पा,stage of sampling
पायर्या फंक्शन,staircase function
प्रमाणित विचलन,standard deviation
मानक आतील उत्पादन,standard inner product
समतोल स्थिती,state of equilibrium
स्थिर वक्र,stationary curve
स्थिर बिंदू,stationary point
स्थिर मूल्य,stationary value
आकडेवारी,statistic
सांख्यिकीय,statistical
सांख्यिकीय डेटा,statistical data
सांख्यिकीय वितरण,statistical distribution
सांख्यिकीय गृहीतक,statistical hypothesis
सांख्यिकीय निष्कर्ष,statistical inference
सांख्यिकीय मॉडेल,statistical model
सांख्यिकीय लोकसंख्या,statistical population
सांख्यिकीय गुणवत्ता नियंत्रण,statistical quality control
आकडेवारी,statistics
स्थिर,steady
स्थिर राज्य उपाय,steady state solution
सरळ चढण (वक्र),steep ascent (of a curve)
सर्वात उंच चढण डिझाइन,steepest ascent design
सर्वात उंच कूळ,steepest descent
चरण कार्य,step function
स्टर्लिंग मालिका,Stirling series
स्टोकेस्टिक,stochastic
स्टोकास्टिक मॅट्रिक्स,stochastic matrix
स्टोकास्टिक मॉडेल,stochastic model
स्टोकास्टिक प्रोग्रामिंग,stochastic programming
स्टोकास्टिक व्हेरिएबल,stochastic variable
स्टोक्सचे प्रमेय,Stokes’ theorem
सरळ रेषा,straight line
स्तर तक्ता,strata chart
स्तरीकरण,stratification
स्तरीकृत नमुना,stratified sampling
प्रवाह-रेषा,stream-line
ताण,stress
काटेकोरपणे बहिर्वक्र कार्य,strictly convex function
काटेकोरपणे कमी होत आहे,strictly decreasing
काटेकोरपणे वाढत आहे,strictly increasing
काटेकोरपणे मोनोटोनिक कार्य,strictly monotonic function
विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी),"Student's test (Student's ""t"" test)"
उप-संग्रह,sub-collection
उप निर्धारक,sub determinant
उपक्षेत्र,subfield
उपसमूह,subgroup
उप-मांतर,sub-interval
सबमॅट्रिक्स,submatrix
सबस्क्रिप्ट,subscript
त्यानंतरचा,subsequence
उपसंच,subset
सबस्पेस,subspace
बदली,substitution
subtangent,subtangent
वजा करणे,subtend
वजा करा,subtract
वजाबाकी,subtraction
सलग,successive
सलग भेद,successive differentiation
सलग एकीकरण,successive integration
उत्तराधिकारी,successor
प्रत्यय,suffix
बेरीज,sum
बेरीज फंक्शन,sum function
जोडण्यायोग्य,summable
आदेश,summand
बेरीज,summation
समीकरण अधिवेशन,summation convention
बेरीज सूत्र,summation formula
मालिकेची बेरीज,summation of series
बेरीज चिन्ह,summation sign
बेरीज ते अनंत,sum to infinity
सुपरस्क्रिप्ट,superscript
सुपरसेट,superset
सुपरसोनिक प्रवाह,supersonic flow
पूरक कोन,supplementary angle
समर्थन हायपरप्लेन,supporting hyperplane
फंक्शनचे समर्थन,support of function
समजा,suppose
सर्वोच्च,supremum
surd,surd
पृष्ठभाग,surface
पृष्ठभागाचे क्षेत्रफळ,surface area
पृष्ठभाग अविभाज्य,surface integral
सर्जेशन,surjection
surjective,surjective
सर्जेक्टिव्ह नकाशा,surjective map
चिन्ह,symbol
प्रतीकात्मक तर्क,symbolic logic
प्रतीकात्मक मॉडेल,symbolic model
सममितीय,symmetric
सममितीय,symmetrical
सममितीय निर्धारक,symmetric determinant
सममितीय फरक,symmetric difference
सममित मॅट्रिक्स,symmetric matrix
प्रणाली विश्लेषण,system analysis
पद्धतशीर नमुना,systematic sampling
टेबल,table
झांकी,tableau
अविभाज्य सारणी,table of integrals
सारणी,tabular
सारणी फॉर्म,tabular form
सारणी लॉगरिदम,tabular logarithm
सारणी,tabulate
सारणीबद्ध मूल्य,tabulated value
सारणी,tabulation
टॅब्युलेटर,tabulator
शेपूट,tail
शेपटीचे क्षेत्र (वितरणाचे),tail area (of distribution)
स्पर्शिकता,tangency
स्पर्शिका,tangent
स्पर्शिका हायपरप्लेन,tangent hyperplane
स्पर्शिक,tangential
स्पर्शिक घटक,tangential component
स्पर्शिका विभाग,tangential section
स्पर्शरेषा,tangent line
स्पर्शिका विमान,tangent plane
स्पर्शिका जागा,tangent space
टेप पंच,tape punch
टेप रीडर,tape reader
टॉबेरियन प्रमेय,Tauberian theorem
टेलरचे प्रमेय,Taylor's theorem
Tchebychev मेट्रिक,Tchebychev metric
टी-वितरण,t-distribution
टेलिस्कोपिक मालिका,telescopic series
ऐहिक निर्देशांक,temporal coordinates
ऐहिक संबंध,temporal relationship
टेम्पोरल व्हेरिएबल,temporal variable
ताणासंबंधीचा शक्ती,tensile strength
टेन्सर,tensor
टेन्सर विश्लेषण,tensor analysis
टेन्सर उत्पादन,tensor product
तात्पुरते सूत्रीकरण,tentative formulation
मुदत,term
टर्मिनल स्थिती,terminal condition
टर्मिनल वेग डायव्ह,terminal velocity dive
दशांश समाप्त करणे,terminating decimal
मुदत मूल्ये,term values
शब्दानुसार भिन्नता,termwise differentiation
टर्मवार एकीकरण,termwise integration
तिरंगी,ternary
चाचणी,test
भिन्नतेच्या एकसमानतेसाठी चाचणी,test for homogeneity of variances
चाचणी कार्य,test function
गृहीतकांची चाचणी,test of hypothesis
महत्त्वाची चाचणी,test of significance
चाचणी आकडेवारी,test statistics
टेट्राहेड्रल,tetrahedral
टेट्राहेड्रल कोन,tetrahedral angle
टेट्राहेड्रॉन,tetrahedron
प्रमेय,theorem
अवशेषांचे प्रमेय,theorem of residues
सैद्धांतिक मागणी कार्य,theoretical demand function
सैद्धांतिक स्वतंत्र वितरण,theoretical discrete distribution
सैद्धांतिक त्रुटी,theoretical error
सैद्धांतिक फिट,theoretical fit
सैद्धांतिक सूत्रीकरण,theoretical formulation
सैद्धांतिक वारंवारता,theoretical frequency
सैद्धांतिकदृष्ट्या,theoretically
सैद्धांतिक मॉडेल,theoretical model
सैद्धांतिक उपचार,theoretical treatment
समीकरणांचा सिद्धांत,theory of equations
त्रुटींचा सिद्धांत,theory of errors
अंदाज सिद्धांत,theory of estimation
फंक्शन्सचा सिद्धांत,theory of functions
खेळांचा सिद्धांत,theory of games
गुरुत्वाकर्षणाचा सिद्धांत,theory of gravitation
माहितीचा सिद्धांत,theory of information
प्रतिस्थापन सिद्धांत (= अपयशाचा सिद्धांत),theory of replacement (= theory of failure)
सेटचा सिद्धांत,theory of sets
वेटिंग लाइन्सचा सिद्धांत (= रांगेचा सिद्धांत),theory of waiting lines(= queuing theory)
लाटांचा सिद्धांत,theory of waves
थर्मोडायनामिक,Thermodynamic
स्क्रूचा धागा,thread of a screw
त्रिमितीय,three dimensional
त्रिमितीय वेक्टर विश्लेषण,three dimensional vector analysis
त्रि-मार्ग वर्गीकरण,three-way classification
फेकणे,throw
जोर,thrust
वेळ,time
वेळ अक्ष,time axis
वेळ अवलंबित्व,time dependence
वेळ अवलंबून घटक समीकरण,time-dependent constitutive equation
वेळ अवलंबून प्रक्रिया,time-dependent process
वेळ-स्वतंत्र संज्ञा,time-independent term
वेळ मध्यांतर,time interval
वेळ मालिका,time series
वेळ मालिका विश्लेषण,time series analysis
वेळ मालिका डेटा,time series data
वेळ सामायिकरण प्रणाली,time sharing system
सहिष्णुता,tolerance
सहिष्णुता अंतराल,tolerance interval
सहिष्णुता पातळी,tolerance level
सहनशीलता मर्यादा,tolerance limit
टोपोलॉजिकल,topological
टोपोलॉजिकल दुहेरी,topological dual
टोपोलॉजिकल गट,topological group
टोपोलॉजिकल समरूपता,topological isomorphism
टोपोलॉजिकल रेखीय जागा,topological linear space
टोपोलॉजिकलदृष्ट्या,topologically
टोपोलॉजिकल मॅपिंग,topological mapping
टोपोलॉजिकल गुणधर्म,topological property
टोपोलॉजिकल जागा,topological space
टोपोलॉजिकल वेक्टर स्पेस,topological vector space
टोपोलॉजी,topology
टॉर्शन,torsion
टॉरस,torus
एकूण,total
एकूण व्युत्पन्न,total derivative
एकूण भिन्नता,total differential
एकूण विभेदक समीकरण,total differential equation
एकूण तपासणी,total inspection
पूर्णपणे बद्ध,totally bounded
पूर्णपणे ऑर्डर केलेला सेट,totally ordered set
एकूण ऑर्डरिंग,total ordering
ट्रेस,trace
मॅट्रिक्सचा ट्रेस,trace of matrix
ट्रेसिंग,tracing
व्यापार बंद कार्य,trade off function
मार्गक्रमण,trajectory
अतींद्रिय,transcendental
अतींद्रिय समीकरण,transcendental equation
अतींद्रिय कार्य,transcendental function
अतींद्रिय संख्या,transcendental number
हस्तांतरण,transfer
हस्तांतरण कार्य,transfer function
ट्रान्सफिनिट प्रेरण,transfinite induction
पारदर्शक संख्या,transfinite number
रूपांतर,transform
परिवर्तन सूत्र,transformation formula
परिवर्तन मॅट्रिक्स,transformation matrix
निर्देशांकांचे परिवर्तन,transformation of coordinates
रूपांतरित कार्य,transformed function
रूपांतरित मॅट्रिक्स,transformed matrix
ट्रान्सशिपमेंट समस्या,transshipment problem
क्षणिक वर्तन,transient behaviour
क्षणिक समाधान,transient solution
संक्रमण,transition
संक्रमण मॅट्रिक्स,transition matrix
सकर्मक,transitive
सकर्मक कायदा,transitive law
संक्रमणात्मक संबंध,transitive relation
संक्रमण,transitivity
संक्रमण संच,transitivity set
भाषांतर,translation
वाहतूक खर्च,transportation cost
वाहतूक समस्या,transportation problem
वाहतूक वेळ,transportation time
वाहतूक समीकरण,transport equation
ट्रान्सपोस्ड मॅट्रिक्स,transposed matrix
मॅट्रिक्सचे हस्तांतरण,transpose of a matrix
स्थानांतर,transposition
ट्रान्सव्हर्सालिटी,transversality
ट्रान्सव्हर्सलिटी स्थिती,transversality condition
आडवा,transverse
आडवा गती,transverse motion
ट्रॅपेझियम,trapezium
ट्रॅपेझॉइड,trapezoid
ट्रॅपेझॉइडल प्रिझम,trapezoidal prism
उपचार,treatment
वृक्ष आकृती,tree diagram
कल,trend
ट्रेंड लाइन,trend line
कल मूल्य,trend value
ट्रायडिक,triadic
चाचणी,trial
चाचणी कार्य,trial function
त्रिकोण,triangle
त्रिकोण असमानता,triangle inequality
वेगाचा त्रिकोण,triangle of velocity
त्रिकोण चिन्ह,triangle symbol
त्रिकोण प्रणाली,triangle system
त्रिकोणीयता,triangulability
त्रिकोणी,triangular
त्रिकोणी मॅट्रिक्स,triangular matrix
त्रिकोणी,triangulation
ट्रायकोटॉमी,trichotomy
त्रिभुज,tridiagonal
त्रिकोणमितीय,trigonometric
त्रिकोणमितीय वक्र,trigonometric curve
त्रिकोणमितीय समीकरण,trigonometric equation
त्रिकोणमितीय कार्य,trigonometric function
त्रिकोणमितीय ओळख,trigonometric identity
त्रिकोणमितीय मालिका,trigonometric series
त्रिकोणमितीय समाधान,trigonometric solution
त्रिकोणमितीय परिवर्तन,trigonometric transformation
त्रिकोणमिती,trigonometry
तिप्पट,triple
तिहेरी एकत्रीकरण,triple integration
तिहेरी,triplet
त्रिखंड,trisect
ट्रायसेक्शन,trisection
कोनाचे त्रिविच्छेदन,trisection of an angle
क्षुल्लक फॉर्म,trivial form
क्षुल्लक टोपोलॉजी,trivial topology
कर्कवृत्त,tropic of Cancer
मकरवृत्त,tropic of Capricorn
ट्रोपोस्फियर,troposphere
खरे अर्थ,true mean
खरे मोड,true mode
कापलेले,truncated
कापलेला शंकू,truncated cone
कापलेले वितरण,truncated distribution
कापलेली वारंवारता वितरण,truncated frequency distribution
छाटणे,truncation
ट्रंकेशन त्रुटी,truncation error
सत्य,truth
सत्य कार्य,truth function
सत्य सारणी,truth table
सत्य मूल्य,truth value
t-सांख्यिकी,t-statistic
t-चाचणी,t-test
अशांतता सिद्धांत,turbulence theory
निर्णायक टप्पा,turning point
पिळणे,twist
फिरवलेला वक्र,twisted curve
द्विमितीय,two dimensional
द्विमितीय सतत वितरण,two dimensional continuous distribution
द्विमितीय वेक्टर,two dimensional vector
दोन पट वर्गीकरण,two fold classification
दोन पॅरामीटर कुटुंब,two parameter family
दोन व्यक्तींचा खेळ,two person game
दोन फेज पद्धत,two phase method
दोन फेज सॅम्पलिंग,two phase sampling
दोन बिंदू सीमा स्थिती,two point boundary condition
दोन बाजूंची F-चाचणी,two sided F-test
दोन बाजूंची सामान्य चाचणी,two sided normal test
दोन बाजूंची एक्स-चाचणी,two sided X-test
अंतिम मूल्य,ultimate value
निष्पक्ष अंदाज,unbiased estimate
लोकसंख्येतील फरकाचा निष्पक्ष अंदाज,unbiased estimate of population variance
निःपक्षपाती रेखीय अंदाज,unbiased linear estimate
निष्पक्ष बिंदू अंदाज,unbiased point estimate
निष्पक्ष चाचणी,unbiased test
अमर्याद प्रदेश,unbounded region
अमर्याद संच,unbounded set
अमर्याद समाधान,unbounded solution
अनिश्चितता तत्त्व,uncertainity principle
बिनशर्त संभाव्यता,unconditional probability
अनियंत्रित सापेक्ष कमाल,unconstrained relative maximum
अगणित,uncountable
अगणित उपसंच,uncountable subset
अनिश्चित,undetermined
अनिर्धारित गुणांक,undetermined coefficient
असमान,unequal
गटबद्ध न केलेले,ungrouped
गटबद्ध न केलेला डेटा,ungrouped data
एकसमान,uniform
एकसमान प्रवेग,uniform acceleration
एकसमान सीमा,uniform boundedness
एकसमान अभिसरण,uniform convergence
एकसमान बहिर्वक्रता,uniform convexity
एकसमान घनता,uniform density
एकसमान वितरण,uniform distribution
एकसमान गुरुत्वीय क्षेत्र,uniform gravitational field
एकरूपता,uniformity
एकसमान सर्वोत्तम,uniformly best
एकसमान सतत विस्तार,uniformly continuous extension
एकसमान अभिसरण,uniformly convergent
एकसमान सर्वात शक्तिशाली चाचणी,uniformly most powerful test
एकसमान हालचाल,uniform motion
एकसमान संभाव्यता वितरण,uniform probability distribution
एकसमान वेग,uniform speed
एकसमान टोपोलॉजी,uniform topology
एकरूप,unimodal
unimodular,unimodular
युनिमॉड्युलर मॅट्रिक्स,unimodular matrix
युनिमॉड्युलर मालमत्ता,unimodular property
संघ,union
उपसमूहांच्या कुटुंबाचे संघटन,union of family of subsets
संचांचे संघटन,union of sets
अद्वितीय फॅक्टरायझेशन डोमेन,unique factorization domain
अद्वितीय घटकीकरण प्रमेय,unique factorization theorem
अद्वितीयपणे परिभाषित (= अद्वितीयपणे निर्धारित),uniquely defined(=uniquely determined)
वेगळेपण,uniqueness
समाधानाची विशिष्टता,uniqueness of the solution
विशिष्टता समस्या,uniqueness problem
विशिष्टता प्रमेय,uniqueness theorem
अद्वितीय उपाय,unique solution
अद्वितीय वेक्टर,unique vector
युनिट,unit
एकात्मक,unitary
एकात्मक गट,unitary group
एकात्मक मॅट्रिक्स,unitary matrix
एकात्मक पद्धत,unitary method
युनिट बॉल,unit ball
युनिट सेल,unit cell
युनिट वर्तुळ,unit circle
युनिट घटक,unit element
युनिट कार्य,unit function
युनिट वस्तुमान,unit mass
युनिट मॅट्रिक्स,unit matrix
युनिट नॉर्मल व्हेरिएट(=मानक सामान्य व्हेरिएट),unit normal variate(=standard normal variate)
युनिट क्षेत्र,unit sphere
युनिट स्टेप फंक्शन,unit step function
युनिट वेक्टर,unit vector
युनिट व्हॉल्यूम,unit volume
ऐक्य,unity
