Malayalam,Hindi
രാജ്യദ്രോഹി,"देशद्रोही, गद्दार"
വഞ്ചന,विश्वासघात
രാജ്യദ്രോഹം,राजद्रोह
ഉടമ്പടി,संधि
ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്),द्वंद्ध युद्ध परीक्षा
ആദരാഞ്ജലി,"खिराज, राजस्व"
ആദരാഞ്ജലി,2. राजकर
ആദരാഞ്ജലി ഭൂമി,खिराजी भूमि
ട്രിപ്പിൾ സഖ്യം,त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि
ട്രിപ്പിൾ എന്റന്റ്,"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत"
വിജയം,विजय
വിജയം,2. विजय शोभा-यात्रा
കലഹവും,विक्षोभ
സ്വേച്ഛാധിപത്യം,निरंकुश-घातक
സ്വേച്ഛാധിപത്യം,2. क्रूर घात
സ്വേച്ഛാധിപത്യം,निरंकुश शासन
സ്വേച്ഛാധിപത്യം,2. निरंकुशता
സ്വേച്ഛാധിപതി,"निरंकुश शासक, अत्याचारी शासक"
ഉഹ്ലാൻ,उलान
ഉകാസെ,उकाज
ഉകാസെ,2. राजाज्ञा
ഉലമ,उल्मा
അന്ത്യശാസനം,अंतिम चेतावनी
അന്ത്യശാസനം,2. अंतिम प्रस्ताव
അങ്കിൾ സാം,अंकिल सैम
അണ്ടർ-കിംഗ്,अधीनस्थ राजा
യുണൈറ്റഡ് ഐറിഷുകാർ,युनाइटेड आयरिशर्मन
ഐയ്ക്യ രാഷ്ട്രസഭ,संयुक्त राष्ट्र संघ
യുണൈറ്റഡ് പ്രവിശ്യകൾ,संयुक्त प्रांत
യുണൈറ്റഡ് പ്രവിശ്യകൾ,2. युनाइटेड प्राविन्सेज़
നിലവറയില്ലാത്ത കോട്ട,एक प्राचीर दुर्ग
സാർവത്രിക രാജാവ്,"चक्रवर्ती राजा, सार्वभौम राज"
സാർവത്രിക വോട്ടവകാശം,सर्वजनीन मताधिकार
പ്രക്ഷോഭം,"विद्रोह, विप्लव"
അധിക്ഷേപം,"बलादग्रहण, हड़पना"
കൊള്ളക്കാരൻ,बलादग्रहणकर्त्ता
ഉട്ടോപ്യ,"यूटोपिया, काल्पनिक राज्य"
വന്ദൽ,कला विध्वंसक
വാൻഡലിസം,कला विध्वंस
വാൻഗാർഡ്,नासीर
വാൻഗാർഡ്,"2. सेनामुख, सेनाग्र"
വാൻഗാർഡ്,3. हरावल
വരൻജിയൻ,वैरेंजियायी
വരൻജിയൻ ഗാർഡ്,वैरेंजियायी रक्षक
വാസൽ,असामी
വാസൽ,2. दास
വാസൽ സംസ്ഥാനം,"अवराज्य, सामंती राज्य"
വത്തിക്കാൻ കൗൺസിൽ,पोप परिषद
പാത്രം,"जहाज, पोत"
പാത്രം,2. यान
പാത്രം,3. बर्तन
ഉപരാജാവ്,अo देo viceroy
വൈസ്രോയി,वाइसराय
വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്,वाइसराय का पद
വിക്ടർ,विजेता
വിജയം,विजय
വില്ലൻ,कृषिदास
യാത്ര,समुद्र-यात्रा
ദുർബലമായ കോട്ട,"सुभेद्य दुर्ग, सहजभेद्य दुर्ग"
ചുമർ പെയിന്റിംഗ്,भित्ति चित्रकारी
ചുമർ പെയിന്റിംഗ്,2. भित्ति चित्र
യുദ്ധം,युद्ध
യുദ്ധപ്രഭു,महान सेनानी
യോദ്ധാവ്,योद्धा
യോദ്ധാവ്,2. सैनिक
യോദ്ധാവ്,3. जंगलू
യുദ്ധക്കപ്പൽ,"युद्धपोत, जंगी जहाज"
വാച്ച്-വേഡ്,संकेत शब्द
വെൽഫെയർ സ്റ്റേറ്റ്,"लोक कल्याणकारी राज्य, जनहितकारी राज्य"
ക്ഷേമപ്രവർത്തനം,कल्याण-कार्य
വിഗ്,हविग
വെള്ള കൊടി,"श्वेत ध्वज, सफेद झंडा"
വെള്ളക്കാരുടെ ഭാരം,"श्वेत जाति का भार, श्वेत जाति का दायित्व"
ലോക സാമ്രാജ്യം,विश्व-साम्राज्य
ലോക പ്രസ്ഥാനം,विश्वव्यापी आंदोलन
ലോക രാഷ്ട്രീയം,विश्व-राजनीति
ലോകശക്തി,विश्वा-शक्ति
ലോക മഹായുദ്ധം,विश्वयुद्ध
വേക്കർ,पोत-भंजक
തകർക്കുന്ന ഭേദഗതി,विनाशकारी संशोधन
സെനെലസിസ്,"जैनेलेजिया, अप्रवेशन"
സെനോഫോബിയ,विदेशी जनभीति
യാങ്കി,यांकी
മഞ്ഞ ജാക്കറ്റ്,पीत परिधान
മഞ്ഞ മനുഷ്യൻ,पीत जाति
മഞ്ഞ അപകടം,"पीत आतंक, पीत भीति"
മഞ്ഞ അമർത്തുക,सनसनीखेज समाचार पत्र
യുവ തുർക്കികൾ,"यंग टर्क, युवा तुर्क"
സിയൂസ്,"जूस, देवाधिपति"
സയണിസം,यहूदीवाद
സൊരാസ്ട്രിയനിസം,"पारसी धर्म, ज़रथुष्ट्र  धर्म"
