English,Gujarati
range of relation,સંબંધની શ્રેણી
range space,શ્રેણી જગ્યા
rank,ક્રમ
rank correlation,ક્રમ સહસંબંધ
rank of matrix,મેટ્રિક્સનો ક્રમ
rank order statistics,રેન્ક ઓર્ડરના આંકડા
rate of change,ફેરફારનો દર
rate of convergence,સંકલન દર
Ratio,ગુણોત્તર
Rational,તર્કસંગત
rational expression,તર્કસંગત અભિવ્યક્તિ
rational field,તર્કસંગત ક્ષેત્ર
rational function,તર્કસંગત કાર્ય
rationalisation of the denominator,છેદનું તર્કસંગતકરણ
rational number,તાર્કિક અંક
rational number field,તર્કસંગત સંખ્યા ક્ષેત્ર
rational operation,તર્કસંગત કામગીરી
ratio test,ગુણોત્તર પરીક્ષણ
raw data,અધ કચરી માહિતી
ray,કિરણ
ray vector,કિરણ વેક્ટર
real,વાસ્તવિક
real axis,વાસ્તવિક ધરી
real continuum,વાસ્તવિક સાતત્ય
real line,વાસ્તવિક રેખા
real linear vector space,વાસ્તવિક રેખીય વેક્ટર જગ્યા
real matrix,વાસ્તવિક મેટ્રિક્સ
real number,વાસ્તવિક સંખ્યા
real number field,વાસ્તવિક સંખ્યા ક્ષેત્ર
real part,વાસ્તવિક ભાગ
real polynomial,વાસ્તવિક બહુપદી
real quadratic,વાસ્તવિક ચતુર્ભુજ
real root,વાસ્તવિક મૂળ
real space,વાસ્તવિક જગ્યા
real time system,વાસ્તવિક સમય સિસ્ટમ
real valued function,વાસ્તવિક મૂલ્યવાન કાર્ય
real variable,વાસ્તવિક ચલ
real vector space,વાસ્તવિક વેક્ટર જગ્યા
reciprocal,પારસ્પરિક
reciprocal matrix,પારસ્પરિક મેટ્રિક્સ
rectangle,લંબચોરસ
rectangular,લંબચોરસ
rectangular array,લંબચોરસ એરે
rectangular axis,લંબચોરસ ધરી
rectangular density function,લંબચોરસ ઘનતા કાર્ય
rectangular hyperbola,લંબચોરસ હાઇપરબોલા
rectangular matrix,લંબચોરસ મેટ્રિક્સ
"rectangular parellelopiped 
 (cuboid)",લંબચોરસ પેરેલલોપાઇપ (ઘનકાર)
rectifiable curve,સુધારી શકાય તેવું વળાંક
recurrence formula,પુનરાવૃત્તિ સૂત્ર
recurring decimal,રિકરિંગ દશાંશ
recursion formula,પુનરાવર્તન સૂત્ર
reduced echelon form,ઘટાડો સોપારી સ્વરૂપ
reductio-ad-absurdum,ઘટાડો-એડ-એબ્સર્ડમ
reduction formula,ઘટાડો સૂત્ર
reference line,સંદર્ભ રેખા
reference point,સંદર્ભ બિંદુ
reflected wave,પ્રતિબિંબિત તરંગ
reflection,પ્રતિબિંબ
reflexive law,પ્રતિબિંબીત કાયદો
region of convergence,કન્વર્જન્સનો પ્રદેશ
region of divergence,વિચલનનો પ્રદેશ
region of integration,એકીકરણનો પ્રદેશ
regression analysis,પાછળ નુ પૃથકરણ
regression curve,રીગ્રેસન વળાંક
regression equation,રીગ્રેસન સમીકરણ
regression line,રીગ્રેસન રેખા
regression model,રીગ્રેશન મોડલ
regular curve,નિયમિત વળાંક
regular hexagon,નિયમિત ષટ્કોણ
regular matrix,નિયમિત મેટ્રિક્સ
regular tetrahedron,નિયમિત ટેટ્રાહેડ્રોન
relative complement,સંબંધિત પૂરક
relative maximum,સંબંધિત મહત્તમ
relative minimum,સંબંધિત લઘુત્તમ
relative probability (conditional probability),સંબંધિત સંભાવના (શરતી સંભાવના)
relative velocity,સંબંધિત વેગ
Relativity,સાપેક્ષતા
relativity theory,સાપેક્ષતા સિદ્ધાંત
reliability,વિશ્વસનીયતા
reliability problem,વિશ્વસનીયતા સમસ્યા
remainder term,બાકીની મુદત
remainder theorem,બાકી પ્રમેય
repeated limit,પુનરાવર્તિત મર્યાદા
repeated Riemann integral,પુનરાવર્તિત રીમેન અભિન્ન
representation,પ્રતિનિધિત્વ
Residue,અવશેષ
residue at a pole,ધ્રુવ પર અવશેષ
resolution,ઠરાવ
resolution of forces,દળોનું ઠરાવ
resolution of velocities,વેગનું રિઝોલ્યુશન
resultant,પરિણામી
resultant force,પરિણામી બળ
resultant vector,પરિણામી વેક્ટર
revised simplex technique,સુધારેલી સિમ્પ્લેક્સ તકનીક
rhombus,સમચતુર્ભુજ
Riemann integral,રીમેન અભિન્ન
right angle,જમણો ખૂણો
right angled triangle,જમણો ત્રિકોણ
right circular cone,જમણો ગોળાકાર શંકુ
right coset,જમણી કોસેટ
right cylinder,જમણો સિલિન્ડર
right handed,જમણા હાથે
right inverse,જમણું ઊલટું
rigorous proof,સખત પુરાવો
ring,રિંગ
ring of integers,પૂર્ણાંકોની રીંગ
R-integrable,આર-ઇટીગ્રેબલ
root,મૂળ
root mean square,વર્ગો ની એવરેજ નું વર્ગમૂળ
root of a polynomial,બહુપદીનું મૂળ
rotation,પરિભ્રમણ
rounding error,રાઉન્ડિંગ ભૂલ
row,પંક્તિ
row-by-column multiplication,હરોળ-દર-કૉલમ ગુણાકાર
row equivalence,પંક્તિ સમાનતા
row matrix,પંક્તિ મેટ્રિક્સ
row rank,પંક્તિ ક્રમ
saddle point,કાઠી બિંદુ
sample,નમૂના
sample means,નમૂનાનો અર્થ
sample point,નમૂના બિંદુ
sample size,નમૂનાનું કદ
sample space,નમૂના જગ્યા
sample standard deviation,નમૂના પ્રમાણભૂત વિચલન
sample survey,નમૂના સર્વેક્ષણ
sample variance,નમૂના તફાવત
sampling,નમૂના
sampling distribution,નમૂના વિતરણ
sampling error,નમૂનાની ભૂલ
sampling interval,સેમ્પલિંગ અંતરાલ
sampling method,નમૂના પદ્ધતિ
sampling theory,નમૂના સિદ્ધાંત
sampling with replacement,રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ
scalar,સ્કેલર
scalar field,સ્કેલર ક્ષેત્ર
scalar matrix,સ્કેલર મેટ્રિક્સ
scalar multiple,સ્કેલર બહુવિધ
scalar multiplication,સ્કેલર ગુણાકાર
scalar product,સ્કેલર ઉત્પાદન
scalar quantity,સ્કેલર જથ્થો
scalar triple product,સ્કેલર ટ્રિપલ ઉત્પાદન
scelene triangle,દ્રશ્ય ત્રિકોણ
scattered diagram,વેરવિખેર રેખાકૃતિ
Schrodinger equation,શ્રોડિન્જર સમીકરણ
seasonal fluctuation,મોસમી વધઘટ
secant,સેકન્ટ
secant method,સેકન્ટ પદ્ધતિ
second derivative,બીજું વ્યુત્પન્ન
second order,બીજો ક્રમ
section,વિભાગ
sector,ક્ષેત્ર
segment of a curve,વળાંકનો ભાગ
self — adjoint,સ્વ - સંલગ્ન
self adjoint operator,સ્વ સંલગ્ન ઓપરેટર
self — conjugate,સ્વ - સંયોજક
semiaxis,અર્ધઅક્ષ
semicircle,અર્ધવર્તુળ
semi - definite matrix,અર્ધ-નિશ્ચિત મેટ્રિક્સ
semi - definite quadratic form,અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ
semigroup,અર્ધજૂથ
semi - interval,અર્ધ અંતરાલ
semi major axis,અર્ધ મુખ્ય ધરી
semi minor axis,અર્ધ ગૌણ ધરી
separable polynomial,વિભાજિત બહુપદી
separation of variables,ચલોનું વિભાજન
sequence,ક્રમ
sequencing theory,સિક્વન્સિંગ થિયરી
sequential analysis,ક્રમિક વિશ્લેષણ
sequential sampling,ક્રમિક નમૂના
serial correlation,સીરીયલ સહસંબંધ
series,શ્રેણી
set,સેટ
sextant,સેક્સટન્ટ
Shewhart control charts,શેવહાર્ટ નિયંત્રણ ચાર્ટ
sign,હસ્તાક્ષર
signature of a matrix,મેટ્રિક્સની સહી
signature of quadratic form,ચતુર્ભુજ સ્વરૂપની સહી
signed number,સહી કરેલ નંબર
significance level,મહત્વ સ્તર
significance test,મહત્વ પરીક્ષણ
significant digit,નોંધપાત્ર અંક
sign test,સાઇન ટેસ્ટ
signum function,સાઇનમ કાર્ય
similar ellipses,સમાન લંબગોળ
similar figures,સમાન આંકડા
similarity,સમાનતા
similar matrices,સમાન મેટ્રિસિસ
simple closed curve,સરળ બંધ વળાંક
simple correlation,સરળ સહસંબંધ
simple harmonic motion,સરળ હાર્મોનિક ગતિ
simple random sampling,સરળ રેન્ડમ નમૂના
simplex,સિમ્પ્લેક્સ
simplex algorithm,સિમ્પ્લેક્સ અલ્ગોરિધમ
simplex tableau,સિમ્પ્લેક્સ ટેબ્લો
Simpson's one - third rule,સિમ્પસનનો એક - ત્રીજો નિયમ
simulation technique,સિમ્યુલેશન તકનીક
simultaneous differential equations,એક સાથે વિભેદક સમીકરણો
simultaneous equations,એક સાથે સમીકરણો
sine,સાઈન
sine curve,સાઈન વળાંક
singleton,સિંગલટન
single valued function,એક મૂલ્યવાન કાર્ય
singular integral,એકવચન અભિન્ન
singularity,એકલતા
singular matrix,એકવચન મેટ્રિક્સ
singular solution,એકવચન ઉકેલ
size of sample,નમૂનાનું કદ
skewed distribution,ત્રાંસુ વિતરણ
skew-Hermitian matrix,skew-Hermitian મેટ્રિક્સ
skewness,વિકૃતિ
skew symmetric matrix,ત્રાંસુ સપ્રમાણ મેટ્રિક્સ
slack variable,સ્લેક ચલ
slope,ઢાળ
slope gradient,ઢાળ ઢાળ
small brackets,નાના કૌંસ
smooth curve,સરળ વળાંક
smooth function,સરળ કાર્ય
smoothing of time series,સમય શ્રેણીનું સરળીકરણ
solar system,સૂર્ય સિસ્ટમ
solenoidal vector,સોલેનોઇડલ વેક્ટર
solid,નક્કર
solid geometry,નક્કર ભૂમિતિ
solution,ઉકેલ
solution in series,શ્રેણીમાં ઉકેલ
solution matrix,સોલ્યુશન મેટ્રિક્સ
solution of a triangle,ત્રિકોણનો ઉકેલ
solution space,ઉકેલ જગ્યા
Sonine polynomial,સોનીન બહુપદી
space,જગ્યા
space curve,જગ્યા વળાંક
spanning set,ફેલાયેલ સમૂહ
spatial correlogram,અવકાશી કોરિલોગ્રામ
special linear group,ખાસ રેખીય જૂથ
special orthogonal group,ખાસ ઓર્થોગોનલ જૂથ
specific gravity,ચોક્કસ ગુરુત્વાકર્ષણ
spectral mapping theorem,સ્પેક્ટ્રલ મેપિંગ પ્રમેય
spectrum of a function,કાર્યનું સ્પેક્ટ્રમ
sphere,ગોળા
spherical coordinate system,ગોળાકાર સંકલન સિસ્ટમ
spherical polar coordinate,ગોળાકાર ધ્રુવીય સંકલન
spherical triangle,ગોળાકાર ત્રિકોણ
spherical trigonometry,ગોળાકાર ત્રિકોણમિતિ
spiral,સર્પાકાર
square,ચોરસ
square brackets,ચોરસ કૌંસ
square integrable,ચોરસ એકીકૃત
square matrix,ચોરસ મેટ્રિક્સ
square root,વર્ગમૂળ
stage of sampling,નમૂના લેવાનો તબક્કો
staircase function,દાદર કાર્ય
standard deviation,પ્રમાણભૂત વિચલન
standard inner product,પ્રમાણભૂત આંતરિક ઉત્પાદન
state of equilibrium,સંતુલનની સ્થિતિ
stationary curve,સ્થિર વળાંક
stationary point,સ્થિર બિંદુ
stationary value,સ્થિર મૂલ્ય
statistic,આંકડા
statistical,આંકડાકીય
statistical data,આંકડાકીય માહિતી
statistical distribution,આંકડાકીય વિતરણ
statistical hypothesis,આંકડાકીય પૂર્વધારણા
statistical inference,આંકડાકીય અનુમાન
statistical model,આંકડાકીય મોડેલ
statistical population,આંકડાકીય વસ્તી
statistical quality control,આંકડાકીય ગુણવત્તા નિયંત્રણ
statistics,આંકડા
steady,સ્થિર
steady state solution,સ્થિર રાજ્ય ઉકેલ
steep ascent (of a curve),બેહદ ચઢાણ (વળાંકની)
steepest ascent design,સૌથી ઊંચી ચડતી ડિઝાઇન
steepest descent,સૌથી ઊભો વંશ
step function,પગલું કાર્ય
Stirling series,સ્ટર્લિંગ શ્રેણી
stochastic,સ્ટોકેસ્ટિક
stochastic matrix,સ્ટોકેસ્ટિક મેટ્રિક્સ
stochastic model,સ્ટોકેસ્ટિક મોડલ
stochastic programming,સ્ટોકેસ્ટિક પ્રોગ્રામિંગ
stochastic variable,સ્ટોકેસ્ટિક ચલ
Stokes’ theorem,સ્ટોક્સનું પ્રમેય
straight line,સીધી લીટી
strata chart,સ્તર ચાર્ટ
stratification,સ્તરીકરણ
stratified sampling,સ્તરીકૃત નમૂના
stream-line,સ્ટ્રીમ-લાઇન
stress,તણાવ
strictly convex function,સખત રીતે બહિર્મુખ કાર્ય
strictly decreasing,સખત રીતે ઘટી રહ્યું છે
strictly increasing,સખત રીતે વધી રહ્યું છે
strictly monotonic function,સખત એકવિધ કાર્ય
"Student's test (Student's ""t"" test)",વિદ્યાર્થીની કસોટી (વિદ્યાર્થીની &quot;ટી&quot; કસોટી)
sub-collection,પેટા-સંગ્રહ
sub determinant,પેટા નિર્ણાયક
subfield,સબફિલ્ડ
subgroup,પેટાજૂથ
sub-interval,પેટા અંતરાલ
submatrix,સબમેટ્રિક્સ
subscript,સબસ્ક્રિપ્ટ
subsequence,અનુગામી
subset,સબસેટ
subspace,સબસ્પેસ
substitution,અવેજી
subtangent,સબટેન્જન્ટ
subtend,સબટેન્ડ
subtract,બાદબાકી
subtraction,બાદબાકી
successive,ક્રમિક
successive differentiation,ક્રમિક તફાવત
successive integration,ક્રમિક એકીકરણ
successor,અનુગામી
suffix,પ્રત્યય
sum,સરવાળો
sum function,સરવાળો કાર્ય
summable,સુમેળ કરી શકાય તેવું
summand,સમન્ડ
summation,સમીકરણ
summation convention,સમીકરણ સંમેલન
summation formula,સમીકરણ સૂત્ર
summation of series,શ્રેણીનો સરવાળો
summation sign,સમીકરણ ચિહ્ન
sum to infinity,અનંતનો સરવાળો
superscript,સુપરસ્ક્રિપ્ટ
superset,સુપરસેટ
supersonic flow,સુપરસોનિક પ્રવાહ
supplementary angle,પૂરક કોણ
supporting hyperplane,સહાયક હાયપરપ્લેન
support of function,કાર્યનો આધાર
suppose,ધારો કે
supremum,સર્વોચ્ચ
surd,સૂર
surface,સપાટી
surface area,સપાટી વિસ્તાર
surface integral,સપાટી અભિન્ન
surjection,સર્જેક્શન
surjective,અનુમાનિત
surjective map,અનુમાનિત નકશો
symbol,પ્રતીક
symbolic logic,પ્રતીકાત્મક તર્ક
symbolic model,પ્રતીકાત્મક મોડેલ
symmetric,સપ્રમાણ
symmetrical,સપ્રમાણ
symmetric determinant,સપ્રમાણ નિર્ણાયક
symmetric difference,સપ્રમાણ તફાવત
symmetric matrix,સપ્રમાણ મેટ્રિક્સ
system analysis,સિસ્ટમ વિશ્લેષણ
systematic sampling,વ્યવસ્થિત નમૂના
table,ટેબલ
tableau,ઝાંખી
table of integrals,અવિભાજ્યનું કોષ્ટક
tabular,ટેબ્યુલર
tabular form,ટેબ્યુલર સ્વરૂપ
tabular logarithm,કોષ્ટક લઘુગણક
tabulate,ટેબ્યુલેટ
tabulated value,ટેબ્યુલેટેડ મૂલ્ય
tabulation,ટેબ્યુલેશન
tabulator,ટેબ્યુલેટર
tail,પૂંછડી
tail area (of distribution),પૂંછડીનો વિસ્તાર (વિતરણનો)
tangency,સ્પર્શેન્દ્રિય
tangent,સ્પર્શક
tangent hyperplane,સ્પર્શક હાયપરપ્લેન
tangential,સ્પર્શક
tangential component,સ્પર્શક ઘટક
tangential section,સ્પર્શક વિભાગ
tangent line,સ્પર્શરેખા
tangent plane,સ્પર્શક વિમાન
tangent space,સ્પર્શક જગ્યા
tape punch,ટેપ પંચ
tape reader,ટેપ રીડર
Tauberian theorem,ટૌબેરિયન પ્રમેય
Taylor's theorem,ટેલરનું પ્રમેય
Tchebychev metric,Tchebychev મેટ્રિક
t-distribution,ટી-વિતરણ
telescopic series,ટેલિસ્કોપિક શ્રેણી
temporal coordinates,ટેમ્પોરલ કોઓર્ડિનેટ્સ
temporal relationship,ટેમ્પોરલ સંબંધ
temporal variable,ટેમ્પોરલ ચલ
tensile strength,તણાવ શક્તિ
tensor,ટેન્સર
tensor analysis,ટેન્સર વિશ્લેષણ
tensor product,ટેન્સર ઉત્પાદન
tentative formulation,કામચલાઉ રચના
term,મુદત
terminal condition,ટર્મિનલ સ્થિતિ
terminal velocity dive,ટર્મિનલ વેગ ડાઈવ
terminating decimal,સમાપ્તિ દશાંશ
term values,શબ્દ મૂલ્યો
termwise differentiation,ટર્મવાઈઝ ભિન્નતા
termwise integration,ટર્મવાઈઝ એકીકરણ
ternary,ટર્નરી
test,પરીક્ષણ
test for homogeneity of variances,ભિન્નતાની એકરૂપતા માટે પરીક્ષણ
test function,પરીક્ષણ કાર્ય
test of hypothesis,પૂર્વધારણાની કસોટી
test of significance,મહત્વની કસોટી
test statistics,પરીક્ષણ આંકડા
tetrahedral,ટેટ્રાહેડ્રલ
tetrahedral angle,ટેટ્રાહેડ્રલ કોણ
tetrahedron,ટેટ્રાહેડ્રોન
theorem,પ્રમેય
theorem of residues,અવશેષોનું પ્રમેય
theoretical demand function,સૈદ્ધાંતિક માંગ કાર્ય
theoretical discrete distribution,સૈદ્ધાંતિક સ્વતંત્ર વિતરણ
theoretical error,સૈદ્ધાંતિક ભૂલ
theoretical fit,સૈદ્ધાંતિક ફિટ
theoretical formulation,સૈદ્ધાંતિક રચના
theoretical frequency,સૈદ્ધાંતિક આવર્તન
theoretically,સૈદ્ધાંતિક રીતે
theoretical model,સૈદ્ધાંતિક મોડેલ
theoretical treatment,સૈદ્ધાંતિક સારવાર
theory of equations,સમીકરણોનો સિદ્ધાંત
theory of errors,ભૂલોનો સિદ્ધાંત
theory of estimation,અંદાજનો સિદ્ધાંત
theory of functions,કાર્યોનો સિદ્ધાંત
theory of games,રમતોનો સિદ્ધાંત
theory of gravitation,ગુરુત્વાકર્ષણનો સિદ્ધાંત
theory of information,માહિતીનો સિદ્ધાંત
theory of replacement (= theory of failure),રિપ્લેસમેન્ટનો સિદ્ધાંત (= નિષ્ફળતાનો સિદ્ધાંત)
theory of sets,સેટનો સિદ્ધાંત
theory of waiting lines(= queuing theory),પ્રતીક્ષા રેખાઓનો સિદ્ધાંત (= કતારનો સિદ્ધાંત)
theory of waves,તરંગોનો સિદ્ધાંત
Thermodynamic,થર્મોડાયનેમિક
thread of a screw,સ્ક્રુનો દોરો
three dimensional,ત્રિ-પરિમાણીય
three dimensional vector analysis,ત્રિ-પરિમાણીય વેક્ટર વિશ્લેષણ
three-way classification,ત્રિ-માર્ગી વર્ગીકરણ
throw,ફેંકવું
thrust,જોર
time,સમય
time axis,સમય અક્ષ
time dependence,સમય અવલંબન
time-dependent constitutive equation,સમય આધારિત બંધારણીય સમીકરણ
time-dependent process,સમય આધારિત પ્રક્રિયા
time-independent term,સમય-સ્વતંત્ર શબ્દ
time interval,સમય અંતરાલ
time series,સમય શ્રેણી
time series analysis,સમય શ્રેણી વિશ્લેષણ
time series data,સમય શ્રેણી ડેટા
time sharing system,સમય વહેંચણી સિસ્ટમ
tolerance,સહનશીલતા
tolerance interval,સહનશીલતા અંતરાલ
tolerance level,સહનશીલતા સ્તર
tolerance limit,સહનશીલતા મર્યાદા
topological,ટોપોલોજીકલ
topological dual,ટોપોલોજીકલ ડ્યુઅલ
topological group,ટોપોલોજીકલ જૂથ
topological isomorphism,ટોપોલોજીકલ આઇસોમોર્ફિઝમ
topological linear space,ટોપોલોજીકલ રેખીય જગ્યા
topologically,ટોપોલોજીકલ રીતે
topological mapping,ટોપોલોજીકલ મેપિંગ
topological property,ટોપોલોજીકલ મિલકત
topological space,ટોપોલોજીકલ જગ્યા
topological vector space,ટોપોલોજીકલ વેક્ટર જગ્યા
topology,ટોપોલોજી
torsion,ટોર્સિયન
torus,ટોરસ
total,કુલ
total derivative,કુલ વ્યુત્પન્ન
total differential,કુલ વિભેદક
total differential equation,કુલ વિભેદક સમીકરણ
total inspection,કુલ નિરીક્ષણ
totally bounded,સંપૂર્ણપણે બંધાયેલ
totally ordered set,સંપૂર્ણ ઓર્ડર કરેલ સેટ
total ordering,કુલ ઓર્ડરિંગ
trace,ટ્રેસ
trace of matrix,મેટ્રિક્સનો ટ્રેસ
tracing,ટ્રેસીંગ
trade off function,વેપાર બંધ કાર્ય
trajectory,માર્ગ
transcendental,ગુણાતીત
transcendental equation,ગુણાતીત સમીકરણ
transcendental function,અતીન્દ્રિય કાર્ય
transcendental number,ગુણાતીત સંખ્યા
transfer,ટ્રાન્સફર
transfer function,ટ્રાન્સફર કાર્ય
transfinite induction,ટ્રાન્સફિનિટ ઇન્ડક્શન
transfinite number,પારદર્શક સંખ્યા
transform,પરિવર્તન
transformation formula,પરિવર્તન સૂત્ર
transformation matrix,ટ્રાન્સફોર્મેશન મેટ્રિક્સ
transformation of coordinates,કોઓર્ડિનેટ્સનું પરિવર્તન
transformed function,પરિવર્તિત કાર્ય
transformed matrix,પરિવર્તિત મેટ્રિક્સ
transshipment problem,ટ્રાન્સશિપમેન્ટ સમસ્યા
transient behaviour,ક્ષણિક વર્તન
transient solution,ક્ષણિક ઉકેલ
transition,સંક્રમણ
transition matrix,સંક્રમણ મેટ્રિક્સ
transitive,સંક્રમિત
transitive law,સંક્રમણકારી કાયદો
transitive relation,સંક્રમિત સંબંધ
transitivity,સંક્રમણ
transitivity set,સંક્રમણ સમૂહ
translation,અનુવાદ
transportation cost,પરિવહન ખર્ચ
transportation problem,પરિવહન સમસ્યા
transportation time,પરિવહન સમય
transport equation,પરિવહન સમીકરણ
transposed matrix,ટ્રાન્સપોઝ કરેલ મેટ્રિક્સ
transpose of a matrix,મેટ્રિક્સનું સ્થાનાંતરણ
transposition,સ્થાનાંતરણ
transversality,ટ્રાન્સવર્સાલિટી
transversality condition,ટ્રાન્સવર્સાલિટી સ્થિતિ
transverse,ટ્રાન્સવર્સ
transverse motion,ત્રાંસી ગતિ
trapezium,ટ્રેપેઝિયમ
trapezoid,ટ્રેપેઝોઇડ
trapezoidal prism,ટ્રેપેઝોઇડલ પ્રિઝમ
treatment,સારવાર
tree diagram,વૃક્ષ રેખાકૃતિ
trend,વલણ
trend line,વલણ રેખા
trend value,વલણ મૂલ્ય
triadic,ત્રિવિધ
trial,અજમાયશ
trial function,અજમાયશ કાર્ય
triangle,ત્રિકોણ
triangle inequality,ત્રિકોણ અસમાનતા
triangle of velocity,વેગનો ત્રિકોણ
triangle symbol,ત્રિકોણ પ્રતીક
triangle system,ત્રિકોણ સિસ્ટમ
triangulability,ત્રિકોણીયતા
triangular,ત્રિકોણાકાર
triangular matrix,ત્રિકોણાકાર મેટ્રિક્સ
triangulation,ત્રિકોણ
trichotomy,ટ્રાઇકોટોમી
tridiagonal,ત્રિકર્ણ
trigonometric,ત્રિકોણમિતિ
trigonometric curve,ત્રિકોણમિતિ વળાંક
trigonometric equation,ત્રિકોણમિતિ સમીકરણ
trigonometric function,ત્રિકોણમિતિ કાર્ય
trigonometric identity,ત્રિકોણમિતિ ઓળખ
trigonometric series,ત્રિકોણમિતિ શ્રેણી
trigonometric solution,ત્રિકોણમિતિ ઉકેલ
trigonometric transformation,ત્રિકોણમિતિ પરિવર્તન
trigonometry,ત્રિકોણમિતિ
triple,ટ્રિપલ
triple integration,ટ્રિપલ એકીકરણ
triplet,ત્રિપુટી
trisect,ત્રણ ભાગ
trisection,ત્રિવિભાજન
trisection of an angle,ખૂણાનું ત્રિવિભાજન
trivial form,તુચ્છ સ્વરૂપ
trivial topology,તુચ્છ ટોપોલોજી
tropic of Cancer,કેન્સરનું ઉષ્ણકટિબંધ
tropic of Capricorn,મકર રાશિનું ઉષ્ણકટિબંધ
troposphere,ટ્રોપોસ્ફિયર
true mean,સાચો અર્થ
true mode,સાચું મોડ
truncated,કાપેલું
truncated cone,કાપવામાં આવેલ શંકુ
truncated distribution,કાપેલું વિતરણ
truncated frequency distribution,કાપેલી આવર્તન વિતરણ
truncation,કાપવું
truncation error,કાપવાની ભૂલ
truth,સત્ય
truth function,સત્ય કાર્ય
truth table,સત્ય ટેબલ
truth value,સત્ય મૂલ્ય
t-statistic,t-આંકડા
t-test,ટી-ટેસ્ટ
turbulence theory,અશાંતિ સિદ્ધાંત
turning point,વળાંક
twist,ટ્વિસ્ટ
twisted curve,ટ્વિસ્ટેડ વળાંક
two dimensional,બે પરિમાણીય
two dimensional continuous distribution,બે પરિમાણીય સતત વિતરણ
two dimensional vector,બે પરિમાણીય વેક્ટર
two fold classification,બે ગણો વર્ગીકરણ
two parameter family,બે પરિમાણ કુટુંબ
two person game,બે વ્યક્તિની રમત
two phase method,બે તબક્કાની પદ્ધતિ
two phase sampling,બે તબક્કાના નમૂના
two point boundary condition,બે બિંદુ સીમા સ્થિતિ
two sided F-test,બે બાજુની એફ-ટેસ્ટ
two sided normal test,બે બાજુની સામાન્ય કસોટી
two sided X-test,બે બાજુની એક્સ-ટેસ્ટ
ultimate value,અંતિમ મૂલ્ય
unbiased estimate,નિષ્પક્ષ અંદાજ
unbiased estimate of population variance,વસ્તી તફાવતનો નિષ્પક્ષ અંદાજ
unbiased linear estimate,નિષ્પક્ષ રેખીય અંદાજ
unbiased point estimate,નિષ્પક્ષ બિંદુ અંદાજ
unbiased test,નિષ્પક્ષ પરીક્ષણ
unbounded region,અમર્યાદિત પ્રદેશ
unbounded set,અમર્યાદિત સમૂહ
unbounded solution,અમર્યાદિત ઉકેલ
uncertainity principle,અનિશ્ચિતતા સિદ્ધાંત
unconditional probability,બિનશરતી સંભાવના
unconstrained relative maximum,અનિયંત્રિત સંબંધિત મહત્તમ
uncountable,અગણિત
uncountable subset,અગણિત સબસેટ
undetermined,અનિશ્ચિત
undetermined coefficient,અનિર્ધારિત ગુણાંક
unequal,અસમાન
ungrouped,જૂથ વિનાનું
ungrouped data,જૂથ વિનાનો ડેટા
uniform,યુનિફોર્મ
uniform acceleration,સમાન પ્રવેગક
uniform boundedness,સમાન સીમા
uniform convergence,સમાન સંકલન
uniform convexity,સમાન બહિર્મુખતા
uniform density,સમાન ઘનતા
uniform distribution,સમાન વિતરણ
uniform gravitational field,સમાન ગુરુત્વાકર્ષણ ક્ષેત્ર
uniformity,એકરૂપતા
uniformly best,સમાનરૂપે શ્રેષ્ઠ
uniformly continuous extension,સમાનરૂપે સતત વિસ્તરણ
uniformly convergent,એકસરખી રીતે કન્વર્જન્ટ
uniformly most powerful test,સમાનરૂપે સૌથી શક્તિશાળી પરીક્ષણ
uniform motion,સમાન ગતિ
uniform probability distribution,સમાન સંભાવના વિતરણ
uniform speed,સમાન ગતિ
uniform topology,સમાન ટોપોલોજી
unimodal,યુનિમોડલ
unimodular,યુનિમોડ્યુલર
unimodular matrix,યુનિમોડ્યુલર મેટ્રિક્સ
unimodular property,યુનિમોડ્યુલર મિલકત
union,સંઘ
union of family of subsets,ઉપગણોના કુટુંબનું સંઘ
union of sets,સમૂહોનું જોડાણ
unique factorization domain,અનન્ય ફેક્ટરાઇઝેશન ડોમેન
unique factorization theorem,અનન્ય ફેક્ટરાઇઝેશન પ્રમેય
uniquely defined(=uniquely determined),અનન્ય રીતે વ્યાખ્યાયિત (= અનન્ય રીતે નિર્ધારિત)
uniqueness,વિશિષ્ટતા
uniqueness of the solution,ઉકેલની વિશિષ્ટતા
uniqueness problem,વિશિષ્ટતાની સમસ્યા
uniqueness theorem,વિશિષ્ટતા પ્રમેય
unique solution,અનન્ય ઉકેલ
unique vector,અનન્ય વેક્ટર
unit,એકમ
unitary,એકાત્મક
unitary group,એકાત્મક જૂથ
unitary matrix,એકાત્મક મેટ્રિક્સ
unitary method,એકાત્મક પદ્ધતિ
unit ball,એકમ બોલ
unit cell,એકમ કોષ
unit circle,એકમ વર્તુળ
unit element,એકમ તત્વ
unit function,એકમ કાર્ય
unit mass,એકમ સમૂહ
unit matrix,એકમ મેટ્રિક્સ
unit normal variate(=standard normal variate),એકમ સામાન્ય ભિન્નતા(=માનક સામાન્ય ભિન્નતા)
unit sphere,એકમ ક્ષેત્ર
unit step function,એકમ પગલું કાર્ય
unit vector,એકમ વેક્ટર
unit volume,એકમ વોલ્યુમ
unity,એકતા
