Punjabi,English
ਪ੍ਰੋਜੈਕਟਿਵ ਜਹਾਜ਼,projective plane
ਪ੍ਰੋਜੈਕਟਿਵ ਪਰਿਵਰਤਨ,projective transformation
ਸਬੂਤ,proof
ਇੰਡਕਸ਼ਨ ਦੁਆਰਾ ਸਬੂਤ,proof by induction
ਪ੍ਰਸਾਰਿਤ ਗਲਤੀ,propagated error
ਗਲਤੀ ਦਾ ਪ੍ਰਸਾਰ,propagation of error
ਸਹੀ ਕਾਰਕ,proper factor
ਸਹੀ ਫੰਕਸ਼ਨ,proper function
ਸਹੀ ਅੰਤਰਾਲ,proper interval
ਸਹੀ ਢੰਗ ਨਾਲ ਸ਼ਾਮਿਲ,properly contained
ਸਹੀ ਉਪ ਸਮੂਹ,proper subset
ਉਚਿਤ ਉਪਸਪੇਸ,proper subspace
ਸੰਭਾਲ ਦੀ ਜਾਇਦਾਦ,property of conservation
ਸਹੀ ਮੁੱਲ (=ਈਗਨ ਮੁੱਲ),proper value (=eigen value)
ਸਹੀ ਵੈਕਟਰ,proper vector
ਅਨੁਪਾਤਕ,proportional
ਅਨੁਪਾਤਕ ਸਬੰਧ,proportional relationship
ਅਨੁਪਾਤਕ ਨਮੂਨਾ,proportional sampling
ਪ੍ਰਸਤਾਵ,proposition
ਸੂਡੋਕੋਡ,pseudocode
ਸੂਡੋਮੈਟ੍ਰਿਕ,pseudometric
ਸੂਡੋਮੈਟ੍ਰਿਕ ਸਪੇਸ,pseudometric space
ਸੂਡੋਨੋਰਮ,pseudonorm
ਸੂਡੋਨੋਰਮ ਟੋਪੋਲੋਜੀ,pseudonorm topology
ਖਿੱਚੋ,pull
ਪੁਲੀ,pulley
ਪੰਚ ਕਾਰਡ,punched card
ਪੰਚ ਕਾਰਡ ਮਸ਼ੀਨ,punch card machine
ਪੰਚਿੰਗ ਮਸ਼ੀਨ,punching machine
ਸ਼ੁੱਧ ਝੁਕਣਾ,pure bending
ਸ਼ੁੱਧ ਦਸ਼ਮਲਵ,pure decimal
ਸ਼ੁੱਧ ਜਿਓਮੈਟਰੀ,pure geometry
ਸ਼ੁੱਧ ਇੰਡਕਸ਼ਨ,pure induction
ਪੂਰੀ ਤਰ੍ਹਾਂ ਪਾਰਦਰਸ਼ੀ,purely transcendental
ਸ਼ੁੱਧ ਗਣਿਤ,pure mathematics
ਸ਼ੁੱਧ ਨੰਬਰ,pure number
ਸ਼ੁੱਧ ਰਣਨੀਤੀ,pure strategy
ਪਿਰਾਮਿਡ,pyramid
ਪਿਰਾਮਿਡਲ ਠੋਸ,pyramidal solid
ਪਿਰਾਮਿਡਲ ਸਤਹ,pyramidal surface
QED,Q.E.D.
ਚਤੁਰਭੁਜ,quadrangle
ਚਤੁਰਭੁਜ ਪ੍ਰਿਜ਼ਮ,quadrangular prism
ਚਤੁਰਭੁਜ,quadrant
ਚਤੁਰਭੁਜ,quadratic
ਚਤੁਰਭੁਜ ਲਾਗਤ,quadratic cost
ਕੁਆਡ੍ਰੈਟਿਕ ਲਾਗਤ ਫੰਕਸ਼ਨ,quadratic cost function 
ਚਤੁਰਭੁਜ ਵਕਰ,quadratic curve
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,quadratic equation
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,quadratic expression
ਚਤੁਰਭੁਜ ਰੂਪ,quadratic form
ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ,quadratic function
ਚਤੁਰਭੁਜ ਕਾਰਜਸ਼ੀਲ,quadratic functional
ਚਤੁਰਭੁਜ ਇੰਟਰਪੋਲੇਸ਼ਨ,quadratic interpolation 
ਚਤੁਰਭੁਜ ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,quadratic objective function
ਚਤੁਰਭੁਜ ਪ੍ਰੋਗਰਾਮਿੰਗ,quadratic programming 
ਚਤੁਰਭੁਜ ਪਰਸਪਰਤਾ,quadratic reciprocity 
ਚਤੁਰਭੁਜ ਸਤਹ,quadratic surface
ਚਤੁਰਭੁਜ ਮਿਆਦ,quadratic term
ਚਤੁਰਭੁਜ ਫਾਰਮੂਲਾ,quadrature formula
ਚਤੁਰਭੁਜ,quadrilateral
ਗੁਣਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ,qualitative analysis
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,quality control
ਕੁਆਂਟਮ ਮਕੈਨਿਕਸ,quantum mechanics
ਕੁਆਂਟਮ ਨੰਬਰ,quantum number
ਕੁਆਂਟਮ ਅੰਕੜੇ,quantum statistics 
ਤਿਮਾਹੀ,quarter 
ਕੁਆਰਟਿਕ,quartic
ਚੌਥਾਈ,quartile
ਅਰਧ ਲੀਨੀਅਰ ਸੰਵਿਧਾਨਕ ਸਮੀਕਰਨ,quasi linear constitutive equation
ਅਰਧ ਨਿਯਮਤ,quasi regular
quaternion,quaternion
ਕਤਾਰ ਦੀ ਲੰਬਾਈ,queue length
ਕਤਾਰ ਮਾਡਲ,queuing model
ਕਤਾਰ ਵਿੱਚ ਸਮੱਸਿਆ,queuing problem
ਕਤਾਰਬੰਦੀ ਦੀ ਪ੍ਰਕਿਰਿਆ,queuing process
ਕਤਾਰ ਸਿਸਟਮ,queuing system
ਕਤਾਰ ਸਿਧਾਂਤ,queuing theory
ਕੁਇੰਟਲ,quintile
quintuplet,quintuplet
ਹਵਾਲਾ,quotation
ਭਾਗ,quotient
ਭਾਗ ਖੇਤਰ,quotient field
ਭਾਗ ਸਮੂਹ,quotient group
ਭਾਗ ਕਾਨੂੰਨ,quotient law
ਭਾਗ ਸੈੱਟ,quotient set
ਭਾਗ ਸਥਾਨ,quotient space
ਭਾਗ ਟੋਪੋਲੋਜੀ,quotient topology
ਰੇਡੀਅਲ,radial
ਰੇਡੀਅਨ,radian
ਰੇਡੀਅਨ ਮਾਪ,radian measure
ਰੈਡੀਕਲ,radical
ਰੈਡੀਕਲ ਧੁਰਾ,radical axis
ਰੈਡੀਕਲ ਚਿੰਨ੍ਹ,radical sign
ਘੇਰੇ,radius
ਕਨਵਰਜੈਂਸ ਦਾ ਘੇਰਾ,radius of convergence
ਵਕਰਤਾ ਦਾ ਘੇਰਾ,radius of curvature
ਰੇਡੀਅਸ ਵੈਕਟਰ,radius vector
radix,radix
ਬੇਤਰਤੀਬ ਗਲਤੀ,random error
ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ,random function
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,randomization
ਬੇਤਰਤੀਬ ਬਲਾਕ,randomised blocks
ਬੇਤਰਤੀਬ ਮਾਡਲ,random model
ਬੇਤਰਤੀਬ ਨੰਬਰ,random number
ਬੇਤਰਤੀਬ ਨਮੂਨਾ,random sampling
ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,random variable
ਸੀਮਾ,range
ਕਨਵਰਜੈਂਸ ਦੀ ਰੇਂਜ,range of convergence
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,range of integration
ਸਬੰਧ ਦੀ ਸੀਮਾ,range of relation
ਸੀਮਾ ਸਪੇਸ,range space
ਦਰਜਾ,rank
ਰੈਂਕ ਸਬੰਧ,rank correlation
ਮੈਟ੍ਰਿਕਸ ਦਾ ਦਰਜਾ,rank of matrix
ਰੈਂਕ ਆਰਡਰ ਦੇ ਅੰਕੜੇ,rank order statistics
ਤਬਦੀਲੀ ਦੀ ਦਰ,rate of change
ਕਨਵਰਜੈਂਸ ਦੀ ਦਰ,rate of convergence
ਅਨੁਪਾਤ,Ratio
ਤਰਕਸ਼ੀਲ,Rational
ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ,rational expression
ਤਰਕਸ਼ੀਲ ਖੇਤਰ,rational field
ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ,rational function
ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ,rationalisation of the denominator
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ,rational number
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ,rational number field
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,rational operation
ਅਨੁਪਾਤ ਟੈਸਟ,ratio test
ਕੱਚਾ ਡਾਟਾ,raw data
ਕਿਰਨ,ray
ਰੇ ਵੈਕਟਰ,ray vector
ਅਸਲੀ,real
ਅਸਲੀ ਧੁਰਾ,real axis
ਅਸਲੀ ਨਿਰੰਤਰਤਾ,real continuum
ਅਸਲੀ ਲਾਈਨ,real line
ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ,real linear vector space
ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ,real matrix
ਅਸਲੀ ਨੰਬਰ,real number
ਅਸਲ ਨੰਬਰ ਖੇਤਰ,real number field
ਅਸਲੀ ਹਿੱਸਾ,real part
ਅਸਲ ਬਹੁਪਦ,real polynomial
ਅਸਲ ਚਤੁਰਭੁਜ,real quadratic
ਅਸਲੀ ਜੜ੍ਹ,real root
ਅਸਲੀ ਸਪੇਸ,real space
ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ,real time system
ਅਸਲ ਕੀਮਤੀ ਫੰਕਸ਼ਨ,real valued function
ਅਸਲੀ ਵੇਰੀਏਬਲ,real variable
ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ,real vector space
ਪਰਸਪਰ,reciprocal
ਪਰਸਪਰ ਮੈਟ੍ਰਿਕਸ,reciprocal matrix
ਆਇਤਕਾਰ,rectangle
ਆਇਤਾਕਾਰ,rectangular
ਆਇਤਾਕਾਰ ਐਰੇ,rectangular array
ਆਇਤਾਕਾਰ ਧੁਰਾ,rectangular axis
ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ,rectangular density function
ਆਇਤਾਕਾਰ ਹਾਈਪਰਬੋਲਾ,rectangular hyperbola
ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ,rectangular matrix
ਆਇਤਾਕਾਰ ਪੈਰੇਲਲੋਪਾਈਪਡ (ਘਣ),"rectangular parellelopiped 
 (cuboid)"
ਠੀਕ ਕਰਨ ਯੋਗ ਕਰਵ,rectifiable curve
ਆਵਰਤੀ ਫਾਰਮੂਲਾ,recurrence formula
ਆਵਰਤੀ ਦਸ਼ਮਲਵ,recurring decimal
ਆਵਰਤੀ ਫਾਰਮੂਲਾ,recursion formula
ਘਟਾਇਆ ਗਿਆ ਏਕਲੋਨ ਫਾਰਮ,reduced echelon form
reduction-ad-absurdum,reductio-ad-absurdum
ਘਟਾਉਣ ਦਾ ਫਾਰਮੂਲਾ,reduction formula
ਹਵਾਲਾ ਲਾਈਨ,reference line
ਹਵਾਲਾ ਬਿੰਦੂ,reference point
ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ,reflected wave
ਪ੍ਰਤੀਬਿੰਬ,reflection
ਰਿਫਲੈਕਸਿਵ ਕਾਨੂੰਨ,reflexive law
ਕਨਵਰਜੈਂਸ ਦਾ ਖੇਤਰ,region of convergence
ਵਿਭਿੰਨਤਾ ਦਾ ਖੇਤਰ,region of divergence
ਏਕੀਕਰਣ ਦਾ ਖੇਤਰ,region of integration
ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,regression analysis
ਰਿਗਰੈਸ਼ਨ ਕਰਵ,regression curve
ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,regression equation
ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ,regression line
ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ,regression model
ਨਿਯਮਤ ਕਰਵ,regular curve
ਨਿਯਮਤ ਹੈਕਸਾਗਨ,regular hexagon
ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ,regular matrix
ਨਿਯਮਤ tetrahedron,regular tetrahedron
ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ,relative complement
ਰਿਸ਼ਤੇਦਾਰ ਅਧਿਕਤਮ,relative maximum
ਅਨੁਸਾਰੀ ਘੱਟੋ-ਘੱਟ,relative minimum
ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ (ਸ਼ਰਤ ਸੰਭਾਵਨਾ),relative probability (conditional probability)
ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ,relative velocity
ਰਿਲੇਟੀਵਿਟੀ,Relativity
ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ,relativity theory
ਭਰੋਸੇਯੋਗਤਾ,reliability
ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ,reliability problem
ਬਾਕੀ ਮਿਆਦ,remainder term
ਬਾਕੀ ਪ੍ਰਮੇਯ,remainder theorem
ਦੁਹਰਾਇਆ ਸੀਮਾ,repeated limit
ਰੀਮੈਨ ਇੰਟੀਗਰਲ ਨੂੰ ਦੁਹਰਾਇਆ ਗਿਆ,repeated Riemann integral
ਨੁਮਾਇੰਦਗੀ,representation
ਬਾਕੀ ਦੇ,Residue
ਖੰਭੇ &#39;ਤੇ ਰਹਿੰਦ-ਖੂੰਹਦ,residue at a pole
ਮਤਾ,resolution
ਤਾਕਤਾਂ ਦਾ ਹੱਲ,resolution of forces
ਵੇਗ ਦਾ ਹੱਲ,resolution of velocities
ਨਤੀਜੇ ਵਜੋਂ,resultant
ਨਤੀਜਾ ਬਲ,resultant force
ਨਤੀਜਾ ਵੈਕਟਰ,resultant vector
ਸੰਸ਼ੋਧਿਤ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ,revised simplex technique
ਰੋਮਬਸ,rhombus
ਰੀਮੈਨ ਅਟੁੱਟ,Riemann integral
ਸੱਜੇ ਕੋਣ,right angle
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ,right angled triangle
ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ,right circular cone
ਸਹੀ coset,right coset
ਸੱਜੇ ਸਿਲੰਡਰ,right cylinder
ਸੱਜੇ ਹੱਥ,right handed
ਸੱਜੇ ਉਲਟ,right inverse
ਸਖ਼ਤ ਸਬੂਤ,rigorous proof
ਰਿੰਗ,ring
ਪੂਰਨ ਅੰਕਾਂ ਦੀ ਰਿੰਗ,ring of integers
ਆਰ-ਏਕੀਕ੍ਰਿਤ,R-integrable
ਰੂਟ,root
ਮੂਲ ਦਾ ਮਤਲਬ ਵਰਗ,root mean square
ਬਹੁਪਦ ਦਾ ਮੂਲ,root of a polynomial
ਰੋਟੇਸ਼ਨ,rotation
ਰਾਊਂਡਿੰਗ ਗਲਤੀ,rounding error
ਕਤਾਰ,row
ਕਤਾਰ-ਦਰ-ਕਾਲਮ ਗੁਣਾ,row-by-column multiplication
ਕਤਾਰ ਬਰਾਬਰੀ,row equivalence
ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ,row matrix
ਕਤਾਰ ਦਾ ਦਰਜਾ,row rank
ਕਾਠੀ ਬਿੰਦੂ,saddle point
ਨਮੂਨਾ,sample
ਨਮੂਨਾ ਦਾ ਮਤਲਬ ਹੈ,sample means
ਨਮੂਨਾ ਬਿੰਦੂ,sample point
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,sample size
ਨਮੂਨਾ ਸਪੇਸ,sample space
ਨਮੂਨਾ ਮਿਆਰੀ ਵਿਵਹਾਰ,sample standard deviation
ਨਮੂਨਾ ਸਰਵੇਖਣ,sample survey
ਨਮੂਨਾ ਪਰਿਵਰਤਨ,sample variance
ਨਮੂਨਾ,sampling
ਨਮੂਨਾ ਵੰਡ,sampling distribution
ਨਮੂਨਾ ਗਲਤੀ,sampling error
ਨਮੂਨਾ ਅੰਤਰਾਲ,sampling interval
ਨਮੂਨਾ ਵਿਧੀ,sampling method
ਨਮੂਨਾ ਥਿਊਰੀ,sampling theory
ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ,sampling with replacement
ਸਕੇਲਰ,scalar
ਸਕੇਲਰ ਖੇਤਰ,scalar field
ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ,scalar matrix
ਸਕੇਲਰ ਮਲਟੀਪਲ,scalar multiple
ਸਕੇਲਰ ਗੁਣਾ,scalar multiplication
ਸਕੇਲਰ ਉਤਪਾਦ,scalar product
ਸਕੇਲਰ ਮਾਤਰਾ,scalar quantity
ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ,scalar triple product
scelene ਤਿਕੋਣ,scelene triangle
ਖਿੰਡੇ ਹੋਏ ਚਿੱਤਰ,scattered diagram
ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ,Schrodinger equation
ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,seasonal fluctuation
secant,secant
secant ਢੰਗ,secant method
ਦੂਜਾ ਡੈਰੀਵੇਟਿਵ,second derivative
ਦੂਜਾ ਕ੍ਰਮ,second order
ਅਨੁਭਾਗ,section
ਸੈਕਟਰ,sector
ਇੱਕ ਕਰਵ ਦਾ ਖੰਡ,segment of a curve
ਸਵੈ-ਸਬੰਧਤ,self — adjoint
ਸਵੈ ਸਹਾਇਕ ਆਪਰੇਟਰ,self adjoint operator
ਸਵੈ - ਸੰਜੋਗ,self — conjugate
semiaxis,semiaxis
ਅਰਧ ਚੱਕਰ,semicircle
ਅਰਧ-ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,semi - definite matrix
ਅਰਧ - ਨਿਸ਼ਚਿਤ ਚਤੁਰਭੁਜ ਰੂਪ,semi - definite quadratic form
ਅਰਧ ਸਮੂਹ,semigroup
ਅਰਧ ਅੰਤਰਾਲ,semi - interval
ਅਰਧ ਪ੍ਰਮੁੱਖ ਧੁਰਾ,semi major axis
ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ,semi minor axis
ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ,separable polynomial
ਵੇਰੀਏਬਲ ਦਾ ਵੱਖ ਹੋਣਾ,separation of variables
ਕ੍ਰਮ,sequence
ਕ੍ਰਮ ਸਿਧਾਂਤ,sequencing theory
ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ,sequential analysis
ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ,sequential sampling
ਲੜੀਵਾਰ ਸਬੰਧ,serial correlation
ਲੜੀ,series
ਸੈੱਟ,set
ਸੈਕਸਟੈਂਟ,sextant
Shewhart ਕੰਟਰੋਲ ਚਾਰਟ,Shewhart control charts
ਚਿੰਨ੍ਹ,sign
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦੇ ਦਸਤਖਤ,signature of a matrix
ਚਤੁਰਭੁਜ ਰੂਪ ਦੇ ਦਸਤਖਤ,signature of quadratic form
ਦਸਤਖਤ ਕੀਤੇ ਨੰਬਰ,signed number
ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ,significance level
ਮਹੱਤਤਾ ਟੈਸਟ,significance test
ਮਹੱਤਵਪੂਰਨ ਅੰਕ,significant digit
ਸਾਈਨ ਟੈਸਟ,sign test
ਸਾਈਨਮ ਫੰਕਸ਼ਨ,signum function
ਸਮਾਨ ਅੰਡਾਕਾਰ,similar ellipses
ਸਮਾਨ ਅੰਕੜੇ,similar figures
ਸਮਾਨਤਾ,similarity
ਸਮਾਨ ਮੈਟ੍ਰਿਕਸ,similar matrices
ਸਧਾਰਨ ਬੰਦ ਕਰਵ,simple closed curve
ਸਧਾਰਨ ਸਬੰਧ,simple correlation
ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ,simple harmonic motion
ਸਧਾਰਨ ਬੇਤਰਤੀਬ ਨਮੂਨਾ,simple random sampling
ਸਿੰਪਲੈਕਸ,simplex
ਸਿੰਪਲੈਕਸ ਐਲਗੋਰਿਦਮ,simplex algorithm
ਸਿੰਪਲੈਕਸ ਝਾਂਕੀ,simplex tableau
ਸਿੰਪਸਨ ਦਾ ਇੱਕ - ਤੀਜਾ ਨਿਯਮ,Simpson's one - third rule
ਸਿਮੂਲੇਸ਼ਨ ਤਕਨੀਕ,simulation technique
ਸਮਕਾਲੀ ਅੰਤਰ ਸਮੀਕਰਨਾਂ,simultaneous differential equations
ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ,simultaneous equations
ਸਾਈਨ,sine
ਸਾਈਨ ਕਰਵ,sine curve
ਸਿੰਗਲਟਨ,singleton
ਸਿੰਗਲ ਮੁੱਲ ਵਾਲਾ ਫੰਕਸ਼ਨ,single valued function
ਇਕਵਚਨ ਅਟੁੱਟ,singular integral
ਇਕੱਲਤਾ,singularity
ਇਕਵਚਨ ਮੈਟ੍ਰਿਕਸ,singular matrix
ਇਕਵਚਨ ਹੱਲ,singular solution
ਨਮੂਨੇ ਦਾ ਆਕਾਰ,size of sample
ਤਿੱਖੀ ਵੰਡ,skewed distribution
skew-Hermitian ਮੈਟਰਿਕਸ,skew-Hermitian matrix
ਤਿੱਖਾਪਨ,skewness
ਸਕਿਊ ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ,skew symmetric matrix
ਢਿੱਲਾ ਵੇਰੀਏਬਲ,slack variable
ਢਲਾਨ,slope
ਢਲਾਨ ਗਰੇਡੀਐਂਟ,slope gradient
ਛੋਟੇ ਬਰੈਕਟ,small brackets
ਨਿਰਵਿਘਨ ਕਰਵ,smooth curve
ਨਿਰਵਿਘਨ ਫੰਕਸ਼ਨ,smooth function
ਸਮੇਂ ਦੀ ਲੜੀ ਦਾ ਨਿਰਵਿਘਨ,smoothing of time series
ਸੂਰਜੀ ਸਿਸਟਮ,solar system
solenoidal ਵੈਕਟਰ,solenoidal vector
ਠੋਸ,solid
ਠੋਸ ਜਿਓਮੈਟਰੀ,solid geometry
ਦਾ ਹੱਲ,solution
ਲੜੀ ਵਿੱਚ ਹੱਲ,solution in series
ਹੱਲ ਮੈਟਰਿਕਸ,solution matrix
ਇੱਕ ਤਿਕੋਣ ਦਾ ਹੱਲ,solution of a triangle
ਹੱਲ ਸਪੇਸ,solution space
ਸੋਨੀਨ ਬਹੁਪਦ,Sonine polynomial
ਸਪੇਸ,space
ਸਪੇਸ ਕਰਵ,space curve
ਫੈਲਿਆ ਸੈੱਟ,spanning set
ਸਥਾਨਿਕ correlogram,spatial correlogram
ਵਿਸ਼ੇਸ਼ ਰੇਖਿਕ ਸਮੂਹ,special linear group
ਵਿਸ਼ੇਸ਼ ਆਰਥੋਗੋਨਲ ਸਮੂਹ,special orthogonal group
ਖਾਸ ਗੰਭੀਰਤਾ,specific gravity
ਸਪੈਕਟ੍ਰਲ ਮੈਪਿੰਗ ਥਿਊਰਮ,spectral mapping theorem
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਸਪੈਕਟ੍ਰਮ,spectrum of a function
ਗੋਲਾ,sphere
ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ,spherical coordinate system
ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਤਾਲਮੇਲ,spherical polar coordinate
ਗੋਲਾਕਾਰ ਤਿਕੋਣ,spherical triangle
ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ,spherical trigonometry
ਚੂੜੀਦਾਰ,spiral
ਵਰਗ,square
ਵਰਗ ਬਰੈਕਟ,square brackets
ਵਰਗ ਏਕੀਕ੍ਰਿਤ,square integrable
ਵਰਗ ਮੈਟ੍ਰਿਕਸ,square matrix
ਵਰਗਮੂਲ,square root
ਨਮੂਨਾ ਲੈਣ ਦੇ ਪੜਾਅ,stage of sampling
ਪੌੜੀ ਫੰਕਸ਼ਨ,staircase function
ਮਿਆਰੀ ਭਟਕਣ,standard deviation
ਮਿਆਰੀ ਅੰਦਰੂਨੀ ਉਤਪਾਦ,standard inner product
ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ,state of equilibrium
ਸਥਿਰ ਕਰਵ,stationary curve
ਸਥਿਰ ਬਿੰਦੂ,stationary point
ਸਥਿਰ ਮੁੱਲ,stationary value
ਅੰਕੜਾ,statistic
ਅੰਕੜਾ,statistical
ਅੰਕੜਾ ਡਾਟਾ,statistical data
ਅੰਕੜਾ ਵੰਡ,statistical distribution
ਅੰਕੜਾ ਅਨੁਮਾਨ,statistical hypothesis
ਅੰਕੜਾ ਅਨੁਮਾਨ,statistical inference
ਅੰਕੜਾ ਮਾਡਲ,statistical model
ਅੰਕੜਾ ਆਬਾਦੀ,statistical population
ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ,statistical quality control
ਅੰਕੜੇ,statistics
ਸਥਿਰ,steady
ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ,steady state solution
ਖੜੀ ਚੜ੍ਹਾਈ (ਵਕਰ ਦੀ),steep ascent (of a curve)
ਸਭ ਤੋਂ ਉੱਚੀ ਚੜ੍ਹਾਈ ਦਾ ਡਿਜ਼ਾਈਨ,steepest ascent design
ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ,steepest descent
ਕਦਮ ਫੰਕਸ਼ਨ,step function
ਸਟਰਲਿੰਗ ਲੜੀ,Stirling series
ਸਟੋਚੈਸਟਿਕ,stochastic
ਸਟੋਚੈਸਟਿਕ ਮੈਟ੍ਰਿਕਸ,stochastic matrix
ਸਟੋਚੈਸਟਿਕ ਮਾਡਲ,stochastic model
ਸਟੋਚੈਸਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,stochastic programming
ਸਟੋਚੈਸਟਿਕ ਵੇਰੀਏਬਲ,stochastic variable
ਸਟੋਕਸ ਦਾ ਸਿਧਾਂਤ,Stokes’ theorem
ਸਿੱਧੀ ਲਾਈਨ,straight line
ਸਤਰ ਚਾਰਟ,strata chart
ਪੱਧਰੀਕਰਨ,stratification
ਪੱਧਰੀ ਨਮੂਨਾ,stratified sampling
ਸਟ੍ਰੀਮ-ਲਾਈਨ,stream-line
ਤਣਾਅ,stress
ਸਖਤੀ ਨਾਲ ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ,strictly convex function
ਸਖਤੀ ਨਾਲ ਘਟ ਰਿਹਾ ਹੈ,strictly decreasing
ਸਖਤੀ ਨਾਲ ਵਧ ਰਿਹਾ ਹੈ,strictly increasing
ਸਖਤੀ ਨਾਲ ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ,strictly monotonic function
ਵਿਦਿਆਰਥੀ ਦਾ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ ਦਾ &quot;ਟੀ&quot; ਟੈਸਟ),"Student's test (Student's ""t"" test)"
ਉਪ-ਸੰਗ੍ਰਹਿ,sub-collection
ਉਪ ਨਿਰਣਾਇਕ,sub determinant
ਸਬਫੀਲਡ,subfield
ਉਪ ਸਮੂਹ,subgroup
ਉਪ-ਅੰਤਰਾਲ,sub-interval
ਸਬਮੈਟ੍ਰਿਕਸ,submatrix
ਸਬਸਕ੍ਰਿਪਟ,subscript
ਬਾਅਦ,subsequence
ਸਬਸੈੱਟ,subset
ਸਬਸਪੇਸ,subspace
ਬਦਲ,substitution
ਸਬਟੈਂਜੈਂਟ,subtangent
ਘਟਾਓ,subtend
ਘਟਾਓ,subtract
ਘਟਾਓ,subtraction
ਲਗਾਤਾਰ,successive
ਲਗਾਤਾਰ ਭਿੰਨਤਾ,successive differentiation
ਲਗਾਤਾਰ ਏਕੀਕਰਨ,successive integration
ਉੱਤਰਾਧਿਕਾਰੀ,successor
ਪਿਛੇਤਰ,suffix
ਜੋੜ,sum
ਜੋੜ ਫੰਕਸ਼ਨ,sum function
ਜੋੜਨਯੋਗ,summable
ਸੰਮਨ,summand
ਸਾਰ,summation
ਸੰਮਤੀ ਸੰਮੇਲਨ,summation convention
