Tamil,Odiya
சரிசெய்யக்கூடிய வளைவு,ସଂଶୋଧନ ଯୋଗ୍ୟ ବକ୍ର
மறுநிகழ்வு சூத்திரம்,ପୁନରାବୃତ୍ତି ସୂତ୍ର |
தொடர் தசம,ବାରମ୍ବାର ଦଶମିକ
மறுநிகழ்வு சூத்திரம்,ପୁନରାବୃତ୍ତି ସୂତ୍ର |
குறைக்கப்பட்ட echelon வடிவம்,ଇଚେଲନ୍ ଫର୍ମ ହ୍ରାସ |
reductio-ad-absurdum,reductio-ad-absurdum |
குறைப்பு சூத்திரம்,ହ୍ରାସ ସୂତ୍ର
குறிப்பு வரி,ସନ୍ଦର୍ଭ ରେଖା |
குறிப்பு புள்ளி,ରେଫରେନ୍ସ ପଏଣ୍ଟ |
பிரதிபலித்த அலை,ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
பிரதிபலிப்பு,ପ୍ରତିଫଳନ
பிரதிபலிப்பு சட்டம்,ପ୍ରତିଫଳିତ ନିୟମ |
ஒன்றிணைந்த பகுதி,ସମ୍ମିଶ୍ରଣର ଅଞ୍ଚଳ |
வேறுபட்ட பகுதி,ବିଭେଦ ଅଞ୍ଚଳ |
ஒருங்கிணைப்பு பகுதி,ଏକୀକରଣର ଅଞ୍ଚଳ |
பின்னடைவு பகுப்பாய்வு,ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
பின்னடைவு வளைவு,ରିଗ୍ରେସନ୍ ବକ୍ର
பின்னடைவு சமன்பாடு,ରିଗ୍ରେସନ୍ ସମୀକରଣ |
பின்னடைவு வரி,ରେଗ୍ରେସନ୍ ଲାଇନ୍
பின்னடைவு மாதிரி,ରିଗ୍ରେସନ୍ ମଡେଲ୍ |
வழக்கமான வளைவு,ନିୟମିତ ବକ୍ର
வழக்கமான அறுகோணம்,ନିୟମିତ ଷୋଡଶାଳ |
வழக்கமான அணி,ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |
வழக்கமான டெட்ராஹெட்ரான்,ନିୟମିତ ଟେଟ୍ରେଡ୍ରନ୍ |
உறவினர் நிரப்பு,ଆପେକ୍ଷିକ ସଂପନ୍ନ |
ஒப்பீட்டு அதிகபட்சம்,ଆପେକ୍ଷିକ ସର୍ବାଧିକ |
ஒப்பீட்டு குறைந்தபட்சம்,ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |
உறவினர் நிகழ்தகவு (நிபந்தனை நிகழ்தகவு),ଆପେକ୍ଷିକ ସମ୍ଭାବନା (ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା)
தொடர்புடைய வேகம்,ଆପେକ୍ଷିକ ବେଗ |
சார்பியல்,ଆପେକ୍ଷିକତା |
சார்பியல் கோட்பாடு,ଆପେକ୍ଷିକ ତତ୍ତ୍। |
நம்பகத்தன்மை,ନିର୍ଭରଯୋଗ୍ୟତା
நம்பகத்தன்மை பிரச்சனை,ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |
மீதமுள்ள காலம்,ଅବଶିଷ୍ଟ ଅବଧି
மீதமுள்ள தேற்றம்,ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |
மீண்டும் மீண்டும் வரம்பு,ବାରମ୍ବାର ସୀମା |
Reemann integral என்று மீண்டும் மீண்டும் கூறினார்,ପୁନରାବୃତ୍ତି ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
பிரதிநிதித்துவம்,ପ୍ରତିନିଧିତ୍ୱ
எச்சம்,ଅବଶିଷ୍ଟ
ஒரு துருவத்தில் எச்சம்,ଏକ ପୋଲରେ ଅବଶିଷ୍ଟ
தீர்மானம்,ରେଜୋଲୁସନ
படைகளின் தீர்மானம்,ଶକ୍ତିର ସଂକଳ୍ପ
வேகங்களின் தீர்மானம்,ଗତିର ବିଭେଦନ
விளைவாக,ଫଳାଫଳ
விளைவாக சக்தி,ଫଳାଫଳ ଶକ୍ତି
விளைவாக திசையன்,ଫଳାଫଳ ଭେକ୍ଟର୍ |
திருத்தப்பட்ட சிம்ப்ளக்ஸ் நுட்பம்,ସଂଶୋଧିତ ସିମ୍ପାଲେକ୍ସ କ techni ଶଳ |
ரோம்பஸ்,ରମ୍ବସ୍
ரீமான் ஒருங்கிணைந்த,ରିମାନ୍ ଅବିଚ୍ଛେଦ୍ୟ |
வலது கோணம்,ଡାହାଣ କୋଣ
வலது கோண முக்கோணம்,ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |
வலது வட்டக் கூம்பு,ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |
சரியான இணை,ଡାହାଣ କୋସେଟ |
வலது சிலிண்டர்,ଡାହାଣ ସିଲିଣ୍ଡର |
வலது கை பழக்கம்,ଡାହାଣ ହାତ
வலது தலைகீழ்,ଡାହାଣ ଓଲଟା |
கடுமையான ஆதாரம்,କଠୋର ପ୍ରମାଣ |
மோதிரம்,ରିଙ୍ଗ୍ |
முழு எண்களின் வளையம்,ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
R-ஒருங்கிணைக்கக்கூடியது,R- ଏକୀକୃତ |
வேர்,ମୂଳ
வேர் என்றால் சதுரம்,ମୂଳ ଅର୍ଥ ବର୍ଗ |
ஒரு பல்லுறுப்புக்கோவையின் வேர்,ବହୁଭାଷାର ମୂଳ |
சுழற்சி,ଘୂର୍ଣ୍ଣନ
ரவுண்டிங் பிழை,ଗୋଲାକାର ତ୍ରୁଟି |
வரிசை,ଧାଡି
வரிசை-நெடுவரிசை பெருக்கல்,ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |
வரிசை சமநிலை,ଧାଡି ସମାନତା |
வரிசை அணி,ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |
வரிசை தரவரிசை,ଧାଡି ମାନ୍ୟତା
சேணம் புள்ளி,ସାଡଲ୍ ପଏଣ୍ଟ |
மாதிரி,ନମୁନା
மாதிரி பொருள்,ନମୁନା ଅର୍ଥ |
மாதிரி புள்ளி,ନମୁନା ବିନ୍ଦୁ |
மாதிரி அளவு,ନମୁନା ଆକାର
மாதிரி இடம்,ନମୁନା ସ୍ଥାନ
மாதிரி நிலையான விலகல்,ନମୁନା ମାନକ ବିଘ୍ନ |
மாதிரி ஆய்வு,ନମୁନା ସର୍ବେକ୍ଷଣ |
மாதிரி மாறுபாடு,ନମୁନା ଭିନ୍ନତା |
மாதிரி,ନମୁନା ସଂଗ୍ରହ
மாதிரி விநியோகம்,ନମୁନା ବଣ୍ଟନ
மாதிரி பிழை,ନମୁନା ତ୍ରୁଟି |
மாதிரி இடைவெளி,ନମୁନା ବ୍ୟବଧାନ
மாதிரி முறை,ନମୁନା ପଦ୍ଧତି |
மாதிரி கோட்பாடு,ନମୁନା ସିଦ୍ଧାନ୍ତ |
மாற்று மூலம் மாதிரி,ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |
அளவுகோல்,ସ୍କାଲାର୍ |
அளவிடல் புலம்,ସ୍କାଲାର୍ ଫିଲ୍ଡ |
ஸ்கேலார் மேட்ரிக்ஸ்,ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
அளவிடல் பல,ସ୍କାଲାର୍ ଏକାଧିକ |
அளவிடல் பெருக்கல்,ସ୍କାଲାର୍ ଗୁଣନ |
அளவிடல் தயாரிப்பு,ସ୍କାଲାର୍ ଉତ୍ପାଦ |
அளவிடல் அளவு,ସ୍କାଲାର୍ ପରିମାଣ |
ஸ்கேலர் மூன்று தயாரிப்பு,ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |
காட்சி முக்கோணம்,ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |
சிதறிய வரைபடம்,ବିଚ୍ଛିନ୍ନ ଚିତ୍ର
ஷ்ரோடிங்கர் சமன்பாடு,ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |
பருவகால ஏற்ற இறக்கம்,ମ al ସୁମୀ ପରିବର୍ତ୍ତନ
செகண்ட்,secant
இரண்டாவது முறை,ନିରାପଦ ପଦ୍ଧତି |
இரண்டாவது வழித்தோன்றல்,ଦ୍ୱିତୀୟ ଡେରିଭେଟିଭ୍ |
இரண்டாவது வரிசை,ଦ୍ୱିତୀୟ କ୍ରମ |
பிரிவு,ବିଭାଗ
துறை,କ୍ଷେତ୍ର
ஒரு வளைவின் பிரிவு,ଏକ ବକ୍ରର ବିଭାଗ
சுயம் - இணைந்தது,ଆତ୍ମ - ଯୋଗ
தன்னுடன் இணைந்த ஆபரேட்டர்,ସେଲ୍ଫ ଆଡଜଏଣ୍ଟ ଅପରେଟର୍ |
சுயம் - இணைதல்,ଆତ୍ମ - ସଂଯୋଗ
அரை அச்சு,ସେମିଆକ୍ସିସ୍ |
அரைவட்டம்,ଅର୍ଦ୍ଧଚକ୍ର |
அரை-நிச்சயமான அணி,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
அரை - திட்டவட்டமான இருபடி வடிவம்,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ଚତୁର୍ଭୁଜ ଫର୍ମ |
அரைகுழு,ସେମିଗ୍ରୁପ୍ |
அரை இடைவெளி,ଅର୍ଦ୍ଧ - ବ୍ୟବଧାନ |
அரை பெரிய அச்சு,ଅର୍ଦ୍ଧ ପ୍ରମୁଖ ଅକ୍ଷ |
அரை சிறு அச்சு,ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |
பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை,ପୃଥକ ବହୁଭୂତ |
மாறிகள் பிரித்தல்,ଭେରିଏବଲ୍ସର ପୃଥକତା |
வரிசை,କ୍ରମ |
வரிசைமுறை கோட்பாடு,କ୍ରମିକ ତତ୍ତ୍। |
தொடர் பகுப்பாய்வு,କ୍ରମିକ ବିଶ୍ଳେଷଣ |
தொடர் மாதிரி,କ୍ରମାଗତ ନମୁନା
தொடர் தொடர்பு,କ୍ରମିକ ସମ୍ପର୍କ
தொடர்,କ୍ରମ
அமைக்கப்பட்டது,ସେଟ୍ କରନ୍ତୁ |
sextant,ସେକ୍ସଟାଣ୍ଟ |
ஷேவார்ட் கட்டுப்பாட்டு விளக்கப்படங்கள்,ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |
அடையாளம்,ଚିହ୍ନ
மேட்ரிக்ஸின் கையொப்பம்,ଏକ ମାଟ୍ରିକ୍ସର ଦସ୍ତଖତ |
இருபடி வடிவத்தின் கையொப்பம்,ଚତୁର୍ଭୁଜ ଫର୍ମର ଦସ୍ତଖତ |
கையொப்பமிட்ட எண்,ଦସ୍ତଖତ ସଂଖ୍ୟା
முக்கியத்துவம் நிலை,ମହତ୍ତ୍ level ସ୍ତର |
முக்கியத்துவம் சோதனை,ମହତ୍ତ୍ test ପରୀକ୍ଷା |
குறிப்பிடத்தக்க இலக்கம்,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
அடையாளம் சோதனை,ଚିହ୍ନ ପରୀକ୍ଷା
சிக்னம் செயல்பாடு,ସାଇନମ୍ ଫଙ୍କସନ୍
ஒத்த நீள்வட்டங்கள்,ସମାନ ଏଲିପ୍ସ |
ஒத்த புள்ளிவிவரங்கள்,ସମାନ ସଂଖ୍ୟା
ஒற்றுமை,ସମାନତା
ஒத்த மெட்ரிக்குகள்,ସମାନ ମେଟ୍ରିକ୍ସ |
எளிய மூடிய வளைவு,ସରଳ ବନ୍ଦ ବକ୍ର
எளிய தொடர்பு,ସରଳ ସମ୍ପର୍କ
எளிய ஹார்மோனிக் இயக்கம்,ସରଳ ହାରମୋନିକ୍ ଗତି |
எளிய சீரற்ற மாதிரி,ସରଳ ଅନିୟମିତ ନମୁନା |
எளிய,ସରଳ
சிம்ப்ளக்ஸ் அல்காரிதம்,ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |
சிம்ப்ளக்ஸ் அட்டவணை,ସିମ୍ପାଲେକ୍ସ ଟେବୁଲ୍ |
சிம்சனின் ஒன்று - மூன்றாவது விதி,ସିମ୍ପସନ୍ଙ୍କର ଏକ - ତୃତୀୟ ନିୟମ |
உருவகப்படுத்துதல் நுட்பம்,ଅନୁକରଣ କ technique ଶଳ
ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்,ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ஒரே நேரத்தில் சமன்பாடுகள்,ଏକକାଳୀନ ସମୀକରଣ |
பாவம்,ସାଇନ
சைன் வளைவு,ସାଇନ ବକ୍ର
சிங்கிள்டன்,ସିଙ୍ଗଲେଟନ୍ |
ஒற்றை மதிப்பு செயல்பாடு,ଏକକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
ஒருமை ஒருங்கிணைந்த,ଏକକ ଇଣ୍ଟିଗ୍ରାଲ୍ |
ஒருமை,ଏକକତା
ஒருமை அணி,ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ
ஒற்றை தீர்வு,ଏକକ ସମାଧାନ
மாதிரி அளவு,ନମୁନାର ଆକାର
வளைந்த விநியோகம்,ଖରାପ ବଣ୍ଟନ |
skew-Hermitian அணி,skew-Hermitian ମ୍ୟାଟ୍ରିକ୍ସ |
வளைவு,ଚତୁରତା |
வளைவு சமச்சீர் அணி,skew ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
மந்தமான மாறி,ସ୍ଲାକ୍ ଭେରିଏବଲ୍ |
சாய்வு,ope ୁଲା
சாய்வு சாய்வு,ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |
சிறிய அடைப்புக்குறிகள்,ଛୋଟ ବ୍ରାକେଟ୍
மென்மையான வளைவு,ଚିକ୍କଣ ବକ୍ର
மென்மையான செயல்பாடு,ସୁଗମ କାର୍ଯ୍ୟ
நேரத் தொடரை மென்மையாக்குதல்,ସମୟ କ୍ରମର ସଫାସୁତୁରା |
சூரிய குடும்பம்,ସୌର ମଣ୍ଡଳ
சோலெனாய்டல் திசையன்,ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |
திடமான,କଠିନ
திட வடிவியல்,କଠିନ ଜ୍ୟାମିତି |
தீர்வு,ସମାଧାନ
தொடரில் தீர்வு,କ୍ରମରେ ସମାଧାନ |
தீர்வு அணி,ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |
ஒரு முக்கோணத்தின் தீர்வு,ଏକ ତ୍ରିରଙ୍ଗାର ସମାଧାନ |
தீர்வு இடம்,ସମାଧାନ ସ୍ଥାନ
சோனைன் பல்லுறுப்புக்கோவை,ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |
விண்வெளி,ସ୍ଥାନ
விண்வெளி வளைவு,ସ୍ପେସ୍ ବକ୍ର
பரந்து விரிந்த தொகுப்பு,ବିସ୍ତାର ସେଟ୍ |
இடஞ்சார்ந்த தொடர்பு வரைபடம்,ସ୍ପେସାଲ୍ କରେଲୋଗ୍ରାମ୍ |
சிறப்பு நேரியல் குழு,ସ୍ line ତନ୍ତ୍ର ର line ଖ୍ୟ ଗୋଷ୍ଠୀ |
சிறப்பு ஆர்த்தோகனல் குழு,ସ୍ ort ତନ୍ତ୍ର ଅର୍ଥୋଗୋନାଲ୍ ଗୋଷ୍ଠୀ |
குறிப்பிட்ட ஈர்ப்பு,ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |
நிறமாலை மேப்பிங் தேற்றம்,ସ୍ପେକ୍ଟ୍ରାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |
ஒரு செயல்பாட்டின் ஸ்பெக்ட்ரம்,ଏକ କାର୍ଯ୍ୟର ସ୍ପେକ୍ଟ୍ରମ୍ |
கோளம்,କ୍ଷେତ୍ର
கோள ஒருங்கிணைப்பு அமைப்பு,ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |
கோள துருவ ஒருங்கிணைப்பு,ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |
கோள முக்கோணம்,ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |
கோள முக்கோணவியல்,ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |
சுழல்,spiral
சதுரம்,ବର୍ଗ
சதுர அடைப்புக்குறிகள்,ବର୍ଗ ବନ୍ଧନୀ
சதுர ஒருங்கிணைக்கக்கூடியது,ବର୍ଗ ଇଣ୍ଟିଗ୍ରେବଲ୍ |
சதுர அணி,ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |
சதுர வேர்,ବର୍ଗମୂଳ
மாதிரியின் நிலை,ନମୁନା ସଂଗ୍ରହର ପର୍ଯ୍ୟାୟ |
படிக்கட்டு செயல்பாடு,ପାହାଚ କାର୍ଯ୍ୟ
நிலையான விலகல்,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
நிலையான உள் தயாரிப்பு,ମାନକ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
சமநிலை நிலை,ସନ୍ତୁଳନର ଅବସ୍ଥା |
நிலையான வளைவு,ସ୍ଥାୟୀ ବକ୍ର
நிலையான புள்ளி,ସ୍ଥିର ବିନ୍ଦୁ |
நிலையான மதிப்பு,ସ୍ଥିର ମୂଲ୍ୟ
புள்ளிவிவரம்,ପରିସଂଖ୍ୟାନ
புள்ளியியல்,ପରିସଂଖ୍ୟାନ
புள்ளியியல் தரவு,ପରିସଂଖ୍ୟାନ ତଥ୍ୟ
புள்ளிவிவர விநியோகம்,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |
புள்ளியியல் கருதுகோள்,ପରିସଂଖ୍ୟାନ ଅନୁମାନ
புள்ளியியல் அனுமானம்,ପରିସଂଖ୍ୟାନ ଭିତ୍ତି
புள்ளிவிவர மாதிரி,ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |
புள்ளிவிவர மக்கள் தொகை,ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା
புள்ளிவிவர தரக் கட்டுப்பாடு,ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |
புள்ளிவிவரங்கள்,ପରିସଂଖ୍ୟାନ
நிலையான,ସ୍ଥିର
நிலையான நிலை தீர்வு,ସ୍ଥିର ରାଜ୍ୟ ସମାଧାନ |
செங்குத்தான ஏற்றம் (ஒரு வளைவின்),ଶିଖର ଆରୋହଣ (ଏକ ବକ୍ରର)
செங்குத்தான ஏற்றம் வடிவமைப்பு,ଶିଖର ଆରୋହଣ ଡିଜାଇନ୍ |
செங்குத்தான வம்சாவளி,ଶିଖର ଅବତରଣ |
படி செயல்பாடு,ଷ୍ଟେପ୍ ଫଙ୍କସନ୍
ஸ்டிர்லிங் தொடர்,ଷ୍ଟର୍ଲିଂ ସିରିଜ୍ |
தோராயம்,ଷ୍ଟୋକାଷ୍ଟିକ୍ |
சீரற்ற அணி,ଷ୍ଟୋଷ୍ଟାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
சீரற்ற மாதிரி,ଷ୍ଟୋକାଷ୍ଟିକ୍ ମଡେଲ୍ |
சீரற்ற நிரலாக்க,ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରୋଗ୍ରାମିଂ |
சீரற்ற மாறி,ଷ୍ଟୋକାଷ୍ଟିକ୍ ଭେରିଏବଲ୍ |
ஸ்டோக்ஸ் தேற்றம்,ଷ୍ଟୋକ୍ସଙ୍କ ଥିଓରେମ୍ |
நேர் கோடு,ସିଧା ରେଖା |
அடுக்கு விளக்கப்படம்,ସ୍ତର ଚାର୍ଟ
அடுக்குப்படுத்தல்,ସ୍ତରକରଣ
அடுக்கு மாதிரி,ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |
ஸ்ட்ரீம்-லைன்,ଷ୍ଟ୍ରିମ୍ ଲାଇନ୍ |
மன அழுத்தம்,ଚାପ
கண்டிப்பாக குவிந்த செயல்பாடு,କଠୋର ଭାବରେ କନଭକ୍ସ ଫଙ୍କସନ୍ |
கண்டிப்பாக குறைகிறது,କଠୋର ହ୍ରାସ
கண்டிப்பாக அதிகரிக்கும்,କଠୋର ଭାବରେ ବୃଦ୍ଧି ହେଉଛି |
கண்டிப்பாக மோனோடோனிக் செயல்பாடு,କଠୋର ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ |
மாணவர் சோதனை (மாணவரின் &quot;டி&quot; சோதனை),ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ରଙ୍କ &quot;t&quot; ପରୀକ୍ଷା)
துணை சேகரிப்பு,ଉପ-ସଂଗ୍ରହ
துணை தீர்மானிப்பான்,ସବ୍ ନିର୍ଣ୍ଣୟକାରୀ |
துணை புலம்,ଉପଫିଲ୍ଡ |
துணைக்குழு,ଉପଗୋଷ୍ଠୀ
துணை இடைவெளி,ଉପ-ବ୍ୟବଧାନ
துணை அணி,submatrix
சந்தா,ସଦସ୍ୟତା
அடுத்தடுத்து,ପରବର୍ତ୍ତୀ
துணைக்குழு,ଉପସେଟ
துணைவெளி,ସବ୍ ସ୍ପେସ୍ |
மாற்று,ପ୍ରତିସ୍ଥାପନ
துணைக்கோடு,subtangent
துணை,ସବ୍ଟେଣ୍ଡ କରନ୍ତୁ |
கழிக்கவும்,ବିତରଣ
கழித்தல்,ବିତରଣ
அடுத்தடுத்து,କ୍ରମାଗତ
அடுத்தடுத்த வேறுபாடு,କ୍ରମାଗତ ଭିନ୍ନତା |
தொடர்ச்சியான ஒருங்கிணைப்பு,କ୍ରମାଗତ ଏକୀକରଣ
வாரிசு,ଉତ୍ତରାଧିକାରୀ
பின்னொட்டு,ସଫିକ୍ସ
தொகை,ରାଶି
தொகை செயல்பாடு,ରାଶି କାର୍ଯ୍ୟ
சுருக்கக்கூடிய,ସଂକ୍ଷିପ୍ତ
சுருக்கம்,summand
கூட்டுத்தொகை,ସମାପ୍ତି
கூட்டுத்தொகை மாநாடு,ସମାବେଶ ସମ୍ମିଳନୀ |
கூட்டுச் சூத்திரம்,ସମୀକରଣ ସୂତ୍ର
தொடரின் கூட்டுத்தொகை,କ୍ରମର ସମାପ୍ତି |
கூட்டுத்தொகை அடையாளம்,ସମୀକରଣ ଚିହ୍ନ
கூட்டுத்தொகை முடிவிலி,ଅସୀମତା ପାଇଁ ରାଶି |
மேலெழுத்து,ସୁପରସ୍କ୍ରିପ୍ଟ |
சூப்பர்செட்,ସୁପରସେଟ୍ |
சூப்பர்சோனிக் ஓட்டம்,ସୁପରସୋନିକ୍ ପ୍ରବାହ |
துணை கோணம்,ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ
துணை விமானம்,ହାଇପରପ୍ଲେନ୍ କୁ ସମର୍ଥନ କରେ |
செயல்பாட்டின் ஆதரவு,କାର୍ଯ୍ୟର ସମର୍ଥନ
நினைக்கிறேன்,ମନେକର
உச்ச,ସୁପ୍ରିମ୍
surd,surd
மேற்பரப்பு,ପୃଷ୍ଠ
மேற்பரப்பு,ଭୂପୃଷ୍ଠ କ୍ଷେତ୍ର |
மேற்பரப்பு ஒருங்கிணைந்த,ଭୂପୃଷ୍ଠ ଅବିଚ୍ଛେଦ୍ୟ |
surjection,ସର୍ଜେକସନ
surjective,ସର୍ଜେକ୍ଟିଭ୍ |
surjective வரைபடம்,ସର୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର
சின்னம்,ପ୍ରତୀକ
குறியீட்டு தர்க்கம்,ସାଙ୍କେତିକ ତର୍କ |
குறியீட்டு மாதிரி,ସାଙ୍କେତିକ ମଡେଲ୍ |
சமச்சீர்,ସମୃଦ୍ଧ
சமச்சீர்,ସମୃଦ୍ଧ
சமச்சீர் தீர்மானிப்பான்,ସମୃଦ୍ଧ ନିର୍ଣ୍ଣୟକାରୀ |
சமச்சீர் வேறுபாடு,ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |
சமச்சீர் அணி,ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
அமைப்பு பகுப்பாய்வு,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
முறையான மாதிரி,ବ୍ୟବସ୍ଥିତ ନମୁନା ସଂଗ୍ରହ |
மேசை,ଟେବୁଲ୍
அட்டவணை,ଟେବୁଲ୍
ஒருங்கிணைந்த அட்டவணை,ଇଣ୍ଟିଗାଲ୍ସର ଟେବୁଲ୍ |
அட்டவணை,ଟାବୁଲାର୍ |
அட்டவணை வடிவம்,ଟାବୁଲାର୍ ଫର୍ମ |
அட்டவணை மடக்கை,ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |
அட்டவணை,ଟ୍ୟାବୁଲେଟ୍ |
அட்டவணைப்படுத்தப்பட்ட மதிப்பு,ଟ୍ୟାବଲେଡ୍ ମୂଲ୍ୟ |
அட்டவணை,ଟ୍ୟାବୁଲେସନ୍ |
அட்டவணை,ଟାବୁଲେଟର
வால்,ଲାଂଜ
வால் பகுதி (விநியோகம்),ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର)
தொடுநிலை,ଟାଙ୍ଗେନ୍ସି |
தொடுகோடு,ଟାଙ୍ଗେଣ୍ଟ୍ |
தொடுகோடு உயர்விமானம்,ଟାଙ୍ଗେଣ୍ଟ ହାଇପରପ୍ଲେନ୍ |
தொடுநிலை,tangential
தொடுநிலை கூறு,ଟାଙ୍ଗେସିଆଲ୍ ଉପାଦାନ |
தொடுநிலை பிரிவு,ଟାଙ୍ଗେନସିଆଲ୍ ବିଭାଗ |
தொடுகோடு,ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |
தொடுகோடு விமானம்,ଟାଙ୍ଗେଣ୍ଟ ବିମାନ |
தொடுவெளி,ଟାଙ୍ଗେଣ୍ଟ୍ ସ୍ପେସ୍ |
டேப் பஞ்ச்,ଟେପ୍ ପିଚ୍ |
டேப் ரீடர்,ଟେପ୍ ରିଡର୍ |
டாபெரியன் தேற்றம்,ଟାଉବେରିଆନ୍ ଥିଓରେମ୍ |
டெய்லரின் தேற்றம்,ଟେଲରଙ୍କ ଥିଓରେମ୍ |
Tchebychev மெட்ரிக்,Tchebychev ମେଟ୍ରିକ୍ |
டி-விநியோகம்,ଟି-ବଣ୍ଟନ |
தொலைநோக்கி தொடர்,ଟେଲିସ୍କୋପିକ୍ ସିରିଜ୍ |
தற்காலிக ஒருங்கிணைப்புகள்,ସାମୟିକ ସଂଯୋଜନା |
தற்காலிக உறவு,ସାମୟିକ ସମ୍ପର୍କ |
தற்காலிக மாறி,ସାମୟିକ ଭେରିଏବଲ୍ |
இழுவிசை வலிமை,ତନଯ ସକତୀ
பதற்றம்,ଟେନସର୍ |
டென்சர் பகுப்பாய்வு,ଟେନସର୍ ବିଶ୍ଳେଷଣ |
டென்சர் தயாரிப்பு,ଟେନସର୍ ଉତ୍ପାଦ |
தற்காலிக உருவாக்கம்,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର
கால,ଶବ୍ଦ
முனைய நிலை,ଟର୍ମିନାଲ୍ ଅବସ୍ଥା
முனைய வேக டைவ்,ଟର୍ମିନାଲ୍ ବେଗ ବୁଡ଼ିବା |
முடிவு தசம,ଦଶମିକ ସମାପ୍ତ
கால மதிப்புகள்,ଶବ୍ଦ ମୂଲ୍ୟଗୁଡ଼ିକ
கால வேறுபாடு,ଶବ୍ଦଗତ ଭିନ୍ନତା |
