Bengali,Kannada
সঠিকভাবে অন্তর্ভুক্ত,ಸರಿಯಾಗಿ ಒಳಗೊಂಡಿದೆ
নিখুঁত উপসেট,ಸರಿಯಾದ ಉಪವಿಭಾಗ
সঠিক সাবস্পেস,ಸರಿಯಾದ ಉಪಸ್ಥಳ
সংরক্ষণের সম্পত্তি,ಸಂರಕ್ಷಣೆಯ ಆಸ್ತಿ
সঠিক মান (= eigen মান),ಸರಿಯಾದ ಮೌಲ್ಯ (=ಈಜೆನ್ ಮೌಲ್ಯ)
সঠিক ভেক্টর,ಸರಿಯಾದ ವೆಕ್ಟರ್
সমানুপাতিক,ಪ್ರಮಾಣಾನುಗುಣವಾದ
আনুপাতিক সম্পর্ক,ಅನುಪಾತದ ಸಂಬಂಧ
আনুপাতিক নমুনা,ಅನುಪಾತದ ಮಾದರಿ
প্রস্তাব,ಪ್ರತಿಪಾದನೆ
সুডোকোড,ಸೂಡೊಕೋಡ್
সিউডোমেট্রিক,ಸೂಡೊಮೆಟ್ರಿಕ್
ছদ্মমেট্রিক স্থান,ಸೂಡೊಮೆಟ್ರಿಕ್ ಜಾಗ
ছদ্মনাম,ಹುಸಿ ರೂಢಿ
সিউডোনর্ম টপোলজি,ಸ್ಯೂಡೋನಾರ್ಮ್ ಟೋಪೋಲಜಿ
টান,ಎಳೆಯಿರಿ
কপিকল,ರಾಟೆ
পাঞ্চ কার্ড,ಪಂಚ್ ಕಾರ್ಡ್
পাঞ্চ কার্ড মেশিন,ಪಂಚ್ ಕಾರ್ಡ್ ಯಂತ್ರ
ছিদ্র করার যন্ত্র,ಗುದ್ದುವ ಯಂತ್ರ
বিশুদ্ধ নমন,ಶುದ್ಧ ಬಾಗುವುದು
বিশুদ্ধ দশমিক,ಶುದ್ಧ ದಶಮಾಂಶ
বিশুদ্ধ জ্যামিতি,ಶುದ್ಧ ಜ್ಯಾಮಿತಿ
বিশুদ্ধ আবেশন,ಶುದ್ಧ ಇಂಡಕ್ಷನ್
সম্পূর্ণরূপে অতীন্দ্রিয়,ಸಂಪೂರ್ಣವಾಗಿ ಅತೀಂದ್ರಿಯ
বিশুদ্ধ গণিত,ಶುದ್ಧ ಗಣಿತ
বিশুদ্ধ সংখ্যা,ಶುದ್ಧ ಸಂಖ್ಯೆ
বিশুদ্ধ কৌশল,ಶುದ್ಧ ತಂತ್ರ
পিরামিড,ಪಿರಮಿಡ್
পিরামিডাল কঠিন,ಪಿರಮಿಡ್ ಘನ
পিরামিডাল পৃষ্ঠ,ಪಿರಮಿಡ್ ಮೇಲ್ಮೈ
QED,QED
চতুর্ভুজ,ಚತುರ್ಭುಜ
চতুর্ভুজাকার প্রিজম,ಚತುರ್ಭುಜ ಪ್ರಿಸ್ಮ್
চতুর্ভুজ,ಚತುರ್ಭುಜ
চতুর্মুখী,ಚತುರ್ಭುಜ
চতুর্মুখী খরচ,ಚತುರ್ಭುಜ ವೆಚ್ಚ
দ্বিঘাত খরচ ফাংশন,ಚತುರ್ಭುಜ ವೆಚ್ಚದ ಕಾರ್ಯ
চতুর্মুখী বক্ররেখা,ಚತುರ್ಭುಜ ವಕ್ರರೇಖೆ
দ্বিঘাত সমীকরণ,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
দ্বিঘাত অভিব্যক্তি,ಚತುರ್ಭುಜ ಅಭಿವ್ಯಕ್ತಿ
চতুর্মুখী ফর্ম,ಚತುರ್ಭುಜ ರೂಪ
দ্বিঘাত ফাংশন,ಚತುರ್ಭುಜ ಕಾರ್ಯ
চতুর্মুখী কার্যকরী,ಚತುರ್ಭುಜ ಕ್ರಿಯಾತ್ಮಕ
চতুর্মুখী ইন্টারপোলেশন,ಕ್ವಾಡ್ರಾಟಿಕ್ ಇಂಟರ್ಪೋಲೇಷನ್
চতুর্মুখী উদ্দেশ্য ফাংশন,ಕ್ವಾಡ್ರಾಟಿಕ್ ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ
চতুর্মুখী প্রোগ্রামিং,ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
চতুর্মুখী পারস্পরিকতা,ಚತುರ್ಭುಜ ಪರಸ್ಪರ
চতুর্ভুজ পৃষ্ঠ,ಚತುರ್ಭುಜ ಮೇಲ್ಮೈ
দ্বিঘাত শব্দ,ಚತುರ್ಭುಜ ಪದ
চতুর্ভুজ সূত্র,ಚತುರ್ಭುಜ ಸೂತ್ರ
চতুর্ভুজ,ಚತುರ್ಭುಜ
গুণগত বিশ্লেষণ,ಗುಣಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ
মান নিয়ন্ত্রণ,ಗುಣಮಟ್ಟ ನಿಯಂತ್ರಣ
কোয়ান্টাম বলবিজ্ঞান,ಕ್ವಾಂಟಮ್ ಮೆಕ್ಯಾನಿಕ್ಸ್
কোয়ান্টাম সংখ্যা,ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ
কোয়ান্টাম পরিসংখ্যান,ಕ್ವಾಂಟಮ್ ಅಂಕಿಅಂಶಗಳು
চতুর্থাংশ,ಕಾಲು
কোয়ার্টিক,ಕ್ವಾರ್ಟಿಕ್
চতুর্থাংশ,ಕ್ವಾರ್ಟೈಲ್
আধা রৈখিক গঠনমূলক সমীকরণ,ಅರೆ ರೇಖೀಯ ರಚನಾತ್ಮಕ ಸಮೀಕರಣ
প্রায় নিয়মিত,ಅರೆ ನಿಯಮಿತ
quaternion,ಚತುರ್ಭುಜ
সারি দৈর্ঘ্য,ಕ್ಯೂ ಉದ್ದ
সারিবদ্ধ মডেল,ಸರತಿ ಮಾದರಿ
সারিবদ্ধ সমস্যা,ಸರದಿಯಲ್ಲಿ ಸಮಸ್ಯೆ
সারিবদ্ধ প্রক্রিয়া,ಸರದಿ ಪ್ರಕ್ರಿಯೆ
সারিবদ্ধ সিস্টেম,ಸಾಲು ವ್ಯವಸ್ಥೆ
সারিবদ্ধ তত্ত্ব,ಕ್ಯೂಯಿಂಗ್ ಸಿದ್ಧಾಂತ
কুইন্টাইল,ಕ್ವಿಂಟೈಲ್
quintuplet,ಪಂಚಾಂಗ
উদ্ধৃতি,ಉದ್ಧರಣ
ভাগফল,ಅಂಶ
ভাগফল ক্ষেত্র,ಅಂಶ ಕ್ಷೇತ್ರ
ভাগফল গ্রুপ,ಅಂಶ ಗುಂಪು
ভাগফল আইন,ಪ್ರಮಾಣ ಕಾನೂನು
ভাগফল সেট,ಅಂಶ ಸೆಟ್
ভাগফল স্থান,ಅಂಶದ ಜಾಗ
ভাগফল টপোলজি,ಅಂಶದ ಸ್ಥಳಶಾಸ್ತ್ರ
রেডিয়াল,ರೇಡಿಯಲ್
রেডিয়ান,ರೇಡಿಯನ್
রেডিয়ান পরিমাপ,ರೇಡಿಯನ್ ಅಳತೆ
মৌলবাদী,ಆಮೂಲಾಗ್ರ
র্যাডিকাল অক্ষ,ಆಮೂಲಾಗ್ರ ಅಕ್ಷ
আমূল চিহ্ন,ಆಮೂಲಾಗ್ರ ಚಿಹ್ನೆ
ব্যাসার্ধ,ತ್ರಿಜ್ಯ
অভিসার ব্যাসার্ধ,ಒಮ್ಮುಖದ ತ್ರಿಜ್ಯ
বক্রতার ব্যাসার্ধের,ವಕ್ರತೆಯ ತ್ರಿಜ್ಯ
ব্যাসার্ধ ভেক্টর,ತ್ರಿಜ್ಯ ವೆಕ್ಟರ್
radix,ರಾಡಿಕ್ಸ್
ক্রমাগত ত্রুটি,ಯಾದೃಚ್ಛಿಕ ದೋಷ
র্যান্ডম ফাংশন,ಯಾದೃಚ್ಛಿಕ ಕಾರ್ಯ
এলোমেলোকরণ,ಯಾದೃಚ್ಛಿಕಗೊಳಿಸುವಿಕೆ
এলোমেলো ব্লক,ಯಾದೃಚ್ಛಿಕ ಬ್ಲಾಕ್ಗಳು
এলোমেলো মডেল,ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
এলোমেলো সংখ্যা,ಯಾದೃಚ್ಛಿಕ ಸಂಖ್ಯೆ
এলোমেলো নমুনা,ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
দৈব চলক,ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
পরিসীমা,ವ್ಯಾಪ್ತಿಯ
অভিসারের পরিসীমা,ಒಮ್ಮುಖದ ವ್ಯಾಪ್ತಿ
একীকরণের পরিসীমা,ಏಕೀಕರಣದ ವ್ಯಾಪ್ತಿ
সম্পর্কের পরিসীমা,ಸಂಬಂಧದ ವ್ಯಾಪ್ತಿ
পরিসীমা স্থান,ವ್ಯಾಪ್ತಿಯ ಜಾಗ
পদমর্যাদা,ಶ್ರೇಣಿ
র্যাঙ্ক পারস্পরিক সম্পর্ক,ಶ್ರೇಣಿಯ ಪರಸ್ಪರ ಸಂಬಂಧ
ম্যাট্রিক্সের র‍্যাঙ্ক,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಶ್ರೇಣಿ
র্যাঙ্ক অর্ডার পরিসংখ্যান,ಶ್ರೇಣಿಯ ಕ್ರಮಾಂಕದ ಅಂಕಿಅಂಶಗಳು
পরিবরতনের হার,ಬದಲಾವಣೆಯ ದರ
অভিসারের হার,ಒಮ್ಮುಖದ ದರ
অনুপাত,ಅನುಪಾತ
যুক্তিসঙ্গত,ತರ್ಕಬದ್ಧ
মূলদ অভিব্যক্তি,ತರ್ಕಬದ್ಧ ಅಭಿವ್ಯಕ್ತಿ
যৌক্তিক ক্ষেত্র,ತರ್ಕಬದ್ಧ ಕ್ಷೇತ್ರ
মূলদ ফাংশন,ತರ್ಕಬದ್ಧ ಕಾರ್ಯ
হর এর যৌক্তিকতা,ಛೇದದ ತರ್ಕಬದ್ಧಗೊಳಿಸುವಿಕೆ
মূলদ সংখ্যা,ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
মূলদ সংখ্যা ক্ষেত্র,ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ ಕ್ಷೇತ್ರ
যৌক্তিক অপারেশন,ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ
অনুপাত পরীক্ষা,ಅನುಪಾತ ಪರೀಕ್ಷೆ
মূল তথ্য,ಕಚ್ಚಾ ಮಾಹಿತಿ
রশ্মি,ಕಿರಣ
রশ্মি ভেক্টর,ಕಿರಣ ವೆಕ್ಟರ್
বাস্তব,ನಿಜವಾದ
বাস্তব অক্ষ,ನಿಜವಾದ ಅಕ್ಷ
বাস্তব ধারাবাহিকতা,ನಿಜವಾದ ನಿರಂತರತೆ
বাস্তব লাইন,ನಿಜವಾದ ಸಾಲು
বাস্তব রৈখিক ভেক্টর স্থান,ನಿಜವಾದ ರೇಖೀಯ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
বাস্তব ম্যাট্রিক্স,ನಿಜವಾದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
সত্য নম্বর,ನೈಜ ಸಂಖ್ಯೆ
বাস্তব সংখ্যা ক্ষেত্র,ನೈಜ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ
বাস্তব অংশ,ನಿಜವಾದ ಭಾಗ
বাস্তব বহুপদ,ನಿಜವಾದ ಬಹುಪದೋಕ್ತಿ
বাস্তব দ্বিঘাত,ನಿಜವಾದ ಚತುರ್ಭುಜ
প্রকৃত মূল,ನಿಜವಾದ ಮೂಲ
বাস্তব স্থান,ನಿಜವಾದ ಜಾಗ
রিয়েল টাইম সিস্টেম,ನೈಜ ಸಮಯದ ವ್ಯವಸ್ಥೆ
বাস্তব মূল্যবান ফাংশন,ನಿಜವಾದ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ
বাস্তব পরিবর্তনশীল,ನಿಜವಾದ ವೇರಿಯಬಲ್
বাস্তব ভেক্টর স্থান,ನಿಜವಾದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
পারস্পরিক,ಪರಸ್ಪರ
পারস্পরিক ম্যাট্রিক্স,ಪರಸ್ಪರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
আয়তক্ষেত্র,ಆಯಾತ
আয়তক্ষেত্রাকার,ಆಯತಾಕಾರದ
আয়তক্ষেত্রাকার অ্যারে,ಆಯತಾಕಾರದ ರಚನೆ
আয়তক্ষেত্রাকার অক্ষ,ಆಯತಾಕಾರದ ಅಕ್ಷ
আয়তক্ষেত্রাকার ঘনত্ব ফাংশন,ಆಯತಾಕಾರದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
আয়তক্ষেত্রাকার হাইপারবোলা,ಆಯತಾಕಾರದ ಹೈಪರ್ಬೋಲಾ
আয়তক্ষেত্রাকার ম্যাট্রিক্স,ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
আয়তক্ষেত্রাকার প্যারেললোপাইপড (ঘনক্ষেত্র),ಆಯತಾಕಾರದ ಪ್ಯಾರೆಲ್ಲೆಲೋಪಿಪ್ಡ್ (ಕ್ಯೂಬಾಯ್ಡ್)
সংশোধনযোগ্য বক্ররেখা,ಸರಿಪಡಿಸಬಹುದಾದ ಕರ್ವ್
পুনরাবৃত্তি সূত্র,ಮರುಕಳಿಸುವಿಕೆಯ ಸೂತ್ರ
পুনরাবৃত্ত দশমিক,ಮರುಕಳಿಸುವ ದಶಮಾಂಶ
পুনরাবৃত্তি সূত্র,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
কমানো একেলন ফর্ম,ಕಡಿಮೆಯಾದ ಎಚೆಲೋನ್ ರೂಪ
reductio-ad-absurdum,reductio-ad-absurdum
হ্রাস সূত্র,ಕಡಿತ ಸೂತ್ರ
প্রসঙ্গ রেখা,ಉಲ್ಲೇಖ ಸಾಲು
মানবিন্দু,ಉಲ್ಲೇಖ ಬಿಂದು
প্রতিফলিত তরঙ্গ,ಪ್ರತಿಫಲಿತ ತರಂಗ
প্রতিফলন,ಪ್ರತಿಬಿಂಬ
রিফ্লেক্সিভ আইন,ಪ್ರತಿಫಲಿತ ಕಾನೂನು
অভিসারী অঞ্চল,ಒಮ್ಮುಖದ ಪ್ರದೇಶ
বিচ্যুতি অঞ্চল,ಭಿನ್ನತೆಯ ಪ್ರದೇಶ
একীকরণের অঞ্চল,ಏಕೀಕರಣದ ಪ್ರದೇಶ
রিগ্রেশন বিশ্লেষণ,ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
রিগ্রেশন বক্ররেখা,ಹಿಂಜರಿತ ಕರ್ವ್
রিগ্রেশন সমীকরণ,ಹಿಂಜರಿತ ಸಮೀಕರಣ
প্রত্যাগতি সীমা,ಹಿಂಜರಿತ ರೇಖೆ
রিগ্রেশন মডেল,ಹಿಂಜರಿತ ಮಾದರಿ
নিয়মিত বক্ররেখা,ನಿಯಮಿತ ಕರ್ವ್
নিয়মিত ষড়ভুজ,ನಿಯಮಿತ ಷಡ್ಭುಜಾಕೃತಿ
নিয়মিত ম্যাট্রিক্স,ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್
নিয়মিত টেট্রাহেড্রন,ನಿಯಮಿತ ಟೆಟ್ರಾಹೆಡ್ರಾನ್
আপেক্ষিক পরিপূরক,ಸಾಪೇಕ್ಷ ಪೂರಕ
আপেক্ষিক সর্বোচ্চ,ತುಲನಾತ್ಮಕ ಗರಿಷ್ಠ
আপেক্ষিক সর্বনিম্ন,ತುಲನಾತ್ಮಕ ಕನಿಷ್ಠ
আপেক্ষিক সম্ভাব্যতা (শর্তগত সম্ভাবনা),ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ (ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ)
আপেক্ষিক বেগ,ಸಾಪೇಕ್ಷ ವೇಗ
আপেক্ষিকতা,ಸಾಪೇಕ್ಷತೆ
আপেক্ষিকতা তত্ত্ব,ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ
নির্ভরযোগ্যতা,ವಿಶ್ವಾಸಾರ್ಹತೆ
নির্ভরযোগ্যতা সমস্যা,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ
অবশিষ্ট মেয়াদ,ಉಳಿದ ಅವಧಿ
অবশিষ্ট উপপাদ্য,ಉಳಿದ ಪ್ರಮೇಯ
পুনরাবৃত্তি সীমা,ಪುನರಾವರ್ತಿತ ಮಿತಿ
পুনরাবৃত্ত Riemann অবিচ্ছেদ্য,ಪುನರಾವರ್ತಿತ ರೀಮನ್ ಅವಿಭಾಜ್ಯ
প্রতিনিধিত্ব,ಪ್ರಾತಿನಿಧ್ಯ
অবশিষ্টাংশ,ಶೇಷ
একটি মেরুতে অবশিষ্টাংশ,ಧ್ರುವದಲ್ಲಿ ಶೇಷ
রেজোলিউশন,ನಿರ್ಣಯ
বাহিনীর রেজোলিউশন,ಪಡೆಗಳ ನಿರ್ಣಯ
বেগের রেজোলিউশন,ವೇಗಗಳ ನಿರ್ಣಯ
ফলে,ಪರಿಣಾಮವಾಗಿ
পরিসমাপ্তি বল,ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ
ফলে ভেক্টর,ಪರಿಣಾಮವಾಗಿ ವೆಕ್ಟರ್
সংশোধিত সিমপ্লেক্স কৌশল,ಪರಿಷ್ಕೃತ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ
রম্বস,ರೋಂಬಸ್
রিম্যান অবিচ্ছেদ্য,ರೀಮನ್ ಅವಿಭಾಜ್ಯ
সমকোণ,ಬಲ ಕೋನ
ডান কোণই ত্রিভুজ,ಬಲ ಕೋನದ ತ್ರಿಕೋನ
ডান বৃত্তাকার শঙ্কু,ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್
ডান coset,ಸರಿಯಾದ ಸಂಯೋಜನೆ
ডান সিলিন্ডার,ಬಲ ಸಿಲಿಂಡರ್
ডান হাতি,ಬಲಗೈ
ডান বিপরীত,ಬಲ ವಿಲೋಮ
কঠোর প্রমাণ,ಕಠಿಣ ಪುರಾವೆ
রিং,ಉಂಗುರ
পূর্ণসংখ্যার রিং,ಪೂರ್ಣಾಂಕಗಳ ಉಂಗುರ
R- সংহত,ಆರ್-ಇಂಟಿಗ್ರೇಬಲ್
মূল,ಬೇರು
রুট অর্থ বর্গ,ಮೂಲ ಎಂದರೆ ಚೌಕ
বহুপদীর মূল,ಬಹುಪದದ ಮೂಲ
ঘূর্ণন,ಸುತ್ತುವುದು
রাউন্ডিং ত্রুটি,ಪೂರ್ಣಾಂಕ ದೋಷ
সারি,ಸಾಲು
সারি দ্বারা কলাম গুণন,ಸಾಲು-ಮೂಲಕ-ಕಾಲಮ್ ಗುಣಾಕಾರ
সারি সমতা,ಸಾಲು ಸಮಾನತೆ
সারি ম্যাট্রিক্স,ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್
সারি র‍্যাঙ্ক,ಸಾಲು ಶ್ರೇಣಿ
জিন বিন্দু,ತಡಿ ಬಿಂದು
নমুনা,ಮಾದರಿ
নমুনা মানে,ಮಾದರಿ ಎಂದರೆ
নমুনা পয়েন্ট,ಮಾದರಿ ಬಿಂದು
সাধারন মাপ,ಮಾದರಿ ಅಳತೆ
নমুনা স্থান,ಮಾದರಿ ಜಾಗ
নমুনা স্ট্যান্ডার্ড বিচ্যুতি,ಮಾದರಿ ಪ್ರಮಾಣಿತ ವಿಚಲನ
নমুনা জরিপ,ಮಾದರಿ ಸಮೀಕ್ಷೆ
নমুনা বৈচিত্র্য,ಮಾದರಿ ವ್ಯತ್ಯಾಸ
নমুনা,ಮಾದರಿ
নমুনা বিতরণ,ಮಾದರಿ ವಿತರಣೆ
নমুনা ত্রুটি,ಮಾದರಿ ದೋಷ
নমুনা ব্যবধান,ಮಾದರಿ ಮಧ್ಯಂತರ
নমুনা পদ্ধতি,ಮಾದರಿ ವಿಧಾನ
নমুনা তত্ত্ব,ಮಾದರಿ ಸಿದ್ಧಾಂತ
প্রতিস্থাপন সহ নমুনা,ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ
স্কেলার,ಸ್ಕೇಲಾರ್
স্কেলার ক্ষেত্র,ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ
স্কেলার ম্যাট্রিক্স,ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
স্কেলার একাধিক,ಸ್ಕೇಲಾರ್ ಬಹು
স্কেলার গুণন,ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ
স্কালে পণ্য,ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ
স্কালের পরিমাণ,ಸ್ಕೇಲಾರ್ ಪ್ರಮಾಣ
স্কেলার ট্রিপল পণ্য,ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
দৃশ্যমান ত্রিভুজ,ದೃಶ್ಯ ತ್ರಿಕೋನ
বিক্ষিপ্ত চিত্র,ಚದುರಿದ ರೇಖಾಚಿತ್ರ
শ্রোডিঙ্গার সমীকরণ,ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ
ঋতু ওঠানামা,ಋತುಮಾನದ ಏರಿಳಿತ
সেক্যান্ট,ಸೆಕೆಂಟ್
সেক্যান্ট পদ্ধতি,ಸೆಕೆಂಟ್ ವಿಧಾನ
দ্বিতীয় ডেরিভেটিভ,ಎರಡನೇ ಉತ್ಪನ್ನ
দ্বিতীয় ক্রম,ಎರಡನೇ ಆದೇಶ
অধ্যায়,ವಿಭಾಗ
সেক্টর,ವಲಯ
একটি বক্ররেখার অংশ,ವಕ್ರರೇಖೆಯ ವಿಭಾಗ
স্ব - সংলগ্ন,ಸ್ವಯಂ - ಪಕ್ಕದ
স্ব-সংলগ্ন অপারেটর,ಸ್ವಯಂ ಸಂಯೋಜಿತ ಆಪರೇಟರ್
স্ব - সংঘবদ্ধ,ಸ್ವಯಂ - ಸಂಯೋಗ
semiaxis,ಸೆಮಿಯಾಕ್ಸಿಸ್
অর্ধবৃত্ত,ಅರ್ಧವೃತ್ತ
আধা-নির্দিষ্ট ম্যাট্রিক্স,ಅರೆ-ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
আধা - নির্দিষ্ট দ্বিঘাত ফর্ম,ಅರೆ-ನಿರ್ದಿಷ್ಟ ಚತುರ್ಭುಜ ರೂಪ
সেমিগ্রুপ,ಅರೆಗುಂಪು
আধা - ব্যবধান,ಅರೆ ಮಧ್ಯಂತರ
আধা প্রধান অক্ষ,ಅರೆ ಪ್ರಮುಖ ಅಕ್ಷ
আধা গৌণ অক্ষ,ಅರೆ ಸಣ್ಣ ಅಕ್ಷ
বিভাজ্য বহুপদ,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ
ভেরিয়েবলের বিচ্ছেদ,ಅಸ್ಥಿರಗಳ ಪ್ರತ್ಯೇಕತೆ
ক্রম,ಅನುಕ್ರಮ
সিকোয়েন্সিং তত্ত্ব,ಅನುಕ್ರಮ ಸಿದ್ಧಾಂತ
অনুক্রমিক বিশ্লেষণ,ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ
অনুক্রমিক নমুনা,ಅನುಕ್ರಮ ಮಾದರಿ
সিরিয়াল পারস্পরিক সম্পর্ক,ಸರಣಿ ಪರಸ್ಪರ ಸಂಬಂಧ
সিরিজ,ಸರಣಿ
সেট,ಸೆಟ್
সেক্সট্যান্ট,ಸೆಕ್ಸ್ಟಂಟ್
Shewhart নিয়ন্ত্রণ চার্ট,ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್‌ಗಳು
চিহ্ন,ಚಿಹ್ನೆ
একটি ম্যাট্রিক্সের স্বাক্ষর,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಹಿ
দ্বিঘাত আকারের স্বাক্ষর,ಚತುರ್ಭುಜ ರೂಪದ ಸಹಿ
স্বাক্ষরিত নম্বর,ಸಹಿ ಮಾಡಿದ ಸಂಖ್ಯೆ
তাত্পর্য স্তর,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
তাৎপর্য পরীক্ষা,ಮಹತ್ವ ಪರೀಕ್ಷೆ
উল্লেখযোগ্য সংখ্যা,ಗಮನಾರ್ಹ ಅಂಕಿ
সাইন পরীক্ষা,ಚಿಹ್ನೆ ಪರೀಕ್ಷೆ
signum ফাংশন,ಸಿಗ್ನಮ್ ಕಾರ್ಯ
অনুরূপ উপবৃত্তাকার,ಇದೇ ದೀರ್ಘವೃತ್ತಗಳು
অনুরূপ পরিসংখ্যান,ಇದೇ ಅಂಕಿಅಂಶಗಳು
মিল,ಹೋಲಿಕೆ
অনুরূপ ম্যাট্রিক্স,ಇದೇ ರೀತಿಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
সহজ বন্ধ বক্ররেখা,ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್
সহজ পারস্পরিক সম্পর্ক,ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ
সহজ সুরেলা গতি,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ
সহজ র্যান্ডম স্যাম্পলিং,ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
সিমপ্লেক্স,ಸರಳ
সিমপ্লেক্স অ্যালগরিদম,ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್
সিমপ্লেক্স মূকনাট্য,ಸರಳ ಕೋಷ್ಟಕ
সিম্পসনের এক - তৃতীয় নিয়ম,ಸಿಂಪ್ಸನ್ ಅವರ ಒಂದು - ಮೂರನೇ ನಿಯಮ
সিমুলেশন কৌশল,ಸಿಮ್ಯುಲೇಶನ್ ತಂತ್ರ
যুগপত ডিফারেনশিয়াল সমীকরণ,ಏಕಕಾಲಿಕ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣಗಳು
যুগপত সমীকরণ,ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು
সাইন,ಪಾಪ
সাইন বক্ররেখা,ಸೈನ್ ಕರ್ವ್
এককটন,ಸಿಂಗಲ್ಟನ್
একক মূল্যবান ফাংশন,ಏಕ ಮೌಲ್ಯದ ಕಾರ್ಯ
একবচন অবিচ্ছেদ্য,ಏಕವಚನ ಅವಿಭಾಜ್ಯ
এককতা,ಏಕತ್ವ
একবচন ম্যাট্রিক্স,ಏಕವಚನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
একক সমাধান,ಏಕ ಪರಿಹಾರ
নমুনার আকার,ಮಾದರಿಯ ಗಾತ್ರ
তির্যক বিতরণ,ಓರೆಯಾದ ವಿತರಣೆ
skew-Hermitian ম্যাট্রিক্স,ಓರೆ-ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
তির্যকতা,ಓರೆತನ
তির্যক প্রতিসম ম্যাট্রিক্স,ಓರೆ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
স্ল্যাক পরিবর্তনশীল,ಸ್ಲಾಕ್ ವೇರಿಯಬಲ್
ঢাল,ಇಳಿಜಾರು
ঢাল গ্রেডিয়েন্ট,ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್
ছোট বন্ধনী,ಸಣ್ಣ ಆವರಣಗಳು
মসৃণ বক্ররেখা,ನಯವಾದ ವಕ್ರರೇಖೆ
মসৃণ ফাংশন,ಸುಗಮ ಕಾರ್ಯ
সময় সিরিজের মসৃণকরণ,ಸಮಯ ಸರಣಿಯನ್ನು ಸುಗಮಗೊಳಿಸುವುದು
সৌর জগৎ,ಸೌರ ಮಂಡಲ
