Tamil,Telugu
டெகல் செல்,థెకల్ సెల్
டெகோடோன்ட்,థికోడాంట్
ஜெர்ம்ப்ளாஸின் கோட்பாடு,జెర్మ్ప్లాజమ్ సిద్ధాంతం
பரம்பரை கோட்பாடு,వారసత్వ సిద్ధాంతం
இயற்கை தேர்வின் கோட்பாடு,సహజ ఎంపిక
Pangenesis இன் கோட்பாடு,పాంగెనెసిస్ సిద్ధాంతం
பயன்பாட்டின் கோட்பாடு மற்றும் உறுப்பின் பயன்பாடு,అవయవపు వినియోగ మరియు వాడుక
சிகிச்சை மரபணு,చికిత్సా జన్యువు
சிகிச்சை ரீதியாக,చికిత్సాత్మకంగా
வெப்ப மாசுபாடு,ఉష్ణ కాలుష్యం
வெப்ப ஒழுங்குமுறை,ఉష్ణ నియంత్రణ
வெப்ப அடுக்கு,థర్మల్ స్ట్రాటిఫికేషన్
தெர்மோஅசிடோபில்,థర్మోయాసిడోఫైల్
தெர்மோக்லைன்,థర్మోక్లైన్
தெர்மோக்லைன்,థర్మోక్లైన్
வெப்ப இயக்கவியல்,థర్మోడైనమిక్
தெர்மோனோஸ்டி,థర్మోనాస్టీ
தெர்மோநியூக்ளியர் வெடிப்பு,థర్మోన్యూక్లియర్ పేలుడు
தெர்மோபெரியோடிசம்,థర్మోపెరియోడిజం
தெர்மோர்செப்டர்,థర్మోరెసెప్టర్
தெர்மோர்குலேஷன்,థర్మోర్గ్యులేషన్
தெர்மோஸ்டேப்,థర్మోస్టాబ్
தெர்மோஸ்டேட்,థర్మోస్టేట్
தெர்மோடாக்சிஸ்,థర్మోటాక్సిస్
தெர்மஸ் அக்வாடிகஸ்,థర్మస్ ఆక్వాటికస్
மெல்லிய பிரிவு,సన్నని విభాగం
தியோபாசில்லஸ்,థియోబాసిల్లస్
தொராசிக் பெருநாடி,థొరాసిక్ బృహద్ధమని
தொராசி குழி,థొరాసిక్ కుహరం
தொராசிக் கேங்க்லியா,థొరాసిక్ గాంగ్లియా
தொராசிக் பிரிவு,థొరాసిక్ విభాగం
தொராசி முதுகெலும்பு,థొరాసిక్ వెన్నుపూస
தோரகோலும்பர் வெளிச்சம்,థొరాకొలంబర్ low ట్‌ఫ్లో
தோரகோலும்பர் பகுதி,థొరాకొలంబర్ ప్రాంతం
தோராக்ஸ்,థొరాక్స్
முள்,ముల్లు
முப்பரிமாண அமைப்பு,త్రిమితీయ నిర్మాణం
வாசல் தூண்டுதல்,ప్రవేశ ఉద్దీపన
த்ரோம்போசைட்,థ్రోంబోసైట్
த்ரோம்போபிளாஸ்டின்,త్రోంబోప్లాస్టిన్
த்ரோம்போசிஸ்,థ్రోంబోసిస్
தைலாசினஸ்,థైలాసినస్
தைலாகாய்டு,థైలాకోయిడ్
தைலாகாய்டு சவ்வு,థైలాకోయిడ్ పొర
தைமின்,థైమిన్
தைமோசின்,థైమోసిన్
தைமஸ்,థైమస్
தைரோகல்கிட்டோனின்,థైరోకాల్సిటోనిన్
தைராய்டு நுண்ணறை,థైరాయిడ్ ఫోలికల్
தைராய்டு சுரப்பி,థైరాయిడ్ గ్రంథి
தைராய்டு சுரப்பி தீங்கு,థైరాయిడ్ గ్రంథి హార్మోన్
தைராய்டு ஹார்மோன்,థైరాయిడ్ హార్మోన్
தைராய்டு தூண்டுதல் ஹார்மோன் (டி.எஸ்.எச்),థైరాయిడ్ స్టిమ్యులేటింగ్ హార్మోన్ (TSH)
தைரோட்ராஃப்,థైరోట్రోఫ్
தைரோட்ரோபின் வெளியிடும் ஹார்மோன் (டிஆர்ஹெச்),థైరోట్రోపిన్ విడుదల హార్మోన్ (టిఆర్హెచ్)
Ti (கட்டி தூண்டுதல்) பிளாஸ்மிட்,ఇది (కణితి ప్రేరేపించే)
திபியா,టిబియా
டிக்,టిక్
காய்ச்சல் டிக்,టిక్ జ్వరం
டைடல் மார்ஷ்,టైడల్ మార్ష్
அலை ஒலி,టైడల్ వాల్యూమ్
டைகெல்லம்,టిగెల్లమ్
புலி பூனை,పులి పిల్లి
டினோஸ்போரா,టినోస్పోరా
டின்ஸல் வகை ஃபிளாஜெல்லம்,టిన్సెల్ రకం ఫ్లాగెల్లమ్
சிறிய துருவ மூலக்கூறு,చిన్న ధ్రువ అణువు
திசு நிலை,కణజాల స్థాయి
திசு பிளாஸ்மினோஜென் ஆக்டிவேட்டர்,టిష్యూ ప్లాస్మినోజెన్ యాక్టివేటర్
திசு தட்டச்சு,కణజాల టైపింగ్
டி-கில்லர் செல்,టి-కిల్లర్ సెల్
தேரை,టోడ్
டோட்ஸ்டூல்,టోడ్‌స్టూల్
புகையிலை புட்வோர்ம்,పొగాకు బుడ్వార్మ్
புகையிலை மொசைக்,పొగాకు మొజాయిక్
புகையிலை மொசைக் வைரஸ் (டி.எம்.வி),పొగాకు మొజాయిక్ వైరస్ (టిఎంవి)
கத்தி,పసిపిల్లలు
கால்,బొటనవేలు
சகிப்புத்தன்மை கொண்ட இனங்கள்,సహన జాతులు
தக்காளி மொசைக் வைரஸ்,టొమాటో మొజాయిక్ వైరస్
நாக்கு,నాలుక
நாக்கு ஒட்டுதல்,నాలుక అంటుకట్టుట
டோனோபிளாஸ்ட்,టోనోప్లాస్ట్
தொண்டை சதை வளர்ச்சி,టాన్సిల్స్
பல்,పంటి
பல் பயாப்ஸி ஃபோர்ஸ்பெப்,పంటి బయాప్సీ ఫోర్సెప్
சிறந்த கார்னிவோர்,టాప్ కార్నివోర్
மேல் மண்,పై నేల
நிலப்பரப்பு,స్థలాకృతి
டோபோயோசோமரேஸ்,టోపోసోమెరేస్
டார்பிடோ (மின்சார கதிர்),విద్యుత్ రే)
மொத்த கருவுறுதல் விகிதம்,మొత్తం సంతానోత్పత్తి రేటు
மொத்தம்,టోటిపోటెన్సీ
நச்சு,విషపూరితం
நச்சு உயிரியல் தயாரிப்பு,టాక్సిక్ బయోలాజికల్ ప్రొడక్ట్
நச்சு வளர்சிதை மாற்ற கழிவுகள்,విష జీవక్రియ వ్యర్థాలు
நச்சுத்தன்மை,విషపూరితం
நச்சு,టాక్సిన్
டாக்ஸோபிளாஸ்மா,టాక్సోప్లాస్మా
சுவடு உறுப்பு,అతితక్కువ మోతాదు
மூச்சுக்குழாய்,శ్వాసనాళం
மூச்சுக்குழாய் அமைப்பு,ట్రాచల్ సిస్టమ్
மூச்சுக்குழாய் குழாய்,ట్రాచల్ ట్యూబ్
ட்ரச்சீட்,ట్రాచీయిడ్
டிராக்கோபைட்,ట్రాచీఫైట్
டிராக்கோபைட் மூதாதையர்கள்,ట్రాచీఫైట్ పూర్వీకులు
பாரம்பரிய வேளாண் வனவியல் அமைப்பு,సాంప్రదాయ అగ్రోఫారెస్ట్రీ వ్యవస్థ
பாதை பிரிப்பான்,పథం సెపరేటర్
அமைதியான,ప్రశాంతత
டிரான்ஸ்மினேஸ்,ట్రాన్సామినేస్
டிரான்ஸ் சவ்வு பம்ப்,ట్రాన్స్ మెమ్బ్రేన్ పంప్
இடமாற்றம்,ట్రాన్సామినేషన్
படியெடுத்தல்,ట్రాన్స్క్రిప్షన్
ஆர்.என்.ஏவை மாற்றவும்,బదిలీ RNA
டிரான்ஸ்ஃபர்ரின்,ట్రాన్స్‌ఫ్రిన్
உருமாறும்,రూపాంతరం
மாற்றும் கொள்கை,రూపాంతరం చెందుతున్న సూత్రం
டிரான்ஸ்ஜெனிக்,ట్రాన్స్‌జెనిక్
டிரான்ஸ்ஜெனிக் பயிர்,ట్రాన్స్జెనిక్ పంట
டிரான்ஸ்ஜெனிக் உயிரினம்,ట్రాన్స్జెనిక్ జీవి
டிரான்ஸ்ஜெனிக் ஆலை,ట్రాన్స్జెనిక్ మొక్క
மாற்றம் மண்டலம்,పరివర్తన జోన్
இடைக்கால எபிட்டிலியம்,పరివర్తన ఎపిథీలియం
மொழிபெயர்ப்பு,అనువాదం
கரைசலின் இடமாற்றம்,ద్రావకం యొక్క ట్రాన్స్‌లోకేషన్
டிரான்ஸ்மேம்பிரேன் பாதை,ట్రాన్స్మెంబ్రేన్ మార్గం
டிரான்ஸ்மேம்பிரேன் புரதம்,ట్రాన్స్మెంబ్రేన్ ప్రోటీన్
பரவும் முறை,ప్రసార
பரவும் முறை,ప్రసార
டிரான்ஸ்மிஷன் எலக்ட்ரான் நுண்ணோக்கி,ట్రాన్స్మిషన్ ఎలక్ట్రాన్ మైక్రోస్కోప్
நரம்பு பயன்பாடு பரவுதல்,నాడిలో అమరిక
ஆவியுயிர்ப்பு,ట్రాన్స్పిరేషన్
டிரான்ஸ்பிரேஷனல் புல்,ట్రాన్స్పిరేషన్ పుల్
போக்குவரத்து,రవాణా
மாற்று அறுவை சிகிச்சை,మార్పిడి
டிரான்ஸ்போசன்,ట్రాన్స్‌పోసన్
குறுக்கு பைனரி பிளவு,విలోమ బైనరీ విచ్ఛిత్తి
குறுக்கு பெருங்குடல்,విలోమ పెద్దప్రేగు
சிக்கிய பூச்சி,చిక్కుకున్న పురుగు
பொறி,ట్రాపింగ్
அதிர்ச்சி,గాయం
மரம் ஃபெர்ன்,ట్రీ ఫెర్న్
மர பல்லி,ట్రీ బల్లి
நடுங்கும்,వణుకు
ட்ரெபோனெமா பாலிடியம்,ట్రెపోనెమా పాలిడియం
முக்கோண,త్రిభుజం
ட்ரயாசிக் காலம்,ట్రయాసిక్ కాలం
ட்ரிபுலஸ்,ట్రిబ్యులస్
டிரிகார்பாக்சிலிக் அமில சுழற்சி,ట్రైకార్బాక్సిలిక్ యాసిడ్ చక్రం
டிரிகார்பாக்சிலிக் அமிலம்,ట్రైకార్బాక్సిలిక్ ఆమ్లం
டிரிகார்பெல்லரி,ట్రైకార్పెల్లరీ
ட்ரைசெல்லுலர்,ట్రైసెల్యులర్
ட்ரைக்கோமோனாஸ் வஜினலிஸ்,ట్రైకోమోనాస్ యోనిలిస్
ட்ரைக்கோடெர்மா,ట్రైకోడెర్మా
முக்கோண,ట్రైకోమ్
ட்ரைக்கோமோனியாசிஸ்,ట్రైకోమోనియాసిస్
ட்ரைக்கோஃபைட்டன்,ట్రైకోఫైటన్
ட்ரைகோடெர்மா பாலிஸ்போரம்,ట్రైకోడెర్మా పాలిస్పోరం
ட்ரைகுஸ்பிட் வால்வு,ట్రైకస్పిడ్ వాల్వ్
ட்ரிடாக்ஸ்,ట్రిడాక్స్
ட்ரைஃபோலியேட்,ట్రిఫోలియేట్
ட்ரிஃபோலியம்,ట్రిఫోలియం
ட்ரைஃபர்கேட்,ట్రిఫర్కాట్
முக்கோண நரம்பு,ట్రిజెమినల్ నరాల
தூண்டுதல் மண்டலம்,ట్రిగ్గర్ జోన్
ட்ரைகிளிசரைடு,ట్రైగ్లిజరైడ్
ட்ரைகிளிசரைடு வளர்சிதை மாற்றம்,ట్రైగ్లిజరైడ్ జీవక్రియ
டிரிக்மோமெட்ரிக் விகிதம்,ట్రిగ్నోమెట్రిక్ నిష్పత్తి
ட்ரைஹைப்ரிட்,ట్రైహైబ్రిడ్
ட்ரைஹைப்ரிட் சிலுவை,ట్రైహైబ్రిడ్ క్రాస్
ட்ரியோடோதைரோனைன்,Triiodothyronine
ட்ரைலோடோட்ரிட்டன்,ట్రైలోటోట్రిటన్
ட்ரைமர்,ట్రిమర్
டிரிமரஸ்,త్రిమూర్తులు
ட்ரைமெதிலமைன் ஆக்சைடு,ట్రిమెథైలామైన్ ఆక్సైడ్
டிரினோமியல் பெயரிடல்,ట్రినోమియల్ నామకరణం
ட்ரையோனிக்ஸ்,ట్రియోనిక్స్
ட்ரைஸ்பாஸ்பேட்,ట్రియోస్ఫాస్ఫేట్
திரிபால்மிடின்,త్రిపాల్మిటిన్
திரிபெப்டைட்,ట్రిప్
டிரிபின்னேட் இலை,ట్రిపిన్నేట్ లీఫ్
மும்மடங்கு,ట్రిపుల్
டிரிப்ளோபிளாஸ்டிக்,ట్రిప్లోబ్లాస్టిక్
ட்ரைமிக்,ట్రిసోమిక్
Tritatice,ట్రిటికేల్
ட்ரிடிகம் ஏஸ்டிவம் (கோதுமை),త్రిథమ్‌తో కూడినది
ட்ரிட்டிகம் சாடிவம்,ట్రిటికం సాటివమ్
ட்ரிட்டிகம் டர்கிடம்,ట్రిటికం తుర్గిడమ్
Trochanter,ట్రోచాన్టర్
ட்ரோகோஃபோர் லார்வா,ట్రోచోఫోర్ లార్వా
கோப்பை காரணி,ట్రోఫిక్ కారకం
கோப்பை நிலை,ట్రోఫిక్ స్థాయి
கோப்பை நிலை செயல்திறன்,ట్రోఫిక్ స్థాయి సామర్థ్యం
ட்ரோபோபிளாஸ்ட்,ట్రోఫోబ్లాస్ట్
வெப்பமண்டல வானிலை,ఉష్ణమండలీయ వాతావరణం
வெப்பமண்டல சமூகங்கள்,ఉష్ణమండల సంఘాలు
வெப்பமண்டல இலையுதிர் வன பயோம்,ఉష్ణమండల ఆకురాల్చే అటవీ బయోమ్
வெப்பமண்டல சுற்றுச்சூழல் அமைப்பு,ఉష్ణమండల పర్యావరణ వ్యవస్థ
வெப்பமண்டல காடு,ఉష్ణ మండల అరణ్యం
வெப்பமண்டல மழைக்காடு பயோம்,ఉష్ణమండల రెయిన్ ఫారెస్ట్ బయోమ్
வெப்பமண்டல மழைக்காடு,ఉష్ణమండల వర్షారణ్యం
ட்ரோபோமயோசின்,ట్రోపోమియోసిన్
ட்ரோபோனின்,ట్రోపోనిన్
டிராபோபாஸ் (வெப்பமண்டலத்தின் மேல்),ట్రోపోపాజ్ (ట్రోపోస్పియర్ పైభాగం)
உண்மையான இனப்பெருக்கம் வகை,నిజమైన సంతానోత్పత్తి రకం
உண்மையான புற்றுநோய்,నిజమైన క్యాన్సర్
உண்மையான பழம்,నిజమైన పండు
உண்மையான கரு,నిజమైన కేంద్రకం
டிரங்க் பகுதி,ట్రంక్ ప్రాంతం
டிரங்க் பகுதி,ట్రంక్ ప్రాంతం
டிரங்க்,ట్రంక్
டிரங்க்,ట్రంక్
டிரங்க்,ట్రంక్
முயற்சி,ట్రిగాన్
டிரிபனோசோமா,ట్రిపనోసోమా
ட்ரிப்சின்,ట్రిప్సిన్
டிரிப்டோபன் ஓபரான்,ట్రిప్టోఫాన్ ఒపెరాన్
டிரிப்டோபான்,ట్రిప్టోఫాన్
குழாய் கலாச்சாரம்,ట్యూబ్ కల్చర్
குழாய் கலாச்சாரம்,ట్యూబ్ కల్చర్
கிழங்கு உருவாக்கம்,గడ్డ దినుసు ఏర్పడటం
காசநோய் வேர்,ట్యూబర్‌క్యులర్ రూట్
காசநோய்,క్షయ
டூபெரோ-இன்ஃபுண்டிபுலர் நியூரான்,ట్యూబెరో-ఇన్ఫండిబ్యులర్ న్యూరాన్
குக்கிராசி,ట్యూబరస్
கிழங்கு வகை,ట్యూబరస్ రకం
டூபிஃபெக்ஸ்,ట్యూబ్‌ఫెక్స్
குழாய் உறுப்பு,గొట్టపు అవయవం
குழாய் மறுஉருவாக்கம்,గొట్టపు పునర్విమర్శ
குழாய் சுரப்பு,గొట్టపు స్రావం
குழாய்,గొట్టం
டூபுலி ரெக்டி,ట్యూబులి రెక్టి
டூபுலின்,ట్యూబులిన్
சிலியாவின் டஃப்ட்,సిలియా యొక్క టఫ్ట్
கட்டி,కణితి
வைரஸை ஏற்படுத்தும் கட்டி,కణితి వైరస్ కలిగిస్తుంది
கட்டி உருவாக்கும் மரபணு,కణితి ఏర్పడే జన్యువు
கட்டி அடக்கி மரபணு,కణితి అణచివేత జన్యువు
கட்டி ஊக்குவிப்பாளர்,కణితి ప్రమోటర్
கட்டி வைரஸ்,కణితి వైరస్
சூரை மீன்,ట్యూనా చేప
மின்னிழைமம்,టంగ్స్టన్
டூனிகா,ట్యూనికా
துனிகா அல்புகினியா,ట్యూనికా అల్బుగినియా
துனிகா எக்ஸ்டெர்னா,ట్యూనికా ఎక్స్‌టర్నా
துனிகா இன்டிமா,తునికా ఇంటిమా
துனிகா மீடியா,ట్యూనికా మీడియా
டூனிகேட்டா,తునికాటా
டூனிகேட்,ట్యూనరేట్
டூனிகேட் குழு,ట్యూనరేట్ గ్రూప్
கொந்தளிப்பு,టర్బిడిటీ
கொந்தளிப்பு,టర్గిడ్
டர்கர் அழுத்தம்,టర్గర్ పీడనం
டர்னரின் நோய்க்குறி,టర్నర్ సిండ్రోమ్
டர்னிப் மொசைக்,టర్నిప్ మొజాయిక్
முறுக்கப்பட்ட அஸ்டிவேஷன்,వక్రీకృత ఎస్టివేషన్
முறுக்கப்பட்ட,వక్రీకృత
இரு பரிமாண எலக்ட்ரோபோரேசிஸ்,రెండు డైమెన్షనల్ ఎలెక్ట్రోఫోరేసిస్
இரண்டு இராச்சிய வகைப்பாடு,రెండు రాజ్య వర్గీకరణ
டைம்பானிக் சவ்வு,టిమ్పానిక్ పొర
டைம்பனம்,టింపనమ్
டைபேசி,టైఫేసి
டைப்லோசோல்,టైఫ్లోసోల్
டைபாய்டு,టైఫాయిడ్
வழக்கமான,సాధారణ
வழக்கமான ஸ்டோமாடல் துளை,సాధారణ స్టోమాటల్ రంధ్రం
எபிக்வினோல்,యుబిక్వినాల్
எபிக்வினோன்,యుబిక్వినోన్
உல்னா,ఉల్నా
அல்ட்ரா சென்ட்ரிஃபியூஜ்,అల్ట్రాసెంట్రిఫ్యూజ్
அல்ட்ராசவுண்ட்,అల్ట్రాసౌండ్
அல்ட்ராசவுண்ட் வேலை,అల్ట్రాసౌండ్ పని
அல்ட்ராஸ்ட்ரக்சர்,అల్ట్రాస్ట్రక్చర్
புற ஊதா,అతినీలలోహిత
புற ஊதா கதிர்,అతినీలలోహిత రే
அம்பல்,అంబెల్
தொப்புள் தண்டு,బొడ్డు తాడు
இணைக்கப்படாத ஆற்றல்,అన్‌సిమిలేటెడ్ ఎనర్జీ
கட்டமைக்கப்படாதது,అన్‌కోయిడ్
ஊட்டச்சத்தின் கீழ்,పోషణ కింద
புதரின் கீழ்,పొద కింద
நிலத்தடி தண்டு,భూగర్భ కాండం
நிலத்தடி கிழங்கு வேர்,భూగర్భ ట్యూబరస్ రూట్
வழங்கப்படாத அலை,అంచనా వేసిన వేవ్
வேறுபடுத்தப்படாத செல்,విభిన్నమైన సెల్
தடையின்றி சுற்றுச்சூழல் அமைப்பு,కలవరపడని పర్యావరణ వ్యవస్థ
மதிப்பிடுதல்,విడదీయడం
முறையற்ற இயக்கம்,అన్‌డ్యులేటరీ ఉద్యమం
யூனிகோஸ்டேட்,యునికోస్టేట్
ஒருதலைப்பட்ச ஓட்டம்,ఏకదిశాత్మక ప్రవాహం
ஒருதலைப்பட்ச,ఏకీకృత
கலக்கமற்ற,Uninucleate
மனிதநேயமற்ற,ఏకీకృత
மனிதநேயமற்ற,ఏకీకృత
Unipinnate,యునిపిన్నేట్
யூனிபோலார் நியூரான்,యూనిపోలార్ న్యూరాన్
யூனிபோர்ட்,యునిపోర్ట్
ஒற்றுமை,యునిసెక్సువల్
ஒரே மாதிரியான மலர்,సిన్సిక్సువల్ ఫ్లవర్
பிரபஞ்சம்,విశ్వం
இணைக்கப்படாதது,పాలినేటెడ్
தகுதியற்ற குவாக்,అర్హత లేని క్వాక్
நிறைவுறாத,అసంతృప్త
மொழிபெயர்க்கப்படாத பகுதி,అనువదించని ప్రాంతం
மேல் கை,పై చేయి
அப்ஸ்ட்ரீம் செயலாக்கம்,అప్‌స్ట్రీమ్ ప్రాసెసింగ్
உயர்வு,తీసుకోవడం
யுரேசில்,యురాసిల్
யுரேனைட்,యురేనైట్
யுரேனியம்,యురేనియం
யுரேனஸ்,యురేనస్
யூரியா சுழற்சி,యూరియా చక్రం
யுரேமியா,యురేమియా
யூரேமிக் நோயாளி,యురేమిక్ రోగి
Uricotelic,యూరికోటెలిక్
சிறுநீர்ப்பை,యురేటర్
சிறுநீர்ப்பை,యురేత్రా
சிறுநீர்க்குழாய் மீட்டஸ்,యురేత్రల్ మీటస్
Urginea,ఉర్గియా
யூரிக் அமிலம்,యూరిక్ ఆమ్లం
யூரிகோஸ் சுரப்பி,యూరికోజ్ గ్రంథి
Uricotelic,యూరికోటెలిక్
சகிப்புத்தன்மை,యూరికోటెలిజం
சிறுநீர்,మూత్రం
சிறுநீர் கழிக்கும் குழாய்,యురినిఫరస్ గొట్టం
சிறுநீர் கழித்தல் குழாய்,యూరినోజెనిటల్ డక్ట్
யூரினோ-மரபணு பத்தியில்,ఉరినో-జననేంద్రియ మార్గం
Urochordata,Urochordata
யூர்டிகா டையடிகா,ఉర్టికా డియాటికా
உஸ்டிலாகோ,ఉస్టిలాగో
கருப்பை சுரப்பி,గర్భాశయ గ్రంథి
கருப்பை சுவர்,గర్భాశయ గోడ
கருப்பை,గర్భాశయం
Utrcle,Utricle
Utricularia,యుట్రిక్యులరియా
உட்ரின் செரோசா,Utrine సెరోసా
தடுப்பூசி,టీకా
தடுப்பூசி,టీకా
தடுப்பூசி,టీకా
வெற்றிடம்,వాక్యూల్
வெற்றிடம்,వాక్యూమ్
வாகஸ் நரம்பு,వాగస్ నరాల
வேலன்ஸ் எலக்ட்ரான்,వాలెన్స్ ఎలక్ట్రాన్
வேலன்ஸ் நிலை,వాలెన్స్ స్థాయి
வாலின்,వాలైన్
வால்வேட்,వాల్వేట్
Valvate aestivation,వాలెవేట్ ఎస్టివేషన్
அடைப்பான்,వాల్వ్
வாண்டா,వండా
ஆவியாதல்,ఆవిరి కారకం
வாரனஸ்,వారణస్
மாறி எண் டேன்டெம் மீண்டும்,వేరియబుల్ సంఖ్య టెన్డం రిపీట్
மாறுபாடு,వైవిధ్యం
மாறுபாடு,వైవిధ్యం
வாஸ் டிஃபெரன்ஸ்,శుక్రవాహిక
வாஸ் எஃபெரன்ஸ்,వాస్ ఎఫెరెన్స్
வாசா எஃபெரென்டியா,వాసా ఎఫెరెంటియా
வாசா ரெக்டா,వాసా రెక్టా
வாசா ரெக்டே,వాసా రెక్టే
வாஸ்குலர் மூட்டை,వాస్కులర్ బండిల్
வாஸ்குலர் ஒட்டு,వాస్కులర్ అంటుకట్టుట
வாஸ்குலர் ஆலை,వాస్కులర్ ప్లాంట్
வாஸ்குலம்,వాస్క్యులం
வாசோடைலேஷன்,వాసోడైలేషన్
பெட்டக,ఖజానా
Vaxillary Aestivation,వాక్సిలరీ ఎస్టివేషన్
திசையன்,వెక్టర్
காய்கறி விதை எண்ணெய்,కూరగాయల విత్తన నూనె
தாவரங்கள்,వృక్ష సంపద
தாவர மற்றும் பாலியல் வளர்ச்சி,ఏపుగా మరియు లైంగిక అభివృద్ధి
தாவர பரப்புதல்,ఏపుగా ప్రచారం
தாவர இனப்பெருக்கம்,ఏపుగా పునరుత్పత్తి
நரம்பு,సిర
செனர்லெட்,సిరల
வெல்லெலா,వెల్లెలా
வேனா காவா,వెనా కావా
விஷம்,విషం
விஷம்,విషం
வென்ட்,బిలం
வென்ட்ரல் நரம்பு தண்டு,వెంట్రల్ నరాల త్రాడు
வென்ட்ரல் மேற்பரப்பு,వెంట్రల్ ఉపరితలం
வென்ட்ரிக்கிள்,జఠరిక
வென்ட்ரிகுலர் டயஸ்டோல்,వెంట్రిక్యులర్ డయాస్టోల్
வென்ட்ரிகுலர் நிரப்புதல்,వెంట్రిక్యులర్ ఫిల్లింగ్
வென்ட்ரிகுலர் சிஸ்டோல்,వెంట్రిక్యులర్ సిస్టోల్
வீனஸ் மலர் கூடை,వీనస్ ఫ్లవర్ బాస్కెట్
வீனஸ் பூச்சி கொல்லி,వీనస్ ఫ్లైట్రాప్
சொற்களஞ்சியம்,వెర్బాస్కం
வெர்மி உரம்,వర్మి కంపోస్టింగ్
வெர்மிஃபியூஜ்,వర్మిఫ్యూజ్
வடமொழி பெயர்,వెర్నాక్యులర్ పేరు
வெர்னலிசேஷன்,వెర్నలైజేషన్
பல்துறை,బహుముఖ
முதுகெலும்பு,వెన్నుపూస
முதுகெலும்பு,వెన్నెముక
முதுகெலும்புகள்,వెన్నుపూస
முதுகெலும்பு,సకశేరుకం
முதுகெலும்பு வரைபடம்,వెన్నుపూసలోని పక్కటెముక
செங்குத்து அடுக்கு,నిలువు స్తరీకరణ
வெர்டிசில்லாஸ்டர்,వెర్టిసిలాస్టర్
வெசெக்டோமி,వెసెక్టమీ
வெசிகல்,వెసికిల్
வெசிகுலர் சுரப்பி,వెసిక్యులర్ గ్రంథి
கப்பல்,నౌక
வெஸ்டிபுலர் கருவி,వెస్టిబ్యులర్ ఉపకరణం
வெஸ்டிபுலர் பார்தோலின்ஸ் சுரப்பி,వెస్టిబ్యులర్ బార్తోలిన్స్ గ్రంథి
வெஸ்டிபுலர் சுரப்பி,వెస్టిబ్యులర్ గ్రంథి
வெஸ்டிபுலர் நரம்பு,వెస్టిబ్యులర్ నాడి
வெஸ்டிபுலர் அமைப்பு,వెస్టిబ్యులర్ సిస్టమ్
வெஸ்டிபுல்,వెస్టిబ్యూల్
வெஸ்டிபுலம்,వెస్టిబులం
வெஸ்டிஷியல் உறுப்பு,వెస్టిజియల్ ఆర్గాన్
வெஸ்டிஜியல் அளவு,వెస్టిజియల్ స్కేల్
வெக்ஸில்லரி,వింత
நம்பகத்தன்மை,సాధ్యత
குப்பை,విజయం
விப்ரியோ,విబ్రియో
விப்ரிஸ்ஸே,వైబ్రిస్సే
வைஸ்ராய் பட்டாம்பூச்சி,వైస్రాయ్ సీతాకోకచిలుక
வில்லஸ்,విల్లస్
வில்லஸ்,విల్లస్
வின்ப்ளாஸ்டின்,విన్బ్లాస్టిన్
வின்கா,వింకా
கொடியின்,వైన్
கொடியின்,వైన్
வன்முறை மற்றும் அபாயகரமான எதிர்வினை,హింసాత్మక మరియు ప్రాణాంతక ప్రతిచర్య
வைரஸ் ஆன்டிஜென்,వైరల్ యాంటిజెన్
வைராய்டு,వైరాయిడ్
வைராலஜிக்கல் பெயரிடல்,వైరోలాజికల్ నామకరణం
வைரஸ்,వైరస్
உள்ளுறுப்பு ஹம்ப்,విసెరల్ హంప్
உள்ளுறுப்பு உறுப்பு,విసెరల్ ఆర్గాన్
உள்ளுறுப்பு ப்ளூரா,విసెరల్ ప్లూరా
பாகுத்தன்மை,స్నిగ్ధత
விஸ்கம்,విస్కం
தெரியும் ஒளி,కనిపించే కాంతి
புலப்படும் ஸ்பெக்ட்ரம்,కనిపించే స్పెక్ట్రం
காட்சி புறணி,విజువల్ కార్టెక్స్
முக்கிய செயல்பாடு,ముఖ్యమైన కార్యాచరణ
முக்கிய திறன்,కీలక సామర్థ్యం
விட்ரஸ்,విట్రస్
விட்ரஸ் நகைச்சுவை,మెరిసే హాస్యం
விவிபரஸ்,వివిపరస్
விவிபரி,వివిపరీ
குரல் சாக்,స్వర శాక్
கொந்தளிப்பான கரிம கார்பன்,అస్థిర సేంద్రియ కార్బన్
ஆவியாகும்,అస్థిరత
எரிமலை வெடிப்பு,అగ్నిపర్వత విస్ఫోటనం
தன்னார்வ கட்டுப்பாடு,స్వచ్ఛంద నియంత్రణ
தன்னார்வ தசை,స్వచ్ఛంద కండరం
வோலூட்டின் கிரானுல்,వోలుటింగ్ గ్రాన్యూల్
வோல்வாக்ஸ்,వోల్వాక్స్
வோமரின் பற்கள்,వోమెరిన్ పళ్ళు
பாதிக்கப்படக்கூடிய,హాని
கழுகு,రాబందు
வல்வா,వల్వా
நடைபயிற்சி ஃபெர்ன்,వాకింగ్ ఫెర్న్
நடைபயிற்சி திண்டு,వాకింగ్ ప్యాడ్
சுவர் மலர்,గోడ పువ్వు
சுவர் அழுத்தம்,గోడ పీడనం
சூடான இரத்தம்,వెచ్చని రక్తపాతం
சூடான ஏற்பி,వెచ్చని గ్రాహకం
வெப்பமயமாதல்,వేడెక్కడం
எச்சரிக்கை வண்ணம்,హెచ్చరిక రంగు
வார்ப்,వార్ప్
மருக்கள்,మొటిమ
