Marathi,Bengali
वेळ विंडो,সময় জানালা
टाइमिंग मोड स्विचिंग,টাইমিং মোড স্যুইচিং
"वेळ नियंत्रक, वेळ नियंत्रक","সময় নিয়ন্ত্রক, সময় নিয়ন্ত্রক"
कंट्रोलर मोटरवर कॉल करा,কল কন্ট্রোলার মোটর
वेळ सेट आकृती,সময় সেট ডায়াগ্রাম
वेळ समायोजन गोंधळ,টাইম অ্যাডজাস্টমেন্ট জিটার
क्रोनोमीटर मार्कर जनरेटर,ক্রোনোমিটার মার্কার জেনারেটর
कॉल समायोजक नेटवर्क,কল অ্যাডজাস্টার নেটওয়ার্ক
टी-नेटवर्क,টি-নেটওয়ার্ক
टॉगल स्विच,টগল সুইচ
टोकन बस नेटवर्क,টোকেন বাস নেটওয়ার্ক
टोकन नेटवर्क,টোকেন নেটওয়ার্ক
स्वीकार्य बदल,গ্রহণযোগ্য পরিবর্তন
व्होकल ब्लास्ट जनरेटर,ভোকাল বিস্ফোরণ জেনারেটর
toroid,টরয়েড
टॉरस अँटेना,টরাস অ্যান্টেনা
संपूर्ण हार्मोनिक विकृती,সম্পূর্ণ সুরেলা বিকৃতি
टोटेम पोल,টোটেম মেরু
टोटेम-पोल ट्रान्झिस्टर,টোটেম-পোল ট্রানজিস্টর
स्पर्श स्विच,স্পর্শ সুইচ
स्पर्शिक स्वरीकरण,স্পর্শকাতর কণ্ঠস্বর
टी-पॅड,টি-প্যাড
तिप्पट,তিনগুণ
"ट्रेसिंग, ट्रेसिंग","tracing, tracing"
"ट्रॅक बॉल, ट्रॅक बॉल","ট্র্যাক বল, ট্র্যাক বল"
अनुपालन,সম্মতি
ट्रॅकिंग आणि कंट्रोल सर्किट,ট্র্যাকিং এবং নিয়ন্ত্রণ সার্কিট
"मागील कोर, अनुगामी कोर","পিছনের কোর, পিছনের কোর"
प्रशिक्षक,কোচ
अनुपालन,সম্মতি
परस्पर,পারস্পরিকতা
इंटरकंडक्टिव्हिटी,আন্তঃপরিবাহিতা
ट्रान्सड्यूसर,ট্রান্সডিউসার
हस्तांतरण वैशिष्ट्ये,স্থানান্তর বৈশিষ্ট্য
हस्तांतरण कार्य,স্থানান্তর ফাংশন
नफा हस्तांतरित करा,মুনাফা স্থানান্তর
रूपांतरण,রূপান্তর
"ट्रान्सफॉर्मर, ट्रान्सफॉर्मर","ট্রান্সফরমার, ট্রান্সফরমার"
ट्रान्सफॉर्मर जोडलेले अॅम्प्लिफायर,ট্রান্সফরমার সংযুক্ত পরিবর্ধক
ट्रान्सफॉर्मर कपलिंग,ট্রান্সফরমার কাপলিং
परिवर्तनीय कार्यक्षमता,পরিবর্তনশীল দক্ষতা
क्षणिक,ক্ষণস্থায়ী
क्षणिक उल्लंघन,ক্ষণস্থায়ী লঙ্ঘন
क्षणिक प्रतिसाद,ক্ষণস্থায়ী প্রতিক্রিয়া
क्षणिक मंद,ক্ষণস্থায়ী প্রতিবন্ধক
ट्रान्झिस्टर ब्लॉक,ট্রানজিস্টর ব্লক
ट्रान्झिस्टर चालू लाभ,ট্রানজিস্টর বর্তমান লাভ
ट्रान्झिस्टर स्विच,ট্রানজিস্টর সুইচ
ट्रान्झिस्टर,ট্রানজিস্টর
ट्रान्झिस्टरचा आवाज,ট্রানজিস্টরের শব্দ
ट्रान्झिस्टर नियामक,ট্রানজিস্টর নিয়ন্ত্রক
प्रस्थानाची वेळ,ছাড়ার সময়
संक्रमण कॅपेसिटर,ট্রানজিশন ক্যাপাসিটর
संक्रमण घटक,রূপান্তর ফ্যাক্টর
संक्रमण वारंवारता,রূপান্তর ফ্রিকোয়েন্সি
संक्रमण क्षेत्र,রূপান্তর জোন
हस्तांतरण बफर,স্থানান্তর বাফার
ट्रान्समिशन नुकसान,সংক্রমণ ক্ষতি
पारगम्यता,ব্যাপ্তিযোগ্যতা
"पाठवणारा, पाठवणारा","প্রেরক, প্রেরক"
वारंवारता ट्रान्समीटर,ফ্রিকোয়েন্সি ট্রান্সমিটার
पारदर्शक कुंडी,স্বচ্ছ ল্যাচ
ट्रान्सपॉन्डर,ট্রান্সপন্ডার
वाहतूक गुणक,পরিবহন গুণক
स्पष्ट कारण,স্পষ্ট কারণ
क्रॉस प्रतिकार,ক্রস প্রতিরোধ
आडवा लहर,অনুপ্রস্থ তরঙ্গ
ट्रान्सविच,ট্রান্সউইচ
नेट,নেট
ट्रॅपेझॉइडल लाट,trapezoidal তরঙ্গ
प्रगतीशील लहरी ट्यूब,প্রগতিশীল তরঙ্গ নল
चर वेगळे करणे,খাঁজ বিচ্ছেদ
triac,triac
त्रिकोणी स्क्वेअर वेव्ह कनवर्टर,ত্রিভুজাকার স্কয়ার ওয়েভ কনভার্টার
त्रिकोणी-साइन वेव्ह कनवर्टर,ত্রিভুজাকার-সাইন ওয়েভ কনভার্টার
त्रिकोणी लहर जनरेटर,ত্রিভুজাকার তরঙ্গ জেনারেটর
ट्रिगर,ট্রিগার
ट्रिगर डायोड,ট্রিগার ডায়োড
ट्रिगर नाडी,ট্রিগার পালস
ट्रान्झिस्टर,ট্রানজিস্টর
"सूक्ष्म समायोजन, ट्रिम","সূক্ষ্ম সমন্বয়, ছাঁটা"
सूक्ष्म समायोजक,মাইক্রো অ্যাডজাস্টার
triode,triode
विभाजन पत्रिका,বিভক্ত রাশিফল
तिहेरी अचूक संख्या,ট্রিপল নির্ভুল সংখ্যা
तीन स्टेज बफर,তিন পর্যায়ের বাফার
त्रिकूट तर्क,ত্রয়ী যুক্তি
ट्रोकोट्रॉन,ট্রকোট্রন
गोंधळ विखुरलेला दुवा,বিক্ষিপ্ত লিঙ্ক
ट्रोपोस्फियर,ট্রপোস্ফিয়ার
समस्यानिवारक,সমস্যা সমাধানকারী
वास्तविक शक्ती कनवर्टर,বাস্তব শক্তি রূপান্তরকারী
खरे वर्ग-मीन रूट व्होल्टमीटर,সত্য বর্গ-মান রুট ভোল্টমিটার
सत्य सारणी,সঠিক তালিকা
टी-राज्य,টি-রাষ্ট্র
TTL,টিটিএল
ट्यूबलर कॅपेसिटर,টিউবুলার ক্যাপাসিটর
ट्यून केलेले अॅम्प्लीफायर,টিউন করা পরিবর্ধক
ट्यून केलेले कलेक्टर ऑसिलेटर,সংগ্রাহক অসিলেটর টিউন করা হয়েছে
ट्यून केलेला ड्रेन ऑसिलेटर,টিউন করা ড্রেন অসিলেটর
व्होकल कोर,ভোকাল কোর
ट्यूनिंग नेटवर्क,টিউনিং নেটওয়ার্ক
व्होकल कॉर्ड,কণ্ঠ্য স্বর
"टनेल डायोड, टनेल डायोड","টানেল ডায়োড, টানেল ডায়োড"
"टनेलिंग इफेक्ट, टनेलिंग इफेक्ट","টানেলিং ইফেক্ট, টানেলিং ইফেক্ট"
टर्बाइन फ्लोमीटर,টারবাইন ফ্লোমিটার
संक्रमण कालावधी,রূপান্তর সময়ের
निवास वेळ,বসবাসের সময়
सुरवातीची वेळ,সময় শুরু
टर्नस्टाइल अँटेना ट्वीटर,টার্নস্টাইল অ্যান্টেনা টুইটার
twitter,টুইটার
यमल आगरक,ইয়ামাল আগরক
ट्विन-टी नॉच फिल्टर,টুইন-টি নচ ফিল্টার
yaml चहा oscillator,ইয়ামল চা অসিলেটর
वळलेली जोडी,পাকানো জোড়া
ट्विस्टेड रिंग काउंटर,পাকানো রিং কাউন্টার
twisted-nematic द्रव,টুইস্টেড-নেমেটিক তরল
द्वि-मार्ग नेटवर्क,দ্বিমুখী নেটওয়ার্ক
ट्विस्ट्रॉन,টুইস্ট্রন
"u-art, u-sart","ইউ-আর্ট, ইউ-সার্ট"
अल्ट्रासोनिक फॉल्ट डिटेक्टर,অতিস্বনক ফল্ট ডিটেক্টর
प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी) वारंवारता,অতিস্বনক ফ্রিকোয়েন্সি
अल्ट्राव्हायोलेट प्रकाश स्रोत/दिवा,অতিবেগুনী আলোর উৎস/বাতি
अतिनील विकिरण,UV বিকিরণ
युमॅटिक,ইউমেটিক
असंतुलित भार (फुगवटा),ভারসাম্যহীন ভার (বাল্জ)
अविरत स्ट्रेन गेज,নিরবচ্ছিন্ন স্ট্রেন গেজ
बिनशर्त उसळी,শর্তহীন বাউন্স
undamped oscillation,undamped দোলন
प्रजनन,ইনব্রিডিং
वश,বশীভূত
कमी ओलसर दोलन,কম স্যাঁতসেঁতে দোলন
पाण्याखालील कॅमेरा,পানির নিচে ক্যামেরা
आंतर जमीन नेटवर्क,আন্তঃভূমি নেটওয়ার্ক
अपवर्तक,অবাধ্য
पाण्याखालील मायक्रोफोन (व्हॉइस क्लायंट),পানির নিচের মাইক্রোফোন (ভয়েস ক্লায়েন্ট)
एकतर्फी संपादन,একতরফা অধিগ্রহণ
सिंगल अँटेना,একক অ্যান্টেনা
घरगुती रजिस्टर,ঘরোয়া রেজিস্টার
जंक्शन ट्रान्झिस्टर,একটি জংশন ট্রানজিস্টর
एकतर्फीकरण,একতরফাকরণ
एकध्रुवीय उपकरण,ইউনিপোলার ডিভাইস
एकल परिशिष्ट,একক সংযোজন
सिंगल सिलेक्टर (Tel),একক নির্বাচক (টেল)
युनिट थ्रस्ट/आवेग,ইউনিট থ্রাস্ট/ইমপালস
माहिती युनिट,তথ্য ইউনিট
युनिट पायरी,ইউনিট ধাপ
एकल व्हायब्रेटर,একক ভাইব্রেটর
युनिट गेन एम्पलीफायर,ইউনিট লাভ পরিবর্ধক
युनिट गेन बँड विस्तार,ইউনিট গেইন ব্যান্ড সম্প্রসারণ
युनिट पॉवर फॅक्टर,ইউনিট পাওয়ার ফ্যাক্টর
सार्वत्रिक फिल्टर,সার্বজনীন ফিল্টার
सार्वत्रिक गेट,সার্বজনীন গেট
उभयचर मोटर,উভচর মোটর
"सार्वत्रिक शंट, पार्श्व मार्ग","সর্বজনীন শান্ট, পার্শ্বীয় পথ"
युनिव्हर्सल ट्रंक सर्किट,সার্বজনীন ট্রাঙ্ক সার্কিট
सार्वत्रिक कॉइलिंग,সার্বজনীন coiling
अनियमित वीज पुरवठा,অনিয়মিত বিদ্যুৎ সরবরাহ
असुरक्षित केबल,অরক্ষিত তারের
असुरक्षित वायर,অরক্ষিত তার
न वळलेला ट्रान्सफॉर्मर,unwisted ট্রান্সফরমার
अनुलंब कनवर्टर,উল্লম্ব রূপান্তরকারী
अपडाउन कॅल्क्युलेटर,আপডাউন ক্যালকুলেটর
"अपलिंक, अपलिंक","আপলিংক, আপলিংক"
ओव्हरहेड वारंवारता,ওভারহেড ফ্রিকোয়েন্সি
उच्च प्लेबॅक वारंवारता,উচ্চ প্লেব্যাক ফ্রিকোয়েন্সি
ओव्हरहेड ट्रिप पॉइंट,ওভারহেড ট্রিপ পয়েন্ট
अनुप्रयोग घटक,অ্যাপ্লিকেশন ফ্যাক্টর
व्ही-चॅनल स्विचिंग,ভি-চ্যানেল স্যুইচিং
व्ही-मॉड्युलेटर,ভি-মডুলেটর
V-F (व्होल्टेज/फ्रिक्वेंसी कनव्हर्टर),V-F (ভোল্টেজ/ফ্রিকোয়েন্সি কনভার্টার)
व्हॅक्यूम उष्णता जंक्शन,ভ্যাকুয়াম তাপ জংশন
व्हॅक्यूम बाउंड इलेक्ट्रोस्टॅटिक व्होल्टमीटर,ভ্যাকুয়াম আবদ্ধ ইলেক্ট্রোস্ট্যাটিক ভোল্টমিটার
व्हॅक्यूम गेज,ভ্যাকুয়াম গেজ
व्हॅक्यूम रबरी नळी,ভ্যাকুয়াম পায়ের পাতার মোজাবিশেষ
व्हॅक्यूम ट्यूब सर्किट,ভ্যাকুয়াম টিউব সার্কিট
व्हॅक्यूम ट्यूब व्होल्टमीटर (VTVM),ভ্যাকুয়াম টিউব ভোল্টমিটার (ভিটিভিএম)
व्हॅलेन्स बँड,ভ্যালেন্স ব্যান্ড
व्हॅलेन्स इलेक्ट्रॉन,ঝালর ইলেকট্রন
ड्रॉप-ऑफ पॉइंट,ড্রপ-অফ পয়েন্ট
झडप सुधारक,ভালভ সংশোধনকারী
वाफ फेज सॉल्व्हेंट,বাষ্প ফেজ দ্রাবক
वेक्टर डायोड,ভেক্টর ডায়োড
वेक्टर डायोड मॉड्युलेटर,ভেক্টর ডায়োড মডুলেটর
वर्ण ट्यूनर,অক্ষর টিউনার
व्हेरिएबल कॅपेसिटर,পরিবর্তনশীল ক্যাপাসিটর
परिवर्तनीय प्रेरणक,পরিবর্তনশীল প্রবর্তক
व्हेरिएबल मॉड्यूलस विभाजक,পরিবর্তনশীল মডুলাস বিভাজক
व्हेरिएबल बॅकलाइट,পরিবর্তনশীল ব্যাকলাইট
परिवर्तनीय प्रतिक्रिया,পরিবর্তনশীল প্রতিক্রিয়া
परिवर्तनीय प्रतिकार,পরিবর্তনশীল প্রতিরোধের
"व्हेरिएबल ट्रान्सफॉर्मर, व्हेरिएबल ट्रान्सफॉर्मर","পরিবর্তনশীল ট্রান্সফরমার, পরিবর্তনশীল ট্রান্সফরমার"
variac,variac
varicap,varicap
varistor,varistor
वारली लूप चाचणी,ওয়ারলে লুপ পরীক্ষা
व्हॅरोमीटर (प्रतिक्रिया पोटेंशियोमीटर),ভ্যারোমিটার (প্রতিক্রিয়া শক্তি মিটার)
मेण,মোম
VBE गुणक,VBE গুণক
VCP (व्हिडिओ कॅसेट प्लेअर),ভিসিপি (ভিডিও ক্যাসেট প্লেয়ার)
VCR (व्हिडिओ कॅसेट रेकॉर्डर),ভিসিআর (ভিডিও ক্যাসেট রেকর্ডার)
v-मॉड्युलेटर,v-মডুলেটর
वेक्टर,ভেক্টর
वेक्टर प्रदर्शन,ভেক্টর প্রদর্শন
वेक्टर ग्राफिक्स,ভেক্টর গ্রাফিক্স
वेक्टर प्रतिबाधा मीटर,ভেক্টর প্রতিবন্ধকতা মিটার
वेक्टर सूचना,ভেক্টর নির্দেশনা
वेक्टर नेटवर्क विश्लेषक,ভেক্টর নেটওয়ার্ক বিশ্লেষক
वेक्टर दर्शक,ভেক্টর ভিউয়ার
वेक्टर व्यत्यय,ভেক্টর বাধা
विक्रीयंत्र,ভেন্ডিং মেশিন
वायुवीजन,অবাধে বায়ু - চলাচলের ব্যবস্থা
व्हर्नियर कॅल्क्युलेटर,ভার্নিয়ার ক্যালকুলেটর
व्हर्नियर इंटरपोलेशन,ভার্নিয়ার ইন্টারপোলেশন
व्हर्नियर पोटेंशियोमीटर,ভার্নিয়ার পটেনশিওমিটার
अनुलंब अँटेना,উল্লম্ব অ্যান্টেনা
अनुलंब वगळणे,উল্লম্ব বাদ
चमकदार रंगीत पट्टी,উজ্জ্বল রঙের ফিতে
अनुलंब वारंवारता,উল্লম্ব ফ্রিকোয়েন্সি
अत्यंत फायदा,চরম লাভ
अनुलंब नियंत्रक,উল্লম্ব নিয়ামক
होरायझन कंट्रोलर,হরাইজন কন্ট্রোলার
क्षैतिज ट्रेस,অনুভূমিক ট্রেস
अनुलंब अंतर,উল্লম্ব ফাঁক
पुढे अंतराल सूचना,ফরোয়ার্ড ব্যবধান নির্দেশ
अनुलंब मध्यांतर चाचणी सिग्नल,উল্লম্ব ব্যবধান পরীক্ষা সংকেত
अनुलंब ध्रुवीकरण,উল্লম্ব মেরুকরণ
अनुलंब प्रोग्रामिंग,উল্লম্ব প্রোগ্রামিং
अनुलंब प्रोग्रामिंग,উল্লম্ব প্রোগ্রামিং
तीक्ष्ण रिझोल्यूशन,উল্লম্ব রেজোলিউশন
अनुलंब ट्रेस,উল্লম্ব ট্রেস
अनुलंब चित्र सिलेंडर,উল্লম্ব ছবির সিলিন্ডার
जलद स्कॅनिंग,দ্রুত স্ক্যানিং
अनुलंब सिंक्रोनाइझेशन,উল্লম্ব সিঙ্ক্রোনাইজেশন
अनुलंब ट्रेस,উল্লম্ব ট্রেস
अनुलंब ट्रान्झिस्टर,উল্লম্ব ট্রানজিস্টর
क्षैतिज स्कॅनिंग,অনুভূমিক স্ক্যানিং
अल्ट्रा उच्च घनता स्वरूप,অতি উচ্চ ঘনত্ব বিন্যাস
खूप उच्च घनता शरीर,খুব উচ্চ ঘনত্বের শরীর
खूप उच्च वारंवारता (VHF),খুব উচ্চ ফ্রিকোয়েন্সি (ভিএইচএফ)
अल्ट्रा हाय स्पीड इंटिग्रेटेड सर्किट (VHSIC),আল্ট্রা হাই স্পিড ইন্টিগ্রেটেড সার্কিট (VHSIC)
लार्ज इंटिग्रेशन (VLSI),লার্জ ইন্টিগ্রেশন (VLSI)
खूप कमी वारंवारता (VLF),খুব কম ফ্রিকোয়েন্সি (VLF)
खूप कमी वारंवारता प्रेषण,খুব কম ফ্রিকোয়েন্সি সংক্রমণ
अवशिष्ट बाजू बँड,অবশিষ্ট পার্শ্ব ব্যান্ড
VHDL,ভিএইচডিএল
सुसंवाद VHF,হারমনি ভিএইচএফ
कंपन गॅल्व्हानोमीटर (VHS),কম্পন গ্যালভানোমিটার (VHS)
स्तब्ध गॅल्व्हानोमीटर,স্তব্ধ গ্যালভানোমিটার
व्हिडिओ एडीसी,ভিডিও এডিসি
"व्हिडिओ अॅम्प्लीफायर, व्हिज्युअल अॅम्प्लीफायर","ভিডিও অ্যামপ্লিফায়ার, ভিজ্যুয়াল অ্যামপ্লিফায়ার"
व्हिडिओ गुणवत्ता,ভিডিও এর ধরন
व्हिडिओ पुरवठादार,ভিডিও সরবরাহকারী
व्हिडिओ बँड-रुंदी,ভিডিও ব্যান্ড-প্রস্থ
"व्हिडिओ कॅसेट, व्हिज्युअल कॅसेट","ভিডিও ক্যাসেট, ভিজ্যুয়াল ক্যাসেট"
व्हिडिओ कॅसेट रेकॉर्डर,ভিডিও ক্যাসেট রেকর্ডার
व्हिडिओ कंट्रोलर,ভিডিও কন্ট্রোলার
व्हिडिओ डेटा टर्मिनल,ভিডিও ডেটা টার্মিনাল
व्हिडिओ डिटेक्टर,ভিডিও আবিষ্কারক
व्हिडिओ डिस्क,ভিডিও ডিস্ক
व्हिडिओ डिस्क सिस्टम,ভিডিও ডিস্ক সিস্টেম
व्हिडिओ प्रदर्शन,ভিডিও প্রদর্শন
व्हिडिओ डिस्प्ले युनिट (VDU),ভিডিও ডিসপ্লে ইউনিট (ভিডিইউ)
व्हिडिओ इलेक्ट्रॉनिक मानक संघटना (VESA),ভিডিও ইলেকট্রনিক স্ট্যান্ডার্ড অ্যাসোসিয়েশন (VESA)
व्हिडिओ वारंवारता,ভিডিও ফ্রিকোয়েন্সি
व्हिडिओ गेम,ভিডিও গেম
व्हिडिओ ग्राफिक ऑप्टिमायझर (VGA),ভিডিও গ্রাফিক অপ্টিমাইজার (ভিজিএ)
व्हिडिओ परस्परसंवाद अस्तित्व,ভিডিও মিথস্ক্রিয়া সত্তা
व्हिडिओ मेमरी,ভিডিও মেমরি
व्हिडिओ पृष्ठ,ভিডিও পাতা
चलचित्र दाखवण्याची सुविधा असलेले संपर्क यंत्र,ভিডিও ফোন
व्हिडिओ प्रीम्प्लीफायर,ভিডিও প্রিমপ্লিফায়ার
व्हिडिओ रॅम,ভিডিও রাম
VRAM,ভিআরএএম
व्हिडिओ टेप,ভিডিও টেপ
व्हिडिओ टेप रेकॉर्डिंग,ভিডিও টেপ রেকর্ডিং
व्हिडिओ टेप रेकॉर्ड केला,ভিডিও টেপ রেকর্ড করা হয়েছে
व्हिडिओ टर्मिनल,ভিডিও টার্মিনাল
व्हिडिओ चाचणी सिग्नल,ভিডিও পরীক্ষার সংকেত
व्हिडिओ मजकूर,ভিডিও পাঠ্য
व्हिडिओ मजकूर डेटा टर्मिनल,ভিডিও টেক্সট ডেটা টার্মিনাল
व्हिडिओ मार्ग,ভিডিও পথ
व्हिडिओकॉन ट्यूब,ভিডিওকন টিউব
व्हिज्युअल डेटा,চাক্ষুষ তথ্য
दृश्यदर्शक,ভিউফাইন্ডার
निरीक्षण अंतर,পর্যবেক্ষণ দূরত্ব
व्हेरिलॉग,ভেরিলগ
आभासी चॅनेल,ভার্চুয়াল চ্যানেল
आभासी ग्राउंड,ভার্চুয়াল গ্রাউন্ডেড
आभासी उंची,ভার্চুয়াল উচ্চতা
आभासी स्मृती,ভার্চুয়াল মেমরি
आभासी मेमरी प्रणाली,ভার্চুয়াল মেমরি সিস্টেম
दृश्यमान प्रकाश स्पेक्ट्रम,দৃশ্যমান আলোর বর্ণালী
दृश्य शीर्षक,দৃশ্য শিরোনাম
VME,ভিএমই
v-मॉस,v- শ্যাওলা
V-MOSFET,V-MOSFET
आवाज संदेश,ভয়েস বার্তা
टोन ऑपरेटेड स्विच,টোন চালিত সুইচ
व्हॉइस सिंथेसायझर,ভয়েস সিন্থেসাইজার
"अस्थिर, अस्थिर","volatile, volatile"
गहाळ मेमरी,অনুপস্থিত স্মৃতি
विद्युतदाब,"ভোল্টেজ, বৈদ্যুতিক একক বিশেষ"
व्होल्टेज अॅम्प्लीफायर / बफर,ভোল্টেজ এমপ্লিফায়ার/বাফার
व्होल्टेज तुलना करणारा,ভোল্টেজ তুলনাকারী
व्होल्टेज कंट्रोलर ऑसिलेटर (VCO),ভোল্টেজ কন্ট্রোলার অসিলেটর (VCO)
व्होल्टेज नियंत्रित वर्तमान स्रोत (VCCS),ভোল্টেজ নিয়ন্ত্রিত বর্তমান উৎস (VCCS)
व्होल्टेज नियंत्रित वर्तमान स्रोत (VCCS),ভোল্টেজ নিয়ন্ত্রিত বর্তমান উৎস (VCCS)
व्होल्टेज कंट्रोल डिव्हाइस,ভোল্টেজ নিয়ন্ত্রণ ডিভাইস
व्होल्टेज नियंत्रित प्रतिकार,ভোল্টেজ নিয়ন্ত্রিত প্রতিরোধের
व्होल्टेज नियंत्रित व्होल्टेज स्रोत (VCVS),ভোল্টেজ নিয়ন্ত্রিত ভোল্টেজ সোর্স (VCVS)
व्होल्टेज विभागणी,ভোল্টেজ বিভাগ
व्होल्टेज दुप्पट,ভোল্টেজ দ্বিগুণ
व्होल्टेज दुप्पट,ভোল্টেজ দ্বিগুণ
व्होल्टेज रीसेट,ভোল্টেজ রিসেট
व्होल्टेज ट्रेलिंग,ভোল্টেজ ট্রেলিং
व्होल्टेज चिन्ह,ভোল্টেজ প্রতীক
व्होल्टेज मॅग्निफिकेशन गुणक,ভোল্টেজ ম্যাগনিফিকেশন গুণক
व्होल्टेज गुणक सर्किट,ভোল্টেজ মাল্টিপ্লায়ার সার্কিট
व्होल्टेज क्वाड्रॅचर,ভোল্টেজ চতুর্ভুজ
व्होल्टेज रेटिंग,ভোল্টেজ হার
व्होल्टेज सूचना,ভোল্টেজ নির্দেশনা
व्होल्टेज नियमन,ভোল্টেজ প্রবিধান
व्होल्टेज स्रोत,বিভব উৎস
व्होल्टेज स्पाइक/शॉक,ভোল্টেজ স্পাইক/শক
व्होल्टेज स्टॅबिलायझर,ভোল্টেজ স্টেবিলাইজার
व्होल्टेज प्रोग्रेसिंग वेव्ह,ভোল্টেজ প্রগতি তরঙ্গ
व्होल्टेज प्रोग्रेसिंग वेव्ह रेशो (VSWR),ভোল্টেজ প্রগতি তরঙ্গ অনুপাত (VSWR)
व्होल्टेज समायोजक,ভোল্টেজ সমন্বয়কারী
व्होल्टेज-करंट कनवर्टर,ভোল্টেজ-কারেন্ট কনভার্টার
व्होल्टेज-फ्रिक्वेंसी कनवर्टर,ভোল্টেজ-ফ্রিকোয়েন্সি কনভার্টার
व्होल्टेज हस्तांतरण कार्य,ভোল্টেজ স্থানান্তর ফাংশন
व्होल्टेज हस्तांतरण प्रमाण,ভোল্টেজ স্থানান্তর অনুপাত
व्होल्टेज ट्रान्सफॉर्मर/ट्रान्सफॉर्मर,ভোল্টেজ ট্রান্সফরমার/ট্রান্সফরমার
व्होल्टेज ट्रिपलर,ভোল্টেজ ট্রিপলার
डिजिटल व्हिडिओ डिस्क,ডিজিটাল ভিডিও ডিস্ক
उष्णता समतुल्य व्होल्ट,তাপ সমতুল্য ভোল্ট
"लाउडनेस कंट्रोलर, ध्वनी नियंत्रक","লাউডনেস কন্ট্রোলার, সাউন্ড কন্ট্রোলার"
VOS,ভিওএস
व्हीआर ट्यूब,ভিআর টিউব
VSWR मोजमाप,ভিএসডব্লিউআর মাপা
"फलक, unfertilized","plaque, unfertilized"
प्रतीक्षा स्थिती,অপেক্ষার অবস্থা
भिंत फलक,প্রাচীর প্লেট
वॅट,ওয়াট
वॅट तास / वॅट तास,ওয়াট ঘন্টা / ওয়াট ঘন্টা
"वॅटमीटर, वॅटमीटर","ওয়াটমিটার, ওয়াটমিটার"
वॅटेज रेटिंग,ওয়াটেজ রেটিং
लहर विश्लेषक,তরঙ্গ বিশ্লেষক
लहरी स्वरूप,তরঙ্গ ফর্ম
तरंग विकृती,তরঙ্গরূপ বিকৃতি
वेव्हफॉर्म जनरेटर,তরঙ্গরূপ জেনারেটর
तरंग संश्लेषण,তরঙ্গরূপ সংশ্লেষণ
तरंग समोर,তরঙ্গ সামনে
लहरी मार्ग,তরঙ্গ পথ
तरंग मार्ग समाप्ती,তরঙ্গ পথ সমাপ্তি
लहर प्रतिबाधा,তরঙ্গ প্রতিবন্ধকতা
तरंगलांबी,তরঙ্গদৈর্ঘ্য
तरंगलांबी विभाग मल्टिप्लेक्सिंग (WDM),তরঙ্গদৈর্ঘ্য বিভাগ মাল্টিপ্লেক্সিং (WDM)
तरंग मीटर,তরঙ্গ মিটার
लहरी प्रेषण,তরঙ্গ সংক্রমণ
लहरी प्रतिबिंब,তরঙ্গ প্রতিফলন
लहर कॉन्फिगरेशन,তরঙ্গ কনফিগারেশন
"वेव्ह लूप, वेव्ह ट्रॅप","তরঙ্গ লুপ, তরঙ্গ ফাঁদ"
तरंग मार्ग फैलाव,তরঙ্গ পথ বিচ্ছুরণ
वेबर,ওয়েবার
संकेतस्थळ,ওয়েবসাইট
भारित कोड,ওজনযুক্ত কোড
wet-cell,ভিজা কোষ
गव्हाचा दगडी पूल,গম পাথরের সেতু
शिट्टीचा आवाज,বাঁশির আওয়াজ
पांढरा आवाज,সাদা গোলমাল
विस्तृत क्षेत्र नेटवर्क (WAN),ওয়াইড এরিয়া নেটওয়ার্ক (WAN)
रुंद बँड,প্রশস্ত ব্যান্ড
वाइड-बँड अॅम्प्लिफायर,ওয়াইড-ব্যান্ড পরিবর্ধক
रुंद बँड फिल्टर,প্রশস্ত ব্যান্ড ফিল্টার
विस्तृत बँड उच्च स्पष्टता दूरदर्शन,ওয়াইড ব্যান্ড হাই ক্ল্যারিটি টেলিভিশন
विडलर इलेक्ट्रिक करंट मिरर,widler বৈদ্যুতিক বর্তমান আয়না
ब्रिज ऑसिलेटर,সেতু অসিলেটর
विल्सन इलेक्ट्रिक करंट मिरर,উইলসন বৈদ্যুতিক বর্তমান আয়না
विंचेस्टर हार्ड डिस्क,উইনচেস্টার হার্ড ডিস্ক
कॉइलिंग,কুণ্ডলী
कॉइल गुणक,কয়েল গুণক
खिडक्या,উইন্ডোজ
"वाइपर, पंखा","ওয়াইপার, ফ্যান"
तार,তার
वायर गेज / वायर गेज,তারের পরিমাপক / তারের পরিমাপক
वायर्ड एंड लॉजिक,তারযুক্ত শেষ যুক্তি
वायर्ड युक्तिवाद,তারযুক্ত যুক্তি
वायर्ड किंवा तर्क,তারযুক্ত বা যুক্তি
वायरलेस ऍक्सेस प्रोटोकॉल/मेसेजिंग (WAP),ওয়্যারলেস অ্যাক্সেস প্রোটোকল/মেসেজিং (WAP)
वायरलेस संप्रेषण,তারবিহীন যোগাযোগ
वायर कॉइल रेझिस्टर,তারের কয়েল প্রতিরোধক
वायर कॅपेसिटन्स,তারের ক্যাপাসিট্যান্স
नक्षत्र आकृती,নক্ষত্রের চিত্র
वायर अधिष्ठाता,তারের আবেশন
स्तब्ध,স্তব্ধ
बूफर,বুফার
शब्द,শব্দ
शब्द लांबी,শব্দের দৈর্ঘ্য
शब्द प्रक्रिया,শব্দ প্রক্রিয়াকরণ
