Bengali,Kannada
প্রক্রিয়া,ಪ್ರಕ್ರಿಯೆ
প্রক্রিয়া সুইচ,ಪ್ರಕ್ರಿಯೆ ಸ್ವಿಚ್
প্রক্রিয়াকরণ,ಸಂಸ್ಕರಣೆ
প্রসেসর,ಪ್ರೊಸೆಸರ್
উৎপাদন,ಉತ್ಪಾದನೆ
কার্যক্রম,ಕಾರ್ಯಕ್ರಮ
প্রোগ্রাম সংকলন,ಕಾರ್ಯಕ್ರಮ ಸಂಕಲನ
প্রোগ্রাম নগদ,ಕಾರ್ಯಕ್ರಮ ನಗದು
প্রোগ্রাম ডিবাগিং,ಪ್ರೋಗ್ರಾಂ ಡೀಬಗ್ ಮಾಡುವಿಕೆ
প্রোগ্রাম ডিজাইন,ಕಾರ್ಯಕ್ರಮದ ವಿನ್ಯಾಸ
প্রোগ্রাম মূল্যায়ন এবং পর্যালোচনা কৌশল (PERT),ಕಾರ್ಯಕ್ರಮದ ಮೌಲ್ಯಮಾಪನ ಮತ್ತು ವಿಮರ್ಶೆ ತಂತ್ರ (PERT)
প্রোগ্রাম বন্ধ,ಕಾರ್ಯಕ್ರಮ ಸ್ಥಗಿತ
প্রোগ্রাম লাইব্রেরি,ಕಾರ್ಯಕ್ರಮ ಗ್ರಂಥಾಲಯ
প্রোগ্রাম চালানো,ಕಾರ್ಯಕ್ರಮದ ಚಾಲನೆ
প্রোগ্রামার,ಪ್ರೋಗ್ರಾಮರ್
প্রোলগ,ಪ್ರೋಲಾಗ್
PROM,PROM
প্রচার,ಪ್ರಸರಣ
প্রস্তাব,ಪ್ರತಿಪಾದನೆ
সুরক্ষিত কী,ಸಂರಕ್ಷಿತ ಕೀ
সুরক্ষা,ರಕ್ಷಣೆ
প্রোটোকল,ಶಿಷ್ಟಾಚಾರ
প্রোটোকল অনুবাদ,ಪ್ರೋಟೋಕಾಲ್ ಅನುವಾದ
সুডোকোড,ಹುಸಿ ಕೋಡ್
পাবলিক ডেটা নেটওয়ার্ক,ಸಾರ್ವಜನಿಕ ಡೇಟಾ ನೆಟ್ವರ್ಕ್
উন্মুক্ত এলাকা,ಸಾರ್ವಜನಿಕ ಡೊಮೇನ್
পাবলিক কী এনক্রিপ্টিং,ಸಾರ್ವಜನಿಕ ಕೀ ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್
স্পন্দন,ನಾಡಿ
পালস কোড মডুলেশন,ಪಲ್ಸ್ ಕೋಡ್ ಮಾಡ್ಯುಲೇಶನ್
পালস ডিজিটাল মড্যুলেশন (PDM),ಪಲ್ಸ್ ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್ (PDM)
পালস ট্রেন,ನಾಡಿ ರೈಲು
বিরাম চিহ্ন,ವಿರಾಮಚಿಹ್ನೆ
ধাক্কা,ತಳ್ಳು
অটোমেটা নিচে ধাক্কা,ಆಟೋಮ್ಯಾಟಾವನ್ನು ಕೆಳಗೆ ತಳ್ಳಿರಿ
পুশআপ তালিকা,ಪುಷ್ಅಪ್ ಪಟ್ಟಿ
চতুর্ভুজ ঘনত্ব,ಕ್ವಾಡ್ ಸಾಂದ್ರತೆ
যোগ্যতা,ಅರ್ಹತೆ
কোয়ান্টিফায়ার,ಕ್ವಾಂಟಿಫೈಯರ್
কোয়ান্টাইজ করুন,ಪ್ರಮಾಣೀಕರಿಸು
কোয়ান্টাইজার,ಕ್ವಾಂಟೈಸರ್
কোয়ান্টাম,ಕ್ವಾಂಟಮ್
কোয়ান্টাম ঘড়ি,ಕ್ವಾಂಟಮ್ ಗಡಿಯಾರ
কোয়ান্টাম কম্পিউটিং,ಕ್ವಾಂಟಮ್ ಕಂಪ್ಯೂಟಿಂಗ್
উদাহরণ দ্বারা প্রশ্ন,ಉದಾಹರಣೆಯ ಮೂಲಕ ಪ್ರಶ್ನಿಸಿ
প্রশ্ন,ಪ್ರಶ್ನೆ
প্রশ্নের ভাষা,ಪ್ರಶ್ನೆ ಭಾಷೆ
অনুসন্ধান প্রক্রিয়াকরণ,ಪ್ರಶ್ನೆ ಪ್ರಕ್ರಿಯೆ
কিউ,ಸರತಿ
সারি ব্যবস্থাপনা,ಕ್ಯೂ ನಿರ್ವಹಣೆ
সারি রেজিস্টার,ಕ್ಯೂ ರಿಜಿಸ್ಟರ್
সারিবদ্ধ নেটওয়ার্ক,ಸರತಿ ಜಾಲ
সারিবদ্ধ তত্ত্ব,ಕ್ಯೂನಿಂಗ್ ಸಿದ್ಧಾಂತ
দ্রুত অ্যাক্সেস মেমরি,ತ್ವರಿತ ಪ್ರವೇಶ ಮೆಮೊರಿ
ভাগফল,ಕ್ವಾಟಿಯಂಟ್
রেডিও ফ্রিকোয়েন্সি হস্তক্ষেপ (RFI),ರೇಡಿಯೋ ಆವರ್ತನ ಹಸ್ತಕ್ಷೇಪ (RFI)
রেডিক্স,ರಾಡಿಕ್ಸ್
র্যান্ডম এক্সেস কম্পিউটার ইকুইপমেন্ট (RACE),ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಕಂಪ್ಯೂಟರ್ ಉಪಕರಣಗಳು (RACE)
এলোমেলো অ্যাক্সেস মেমরি (RAM),ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ (RAM)
র্যান্ডম স্ক্যান,ಯಾದೃಚ್ಛಿಕ ಸ್ಕ್ಯಾನ್
রাস্টার,ರಾಸ್ಟರ್
রাস্টার স্ক্যান,ರಾಸ್ಟರ್ ಸ್ಕ್ಯಾನ್
আবার ইঞ্জিনিয়ারিং,ಮರು ಎಂಜಿನಿಯರಿಂಗ್
পুনরায় বৃদ্ধি,ಮರು ಹಿಗ್ಗುವಿಕೆ
নাগালযোগ্যতা,ತಲುಪುವಿಕೆ
পড়ুন,ಓದು
মাথা পড়া,ತಲೆ ಓದಿದೆ
শুধুমাত্র পাঠযোগ্য,ಓದಲು ಮಾತ್ರ
শুধুমাত্র স্মৃতি পড়া,ಓದಲು ಮಾತ್ರ ಸ್ಮರಣೆ
পড়া লেখা মাথা,ತಲೆ ಓದಿ ಬರೆಯಿರಿ
পড়া/লেখা চক্র,ಓದುವ/ಬರೆಯುವ ಚಕ್ರ
পড়া/লেখা মাথা,ತಲೆ ಓದಲು/ಬರೆಯಲು
পড়া/লেখা,ಓದು ಬರೆ
পাঠক,ಓದುಗ
পড়া,ಓದುವುದು
উচ্চারণ করা,ಓದು-ಹೊರಗೆ
বাস্তব,ನಿಜವಾದ
বাস্তব সময় প্রক্রিয়াকরণ,ನೈಜ ಸಮಯದ ಸಂಸ್ಕರಣೆ
রিসিভার,ರಿಸೀವರ್
স্বীকৃতি যুক্তি,ಗುರುತಿಸುವಿಕೆ ತರ್ಕ
পুনরায় কম্পাইল করুন,ಪುನಃ ಕಂಪೈಲ್ ಮಾಡಿ
রেকর্ড,ರೆಕಾರ್ಡ್ ಮಾಡಿ
রেকর্ডিং মাথা,ರೆಕಾರ್ಡಿಂಗ್ ತಲೆ
পুনরুদ্ধারযোগ্য ত্রুটি,ಮರುಪಡೆಯಬಹುದಾದ ದೋಷ
পুনরুদ্ধার,ಚೇತರಿಕೆ
recursim উপপাদ্য,ರಿಕರ್ಸಿಮ್ ಪ್ರಮೇಯ
পুনরাবৃত্তি,ಪುನರಾವರ್ತನೆ
পুনরাবৃত্ত ফাংশন,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯ
হ্রাসকৃত নির্দেশনা সেট কম্পিউটার (RISC),ಕಡಿಮೆ ಸೂಚನಾ ಸೆಟ್ ಕಂಪ್ಯೂಟರ್ (RISC)
অপ্রয়োজনীয়তা,ಪುನರಾವರ್ತನೆ
স্বাধীন ডিস্কের অপ্রয়োজনীয় অ্যারে (RAID),ಸ್ವತಂತ್ರ ಡಿಸ್ಕ್ಗಳ ಅನಗತ್ಯ ಶ್ರೇಣಿ (RAID)
পুনঃপ্রবেশকারী,ಮರು ಪ್ರವೇಶ
পুনরায় প্রবেশকারী কোড,ಮರು ಪ್ರವೇಶ ಕೋಡ್
রেফারেন্স,ಉಲ್ಲೇಖ
উল্লেখ সততা,ಉಲ್ಲೇಖದ ಸಮಗ್ರತೆ
প্রতিফলন,ಪ್ರತಿಫಲನ
প্রতিবিম্ব,ಪ್ರತಿಫಲನ
প্রতিসরণ,ವಕ್ರೀಭವನ
রিফ্রেশ,ರಿಫ್ರೆಶ್ ಮಾಡಿ
পুনর্জন্ম,ಪುನರುತ್ಪಾದನೆ
নিবন্ধন,ನೋಂದಣಿ
নিয়মিত ব্যাকরণ,ನಿಯಮಿತ ವ್ಯಾಕರಣ
সম্পর্ক,ಸಂಬಂಧ
সম্পর্কিত তথ্য ভাণ্ডার,ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್
রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS),ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (RDBMS)
রিলেশনাল মডেল,ಸಂಬಂಧಿತ ಮಾದರಿ
আপেক্ষিক,ಸಂಬಂಧಿ
আপেক্ষিক ঠিকানা,ಸಂಬಂಧಿತ ವಿಳಾಸ
রিলে,ರಿಲೇ
নির্ভরযোগ্যতা মডেলিং,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಮಾಡೆಲಿಂಗ್
নির্ভরযোগ্য,ವಿಶ್ವಾಸಾರ್ಹ
স্থানান্তরযোগ্য কোড,ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಕೋಡ್
দূরবর্তী,ರಿಮೋಟ್
দূরবর্তী হোস্ট,ರಿಮೋಟ್ ಹೋಸ್ಟ್
দূরবর্তী কাজের এন্ট্রি,ದೂರಸ್ಥ ಉದ್ಯೋಗ ಪ್ರವೇಶ
দূরবর্তী লগ ইন,ರಿಮೋಟ್ ಲಾಗ್-ಇನ್
দূরবর্তী পদ্ধতি কল (RPC),ರಿಮೋಟ್ ಪ್ರೊಸೀಜರ್ ಕರೆ (RPC)
রিমোট সেন্সিং,ದೂರ ಸಂವೇದಿ
নাম পরিবর্তন করুন,ಮರುಹೆಸರಿಸು
রেন্ডারিং,ರೆಂಡರಿಂಗ್
রিপিটার,ಪುನರಾವರ್ತಕ
উত্তর দিন,ಉತ್ತರಿಸು
অনুরোধ,ವಿನಂತಿ
মন্তব্যের জন্য অনুরোধ (RFC),ಕಾಮೆಂಟ್‌ಗಳಿಗಾಗಿ ವಿನಂತಿ (RFC)
অনুরোধ/উত্তর প্রোটোকল,ವಿನಂತಿ / ಪ್ರತ್ಯುತ್ತರ ಪ್ರೋಟೋಕಾಲ್
প্রোগ্রাম পুনরায় চালান,ಮರುಚಾಲನೆ ಕಾರ್ಯಕ್ರಮ
গবেষণা,ಸಂಶೋಧನೆ
চক্র পুনরায় সেট করুন,ಮರುಹೊಂದಿಸುವ ಚಕ್ರ
বাসিন্দা,ನಿವಾಸಿ
রেজোলিউশন,ರೆಸಲ್ಯೂಶನ್
সম্পদ,ಸಂಪನ್ಮೂಲಗಳು
প্রতিক্রিয়া সময়,ಪ್ರತಿಕ್ರಿಯೆ ಸಮಯ
আবার শুরু,ಪುನರಾರಂಭದ
পুনরুদ্ধার করুন,ಮರುಸ್ಥಾಪಿಸಿ
রিট্রেস,ಹಿಂಪಡೆಯಿರಿ
রিট্রান্সমিশন,ಮರುಪ್ರಸಾರ
পুনরুদ্ধার করুন,ಹಿಂಪಡೆಯಲು
পুনরায় চেষ্টা করা,ಮರುಪ್ರಯತ್ನಿಸಿ
প্রত্যাবর্তন,ಹಿಂತಿರುಗಿ
রিটার্ন কোড,ರಿಟರ್ನ್ ಕೋಡ್
রিটার্ন কী,ರಿಟರ್ನ್ ಕೀ
পুনরায় ব্যবহারযোগ্য কোড,ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ಕೋಡ್
পুনর্লিখনযোগ্য,ಪುನಃ ಬರೆಯಬಹುದಾದ
আরজিবি মনিটর,RGB ಮಾನಿಟರ್
ফিতা,ರಿಬ್ಬನ್
সঠিক সমস্যা,ಸರಿಯಾದ ಸಮಸ್ಯೆ
রোবট,ರೋಬೋಟ್
যন্ত্রমানব নির্মাণ বিদ্যা,ರೊಬೊಟಿಕ್ಸ್
বলিষ্ঠ,ದೃಢವಾದ
ভূমিকা,ಪಾತ್ರ
ফিরে আসা,ಹಿಂತಿರುಗಿ
রোল ইন,ರೋಲ್ ಇನ್
রোল আউট,ರೋಲ್ ಔಟ್
রম,ರಾಮ್
রুট,ಬೇರು
রুট ডিরেক্টরি,ಮೂಲ ಡೈರೆಕ್ಟರಿ
ত্রুটির রাউন্ড,ದೋಷದ ಸುತ್ತಿನ
রাউটার,ರೂಟರ್
রাউটিং,ರೂಟಿಂಗ್
RS232C ইন্টারফেস,RS232C ಇಂಟರ್ಫೇಸ್
RSA এনক্রিপশন,RSA ಗೂಢಲಿಪೀಕರಣ
আরটিসি,ಆರ್.ಟಿ.ಸಿ
দৈর্ঘ্য এনকোডিং চালান,ರನ್ ಉದ್ದದ ಎನ್ಕೋಡಿಂಗ್
রান সময়,ರನ್ ಸಮಯ
রান টাইম ত্রুটি,ರನ್ ಸಮಯದ ದೋಷ
নমুনা,ಮಾದರಿ
স্যাম্পলিং,ಮಾದರಿ
স্যাটেলাইট,ಉಪಗ್ರಹ
স্যাচুরেটিং,ಸ್ಯಾಚುರೇಟಿಂಗ್
সংরক্ষণ,ಉಳಿಸಿ
পরিমাপযোগ্যতা,ಸ್ಕೇಲೆಬಿಲಿಟಿ
স্কেলার,ಸ್ಕೇಲಾರ್
স্ক্যানিং,ಸ್ಕ್ಯಾನಿಂಗ್
দৃশ্যকল্প,ಸನ್ನಿವೇಶ
সময়সূচী,ಶೆಡ್ಯೂಲರ್
স্ক্রিন ইমেজ প্রজেক্টর,ಸ್ಕ್ರೀನ್ ಇಮೇಜ್ ಪ್ರೊಜೆಕ್ಟರ್
লিপি,ಸ್ಕ್ರಿಪ್ಟ್
স্ক্রিপ্টিং ভাষা,ಸ್ಕ್ರಿಪ್ಟಿಂಗ್ ಭಾಷೆ
স্ক্রোলিং,ಸ್ಕ್ರೋಲಿಂಗ್
SDLC (সিক্রোনাস ডেটা লিঙ্ক নিয়ন্ত্রণ),SDLC (ಸಿಕ್ರೊನಸ್ ಡೇಟಾ ಲಿಂಕ್ ನಿಯಂತ್ರಣ)
অনুসন্ধান করুন,ಹುಡುಕಿ Kannada
খোঁজ যন্ত্র,ಹುಡುಕಾಟ ಎಂಜಿನ್
অনুসন্ধান গাছ,ಹುಡುಕಾಟ ಮರ
অনুসন্ধান করা হচ্ছে,ಹುಡುಕಲಾಗುತ್ತಿದೆ
মাধ্যমিক,ದ್ವಿತೀಯ
সেক্টর,ವಲಯ
নিরাপত্তা নীতি,ಭದ್ರತಾ ನೀತಿ
সময় নেওয়া,ಸಮಯ ಹುಡುಕುವುದು
সেগমেন্ট,ವಿಭಾಗ
সেগমেন্টেশন,ವಿಭಜನೆ
নির্বাচন বাছাই,ಆಯ್ಕೆಯ ರೀತಿಯ
স্বয়ংসম্পূর্ণ,ಸ್ವಯಂ ಒಳಗೊಂಡಿರುವ
শব্দার্থবিদ্যা,ಶಬ್ದಾರ್ಥಶಾಸ್ತ್ರ
সেমাফোর,ಸೆಮಾಫೋರ್
সেমিকন্ডাক্টর,ಸೆಮಿಕಂಡಕ್ಟರ್
শব্দার্থিক ওয়েব,ಶಬ್ದಾರ್ಥದ ವೆಬ್
অনুক্রমিক অ্যাক্সেস পদ্ধতি,ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ
সিরিয়াল,ಧಾರಾವಾಹಿ
সিরিয়ালাইজার,ಧಾರಾವಾಹಿ
সার্ভার,ಸರ್ವರ್
সার্ভার ক্র্যাশ,ಸರ್ವರ್ ಕ್ರ್ಯಾಶ್
সার্ভার লাইসেন্স,ಸರ್ವರ್ ಪರವಾನಗಿ
সার্ভো গুণক,ಸರ್ವೋ ಗುಣಕ
সেট,ಹೊಂದಿಸಿ
চিহ্নিত করা,ಸೆಟ್ ಪಾಯಿಂಟ್
সেট আপ,ಸ್ಥಾಪಿಸಿದರು
ছায়া,ನೆರಳು
শেডিং,ಛಾಯೆ
ছায়া,ನೆರಳು
ফাইল শেয়ার করুন,ಫೈಲ್ ಹಂಚಿಕೊಳ್ಳಿ
ভাগ করা অ্যাক্সেস,ಹಂಚಿಕೆಯ ಪ್ರವೇಶ
শেয়ারিং,ಹಂಚಿಕೆ
শেল,ಶೆಲ್
চরিত্র পরিবর্তন,ಶಿಫ್ಟ್ ಪಾತ್ರ
শর্ট সার্কিট,ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
সংক্ষিপ্ত নির্দেশ,ಸಣ್ಣ ಸೂಚನೆ
ভাইবোন,ಒಡಹುಟ್ಟಿದವರು
পার্শ্ব প্রতিক্রিয়া,ಅಡ್ಡ ಪರಿಣಾಮ
সাইন বিট,ಸೈನ್ ಬಿಟ್
সংকেত,ಸಿಗ್ನಲ್
সংকেত প্রক্রিয়াজাতকরণ,ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ
সংকেত,ಸಿಗ್ನಲಿಂಗ್
শব্দ অনুপাত থেকে সংকেত,ಸಿಗ್ನಲ್-ಟು-ಶಬ್ದ ಅನುಪಾತ
স্বাক্ষর,ಸಹಿ
স্বাক্ষর পরীক্ষা,ಸಹಿ ಪರೀಕ್ಷೆ
উল্লেখযোগ্য সংখ্যা,ಗಮನಾರ್ಹ ಅಂಕಿ
সিলিকন চিপ,ಸಿಲಿಕಾನ್ ಚಿಪ್
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),ಸರಳ ಮೇಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (SMTP)
সিমপ্লেক্স,ಸಿಂಪ್ಲೆಕ್ಸ್
সিমপ্লেক্স নোড,ಸಿಂಪ್ಲೆಕ್ಸ್ ನೋಡ್
সিমুলেশন,ಸಿಮ್ಯುಲೇಶನ್
সিমুলেটর,ಸಿಮ್ಯುಲೇಟರ್
যুগপত,ಏಕಕಾಲಿಕ
যুগপত প্রক্রিয়াকরণ,ಏಕಕಾಲಿಕ ಸಂಸ್ಕರಣೆ
সিঙ্গেলটন,ಸಿಂಗಲ್ಟನ್
সাইটের লাইসেন্স,ಸೈಟ್ ಪರವಾನಗಿ
আকার,ಗಾತ್ರ
সাইজিং,ಗಾತ್ರ
স্কেচিং,ಸ್ಕೆಚಿಂಗ್
এড়িয়ে যান,ಬಿಟ್ಟುಬಿಡಿ
স্কিপিং,ಸ್ಕಿಪ್ಪಿಂಗ್
স্ল্যাশ,ಸ್ಲ್ಯಾಷ್
স্লেভ কম্পিউটার,ಗುಲಾಮ ಕಂಪ್ಯೂಟರ್
স্লাইডিং উইন্ডো প্রোটোকল,ಸ್ಲೈಡಿಂಗ್ ವಿಂಡೋ ಪ್ರೋಟೋಕಾಲ್
স্লিপ,ಸ್ಲಿಪ್
স্লট,ಸ್ಲಾಟ್
ছোট কম্পিউটার সিস্টেম ইন্টারফেস (SCSI),ಸಣ್ಣ ಕಂಪ್ಯೂಟರ್ ಸಿಸ್ಟಮ್ ಇಂಟರ್ಫೇಸ್ (SCSI)
স্মার্ট কার্ড,ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್
শামুক মেইল,ನಿಧಾನ ಅಂಚೆ
স্ন্যাপশট,ಸ್ನ್ಯಾಪ್‌ಶಾಟ್
নরম কম্পিউটিং,ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್
সফট কপি,ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ
নরম ফন্ট,ಮೃದುವಾದ ಫಾಂಟ್
সফটওয়্যার,ಸಾಫ್ಟ್ವೇರ್
সফ্টওয়্যার প্রকৌশল,ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರಿಂಗ್
সফ্টওয়্যার লাইসেন্স,ಸಾಫ್ಟ್ವೇರ್ ಪರವಾನಗಿ
সফটওয়্যার পাইরেসি,ಸಾಫ್ಟ್ವೇರ್ ಪೈರಸಿ
বর্ণালী,ಸ್ಪೆಕ್ಟ್ರಮ್
সর্পিল,ಸುರುಳಿಯಾಕಾರದ
শীট ছড়িয়ে,ಸ್ಪ್ರೆಡ್ಶೀಟ್
স্ট্যান্ডার্ড,ಪ್ರಮಾಣಿತ
স্ট্যান্ডার্ড সাধারণীকৃত মার্কআপ ভাষা (SGML),ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ (SGML)
প্রমিতকরণ,ಪ್ರಮಾಣೀಕರಣ
Standby সময়,ಸ್ಟ್ಯಾಂಡ್ಬೈ ಸಮಯ
তারকা LAN,ಸ್ಟಾರ್ LAN
তারকা টপোলজি,ನಕ್ಷತ್ರ ಸ್ಥಳಶಾಸ್ತ್ರ
বিট শুরু,ಪ್ರಾರಂಭಿಸಿ ಬಿಟ್
অনাহার,ಹಸಿವು
স্ট্যাটিক মেমরি&#39;,ಸ್ಥಿರ ಸ್ಮರಣೆ&#39;
স্ট্যাটাস চ্যানেল,ಸ್ಥಿತಿ ಚಾನಲ್
ধাপে আকার,ಹಂತದ ಗಾತ್ರ
থামুন এবং প্রোটোকল অপেক্ষা করুন,ನಿಲ್ಲಿಸಿ ಮತ್ತು ಕಾಯಿರಿ ಪ್ರೋಟೋಕಾಲ್
স্টপ কোড,ಸ್ಟಾಪ್ ಕೋಡ್
স্টপ কী,ಸ್ಟಾಪ್ ಕೀ
সঞ্চয়যোগ্যতা,ಶೇಖರಣಾ ಸಾಮರ್ಥ್ಯ
সংরক্ষিত প্রোগ্রাম,ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ
স্ট্রিং ডেটা,ಸ್ಟ್ರಿಂಗ್ ಡೇಟಾ
কাঠামোগত কোডিং,ರಚನಾತ್ಮಕ ಕೋಡಿಂಗ್
কাঠামোগত ক্যোয়ারী ভাষা (SQL),ರಚನಾತ್ಮಕ ಪ್ರಶ್ನೆ ಭಾಷೆ (SQL)
শৈলী শীট,ಶೈಲಿ ಹಾಳೆ
সাব-ডিরেক্টরি,ಉಪ ಡೈರೆಕ್ಟರಿ
সাবনেট,ಸಬ್ನೆಟ್
সাবট্রি,ಉಪವೃಕ್ಷ
সারসংক্ষেপ,ಸಾರಾಂಶ
সুপার কম্পিউটার,ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್
সুপার কম্পিউটিং,ಸೂಪರ್ ಕಂಪ್ಯೂಟಿಂಗ್
সুপার কী,ಸೂಪರ್ ಕೀ
সুপার ব্যবহারকারী,ಸೂಪರ್ ಬಳಕೆದಾರ
তত্ত্বাবধানে শিক্ষা,ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ
সমর্থন চিপ,ಬೆಂಬಲ ಚಿಪ್
সার্ফ,ಸರ್ಫ್
সার্ফিং,ಸರ್ಫಿಂಗ್
অদলবদল,ಸ್ವ್ಯಾಪ್ ಮಾಡಿ
অদলবদল,ವಿನಿಮಯ ಮಾಡಿಕೊಳ್ಳಿ
অদলবদল করা,ವಿನಿಮಯ ಮಾಡಿಕೊಳ್ಳಿ
অদলবদল,ವಿನಿಮಯ
সুইচড নেটওয়ার্ক,ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್
সুইচিং,ಸ್ವಿಚಿಂಗ್
স্যুইচিং তত্ত্ব,ಸ್ವಿಚಿಂಗ್ ಸಿದ್ಧಾಂತ
প্রতীকী প্রোগ্রামিং,ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
সিঙ্ক্রোনাইজেশন,ಸಿಂಕ್ರೊನೈಸೇಶನ್
সিঙ্ক্রোনাইজার,ಸಿಂಕ್ರೊನೈಸರ್
সিঙ্ক্রোনাস,ಸಿಂಕ್ರೊನಸ್
সিঙ্ক্রোনাস ডিজিটাল হায়ারার্কি (SDH),ಸಿಂಕ್ರೊನಸ್ ಡಿಜಿಟಲ್ ಶ್ರೇಣಿ ವ್ಯವಸ್ಥೆ (SDH)
সিনট্যাক্স বিশ্লেষণ,ಸಿಂಟ್ಯಾಕ್ಸ್ ವಿಶ್ಲೇಷಣೆ
ধারা বিশ্লেষণ,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
সিস্টেম ইঞ্জিনিয়ারিং,ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್
সিস্টেম হ্যাকার,ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್
ব্যাবস্থা সংযোগকারক,ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್
সিস্টেম লগ,ಸಿಸ್ಟಮ್ ಲಾಗ್
সিস্টেম মাস্ক,ಸಿಸ್ಟಮ್ ಮಾಸ್ಕ್
সিস্টেম নেটওয়ার্ক আর্কিটেকচার (SNA),ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಆರ್ಕಿಟೆಕ್ಚರ್ (SNA)
সিস্টেম প্রোগ্রামার,ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್
সিস্টেম রিস্টার্ট,ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭಿಸಿ
সিস্টেম শাটডাউন,ಸಿಸ್ಟಮ್ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
সিস্টেম পরীক্ষা,ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ
সিস্টেম ইউটিলিটি,ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ
পদ্ধতিগত কোড,ವ್ಯವಸ್ಥಿತ ಕೋಡ್
ট্যাব কমান্ড,ಟ್ಯಾಬ್ ಆಜ್ಞೆ
টেবিল,ಟೇಬಲ್
টেবিল দেখুন,ಟೇಬಲ್ ಮೇಲಕ್ಕೆ ನೋಡಿ
টেবিল স্পেস,ಟೇಬಲ್ ಸ್ಪೇಸ್
ট্যাবলেট,ಟ್ಯಾಬ್ಲೆಟ್
ট্যাবুলার অ্যারে,ಕೋಷ್ಟಕ ರಚನೆ
ট্যাবুলেটিং ফাংশন,ಕೋಷ್ಟಕ ಕಾರ್ಯ
ট্যাগ করা আর্কিটেকচার,ಟ್ಯಾಗ್ ಮಾಡಲಾದ ವಾಸ್ತುಶಿಲ್ಪ
ট্যাগ করা ছবি ফাইল ফরম্যাট (TIFF),ಟ್ಯಾಗ್ ಮಾಡಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ಯಾಟ್ (TIFF)
ট্যান্ডাম সিস্টেম,ಟಂಡಮ್ ವ್ಯವಸ್ಥೆ
টেপ ঘনত্ব,ಟೇಪ್ ಸಾಂದ್ರತೆ
টেপ মাস্ক,ಟೇಪ್ ಮುಖವಾಡ
tar ফাইল,ಟಾರ್ ಫೈಲ್
টাস্ক,ಕಾರ್ಯ
টাস্ক বার,ಟಾಸ್ಕ್ ಬಾರ್
কাজের সূচি,ಕಾರ್ಯ ವೇಳಾಪಟ್ಟಿ
TCP/IP (ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল),TCP/IP (ಪ್ರಸರಣ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್)
টিয়ারডাউন অপারেশন,ಹರಿದು ಹಾಕುವ ಕಾರ್ಯಾಚರಣೆ
টেলিকম,ಟೆಲಿಕಾಂ
টেলিযোগাযোগ,ದೂರಸಂಪರ್ಕ
