Punjabi,Gujarati
ਸਪੇਸ-ਟਾਈਮ,અવકાશ-સમય
ਸਪੇਸ ਸਥਿਰ,અવકાશ સ્થિર
ਸਪੇਸ ਕੋਆਰਡੀਨੇਟਸ,જગ્યા કોઓર્ડિનેટ્સ
ਸਪੇਸ ਗਾਈਡ,જગ્યા માર્ગદર્શિકા
ਸਪੇਸ ਵਕਰਤਾ,જગ્યા વક્રતા
"ਸਪੇਸ ਟਾਈਮ ਕਰਵ, ਸਪੇਸ ਟਾਈਮ ਕਰਵ","અવકાશ સમય વળાંક, અવકાશ સમય વળાંક"
ਮਾਨਸਿਕ ਪ੍ਰਣਾਲੀ,માનસિક સિસ્ટમ
ਸਪੇਸ ਫੰਕਸ਼ਨ,જગ્યા કાર્ય
ਸਮਾਂ ਮਿਆਦ,સમયગાળો
ਸਮਾਂ ਅੰਤਰਾਲ,સમય અંતરાલ
ਸਮਾਂ ਮਾਪ,સમય માપન
ਸਮਾਂ ਬਿੰਦੂ,સમય બિંદુ
ਸਮਾਂ ਖੇਤਰ,સમય ઝોન
ਸਪੇਸ ਸਮਰੂਪਤਾ,અવકાશ સમપ્રમાણતા
ਸਪੇਸ ਟ੍ਰੈਜੈਕਟਰੀ,અવકાશ માર્ગ
ਸਪੇਸ ਫਰਕ,જગ્યા તફાવત
ਸਪੇਸ ਵਾਲੀਅਮ,જગ્યા વોલ્યુમ
ਪੁਲਾੜ ਯਾਨ,અવકાશયાન
"ਪੁਲਾੜ ਵੇਗ, ਅਸਮਾਨ ਵੇਗ","અવકાશ વેગ, આકાશ વેગ"
ਅਸਮਾਨ ਲਹਿਰ,આકાશ તરંગ
ਸਮੇਂ ਦਾ ਸਬੰਧ,સમયનો સંબંધ
ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਐਂਟੀਨਾ,ઇન્ટર્સ્ટિશલ એન્ટેના
ਇੰਟਰਸਟੈਲਰ ਆਈਸੋਬਾਰ,ઇન્ટરસ્ટેલર આઇસોબાર્સ
ਅੰਤਰਾਲ,અંતરાલ
ਵਿਭਿੰਨ ਡੰਡੇ,વિભેદક લાકડી
ਅੰਤਰ ਪੱਤਾ,વિભેદક પર્ણ
ਪੁਲਾੜ ਯਾਨ,અવકાશયાન
ਆਕਾਸ਼ੀ,આકાશી
ਖਾਸ ਮਕਸਦ ਕੰਪਿਊਟਰ,ખાસ હેતુનું કમ્પ્યુટર
ਰਿਲੇਟੀਵਿਟੀ ਦਾ ਖਾਸ ਸਿਧਾਂਤ,સાપેક્ષતાનો ચોક્કસ સિદ્ધાંત
ਖਾਸ ਧੁਨੀ ਰੁਕਾਵਟ,ચોક્કસ એકોસ્ટિક અવબાધ
"ਤਬਾਦਲਾ, ਅੰਤਰਾਲ","સ્થાનાંતરણ, અંતરાલ"
ਪਰਿਵਰਤਨਸ਼ੀਲ,સંક્રમણકારી
ਮਾਰਕਰ ਅੰਤਰਾਲ,માર્કર અંતરાલ
ਅੰਤਰਾਲ ਲਹਿਰ,અંતરાલ તરંગ
ਨਿਰਧਾਰਕ,સ્પષ્ટકર્તા
"ਸ਼ਾਲਖੰਡ, ਸਮਤਖੰਡ, ਸਪਾਲ","શાલખંડ, સમુતખંડ, સ્પાલ"
"ਏਕੀਕਰਣ, ਸਪੌਨਿੰਗ","એકત્રીકરણ, સ્પાવિંગ"
ਐਕਸਟੈਂਸ਼ਨ,એક્સ્ટેંશન
"ਚੰਗਿਆੜੀ, ਚੰਗਿਆੜੀ","સ્પાર્ક, સ્પાર્ક"
ਵਿਰੋਧੀ ਚੰਗਿਆੜੀ,વિરોધી સ્પાર્ક
ਚਮਕਦੀ ਕੁੰਡਲੀ,સ્પાર્કિંગ જન્માક્ષર
ਚੰਗਿਆੜੀ ਇਮਰਸ਼ਨ,સ્પાર્ક નિમજ્જન
ਸਪਾਰਕਿੰਗ ਬਾਰੰਬਾਰਤਾ,સ્પાર્કિંગ આવર્તન
ਸਪਾਰਕਿੰਗ ਅੰਤਰਾਲ,સ્પાર્કિંગ અંતરાલ
"ਸਪਾਰਕਿੰਗ ਗੈਪ ਨੋਜ਼ਲ, ਇਲੈਕਟ੍ਰੋਡਲੈੱਸ ਨੋਜ਼ਲ","સ્પાર્કિંગ ગેપ નોઝલ, ઇલેક્ટ્રોડલેસ નોઝલ"
ਸਪਾਰਕਿੰਗ ਲੰਬਾਈ,સ્પાર્કિંગ લંબાઈ
ਸਪਾਰਕ ਲਾਈਨ,સ્પાર્ક લાઇન
ਸਪਾਰਕ ਪਲੱਗ,સ્પાર્ક પ્લગ
ਸਪਾਰਕਿੰਗ ਵੋਲਟੇਜ,સ્પાર્કિંગ વોલ્ટેજ
ਚਮਕਦਾਰ ਕਮ,સ્પાર્કલિંગ કમ
ਸਪਾਰਕਿੰਗ ਵਿਰੋਧ,સ્પાર્કિંગ પ્રતિકાર
ਸਪਾਰਕਿੰਗ ਸਪੈਕਟ੍ਰਮ,સ્પાર્કિંગ સ્પેક્ટ્રમ
ਸਪਾਰਕ ਟੈਸਟ,સ્પાર્ક ટેસ્ટ
ਸਪਾਰਕ ਟ੍ਰਾਂਸਮੀਟਰ,સ્પાર્ક ટ્રાન્સમીટર
ਸਪਾਰਕਿੰਗ ਅੰਤਰਾਲ ਮੋਡੂਲੇਸ਼ਨ,સ્પાર્કિંગ અંતરાલ મોડ્યુલેશન
sphincter ਅੰਤਰਾਲ,સ્ફિન્ક્ટર અંતરાલ
ਸਪਾਰਕ ਪਲੱਗ,સ્પાર્ક પ્લગ
ਚਮਕਣ ਦੀ ਸੰਭਾਵਨਾ,સ્પાર્કિંગ સંભવિત
ਹਲਕਾ ਸ਼ਾਖਾ,પ્રકાશ શાખા
"ਆਕਾਸ਼ੀ, ਸਥਾਨਕ","આકાશી, સ્થાનિક"
ਆਕਾਸ਼ੀ ਭਾਗ,અવકાશી ઘટક
"ਸਥਾਨਿਕ ਕੋਆਰਡੀਨੇਟਸ, ਆਕਾਸ਼ੀ ਧੁਰੇ, ਸਥਾਨ ਨਿਰਦੇਸ਼ਾਂਕ, ਤਿੰਨ-ਅਯਾਮੀ ਧੁਰੇ","અવકાશી કોઓર્ડિનેટ્સ, અવકાશી કોઓર્ડિનેટ્સ, સ્થાન કોઓર્ડિનેટ્સ, ત્રિ-પરિમાણીય કોઓર્ડિનેટ્સ"
ਆਕਾਸ਼ੀ ਵਕਰਤਾ,અવકાશી વક્રતા
ਆਕਾਸ਼ੀ ਘਣਤਾ,અવકાશી ઘનતા
ਆਕਾਸ਼ੀ ਦਿਸ਼ਾ,અવકાશી દિશા
ਆਕਾਸ਼ੀ ਨੁਕਸ,અવકાશી દોષ
"ਸਟੀਰੀਓਸਕੋਪਿਕ ਵੰਡ, ਸਥਾਨਿਕ ਵੰਡ, ਸਥਾਨਿਕ ਵੰਡ","સ્ટીરિયોસ્કોપિક વિતરણ, અવકાશી વિતરણ, અવકાશી વિતરણ"
"ਸਟੀਰੀਓਸਕੋਪਿਕ ਪ੍ਰਭਾਵ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਪ੍ਰਭਾਵ","સ્ટીરિયોસ્કોપિક અસર, સ્ટીરિયોસ્કોપિક અસર"
ਸਟੀਰੀਓਸਕੋਪਿਕ ਕਾਰਕ,સ્ટીરિયોસ્કોપિક પરિબળ
ਗੁਣਕ,ગુણક
ਆਕਾਸ਼ੀ ਸਮਰੂਪਤਾ,અવકાશી એકરૂપતા
ਆਕਾਸ਼ੀ isomorphism,અવકાશી આઇસોમોર્ફિઝમ
"ਸਟੀਰੀਓਸਕੋਪਿਕ ਗੋਲਾ, ਆਕਾਸ਼ੀ ਮਾਡਲ","સ્ટીરિયોસ્કોપિક સ્ફિયર, અવકાશી મોડેલ"
ਸਵਰਗੀ ਪਲ,અવકાશી ક્ષણ
ਅਸਮਾਨ ਗਤੀ,આકાશ ગતિ
ਆਕਾਸ਼ ਜਾਲ,સ્કાય નેટ
ਆਕਾਸ਼ੀ ਧਰੁਵੀ ਕੋਆਰਡੀਨੇਟਸ,અવકાશી ધ્રુવીય કોઓર્ડિનેટ્સ
ਦਿਸ਼ਾਤਮਕ ਮਾਤਰਾ,દિશાત્મક પરિમાણ
ਆਕਾਸ਼ੀ ਰੋਟੇਸ਼ਨ,અવકાશી પરિભ્રમણ
ਛੁੱਟੀ ਵੇਰੀਏਬਲ,રજા ચલ
ਆਕਾਸ਼ੀ ਵੇਗ,અવકાશી વેગ
ਆਕਾਸ਼ੀ ਵਾਲੀਅਮ,અવકાશી વોલ્યુમ
ਖੜੋਤ,ક્રોનિક
aap ਕੁੰਜੀ,aap કી
"ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ, ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ","ચોક્કસ સાપેક્ષતા, વિશિષ્ટ સાપેક્ષતા"
"ਰਿਸ਼ਤੇਦਾਰ, ਖਾਸ, ਖਾਸ","સંબંધિત, ચોક્કસ, વિશેષ"
ਖਾਸ ਸਮਾਈ,ચોક્કસ શોષણ
ਖਾਸ ਧੁਨੀ ਸਮਰੱਥਾ,ચોક્કસ એકોસ્ટિક ક્ષમતા
ਖਾਸ ਧੁਨੀ ਜਵਾਬ,ચોક્કસ એકોસ્ટિક પ્રતિભાવ
ਖਾਸ ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ,ચોક્કસ એકોસ્ટિક પ્રતિકાર
"ਖਾਸ ਕਾਰਵਾਈ, ਖਾਸ ਪ੍ਰਤੀਕ੍ਰਿਆ","ચોક્કસ ક્રિયા, ચોક્કસ પ્રતિક્રિયા"
ਖਾਸ ਪਤਾ,ચોક્કસ સરનામું
ਖਾਸ ਚਾਰਜ,ચોક્કસ ચાર્જ
ਖਾਸ ਡਰਾਈਵ,ચોક્કસ ડ્રાઇવ
ਖਾਸ ਚਾਲਕਤਾ,ચોક્કસ વાહકતા
ਵਿਸ਼ੇਸ਼ ਅੱਖਰ ਸੰਖੇਪ,વિશિષ્ટ પાત્ર સંક્ષેપ
"ਖਾਸ ਐਨਥਲਪੀ, ਖਾਸ ਐਨਥਲਪੀ","ચોક્કસ એન્થાલ્પી, ચોક્કસ એન્થાલ્પી"
ਖਾਸ ਫੋਰਸ,ચોક્કસ બળ
ਖਾਸ ਬਾਲਣ ਦੀ ਖਪਤ,ચોક્કસ બળતણ વપરાશ
ਖਾਸ ਗਾਮਾ-ਰੇ ਨਿਕਾਸ,ચોક્કસ ગામા-રે ઉત્સર્જન
"ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ","ચોક્કસ ઘનતા, સંબંધિત ઘનતા"
ਰਿਸ਼ਤੇਦਾਰ ਘਣਤਾ ਬੋਤਲ,સંબંધિત ઘનતા બોટલ
ਖਾਸ ਗਰਮੀ,ચોક્કસ ગરમી
ਖਾਸ ਰੁਕਾਵਟ,ચોક્કસ અવબાધ
ਖਾਸ ਪ੍ਰੇਰਣਾ,ચોક્કસ આવેગ
ਖਾਸ ਇਲੈਕਟ੍ਰੋਨੈਗੇਟਿਵਿਟੀ,ચોક્કસ ઇલેક્ટ્રોનેગેટિવિટી
ਖਾਸ ਤੀਬਰਤਾ,ચોક્કસ તીવ્રતા
ਖਾਸ ਅੰਦਰੂਨੀ ਊਰਜਾ,ચોક્કસ આંતરિક ઊર્જા
ਖਾਸ ionization,ચોક્કસ આયનીકરણ
ਖਾਸ ਸ਼ਕਤੀ,ચોક્કસ શક્તિ
ਖਾਸ ਭੰਗ ਸ਼ਕਤੀ,ચોક્કસ વિસર્જન શક્તિ
ਖਾਸ ਪ੍ਰੋਗਰਾਮ,ચોક્કસ કાર્યક્રમ
ਖਾਸ ਪ੍ਰੋਪਲਸ਼ਨ ਖਪਤ,ચોક્કસ પ્રોપલ્શન વપરાશ
ਖਾਸ ਸਹੀ ਐਂਟਰੌਪੀ,ચોક્કસ યોગ્ય એન્ટ્રોપી
ਰਿਸ਼ਤੇਦਾਰ ਰੇਡੀਓਐਕਟੀਵਿਟੀ,સંબંધિત કિરણોત્સર્ગીતા
ਖਾਸ ਵਿਰੋਧ,ચોક્કસ પ્રતિકાર
ਰਿਸ਼ਤੇਦਾਰ ਪ੍ਰਤੀਰੋਧਕਤਾ,સંબંધિત પ્રતિકારકતા
ਰਿਸ਼ਤੇਦਾਰ ਸਮਰੱਥਾ,સંબંધિત ક્ષમતા
ਖਾਸ ਪੋਲਰਿਟੀ ਰੋਟੇਸ਼ਨ,ચોક્કસ ધ્રુવીય પરિભ્રમણ
ਖਾਸ ਪੋਲਰਿਟੀ ਰੋਟੇਸ਼ਨਲ ਸਮਰੱਥਾ,ચોક્કસ ધ્રુવીય રોટેશનલ ક્ષમતા
ਖਾਸ ਚਾਲ,ચોક્કસ ચાલ
"ਖਾਸ ਰੁਝਾਨ, ਜਨਤਕ ਰੁਝਾਨ","ચોક્કસ વલણ, સમૂહ વલણ"
ਖਾਸ ਜ਼ੋਰ,ચોક્કસ જોર
ਖਾਸ ਲੇਸ,ચોક્કસ સ્નિગ્ધતા
ਖਾਸ ਵਾਲੀਅਮ,ચોક્કસ વોલ્યુમ
ਖਾਸ ਲੋਡ ਵਹਾਅ,ચોક્કસ લોડ પ્રવાહ
ਨਿਰਧਾਰਨ,સ્પષ્ટીકરણ
ਨਿਰਧਾਰਨ ਸੀਮਾ,સ્પષ્ટીકરણ શ્રેણી
ਨਿਰਧਾਰਨ ਸਹਿਣਸ਼ੀਲਤਾ (ਵਿਸ਼ੇਸ਼ਤਾ ਲੇਖ),સ્પષ્ટીકરણ સહિષ્ણુતા (વિશિષ્ટ લેખ)
ਨਿਰਧਾਰਤ,સ્પષ્ટ
ਨਿਰਧਾਰਤ ਅਕ੍ਰੋਮੈਟਿਕ ਰੋਸ਼ਨੀ,ઉલ્લેખિત વર્ણહીન પ્રકાશ
ਨਿਰਧਾਰਤ ਸ਼ੁੱਧਤਾ,સ્પષ્ટ શુદ્ધિકરણ
ਨਿਰਧਾਰਤ ਅਡਜਸ਼ਨ,સ્પષ્ટ સંલગ્નતા
ਨਿਰਧਾਰਤ ਸਹਿਣਸ਼ੀਲਤਾ,સ્પષ્ટ સહનશીલતા
"ਨਮੂਨਾ, ਨਮੂਨਾ","નમૂના, નમૂનો"
ਕਾਣੀ,કાની
ਕਾਨੀ ਇੰਟਰਫੇਰੋਮੈਟਰੀ,કાની ઇન્ટરફેરોમેટ્રી
ਸਪੈਕਟ੍ਰਮ ਦਬਾਅ ਦਾ ਪੱਧਰ,સ્પેક્ટ્રમ દબાણ સ્તર
ਸਪੈਕਟ੍ਰਮ ਪ੍ਰੋਜੈਕਟਰ,સ્પેક્ટ્રમ પ્રોજેક્ટર
"ਸਪੈਕਟਰੋਸਕੋਪ, ਸਪੈਕਟਰੋਸਕੋਪ","સ્પેક્ટ્રોસ્કોપ, સ્પેક્ટ્રોસ્કોપ"
ਸਪੈਕਟ੍ਰਲ ਸੰਪੂਰਨ ਵਿਸ਼ਾਲਤਾ,સ્પેક્ટ્રલ સંપૂર્ણ તીવ્રતા
ਸਪੈਕਟ੍ਰਲ ਰੇਡੀਅਸ ਵੇਗ,વર્ણપટ ત્રિજ્યા વેગ
ਸਪੈਕਟ੍ਰਲ ਬੈਂਡ,સ્પેક્ટ્રલ બેન્ડ
ਸਪੈਕਟ੍ਰਲ ਕਲਾਸ,સ્પેક્ટ્રલ વર્ગ
ਸਪੈਕਟ੍ਰਲ ਵਰਗੀਕਰਣ,સ્પેક્ટ્રલ વર્ગીકરણ
ਸਪੈਕਟ੍ਰਲ ਅੱਖਰ,સ્પેક્ટ્રલ પાત્ર
ਮਨੁੱਖੀ ਵਿਛੋੜੇ ਦਾ ਸਿਧਾਂਤ,માનવ વિયોજન પ્રમેય
"ਸਪੈਕਟ੍ਰਲ ਘਣਤਾ, ਮਨੁੱਖੀ ਘਣਤਾ","સ્પેક્ટ્રલ ઘનતા, માનવ ઘનતા"
ਸਪੈਕਟ੍ਰਲ ਪਾਵਰ ਵੰਡ,સ્પેક્ટ્રલ પાવર વિતરણ
ਸਪੈਕਟ੍ਰਲ ਊਰਜਾ ਵੰਡ ਵਕਰ,સ્પેક્ટ્રલ ઊર્જા વિતરણ વળાંક
ਸਪੈਕਟ੍ਰਲ ਨਿਕਾਸ,સ્પેક્ટ્રલ ઉત્સર્જન
ਸਪੈਕਟ੍ਰਲ ਊਰਜਾ ਵੰਡ,સ્પેક્ટ્રલ ઊર્જા વિતરણ
ਸਪੈਕਟ੍ਰਲ ਸਬੂਤ,સ્પેક્ટ્રલ પુરાવા
ਸਪੈਕਟ੍ਰਲ ਰੰਗ,સ્પેક્ટ્રલ રંગ
ਸਪੈਕਟ੍ਰਲ ਲਾਈਨ,વર્ણપટ રેખા
ਸਪੈਕਟ੍ਰਲ ਮਿਆਰ,સ્પેક્ટ્રલ ધોરણ
ਸਪੈਕਟ੍ਰਲ ਮਿਆਦ,વર્ણપટ સમયગાળો
ਸਪੈਕਟ੍ਰਲ ਧਰੁਵੀਕਰਨ,સ્પેક્ટ્રલ ધ્રુવીકરણ
"ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਪ੍ਰੋਫਾਈਲ, ਸਪੈਕਟ੍ਰਲ ਪ੍ਰੋਫਾਈਲ","સ્પેક્ટ્રોસ્કોપિક રૂપરેખા, સ્પેક્ટ્રલ પ્રોફાઇલ"
ਸਪੈਕਟ੍ਰਲ ਕੈਲੋਰੀਮੀਟਰ,સ્પેક્ટ્રલ કેલરીમીટર
ਸਪੈਕਟ੍ਰਲ ਰੇਡੀਅਸ,વર્ણપટ ત્રિજ્યા
ਸਪੈਕਟ੍ਰਲ ਪ੍ਰਤੀਬਿੰਬ,વર્ણપટનું પ્રતિબિંબ
ਸਪੈਕਟ੍ਰਲ ਪ੍ਰਤੀਬਿੰਬ ਵਕਰ,વર્ણપટ પ્રતિબિંબ વળાંક
"ਸਪੈਕਟ੍ਰਲ ਖੇਤਰ, ਸਪੈਕਟ੍ਰਲ ਖੰਡ","સ્પેક્ટ્રલ પ્રદેશ, વર્ણપટ ખંડ"
"ਸਪੈਕਟ੍ਰਲ ਰੈਜ਼ੋਲਿਊਸ਼ਨ, ਸਪੈਕਟ੍ਰਮ ਰੈਜ਼ੋਲਿਊਸ਼ਨ","સ્પેક્ટ્રલ રિઝોલ્યુશન, સ્પેક્ટ્રમ રિઝોલ્યુશન"
ਸਪੈਕਟ੍ਰਲ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,સ્પેક્ટ્રલ સંવેદનશીલતા
ਸਪੈਕਟ੍ਰਲ ਕ੍ਰਮ,સ્પેક્ટ્રલ ક્રમ
ਸਪੈਕਟ੍ਰਲ ਸੀਮਾ,વર્ણપટ શ્રેણી
ਸਪੈਕਟ੍ਰਲ ਪੀੜ੍ਹੀ,સ્પેક્ટ્રલ પેઢી
ਸਪੈਕਟ੍ਰਲ ਸਪੈਕਟ੍ਰਮ,સ્પેક્ટ્રલ સ્પેક્ટ્રમ
ਸਪੈਕਟ੍ਰਲ ਪੋਸਟ,સ્પેક્ટ્રલ પોસ્ટ
ਮਨੁੱਖੀ ਅਸੂਲ,માનવ સિદ્ધાંત
ਸਪੈਕਟ੍ਰਲ ਤਬਦੀਲੀ,સ્પેક્ટ્રલ સંક્રમણ
ਸਪੈਕਟ੍ਰਲ ਪ੍ਰਸਾਰਣ ਕਰਵ,સ્પેક્ટ્રલ ટ્રાન્સમિશન વળાંક
ਸਪੈਕਟ੍ਰਲ ਕਲਾਸ,સ્પેક્ટ્રલ વર્ગ
ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੀਟਰ,સ્પેક્ટ્રોફોટોમીટર
ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫਰ,સ્પેક્ટ્રોગ્રાફર
"ਸਪੈਕਟ੍ਰੋਗਰਾਮ, ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫ","સ્પેક્ટ્રોગ્રામ, સ્પેક્ટ્રોગ્રાફ"
"ਸਪੈਕਟ੍ਰੋਬੋਲੋਗ੍ਰਾਫ਼, ਸਪੈਕਟ੍ਰੋਫੋਟੋਗ੍ਰਾਫਰ","સ્પેક્ટ્રોબોલોગ્રાફ, સ્પેક્ટ્રોફોટોગ્રાફર"
ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਫਲੋਰੋਮੀਟਰ,સ્પેક્ટ્રોસ્કોપિક ફ્લોરોમીટર
ਸਪੈਕਟ੍ਰਮ ਤਸਵੀਰ,સ્પેક્ટ્રમ ચિત્ર
ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,સ્પેક્ટ્રોગ્રાફિક વિશ્લેષણ
"ਸਪੈਕਟਰੋ ਹੈਲੀਓਗ੍ਰਾਫ, ਸਪੈਕਟਰੋ ਹੈਲੀਓਗ੍ਰਾਫ","સ્પેક્ટ્રો હેલિયોગ્રાફ, સ્પેક્ટ્રો હેલિયોગ્રાફ"
ਸਪੈਕਟ੍ਰਲ ਦੂਰਬੀਨ,સ્પેક્ટ્રલ ટેલિસ્કોપ
"ਸਪੈਕਟਰੋਮੀਟਰ, ਸਪੈਕਟਰੋਮੀਟਰ","સ્પેક્ટ્રોમીટર, સ્પેક્ટ્રોમીટર"
ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ,સ્પેક્ટ્રોમેટ્રી
ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਮਾਈਕ੍ਰੋਸਕੋਪ,સ્પેક્ટ્રોસ્કોપિક માઇક્રોસ્કોપ
ਸਪੈਕਟ੍ਰਲ ਵਰਣਮਾਲਾ,સ્પેક્ટ્રલ મૂળાક્ષરો
ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੀਟਰ ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੀਟਰ,સ્પેક્ટ્રોફોટોમીટર સ્પેક્ટ્રોફોટોમીટર
ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੀਟਰ,સ્પેક્ટ્રોફોટોમીટર
ਸਪੈਕਟ੍ਰਮ ਫੋਟੋਮੀਟਰ ਨਿਰੀਖਣ,સ્પેક્ટ્રમ ફોટોમીટર અવલોકન
ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੀਟਰ ਤਕਨਾਲੋਜੀ,સ્પેક્ટ્રોફોટોમીટર ટેકનોલોજી
ਸਪੈਕਟ੍ਰੋਪੋਲਾਰੀਮੀਟਰ,સ્પેક્ટ્રોપોલરીમીટર
ਸਪੈਕਟਰੋਮੀਟਰ,સ્પેક્ટ્રોમીટર
ਸਪੈਕਟ੍ਰਲ ਊਰਜਾ,સ્પેક્ટ્રલ ઊર્જા
ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਜੋੜਾ ਤਾਰਾ,સ્પેક્ટ્રોસ્કોપિક જોડી તારો
ਸਪੈਕਟ੍ਰਲ ਰਸਾਇਣਕ ਵਿਸ਼ਲੇਸ਼ਣ,સ્પેક્ટ્રલ રાસાયણિક વિશ્લેષણ
"ਸਪੈਕਟ੍ਰਲ ਵਿਸਥਾਪਨ ਕਾਨੂੰਨ, ਸਪੈਕਟ੍ਰਲ ਵਿਸਥਾਪਨ ਕਾਨੂੰਨ","સ્પેક્ટ્રલ ડિસ્પ્લેસમેન્ટ કાયદો, સ્પેક્ટ્રલ ડિસ્પ્લેસમેન્ટ કાયદો"
ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਨਿਰੀਖਣ,સ્પેક્ટ્રોસ્કોપિક અવલોકન
ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਪੈਰਾਲੈਕਸ,સ્પેક્ટ્રોસ્કોપિક લંબન
ਸਪੈਕਟ੍ਰਲ ਰੈਜ਼ੋਲੂਸ਼ਨ,સ્પેક્ટ્રલ રિઝોલ્યુશન
ਸਪੈਕਟ੍ਰਲ ਸਪਲਿਟਿੰਗ ਗੁਣਾਂਕ,સ્પેક્ટ્રલ વિભાજન ગુણાંક
ਸਪੈਕਟ੍ਰਲ ਜੋੜਾ ਤਾਰਾ,સ્પેક્ટ્રલ જોડી તારો
ਸਪੈਕਟ੍ਰਲ ਯੂਨਿਟ,સ્પેક્ટ્રલ એકમ
ਸਪੈਕਟ੍ਰਲ ਸ਼ੁੱਧ,સ્પેક્ટ્રલ શુદ્ધ
"ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ, ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ","સ્પેક્ટ્રોલોજિસ્ટ, સ્પેક્ટ્રમ વૈજ્ઞાનિક"
ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ,સ્પેક્ટ્રોમેટ્રી
"ਸਪੈਕਟ੍ਰਮ, ਮਨੁੱਖੀ","સ્પેક્ટ્રમ, માનવ"
ਸਪੈਕਟ੍ਰਲ ਵਿਸ਼ਲੇਸ਼ਣ,સ્પેક્ટ્રલ વિશ્લેષણ
ਸਪੈਕਟ੍ਰਮ ਰੋਸ਼ਨੀ ਚਿੱਤਰ,સ્પેક્ટ્રમ બ્રિલિયન્સ ડાયાગ્રામ
ਸਪੈਕਟ੍ਰਮ ਬ੍ਰਿਲੀਅਨਸ ਰਿਸ਼ਤਾ,સ્પેક્ટ્રમ બ્રિલિયન્સ સંબંધ
ਗੜਬੜ ਸਪੈਕਟ੍ਰਮ,વિક્ષેપ સ્પેક્ટ્રમ
ਸਪੈਕਟ੍ਰਮ ਵੇਗ ਰਿਸ਼ਤਾ,સ્પેક્ટ્રમ વેલોસીટી સંબંધ
ਨਿਯਮਤ ਪ੍ਰਤੀਬਿੰਬ,નિયમિત પ્રતિબિંબ
"ਭਾਸ਼ਣ, ਭਾਸ਼ਣ","ભાષણ, ભાષણ"
ਬੋਲਣ ਦੀ ਕਮਜ਼ੋਰੀ,વાણીની ક્ષતિ
ਭਾਸ਼ਣ ਸੰਚਾਲਨ,ભાષણ મોડ્યુલેશન
ਸਪੀਚ ਰੇਡੀਏਸ਼ਨ ਸਪੈਕਟ੍ਰਮ,ભાષણ રેડિયેશન સ્પેક્ટ્રમ
ਭਾਸ਼ਣ ਦੀ ਪ੍ਰਵਾਨਗੀ,વાણી સ્વીકૃતિ
ਬੋਲੀ ਮਾਨਤਾ,વાણી ઓળખ
ਸਪੀਚ ਸਪੈਕਟ੍ਰਮ ਡਾਇਗਰਾਮ,સ્પીચ સ્પેક્ટ્રમ ડાયાગ્રામ
"ਸਪੀਚ ਸਿਗਨਲ, ਸਪੀਚ ਸਿਗਨਲ","સ્પીચ સિગ્નલ, સ્પીચ સિગ્નલ"
ਭਾਸ਼ਣ ਸਪੈਕਟ੍ਰਲ ਵਿਸ਼ਲੇਸ਼ਣ,ભાષણ સ્પેક્ટ્રલ વિશ્લેષણ
ਬੋਲੀ ਥ੍ਰੈਸ਼ਹੋਲਡ,ભાષણ થ્રેશોલ્ડ
ਭਾਸ਼ਣ ਲਹਿਰ,ભાષણ તરંગ
"ਹਿਲਾਉਣਾ, ਜਬਾੜਾ","ખસેડો, જડબાં"
ਵੇਗ ਵਿਘਨ,વેગ વિચલન
ਜੌਂ ਦੀ ਵੰਡ ਫੰਕਸ਼ਨ,જવ વિતરણ કાર્ય
ਇਮੂਲਸ਼ਨ ਕਸ਼ੀਪ੍ਰਤਾ,પ્રવાહી મિશ્રણ ક્ષીપ્રતા
ਸਪੀਡ ਰੈਗੂਲੇਟਰ,ઝડપ નિયમનકાર
ਸਪੀਡੋਮੀਟਰ,સ્પીડોમીટર
ਸਪਰੀ ਸੈੱਲ,સ્પેરી સેલ
ਸਪਰੀ ਪ੍ਰਕਿਰਿਆ,સ્પેરી પ્રક્રિયા
