Telugu,Hindi
వరుస ఇంటర్‌క్రాపింగ్,पंक्ति अंतःफसल
RTS పానీయం,तत्काल सेवा पेय
రన్నర్,उपरी भूस्तारी
రన్-ఆఫ్ వ్యవసాయం,अपवाह खेती
రన్-ఆఫ్,अपवाह जल
గ్రామీణ ప్రాంతీయ బ్యాంక్,क्षेत्रीय ग्रामीण बैंक
ముల్లంగి,मूली
రెయిన్ ట్రీ,विलायती सीरिस
రైసిన్,किशमिश
రాంబుటాన్,रैम्बूटान
రంగూన్ లత,रंगून की बेल
రాప్సీడ్,राई
రాస్ప్బెర్రీ,रसभरी
ఎలుక-తోక ముల్లంగి,"सुंगरा, मुंगरा"
రట్టన్,बेत
ఎర్రటి దేవదారు,तून
ఎరుపు క్లోవర్,त्रिपत्रा
ఎరుపు పట్టు చెట్టు,सेमल
రీడ్ గడ్డి,नरकुल
రోడ్స్ గడ్డి,रोड्स घास
రోడోడెండ్రాన్,बोरंश
రుస్,तातरी
బియ్యం,चावल
రిడ్జ్డ్ పొట్లకాయ,नसदार तोरई
గులాబీ,गुलाब
రోజ్ బెర్రీ,गुलाब जामुन
రోజ్మేరీ,रसभरी
రౌండ్ పొట్లకాయ,टिंडा
రబ్బరు,रबड़
ఎలుక,चूहा
రెడ్ పామ్ వీవిల్,लाल ताड़-घुन
ఎరుపు గుమ్మడికాయ బీటిల్,कद्दू की लाल भृंग
ఖడ్గమృగం బీటిల్,राइनोसिरस भृंग
బియ్యం వీవిల్,सुरसुरी
సెలైన్ ఆల్కలీ మట్టి,लवणी क्षारीय मृदा
సెలైన్ నేల,लवण मृदा
సాలినైజేషన్,लवणीभवन
లాలాజల గ్రంథి క్రోమోజోమ్,लार ग्रंथि गुणसूत्र
ఉ ప్పు,लवण
ఉప్పు ప్రభావిత నేల,लवण प्रभावित मृदा
ఉప్పు సూచిక,लवण सूचकांक
ఉప్పు ఒత్తిడి,लवण प्रतिबल
ఉప్పు సహనం,लवण सह्यता उच्छलन
నమూనా,प्रतिदर्श
నమూనా లోపం,प्रतिचयन त्रुटि
నమూనా యూనిట్,"प्रतिचयन मात्रक, नमूना मात्रक"
నమూనా,प्रतिचयन
ఇసుక,बालू
ఇసుక మట్టి,बलुई मृत्तिका
శాండీ లోవామ్,बलुई दोमट
ఇసుక నేల,"बलुई मिट्टी, बलुई मृदा"
సాప్,रस
మొక్క,पौध
సాపోనిఫికేషన్ విలువ,साबुनीकरण मान
ఉపగ్రహ DNA,अनुषंगी डीएनए
ఉపగ్రహ కలుపు,अनुषंगी खरपतवार
సంతృప్త ఆవిరి పీడనం,संतृप्त वाष्प दबाव
సవన్నా,सवाना (घास के मैदान)
స్కాఫోల్డ్ ప్రోటీన్,आलंबी प्रोटीन
స్కేప్,"स्केप, प्रवृंत"
స్కార్ఫికేషన్,क्षतचिह्न
సియోన్,"सायन, सांकुर"
సైనోఫైట్స్,छायाप्रिय पौधे
కాలానుగుణ చక్రం,ऋतुनिष्ठ चक्र
కాలానుగుణ కరువు,"मौसमी सूखा, मौसमी अनावृष्टि"
కాలానుగుణ మొక్క,मौसमी पादप
ద్వితీయ పెరుగుదల,द्वितीयक वृद्धि
ద్వితీయ మొక్కల పోషకాలు,द्वितीयक पादप पोषक (तत्व)
ద్వితీయ ఉత్పాదకత,द्वितीयक उत्पादकता
ద్వితీయ పండించడం,द्वितीयक भूपरिष्करण
సెడ్జ్,झाड़ी
విత్తనం పుట్టిన ఫంగస్,बीजोढ़ कवक
విత్తన ధృవీకరణ,बीज प्रमाणीकरण
విత్తన గట్టిపడటం,बीज दृढ़ीकरण
విత్తన చికిత్స,बीजोपचार
సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్,बीज एवं उर्वरक बुवाई यंत्र
విత్తనాలు,पौध
సీపేజ్,अंतःस्रवण
వేరు చేయుట,विसंयोजन
ఎంచుకోదగిన మార్కర్,वरणयोग्य चिह्नक
ఎంపిక ఒత్తిడి,वरण दबाव
సెలెక్టివ్ హెర్బిసైడ్,वरणात्मक शाकनाशी
సెలెక్టివిటీ ఇండెక్స్,वरणात्मकता सूचकांक
స్వీయ ఫలదీకరణం,स्वः निषेचन
స్వీయ సమృద్ధి,आत्म-निर्भरता
స్వీయ సన్నబడటం సామర్థ్యం,स्वतः विरलन क्षमता
స్వీయ-ఫ్రూట్‌ఫుల్,स्वतः फलदायी
స్వీయ-అపవాదు,स्वः असंगतता
స్వార్థ DNA,स्वार्थी डीएनए
సెమీ శుష్క,अर्ध शुष्क
ఇంద్రియ మూల్యాంకనం,संवेदी आकलन
సెపాల్,बाह्य दल
సీక్వెన్షియల్ క్రాపింగ్,क्रमिक सस्यन
సీరియల్ పలుచన,क्रमिक तनुता
సెరికల్చర్,रेशमकीट पालन
సెరోలజీ,सीरम विज्ञान
సీరం,सीरम
సెక్స్-నిర్ణయం,लिंग निर्धारण
సెక్స్-లింకేజ్,लिंग सहलग्नता
లైంగిక ప్రచారం,लैंगिक प्रवर्धन
షీట్ కోత,परत अपरदन
షెల్లింగ్,निखोलना
షెల్టర్ బెల్ట్,हवा के विरुद्ध रोक
స్వల్ప-రోజు మొక్క,अल्प प्रदीप्तकाली पादप
స్వల్ప-తరంగ రేడియేషన్,लघु - तरंगदैर्घ्य विकिरण
షటిల్ వెక్టర్,"बहुपोषी संवाहक, शटल संवाहक"
తోబుట్టువు,सहोदर
కొడవలి కణ రక్తహీనత,दात्र कोशिका अरक्तता
సిగ్మోయిడ్ కర్వ్,सिग्माभ वक्र
సిగ్నల్ పరికల్పన,संकेत परिकल्पना
ప్రాముఖ్యత పరీక్ష,सार्थकता परीक्षण
సైలేజ్,साइलेज (चारा)
గొయ్యి,भंडारण पात्र
సిల్ట్,"माद, तलछट"
సిల్ట్ లోమ్,तलछटी दोमट
సిల్వికల్చర్,वनवर्धन
సింక్,"गर्त, हौदी, सिंक"
సింక్ సామర్థ్యం,विलय क्षमता
సిస్టర్ క్రోమాటిడ్,सहअर्धसूत्र
సైట్-నిర్దిష్ట పోషక నిర్వహణ,स्थान-विशिष्ट पोषक तत्व प्रबंधन
వక్రీకృత పంపిణీ,वैषम्य वितरण
వరుస నాటడం దాటవేయండి,पंक्ति अंतराल रोपण
బురద అచ్చు,अवपंक फफूंदी
స్లో-రిలీజ్ ఎరువులు,मंद निर्मुक्त उर्वरक
బురద,आपंक
ముద్ద,कर्दम
సున్నితమైన పంటలు,शमनक फसलें
సామాజిక అటవీ,सामाजिक वानिकी
పచ్చిక సంస్కృతి,सतृणभूमि कृषि
పచ్చిక,सॉड घास
సోడిక్ నేల,सॉड मृदा
సోడియం శోషణ నిష్పత్తి,सोडियम अवशोषण अनुपात
సోడియం పంప్,सोडियम पंप
సాఫ్ట్-వుడ్ అంటుకట్టుట,मृदुकाष्क कलमबंदी
నేల సంశ్లేషణ,मृदा आसंजन
నేల వాయువు,मृदा वातन
నేల మొత్తం,मृदा पुंज
నేల క్షారత,मृदा क्षारीयता
నేల సవరణ,"भूमि शोधन, भूमि सुधार"
నేల విశ్లేషణ,मृदा विश्लेषण
నేల జీవవైవిధ్యం,मृदा जैव विविधता
నేల జీవశాస్త్రం,मृदा जैविकी
నేల వర్గీకరణ,मृदा वर्गीकरण
నేల ఘర్షణ,मृदा कोलॉइड
నేల సంపీడనం,मृदा संहतीकरण
నేల కండిషనర్లు,मृदा अनुकूलक
నేల పరిరక్షణ,मृदा संरक्षण
నేల క్రస్ట్,मृदा पपड़ी
నేల క్షీణత,मृदा निम्नीकरण
నేల ఎరోడిబిలిటీ కారకం,मृदा अपरदनीयता कारक
నేల సంతానోత్పత్తి,मृदा उर्वरता
నేల ఆదికాండము,मृदा उत्पत्ति
నేల ఆరోగ్యం,मृदा स्वास्थ्य
నేల హోరిజోన్,मृदा संस्तर
నేల స్థూల ఆర్గనైజమ్స్,मृदा वृहद्जीव
నేల నిర్వహణ,मृदा प्रबंधन
నేల మైక్రోబయాలజీ,मृदा सूक्ष्म जैविकी
నేల సూక్ష్మజీవులు,मृदा सूक्ष्मजीव
నేల తేమ లోటు,मृदा नमी अल्पता
నేల సేంద్రియ పదార్థం,मृदा कार्बनिक पदार्थ
నేల సచ్ఛిద్రత,मृदा सरंध्रता
నేల ఉత్పాదకత,मृदा उत्पादकता
నేల ప్రొఫైల్,मृदा परिच्छेदिका
నేల నాణ్యత,मृदा गुणवत्ता
నేల ప్రతిచర్య,मृदा अभिक्रिया
నేల నిరోధకత,मृदा प्रतिरोध
నేల లవణీయత,मृदा लवणता
నేల శాస్త్రం,मृदा विज्ञान
నేల అనారోగ్యం,मृदा रुग्णता
నేల జల్లెడ,मृदा छानना
నేల ద్రావణం,मृदा विलयन
నేల స్టెరిలెంట్,मृदा निर्जर्मीकारक
నేల నిర్మాణం,मृदा संरचना
నేల సస్పెన్షన్,मृदा निलंबन
నేల పరీక్ష,मृदा परीक्षण
నేల ఆకృతి,मृदा गठन
నేల నీటి సామర్థ్యం,मृदा-जल विभव
నేల నీరు,मृदाजल
సౌర స్థిరాంకం,सौर स्थिरांक
సౌర వికిరణం,सौर विकिरण
సౌర స్పెక్ట్రం,सौर वर्णक्रम
సౌరీకరణ,"सौर्यन, सूर्यीकरण"
ఏకైక పంట,एकल फसल
కరిగే సోడియం శాతం,घुलनशील सोडियम प्रतिशत
సోమాటిక్ సెల్,कायिक कोशिका
సోమాటిక్ పిండం,कायिक भ्रूण
సోమాటిక్ హైబ్రిడైజేషన్,कायिक संकरण
జొన్న గాయం,ज्वार क्षति
SOS జన్యువు,क्षतिपूरक जीन
సదరన్ బ్లాటింగ్,सदर्न शोषण
అంతరం (మొక్క),दूरी (पादप)
స్పాడిక్స్,"स्पेडिक्स, स्थूलमंजरी"
స్పాట్,स्पेथ
ప్రత్యేక అమరిక,विशेष विन्यास
ప్రత్యేక పంట,विशिष्ट सस्यन
ప్రత్యేక వ్యవసాయం,विशिष्ट कृषि
జాతులు,जाति
నిర్దిష్ట పంట తీవ్రత సూచిక,विशिष्ट फसल सघनता सूचकांक
నిర్దిష్ట ఆకర్షణ,"विशिष्ट गुरुत्व, आपेक्षिक गुरुत्व"
నిర్దిష్ట తేమ,सापेक्ष आर्द्रता
నిర్దిష్ట ఆకు ప్రాంతం,विशिष्ट पर्ण क्षेत्र
స్పెర్మాటోజెనిసిస్,शुक्राणुजनन
ఎస్-ఫేజ్,एस-प्रावस्था
స్పైక్,कणिश
స్పైక్లెట్,कणिशिका
స్పిండిల్ బుష్,तर्कु झाड़ी
స్ప్లాష్ కోత,बौछारी अपरदन
స్ప్లికింగ్,समबंधन
స్ప్లిట్ అప్లికేషన్,विभाजित प्रयोग
స్ప్లిట్ జన్యువులు,विखंडित जीन
స్ప్లిట్ ప్లాట్ డిజైన్,विभक्त प्लॉट डिजाइन
స్పాంజి టిష్యూ,स्पंजी ऊतक
ఆకస్మిక మ్యుటేషన్,स्वतः उत्परिवर्तन
బీజాంశం,बीजाणु
స్ప్రింక్లర్ ఇరిగేషన్,फुहारी सिंचाई
స్పడ్డింగ్,स्पडन
స్పర్,दलपुट
స్పర్ బేరింగ్,दलपुटधारी
స్క్వాల్,"अल्पकालिक झंझावात, अंधड़"
స్థిరీకరణ ఏజెంట్,स्थायीकर कर्मक
ప్రామాణిక విచలనం,मानक विचलन
ప్రధాన పంట,भोज्य फसल
ప్రారంభ కోడాన్,प्रारंभी प्रकूट
స్టార్టర్ పరిష్కారం,आरंभी विलयन
కాండం బోరర్,तना बेधक
కాండం-ముగింపు,स्तंभ अंत
స్టెనోస్పెర్మోకార్పీ,अवर्धबीजता
స్టెప్పీ,स्टेपी (घास के मैदान)
స్టెరిలైజేషన్,"निर्जर्मीकरण, बंध्यीकरण"
స్టిగ్మా గ్రహణశక్తి,वर्तिकाग्र सुग्राहिता
కళంకం,"वर्तिकाग्र, श्वासछिद्र"
స్టిల్ట్ రూట్,अवस्तंभ मूल
స్టోలన్,भूस्तारी
స్టోమాటా,रंध्र
మలం,स्टूलिंग
కోడాన్ ఆపు,रोध प्रकूट
స్ట్రాటిఫైడ్,स्तरित
స్ట్రాటిఫికేషన్,स्तरण
గడ్డి,भूसा
ఒత్తిడి,प्रतिबल
స్ట్రిప్ పంట,पट्टीदार सस्यन
స్ట్రిప్ ఇంటర్‌క్రాపింగ్,पट्टी अंतरासस्यन
స్ట్రోమా,पीठिका
మొండి,ठूंठ
మొద్దు మల్చింగ్,ठूंठ पलवार
శైలి,वर्तिका
ఉప తేమ,उप आर्द्र
సబరేషన్,"सुबरिनीकरण, कार्कीकरण"
మునిగిపోవడం,आप्लावन
జీవనాధార వ్యవసాయం,"जीविकोपार्जनी सस्यन, निर्वाही कृषि"
సబ్‌సూలింగ్,"अवमृदा, अवभूमि की गहरी जुताई"
ఉప జాతులు,उपजाति
ప్రత్యామ్నాయ పంట,प्रतिस्थापन सस्यन
ఉపరితలం,"क्रियाधार, अवस्तर"
ఉపరితల నీటిపారుదల,उपसतही सिंचन
వారసత్వం,अनुक्रमण
రసంతో,गूदेदार
సక్కర్,अंतः भूस्तारी
సుయి-జెనెరిస్,स्वतःवर्गीय
సన్-క్యూరింగ్,सौर उपचार
అనుబంధ నీటిపారుదల,"पूरक सिंचन, पूरक सिंचाई"
అనుబంధ సంస్థ,पूरक उद्यभ
అనుబంధ పరస్పర చర్య,अनुपूरक अन्योन्य क्रिया
సప్రెజర్ జన్యువు,निरोधक जीन
సర్ఫ్యాక్టెంట్,पृष्ठ संक्रियक
అవకాశం,"सुग्राही, ग्रहणशील"
సస్పెన్షన్ సంస్కృతి,निलंबन संवर्ध
స్థిరమైన వ్యవసాయం,"संधारणीय कृषि, टिकाऊ खेती"
స్థిరమైన అభివృద్ధి,संधारणीय विकास
సమూహ,वृंदन
కత్తి ఆకు,तलवारी पत्ती
సైకియం,साइकोनियम
సహజీవనం,"सहजीविता, सहजीवन"
సింగామి,युग्मक संलयन
బియ్యం తీవ్రత యొక్క వ్యవస్థ,धान सघनता पद्धति
దైహిక హెర్బిసైడ్,सर्वांगीय (स्थानांतरित) शाकनाशी
కుసుమ,कुसुम
కుంకుమ,केसर
సేజ్,सीस्ती
సాల్,साल
సాల్వియా,साल्विया
చెప్పు కలప,चंदन
సపోటా,चीकू
స్క్రూపైన్,केवड़ा
సీబక్‌హార్న్,धुरचुक
సెన్నా,सनाय
పాము కలప,चंद्रभागा
నువ్వులు,तिल
పాము పొట్లకాయ,चिचिड़ा
పుచ్చకాయ స్నాప్,कचरी
సబ్బు నట్,रीठा
జొన్న,ज्वार
సోయాబీన్,सोयाबीन
స్పానిష్ చెర్రీ,मोलश्री
బచ్చలికూర,पालक
కుదురు కలప,बारफली
స్పాంజ్ పొట్లకాయ,"घीया, तोरई"
స్టెవియా,स्टीविया
స్టింగ్ రేగుట,बिच्छू बूटी
రాతి పువ్వు,छड़ीला
స్ట్రాబెర్రీ,स्ट्राबेरी
సుడాన్ గడ్డి,सुडान घास
చెరుకుగడ,गन्ना
సమ్మర్ స్క్వాష్,चप्पन कद्दू
పొద్దుతిరుగుడు,सूरजमुखी
సన్‌హెంప్,सनई
తీపి క్లోవర్,"बनमेथी, सेंजी"
తీపి పొట్లకాయ,ककरोल
తీపి బంగాళాదుంప,शकरकंद
తీపి వైలెట్,वनषशाह
సాప్ సక్కర్,रस चूसक
చూసింది ఫ్లై,आरा मक्खी
స్కేల్ క్రిమి,शल्क कीट
సెమిలూపర్,अर्ध कुंडलक
షూట్ బోరర్,प्ररोह वेधक
పట్టు పురుగు,रेशम कीट
నత్త,घोंघा
స్పారో,गौरैया
సాలీడు,मकड़ी
ఉడుత,गिलहरी
కొమ్మ బోర్,तना वेधक
కాండం బోరర్,तना वेधक
కాండం గిర్డ్లర్,स्तंभ मेखला कीट
స్టోన్ వీవిల్,गुठली का घुन
నేల శాస్త్రవేత్త,मृदाविज्ञानी
వ్యూహాత్మక ఉద్యమం,अनुचलन गति
ట్యాగింగ్,टैगन (लेबलन)
ట్యాంక్ సిల్ట్,टैंक तलछट
రూట్ నొక్కండి,मूसला जड़
మొక్క,"बल्लर, नर मंजरी (मक्का)"
వర్గీకరణ,"वर्गिकी, वर्गीकरण विज्ञान"
సాంకేతికం,प्रौद्योगिकी
సమశీతోష్ణ జోన్,शीतोष्ण क्षेत्र
తాత్కాలిక విల్టింగ్,अस्थायी म्लानि
టెండ్రిల్,प्रतान
టెన్సియోమీటర్,"तनावमापी, टेन्सियोमीटर"
టెపాల్,परिदल
టెరాటోజెని,विरूपजनन
ముగింపు కోడాన్,समापन प्रकूट
టెర్రేస్,वेदिका
టెర్రస్ విరామం,वेदिका अंतराल
భూగోళ రేడియేషన్,भौमिक विकिरण
భూసంబంధమైన కలుపు మొక్కలు,भौमिक खरपतवार
టెస్ట్ క్రాస్,परीक्षार्थ संकरण
పరీక్ష బరువు,परीक्षण भार
టెస్టా,"बीजावरण, टेस्टा"
టెట్రాడ్,चतुष्क
టెట్రాప్లాయిడ్,चतुर्गुणित
టెట్రాప్లాయిడి,चतुर्गुणिता
థాలమస్,पुष्पासन
ఉష్ణ వాహకత,ताप संचालकता
థర్మల్ డిఫ్యూసివిటీ,तापीय विसरण
థర్మల్ ఇండక్షన్,तापीय प्रेरण
థర్మోకపుల్,"तापयुग्म, तापसंयुग्म"
థర్మోగ్రాఫ్,तापलेरवी
థర్మోపెడిసిటీ,तापीय आवर्तिता
థర్మోపెరియోడిజం,तापीय आवर्तन
థర్మోఫైల్,तापरागी
థర్మోటాక్సిస్,ताप अनुचलन
సన్నబడటం,विरसन
నూర్పిడి,"मड़ाई, गहाई"
టి ప్లాస్మిడ్,अर्बुद प्रेरक प्लाज्मिड
టైడల్ చిత్తడి నేలలు,"ज्वारीय दलदली भूमि, ज्वारीय दलदल"
టైల్ డ్రైనేజ్,खपरैल जल निकास
టిల్లియబిలిటీ,जुताई योग्यता
పండించడం,"जुताई, कर्पण"
టిల్లర్ (మొక్క),कल्ला (पादप)
టిల్లరింగ్,"कल्ले निकलना, तलशाखन"
టిల్లరింగ్ దశ,कल्ले फूटने की अवस्था
టిల్త్,भुरभुरी भूमि
కణజాల పరీక్ష,ऊतक परीक्षण
పసిపిల్లలు,ताड़ी
ఓరిమి,सह्यता
పై నేల,"ऊपरी मृदा, सतही मृदा"
టోపాటో,टमालू
టాప్-డ్రెస్సింగ్,खड़ी फसल में खाद डालना
టోపోక్లిమాటాలజీ,स्थल मौसमविज्ञान
పైన ఉండిపోయిన పొగాకు),शीर्षोमूलन (तंबाकू)
మొత్తం జీర్ణమయ్యే పోషకం,सकल पचनशील पोषक तत्व
మొత్తం కారకాల ఉత్పాదకత,सकल कारक उत्पादकता
మొత్తం కరిగే ఘనపదార్థాలు,कुल घुलनशील ठोस
టోటిపోటెన్సీ,पूर्णशक्तता
విషపూరితం,"आविषालुता, विषाक्तता"
టాక్సిన్,आविष
ట్రేస్ ఎలిమెంట్స్,"लेशतत्व, सूक्ष्म मात्रिकतत्व"
ట్రేసర్ ఎలిమెంట్స్,"अनुज्ञापक तत्व, अनुरेखक तत्व"
లావాదేవీలు,पार क्रियाशील
ట్రాన్స్క్రిప్షన్,अनुलेखन
పరివర్తన,रूपांतरण
ట్రాన్స్‌జెనిక్,पराजीनी
అనువాదం,अनुवाद
ట్రాన్స్‌లోకేషన్,स्थानांतरण
ప్రసారం,पारगमनता
ట్రాన్స్పిరేషన్ గుణకం,वाष्पोत्सर्जन गुणांक
ట్రాన్స్పిరేషన్ పుల్,वाष्पोत्सर्जन खिंचाव
ట్రాన్స్పిరేషన్ నిష్పత్తి,वाष्पोत्सर्जन अनुपात
మార్పిడి షాక్,प्रत्यारोपण झटका
మార్పిడి,रोपाई यंत्र
మార్పిడి,"रोपण, रोपाई"
రవాణా చేసిన నేల,स्थानांतरित मृदा
ట్రాన్స్‌పోసన్,ट्रांस्पोसोन
విలోమ పారుదల,अनुप्रस्थ जलनिकास
ఉచ్చు పంటలు,"पाश फसलें, फाँसू फसलें"
చెత్త,पत्ती उतारना (जैसे गन्ने में)
చికిత్స,उपचार
చెట్టు పంట,वृक्ष सस्यन
చెట్టు ఉంగరం,वृक्षवलय
ట్రయల్,परख
ఇరిగేషన్ మోసగించండి,अल्पमात्री सिंचाई
ట్రిగ్గర్ కారకం,विमोचक कारक
ట్రిప్లాయిడ్,त्रिगुणित
ట్రిపుల్ క్రాపింగ్,"त्रिधा सस्यन, तिहरा सस्यन"
ట్రోఫిక్ స్థాయి,पोषी स्तर
ట్రాపిక్ కదలికలు,अनुवर्तनी गति
ఉష్ణమండల ప్రాంతం,उष्ण कटिबंधीय क्षेत्र
ఉష్ణమండల,अनुवर्तन
నిజమైన సాంద్రత,वास्तविक घनत्व
నిజమైన డైజెస్టిబిలిటీ,वास्तविक पचनीयता
కత్తిరించబడిన ప్రొఫైల్,रुंड परिच्छेदिका
కత్తిరించిన నేల,रुंड भूमि
సునామి,सुनामी
గడ్డ దినుసు పంటలు,कंदीय फसलें
ట్యూబర్,कंद
కణితి,अर्बुद
మట్టి యొక్క పంక్తి,भूमि रुंडन
టండ్రా,टुंड्रा
మట్టిగడ్డ,"दर्भस्थल, टर्फ, पीट"
టర్గిడ్,स्फीत
టర్గర్ ఉద్యమం,स्फीति गति
టర్గర్ పీడనం,स्फीति दाब
టర్గర్,स्फीति
టర్నర్ సిండ్రోమ్,टर्नर का संलक्षण
రకం (మొక్క),"प्रकार, पादप प्रारूप"
టైప్ I లోపం,प्रथम प्रकार की त्रुटि
టైప్ II లోపం,द्वितीय प्रकार की त्रुटि
టైఫూన్,टाइफून
చింతపండు,इमली
టార్రాగన్,किरमाला
ఆలయం లేదా పుచ్చోమ చెట్టు,"स्वैर चंपा, सोन चंपा"
తిస్టిల్,सज्जी
థుజా,मोरपंखी
థైమ్,बनजवाइन
పొగాకు,तम्बाकू
టమోటా,टमाटर
దు orrow ఖం చెట్టు,हरसिंगार
ట్రిటికేల్,ट्रिटिकेल
ట్రంపెట్ వైన్,लटकनिया
ట్యూబెరోస్,रजनी गंधा
పసుపు,हल्दी
టర్నిప్,शलगम
భారతీయుగపు ఎర్ర ఖున్నము,पटेर
టీ దోమ,टी' मच्छर कीट
చెంప,दीमक
త్రిప్స్,थ्रिप्स
అల్ట్రాసెంట్రిఫ్యూగేషన్,द्रुतअपकेंद्रण
అల్ట్రాసౌండ్,पराध्वनि
అంబెల్,पुष्पछत्र
అన్‌కౌప్లింగ్,अयुग्मन
అవాంఛనీయమైనది,"अफलत्व, अफलन"
వివేకం,एकसंयोजी
యూనివర్సల్ జన్యు కోడ్,सार्वभौम आनुवंशिक कोड
సార్వత్రిక నేల నష్టం,सार्वभौम मृदा ह्रास समीकरण
అసంతృప్త కొవ్వు ఆమ్లాలు,असंतृप्त वसीय अम्ल
అప్‌ల్యాండ్ రైస్,उच्चभूमि धान
ఎత్తైన చోటు,"उपरिभूमि, उच्चभूमि"
పట్టణ కంపోస్ట్,शहरी कंपोस्ट
యూరియా,यूरिया
యూరియా,यूरिएज
ఉల్లా గడ్డి,उल्ला घास
టీకా,"वैक्सीन, टीका"
వాక్యూల్,"धानी, रसधानी"
విలువ-ఆధారిత వ్యవసాయం,मूल्यवर्धित कृषि
విలువ జోడించిన ఉత్పత్తి,मूल्यवर्धित उत्पाद
విలువ అదనంగా,मूल्यवर्धन
విలువ ఖర్చు నిష్పత్తి,मूल्य लागत अनुपात
దవడ ఎముక,वैम (पुष्पकात्मक अर्बस्कुलर)
ఆవిరి వేడి చికిత్స,वाष्प तापोपचार
ఆవిరి పీడనం,वाष्प दाब
వేరియబుల్ ఖర్చు,परिवर्ती लागत
వేరియబుల్ జన్యువు,परिवर्ती जीन
వేరియబుల్ రేట్ టెక్నాలజీ,परिवर्ती दर प्रौद्योगिकी
వ్యత్యాసం,प्रसारण भिन्नता
వైవిధ్యం,विभिन्नता
వెరైటీ,किस्म
వెక్టర్,रोग वाहक
వృక్ష సంపద,वनस्पति
వృక్షసంపద క్షీణత,वानस्पतिक निम्नीकरण
ఏపుగా ఉండే అవరోధం,वानस्पतिक रोध
ఏపుగా కవర్,वानस्पतिक आच्छादन
ఏపుగా ప్రచారం,वानस्पतिक प्रवर्धन
ఏపుగా ఉండే దశ,वानस्पतिक प्रावस्था
వెనిషన్,शिराविन्यास
వర్మికాస్టింగ్స్,"कृमि-क्षिप्ति, केंचुए का मल"
వర్మికంపోస్ట్,वर्मी कंपोस्ट
వర్నలైజేషన్,वसंतीकरण
నిలువు మల్చింగ్,ऊर्ध्व पलवार
వెర్టిసోల్,वर्टिसॉल
సాధ్యత (విత్తనం),जीवनक्षमता (बीज)
వైన్,"लता, द्राक्षालता"
వెనిగర్,सिरका
వీర్ జీన్,"उग्र जीन, विर जीन"
వర్జిన్ ల్యాండ్,"अकृष्य भूमि, अक्षत भूमि"
వర్జిన్ మట్టి,"अकृष्य मृदा, अक्षत मृदा"
వైరలెన్స్,उग्रता
వైరస్,विषाणु
వైరస్ కోట్ ప్రోటీన్,विषाणु आवरण प्रोटीन
వైరస్ ఇండెక్సింగ్,विषाणु सूचीकरण
స్నిగ్ధత,श्यानता
కనిపించే రేడియేషన్,दृश्य विकिरण
విటమిన్లు,विटामिन
విటికల్చర్,अंगूरोत्पादन
వివిపరస్,"सजीव प्रजक, जरायुज"
శూన్య స్థలం,रिक्त स्थान
అస్థిరత,वाष्पीकरण
వాలంటీర్ ప్లాంట్లు,नैसर्गिक पौधे
వనిల్లా,वनिला
వెటివర్,खस
పశువైద్య వైద్యుడు,पशु चिकित्सक
వైరాలజిస్ట్,विषाणुविज्ञानी
వేతనం,मजदूरी
వెచ్చని రక్తపాత జంతువు,नियत तापीय प्राणी
వ్యర్థ పదార్థాల నిర్వహణ,अपशिष्ट प्रबंधन
బంజర భూములు,व्यर्थ भूमि
నీటి అప్లికేషన్ సామర్థ్యం,जल प्रयोग दक्षता
నీటి దరఖాస్తు రేటు,जल प्रयोग दर
నీటి సమతుల్యత,जल संतुलन
నీటి సంపీడనం,जल संहतीकरण
నీటి పొదుపు,जल संरक्षण
నీటి వినియోగం,"जल की खपत, जल उपभोग"
నీటి రవాణా సామర్థ్యం,जल संवहन दक्षता
నీటి సంస్కృతి,जल कृषि
నీటి లోటు,जल न्यूनता
నీటి పంపిణీ సామర్థ్యం,जल वितरण दक्षता
వాటర్ డ్యూటీ,जलकर
నీటి బొచ్చు,जल कूंड
నీటి ద్వారాలు,जल द्वार
నీటి లాగింగ్,जलाक्रांति
నీటి నిర్వహణ,जल प्रबंधन
పంటల నీటి అవసరం,फसलों की जल मांग
నీటి సంతృప్త లోటు,जलसंतृप्तता न्यूनता
నీటి పట్టిక,भौम जलस्तर
నీటి వినియోగ సామర్థ్యం,जल उपयोग दक्षता
నీటి దిగుబడి,जल प्राप्ति
నీటి పెంపకం,जल संग्रहण
వాటర్‌షెడ్,जलसंभर
వాటర్‌షెడ్ మేనేజ్‌మెంట్,जलसंभर प्रबंधन
వాటర్‌షెడ్ చికిత్స,जलसंभर उपचार
వాటర్‌షెడ్-ఆధారిత వ్యవస్థ,जलसंभर प्रणाली
జలమార్గం,जलमार्ग
వేవ్-లెంగ్త్,तरंग दैर्घ्य
వాక్సింగ్,मोमीकरण
వాతావరణం,"मौसम, ऋतु"
వాతావరణం,"अपक्षयण, अपक्षय"
కలుపు,खरपतवार
కలుపు నియంత్రణ,खरपतवार नियंत्रण
కలుపు నియంత్రణ సామర్థ్యం,खरपतवार नियंत्रण दक्षता
కలుపు నిర్మూలన,खरपतवार निर्मूलन
కలుపు సూచిక,खरपतवार सूचकांक
వెస్ట్రన్ బ్లాటింగ్,वेस्टर्न शोषण
కలుపు స్పెక్ట్రం,खरपतवार स्पेक्ट्रम
కలుపు తీయుట,निराई
