Tamil,Odiya
குறிப்பிட்ட வழக்கமான,ନିର୍ଦ୍ଦିଷ୍ଟ ରୁଟିନ୍ |
நிறமாலை பதில்,ସ୍ପେକ୍ଟାଲ୍ ପ୍ରତିକ୍ରିୟା |
பேச்சு அழைப்பு,ବକ୍ତବ୍ୟ କଲିଂ
பேச்சு உள்ளீடு,ଭାଷଣ ଇନପୁଟ୍
"பேச்சு பிளஸ்
 சிக்னல்","ବକ୍ତବ୍ୟ ପ୍ଲସ୍
 ସଙ୍କେତ"
பேச்சு ஸ்க்ராம்ப்ளர்,ବକ୍ତବ୍ୟ ସ୍କ୍ରାମବ୍ଲର୍ |
பேச்சு சின்தசைசர்,ବକ୍ତବ୍ୟ ସିନ୍ଥେସିାଇଜର୍ |
வேக அழைப்பு,ଗତି କଲ୍
"கோள வகை
 தலை","ଗୋଲାକାର ପ୍ରକାର |
 ମୁଣ୍ଡ"
சுழல் பூட்டு,ସ୍ପିନ୍ ଲକ୍ |
சுழல் நான்கு கேபிள்,ସ୍ପିରାଲ୍ ଚାରୋଟି କେବୁଲ୍ |
ஸ்ப்லைன்,ସ୍ପ୍ଲିନ୍ |
பிளவு பட்டியல்,ଛେପ ପକାନ୍ତୁ |
பிளவு திரை,ସ୍କ୍ରିନ୍ ସପ୍ଲିଟ୍ ସ୍କ୍ରିନ୍ |
பிளவு,ବିଭାଜନ
ஸ்பூல்,Spol
ஸ்பூலர்,Spower
ஸ்பூலிங்,ସ୍ପୁଲଂ
ஸ்பூல் மேலாண்மை,Spol ପରିଚାଳନା
பரவல் ஸ்பெக்ட்ரம்,ସ୍ପେକ୍ଟ୍ରମ୍ ବିସ୍ତାର କରନ୍ତୁ |
"பரவல்-ஸ்பெக்ட்ரம்
 மாடுலேஷன்","ବିସ୍ତାର-ସ୍ପେକ୍ଟ୍ରମ୍ |
 ମୋଡ୍ୟୁଲେସନ୍"
ஸ்ப்ராக்கெட் தீவனம்,ସ୍ପ୍ରୋକେଟ୍ ଫିଡ୍ |
ஸ்ப்ராக்கெட் துளை,ସ୍ପ୍ରୋକେଟ୍ ହୋଲ୍ |
ஸ்ப்ராக்கெட் டிராக்,ସ୍ପ୍ରୋକେଟ୍ ଟ୍ରାକ୍ |
சிக்னலிங்,ସ୍ପର୍ଟ ସଙ୍କେତ
சதுர அணி,ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |
கசடு,ଚପଲ
அழுத்துதல்,ଚିପିଦିଅ |
நிலையான நிலை,ସ୍ଥିର ଅବସ୍ଥା
அடுக்கு,ଷ୍ଟାକ
அடுக்கு வழிமுறை,ଆଲଗୋରିଦମ
ஸ்டேக் கட்டிடக்கலை,ଷ୍ଟାକ୍ ସ୍ଥାପତ୍ୟ
ஆட்டோமேட்டாவை அடுக்கி வைக்கவும்,ଷ୍ଟାକ ଅଟୋମେଟାକୁ |
அடுக்கப்பட்ட வரைபடம்,ଷ୍ଟାକ୍ ହୋଇଥିବା ଗ୍ରାଫ୍ |
அடுக்கப்பட்ட வேலை,ଷ୍ଟାକ୍ ହୋଇଥିବା କାର୍ଯ୍ୟ
"அடுக்கப்பட்ட வேலை
 செயலாக்கம்","ଷ୍ଟାକ୍ ହୋଇଥିବା କାର୍ଯ୍ୟ
 ପ୍ରକ୍ରିୟାକରଣ"
அடுக்கு சட்டகம்,ଷ୍ଟାକ୍ ଫ୍ରେମ୍ |
ஸ்டேக் காட்டி,ଷ୍ଟାକ ସୂଚକ |
அடுக்கு,ଷ୍ଟାକିଂ
ஸ்டேக் கையாளுதல் (= ஸ்டேக் செயலாக்கம்),ଷ୍ଟାକ ମନିପୁଲେସନ୍ (= ଷ୍ଟାକ ପ୍ରକ୍ରିୟାକରଣ)
ஸ்டாக் சுட்டிக்காட்டி,ଷ୍ଟାକ ପଏଣ୍ଟର୍ |
"ஸ்டாக் சுட்டிக்காட்டி
 முகவரி பயன்முறை","ଷ୍ଟାକ ପଏଣ୍ଟର୍ |
 ଠିକଣା ମୋଡ୍"
அடுக்கு செயலாக்கம்,ଷ୍ଟାକ ପ୍ରକ୍ରିୟାକରଣ |
நிலை,ଠିଆ ହେବାର
"படிக்கட்டு
 அலைவடிவம்","ପାହାଞ୍ଚ
 ତରଙ୍ଗଫର୍ମ |"
தனியாக நிற்க,ଏକାକୀ ଠିଆ ହୁଅ
"தனியாக நிற்க
 மோடம்","ଏକାକୀ ଠିଆ ହୁଅ
 ମୋଡେମ୍"
"நிலையான தரவு
 பரிமாற்றம்","ଷ୍ଟାଣ୍ଡାର୍ଡ ତଥ୍ୟ |
 ବିନିମୟ"
"நிலையான தரவு
 வடிவம்","ଷ୍ଟାଣ୍ଡାର୍ଡ ତଥ୍ୟ |
 ଫର୍ମାଟ୍"
நிலையான கோப்பு,ମାନକ ଫାଇଲ |
நிலையான படிவம்,ମାନକ ଫର୍ମ
நிலையான வரைபடம்,ଷ୍ଟାଣ୍ଡାର୍ଡ ଗ୍ରାଫ୍ |
"தரநிலை
தகவல்","ମାନକ
ସୂଚନା"
நிலையான இடைமுகம்,ଷ୍ଟାଣ୍ଡାର୍ଡ ଇଣ୍ଟରଫେସ୍ |
தரப்படுத்தல்,ମାନକ
நிலையான லேபிள்,ଷ୍ଟାଣ୍ଡାର୍ଡ ଲେବଲ୍ |
"நிலையான இயக்க
 செயல்முறை","ମାନକ ଅପରେଟିଂ |
 ପ୍ରଣାଳୀ"
"நிலையான தயாரிப்பு
 தொகைகள்","ମାନକ ଉତ୍ପାଦ
 ସିମ୍ ର"
"நிலையான தயாரிப்பு
 கால","ମାନକ ଉତ୍ପାଦ
 ଶବ୍ଦ"
நிலையான நிரல்,ମାନକ କାର୍ଯ୍ୟକ୍ରମ |
"தரநிலை
 சப்ரூட்டீன்","ମାନକ
 ସବ୍ରୋଟାଇନ୍ |"
"நிலையான தொகை
 தயாரிப்புகள்","ମାନକ ରାଶି
 ଉତ୍ପାଦଗୁଡିକ"
நிலையான தொகை கால,ଷ୍ଟାଣ୍ଡାର୍ଡ ରାଶି ଶବ୍ଦ |
"நிலையான அமைப்பு
 செயல்","ମାନକ ବ୍ୟବସ୍ଥା
 କାର୍ଯ୍ୟ"
காத்திருப்பு,ସମର୍ଥନ
"காத்திருப்பு
 விண்ணப்பம்","ସମର୍ଥନ
 ପ୍ରୟୋଗ"
காத்திருப்பு தொகுதி,ଷ୍ଟାଣ୍ଡବାଇ ବ୍ଲକ
காத்திருப்பு கணினி,ଷ୍ଟାଣ୍ଡବାଇ କମ୍ପ୍ୟୁଟର |
காத்திருப்பு உபகரணங்கள்,ଷ୍ଟାଣ୍ଡବାଇ ଉପକରଣ |
காத்திருப்பு பதிவு,ଷ୍ଟାଣ୍ଡବାଇ ପଞ୍ଜିକରଣ |
காத்திருப்பு நேரம்,ଷ୍ଟାଣ୍ଡବାଇ ସମୟ
நட்சத்திர மூடல்,ଷ୍ଟାର୍ ବନ୍ଦ |
நட்சத்திர உயரம்,ଷ୍ଟାର୍ ଉଚ୍ଚତା |
நட்சத்திர நெட்வொர்க்,ଷ୍ଟାର୍ ନେଟୱାର୍କ |
நட்சத்திர நிரல்,ତାରା ପ୍ରୋଗ୍ରାମ୍
"நட்சத்திர பிட் (= தொடக்க
 சமிக்ஞை)","ଷ୍ଟାର୍ ବିଟ୍ (= ଆରମ୍ଭ କରନ୍ତୁ |
 ସଙ୍କେତ)"
"டயலிங் தொடங்குகிறது
 சிக்னல்","ଡାଏଲ୍ ଆରମ୍ଭ କରିବା |
 ସଙ୍କେତ"
"தொடக்க உறுப்பு
 (= தொடக்க சமிக்ஞை)","ଉପାଦାନ ଆରମ୍ଭ
 (= ସାଇନିକ୍ ଆରମ୍ଭ କରନ୍ତୁ)"
தொடக்க புள்ளியாக,ପ୍ରାରମ୍ଭ ବିନ୍ଦୁ
தொடக்க விசை,ଆରମ୍ଭ କୀ
"வடிவமைப்பின் தொடக்க
 கட்டுப்பாடு","ଫର୍ମାଟ୍ ଆରମ୍ଭ
 ନିୟନ୍ତ୍ରଣ"
"செய்தியின் தொடக்க
 குறியீடு","ବାର୍ତ୍ତା ଆରମ୍ଭ
 କୋଡ୍"
"உரையின் தொடக்க
 எழுத்து","ପାଠ ଆରମ୍ଭ
 ବର୍ଣ୍ଣ"
சிக்னலைத் தொடங்கவும்,ସଙ୍କେତ ଆରମ୍ଭ କରନ୍ତୁ |
நிறுத்தத் தொடங்குங்கள்,ଷ୍ଟପ୍ ଆରମ୍ଭ କରନ୍ତୁ |
நிறுத்த அமைப்பு,ଷ୍ଟପ୍ ସିଷ୍ଟମ୍ ଆରମ୍ଭ କରନ୍ତୁ |
நிறுத்த நேரத்தைத் தொடங்குங்கள்,ସମୟ ବନ୍ଦ କରନ୍ତୁ |
"நிறுத்தத் தொடங்குங்கள்
 பரவும் முறை","ଷ୍ଟପ୍ ଆରମ୍ଭ କରନ୍ତୁ |
 ସଂକ୍ରମଣ"
அடையாளத்தைத் தொடங்கவும்,ପ୍ରତୀକ ଆରମ୍ଭ କରନ୍ତୁ |
ஆரம்பிக்கும் நேரம்,ସମୟ ଆରମ୍ଭ
பட்டினி,ଅନାହାର
மாநில ஒதுக்கீடு,ରାଜ୍ୟ ଆସାଇନମେଣ୍ଟ |
மாநில குறியீடு,ରାଜ୍ୟ କୋଡ୍
அறிக்கை,ଷ୍ଟେଟମେଣ୍ଟ
அறிக்கை அமைப்பு,ଷ୍ଟେଟମେଣ୍ଟ ଶରୀର
"அறிக்கை செயல்பாடு
 வரையறை","ଷ୍ଟେଟମେଣ୍ଟ ଫଙ୍କସନ୍ |
 ସଂଜ୍ଞା"
"அறிக்கை
 அடையாளங்காட்டி","ଷ୍ଟେଟମେଣ୍ଟ
 ପରିଚାୟକ"
அறிக்கை லேபிள்,ଷ୍ଟେଟମେଣ୍ଟ ଲେବଲ୍ |
"அறிக்கை லேபிள்
 மாறிலி","ଷ୍ଟେଟମେଣ୍ଟ ଲେବଲ୍ |
 ସ୍ଥିର"
அறிக்கை எண்,ଷ୍ଟେଟମେଣ୍ଟ ନମ୍ବର
அறிக்கை வினை,ଷ୍ଟେଟମେଣ୍ଟ କ୍ରିୟା
மாநில அட்டவணை,ଷ୍ଟେଟ୍ ଟେବୁଲ୍ |
"மாநில மாற்றம்
 செயல்பாடு","ରାଜ୍ୟ ପରିବର୍ତ୍ତନ
 କାର୍ଯ୍ୟ"
நிலையான ஒதுக்கீடு,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ
"நிலையான இடையக
 ஒதுக்கீடு","ଷ୍ଟାଟିକ୍ ବଫର୍ |
 ଆବଣ୍ଟନ"
நிலையான இடையக,ଷ୍ଟାଟିକ୍ ବଫର
"நிலையான தரவு
 கட்டமைப்பு","ପରିସଂଖ୍ୟାନ ତଥ୍ୟ
 ଗଠନ"
"நிலையான காட்சி
 படம்","ପରିସଂଖ୍ୟାନ ପ୍ରଦର୍ଶନ
 ପ୍ରତିଛବି |"
நிலையான டம்ப்,ଷ୍ଟାଟିକ୍ ଡମ୍ପ
நிலையான பிழை,ପରିସଂଖ୍ୟାନ ତ୍ରୁଟି |
நிலையான,ପରିସଂଖ୍ୟାନ
"நிலையான காந்த
 செல்","ଷ୍ଟାଟିକ୍ ଚୁମ୍ବକୀୟ |
 କକ୍ଷ"
நிலையான நினைவகம்,ପରିସଂଖ୍ୟାନ ମେମୋରୀ
நிலையான ரேம்,ପରିସଂଖ୍ୟାନ RAM
நிலையான சேமிப்பு,ପରିସଂଖ୍ୟାନ ଷ୍ଟୋରେଜ୍
"நிலையான சேமிப்பு
 ஒதுக்கீடு","ପରିସଂଖ୍ୟାନ ଷ୍ଟୋରେଜ୍
 ଆବଣ୍ଟନ"
நிலையான சப்ரூட்டீன்,ଷ୍ଟାଟିକ୍ ସବ୍ରୋଟାଇନ୍ |
நிலையான சோதனை முறை,ପରିସଂଖ୍ୟାନ ପରୀକ୍ଷା ମୋଡ୍ |
நிலையான மாறி,ପରିସଂଖ୍ୟାନ ଭେରିଏବଲ୍ |
"நிலையம்
 ஏற்பாடு","ଷ୍ଟେସନ |
 ବ୍ୟବସ୍ଥା"
"நிலையான
 தகவல்
 ஆதாரம்","ସ୍ଥିର
 ସୂଚନା
 ଉତ୍ସ"
"நிலையான செய்தி
 ஆதாரம்","ସ୍ଥିର ବାର୍ତ୍ତା |
 ଉତ୍ସ"
நிலைய பேட்டரி,ଷ୍ଟେସନ ବ୍ୟାଟେରୀ |
நிலைய குறியீடு,ଷ୍ଟେସନ କୋଡ୍ |
"நிலைய கட்டுப்பாடு
 தொகுதி","ଷ୍ଟେସନ ନିୟନ୍ତ୍ରଣ |
 ବ୍ଲକ"
"நிலைய பிழை
 கண்டறிதல்","ଷ୍ଟେସନ ତ୍ରୁଟି |
 ଚିହ୍ନଟ"
"நிலைய தேர்வு
 குறியீடு","ଷ୍ଟେସନ୍ ଚୟନ
 କୋଡ୍"
"நிலையத்திற்கு நிலையம்
 சேவை","ଷ୍ଟେସନକୁ ଷ୍ଟେସନ |
 ସେବା"
"புள்ளிவிவர
 மல்டிபிளெக்சிங்","ପରିସଂଖ୍ୟାନ
 ସ୍ୱାର୍ଥକ"
"புள்ளிவிவர
 கணிப்பு","ପରିସଂଖ୍ୟାନ
 ଭବିଷ୍ୟବାଣୀ"
ஸ்டேட்டன் கடிகாரம்,ଷ୍ଟାଟନ୍ ଘଣ୍ଟା |
ஸ்டேட்டர்,ସାପ୍ତାହିକ
ஸ்டாட்ரே மாறி,ଷ୍ଟାଟର୍ ଭେରିଏବଲ୍
நிலை,ସ୍ଥିତି
நிலை சேனல்,ସ୍ଥିତି ଚ୍ୟାନେଲ |
நிலை வரி,ସ୍ଥିତି ରେଖା
நிலை பதிவு,ସ୍ଥିତି ରେଜିଷ୍ଟର |
நிலை ஸ்கேன்,ସ୍ଥିତିଗୁଡ଼ିକୁ
நிலை சொல்,ସ୍ଥିତି ଶବ୍ଦ
"படி படியாக
 செயல்பாடு","ପର୍ଯାୟ କ୍ରମେ
 ଅପରେସନ୍"
படி சுவிட்சின் படி,ଷ୍ଟେପ୍ ସୁଇଚ୍ ଦ୍ୱାରା ପଦକ୍ଷେପ |
"படி படியாக
 அமைப்பு","ପର୍ଯାୟ କ୍ରମେ
 ସିଷ୍ଟମ୍"
படி மாற்றம்,ପଦାଙ୍କ ପରିବର୍ତ୍ତନ
"ஸ்டெப் ஸ்டார்ட் ஸ்டாப்
 அமைப்பு","ଷ୍ଟେପ୍ ଷ୍ଟପ୍ ଷ୍ଟପ୍ ଷ୍ଟପ୍ |
 ସିଷ୍ଟମ୍"
படிநிலை மின்நோடி,ଚମ୍ପିଆ ମୋଟର
"ஸ்டெப்பர் சுவிட்ச்
 (= படிப்படியாக
 சொடுக்கி)","ଚପଲ ସୁଇଚ୍ |
 (= ପଦାଙ୍କ ଦ୍ୱାରା ପଦକ୍ଷେପ |
 ସୁଇଚ୍)"
படி அளவு,ପଦାଙ୍କ ଆକାର |
கடினமான சமன்பாடு,କଠିନ ସମୀକରଣ |
ஸ்டில் வீடியோ,ତଥାପି ଭିଡିଓ
"தோராயம்
 தன்னியக்க","ଷ୍ଟୋକାଷ୍ଟିକ୍ |
 ସ୍ୱୟଂଚାଳିତଟି"
சீரற்ற அணி,ଷ୍ଟୋକାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
சீரற்ற செயல்முறை,ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରକ୍ରିୟା |
பிட் நிறுத்து,ବିଟ୍ ବନ୍ଦ କର |
கதாபாத்திரத்தை நிறுத்துங்கள்,ବର୍ଣ୍ଣ ବନ୍ଦ କରନ୍ତୁ |
குறியீட்டை நிறுத்துங்கள்,ଷ୍ଟପ୍ କୋଡ୍
உறுப்பு நிறுத்தவும்,ଉପାଦାନ ବନ୍ଦ କରନ୍ତୁ |
வழிமுறைகளை நிறுத்துங்கள்,ନିର୍ଦ୍ଦେଶନାମା
சாவி நிறுத்துங்கள்,ବନ୍ଦ ଚାବି |
நிறுத்த லூப்,ଲୁପ୍ ବନ୍ଦ କର |
தடுப்பவர்,ଷ୍ଟପର୍
சிக்னலை நிறுத்துங்கள்,ସଙ୍କେତ ବନ୍ଦ କରନ୍ତୁ |
நேரம் நிறுத்துங்கள்,ସମୟ ବନ୍ଦ କରନ୍ତୁ |
சேமிப்பு,ସଂରକ୍ଷଣ
சேமிப்பக ஒதுக்கீடு,ସଂରକ୍ଷଣ ଆବଣ୍ଟନ |
சேமிப்பக பகுதி,ସଂରକ୍ଷଣ କ୍ଷେତ୍ର
சேமிப்பக தொகுதி,ସଂରକ୍ଷଣ ବ୍ଲକ
சேமிப்பக செல்,ସଂରକ୍ଷଣ କୋଷ
சேமிப்பக சுழற்சி,ସଂରକ୍ଷଣ ଚକ୍ର
சேமிப்பு அடர்த்தி,ସଂରକ୍ଷଣ ଘନତା |
சேமிப்பு கருவி,ସଂରକ୍ଷଣ ଉପକରଣ
சேமிப்பக டிரம்,ସଂରକ୍ଷଣ ଡ୍ରମ୍ |
சேமிப்பக டம்ப்,ଷ୍ଟୋରେଜ୍ ଡମ୍ପ୍ |
சேமிப்பக உறுப்பு,ଷ୍ଟୋରେଜ୍ ଉପାଦାନ |
சேமிப்பக பரிமாற்றம்,ଷ୍ଟୋରେଜ୍ ଏକ୍ସଚେଞ୍ଜ୍
சேமிப்பக நிரப்புதல்,ଷ୍ଟୋରେଜ୍ ଭରିବା |
சேமிப்பக ஃபிளிப் ஃப்ளாப்,ଷ୍ଟୋରେଜ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
"சேமிப்பு
 துண்டாக்கும்","ସଂରକ୍ଷଣ
 ବନ୍ଧ୍ୟା"
சேமிப்பக வரிசைமுறை,ଷ୍ଟୋରେଜ୍ ହାଇରାର୍କି |
சேமிப்பக காட்டி,ସଂରକ୍ଷଣ ସୂଚକ
சேமிப்பக ஒருங்கிணைப்பாளர்,ଷ୍ଟୋରେଜ୍ ଇଣ୍ଟିଗ୍ରେଟର |
"சேமிப்பு
 குறுக்கீடு","ସଂରକ୍ଷଣ
 ହସ୍ତକ୍ଷେପ"
சேமிப்பக விசை,ସଂରକ୍ଷଣ ଚାବି
சேமிப்பக ஒளி,ସଂରକ୍ଷଣ ଆଲୋକ
சேமிப்பு இடம்,ସଂରକ୍ଷଣ ସ୍ଥାନ
"சேமிப்பு இடம்
 தேர்வு","ସଂରକ୍ଷଣ ସ୍ଥାନ
 ଚୟନ"
சேமிப்பக அணி,ଷ୍ଟୋରେଜ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
"சேமிப்பு
 அலைக்காட்டி","ସଂରକ୍ଷଣ
 ଓସିକେଲୋସକୋପ୍ |"
சேமிப்பக மேலடுக்கு,ଷ୍ଟୋରେଜ୍ ଓଭରଲେଜ୍ |
"சேமிப்பக சமத்துவம்
 காசோலை","ଷ୍ଟୋରେଜ୍ ପ୍ୟାରିଟି |
 ଯାଞ୍ଚ କରନ୍ତୁ |"
சேமிப்பக குளம்,ଷ୍ଟୋରେଜ୍ ପୁଲ୍
சேமிப்பக பாதுகாப்பு,ସଂରକ୍ଷଣ ସୁରକ୍ଷା
"சேமிப்பக பாதுகாப்பு
 பொறிமுறைகள்","ସଂରକ୍ଷଣ ସୁରକ୍ଷା
 ଯନ୍ତ୍ରକ .ଶଳ |"
சேமிப்பக பகுதி,ସଂରକ୍ଷଣ ଅଞ୍ଚଳ
சேமிப்பக பதிவு,ସଂରକ୍ଷଣ ରେଜିଷ୍ଟର |
சேமிப்பக தீர்வி,ସଂରକ୍ଷଣ ସମାଧାନକାରୀ |
சேமிப்பக அடுக்கு,ସଂରକ୍ଷଣ ଷ୍ଟାକ
சேமிப்பக அமைப்பு,ସଂରକ୍ଷଣ ସଂରଚନା |
சேமிப்பக தாவல் அமைப்பு,ଷ୍ଟୋରେଜ୍ ଟ୍ୟାବ୍ ସେଟିଂ |
சேமிப்பு குழாய்,ସଂରକ୍ଷଣ ଟ୍ୟୁବ୍ |
கடை,ଷ୍ଟୋର୍ କରନ୍ତୁ |
சேமித்து முன்னோக்கி,ଷ୍ଟୋର୍ ଏବଂ ଆଗକୁ |
"சேமித்து முன்னோக்கி
 பயன்முறை","ଷ୍ଟୋର୍ ଏବଂ ଆଗକୁ |
 ମୋଡ୍"
ஸ்டோர் கன்ட்ரோலர்,କଣ୍ଟ୍ରୋଲର୍ ଷ୍ଟୋର୍ ନିୟନ୍ତ୍ରକ
"ஸ்டோர் கன்ட்ரோலர்
 வட்டு","କଣ୍ଟ୍ରୋଲର୍ ଷ୍ଟୋର୍ ନିୟନ୍ତ୍ରକ
 ଡିସ୍କ"
"ஸ்டோர் கன்ட்ரோலர்
 சேமிப்பு","କଣ୍ଟ୍ରୋଲର୍ ଷ୍ଟୋର୍ ନିୟନ୍ତ୍ରକ
 ସଂରକ୍ଷଣ"
"சேமிக்கப்பட்ட வடிவம்
 வழிமுறைகள்","ଗଚ୍ଛିତ ଫର୍ମାଟ୍
 ନିର୍ଦ୍ଦେଶ"
சேமிக்கப்பட்ட நிரல்,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ |
"சேமிக்கப்பட்ட நிரல்
 கணினி","ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ |
 କମ୍ପ୍ୟୁଟର"
"சேமிக்கப்பட்ட நிரல்
 கட்டுப்பாடு","ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ |
 ନିୟନ୍ତ୍ରଣ"
சேமிக்கப்பட்ட வழக்கமான,ଗଚ୍ଛିତ ରୁଟିନ୍ |
ஸ்டோர் லூப்,ଲୁପ୍ ଗଚ୍ଛିତ କରନ୍ତୁ |
ஸ்டோர் லூப் டிரைவர்,ଲୁପ୍ ଡ୍ରାଇଭର ଗଚ୍ଛିତ କରନ୍ତୁ |
கடை பாதுகாப்பு,ସଂରକ୍ଷଣ ସଂରକ୍ଷଣ କରନ୍ତୁ |
"ஆதரவை சேமிக்கவும்
 செயல்முறை","ସମର୍ଥନ ସଂରକ୍ଷଣ କରନ୍ତୁ |
 ପ୍ରଣାଳୀ"
"நேராக செருகும்
 வகைபடுத்து","ସିଧା ସନ୍ନିବେଶ |
 ସର୍ଟ କରନ୍ତୁ |"
"நேர் கோடு
 குறியீட்டு முறை","ସିଧା ଲାଇନ
 ସହଯୋଗ"
"நேராக தேர்வு
 வகைபடுத்து","ସିଧା ଚୟନ
 ସର୍ଟ କରନ୍ତୁ |"
விகாரமானி,ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
ஸ்ட்ராஸன் வழிமுறை,ଷ୍ଟ୍ରସେନ୍ ଆଲଗୋରିଦମ |
அடுக்கு மொழி,କଠିନ ଭାଷା
"ஸ்ட்ரீமிங் டேப்
 போக்குவரத்து","ଷ୍ଟ୍ରିମିଂ ଟେପ୍ |
 ପରିବହନ"
லேசான கயிறு,ଷ୍ଟ୍ରିଙ୍ଗ
சரம் இடைவெளி,ଷ୍ଟ୍ରିଙ୍ଗ୍ ବ୍ରେକ୍ |
சரம் எழுத்து,ଷ୍ଟ୍ରିଙ୍ଗ ବର୍ଣ୍ଣ
சரம் மாறிலி,ଷ୍ଟ୍ରିଙ୍ଗ୍ ସ୍ଥିର |
சரம் தரவு,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଡାଟା |
சரம் கோப்பு,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଫାଇଲ୍ |
சரம் நெகிழ்,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଫ୍ଲପି |
சரம் நீளம்,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଲମ୍ବ |
"லேசான கயிறு
 கையாளுதல்","ଷ୍ଟ୍ରିଙ୍ଗ
 ମନିପୁଲେସନ୍"
சரம் பொருத்தம்,ଷ୍ଟ୍ରିଙ୍ଗ୍ ମେଳ |
சரம் ஆபரேட்டர்,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଅପରେଟର୍ |
"சரம் செயல்முறை
 அமைப்பு","ଷ୍ଟ୍ରିଙ୍ଗ୍ ପ୍ରକ୍ରିୟା |
 ସିଷ୍ଟମ୍"
சரம் பிரிவு,ଷ୍ଟ୍ରିଙ୍ଗ୍ ସେଗମେଣ୍ଟ୍ |
சரம் வரிசையாக்கம்,ଷ୍ଟ୍ରିଙ୍ଗ୍ ସର୍ଟିଂ |
சரம் மாறி,ଷ୍ଟ୍ରିଙ୍ଗ ଭେରିଏବଲ୍ |
ஸ்ட்ரோப்,ଷ୍ଟ୍ରୋବ
ஸ்ட்ரோப் துடிப்பு,ଷ୍ଟ୍ରୋବ ନାଡ |
பக்கவாதம் மைய வரி,ଷ୍ଟ୍ରୋକ ସେଣ୍ଟର ଲାଇନ୍ |
"பக்கவாதம் எழுத்து
 ஜெனரேட்டர்","ଷ୍ଟ୍ରୋକ୍ ଅକ୍ଷର |
 ଜେନେରେଟର"
பக்கவாதம் விளிம்பு,ଷ୍ଟ୍ରୋକ୍ ଧାର |
"பக்கவாதம் விளிம்பு
 ஒழுங்கற்ற தன்மை","ଷ୍ଟ୍ରୋକ୍ ଧାର |
 ଅନିୟମିତତା |"
பக்கவாதம் அகலம்,ଷ୍ଟ୍ରୋକ୍ ଓସାର |
வலுவாக இணைக்கப்பட்டுள்ளது,ଦୃ strongly ଭାବରେ ସଂଯୁକ୍ତ |
"கட்டமைப்பு
 தூண்டல்","ଗଠନମୂଳକ
 ଚିତ୍ର"
கட்டமைப்பு,ଗଠନ
கட்டமைக்கப்பட்ட பகுப்பாய்வு,ସଂରଚନା ବିଶ୍ଳେଷଣ |
கட்டமைக்கப்பட்ட குறியீட்டு முறை,ସଂରଚନା କୋଡିଂ |
"கட்டமைக்கப்பட்ட
 மொழி","ଗଠନମୂଳକ
 ଭାଷା"
"கட்டமைக்கப்பட்ட
 நிரலாக்க","ଗଠନମୂଳକ
 ପ୍ରୋଗ୍ରାମିଂ"
"கட்டமைக்கப்பட்ட அமைப்பு
 பகுப்பாய்வு","ସଂରଚନା ବ୍ୟବସ୍ଥା
 ବିଶ୍ଳେଷଣ |"
"கட்டமைக்கப்பட்ட மாறி
 (பதிவு)","ସଂରଚନା ଭେରିଏବଲ୍ |
 (ରେକର୍ଡ)"
"கட்டமைப்பு
 வெளிப்பாடு","ଗଠନ
 ଅଭିବ୍ୟକ୍ତି"
கட்டமைப்பு பாய்வு விளக்கப்படம்,ଷ୍ଟ୍ରକର୍ ଫ୍ଲାଇଚାର୍ଟ |
கட்டமைப்பு உறுப்பினர்,ଷ୍ଟ୍ରକଚର ସଦସ୍ୟ
வரிசைகளின் அமைப்பு,ଆରେଗୁଡ଼ିକର ଗଠନ |
ஸ்டப்,ଷ୍ଟବ୍
ஸ்டப் கார்டு,ଷ୍ଟବ୍ କାର୍ଡ |
திணிப்பு எழுத்து,ଷ୍ଟଫିଂ ବର୍ଣ୍ଣ
ஸ்டண்ட் பெட்டி,ଷ୍ଟଣ୍ଟ ବକ୍ସ |
ஸ்டைலஸ்,ଷ୍ଟାଇଲସ୍
ஸ்டைலஸ் அச்சுப்பொறி,ଷ୍ଟାଇଲସ୍ ପ୍ରିଣ୍ଟର୍ |
துணை தொகுதி,ସବ୍ ବ୍ଲକ୍
துணை சேனல்,ସବଚାନେଲ |
துணைக்குழு,ସବକମାଣ୍ଡ
Subdatabase,ସବଡୋମେଜ୍
துணை புலம்,ସବଫିଲ୍ଡ
துணை,ସବଜେନ୍ରେସନ୍
சப்ளிஸ்ட்,ସବଲିଷ୍ଟ
சப் லூப்,ସବ୍ ଲୁପ୍ |
சப்மாட்ரிக்ஸ்,ସୋଲମାଟ୍ରିକ୍ସ |
