Marathi,Malayalam
चालवा टप्पा,ഘട്ടം പ്രവർത്തിപ്പിക്കുക
वेळापत्रक चालवा,പ്രവർത്തിപ്പിക്കുക
प्रवाह चालवा,സ്ട്രീം പ്രവർത്തിപ്പിക്കുക
"वेळ धाव
 (= अंमलबजावणी
 वेळ)","സമയം പ്രവർത്തിപ്പിക്കുക
 (= നിർവ്വഹണം
 സമയം)"
रन युनिट,ഓടിക്കുക യൂണിറ്റ്
"नमुना डेटा
 प्रणाली","സാമ്പിൾ ഡാറ്റ
 ഏര്പ്പാട്"
नमुना,സാമ്പിൾ
सॅम (अनुक्रमिक प्रवेश पद्धत),സാം (തുടർച്ചയായ ആക്സസ് രീതി)
उपग्रह संगणक,സാറ്റലൈറ്റ് കമ്പ്യൂട്ടർ
उपग्रह प्रोसेसर,സാറ്റലൈറ്റ് പ്രോസസർ
उपग्रह रिले,സാറ്റലൈറ്റ് റിലേ
समाधानकारकता,തൃപ്തികരമായ
"समाधानकारकता
 समस्या","തൃപ്തികരമായ
 പശ്നം"
संपृक्तता,സാച്ചുറേഷൻ
संपृक्तता आवाज,സാച്ചുറേഷൻ ശബ്ദം
संपृक्तता चाचणी,സാച്ചുറേഷൻ പരിശോധന
क्षेत्र जतन करा,പ്രദേശം സംരക്ഷിക്കുക
स्केलर,സ്കെയിലിംഗിനെ
स्केलर आयटम,സ്കെയിലർ ഇനം
स्केलर व्हेरिएबल,സ്കെയിലർ വേരിയബിൾ
स्केलर फॅक्टर,സ്കെയിലർ ഘടകം
स्केलिंग,സ്കെയിലിംഗ്
स्कॅन,സ്കാൻ
स्कॅनर,സ്കാനർ
स्कॅनिंग मर्यादा,സ്കാനിംഗ് പരിധി
स्कॅनिंग मशीन,സ്കാൻ ചെയ്യുന്നു
स्कॅनिंग पद्धत,സ്കാൻ ചെയ്യുന്നു
स्कॅनिंग दर,സ്കാൻ ചെയ്യുന്നു
स्कॅनिंग युनिट,സ്കാൻ ചെയ്യുന്നു
स्कॅन कालावधी,സ്കാൻ പിരീഡ്
स्कॅटर फॉरमॅट,സ്കാറ്റർ ഫോർമാറ്റ്
स्कॅटर गॅप,വിടവ് വിടവ്
स्कॅटर लोडिंग,സ്കാറ്റർ ലോഡിംഗ്
स्कॅटर वाचा,ചിതറ് വായിക്കുക
"शेड्यूल
 डाउनटाइम","പട്ടികയുണ്ടാക്കുന്ന
 പ്രവർത്തനരഹിതമായ സമയം"
"शेड्यूल
 देखभाल","പട്ടികയുണ്ടാക്കുന്ന
 പരിപാലനം"
"शेड्यूल
 ऑपरेशन","പട്ടികയുണ്ടാക്കുന്ന
 ശസ്തകിയ"
"वेळापत्रक नोकरी
 (= शेड्यूलर)","ജോലി ഷെഡ്യൂൾ ചെയ്യുക
 (= ഷെഡ്യൂളർ)"
"वेळापत्रक
 देखभाल","പട്ടിക
 പരിപാലനം"
"शेड्यूलर
 (= वेळापत्रक नोकरी)","വില്പ്പനക്കാരി
 (= ജോലി ഷെഡ്യൂൾ ചെയ്യുക)"
"शेड्यूलर काम
 क्षेत्र","പട്ടികവർഗ്ഗ ജോലി
 പദേശം"
"वेळापत्रक
 अल्गोरिदम","പട്ടിക
 അൽഗോരിതം"
वेळापत्रक सिद्धांत,ഷെഡ്യൂൾ ചെയ്യുന്ന സിദ്ധാന്തം
स्कीमा,സ്കീമ
श्मिट ट्रिगर,ഷ്മിഡ് ട്വിഗർ
"शोनहेज
 अल्गोरिदम","ഷോൺഹേജ്
 അൽഗോരിതം"
"वैज्ञानिक
 सूचना सेट","ശാസ്തീയമായ
 നിർദ്ദേശ സെറ്റ്"
वैज्ञानिक संकेत,ശാസ്ത്രീയ നൊട്ടേഷൻ
कात्री,കഷ്ടത
स्कोअर कार्ड,കാർഡ് സ്കോർ ചെയ്തു
स्क्रॅम्बलर,സ്ക്രാംബ്ലർ
स्क्रॅच,ചുരണ്ടുക
स्क्रॅच पॅड,സ്ക്രാച്ച് പാഡ്
स्क्रॅच टेप,സ്ക്രാച്ച് ടേപ്പ്
स्क्रीन,മറയ്ക്കുക
"स्क्रीन विशेषता
 बाइट","സ്ക്രീൻ ആട്രിബ്യൂട്ട്
 ബൈറ്റ്"
स्क्रीन संपादक,സ്ക്രീൻ എഡിറ്റർ
स्क्रीन जनरेटर,സ്ക്രീൻ ജനറേറ്റർ
स्क्रीन लोड,സ്ക്രീൻ ലോഡ്
"स्क्रीन देणारं
 कार्यक्रम","സ്ക്രീൻ ഓറിയന്റഡ്
 കാരപരിപാടി"
स्क्रीन वाचन,സ്ക്രീൻ വായിക്കുക
स्क्रोल,സ്ക്രോൾ ചെയ്യുക
"शोध आणि
 अंतर्भूत
 अल्गोरिदम","തിരയലും
 കൂട്ടിച്ചേര്ക്കല്
 അൽഗോരിതം"
शोध चक्र,തിരയൽ സൈക്കിൾ
शोधत आहे,ഫ്ലൈറ്റുകൾക്കായി
शोध की,തിരയൽ കീ
शोध भाषा,ഭാഷ തിരയുക
शोध वेळ,തിരയൽ സമയം
शोध वृक्ष,ട്രീ തിരയൽ
शोध शब्द,പദം തിരയുക
दुय्यम प्रवेश,ദ്വിതീയ പ്രവേശനം
दुय्यम कन्सोल,ദ്വിതീയ കൺസോൾ
"दुय्यम नियंत्रण
 पॉईंट","ദ്വിതീയ നിയന്ത്രണം
 ബിന്ദു"
"दुय्यम
 गंतव्य","സെക്കൻഡറി
 ഉദ്ദിഷ്ടസ്ഥലം"
"दुय्यम प्रवेश
 पॉईंट","ദ്വിതീയ എൻട്രി
 ബിന്ദു"
दुय्यम फाईल,ദ്വിതീയ ഫയൽ
दुय्यम की,ദ്വിതീയ കീ
"दुय्यम तार्किक
 युनिट की","ദ്വിതീയ ലോജിക്കൽ
 യൂണിറ്റ് കീ"
दुय्यम मेमरी,ദ്വിതീയ മെമ്മറി
दुय्यम स्टेशन,സെക്കൻഡറി സ്റ്റേഷൻ
दुय्यम संचयन,ദ്വിതീയ സംഭരണം
दुय्यम स्टोअर,ദ്വിതീയ സ്റ്റോർ
"दुसरा संगणक
 वय","രണ്ടാമത്തെ കമ്പ്യൂട്ടർ
 വയസ്സ്"
"द्वितीय पिढी
 संगणक","രണ്ടാം തലമുറ
 കന്വൂട്ടര്"
"द्वितीय स्तर
 पत्ता","രണ്ടാം ലെവൽ
 അഭിസംബോധന"
दुसरा स्रोत,രണ്ടാമത്തെ ഉറവിടം
विभागीय केंद्र,വിഭാഗീയ കേന്ദ്രം
विभाग शीर्षलेख,വിഭാഗ ശീർഷകം
विभाग नाव,വിഭാഗത്തിന്റെ പേര്
कलम क्रमांक,വിഭാഗ നമ്പർ
विभाग मजकूर,ഭാഗം വാചകം
सुरक्षा,സുരക്ഷിതമായ
"सुरक्षा
 प्रमाणपत्र","സുരക്ഷിതമായ
 സാക്ഷപ്പെടുത്തല്"
क्षेत्र शोधा,പ്രദേശം തേടുക
की शोधा,കീ തേടുക
वेळ शोधा,സമയം തേടുക
सेगमेंट मार्क,സെഗ്മെന്റ് അടയാളം
विभाग क्रमांक,സെഗ്മെന്റ് നമ്പർ
जप्त सिग्नल,സിഗ്നൽ പിടിച്ചെടുക്കുന്നു
निवडा,തെരഞ്ഞെടുക്കുക
निवड तपासणी,തിരഞ്ഞെടുക്കൽ പരിശോധന
निवड प्रमाण,തിരഞ്ഞെടുക്കൽ അനുപാതം
निवड-पुनर्बांधणीचा दृष्टीकोन,തിരഞ്ഞെടുക്കൽ-മാറ്റിസ്ഥാപിക്കൽ സമീപനം
निवड सिग्नल,തിരഞ്ഞെടുക്കൽ സിഗ്നൽ
निवड क्रमवारी,തിരഞ്ഞെടുക്കൽ അടുക്കുക
निवड वेळ,വാടകപരമായ സമയം
निवडक असेंब्ली,സെലക്ടീവ് അസംബ്ലി
निवडक कॉलिंग,സെലക്ടീവ് കോളിംഗ്
निवडक संयोजक,സെലക്ടീവ് കോമ്പിനർ
निवडक डंप,സെലക്ടീവ് ഡംപ്
निवडक मिटवा,സെലക്ടീവ് മായ്ക്കൽ
निवडक फिकट,സെലക്ടീവ് മങ്ങൽ
निवडक निर्देशांक,സെലക്ടീവ് സൂചിക
निवडक यादी,തിരഞ്ഞെടുത്ത ലിസ്റ്റിംഗ്
निवडक रिंगिंग,സെലക്ടീവ് റിംഗിംഗ്
निवडक ट्रेस,സെലക്ടീവ് ട്രേസ്
ओळ निवडा,ലൈൻ തിരഞ്ഞെടുക്കുക
निवडकर्ता,സെലക്ടർ
निवडकर्ता चॅनेल,സെലക്ടർ ചാനൽ
निवडकर्ता मोड,സെലക്ടർ മോഡ്
निवडकर्ता पेन,സെലക്ടർ പേന
"स्वत: ची अनुकूलता
 संगणक","സ്വയം പൊരുത്തപ്പെടുത്തൽ
 കന്വൂട്ടര്"
"स्वत: ची अनुकूलता
 प्रक्रिया","സ്വയം പൊരുത്തപ്പെടുത്തൽ
 പതേകനടപടികള്"
"स्वत: ची अनुकूलता
 कार्यक्रम","സ്വയം പൊരുത്തപ്പെടുത്തൽ
 കാരപരിപാടി"
सेल्फ चेकिंग कोड,സ്വയം പരിശോധന കോഡ്
"स्वत: ची तपासणी
 क्रमांक","സ്വയം പരിശോധന
 അക്കം"
"स्वत: ची तक्रार
 संगणक","സ്വയം കംപൈൽ
 കന്വൂട്ടര്"
स्वत: ची कमाई कोड,സ്വയം പൂരക കോഡ്
स्वत: ची व्याख्या,സ്വയം നിർവചിക്കൽ
"स्वत: ची व्याख्या
 डिलिमीटर","സ്വയം നിർവചിക്കൽ
 ഡിലിമിറ്റർ"
स्वत: ची परिभाषित संज्ञा,സ്വയം നിർവഹിക്കുന്ന പദം
"सेल्फ डिमार्किंग
 कोड","സ്വയം നാശനഷ്ടം
 കോഡ്"
स्वत: ची ड्युअल,സ്വയം ഇരട്ട
स्वत: ची विस्तार,സ്വയം വ്യാപനം
स्वतः शिकणे,സ്വയം പഠനം
स्वत: ची शिक्षण प्रक्रिया,സ്വയം പഠന പ്രക്രിയ
"स्वत: चे निरीक्षण
 प्रणाली","സ്വയം നിരീക്ഷണം
 ഏര്പ്പാട്"
"स्वत: ची आयोजन
 संगणक","സ്വയം ഓർഗനൈസിംഗ്
 കന്വൂട്ടര്"
"स्वत: ची आयोजन
 कार्यक्रम","സ്വയം ഓർഗനൈസിംഗ്
 കാരപരിപാടി"
"स्वत: ची आयोजन
 प्रणाली","സ്വയം ഓർഗനൈസിംഗ്
 ഏര്പ്പാട്"
स्वत: ची वेगळी यादी,സ്വയം റഫറൻ ലിസ്റ്റ്
"स्वत: चा नातेवाईक
 पत्ता","സ്വയം ബന്ധു
 അഭിസംബോധന ചെയ്യുക"
"स्वत: चा नातेवाईक
 पत्ता","സ്വയം ബന്ധു
 അഭിസംബോധന"
"स्वत: ची पुनर्विचार
 कार्यक्रम","സ്വയം സ്ഥാനം
 കാരപരിപാടി"
सेल्फ-रीसेटिंग लूप (= स्वत: ची पुनर्संचयित पळवाट),സ്വയം പുന reset സജ്ജീകരണ ലൂപ്പ് (= സ്വയം പുന oring സ്ഥാപിക്കുന്ന ലൂപ്പ്)
सेल्फ रीस्टोरिंग लूप,സ്വയം പുന oring സ്ഥാപിക്കുന്ന ലൂപ്പ്
सिमेंटिक मॅट्रिक्स,സെമാന്റിക് മാട്രിക്സ്
अर्थपूर्ण नेटवर्क,സെമാന്റിക് നെറ്റ്വർക്ക്
शब्दार्थ,ദാതാപസ്
"अर्धसंवाहक
 लेसर","അർദ്ധചാലകവും
 ലേസർ"
"अर्ध-कंडक्टर
 मेमरी","സെമി-കണ്ടക്ടർ
 സ്മരണം"
अर्ध-गट,സെമി ഗ്രൂപ്പ്
अर्ध-रिंग,സെമി റിംഗ്
अर्ध-वाटा प्रणाली,സെമി-തോയുടെ സിസ്റ്റം
"प्रेषक-प्राप्तकर्ता
 टर्मिनल","അയച്ചയാൾ-റിസീവർ
 അതിതീവ്രമായ"
केवळ पाठवा सेवा,മാത്രം സേവനം മാത്രം അയയ്ക്കുക
सेन्स,ഇന്ദിയം
सेन्स एम्पलीफायर,സെൻസ് ആംപ്ലിഫയർ
सेन्स लाइट,സെൻസ് ലൈറ്റ്
सेन्स स्विच,സെൻസ് സ്വിച്ച്
सेन्स विंडिंग,സെൻസ് വിൻഡിംഗ്
सेन्सिंग एलिमेंट,സെൻസിംഗ് ഘടകം
सेन्सिंग सिग्नल,സെൻസിംഗ് സിഗ്നൽ
सेन्सिंग स्टेशन,സെൻസിംഗ് സ്റ്റേഷൻ
सेन्सर,സെൻസർ
सेन्सर-आधारित,സെൻസർ അടിസ്ഥാനമാക്കിയുള്ളത്
सेन्सर-आधारित संगणक,സെൻസർ അടിസ്ഥാനമാക്കിയുള്ള കമ്പ്യൂട്ടർ
"सेन्सर-आधारित
 प्रणाली","സെൻസർ അടിസ്ഥാനമാക്കിയുള്ളത്
 ഏര്പ്പാട്"
सेनिस्टीव्हिटी विश्लेषण,സെൻസ്റ്റീവിറ്റി വിശകലനം
वाक्य,വാചകം
वाक्य की,വാക്യം കീ
वाक्य प्रतीक,വാക്യം ചിഹ്നം
वाक्यांश फॉर्म,സെന്റിൻ ഫോം
सेंटिनेल (= ध्वज),സെന്റിനൽ (= ഫ്ലാഗ്)
विभाजक,സെപ്പറേറ്റർ
सेप्टरी क्रमांक,സെപ്റ്റനറി നമ്പർ
सेप्टेट,ക്കാരിനാല്
क्रम,അനുകമം
अनुक्रम तपासणी,സീക്വൻസ് ചെക്ക്
"अनुक्रम तपासणी
 दिनचर्या","സീക്വൻസ് പരിശോധന
 ദിനചര്യ"
"क्रम
 संगणक","അനുകമം
 കന്വൂട്ടര്"
"अनुक्रम नियंत्रण
 नोंदणी करा","സീക്വൻസ് നിയന്ത്രണം
 പട്ടികയുണ്ടാക്കുക"
"अनुक्रम नियंत्रण
 टेप","സീക്വൻസ് നിയന്ത്രണം
 ടേപ്പ്"
अनुक्रम काउंटर,സീക്വൻസ് ക .ണ്ടർ
अनुक्रम त्रुटी,സീക്വൻസ് പിശക്
"क्रम
 जनरेटर","അനുകമം
 വൈദുതോല്പാദനയന്തം"
सीक्वेन्स मॉनिटर,സീക്വൻസ് മോണിറ്റർ
अनुक्रम पॅकिंग,സീക്വൻസ് പാക്കിംഗ്
सिक्वेन्सर,സീക്വൻസർ
अनुक्रम नोंदणी,സീക്വൻസ് രജിസ്റ്റർ
अनुक्रम चिन्ह,സീക്വൻസ് ചിഹ്നം
अनुक्रम टाइमर,സീക്വൻസ് ടൈമർ
अनुक्रम,സീക്വിംഗ്
"अनुक्रम
 निकष","സീക്വിംഗ്
 മാനദണ്ഡം"
अनुक्रम की,സീക്വൻസിംഗ് കീ
सिक्वेन्सी,കടത്ത
अनुक्रमिक प्रवेश,തുടർച്ചയായ ആക്സസ്
"अनुक्रमिक प्रवेश
 पद्धत","തുടർച്ചയായ ആക്സസ്
 സന്വദായം"
"अनुक्रमिक प्रवेश
 संचयन","തുടർച്ചയായ ആക്സസ്
 ശേഖരണം"
"अनुक्रमे
 अल्गोरिदम","തുടർച്ച
 അൽഗോരിതം"
"अनुक्रमिक बॅच
 प्रक्रिया","തുടർച്ചയായ ബാച്ച്
 നടപടി"
अनुक्रमिक सर्किट,തുടർച്ചയായ സർക്യൂട്ട്
"अनुक्रमे
 कोलेंग","തുടർച്ച
 ശേഖരിക്കുന്നു"
"अनुक्रमे
 संगणक","തുടർച്ച
 കന്വൂട്ടര്"
अनुक्रमिक डेटा सेट,തുടർച്ചയായ ഡാറ്റ സെറ്റ്
अनुक्रमिक फाईल,തുടർച്ചയായ ഫയൽ
"अनुक्रमिक फाईल
 संस्था","തുടർച്ചയായ ഫയൽ
 സംഘടന"
"अनुक्रमे
 कार्य","തുടർച്ച
 പവര്ത്തിക്കുക"
"अनुक्रमिक तर्कशास्त्र
 घटक","തുടർച്ചയായ യുക്തി
 മൂലകം"
"अनुक्रमे
 मशीन","തുടർച്ച
 യന്തം"
"अनुक्रमे
 ऑपरेशन","തുടർച്ച
 ശസ്തകിയ"
"अनुक्रमे
 संस्था","തുടർച്ച
 സംഘടന"
अनुक्रमिक प्रक्रिया,തുടർച്ചയായ പ്രക്രിയ
"अनुक्रमे
 प्रक्रिया","തുടർച്ച
 നടപടി"
अनुक्रमिक रांग,തുടർച്ചയായ ക്യൂ
अनुक्रमिक वाचन,തുടർച്ചയായ വായന
"अनुक्रमे
 वेळापत्रक
 प्रणाली","തുടർച്ച
 പട്ടിക
 ഏര്പ്പാട്"
"अनुक्रमिक शोध
 अल्गोरिदम","തുടർച്ചയായ തിരയൽ
 അൽഗോരിതം"
"अनुक्रमे
 ट्रान्सड्यूसर","തുടർച്ച
 പിരിവ്"
अनुक्रमांक प्रवेश,സീരിയൽ ആക്സസ്
"अनुक्रमांक प्रवेश
 मेमरी","സീരിയൽ ആക്സസ്
 സ്മരണം"
"सीरियल-प्रवेश
 संचयन","സീരിയൽ-ആക്സസ്
 ശേഖരണം"
अनुक्रमांक,സീരിയൽ അഡെർ
अनुक्रमांक,സീരിയൽ അപ്പീൽ
"सीरियल बिट
 संसर्ग","സീരിയൽ ബിറ്റ്
 പകർച്ച"
सीरियल-बाय-बिट,സീരിയൽ-ബൈ-ബിറ്റ്
अनुक्रमांक,സീരിയൽ കമ്പ്യൂട്ടർ
अनुक्रमांक,സീരിയൽ ഡാറ്റ
"अनुक्रमांक
 नियंत्रक","സീരിയൽ ഡാറ്റ
 കണ്ട്രോളർ"
अनुक्रमांक फाईल,സീരിയൽ ഫയൽ
अनुक्रमांक प्रवाह,സീരിയൽ ഫ്ലോ
सीरियल-इनपुट-आउटपुट,സീരിയൽ-ഇൻപുട്ട്-output ട്ട്പുട്ട്
सीरियल इन सीरियल,സീരിയൽ സീരിയൽ
सीरियल इंटरफेस,സീരിയൽ ഇന്റർഫേസ്
सीरियल ऑपरेशन,സീരിയൽ പ്രവർത്തനം
सीरियल-पॅरलल,സീരിയൽ-സമാന്തരമായി
सिरियल पोर्ट,സീരിയൽ പോർട്ട്
सीरियल प्रिंटर,സീരിയൽ പ്രിന്റർ
अनुक्रमांक,സീരിയൽ പ്രക്രിയ
अनुक्रमांक प्रक्रिया,സീരിയൽ പ്രോസസ്സിംഗ്
"अनुक्रमांक
 प्रोग्रामिंग","സീരിയല്
 പ്രോഗ്രാമിംഗ്"
अनुक्रमांक,സീരിയൽ തരം
अनुक्रमांक स्टोरेज,സീരിയൽ സ്റ്റോറേജ്
अनुक्रमांक टर्मिनल,സീരിയൽ ടെർമിനൽ
"सीरियल-टू-पॅरलल
 कन्व्हर्टर","സീരിയൽ-ടു-സമാന്തരമായി
 കൺവെർട്ടർ"
अनुक्रमांक,സീരിയൽ കൈമാറ്റം
अनुक्रमांक,സീരിയൽ ട്രാൻസ്മിഷൻ
"अनुक्रमांक
 ऑपरेशन","സീരിയൽ പദം
 ശസ്തകിയ"
सर्व्हर,സെർവർ
सेवा बिट,സേവന ബിറ്റ്
सेवा ब्यूरो,സർവീസ് ബ്യൂറോ
सर्व्हिस सर्किट,സേവന സർക്യൂട്ട്
सेवा कोड,സേവന കോഡ്
"सेवा
 अभियांत्रिकी","സേവനം
 എഞ്ചിനീയറിംഗ്"
सेवा ऑर्डर सारणी,സേവന ഓർഡർ പട്ടിക
सेवा कार्यक्रम,സേവന പരിപാടി
सेवा दर,സേവന നിരക്ക്
"सेवा विनंती
 व्यत्यय","സേവന അഭ്യർത്ഥന
 തടസ്സപ്പെടുത്തുക"
सेवा दिनचर्या,സേവന പതിവ്
सर्वो यंत्रणा,സെർവോ മെക്കാനിസം
सर्वसामान्य,PEREMLOMLipLIPIRIPIRIPIRILIAN
सर्वो पृष्ठभाग,സേവ് ഉപരിതലം
सत्र नियंत्रण,സെഷൻ നിയന്ത്രണം
सत्र स्तर,സെഷൻ ലെയർ
बीजगणित सेट करा,ആൽജിബ്ര സജ്ജമാക്കുക
ब्रेक पॉईंट सेट करा,ബ്രേക്ക് പോയിന്റ് സജ്ജമാക്കുക
फरक सेट करा,വ്യത്യാസം സജ്ജമാക്കുക
संच बिंदू,സെറ്റ് പോയിന്റ്
चिन्ह सेट करा,ചിഹ്നം സജ്ജമാക്കുക
वेळ सेटिंग,ക്രമീകരണം സമയം
सेट अप,സജ്ജമാക്കുക
आकृती सेट अप करा,ഡയഗ്രം സജ്ജമാക്കുക
सात-बिट-बाइट,ഏഴു-ബിറ്റ്-ബൈറ്റ്
"सात-लेयर
 संदर्भ मॉडेल","ഏഴു പാളി
 റഫറൻസ് മോഡൽ"
"सात-विभाग
 प्रदर्शन","ഏഴ് സെഗ്മെന്റ്
 പദര്ശനം"
तीव्रता कोड,തീവ്രത കോഡ്
SEXTET,സെക്സ്റ്ററ്റ്
शेडिंग,ഷേഡിംഗ്
शॅनन,ഷാനൻ
"शॅनन-फॅनो
 कोडिंग","ഷാനൻ-ഫാനോ
 കോഡിംഗ്"
"शॅनन-हार्टले
 कायदा","ഷാനൻ-ഹാർട്ട്ലി
 നിയമം"
"शॅनन चे
 आकृती","ഷാനന്റെ
 രേഖാലേഖം"
शॅननचे मॉडेल,ഷാനന്റെ മാതൃക
शॅननचे प्रमेय,ഷാനന്റെ സിദ്ധാന്തം
शेपिंग नेटवर्क,നെറ്റ്വർക്ക് രൂപപ്പെടുത്തുന്നു
सामायिक बॅच क्षेत्र,പങ്കിട്ട ബാച്ച് ഏരിയ
सामायिक डिस्क,പങ്കിട്ട ഡിസ്ക്
सामायिक फाईल,പങ്കിട്ട ഫയൽ
सामायिक तर्कशास्त्र,പങ്കിട്ട ലോജിക്
"सामायिक तर्कशास्त्र
 प्रणाली","പങ്കിട്ട ലോജിക്
 ഏര്പ്പാട്"
सामायिक मेमरी,പങ്കിട്ട മെമ്മറി
सामायिक संसाधन,പങ്കിട്ട ഉറവിടം
सामायिक स्टोरेज,പങ്കിട്ട സംഭരണം
सामायिक प्रणाली,പങ്കിട്ട സംവിധാനം
सामायिक आभासी क्षेत्र,പങ്കിട്ട വെർച്വൽ ഏരിയ
सामायिकरण,പങ്കിടൽ
पत्रक,താള്
पत्रक फीडर,ഷീറ്റ് തീറ്റ
शेफर स्ट्रोक,ഷെഫർ സ്ട്രോക്ക്
शेलची पद्धत,ഷെല്ലിന്റെ രീതി
शेल क्रमवारी,ഷെൽ അടുക്കുക
शिफ्ट,തവണ
शिफ्ट कॅरेक्टर,പ്രതീകം മാറ്റുക
शिफ्ट काउंटर,ഷിഫ്റ്റ് ക .ണ്ടർ
खाली मॉडेम शिफ्ट करा,താഴേക്ക് മോഡം മാറ്റുക
शिफ्ट-इन वर्ण,ഷിഫ്റ്റ്-ഇൻ പ്രതീകം
शिफ्ट सूचना,ഷിഫ്റ്റ് നിർദ്ദേശം
शिफ्ट की,Shift കീയിംഗ്
चारित्र्य शिफ्ट करा,പ്രതീകം മാറ്റുക
शिफ्ट नाडी,ഷിഫ്റ്റ് പൾസ്
"शिफ्ट कमी करा
 पार्सिंग","മാറ്റം കുറയ്ക്കുക
 പാഴ്സിംഗ്"
शिफ्ट रजिस्टर,ഷിഫ്റ്റ് രജിസ്റ്റർ
शूटिंग पद्धत,ഷൂട്ടിംഗ് രീതി
दुकान,കട
शॉर्ट ब्लॉक,ഹ്രസ്വ ബ്ലോക്ക്
शॉर्ट कार्ड,ഹ്രസ്വ കാർഡ്
शॉर्ट कोड डायलिंग,ഷോർട്ട് കോഡ് ഡയലിംഗ്
शॉर्ट डायलिंग,ഹ്രസ്വ ഡയലിംഗ്
"सर्वात लहान मार्ग
 अल्गोरिदम","ഏറ്റവും ഹ്രസ്വമായ പാത
 അൽഗോരിതം"
लघु सूचना,ഹ്രസ്വ നിർദ്ദേശം
"अल्प मुदती
 वेळापत्रक","ഷോർട്ട് ടേം
 പട്ടിക"
शॉर्ट टर्म स्टोरेज,ഹ്രസ്വകാല സംഭരണം
लघु शब्द,ഹ്രസ്വ വാക്ക്
खांदा टॅप,തോളിൽ ടാപ്പ്
अनुक्रम बंद करा,ക്രമം അടയ്ക്കുക
भावंड,സഹോദരൻ
साइड बँड,സൈഡ് ബാൻഡ്
साइड सर्किट,സൈഡ് സർക്യൂട്ട്
दुष्परिणाम,പാർശ്വഫലം
साइड लोब,വശം ലോബ്
Sifting तंत्र,വൈഷായം
दृष्टी तपासणी,കാഴ്ച പരിശോധന
सिग्मा भाषा,സിഗ്മ ഭാഷ
सिग्मा मेमरी,സിഗ്മ മെമ്മറി
सिग्मा स्टोरेज,സിഗ്മ സംഭരണം
सिग्मा ट्री,സിഗ്മ ട്രീ
सिग्मा शब्द,സിഗ്മ പദം
साइन,അടയാളം
सिग्नल,അടയാളം
सिग्नल कंडिशनिंग,സിഗ്നൽ കണ്ടീഷനിംഗ്
"सिग्नल रूपांतरण
 उपकरणे","സിഗ്നൽ പരിവർത്തനം
 സജ്ജീകരണം"
सिग्नल कन्व्हर्टर,സിഗ്നൽ കൺവെർട്ടർ
सिग्नल अंतर,സിഗ്നൽ ദൂരം
सिग्नल वितरक,സിഗ്നൽ വിതരണക്കാരൻ
सिग्नल घटक,സിഗ്നൽ ഘടകം
सिग्नल सक्षम करणे,സിഗ്നൽ പ്രവർത്തനക്ഷമമാക്കുന്നു
सिग्नल प्रतिबंधित,സിഗ്നൽ തടയുന്നു
सिग्नल पातळी,സിഗ്നൽ ലെവൽ
सिग्नलिंग दर,സൂചിപ്പിക്കുന്ന നിരക്ക്
सिग्नल ऑपरेशन,സിഗ്നൽ പ്രവർത്തനം
सिग्नल प्रक्रिया,സിഗ്നൽ പ്രോസസ്സിംഗ്
सिग्नल प्रोसेसर,സിഗ്നൽ പ്രോസസർ
सिग्नल गुणोत्तर,സിഗ്നൽ അനുപാതം
"सिग्नल
 पुनर्जन्म","അടയാളം
 പുനരുദ്ധാരണ"
"सिग्नल
 मानकीकरण","അടയാളം
 മാനവസ്ഥകേശ്ദം"
सिग्नल सामर्थ्य,സിഗ്നൽ ബലം
"आवाजाला सिग्नल
 गुणोत्तर","ശബ്ദത്തിലേക്ക് സിഗ്നൽ
 അനുപാതം"
"सिग्नल हस्तांतरण
 पॉईंट","സിഗ്നൽ ട്രാൻസ്ഫർ
 ബിന്ദു"
"सिग्नल
 परिवर्तन","അടയാളം
 രൂപാന്തരം"
स्वाक्षरी विश्लेषण,സിഗ്നേച്ചർ വിശകലനം
स्वाक्षरी चाचणी,ഒപ്പ് പരിശോധന
साइन बिट,സൈൻ ബിറ്റ്
साइन कॅरेक्टर,ചിഹ്ന പ്രതീകം
साइन अट,ചിഹ്ന അവസ്ഥ
अंक साइन साइन करा,ഒപ്പിടുക
स्वाक्षरीकृत बायनरी,ഒപ്പിട്ട ബൈനറി
स्वाक्षरी केलेले फील्ड,ഒപ്പിട്ട ഫീൽഡ്
"स्वाक्षरी केलेली परिमाण
 प्रतिनिधित्व","ഒപ്പിട്ട മാഗ്നിറ്റ്യൂഡ്
 പതിപാദനം"
"स्वाक्षरीकृत पॅकेट
 दशांश","ഒപ്പിട്ട പാക്കറ്റ്
 ദശാംശ"
महत्त्वपूर्ण अंक,കാര്യമായ അക്കം
"महत्त्वपूर्ण अंक
 अंकगणित","കാര്യമായ അക്കം
 ഗണിതശാസ്തം"
महत्त्वपूर्ण आकृती,പ്രധാനപ്പെട്ട കണക്ക്
महत्त्वपूर्ण अंतराल,കാര്യമായ ഇടവേള
चिन्ह विशालता,ഒപ്പിടുക
साइन स्थिती,സൈൻ സ്ഥാനം
सिलिकॉन चिप,സിലിക്കൺ ചിപ്പ്
सिलिकॉन गेट,സിലിക്കൺ ഗേറ്റ്
तत्सम झाडे,സമാന മരങ്ങൾ
साधे बफरिंग,ലളിതമായ ബഫറിംഗ്
सोपी स्थिती,ലളിതമായ അവസ്ഥ
सोपी सूचना,ലളിതമായ നിർദ്ദേശം
