Gujarati,Tamil
"ચોક્કસ, ચોક્કસ","துல்லியமான, துல்லியமான"
"ચોકસાઇ, ચોકસાઇ","துல்லியம், துல்லியம்"
ચોકસાઇ વિશ્લેષક,துல்லியமான பகுப்பாய்வி
ચોકસાઈ અભિગમ રડાર,துல்லிய அணுகுமுறை ரேடார்
ઉપલબ્ધ ચોકસાઇ,கிடைக்கும் துல்லியம்
ચોકસાઈ સતત,துல்லியம் மாறிலி
એન્ટિમીટર સાધન,எதிர்ப்பு மீட்டர் கருவி
ચોકસાઈ છટકું,துல்லிய பொறி
પરીક્ષણની ચોકસાઈ,சோதனையின் துல்லியம்
ચોકસાઇ પરિમાણ,துல்லிய அளவுரு
"ચોકસાઇ પ્રતિકાર, વાસ્તવિક પ્રતિકાર","துல்லியமான எதிர்ப்பு, உண்மையான எதிர்ப்பு"
પૂર્વ અસ્તિત્વમાં રહેલી કલમ,முன்பே இருக்கும் விதி
"પુરોગામી, પુરોગામી","முன்னோடி, முன்னோடி"
પૂર્વવ્યાખ્યાયિત માપ પૂર્વવ્યાખ્યાયિત શાસક,முன் வரையறுக்கப்பட்ட அளவீடு முன் வரையறுக்கப்பட்ட ஆட்சியாளர்
પૂર્વવ્યાખ્યાયિત ચલો,முன் வரையறுக்கப்பட்ட மாறிகள்
છુપાયેલ મૂલ્ય,மறைக்கப்பட்ட மதிப்பு
આગાહી,கணிப்பு
પૂર્વ વિયોજન,முன் விலகல்
કિંમત (એકમ),விலை (அலகு)
પસંદગીયુક્ત શોષણ,தேர்ந்தெடுக்கப்பட்ட உறிஞ்சுதல்
પસંદગીયુક્ત,தேர்ந்தெடுக்கப்பட்ட
પસંદગીયુક્ત કમ્બશન,தேர்ந்தெடுக்கப்பட்ட எரிப்பு
પસંદગીયુક્ત દિશા,தேர்ந்தெடுக்கப்பட்ட திசை
"પ્રાધાન્યવાળું, પ્રાધાન્યવાળું","விருப்பமான, விருப்பமான"
"પ્રેફરન્શિયલ એક્સિસ, પ્રેફરન્શિયલ એક્સિસ","முன்னுரிமை அச்சு, முன்னுரிமை அச்சு"
પૂર્વઉત્પાદન,முன் தயாரிப்பு
પૂર્વઉત્પાદન,முன் தயாரிப்பு
ગર્ભિત ન્યુક્લિયસ,மறைமுகமான கரு
પ્રીહિટેડ,முன்கூட்டியே சூடாக்கப்பட்டது
પ્રીહીટર,முன்சூடாக்கி
પ્રીહીટર સ્ટોવ,preheater அடுப்பு
પ્રીહિટીંગ,முன்கூட்டியே சூடாக்குதல்
પૂર્વ ઇગ્નીશન,முன் பற்றவைப்பு
પૂર્વ આયનીકરણ,முன் அயனியாக்கம்
પ્રારંભિક,ஆரம்ப
પ્રારંભિક એટેન્યુએશન,ஆரம்ப பலவீனம்
પ્રારંભિક ગણતરી,ஆரம்ப கணக்கீடு
પ્રારંભિક કામગીરી,ஆரம்ப செயல்பாடு
પ્રારંભિક તરંગ,ஆரம்ப அலை
પ્રારંભિક ગોઠવણ,ஆரம்ப சரிசெய்தல்
પ્રારંભિક ગણતરી,ஆரம்ப கணக்கீடு
"પ્રારંભિક આંકડા, પ્રારંભિક માહિતી","பூர்வாங்க புள்ளிவிவரங்கள், ஆரம்ப தரவு"
"અકાળ અંત, અકાળ અંત","அகால முடிவு, அகால முடிவு"
પૂર્વનિર્ધારિત સિસ્ટમ,முன்னரே தீர்மானிக்கப்பட்ட அமைப்பு
"પ્રી-ક્વોન્ટમ પ્રોસેસિંગ, પ્રી-ક્વોન્ટમ પ્રોસેસિંગ","முன் குவாண்டம் செயலாக்கம், முன் குவாண்டம் செயலாக்கம்"
અનુકૂલન પદ્ધતિ,பழக்கப்படுத்துதல் முறை
સાપેક્ષ ભૌતિકશાસ્ત્ર,சார்பியல் இயற்பியல்
થોડી અગમચેતી,ஒரு சிறிய தொலைநோக்கு பார்வை
પૂર્વવર્તી,முன்னோடி
પૂર્વનિર્ધારિત દિશા,முன்னரே தீர்மானிக்கப்பட்ட திசை
પ્રસ્તુત લક્ષ્ય વિસ્તાર,வழங்கப்பட்ட இலக்கு பகுதி
પ્રીસેટ સૂચનાઓ,முன்னமைக்கப்பட்ட வழிமுறைகள்
બટન-પ્રેસ ગોઠવણ,பொத்தான் அழுத்த ஏற்பாடு
વાત દબાણ કામગીરી,பேச்சு அழுத்தம் செயல்பாடு
દબાણની અસંગતતા,அழுத்தம் இணக்கமின்மை
"દબાણ વિસ્તરણ, દબાણ વિસ્તરણ","அழுத்தம் விரிவாக்கம், அழுத்தம் விரிவாக்கம்"
દબાણ કેબલ,அழுத்தம் கேபிள்
દબાણ ગુણાંક,அழுத்தம் குணகம்
દબાણ સંયોજન,அழுத்தம் கலவை
દબાણ ઘટાડો,அழுத்தம் குறைப்பு
દબાણ પ્રસરણ,அழுத்தம் பரவல்
દબાણ પ્રસરણ પદ્ધતિ,அழுத்தம் பரவல் முறை
"દબાણ વિતરણ, દબાણ વિતરણ","அழுத்தம் விநியோகம், அழுத்தம் விநியோகம்"
દબાણ ટ્રેક્શન,அழுத்தம் இழுவை
દબાણ ટ્રેક્શન ગુણાંક,அழுத்தம் இழுவை குணகம்
દબાણ નુકશાન,அழுத்தம் இழப்பு
દબાણ અસર,அழுத்தம் விளைவு
"દબાણ-એન્થાલ્પી ચાર્ટ, દબાણ સંપૂર્ણ ચાર્ટ","அழுத்தம்-என்டல்பி விளக்கப்படம், அழுத்தம் முழுமையான விளக்கப்படம்"
દબાણ સમીકરણ,அழுத்தம் சமன்பாடு
દબાણ ફીડ સિસ્ટમ,அழுத்தம் ஊட்ட அமைப்பு
દબાણ પ્રવાહ,அழுத்தம் ஓட்டம்
દબાણ પ્રવાહ,அழுத்தம் ஓட்டம்
પ્રેશર ગેજ,அழுத்தமானி
દબાણ ઢાળ,அழுத்தம் சாய்வு
દબાણ ઢાળ માઇક્રોફોન,அழுத்தம் சாய்வு ஒலிவாங்கி
દબાણ ટોચ,அழுத்தம் மேல்
દબાણ ઓગળે છે,அழுத்தம் உருகும்
દબાણ માઇક્રોફોન,அழுத்த ஒலிவாங்கி
દબાણ સંચાલિત,அழுத்தம் இயக்கப்படுகிறது
"દબાણ કામગીરી, દબાણ કામગીરી","அழுத்தம் செயல்பாடு, அழுத்தம் செயல்பாடு"
દબાણયુક્ત ઉડાન,அழுத்தப்பட்ட விமானம்
દબાણ પ્રતિકાર,அழுத்தம் எதிர்ப்பு
દબાણ સંવેદનશીલતા,அழுத்தம் உணர்திறன்
દબાણ વિસ્થાપન,அழுத்தம் இடப்பெயர்ச்சி
દબાણ વર્ણપટ સ્તર,அழுத்தம் நிறமாலை நிலை
દબાણ કવચ,அழுத்தம் கவசம்
દબાણ દમન,அழுத்தம் அடக்குதல்
દબાણ પૃષ્ઠ,அழுத்தம் பக்கம்
દબાણ સ્વીચો,அழுத்தம் சுவிட்சுகள்
"નિપેડ ટેકનીક, નિપેડ ટેકનીક","Niped Technique, Nipeed Technique"
દબાણ વલણ,அழுத்தம் போக்கு
દબાણ ક્ષેત્ર,அழுத்தம் புலம்
દબાણ દબાણ,அழுத்தம் உந்துதல்
દબાણ નળી,அழுத்தம் குழாய்
દબાણ પ્રકાર કેપેસિટર,அழுத்தம் வகை மின்தேக்கி
દબાણ મૂલ્ય,அழுத்தம் மதிப்பு
દબાણ સ્નિગ્ધતા,அழுத்தம் பாகுத்தன்மை
દબાણ તરંગ,அழுத்தம் அலை
દબાણ-નળી રિએક્ટર,அழுத்தம்-குழாய் உலை
સંકોચન,சுருக்கம்
"પ્રેશરાઇઝ્ડ વોટર રિએક્ટર, પ્રેશરાઇઝ્ડ વોટર રિએક્ટર","அழுத்த நீர் உலை, அழுத்த நீர் உலை"
ગર્ભાવસ્થા,கர்ப்பம்
સૂચના સરનામું,அறிவுறுத்தல் முகவரி
પૂર્વ પ્રસ્તુતિ મોનિટર,முன் விளக்கக் கண்காணிப்பு
પૂર્વો પ્રમેય,prevo தேற்றம்
છિદ્ર સંવેદના,துளை உணர்தல்
વિસ્ફોટક દોરી,வெடிக்கும் தண்டு
"પ્રાથમિક, પ્રાથમિક, પ્રથમ, મુખ્ય, મુખ્ય, મૂળ","முதன்மை, முதன்மை, முதல், முக்கிய, முதன்மை, வேர்"
પ્રાથમિક અક્ષ મુખ્ય અક્ષ,முதன்மை அச்சு முதன்மை அச்சு
પ્રાથમિક આવરી લેવામાં આવેલ વિસ્તાર,முதன்மை மூடப்பட்ட பகுதி
પ્રાથમિક બેટરી,முதன்மை பேட்டரி
પ્રાથમિક કોષ,முதன்மை செல்
પ્રાથમિક સર્કિટ,முதன்மை சுற்று
પ્રાથમિક જન્માક્ષર,முதன்மை ஜாதகம்
પ્રાથમિક રંગ પ્રાથમિક રંગ,முதன்மை நிறம் முதன்மை நிறம்
પ્રાથમિક જગ્યા બીમ,முதன்மை விண்வெளி கற்றை
પ્રાથમિક સળવળાટ,முதன்மை தவழும்
પ્રાથમિક પ્રવાહ,முதன்மை ஓட்டம்
"પ્રાથમિક માહિતી, પ્રાથમિક માહિતી","முதன்மை தரவு, முதன்மை தரவு"
પ્રાથમિક ધૂળ વાલ્વ,முதன்மை தூசி வால்வு
પ્રાથમિક ઉત્તેજના,முதன்மை தூண்டுதல்
પ્રાથમિક લુપ્તતા,முதன்மை அழிவு
પ્રાથમિક આંખ,முதன்மை கண்
પ્રાથમિક ફ્રેગમેન્ટેશન ગેઇન,முதன்மை துண்டு துண்டாக ஆதாயம்
પ્રાથમિક ધ્યાન અંતર,முதன்மை கவனம் தூரம்
મૂળ બળતણ કોષ,அசல் எரிபொருள் செல்
મૂળ ઓપ્ટિકલ અક્ષ,அசல் ஆப்டிகல் அச்சு
પ્રાથમિક કણો,அடிப்படை துகள்கள்
પ્રાથમિક ચાટ વિસ્તાર,முதன்மை பள்ளத்தாக்கு பகுதி
પિતૃ ગ્રહ,தாய் கிரகம்
પ્રાથમિક પાવર કેબલ,முதன்மை மின் கேபிள்
મૂળભૂત રડાર,அடிப்படை ரேடார்
પ્રાથમિક કિરણોત્સર્ગ,முதன்மை கதிர்வீச்சு
પ્રાથમિક મેઘધનુષ્ય,முதன்மை வானவில்
પ્રાથમિક બીમ,முதன்மை கற்றை
મુખ્ય પ્રતિક્રિયા,முக்கிய எதிர்வினை
પ્રાથમિક પુનઃસ્થાપન,முதன்மை மறுபடிகமாக்கல்
પ્રાથમિક રિલે,முதன்மை ரிலே
મૂળભૂત સ્કેલ,அடிப்படை அளவுகோல்
પ્રાથમિક સ્કેટરિંગ,முதன்மை சிதறல்
પ્રાથમિક સ્કિપિંગ ઝોન,முதன்மை ஸ்கிப்பிங் மண்டலம்
પ્રાથમિક સ્પેક્ટ્રમ,முதன்மை நிறமாலை
પ્રાથમિક ધોરણ,முதன்மை தரநிலை
મુખ્ય સ્ટોર,முக்கிய கடை
પ્રાથમિક તાણ,முதன்மை மன அழுத்தம்
પ્રાથમિક વોલ્ટેજ,முதன்மை மின்னழுத்தம்
પ્રાથમિક તરંગ,முதன்மை அலை
પ્રાથમિક કોઇલ,முதன்மை சுருள்
મુખ્ય પ્લેટ,முக்கிய தட்டு
મુખ્ય ધ્યાન,முதன்மை கவனம்
મૂળ ગતિ નિર્માતા,அசல் வேக தயாரிப்பாளர்
"સ્ટાર્ટર, પ્રાઈમર","ஸ்டார்டர், ப்ரைமர்"
"મુખ્ય આધાર, આદિમ આધાર","முதன்மை அடிப்படை, பழமையான அடிப்படை"
"પ્રાઇમ સેલ, પ્રાઇમ સેલ","முதன்மை செல், முதன்மை செல்"
પ્રોટો કોર,புரோட்டோ கோர்
પુરોગામી સમીકરણ,முன்னோடி சமன்பாடு
"મુખ્ય જાળી, મુખ્ય જાળી","முதன்மை லட்டு, முதன்மை லட்டு"
આધાર આવર્તન,அடிப்படை அதிர்வெண்
પ્રાઇમ ટ્રાન્સફર વેક્ટર,முதன்மை பரிமாற்ற திசையன்
"પ્રાઇમ યુનિટ સેલ, પ્રાઇમ યુનિટ સેલ","முதன்மை அலகு செல், முதன்மை அலகு செல்"
"મુખ્ય, મુખ્ય, આચાર્ય","முக்கிய, முதன்மை, முதன்மை"
ઘટનાનો મુખ્ય કોણ,நிகழ்வின் முக்கிய கோணம்
મુખ્ય ધરી,முக்கிய அச்சு
પ્રચારની મુખ્ય ધરી,பரப்புதலின் முக்கிய அச்சு
મુખ્ય વિરૂપતા અક્ષ,முக்கிய சிதைவு அச்சு
મુખ્ય તણાવ અક્ષ,முக்கிய அழுத்த அச்சு
મુખ્ય પ્રમેય,முதன்மை தேற்றம்
મુખ્ય દિગંશ,முக்கிய அஜிமுத்
મુખ્ય ડાઇલેક્ટ્રિક અક્ષ,முக்கிய மின்கடத்தா அச்சு
મુખ્ય વિકૃતિ દિશા,முக்கிய சிதைவு திசை
મુખ્ય તણાવ દિશા,முக்கிய அழுத்த திசை
મુખ્ય દિશા,முக்கிய திசை
મુખ્ય ઈ-ફ્લેટ,முக்கிய இ-பிளாட்
"મુખ્ય ઊર્જા ક્ષેત્ર, મુખ્ય ઊર્જા ટેન્સર","முக்கிய ஆற்றல் புலம், முக்கிய ஆற்றல் டென்சர்"
મુખ્ય ધ્યાન,முக்கிய கவனம்
મુખ્ય લાઇન,முக்கிய வரி
મુખ્ય મહત્તમ,முக்கிய அதிகபட்சம்
પ્રાઇમ પ્રાઇમ,முதன்மை முதன்மை
મુખ્ય ક્ષણ,முக்கிய தருணம்
મુખ્ય બિંદુ,முக்கிய புள்ளி
કી ક્વોન્ટમ નંબરો,முக்கிய குவாண்டம் எண்கள்
મુખ્ય બીમ,முக்கிய கற்றை
મુખ્ય કલમ,முக்கிய விதி
મુખ્ય શ્રેણી,முக்கிய வகை
મુખ્ય વિકૃતિ,முக்கிய விலகல்
મુખ્ય વિકૃતિ ગુણોત્તર,முக்கிய விலகல் விகிதம்
મુખ્ય તણાવ,முக்கிய மன அழுத்தம்
મુખ્ય તણાવ-તાણ સંબંધ,முக்கிய மன அழுத்தம்-திரிபு உறவு
મુખ્ય પૃષ્ઠ,முக்கிய பக்கம்
કી કનેક્ટિવિટી,முக்கிய இணைப்பு
કી મૂલ્ય,முக்கிய மதிப்பு
મુખ્ય વેગ પૃષ્ઠ,முக்கிய வேகம் பக்கம்
મુખ્ય દૃશ્યમાન બીમ,முக்கிய புலப்படும் கற்றை
મુખ્ય તરંગ,முக்கிய அலை
નિયમો,விதிகள்
સ્થિરતા નિયમ,நிலைத்தன்மை விதி
સહ-પરિવર્તન નિયમ,இணை உருமாற்ற விதி
દ્વૈત નિયમ,இருமை விதி
વિગતવાર સંતુલન નિયમ,விரிவான இருப்பு விதி
યોગ્યતા સિદ્ધાંત,திறன் கொள்கை
અભિગમ નિયમ,அணுகுமுறை விதி
સમાનતાનો નિયમ,சமத்துவ விதி
ઓછામાં ઓછો ક્રિયાનો નિયમ,குறைந்தபட்ச செயல் விதி
mach સિદ્ધાંત,mach கொள்கை
પારસ્પરિકતાનો નિયમ,பரஸ்பர விதி
પ્રતિબિંબ કાયદો,பிரதிபலிப்பு சட்டம்
વૈજ્ઞાનિક નિશ્ચયવાદનો નિયમ,அறிவியல் நிர்ணய விதி
સામ્યતાનો કાયદો,ஒப்புமை சட்டம்
જડ ક્રિયા નિયમ,உணர்ச்சியற்ற செயல் விதி
શાંત તબક્કાનો નિયમ,அமைதியான கட்ட விதி
આરોપણ નિયમ,குற்றச்சாட்டு விதி
ધારેલ વેગ કાયદો,வேகம் சட்டம் கருதப்படுகிறது
અનુમાનિત નિયમો,அனுமான விதிகள்
પ્રિન્ટ પલ્સ,அச்சு துடிப்பு
છાપવાની અસર,விளைவு அச்சிட
પ્રિન્ટ આઉટ પ્રકાર,அச்சிட வகை
પ્રિન્ટેડ સર્કિટ,அச்சிடப்பட்ட சுற்று
"મુદ્રિત સામગ્રી, મુદ્રિત પદાર્થ","அச்சிடப்பட்ட பொருள், அச்சிடப்பட்ட பொருள்"
"પ્રિન્ટીંગ, પ્રિન્ટીંગ","அச்சிடுதல், அச்சிடுதல்"
પ્રિઝમ,ப்ரிஸம்
પ્રિઝમ ક્રિયા,ப்ரிஸம் நடவடிக்கை
પ્રિઝમ એન્ટેના,ப்ரிஸம் ஆண்டெனா
"પ્રિઝમી બાયનોક્યુલર, પ્રિઝમી વિનોક્યુલર","ப்ரிஸ்மி பைனாகுலர், ப்ரிஸ்மி வினோகுலர்"
પ્રિઝમ આવરણ,ப்ரிஸம் மூடுதல்
પ્રિઝમ ડાયોપ્ટર,ப்ரிசம் டையோப்டர்
પ્રિઝમ મોનોક્રોમેટર,ப்ரிஸம் மோனோக்ரோமேட்டர்
પ્રિઝમ ક્ષમતા,ப்ரிஸம் திறன்
પ્રિઝમેટિક સ્પેક્ટ્રોસ્કોપ,ப்ரிஸ்மாடிக் ஸ்பெக்ட்ரோஸ்கோப்
પ્રિઝમ ગુનિયા,ப்ரிசம் குனியா
પ્રિઝમ એસ્ટ્રોલેબ,ப்ரிசம் ஆஸ்ட்ரோலேப்
પ્રિઝમેટિક દંડ,ப்ரிஸ்மாடிக் தண்டனை
પ્રિઝમેટિક બાયનોક્યુલર,பிரிஸ்மாடிக் தொலைநோக்கி
પિઝમી ભૂલ,பிஸ்மி பிழை
પ્રિઝમેટિક આઈપીસ,ப்ரிஸ்மாடிக் கண் இமை
પ્રિઝમેટિક સાપ,prismatic பாம்பு
પ્રિઝમેટિક સ્ટાર્ટર,ப்ரிஸ்மாடிக் ஸ்டார்டர்
પ્રિઝમેટિક સ્પેક્ટ્રમ,ப்ரிஸ்மாடிக் ஸ்பெக்ட்ரம்
પ્રિઝમેટિક સિસ્ટમ,பிரிஸ்மாடிக் அமைப்பு
ખાનગી લાઇન,தனிப்பட்ட வரி
વિશેષાધિકાર સૂચના,சலுகை அறிவுறுத்தல்
સંભવિત,நிகழ்தகவு
સંભાવના પરિમાણ,நிகழ்தகவு பரிமாணம்
સંભાવના વર્તમાન ઘનતા,நிகழ்தகவு தற்போதைய அடர்த்தி
ટેસ્ટર,சோதனையாளர்
"ઈશાન કુંડલી, શોધ કુંડલી","Eshan Kundli, தேடல் குண்ட்லி"
તપાસ માઇક્રોફોન,ஆய்வு ஒலிவாங்கி
"એપોન નળી, શોધ નળી","epon hose, தேடல் குழல்"
શોધ એકમ,தேடல் அலகு
"પ્રક્રિયા, પ્રક્રિયા","செயல்முறை, நடைமுறை"
પ્રક્રિયાગત ભાષા,நடைமுறை மொழி
"પ્રક્રિયા, પ્રક્રિયા","செயல்முறை, செயல்முறை"
સંસાધન કેમેરા,ஆதார கேமரா
પ્રક્રિયા ગરમી રિએક્ટર,செயலாக்க வெப்ப உலை
પ્રક્રિયાક્ષમતા,செயலாக்கத்திறன்
પ્રક્રિયા કરેલ ઘટકો,பதப்படுத்தப்பட்ட பொருட்கள்
પ્રોસેસ્ડ ફિલ્મ,பதப்படுத்தப்பட்ட படம்
"પ્રક્રિયા, પ્રક્રિયા","செயலாக்கம், செயலாக்கம்"
પ્રક્રિયા ભૂલ,செயலாக்க பிழை
પ્રોસેસર,செயலி
"ઉત્પાદન, ઉત્પાદન","தயாரிப்பு, தயாரிப்பு"
ઉત્પાદન પૂલ,தயாரிப்பு குளம்
ઉત્પાદન સંબંધ,தயாரிப்பு உறவு
ઉત્પાદન મોડ્યુલેટર,தயாரிப்பு மாடுலேட்டர்
ઉત્પાદિત ન્યુક્લિયસ,கருவை உருவாக்கியது
ઉત્પાદન ક્વોન્ટમ ગેઇન,தயாரிப்பு குவாண்டம் ஆதாயம்
ઉત્પાદન કામગીરી,உற்பத்தி செயல்பாடு
ઉત્પાદન પ્રક્રિયા,உற்பத்தி செயல்முறை
ઉત્પાદન દર,உற்பத்தி விகிதம்
ઉત્પાદક રિએક્ટર,உற்பத்தி உலை
ઉત્પાદક ઊર્જા,உற்பத்தி ஆற்றல்
ઉત્પાદન સાધનો,உற்பத்தி உபகரணங்கள்
ઉત્પાદન પ્રક્રિયા,தயாரிப்பு செயல்முறை
ઉત્પાદન ક્ષમતા,உற்பத்தி திறன்
ઉત્પાદકતા,உற்பத்தித்திறன்
પ્રોફાઇલ ચાર્ટ,சுயவிவர விளக்கப்படம்
"પ્રોફાઇલ ટ્રેક્શન, વિભાગીય ટ્રેક્શન","சுயவிவர இழுவை, பிரிவு இழுவை"
"પાવડરી, રેખીય","தூள், நேரியல்"
"કાર્યક્રમ, કાર્યક્રમ, કાર્યક્રમ","நிரல், நிரல், நிரல்"
પ્રોગ્રામ એડ્રેસ કેલ્ક્યુલેટર,நிரல் முகவரி கால்குலேட்டர்
પ્રોગ્રામેબલ વિકૃતિ,நிரல்படுத்தக்கூடிய சிதைவு
પ્રોગ્રામેબલ કેલ્ક્યુલેટર,நிரல்படுத்தக்கூடிய கால்குலேட்டர்
પ્રોગ્રામ જનરેટર,நிரல் ஜெனரேட்டர்
પ્રોગ્રામેબલ,நிரல்படுத்தக்கூடியது
પ્રોગ્રામ નેટવર્ક,நிரல் நெட்வொர்க்
કાર્યક્રમ પગલું,நிரல் படி
પ્રોગ્રામેબલ સ્વીચ,நிரல்படுத்தக்கூடிய சுவிட்ச்
પ્રોગ્રામ ટેસ્ટ સમય,நிரல் சோதனை நேரம்
પ્રોગ્રામ કરેલ ચેક,திட்டமிடப்பட்ட காசோலை
પ્રોગ્રામર,புரோகிராமர்
"પ્રોગ્રામિંગ, પ્રોગ્રામિંગ, પ્રોગ્રામિંગ","நிரலாக்கம், நிரலாக்கம், நிரலாக்கம்"
(રૂપરેખાંકનનો) ક્રમ,(கட்டமைப்பின்) வரிசை
પગલાંની સીડી,படி படியாக
"પ્રગતિશીલ પરિવર્તન, પ્રગતિશીલ પરિવર્તન","முற்போக்கான மாற்றம், முற்போக்கான மாற்றம்"
"ક્રમિક સ્કેનિંગ, ક્રમિક સ્કેનિંગ","தொடர்ச்சியான ஸ்கேனிங், தொடர்ச்சியான ஸ்கேனிங்"
પ્રગતિશીલ તરંગ એન્ટેના,முற்போக்கான அலை ஆண்டெனா
દબાણયુક્ત ઇગ્નીશન,அழுத்தப்பட்ட பற்றவைப்பு
પ્રગતિશીલ તરંગ,முற்போக்கான அலை
પ્રતિબંધિત ઝોન,தடை செய்யப்பட்ட மண்டலம்
પ્રતિબંધ,தடை
પ્રતિબંધક અવરોધ,கட்டுப்படுத்தப்பட்ட தடை
પ્રોન્યુલ,ப்ரோனியூல்
અંદાજિત સૌર પ્રકાશ,திட்டமிடப்பட்ட சூரிய ஒளி
"પ્રક્ષેપિત, બહાર કાઢેલું","திட்டவட்டமான, வெளியேற்றப்பட்ட"
"સચિત્ર ફાનસ, સચિત્ર ફાનસ","சித்திர விளக்கு, சித்திர விளக்கு"
પ્રોજેક્ટિવ માઇક્રોસ્કોપ,திட்ட நுண்ணோக்கி
પ્રોજેક્ટિવ મોં,திட்ட வாய்
પ્રોજેક્શન રૂમ,திட்ட அறை
પ્રક્ષેપણ માઇક્રોરેડિયેશન ચિત્ર,ப்ரொஜெக்ஷன் மைக்ரோரேடியேஷன் விளக்கம்
ઇલેક્ટ્રોન ઘનતા પ્રક્ષેપણ,எலக்ட்ரான் அடர்த்தி கணிப்பு
પ્રોજેક્શન ઓપ્ટિક્સ પ્રોજેક્શન ઓપ્ટિકલ સિસ્ટમ,ப்ரொஜெக்ஷன் ஆப்டிக்ஸ் ப்ரொஜெக்ஷன் ஆப்டிகல் சிஸ்டம்
પ્રોજેક્શન પ્રિન્ટર,திட்ட அச்சுப்பொறி
ઇન્ટરપોલેશન સ્પૂલિંગ ચેમ્બર,இடைக்கணிப்பு ஸ்பூலிங் அறை
પ્રોજેક્શન ટેલિવિઝન,திட்ட தொலைக்காட்சி
લોન્ચ ટ્યુબ,ஏவுதல் குழாய்
પ્રોજેક્ટર,புரொஜெக்டர்
વિસ્તરેલ સ્ફટિક,நீளமான படிகம்
પ્રોમિથિયમ કોષ,ப்ரோமித்தியம் செல்
તપાસ માઇક્રોફોન,ஆய்வு ஒலிவாங்கி
પ્રમોટેડ ઇલેક્ટ્રોન,ஊக்குவிக்கப்பட்ட எலக்ட்ரான்
ઉન્નત મિશ્રણ,மேம்படுத்தப்பட்ட கலவை
તાત્કાલિક ન્યુટ્રોન,உடனடி நியூட்ரான்
હાથ,கை
મોનોસેન્ટ્રિક લીક,மோனோசென்ட்ரிக் கசிவு
મુખ્ય કાકડી,பெரிய வெள்ளரி
અધિકૃતતા સ્થિતિ,நம்பகத்தன்மை நிலை
માન્યકર્તા તણાવ,சரிபார்ப்பு அழுத்தம்
ટ્રાન્સમિટ ભૂલ,பரிமாற்ற பிழை
"ટ્રાન્સમિશન, એમ્પ્લીફિકેશન, પ્રચાર","பரிமாற்றம், பெருக்கம், பரப்புதல்"
ટ્રાન્સમિશન અસંગતતા,பரிமாற்ற இணக்கமின்மை
"ટ્રાન્સમિશન સતત, ટ્રાન્સમિશન સતત","பரிமாற்ற மாறிலி, பரிமாற்ற மாறிலி"
ટ્રાન્સમિશન નંબર,பரிமாற்ற எண்
ભૂલ ટ્રાન્સમિશન,பிழை பரிமாற்றம்
પ્રકાશ ટ્રાન્સમિશન,ஒளி பரிமாற்றம்
ધ્વનિ પ્રસારણ,ஒலி பரிமாற்றம்
ટ્રાન્સમિશન પ્રતિક્રિયા,பரிமாற்ற எதிர்வினை
ટ્રાન્સમિશન વેક્ટર,பரிமாற்ற திசையன்
ટ્રાન્સમિશન વેગ,பரிமாற்ற வேகம்
પ્રોપેન બબલ ચેમ્બર,புரோபேன் குமிழி அறை
પ્રોપેલન્ટ ઘર્ષણ,உந்துவிசை சிராய்ப்பு
પ્રોપેલન્ટ વિસ્ફોટક,உந்துவிசை வெடிபொருள்
પ્રોપેલન્ટ માસ,உந்துவிசை நிறை
પ્રોપેલન્ટ પ્રવાહ,உந்துவிசை ஓட்டம்
પ્રોપેલન્ટ રેશિયો,உந்துவிகித விகிதம்
પ્રોપેલન્ટ,உந்துவிசை
પ્રોપેલન્ટ પોલાણ,உந்துவிசை குழிவுறுதல்
પ્રોપેલર બોર્ડ,உந்து பலகை
પ્રોપેલન્ટ કાર્યક્ષમતા,உந்து திறன்
પ્રોપેલન્ટ આંચકો,உந்து சக்தி அதிர்ச்சி
યોગ્ય ચાર્જ ઘનતા,சரியான மின்சுமை அடர்த்தி
યોગ્ય રીફ્રેક્શન,சரியான ஒளிவிலகல்
યોગ્ય ઊર્જા,சரியான ஆற்றல்
યોગ્ય એન્ટ્રોપી,சரியான என்ட்ரோபி
યોગ્ય ફ્યુઝ કાર્ય,சரியான உருகி செயல்பாடு
યોગ્ય જથ્થાબંધ ઘનતા,சரியான மொத்த அடர்த்தி
યોગ્ય સામૂહિક ઘનતા,சரியான நிறை அடர்த்தி
"યોગ્ય મૂલ્ય, ઇજન મૂલ્ય","சரியான மதிப்பு, ஈஜென் மதிப்பு"
યોગ્ય વેક્ટર,சரியான திசையன்
યોગ્ય વોલ્યુમ,சரியான அளவு
પદાર્થના ગુણધર્મો,பொருளின் பண்புகள்
"ગુણધર્મો, ગુણધર્મો","பண்புகள், பண்புகள்"
રક્ષણ મિલકત,பாதுகாப்பு சொத்து
"પ્રમાણ, પ્રમાણ, ભાગ","விகிதம், விகிதம், பகுதி"
"પ્રમાણસર, પ્રમાણસર","விகிதாசார, விகிதாசார"
પ્રમાણસર બેન્ડ,விகிதாசார இசைக்குழு
પ્રમાણસર કેલ્ક્યુલેટર,விகிதாசார கால்குலேட்டர்
પ્રમાણસર સ્થિતિસ્થાપક મર્યાદા,விகிதாசார மீள் வரம்பு
ગુણોત્તર રિએક્ટર,விகித உலை
પ્રોપલ્શન,உந்துதல்
પ્રોપલ્શન રિએક્ટર,உந்து உலை
પ્રોપલ્શન સ્પેક્ટ્રમ,உந்துவிசை நிறமாலை
