Hindi,Telugu
रसभरी,రాస్ప్బెర్రీ
"सुंगरा, मुंगरा",ఎలుక-తోక ముల్లంగి
बेत,రట్టన్
तून,ఎర్రటి దేవదారు
त्रिपत्रा,ఎరుపు క్లోవర్
सेमल,ఎరుపు పట్టు చెట్టు
नरकुल,రీడ్ గడ్డి
रोड्स घास,రోడ్స్ గడ్డి
बोरंश,రోడోడెండ్రాన్
तातरी,రుస్
चावल,బియ్యం
नसदार तोरई,రిడ్జ్డ్ పొట్లకాయ
गुलाब,గులాబీ
गुलाब जामुन,రోజ్ బెర్రీ
रसभरी,రోజ్మేరీ
टिंडा,రౌండ్ పొట్లకాయ
रबड़,రబ్బరు
चूहा,ఎలుక
लाल ताड़-घुन,రెడ్ పామ్ వీవిల్
कद्दू की लाल भृंग,ఎరుపు గుమ్మడికాయ బీటిల్
राइनोसिरस भृंग,ఖడ్గమృగం బీటిల్
सुरसुरी,బియ్యం వీవిల్
लवणी क्षारीय मृदा,సెలైన్ ఆల్కలీ మట్టి
लवण मृदा,సెలైన్ నేల
लवणीभवन,సాలినైజేషన్
लार ग्रंथि गुणसूत्र,లాలాజల గ్రంథి క్రోమోజోమ్
लवण,ఉ ప్పు
लवण प्रभावित मृदा,ఉప్పు ప్రభావిత నేల
लवण सूचकांक,ఉప్పు సూచిక
लवण प्रतिबल,ఉప్పు ఒత్తిడి
लवण सह्यता उच्छलन,ఉప్పు సహనం
प्रतिदर्श,నమూనా
प्रतिचयन त्रुटि,నమూనా లోపం
"प्रतिचयन मात्रक, नमूना मात्रक",నమూనా యూనిట్
प्रतिचयन,నమూనా
बालू,ఇసుక
बलुई मृत्तिका,ఇసుక మట్టి
बलुई दोमट,శాండీ లోవామ్
"बलुई मिट्टी, बलुई मृदा",ఇసుక నేల
रस,సాప్
पौध,మొక్క
साबुनीकरण मान,సాపోనిఫికేషన్ విలువ
अनुषंगी डीएनए,ఉపగ్రహ DNA
अनुषंगी खरपतवार,ఉపగ్రహ కలుపు
संतृप्त वाष्प दबाव,సంతృప్త ఆవిరి పీడనం
सवाना (घास के मैदान),సవన్నా
आलंबी प्रोटीन,స్కాఫోల్డ్ ప్రోటీన్
"स्केप, प्रवृंत",స్కేప్
क्षतचिह्न,స్కార్ఫికేషన్
"सायन, सांकुर",సియోన్
छायाप्रिय पौधे,సైనోఫైట్స్
ऋतुनिष्ठ चक्र,కాలానుగుణ చక్రం
"मौसमी सूखा, मौसमी अनावृष्टि",కాలానుగుణ కరువు
मौसमी पादप,కాలానుగుణ మొక్క
द्वितीयक वृद्धि,ద్వితీయ పెరుగుదల
द्वितीयक पादप पोषक (तत्व),ద్వితీయ మొక్కల పోషకాలు
द्वितीयक उत्पादकता,ద్వితీయ ఉత్పాదకత
द्वितीयक भूपरिष्करण,ద్వితీయ పండించడం
झाड़ी,సెడ్జ్
बीजोढ़ कवक,విత్తనం పుట్టిన ఫంగస్
बीज प्रमाणीकरण,విత్తన ధృవీకరణ
बीज दृढ़ीकरण,విత్తన గట్టిపడటం
बीजोपचार,విత్తన చికిత్స
बीज एवं उर्वरक बुवाई यंत्र,సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్
पौध,విత్తనాలు
अंतःस्रवण,సీపేజ్
विसंयोजन,వేరు చేయుట
वरणयोग्य चिह्नक,ఎంచుకోదగిన మార్కర్
वरण दबाव,ఎంపిక ఒత్తిడి
वरणात्मक शाकनाशी,సెలెక్టివ్ హెర్బిసైడ్
वरणात्मकता सूचकांक,సెలెక్టివిటీ ఇండెక్స్
स्वः निषेचन,స్వీయ ఫలదీకరణం
आत्म-निर्भरता,స్వీయ సమృద్ధి
स्वतः विरलन क्षमता,స్వీయ సన్నబడటం సామర్థ్యం
स्वतः फलदायी,స్వీయ-ఫ్రూట్‌ఫుల్
स्वः असंगतता,స్వీయ-అపవాదు
स्वार्थी डीएनए,స్వార్థ DNA
अर्ध शुष्क,సెమీ శుష్క
संवेदी आकलन,ఇంద్రియ మూల్యాంకనం
बाह्य दल,సెపాల్
क्रमिक सस्यन,సీక్వెన్షియల్ క్రాపింగ్
क्रमिक तनुता,సీరియల్ పలుచన
रेशमकीट पालन,సెరికల్చర్
सीरम विज्ञान,సెరోలజీ
सीरम,సీరం
लिंग निर्धारण,సెక్స్-నిర్ణయం
लिंग सहलग्नता,సెక్స్-లింకేజ్
लैंगिक प्रवर्धन,లైంగిక ప్రచారం
परत अपरदन,షీట్ కోత
निखोलना,షెల్లింగ్
हवा के विरुद्ध रोक,షెల్టర్ బెల్ట్
अल्प प्रदीप्तकाली पादप,స్వల్ప-రోజు మొక్క
लघु - तरंगदैर्घ्य विकिरण,స్వల్ప-తరంగ రేడియేషన్
"बहुपोषी संवाहक, शटल संवाहक",షటిల్ వెక్టర్
सहोदर,తోబుట్టువు
दात्र कोशिका अरक्तता,కొడవలి కణ రక్తహీనత
सिग्माभ वक्र,సిగ్మోయిడ్ కర్వ్
संकेत परिकल्पना,సిగ్నల్ పరికల్పన
सार्थकता परीक्षण,ప్రాముఖ్యత పరీక్ష
साइलेज (चारा),సైలేజ్
भंडारण पात्र,గొయ్యి
"माद, तलछट",సిల్ట్
तलछटी दोमट,సిల్ట్ లోమ్
वनवर्धन,సిల్వికల్చర్
"गर्त, हौदी, सिंक",సింక్
विलय क्षमता,సింక్ సామర్థ్యం
सहअर्धसूत्र,సిస్టర్ క్రోమాటిడ్
स्थान-विशिष्ट पोषक तत्व प्रबंधन,సైట్-నిర్దిష్ట పోషక నిర్వహణ
वैषम्य वितरण,వక్రీకృత పంపిణీ
पंक्ति अंतराल रोपण,వరుస నాటడం దాటవేయండి
अवपंक फफूंदी,బురద అచ్చు
मंद निर्मुक्त उर्वरक,స్లో-రిలీజ్ ఎరువులు
आपंक,బురద
कर्दम,ముద్ద
शमनक फसलें,సున్నితమైన పంటలు
सामाजिक वानिकी,సామాజిక అటవీ
सतृणभूमि कृषि,పచ్చిక సంస్కృతి
सॉड घास,పచ్చిక
सॉड मृदा,సోడిక్ నేల
सोडियम अवशोषण अनुपात,సోడియం శోషణ నిష్పత్తి
सोडियम पंप,సోడియం పంప్
मृदुकाष्क कलमबंदी,సాఫ్ట్-వుడ్ అంటుకట్టుట
मृदा आसंजन,నేల సంశ్లేషణ
मृदा वातन,నేల వాయువు
मृदा पुंज,నేల మొత్తం
मृदा क्षारीयता,నేల క్షారత
"भूमि शोधन, भूमि सुधार",నేల సవరణ
मृदा विश्लेषण,నేల విశ్లేషణ
मृदा जैव विविधता,నేల జీవవైవిధ్యం
मृदा जैविकी,నేల జీవశాస్త్రం
मृदा वर्गीकरण,నేల వర్గీకరణ
मृदा कोलॉइड,నేల ఘర్షణ
मृदा संहतीकरण,నేల సంపీడనం
मृदा अनुकूलक,నేల కండిషనర్లు
मृदा संरक्षण,నేల పరిరక్షణ
मृदा पपड़ी,నేల క్రస్ట్
मृदा निम्नीकरण,నేల క్షీణత
मृदा अपरदनीयता कारक,నేల ఎరోడిబిలిటీ కారకం
मृदा उर्वरता,నేల సంతానోత్పత్తి
मृदा उत्पत्ति,నేల ఆదికాండము
मृदा स्वास्थ्य,నేల ఆరోగ్యం
मृदा संस्तर,నేల హోరిజోన్
मृदा वृहद्जीव,నేల స్థూల ఆర్గనైజమ్స్
मृदा प्रबंधन,నేల నిర్వహణ
मृदा सूक्ष्म जैविकी,నేల మైక్రోబయాలజీ
मृदा सूक्ष्मजीव,నేల సూక్ష్మజీవులు
मृदा नमी अल्पता,నేల తేమ లోటు
मृदा कार्बनिक पदार्थ,నేల సేంద్రియ పదార్థం
मृदा सरंध्रता,నేల సచ్ఛిద్రత
मृदा उत्पादकता,నేల ఉత్పాదకత
मृदा परिच्छेदिका,నేల ప్రొఫైల్
मृदा गुणवत्ता,నేల నాణ్యత
मृदा अभिक्रिया,నేల ప్రతిచర్య
मृदा प्रतिरोध,నేల నిరోధకత
मृदा लवणता,నేల లవణీయత
मृदा विज्ञान,నేల శాస్త్రం
मृदा रुग्णता,నేల అనారోగ్యం
मृदा छानना,నేల జల్లెడ
मृदा विलयन,నేల ద్రావణం
मृदा निर्जर्मीकारक,నేల స్టెరిలెంట్
मृदा संरचना,నేల నిర్మాణం
मृदा निलंबन,నేల సస్పెన్షన్
मृदा परीक्षण,నేల పరీక్ష
मृदा गठन,నేల ఆకృతి
मृदा-जल विभव,నేల నీటి సామర్థ్యం
मृदाजल,నేల నీరు
सौर स्थिरांक,సౌర స్థిరాంకం
सौर विकिरण,సౌర వికిరణం
सौर वर्णक्रम,సౌర స్పెక్ట్రం
"सौर्यन, सूर्यीकरण",సౌరీకరణ
एकल फसल,ఏకైక పంట
घुलनशील सोडियम प्रतिशत,కరిగే సోడియం శాతం
कायिक कोशिका,సోమాటిక్ సెల్
कायिक भ्रूण,సోమాటిక్ పిండం
कायिक संकरण,సోమాటిక్ హైబ్రిడైజేషన్
ज्वार क्षति,జొన్న గాయం
क्षतिपूरक जीन,SOS జన్యువు
सदर्न शोषण,సదరన్ బ్లాటింగ్
दूरी (पादप),అంతరం (మొక్క)
"स्पेडिक्स, स्थूलमंजरी",స్పాడిక్స్
स्पेथ,స్పాట్
विशेष विन्यास,ప్రత్యేక అమరిక
विशिष्ट सस्यन,ప్రత్యేక పంట
विशिष्ट कृषि,ప్రత్యేక వ్యవసాయం
जाति,జాతులు
विशिष्ट फसल सघनता सूचकांक,నిర్దిష్ట పంట తీవ్రత సూచిక
"विशिष्ट गुरुत्व, आपेक्षिक गुरुत्व",నిర్దిష్ట ఆకర్షణ
सापेक्ष आर्द्रता,నిర్దిష్ట తేమ
विशिष्ट पर्ण क्षेत्र,నిర్దిష్ట ఆకు ప్రాంతం
शुक्राणुजनन,స్పెర్మాటోజెనిసిస్
एस-प्रावस्था,ఎస్-ఫేజ్
कणिश,స్పైక్
कणिशिका,స్పైక్లెట్
तर्कु झाड़ी,స్పిండిల్ బుష్
बौछारी अपरदन,స్ప్లాష్ కోత
समबंधन,స్ప్లికింగ్
विभाजित प्रयोग,స్ప్లిట్ అప్లికేషన్
विखंडित जीन,స్ప్లిట్ జన్యువులు
विभक्त प्लॉट डिजाइन,స్ప్లిట్ ప్లాట్ డిజైన్
स्पंजी ऊतक,స్పాంజి టిష్యూ
स्वतः उत्परिवर्तन,ఆకస్మిక మ్యుటేషన్
बीजाणु,బీజాంశం
फुहारी सिंचाई,స్ప్రింక్లర్ ఇరిగేషన్
स्पडन,స్పడ్డింగ్
दलपुट,స్పర్
दलपुटधारी,స్పర్ బేరింగ్
"अल्पकालिक झंझावात, अंधड़",స్క్వాల్
स्थायीकर कर्मक,స్థిరీకరణ ఏజెంట్
मानक विचलन,ప్రామాణిక విచలనం
भोज्य फसल,ప్రధాన పంట
प्रारंभी प्रकूट,ప్రారంభ కోడాన్
आरंभी विलयन,స్టార్టర్ పరిష్కారం
तना बेधक,కాండం బోరర్
स्तंभ अंत,కాండం-ముగింపు
अवर्धबीजता,స్టెనోస్పెర్మోకార్పీ
स्टेपी (घास के मैदान),స్టెప్పీ
"निर्जर्मीकरण, बंध्यीकरण",స్టెరిలైజేషన్
वर्तिकाग्र सुग्राहिता,స్టిగ్మా గ్రహణశక్తి
"वर्तिकाग्र, श्वासछिद्र",కళంకం
अवस्तंभ मूल,స్టిల్ట్ రూట్
भूस्तारी,స్టోలన్
रंध्र,స్టోమాటా
स्टूलिंग,మలం
रोध प्रकूट,కోడాన్ ఆపు
स्तरित,స్ట్రాటిఫైడ్
स्तरण,స్ట్రాటిఫికేషన్
भूसा,గడ్డి
प्रतिबल,ఒత్తిడి
पट्टीदार सस्यन,స్ట్రిప్ పంట
पट्टी अंतरासस्यन,స్ట్రిప్ ఇంటర్‌క్రాపింగ్
पीठिका,స్ట్రోమా
ठूंठ,మొండి
ठूंठ पलवार,మొద్దు మల్చింగ్
वर्तिका,శైలి
उप आर्द्र,ఉప తేమ
"सुबरिनीकरण, कार्कीकरण",సబరేషన్
आप्लावन,మునిగిపోవడం
"जीविकोपार्जनी सस्यन, निर्वाही कृषि",జీవనాధార వ్యవసాయం
"अवमृदा, अवभूमि की गहरी जुताई",సబ్‌సూలింగ్
उपजाति,ఉప జాతులు
प्रतिस्थापन सस्यन,ప్రత్యామ్నాయ పంట
"क्रियाधार, अवस्तर",ఉపరితలం
उपसतही सिंचन,ఉపరితల నీటిపారుదల
अनुक्रमण,వారసత్వం
गूदेदार,రసంతో
अंतः भूस्तारी,సక్కర్
स्वतःवर्गीय,సుయి-జెనెరిస్
सौर उपचार,సన్-క్యూరింగ్
"पूरक सिंचन, पूरक सिंचाई",అనుబంధ నీటిపారుదల
पूरक उद्यभ,అనుబంధ సంస్థ
अनुपूरक अन्योन्य क्रिया,అనుబంధ పరస్పర చర్య
निरोधक जीन,సప్రెజర్ జన్యువు
पृष्ठ संक्रियक,సర్ఫ్యాక్టెంట్
"सुग्राही, ग्रहणशील",అవకాశం
निलंबन संवर्ध,సస్పెన్షన్ సంస్కృతి
"संधारणीय कृषि, टिकाऊ खेती",స్థిరమైన వ్యవసాయం
संधारणीय विकास,స్థిరమైన అభివృద్ధి
वृंदन,సమూహ
तलवारी पत्ती,కత్తి ఆకు
साइकोनियम,సైకియం
"सहजीविता, सहजीवन",సహజీవనం
युग्मक संलयन,సింగామి
धान सघनता पद्धति,బియ్యం తీవ్రత యొక్క వ్యవస్థ
सर्वांगीय (स्थानांतरित) शाकनाशी,దైహిక హెర్బిసైడ్
कुसुम,కుసుమ
केसर,కుంకుమ
सीस्ती,సేజ్
साल,సాల్
साल्विया,సాల్వియా
चंदन,చెప్పు కలప
चीकू,సపోటా
केवड़ा,స్క్రూపైన్
धुरचुक,సీబక్‌హార్న్
सनाय,సెన్నా
चंद्रभागा,పాము కలప
तिल,నువ్వులు
चिचिड़ा,పాము పొట్లకాయ
कचरी,పుచ్చకాయ స్నాప్
रीठा,సబ్బు నట్
ज्वार,జొన్న
सोयाबीन,సోయాబీన్
मोलश्री,స్పానిష్ చెర్రీ
पालक,బచ్చలికూర
बारफली,కుదురు కలప
"घीया, तोरई",స్పాంజ్ పొట్లకాయ
स्टीविया,స్టెవియా
बिच्छू बूटी,స్టింగ్ రేగుట
छड़ीला,రాతి పువ్వు
स्ट्राबेरी,స్ట్రాబెర్రీ
सुडान घास,సుడాన్ గడ్డి
गन्ना,చెరుకుగడ
चप्पन कद्दू,సమ్మర్ స్క్వాష్
सूरजमुखी,పొద్దుతిరుగుడు
सनई,సన్‌హెంప్
"बनमेथी, सेंजी",తీపి క్లోవర్
ककरोल,తీపి పొట్లకాయ
शकरकंद,తీపి బంగాళాదుంప
वनषशाह,తీపి వైలెట్
रस चूसक,సాప్ సక్కర్
आरा मक्खी,చూసింది ఫ్లై
शल्क कीट,స్కేల్ క్రిమి
अर्ध कुंडलक,సెమిలూపర్
प्ररोह वेधक,షూట్ బోరర్
रेशम कीट,పట్టు పురుగు
घोंघा,నత్త
गौरैया,స్పారో
मकड़ी,సాలీడు
गिलहरी,ఉడుత
तना वेधक,కొమ్మ బోర్
तना वेधक,కాండం బోరర్
स्तंभ मेखला कीट,కాండం గిర్డ్లర్
गुठली का घुन,స్టోన్ వీవిల్
मृदाविज्ञानी,నేల శాస్త్రవేత్త
अनुचलन गति,వ్యూహాత్మక ఉద్యమం
टैगन (लेबलन),ట్యాగింగ్
टैंक तलछट,ట్యాంక్ సిల్ట్
मूसला जड़,రూట్ నొక్కండి
"बल्लर, नर मंजरी (मक्का)",మొక్క
"वर्गिकी, वर्गीकरण विज्ञान",వర్గీకరణ
प्रौद्योगिकी,సాంకేతికం
शीतोष्ण क्षेत्र,సమశీతోష్ణ జోన్
अस्थायी म्लानि,తాత్కాలిక విల్టింగ్
प्रतान,టెండ్రిల్
"तनावमापी, टेन्सियोमीटर",టెన్సియోమీటర్
परिदल,టెపాల్
विरूपजनन,టెరాటోజెని
समापन प्रकूट,ముగింపు కోడాన్
वेदिका,టెర్రేస్
वेदिका अंतराल,టెర్రస్ విరామం
भौमिक विकिरण,భూగోళ రేడియేషన్
भौमिक खरपतवार,భూసంబంధమైన కలుపు మొక్కలు
परीक्षार्थ संकरण,టెస్ట్ క్రాస్
परीक्षण भार,పరీక్ష బరువు
"बीजावरण, टेस्टा",టెస్టా
चतुष्क,టెట్రాడ్
चतुर्गुणित,టెట్రాప్లాయిడ్
चतुर्गुणिता,టెట్రాప్లాయిడి
पुष्पासन,థాలమస్
ताप संचालकता,ఉష్ణ వాహకత
तापीय विसरण,థర్మల్ డిఫ్యూసివిటీ
तापीय प्रेरण,థర్మల్ ఇండక్షన్
"तापयुग्म, तापसंयुग्म",థర్మోకపుల్
तापलेरवी,థర్మోగ్రాఫ్
तापीय आवर्तिता,థర్మోపెడిసిటీ
तापीय आवर्तन,థర్మోపెరియోడిజం
तापरागी,థర్మోఫైల్
ताप अनुचलन,థర్మోటాక్సిస్
विरसन,సన్నబడటం
"मड़ाई, गहाई",నూర్పిడి
अर्बुद प्रेरक प्लाज्मिड,టి ప్లాస్మిడ్
"ज्वारीय दलदली भूमि, ज्वारीय दलदल",టైడల్ చిత్తడి నేలలు
खपरैल जल निकास,టైల్ డ్రైనేజ్
जुताई योग्यता,టిల్లియబిలిటీ
"जुताई, कर्पण",పండించడం
कल्ला (पादप),టిల్లర్ (మొక్క)
"कल्ले निकलना, तलशाखन",టిల్లరింగ్
कल्ले फूटने की अवस्था,టిల్లరింగ్ దశ
भुरभुरी भूमि,టిల్త్
ऊतक परीक्षण,కణజాల పరీక్ష
ताड़ी,పసిపిల్లలు
सह्यता,ఓరిమి
"ऊपरी मृदा, सतही मृदा",పై నేల
टमालू,టోపాటో
खड़ी फसल में खाद डालना,టాప్-డ్రెస్సింగ్
स्थल मौसमविज्ञान,టోపోక్లిమాటాలజీ
शीर्षोमूलन (तंबाकू),పైన ఉండిపోయిన పొగాకు)
सकल पचनशील पोषक तत्व,మొత్తం జీర్ణమయ్యే పోషకం
सकल कारक उत्पादकता,మొత్తం కారకాల ఉత్పాదకత
कुल घुलनशील ठोस,మొత్తం కరిగే ఘనపదార్థాలు
पूर्णशक्तता,టోటిపోటెన్సీ
"आविषालुता, विषाक्तता",విషపూరితం
आविष,టాక్సిన్
"लेशतत्व, सूक्ष्म मात्रिकतत्व",ట్రేస్ ఎలిమెంట్స్
"अनुज्ञापक तत्व, अनुरेखक तत्व",ట్రేసర్ ఎలిమెంట్స్
पार क्रियाशील,లావాదేవీలు
अनुलेखन,ట్రాన్స్క్రిప్షన్
रूपांतरण,పరివర్తన
पराजीनी,ట్రాన్స్‌జెనిక్
अनुवाद,అనువాదం
स्थानांतरण,ట్రాన్స్‌లోకేషన్
पारगमनता,ప్రసారం
वाष्पोत्सर्जन गुणांक,ట్రాన్స్పిరేషన్ గుణకం
वाष्पोत्सर्जन खिंचाव,ట్రాన్స్పిరేషన్ పుల్
वाष्पोत्सर्जन अनुपात,ట్రాన్స్పిరేషన్ నిష్పత్తి
प्रत्यारोपण झटका,మార్పిడి షాక్
रोपाई यंत्र,మార్పిడి
"रोपण, रोपाई",మార్పిడి
स्थानांतरित मृदा,రవాణా చేసిన నేల
ट्रांस्पोसोन,ట్రాన్స్‌పోసన్
अनुप्रस्थ जलनिकास,విలోమ పారుదల
"पाश फसलें, फाँसू फसलें",ఉచ్చు పంటలు
पत्ती उतारना (जैसे गन्ने में),చెత్త
उपचार,చికిత్స
वृक्ष सस्यन,చెట్టు పంట
वृक्षवलय,చెట్టు ఉంగరం
परख,ట్రయల్
अल्पमात्री सिंचाई,ఇరిగేషన్ మోసగించండి
विमोचक कारक,ట్రిగ్గర్ కారకం
त्रिगुणित,ట్రిప్లాయిడ్
"त्रिधा सस्यन, तिहरा सस्यन",ట్రిపుల్ క్రాపింగ్
पोषी स्तर,ట్రోఫిక్ స్థాయి
अनुवर्तनी गति,ట్రాపిక్ కదలికలు
उष्ण कटिबंधीय क्षेत्र,ఉష్ణమండల ప్రాంతం
अनुवर्तन,ఉష్ణమండల
वास्तविक घनत्व,నిజమైన సాంద్రత
वास्तविक पचनीयता,నిజమైన డైజెస్టిబిలిటీ
रुंड परिच्छेदिका,కత్తిరించబడిన ప్రొఫైల్
रुंड भूमि,కత్తిరించిన నేల
सुनामी,సునామి
कंदीय फसलें,గడ్డ దినుసు పంటలు
कंद,ట్యూబర్
अर्बुद,కణితి
भूमि रुंडन,మట్టి యొక్క పంక్తి
टुंड्रा,టండ్రా
"दर्भस्थल, टर्फ, पीट",మట్టిగడ్డ
स्फीत,టర్గిడ్
स्फीति गति,టర్గర్ ఉద్యమం
स्फीति दाब,టర్గర్ పీడనం
स्फीति,టర్గర్
टर्नर का संलक्षण,టర్నర్ సిండ్రోమ్
"प्रकार, पादप प्रारूप",రకం (మొక్క)
प्रथम प्रकार की त्रुटि,టైప్ I లోపం
द्वितीय प्रकार की त्रुटि,టైప్ II లోపం
टाइफून,టైఫూన్
इमली,చింతపండు
किरमाला,టార్రాగన్
"स्वैर चंपा, सोन चंपा",ఆలయం లేదా పుచ్చోమ చెట్టు
सज्जी,తిస్టిల్
मोरपंखी,థుజా
बनजवाइन,థైమ్
तम्बाकू,పొగాకు
टमाटर,టమోటా
हरसिंगार,దు orrow ఖం చెట్టు
ट्रिटिकेल,ట్రిటికేల్
लटकनिया,ట్రంపెట్ వైన్
रजनी गंधा,ట్యూబెరోస్
हल्दी,పసుపు
शलगम,టర్నిప్
पटेर,భారతీయుగపు ఎర్ర ఖున్నము
टी' मच्छर कीट,టీ దోమ
दीमक,చెంప
थ्रिप्स,త్రిప్స్
द्रुतअपकेंद्रण,అల్ట్రాసెంట్రిఫ్యూగేషన్
पराध्वनि,అల్ట్రాసౌండ్
पुष्पछत्र,అంబెల్
अयुग्मन,అన్‌కౌప్లింగ్
"अफलत्व, अफलन",అవాంఛనీయమైనది
एकसंयोजी,వివేకం
सार्वभौम आनुवंशिक कोड,యూనివర్సల్ జన్యు కోడ్
सार्वभौम मृदा ह्रास समीकरण,సార్వత్రిక నేల నష్టం
असंतृप्त वसीय अम्ल,అసంతృప్త కొవ్వు ఆమ్లాలు
उच्चभूमि धान,అప్‌ల్యాండ్ రైస్
"उपरिभूमि, उच्चभूमि",ఎత్తైన చోటు
शहरी कंपोस्ट,పట్టణ కంపోస్ట్
यूरिया,యూరియా
यूरिएज,యూరియా
उल्ला घास,ఉల్లా గడ్డి
"वैक्सीन, टीका",టీకా
"धानी, रसधानी",వాక్యూల్
मूल्यवर्धित कृषि,విలువ-ఆధారిత వ్యవసాయం
मूल्यवर्धित उत्पाद,విలువ జోడించిన ఉత్పత్తి
मूल्यवर्धन,విలువ అదనంగా
मूल्य लागत अनुपात,విలువ ఖర్చు నిష్పత్తి
वैम (पुष्पकात्मक अर्बस्कुलर),దవడ ఎముక
वाष्प तापोपचार,ఆవిరి వేడి చికిత్స
वाष्प दाब,ఆవిరి పీడనం
परिवर्ती लागत,వేరియబుల్ ఖర్చు
परिवर्ती जीन,వేరియబుల్ జన్యువు
परिवर्ती दर प्रौद्योगिकी,వేరియబుల్ రేట్ టెక్నాలజీ
प्रसारण भिन्नता,వ్యత్యాసం
विभिन्नता,వైవిధ్యం
किस्म,వెరైటీ
रोग वाहक,వెక్టర్
वनस्पति,వృక్ష సంపద
वानस्पतिक निम्नीकरण,వృక్షసంపద క్షీణత
वानस्पतिक रोध,ఏపుగా ఉండే అవరోధం
वानस्पतिक आच्छादन,ఏపుగా కవర్
वानस्पतिक प्रवर्धन,ఏపుగా ప్రచారం
वानस्पतिक प्रावस्था,ఏపుగా ఉండే దశ
शिराविन्यास,వెనిషన్
"कृमि-क्षिप्ति, केंचुए का मल",వర్మికాస్టింగ్స్
वर्मी कंपोस्ट,వర్మికంపోస్ట్
वसंतीकरण,వర్నలైజేషన్
ऊर्ध्व पलवार,నిలువు మల్చింగ్
वर्टिसॉल,వెర్టిసోల్
जीवनक्षमता (बीज),సాధ్యత (విత్తనం)
"लता, द्राक्षालता",వైన్
सिरका,వెనిగర్
"उग्र जीन, विर जीन",వీర్ జీన్
"अकृष्य भूमि, अक्षत भूमि",వర్జిన్ ల్యాండ్
"अकृष्य मृदा, अक्षत मृदा",వర్జిన్ మట్టి
उग्रता,వైరలెన్స్
विषाणु,వైరస్
विषाणु आवरण प्रोटीन,వైరస్ కోట్ ప్రోటీన్
विषाणु सूचीकरण,వైరస్ ఇండెక్సింగ్
श्यानता,స్నిగ్ధత
दृश्य विकिरण,కనిపించే రేడియేషన్
विटामिन,విటమిన్లు
अंगूरोत्पादन,విటికల్చర్
"सजीव प्रजक, जरायुज",వివిపరస్
रिक्त स्थान,శూన్య స్థలం
वाष्पीकरण,అస్థిరత
नैसर्गिक पौधे,వాలంటీర్ ప్లాంట్లు
वनिला,వనిల్లా
खस,వెటివర్
पशु चिकित्सक,పశువైద్య వైద్యుడు
विषाणुविज्ञानी,వైరాలజిస్ట్
मजदूरी,వేతనం
नियत तापीय प्राणी,వెచ్చని రక్తపాత జంతువు
अपशिष्ट प्रबंधन,వ్యర్థ పదార్థాల నిర్వహణ
व्यर्थ भूमि,బంజర భూములు
जल प्रयोग दक्षता,నీటి అప్లికేషన్ సామర్థ్యం
जल प्रयोग दर,నీటి దరఖాస్తు రేటు
जल संतुलन,నీటి సమతుల్యత
जल संहतीकरण,నీటి సంపీడనం
जल संरक्षण,నీటి పొదుపు
"जल की खपत, जल उपभोग",నీటి వినియోగం
जल संवहन दक्षता,నీటి రవాణా సామర్థ్యం
जल कृषि,నీటి సంస్కృతి
जल न्यूनता,నీటి లోటు
जल वितरण दक्षता,నీటి పంపిణీ సామర్థ్యం
जलकर,వాటర్ డ్యూటీ
जल कूंड,నీటి బొచ్చు
जल द्वार,నీటి ద్వారాలు
जलाक्रांति,నీటి లాగింగ్
जल प्रबंधन,నీటి నిర్వహణ
फसलों की जल मांग,పంటల నీటి అవసరం
जलसंतृप्तता न्यूनता,నీటి సంతృప్త లోటు
भौम जलस्तर,నీటి పట్టిక
जल उपयोग दक्षता,నీటి వినియోగ సామర్థ్యం
जल प्राप्ति,నీటి దిగుబడి
जल संग्रहण,నీటి పెంపకం
जलसंभर,వాటర్‌షెడ్
जलसंभर प्रबंधन,వాటర్‌షెడ్ మేనేజ్‌మెంట్
जलसंभर उपचार,వాటర్‌షెడ్ చికిత్స
जलसंभर प्रणाली,వాటర్‌షెడ్-ఆధారిత వ్యవస్థ
जलमार्ग,జలమార్గం
तरंग दैर्घ्य,వేవ్-లెంగ్త్
मोमीकरण,వాక్సింగ్
"मौसम, ऋतु",వాతావరణం
"अपक्षयण, अपक्षय",వాతావరణం
खरपतवार,కలుపు
खरपतवार नियंत्रण,కలుపు నియంత్రణ
खरपतवार नियंत्रण दक्षता,కలుపు నియంత్రణ సామర్థ్యం
खरपतवार निर्मूलन,కలుపు నిర్మూలన
खरपतवार सूचकांक,కలుపు సూచిక
वेस्टर्न शोषण,వెస్ట్రన్ బ్లాటింగ్
खरपतवार स्पेक्ट्रम,కలుపు స్పెక్ట్రం
निराई,కలుపు తీయుట
आर्द्र-बल्ब गिरावट,తడి-బల్బ్ మాంద్యం
आर्द्र-बल्ब तापमान,తడి-బల్బ్ ఉష్ణోగ్రత
आर्द्र-बल्ब तापमापी,తడి-బల్బ్ థర్మామీటర్
आर्द्र भूमि,చిత్తడి నేల
नम रोपण,తడి నాటడం
नम मौसम,తడి సీజన్
गीली बुवाई,తడి విత్తనాలు
आर्द्र वर्ष,తడి సంవత్సరం
क्लेदनीय चूर्ण,తడి చేయదగిన పౌడర్
"क्लेदक, क्लेदन कारक",చెమ్మగిల్లడం ఏజెంట్
घूर्णी आर्द्रतामापी,సుడిగాలి సైకోమీటర్
श्वेत क्रांति,తెలుపు విప్లవం
