Bengali,Hindi
বিন্দু ভর,बिन्दु संहति
বিন্দু মিউটেশন,बिन्दु उत्परिवर्तन
পয়েন্ট অবজেক্ট,बिन्दु बिम्ब
কম্প্যাকশন পয়েন্ট,संघनन बिंदु
পাল্টা পয়েন্ট,प्रति-आनमन-बिंदु
পর্যবেক্ষণ বিন্দু,प्रेक्षण बिन्दु
বিরল বিন্দু,विरलन-बिन्दु
সাসপেনশন পয়েন্ট,निलंबन बिन्दु
স্থানান্তর পয়েন্ট,अंतरण बिंदु
বিন্দু কণা,बिन्दु कण
বিন্দু ঢাল পদ্ধতি,बिन्दु प्रवणता विधि
উৎস বিন্দু,बिन्दु स्रोत
বিন্দু প্রতিসাম্য,बिन्दु सममिति
সাইটে রেডিও ট্রান্সমিশন,स्थल स्थल रेडियो संचरण
বিন্দু তাকানো,बिन्दुशः तारकरण
"নির্দেশক, নির্দেশক","संकेतक, सूचक"
পিন্টোলাইট বাতি,पाइन्टोलाइट लैम्प
দূষিত,दूषित
বিষক্রিয়া,विषाक्तन
"পয়জনিং কম্পিউটার, পয়জনিং কম্পিউটার","विषाक्तन अभिकलित्र, विषाक्तन कंप्यूटर"
বিষ বিরোধী সূচক,विषाक्तन पूर्व सूचक
বিষ বিতরণ,प्वासों बंटन
"পোলার, পোলার","ध्रुवी, ध्रुवीय"
মেরু শিখা,ध्रुवीय ज्योति
মেরু অক্ষ,ध्रुवीय अक्ष
দিকনির্দেশক মোমবাতি শক্তি,दिशिक कैंडल शक्ति
মেরু অস্তরক,ध्रुवी डाइलेक्ट्रिक
মেরু দূরত্ব,ध्रुवीय दूरी
মেরু অঞ্চল,ध्रुवीय क्षेत्र
পোলার জালি,ध्रुवी जालक
মেরু পদার্থ,ध्रुवीय द्रव्य
মেরু বিকিরণ প্যাটার্ন,ध्रुवीय विकिरण पैटर्न
মেরু রশ্মি,ध्रुवीय किरण
মেরু টেলিস্কোপ,ध्रुवीय दूरबीन
পোলারিটি অনুপাত,ध्रुवणीयता विपात
পোলারিমিটার,ध्रुवणमापी
পোলারিমেট্রি,ध्रुवणमिति
পোলারিটি বর্ণালী,ध्रुवणीयता प्रदिश
পোলারিটি,ध्रुवणता
মেরুকরণ,ध्रुवण
পোলারাইজিং চার্জ,ध्रुवण आवेश
পোলারাইজিং ইলেক্ট্রন,ध्रुवण इलेक्ट्रॉन
পোলারিটি প্রসারণ,ध्रुवण दीर्घवृत्ति
মেরুকরণ ফ্যাক্টর,ध्रुवण गुणक
polarizing ফিল্টার,ध्रुवण फिल्टर
পোলারাইজেশন আইডেন্টিটি,ध्रुवण सर्वसमिका
পোলারাইজিং মাইক্রোস্কোপ,ध्रुवण सूक्ष्मदर्शी
মূল মেরুকরণ,क्रोड का ध्रुवण
"অস্তরক এর মেরুকরণ, অস্তরক এর মেরুকরণ","परावैद्युत का ध्रुवण, डाइलेक्ट्रिक का ध्रुवण"
মেরুকরণ সম্ভাবনা,ध्रुवण विभव
মেরুকরণ ভেক্টর,ध्रुवण सदिश
"পোলারিস্কোপ, পোলারিস্কোপ","ध्रुवणदर्शी, पोलेरिस्कोप"
মেরুকরণ,"ध्रुवित करना, ध्रुवित होना"
পোলারাইজড উপাদান,ध्रुवित घटक
"polarized dielectric, polarized dielectric","ध्रुवित परवैद्युत, ध्रुवित डाइलेक्ट्रिक"
পোলারাইজড আলো,ध्रुवित प्रकाश
"পোলারাইজার, পোলারাইজার","ध्रुवक, पोलराइजर"
মেরুকরণ কোণ,ध्रुवण कोण
শব্দ ফিল্টার,ध्रवण फ़िल्टर
পোলারাইজিং মাইক্রোস্কোপ,ध्रुवण सूक्ष्मदर्शी
মেরুকরণ পদ্ধতি,ध्रुवण शैलवर्णनात्मक विधि
পোলারিটি ভোল্টেজ,ध्रुवण वोल्टता
পোলারিটি,ध्रुवणता
পোলারিটি বর্ণালী,ध्रुवणीयता प्रदिश
পোলারিটি উপবৃত্তাকার,ध्रुवणता दीर्घवृत्तज
মেরু বন্ধন,ध्रुवण बंधन
পোলারিটি পতন,ध्रुवण विपात
মেরুকরণ উপবৃত্তাকার,ध्रुवण दीर्घवृत्तज
ইলেক্ট্রোড মেরুকরণ,इलेक्ट्रोड ध्रुवण
মেরুকরণ সম্ভাবনা,ध्रुवण विभव
মেরুকরণ প্রতিরোধের,ध्रुवण प्रतिरोध
পোলারাইজেশন স্পেকট্রোস্কোপি,ध्रुवण स्पेक्ट्रमिकी
পোলারাইজড ইলেক্ট্রোলাইট ক্যাপাসিটর,ध्रुवित विद्युत् अपघट्य संधारित्र
পোলারাইজড ইলেক্ট্রোম্যাগনেটিক বিকিরণ,ध्रुवित विद्युत् चुंबकीय विकिरण
পোলারাইজড নিউট্রন,ध्रुवित न्यूट्रॉन
পোলারাইজড প্লাগ,ध्रुवित प्लग
পোলারাইজড আধার,ध्रुवित रिसेप्टेकल
পোলারাইজড রিলে,ध्रुवित रिले
পোলারাইজিং মাইক্রোস্কোপ,ध्रुवण सुक्षमदर्शी
"মেরুকরণ শক্তি, মেরুকরণ শক্তি","ध्रुवण क्षमता, ध्रुवण सामर्थ्य"
পোলারাইজেশন ভোল্টেজ (সম্ভাব্য সংগ্রহ),ध्रुवण वोल्टता (संग्राही विभव)
পোলারয়েড,पोलेरॉइड
"পোলারন, পোলারন","ध्रुवॉन, पोलरॉन"
"মেরু, অসীম, যোগাযোগ, মেরু","ध्रुव, अनंतक, संपर्क, पोल"
মেরু প্রভাব,ध्रुव प्रभाविता
মেরু প্রভাব,ध्रुव प्रभाव
মেরু ব্যবধান,ध्रुव अंतराल
মেরু অংশ,ध्रुवीय खंड
পোলারিটি,ध्रवु प्राबल्य
পোলওয়ার্ড,ध्रुवाग्र
মেরু ভ্যান কুণ্ডলী,ध्रुव-फलक कुंडलन
পোলোনিয়াম,पोलोनियम
polyatomic,बहुपरमाणुक
ভিন্নতা,नानावर्णता
পলিক্রোম্যাটিক বিকিরণ,बहुवर्णी विकिरण
পলিহেড্রাল,बहुशंकुक
মাল্টিক্রিস্টালাইন,बहुक्रिस्टलीय
বহুভুজকরণ,बहुभुजन
বহুরূপী,बहुरूपक
মাল্টিফেজ সার্কিট,बहुकला परिपथ
মাল্টিফেজ ইন্ডাকশন মোটর,बहुकलीय प्रेरण मोटर
পলিমারিক উৎস,बहुकलीय स्रोत
মাল্টিস্টেজ সিঙ্ক্রোনাস জেনারেটর,बहुकला तुल्यकालिक जनित्र
মাল্টিফেজ সিস্টেম,बहुप्रावस्था तंत्र
একাধিক প্রিজম,बहुक प्रिज्म
পলিস্টাইরিন বার,पालीस्टाइरीन दंड
পালিরোড অ্যান্টেনা,पालिरॉड ऐन्टेना
পালিরোড অ্যান্টেনা,पालिरॉड ऐन्टना
"বহুমুখী, বহুগুণ, বহুগুণ","बहुदैशिक, अनेकानुवर्ती, अनेकप्रभावी"
মাল্টিভেরিয়েট কম্প্রেশন বক্ররেখা,अनेकानुवर्ती संपीडन वक्र
বহুপদী প্রক্রিয়া,बहुदैशिक प्रक्रम
বহুরূপী,बहुलप्ररूपी
পলিটাইপ ধারণা,बहुलप्ररूप संकल्पना
Pomeranch এর উপপাদ্য,पोमेरैन्चक प्रमेय
পোমেরন,पोमैरॉन
"পুল, পুল","कुंड, पूल"
কয়েল ক্যাথোড,कुंड कैथोड
কয়েল ক্যাথোড টিউব,कुंड कैथोड नलिका
পুল আমানত,कुंड निक्षेप
পুষ্করিণী চুল্লি,पुष्करिणी रिएक्टर
কম শোষক,अल्प अवशोषक
বিকিরণ,अल्पविकिरक
স্বল্প রেজল্যুশন,निम्न विभेदन
কম দৃশ্যমানতা,अल्प दृश्यता
পয়েন্টকেয়ার ইলেক্ট্রন,प्वांकारे इलेक्ट्रॉन
পয়েন্ট অপূর্ণতা,बिन्दु अपूर्णता
বিরতি পয়েন্ট,विराम बिन्दु
জনসংখ্যার বিপরীত,समष्टि प्रतिलोमन
স্তরের জনসংখ্যা,स्तर-समष्टि
স্টোমাটাল প্রসারণ,रंध्रीय विसरण
ছিদ্র,सरंध्रता
পোরো প্রিজম,पोरो प्रिज्म
"বন্দর, বন্দর, গেটওয়ে, জ্বালানী গেট","पोर्ट, पत्तन, प्रद्वार, ईधनद्वार"
জ্বালানী গেট এলাকা,ईधन द्वार क्षेत्र
পোর্ট রাডার ইনস্টিটিউট,पत्तन रैडार संस्थान
সুবহ,सुवाह्य
বহনযোগ্য অ্যান্টেনা,सुवाह्य ऐन्टेना
স্থানান্তরযোগ্য ডিভাইস,सुवाह्य उपकरण
বহনযোগ্য মনিটর,सुवाह्य मानीटर
পোর্টেবল রিসিভার,सुवाह्य अभिग्राही
পোর্টেবল টেলিভিশন ট্রান্সমিটার,सुवाह्य टेलीविजन प्रेषित्र
বহনযোগ্য ট্রান্সমিটার,सुवाह्य प्रेषित्र
পজিস্টার,पॉजिस्टर
অবস্থান প্রভাব,स्थान प्रभाव
স্থান ফ্যাক্টর,स्थान-गुणक
অবস্থানগত পুনর্বিনিয়োগ,स्थितिक पुनर्निवेश
পজিশনিং উপাদান,स्थिति निर्धारक अवयव
"স্থান isomerism, স্থান isomerism","स्थान समावयवता, स्थान आइसोमरता"
স্ট্যাটাস লাইন,स्थिति रेखा
ভারসাম্য বিন্দু,"साम्य का स्थल, संतुलन का स्थल"
অবস্থান অপারেটর,स्थिति संकारक
অবস্থান প্রতিনিধিত্ব,स्थिति निरूपण
অবস্থান সংখ্যা,स्थिति क्रमांक
দূরত্ব পরিমাপক,दूरस्थिति मापी
খসড়া প্লেট,आलेखन पट्टिका
অবস্থান ভেক্টর,स्थिति सदिश
"ইতিবাচক, অর্থ, ইতিবাচক, ইতিবাচক","धनात्मक, धन, सकारात्मक, पॉजिटिव"
ইতিবাচক ত্বরণ,धनात्मक त्वरण
ইতিবাচক ডবল প্রতিসরণ,धनात्मक द्वि-अपवर्तन
"টাকা চার্জ, টাকা চার্জ","धन आवेश, धन चार्ज"
সম্পদ virility,धन किरेलिटी
ইতিবাচক কলাম,धनात्मक स्तंभ
ইতিবাচক স্ফটিক,धनात्मक क्रिस्टल
ইতিবাচক বর্তমান,धनात्मक धारा
ইতিবাচক স্রাব,धनात्मक विसर्जन
ড্রাম বিকৃতি,ढोलाकृति विरूपण
ইতিবাচক বৈদ্যুতিক চার্জ,धनात्मक विद्युत् आवेश
অর্থ ইলেক্ট্রোড,धन इलेक्ट्रोड
অর্থ ইলেকট্রন,धन इलेक्ट्रॉन
সম্পদ বৃদ্ধি,धन दीर्घीकरण
ইতিবাচক ত্রুটি,धनात्मक अशुद्धि
ইতিবাচক রিফিল,धनात्मक पुनः भरण
ইতিবাচক ফিল্ম ফটোমেট্রি,पॉजिटिव फ़िल्म प्रकाशमिति
মানি গ্রিড অসিলেটর,धन ग्रिड दोलक
টাকা গর্ত,धन छिद्र
ইতিবাচক মিথস্ক্রিয়া,धनात्मक परस्परक्रिया
টাকা আয়ন,धन आयन
ইতিবাচক লেন্স,धनात्मक लेन्स
"মানি মিটারিং, মানি ক্লোজিং (যন্ত্র)","धन मीटरण, धन समापन (यंत्र)"
ইতিবাচক মড্যুলেশন,धनात्मक माडुलन
ইতিবাচক মুহূর্ত,धनात्मक आघूर्ण
টাকা পিক মড্যুলেশন,धन शिखर मॉडुलन
ইতিবাচক ছবি মড্যুলেশন,पॉजिटिव चित्र मॉडुलन
ইতিবাচক ছবি শিল্প,पॉजिटिव चित्र कला
টাকা ইজারা,धन पट्टा
টাকার খুঁটি,धन ध्रुव
অর্থ সম্ভাবনা,धन विभव
ইতিবাচক মুদ্রণ ইতিবাচক মুদ্রণ,"पॉजिटिव छाप, पॉजिटिव प्रिन्ट"
ইতিবাচক মুদ্রণ প্রযুক্তি,पॉजिटिव प्रिन्ट तकनीक
অর্থ রশ্মি বিশ্লেষণ,धन किरण विश्लेषण
টাকা রে,धन किरण
অর্থ প্রতিক্রিয়া,धन अभिक्रिया
প্রতিরোধের ইতিবাচকতা সহগ,प्रतिरोध का धनताप गुणांक
অর্থ প্রতিক্রিয়া,धन अनुक्रिया
ইতিবাচক ঘূর্ণন স্তর,धनात्मक घूर्णीस्तर
ইতিবাচক পৃষ্ঠ,धनात्मक सतह
ইতিবাচক প্রবণতা,धनात्मक अनुचलन
অর্থ টার্মিনাল,धन टर्मिनल
ইতিবাচক তামসন প্রভাব,धनात्मक टाम्सन प्रभाव
ইতিবাচক গঠন,धनात्मक संरचण
ইতিবাচক শূন্য,धनात्मक शून्य
ইতিবাচক,प्रत्यक्षवादी
ধন,धनता
পজিট্রন,पॉजिट्रान
পজিট্রন বিকিরণকারী,पॉजिट्रान उत्सर्जक
পজিট্রনিয়াম,पॉजिट्रोनियम
সম্ভাব্যতা,संभाव्यतावाद
"সম্ভাবনা, সম্ভাবনা","संभावना, संभाव्यता"
স্তম্ভ,स्तम्भ
পোস্ট ডিফ্লেকশন ত্বরণ,विक्षेपोत्तर  त्वरण
পোস্ট ডিফ্লেকশন ত্বরণ,विक्षेपोत्तर त्वरण
ডিফ্লেকশন এক্সিলারেটর ইলেক্ট্রোড,विक्षेपोत्तर त्वरक इलेक्ट्रोड
ভাফালয়োত্র নেমেকা,वैफल्योत्त्र नेमका
পোস্ট অফিস বক্স,पोस्ट आफिस बॉक्स
পোস্ট অফিস রিলে,पोस्ट आफिस रिले
নিম্ন কোর,घट क्रोड
কম চুম্বক,घट चुंबक
সম্ভাব্য ফাংশন,विभव फलन
"সম্ভাব্য (না, ), সম্ভাব্য, সম্ভাব্য (V, )","विभव (सं, ), स्थितिज, शक्य (वि, )"
সম্ভাব্য সক্রিয়,विभव सक्रिय
সম্ভাব্য প্রাচীর,विभव प्राचीर
সম্ভাব্য বাক্স,विभव बक्स
সম্ভাব্য বক্ররেখা,विभव वक्र
সম্ভাব্য ঘনত্ব,विभव घनत्व
সম্ভাব্য চিত্র,विभव आरेख
সম্ভাব্য পার্থক্য,विभवांतर
সম্ভাব্য বিভাজক,विभव-विभाजक
সম্ভাব্য ড্রপ,विभव पात
বিকৃতি সম্ভাব্য শক্তি,विरूपण स्थितिज ऊर्जा
বিভবশক্তি,स्थितिज ऊर्जा
সম্ভাব্য শক্তি পৃষ্ঠা,स्थितिज ऊर्जा पृष्ठ
সম্ভাব্য ক্ষেত্র,विभव-क्षेत्र
সম্ভাব্য বর্তমান,विभव-प्रवाह
সম্ভাব্য প্রবাহ ক্ষেত্র,विभव-प्रवाह क्षेत्र
সম্ভাব্য গ্রেডিয়েন্ট,विभव प्रवणता
সম্ভাব্য উচ্চ,विभव उच्चता
সম্ভাব্য অস্থিরতা,विभव अस्थिरता
সম্ভাব্য স্যাচুরেশন,विभव संतृप्ति
সম্ভাব্য বিক্ষিপ্তকরণ,विभवी प्रकीर्णन
সম্ভাব্য সংবেদনশীলতা,विभव सुग्राहिता
সম্ভাব্য পৃষ্ঠা,विभव पृष्ठ
সম্ভাব্য তাপ,विभव ताप
সম্ভাব্য টার্মিনাল,विभव टर्मिनल
সম্ভাব্য তত্ত্ব,विभव सिद्धांत
সম্ভাব্য ট্রান্সফরমার,विभव ट्रांसफार्मर
সম্ভাব্য বিভ্রান্তি,विभव भ्रमिलता
সম্ভাব্য কুপ,विभव कूप
বিভাব কুপ মডেল,विभव कूप मॉडल
সম্ভাব্য অনুপাত পদ্ধতি,विभवपात अनुपात विधि
সম্ভাব্য শক্তি মানচিত্র,स्थितिज ऊर्जा मानचित्र
"potentiometer, potentiomir","विभवमापी, पोटेन्शियोमीर"
পটেনশিওমিটার রেকর্ডার,विभवमापी अभिलेखी
সম্ভাবনাময় বিশ্লেষণ,विभवमितीय विश्लेषण
সম্ভাব্য শেষ বিন্দু,विभवमितीय अन्त्य बिन्दु
সম্ভাব্য ভিত্তিক পদ্ধতি,विभव मूलक पद्धति
মৃদু চিত্র,पॉटियर आरेख
কম মুদ্রিত সার্কিট,घट मुद्रित परिपथ
মুদ্রিত লাইন হ্রাস করুন,घट मुद्रित लाइन
"curation, characterization","घटमुद्रण, पात्रोपचार"
"পাউন্ড, পাউন্ড, পাউন্ড","कूटना, बाड़ा, पाउंड"
পাউন্ড অসিলেটর,पाउंड दोलक
পাউন্ডাল,पाउंडल
"পাউডার, পাউডার","पाउडर, चूर्ण"
পাউডার পদ্ধতি,चूर्ण विधि
"পাউডার প্যাটার্ন, কণা চিত্র","पाउडर पैटर्न, कण चित्राम"
পাউডার ছবি,चूर्णिक फ़ोटो
pulverizing,चूर्णन
"শক্তি, ক্ষমতা, শক্তি, শক্তি","सामर्थ्य, क्षमता, शक्ति, घात"
শক্তি পরিবর্ধন,शक्ति प्रवर्धन
শক্তি বিবর্ধক,शक्ति प्रवर्धक
আয়াস বাহু,आयास बाहु
শক্তি ব্রিডার,शक्ति प्रजनक
পাওয়ার ব্রিডার চুল্লি,शक्ति प्रजनक रिऐक्टर
পাওয়ার ফ্যাক্টর,शक्ति गुणांक
পাওয়ার ফ্যাক্টর,शक्ति घटक
পাওয়ার কন্ট্রোল রড,शक्ति नियंत्रण छड़
শক্তি ঘনত্ব,शक्ति घनत्व
শক্তি বিভাজক,शक्ति विभाजक
শক্তি বৃদ্ধি,शक्ति अभिवृद्धि
শক্তি সহগ,शक्ति गुणांक
পাওয়ার ফ্যাক্টর গেজ,शक्ति गुणक मापी
শক্তি প্রবাহ,शक्ति प्रवाह
ক্ষমতা কম্পাঙ্ক,शक्ति आवृत्ति
ক্ষমতা লাভ,शक्ति लब्धि
শক্তি বর্ধন কারক,शक्ति जनित्र
শক্তির কারখানা,बिजलीघर
ক্ষমতার নিয়ম,घात नियम
ব্যাখ্যা নিয়ম পদ্ধতি,घातांक नियम विधि
সান্দ্রতা শক্তি আইন,श्यानता का घात नियम
শক্তি স্তর,शक्ति स्तर
"পবিত্র লাইন, পাওয়ার ট্রান্সমিশন লাইন","पावन लाइन, शक्ति संचरण लाइन"
পাওয়ার লোড,शक्ति भारण
ক্ষমতা মিটার,शक्तिमापी
সমন্বয় ক্ষমতা,समंजन क्षमता
অপচয় ক্ষমতা,क्षय शक्ति
লেন্স শক্তি,लेन्स की क्षमता
পাওয়ার প্যাকেজ,शक्ति संकुल
স্ট্রিম রিভেট,धारा कीलक
"পাওয়ার প্লান্ট, পাওয়ার প্লান্ট","शक्ति संयंत्र, विद्युत संयंत्र"
ক্ষমতা পরিসীমা,शत्ति परास
শক্তি সীমা,शक्ति सीमांक
শক্তি অনুপাত,शक्ति अनुपात
পাওয়ার চুল্লি,श्कित रिऐक्टर
শক্তি সংশোধনকারী,शक्ति दिष्टकारी
পাওয়ার রিলে,शक्ति रिले
শক্তি প্রয়োজন,शक्ति अपेक्षता
শক্তি প্রতিরোধক,शक्ति प्रतिरोधक
শক্তি ব্যর্থতা,शक्ति विघात
ক্ষমতা ভুতুড়ে ঘনত্ব,शक्ति स्पेक्ट्रमी घनत्व
মানুষের ফাংশন,मानावली फलन
শক্তি বর্ণালী স্তর,शक्ति स्पेक्ट्रमी स्तर
শব্দ চাপের শক্তি বর্ণালী,रव दाब का शक्ति स्पेक्ट्रम
পাওয়ার সাপ্লাই,विद्युत् प्रदाय
পাওয়ার সাপ্লাই সার্কিট,शक्ति संभरण परिपथ
পাওয়ার সুইচ,शक्ति स्विच
শক্তি গতিপথ,शक्ति प्रक्षेप पथ
ক্ষমতা স্থানান্তর উপপাদ্য,शक्ति अंतरण प्रमेय
"পাওয়ার ট্রান্সফরমার, পাওয়ার ট্রান্সফরমার","शक्ति परिणामित्र, शक्ति ट्रांसफ़र्मर"
(বৈদ্যুতিক) পাওয়ার ট্রান্সমিশন,(विद्युत्) शक्ति संचरण
পাওয়ার টিউব,शक्ति नलिका
পাওয়ার কয়েল,शक्ति कुंडलन
নির্দেশক প্রবাহ,प्वाइन्टिंग अभिवाह
পয়েন্টিং রবার্টসন প্রভাব,प्वाइन्टिंग राबर्टसन प्रभाव
"পয়েন্টিং ভেক্টর, পয়েন্টিং ভেক্টর","प्वाइन्टिंग सदिश, प्वाइन्टिंग वेक्टर"
নির্দেশক উপপাদ্য,प्वाइन्टिंग प्रमेय
রূপান্তর বিন্দু,नति-परिवर्तन बिंदु
পোলার মাইক্রো ইলেক্ট্রোড,ध्रुवणीय सूक्ष्म इलेक्ट्रोड
মেরুকরণ শক্তি,ध्रुवण ऊर्जा
পোলারাইজড পয়েন্টার ইলেক্ট্রোড,ध्रुवित सूचक इलेक्ट्रोड
"ব্যবহারিক, ব্যবহারিক, ব্যবহারিক","प्रयोगात्मक, प्रायोगिक, व्यावहारिक"
ব্যবহারিক প্রয়োগ,व्यावहारिक अनुप्रयोग
ব্যবহারিক এনট্রপি,व्यावहारिक ऐन्ट्रोपी
ব্যবহারিক পরীক্ষা,प्रायोगिक परीक्षा
ব্যবহারিক পদ্ধতি,व्यावहारिक विधि
পরীক্ষার নোট বই,प्रयोग नोट बुक
পরীক্ষামূলক পদার্থবিদ্যা,प्रायोगिक भौतिकी
ব্যবহারিক ইউনিট,व्यावहारिक मात्रक
পরীক্ষামূলক কাজ,प्रयोग कार्य
রকেট অনুশীলন,अभ्यास रॉकेट
প্রাক পরিবর্ধক,पूर्व प्रवर्धक
প্রি-কুলড,पूर्व शीतलित
প্রাক শক্তিবৃদ্ধি,प्राक् प्रबलन
ভবিষ্যদ্বাণী জাল,प्राक्प्रबलन जाल
প্রারম্ভিক আলোকসজ্জা,"प्राक्प्रदीप्ति, प्रदीप्तिपूर्व"
কোয়ান্টাম ইস্ট,क्वान्टमपूर्व
preconvulsive স্লিপ,पराभवपूर्व विसर्पण
পূর্বরূপ সূচক,पूर्वप्रदर्श सूचक
প্রসারিত উপবৃত্তাকার,पुरस्सारी दीर्घवृत्त
"ayan, precession","अयन, पुरस्सरण"
আয়ন ধ্রুবক,अयन स्थिरांक
প্রিসেশন ফটোগ্রাফি,पुरस्सरण फ़ोटोग्राफी
অগ্রগতি কোণ,पुरस्सरण कोण
ত্বরণ গতি,पुरस्सरण गति
বর্ষণ ক্ষয়,अवक्षेपण क्षीणन
"সঠিক, সুনির্দিষ্ট","प्रतथ, परिशुद्ध"
"নির্ভুলতা, নির্ভুলতা","परिशुद्धता, परिशुद्धि"
নির্ভুলতা বিশ্লেষক,परिशुद्धता विश्लेषक
নির্ভুলতা পদ্ধতির রাডার,यथार्थता उपगमनदर्शी रैडार
উপলব্ধ যথার্থতা,उपलब्ध परिशुद्धता
নির্ভুলতা ধ্রুবক,सुतथ्य स्थिराक
অ্যান্টিমিটার যন্ত্র,"यथार्थमापी यंत्र, प्रतथमापी साधित्र"
নির্ভুলতা ফাঁদ,यथार्थता जाल
পরীক্ষার নির্ভুলতা,परीक्षण की परिशुद्धता
নির্ভুলতা পরামিতি,परिशुद्धि पैरामीटर
"যথার্থ প্রতিরোধ, বাস্তব প্রতিরোধ","परिशुद्ध प्रतिरोध, यथार्थिक प्रतिरोध"
প্রাক-বিদ্যমান ধারা,चलनपूर्व धारा
"predecessor, predecessor","पूर्वगामी, पूर्ववर्ती"
পূর্বনির্ধারিত পরিমাপ পূর্বনির্ধারিত শাসক,"पूर्वनिर्धारित माप, पूर्वनिर्धारित मापनी"
পূর্বনির্ধারিত ভেরিয়েবল,पूर्वनिर्धारित चर
লুকানো মান,प्रागुप्त मान
ভবিষ্যদ্বাণী,प्रागुक्ति
পূর্ব বিচ্ছেদ,पूर्व वियोजन
দামের একক),प्रीस (मात्रक)
নির্বাচনী শোষণ,वरणात्मक अधिशोषण
নির্বাচনী,वरणात्मक
নির্বাচনী দহন,वरणात्मक दहन
নির্বাচনী দিক,वरणात्मक दिशा
"পছন্দের, পছন্দের","वरीय, अधिमत"
"পছন্দের অক্ষ, পছন্দের অক্ষ","तरजीही अक्ष, वरेण्य अक्ष"
প্রিপ্রোডাকশন,पूर्वोत्पादनीयता
প্রিপ্রোডাকশন,पूर्वोत्पादन
নিহিত নিউক্লিয়াস,गर्भित नाभिक
preheated,पूर्वतापित
প্রিহিটার,पूर्वतापक
প্রিহিটার চুলা,पूर्वतापी स्टोव
প্রিহিটিং,पूर्वतापन
প্রাক ইগনিশন,पूर्व ज्वलन
প্রাক ionization,पूर्व आयनन
প্রাথমিক,प्रारंभिक
প্রাথমিক ক্ষয়,प्रारंभिक क्षीणन
প্রাথমিক গণনা,प्रारंभिक गणना
প্রাথমিক অপারেশন,प्रारंभिक प्रचालन
প্রাথমিক তরঙ্গ,प्रारंभिक तरंग
প্রাথমিক সমন্বয়,प्रारंभिक समायोजन
প্রাথমিক গণনা,प्रारंभिक अभिकलन
"প্রাথমিক পরিসংখ্যান, প্রাথমিক তথ্য","प्रारंभिक आँकड़े, प्रारंभिक उपात्त"
"অকাল শেষ, অকাল শেষ","अकाल अंतक, समयपूर्व अंतक"
পূর্বনির্ধারিত সিস্টেম,पूर्वनियत तंत्र
"প্রাক-কোয়ান্টাম প্রক্রিয়াকরণ, প্রাক-কোয়ান্টাম প্রক্রিয়াকরণ","क्वान्टमपूर्व प्रक्रम, प्राकक्वान्टम प्रक्रम"
acclimatization পদ্ধতি,पुरस्सरण विधि
আপেক্ষিক পদার্থবিদ্যা,प्रागापेक्षिकीय भौतिकी
একটু দূরদর্শিতা,जरा दूरदर्शिता
নজির,पूर्वरक
পূর্বনির্ধারিত দিক,पूर्वनिर्धारित निर्देशन
উপস্থাপিত লক্ষ্য এলাকা,प्रस्तुत लक्ष्य क्षेत्र
পূর্বনির্ধারিত নির্দেশাবলী,पूर्व निर्धारित निर्देश
বোতাম-প্রেস ব্যবস্থা,बटन-दाब व्यवस्था
কথা চাপ অপারেশন,वार्तार्थ दाब प्रचालन
চাপের অসঙ্গতি,दाब-असंगति
"চাপ প্রসারণ, চাপ প্রসারণ","दाब पृथुलन, दाब विस्तरण"
চাপ তারের,दाब केबल
চাপ সহগ,दाब गुणांक
চাপ সংমিশ্রণ,दाब संयोजन
চাপ হ্রাস,दाब न्यूनता
চাপ বিস্তার,दाबीय विसरण
চাপ বিস্তার পদ্ধতি,दाबीय विसरण विधि
"চাপ বিতরণ, চাপ বিতরণ","दाब का वितरण, दाब बंटन"
চাপ ট্র্যাকশন,दाब कर्षण
চাপ ট্র্যাকশন সহগ,दाब कर्षण गुणांक
চাপ হারানো,दाब ह्रास
চাপ প্রভাব,दाब प्रभाव
"চাপ-এনথালপি চার্ট, চাপ পরম চার্ট","दाब-एन्थैल्पी चार्ट, दाब पूर्णोष्म चार्ट"
চাপ সমীকরণ,दाब समीकरण
চাপ ফিড সিস্টেম,दाब भरण-तंत्र
চাপ প্রবাহ,दाब प्रवाह
চাপ প্রবাহ,दाब-संप्रवाह
চাপ পরিমাপক,दाब गेज
চাপ নতিমাত্র,दाब प्रवणता
চাপ গ্রেডিয়েন্ট মাইক্রোফোন,दाब प्रवणता माइक्रोफ़ोन
চাপ শীর্ষ,दाब शीर्ष
চাপ গলে,दाब गलन
চাপ মাইক্রোফোন,दाब माइक्रोफ़ोन
চাপ চালিত,दाब चालित
"চাপ অপারেশন, চাপ অপারেশন","दाब संक्रिया, दाब प्रचालन"
চাপযুক্ত ফ্লাইট,दाबानुरूप उड़ान
চাপ প্রতিরোধের,दाब प्रतिरोध
চাপ সংবেদনশীলতা,दाब सुग्राहिता
চাপ স্থানচ্যুতি,दाबीय विस्थापन
চাপ বর্ণালী স্তর,दाब स्पेक्ट्रमी स्तर
চাপ ঢাল,दाब कवच
চাপ দমন,दाब दमन
চাপ পাতা,दाब-पृष्ठ
চাপ সুইচ,दाब स्विच
"নিপিড টেকনিক, নিপিড টেকনিক","निपीड प्रविधि, निपीड तकनीक"
চাপ প্রবণতা,दाब प्रवृत्ति
চাপ ক্ষেত্র,दाब प्रदिश
চাপ খোঁচা,दाब प्रणोद
চাপ পায়ের পাতার মোজাবিশেষ,दाबसह नली
