Hindi,English
पृथक बाह्यदली,Polysepalous
पॉलीसाइफोनिया,Polysiphonia
पॉलिसोम,Polysome
बहुशुक्राणुता,Polyspermy
बहुपट्टीय गुणसूत्र,Polytene chromosome
पॉलिट्राइकम,Polytrichum
बहुलप्ररूपी जाति,Polytypic species
बहुअसंतृप्त,Polyunsaturated
पॉलियूरिथेन बैलून कैथेटर,Polyurethene balloon catheter
पोम,Pome
"सरंगा, पॉम्फ्रेट",Pomfret
ताल समुदाय,Pond community
पॉन्स,Pons
"पोस्त, अफीम",Poppy
जनसंख्या,Population
समष्टि,Population
समष्टि विशेषता,Population characteristic
"समष्टि घनत्व, जनसंख्या घनत्व",Population density
"समष्टि विस्फोट, जनसंख्या विस्फोट",Population explosion
समष्टि आनुवंशिकी,Population genetics
रंध्र सम्मिश्र,Pore complex
त्वचा रंध्र,Pores of skin
पॉरिफेरा प्राणी,Poriferan
पॉरफाइरा,Porphyra
पॉर्फिरिन,Porphyrin
पॉर्पिटा,Porpita
"शिंशुमार, शिंशुक, सूंस",Porpoise
निवाहिका तंत्र,Portal system
निवाहिका शिरा,Portal vein
पुर्तगाली युद्ध मानव,Portuguese man of war
पोरटूलाका,Portulaca
स्थिति सूचना,Positional information
सकारात्मक (लाभकारी) पारस्परिक क्रिया,Positive (beneficial) interaction
धनावेशित परमाणु,Positively charged atom
पॉजिट्रॉन उत्सर्जन टॉमोग्राफी,Position emission tomography
समसूत्रणोत्तर अंतराल प्रावस्था,Post mitotic gap phase
"पर्याणिका पश्च, पश्चक्लाइटेलमी",Postclitellar
पश्व (पृष्ठीय) घूसर शृंग,Posterior (dorsal) gray horn
पश्च पीयूषिका,Posterior hypophysis
पश्चअंतरानिलय,Posterior interventricular
पश्च अंतरानिलय परिखा,Posterior interventricular sulcus
निषेचनोत्तर घटना,Post-fertilisation event
गुच्छिकापश्च,Postganglionic
"प्रसवोत्तर, जन्मोत्तर",Postnatal
प्रसवोत्तर देखभाल,Postnatal care
प्रसवोत्तर अवस्था,Postnatal stage
पश्चयुग्मजीय विलगन,Postzygotic isolation
स्थितिज ऊर्जा,Potential energy
संभावी अंतःप्रजनन,Potentially interbreeding
शिशुधानी स्तनधारी,Pouched mammal
थैलीबंद दूध,Pouched milk
कुक्कुटपालन,Poultry farming
सशक्त अपचायक,Powerful reducing agent
"बिजलीघर, शक्तिकेंद्र",Powerhouse
प्रेअरी,Praire
झींगा पालन,Prawn farming
पूर्व-अनुकूली उत्परिवर्तन,Pre-adaptive mutation
प्राक्जीवीय अणु,Prebiotic molecule
प्राक्जीवीय तंत्र,Prebiotic system
कैम्ब्रियनपूर्व,Pre-cambrian
"वर्षण, अवक्षेपण",Precipitation
"पर्याणिका पूर्व, पूर्वक्लाइटेलमी",Preclitellar
कालपूर्व यौवनारंभ,Precocious puberty
पूर्वगामी,Precursor
परभक्षण,Predation
परभक्षी प्रजीव,Predator protist
"परभक्षक, परभक्षी",Predator
पूर्वकथन,Prediction
पूर्ववर्ती कोशिका,Pre-existing cell
गुच्छिका पूर्व,Preganglionic
सगर्भता,Pregnancy
पूर्वसंगमी विलगन,Premating isolation
कालपूर्व गिरना,Premature fall
प्राक्समसूत्रण,Permitosis
अग्रचर्वणक,Premolar
प्रेरकपूर्व वल्कुट,Premotor cortex
मुखपूर्व गुच्छिका,Preoral ganglia
शिश्नमुंडछद,Prepuce
शिश्नमुंड ग्रंथि,Preputial gland
परिरक्षित,Preserved
परिरक्षित मल,Preserved excrement
दाब,Pressure
दाब प्रवाह परिकल्पना,Pressure flow hypothesis
अंतर्ग्रथनपूर्व कला,Presynaptic membrane
शिकार,Prey
तीक्ष्णवर्ध,Prickle
पीली कंटीली (आर्जिमनी),Prickly poppy (Argemone)
प्राथमिक अजीवात्जनन,Primary abiogenesis
प्राथमिक वायु प्रदूषक,Primary air pollutant
"प्राथमिक श्वसनी, प्रमुख श्वसनी",Primary bronchus
प्राथमिक कोशिका भित्ति,Primary cell wall
प्राथमिक संकीर्णन,Primary constriction
प्राथमिक इलेक्ट्रॉन ग्राही,Primary electron accepter
प्राथमिक भ्रूणपोष कोशिका,Primary endosperm cell
प्राथमिक अंडक,Primary occyte
प्राथमिक उत्पादकता,Primary productivity
प्राथमिक आपंक,Primary sludge
"आद्य, प्राथमिक, प्रथम, मुख्य",Primary
प्राइमेटा,Primata
प्राइमेट,Primate
प्रारंभक डी.एन.ए.,Primer DNA
आद्य शूलचर्म,Primitive echinoderm
आद्य निस्यंदक अशन कशेरुकी,Primitive filter feeding vertebrate
आद्य स्थल पादप,Primitive land plant
आद्य अवृंत शिखरधर,Primitive sessile lophophorate
आद्य संवहनी तंत्र,Primitive vascular system
आद्य वातावरण,Primordial atmosphere
आदि जनन कोशिका,Primordial germ cell
प्रिमुलेलीज,Primulales
"सिद्धांत, नियम",Principle
स्वतंत्र अपव्यूहन नियम,Principle of independent assortment
विसंयोजन नियम,Principle of segregation
वंशागति नियम,Principle of inheritance
प्रिज्म,Prism
पूर्वपुष्पन,Proanthesis
संभावित पूर्वगामी,Probable precursor
संपरीक्षक,Probe
शुंडिका,Probosis
केंद्रपूर्व युग्मन,Procentric pairing
प्रक्रमित आर.एन.ए.,Processed RNA
संसाधित करना,Processing
शयान,Procumbent
उत्पादक,Producer
प्राक्भ्रूण,Proembryo
प्राक्भ्रूण गोप,Proembryonic cap
"गभीर अंचल, गभीर क्षेत्र",Profundal zone
संतति,Progeny
प्रोजेस्टेरोन,Progesterone
प्रगामी प्रवृत्ति,Progressive trend
आदिनग्नबीजी,Progymnosperm
प्राक्-हॉर्मोन,Prohormone
प्रक्षेपी कटक,Projecting ridge
प्राक्केंद्रकी,Prokaryotes (procaryotes)
प्राक्केंद्रकी कोशिका,Prokaryotic cell
प्रोलैक्टिन संदमक हॉर्मोन,Prolactin inhibiting hormone (PIH)
प्रोलैक्टिन निर्मोचक हॉर्मोन,Prolactin releasing hormone (PRH)
प्रोलैक्टिन,Prolactin
प्रचुरोद्भवन,Proliferation
"प्राक्विभज्योतक, आद्यविभज्योतक",Promeristem
प्राथमिक विभज्योतक,Primary meristem
"प्राक्मध्यावस्था, प्रमध्यावस्था",Prometaphase
प्रवणता,Proneness
अवस्तंभ मूल,Prop root
प्रवर्ध्य,Propagule
पूर्वावस्था,Prophase
प्रॉपीओनिबैक्टीरियम शेर्मनाई,Propionibacterium shermanii
अग्रमस्तिष्क,Prosencephalon
दीर्घऊतक,Prosenchyma
प्रोसोपिस,Prosopis
प्रोसोपिस सिनैरेरिया (खेज़ड़ी),Prosopis cineraria (khejri)
प्रोस्टाग्लेन्डिन,Prostaglandin
"पुरःस्थ ग्रंथि, प्रोस्टेट ग्रंथि",Prostate gland
कृत्रिम अंगरोप युक्ति,Prosthesis
"योजीप्रेरक समूह, प्रोस्थेटिक समूह",Prosthetic group
पुरोमुख,Prostomium
शयान,Prostrate
पुंपूर्वी,Protandrous
पुंपूर्वता,Protandry
प्रोटिएसी,Proteaceae
प्रोटिएज़,Protease
रक्षित क्षेत्र,Protected area
रक्षण वानिकी,Protection forestry
"रक्षी, संरक्षक, रक्षण",Protective
रक्षी क्रियाविधि,Protective mechanism
प्रोटीन पाचक एंजाइम,Protein digesting enzyme
प्रोटीन कणिका,Protein granule
प्रोटीन काइनेस,Protein kinase
प्रोटीन संश्लेषण,Protein synthesis
प्रोटीनमय धुरी,Proteinaceous hub
प्रोटीनी स्पंजिन रेशा,Proteinaceous spongin fibre
प्रोटीनाभ सूक्ष्मगोलक,Proteinoid microsphere
प्रोटीन मेह,Proteinuria
प्रोटियोग्लाइकन,Proteoglycan
प्रोटीन अपघटन,Proteolysis
प्रोटीन अपघटक एंजाइम,Proteolytic enzyme
अंत्यपूर्व युग्मन,Proterminal pairing
प्रोथैलस,Prothallus
अग्रवक्ष,Prothorax
प्रोथ्रोम्बिन,Prothormbin
प्रजीव शैवाल,Protist algae
"आद्यजीव, प्रोटिस्टा",Protista
प्राक्-कैन्सर जीन,Protooncogene
आदिजीव,Protobiont
प्रोटोकॉर्डेटा,Protochordata
आदिजीवन,Protolife
प्रोटॉन-प्रवणता,Proton gradient
प्रथम तंतु,Protonema
"जीवद्रव्य, प्रोटोप्लाजम",Protoplasm
जीवद्रव्य संग्रहण,Protoplasm collection
जीवद्रव्यी उपकला,Protoplasmic epithelium
जीवद्रव्यी रज्जुक,Protoplasmic strand
जीवद्रव्यी प्रवाह,Protoplasmic streaming
जीवद्रव्यी पदार्थ,Protoplasmic substance
जीवद्रव्यक संवर्धन,Protoplast culture
प्रोटोरिऑन,Protorion
"प्रपोषित, सर्वसंश्लेषी",Prototroph
आदिप्ररूप,Prototype
प्राक्आविष,Protoxin
प्रोटोजोआ परजीवी,Protozoan parasite
"आदिजंतु, प्रोटोजोआ प्राणी",Protozoan
प्रोद्वर्ध,Protuberance
"समीपस्थ, निकटस्थ",Proximal
समीपस्थ वृक्काणु,Proximal nephron
बालुकारागी,Psammophilous
कूटप्रगुहिक,Pseudocoelomate
कुटयुग्मन करना,Pseudocopulate
आभासी भ्रूण,Pseudoembryo
आभासी तंतु,Pseudofilament
स्यूडोमोनास फ्लुओरिसेंस,Pseudomonas fluorescence
स्यूडोमोनास प्यूटिडा,Pseudomonas putida
स्यूडोमोनास रूब्रिलिनियन्स,Pseudomonas rubrilineans
"पादाभ, स्यूडोपोडिया",Pseudopodia
बीजाणुपादाभ,Pseudopodiospore
कूटस्तरीय उपकला,Pseudostratified epithelium
आभासी एकध्रुवी तंत्रि-कोशिका,Pseudounipolar nerve cell
साइलोसाइबिन,Psilocybin
साइलोफाइटॉन,Psilophyton
साइलॉप्सिडा,Psilopsida
सिटैक्यूला,Psittacula
सिटैक्स,Psittacus
मनःसक्रियक औषधि,Psychoactive drug
मनोवैज्ञानिक विकार,Psychological disorder
मनःप्रेरक विकास,Psychomotor development
मनःप्रेरक उद्दीपक,Psychomotor stimulant
मनःकायिक,Psychosomatic
"निम्नतापप्रिय, शीतरागी",Psychrophilic
टेरिडोफाइटा,Pteridophyta
टेरिस,Pteris
पक्षक्लोम,Pterobranch
टेरोग्लुटैमिक,Pteroglutamic
टेरोफिलम,Pterophyllum
टेरोप्सिडा,Pteropsida
टेरोपस,Pteropus
टेरिगोपैलेटाइन गुच्छिका,Pterygopalatine ganglion
टायलिन,Ptyalin
यौवनारंभ,Puberty
जघनास्थि,Pubic bone
"जघनास्थि, प्यूबिस",Pubis
पक्सिनिया,Puccinia
पफबॉल,Puffball
पगचिह्न,Pug marks
पुल मॉडल,Pull model
फुप्फुस धमनी,Pulmonary artery
फुप्फुसी श्वसन,Pulmonary respiration
फुप्फुस अर्धचंद्र कपाट,Pulmonary semilunar valve
फुप्फुसीय कपाट,Pulmonary valve
फुप्फुसी शिरा,Pulmonary vein
फुप्फुस संवातन,Pulmonary ventilation
स्पंद,Pulse
नाड़ी,Pulse
पर्णवृंत तल्प,Pulvinus
पनेट वर्ग,Punnett squre
पुंटी मीन,Punti fish
पन्टियस,Puntius
"तारा, पुतली",Pupil
शुद्ध वंशज,Pure bred
शुद्ध प्रजनन,Pure-breeding
शुद्ध संवर्ध,Pure culture
शुद्ध वंशक्रम,Pure line
प्यूरीन,Purine
युग्मक शुद्धता,Purity of gamete
परकिंजे रेशा,Purkinje fibre
पूसा स्नोबॉल,Pusa snowball
स्फोट,Pustule
जठरनिर्गम नलिकाकार ग्रंथि,Pyloric tubular gland
पिरैमिड,Pyramid
जैवसंहति पिरैमिड,Pyramid of biomass
ऊर्जा का पिरैमिड,Pyramid of energy
संख्या का पिरैमिड,Pyramid of number
पिरैमिडी कोशिका,Pyramidal cell
पिरिडॉक्सिन,Pyridoxine
पिरिमिडीन,Pyrimidine
"पाइराइट, माक्षिक",Pyrite
"तापांशन, ताप अपघटन",Pyrolysis
पाइरूवेट,Pyruvate
पाइरूवेट डिहाइड्रोजिनेस,Pyruvate dehydrogenase
पाइरूवेट फास्फेट डाइ-काइनेस,Pyruvate phosphate dikinase
"अजगर, पाइथन",Python
"वर्ग जालिका, क्वाड्रेट",Quadrat
गुणात्मक विश्लेषिक लक्षण,Qualitative analytic character
गुणात्मक आकारिकीय उपागम,Qualitative morphological approach
संगरोध,Quarantine
अर्थ-तरल,Quasi-fluid
चतुर्थक कल्प,Quaternary period
"चतुष्क, चतुर्थ",Quaternary
क्वेर्कस फ्लोरिबंडा,Quercus floribunda
क्वेर्कस लैन्यूजिनोस,Quercus lanuginose
क्वेर्कस ल्यूकोट्राइकोफोरा,Quercus leucotrichophora
क्वेर्कस सेमीकार्पिफोलिया,Quercus semicarpifolia
शीघ्र लब्धि लक्षण,Quick yield feature
प्रशांति,Quiescence
प्रशांति कोशिका,Quiescent cell
कुनैन,Quinine
शांत अवस्था,Quiscent stage
रेनिन एंजाइम,Renin enzyme
आर-कोशिका,R-cells
असीमाक्षी,Raceme
असीमाक्षी,Racemose
असीमाक्षी प्रकार,Racemose type
"प्राक्ष, रैकिस",Rachis
अरीय अर,Radial spoke
अरीय सममिति,Radial symmetry
विकिरणी,Radiant
रेडिएटा (अरक),Radiata
विकिरण,Radiation
विकिरण संसूचक,Radiation detector
विकिरण चिकित्सा,Radiation therapy
मूलांकुर,Radicle
रेडियोऐक्टिव समस्थानिक,Radioactive isotope
रेडियोऐक्टिव नाभिक,Radioactive nucleus
रेडियोऐक्टिव प्रदूषण,Radioactive pollution
रेडियोऐक्टिव स्रोत,Radioactive source
"रेडियोऐक्टिवता, रेडियोसक्रियता",Radioactivity
"विकिरणचित्र, रेडियोग्राफ",Radiograph
"विकिरण समस्थानिक, रेडियोआइसोटोप",Radioisotope
विकिरण चिकित्सा,Radiotherapy
"बहिः प्रकोष्ठिका, रेडिअस",Radius
"रेतीजिह्वा, रैडुला",Radula
रामापिथेकस,Ramapithecus
यादृच्छिक युग्मन,Random pairing
यादृच्छिकतः,Randomly
रैननकुलस एक्वेटिलिस,Ranunculus aquatilis
रैफी,Raphe
रैफाइड्स,Raphides
"दुर्लभ, विरल",Rare
रसभरी,Rasberry
रैटस,Rattus
रौवॉल्फिया वोमिटोरिया,Rauwolfia vomitoria
कच्चा माल,Raw material
अर एवं बिम्ब पुष्पक,Ray and disc floret
अभिकारक,Reactant
अभिक्रिया केंद्र,Reaction center
पुनरावर्तन,Recapitulation
ग्राही कोशिका,Receiving cell
अभिनव,Recent
"धानी, पात्र",Receptacle
ग्राही,Receptor
ग्राही अणु,Receptor molecule
अप्रभावी विकल्पी,Recessive allele
अप्रभावी प्रबलता,Recessive epistasis
अप्रभावी जीन,Recessive gene
अप्रभावी घातक विकल्पी,Recessive lethal allele
अप्रभावी यूनिट कारक,Recessive unit factor
आदाता कोशिका,Recipient cell
व्युत्क्रम प्रसंकरण,Reciprocal cross
पारस्परिक स्थानांतरण,Reciprocal translocation
अभिज्ञान स्थल,Recognition site
पुनर्योगज,Recombinant
पुनर्योगज डी.एन.ए. प्रौद्योगिकी,Recombinant D.N.A. technology
पुनर्योगज प्रोटीन,Recombinant protein
पुनर्योजन,Recombination
पुनर्योजन डी.एन.ए.,Recombination DNA
पुनर्योजन आवृत्ति,Recombination frequency
पुनर्योजन ग्रंथिका,Recombination nodule
पुनःप्राप्ति स्ट्रोक,Recovery stroke
"मलाशय, रेक्टम",Rectum
लाल शैवाल,Red algae
लाल रूधिर कोशिका (आर.बी.सी.),Red blood cell (RBC)
लाल अस्थि मज्जा,Red bone marrow
लाल पेशी,Red muscle
लाल वर्णक,Red pigment
गन्ने का लाल विगलन,Red rot of sugarcane
लाल ज्वार,Red tide
रेडॉक्स,Redox
कम फल आना,Reduced fruiting
लघुभूत पुच्छास्थि,Reduced tailbone
रिडक्टेस,Raductase
अपचयन,Reduction
"अपचयन - ऑक्सीकरण, अपोपचयन",Reduction-oxidation (redox)
अपचायक अमीनीकरण,Reductive amination
परावर्ती पृष्ठ,Reflecting surface
परिष्करण,Refinement
परावर्तित,Reflected
परावर्तन,Reflection
प्रतिवर्ती क्रिया,Reflex action
प्रतिवर्त चाप,Reflex arc
अपवर्तन,Refractive
अपवर्तनांक,Refractive index
प्रशीतित करना,Refrigerate
पुनरूद्भवन,Regeneration
पुनरुत्पादन,Regeneration
पुनर्जनन,Regeneration
प्रशीतन यूनिट,Regeneration unit
पुनरुद्भवनी प्रमुकुल,Regeneration blastema
मुकुल का पुनरुद्भवन,Regeneration of bud
पादपक पुनरुत्पादन,Regeneration of plantlet
क्षेत्र,Region
दीर्घीकरण क्षेत्र,Region of elongation
परिपक्वन क्षेत्र,Region of maturation
समाश्रयण गुणांक,Regression coefficient
नियमन,Regulation
"राइसनर कला, राइसनर झिल्ली",Reissner's membrane
सापेक्ष प्रचुरता,Relative abundance
शिथिलन,Relaxation
विश्रांति,Relaxation
रिलैक्सिन,Relaxin
विमोचन कारक,Release factor (rf)
रेमोरा,Remora
"गुर्दे की पथरी, वृक्क अश्मरी",Renal calculi
वृक्क वल्कुट,Renal cortex
वृक्क मज्जा,Renal medulla
वृक्क निवाहिका तंत्र,Renal portal system
वृक्क पिरैमिड,Renal pyramid
वृक्क स्राव,Renal secretion
रेनेट टिकिया,Rennet tablet
रेनिन,Rennin
सुधारक पुनरुद्भवन,Repairative regeneration
पुनरावर्ती डी.एन.ए.,Repetitive DNA
प्रतिस्थापन स्तर,Replacement level
प्रतिस्थापन शल्यक्रिया,Replacement surgery
प्रतिकृति प्लेटन,Replica plating
प्रतिकृति,Replication
प्रतिकृतीयन,Replication
प्रतिकृतीयन द्विशाख,Replication fork
प्रतिकृतिकारक,Replicator
पुनध्रुवर्ण तरंग,Repolarisation wave
दमनशील,Repressible
दमनकारी अणु,Repressor molecule
"जनन, पुनरुत्पादन",Reproduction
जनन एवं बाल स्वास्थ्य देखभाल,Reproductive and child health care
जनन स्वास्थ्य कार्यक्रम,Reproductive health programme
जनन विलगन,Reproductive isolation
जनन पथ,Reproductive tract
"जननता, जननक्षमता",Reproductivity
सरीसृप,Reptile
रेप्टीलिया,Reptilia
सरीसृप जबड़ा उपकरण,Reptilian jaw apparatus
रिसर्पिन,Reserpine
"निचित कोशिका, निचय कोशिका",Reserve cell
अवशिष्ट पिंड,Residual body
अवशिष्ट ऊर्जा,Residual energy
अवशिष्ट आयतन,Residual volume
"रेजिन, राल",Resin
वियोजन,Resolution
"वियोजन क्षमता, विभेदन क्षमता",Resolving power
अनुनाद,Resonance
श्वसन,Respiration
"श्वसनी, श्वसन",Respiratory
श्वसन केंद्र,Respiratory centre
श्वसन-झिल्ली,Respiratory membrane
श्वसन-अंग,Respiratory organ
श्वसन वर्णक,Respiratory pigment
श्वसन-पदार्थ,Respiratory substrate
अनुक्रिया करना,Responding
सुप्तिकाल,Resting period
मृदा उर्वरता पुनःस्थापन,Restoring the soil fertility
प्रतिबंधन एंडोन्यूक्लिएज,Restriction endonuclease
प्रतिबंधन एंजाइम,Restriction enzyme
प्रतिबंध खंड दैर्ध्य विश्लेषण,Restriction fragment length analysis
प्रतिबंधन स्थल,Restriction site
मैलपीगी जालिका,Rete malpighi
वृषण जालिका,Rete testis
धारण,Retention
जालिकारूपी,Reticulate
जालिकारूपी शिराविन्यास,Reticulate venation
जालिकायित शिरा,Reticulated vein
दृष्टिपटल,Retina
दृष्टिपटलीय,Retinal
दृष्टिपटलीय प्रतिबिंब,Retinal image
प्रतिक्रामी प्रवृत्ति,Retrogressive trend
पश्च-विषाणु,Retrovirus
उत्क्रमित विकास,Reverse evolution
उत्क्रम परासरण,Reverse osmosis
उत्क्रम अनुलेखन करना,Reverse transcribe
उत्क्रम ट्रांसक्रिप्टेज,Reverse transcriptase
उत्क्रम अनुलेखन,Reverse transcription
आर एच. (रीसस) रुधिर वर्ग,Rh (Rhesus) blood group
रैब्डाइटिस,Rhabditis
रेब्डॉम,Rhabdome
रैकोफोरस,Rhacophorus
रूमेटी ज्वर,Rheumatic fever
रूमेटी हृद्रोग,Rheumatic heart disease
"रूमेटिज्म, आमवात",Rheumatism
रूमेटी संधिशोथ,Rheumatoid arthritis
रीनो विषाणु,Rhino virus
राइजोबियम मैलिलोटाइ,Rhizobium meliloti
मूलाभास,Rhizoid
राइजोम,Rhizome
राइजोफोरा,Rhizophora
राइजोपस,Rhizopus
Rho कारक,Rho factor
रोडोफाइसी,Rhodophyceae
रॉडोप्सिन,Rhodopsin
रॉमबेनसेफैलॉन,Rhombencephalon
राइनिया,Rhynia
लयबद्ध संकुचन,Rhythmic contraction
"पर्शुका, पसली",Rib
राइबोफ्लेविन,Riboflavin
राइबोन्यूक्लिएज,Ribonuclease
राइबोज,Ribose
राइबोसोमीय आर.एन.ए.,Ribosomal RNA
राइबोसोम,Ribosome
रिबुलोस बाइफॉस्फेट,Ribulose bi-phosphate
रिकेट्स,Rickets
रिकेट्सिया,Rickettsia
कटक,Ridge
दायाँ अलिंद,Right atrium
दायीं हृद् धमनी,Right cardiac artery
पशु महामारी,Rinderpest
वलय,Ring
दाद,Ringworm
नदीय,Riverine
रिवेट निकालने की परिकल्पना,Rivet popper hypothesis
आर.एन.ए. व्यतिकरण,RNA interference
आर.एन.ए. मध्यम,RNA intermediate
आर.एन.ए. प्रारंभक पूरक,RNA primer complementary
आर.एन.ए. संबंधन,RNA splicing
आर.एन.ए. जगत,RNA world
आर.एन.ए. एज,RNA ase
आर.एन.ए. आई,RNA i
दंड रूप जीवाणु,Rod shaped bacteria
शलाका,Rod
रोहू,Rohu
मूल गोप,Root cap
मूल अपरद,Root detritus
मूल पिटिका,Root gall
मूल रोम,Root hair
मूल रूपांतरण,Root modification
मूल कोटरिका,Root pocket
"जड़ तंत्र, मूल तंत्र",Root system
रॉकफर्ट पनीर,Roquefort cheese
रोजैसियसीय,Rosaceous
गुलाबी,Rosaceous
रोजेलीज,Rosales
"चक्रधर, रॉटिफर",Rotifer
घूर्णक (रोटर),Rotor
रूक्ष अंतर्द्रव्यी जालिका,Rough endoplasmic reticulum
वर्तुल गवाक्ष,Round window
"गोलाकार भ्रमिका, गोलाकार गहन",Rounded labyrinth
गोलाकार प्रोद्वर्ध,Rounded protuberance
रूबिएलीज,Rubiales
रूबिस्को,RUBISCO
आद्यंग,Rudiment
आद्य अवशेष,Rudiment
आद्यांगिक स्पर्शक,Rudimentary tentacle
अल्पवर्धित अवशेष,Rudimentary vestige
देह के अल्पवर्धित रोम,Rudumentary body hair
रूमेन,Rumen
उपरिभूस्तारी,Runner
रसकस,Ruscus
किट्ट,Rust
जंग,Rust
एस-जीवाणु,S-bacteria
सैकैरोमाइसीज सेरेविसी,Saccharomyces cerevisiae
सैकैरम,Saccharum
सैकैरम बरबेरिस,Saccharum berberis
सैकैरम ऑफिसिनेरम,Saccharum officinarum
सैकोग्लॉसस,Saccoglossus
"कोषक, थैलिका",Saccule
कोष रूपी सिस्टर्नी,Sac-like cisternae
"सैक्रमी अस्थि, त्रिक अस्थि",Sacral bone
पवित्र वन,Sacred forest
पवित्र उपवन,Sacred grove
पवित्र झील,Sacred lake
"पेशीद्रव्य, सार्कोप्लाज्म",Sarcoplasm
"त्रिक, सैक्रम",Sacrum
सुरक्षित निपटान,Safe disposal
केसर,Saffron
सैजिटेरिया,Sagittaria
साल,Sal
सैलामैन्ड्रा,Salamandra
सैलीकेसी,Salicaceae
लवण-मृदा,Saline soil
"लवणता, खारापन",Salinity
लार,Saliva
सैल्मोनेला टाइफी,Salmonella typhi
सैल्मोनेला टाइफीम्यूरियम,Salmonella typhimurium
सैल्पा,Salpa
"वल्गन, उत्परिवर्तन",Saltation
वल्गी चालन,Saltatory conduction
सैल्विया,Salvia
सैल्वीनिया,Salvinia
समारा,Samara
"नमूना, प्रतिदर्श",Sample
प्रतिचयन इकाई,Sampling unit
रूधिराहारी,Sanguiniuore
स्वच्छता भूभरण,Sanitary landfill
सैन्सिवीरिया,Sansevieria
सैन्टेलेसी,Santalaceae
सैन्टोनिन,Santonin
रसधानी,Sap vacuole
सेपिंडेलीज,Sapindales
मृतजीवी,Saprophyte
मृतजीवी विधा,Saprobiotic mode
मृतजीवी,Saprophytic
मृतपोषी,Saprotroph
मृतजीवी,Saprozoic
पूतिजीवी (प्राणी),Saprozoic
रसकाष्ठ,Sapwood
सैरैका,Saraca
सार्कोडिना प्राणी,Sarcodina
"पेशीचोल, सार्कोलेमा",Sarcolemma
"पिशितार्बुद, सार्कोमा",Sarcoma
पिशितांश,Sarcomere
पेशीद्रव्य,Sarcoplasm
पेशीद्रव्यी जालक,Sarcoplasmic reticulum
सार्कोसोम,Sarcosome
सार्डीन,Sardine
सार्गेसम,Sargassum
अनुषंगी,Satellite
उपग्रह,Satellite
अनुषंगी गुणसूत्र,Satellite chromosome
अनुषंगी डी.एन.ए.,Satellite DNA
संतृप्त,Saturated
संतृप्त यौगिक,Saturated compound
संतृप्त वसा अम्ल,Saturated fatty acid
संतृप्त हाइड्राइड,Saturated hydride
सौरॉप्सिड,Sauropsid
सवाना,Savanna
"आरामीन, बीण",Saw fish
शिरोवल्क,Scalp
क्रमवीक्षी इलेक्ट्रॉन सूक्ष्मदर्शी,Scanning electron microscope
क्रमवीक्षी फनलन सूक्ष्मदर्शी,Scanning funnelling microscope
क्रमवीक्षी संमपरीक्षक सूक्ष्मदर्शी,Scanning probe microscope
"प्रवृंत, स्केप",Scape
नौकाकार,Scaphoid
"अंसफलक, स्कैपुला",Scapula
अपमार्जक,Scavenger
अपमार्जन,Scavenging
एस-कोशिका,S-cells
शिस्टोसोमा,Schistosoma
भिदुर फल,Schizocarpic fruit
विखंडित-मनस्कता,Schizophrenia
श्वान्न कोशिका,Schwann cell
आनुवंशिकी विज्ञान,Science of genetics
वैज्ञानिक अभिवृत्ति,Scientific attitude
वैज्ञानिक वर्गीकरण,Scientific classiffication
वैज्ञानिक अध्ययन,Scientific study
सिला,Scilla
कलम,Scion
"छायोद्भिद पादप, छायारागी पादप",Sciophyte
श्वेतपटल,Sclera
दृढ़कोशिका,Sclereid
कठक,Sclerite
श्वेत पटल (नेत्र),Sclerotic
दृढ़पटलीय,Sclerotic
झुलसा पर्णाग्र,Scorched leaf tip
तिमिरानुकूलित,Scotopic
केतकी,Screwpine
वृषणकोश,Scrotum
"कुंज अवस्था, स्क्रब अवस्था",Scrub stage
मार्जक,Scrubber
स्कुटेलम,Scutellum
साइफा,Scypha
समुद्री ऐनीमोन,Sea anemone
"समुद्री ककड़ी, समुद्र कर्कटी",Sea cucumber
"अश्व मीन, समुद्री घोड़ा",Sea horse
समुद्री लिली,Sea lily
समुद्री मूषक,Sea mouse
समुद्री पिच्छक,Sea pen
समुद्री कवच प्राणी,Sea shell
समुद्री अर्चिन,Sea urchin
समुद्री वालनट,Sea walnut
समुद्री खरपतवार,Sea weed
समुद्री पंखा,Sea-fan
"वसा ग्रंथि, तेल ग्रंथि",Sebaceous gland
"सीबम, त्वक्वसा",Sebum
सिकेली सीरियली,Secale cereale
द्वितीय शृंगिका,Second antenna
ऊष्मागतिकी का दूसरा नियम,Second law of thermodynamics
"द्वितीयक, गौण",Secondary
द्वितीयक वल्कुट,Secondary cortex
द्वितीयक लयनकाय,Secondary lysosome
द्वितीयक विभज्योतक,Secondary meristem
द्वितीयक प्रदूषक,Secondary pollutant
गौण उत्पादकता,Secondary productivity
"स्रवण, स्राव",Secretion
स्रावी,Secretory
शामक,Sedative
प्रतृण,Sedge
"अवसाद, तलछट",Sediment
अवसादी,Sedimentary
अवसादी शैल,Sedimentary rock
अवसादन गुणाक,Sedimentation coefficient
बीजावरण,Seed coat
बीजाहारी,Seed eating
बीजी फर्न,Seed fern
बीज बहुगुणन,Seed multiplication
"नवोद्भिद्, पौद, पौध",Seedling
"विसंयोजन, संपृथकन",Segregation
सेहीमा,Sehema
कंपानुकुंचन,Seismonasty
ग्रहविकार,Seizuredisorder
सिलैजिनेला,Selaginella
