Assamese,Bengali
ৰেণ্ডম স্কেন,র্যান্ডম স্ক্যান
ৰাষ্টাৰ,রাস্টার
ৰেষ্টাৰ স্কেন,রাস্টার স্ক্যান
re অভিযান্ত্ৰিকীকৰণ,আবার ইঞ্জিনিয়ারিং
পুনৰ বৃদ্ধি,পুনরায় বৃদ্ধি
ৰিচেবিলিটি,নাগালযোগ্যতা
পঢ়া,পড়ুন
মূৰ পঢ়া,মাথা পড়া
কেৱল পঢ়ক,শুধুমাত্র পাঠযোগ্য
কেৱল পঢ়া স্মৃতিশক্তি,শুধুমাত্র স্মৃতি পড়া
পঢ়া লিখা মূৰ,পড়া লেখা মাথা
পঢ়া/লিখা চক্ৰ,পড়া/লেখা চক্র
পঢ়া/লিখা মূৰ,পড়া/লেখা মাথা
পঢ়া/লিখা,পড়া/লেখা
পাঠক,পাঠক
পঢ়ি থকা,পড়া
ৰিড-আউট,উচ্চারণ করা
বাস্তৱ,বাস্তব
ৰিয়েল টাইম প্ৰচেছিং,বাস্তব সময় প্রক্রিয়াকরণ
গ্ৰাহক,রিসিভার
চিনাক্তকৰণ যুক্তি,স্বীকৃতি যুক্তি
পুনৰ কম্পাইল কৰক,পুনরায় কম্পাইল করুন
নথিভুক্ত,রেকর্ড
ৰেকৰ্ডিং হেড,রেকর্ডিং মাথা
পুনৰুদ্ধাৰযোগ্য ভুল,পুনরুদ্ধারযোগ্য ত্রুটি
পুনৰুদ্ধাৰ,পুনরুদ্ধার
পুনৰাবৃত্তি উপপাদ্য,recursim উপপাদ্য
পুনৰাবৃত্তি,পুনরাবৃত্তি
পুনৰাবৃত্তিমূলক ফলন,পুনরাবৃত্ত ফাংশন
হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),হ্রাসকৃত নির্দেশনা সেট কম্পিউটার (RISC)
অতিৰিক্ততা,অপ্রয়োজনীয়তা
স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID),স্বাধীন ডিস্কের অপ্রয়োজনীয় অ্যারে (RAID)
পুনৰ প্ৰৱেশকাৰী,পুনঃপ্রবেশকারী
পুনৰ প্ৰৱেশকাৰী ক&#39;ড,পুনরায় প্রবেশকারী কোড
সন্দৰ্ভ,রেফারেন্স
ৰেফাৰেন্সিয়েল অখণ্ডতা,উল্লেখ সততা
প্ৰতিফলনশীলতা,প্রতিফলন
প্ৰতিফলন,প্রতিবিম্ব
বিবৰ্তন,প্রতিসরণ
সতেজ কৰক,রিফ্রেশ
পুনৰুত্পাদন,পুনর্জন্ম
পঞ্জীয়ন কৰা,নিবন্ধন
নিয়মীয়া ব্যাকৰণ,নিয়মিত ব্যাকরণ
সম্পৰ্ক,সম্পর্ক
সম্পৰ্কীয় ডাটাবেছ,সম্পর্কিত তথ্য ভাণ্ডার
সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS)
সম্পৰ্কীয় আৰ্হি,রিলেশনাল মডেল
সম্পৰ্কীয়,আপেক্ষিক
আপেক্ষিক সম্বোধন,আপেক্ষিক ঠিকানা
ৰিলে,রিলে
নিৰ্ভৰযোগ্যতা মডেলিং,নির্ভরযোগ্যতা মডেলিং
নিৰ্ভৰযোগ্য,নির্ভরযোগ্য
স্থানান্তৰযোগ্য ক&#39;ড,স্থানান্তরযোগ্য কোড
দূৰৱৰ্তী,দূরবর্তী
দূৰৱৰ্তী গৃহস্থ,দূরবর্তী হোস্ট
দূৰৱৰ্তী চাকৰি প্ৰৱেশ,দূরবর্তী কাজের এন্ট্রি
দূৰৱৰ্তী লগ-ইন,দূরবর্তী লগ ইন
দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC),দূরবর্তী পদ্ধতি কল (RPC)
ৰিম&#39;ট চেন্সিং,রিমোট সেন্সিং
নাম সলনি কৰক,নাম পরিবর্তন করুন
ৰেণ্ডাৰ কৰা,রেন্ডারিং
ৰিপিটাৰ,রিপিটার
প্ৰত্যুত্তৰ,উত্তর দিন
অনুৰোধ,অনুরোধ
মন্তব্যৰ বাবে অনুৰোধ (RFC),মন্তব্যের জন্য অনুরোধ (RFC)
অনুৰোধ/উত্তৰ প্ৰট&#39;কল,অনুরোধ/উত্তর প্রোটোকল
প্ৰগ্ৰেম পুনৰ চলাওক,প্রোগ্রাম পুনরায় চালান
গৱেষণা,গবেষণা
ৰিছেট চক্ৰ,চক্র পুনরায় সেট করুন
বাসিন্দা,বাসিন্দা
সংকল্প,রেজোলিউশন
সম্পদসমূহ,সম্পদ
সঁহাৰি সময়,প্রতিক্রিয়া সময়
পুনৰাৰম্ভ কৰক,আবার শুরু
পুনৰ সঞ্চয় কৰা,পুনরুদ্ধার করুন
পুনৰ অনুসন্ধান কৰক,রিট্রেস
পুনৰ সংক্ৰমণ,রিট্রান্সমিশন
উদ্ধাৰ কৰা,পুনরুদ্ধার করুন
পুনৰ চেষ্টা কৰক,পুনরায় চেষ্টা করা
উভতাই দিয়া,প্রত্যাবর্তন
ক&#39;ড ঘূৰাই দিয়ক,রিটার্ন কোড
ৰিটাৰ্ণ কি&#39;,রিটার্ন কী
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,পুনরায় ব্যবহারযোগ্য কোড
পুনৰ লিখিব পৰা,পুনর্লিখনযোগ্য
RGB মনিটৰ,আরজিবি মনিটর
ফিতা,ফিতা
সঠিক বিষয়,সঠিক সমস্যা
ৰবট,রোবট
ৰবটিক্স,যন্ত্রমানব নির্মাণ বিদ্যা
মজবুত,বলিষ্ঠ
ভূমিকা,ভূমিকা
ৰোল বেক,ফিরে আসা
ৰোল ইন,রোল ইন
ৰোল আউট,রোল আউট
ৰম,রম
শিপা,রুট
ৰূট ডাইৰেকটৰি,রুট ডিরেক্টরি
ভুলৰ ৰাউণ্ড,ত্রুটির রাউন্ড
ৰাউটাৰ,রাউটার
ৰুটিং,রাউটিং
RS232C আন্তঃপৃষ্ঠ,RS232C ইন্টারফেস
RSA এনক্ৰিপচন,RSA এনক্রিপশন
আৰ টি চি,আরটিসি
দৈৰ্ঘ্যৰ এনকোডিং চলাওক,দৈর্ঘ্য এনকোডিং চালান
ৰান টাইম,রান সময়
ৰান টাইম ত্ৰুটি,রান টাইম ত্রুটি
নমুনা,নমুনা
নমুনা সংগ্ৰহ কৰা,স্যাম্পলিং
উপগ্ৰহ,স্যাটেলাইট
চেচুৰেটিং,স্যাচুরেটিং
সঞ্চয় কৰা,সংরক্ষণ
স্কেলেবিলিটি,পরিমাপযোগ্যতা
স্কেলাৰ,স্কেলার
স্কেনিং কৰা,স্ক্যানিং
দৃশ্যপট,দৃশ্যকল্প
সূচীকাৰক,সময়সূচী
স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ,স্ক্রিন ইমেজ প্রজেক্টর
চিত্ৰনাট্য,লিপি
লিপিৰ ভাষা,স্ক্রিপ্টিং ভাষা
স্ক্ৰলিং কৰা,স্ক্রোলিং
SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ),SDLC (সিক্রোনাস ডেটা লিঙ্ক নিয়ন্ত্রণ)
সন্ধান,অনুসন্ধান করুন
চাৰ্চ ইঞ্জিন,খোঁজ যন্ত্র
search tree,অনুসন্ধান গাছ
সন্ধান কৰি আছে,অনুসন্ধান করা হচ্ছে
মাধ্যমিক,মাধ্যমিক
খণ্ড,সেক্টর
সুৰক্ষা নীতি,নিরাপত্তা নীতি
সময় বিচাৰিব,সময় নেওয়া
ছেগমেণ্ট,সেগমেন্ট
ছেগমেণ্টেচন,সেগমেন্টেশন
নিৰ্বাচন সজাই পৰাই তোলা,নির্বাচন বাছাই
self contained,স্বয়ংসম্পূর্ণ
অৰ্থবিজ্ঞান,শব্দার্থবিদ্যা
চেমাফোৰ,সেমাফোর
অৰ্ধপৰিবাহী,সেমিকন্ডাক্টর
চেমন্টিক ৱেব,শব্দার্থিক ওয়েব
ক্ৰমিক অভিগম পদ্ধতি,অনুক্রমিক অ্যাক্সেস পদ্ধতি
ছিৰিয়েল,সিরিয়াল
ছিৰিয়েলাইজাৰ,সিরিয়ালাইজার
চাৰ্ভাৰ,সার্ভার
চাৰ্ভাৰ ক্ৰেচ,সার্ভার ক্র্যাশ
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,সার্ভার লাইসেন্স
চাৰ্ভো বহুগুণক,সার্ভো গুণক
স্থাপন কৰা,সেট
ছেট পইণ্ট,চিহ্নিত করা
স্থাপন কৰা,সেট আপ
ছাঁ পৰা ঠাই,ছায়া
ছাঁ দিয়া,শেডিং
ছাঁ,ছায়া
ফাইলটো শ্বেয়াৰ কৰক,ফাইল শেয়ার করুন
অংশীদাৰী অভিগম,ভাগ করা অ্যাক্সেস
ভাগ কৰি দে,শেয়ারিং
খোলা,শেল
শিফ্ট চৰিত্ৰ,চরিত্র পরিবর্তন
শ্বৰ্ট চাৰ্কিট,শর্ট সার্কিট
চুটি নিৰ্দেশনা,সংক্ষিপ্ত নির্দেশ
সহোদৰ,ভাইবোন
পাৰ্শ্বক্ৰিয়া,পার্শ্ব প্রতিক্রিয়া
sign bit,সাইন বিট
সংকেত,সংকেত
সংকেত প্ৰক্ৰিয়াকৰণ,সংকেত প্রক্রিয়াজাতকরণ
সংকেত প্ৰদান কৰা,সংকেত
সংকেত-শব্দ অনুপাত,শব্দ অনুপাত থেকে সংকেত
চহী,স্বাক্ষর
স্বাক্ষৰ পৰীক্ষণ,স্বাক্ষর পরীক্ষা
উল্লেখযোগ্য অংক,উল্লেখযোগ্য সংখ্যা
ছিলিকন চিপ,সিলিকন চিপ
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP)
ছিমপ্লেক্স,সিমপ্লেক্স
simplex ন&#39;ড,সিমপ্লেক্স নোড
চিমুলেচন,সিমুলেশন
চিমুলেটৰ,সিমুলেটর
একে লগে,যুগপত
একেলগে প্ৰক্ৰিয়াকৰণ,যুগপত প্রক্রিয়াকরণ
চিংগলটন,সিঙ্গেলটন
চাইট অনুজ্ঞাপত্ৰ,সাইটের লাইসেন্স
আকাৰ,আকার
আকাৰ নিৰ্ধাৰণ,সাইজিং
স্কেচিং,স্কেচিং
বাদ দিয়া,এড়িয়ে যান
এৰি দিয়া হৈছে,স্কিপিং
স্লেছ,স্ল্যাশ
স্লেভ কম্পিউটাৰ,স্লেভ কম্পিউটার
স্লাইডিং উইন্ডো প্ৰটোকল,স্লাইডিং উইন্ডো প্রোটোকল
পিছলা,স্লিপ
ছাঁদ,স্লট
সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI),ছোট কম্পিউটার সিস্টেম ইন্টারফেস (SCSI)
স্মাৰ্ট কাৰ্ড,স্মার্ট কার্ড
শামুক মেইল,শামুক মেইল
স্নেপশ্বট,স্ন্যাপশট
চফ্ট কম্পিউটিং,নরম কম্পিউটিং
চফ্ট কপি,সফট কপি
কোমল ফন্ট,নরম ফন্ট
ছ’ফ্টৱেৰ,সফটওয়্যার
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,সফ্টওয়্যার প্রকৌশল
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,সফ্টওয়্যার লাইসেন্স
চফ্টৱেৰ পাইৰেচি,সফটওয়্যার পাইরেসি
বৰ্ণালী,বর্ণালী
সৰ্পিল,সর্পিল
স্প্ৰেড শ্বীট,শীট ছড়িয়ে
মানদণ্ড,স্ট্যান্ডার্ড
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),স্ট্যান্ডার্ড সাধারণীকৃত মার্কআপ ভাষা (SGML)
প্ৰামাণিককৰণ,প্রমিতকরণ
ষ্টেণ্ডবাই সময়,Standby সময়
ষ্টাৰ লেন,তারকা LAN
তৰা টপোলজি,তারকা টপোলজি
ষ্টাৰ্ট বিট,বিট শুরু
অনাহাৰ,অনাহার
ষ্টেটিক মেমৰি&#39;,স্ট্যাটিক মেমরি&#39;
ষ্টেটাছ চেনেল,স্ট্যাটাস চ্যানেল
ষ্টেপৰ আকাৰ,ধাপে আকার
বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল,থামুন এবং প্রোটোকল অপেক্ষা করুন
ষ্টপ ক&#39;ড,স্টপ কোড
বন্ধ কি&#39;,স্টপ কী
সংৰক্ষণযোগ্যতা,সঞ্চয়যোগ্যতা
সংৰক্ষিত প্ৰগ্ৰেম,সংরক্ষিত প্রোগ্রাম
ষ্ট্ৰিং ডাটা,স্ট্রিং ডেটা
গঠনমূলক ক&#39;ডিং,কাঠামোগত কোডিং
গঠনমূলক প্ৰশ্ন ভাষা (SQL),কাঠামোগত ক্যোয়ারী ভাষা (SQL)
ষ্টাইল শ্বীট,শৈলী শীট
উপ-ডাইৰেকটৰি,সাব-ডিরেক্টরি
চাবনেট,সাবনেট
উপবৃক্ষ,সাবট্রি
সাৰাংশ,সারসংক্ষেপ
চুপাৰ কম্পিউটাৰ,সুপার কম্পিউটার
চুপাৰ কম্পিউটিং,সুপার কম্পিউটিং
চুপাৰ কী,সুপার কী
চুপাৰ ইউজাৰ,সুপার ব্যবহারকারী
তত্বাৱধানত শিক্ষণ,তত্ত্বাবধানে শিক্ষা
সমৰ্থন চিপ,সমর্থন চিপ
চাৰ্ফ,সার্ফ
চাৰ্ফিং,সার্ফিং
অদলবদল,অদলবদল
শ্বেপ ইন,অদলবদল
শ্বেপ আউট,অদলবদল করা
শ্বেপিং,অদলবদল
চুইচ কৰা নেটৱাৰ্ক,সুইচড নেটওয়ার্ক
চুইচিং কৰা,সুইচিং
চুইচিং তত্ত্ব,স্যুইচিং তত্ত্ব
প্ৰতীকী প্ৰগ্ৰেমিং,প্রতীকী প্রোগ্রামিং
সমন্বয়,সিঙ্ক্রোনাইজেশন
সমন্বয়ক,সিঙ্ক্রোনাইজার
সমকালীন,সিঙ্ক্রোনাস
সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH),সিঙ্ক্রোনাস ডিজিটাল হায়ারার্কি (SDH)
বাক্যবিন্যাস বিশ্লেষণ,সিনট্যাক্স বিশ্লেষণ
ব্যৱস্থা বিশ্লেষণ,ধারা বিশ্লেষণ
চিষ্টেম ইঞ্জিনিয়াৰিং,সিস্টেম ইঞ্জিনিয়ারিং
চিস্টেম হেকাৰ,সিস্টেম হ্যাকার
চিস্টেম ইন্টিগ্ৰেটৰ,ব্যাবস্থা সংযোগকারক
চিস্টেম লগ,সিস্টেম লগ
চিস্টেম মাস্ক,সিস্টেম মাস্ক
চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA),সিস্টেম নেটওয়ার্ক আর্কিটেকচার (SNA)
চিস্টেম প্ৰগ্ৰেমাৰ,সিস্টেম প্রোগ্রামার
ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক,সিস্টেম রিস্টার্ট
চিস্টেম বন্ধ কৰা,সিস্টেম শাটডাউন
চিস্টেম পৰীক্ষণ,সিস্টেম পরীক্ষা
চিস্টেম সঁজুলি,সিস্টেম ইউটিলিটি
পদ্ধতিগত ক&#39;ড,পদ্ধতিগত কোড
tab কমাণ্ড,ট্যাব কমান্ড
মেজ,টেবিল
টেবুলখন ওপৰলৈ চাওক,টেবিল দেখুন
টেবুলৰ স্থান,টেবিল স্পেস
টেবলেট,ট্যাবলেট
টেবুলাৰ এৰে,ট্যাবুলার অ্যারে
টেবুলেটিং ফাংচন,ট্যাবুলেটিং ফাংশন
টেগ কৰা স্থাপত্য,ট্যাগ করা আর্কিটেকচার
টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF),ট্যাগ করা ছবি ফাইল ফরম্যাট (TIFF)
টাণ্ডাম ব্যৱস্থা,ট্যান্ডাম সিস্টেম
টেপ ঘনত্ব,টেপ ঘনত্ব
টেপ মাস্ক,টেপ মাস্ক
tar ফাইল,tar ফাইল
কাৰ্য,টাস্ক
টাস্ক বাৰ,টাস্ক বার
কাৰ্য্য নিৰ্ধাৰক,কাজের সূচি
TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল),TCP/IP (ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল)
টিয়াৰডাউন অপাৰেচন,টিয়ারডাউন অপারেশন
টেলিকম,টেলিকম
দূৰসংযোগ,টেলিযোগাযোগ
টেলিকনফাৰেন্স,টেলিকনফারেন্স
টেলিকনফাৰেন্সিং,টেলিকনফারেন্সিং
টেলিগ্ৰাফী,টেলিগ্রাফি
টেলিমেট্ৰি,টেলিমেট্রি
টেলিফোন,টেলিফোন
টেলিফোনি,টেলিফোনি
টেলিপ্ৰিণ্টাৰ,টেলিপ্রিন্টার
টেলিপ্ৰচেছিং,টেলিপ্রসেসিং
টেলিভিছন,টেলিভিশন
টেলেক্স,টেলেক্স
টেলনেট,টেলনেট
তাপমান,তাপমাত্রা
সাঁচ,টেমপ্লেট
দহৰ পৰিপূৰক,দশের পরিপূরক
টেৰা বাইট,তেরা বাইট
টেৰা ফ্লপ,তেরা ফ্লপ
টাৰ্মিনেল কাৰ্চাৰ,টার্মিনাল কার্সার
টাৰ্মিনেল ন&#39;ড,টার্মিনাল নোড
টাৰ্মিনেল উইন্ডো,টার্মিনাল উইন্ডো
টাৰ্মিনেচন,সমাপ্তি
তৰ্নাৰী,টারনারি
তৰ্নাৰী অপাৰেচন,টার্নারি অপারেশন
পৰীক্ষা,পরীক্ষা
পৰীক্ষাৰ কভাৰেজ,পরীক্ষার কভারেজ
পৰীক্ষা চলোৱা,পরীক্ষা চালানো
পৰীক্ষা-তথ্য,টেস্ট-ডেটা
পাঠ্য,পাঠ্য
লিখনী বাকচ,টেক্সট বক্স
লিখনী কাৰ্চাৰ,পাঠ্য কার্সার
টেক্সট সম্পাদক,টেক্সট সম্পাদক
লিখনী নথিপত্ৰ,লেখার ফাইল
লিখনী ধৰণ,পাঠ্য মোড
টেক্সট প্ৰচেছিং,পাঠ্য প্রক্রিয়াকরণ
টেক্সট টু স্পীচ (TTS),টেক্সট টু স্পিচ (TTS)
টেক্সচাৰ মেপিং,টেক্সচার ম্যাপিং
টি-ফ্লিপ-ফ্লপ,টি-ফ্লিপ-ফ্লপ
তাপীয় প্ৰিন্টাৰ,থারমাল প্রিন্টার
পাতল ফিল্মৰ স্মৃতি,পাতলা ফিল্ম মেমরি
পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ,পাতলা ফিল্ম ট্রানজিস্টর
থ্ৰেচিং,মারধর
সূতা,থ্রেড
থ্ৰেডিং,থ্রেডিং
ত্ৰিস্তৰীয় নেটৱৰ্ক,ত্রিস্তর নেটওয়ার্ক
থ্ৰুপুট,থ্রুপুট
সময়ৰ জটিলতা,সময় জটিলতা
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),টাইম ডিভিশন মাল্টিপ্লেক্সিং (TDM)
সময়সীমা,সময় ফ্রেম
সময়সীমা,সময় ফ্রেম
টাইম মেচিন,সময় মেশিন
টাইম আউট,সময় শেষ
সময় কোৱাণ্টাইজেচন,সময় পরিমাপ
সময় শৃংখলা,সময় সিরিজ
সময় ভাগ-বতৰা কৰা,সময় ভাগ
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,সময় ভাগ করে নেওয়ার সিস্টেম
সময় ডাকটিকট,সময় স্ট্যাম্প
টাইমিং ডায়াগ্ৰাম,টাইমিং ডায়াগ্রাম
টিন্ট,আভা
টগল কৰক,টগল
টগলিং গতি,টগল করার গতি
টোকেন,টোকেন
টোকেন বাছ,টোকেন বাস
টোকেন বাছ,টোকেন বাস
টোকেন বাছ নেটৱাৰ্ক,টোকেন বাস নেটওয়ার্ক
টোকেন ৰিং,টোকেন রিং
টোকেন টক,টোকেন কথা
সঁজুলি,টুল
ওপৰলৈ তললৈ,আপাদোমোস্তোক
টপ ডাউন ডিজাইন,টপ ডাউন ডিজাইন
টপ ডাউন পাৰ্চিং,টপ ডাউন পার্সিং
টপোলজি,টপোলজি
টাচ পেড,স্পর্শ প্যাড
টাচ্ছ স্ক্ৰীন,স্পর্শ পর্দা
দাগ,ট্রেস
ট্ৰেচিং,ট্রেসিং
ট্ৰেক,ট্র্যাক
ট্ৰেক ডিস্ক,ট্র্যাক ডিস্ক
ট্ৰেক টেপ,ট্র্যাক টেপ
ট্ৰেকিং,ট্র্যাকিং
ট্ৰেইলাৰ,লতা
ট্ৰেজেক্টৰী,গতিপথ
লেনদেন,লেনদেন
লেনদেন ফাইল,লেনদেন ফাইল
লেনদেনৰ লগ,লেনদেনের লগ
লিপিবদ্ধ কৰক,প্রতিলিপি
ট্ৰেন্সডুচাৰ,ট্রান্সডুসার
স্থানান্তৰ হাৰ,স্থানান্তর হার
স্থানান্তৰ সময়,স্থানান্তর সময়
ৰূপান্তৰ,রূপান্তর
ক্ষণস্থায়ী ভুল,ক্ষণস্থায়ী ত্রুটি
ট্ৰেনজিট সময়,ট্রানজিট সময়
স্থানান্তৰ,উত্তরণ
ট্ৰেন্সিটিভ,ট্রানজিটিভ
ট্ৰেন্সিটিভিটি,ট্রানজিটিভিটি
অনুবাদ,অনুবাদ
সংক্ৰমণ,সংক্রমণ
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল (TCP),ট্রান্সমিশন কন্ট্রোল প্রোটোকল (TCP)
ট্ৰেন্সমিছন লাইন,পরিচলন রেখা
ট্ৰেন্সমিটাৰ,ট্রান্সমিটার
স্বচ্ছতা,স্বচ্ছতা
ট্ৰেন্সপণ্ডাৰ,ট্রান্সপন্ডার
পৰিবহন,পরিবহন
ট্ৰেন্সপজিচন,স্থানান্তর
ট্ৰেন্সপিউটাৰ,ট্রান্সপুটার
ট্ৰেন্সৰিচিভাৰ,ট্রান্সরিভার
ট্ৰেপিং,ফাঁদে ফেলা
ট্ৰেভাৰ্ছ,ট্রাভার্স
গছ (traversal),গাছ (ট্রাভার্সাল)
গছৰ নেটৱৰ্ক,গাছ নেটওয়ার্ক
ট্ৰিবিউটেৰী চাৰ্কিট,উপনদী সার্কিট
ট্ৰাইভাল গ্ৰাফ,তুচ্ছ গ্রাফ
trouble shoot,সমস্যা অঙ্কুর
ছেদ কৰক,ছাঁটা
সত্য টেবুল,সঠিক তালিকা
টিউনাৰ,টিউনার
সুৰংগ নিৰ্মাণ,টানেলিং
টিউনিং,টানিং
টিউপল,টুপল
টাৰ্বো পাস্কেল,টার্বো প্যাসকেল
টুৰিং মেচিন,টিউরিং মেশিন
turn aroud সময়,সময় ঘুরিয়ে দিন
নথিপত্ৰ ঘূৰাই ঘূৰাই দিয়ক,নথি ঘুরিয়ে দিন
টাৰ্ণআউট ক্ৰম,পরিবর্তনের ক্রম
টুইন কেবল,টুইন তারের
টুইষ্টেড পেয়াৰ,পাকানো জোড়া
টু পাৰ্ট এছেম্বলাৰ,দুই অংশ সংযোজনকারী
দুটাৰ পৰিপূৰক,দুই এর পরিপূরক
প্ৰকাৰ,টাইপ
মুখ টাইপ কৰক,টাইপ মুখ
টাইপ হেড,মাথা টাইপ করুন
টাইপ চকা,টাইপ চাকা
টাইপিং কৰা,টাইপিং
un interruptable শক্তি উৎস (UPS),আন ইন্টারপ্টেবল পাওয়ার সোর্স (ইউপিএস)
ইউনাৰী অপাৰেচন,unary অপারেশন
ইউনাৰী অপাৰেচন,unary অপারেশন
unary অপাৰেটৰ,unary অপারেটর
অনিশ্চয়তা,অনিশ্চয়তা
নিঃচৰ্ত বিবৃতি,শর্তহীন বিবৃতি
অগণিত,অগণিত
উন্মোচন কৰক,উন্মোচন
অনিৰ্ণয়যোগ্য,সিদ্ধান্তহীন
অসংজ্ঞায়িত,অনির্ধারিত
অসংজ্ঞায়িত ৰেকৰ্ড,অনির্ধারিত রেকর্ড
আনডিলিট কৰক,মুছে ফেলুন
আণ্ডাৰস্কোৰ কৰক,আন্ডারস্কোর
অনিৰ্দেশিত,অনির্দেশিত
অনিৰ্দেশিত গ্ৰাফ,অনির্দেশিত গ্রাফ
অদিশীয় সেৱাৰ সময়,undirectional সেবা সময়
পূৰ্বৱৰ্তী অৱস্থালৈ ঘূৰাই আনিব,পূর্বাবস্থায় ফেরান
অফৰ্মেট কৰা ডিষ্ক,বিন্যাসহীন ডিস্ক
ইউনিকাস্টিং,ইউনিকাস্টিং
ইউনিকোড,ইউনিকোড
একনিৰ্দেশিত গছ,অনির্দেশিত গাছ
একেধৰণৰ সম্পদ স্থানক (URL),ইউনিফর্ম রিসোর্স লোকেটার (URL)
ইউনিপ্ৰচেছিং,ইউনিপ্রসেসিং
অনন্য,অনন্য
unishielded টুইষ্টেড পেয়াৰ (UTP),ইউনিশিল্ড টুইস্টেড পেয়ার (UTP)
একক,ইউনিট
ইউনিটৰ ঠিকনা,ইউনিট ঠিকানা
একক ব্যৱধান,একক ব্যবধান
ইউনিট পৰীক্ষণ,অংশ পরিক্ষাকরণ
একক ক&#39;ড,একক কোড
এককীয়তা,Uniterm
ইউনিভাৰ্চেল এচিনক্ৰ&#39;নাছ ৰিচিভাৰ/ট্ৰেন্সমিটাৰ (UART),ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/ট্রান্সমিটার (UART)
ইউনিভাৰ্চেল ফ্লিপ ফ্লপ,সর্বজনীন ফ্লিপ ফ্লপ
ইউনিভাৰ্চেল ছেট,সার্বজনীন সেট
সাৰ্বজনীন চৰিত্ৰৰ গোট,সার্বজনীন অক্ষর সেট
ইউনিক্স,ইউনিক্স
আনলক কৰক,আনলক
অসুৰক্ষিত ক্ষেত্ৰ,অরক্ষিত ক্ষেত্র
অসুৰক্ষিত ফাইল,অরক্ষিত ফাইল
অপ্ৰৱেশযোগ্য,অগম্য
আনশ্বেড কৰক,ছায়ামুক্ত করা
অনাবৃত,অরক্ষিত
অসফল কল,অসফল কল
উন্টাৰ,উন্টার
বিজুতিসমূহ আপডেট কৰক,অসঙ্গতি আপডেট করুন
আপডেট কৰা ফাইল,আপডেট করা ফাইল
আপডেট কৰা হৈছে,আপডেট করা হচ্ছে
বিকশিত কৰা,আপগ্রেড করুন
বিকশিত কৰা,আপগ্রেড করুন
আপলিংক,আপলিংক
আপলোড কৰা হৈছে,আপলোড হচ্ছে
ওপৰৰ মেমৰি এৰিয়া,উপরের মেমরি এলাকা
আপষ্ট্ৰিম,আপস্ট্রিম
আপটাইম,আপটাইম
ওপৰলৈ,ঊর্ধ্বমুখী
ইউজেনেট,ইউজনেট
ব্যৱহাৰকাৰী,ব্যবহারকারী
ব্যৱহাৰকাৰী এজেন্ট,ব্যবহারিক দূত
ব্যৱহাৰকাৰী প্ৰমাণীকৰণ,ব্যবহারকারী প্রমাণীকরণ
ব্যৱহাৰকাৰী ডাটাগ্ৰাম প্ৰটোকল (UDP),ব্যবহারকারীর ডেটাগ্রাম প্রোটোকল (UDP)
ব্যৱহাৰকাৰী অনুকূল,ব্যবহারকারী বান্ধব
ব্যৱহাৰকাৰী চিনাক্তকৰণ,ব্যবহারকারী সনাক্তকরণ
ব্যৱহাৰকাৰী পৰিচয় (UID),ব্যবহারকারীর পরিচয় (UID)
ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ,ব্যবহারকারী ইন্টারফেস
ব্যৱহাৰকাৰীৰ নাম,ব্যবহারকারীর নাম
ব্যৱহাৰকাৰী প্ৰ&#39;ফাইল,ব্যবহারকারীর প্রোফাইল
কামৰ বস্তু,ইউটিলিটি
ইউটিলিটি চফ্টৱেৰ,ইউটিলিটি সফটওয়্যার
মান্য,বৈধ
বৈধকৰণ,বৈধতা
