Assamese,Malayalam
ৰেকৰ্ড কৰা হৈছে,രേഖപ്പെടുത്തി
আৰ্কাইভিষ্ট,ആർക്കൈവിസ്റ്റ്
ৰেকৰ্ডিং,റെക്കോർഡിംഗ്
"প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি","നേട്ടം, നേട്ടം, നേട്ടം"
সোঁকোণৰ স্থানাংক স্থানাংক,വലത് ആംഗിൾ കോർഡിനേറ്റ് കോർഡിനേറ്റുകൾ
"শোধন, সংশোধন","ശുദ്ധീകരണം, തിരുത്തൽ"
"পৰিশোধিত, পৰিশোধিত","ശുദ്ധീകരിച്ച, ശുദ്ധീകരിച്ച"
ৰেক্টিফায়াৰ,റക്റ്റിഫയർ
ৰেক্টিফায়াৰ ভালভ,റക്റ്റിഫയർ വാൽവ്
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","നേർരേഖ, നേർരേഖ, നേർരേഖ"
পুনৰাবৃত্তিমূলক পৰিঘটনা,ആവർത്തിച്ചുള്ള ഇവന്റ്
তেজৰ দানৱ ৰঙা দানৱ,രക്ത ഭൂതം ചുവന്ന ഭൂതം
তেজৰ স্থানান্তৰ,രക്ത സ്ഥാനചലനം
"হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা","കുറയ്ക്കുക, തുല്യമാക്കുക, സജീവമാക്കുക"
(এটা ধুমকেতুৰ),(ഒരു ധൂമകേതുവിന്റെ)
পৰিশোধিত তথ্য,ശുദ്ധീകരിച്ച ഡാറ്റ
"অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক","സാമ്യം, ചെറുത്, കടപ്പാട്"
পৰিৱৰ্তন সহগ,മാറ്റുക ഗുണകം
ৰিড-পাইপ,ഞാങ്ങണ പൈപ്പ്
পুনৰ প্ৰৱেশ,വീണ്ടും പ്രവേശനം
"নিৰ্দেশনা, উল্লেখ","നിർദ്ദേശങ്ങൾ, റഫറൻസുകൾ"
প্ৰতিফলনশীলতা,പ്രതിഫലനം
"প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত","പ്രതിഫലിച്ചു, പ്രതിഫലിച്ചു, പ്രതിഫലിച്ചു"
প্ৰতিফলিত হয়,പ്രതിഫലിപ്പിച്ചു
প্ৰতিফলিত,പ്രതിഫലിപ്പിക്കുന്ന
প্ৰতিফলন,പ്രതിഫലനം
ৰিফ্লেক্টিভ লছ,പ്രതിഫലന നഷ്ടം
প্ৰতিফলনশীলতা,പ്രതിഫലനം
ৰিফ্লেক্টৰ,റിഫ്ലക്ടർ
ৰিফ্লেক্স মেকানিজম,റിഫ്ലെക്സ് മെക്കാനിസം
বিবৰ্তিত,അപവർത്തനം
বিবৰ্তন,അപവർത്തനം
বিবৰ্তন সূচকাংক,അപവർത്തനാങ്കം
refractoriness,അപവർത്തനം
বিবৰ্তন সূচকাংক,അപവർത്തനാങ്കം
"ফ্ৰীজ, ফ্ৰীজ","റഫ്രിജറേറ്റർ, റഫ്രിജറേറ്റർ"
পুনৰাবৃত্তি,പുനരാവിഷ്ക്കരണം
"পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন","പുനരുജ്ജീവനം, സുസ്ഥിര പുനഃസംയോജനം, പുനരുജ്ജീവനം"
"পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল","പുനരുൽപ്പാദനം, പുനരുൽപ്പാദനം, പുനരുൽപ്പാദനം"
"পঞ্জীয়ন, পঞ্জীয়ন","രജിസ്ട്രേഷൻ, രജിസ്ട്രേഷൻ"
"বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল","വിൽപ്പന വേഗത, പിന്നാക്ക ചലനം, റിഗ്രഷൻ, റിവേഴ്സൽ"
"even, নিয়মীয়া, প্ৰতিসম","പോലും, പതിവ്, സമമിതി"
সমৰূপী কঠিন,ഐസോഫോം സോളിഡ്
নিয়ন্ত্ৰণ,നിയന്ത്രണം
সম্পৰ্ক,ബന്ധം
"আপেক্ষিক, আপেক্ষিক","ബന്ധു, ബന്ധു"
সম্পৰ্কীয়,ബന്ധു
তুলনামূলকভাৱে নিশ্চিত,താരതമ്യേന ഉറപ്പാണ്
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","ആപേക്ഷികത, ആപേക്ഷികത, ആപേക്ഷികത"
জিৰণি লোৱা,വിശ്രമം
"ৰিলে, ট্ৰেন্সমিছন","റിലേ, ട്രാൻസ്മിഷൻ"
পাপমোচন,വീണ്ടെടുപ്പ്
নিৰ্ভৰযোগ্যতা,വിശ്വാസ്യത
অৱশিষ্ট,അവശിഷ്ടം
ৰিম&#39;ট কন্ট্ৰ&#39;ল,റിമോട്ട് കൺട്രോൾ
renormalized,പുനഃക്രമീകരിച്ചു
"পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস","റീ-ഓറിയന്റേഷൻ, വീണ്ടും കോൺഫിഗറേഷൻ"
পুনৰাবৃত্তিযোগ্যতা,ആവർത്തനക്ഷമത
"পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী","ആവർത്തനക്കാരൻ, ആവർത്തനക്കാരൻ"
"to repel, বিকৃত কৰা","പിന്തിരിപ്പിക്കാൻ, പിന്തിരിപ്പിക്കാൻ"
repulsive,വെറുപ്പുളവാക്കുന്ന
পুনৰাবৃত্তি,ആവർത്തനം
প্ৰতিনিধিত্ব কৰা,പ്രാതിനിധ്യം
"প্ৰতিনিধি, প্ৰতিনিধি","പ്രതിനിധി, പ്രതിനിധി"
"পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য","വീണ്ടെടുക്കാവുന്ന, പുനരുൽപ്പാദിപ്പിക്കാവുന്ന"
"প্ৰজনন, প্ৰজনন, প্ৰজনন","പുനരുൽപാദനം, പുനരുൽപാദനം, പുനരുൽപാദനം"
repel কৰা,പിന്തിരിപ്പിക്കുക
repulsion,വികർഷണം
repulsive,വെറുപ്പുളവാക്കുന്ന
গৱেষণা,ഗവേഷണം
"cistern, জলাশয়, জলাশয়, জলাশয়, cistern","ജലസംഭരണി, ജലസംഭരണി, ജലസംഭരണി, ജലസംഭരണി"
পুনৰ নিয়োগ কৰা,പുനർവിന്യാസം
"অৱশিষ্ট, অৱশিষ্ট","അവശിഷ്ടം, അവശിഷ്ടം"
"ৰেজিষ্টেন্স, ৰেজিষ্টেন্স","പ്രതിരോധം, പ്രതിരോധം"
ৰেজিষ্টিভিটি,പ്രതിരോധശേഷി
ৰেজিষ্টৰ,പ്രതിരോധകം
"দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য","വിഘടനം, പിരിച്ചുവിടൽ, വ്യത്യാസം"
ভুল উপস্থাপন,തെറ്റായി അവതരിപ്പിക്കൽ
"বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা","വിച്ഛേദിക്കുക, വിഘടിപ്പിക്കുക, വിഭജിക്കുക"
স্প্লিটাৰ,സ്പ്ലിറ്റർ
অনুনাদ,അനുരണനം
অনুনাদী প্ৰভাৱ,അനുരണന പ്രഭാവം
অনুনাদী,അനുരണനം
"অনুনাদ, অনুনাদ","അനുരണനം, അനുരണനം"
অনুনাদী,അനുരണനം
"উত্তৰ, সঁহাৰি, প্ৰতিবেদন","മറുപടി, പ്രതികരണം, റിപ്പോർട്ട്"
বিৰতি,താൽക്കാലികമായി നിർത്തുക
আকৌ আৰম্ভ কৰক,വീണ്ടും ആരംഭിക്കുക
অৱশিষ্ট ৰশ্মি,ശേഷിക്കുന്ന ബീം
"ফলাফল, ফলাফল, ফলাফল","ഫലം, ഫലം, ഫലം"
ফলাফলৰ ফলাফল,ഫലമായ ഫലം
retarded,മന്ദബുദ്ധി
পাতলকাৰী,നേർപ്പിക്കുന്ന
ৰেটিকুল,റെറ്റിക്കുൾ
"ৰেটিনা, ৰেটিনা","റെറ്റിന, റെറ്റിന"
পিছফালে ৰকেট,തിരികെ റോക്കറ്റ്
"অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড","അനുരണനം, റിഗ്രഷൻ, റീബൗണ്ട്"
অনুসৰণ কৰা,പിന്തുടരുക
ওলোটা কৰা,വിപരീതം
"ওলোটা, ওলোটা, ওলোটা, ওলোটা","വിപരീതം, വിപരീതം, വിപരീതം, വിപരീതം"
পিছপৰা পক্ষপাতিত্ব,പിന്നോക്ക പക്ഷപാതം
উলটিব পৰা ক্ষমতা,റിവേഴ്സിബിലിറ്റി
উলটিব পৰা,തിരിച്ചുള്ള
ঘূৰ্ণন,ഭ്രമണം
ঘূৰ্ণনশীল,കറങ്ങുക
ৰেইনল্ডছ নম্বৰ,റെയ്നോൾഡ് നമ്പർ
ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ,സ്ട്രീം കൺട്രോളർ
অদ্ভুত দৈৰ্ঘ্য,വിചിത്രമായ നീളം
"ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক","ത്രികോണ പരലുകൾ, സമാന്തര ഷഡ്ഭുജാകൃതിയിലുള്ള പരലുകൾ"
"ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম","റോംബോയിഡ് പ്രിസം, ചതുരാകൃതിയിലുള്ള പ്രിസം"
ৰাজমিস্ত্ৰী হৈ থাকক,മേസൺ താമസിക്കുക
"ছন্দ, কেডেন্স, ছন্দ","താളം, താളം, താളം"
ঘড়ীৰ কাঁটাৰ দিশত,ഘടികാരദിശയിൽ
উলম্ব প্ৰিজম,ലംബ പ്രിസം
সোঁহাতৰ নিয়ম,വലതു കൈ ഭരണം
সোঁফালৰ স্ক্ৰু,വലത് വശത്തെ സ്ക്രൂ
সমতুল্য প্ৰিজম,ഹോമോലോഗസ് പ്രിസം
শক্তিশালী,ശക്തമായ
অধ্যৱসায়,സ്ഥിരോത്സാഹം
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","കൃത്യമായ തെളിവ്, കൃത്യമായ തെളിവ്"
"শব্দ, বাদ্যযন্ত্ৰ","ശബ്ദം, ഉപകരണം"
উৰ্মিকা,ഊർമ്മിക
উত্থানৰ দিন,പ്രതാപകാലം
ৰবো,റോബോ
ৰকেটৰ ক্ৰিয়া,റോക്കറ്റ് പ്രവർത്തനം
ৰকেট,റോക്കറ്റ്
ৰকেট বিজ্ঞান,റോക്കറ്റ് ശാസ്ത്രം
"শিল, গতি, দোলনা","പാറ, ചലനം, ഊഞ്ഞാൽ"
ৰয়েন্টজেন,roentgen
"ৰয়েণ্টজেন-ৰে, এক্স-ৰে","roentgen-ray, x-ray"
"ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)","റോളിംഗ്, റോൾ, (എഡ്.), റൗണ്ടിംഗ്, റോളിംഗ് (Vr.)"
"বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)","ബെൽനി, ലോട്ട്‌നി, ലോട്ട്‌നിക് (വി.), വേലൻ, ലോട്ടൻ (എഡി.)"
ঘূৰ্ণনীয়,ഭ്രമണം
"to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)","കറക്കുക, കറങ്ങുക (വി.), വൃത്താകൃതി, ചക്രം (വി.)"
ঘূৰ্ণনীয়,ഭ്രമണം
"ঘূৰণ, ঘূৰণ","ഭ്രമണം, ഭ്രമണം"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","ഭ്രമണം, ഭ്രമണം, ഭ്രമണം"
"ঘূৰ্ণনশীল, ঘূৰ্ণনকাৰী","ഭ്രമണം, റൊട്ടേറ്റർ"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","ഭ്രമണം, ഭ്രമണം"
"ৰোটাৰ, ৰোটাৰ","റോട്ടർ, റോട്ടർ"
"ৰুক্ষ, ৰুক্ষ","പരുക്കൻ, പരുക്കൻ"
"বন্ধ, বন্ধ","അടുത്ത്, അടുത്ത്"
ট্ৰেনজিট সময়,സഞ്ചാരമാർഗ സമയം
পথ,വഴി
"ৰুটিন, ৰুটিন","പതിവ്, പതിവ്"
"পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট","പത്മരാഗം, മാണിക്യം, ചുവപ്പ്, യാകുട്ട്"
"ৰুবি লেজাৰ, ৰুবি লেজাৰ","റൂബി ലേസർ, റൂബി ലേസർ"
"rudder, নিয়ন্ত্ৰণ","ചുക്കാൻ, നിയന്ത്രണം"
নিয়মসমূহ,നിയമങ്ങൾ
আণ্ডাৰলাইন কৰা গ্ৰেটিং,അടിവരയിട്ട ഗ്രേറ്റിംഗ്
"গ্ৰাফ, ৰেখা","ഗ്രാഫുകൾ, വരികൾ"
"ৰান, পৰম্পৰা","ഓടുക, പാരമ്പര്യം"
দৌৰবিদ,ഓട്ടക്കാരൻ
"চুক্তি, চুক্তি, বিস্ফোৰণ","കരാർ, കരാർ, പൊട്ടിത്തെറി"
ৰাদাৰফোৰ্ড বিক্ষিপ্ততা,റഥർഫോർഡ് സ്കാറ്ററിംഗ്
ৰাদাৰফোৰ্ড,റഥർഫോർഡ്
rydberg,റൈഡ്ബെർഗ്
নিৰাপদ বোজা,സുരക്ഷിതമായ ലോഡ്
"নিৰাপদ, সুৰক্ষিত","സുരക്ഷിതം, സുരക്ഷിതം"
"ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ","സുരക്ഷാ ഫ്യൂസ്, ബിക്ക്ഫോർഡ് ഫ്യൂസ്"
সুৰক্ষা ভালভ,സുരക്ഷാ വാൽവ്
"নমুনা, নমুনা","സാമ്പിൾ, സാമ്പിൾ"
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)"
চেণ্ডউইচ,സാന്ഡ്വിച്ച്
"উপগ্ৰহ, সহযোগী, ট্ৰেইলিং","ഉപഗ്രഹം, ഉപഗ്രഹം, ട്രെയിലിംഗ്"
উপনৈৰ ৰেখা,കൈവഴി
সন্তুষ্ট কৰা,തൃപ്തിപ്പെടുത്താൻ
শনিৰ আঙঠি,ശനി വളയം
savart,സാവാർട്ട്
স্কেলাৰ,സ്കെയിലർ
ষ্টেপ মাল্টিপ্লাইয়াৰ,ഘട്ടം ഗുണിതം
"বিক্ষিপ্ত, বিক্ষিপ্ত","ചിതറിക്കുക, ചിതറിക്കുക"
বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া,ചിതറിക്കിടക്കുന്ന പ്രക്രിയ
দৃষ্টি,കാഴ്ച
বৃদ্ধি পায়,പെരുകുക
"scratch (ধ্বনি), scratch","സ്ക്രാച്ച് (ശബ്ദം), സ്ക്രാച്ച്"
"ছালনী, চালনী (ed.), ড্ৰাইভ","അരിപ്പ, അരിപ്പ (എഡി.), ഡ്രൈവ്"
sku দৃষ্টি,സ്കൂ നോട്ടം
"বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)","അടയ്ക്കുക, മുദ്രയിടുക, മുദ്രയിടുക (ver.)"
"ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা","സീസണൽ വ്യതിയാനം, കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ"
secant নিয়ম,രണ്ടാം ഭരണം
"দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)","രണ്ടാമത്തെ (എഡി.), രണ്ടാമത്തേത് (വി.)"
"মাধ্যমিক, মাধ্যমিক","ദ്വിതീയ, ദ്വിതീയ"
"১ধাৰা, ধাৰা, ধাৰা, ধাৰা, ধাৰা","1 വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം"
"খণ্ড, খণ্ড, খণ্ড","സെക്ടർ, സെക്ടർ, സെക്ടർ"
দীৰ্ঘস্থায়ী,വളരെക്കാലം ഈടുനില്ക്കുന്ന
বীজ সিঁচা,വിത്ത്
ভূমিকম্পবিজ্ঞান,ഭൂകമ്പശാസ്ത്രം
ভূমিকম্পবিজ্ঞান,ഭൂകമ്പശാസ്ത്രം
ভূমিকম্পবিজ্ঞান,ഭൂകമ്പശാസ്ത്രം
নিৰ্বাচনশীলতা,തിരഞ്ഞെടുക്കൽ
"self, self","സ്വയം, സ്വയം"
অন্তৰ্নিহিত শক্তি,ആന്തരിക ഊർജ്ജം
স্বতঃস্ফূৰ্ত দোলন,സ്വതസിദ്ധമായ ആന്ദോളനം
অৰ্ধপৰিবাহী,അർദ്ധചാലകം
অৰ্ধ অভিজ্ঞতাভিত্তিক,അർദ്ധ അനുഭവപരം
অৰ্ধ-অসীম,അർദ്ധ-അനന്ത
অৰ্ধ-লগ গ্ৰাফ শ্বীট,സെമി-ലോഗ് ഗ്രാഫ് ഷീറ്റ്
গোলাকাৰ প্লাছ এংগেল,ഗോളാകൃതിയിലുള്ള പ്ലസ് കോൺ
জ্ঞান,ഇന്ദ്രിയം
সংবেদনশীল,ബോധവൽക്കരിക്കപ്പെട്ടു
"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল","സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്"
"শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা","ശബ്ദ റിസീവർ വിളക്ക് ചിഹ്നം, ശബ്ദ റിസീവർ ജ്വാല"
"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা","സംവേദനക്ഷമത, സംവേദനക്ഷമത, സംവേദനക്ഷമത"
"সক্ৰিয়কৰণ, সংবেদন","സജീവമാക്കൽ, സെൻസിംഗ്"
চেন্সৰ,സെൻസർ
পৃথক কৰিব পৰা,വേർപെടുത്താവുന്ന
"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান","വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ, വിടവ്"
অষ্টক,അഷ്ടകം
চেপ্টোড,സെപ്റ്റോഡ്
সূচীভুক্ত কৰা,ഇൻഡെക്സിംഗ്
শৃংখলা শৃংখলা শৃংখলা (মানচিত্র),സീരീസ് സീരീസ് സീരീസ് (മാപ്പ്)
চাৰ্ভো মটৰ,servo മോട്ടോർ
"ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ","സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, മൌണ്ട് ചെയ്യുക"
"অৱক্ষয়ী, ছাঁয়াযুক্ত","അധഃപതിച്ച, തണലുള്ള"
ছাঁ,നിഴൽ
শৰীৰ,ചിത്രം
চোকা শেষ,മൂർച്ചയുള്ള അവസാനം
স্পাউট ৰেঞ্জ,സ്പൗട്ട് പരിധി
"ছিয়াৰ বল, ছিয়াৰ","കത്രിക ശക്തി, കത്രിക"
ৰক্ষা কৰা নিউক্লাইড,ഷീൽഡ് ന്യൂക്ലൈഡ്
"সৃষ্টি, বিচ্যুতি, হস্তান্তৰ","സൃഷ്ടി, സ്ഥാനചലനം, കൈമാറ്റം"
শ্বক বেগ,ഷോക്ക് വേഗത
শ্বক তৰংগ,ഷോക്ക് തരംഗം
"চুটি, জৰাজীৰ্ণ, অসংলগ্ন","കുറിയ, ജീർണിച്ച, പൊരുത്തമില്ലാത്ത"
উচ্চ মাত,വലിയ ശബ്ദം
"পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)","ലാറ്ററൽ പാത്ത്, ഷണ്ട് (എഡി.), സൈഡ് പാത്ത്, ഷണ്ട് (വി.)"
"কাষ, কাষ, কাষ","വശം, വശം, വശം"
sidereal,സൈഡ്റിയൽ
"sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা","ദർശനം, ലക്ഷ്യം, ദർശനം, ലക്ഷ്യം, ലക്ഷ്യം, കണ്ടെത്തൽ"
ৰাশিফল,രാശി ചിഹ്നം
"সংকেত, সংকেত","സിഗ്നൽ, സിഗ്നൽ"
নিস্তব্ধ সময়,നിശബ്ദ കാലഘട്ടം
ছিলিকন ডাইঅ&#39;ড,സിലിക്കൺ ഡയോഡ്
ছিলিকন,സിലിക്കൺ
"ছিলিকন প্লেক, ছিলিকন ৱেফাৰ","സിലിക്കൺ പ്ലേക്ക്, സിലിക്കൺ വേഫർ"
উপমা,സാമ്യം
অনুকৰণকাৰী,അനുകരിക്കുന്നവൻ
একে লগে,ഒരേസമയം
"চিহ্ন, sine","അടയാളം, സൈൻ"
একক আয়নীয়কৰণ,ഒറ്റ അയോണൈസേഷൻ
একক ৰেখা একক ৰেখা,ഒറ്റവരി ഒറ്റവരി
একক পদক্ষেপ,ഒറ്റ പടി
"প্ৰৱেশ, ডুব যোৱা, বিসৰ্জন, একত্ৰীকৰণ ট্ৰাফ, ডুব যোৱা, চিষ্টাৰ","പ്രവേശനം, മുങ്ങൽ, നിമജ്ജനം, ലയിപ്പിക്കൽ തൊട്ടി, മുങ്ങൽ, ജലസംഭരണി"
চাইন&#39;ইডাল,sinusoidal
ছাইফন,സൈഫോൺ
ছাইৰেন,സൈറൺ
"আকাৰ, আকাৰ (n.), আকাৰ, খোদিত (v.)","വലിപ്പം, വലിപ്പം (എൻ.), വലിപ്പം, കൊത്തുപണി (വി.)"
"অসমতাপূৰ্ণ, তিৰ্যক","അസമമായ, ചരിഞ്ഞ"
"এপিডাৰ্মিছ প্ৰভাৱ, ছালৰ প্ৰভাৱ","പുറംതൊലി പ്രഭാവം, ചർമ്മ പ്രഭാവം"
আকাশ নীলা,ആകാശ നീലിമ
হেলনীয়া পৰিসৰ,ചരിഞ്ഞ ശ്രേണി
সাপ,പാമ്പ്
"স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান","സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, പരിഹാരം"
গ আঙঠি,സി മോതിരം
"slit, slit, স্লিট","സ്ലിറ്റ്, സ്ലിറ്റ്, സ്ലിറ്റ്"
"ঢাল, ঢাল, ঢাল","ചരിവ്, ചരിവ്, ചരിവ്"
স্লটযুক্ত লাইন,സ്ലോട്ട് ലൈൻ
লেহেমীয়া ৰিয়েক্টৰ,സ്ലോ റിയാക്ടർ
ধূমপান কৰা,പുകവലിച്ചു
ইনডাক্টিভ কেপাচিটৰ,ഇൻഡക്റ്റീവ് കപ്പാസിറ്റർ
"বক্ৰৰ সংবহন, বক্ৰৰ একত্ৰীকৰণ","വളവുകളുടെ സംവഹനം, വളവുകളുടെ ലയനം"
সোডাৰ,സോഡർ
"কোমল, কোমল, কোমল","മൃദുവായ, മൃദുവായ, മൃദുവായ"
হ্ৰস্বম্যাদী উপাদান,ഹ്രസ്വകാല ഘടകം
চুপাৰ কণ্ডাক্টৰ,സൂപ്പർ കണ്ടക്ടർ
অসুৰক্ষিত লক্ষ্য,സുരക്ഷിതമല്ലാത്ത ലക്ഷ്യം
কম নিৰ্গমন নলী,കുറഞ്ഞ ഡിസ്ചാർജ് ട്യൂബ്
সৌৰশক্তি,സോളാർ
"ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (ed.), ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (n.)","സോൾഡർ, സോൾഡർ (എഡി.), സോൾഡർ, സോൾഡർ (എൻ.)"
ছ&#39;লেন&#39;ইড উপাদান,സോളിനോയിഡ് മൂലകം
"কঠিন, ভৰ, ঘনক","ഖര, പിണ്ഡം, ക്യൂബ്"
"সমাধান, অৰ্থ, সমাধান, সমাধান","പരിഹാരം, അർത്ഥം, പരിഹാരം, പരിഹാരം"
সোনিক বুম,സോണിക് ബൂം
"ফ&#39;ন&#39;মিটাৰ, ছ&#39;নোমিটাৰ","ഫോണോമീറ്റർ, സോണോമീറ്റർ"
একাউষ্টিক,അക്കോസ്റ്റിക്
"সজাই পৰাই তোলা, নিৰ্বাচন কৰা, পৃথক কৰা","അടുക്കൽ, തിരഞ്ഞെടുക്കൽ, വേർതിരിക്കൽ"
"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ","ആകാശം, ബഹിരാകാശം, ശൂന്യാകാശം, സ്ഥലം, സ്ഥലം, സ്ഥലം"
আকাশী কেবিন,ആകാശ കാബിൻ
ব্যৱধান,ഇടവേള
আকাশী,ആകാശി
স্থানান্তৰ ব্যৱধান,ട്രാൻസ്ഫർ ഇടവേള
ঝলমলীয়া,തിളങ്ങുന്ന
"আকাশী, স্থানীয়","സ്വർഗ്ഗീയ, സ്പേഷ്യൽ"
"নিৰ্দিষ্ট আপেক্ষিকতাবাদ, নিৰ্দিষ্ট আপেক্ষিকতাবাদ","നിർദ്ദിഷ്ട ആപേക്ഷികത, നിർദ്ദിഷ്ട ആപേക്ഷികത"
"আপেক্ষিক, নিৰ্দিষ্ট, বিশেষ","ആപേക്ഷിക, നിർദ്ദിഷ്ട, പ്രത്യേക"
স্পেচিফিকেশন,സ്പെസിഫിക്കേഷൻ
নিৰ্দিষ্ট কৰা হৈছে,വ്യക്തമാക്കിയ
বৰ্ণালী,സ്പെക്ട്രൽ
বৰ্ণালীবিজ্ঞান,സ്പെക്ട്രോമെട്രി
"বৰ্ণালীবিজ্ঞান, বৰ্ণালীবিজ্ঞান","സ്പെക്ട്രോസ്കോപ്പ്, സ്പെക്ട്രോസ്കോപ്പ്"
"বৰ্ণালীবিজ্ঞানী, বৰ্ণালীবিজ্ঞানী","സ്പെക്ട്രോളജിസ്റ്റ്, സ്പെക്ട്രം ശാസ്ത്രജ്ഞൻ"
নিয়মিত,പതിവ്
বক্তৃতা,പ്രസംഗം
স্পীডমিটাৰ,സ്പീഡോമീറ്റർ
ঘূৰণীয়া বল,വൃത്താകൃതിയിലുള്ള പന്ത്
"গোলাকাৰ, গোলাকাৰ","ഗോളാകൃതി, ഗോളാകൃതി"
"গোলকমাপক, গোলকমাপক","സ്ഫെറോമീറ്റർ, സ്ഫെറോമീറ്റർ"
স্পিন ৰিবাউণ্ড,സ്പിൻ റീബൗണ്ട്
স্পিনিং টপ,കറങ്ങുന്ന പമ്പരം
ঘূৰ্ণন,കറങ്ങുക
সৰ্পিল গতি,സർപ്പിള ചലനം
"split, split (v.) বিভক্ত, বিভক্ত (n.)","പിളർപ്പ്, പിളർപ്പ് (വി.) പിളർപ്പ്, പിളർപ്പ് (n.)"
স্বয়ংক্ৰিয়ভাৱে,ഓട്ടോമാറ്റിയ്ക്കായി
"স্পুল, উইঞ্চ, ৰিল, ভলী","സ്പൂൾ, വിഞ്ച്, റീൽ, വോളി"
ৰেণ্ডম ইভেন্ট,ക്രമരഹിതമായ സംഭവം
"বিন্দু, দাগ (no.), দাগ, দাগ, চিনাক্ত কৰা, বিচাৰি উলিওৱা (ver.)","പോയിന്റ്, സ്പോട്ട് (നമ്പർ), സ്പോട്ട്, സ്പോട്ട്, തിരിച്ചറിയുക, കണ്ടെത്തുക (ver.)"
শক্তি জটিল,ഊർജ്ജ സമുച്ചയം
"বসন্ত, বসন্ত, বসন্ত, জলপ্ৰপাত, বসন্ত","നീരുറവ, നീരുറവ, നീരുറവ, വെള്ളച്ചാട്ടം, നീരുറവ"
মিছা আবেগ,തെറ്റായ അഭിനിവേശം
অতিৰিক্ত প্ৰতিধ্বনি,അധിക പ്രതിധ്വനി
স্পুটনিক,സ്പുട്നിക്
"বৰ্গ, বৰ্গ, বৰ্গ","ചതുരം, ചതുരം, ചതുരം"
স্থায়িত্ব,ഈട്
স্থিতিশীল কৰা,സ്ഥിരപ്പെടുത്തുന്നു
স্তূপ,സ്റ്റാക്ക്
