Malayalam,English
പ്രതിരോധശേഷിയുള്ള മാധ്യമം,Resisting medium
പ്രതിരോധശേഷി,Resistivity
പ്രതിരോധശേഷി വക്രം,Resistivity curve
പ്രതിരോധശേഷി രീതി,Resistivity method
പ്രതിരോധ ഗേജ്,Resistometer
പ്രതിരോധകം,Resistor
പ്രതിരോധ പ്രതീക കോഡ്,Resistor colour code
പ്രതിരോധശേഷിയുള്ള ചൂള,Resistor furnace
റെസിസ്റ്റർ-കപ്പാസിറ്റർ സിസ്റ്റം,Resistor-capacitor system
റെസ്നെട്രോൺ,Resnatron
"പിരിച്ചുവിടൽ, ഖണ്ഡനം, വ്യത്യാസം",Resolution
തെറ്റായി അവതരിപ്പിക്കൽ,Resolution of degeneracy
വിച്ഛേദിക്കൽ,Resolution of forces
നെബുല റെസലൂഷൻ,Resolution of nebula
വേഗത ക്രമീകരണം,Resolution of velocities
ക്ലാരിറ്റി ടെസ്റ്റ് ചാർട്ട്,Resolution pattern (=test chart)
വ്യത്യാസം സമയം,Resolution time
"ഡിഫറൻഷ്യൽ ടൈം കറക്ഷൻ, ഡിഫറൻഷ്യൽ ടൈം കറക്ഷൻ",Resolution time correction
"വിച്ഛേദിക്കുക, വേർതിരിക്കുക, വിഭജിക്കുക",Resolve
വേർതിരിച്ച ഭാഗം,Resolved part
സ്പ്ലിറ്റർ,Resolver
പരിഹരിക്കുന്ന ശക്തി,Resolving power
വ്യത്യാസം സമയം,Resolving time
അനുരണനം,Resonance
അനുരണനം ആഗിരണം,Resonance absorption
അനുരണന ത്വരണം,Resonance acceleration
അനുരണന ആക്സിലറേറ്റർ,Resonance acclerator
അനുരണന പ്രവേശനം,Resonance capture
അനുരണന നിയന്ത്രണം,Resonance condition
അനുരണന മേഖല,Resonance cross section
അനുരണന വക്രം,Resonance curve
അനുരണനം വക്രീകരണം,Resonance degeneracy
അനുരണന തൊട്ടി,Resonance dip
നദി ഇടവേള,Resonance disintegration
അനുരണന പ്രഭാവം,Resonance effect
അനുരണന ഊർജ്ജം,Resonance energy
അനുരണനം രക്ഷപ്പെടാനുള്ള സാധ്യത,Resonance escape probabillity
അനുരണന ഫിൽട്ടർ,Resonance filter
അനുരണനം ഫ്ലൂറസെൻസ്,Resonance fluorescence
അനുരണന ശക്തി,Resonance force
അനുരണന രൂപം,Resonance form
അനുരണന താപനം,Resonance heating
അനുരണനം ഹൈബ്രിഡ്,Resonance hybrid
അനുരണന അവിഭാജ്യ,Resonance integral
അനുരണന ഇടപെടൽ,Resonance interaction
അനുരണന വിളക്ക്,Resonance lamp
അനുരണന നില,Resonance level
അനുരണന രേഖ,Resonance line
അനുരണന രീതി,Resonance method
അനുരണന ന്യൂട്രോൺ,Resonance neutron
അനുരണന കൊടുമുടി (റെസൊണന്റ് എനർജി പീക്ക്),Resonance peak
അനുരണന ഡ്രില്ലിംഗ്,Resonance penetration
അനുരണനം ഫോസ്ഫോറെസെൻസ്,Resonance phosphorescence
അനുരണന സാധ്യത,Resonance potential
അനുരണന പ്രവർത്തനം,Resonance scattering
അനുരണന ശ്രേണി,Resonance series
അനുരണന സ്പെക്ട്രം,Resonance spectrum
അനുരണനം സ്ഥിരത,Resonance stabilization
അനുരണനം സ്ഥിരതയുള്ള ഇന്റർമീഡിയറ്റ്,Resonance stabilized intermediate
"അനുരണന ഘടന, അനുരണന ഘടന",Resonance structure
അനുരണന ട്യൂബ്,Resonance tube
അനുരണന വീതി,Resonance width
റെസൊനോമീറ്റർ,Resonancemeter
അനുരണനം,Resonant
അനുരണന കോട്ടർ,Resonant cavity
അനുരണനം koter maser,Resonant cavity maser
അനുരണനം റിട്ടാർഡേഷൻ,Resonant deceleration
അനുരണന രേഖ,Resonant line
അനുരണന സ്തംഭം,Resonant post
"പ്രതിധ്വനിക്കുക, പ്രതിധ്വനിക്കുക",Resonate
അനുരണന അറ,Resonating chamber
"അനുരണന അയോൺ, അനുരണന അയോൺ",Resonating Ion
അനുരണനം,Resonator
പ്രതികരിക്കുന്നവൻ,Responder
"മറുപടി, പ്രതികരണം, റിപ്പോർട്ട്",Response
പ്രതികരണ വക്രം,Response curve
പ്രതികരണ ചക്രം,Response cycle
പ്രതികരണ ഡയഗ്രം,Response diagram
ഉത്തരം പിശക്,Response error
പ്രതികരണ പ്രവർത്തനം,Response function
പ്രതികരണ രീതി,Response mechanism
പ്രതികരണ ഓപ്പറേറ്റർ,Response metameter
പ്രതികരണ പോയിന്റ്,Response point
പ്രതികരണ പേജ്,Response surface
പ്രതികരണ സമയം,Response time
പ്രതികരണ സമയ വിതരണം,Response time distribution
എതിർ-ഉത്തരം,Responser
പ്രതികരണം,Responsiveness
താൽക്കാലികമായി നിർത്തുക,Rest
വിശ്രമ ഊർജ്ജം,Rest energy
വിശ്രമ പിണ്ഡം,Rest mass
ബാക്കിയുള്ള ബഹുജന സാന്ദ്രത,Rest mass density
ബ്രേക്ക് പോയിന്റ്,Rest point
താൽക്കാലികമായി നിർത്തുക,Rest position
വീണ്ടും ആരംഭിക്കുക,Restart
നിശബ്ദ ആവൃത്തി,Resting frequency
സമതുലിതമായ നിമിഷം,Resting moment
ബ്രേക്ക് പോയിന്റ്,Resting point
വിശ്രമിക്കാനുള്ള സാധ്യത,Resting potential
"അക്രഡിറ്റേഷൻ, സ്ഥലംമാറ്റം",Restitution
"പിൻവലിക്കൽ ശക്തി, വിപരീത ബലം",Restoring force
മിതത്വം,Restrainer
നിയന്ത്രിത പ്രദേശം,Restricted area
പരിമിതമായ കത്തുന്ന ധാന്യം,Restricted burning grain
"നിയന്ത്രിത ഹാലോണമി-ഗ്രൂപ്പ്, നിയന്ത്രിത ഹാലോണമി",Restricted holonomy group
നിയന്ത്രിത ആന്തരിക ഭ്രമണം,Restricted internal rotation
നിയന്ത്രിത പരിസരം,Restricted range
നിയന്ത്രിത ആപേക്ഷികത,Restricted relativity
"ശേഷിക്കുന്ന റേ പ്രതിഫലനം, റാസ്റ്റ്സ്ട്രാൾ പ്രതിഫലനം",Reststrahl reflection (=residual ray reflection)
ശേഷിക്കുന്ന തരംഗദൈർഘ്യം,Reststrahl wavelength
ശേഷിക്കുന്ന ബീം,Reststrahlen
"ഫലം, ഫലം, ഫലം",Result
ഫലമായ ഫലം,Resultant
ഫലമായ ശക്തി ജോഡി,Resultant couple
തത്ഫലമായുണ്ടാകുന്ന സ്ഥാനചലനം,Resultant displacement
ഫലമായ ശക്തി,Resultant force
ഫലമായ നിമിഷം,Resultant moment
ഫലം വെക്റ്റർ,Resultant vector
ഫലമായ വേഗത,Resulting motion
"ഹോൾഡർ പ്ലേറ്റ്, ഹോൾഡർ പ്ലേറ്റ്",Retainer plate
പിടിക്കുക,Retaining pin
വൈകി ട്രാൻസ്മിറ്റർ,Retard transmitter
മന്ദബുദ്ധി,Retarded
മങ്ങിയ പ്രദേശം,Retarded field
മന്ദഗതിയിലുള്ള ഒഴുക്ക്,Retarded flow
സ്ലോ മോഷൻ,Retarded motion
വൈകിയ സാധ്യത,Retarded potential
നേർപ്പിക്കുന്ന,Retarder
പ്രതിപക്ഷ ജാതകം,Retarding coil
നേർപ്പിച്ച ഇലക്ട്രോഡ്,Retarding electrode
നേർപ്പിക്കുന്ന ഘടകം,Retarding factor
റിട്ടാർഡർ സോൺ,Retarding field
റിട്ടാർഡർ ഫീൽഡ് ഓസിലേറ്റർ,Retarding field oscillator
മന്ദഗതിയിലുള്ള സാധ്യത,Retarding potential
പിടിക്കുന്നു,Retention
ഹോൾഡിംഗ് ഇൻഡക്സ്,Retention index
ഹോൾഡിംഗ് കാലയളവ്,Retention period
സമ്മർദ്ദം പിടിക്കുന്നു,Retention pressure
നിലനിർത്തൽ കാലയളവ്,Retention time
നിലനിർത്തൽ നിരക്ക്,Retention volume
ഹോൾഡിംഗ് കപ്പാസിറ്റി,Retentive power
സ്ഥിരോത്സാഹം,Retentiveness
പിടിക്കുന്നു,Retentivity
റാറ്റ്സറുടെ ഭരണം,Retgers law
റെറ്റിക്കിൾ,Reticle
റെറ്റിക്കുൾ,Reticule
"റെറ്റിന, റെറ്റിന",Retina
റെറ്റിനോസ്കോപ്പ്,Retinoscope
പ്രതിരോധ ഇടവേള,Retrace interval
പ്രതിരോധ ഇടവേള,Retracing time
സ്റ്റാറ്റസ് ചേഞ്ചർ മോചിത്ര,Retractable launcher
തിരികെ റോക്കറ്റ്,Retro-rockets
തിരിച്ച് തീ,Retrofire
അനലോഗ്,Retrofit
"അനുരണനം, റിഗ്രഷൻ, റിഗ്രഷൻ",Return
റിഗ്രഷൻ സർക്യൂട്ട്,Return circuit
റിഗ്രഷൻ കോഡ്,Return code
റിഗ്രഷൻ ഇടവേള,Return interval
അക്രഡിറ്റേഷൻ വയർ,Return lead
റിട്ടേൺ ലൈൻ,Return line
പ്രതിഫലന നഷ്ടം,Return loss
റിട്ടേൺ പിൻ,Return pin
അക്രഡിറ്റേഷൻ വയർ,Return wire
റോയ്സ് മോഡൽ,Reuss model
അനുകരണ ശബ്ദം,Reverberant sound
പിന്തുടരുക,Reverberation
സെല്ലിനെ പിന്തുടരുക,Reverberation chamber
മുറി പിന്തുടരുക,Reverberation room
ഫോളോ-അപ്പ് സമയം,Reverberation time
വിപരീതം,Reversal
കോൺട്രാസ്റ്റ് വികസനം,Reversal development
കറന്റ് വിപരീതം,Reversal of current
പരിധികളുടെ വിപരീതം,Reversal of limits
കലയുടെ വിപരീതം,Reversal of phase
വിപരീത സമമിതി,Reversal symmetry
"വിപരീതം, വിപരീതം, വിപരീതം",Reverse
ബാറ്ററി റിവേഴ്‌സൽ വിവരങ്ങൾ,Reverse battery metering
പിന്നോക്ക പക്ഷപാതം,Reverse bias
റിവേഴ്സ് ബ്രെട്ടൺ സൈക്കിൾ,Reverse Brayton cycle
റിവേഴ്സ് കറന്റ്,Reverse current
കൌണ്ടർ ഡിസി പ്രതിരോധം,Reverse d c resistance
വിപരീത ദിശയിൽ,Reverse direction
റിവേഴ്സ് റീചാർജ്,Reverse feedback (=negative feed back)
"വിപരീത ക്രമം, വിപരീത ക്രമം",Reverse order
തിരിച്ചെടുക്കൽ സമയം,Reverse recovery time
റിവേഴ്സ് സാച്ചുറേഷൻ കറന്റ്,Reverse saturation current
വിപരീത ദൂരദർശിനി,Reverse telescope
ആന്റി വോൾട്ടേജ്,Reverse voltage
"വിപരീതം, വിപരീതം",Reversed
വിപരീത ചിത്രം,Reversed image
വിപരീത കാന്തികവൽക്കരണം,Reversed magnetization
വിപരീത ടോൺ ചതുരാകൃതിയിലുള്ള ക്രമീകരണം,Reversed tuning fork arrangement
റിവേഴ്സിബിലിറ്റി,Reversibility
റിവേഴ്സിബിലിറ്റി റൂൾ,Reversibility principle
തിരിച്ചുള്ള,Reversible
റിവേഴ്സിബിൾ അഡിയബാറ്റിക് പ്രക്രിയ,Reversible adiabatic process
"റിവേഴ്സിബിൾ പോസ്റ്റീരിയർ വൈവ ബി., റിവേഴ്‌സിബിൾ പോസ്റ്റീരിയർ ഇ.എം.എഫ്.",Reversible back emf
"റിവേഴ്‌സിബിൾ സെൽ, റിവേഴ്‌സിബിൾ സെൽ",Reversible cell
വിപരീത മാറ്റം,Reversible change
വിപരീത ചക്രം,Reversible cycle
റിവേഴ്സിബിൾ ഇലക്ട്രോഡ്,Reversible electrode
"റിവേഴ്‌സിബിൾ എഞ്ചിൻ, റിവേഴ്‌സിബിൾ എഞ്ചിൻ, റിവേഴ്‌സിബിൾ മെഷീൻ",Reversible engine
റിവേഴ്സിബിൾ എക്സ്ചേഞ്ച്,Reversible interchange
വിപരീത കാന്തികവൽക്കരണം,Reversible magnetization
വിപരീത കാന്തിക രൂപഭേദം,Reversible magnetostriction
"റിവേഴ്‌സിബിൾ ഓപ്പറേഷൻ, റിവേഴ്‌സിബിൾ ഓപ്പറേഷൻ",Reversible operation
തിരിച്ചുള്ള പാത,Reversible path
അനഗ്രാം പെൻഡുലം,Reversible pendulum
വിപരീത കാന്തികത,Reversible permeability
വിപരീത പ്രക്രിയ,Reversible process
വിപരീത പ്രതികരണം,Reversible reaction
റിവേഴ്‌സിബിൾ ട്രാൻസ്‌ഡ്യൂസർ,Reversible transducer
വിപരീത പാളി,Reversing layere
റിവേഴ്സ് സ്വിച്ച്,Reversing switch
ഭ്രമണം,Revolution
പരസ്പരവിരുദ്ധൻ,Revolution counter
കറങ്ങുക,Revolve
കറങ്ങുന്ന രജിസ്റ്റർ,Revolver register
കറങ്ങുന്ന അച്ചുതണ്ട്,Revolving axis
കറങ്ങുന്ന സിലിണ്ടർ,Revolving drum
കറങ്ങുന്ന ഒഴുക്ക്,Revolving flow
റിവോൾവിംഗ് ലൈൻ,Revolving line
കറങ്ങുന്ന ഹോസ്,Revolving tube
വീണ്ടും കോയിലിംഗ്,Rewind
റെക്സ്,Rex
"റെയ്നോൾഡ് ടെസ്റ്റ്, റെയ്നോൾഡ്സ് ടെസ്റ്റ്",Reynolds criterion
റെയ്നോൾഡ്സ് സമവാക്യം,Reynolds equation
റെയ്നോൾഡ്സിന്റെ സമമിതി നിയമം,Reynolds law of similarity
റെയ്നോൾഡ് നമ്പർ,Reynolds number
റെയ്നോൾഡ് സമ്മർദ്ദം,Reynolds stress
റേഡിയോ ഫ്രീക്വൻസി,RF (radio frequency)
റേഡിയോ ഫ്രീക്വൻസി വൈദ്യുതി വിതരണം,RF power supply
റേഡിയോ ഫ്രീക്വൻസി പ്രതിരോധം,RF resistance
റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ജനറേറ്റർ,RF signal generator
റേഡിയോ ഫ്രീക്വൻസി സ്ക്വിഡ്,RF squid
റൈൻബെർഗ് പ്രകാശം,Rheinberg illumination
റിനിയം,Rhenium
സ്ട്രീം കൺട്രോളർ,Rheostat
സ്ട്രീം കൺട്രോളർ നിയന്ത്രണം,Rheostatic control
മേസൺ താമസിക്കുക,Rho meson
മികച്ച ദൂര ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,Rho-theta (P-o) system
റോംബസ്,Rhombic
റോംബസ് ആന്റിന,Rhombic antenna
റോംബസ് ക്രിസ്റ്റൽ,Rhombic crystal
റോംബസ് സമൂഹം,Rhombic system
"ത്രികോണാകാരം, സമാന്തര ഷഡ്ഭുജം",Rhombohedral
"ത്രികോണ ചതുരം, സമാന്തര ഷഡ്ഭുജ ചതുരം",Rhombohedral class
"ട്രൈഗോണലാക്സ് ക്രിസ്റ്റൽ, പാരലൽ ഷഡ്ഭുജ ക്രിസ്റ്റൽ",Rhombohedral crystal
ത്രികോണ സമമിതി,Rhombohedral symmetry
ത്രിസ്മാനതക്ഷ സമൂഹം,Rhombohedral system
"റോംബോയിഡ് പ്രിസം, ചതുരാകൃതിയിലുള്ള പ്രിസം",Rhomboidal prism
റൂംബാട്രൺ,Rhumbatron
"താളം, താളം, താളം",Rhythm
റിഥം പാറ്റേൺ,Rhythm pattern
റിബൺ ഉച്ചഭാഷിണി,Ribbon loud speaker
റിബൺ മൈക്രോഫോൺ,Ribbon microphone
അരി ന്യൂട്രലൈസേഷൻ,Rice neutralization
അരി രീതി,Rice system
ത്വരിതപ്പെടുത്തിയ ജ്വലനം,Rich exinction (=acceleration blow out)
റിച്ചാർഡ്സൺ നമ്പർ,Richardson number
റിക്കെ ഡയഗ്രം,Ricke diagram
റീമാൻ പ്രവർത്തനം,Rieman function
റീമാൻ സിദ്ധാന്തം,Riemann hypothesis
റീമാൻ ഇന്റഗ്രൽ,Riemann integral
റീമാൻ ജ്യാമിതി,Riemannian geometry
പ്രത്യേക ഹൈഡ്രജൻ ബോംബ്,Riggfed H-Bomb
റിജി ലെഡക് പ്രഭാവം,Righi-Leduc effect
"വലത്കോണ്, വലത്കോണ്",Right angle
തെക്ക് വിതരണം,Right completion
ഘടികാരദിശയിൽ കോയിൽ,Right hand helicity
ലംബ പ്രിസം,Right hand prism
വലതു കൈ ഭരണം,Right hand rule
ഘടികാരദിശയിൽ,Right handed
ലംബ വിഭാഗം,Right section
തെക്കെ ഭാഗത്തേക്കു,Right side
തുല്യമായ പ്രിസം,Right square prism
വലത് ആംഗിൾ പ്രിസം,Right-angle prism
ഘടികാരദിശയിൽ ധ്രുവത,Right-hand polarization
ഘടികാരദിശയിലുള്ള സ്ക്രൂ,Right-hand screw
ഘടികാരദിശയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം,Right-handed co-ordinate system
ശക്തമായ,Rigid
ഉറച്ച ശരീരം,Rigid body
ദൃഢമായ ശരീര ചലനം,Rigid body motion
കഠിനമായ സ്ഥാനചലനം,Rigid displacement
ദൃഢമായ ശരീര ചലനാത്മകത,Rigid dynamics
ശക്തമായ നിലപാട്,Rigid fixure
സോളിഡ് ഫ്രെയിം,Rigid frame
ഖര പിണ്ഡം,Rigid perfectly plastic body
കർക്കശമായ റോട്ടർ,Rigid rotator
സോളിഡ് റൗണ്ട് പാറ്റേൺ,Rigid sphere model
സ്ഥിരോത്സാഹം,Rigidity
സ്ഥിരത സിദ്ധാന്തം,Rigidity theorem
കൃത്യമായ കണക്കുകൂട്ടൽ,Rigorous calculation
"കൃത്യമായ തെളിവ്, കൃത്യമായ തെളിവ്",Rigorous proof
കൃത്യമായ വിശകലനം,Rigorous treatment
റിലേ പ്രതികരണം,Riley reaction
"നേമി, എഡ്ജ്, എഡ്ജ്",Rim
റിം ഓടിക്കുന്നു,Rim drive
റിംഗ് റിംഗ്,Ring
റിംഗ് സർക്യൂട്ട്,Ring circuit
റിംഗ് കാൽക്കുലേറ്റർ,Ring counter
റിംഗ് ഡിസ്ക് ഇലക്ട്രോഡ്,Ring disc electrode
വൃത്താകൃതിയിലുള്ള പിഴവ്,Ring dislocation
റിംഗ് തെറ്റ്,Ring fault
"റിംഗ് ഫ്ലിപ്പ്, റിംഗ് ഫ്ലിപ്പ്",Ring flip
റിംഗ് മൈക്രോമീറ്റർ,Ring micrometer
പാലം മോഡുലേറ്റർ,Ring modulator
ബെൽ സ്റ്റോപ്പ് ഇൻഡിക്കേറ്റർ,Ring off indicator
റിംഗ് എച്ചലോൺ,Ring scaler
റിംഗ് സീൽ വാൽവ്,Ring sealed valve
റിംഗ് സിദ്ധാന്തം,Ring theory
ശബ്ദ സമയം,Ring time
മോതിര വിരൽ,Ring type nozzle
റിംഗ് ഡക്റ്റ്,Ring vessel
ഖണ്ഡന കീ,Ringback key
"ശബ്ദം, ഉപകരണം",Ringing
നിനാദ് ചോക്ക്,Ringing choke
കീ കളിക്കുന്നു,Ringing key
ഊർമ്മിക,Ripple
ബുക്കൽ സ്ട്രീം,Ripple current
ഊർമ്മിക അപോഡ്,Ripple drift
ഉർമിക്ക ഫിൽട്ടർ,Ripple filter
ഫെമറൽ വോള്യം,Ripple quantity
ഊർമ്മിക ടാങ്ക്,Ripple tank
വൈദ്യുതി വോൾട്ടേജ്,Ripple voltage
വളർച്ച,Rise
പ്രതാപകാലം,Rise time
"എലവേഷൻ ടൈം റിവിഷൻ, ഡിപ്പാർച്ചർ ടൈം റിവിഷൻ",Rise time correction (=transit time correction)
ട്രാൻസ്ഫർ സമയം വക്രീകരണം,Rise time distortion (=transit time distortion)
സമയ-ലാഭ അനുപാതത്തിന്റെ വർദ്ധനവ്,Rise time to gain ratio
ഉദിക്കുന്ന സൂര്യൻ മാഗ്നെട്രോൺ,Rising sun magnetron
ഉദിക്കുന്ന സൂര്യൻ,Rising sun type
റിഡ്ജ്ലി പ്രിസം സിസ്റ്റം,Risley prism system
റിറ്റ്സ് കോമ്പിനേഷൻ സിദ്ധാന്തം,Ritz combination principle
റിറ്റ്സ് ഫോർമുല,Ritz formula
റോബർട്ട്സൺ വാക്കർ ഹൾ,Robertson-Walker solution
റോബോ,Robot
പ്രകാശിപ്പിക്കുന്ന പ്രിസം,Rochon polarizing prism
ആന്ദോളനം വേഗത,Rocker motion
റോക്കറ്റ്,Rocket
റോക്കറ്റ് പ്രവർത്തനം,Rocket action
റോക്കറ്റ് അഡാപ്റ്റർ,Rocket adapter
റോക്കറ്റ് വിമാനം,Rocket airplane
റോക്കറ്റ് ഫ്ലൈറ്റ്,Rocket flight
റോക്കറ്റ് ഇന്ധനം,Rocket fuel
റോക്കറ്റ് തോട്ടി,Rocket launcher
റോക്കറ്റ്-മോട്ടോർ കാര്യക്ഷമത,Rocket motor efficiency
റോക്കറ്റ് പവർ,Rocket powered
റോക്കറ്റ് ഓടിക്കുന്ന വാഹനം,Rocket powered vehicle
റോക്കറ്റ് പ്രൊജക്റ്റൈൽ,Rocket projectile
റോക്കറ്റ് പ്രൊപ്പൽഷൻ,Rocket propulsion
ബഹിരാകാശ വാഹനം,Rocket ship
റോക്കറ്റ് സ്ലെഡ്,Rocket sled
റോക്കറ്റ് സ്പെക്ട്രം,Rocket spectrum
റോക്കറ്റ് ത്രസ്റ്റ്,Rocket thrust
റോക്കറ്റ് ശാസ്ത്രം,Rocketry
"റോക്കൺ, പ്രസ്ഥാനം, ഡോളൻ",Rocking
"ആർക്ക് ബ്ലാസ്റ്റ് പ്രക്ഷോഭം, ആർക്ക് ഫർണസ്",Rocking arc furnace
ഡോൾനിക് കർവ്,Rocking curve
സ്വിംഗ് കീ,Rocking key
സന്ധ്യ വൈബ്രേഷൻ,Rocking vibration
"സാൻഡോലി റെസിസ്റ്റീവ് ചൂള, സാൻഡോലി റെസിസ്റ്റീവ് ചൂള",Rocking-resistor furnace
റോക്കൂൺ,Rockoon
"വടി, വടി, വടി, വടി",Rod
roentgen,Roentgen
roentgen തത്തുല്യം,Roentgen equivalent
ബലാത്സംഗം,Roentgen equivalent physical (=rep)
"roentgen-ray, x-ray",Roentgen rays
എക്സ്-റേ ചിത്രീകരണം,Roentgenography (also rontgenography)
റൺജെനെറ്റിക് എക്സ്റേഡിയോഗ്രാഫി,Roentgenology
"എക്സ്-റേ തെറാപ്പി, റോന്റ്ജെൻ തെറാപ്പി",Roentgenotherapy
"റോളിംഗ്, റോളിംഗ്, (എഡി.), റൗണ്ടിംഗ്, റോളിംഗ് (വി.)",Roll
ആവർത്തന ദിനചര്യ,Roll back routine
ലോട്ടി പിടിച്ചെടുക്കൽ,Roll capture
റോളിംഗ് നിയന്ത്രണം,Roll control
റോൾ ഫിലിം,Roll film
(ഓർമ്മ) ഇല്ലാതാക്കൽ-വായന,Roll-out
"ബെൽനി, ലോത്നി, ലോട്ട്നിക് (വി.), ബെല്ലൻ, ലോട്ടൻ (എഡി.)",Rolling
"റോളിംഗ് ബ്രിഡ്ജ്, ലോട്ടൻ സേതു",Rolling bridge
സിലിണ്ടർ ഘർഷണം,Rolling friction
റോളിംഗ് ടോർക്ക്,Rolling moment
റോമർ രീതി,Romer method
റോട്ടർ,Romotar
അമിസി പ്രിസം,Roof prism (=amici prism)
റൂം അക്കോസ്റ്റിക്സ്,Room acoustics
കോഴി,Rooster
"റൂട്ട്, റൂട്ട്",Root
സ്ക്വയർ-മീൻ-റൂട്ട്,Root mean square
പുഴു എന്നാൽ റൂട്ട് പിശക് എന്നാണ് അർത്ഥമാക്കുന്നത്,Root mean square error
സ്ക്വയർ-മീൻ-റൂട്ട് മൂല്യം,Root mean square value
ചതുരം അർത്ഥം റൂട്ട് വേഗത,Root mean squre velocity
സമവാക്യത്തിന്റെ റൂട്ട്,Root of an equation
"റോസറ്റ് വേഗത, പാട്ലിക് വേഗത",Rosette motion
പൂക്കാരൻ,Rosette-shaped
റോസ് രംഗം,Ross objective
ഭ്രമണം,Rotaing
ഭ്രമണ ജഡത്വം,Rotartory inertia
ഭ്രമണം,Rotary
റൊട്ടേഷൻ ബീം ആന്റിന,Rotary beam aerial (=rotary beam antenna)
റൊട്ടേഷൻ കപ്പാസിറ്റർ,Rotary condenser
റൊട്ടേഷൻ കൺവെർട്ടർ,Rotary converter
ഭ്രമണ എഞ്ചിൻ,Rotary engine
ഭ്രമണ ചലനം,Rotary motion
ഭ്രമണ എണ്ണ പമ്പ്,Rotary oil pump
ഭ്രമണ സ്പാർക്കിംഗ് ഇടവേള,Rotary spark gap
"റൊട്ടേഷണൽ സ്വിച്ച്, റോട്ടറി സ്വിച്ച്",Rotary switch
റോട്ടറി ഇസ്തിരിയിടൽ യന്ത്രം,Rotary type ironer
"തിരിക്കാൻ, കറങ്ങാൻ (ver, ), വൃത്താകൃതിയിലുള്ള, ചക്രമുള്ള (v, )",Rotate
ഭ്രമണ ആനോഡ്,Rotating anode
ഭ്രമണ ആനോഡ് ട്യൂബ്,Rotating anode tube
ഭ്രമണ ക്രമീകരണം,Rotating assemble
ഭ്രമണ വാൻ,Rotating blade
റൊട്ടേഷൻ കോയിൽ,Rotating coil
റൊട്ടേഷൻ കോൺടാക്റ്റർ,Rotating contactor
റൊട്ടേഷൻ ക്രിസ്റ്റൽ സിസ്റ്റം,Rotating crystal method
ഭ്രമണ ക്രിസ്റ്റൽ ഫോട്ടോ,Rotating crystal photograph
ഭ്രമണ സിലിണ്ടർ രീതി,Rotating cylinder method
റൊട്ടേഷൻ ഡിറ്റർമിനന്റ്,Rotating direction finder
"റൊട്ടേഷണൽ ഡിസ്ക്, റൊട്ടേഷണൽ ഡിസ്ക്",Rotating disk
റോട്ടറി വീൽ കോൺടാക്റ്റർ,Rotating disk contactor
ഭ്രമണ ഇലക്ട്രോഡ്,Rotating electrode
ഭ്രമണ മേഖല,Rotating field
റൊട്ടേഷൻ ഫീൽഡ് ആന്റിന,Rotating field aerial (=rotating field antenna)
സർപ്പിള ക്ലൈംബിംഗ് പഗ്,Rotating growth step
ഭ്രമണ ജംഗ്ഷൻ,Rotating joint
റൊട്ടേഷൻ ലൂപ്പ് ആന്റിന,Rotating loop antenna
റോട്ടറി യന്ത്രം,Rotating maching
റൊട്ടേഷണൽ മാഗ്നറ്റ് ഐസൊലേറ്റർ,Rotating magnet separator
റൊട്ടേഷൻ പ്രിസം ക്യാമറ,Rotating prism camera
ഭ്രമണ റേഡിയോ ബീക്കൺ,Rotating radio beacon
ഭ്രമണ മേഖല,Rotating sector
ഭ്രമണ റേഡി ഫോട്ടോമീറ്റർ,Rotating sector photometer
റൊട്ടേഷൻ സെക്ടർ ടെക്നിക്,Rotating sector technique
റൊട്ടേഷൻ ഷാഫ്റ്റ്,Rotating shaft
റൊട്ടേഷൻ ഫണ്ട്,Rotating shell
സർപ്പിള പഗ് സംവിധാനം,Rotating step mechanism
"ഭ്രമണം, ഭ്രമണം",Rotation
ഭ്രമണ അക്ഷം,Rotation axis
റൊട്ടേഷൻ പോയിന്റ്,Rotation constant
റൊട്ടേഷൻ ഡാംപിംഗ് പ്രഭാവം,Rotation decreasing effect
ഭ്രമണ ഘടകം,Rotation element
കോർഡിനേറ്റ് സിസ്റ്റത്തിന്റെ ഭ്രമണം,Rotation of coordinate system
ഭ്രമണ ആന്ദോളന സംവിധാനം,Rotation oscillation method
കറങ്ങുന്ന സ്പെക്ട്രം,Rotation spectrum
റൊട്ടേഷൻ തെറാപ്പി,Rotation therapy
റൊട്ടേഷൻ-വൈബ്രേഷൻ സ്പെക്ട്രം,Rotation vibration spectra
ഭ്രമണം-വിപരീത അക്ഷം,Rotation-inversion axis
ഭ്രമണം-പ്രതിഫലന അക്ഷം,Rotation-reflection axis
കറങ്ങുന്ന വൈബ്രേഷൻ സ്പെക്ട്രം,Rotation-vibration spectrum
"ഭ്രമണം, ഭ്രമണം, ഭ്രമണം",Rotational
കറങ്ങുന്ന elfvane-wave,Rotational Alfven-wave
ഭ്രമണ ആന്ദോളനം,Rotational broadening
ഭ്രമണ ബ്രൗണി ചലനം,Rotational Brownian movement
സർപ്പിള പിഴവ്,Rotational dislocation
ഭ്രമണ രൂപഭേദം,Rotational distortion
ഭ്രമണ ഘടകം,Rotational element
ഭ്രമണ ഊർജ്ജം,Rotational energy
