Marathi,Bengali
नाडी कोड मॉड्यूलेशन,পালস কোড মডুলেশন
नाडी जनरेटर,নাড়ি জেনারেটর
नाडी मॉड्यूलेशन,নাড়ি মডুলেশন
नाडी वाढीची वेळ,নাড়ি বৃদ্ধির সময়
नाडी रुंदी,নাড়ির প্রস্থ
पंच कार्ड,পাঞ্চ কার্ড
पंक्चरिंग,পাঙ্কচারিং
बटन दाब,বোতাম চাপা
पुल पॉवर पॉवर एम्पलीफायर पुल,পুশ পুল পাওয়ার এমপ্লিফায়ার
चतुष्पाद,চতুর্ভুজ
चतुष्पाद,চতুর্ভুজ
गुणवत्ता,গুণ
गुणवत्ता नियंत्रण,মান নিয়ন্ত্রণ
गुणवत्ता घटक,মানের ফ্যাক্টর
प्रमाण,পরিমাণ
परिमाण,কোয়ান্টাইজেশন
परिमाण त्रुटी,কোয়ান্টাইজেশন ত্রুটি
परिमाण,কোয়ান্টাইজিং
विस्मयकारक,শোধন
रेडिएटेड पॉवर,বিকিরিত শক্তি
रेडिएशन,বিকিরণ
रेडिएशन कार्यक्षमता,বিকিরণ দক্ষতা
रेडिओ,রেডিও
रेडिओ क्रियाकलाप धोके,রেডিও ক্রিয়াকলাপের ঝুঁকি
रेडिओ खगोलशास्त्र,রেডিও জ্যোতির্বিজ্ঞান
रेडिओ वारंवारता,বেতার কম্পাঙ্ক
रेडिओ फ्रिक्वेन्सी (आरएफ) ड्राइव्ह,রেডিও ফ্রিকোয়েন্সি (আরএফ) ড্রাইভ
रेडिओ फ्रिक्वेन्सी (आरएफ) फीडर,রেডিও ফ্রিকোয়েন্সি (আরএফ) ফিডার
रेडिओ फ्रिक्वेन्सी (आरएफ) ऑसीलेटर,রেডিও ফ্রিকোয়েন্সি (আরএফ) দোলক
रेडिओ फ्रिक्वेन्सी (आरएफ) सिंथेसाइझर,রেডিও ফ্রিকোয়েন্সি (আরএফ) সিনথেসাইজার
रेडिओ हस्तक्षेप,রেডিও হস্তক্ষেপ
रेडिओ स्थान,রেডিও অবস্থান
रेडिओ नेटवर्किंग (आरएन) चॅनेल,রেডিও নেটওয়ার্কিং (আরএন) চ্যানেল
रेडिओ प्रसार माध्यम,রেডিও প্রচারের মাধ্যম
रेडिओ रिसीव्हर,রেডিও রিসিভার
रेडिओ नियम,রেডিও বিধিমালা
रेडिओ सिग्नल,রেডিও সংকেত
रेडिओ स्पेक्ट्रम,রেডিও বর্ণালী
रेडिओ ट्रॅकिंग,রেডিও ট্র্যাকিং
रेडिओ ट्रान्समीटर,রেডিও ট্রান্সমিটার
रेडिओ वेव्ह,বেতার তরঙ্গ
त्रिज्या,ব্যাসার্ধ
रॅम्प,র‌্যাম্প
यादृच्छिक,এলোমেলো
यादृच्छिक डेटा,এলোমেলো ডেটা
यादृच्छिक त्रुटी,ক্রমাগত ত্রুটি
यादृच्छिक चढउतार,এলোমেলো ওঠানামা
श्रेणी,পরিসীমা
रास्टर,রাস্টার
रास्टर प्रतिमा स्वरूप,রাস্টার ইমেজ ফর্ম্যাট
दर नियंत्रण,হার নিয়ন্ত্রণ
बदलण्याचे प्रमाण,পরিবরতনের হার
निर्धारित क्षमता,ক্ষমতার বিপরিতে
रेटेड हॉर्स पॉवर,রেটেড ঘোড়া শক্তি
रेट केलेली शक्ती,হারের ক্ষমতা
रेटिंग,রেটিং
आर-सी कपलिंग,আর-সি কাপলিং
प्रतिक्रिया,প্রতিক্রিয়া
प्रतिक्रिया,প্রতিক্রিয়া
प्रतिक्रियाशील घटक,প্রতিক্রিয়াশীল উপাদান
प्रतिक्रियाशील भार,প্রতিক্রিয়াশীল লোড
अभिकर्मक एचिंग,রিএজেন্ট এচিং
रिअल टाइम ट्रान्समिशन,রিয়েল টাইম ট্রান্সমিশন
पुनर्बांधणी,পুনরায় প্রচার
प्राप्तकर्ता,রিসিভার
अँटेना प्राप्त,অ্যান্টেনা গ্রহণ
प्राप्त केंद्र,গ্রহণ কেন্দ্র
रिसेप्शन,অভ্যর্থনা
रिसेप्शन रिपोर्ट,অভ্যর্থনা প্রতিবেদন
रिसेप्शन सर्वेक्षण,অভ্যর্থনা জরিপ
परस्पर,পারস্পরিক
पुनर्रचना फिल्टर,পুনর্গঠন ফিল্টার
रेकॉर्ड करण्यायोग्य,রেকর্ডযোগ্য
रेकॉर्ड,নথিভুক্ত
रेकॉर्डर,রেকর্ডার
मुद्रित करणे,রেকর্ডিং
रेकॉर्डिंग बूथ,রেকর্ডিং বুথ
रेकॉर्डिंग हेड,রেকর্ডিং মাথা
डिस्कवर रेकॉर्डिंग,ডিস্কে রেকর্ডিং
रेकॉर्डिंग रूम,রেকর্ডিং রুম
रेकॉर्डिंग सिस्टम,রেকর্ডিং সিস্টেম
रेकॉर्डिंग टेप,রেকর্ডিং টেপ
दुरुस्ती,সংশোধন
सुधारित सिग्नल,সংশোধন সংকেত
सुधारक,সংশোধনকারী
रिसायकल,পুনর্ব্যবহার
रिडंडंसी,অপ্রয়োজনীয়তা
निरर्थक,অপ্রয়োজনীয়
निरर्थक घटक,অপ্রয়োজনীয় উপাদান
पुन्हा अभियंता,পুনরায় ইঞ্জিনিয়ারিং
पुन्हा प्रवेश,পুনরায় এনলার্জমেন্ট
संदर्भ वारंवारता,রেফারেন্স ফ্রিকোয়েন্সি
संदर्भ मूल्य,সটোিস
प्रतिबिंबित थर,স্তর প্রতিফলিত
प्रतिबिंबित माध्यम,প্রতিফলন মাধ্যম
प्रतिबिंबित पृष्ठभाग,পৃষ্ঠ প্রতিফলিত
प्रतिबिंब,প্রতিচ্ছবি
परावर्तक,প্রতিফলক
अँटेना साठी परावर्तक,অ্যান্টেনার জন্য প্রতিফলক
अपवर्तन,প্রতিসরণ
अपवर्तक सूचकांक,প্রতিসরাঙ্ক
रेफ्रिजरेशन,রেফ্রিজারেশন
पुनर्जन्म,পুনর্জন্ম
नोंदणी करा,নিবন্ধন
झडप नियंत्रित करणे,ভালভ নিয়ন্ত্রণ
नियमन,নিয়ন্ত্রণ
नियामक,নিয়ামক
नियामक,নিয়ন্ত্রক
मजबुतीकरण,শক্তিবৃদ্ধি
संबंधीत,সম্পর্কিত
सापेक्ष परवानगी,সম্পর্কিত সম্ভাব্যতা
रिले,রিলে
रिले सेंटर,রিলে সেন্টার
रिले निःशब्द,রিলে নিঃশব্দ
रिले ट्रान्समीटर,রিলে ট্রান্সমিটার
सोडणे,মুক্তি
रिलीज नाही व्होल्ट,কোন ভোল্ট প্রকাশ করুন
विश्वसनीयता,নির্ভরযোগ্যতা
विश्वसनीय,নির্ভরযোগ্য
दूरस्थ,দূরবর্তী
रिमोट कंट्रोल,দূরবর্তী নিয়ন্ত্রণ
रिमोट कंट्रोल आणि नेव्हिगेशन सिस्टम,রিমোট কন্ট্রোল এবং নেভিগেশন সিস্টেম
रिमोट कंट्रोल युनिट,রিমোট কন্ট্রোল ইউনিট
रिमोट सिस्टम,দূরবর্তী সিস্টেম
दूरस्थपणे नियंत्रित उपकरणे,দূরবর্তীভাবে নিয়ন্ত্রিত সরঞ্জাম
कॉइलची पुनरावृत्ती करा,পুনরাবৃত্তি কয়েল
रीपिटर,রিপিটার
बदली,প্রতিস্থাপন
पुन्हा भरती,পুনরায় পরিশোধ
पुनरुत्पादित,পুনরুত্পাদন
पुनरुत्पादन,প্রজনন
पुन्हा रेकॉर्डिंग,পুনরায় রেকর্ডিং
संशोधन आणि विकास,গবেষণা ও উন্নয়ন
रीसेट,রিসেট
अवशिष्ट रीशफलिंग,অবশিষ্টাংশের পুনরুত্থান
अवशेष,অবশিষ্টাংশ
प्रतिकार,প্রতিরোধ
प्रतिकार भार,প্রতিরোধের লোড
प्रतिरोधक,প্রতিরোধক
ठराव,রেজোলিউশন
अनुनाद,অনুরণন
अनुनाद वारंवारता,অনুরণন ফ্রিকোয়েন্সি
अनुनाद,অনুরণন
रेझोनंट लाइन,অনুরণন লাইন
अनुनाद,রেজোনেটর
संसाधन,সংস্থান
संसाधन सामायिकरण,রিসোর্স শেয়ারিং
प्रतिसाद कालावधी,প্রতিক্রিয়া সময়
प्रतिसाद,প্রতিক্রিয়া
जीर्णोद्धार,পুন: প্রতিষ্ঠা
परिणामी,ফলাফল
धारणा,ধরে রাখা
Retransmission,Retransmission
पुनर्प्राप्ती,পুনরুদ্ধার
पुनर्प्राप्ती इंजिन,পুনরুদ্ধার ইঞ্জিন
पुन्हा प्रयत्न करा,পুনরায় চেষ্টা করা
परत,প্রত্যাবর্তন
परत मार्ग,ফিরে পথ
पुनर्विचार,পুনর্বিবেচনা
पुनर्विचार वेळ,পুনর্বিবেচনার সময়
रिव्हर्स बायस्ड डायोड,বিপরীত পক্ষপাতদুষ্ট ডায়োড
उलट करंट,বিপরীতমুখী বিদ্যুৎ
रिव्हॉल्व्हिंग,ঘূর্ণায়মান
रिवाइंड,রিওয়াইন্ড
रीवायरेबल फ्यूज,পুনঃনির্মাণ ফিউজ
रीवायरिंग,পুনর্নির্মাণ
पुन्हा लिहिण्यायोग्य,পুনর্লিখনযোগ্য
आरएफ ड्राइव्ह,আরএফ ড্রাইভ
आरएफ फीडर,আরএফ ফিডার
आरएफ धोके,আরএফ বিপত্তি
आरएफ संरक्षण प्रमाण,আরএফ সুরক্ষা অনুপাত
Rheostat,রিওস্ট্যাট
रिबन,ফিতা
Rivet,রিভেট
Riveteted संयुक्त,Rivetted যৌথ
Rivetting,Rivetting
आरएन चॅनेल,আরএন চ্যানেল
रोबोट,রোবট
रोबोटिक्स,যন্ত্রমানব নির্মাণ বিদ্যা
रोल इन,রোল ইন
बाहेर पडा,রোল আউট
मूळ,মূল
रोटरी,রোটারি
रोटेशन,ঘূর্ণন
मार्ग,রুট
राउटर,রাউটার
नियमित ऑपरेशन्स,রুটিন অপারেশন
मार्ग,রাউটিং
वेळ धाव,সময় চালান
सुरक्षा व्यवस्था,সুরক্ষা ব্যবস্থা
सुरक्षा इंटरलॉक,সুরক্ষা ইন্টারলক
Sag,সাগ
ठळक वैशिष्ट्ये,প্রধান বৈশিষ্ট্য
नमुना,নমুনা
नमुना आणि होल्ड सर्किट,নমুনা এবং হোল্ড সার্কিট
नमुन्याचा आकार,সাধারন মাপ
नमुना डेटा,নমুনাযুক্ত ডেটা
नमुना,নমুনা
नमूना दर,নমুনা রেট
नमुना संपृक्तता,স্যাম্পলিং স্যাচুরেশন
नमुना सिद्धांत/प्रमेय,নমুনা তত্ত্ব/উপপাদ্য
उपग्रह,স্যাটেলাইট
उपग्रह संप्रेषण,স্যাটেলাইট যোগাযোগ
उपग्रह कव्हरेज,স্যাটেলাইট কভারেজ
उपग्रह डिजिटल दुवा,স্যাটেলাইট ডিজিটাল লিঙ্ক
उपग्रह हस्तक्षेप,স্যাটেলাইট হস্তক্ষেপ
उपग्रह रेडिओ,স্যাটেলাইট রেডিও
उपग्रह रेडिओ ट्रान्समिशन,স্যাটেলাইট রেডিও ট্রান্সমিশন
उपग्रह प्रसारण,স্যাটেলাইট সংক্রমণ
संतृप्त हवा,স্যাচুরেটেড এয়ার
सॅच्युरेटिंग करंट,স্যাচুরেটিং কারেন্ট
संपृक्तता,স্যাচুরেশন
दात लाट सॉ,দাঁত তরঙ্গ দেখেছি
स्केलेबिलिटी,স্কেলাবিলিটি
स्केल,স্কেল
स्केल फॅक्टर,স্কেল ফ্যাক্টর
स्केलिंग,স্কেলিং
स्कॅन केलेले बीम,স্ক্যান মরীচি
स्कॅनर,স্ক্যানার
स्कॅनिंग वारंवारता,স্ক্যানিং ফ্রিকোয়েন্সি
स्कॅनिंग लाइन,স্ক্যানিং লাইন
विखुरलेले,বিক্ষিপ্ত
परिस्थिती,দৃশ্য
शेड्यूलर,সময়সূচী
योजनाबद्ध,স্কিম্যাটিক
शॉटकी अडथळा,স্কটকি বাধা
Scintillation,সিন্টিলেশন
स्क्रॅम्बलर,স্ক্র্যামব্লার
स्क्रॅम्बलिंग,স্ক্র্যাম্বলিং
स्क्रॅप,স্ক্র্যাপ
स्क्रॅपिंग,স্ক্র্যাপিং
स्क्रॅच,স্ক্র্যাচ
स्क्रीन,পর্দা
स्क्रीन बर्न,স্ক্রিন বার্ন
स्क्रीन बायपास,স্ক্রিন বাইপাস
स्क्रीन करंट,স্ক্রিন কারেন্ট
स्क्रीन ग्रीड,স্ক্রিন গ্রিড
स्क्रीन सेव्हर,স্ক্রিন সেভার
स्क्रीनिंग केबल,স্ক্রিন করা কেবল
स्क्रीनिंग,স্ক্রিনিং
स्क्रोल,স্ক্রোল
स्क्रोल बार,স্ক্রল বার
स्क्रोलिंग,স্ক্রোলিং
शोध इंजिन,খোঁজ যন্ত্র
दुय्यम,মাধ্যমিক
दुय्यम सेल,মাধ্যমিক সেল
क्षेत्र,সেক্টর
विभाग,বিভাগ
सेल्फ डायग्नोस्टिक,স্ব ডায়াগনস্টিক
अर्धसंवाहक,অর্ধপরিবাহী
प्रेषक,প্রেরক
संवेदनशीलता,সংবেদনশীলতা
सेन्सर,সেন্সর
क्रम,ক্রম
अनुक्रमांक,সিরিয়াল
अनुक्रमांक प्रवेश,সিরিয়াল অ্যাক্সেস
सिरियल पोर्ट,সিরিয়াল পোর্ট
मालिका अनुनाद,সিরিজ অনুরণন
सर्व्हर,সার্ভার
सेटअप,সেটআপ
शेडिंग,শেডিং
सावली,ছায়া
शॅननचे प्रमेय,শ্যাননের উপপাদ্য
आकार,রুপিং
सामायिकवेअर,শেয়ারওয়্যার
म्यान,খাপ
शिफ्ट,শিফট
शिफ्टिंग,স্থানান্তর
शॉक,ধাক্কা
शॉर्ट सर्किट,শর্ট সার্কিট
शॉर्ट सर्किट चाचणी,শর্ট সার্কিট পরীক্ষা
शॉर्ट वेव्ह,সংক্ষিপ্ত তরঙ্গ
शॉर्ट वेव्ह सेंटर,শর্ট ওয়েভ সেন্টার
शॉर्टकट,শর্টকাট
शटडाउन,শাটডাউন
शटडाउन सिग्नल,শাটডাউন সিগন্যাল
साइड बँड,সাইড ব্যান্ড
साइड बँड पॉवर,সাইড ব্যান্ড শক্তি
सिग्नल,সংকেত
सिग्नल मोठेपणा,সংকেত প্রশস্ততা
सिग्नल फ्लो आलेख,সংকেত প্রবাহ গ্রাফ
सिग्नल जनरेटर,সংকেত উৎপাদক
सिग्नल लाइट,আলোক সঙ্গকেত
सिग्नल राउटिंग,সিগন্যাল রাউটিং
सिग्नल सामर्थ्य,সংকেত শক্তি
क्रॉस टॉक रेशोचे सिग्नल,টক অনুপাত ক্রস করতে সংকেত
आवाजाचे प्रमाण सिग्नल,শব্দ অনুপাত থেকে সংকেত
अन्वाट ध्वनी प्रमाण सिग्नल,অদম্য শব্দ অনুপাতের সংকেত
सिग्नलिंग आणि स्विचिंग,সংকেত এবং স্যুইচিং
सिग्नलिंग बिट,সংকেত বিট
महत्त्वपूर्ण साइडबँड,গুরুত্বপূর্ণ সাইডব্যান্ডস
सिम्प्लेक्स,সিম্প্লেক্স
सिम्युलेशन,সিমুলেশন
सिम्युलेटर,সিমুলেটর
सिमुलकास्ट,সিমুলকাস্ট
एकाचवेळी मुखवटा,একযোগে মাস্কিং
साइन घटक,সাইন উপাদান
साइन वेव्ह,সাইন ওয়েভ
एकल वारंवारता नेटवर्क,একক ফ্রিকোয়েন্সি নেটওয়ার্ক
सिंगल फेज मोटर,একক ফেজ মোটর
जागा,সাইট
साइट लेआउट योजना,সাইট লেআউট পরিকল্পনা
कुशल ऑपरेटर,দক্ষ অপারেটর
अंतर वगळा,দূরত্ব এড়িয়ে যান
स्काय वेव्ह,আকাশ তরঙ্গ
स्काय वेव्ह प्रसार,আকাশ তরঙ্গ প্রচার
स्लॅब,স্ল্যাব
तिरकस मार्ग,স্ল্যান্ট পাথ
स्लॉट,স্লট
स्मार्ट कार्ड,স্মার্ট কার্ড
सोडियम वाष्प दिवा,সোডিয়াম বাষ্প প্রদীপ
मऊ की,নরম কী
सॉफ्टवेअर,সফটওয়্যার
सौर क्रिया,সৌর ক্রিয়াকলাপ
सौर उर्जा,সৌরশক্তি
सौर flares,সৌর শিখা
सौर उर्जा,সৌর শক্তি
ठोस राज्य,কঠিন অবস্থা
सॉलिड स्टेट स्टोरेज,সলিড স্টেট স্টোরেজ
सॉलिड स्टेट ट्रान्समीटर,সলিড স্টেট ট্রান্সমিটার
क्रमवारी,সাজান
आवाज,শব্দ
ध्वनी शोषण,শব্দ শোষণ
ध्वनी शिल्लक,শব্দ ভারসাম্য
ध्वनी शोधक,সাউন্ড ডিটেক্টর
ध्वनी मिक्सर,সাউন্ড মিক্সার
ध्वनी दृष्टीकोन,শব্দ দৃষ্টিকোণ
ध्वनी शक्ती,শব্দ শক্তি
ध्वनी पुरावा,সাউন্ড প্রুফ
ध्वनी रेकॉर्डिंग,সাউন্ড রেকর্ডিং
ध्वनी प्रतिबिंब,শব্দ প্রতিচ্ছবি
ध्वनी संप्रेषण तोटा,সাউন্ড ট্রান্সমিশন ক্ষতি
स्त्रोत,সূত্র
स्त्रोत एन्कोडर,উত্স এনকোডার
जागा,স্থান
अंतराळ विविधता,স্থান বৈচিত্র্য
स्पेस टेलिकास्टिंग,স্পেস টেলিকাস্টিং
स्पेस वेव्ह,স্পেস ওয়েভ
अंतर,ব্যবধান
स्पॅम,স্প্যাম
स्पॅमिंग,স্প্যামিং
कालावधी,স্প্যান
मोकळा,অতিরিক্ত বিট
अतिरिक्त,স্পেয়ারস
स्पार्किंग,স্পার্কিং
स्थानिक,স্থানিক
स्थानिक प्रभाव,স্থানিক প্রভাব
स्थानिक रिडंडंसी,স্থানিক অপ্রয়োজনীয়তা
विशेष प्रभाव,বিশেষ প্রভাব
विशेष प्रभाव एम्पलीफायर,বিশেষ প্রভাব পরিবর্ধক
विशेषज्ञता,বিশেষীকরণ
तपशील,স্পেসিফিকেশন
वर्णक्रमीय शोषण,বর্ণালী শোষণ
स्पेक्ट्रल बँड प्रतिकृती,বর্ণালী ব্যান্ড প্রতিলিপি
वर्णक्रमीय वितरण,বর্ণালী বিতরণ
स्पेक्ट्रल रिडंडंसी,বর্ণালী অপ্রয়োজনীয়তা
स्पेक्ट्रोफोटोमीटर,স্পেকট্রোফোটোমিটার
स्पेक्ट्रोस्कोप,বর্ণালী
स्पेक्ट्रम,বর্ণালী
स्पेक्ट्रम विश्लेषक,বর্ণালি বিশ্লেষক
स्पेक्ट्रम आकार,বর্ণালী আকার
भाषण बोलणे,বক্তৃতা বক্তৃতা
भाषण चॅनेल,স্পিচ চ্যানেল
भाषण कॉम्प्रेशन,বক্তৃতা সংকোচনের
भाषण एन्कोडिंग,স্পিচ এনকোডিং
भाषण ओळख,কন্ঠ সনান্তকরণ
स्पिन,স্পিন
आवर्त,সর্পিল
स्प्लिंग,স্প্লিকিং
स्प्लिटर,স্প্লিটার
स्पूल,স্পুল
तुरळक,বিক্ষিপ্ত
स्पॉट बीम,স্পট বিমস
पसरवा पत्रक,ছড়িয়ে পড়া শিট
उत्तेजक आणि हार्मोनिक रेडिएशन,উত্সাহী এবং সুরেলা বিকিরণ
स्पुरियस साइडबँड फ्रिक्वेन्सी,উত্সাহী সাইডব্যান্ড ফ্রিকোয়েন্সি
पिळलेला व्हिडिओ,ভিডিও চেপে
स्टॅम्पिंग,স্ট্যাম্পিং
मानक सॉफ्टवेअर,স্ট্যান্ডার্ড সফ্টওয়্যার
मानकीकरण,মানীকরণ
स्टँडबाय,অপেক্ষা করো
स्टँडबाय उपकरणे,স্ট্যান্ডবাই সরঞ্জাম
उभे लाट,স্থায়ী তরঙ্গ
स्थायी वेव्ह रेशो,স্থায়ী তরঙ্গ অনুপাত
टॉर्क प्रारंभ करीत आहे,টর্ক শুরু
स्टार्ट-स्टॉप,স্টপ শুরু
स्थिर,স্থির
सांख्यिकीय पद्धत,পরিসংখ্যান পদ্ধতি
स्थिती,স্থিতি
स्थिती संकेत,স্থিতি ইঙ্গিত
स्थिर,স্থির
स्टिरीओ,স্টেরিও
स्टीरिओ शिल्लक,স্টেরিও ভারসাম্য
स्टीरिओ एन्कोडर,স্টেরিও এনকোডার
स्टीरिओ जनरेटर,স্টেরিও জেনারেটর
स्टीरिओ मोड,স্টেরিও মোড
स्टीरिओ ट्रान्समिशन,স্টেরিও ট্রান্সমিশন
स्टिरिओफोनिक ध्वनी पुनरुत्पादन,স্টেরিওফোনিক সাউন্ড প্রজনন
स्टिरिओफोनी,স্টেরিওফনি
स्टिरिओस्कोपी,স্টেরিওস্কোপি
तरीही चित्र,এখনও ছবি
उत्तेजन,উদ্দীপনা
स्टॉपबँड,স্টপব্যান্ড
संचयन,স্টোরেজ
स्टोरेज बॅटरी रूम,স্টোরেজ ব্যাটারি রুম
स्टोरेज डिव्हाइस,স্টোরেজ ডিভাইস
स्ट्रॅटोस्फीयर,স্ট্র্যাটোস্ফিয়ার
प्रवाह,স্ট্রিমিং
ताणून लांब करणे,প্রসারিত
स्ट्रिंग,স্ট্রিং
संरचित,কাঠামোগত
स्टुडिओ ब्लॉक,স্টুডিও ব্লক
स्टुडिओ सेंटर,স্টুডিও সেন্টার
स्टुडिओ लाइटिंग,স্টুডিও আলো
स्टुडिओ मॉनिटर्स,স্টুডিও মনিটর
स्टाईलस,স্টাইলাস
सबबँड एन्कोडिंग,সাবব্যান্ড এনকোডিং
सबबँड मास्किंग,সাবব্যান্ড মাস্কিং
सबबँड नमुने,সাবব্যান্ড নমুনা
सबनेट,সাবনেট
सबसॅम्पलिंग,সাবমলিং
ग्राहक,গ্রাহক
अचानक आयनोस्फीयरचा त्रास,হঠাৎ আয়নোস্ফিয়ারের ব্যাঘাত
सूर्य स्पॉट क्रियाकलाप,সান স্পট ক্রিয়াকলাপ
सुपर पॉवर ट्रान्समीटर,সুপার পাওয়ার ট্রান্সমিটার
सुपर सॅम्पलिंग,সুপার স্যাম্পলিং
सुपर सॉकेट,সুপার সকেট
सुपरहीटेड वाफ,সুপারহিটেড বাষ্প
सुपरहेटरोडिन,সুপারহিটারোডিন
सुपरहेटरोडिन कन्व्हर्टर,সুপারহিটারোডিন রূপান্তরকারী
सुपरहेटरोडिन रिसीव्हर,সুপারহিটারোডিন রিসিভার
सुपरइम्पोज्ड (चालू),সুপারিম্পোজড (বর্তমান)
सुपरपोजिशन,সুপারিপজিশন
सुपरपोजिशन,সুপারপজিশন
सुपरसोनिक,সুপারসোনিক
पुरवठा नलिका,সরবরাহ নালী
दडपशाही ग्रीड,দমন গ্রিড
पृष्ठभागाचा आवाज,পৃষ্ঠের শব্দ
पृष्ठभाग लाट,পৃষ্ঠ তরঙ্গ
सर्फिंग,সার্ফিং
लाट,উত্সাহ
आसपासच्या,চারপাশ
संवेदनाक्षमता,সংবেদন
संवेदनशीलता,সংবেদনশীলতা
निलंबित,স্থগিত
स्वॅप,অদলবদল
स्वीप सर्किट,সুইপ সার্কিট
स्विच,স্যুইচ
स्विच बोर्ड,স্যুইচ বোর্ড
नियंत्रण युनिट चालू करा,নিয়ন্ত্রণ ইউনিট চালু করুন
स्विचिंग,স্যুইচিং
प्रतीक दर,প্রতীক হার
सममितीय,প্রতিসম
समक्रमित (सिंक्रोनस),সিঙ্ক (সিঙ্ক্রোনাস)
समक्रमित नाडी,সিঙ্ক ডাল
समक्रमण हस्तांतरण,সিঙ্ক ট্রান্সফার
संकालन,সিঙ্ক্রোনাইজেশন
समक्रमित,সিঙ্ক্রোনাইজড
सिंक्रोनस,সিঙ্ক্রোনাস
सिंक्रोनस मोटर,সিঙ্ক্রোনাস মোটর
Synergic,সিনারজিক
Synergistic,সিনারজিস্টিক
समन्वय,সিনারজি
सिंटॅक्टिक,সিনট্যাকটিক
मांडणी,বাক্য গঠন
वाक्यरचनेची चूक,বাক্যগঠন ত্রুটি
सिंथेसाइझर,সিনথেসাইজার
सिंथेसाइझर कार्ड,সিনথেসাইজার কার্ড
प्रणाली,পদ্ধতি
सिस्टम आर्किटेक्चर,সিস্টেম আর্কিটেকচার
सिस्टम डिझाइन,ব্যবস্থা পরিকল্পনা
सिस्टम मेनू,সিস্টেম মেনু
टॅग,ট্যাগ
परत बोला,ফিরে কথা
टेप,টেপ
टेप रेकोर्डर,টেপ রেকর্ডার
टेप काप,টেপ স্লাইসিং
टेपर्ड,ট্যাপার্ড
लक्ष्य,লক্ষ্য
आयात मालावरील जकात,শুল্ক
टास्क बार,টাস্ক বার
तांत्रिक,প্রযুক্তিগত
तांत्रिक आव्हान,প্রযুক্তিগত চ্যালেঞ্জ
तांत्रिक वैशिष्ट्ये,প্রযুক্তিগত বৈশিষ্ট্য
तांत्रिक मार्गदर्शक तत्त्वे,প্রযুক্তিগত নির্দেশিকা
तांत्रिक मापदंड,টেকনিক্যাল প্যারামিটার
तांत्रिक गुणवत्ता,প্রযুক্তিগত গুণ
तांत्रिक स्नॅग,প্রযুক্তিগত ছিনতাই
तंत्र,প্রযুক্তি
तांत्रिक अडचणी,প্রযুক্তিগত সীমাবদ্ধতা
तंत्रज्ञान,প্রযুক্তি
तंत्रज्ञान मूल्यांकन,প্রযুক্তি মূল্যায়ন
टेलिकास्टिंग,টেলিকাস্টিং
टेलिसिन,টেলিসিন
टेलीग्राफी,টেলিগ্রাফি
टेलिमेटिक्स,টেলিমেটিক্স
टेलिमेटरिंग,টেলিমেটারিং
टेलिफोन,টেলিফোন
टेलिटेक्स्ट,টেলিটেক্সট
टेलिव्हिजन,টেলিভিশন
तापमान,তাপমাত্রা
तापमान नियंत्रण,যথোপযুক্ত সৃষ্টিকর্তা
ऐहिक,অস্থায়ী
ऐहिक व्यवस्थापन,অস্থায়ী পরিচালনা
ऐहिक अनावश्यकता,অস্থায়ী অপ্রয়োজনীয়তা
ताणासंबंधीचा शक्ती,টেনসিল শক্তি
तंबू,তাঁবু
तेराबाइट (टीबी),টেরাবাইট (টিবি)
टर्मिनल,টার্মিনাল
टर्मिनल अ‍ॅडॉप्टर्स,টার্মিনাল অ্যাডাপ্টার
टर्मिनल उपकरणे,টার্মিনাল সরঞ্জাম
संपुष्टात आणणे,সমাপ্তি
समाप्त प्रतिकार,সমাপ্তি প্রতিরোধ
समाप्ती,সমাপ্তি
टर्मिनेटर,টার্মিনেটর
भूप्रदेश प्रोफाइल,ভূখণ্ডের প্রোফাইল
तृतीयक वळण,তৃতীয় বাতাস
चाचणी,পরীক্ষা
चाचणी डेटा,পরীক্ষার ডেটা
चाचणी प्रतिमा,পরীক্ষার চিত্র
चाचणी सिग्नल,পরীক্ষা সংকেত
परीक्षक,পরীক্ষক
चाचणी,পরীক্ষামূলক
चाचण्या आणि मोजमाप,পরীক্ষা এবং পরিমাপ
थर्मल आवाज,তাপীয় শব্দ
थर्मल ओव्हरलोड रिले,তাপ ওভারলোড রিলে
थर्मिओनिक रेक्टिफायर,থার্মিয়োনিক রেকটিফায়ার
थर्माकोपल,থার্মোকল
थर्मामीटर,থার্মোমিটার
थर्मोस्टॅट,থার্মোস্ট্যাট
थिम्बल,থিম্বল
थोरिएटेड फिलामेंट,থোরিয়েটেড ফিলামেন্ট
धागा,থ্রেড
तीन टप्प्यात पुरवठा,তিন ধাপ সরবরাহ
तीन फेज ट्रान्सफॉर्मर,তিন ফেজ ট্রান্সফর্মার
उंबरठा,থ্রেশহোল্ড
घसा मायक्रोफोन,গলা মাইক্রোফোন
थ्रस्ट,থ্রাস্ট
थायरट्रॉन,থাইরেট্রন
थायरिस्टर,থাইরিস্টর
टिल्ट,কাত
लाकूड,টিম্ব্রে
वेळ,সময়
वेळ बेस,সময় বেস
वेळ कोड,সময় কোড
वेळ स्थिर,সময় ধ্রুবক
वेळ विलंब,সময় বিলম্ব
वेळ डोमेन,সময় ডোমেন
वेळ नमुना,সময় নমুনা
वेळ ताणणे,সময় প্রসারিত
टाइमर,টাইমার
शीर्षक पट्टी,শিরোনাম বাক্স
टू आणि फ्रो मोशन,এবং মোশন
