Gujarati,Punjabi
રાણી માતા,ਰਾਣੀ ਮਾਂ
રાજવી રાણી,ਰਾਣੀ ਰਾਜੀ
ક્વિસલિંગ,ਕੁਇਜ਼ਲਿੰਗ
ક્વિસલિંગ,ਕੁਇਜ਼ਲਿੰਗ
ભાડું છોડો,ਕਿਰਾਇਆ ਛੱਡ ਦਿਓ
ધ્રુજારી,ਕੰਬਣੀ
વોરન્ટો,ਵਾਰੰਟੋ
રેસ,ਦੌੜ
વંશીય સર્વોપરિતા,ਨਸਲੀ ਸਰਵਉੱਚਤਾ
રેક,ਰੈਕ
રેક,ਰੈਕ
દરોડો પાડ્યો,ਛਾਪਾ ਮਾਰਿਆ
દરોડો પાડ્યો,ਛਾਪਾ ਮਾਰਿਆ
રેમ્પાર્ટ,ਰਾਮਪਾਰਟ
રેમ્પાર્ટ,ਰਾਮਪਾਰਟ
લૂંટફાટ,ਲੁੱਟ
ખંડણી,ਰਿਹਾਈ
ખંડણી,ਰਿਹਾਈ
તબાહી,ਤਬਾਹੀ
તબાહી,ਤਬਾਹੀ
ક્ષેત્ર,ਖੇਤਰ
પાછળનો રક્ષક,ਪਿਛਲਾ ਗਾਰਡ
પાછળના રક્ષકની ક્રિયા,ਰੀਅਰ ਗਾਰਡ ਐਕਸ਼ਨ
બળવાખોર,ਬਾਗੀ
બળવો,ਬਗਾਵਤ
બળવાની માન્યતા,ਬਗਾਵਤ ਦੀ ਮਾਨਤਾ
રીકન્ડક્શન,ਰੀਕੰਡਕਸ਼ਨ
રિકોનિસન્સ,ਪੁਨਰ ਖੋਜ
પુનઃનિર્માણ,ਪੁਨਰ ਨਿਰਮਾਣ
રેકોર્ડ,ਰਿਕਾਰਡ
રેકોર્ડ ઓફિસ,ਰਿਕਾਰਡ ਦਫਤਰ
રેકોર્ડ નિવૃત્તિ,ਰਿਟਾਇਰਮੈਂਟ ਰਿਕਾਰਡ ਕਰੋ
લાલ શર્ટ,ਲਾਲ ਕਮੀਜ਼
સુધારણા,ਸੁਧਾਰ
શરણાર્થી,ਸ਼ਰਨਾਰਥੀ
રેગાલિયા,ਰੀਗਾਲੀਆ
રેગાલિયા,ਰੀਗਾਲੀਆ
રેગાલિયા,ਰੀਗਾਲੀਆ
રીજન્સી,ਰੀਜੈਂਸੀ
કારભારી,ਰੀਜੈਂਟ
કારભારી રાણી,ਰੀਜੈਂਟ ਰਾਣੀ
રેજીસાઈડ,Regicide
રેજીસાઇડ્સ,ਰੈਜੀਸਾਈਡਸ
શાસન,ਸ਼ਾਸਨ
શાસન,ਸ਼ਾਸਨ
પ્રદેશ,ਖੇਤਰ
શાસન વર્ષ,ਰੀਜਨਲ ਸਾਲ
રેગ્નન્ટ,ਰੀਗਨੈਂਟ
રેગ્નમ,ਰੈਗਨਮ
રીક,ਰੀਚ
શાસન,ਰਾਜ ਕਰੋ
શાસન,ਰਾਜ ਕਰੋ
રાજ પરિવાર,ਰਾਜ ਕਰਨ ਵਾਲਾ ਪਰਿਵਾਰ
આતંકનું શાસન,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
આતંકનું શાસન,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
મજબૂત કરો,ਮਜ਼ਬੂਤ
મજબૂતીકરણ,ਮਜ਼ਬੂਤੀ
પુનઃસ્થાપન,ਬਹਾਲੀ
ફરીથી રોકાણ કરો,ਮੁੜ ਨਿਵੇਸ਼ ਕਰੋ
રિલે પોસ્ટ,ਰੀਲੇਅ ਪੋਸਟ
રિલે માર્ગ,ਰੀਲੇਅ ਰੂਟ
રિલે સિસ્ટમ,ਰੀਲੇਅ ਸਿਸਟਮ
પ્રકાશન,ਜਾਰੀ ਕਰੋ
પ્રકાશન,ਜਾਰੀ ਕਰੋ
ત્યાગ,ਤਿਆਗ
ત્યાગ,ਤਿਆਗ
રેપર્ટરી (= ઇન્વેન્ટરી),ਰੀਪਰਟਰੀ (=ਸੂਚੀ)
ભંડાર,ਰਿਪੋਜ਼ਟਰੀ
ભંડાર,ਰਿਪੋਜ਼ਟਰੀ
પ્રજાસત્તાક,ਗਣਤੰਤਰ
ગણતંત્ર દિવસ,ਗਣਤੰਤਰ ਦਿਵਸ
રીસ્ક્રીપ્ટ,ਰੀਸਕ੍ਰਿਪਟ
રીસ્ક્રીપ્ટ,ਰੀਸਕ੍ਰਿਪਟ
રહેવાસી,ਨਿਵਾਸੀ
પુનઃસ્થાપન,ਬਹਾਲੀ
પુનરુત્થાન,ਪੁਨਰ-ਉਥਾਨ
પુનરુત્થાન,ਪੁਨਰ-ਉਥਾਨ
પીછેહઠ,ਪਿੱਛੇ ਹਟਣਾ
ઊલટું (સિક્કાનું),ਉਲਟਾ (ਇੱਕ ਸਿੱਕੇ ਦਾ)
બળવો,ਬਗਾਵਤ
ક્રાંતિ,ਇਨਕਲਾਬ
"ક્રાંતિ, ફ્રેન્ચ","ਇਨਕਲਾਬ, ਫ੍ਰੈਂਚ"
ક્રાંતિ ભવ્ય,ਇਨਕਲਾਬ ਸ਼ਾਨਦਾਰ
"ક્રાંતિ, ઔદ્યોગિક","ਇਨਕਲਾਬ, ਉਦਯੋਗਿਕ"
રાઇઝિંગ,ਵਧ ਰਿਹਾ ਹੈ
રોટન-બરો,ਰਟਨ-ਬੋਰੋ
રફ રાઇડર્સ,ਰਫ ਰਾਈਡਰਜ਼
રાઉન્ડ-હેડ્સ,ਗੋਲ-ਸਿਰ
રાઉટ,ਰੂਟ
રોયલ પ્રેક્ષકો,ਸ਼ਾਹੀ ਦਰਸ਼ਕ
રોયલ ચાર્ટર,ਸ਼ਾਹੀ ਚਾਰਟਰ
રોયલ ક્રેસ્ટ,ਰਾਇਲ ਕਰੈਸਟ
રોયલ ક્રેસ્ટ,ਰਾਇਲ ਕਰੈਸਟ
રોયલ હુકમનામું,ਸ਼ਾਹੀ ਫ਼ਰਮਾਨ
રૂબ્રિક,ਰੁਬਰਿਕ
ખંડેર,ਖੰਡਰ
દોડવીર,ਦੌੜਾਕ
તોડફોડ,ਸਾੜ-ਫੂਕ
સાબર,ਸਾਬਰ
સાબર્સ,ਸਾਬਰ
બલિદાન,ਕੁਰਬਾਨੀ
બલિદાન,ਕੁਰਬਾਨੀ
બલિદાન,ਕੁਰਬਾਨੀ
સલામત આચરણ,ਸੁਰੱਖਿਅਤ ਆਚਰਣ
સેફગાર્ડ,ਸੁਰੱਖਿਆ
સેફગાર્ડ,ਸੁਰੱਖਿਆ
સુરક્ષા ફરજો,ਸੁਰੱਖਿਆ ਦੇ ਫਰਜ਼
સેલી,ਸੈਲੀ
સેલી-બંદર,ਸੈਲੀ-ਪੋਰਟ
રાજદંડ,ਰਾਜਦੰਡ
સ્કીમિટર,ਸਿਮੀਟਰ
બીજી એસ્ટેટ,ਦੂਜੀ ਜਾਇਦਾਦ
સંપ્રદાય,ਸੰਪਰਦਾ
સંપ્રદાય,ਸੰਪਰਦਾ
જપ્તી,ਦੌਰਾ
જપ્તી,ਦੌਰਾ
સેનેટ,ਸੈਨੇਟ
સેનેટ,ਸੈਨੇਟ
સેનેટ,ਸੈਨੇਟ
સેનેટ,ਸੈਨੇਟ
નોકર (=બોર્ડર અથવા વિલિન),ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ)
નોકર (=બોર્ડર અથવા વિલિન),ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ)
છાયા રાજા,ਸ਼ੈਡੋ ਰਾਜਾ
શિપ મની,ਪੈਸੇ ਭੇਜੋ
શોક ટુકડીઓ (= તોફાન ટુકડીઓ),ਸਦਮਾ ਫੌਜਾਂ (= ਤੂਫਾਨ ਫੌਜਾਂ)
ટૂંકી સંસદ,ਛੋਟੀ ਸੰਸਦ
અથડામણ,ਝੜਪ
ગુલામ,ਗੁਲਾਮ
ગુલામી,ਗੁਲਾਮੀ
ગુલામી,ਗੁਲਾਮੀ
સૈનિક રાજનેતા,ਸਿਪਾਹੀ ਰਾਜਨੇਤਾ
ભાલા,ਬਰਛੀ
ભાલા-માથું,ਬਰਛੀ—ਸਿਰ
ગોળાકાર,ਗੋਲਾ
સ્ફ્રાજીસ્ટિક્સ,ਸਫ੍ਰੈਗਿਸਟਿਕਸ
સિસ્ટમ બગાડે છે,ਸਿਸਟਮ ਨੂੰ ਵਿਗਾੜਦਾ ਹੈ
સ્ક્વેર,ਸਕਵਾਇਰ
સ્ક્વેર,ਸਕਵਾਇਰ
સ્ક્વેરઆર્કી,ਸਕਵਾਇਰਚਾਰੀ
સ્ક્વેરઆર્કી,ਸਕਵਾਇਰਚਾਰੀ
ધોરણ,ਮਿਆਰੀ
ધોરણ-વાહક,ਮਿਆਰੀ-ਦਾਤਾ
સ્થાયી સૈન્ય,ਖੜੀ ਫੌਜ
સ્ટેન્ડિંગ ઓર્ડર,ਸਥਾਈ ਆਦੇਸ਼
સ્ટેન્ડિંગ ઓર્ડર,ਸਥਾਈ ਆਦੇਸ਼
સ્ટેટ્સમેન,ਸਟੇਟਸਮੈਨ
સ્ટોન શિલાલેખ,ਪੱਥਰ ਦਾ ਸ਼ਿਲਾਲੇਖ
તોફાન ટુકડીઓ,ਤੂਫ਼ਾਨ ਫ਼ੌਜ
સ્ટ્રેટેજમ,ਰਣਨੀਤੀ
વ્યૂહરચના,ਰਣਨੀਤੀ
વ્યૂહરચના,ਰਣਨੀਤੀ
વ્યૂહરચના,ਰਣਨੀਤੀ
સ્ટ્રેટોક્રસી,ਸਟਰੈਟੋਕਰੇਸੀ
ઝઘડો,ਝਗੜਾ
ઝઘડો,ਝਗੜਾ
મજબૂત પકડ,ਮਜ਼ਬੂਤ ਪਕੜ
મજબૂત પકડ,ਮਜ਼ਬੂਤ ਪਕੜ
પેટાકંપની ટેલિઅન્સ,ਸਹਾਇਕ ਟੈਲਾਇੰਸ
ઉત્તરાધિકાર,ਉਤਰਾਧਿਕਾਰ
અનુગામી,ਉੱਤਰਾਧਿਕਾਰੀ
મતાધિકાર,ਮੱਤਭੇਦ
મતાધિકારવાદી,ਮਤਦਾਤਾ
સલ્તનત,ਸਲਤਨਤ
સલ્તનત સમયગાળો,ਸਲਤਨਤ ਦੀ ਮਿਆਦ
શરણાગતિ,ਸਮਰਪਣ
સુઝેરેન,ਸੁਜ਼ਰੇਨ
સુઝેરેન રાજ્ય,ਸੁਜ਼ਰੇਨ ਰਾਜ
તલવારબાજ,ਤਲਵਾਰਬਾਜ਼
તમ્માની સોસાયટી,ਟੈਮਨੀ ਸੋਸਾਇਟੀ
ટેમ્પર્ડ તલવાર,ਗੁੱਸੇ ਵਾਲੀ ਤਲਵਾਰ
ભાડૂત,ਕਿਰਾਏਦਾਰ
ભાડૂત,ਕਿਰਾਏਦਾਰ
પ્રદેશ,ਖੇਤਰ
પ્રદેશ,ਖੇਤਰ
પ્રદેશ સરકાર,ਖੇਤਰੀ ਸਰਕਾਰ
આતંકવાદ,ਅੱਤਵਾਦ
ત્રીજી એસ્ટેટ,ਤੀਜੀ ਜਾਇਦਾਦ
ત્રણ વસાહતો,ਤਿੰਨ ਜਾਇਦਾਦਾਂ
ટોલ,ਕਰ
ટોલ હાઉસ,ਟੋਲ ਹਾਊਸ
કબર,ਕਬਰ
ટોરી,ਟੋਰੀ
ટોટેમ,ਟੋਟੇਮ
ટાવર,ਟਾਵਰ
ટાવર,ਟਾਵਰ
વિજય ટાવર,ਜਿੱਤ ਦਾ ਟਾਵਰ
દેશદ્રોહી,ਗੱਦਾਰ
વિશ્વાસઘાત,ਧੋਖੇਬਾਜ਼ੀ
રાજદ્રોહ,ਦੇਸ਼ਧ੍ਰੋਹ
સંધિ,ਸੰਧੀ
યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું),ਲੜਾਈ ਦੁਆਰਾ ਅਜ਼ਮਾਇਸ਼ (=ਲੜਾਈ ਦੁਆਰਾ ਪਗਡੰਡੀ)
શ્રદ્ધાંજલિ,ਸ਼ਰਧਾਂਜਲੀ
શ્રદ્ધાંજલિ,ਸ਼ਰਧਾਂਜਲੀ
શ્રદ્ધાંજલિ જમીન,ਸ਼ਰਧਾਂਜਲੀ ਜ਼ਮੀਨ
ત્રિવિધ જોડાણ,ਤੀਹਰਾ ਗਠਜੋੜ
ટ્રિપલ entente,ਤ੍ਰੈ ਗੁਣ
વિજય,ਜਿੱਤ
વિજય,ਜਿੱਤ
ગરબડ,ਗੜਬੜ
જુલમી હત્યા,ਜ਼ਾਲਮ
જુલમી હત્યા,ਜ਼ਾਲਮ
જુલમ,ਜ਼ੁਲਮ
જુલમ,ਜ਼ੁਲਮ
જુલમી,ਜ਼ਾਲਮ
ઉહલાન,ਉਹਲਾਨ
ઉકાસે,ਉਕਾਸੇ
ઉકાસે,ਉਕਾਸੇ
ઉલેમા,ਉਲੇਮਾ
અલ્ટીમેટમ,ਅਲਟੀਮੇਟਮ
અલ્ટીમેટમ,ਅਲਟੀਮੇਟਮ
અંકલ સેમ,ਅੰਕਲ ਸੈਮ
અન્ડર-કિંગ,ਅਧੀਨ-ਰਾਜੇ
યુનાઇટેડ આઇરિશમેન,ਸੰਯੁਕਤ ਆਇਰਿਸ਼ਮੈਨ
સંયુક્ત રાષ્ટ્રો,ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ
સંયુક્ત પ્રાંતો,ਸੰਯੁਕਤ ਸੂਬੇ
સંયુક્ત પ્રાંતો,ਸੰਯੁਕਤ ਸੂਬੇ
અવિશ્વસનીય કિલ્લો,ਵਿਲੱਖਣ ਕਿਲਾ
સાર્વત્રિક રાજા,ਯੂਨੀਵਰਸਲ ਰਾਜਾ
સાર્વત્રિક મતાધિકાર,ਯੂਨੀਵਰਸਲ ਮਤਾ
બળવો,ਵਿਦਰੋਹ
હડપચી,ਹੜੱਪਣਾ
હડપ કરનાર,ਹੜੱਪਣ ਵਾਲਾ
યુટોપિયા,ਯੂਟੋਪੀਆ
તોડફોડ,ਵੰਦਲ
તોડફોડ,ਬਰਬਾਦੀ
વેનગાર્ડ,ਵੈਨਗਾਰਡ
વાનગાર્ડ,ਵੈਨਗਾਰਡ
વેનગાર્ડ,ਵੈਨਗਾਰਡ
વરાંજીયન,ਵਾਰੰਜੀਅਨ
વરાંજિયન રક્ષક,ਵਾਰੰਜੀਅਨ ਗਾਰਡ
વાસલ,ਵਾਸਲ
વાસલ,ਵਾਸਲ
વાસલ રાજ્ય,ਵਾਸਲ ਰਾਜ
વેટિકન કાઉન્સિલ,ਵੈਟੀਕਨ ਕੌਂਸਲ
વહાણ,ਜਹਾਜ਼
વહાણ,ਜਹਾਜ਼
વહાણ,ਜਹਾਜ਼
ઉપ-રાજા,ਉਪ-ਰਾਜੇ
વાઇસરોય,ਵਾਇਸਰਾਏ
વાઇસરોયલ્ટી = વાઇસરોયશિપ,ਵਾਇਸਰਾਏਲਟੀ = ਵਾਇਸਰਾਇਟੀ
વિક્ટર,ਵਿਕਟਰ
વિજય,ਜਿੱਤ
વિલેન,ਵਿਲੀਨ
સફર,ਯਾਤਰਾ
સંવેદનશીલ ગઢ,ਕਮਜ਼ੋਰ ਕਿਲ੍ਹਾ
વોલ પેઇન્ટિંગ,ਕੰਧ ਚਿੱਤਰਕਾਰੀ
વોલ પેઇન્ટિંગ,ਕੰਧ ਚਿੱਤਰਕਾਰੀ
યુદ્ધ,ਜੰਗ
યુદ્ધ-સ્વામી,ਯੁੱਧ-ਪ੍ਰਭੂ
યોદ્ધા,ਯੋਧਾ
યોદ્ધા,ਯੋਧਾ
યોદ્ધા,ਯੋਧਾ
યુદ્ધ જહાજ,ਜੰਗੀ ਜਹਾਜ਼
વૉચ-વર્ડ,ਪਹਿਰਾ-ਸ਼ਬਦ
કલ્યાણ રાજ્ય,ਕਲਿਆਣਕਾਰੀ ਰਾਜ
કલ્યાણ કાર્ય,ਭਲਾਈ ਕਾਰਜ
વ્હિગ,ਵਿਗ
સફેદ ધ્વજ,ਚਿੱਟਾ ਝੰਡਾ
વ્હાઇટમેનનો બોજ,ਗੋਰਿਆਂ ਦਾ ਬੋਝ
વિશ્વ સામ્રાજ્ય,ਵਿਸ਼ਵ ਸਾਮਰਾਜ
વિશ્વ ચળવળ,ਵਿਸ਼ਵ ਅੰਦੋਲਨ
વિશ્વ રાજકારણ,ਵਿਸ਼ਵ ਰਾਜਨੀਤੀ
વિશ્વ શક્તિ,ਵਿਸ਼ਵ ਸ਼ਕਤੀ
વિશ્વ યુદ્ધ,ਵਿਸ਼ਵ ਯੁੱਧ
Wreeker,ਵਿਕਰੇਤਾ
બરબાદીનો સુધારો,ਵਿਨਾਸ਼ਕਾਰੀ ਸੋਧ
ઝેનેલેસિસ,ਜ਼ੈਨੇਲੇਸਿਸ
ઝેનોફોબિયા,ਜ਼ੈਨੋਫੋਬੀਆ
યાન્કી,ਯੈਂਕੀ
પીળો જેકેટ,ਪੀਲੀ ਜੈਕਟ
પીળો માણસ,ਪੀਲਾ ਆਦਮੀ
પીળો જોખમ,ਪੀਲਾ ਖ਼ਤਰਾ
યલો પ્રેસ,ਪੀਲਾ ਪ੍ਰੈਸ
યંગ ટર્ક્સ,ਨੌਜਵਾਨ ਤੁਰਕ
ઝિયસ,ਜ਼ਿਊਸ
ઝાયોનિઝમ,ਜ਼ਾਇਓਨਿਜ਼ਮ
પારસી ધર્મ,ਜੋਰੋਸਟ੍ਰੀਅਨਵਾਦ
