Malayalam,Hindi
താപ ട്യൂണിംഗ്,तापीय समस्वरण
താപ ട്യൂണിംഗ് സമയം,तापीय समस्वरण काल
ചൂട് യൂണിറ്റ്,ताप मात्रक
"തെർമൽ യൂസ് മൾട്ടിപ്ലയർ, താപ ഉപയോഗ ഗുണകം","तापीय उपयोजन गुणक, तापिक उपयोग गुणक"
കലോറിഫിക് മൂല്യം,ऊष्मीय मान
താപ പ്രവേഗം,तापीय वेग
താപ വൈബ്രേഷൻ,ऊष्मीय कंपन
താപ തരംഗം,तापीय तरंग
ചൂടാക്കൽ,तापीयन
ചൂട് സജീവമാക്കി,ताप सक्रियित
ചൂട് സെൻസിറ്റീവ് റെസിസ്റ്റർ,ताप सुग्राही प्रतिरोधक
താപ അക്ഷം,ऊष्मीय अक्ष
ചൂടാക്കൽ,तापायन
തപാനിയൻ സ്വഭാവസവിശേഷതകൾ,तापायनी अभिलक्षणिक
താപ കറന്റ്,तापयनिक धारा
തെർമൽ ഡിറ്റക്ടർ,तापायनिक संसूचक
തെർമോണിക് ഡയോഡ്,तापायनिक डायोड
താപ പ്രഭാവം,तापायनी प्रभाव
തെർമോണിക് ഉദ്വമനം,तापायनिक उत्सर्जन
തെർമോണിക് റിലേ,तापायनिक रिले
തെർമോണിക് വാൽവ്,तापायनिक वाल्व
തെർമോണിക് വോൾട്ട്മീറ്റർ,तापायनिक वोल्टमापी
തെർമോണിക് ഫംഗ്ഷൻ,तापायनिक कार्य-फलन
തെർമോഡൈനാമിക്സ്,तापायनिकी
താപ പ്ലാസ്മ,ताप-प्लैज़्मा
"ഹീറ്റ് റെസിസ്റ്ററുകൾ, തെർമിസ്റ്ററുകൾ, ഹീറ്റ് റെസിസ്റ്ററുകൾ","तापी प्रतिरोधक, थर्मिस्टर, ऊष्म प्रतिरोधक"
ചൂട് പ്രതിരോധശേഷിയുള്ള തൈറിസ്റ്റർ,ऊष्म प्रतिरोधी तेजमापी
തെർമിസ്റ്റർ പാലം,थर्मिस्टर सेतु
താപ ഇലക്ട്രോൺ ചൂടാക്കൽ ഇലക്ട്രോൺ,"तापिक इलेक्ट्रॉन, तापन इलेक्ट्रॉन"
താപ തന്മാത്രാ മർദ്ദം,ताप अणुक दाब
തെർമോ ഇലക്ട്രിക് ജോഡി,ताप-वैद्युत युग्म
താപ വ്യാപനം,तापीय विसरण
തെർമോഇലക്ട്രിക് വിപരീതം,ताप-वैद्युत प्रतिलोमन
തെർമോഇലക്ട്രിക് ചുമക്കുന്ന ശക്തി,ताप-विद्युत वाहक बल
തെർമോ ഇലക്ട്രിക് ഗാൽവനോമീറ്റർ,ताप-वैद्युत धारामापी
താപ ദ്രാവകം-മെക്കാനിക്കൽ പ്രഭാവം,तापीय द्रव-यांत्रिक प्रभाव
താപ കാന്തിക പ്രഭാവം,ताप चुंबकीय प्रभाव
"തെർമോ ന്യൂക്ലിയർ പ്രതികരണം, തെർമോ ന്യൂക്ലിയർ പ്രതികരണം","तापनाभिकीय अभिक्रिया, ताप न्यूक्लीय अभिक्रिया"
താപനില റെഗുലേറ്റർ,ताप-नियामक
തെർമോ ഇലക്ട്രിക് അമ്മീറ്റർ,तापाविद्युत ऐमीटर
തെർമോകെമിക്കൽ കലോറികൾ,ऊष्मरासायनिक कैलोरी
തെർമോകെമിക്കൽ സ്ഥിരാങ്കം,ऊष्मरासायनिक स्थिरांक
തെർമോകെമിക്കൽ സമവാക്യം,ऊष्मरासायनिक समीकरण
തെർമോകെമിക്കൽ നിയമം,ऊष्मरासायनिक नियम
തെർമോകെമിക്കൽ യൂണിറ്റ്,ऊष्मरासायनिक मात्रक
തെർമോകെമിക്കൽ മൂല്യം,ऊष्मरासायनिक मान
ചൂട് കംപ്രഷൻ,ताप संपीडन
ചൂട് കംപ്രഷൻ ബോണ്ട്,ताप संपीडन बंधन
തെർമോ ഇലക്ട്രിക് കിണർ,ताप-वैद्युत कूप
തെർമോഡൈനാമിക്,ऊष्मागतिक
തെർമോഡൈനാമിക് കൺവെൻഷൻ,ऊष्मागतिक रूढ़ि
തെർമോഡൈനാമിക് കോർഡിനേറ്റുകൾ,ऊष्मागतिक निर्देशांक
തെർമോഡൈനാമിക് സൈക്കിൾ,ऊष्मागतिक चक्र
തെർമോഡൈനാമിക് ഡാറ്റ,ऊष्मागतिक आँकड़े
തെർമോഡൈനാമിക് ഡെറിവേറ്റീവ്,ऊष्मागतिक व्युत्पत्ति
തെർമോഡൈനാമിക് ഡെറിവേറ്റീവ്,ऊष्मागतिक अवकलज
തെർമോഡൈനാമിക് ഡയഗ്രം,ऊष्मागतिक आरेख
തെർമോഡൈനാമിക് ഡിസോസിയേഷൻ സ്ഥിരാങ്കം,ऊष्मागतिक वियोजन स्थिरांक
തെർമോഡൈനാമിക് കാര്യക്ഷമത,ऊष्मागतिक दक्षता
സംസ്ഥാനത്തിന്റെ തെർമോഡൈനാമിക് സമവാക്യം,आवस्था का ऊष्मागतिक समीकरण
തെർമോഡൈനാമിക് സന്തുലിതാവസ്ഥ,ऊष्मागतिक साम्य
തെർമോഡൈനാമിക് അനുരണനം,ऊष्मागतिक उच्चावचन
തെർമോഡൈനാമിക് ഐഡന്റിറ്റികൾ,ऊष्मागतिक सर्वसमिका
തെർമോഡൈനാമിക് അസമത്വം,ऊष्मागतिक असमिका
തെർമോഡൈനാമിക് നിയമം,ऊष्मागतिक नियम
തെർമോഡൈനാമിക് പെർടർബേഷൻ സിദ്ധാന്തം,ऊष्मागतिक क्षोभ सिद्धांत
തെർമോഡൈനാമിക് സാധ്യത,ऊष्मागतिक विभव
തെർമോഡൈനാമിക് പ്രോബബിലിറ്റി,ऊष्मागतिक प्रायिकता
തെർമോഡൈനാമിക് പ്രക്രിയ,ऊष्मागतिक प्रक्रम
തെർമോഡൈനാമിക് പ്രോപ്പർട്ടികൾ,ऊष्मागतिक गुणधर्म
തെർമോഡൈനാമിക് അളവ്,ऊष्मागतिक राशि
തെർമോഡൈനാമിക് റിവേഴ്സിബിലിറ്റി,ऊष्मागतिक ऊत्क्रमणीयता
തെർമോഡൈനാമിക് താപനില,ऊष्मागतिक तापक्रम
തെർമോഡൈനാമിക് സിസ്റ്റം,ऊष्मागतिक तंत्र
തെർമോഡൈനാമിക് വേരിയബിൾ,ऊष्मागतिक चर
തെർമോഡൈനാമിക് റിവേഴ്സിബിൾ,ऊष्मागतिकतः उत्क्रमणीय
തെർമോഡൈനാമിക്സ്,ऊष्मागतिकी
തെർമോപ്ലാസ്റ്റിക്,तापप्रत्यास्थ
തെർമോപ്ലാസ്റ്റിക് ഡാംപിംഗ്,तापप्रत्यास्थ अवमंदन
തെർമോഡൈനാമിക്സ് പ്രശ്നം,तापप्रत्यास्थाता-समस्या
ചൂട് ഇലാസ്തികത,ताप प्रत्यास्थता
തെർമോ ഇലക്ട്രിക്,ताप-वैद्युत
തെർമോ ഇലക്ട്രിക് കോഫിഫിഷ്യന്റ്,ताप-वैद्युत गुणांक
തെർമോ ഇലക്ട്രിക് കറന്റ്,ताप-वैद्युत धारा
തെർമോ ഇലക്ട്രിക് ഡയഗ്രം,ताप-वैद्युत आरेख
തെർമോഇലക്ട്രിക് അസ്വസ്ഥത,ताप-वैद्युत क्षोभ
തെർമോഇലക്ട്രിക് പ്രഭാവം,ताप-वैद्युत प्रभाव
തെർമോ ഇലക്ട്രിക് ജംഗ്ഷൻ,ताप-वैद्युत संधि
തെർമോ ഇലക്ട്രിക് ഗാൽവനോമീറ്റർ,ताप-वैद्युत धारामापी
തെർമോഇലക്‌ട്രിക് മൈക്രോ റഫ്രിജറന്റ്,ताप-विद्युत सूक्ष्म प्रशीतित्र
താപ വൈദ്യുതി മൊഡ്യൂൾ,ताप-विद्युत मॉडयूल
തെർമോ ഇലക്ട്രിക് പ്രതിഭാസം,ताप-वैद्युत परिघटना
തെർമോ ഇലക്ട്രിക് പവർ,ताप-वैद्युत शक्ति
തെർമോ ഇലക്ട്രിക് സീക്വൻസ്,ताप-वैद्युत अनुक्रम
തെർമോ ഇലക്ട്രിക് ഫീൽഡ്,ताप-वैद्युत प्रदिश
തെർമോഇലക്ട്രിക് തെർമോമീറ്റർ,ताप-वैद्युत तापमापी
തെർമോ-ഇലക്ട്രിസിറ്റി-തെർമോമെട്രി,ताप-वैद्युत-तापमिति
തെർമോഇലക്ട്രിക് വാൽവ് ഡാംപർ,ताप-वैद्युत वाल्व निपीडान्तर
താപ വൈദ്യുതി,ताप-विद्युत
"തെർമോ ഇലക്ട്രിക്, തെർമോലെമെന്റ്","ताप विद्युतक, थर्मोएलिमेंट"
തെർമോഫ്ലക്സ്,थर्मोफ्लक्स
തെർമോ-വൈദ്യുതകാന്തിക പ്രഭാവം,ताप-वैद्युत चुंबकीय प्रभाव
തെർമോഗ്രാഫ്,तापआलेख
"തെർമോഗ്രാഫർ, തെർമോഗ്രാഫ്","तापलेखी, ऊष्मलेखन"
തെർമോറൈറ്റിംഗ്,ऊष्मलेखन
ചൂട് ജെറ്റ്,ताप जेट
തെർമോസെറ്റ്,तापसंधि
തെർമോലുമിനെസെൻസ്,तापसंदीप्ति
താപ കാന്തിക,ताप चुंबकीय
താപ മെക്കാനിക്കൽ പ്രഭാവം,ऊष्मा यांत्रिक प्रभाव
"തെർമോമീറ്റർ, തെർമോമീറ്റർ","तापमापी, थर्मामीटर"
തെർമോഗ്രാഫർ,तापलेखी
താപ ചാലകത,तापमापीय चालकता
തെർമൽ ലാഗ്,तापमापीय पश्चता
താപനില സ്കെയിൽ,ताप-मापक्रम
തെർമോമെട്രിക് മെറ്റീരിയൽ,तापमापीय पदार्थ
തെർമോമെട്രി,तापमिति
താപ ചാലകശക്തി,ऊष्मीय चालक बल
"തെർമോ ന്യൂക്ലിയർ ഉപകരണങ്ങൾ, തെർമൽ ന്യൂക്ലിയർ ഉപകരണങ്ങൾ","तापनाभिकीय उपकरण, ताप न्यूक्लीय उपकरण"
"തെർമോ ന്യൂക്ലിയർ ബോംബ്, തെർമൽ ന്യൂക്ലിയർ ബോംബ്","तापनाभिकीय बम, ताप न्यूक्लीय बम"
"തെർമോ ന്യൂക്ലിയർ ഉപകരണം, തെർമോ ന്യൂക്ലിയർ ഉപകരണം","तापनाभिकीय युक्ति, तापन्यूक्लीय युक्ति"
"തെർമോ ന്യൂക്ലിയർ ഊർജ്ജം, താപ ന്യൂക്ലിയർ ഊർജ്ജം","तापनाभिकीय ऊर्जा, ताप न्यूक्लीय ऊर्जा"
തെർമോഫോൺ,थर्मोफोन
ഫോസ്ഫോറെസെൻസ്,तापस्फुरदीप्ति
തെർമോ ഇലക്ട്രിക് ബീം,ताप-वैद्युत पुंज
തെർമോപ്ലാസ്റ്റിക്,तापसुघट्य
ചൂട് റിസീവർ,ऊष्मा ग्राही
ചൂട് നിയന്ത്രണം,ताप-नियमन
ചൂട് റെഗുലേറ്റർ തല,ताप-नियामक शीर्ष
തെർമോഗൂലേഷൻ സംവിധാനം,ताप-नियमन क्रियाविधि
താപ റിലേ,तापीय रिले
തെർമോസ്,थर्मस
തെർമോമീറ്റർ,तापदर्शी
ചൂട് ഖര,ताप दृढ़-पदार्थ
"തെർമോസ്ഫിയർ, ബാഹ്യ അന്തരീക്ഷം","थर्मोस्फ़ीयर, बाह्य वायुमंडल"
തെർമോസ്റ്റാറ്റ്,तापस्थापी
ചൂട് സ്റ്റെബിലൈസർ,ताप स्थिरक पदार्थ
ചൂട് സ്റ്റെബിലൈസർ റിലേ,ताप स्थिरक रिले
ചൂട് സ്റ്റെബിലൈസർ സ്വിച്ച്,ताप स्थिरक स्विच
"തെർമോസ്റ്റാറ്റിക്കൽ കൺട്രോൾ, തെർമോസ്റ്റാറ്റിക്ക് കൺട്രോൾ","तापस्थीपी नियंत्रित, तापस्थापीयतः नियंत्रित"
തെർമോസ്റ്റാറ്റിക്സ്,ऊष्मास्थैतिकी
താപനില വ്യതിയാനം,ताप अनुचलन
തെർമോ ഇലക്ട്രിക് വോൾട്ട്മീറ്റർ,ताप-वैद्युत वोल्टमापी
തീറ്റ-ഫംഗ്ഷൻ,थीटा-फलन
തീറ്റ മെസൺ,थीटा मेसॉन
തീറ്റ-ചൂട്,थीटा-ताप
തെവെനിൻ സിദ്ധാന്തം,थेवेनीन प्रमेय
കട്ടിയുള്ള ദ്വിധ്രുവം,मोटा द्विध्रुव
കട്ടിയുള്ള പാളി കപ്പാസിറ്റർ,मोटी परत संधारित्र
കട്ടിയുള്ള ലെൻസ്,मोटा लेन्स
കട്ടിയുള്ള കണ്ണാടി,मोटा दर्पण
മാക്രോ ഉറവിടം,स्थूल स्रोत
മാക്രോ ലക്ഷ്യം,स्थूल लक्ष्य
കനം അനുപാതം,मोटाई अनुपात
വിരൽ അയോണൈസേഷൻ ചേമ്പർ,अंगुलित्र आयनन कोष्ठ
അംഗസ്താന രൂപം,अंगुस्ताना रूप
നേർപ്പിച്ച എയറോഫോയിൽ,तनु एरोफॉयल
"നേർത്ത ഫിലിം, നേർത്ത പാളി","तनुफ़िल्म, पतली परत"
നേർത്ത ഫിലിം സർക്യൂട്ട്,तनुफ़िल्म परिपथ
നേർത്ത പാളി സോളാർ സെൽ,तनु परत सौर सेल
നേർത്ത ഫിലിം ട്രാൻസിസ്റ്റർ,तनुफ़िल्म ट्रांजिस्टर
അപൂർവ അയോണൈസേഷൻ,विरल आयनन
നേർത്ത ലെൻസ്,पतला लैन्स
നേർത്ത ചിത്ര ട്യൂബ്,तनु चित्र नलिका
നേർത്ത പ്ലേറ്റ്,पतली पट्टिका
നേർപ്പിച്ച ഉറവിടം,तनु स्रोत
നേർത്ത ലക്ഷ്യം,तनु लक्ष्य
മൂന്നാമത്തെ സംഭാഷണകാരൻ,तृतीय प्रसंवादी
തെർമോഡൈനാമിക്സിന്റെ മൂന്നാം നിയമം,उष्मागतिकी का तीसरा नियम
മൂന്നാം തരം,तृतीय कोटि
ത്രിതല തത്വം,त्रिघाती सिद्धांत
ടോമസ് ഫെർമി ആറ്റോമിക് മോഡൽ,टॉमस फर्मी परमाणु मॉडल
തോമസ് ഫെർമി സമവാക്യം,टॉमस फर्मी समीकरण
തോംസൺ ഗുണകം,टॉमसन गुणांक
തോംസൺ കോഫിഫിഷ്യന്റ് ഓഫ് സ്കാറ്ററിംഗ്,प्रकीर्णन का टॉम्सन गुणांक
തോംസൺ പ്രഭാവം,टॉमसन प्रभाव
തോമാസിനി പരവലയം,टॉमसनी परवलय
തോംസൺ ചിതറിക്കുന്നു,टॉमसन प्रकीर्णन
തോറിയം,थोरियम
തോറിയം സീരീസ്,थोरियम श्रेणी
ചിന്താ പരീക്ഷണം,चिंतन प्रयोग
"ത്രെഡ്, ത്രെഡ്, വള (സ്ക്രൂ കീ)","सूत्र, धागा, चूड़ी (पेंच की)"
ത്രികക്ഷി പ്രശ്നം,त्रिपिंड समस्या
ത്രിവർണ പിക്ചർ ട്യൂബ്,त्रिवर्ण चित्र नलिका
ത്രിവർണ സംവിധാനം,त्रिवर्ण तंत्र
സ്റ്റീരിയോസ്കോപ്പിക് സൈഡ്,त्रिविम पंजर
സ്റ്റീരിയോ ഗ്രേറ്റിംഗ്,त्रिविम ग्रेटिंग
സ്റ്റീരിയോ ഓസിലേറ്റർ,त्रिविम दोलित्र
ട്രൈ-ഇലക്ട്രോഡി ലെൻസ്,त्रि-इलेक्ट्रोडी लेन्स
ട്രൈ-ഇലക്ട്രോൺ ബോണ്ട്,त्रि-इलेक्ट्रॉन आबंध
ട്രൈ ആംഗിൾ ആന്റിന,त्रि अंगी ऐन्टेना
ട്രയാഡ് പോയിന്റ് സമമിതി,त्रिधा बिन्दु सममिति
മൂന്ന് വർണ്ണ ചിത്ര ട്യൂബ്,त्रिगम रंगी चित्र नलिका
ട്രൈജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ,त्रिसंधि ट्रांजिस्टर
ത്രിപ്രനായക രീതി,त्रिप्रणायक विधि
മൂന്ന്-ഘട്ട മേസർ,त्रिस्तरीय मेसर
"ത്രീ-ഫേസ് സന്തുലിതാവസ്ഥ, ത്രീ-ഫേസ് സന്തുലിതാവസ്ഥ","त्रि-प्रवस्था साम्य, त्रि-प्रावस्था संतुलन"
ത്രികാല മോട്ടോർ,त्रिकला मोटर
"ട്രൈഫേസ് സിസ്റ്റം, ട്രൈഫേസ് സിസ്റ്റം, ട്രൈഫേസ് സിസ്റ്റം","त्रिप्रावस्था प्रणाली, त्रिप्रावस्था तंत्र, त्रिकला तंत्र"
മൂന്ന്-ഘട്ട തരം,त्रि-प्रावस्था प्ररूप
ട്രൈ-ക്വാണ്ടം ആറ്റം,त्रि-क्वांटम परमाणु
ട്രൈ-ക്വാണ്ടം അവസ്ഥ,त्रि-क्वांटम अवस्था
"ത്രിതാർ സംവിധാനം, ത്രിതാർ യന്ത്രം","त्रितार प्रणाली, त्रितार यंत्र"
ട്രൈ ബോഡി കൂട്ടിയിടി,त्रि-पिंड संघट्ट
മൂന്ന്-ഘട്ട ലേസർ,त्रिस्तरीय लेसर
ട്രിപ്പിൾ ആൾട്ടർനേറ്റർ,त्रिकल प्रत्यावर्तित्र
ട്രിപ്പിൾ സ്ട്രീം,त्रिकल धारा
ട്രിപ്പിൾ പോയിന്റ് എക്സ്ചേഞ്ച്,त्रिबिन्दु विनिमय
യാത്ര തടസ്സം,त्रिपथ-रोधनी
"സിൽ, പരിധി","देहली, प्रभावसीमा"
സിൽ ഏകാഗ്രത,देहली सांद्रता
സിൽ ഡിറ്റക്ടർ,देहली संसूचक
"sill dosage, sill dosage","देहली मात्रा, देहली डोज़"
വാതിൽ ഊർജ്ജം,देहली ऊर्जा
പരിധി ആവൃത്തി,देहली आवृत्ति
സിൽ പ്രകാശം,देहली प्रदीप्ति
കേൾവിയുടെ പരിധി,श्रव्यता की देहली
ശ്രവണ ശ്രേണി,श्रवण की देहली
ഡൽഹി സാധ്യത,देहली विभव
"സിൽ ട്യൂബ്, ഷിയറിംഗ് ട്യൂബ്","देहली नलिका, कर्तन नलिका"
പരിധി മൂല്യം,देहली मान
തീവ്രത പരിധി,तीव्रता देहली
വോക്കൽ മൈക്രോഫോൺ,कंठ माइक्रोफोन
വിരുദ്ധ പ്രതിരോധം,उपरोधी
വാൽവ് നിർത്തുക,उपरोधी वाल्व
പ്രതിരോധ പ്രക്രിയ,उपरोधी प्रक्रम
തുടർച്ചയായ ഒഴുക്ക്,सतत प्रवाही धारा
തുടർച്ചയായ ഓപ്പറേറ്റർ,सतत प्रचालक
"പ്രൊജക്ഷൻ, ഡ്രോപ്പ്","प्रक्षेप, पात"
"തള്ളുക, തള്ളുക","प्रणोद, क्षेप"
ത്രസ്റ്റ് ബൂസ്റ്റ്,प्रणोद वर्धन
ത്രസ്റ്റ് ചേമ്പർ,प्रणोद कोष्ठ
ത്രസ്റ്റ് കോഫിഫിഷ്യന്റ്,प्रणोद गुणांक
ത്രസ്റ്റ് ശുദ്ധീകരണ ഗുണകം,प्रणोद शुद्धि गुणांक
ത്രസ്റ്റ് നഷ്ടം,प्रणोद क्षय
ത്രസ്റ്റ് സമനില,प्रणोद समकारी
ത്രസ്റ്റ് ഗേജ്,प्रणोद प्रमापी
ത്രസ്റ്റ് ലോഡിംഗ്,प्रणोद भारण
ത്രസ്റ്റ് തെറ്റായ ക്രമീകരണം,प्रणोद असंरेखण
ത്രസ്റ്റ് ഔട്ട്പുട്ട്,प्रणोद निर्गम
ത്രസ്റ്റ് റിവേഴ്സൽ,प्रणोद उत्क्रमण
ത്രസ്റ്റ് ഡീകംപോസർ,प्रणोद अपघटक
ത്രസ്റ്റ് ഘടന,प्रणोद संरचना
ത്രസ്റ്റ് ടെർമിനൽ ഉപകരണങ്ങൾ,प्रणोद अंतक उपस्कर
ത്രസ്റ്റ് ഗേജ്,प्रणोद मापी
"thrust-force-torquemeter, thrusterk","प्रणोद-बल-आघूणमापी, थ्रस्टार्क"
ഇടിമിന്നൽ മേഘം,गर्ज मेघ
ഇടി കൊടുങ്കാറ്റ്,तड़ित झंझा
ഇടിമുഴക്കം,थन्डरबोल्ट
തൈരാട്രോൺ,थाइरेट्रॉन
തൈരാട്രോൺ ചിഹ്നം,थाइरेट्रॉन प्रतीपक
thyratron ടൈമർ,थाइरेट्रॉन समयाधार
തൈറിസ്റ്റർ,थाइरिस्टर
ജാതകം പുതുക്കുക,पुनर्निवेशी कुंडली
കുറഞ്ഞ മഴയുള്ള പ്രദേശം,अल्पक्षोभी क्षेत्र
"ബോണ്ട് വയർ, കണക്റ്റർ വയർ","बंधक तार, योजक तार"
അഫിലിയേറ്റ് ആർക്ക്,सहबद्ध चाप
ഫ്രീക്വൻസി ഇൻസ്ട്രക്ഷൻ പോയിന്റ്,आवृत्ति निदेश बिंदु
ഇറുകിയ വിന്യാസം,गाढ़ सुयोजन
ഇറുകിയ ബോണ്ട് ഏകദേശം,दृढ़ बंधन सन्निकटन
കേന്ദ്രീകൃത കപ്ലിംഗ്,गाढ़ युग्मन
കർശനമായി ബന്ധിച്ചിരിക്കുന്ന അവസ്ഥ,दृढ़ बद्ध अवस्था
ഇറക്കത്തിന്റെ കോൺ,नत कोण
റിട്ടേൺ പരിധി,प्रणति सीमा
ഓറിയന്റേഷൻ പ്യൂരിഫയർ,अभिनति शोधक
നെറ്റ് ആന്റിന,नत ऐन्टेना
നാറ്റ് അക്ഷം,नत अक्ष
ഇലക്ട്രോസ്കോപ്പ്,नत विद्युत्दर्शी
അഭിനന്ദനം,अभिनमन
ശബ്ദ നിലവാരം,"ध्वनि-स्वरूप, ध्वनि-गुणता"
"സമയം, കാലയളവ്, ദൈർഘ്യം","समय, काल, अवधि"
സമയ-ചലന പഠനം,समय-गति अध्ययन
സമയവും സമയ സ്കെയിലും,काल और कालमापन
സമയം വിപരീത ഫോർമുല,काल-व्युत्क्रमण-सूत्र
സമയം അർത്ഥമാക്കുന്നത്,कालिक माध्य
സമയ അക്ഷം,काल-अक्ष
ടൈംലൈൻ,समयाधार
ടൈമർ ജനറേറ്റർ,समयाधार जनित्र
സമയ താരതമ്യ ഘടകം,काल तुलनीयता गुणक
സമയ സ്ലോട്ട്,कालांक
ടൈമർ പൾസ്,कालनियंत्रक स्पंद
സമയം വർദ്ധനവ്,काल वृद्धि
കാലതാമസം സ്വഭാവം,काल विलंबी अभिलक्षणिक
സമയ കാലതാമസം പ്രഭാവം,काल विलंबी प्रभाव
കോൾ കാലതാമസം റിലേ,काल विलंब रिले
കറുത്ത ആശ്രിതത്വം,कालाश्रितता
സമയത്തെ ആശ്രയിച്ചിരിക്കുന്നു,कालाश्रित
സമയത്തെ ആശ്രയിച്ചുള്ള വേഗത,कालाश्रित वेग
സമയം ഡെറിവേറ്റീവ്,समय अवकलज
സമയ ദൂര വക്രം,काल दूरी वक्र
സംക്രമണം,कालांतरण
സമയ വിഭജനം മൾട്ടിപ്ലക്‌സിംഗ്,काल विभाग बहुसंकेतन
സമയം കണക്കാക്കൽ,समय आकलन
ദൈർഘ്യം,समयांतराल
"സമയ കവാടം, സമയ കവാടം","समय द्वार, समय गेट"
"സമയം സ്വതന്ത്രമായ, സമയത്തെ ആശ്രയിച്ചുള്ള","काल स्वतंत्र, काल अनाश्रित"
സമയം അവിഭാജ്യമാണ്,समय-समाकल
സമയ ഇടവേള,काल अंतराल
വിളി വിളി,काल जिटर
വൈകി സമയം വൈകി,"काल पश्चता, समय पश्चता"
സമയരേഖ,काल-रेखा
സമയ മാനേജ്മെന്റ്,समय व्यवस्थापन
സമയ മാർക്കർ,समय चिह्नित्र
സമയം മൾട്ടിപ്ലക്സ്,काल बहुसंकेत
കോൾ ഡിവിഷൻ മൾട്ടിപ്ലക്സ്,काल विभाग बहुसंकेत
സമയം മൾട്ടിപ്ലക്‌സിംഗ്,काल बहुसंकेतन
ഫ്ലൈറ്റ് സമയ രീതി,उड्डयन काल विधि
"ഫ്ലൈറ്റ് ടൈം സ്പെക്ട്രോമീറ്റർ, ഫ്ലൈറ്റ് ടൈം സ്പെക്ട്രോമീറ്റർ, ഫ്ലൈറ്റ് ടൈം സ്പെക്ട്രോമീറ്റർ","उड्डयन काल स्पेक्ट्रममापी, उड्डयन काल स्पेक्ट्रोमीटर, उड़ान काल स्पेक्ट्रोमीटर"
വിശ്രമ സമയം,विश्रांति काल
വിശ്രമ സമയ പ്രഭാവം,विश्रांति काल प्रभाव
ഫോളോ-അപ്പ് സമയം,अनुरणन काल
വൈബ്രേഷൻ സമയം,कंपन काल
സമയ പാത,काल पथ
സമകാലീനമായ കല,सामयिक कला
ബ്ലാക്ക്ഔട്ട്,काल श्मन
കാലക്രമത്തിലുള്ള പ്രവർത്തനം,कालोत्क्रमण संक्रिया
കാലഗണന പരിശോധന,कालोत्क्रमण परीक्षण
സമയ സംവിധാനം,कालभागी तंत्र
സമയ യൂണിറ്റ്,काल इकाई
എൻട്രോപ്പിയുടെ സമയ വ്യതിയാനം,ऐन्ट्रॉपी का समय-विचरण
സമയം വേരിയബിൾ വേഗത,समय-परिवर्ती गति
സമയ-പ്രവർത്തന ഉൽപ്പന്നം,काल-सक्रियता गुणनफल
സമയ ഘടകം,समय घटक
സമയ ഏകോപനം,समय-निर्देशांक
സമയത്തെ ആശ്രയിച്ചുള്ള ഘടന സമവാക്യം,कालाश्रित संरचक समीकरण
സമയത്തെ ആശ്രയിക്കുന്ന പ്രക്രിയ,कालाश्रित प्रक्रिया
സമയത്തെ ആശ്രയിച്ചുള്ള സ്വത്ത്,कालाश्रित गुणधर्म
തപാൽ സമയം,समय-निरपेक्ष पद
സമയ റിലേ,समयांकन रिले
ദൈർഘ്യം അളക്കൽ,अवधि मापन
പൾസ് ടൈമിംഗ് മോഡുലേഷൻ,स्पंद समय माडुलन
വ്യോമയാന സമയ ഉപകരണം,उड्डयन काल साधित्र
നിരക്ക്,स्य-दर
സമയ കണക്ക്,काल-गणना
വേഗത കുറയ്ക്കുന്നു,समय-मंदन
സമയ സ്കെയിൽ,समय मापक्रम
സമയ ക്രമം,समय-अनुक्रम
സമയ പരമ്പര,काल श्रेणी
സമയ പരമ്പര വിശ്വാസം,काल श्रेणी न्यास
"സമയ കൺട്രോളർ, ടൈമർ","समय नियंत्रक, टाइमर"
"സമയം അളക്കൽ, സമയ ക്രമീകരണം","काल मापन, काल समंजन"
"ടൈം അഡ്ജസ്റ്റർ സർക്യൂട്ട്, ടൈം അഡ്ജസ്റ്റർ സർക്യൂട്ട്","काल समंजक परिपथ, काल समायोजक परिपथ"
സമയ നിയന്ത്രണ സംവിധാനം,काल नियंत्रण यंत्रावली
സമയ സിഗ്നൽ,कालमापन संकेत
കോൾ സിഗ്നൽ,कालन सिग्नल
സമയം അളക്കുന്നതിനുള്ള പാത,काल-मापन पथ
സമയ ക്രമീകരണ യൂണിറ്റ്,काल समंजक एकक
ടിൻ ലോഡ്,टिन लोड
ടിൻകോണൽ,टिन्कोनल
ടിൻസൽ,टिन्सेल
വിമർശനാത്മക കഥാപാത്രങ്ങൾ,क्रांतिक वर्ण
ബാരോമീറ്റർ,आभामापी
നിരവധി സല്യൂട്ട്,अणि नमन
വളരെ ആശയക്കുഴപ്പത്തിലാണ്,अणि भ्रमिल
അനി ഉത്തൻ,अणि उत्थान
TM മോഡ്,TM विधा
ടിഎം തരംഗം,TM तरंग
ടോർഷണൽ ആന്ദോളനം,मरोड़ी दोलन
ഓറിയന്റിങ് പോയിന്റർ,अभिमुख-विमुख सूचक
ടോഗിൾ സ്വിച്ച്,टॉगल स्विच
ബന്ധങ്ങൾ,टाइज़
"സഹിഷ്ണുത, സഹിഷ്ണുത","सह्यता, सहन"
ടോളറബിൾ ഡോസ് ടോളറബിൾ ഡോസ്,"सह्य मात्रा, सह्य डोज़"
സഹിഷ്ണുത ഇടവേള,सह्यता अंतराल
